geo,time,ny_gnp_pcap_kn
mdg,2010,766869.5722
mdg,2011,758698.89569
mdg,2012,748919.64403
mdg,2013,743875.12386
mdg,2014,753560.10761
mdg,2015,748095.26947
mdg,2016,754502.38309
mdg,2017,771390.94924
mdg,2018,774844.55255
mdg,2019,780684.9952
mdg,2020,710580.78823
mdv,2014,118167.95765
mdv,2015,118143.70737
mdv,2016,121437.73032
mdv,2017,125013.72354
mdv,2018,128892.275
mdv,2019,133127.73439
mdv,2020,88496.86435
mex,1960,53922.01428
mex,1961,54951.01748
mex,1962,55843.62269
mex,1963,58508.5007
mex,1964,63210.99773
mex,1965,65271.21274
mex,1966,66870.53087
mex,1967,69986.20609
mex,1968,74184.49077
mex,1969,74325.09864
mex,1970,76616.09481
mex,1971,77090.29427
mex,1972,80962.51322
mex,1973,85031.8584
mex,1974,87177.52724
mex,1975,89262.41327
mex,1976,90357.24741
mex,1977,90857.83691
mex,1978,96381.52799
mex,1979,102927.94933
mex,1980,109358.67491
mex,1981,114898.49715
mex,1982,107992.72952
mex,1983,103065.21015
mex,1984,104756.05161
mex,1985,105759.9243
mex,1986,99605.23516
mex,1987,100187.38214
mex,1988,100509.15374
mex,1989,102873.28856
mex,1990,106619.35734
mex,1991,109684.86107
mex,1992,111631.76296
mex,1993,112125.30647
mex,1994,115565.02291
mex,1995,105053.02296
mex,1996,110792.5699
mex,1997,117523.51859
mex,1998,121729.02921
mex,1999,123696.31279
mex,2000,127984.62588
mex,2001,126048.84977
mex,2002,124443.82456
mex,2003,124495.83078
mex,2004,127926.43736
mex,2005,128235.46821
mex,2006,132791.73342
mex,2007,133619.35429
mex,2008,133524.97368
mex,2009,124268.35192
mex,2010,129424.1536
mex,2011,131753.68996
mex,2012,134263.7211
mex,2013,132996.89217
mex,2014,135666.50148
mex,2015,138274.7111
mex,2016,140072.14631
mex,2017,141452.02719
mex,2018,142753.00498
mex,2019,140622.54486
mex,2020,126912.74112
mhl,2004,3921.2358
mhl,2005,4024.81055
mhl,2006,3893.46308
mhl,2007,4013.17121
mhl,2008,3647.84008
mhl,2009,3764.73944
mhl,2010,3867.69069
mhl,2011,3865.66041
mhl,2012,3607.35313
mhl,2013,3864.4189
mhl,2014,3976.37067
mhl,2015,4328.35952
mhl,2016,4298.41345
mhl,2017,4350.36969
mhl,2018,4424.32706
mhl,2019,4518.6457
mhl,2020,4309.92827
mkd,1990,152056.89764
mkd,1991,143640.16603
mkd,1992,131927.89284
mkd,1993,122983.89529
mkd,1994,121786.56002
mkd,1995,120815.13046
mkd,1996,121610.2375
mkd,1997,122676.22761
mkd,1998,126168.87619
mkd,1999,130485.65118
mkd,2000,135572.63124
mkd,2001,132308.88622
mkd,2002,134728.27706
mkd,2003,137172.99838
mkd,2004,144019.54534
mkd,2005,148791.61576
mkd,2006,158318.06224
mkd,2007,161083.31664
mkd,2008,175830.10106
mkd,2009,175719.93058
mkd,2010,180006.71074
mkd,2011,183264.10084
mkd,2012,181455.92842
mkd,2013,186058.47544
mkd,2014,193407.46163
mkd,2015,197815.44141
mkd,2016,201154.92971
mkd,2017,203173.79184
mkd,2018,208192.69276
mkd,2019,215251.20487
mkd,2020,206220.7957
mli,1967,118488.1616
mli,1968,120865.18721
mli,1969,119210.74049
mli,1970,123661.06577
mli,1971,126392.47339
mli,1972,131817.85156
mli,1973,127337.70678
mli,1974,122652.15404
mli,1975,133904.47367
mli,1976,150146.42623
mli,1977,158281.38321
mli,1978,154545.18414
mli,1979,164747.02934
mli,1985,159059.10244
mli,1986,161700.81888
mli,1987,159822.0686
mli,1988,168975.61613
mli,1990,167021.63781
mli,1991,183577.76258
mli,1992,173086.98736
mli,1993,174505.26725
mli,1994,174293.544
mli,1995,170152.54588
mli,1996,177403.21675
mli,1997,180880.53396
mli,1998,189848.77732
mli,1999,196394.50851
mli,2000,191403.28407
mli,2001,206436.06784
mli,2002,203727.0871
mli,2003,221691.57822
mli,2004,218235.4054
mli,2005,225261.43493
mli,2006,226821.62952
mli,2007,227251.31697
mli,2008,231420.38908
mli,2009,230835.21364
mli,2010,237055.2267
mli,2011,237947.43789
mli,2012,228535.71297
mli,2013,228573.19815
mli,2014,239334.67199
mli,2015,247832.90437
mli,2016,253324.10051
mli,2017,257616.0857
mli,2018,262837.65942
mli,2019,265702.45512
mli,2020,252642.37133
mlt,2000,14943.67742
mlt,2001,15284.55004
mlt,2002,15582.39238
mlt,2003,15933.22705
mlt,2004,15850.69259
mlt,2005,15869.4419
mlt,2006,16046.39334
mlt,2007,16597.77209
mlt,2008,17712.68828
mlt,2009,16748.96095
mlt,2010,17604.44173
mlt,2011,18118.77731
mlt,2012,18264.47794
mlt,2013,18939.18295
mlt,2014,19918.86182
mlt,2015,21220.37937
mlt,2016,20612.06346
mlt,2017,21551.03752
mlt,2018,22544.76229
mlt,2019,22848.97462
mlt,2020,20442.26712
mmr,2011,991120.59283
mmr,2012,1043379.35765
mmr,2013,1117656.0958
mmr,2014,1193347.12245
mmr,2015,1220015.44452
mmr,2016,1354686.43263
mmr,2017,1430675.11371
mmr,2018,1509665.1406
mmr,2019,1595199.49509
mmr,2020,1644319.39093
mne,2006,4654.5168
mne,2007,4945.01744
mne,2008,5308.46615
mne,2009,4928.70413
mne,2010,5010.02845
mne,2011,5243.66906
mne,2012,5139.70597
mne,2013,5331.82783
mne,2014,5389.60906
mne,2015,5617.69423
mne,2016,5707.78686
mne,2017,6050.45126
mne,2018,6303.12722
mne,2019,6558.34533
mne,2020,5586.45673
mng,2010,4755762.81596
mng,2011,5456059.0968
mng,2012,6032434.25251
mng,2013,6770315.84218
mng,2014,6965307.48069
mng,2015,6999866.58427
mng,2016,6956646.28899
mng,2017,6681203.14034
mng,2018,7492245.75808
mng,2019,7587160.31466
mng,2020,7264418.21547
moz,1991,8120.1226
moz,1992,7210.50506
moz,1993,7688.9481
moz,1994,7868.80075
moz,1995,7857.00848
moz,1996,8584.88448
moz,1997,9348.81445
moz,1998,9957.13011
moz,1999,10887.19858
moz,2000,10583.6286
moz,2001,11447.0405
moz,2002,11358.98503
moz,2003,12795.07823
moz,2004,13457.02505
moz,2005,13652.10281
moz,2006,14132.05398
moz,2007,14998.6278
moz,2008,15739.58952
moz,2009,16785.12125
moz,2010,17249.43588
moz,2011,18306.41361
moz,2012,19356.32061
moz,2013,20163.52126
moz,2014,20889.93427
moz,2015,21499.08373
moz,2016,21627.42305
moz,2017,21585.58168
moz,2018,21938.59362
moz,2019,21802.08394
mrt,1968,54575.90022
mrt,1969,52648.7794
mrt,1970,58009.02872
mrt,1971,57068.36097
mrt,1972,55247.63622
mrt,1973,52143.70981
mrt,1974,57285.11444
mrt,1975,50906.36495
mrt,1976,51426.41278
mrt,1977,50455.71856
mrt,1978,49987.68811
mrt,1979,50998.57317
mrt,1980,51577.99491
mrt,1981,50853.11236
mrt,1982,48399.0433
mrt,1983,48274.59814
mrt,1984,46079.83657
mrt,1985,45458.87834
mrt,1986,46339.64129
mrt,1987,46012.13062
mrt,1988,45970.21066
mrt,1989,47277.02975
mrt,1990,45355.92314
mrt,1991,45457.89683
mrt,1992,45219.55729
mrt,1993,46400.34475
mrt,1994,43756.79295
mrt,1995,46859.66416
mrt,1996,50338.97828
mrt,1997,46979.5519
mrt,1998,47283.6333
mrt,1999,47859.36725
mrt,2000,44504.93059
mrt,2001,42002.3805
mrt,2002,43273.03873
mrt,2003,44913.12936
mrt,2004,45695.30424
mrt,2005,48001.89615
mrt,2006,53052.79609
mrt,2007,50787.09009
mrt,2008,49651.62569
mrt,2009,49014.5012
mrt,2010,47669.48129
mrt,2011,47512.60128
mrt,2012,47933.97768
mrt,2013,48586.31084
mrt,2014,48830.11149
mrt,2015,50527.92476
mrt,2016,50175.09613
mrt,2017,52067.67377
mrt,2018,53427.00274
mrt,2019,54563.10134
mrt,2020,52097.49625
mus,2006,181931.91073
mus,2007,195181.56726
mus,2008,202771.16449
mus,2009,206759.10049
mus,2010,212466.06271
mus,2011,218807.48634
mus,2012,236712.85865
mus,2013,252385.04292
mus,2014,261351.21577
mus,2015,271664.96392
mus,2016,281177.90499
mus,2017,295235.03846
mus,2018,310685.11275
mus,2019,320988.75405
mus,2020,265862.75849
mys,1960,4596.86533
mys,1961,4863.28722
mys,1962,5064.99596
mys,1963,5275.38473
mys,1964,5360.24689
mys,1965,5589.4911
mys,1966,5876.7802
mys,1967,6049.74606
mys,1968,6375.43783
mys,1969,6444.11409
mys,1970,6729.3438
mys,1971,7162.25093
mys,1972,7670.71826
mys,1973,8291.53661
mys,1974,8701.28488
mys,1975,8663.17621
mys,1976,9352.7255
mys,1977,9815.39358
mys,1978,10151.22107
mys,1979,10805.68376
mys,1980,11416.85241
mys,1981,11955.67606
mys,1982,12248.44535
mys,1983,12500.32456
mys,1984,13048.79645
mys,1985,12551.40125
mys,1986,12483.3237
mys,1987,12780.05569
mys,1988,13716.92853
mys,1989,14511.38263
mys,1990,15568.60121
mys,1991,16486.66748
mys,1992,17445.74684
mys,1993,18779.04793
mys,1994,20003.76535
mys,1995,21418.7652
mys,1996,22957.25187
mys,1997,23857.3394
mys,1998,21499.75566
mys,1999,21918.86289
mys,2000,23051.26539
mys,2001,22903.11328
mys,2002,23800.83675
mys,2003,24929.91359
mys,2004,26127.69774
mys,2005,27166.8973
mys,2006,28555.89971
mys,2007,30004.14021
mys,2008,30526.40527
mys,2009,29864.57055
mys,2010,31175.22417
mys,2011,32580.30514
mys,2012,33410.8801
mys,2013,34643.69407
mys,2014,36243.04138
mys,2015,37819.38452
mys,2016,38960.73257
mys,2017,40637.314
mys,2018,41907.96973
mys,2019,43410.50834
mys,2020,40684.36084
nam,1980,36621.38157
nam,1981,39945.87454
nam,1982,38190.36642
nam,1983,37796.2021
nam,1984,35900.38589
nam,1985,30310.93636
nam,1986,32381.44907
nam,1987,35892.41116
nam,1988,32674.90223
nam,1989,33971.37004
nam,1990,35737.7814
nam,1991,38107.48071
nam,1992,38853.73883
nam,1993,37212.99347
nam,1994,36946.05294
nam,1995,38327.88218
nam,1996,37954.2049
nam,1997,38618.7814
nam,1998,39367.74822
nam,1999,38954.86376
nam,2000,40443.44552
nam,2001,39954.93501
nam,2002,41908.36813
nam,2003,44329.03234
nam,2004,47505.20352
nam,2005,46703.01751
nam,2006,49505.14194
nam,2007,50217.69565
nam,2008,50641.02253
nam,2009,49745.53579
nam,2010,50742.44183
nam,2011,52968.26367
nam,2012,54757.91138
nam,2013,58954.64287
nam,2014,61253.13647
nam,2015,62976.92761
nam,2016,60675.95988
nam,2017,59001.88143
nam,2018,57330.69805
nam,2019,56512.29218
nam,2020,51459.9532
ner,1990,286339.86742
ner,1991,276160.42428
ner,1992,272498.89758
ner,1993,264460.35244
ner,1994,259587.17301
ner,1995,257891.26679
ner,1996,252740.38338
ner,1997,248195.79692
ner,1998,266817.74982
ner,1999,257706.21916
ner,2000,246101.97443
ner,2001,255671.08527
ner,2002,259663.41247
ner,2003,254898.32279
ner,2004,249782.96899
ner,2005,258393.95675
ner,2006,263466.09665
ner,2007,260837.02625
ner,2008,269495.41363
ner,2009,264631.15449
ner,2010,276464.10513
ner,2011,274390.80058
ner,2012,283789.94605
ner,2013,288931.61097
ner,2014,297882.30202
ner,2015,300317.42861
ner,2016,300645.18977
ner,2017,305060.70102
ner,2018,317875.72899
ner,2019,323410.72854
nga,1981,258247.95316
nga,1982,235396.36462
nga,1983,204777.12352
nga,1984,196846.17865
nga,1985,202521.94458
nga,1986,195367.89509
nga,1987,193010.28135
nga,1988,208578.66857
nga,1989,199345.46317
nga,1990,215747.19965
nga,1991,211478.47682
nga,1992,212537.90078
nga,1993,198674.13348
nga,1994,194505.35643
nga,1995,192658.35333
nga,1996,196565.40143
nga,1997,198191.85279
nga,1998,197202.85869
nga,1999,198138.09889
nga,2000,186811.17274
nga,2001,201457.42559
nga,2002,224500.49217
nga,2003,231850.82948
nga,2004,248277.99868
nga,2005,255424.61194
nga,2006,282044.5719
nga,2007,285014.28813
nga,2008,297289.39531
nga,2009,311491.11518
nga,2010,326045.75477
nga,2011,334712.57315
nga,2012,341003.88574
nga,2013,354844.89486
nga,2014,373564.91532
nga,2015,376734.30667
nga,2016,362967.26283
nga,2017,353901.96287
nga,2018,346680.01524
nga,2019,349672.40691
nga,2020,333368.88724
nic,1994,13642.10512
nic,1995,14753.24755
nic,1996,15701.12035
nic,1997,16328.41142
nic,1998,17040.44753
nic,1999,17955.44608
nic,2000,18440.53732
nic,2001,18595.26861
nic,2002,18592.56982
nic,2003,18856.91236
nic,2004,19688.64521
nic,2005,20463.21195
nic,2006,20865.97791
nic,2007,21748.35973
nic,2008,22193.76681
nic,2009,21053.92779
nic,2010,21740.79227
nic,2011,22816.23087
nic,2012,23673.94038
nic,2013,24286.28895
nic,2014,25392.61521
nic,2015,26200.30977
nic,2016,26734.55987
nic,2017,27499.27244
nic,2018,26332.38903
nic,2019,25414.77895
nic,2020,24809.66127
nld,1969,18905.04488
nld,1970,19731.97241
nld,1971,20180.84605
nld,1972,20752.30377
nld,1973,21798.0685
nld,1974,22295.86914
nld,1975,21733.7826
nld,1976,22682.65121
nld,1977,23076.72077
nld,1978,23424.99178
nld,1979,23993.51633
nld,1980,23978.21774
nld,1981,23492.85502
nld,1982,23093.44935
nld,1983,23574.15679
nld,1984,24271.72258
nld,1985,24518.93456
nld,1986,25084.02863
nld,1987,25644.1289
nld,1988,26280.84054
nld,1989,27339.40382
nld,1990,27970.53419
nld,1991,28521.78679
nld,1992,28704.57184
nld,1993,29028.5865
nld,1994,29865.35032
nld,1995,30834.99357
nld,1996,31812.15667
nld,1997,32797.50302
nld,1998,33680.67835
nld,1999,35729.34046
nld,2000,37119.66029
nld,2001,36855.68957
nld,2002,36776.0072
nld,2003,37154.52055
nld,2004,37572.06734
nld,2005,37505.65103
nld,2006,39598.70179
nld,2007,40665.99647
nld,2008,40231.65918
nld,2009,39291.53049
nld,2010,40128.26986
nld,2011,41004.68787
nld,2012,40558.26025
nld,2013,40244.58396
nld,2014,40030.77479
nld,2015,40765.65165
nld,2016,40793.98638
nld,2017,42680.46425
nld,2018,43599.36499
nld,2019,43844.49203
nld,2020,41042.36071
nor,1978,289874.95027
nor,1979,300148.17157
nor,1980,313953.28107
nor,1981,317762.77521
nor,1982,316874.52363
nor,1983,329319.90736
nor,1984,349159.5995
nor,1985,370675.55376
nor,1986,385295.46571
nor,1987,390824.57723
nor,1988,384456.05986
nor,1989,385904.95363
nor,1990,391394.74484
nor,1991,400405.72194
nor,1992,416375.75499
nor,1993,425066.14123
nor,1994,446346.57034
nor,1995,464221.78293
nor,1996,485318.18015
nor,1997,508510.603
nor,1998,518544.33242
nor,1999,526446.00873
nor,2000,536728.66088
nor,2001,552548.61997
nor,2002,558657.75929
nor,2003,561939.88819
nor,2004,578873.80646
nor,2005,595425.98276
nor,2006,598754.19512
nor,2007,607935.48369
nor,2008,602237.26803
nor,2009,590630.64542
nor,2010,590582.74961
nor,2011,588147.70112
nor,2012,595512.84425
nor,2013,595805.8901
nor,2014,613651.43212
nor,2015,624533.52123
nor,2016,626134.29571
nor,2017,631749.27196
nor,2018,635879.87754
nor,2019,630465.79526
nor,2020,629960.51897
npl,2001,44468.62215
npl,2002,43616.25364
npl,2003,44693.22554
npl,2004,46083.89906
npl,2005,47357.41195
npl,2006,48567.11822
npl,2007,49745.32023
npl,2008,52189.03652
npl,2009,54225.95328
npl,2010,56349.13204
npl,2011,58068.03029
npl,2012,60891.3552
npl,2013,63183.50604
npl,2014,67531.98165
npl,2015,69884.26702
npl,2016,69463.10973
npl,2017,74523.25925
npl,2018,78600.63244
npl,2019,82658.6536
npl,2020,79552.19864
nzl,1977,31385.76442
nzl,1978,31364.77978
nzl,1979,32417.91112
nzl,1980,32809.97248
nzl,1981,34172.16267
nzl,1982,34043.37084
nzl,1983,34410.71024
nzl,1984,35361.32167
nzl,1985,35550.21396
nzl,1986,36744.8023
nzl,1987,36642.75142
nzl,1988,36693.04814
nzl,1989,36554.13679
nzl,1990,36402.56749
nzl,1991,33474.15555
nzl,1992,33570.37093
nzl,1993,35049.12801
nzl,1994,36497.26168
nzl,1995,37870.39307
nzl,1996,38185.46841
nzl,1997,39010.93063
nzl,1998,39509.47905
nzl,1999,40907.46061
nzl,2000,41962.18046
nzl,2001,43392.72026
nzl,2002,44658.53652
nzl,2003,45868.63909
nzl,2004,46589.30327
nzl,2005,47206.99092
nzl,2006,47879.69958
nzl,2007,48555.48863
nzl,2008,47584.51115
nzl,2009,48569.30124
nzl,2010,48300.05291
nzl,2011,49216.47864
nzl,2012,50257.03965
nzl,2013,51278.5142
nzl,2014,52313.72287
nzl,2015,53557.78431
nzl,2016,54361.09891
nzl,2017,54815.27397
nzl,2018,55669.32799
nzl,2019,56304.30639
omn,1998,7973.9298
omn,1999,7941.72918
omn,2000,8394.80877
omn,2001,8646.30323
omn,2002,8397.71573
omn,2003,8114.91107
omn,2004,8063.64866
omn,2005,7941.92179
omn,2006,8210.8148
omn,2007,8310.0115
omn,2008,8402.98723
omn,2009,8467.51808
omn,2010,8072.8221
omn,2011,7814.42508
omn,2012,7909.59744
omn,2013,7893.61004
omn,2014,7395.84118
omn,2015,7523.2191
omn,2016,7549.84168
omn,2017,7172.39237
omn,2018,6865.00979
omn,2019,6515.22519
omn,2020,6113.17003
pak,1986,33531.84378
pak,1987,34545.7266
pak,1988,36019.0709
pak,1989,36667.46445
pak,1990,37100.97174
pak,1991,37838.98626
pak,1992,39610.79026
pak,1993,39090.94423
pak,1994,39374.30877
pak,1995,40230.83684
pak,1996,40924.05625
pak,1997,39995.40554
pak,1998,39695.26191
pak,1999,40447.12739
pak,2000,41274.5425
pak,2001,41572.80771
pak,2002,41512.74676
pak,2003,43133.36992
pak,2004,45514.66569
pak,2005,47417.44954
pak,2006,49118.36032
pak,2007,50127.33951
pak,2008,49889.41648
pak,2009,50006.33946
pak,2010,50086.5333
pak,2011,50582.08278
pak,2012,51248.31968
pak,2013,52317.13806
pak,2014,53608.65422
pak,2015,54937.77913
pak,2016,56638.89555
pak,2017,58710.94386
pak,2018,60825.52347
pak,2019,60116.12905
pak,2020,58335.97419
pan,1960,1623.00198
pan,1961,1758.80041
pan,1962,1854.16187
pan,1963,1957.81544
pan,1964,1996.08543
pan,1965,2081.93605
pan,1966,2177.68032
pan,1967,2280.22957
pan,1968,2366.56153
pan,1969,2497.51285
pan,1970,2601.5613
pan,1971,2765.76715
pan,1972,2808.5627
pan,1973,2879.19418
pan,1974,2865.76141
pan,1975,2905.16228
pan,1976,2830.54709
pan,1977,3172.25232
pan,1978,3417.17454
pan,1979,3448.66719
pan,1980,3462.93168
pan,1981,3636.98621
pan,1982,3918.36405
pan,1983,3810.78165
pan,1984,3697.54176
pan,1985,3893.50079
pan,1986,3786.76923
pan,1987,3977.47337
pan,1988,3236.22482
pan,1989,3116.22485
pan,1990,3320.58151
pan,1991,3477.72515
pan,1992,3725.70357
pan,1993,3919.95837
pan,1994,3987.15616
pan,1995,3875.15283
pan,1996,4051.89703
pan,1997,4169.91646
pan,1998,4352.73518
pan,1999,4378.40708
pan,2000,4466.56495
pan,2001,4396.34247
pan,2002,4529.71105
pan,2003,4439.05467
pan,2004,4649.15606
pan,2005,4865.8497
pan,2006,5191.66196
pan,2007,5802.01132
pan,2008,6255.82283
pan,2009,6254.12775
pan,2010,6325.91191
pan,2011,7103.10526
pan,2012,7559.39915
pan,2013,7969.27165
pan,2014,8013.89826
pan,2015,8537.47556
pan,2016,8729.49061
pan,2017,9181.58272
pan,2018,9265.91193
pan,2019,9417.7352
per,1960,6567.37159
per,1961,6878.86968
per,1962,7407.43322
per,1963,7516.47898
per,1964,7762.15761
per,1965,8001.91773
per,1966,8387.11834
per,1967,8450.94877
per,1968,8188.6985
per,1969,8237.38813
per,1970,8362.34454
per,1971,8548.6225
per,1972,8606.70204
per,1973,8864.33758
per,1974,9474.55851
per,1975,9622.90285
per,1976,9418.12264
per,1977,9386.397
per,1978,8756.42388
per,1979,8738.63114
per,1980,9117.36694
per,1981,9440.79138
per,1982,9193.43484
per,1983,7890.1406
per,1984,7968.17442
per,1985,8004.36514
per,1986,8465.66724
per,1987,9152.96336
per,1988,7834.11973
per,1989,6899.22947
per,1990,6457.37826
per,1991,6710.57313
per,1992,6518.30773
per,1993,6705.55499
per,1994,7353.37356
per,1995,7723.38026
per,1996,7891.79033
per,1997,8274.45163
per,1998,8178.08729
per,1999,8165.56507
per,2000,8226.53603
per,2001,8220.33613
per,2002,8529.60099
per,2003,8716.37237
per,2004,8900.55232
per,2005,9267.36726
per,2006,9647.24573
per,2007,10411.58647
per,2008,11393.49361
per,2009,11503.447
per,2010,12170.78205
per,2011,12797.29245
per,2012,13648.9634
per,2013,14515.94549
per,2014,14811.804
per,2015,15290.75711
per,2016,15543.90549
per,2017,15585.16902
per,2018,15861.48402
per,2019,16071.82937
per,2020,14260.06823
phl,1981,91987.95801
phl,1982,91654.13126
phl,1983,91060.76448
phl,1984,80711.36711
phl,1985,73450.12714
phl,1986,73933.37684
phl,1987,75622.95043
phl,1988,78968.66085
phl,1989,81520.90493
phl,1990,83332.05276
phl,1991,81865.08276
phl,1992,81394.81061
phl,1993,81629.17915
phl,1994,84114.99809
phl,1995,86170.13176
phl,1996,89743.04803
phl,1997,93631.70351
phl,1998,99285.15927
phl,1999,99988.50928
phl,2000,98550.61051
phl,2001,99430.05952
phl,2002,100894.61593
phl,2003,103754.28671
phl,2004,108183.20987
phl,2005,111853.44363
phl,2006,115139.35516
phl,2007,120301.67535
phl,2008,123799.75468
phl,2009,126178.38531
phl,2010,132876.99224
phl,2011,134824.61697
phl,2012,142028.71985
phl,2013,150149.69317
phl,2014,156802.30757
phl,2015,163933.91128
phl,2016,172401.38329
phl,2017,181512.28103
phl,2018,189517.9065
phl,2019,197090.80521
phl,2020,172289.12091
png,1961,3207.5189
png,1962,3351.93659
png,1963,3421.78122
png,1964,3639.41803
png,1965,3931.29872
png,1966,4075.31549
png,1967,4149.15946
png,1968,4228.28034
png,1969,4466.22364
png,1970,4809.489
png,1971,4966.04219
png,1972,5119.88608
png,1973,5294.04089
png,1974,5287.20622
png,1975,5155.4928
png,1976,4881.91424
png,1977,4817.66903
png,1978,5108.75792
png,1979,5052.20289
png,1980,4808.56533
png,1981,4656.86409
png,1982,4530.73567
png,1983,4543.3743
png,1984,4437.66385
png,1985,4491.37105
png,1986,4595.71159
png,1987,4582.90708
png,1988,4609.59115
png,1989,4440.00743
png,1990,4204.97687
png,1991,4505.54022
png,1992,4928.90185
png,1993,5702.57725
png,1994,5921.99305
png,1995,5621.15998
png,1996,5858.42816
png,1997,5531.7247
png,1998,5184.86092
png,1999,5135.96316
png,2000,4923.10781
png,2001,4795.26861
png,2002,4695.87878
png,2003,4656.46857
png,2004,4708.08767
pol,1995,20953.71405
pol,1996,22385.09276
pol,1997,23805.62168
pol,1998,24909.62635
pol,1999,26092.72689
pol,2000,27617.69059
pol,2001,28000.21207
pol,2002,28579.12633
pol,2003,29417.64003
pol,2004,30231.05994
pol,2005,31771.80616
pol,2006,33607.61387
pol,2007,35651.35568
pol,2008,37578.12261
pol,2009,38241.91412
pol,2010,39619.79275
pol,2011,41497.44898
pol,2012,42100.21585
pol,2013,42631.15786
pol,2014,43916.6436
pol,2015,45789.89982
pol,2016,46891.52904
pol,2017,49196.7808
pol,2018,51847.50322
pol,2019,54355.74089
pol,2020,53276.86485
pri,1964,758.2722
pri,1965,807.42198
pri,1966,851.00525
pri,1967,880.53009
pri,1968,916.86008
pri,1969,993.59066
pri,1970,1057.02987
pri,1971,1110.0542
pri,1972,1137.81362
pri,1973,1165.78128
pri,1974,1166.06417
pri,1975,1132.38937
pri,1976,1011.98821
pri,1977,1160.17766
pri,1978,1192.66434
pri,1979,1244.99453
pri,1980,1255.55405
pri,1981,1253.26638
pri,1982,1197.93294
pri,1983,1146.30896
pri,1984,1167.86311
pri,1985,1186.7064
pri,1986,1199.56747
pri,1987,1232.87737
pri,1988,1266.24972
pri,1989,1324.00612
pri,1990,1211.74391
pri,1991,1239.11054
pri,1992,1228.02739
pri,1993,1265.84489
pri,1994,1279.75234
pri,1995,1402.05704
pri,1996,1312.4978
pri,1997,1371.46937
pri,1998,1329.95411
pri,1999,1436.54117
pri,2000,1502.57291
pri,2001,1427.67315
pri,2002,1390.53918
pri,2003,1367.97709
pri,2004,1550.64638
pri,2005,1517.58252
pri,2006,1522.24373
pri,2007,1555.20108
pri,2008,1485.06758
pri,2009,1399.94967
pri,2010,1348.85001
pri,2011,1345.86897
pri,2012,1439.11591
pri,2013,1458.43908
pri,2014,1458.00665
pri,2015,1453.74618
pri,2016,1441.21897
pri,2017,1414.76763
pri,2018,1445.68257
pri,2019,1455.91548
pri,2020,1420.16523
prt,1970,7038.42537
prt,1971,7482.13941
prt,1972,8102.55314
prt,1973,9087.25091
prt,1974,9103.65139
prt,1975,8207.0701
prt,1976,8419.82271
prt,1977,8779.95767
prt,1978,8876.26929
prt,1979,9263.89453
prt,1980,9561.91086
prt,1981,9517.90556
prt,1982,9528.07015
prt,1983,9496.29787
prt,1984,9209.28686
prt,1985,9499.98363
prt,1986,10037.23409
prt,1987,10774.82427
prt,1988,11672.73156
prt,1989,12498.22266
prt,1990,13097.61552
prt,1991,13728.72797
prt,1992,13950.35878
prt,1993,13660.04273
prt,1994,13716.74774
prt,1995,14337.71458
prt,1996,14756.82085
prt,1997,15231.63275
prt,1998,15859.20683
prt,1999,16380.103
prt,2000,16675.54724
prt,2001,16863.55986
prt,2002,16931.70107
prt,2003,16795.20643
prt,2004,17012.25206
prt,2005,17101.95688
prt,2006,17088.77695
prt,2007,17476.08337
prt,2008,17427.7035
prt,2009,16857.92047
prt,2010,17174.45455
prt,2011,17177.97703
prt,2012,16424.09697
prt,2013,16529.63082
prt,2014,16631.04012
prt,2015,16884.64991
prt,2016,17322.30863
prt,2017,17989.99433
prt,2018,18515.26843
prt,2019,18975.2631
prt,2020,17535.87362
pry,1995,19604719.15781
pry,1996,20635924.83886
pry,1997,20339420.5775
pry,1998,19884662.94544
pry,1999,19158716.01018
pry,2000,17539297.56391
pry,2001,17286879.59127
pry,2002,17352539.44639
pry,2003,16374231.34463
pry,2004,17150620.574
pry,2005,17423836.40302
pry,2006,18682750.07311
pry,2007,20346977.59099
pry,2008,21634253.80134
pry,2009,21200526.6026
pry,2010,23235289.52671
pry,2011,24233930.80313
pry,2012,23538806.84687
pry,2013,25236976.98759
pry,2014,26313504.03699
pry,2015,26704932.17562
pry,2016,27393196.28537
pry,2017,28547413.31502
pry,2018,29082729.23394
pry,2019,28705798.16695
pry,2020,28175559.13282
pse,1994,2405.90601
pse,1995,2477.41696
pse,1996,2375.66721
pse,1997,2635.26544
pse,1998,3030.63343
pse,1999,3197.30206
pse,2000,2725.98617
pse,2001,2325.75346
pse,2002,1953.63299
pse,2003,2170.97726
pse,2004,2539.39312
pse,2005,2797.94669
pse,2006,2722.53622
pse,2007,2786.80989
pse,2008,2912.3941
pse,2009,3012.66099
pse,2010,3094.80373
pse,2011,3336.7665
pse,2012,3473.98458
pse,2013,3589.99485
pse,2014,3567.25027
pse,2015,3673.17613
pse,2016,3916.73117
pse,2017,3910.2938
pse,2018,3987.20664
pse,2019,3968.99526
pse,2020,3388.42723
qat,2016,250558.25511
qat,2017,241362.87853
qat,2018,235003.94075
qat,2019,231581.87187
qat,2020,220842.6029
rou,1990,10642.64047
rou,1991,9378.89913
rou,1992,8605.95136
rou,1993,8734.30842
rou,1994,9098.24332
rou,1995,9666.60788
rou,1996,10057.5472
rou,1997,9589.88502
rou,1998,9387.06748
rou,1999,9363.4836
rou,2000,9658.55112
rou,2001,10311.8651
rou,2002,11053.95872
rou,2003,11246.10875
