geo,time,se_sec_enrl_fe_zs
srb,2005,49.54629
srb,2006,49.67157
srb,2007,49.4415
srb,2008,49.40259
srb,2009,49.36439
srb,2010,49.2475
srb,2011,49.10912
srb,2012,49.19195
srb,2013,49.18437
srb,2014,49.07399
srb,2015,48.91535
srb,2016,48.89012
srb,2017,48.78548
srb,2018,48.84442
ssd,2011,33.47786
ssd,2015,34.49112
stp,1971,41.52187
stp,1972,45.18674
stp,1977,46.22617
stp,1988,47.34966
stp,2003,53.47253
stp,2004,50.49171
stp,2005,51.13089
stp,2007,51.21707
stp,2008,51.13876
stp,2009,52.2517
stp,2010,50.05447
stp,2011,52.92831
stp,2012,52.61361
stp,2013,52.0536
stp,2014,51.90344
stp,2015,52.15839
stp,2016,52.78065
stp,2017,53.13623
sur,1971,54.39074
sur,1972,54.90767
sur,1973,56.48551
sur,1974,54.86777
sur,1975,55.77001
sur,1976,54.65477
sur,1977,51.71954
sur,1978,52.45157
sur,1979,52.15582
sur,1986,53.37231
sur,1987,54.01918
sur,1988,54.96266
sur,1989,54.03819
sur,1990,54.79588
sur,1991,53.01689
sur,1992,53.31645
sur,1993,53.30157
sur,2001,53.09022
sur,2002,57.22671
sur,2005,55.77066
sur,2006,56.30177
sur,2007,56.55129
sur,2008,55.53247
sur,2009,54.43764
sur,2010,55.11323
sur,2011,56.3162
sur,2012,56.19643
sur,2013,55.97306
sur,2014,56.278
sur,2015,55.17991
svk,1993,49.91096
svk,1994,49.86707
svk,1995,50.15016
svk,1996,49.74429
svk,1997,49.65108
svk,1998,49.46736
svk,1999,49.50542
svk,2000,49.40715
svk,2001,49.26615
svk,2002,49.18753
svk,2003,49.129
svk,2004,49.25146
svk,2005,49.15409
svk,2006,49.12329
svk,2007,49.0842
svk,2008,49.10107
svk,2009,49.12395
svk,2010,49.04959
svk,2011,48.92363
svk,2012,48.88042
svk,2013,49.16482
svk,2014,49.02453
svk,2015,48.99434
svk,2016,48.99423
svk,2017,49.03208
svn,1993,49.44709
svn,1994,49.31307
svn,1995,49.3534
svn,1996,49.39492
svn,1997,49.45778
svn,1998,49.49543
svn,1999,49.45985
svn,2000,49.63368
svn,2001,49.32213
svn,2002,48.90401
svn,2003,48.64905
svn,2004,48.75916
svn,2005,48.69139
svn,2006,48.69386
svn,2007,48.52475
svn,2008,48.49149
svn,2009,48.54267
svn,2010,48.34989
svn,2011,48.29788
svn,2012,48.40154
svn,2013,48.4898
svn,2014,48.44296
svn,2015,48.5148
svn,2016,48.85356
svn,2017,48.87642
swe,1971,48.24917
swe,1972,47.80365
swe,1973,48.5689
swe,1974,48.77441
swe,1975,48.74886
swe,1976,50.93274
swe,1977,50.68237
swe,1978,50.93802
swe,1979,50.73697
swe,1980,51.36028
swe,1981,51.40541
swe,1982,51.94126
swe,1983,51.82368
swe,1984,51.86709
swe,1985,51.71161
swe,1987,49.72481
swe,1988,49.44471
swe,1989,49.77915
swe,1990,49.93018
swe,1991,49.93526
swe,1992,49.89317
swe,1993,52.06028
swe,1994,51.88358
swe,1995,52.25081
swe,1996,52.68837
swe,1997,53.1238
swe,1998,54.32759
swe,1999,54.47179
swe,2000,54.59826
swe,2001,54.42858
swe,2002,53.48499
swe,2003,52.86663
swe,2004,49.46235
swe,2005,48.56273
swe,2006,48.54916
swe,2007,48.52681
swe,2008,48.55338
swe,2009,48.49194
swe,2010,48.39109
swe,2011,48.356
swe,2012,48.25994
swe,2013,51.66424
swe,2014,51.60192
swe,2015,51.62798
swe,2016,51.09626
swe,2017,50.05032
swz,1970,43.56483
swz,1971,44.32718
swz,1972,43.62243
swz,1973,43.82427
swz,1974,44.75408
swz,1975,45.70396
swz,1976,46.68122
swz,1977,47.76844
swz,1998,50.30413
swz,1999,50.08042
swz,2000,50.20497
swz,2001,50.20461
swz,2002,50.44993
swz,2003,50.18163
swz,2004,49.06494
swz,2005,49.95491
swz,2006,50.07859
swz,2007,47.08155
swz,2009,49.8634
swz,2010,49.61577
swz,2011,48.97522
swz,2012,48.83696
swz,2013,49.28901
swz,2014,49.58809
swz,2015,49.77213
swz,2016,49.54566
sxm,2012,52.2308
sxm,2014,49.98157
syc,1970,55.44722
syc,1971,55.49199
syc,1972,53.58737
syc,1973,54.7046
syc,1974,53.41451
syc,1975,56.24669
syc,1976,55.47066
syc,1978,54.02423
syc,1979,53.37352
syc,1980,52.95853
syc,1981,52.77108
syc,1982,53.02932
syc,1983,51.20868
syc,1985,49.32487
syc,1986,48.42629
syc,1987,47.40571
syc,1988,47.75598
syc,1989,48.36883
syc,1991,48.83592
syc,1992,49.33566
syc,1993,49.72012
syc,1994,49.79526
syc,1995,48.99787
syc,1996,49.42301
syc,1998,48.97222
syc,1999,50.89576
syc,2000,51.31643
syc,2001,50.74528
syc,2002,50.61334
syc,2003,50.59604
syc,2004,51.10525
syc,2005,50.29996
syc,2006,50.05132
syc,2007,50.4072
syc,2008,50.7774
syc,2009,50.32588
syc,2010,49.444
syc,2011,49.31815
syc,2012,48.18766
syc,2013,50.74099
syc,2014,49.9519
syc,2015,50.63565
syc,2016,51.5425
syc,2017,51.77941
syc,2018,50.63681
syr,1971,26.00606
syr,1972,26.94324
syr,1973,27.72087
syr,1974,28.85111
syr,1975,30.21009
syr,1976,31.13374
syr,1977,32.47701
syr,1978,33.43239
syr,1979,34.53416
syr,1980,35.86696
syr,1981,36.55951
syr,1982,36.98877
syr,1983,37.60399
syr,1984,38.19202
syr,1985,39.11806
syr,1986,39.80627
syr,1987,39.99081
syr,1988,40.49532
syr,1989,40.58657
syr,1990,41.23073
syr,1991,41.48329
syr,1992,42.34116
syr,1993,43.59703
syr,1994,43.83357
syr,1995,44.44784
syr,1996,45.61338
syr,1997,46.33535
syr,1998,46.37064
syr,1999,46.8441
syr,2000,46.88702
syr,2001,46.42143
syr,2002,46.56646
syr,2003,47.11661
syr,2004,47.23327
syr,2005,47.35528
syr,2006,47.6666
syr,2007,48.2
syr,2008,48.46609
syr,2009,48.68359
syr,2010,48.67907
syr,2011,48.5876
syr,2012,48.66474
syr,2013,48.5608
tca,1973,56.77966
tca,1974,45.82441
tca,1978,53.86779
tca,1994,50.2907
tca,1999,51.0772
tca,2000,52.52525
tca,2003,49.2126
tca,2004,48.8456
tca,2005,47.75353
tca,2009,51.78998
tca,2014,50.41414
tca,2015,51.56483
tca,2018,49.65458
tcd,1971,7.59757
tcd,1972,8.33548
tcd,1974,10.80041
tcd,1985,15.22626
tcd,1987,15.75295
tcd,1989,16.3818
tcd,1990,18.12703
tcd,1994,18.07754
tcd,1995,19.06659
tcd,1996,19.78372
tcd,1997,20.34393
tcd,1998,20.56319
tcd,1999,20.68748
tcd,2000,22.10113
tcd,2001,23.29231
tcd,2002,24.85567
tcd,2003,24.25176
tcd,2004,24.75599
tcd,2005,25.53468
tcd,2006,26.20987
tcd,2007,30.75524
tcd,2008,28.97094
tcd,2009,29.00713
tcd,2010,29.49234
tcd,2011,30.19792
tcd,2012,31.12869
tcd,2013,31.25439
tcd,2014,30.85782
tcd,2015,30.79583
tcd,2016,31.27065
tgo,1971,22.38786
tgo,1972,24.74041
tgo,1973,23.65124
tgo,1974,23.76551
tgo,1975,23.22008
tgo,1976,23.80287
tgo,1977,22.86957
tgo,1978,23.08333
tgo,1979,23.83804
tgo,1980,24.1794
tgo,1982,25.35707
tgo,1983,25.02309
tgo,1984,24.59481
tgo,1985,24.03105
tgo,1986,23.70778
tgo,1987,23.57194
tgo,1988,24.61738
tgo,1989,23.8719
tgo,1990,25.50977
tgo,1991,25.30248
tgo,1992,24.69432
tgo,1994,25.56276
tgo,1995,26.14185
tgo,1996,26.11266
tgo,1997,26.70066
tgo,1999,28.61978
tgo,2000,30.89683
tgo,2001,31.4347
tgo,2002,32.31088
tgo,2003,33.00269
tgo,2004,34.01628
tgo,2005,34.68935
tgo,2006,35.31219
tgo,2007,34.59351
tgo,2017,41.95472
tha,1971,41.75502
tha,1973,42.05413
tha,1974,42.1124
tha,1975,42.71317
tha,1976,43.82885
tha,1977,44.58329
tha,1978,45.24946
tha,1990,50.27794
tha,1991,48.28257
tha,1992,48.43427
tha,1993,48.70455
tha,2001,48.54675
tha,2002,49.24582
tha,2004,50.90709
tha,2005,50.50046
tha,2006,50.79548
tha,2007,51.08974
tha,2008,50.98435
tha,2009,51.0531
tha,2010,50.82827
tha,2011,50.79717
tha,2012,50.67976
tha,2013,51.08401
tha,2014,50.14043
tha,2015,47.78832
tha,2016,48.63439
tha,2017,47.73833
tha,2018,48.19721
tjk,1999,45.63046
tjk,2000,45.61367
tjk,2001,44.80904
tjk,2002,44.54648
tjk,2003,44.79517
tjk,2004,45.05835
tjk,2005,44.84188
tjk,2006,44.72895
tjk,2007,45.02719
tjk,2008,45.85215
tjk,2009,46.14436
tjk,2010,45.63599
tjk,2011,45.79993
tjk,2012,46.23202
tjk,2013,46.21934
tkm,2014,48.38187
tls,2004,48.10903
tls,2005,48.70894
tls,2008,48.93014
tls,2009,48.58692
tls,2010,49.04188
tls,2011,49.5406
tls,2012,49.72986
tls,2013,50.13881
tls,2014,50.71257
tls,2015,50.64262
tls,2016,50.77245
tls,2017,51.00979
tls,2018,51.32771
ton,1970,47.92795
ton,1971,48.50311
ton,1972,46.80359
ton,1973,48.18992
ton,1974,48.20847
ton,1975,48.2953
ton,1978,48.97225
ton,1981,47.15683
ton,1982,47.79631
ton,1984,49.83244
ton,1985,50.51208
ton,1986,49.48848
ton,1990,47.97613
ton,1991,48.95784
ton,1993,47.7248
ton,1998,50.75031
ton,1999,50.02039
ton,2000,49.40788
ton,2001,49.24612
ton,2002,49.79062
ton,2006,48.37853
ton,2007,40.39781
ton,2008,49.22089
ton,2009,54.49032
ton,2010,49.73269
ton,2011,47.04854
ton,2012,48.93128
ton,2013,48.56469
ton,2014,49.80282
ton,2015,48.91139
tto,1971,51.781
tto,1972,51.39003
tto,1973,52.04272
tto,1977,50.58685
tto,1982,50.34498
tto,1983,50.43776
tto,1984,50.43274
tto,1985,50.13046
tto,1987,50.07184
tto,1988,49.77965
tto,1989,50.18685
tto,1990,50.21532
tto,1991,50.33079
tto,1992,49.91616
tto,1993,50.14759
tto,2004,51.07088
tun,1971,27.64658
tun,1972,28.13549
tun,1973,29.1961
tun,1974,30.42174
tun,1975,31.45683
tun,1976,33.67485
tun,1977,35.1802
tun,1978,35.57649
tun,1979,36.09676
tun,1980,36.45194
tun,1981,36.64253
tun,1982,37.26337
tun,1983,37.62435
tun,1984,38.38816
tun,1985,39.65617
tun,1986,40.11538
tun,1987,41.08388
tun,1988,41.53318
tun,1989,42.17779
tun,1990,42.54406
tun,1991,43.11953
tun,1992,44.20731
tun,1993,44.95694
tun,1994,46.06599
tun,1995,46.56275
tun,1996,47.12942
tun,1997,47.70292
tun,1999,49.26002
tun,2000,50.25591
tun,2001,50.18783
tun,2002,49.86018
tun,2003,50.65118
tun,2005,51.05432
tun,2006,50.99194
tun,2008,50.59766
tun,2009,50.48842
tun,2010,50.38128
tun,2011,49.83583
tun,2016,51.36858
tur,1971,28.51261
tur,1972,28.79445
tur,1973,29.57975
tur,1974,30.46807
tur,1976,31.47197
tur,1977,31.51515
tur,1978,31.49517
tur,1979,32.22939
tur,1980,32.48058
tur,1982,34.32304
tur,1983,34.82285
tur,1984,35.10456
tur,1986,35.21368
tur,1987,35.54596
tur,1988,35.97043
tur,1989,36.50062
tur,1990,36.99364
tur,1991,37.44795
tur,1992,37.99216
tur,1993,38.4487
tur,1994,39.23948
tur,1995,38.98477
tur,1997,39.92676
tur,1999,40.04685
tur,2000,41.49765
tur,2001,41.51274
tur,2002,41.42476
tur,2003,41.51017
tur,2004,42.92518
tur,2005,44.74863
tur,2006,44.97135
tur,2007,45.2718
tur,2008,46.14099
tur,2009,46.93382
tur,2010,47.01785
tur,2011,47.03763
tur,2012,47.82478
tur,2013,48.31819
tur,2014,48.41458
tur,2015,48.40957
tur,2016,48.43019
tur,2017,47.79338
tuv,1990,46.56
tuv,1998,44.81928
tuv,2001,46.16228
tuv,2014,52.95587
tuv,2015,53.52987
tuv,2016,52.71594
tuv,2018,51.97429
tza,1970,28.77996
tza,1971,29.00778
tza,1972,27.51032
tza,1973,28.64342
tza,1974,30.3673
tza,1975,31.33756
tza,1976,34.31022
tza,1977,33.98173
tza,1978,34.00291
tza,1979,34.89623
tza,1981,34.87762
tza,1982,34.70342
tza,1983,35.2418
tza,1985,37.19231
tza,1986,38.42494
tza,1987,39.52573
tza,1988,40.94661
tza,1989,42.2829
tza,1991,43.00418
tza,1992,43.50408
tza,1993,43.59367
tza,1994,44.09766
tza,1995,44.4498
tza,1996,45.84665
tza,1997,44.35805
tza,2010,44.76647
tza,2014,48.76969
tza,2015,49.47021
tza,2016,49.86364
tza,2017,50.25993
tza,2018,50.82547
uga,1975,25.97941
uga,1976,27.23703
uga,1977,27.51851
uga,1978,27.86768
uga,1979,28.3245
uga,1981,30.64557
uga,1982,32.99906
uga,1986,34.44063
uga,1990,36.35956
uga,1992,36.97291
uga,1994,38.03367
uga,1997,39.20752
uga,2004,44.42734
uga,2007,44.88202
ukr,1993,51.09658
ukr,1994,50.98601
ukr,1999,49.74999
ukr,2000,49.07321
ukr,2001,48.58697
ukr,2002,48.91864
ukr,2003,48.72078
ukr,2004,48.46378
ukr,2005,46.79122
ukr,2006,48.38811
ukr,2007,48.68006
ukr,2008,48.32386
ukr,2009,48.26512
ukr,2010,48.1862
ukr,2011,48.04586
ukr,2012,48.25185
ukr,2013,48.01278
ukr,2014,48.21119
ukr,2015,48.31709
ukr,2016,48.4481
ukr,2017,48.60997
ukr,2018,48.657
ury,1970,53.04046
ury,1971,52.82174
ury,1972,52.3846
ury,1973,52.74416
ury,1978,51.74238
ury,1979,52.37239
ury,1994,53.41553
ury,1995,53.70273
ury,1998,56.04638
ury,1999,52.95521
ury,2000,52.20891
ury,2001,52.21003
ury,2002,51.95545
ury,2003,52.49216
ury,2004,52.5829
ury,2005,52.57965
ury,2006,52.77144
ury,2007,48.75904
ury,2008,52.19768
ury,2009,52.15899
ury,2010,53.06148
ury,2017,51.56352
usa,2005,49.15244
usa,2010,49.00733
usa,2011,48.85835
usa,2012,48.9125
usa,2013,48.87004
usa,2014,49.14494
usa,2015,49.17237
usa,2016,48.78903
usa,2017,48.81884
uzb,1999,49.05418
uzb,2000,48.64717
uzb,2003,48.32979
uzb,2004,48.14155
uzb,2005,48.37785
uzb,2006,48.48214
uzb,2007,48.73064
uzb,2008,48.79614
uzb,2009,48.93765
uzb,2010,48.80559
uzb,2011,48.60232
uzb,2012,48.64005
uzb,2013,48.60805
uzb,2014,48.58767
uzb,2015,48.59321
uzb,2016,48.57865
uzb,2017,48.56844
vct,1971,49.52502
vct,1972,56.74732
vct,1974,57.03704
vct,1975,58.22058
vct,1976,58.49725
vct,1982,58.81112
vct,1984,58.30322
vct,1985,59.43182
vct,1986,59.20083
vct,1987,56.32328
vct,1988,60.13542
vct,1991,54.73458
vct,2000,56.87571
vct,2001,53.61829
vct,2002,52.38911
vct,2003,51.99501
vct,2004,51.54837
vct,2005,55.2045
vct,2007,52.43816
vct,2008,52.28932
vct,2009,50.4272
vct,2010,50.07877
vct,2011,47.72582
vct,2012,48.48834
vct,2013,48.28747
vct,2014,48.68497
vct,2015,48.7167
vct,2016,49.05604
vct,2017,48.28439
vct,2018,48.91925
ven,1971,50.67506
ven,1972,50.83543
ven,1973,51.41674
ven,1974,52.2515
ven,1975,52.35009
ven,1984,54.56556
ven,1985,54.79452
ven,1986,54.30308
ven,1987,54.33583
ven,1988,54.24
ven,1989,54.37038
ven,1991,54.43632
ven,1992,54.45811
ven,1993,54.62207
ven,1999,54.12703
ven,2000,53.5693
ven,2001,53.04299
ven,2002,52.7714
ven,2003,52.52937
ven,2004,52.28128
ven,2005,52.05656
ven,2006,51.94073
ven,2007,51.75923
ven,2008,51.42765
ven,2009,51.23603
ven,2010,51.2923
ven,2011,51.21206
ven,2012,51.21508
ven,2013,51.1511
ven,2014,50.8361
ven,2015,50.82308
ven,2016,50.86024
ven,2017,50.88421
vgb,1971,54.91329
vgb,1972,52.23529
vgb,1973,53.55705
vgb,1974,53.41772
vgb,1975,54.0201
vgb,1976,55.54202
vgb,1979,58.84521
vgb,1981,56.63717
vgb,1984,57.59637
vgb,1985,55.00928
vgb,1990,53.01645
vgb,1991,53.02491
vgb,1992,55.11464
vgb,1994,51.03132
vgb,1999,46.79021
vgb,2000,50.76008
vgb,2001,51.53649
vgb,2002,50.47081
vgb,2003,53.70484
vgb,2004,52.13825
vgb,2005,54.19766
vgb,2006,53.03726
vgb,2007,53.77408
vgb,2009,51.59629
vgb,2010,50.46821
vgb,2011,49.76599
vgb,2012,50.02558
vgb,2013,51.28983
vgb,2014,51.93759
vgb,2015,51.35668
vgb,2016,51.9174
vgb,2017,51.79601
vir,1971,50
vir,1972,50
vir,1973,50.29599
vir,1974,50.29979
vir,1975,50.29476
vir,1976,50.30217
vir,1977,50.30087
vir,1978,50
vir,1979,50.09346
vir,1980,50
vir,1981,50.0618
vir,1982,49.11132
vir,1983,49.20233
vir,1984,49.70823
vir,1985,49.04021
vir,1986,49.45379
vir,1987,49.25373
vir,1988,49.24242
vir,1989,49.61832
vir,1990,49.6124
vir,1991,49.6063
vir,1992,49.20635
vir,1993,49.52008
vir,1994,49.20635
vir,1995,49.2126
vir,1997,49.22481
vnm,1976,50.3038
vnm,1977,48.83021
vnm,1998,46.52232
vut,1970,42.21939
vut,1971,42.36902
vut,1972,40.5102
vut,1973,39.11846
vut,1974,38.61004
vut,1975,42.25914
vut,1976,41.27517
vut,1977,41.74894
vut,1978,41.46235
vut,1980,41.96208
vut,1981,40.44355
vut,1983,37.63774
vut,1991,42.94933
vut,1999,45.15519
vut,2000,51.75187
vut,2001,46.16792
vut,2002,46.98286
vut,2003,44.03906
vut,2004,44.699
vut,2010,48.80529
vut,2015,48.95955
wsm,1970,50.64281
wsm,1975,50.85353
wsm,1976,49.8748
wsm,1977,51.37677
wsm,1978,49.97774
wsm,1979,49.79145
wsm,1980,48.6378
wsm,1994,51.20921
wsm,1995,49.1627
wsm,1996,48.6543
wsm,1997,49.45945
wsm,1998,50.01394
wsm,1999,49.508
wsm,2000,50.36668
wsm,2001,50.41244
wsm,2002,50.23256
wsm,2003,50.68511
wsm,2004,50.55967
wsm,2005,50.59142
wsm,2006,51.17671
wsm,2007,51.389
wsm,2009,51.17779
wsm,2010,50.84622
wsm,2011,50.92044
wsm,2012,50.32859
wsm,2014,50.88899
wsm,2015,50.7117
wsm,2016,50.66246
yem,1999,26.0402
yem,2001,28.28603
yem,2003,30.12804
yem,2004,31.21852
yem,2005,32.07058
yem,2008,35.3546
yem,2010,37.45975
yem,2011,37.91071
yem,2012,38.65805
yem,2013,39.84103
yem,2016,41.16112
zaf,1989,53.27219
zaf,1990,53.77661
zaf,1991,54.06717
zaf,1994,53.52026
zaf,1998,53.05435
zaf,1999,52.88327
zaf,2000,52.40795
zaf,2001,52.18704
zaf,2002,51.68819
zaf,2003,51.48007
zaf,2004,51.53134
zaf,2005,51.3583
zaf,2006,51.25078
zaf,2007,51.00089
zaf,2008,50.82636
zaf,2009,51.03145
zaf,2010,51.1424
zaf,2011,51.0269
zaf,2012,51.05376
zaf,2014,51.91481
zaf,2015,49.29703
zaf,2016,51.90365
zaf,2017,51.70123
zmb,1970,32.56203
zmb,1972,33.13857
zmb,1974,33.31215
zmb,1979,34.7088
zmb,1980,35.01113
zmb,1981,35.57505
zmb,1982,35.39795
zmb,1986,37.23789
zmb,1988,37.12236
zwe,1970,39.36603
zwe,1971,39.81697
zwe,1972,38.98012
zwe,1973,39.97402
zwe,1974,40.50121
zwe,1975,41.49989
zwe,1976,41.88793
zwe,1977,42.61502
zwe,1978,43.32329
zwe,1979,45.30896
zwe,1981,42.04928
zwe,1982,41.19317
zwe,1983,40.77867
zwe,1984,40.44806
zwe,1985,40.4722
zwe,1986,40.33103
zwe,1987,41.41012
zwe,1988,41.79622
zwe,1989,42.29962
zwe,1990,46.69382
zwe,1991,43.99896
zwe,1992,44.00649
zwe,1993,44.40106
zwe,1994,45.0067
zwe,1995,45.60846
zwe,1996,46.17614
zwe,1999,46.93046
zwe,2000,46.81473
zwe,2001,47.01416
zwe,2002,46.92862
zwe,2003,47.52008
zwe,2012,49.31144
zwe,2013,49.57466
