geo,time,ag_prd_crop_xd
mwi,1980,19.14
mwi,1981,19.7
mwi,1982,21.02
mwi,1983,19.97
mwi,1984,20.56
mwi,1985,20.81
mwi,1986,21.04
mwi,1987,20.99
mwi,1988,22.09
mwi,1989,21.97
mwi,1990,22.21
mwi,1991,35.36
mwi,1992,30.84
mwi,1993,36.78
mwi,1994,31.96
mwi,1995,36.06
mwi,1996,39.86
mwi,1997,40.06
mwi,1998,43.97
mwi,1999,47.91
mwi,2000,54.48
mwi,2001,57.44
mwi,2002,46.92
mwi,2003,52.58
mwi,2004,54.26
mwi,2005,48.8
mwi,2006,63.27
mwi,2007,71.2
mwi,2008,73.18
mwi,2009,84.04
mwi,2010,84.48
mwi,2011,87.47
mwi,2012,86.86
mwi,2013,102.1
mwi,2014,104.78
mwi,2015,99.1
mwi,2016,96.12
mwi,2017,113.19
mwi,2018,115.77
mwi,2019,124.12
mys,1961,65.52
mys,1962,66.02
mys,1963,68.96
mys,1964,69.42
mys,1965,74.66
mys,1966,75.48
mys,1967,77
mys,1968,86.49
mys,1969,96.06
mys,1970,99.24
mys,1971,101.96
mys,1972,102.62
mys,1973,112.19
mys,1974,114.99
mys,1975,113.04
mys,1976,120.57
mys,1977,117.72
mys,1978,113.75
mys,1979,122.3
mys,1980,119.09
mys,1981,117.9
mys,1982,116.2
mys,1983,117.33
mys,1984,114.01
mys,1985,114.93
mys,1986,119.1
mys,1987,120.83
mys,1988,129.02
mys,1989,122.99
mys,1990,121.05
mys,1991,118.7
mys,1992,116.35
mys,1993,112.94
mys,1994,112.63
mys,1995,110.17
mys,1996,110.43
mys,1997,104.74
mys,1998,99.23
mys,1999,95.58
mys,2000,102.37
mys,2001,100.03
mys,2002,101.35
mys,2003,104.9
mys,2004,111.87
mys,2005,109.32
mys,2006,112.37
mys,2007,109.17
mys,2008,105.74
mys,2009,98.1
mys,2010,103.34
mys,2011,107.66
mys,2012,107.2
mys,2013,104.51
mys,2014,90.71
mys,2015,105.76
mys,2016,103.52
mys,2017,103.18
mys,2018,97.44
mys,2019,102.33
nam,1961,24.45
nam,1962,25.97
nam,1963,26.22
nam,1964,27.7
nam,1965,28.56
nam,1966,29.14
nam,1967,29.72
nam,1968,30.21
nam,1969,30.76
nam,1970,31.06
nam,1971,31.65
nam,1972,32.1
nam,1973,32.95
nam,1974,33.3
nam,1975,34.19
nam,1976,34.42
nam,1977,35.34
nam,1978,35.75
nam,1979,36.44
nam,1980,36.83
nam,1981,37.86
nam,1982,38.55
nam,1983,39.73
nam,1984,41.1
nam,1985,38.66
nam,1986,41.23
nam,1987,40.99
nam,1988,43.25
nam,1989,45.44
nam,1990,46.47
nam,1991,47.63
nam,1992,33.72
nam,1993,41.04
nam,1994,48.78
nam,1995,44.76
nam,1996,49.3
nam,1997,63.13
nam,1998,59.68
nam,1999,53.71
nam,2000,62.32
nam,2001,67.26
nam,2002,65.7
nam,2003,69.71
nam,2004,77.73
nam,2005,81.59
nam,2006,93.39
nam,2007,86.91
nam,2008,85.31
nam,2009,85.74
nam,2010,90.56
nam,2011,91.91
nam,2012,99.08
nam,2013,90.59
nam,2014,100.13
nam,2015,102.69
nam,2016,97.18
nam,2017,109.53
nam,2018,112.84
nam,2019,102.93
ncl,1961,141.96001
ncl,1962,137.09
ncl,1963,141.8
ncl,1964,159.91
ncl,1965,159.11
ncl,1966,159.42
ncl,1967,136.27
ncl,1968,135.06
ncl,1969,134.55
ncl,1970,114.21
ncl,1971,124.7
ncl,1972,135.73
ncl,1973,144.32001
ncl,1974,120.98
ncl,1975,124.46
ncl,1976,121.81
ncl,1977,109.66
ncl,1978,106.95
ncl,1979,107.54
ncl,1980,129.97
ncl,1981,110.83
ncl,1982,106.85
ncl,1983,125.57
ncl,1984,111.08
ncl,1985,117.11
ncl,1986,107.13
ncl,1987,102.14
ncl,1988,93.92
ncl,1989,101.57
ncl,1990,90.46
ncl,1991,79.4
ncl,1992,79.86
ncl,1993,80.96
ncl,1994,81.78
ncl,1995,86.8
ncl,1996,72.98
ncl,1997,65.4
ncl,1998,67.11
ncl,1999,66.03
ncl,2000,71.27
ncl,2001,75.69
ncl,2002,76.78
ncl,2003,71.96
ncl,2004,83.15
ncl,2005,84.19
ncl,2006,86.08
ncl,2007,81.23
ncl,2008,83.61
ncl,2009,74.9
ncl,2010,75.93
ncl,2011,74.45
ncl,2012,84.69
ncl,2013,73.42
ncl,2014,77.9
ncl,2015,107.37
ncl,2016,114.73
ncl,2017,110.78
ncl,2018,115.2
ncl,2019,115.34
ner,1961,13.3
ner,1962,15.78
ner,1963,16.58
ner,1964,16.2
ner,1965,16.19
ner,1966,17.35
ner,1967,19.25
ner,1968,15.33
ner,1969,18.03
ner,1970,15.54
ner,1971,17.21
ner,1972,16.59
ner,1973,10.46
ner,1974,14.26
ner,1975,11.78
ner,1976,16.36
ner,1977,17.29
ner,1978,18.44
ner,1979,19.91
ner,1980,20.96
ner,1981,20.15
ner,1982,20.02
ner,1983,19.83
ner,1984,13.38
ner,1985,18.8
ner,1986,20.51
ner,1987,16.59
ner,1988,24.17
ner,1989,21.38
ner,1990,24.36
ner,1991,27.09
ner,1992,27.8
ner,1993,25.58
ner,1994,26.13
ner,1995,27.54
ner,1996,29.05
ner,1997,25.71
ner,1998,40.1
ner,1999,38.51
ner,2000,30.21
ner,2001,40.34
ner,2002,47.14
ner,2003,46.77
ner,2004,40.62
ner,2005,50.7
ner,2006,55.7
ner,2007,57.86
ner,2008,74.63
ner,2009,58.95
ner,2010,83.95
ner,2011,70.75
ner,2012,81.5
ner,2013,83.39
ner,2014,90.09
ner,2015,100.42
ner,2016,109.5
ner,2017,111.59
ner,2018,123.01
ner,2019,121.25
nga,1961,18.59
nga,1962,19.83
nga,1963,20.79
nga,1964,21.3
nga,1965,22.17
nga,1966,21.25
nga,1967,22.4
nga,1968,22.96
nga,1969,25.32
nga,1970,27.2
nga,1971,24.55
nga,1972,21.78
nga,1973,22.46
nga,1974,25.12
nga,1975,23.34
nga,1976,21.33
nga,1977,21.06
nga,1978,20.56
nga,1979,20.63
nga,1980,21.31
nga,1981,21.7
nga,1982,22.17
nga,1983,22.16
nga,1984,23.61
nga,1985,25.04
nga,1986,27.44
nga,1987,28
nga,1988,32.76
nga,1989,36.84
nga,1990,38.93
nga,1991,44.37
nga,1992,47.94
nga,1993,50.74
nga,1994,52.15
nga,1995,54.16
nga,1996,56.83
nga,1997,59.15
nga,1998,62.37
nga,1999,65.12
nga,2000,65.77
nga,2001,64.75
nga,2002,68.06
nga,2003,71.78
nga,2004,76.81
nga,2005,81.54
nga,2006,87.62
nga,2007,80.1
nga,2008,85.7
nga,2009,73.72
nga,2010,84.63
nga,2011,78.37
nga,2012,87.64
nga,2013,83.8
nga,2014,96.15
nga,2015,98.5
nga,2016,105.35
nga,2017,106.33
nga,2018,105.4
nga,2019,106.94
nic,1961,19.8
nic,1962,20.88
nic,1963,20.7
nic,1964,24.52
nic,1965,22.73
nic,1966,21.93
nic,1967,26.07
nic,1968,27.04
nic,1969,27.92
nic,1970,29.16
nic,1971,30.12
nic,1972,27.22
nic,1973,29.4
nic,1974,33.34
nic,1975,35.9
nic,1976,37.24
nic,1977,37.55
nic,1978,41.92
nic,1979,38.55
nic,1980,37.92
nic,1981,42.13
nic,1982,44.23
nic,1983,40.18
nic,1984,41.83
nic,1985,37.19
nic,1986,38.75
nic,1987,35.79
nic,1988,36.72
nic,1989,37.86
nic,1990,37.62
nic,1991,45.09
nic,1992,45.04
nic,1993,44.91
nic,1994,46.82
nic,1995,52.81
nic,1996,55.16
nic,1997,56.38
nic,1998,60.64
nic,1999,64.32
nic,2000,67.92
nic,2001,64.44
nic,2002,66.73
nic,2003,80.09
nic,2004,70.06
nic,2005,82.34
nic,2006,76.57
nic,2007,80.41
nic,2008,77.83
nic,2009,86.28
nic,2010,81.62
nic,2011,93.26
nic,2012,102.32
nic,2013,98.47
nic,2014,95.9
nic,2015,96.85
nic,2016,107.25
nic,2017,114.22
nic,2018,115.02
nic,2019,126.93
nld,1961,49.18
nld,1962,49.96
nld,1963,48.91
nld,1964,56.86
nld,1965,46.91
nld,1966,50.7
nld,1967,59.45
nld,1968,58.73
nld,1969,58.16
nld,1970,62.66
nld,1971,63.93
nld,1972,60.7
nld,1973,63.47
nld,1974,64.75
nld,1975,58.48
nld,1976,58.46
nld,1977,63.57
nld,1978,68.75
nld,1979,67.83
nld,1980,66.86
nld,1981,68.24
nld,1982,72.86
nld,1983,65.02
nld,1984,74.79
nld,1985,74.85
nld,1986,77.9
nld,1987,79.89
nld,1988,77.49
nld,1989,82.17
nld,1990,85.8
nld,1991,82.26
nld,1992,92.75
nld,1993,92.64
nld,1994,87.18
nld,1995,89.6
nld,1996,94.11
nld,1997,89.89
nld,1998,76.46
nld,1999,96.81
nld,2000,96.53
nld,2001,88.43
nld,2002,91.2
nld,2003,87.95
nld,2004,98.18
nld,2005,92
nld,2006,87.7
nld,2007,92.84
nld,2008,95.73
nld,2009,99.96
nld,2010,97.13
nld,2011,103.01
nld,2012,96.24
nld,2013,97.57
nld,2014,102.54
nld,2015,99.8
nld,2016,97.66
nld,2017,106.99
nld,2018,93.5
nld,2019,100.68
nor,1961,124.6
nor,1962,102.72
nor,1963,125.8
nor,1964,102.02
nor,1965,117.69
nor,1966,113.25
nor,1967,103.44
nor,1968,123.11
nor,1969,110.22
nor,1970,116.27
nor,1971,110.4
nor,1972,103.5
nor,1973,107.62
nor,1974,128.21001
nor,1975,90.56
nor,1976,100.56
nor,1977,116.83
nor,1978,121.63
nor,1979,108.07
nor,1980,121.04
nor,1981,117.37
nor,1982,122.42
nor,1983,111.6
nor,1984,130.83
nor,1985,121.69
nor,1986,105.58
nor,1987,113.58
nor,1988,113.91
nor,1989,116.8
nor,1990,132.78
nor,1991,106.2
nor,1992,90.63
nor,1993,109.36
nor,1994,91.04
nor,1995,97.98
nor,1996,100.56
nor,1997,99.15
nor,1998,100.77
nor,1999,91.8
nor,2000,95.48
nor,2001,94.65
nor,2002,92.22
nor,2003,96.69
nor,2004,107.33
nor,2005,96.44
nor,2006,94.91
nor,2007,92.62
nor,2008,107.08
nor,2009,87.47
nor,2010,92.01
nor,2011,80.18
nor,2012,84.37
nor,2013,78.93
nor,2014,97.26
nor,2015,101.85
nor,2016,100.89
nor,2017,98.95
nor,2018,71.74
nor,2019,102.24
npl,1961,20.35
npl,1962,20.46
npl,1963,20.79
npl,1964,21.12
npl,1965,21.93
npl,1966,20.67
npl,1967,21.2
npl,1968,21.84
npl,1969,22.6
npl,1970,23.47
npl,1971,23.42
npl,1972,21.97
npl,1973,24.74
npl,1974,25.17
npl,1975,26.26
npl,1976,25.42
npl,1977,24.8
npl,1978,25.75
npl,1979,24.26
npl,1980,27.03
npl,1981,28.25
npl,1982,24.24
npl,1983,32.23
npl,1984,32.46
npl,1985,33.77
npl,1986,31.93
npl,1987,36.94
npl,1988,40.6
npl,1989,43.12
npl,1990,45.18
npl,1991,47.11
npl,1992,44.18
npl,1993,50.63
npl,1994,48.39
npl,1995,53.24
npl,1996,53.03
npl,1997,54.37
npl,1998,54.67
npl,1999,57.08
npl,2000,60.96
npl,2001,63.32
npl,2002,64.88
npl,2003,67.38
npl,2004,70.59
npl,2005,72.03
npl,2006,72.87
npl,2007,71.52
npl,2008,77.62
npl,2009,81.52
npl,2010,81.99
npl,2011,89.26
npl,2012,98.38
npl,2013,93.57
npl,2014,99.88
npl,2015,99.57
npl,2016,100.54
npl,2017,105.66
npl,2018,104.36
npl,2019,110.74
nru,1961,40.36
nru,1962,40.36
nru,1963,40.36
nru,1964,41.5
nru,1965,47.17
nru,1966,47.17
nru,1967,47.17
nru,1968,47.17
nru,1969,50.84
nru,1970,51.88
nru,1971,52.93
nru,1972,52.93
nru,1973,54.72
nru,1974,56.89
nru,1975,59.05
nru,1976,39.66
nru,1977,50.52
nru,1978,54.12
nru,1979,58.46
nru,1980,62.79
nru,1981,66.77
nru,1982,67.89
nru,1983,64.7
nru,1984,59.38
nru,1985,62.9
nru,1986,64.33
nru,1987,65.23
nru,1988,66.36
nru,1989,67.24
nru,1990,68.94
nru,1991,73.65
nru,1992,75.57
nru,1993,77.14
nru,1994,78.73
nru,1995,80.28
nru,1996,81.69
nru,1997,83.15
nru,1998,84.64
nru,1999,86.13
nru,2000,86.71
nru,2001,88.05
nru,2002,89.4
nru,2003,90.73
nru,2004,92.1
nru,2005,93.42
nru,2006,94.75
nru,2007,96.08
nru,2008,97.4
nru,2009,98.73
nru,2010,99.66
nru,2011,95.4
nru,2012,102.14
nru,2013,104.76
nru,2014,99.27
nru,2015,99.98
nru,2016,100.75
nru,2017,101.65
nru,2018,102.31
nru,2019,102.87
nzl,1961,17.04
nzl,1962,17.95
nzl,1963,19.4
nzl,1964,21.73
nzl,1965,21.38
nzl,1966,20.84
nzl,1967,21.14
nzl,1968,25.39
nzl,1969,27.81
nzl,1970,25.96
nzl,1971,26.72
nzl,1972,29.43
nzl,1973,30.49
nzl,1974,27.03
nzl,1975,27.33
nzl,1976,31.09
nzl,1977,31.51
nzl,1978,32.86
nzl,1979,32.76
nzl,1980,33.52
nzl,1981,34.69
nzl,1982,37.18
nzl,1983,39.13
nzl,1984,45.65
nzl,1985,49.34
nzl,1986,52.15
nzl,1987,54.67
nzl,1988,52.4
nzl,1989,49.98
nzl,1990,58.55
nzl,1991,56.93
nzl,1992,60.43
nzl,1993,61.5
nzl,1994,71.78
nzl,1995,73.97
nzl,1996,74.01
nzl,1997,72.81
nzl,1998,70.61
nzl,1999,71.69
nzl,2000,77.67
nzl,2001,73.1
nzl,2002,74.92
nzl,2003,72.36
nzl,2004,79.55
nzl,2005,78.98
nzl,2006,76.9
nzl,2007,83.1
nzl,2008,88.14
nzl,2009,89.85
nzl,2010,89.78
nzl,2011,91.5
nzl,2012,90.62
nzl,2013,93.11
nzl,2014,101.78
nzl,2015,96.44
nzl,2016,101.78
nzl,2017,92.68
nzl,2018,98.06
nzl,2019,105.33
omn,1961,10.78
omn,1962,10.85
omn,1963,10.9
omn,1964,10.97
omn,1965,10.98
omn,1966,11.15
omn,1967,11.24
omn,1968,11.33
omn,1969,12.63
omn,1970,12.65
omn,1971,12.99
omn,1972,13.53
omn,1973,14.12
omn,1974,14.24
omn,1975,14.49
omn,1976,15.61
omn,1977,17.3
omn,1978,18.4
omn,1979,20.59
omn,1980,23.12
omn,1981,27.3
omn,1982,32.42
omn,1983,33.67
omn,1984,34.12
omn,1985,33.01
omn,1986,36.28
omn,1987,37.29
omn,1988,38.38
omn,1989,38.54
omn,1990,40.95
omn,1991,44.47
omn,1992,47.6
omn,1993,50.2
omn,1994,51.95
omn,1995,52.56
omn,1996,53.67
omn,1997,55.43
omn,1998,64.46
omn,1999,74.58
omn,2000,73.19
omn,2001,77.63
omn,2002,66.01
omn,2003,62.5
omn,2004,67.28
omn,2005,66.34
omn,2006,67.51
omn,2007,69.25
omn,2008,73.11
omn,2009,74.82
omn,2010,84.42
omn,2011,79.23
omn,2012,80.89
omn,2013,89.84
omn,2014,90.21
omn,2015,103.55
omn,2016,106.24
omn,2017,132.78999
omn,2018,135.19
omn,2019,136.82001
pak,1961,17.85
pak,1962,19.3
pak,1963,20.26
pak,1964,20.75
pak,1965,22.17
pak,1966,22.15
pak,1967,24.79
pak,1968,27.83
pak,1969,28.6
pak,1970,29.89
pak,1971,29.15
pak,1972,29.73
pak,1973,30.77
pak,1974,32.13
pak,1975,32.92
pak,1976,35.09
pak,1977,36.96
pak,1978,37.12
pak,1979,38.63
pak,1980,38.93
pak,1981,42.14
pak,1982,43.72
pak,1983,44.91
pak,1984,44.58
pak,1985,44.56
pak,1986,48.1
pak,1987,48.47
pak,1988,46.85
pak,1989,51.64
pak,1990,51.69
pak,1991,52.48
pak,1992,54.54
pak,1993,58.89
pak,1994,59.35
pak,1995,64.79
pak,1996,66.14
pak,1997,65.57
pak,1998,72.31
pak,1999,72.18
pak,2000,73.43
pak,2001,66.98
pak,2002,67.75
pak,2003,71.9
pak,2004,75.09
pak,2005,80.73
pak,2006,78.57
pak,2007,85.11
pak,2008,90.86
pak,2009,90.13
pak,2010,87.96
pak,2011,94.6
pak,2012,90.59
pak,2013,98.95
pak,2014,98.53
pak,2015,99.47
pak,2016,102
pak,2017,105.71
pak,2018,103.13
pak,2019,104.08
pan,1961,68.03
pan,1962,68.63
pan,1963,71.12
pan,1964,73.62
pan,1965,76.41
pan,1966,75.85
pan,1967,80.79
pan,1968,106.76
pan,1969,111.94
pan,1970,104.08
pan,1971,108.84
pan,1972,105.12
pan,1973,107.92
pan,1974,111.29
pan,1975,115.18
pan,1976,113.95
pan,1977,123.41
pan,1978,126.62
pan,1979,127.38
pan,1980,117.34
pan,1981,118.13
pan,1982,120.08
pan,1983,118.67
pan,1984,118.56
pan,1985,119.14
pan,1986,107.67
pan,1987,128.88
pan,1988,125.63
pan,1989,129.74001
pan,1990,126.96
pan,1991,111.31
pan,1992,113.39
pan,1993,112.03
pan,1994,114.59
pan,1995,114.96
pan,1996,114.18
pan,1997,102.94
pan,1998,96.91
pan,1999,107.32
pan,2000,99.63
pan,2001,103.78
pan,2002,104.33
pan,2003,111.06
pan,2004,104.73
pan,2005,104.79
pan,2006,113.61
pan,2007,118.31
pan,2008,114.19
pan,2009,100.02
pan,2010,97.75
pan,2011,95.16
pan,2012,94.57
pan,2013,99.42
pan,2014,99.19
pan,2015,97.96
pan,2016,102.85
pan,2017,106.15
pan,2018,108.9
pan,2019,101.23
per,1961,20.15
per,1962,21.24
per,1963,21.15
per,1964,22.79
per,1965,22.93
per,1966,25.78
per,1967,27.19
per,1968,24.61
per,1969,27.57
per,1970,30.17
per,1971,30.61
per,1972,28.98
per,1973,28.91
per,1974,29.65
per,1975,28.84
per,1976,29.23
per,1977,29.67
per,1978,28.3
per,1979,28.57
per,1980,25.81
per,1981,28.57
per,1982,30.02
per,1983,27.09
per,1984,31.14
per,1985,30.67
per,1986,31.56
per,1987,34.49
per,1988,35.78
per,1989,36.24
per,1990,30.63
per,1991,32.28
per,1992,28.94
per,1993,33.3
per,1994,39.1
per,1995,42.09
per,1996,46.23
per,1997,50.24
per,1998,50.26
per,1999,57.57
per,2000,61.08
per,2001,60.1
per,2002,63.94
per,2003,65.16
per,2004,64.08
per,2005,67.39
per,2006,72.8
per,2007,73.34
per,2008,80.44
per,2009,81.42
per,2010,86.35
per,2011,88.14
per,2012,93.34
per,2013,95.8
per,2014,98.72
per,2015,99.76
per,2016,101.52
per,2017,103.85
per,2018,113.79
per,2019,115.74
phl,1961,26.46
phl,1962,28.12
phl,1963,29.16
phl,1964,29.41
phl,1965,29.45
phl,1966,30.25
phl,1967,30.63
phl,1968,30.52
phl,1969,32.09
phl,1970,34.11
phl,1971,35.38
phl,1972,34.9
phl,1973,35.93
phl,1974,38.41
phl,1975,44.15
phl,1976,48.05
phl,1977,49.12
phl,1978,50.52
phl,1979,51.67
phl,1980,53.29
phl,1981,54.73
phl,1982,57.18
phl,1983,52.05
phl,1984,52.99
phl,1985,55.18
phl,1986,58.96
phl,1987,57.37
phl,1988,56.81
phl,1989,58.72
phl,1990,65.24
phl,1991,64.35
phl,1992,64.26
phl,1993,65.66
phl,1994,68.18
phl,1995,67.12
phl,1996,72.19
phl,1997,71.34
phl,1998,63.4
phl,1999,70.42
phl,2000,72.38
phl,2001,74.83
phl,2002,76.8
phl,2003,79.39
phl,2004,82.1
phl,2005,83.61
phl,2006,86.09
phl,2007,90.89
phl,2008,95.31
phl,2009,94.42
phl,2010,92.38
phl,2011,96.8
phl,2012,100.32
phl,2013,99.73
phl,2014,102
phl,2015,100.34
phl,2016,97.66
phl,2017,103.37
phl,2018,102.95
phl,2019,102
png,1961,31.79
png,1962,33.23
png,1963,34.19
png,1964,35.48
png,1965,36.34
png,1966,37.95
png,1967,38.9
png,1968,40.09
png,1969,41.88
png,1970,43.54
png,1971,44.62
png,1972,46.13
png,1973,46.49
png,1974,49.76
png,1975,50.13
png,1976,51.28
png,1977,51.64
png,1978,53.64
png,1979,53.78
png,1980,56.04
png,1981,55.92
png,1982,55.45
png,1983,57.92
png,1984,58.98
png,1985,61.48
png,1986,59.63
png,1987,62.82
png,1988,64.19
png,1989,64.11
png,1990,63.22
png,1991,62.4
png,1992,65.64
png,1993,68.42
png,1994,67.36
png,1995,67.17
png,1996,70.97
png,1997,72.01
png,1998,74.4
png,1999,78.05
png,2000,80.12
png,2001,75.86
png,2002,78.37
png,2003,79.94
png,2004,80.05
png,2005,83.14
png,2006,82.59
png,2007,90.27
png,2008,90.61
png,2009,91.9
png,2010,90.97
png,2011,93.72
png,2012,93.89
png,2013,96.95
png,2014,99.79
png,2015,99.61
png,2016,100.6
png,2017,101.86
png,2018,103.12
png,2019,104.43
pol,1961,110.32
pol,1962,93.49
pol,1963,108.92
pol,1964,115.31
pol,1965,109
pol,1966,117.02
pol,1967,121.03
pol,1968,126.84
pol,1969,115.83
pol,1970,123.3
pol,1971,110.88
pol,1972,125.43
pol,1973,134.67999
pol,1974,128.85001
pol,1975,124.8
pol,1976,134.11
pol,1977,116.55
pol,1978,129.92999
pol,1979,127.56
pol,1980,89.58
pol,1981,120.5
pol,1982,109.38
pol,1983,116.11
pol,1984,125.73
pol,1985,121.85
pol,1986,131.42999
pol,1987,122.65
pol,1988,122.47
pol,1989,125.87
pol,1990,128.34
pol,1991,117.61
pol,1992,95.59
pol,1993,124.14
pol,1994,96.07
pol,1995,109.56
pol,1996,111.3
pol,1997,100.71
pol,1998,113.65
pol,1999,100.61
pol,2000,101.97
pol,2001,104.01
pol,2002,95.5
pol,2003,87.48
pol,2004,102.08
pol,2005,89.37
pol,2006,81.18
pol,2007,90.32
pol,2008,95.01
pol,2009,99.12
pol,2010,88.3
pol,2011,92.26
pol,2012,96.54
pol,2013,95.66
pol,2014,105.29
pol,2015,92.36
pol,2016,102.35
pol,2017,103.12
pol,2018,94.58
pol,2019,92.17
pri,1961,582.92999
pri,1962,552.64001
pri,1963,575.5
pri,1964,564.90002
pri,1965,535.72998
pri,1966,537.65002
pri,1967,483.32999
pri,1968,408.54999
pri,1969,373.69
pri,1970,385.14001
pri,1971,327.14999
pri,1972,318.20999
pri,1973,283.64001
pri,1974,276.20999
pri,1975,277.92999
pri,1976,279.17999
pri,1977,256.07001
pri,1978,249.72
pri,1979,231.8
pri,1980,232.67
pri,1981,233.91
pri,1982,213.66
pri,1983,212.52
pri,1984,194.91
pri,1985,195.83
pri,1986,185.99001
pri,1987,200.07001
pri,1988,210.07001
pri,1989,195.99001
pri,1990,160.36
pri,1991,178.2
pri,1992,171.64
pri,1993,170.34
pri,1994,145.59
pri,1995,123.91
pri,1996,122.64
pri,1997,116.07
pri,1998,121.19
pri,1999,84.07
pri,2000,119.91
pri,2001,113.75
pri,2002,113.52
pri,2003,125.21
pri,2004,135.10001
pri,2005,109.11
pri,2006,109.36
pri,2007,111.65
pri,2008,109.09
pri,2009,107.27
pri,2010,103.61
pri,2011,102.17
pri,2012,100.83
pri,2013,100.08
pri,2014,92.65
pri,2015,103.5
pri,2016,103.85
pri,2017,99.7
pri,2018,97.16
pri,2019,97.13
prk,1961,43.68
prk,1962,45.78
prk,1963,48.65
prk,1964,50.44
prk,1965,47.2
prk,1966,50.09
prk,1967,48.48
prk,1968,48.44
prk,1969,54.07
prk,1970,54.53
prk,1971,57.96
prk,1972,57.98
prk,1973,62.85
prk,1974,66.61
prk,1975,70.96
prk,1976,74.13
prk,1977,78.02
prk,1978,79.91
prk,1979,82.41
prk,1980,80.52
prk,1981,86.51
prk,1982,79.32
prk,1983,82.43
prk,1984,88.18
prk,1985,90.28
prk,1986,95.78
prk,1987,97.05
prk,1988,97.86
prk,1989,101.55
prk,1990,102.36
prk,1991,124.73
prk,1992,122.19
prk,1993,118.53
prk,1994,106.59
prk,1995,80.33
prk,1996,74.02
prk,1997,78.39
prk,1998,92.44
prk,1999,92.63
prk,2000,88.47
prk,2001,97.47
prk,2002,98.22
prk,2003,99.87
prk,2004,101.59
prk,2005,103.83
prk,2006,102.69
prk,2007,94.09
prk,2008,101.72
prk,2009,99.95
prk,2010,99.96
prk,2011,100.64
prk,2012,103.48
prk,2013,105.66
prk,2014,104.11
prk,2015,98.39
prk,2016,97.5
prk,2017,93.75
prk,2018,90.58
prk,2019,101.76
prt,1961,104.5
prt,1962,115.69
prt,1963,123.09
prt,1964,113.7
prt,1965,124.44
prt,1966,92.95
prt,1967,115.23
prt,1968,112.44
prt,1969,103.04
prt,1970,115.37
prt,1971,100.12
prt,1972,102.32
prt,1973,106.33
prt,1974,113.37
prt,1975,99.01
prt,1976,94.8
prt,1977,80.09
prt,1978,83.86
prt,1979,108.62
prt,1980,91.05
prt,1981,78.12
prt,1982,100.95
prt,1983,80.34
prt,1984,94.22
prt,1985,96.13
prt,1986,98.21
prt,1987,106.35
prt,1988,71.55
prt,1989,99.43
prt,1990,107.39
prt,1991,112.47
prt,1992,90.68
prt,1993,87.31
prt,1994,91.54
prt,1995,94.56
prt,1996,103.75
prt,1997,91.4
prt,1998,79.16
prt,1999,100.15
prt,2000,86.08
prt,2001,87.94
prt,2002,88.92
prt,2003,87.63
prt,2004,95.95
prt,2005,83.12
prt,2006,90.77
prt,2007,82.13
prt,2008,84.46
prt,2009,90.44
prt,2010,93.2
prt,2011,86.56
prt,2012,86.33
prt,2013,93.64
prt,2014,92.9
prt,2015,111.64
prt,2016,95.46
prt,2017,116.56
prt,2018,99.04
prt,2019,114.79
pry,1961,7.87
pry,1962,8.54
pry,1963,9.36
pry,1964,10.65
pry,1965,11.52
pry,1966,10.76
pry,1967,11.51
pry,1968,11.67
pry,1969,11.98
pry,1970,13.11
pry,1971,13.01
pry,1972,12.74
pry,1973,12.91
pry,1974,14.9
pry,1975,14.89
pry,1976,16.66
pry,1977,18.32
pry,1978,17.79
pry,1979,18.96
pry,1980,18.93
pry,1981,20.25
pry,1982,22.12
pry,1983,23.11
pry,1984,24.77
pry,1985,27.21
pry,1986,24.04
pry,1987,29.22
pry,1988,30.6
pry,1989,31.97
pry,1990,31.29
pry,1991,23.31
pry,1992,24.71
pry,1993,29.2
pry,1994,28.86
pry,1995,33.01
pry,1996,33.83
pry,1997,37.64
pry,1998,38.53
pry,1999,38.99
pry,2000,36.45
pry,2001,44.54
pry,2002,45.9
pry,2003,53.54
pry,2004,53.01
pry,2005,52.87
pry,2006,54.54
pry,2007,70.83
pry,2008,67.12
pry,2009,53.06
pry,2010,81.98
pry,2011,87.08
pry,2012,59.18
pry,2013,95.96
pry,2014,98.79
pry,2015,99.69
pry,2016,101.52
pry,2017,109.45
pry,2018,111.45
pry,2019,100.93
pse,1994,104.66
pse,1995,127.52
pse,1996,139.57001
pse,1997,120.83
pse,1998,131.12
pse,1999,105.54
pse,2000,152.35001
pse,2001,117.01
pse,2002,158.31
pse,2003,127.75
pse,2004,150.72
pse,2005,134.57001
pse,2006,150.72
pse,2007,128.67
pse,2008,143.62
pse,2009,124.12
pse,2010,98.7
pse,2011,110.09
pse,2012,122.51
pse,2013,125.11
pse,2014,102.15
pse,2015,84.96
pse,2016,112.89
pse,2017,112.56
pse,2018,106.63
pse,2019,105.77
pyf,1961,131.12
pyf,1962,150.24001
pyf,1963,144.37
pyf,1964,140.82001
pyf,1965,125.87
pyf,1966,126.07
pyf,1967,116.16
pyf,1968,112.31
pyf,1969,147.38
pyf,1970,137.32001
pyf,1971,129.81
pyf,1972,118.46
pyf,1973,97.1
pyf,1974,90.13
pyf,1975,133.91
pyf,1976,122.08
pyf,1977,102.41
pyf,1978,95.14
pyf,1979,102.13
pyf,1980,125.96
pyf,1981,110.59
pyf,1982,123.63
pyf,1983,86.89
pyf,1984,75.1
pyf,1985,103.22
