geo,time,ny_adj_nnty_kd
lux,2007,36438742544.2767
lux,2008,33940751358.0176
lux,2009,25256821606.8532
lux,2010,29412729913.335
lux,2011,30370741147.727
lux,2012,35191873375.819
lux,2013,33802247895.99789
lux,2014,35792375208.1974
lux,2015,31730754480.3002
lux,2016,33817197230.3797
lux,2017,37474640956.6183
lux,2018,37703469762.7186
lux,2019,35344114538.3972
lva,1995,7620338182.80238
lva,1996,8125566419.68164
lva,1997,8859035791.85509
lva,1998,9587656079.62103
lva,1999,9998772968.08757
lva,2000,10938727541.6732
lva,2001,12161303630.3357
lva,2002,13060865305.3431
lva,2003,14264603938.2473
lva,2004,15523480744.6379
lva,2005,17566530130.3067
lva,2006,19172574187.30849
lva,2007,22041245647.88309
lva,2008,21611304968.6535
lva,2009,20109305070.7305
lva,2010,17364632492.4786
lva,2011,17928374329.814
lva,2012,18775117486.3444
lva,2013,19426401411.0568
lva,2014,19820403329.0612
lva,2015,20673314182.5986
lva,2016,21851727581.2687
lva,2017,22801495968.2211
lva,2018,23905875977.7762
lva,2019,24735581981.94609
mar,1971,14165843818.2019
mar,1972,14227700602.4131
mar,1973,14556992253.9715
mar,1974,16524914312.6734
mar,1975,17657958461.5614
mar,1976,18876882697.3122
mar,1977,20607175930.8818
mar,1978,20377974036.86449
mar,1979,21350605188.35089
mar,1980,22013302937.4736
mar,1981,20795369941.9135
mar,1982,22138287261.5146
mar,1983,22959308466.0364
mar,1984,24076389892.63869
mar,1985,25122150900.7358
mar,1986,28535779796.4994
mar,1987,29002437719.8884
mar,1988,32032692668.4291
mar,1989,32533428170.3048
mar,1990,33590850616.7564
mar,1991,36388552903.7962
mar,1992,35857967491.1207
mar,1993,35318245381.1734
mar,1994,38450952900.912
mar,1995,37399788473.3516
mar,1996,41822138513.319
mar,1997,41360238824.9706
mar,1998,44382174957.21269
mar,1999,45240380299.1656
mar,2000,45241018204.7326
mar,2001,48234352470.2599
mar,2002,50191428331.6303
mar,2003,54194876303.55769
mar,2004,56296157515.6711
mar,2005,57788768445.4492
mar,2006,61520593121.5311
mar,2007,63885631260.8263
mar,2008,68388694813.27969
mar,2009,71211083498.9211
mar,2010,71624296323.04131
mar,2011,73903180611.48958
mar,2012,76031111991.48219
mar,2013,80255496482.88589
mar,2014,81567338855.49539
mar,2015,87010197977.62411
mar,2016,89079577887.99948
mar,2017,92723955685.10768
mar,2018,95722625270.3737
mar,2019,99091864744.35789
mda,1996,2851399507.56643
mda,1997,2987960502.49346
mda,1998,2722764377.21594
mda,1999,2425905720.93892
mda,2000,2706642671.33717
mda,2001,3077643231.80826
mda,2002,3539905058.91155
mda,2003,4007383245.43347
mda,2004,4394047905.08737
mda,2005,4758529061.6743
mda,2006,4939545211.28295
mda,2007,5026078372.23615
mda,2008,5373311294.33798
mda,2009,4958737749.0838
mda,2010,5854786766.32511
mda,2011,6388125028.52052
mda,2012,6649497510.78028
mda,2013,7181933094.56362
mda,2014,7514961741.51726
mda,2015,6917903596.5152
mda,2016,7535766879.41298
mda,2017,8004441274.04317
mda,2018,8174230457.64713
mda,2019,8518783235.62239
mdg,1980,5861455811.70941
mdg,1981,5121187361.04626
mdg,1982,4957587545.58319
mdg,1983,4977560889.04368
mdg,1984,5003033950.81054
mdg,1985,5191747330.8133
mdg,1986,5162740275.05079
mdg,1987,4929816841.30254
mdg,1988,4989909230.85165
mdg,1989,4828175452.25262
mdg,1990,5221892146.86062
mdg,1991,4618283116.23214
mdg,1992,4694596918.05424
mdg,1993,4865541505.6603
mdg,1994,4662709981.95303
mdg,1995,4549822290.9062
mdg,1996,4821252617.29094
mdg,1997,4984438518.87924
mdg,1998,5323747888.71011
mdg,1999,5658492240.77129
mdg,2000,5980285221.72694
mdg,2001,6672304825.17698
mdg,2002,5694307206.28823
mdg,2003,6576617161.12443
mdg,2004,6709918209.54288
mdg,2005,6778027500.9659
mdg,2006,7139541534.27384
mdg,2007,7424381963.54665
mdg,2008,8067218393.53085
mdg,2009,7141286833.14383
mdg,2010,7432333213.24317
mdg,2011,7748286052.51887
mdg,2012,7834379431.37341
mdg,2013,8180139200.41
mdg,2014,8356620174.42546
mdg,2015,8751263767.40687
mdg,2016,9418103398.58227
mdg,2017,9686222416.15923
mdg,2018,10654745227.7052
mdg,2019,10682910788.2558
mdv,2014,3179902942.88094
mdv,2015,3306790783.22421
mdv,2016,3108716888.83327
mdv,2017,3303842205.05334
mdv,2018,3347817100.39744
mdv,2019,3507816235.13548
mex,1970,260150951066.504
mex,1971,270737404556.40399
mex,1972,294335881232.92603
mex,1973,320847390442.05701
mex,1974,338966158890.44202
mex,1975,350545432915.27094
mex,1976,362946885173.67102
mex,1977,365544004742.09003
mex,1978,393544935342.02002
mex,1979,420472206700.53003
mex,1980,482198505152.43695
mex,1981,533258488118.58197
mex,1982,502955333199.552
mex,1983,446158313685.16199
mex,1984,467968462428.76001
mex,1985,489933445205.16895
mex,1986,438584330819.99493
mex,1987,462637731514.97296
mex,1988,443557777356.71295
mex,1989,471251994186.58398
mex,1990,505715947567.33502
mex,1991,538047682603.25598
mex,1992,561898752505.25598
mex,1993,584453727869.98706
mex,1994,615433700072.73096
mex,1995,523877304013.26599
mex,1996,570622590444.4729
mex,1997,629653060018.48303
mex,1998,665218217259.70605
mex,1999,698465607073.36902
mex,2000,724653161130.03101
mex,2001,731024241393.13086
mex,2002,727559929179.17505
mex,2003,711049048015.19397
mex,2004,753116561504.14197
mex,2005,758816016003.69397
mex,2006,804728063759.71484
mex,2007,829256515019.81604
mex,2008,827087803952.06995
mex,2009,782022911032.98706
mex,2010,826389005502.21106
mex,2011,840283265883.90002
mex,2012,857228677696.92993
mex,2013,856080499450.08704
mex,2014,901572057753.86011
mex,2015,930526015885.10303
mex,2016,949945950858.34595
mex,2017,975522830963.33887
mex,2018,993253931353.68701
mex,2019,1002969105903.52002
mkd,1993,3973740086.44523
mkd,1994,4208812087.17123
mkd,1995,4517500024.91118
mkd,1996,4349628783.60642
mkd,1997,4150763612.51348
mkd,1998,4164450042.30183
mkd,1999,4369795581.8106
mkd,2000,5067542762.64328
mkd,2001,5011408233.86873
mkd,2002,5007742244.54066
mkd,2003,5012188368.10633
mkd,2004,5250672024.36885
mkd,2005,5547593106.36425
mkd,2006,5899436026.57921
mkd,2007,5701393515.28026
mkd,2008,6285443500.10163
mkd,2009,6436690209.0771
mkd,2010,6570358476.51245
mkd,2011,6628683339.70146
mkd,2012,6692296863.84479
mkd,2013,7083660181.13151
mkd,2014,7517293244.44044
mkd,2015,7945827238.43329
mkd,2016,8524544806.26669
mkd,2017,8529855982.6807
mkd,2018,9149085790.83081
mkd,2019,9471178894.08784
mli,1985,3156828657.84027
mli,1986,3306461883.36983
mli,1987,3449554876.63708
mli,1988,3515075441.66892
mli,1989,3742648020.0671
mli,1990,3642948491.7288
mli,1991,3983117616.53913
mli,1992,3777459187.81268
mli,1993,3972070743.14078
mli,1994,3712968559.36031
mli,1995,3918215086.13136
mli,1996,4214164484.9293
mli,1997,4383254743.16699
mli,1998,4935166015.3319
mli,1999,5131650416.56772
mli,2000,4978038990.70088
mli,2001,5528024607.2499
mli,2002,5373882678.15524
mli,2003,6208603112.99079
mli,2004,6311632700.94071
mli,2005,6667650789.14811
mli,2006,6994361075.83379
mli,2007,7101649625.51339
mli,2008,7598726593.23616
mli,2009,8221599444.64962
mli,2010,8900205834.15829
mli,2011,9429587216.07444
mli,2012,9138174723.54883
mli,2013,9305002827.32637
mli,2014,10347207582.656
mli,2015,11168912454.1721
mli,2016,12001089315.376
mli,2017,12078058667.9627
mli,2018,12343032994.8731
mli,2019,13449745168.1553
mmr,2011,6778539202292.50977
mmr,2012,89926018265.5157
mmr,2013,47400414514.324
mmr,2014,49824026075.0187
mmr,2015,54834524758.76769
mmr,2016,56209122000.2014
mmr,2017,58211495378.9175
mmr,2018,61879030015.0194
mmr,2019,66458645137.3812
mne,2006,2754221089.13618
mne,2007,3099650031.19632
mne,2008,3308944780.61648
mne,2009,3211710646.37436
mne,2010,3206614841.82037
mne,2011,3313624418.43472
mne,2012,3244858372.1122
mne,2013,3453013826.75588
mne,2014,3528314852.986
mne,2015,3699246623.19581
mne,2016,3792248778.2826
mne,2017,4092129480.84447
mne,2018,4318471005.59005
mne,2019,4527466234.97096
mng,2010,5125256815.62141
mng,2011,5986647804.70522
mng,2012,7646806479.7317
mng,2013,8730817454.10478
mng,2014,9049576108.06922
mng,2015,9164562077.87492
mng,2016,9613015349.88523
mng,2017,9717634512.64543
mng,2018,10869241516.8694
mng,2019,11808528622.272
moz,1991,2268992251.81733
moz,1992,1811452410.50183
moz,1993,2073735654.00927
moz,1994,2244721449.30108
moz,1995,2063349414.79284
moz,1996,2625612619.70172
moz,1997,3123237571.95708
moz,1998,3492520234.08824
moz,1999,4114063659.50189
moz,2000,3979366660.94505
moz,2001,4269819670.06718
moz,2002,4271452899.01978
moz,2003,5279536589.58001
moz,2004,5978577006.00208
moz,2005,6535640014.60925
moz,2006,7051554660.4101
moz,2007,7801658824.88655
moz,2008,8508404515.68268
moz,2009,9185118731.94716
moz,2010,9194710393.96342
moz,2011,9685554576.73961
moz,2012,10530437553.019
moz,2013,11036460749.3792
moz,2014,11761403376.6838
moz,2015,12592166045.0525
moz,2016,12803963632.0222
moz,2017,13543934569.8447
moz,2018,13772797826.3187
moz,2019,14259328802.987
mrt,1980,1889692359.3048
mrt,1981,1968539968.5261
mrt,1982,1945844346.76243
mrt,1983,1955206642.68488
mrt,1984,1946324919.53723
mrt,1985,1972602185.20228
mrt,1986,2169589009.62154
mrt,1987,2251007106.27877
mrt,1988,2230475431.67178
mrt,1989,2407658711.14171
mrt,1990,2343648900.60277
mrt,1991,2422750686.39649
mrt,1992,2110989767.14275
mrt,1993,2253051222.37255
mrt,1994,2248839997.62776
mrt,1995,2640310722.60659
mrt,1996,2755626987.88148
mrt,1997,2648819316.09121
mrt,1998,2915387511.34058
mrt,1999,3047755099.82394
mrt,2000,2911149148.67781
mrt,2001,2749149315.91552
mrt,2002,3013820924.32777
mrt,2003,3402697003.25261
mrt,2004,3442207274.55145
mrt,2005,3719025660.96935
mrt,2006,3910649766.87309
mrt,2007,3868796685.92911
mrt,2008,3911589226.93043
mrt,2009,4343569234.47285
mrt,2010,4630985970.62206
mrt,2011,5306191858.52643
mrt,2012,5278265776.74082
mrt,2013,5580200490.12234
mrt,2014,5016527363.8066
mrt,2015,5228524482.20496
mrt,2016,5871802539.83782
mrt,2017,6172721272.38475
mrt,2018,6786976655.30328
mrt,2019,7242811375.73336
mus,2006,8818293494.74935
mus,2007,9290447261.18174
mus,2008,9015012799.30493
mus,2009,8960729717.99953
mus,2010,8502698578.79345
mus,2011,8781698393.22632
mus,2012,9351995910.48137
mus,2013,10105366252.8636
mus,2014,10493631765.2736
mus,2015,10935939691.364
mus,2016,11484411794.3422
mus,2017,11974862851.7784
mus,2018,12610874087.6314
mus,2019,13074900613.2495
mwi,2015,5020718266.53106
mys,1970,12014661538.8548
mys,1971,11809033288.5991
mys,1972,10989848920.8823
mys,1973,11977264926.9651
mys,1974,15387352465.6611
mys,1975,13625906847.6758
mys,1976,16327060003.8651
mys,1977,17564476820.5841
mys,1978,19884685598.7811
mys,1979,19444107145.9233
mys,1980,21546185811.1946
mys,1981,25178846402.7548
mys,1982,22914980058.0871
mys,1983,25097562825.1931
mys,1984,31504418552.3522
mys,1985,29311790595.00529
mys,1986,24767966047.8891
mys,1987,25563105231.4291
mys,1988,30275149659.059
mys,1989,32138549231.787
mys,1990,37481543845.5778
mys,1991,43232403376.2219
mys,1992,47359830169.6561
mys,1993,54864280022.9581
mys,1994,60809923984.9582
mys,1995,70075610879.235
mys,1996,78445946525.8877
mys,1997,83781577433.905
mys,1998,74672909368.3726
mys,1999,79433913239.39751
mys,2000,86674048516.59169
mys,2001,87883643697.4265
mys,2002,95898881858.16631
mys,2003,103459051066.813
mys,2004,116754778517.66901
mys,2005,125583616183.976
mys,2006,136166539356.673
mys,2007,149584033233.05399
mys,2008,162501242794.05499
mys,2009,159938610416.681
mys,2010,166167036435.62201
mys,2011,181244971395.48599
mys,2012,186202081736.47696
mys,2013,194422779324.75201
mys,2014,203324866930.04297
mys,2015,214381249198.29199
mys,2016,224188728399.43201
mys,2017,235215466220.83701
mys,2018,239024156367.93301
mys,2019,257548641963.48599
nam,1990,2843308504.47594
nam,1991,3267185650.35565
nam,1992,3347730156.2578
nam,1993,3447250023.28078
nam,1994,3644271983.45878
nam,1995,3771006305.00127
nam,1996,3993669093.28823
nam,1997,4089856730.17026
nam,1998,4259209921.16883
nam,1999,4279456266.80814
nam,2000,4669854881.48496
nam,2001,4754790873.37772
nam,2002,5085529950.78266
nam,2003,5190869398.05758
nam,2004,5560714941.86487
nam,2005,5538725696.4652
nam,2006,6199445561.1499
nam,2007,6068845302.90619
nam,2008,6688300404.03465
nam,2009,6730309333.04672
nam,2010,6957338987.78934
nam,2011,7424266848.862
nam,2012,7813240412.92061
nam,2013,8612729840.41322
nam,2014,9265441880.64237
nam,2015,9892834508.29559
nam,2016,10017819526.1573
nam,2017,10251996681.3931
nam,2018,10197225028.5693
nam,2019,10313433088.395
ner,1990,3638005420.94178
ner,1991,3706630457.15723
ner,1992,3595941191.03858
ner,1993,3733556488.96584
ner,1994,3833599211.21971
ner,1995,4110273184.5961
ner,1996,4026303430.0695
ner,1997,4102723572.26787
ner,1998,4652681143.48395
ner,1999,4688263292.12539
ner,2000,4623058319.98762
ner,2001,5091438864.26939
ner,2002,5372025789.03358
ner,2003,5475157405.92065
ner,2004,5561527627.95588
ner,2005,5968547295.12871
ner,2006,6234796601.78329
ner,2007,6380969751.88227
ner,2008,6893783882.32758
ner,2009,6986347897.93749
ner,2010,7573567399.38485
ner,2011,7751958861.79124
ner,2012,8308202299.78192
ner,2013,8736005285.76084
ner,2014,9221571270.21332
ner,2015,9856861390.78665
ner,2016,10276169946.1112
ner,2017,10703232535.1139
ner,2018,11761013379.4892
ner,2019,12318357514.3486
nga,1981,198691309181.69101
nga,1982,172475069670.63501
nga,1983,135930553781.27901
nga,1984,116460912116.603
nga,1985,121460678665.439
nga,1986,114075114027.82001
nga,1987,107592773100.396
nga,1988,120339337686.771
nga,1989,115167042541.99001
nga,1990,127056316841.569
nga,1991,141680012507.616
nga,1992,148892547256.49899
nga,1993,124897749668.687
nga,1994,126082245324.912
nga,1995,137792931809.069
nga,1996,151882248199.25601
nga,1997,156742369014.314
nga,1998,151740898878.48599
nga,1999,164728377612.63599
nga,2000,174959369658.703
nga,2001,200331489170.49496
nga,2002,232820863148.88297
nga,2003,250586745845.983
nga,2004,249363645150.18701
nga,2005,270505905468.90302
nga,2006,319727958503.99701
nga,2007,330626497752.70203
nga,2008,312328260006.79602
nga,2009,342768427950.52399
nga,2010,354313805702.27301
nga,2011,342822632302.23297
nga,2012,393437609380.07501
nga,2013,398795718190.19293
nga,2014,424417301281.09399
nga,2015,412444420226.742
nga,2016,383126317943.914
nga,2017,375670284145.50098
nga,2018,379831911469.35297
nga,2019,376350857627.89294
nic,1994,4434580760.20624
nic,1995,4924095474.92277
nic,1996,5234063909.74194
nic,1997,5534750103.20517
nic,1998,5979204437.6586
nic,1999,6196234234.74124
nic,2000,6380195509.67686
nic,2001,6439482819.57015
nic,2002,6521419241.55106
nic,2003,6599918731.49123
nic,2004,6859505044.77018
nic,2005,7221901822.78329
nic,2006,7179859467.5513
nic,2007,7609296786.8077
nic,2008,7981841652.03379
nic,2009,7962290439.2354
nic,2010,8136202661.14521
nic,2011,8542613064.237
nic,2012,8923254218.61678
nic,2013,9166543473.79589
nic,2014,9990255691.50984
nic,2015,10880048289.8061
nic,2016,11418773384.8475
nic,2017,11882657213.4333
nic,2018,11203864964.4804
nic,2019,11130338290.9904
nld,1970,253829649709.08896
nld,1971,261507101566.064
nld,1972,271232009072.28296
nld,1973,289315758399.16901
nld,1974,292623953399.28802
nld,1975,287944243370.31897
nld,1976,304589871357.53802
nld,1977,310101973002.23602
nld,1978,315942843789.22803
nld,1979,318899297976.164
nld,1980,321818899580.88702
nld,1981,320645532909.55603
nld,1982,319535104730.37598
nld,1983,324681824460.89301
nld,1984,337247010163.59894
nld,1985,337244282467.82703
nld,1986,347415228294.48901
nld,1987,352443271699.16199
nld,1988,361071712210.32001
nld,1989,376752532754.11798
nld,1990,384883455175.448
nld,1991,396849226237.56201
nld,1992,399480090735.04095
nld,1993,406997360686.70099
nld,1994,424356448850.94
nld,1995,444545965595.04895
nld,1996,460480359167.28094
nld,1997,482121423717.66199
nld,1998,501709818267.46802
nld,1999,533652266509.30493
nld,2000,555908864463.89795
nld,2001,555651292038.87805
nld,2002,555383786816.51501
nld,2003,564105150218.48499
nld,2004,570177726579.60205
nld,2005,571573980414.43298
nld,2006,607405305440.07996
nld,2007,622858304323.32605
nld,2008,611049798883.276
nld,2009,595387555171.88794
nld,2010,608728085174.06604
nld,2011,622397328096.12598
nld,2012,618184910844.08398
nld,2013,614129363793.74805
nld,2014,611653600621.28101
nld,2015,635063532731.16602
nld,2016,639157818457.97083
nld,2017,675607242188.88403
nld,2018,694121079457.44604
nld,2019,704865864276.73706
nor,1970,83330027614.9416
nor,1971,88809694768.06339
nor,1972,91662638643.0699
nor,1973,97568577635.48039
nor,1974,99393187157.5493
nor,1975,100980893066.26199
nor,1976,103257737208.07899
nor,1977,104527725732.793
nor,1978,106050884484.94
nor,1979,109799873982.854
nor,1980,118400222279.302
nor,1981,124075096267.976
nor,1982,125285632079.15401
nor,1983,126357765764.483
nor,1984,134621820543.53999
nor,1985,141810694762.60001
nor,1986,139510112910.53299
nor,1987,137423713784.08701
nor,1988,133290893508.63901
nor,1989,131857991025.55901
nor,1990,133440396407.27901
nor,1991,140210687548.95401
nor,1992,142806270661.51401
nor,1993,146268194598.01801
nor,1994,153757237947.03201
nor,1995,162605887239.289
nor,1996,171319921372.517
nor,1997,186299259577.13599
nor,1998,191503340680.73697
nor,1999,197000011864.755
nor,2000,212193380738.15897
nor,2001,221525424932.595
nor,2002,218565584905.22601
nor,2003,223182076364.83801
nor,2004,239715792559.60297
nor,2005,263793007901.11096
nor,2006,280059320408.37701
nor,2007,286831883237.46698
nor,2008,295301186998.98102
nor,2009,273575535471.14401
nor,2010,284431436518.54199
nor,2011,291320561089.53198
nor,2012,303668487431.19098
nor,2013,311745265117.33197
nor,2014,318606648281.70898
nor,2015,316484117089.13
nor,2016,311499820867.505
nor,2017,318678069735.85797
nor,2018,328653649128.63501
nor,2019,317743848860.38599
npl,2001,13892320479.8701
npl,2002,14002584711.2111
npl,2003,14421348431.0989
npl,2004,14824575722.4759
npl,2005,15324430373.6381
npl,2006,15699191994.9838
npl,2007,16157290891.6941
npl,2008,16878244879.1728
npl,2009,17783073701.2857
npl,2010,18903980480.6539
npl,2011,20045139606.989
npl,2012,20946705892.3828
npl,2013,21348292692.6195
npl,2014,22924179595.51229
npl,2015,23139671437.7991
npl,2016,22683670242.8878
npl,2017,26511846986.0808
npl,2018,28342025975.3818
npl,2019,30601101187.216
nzl,1971,49587115091.318
nzl,1972,53468876262.9586
nzl,1973,58792756210.2147
nzl,1974,56557639224.4808
nzl,1975,52214702642.9568
nzl,1976,53545711940.5632
nzl,1977,51448049163.5746
nzl,1978,52112160416.522
nzl,1979,52551976578.53
nzl,1980,52365574884.8654
nzl,1981,54354161542.6962
nzl,1982,53412227468.5686
nzl,1983,55987563389.4716
nzl,1984,56914756234.4033
nzl,1985,56537788371.82249
nzl,1986,60898812930.395
nzl,1987,63038528464.1802
nzl,1988,65898604134.2966
nzl,1989,66375795803.3046
nzl,1990,65610091038.69589
nzl,1991,61908834099.914
nzl,1992,62819546651.3642
nzl,1993,67028839395.3116
nzl,1994,71573953046.1749
nzl,1995,75076281041.5463
nzl,1996,76508901022.2747
nzl,1997,79570048944.97409
nzl,1998,81634473159.3795
nzl,1999,84049329849.49001
nzl,2000,86301170228.3676
nzl,2001,91726132748.07539
nzl,2002,96220201085.0536
nzl,2003,103427075515.69501
nzl,2004,106892699165.677
nzl,2005,108693169104.371
nzl,2006,109830233604.55
nzl,2007,116463764980.28999
nzl,2008,111204703959.207
nzl,2009,116369291577.259
nzl,2010,119655285482.843
nzl,2011,124810153906.42799
nzl,2012,127136261757.48
nzl,2013,135487737789.049
nzl,2014,140236968957.09601
nzl,2015,146103214708.96899
nzl,2016,153669693560.62799
nzl,2017,162007585120.53
nzl,2018,165300360087.10101
nzl,2019,173029345413.89801
omn,1998,17745989906.8568
omn,1999,17819243865.5557
omn,2000,17450494824.3906
omn,2001,18948687161.3325
omn,2002,21402176595.4071
omn,2003,21953702605.973
omn,2004,23483756472.7813
omn,2005,22340747378.7532
omn,2006,30681844574.1838
omn,2007,34941141794.5983
omn,2008,42224192156.7654
omn,2009,36630169102.8798
omn,2010,37488765653.78609
omn,2011,31606595842.0814
omn,2012,37797180567.2832
omn,2013,40150078373.4419
omn,2014,41103503124.8882
omn,2015,44664866964.2106
omn,2016,45878126813.6379
omn,2017,48341301453.6198
omn,2018,52018282978.1383
omn,2019,50001608460.36089
pak,1986,77484157040.6763
pak,1987,82935933137.1209
pak,1988,88840956498.1219
pak,1989,92017487944.36221
pak,1990,94890206403.5885
pak,1991,98602345801.51088
pak,1992,105515057332.905
pak,1993,107057720201.437
pak,1994,111419545001.19299
pak,1995,118577448484.50999
pak,1996,123879959815.48599
pak,1997,124507029088.729
pak,1998,131655010630.35201
pak,1999,136165088873.963
pak,2000,138953743431.772
pak,2001,142559257404.255
pak,2002,146001020258.09
pak,2003,154514771781.66
pak,2004,165731850118.01501
pak,2005,174934862627.88
pak,2006,180347782794.901
pak,2007,188493821372.05801
pak,2008,188508479591.586
pak,2009,196906656008.42599
pak,2010,202901041407.19901
pak,2011,210792197496.22296
pak,2012,215120082856.285
pak,2013,224866823131.13501
pak,2014,236978198433.57401
pak,2015,250570662312.09399
pak,2016,268359580882.14401
pak,2017,285070197826.008
pak,2018,299215777410.89203
pak,2019,303247516594.63599
pan,1971,5811735385.3886
pan,1972,6156650499.43983
pan,1973,6374793858.61134
pan,1974,6269410855.50113
pan,1975,6518334764.97963
pan,1976,6388851940.38593
pan,1977,7218184552.4093
pan,1978,8111417947.87246
pan,1979,8161787910.20628
pan,1980,8072475481.66358
pan,1981,8910230165.99518
pan,1982,9621936195.26123
pan,1983,9673541170.42019
pan,1984,9552977356.59855
pan,1985,10429522850.8229
pan,1986,10805617887.1802
pan,1987,12010534801.2136
pan,1988,9901001598.33498
pan,1989,9811321014.21957
pan,1990,10420006992.0491
pan,1991,11119982033.7244
pan,1992,12735598654.0181
pan,1993,13651582194.4607
pan,1994,14175152341.7411
pan,1995,13571680964.3882
pan,1996,14315725291.6827
pan,1997,15367965161.862
pan,1998,16422690166.5911
pan,1999,16552464184.232
pan,2000,16966821465.3275
pan,2001,17167735307.0984
pan,2002,18284772006.2922
pan,2003,19035264798.4719
pan,2004,19709808919.847
pan,2005,21669969317.7555
pan,2006,23227100866.2194
pan,2007,25714951111.109
pan,2008,28422760317.2495
pan,2009,30048962903.23289
pan,2010,30762891372.0406
pan,2011,35050035035.7643
pan,2012,38194420747.2527
pan,2013,41697646345.2764
pan,2014,42761932775.9938
pan,2015,47450500365.3355
pan,2016,49218357897.0479
pan,2017,52111437893.8635
pan,2018,51891035326.1095
pan,2019,52841119451.5878
per,1970,39169273675.4404
per,1971,40644665905.38329
per,1972,41592618023.8682
per,1973,44639817041.4562
per,1974,47118018085.9082
per,1975,48476112588.4819
per,1976,48318411413.9866
per,1977,48621967670.5035
per,1978,45619226752.774
per,1979,46566032375.7263
per,1980,49976751911.71
per,1981,53753543076.8036
per,1982,54351917322.604
per,1983,47553108682.7298
per,1984,49161321294.79089
per,1985,51510158543.2042
per,1986,55953041509.2459
per,1987,63203526379.3613
per,1988,49510368945.4818
per,1989,43920142550.1258
per,1990,46124435969.9577
per,1991,50013724366.2294
per,1992,50054589356.3175
per,1993,52360790188.8852
per,1994,59175625829.2737
per,1995,63910650996.2505
per,1996,66032187360.5309
per,1997,70957887736.2202
per,1998,69841955624.79691
per,1999,68430388109.5461
per,2000,68937319305.9377
per,2001,69798194371.14481
per,2002,73553564881.95441
per,2003,75873919180.41991
per,2004,77759327876.0399
per,2005,82573026654.03951
per,2006,89191563904.4061
per,2007,99195483879.35768
per,2008,108443180978.702
per,2009,112476247282.63499
per,2010,125734250638.024
per,2011,136570842424.095
per,2012,146518419681.599
per,2013,155594081205.04501
per,2014,159785584023.83099
per,2015,164054090357.33899
per,2016,166619634401.94501
per,2017,171115792531.90302
per,2018,175796101766.17999
per,2019,184942751243.00296
phl,1981,87012703618.2491
phl,1982,89120403861.58238
phl,1983,90507637586.74899
phl,1984,81521046196.3109
phl,1985,75908552901.5175
phl,1986,78147124174.0013
phl,1987,84008581882.4854
phl,1988,90358955292.47668
phl,1989,94756192269.7323
phl,1990,100518416626.632
phl,1991,100550222277.84599
phl,1992,102969519158.645
phl,1993,103434767120.94299
phl,1994,109642849919.509
phl,1995,114312574624.959
phl,1996,120176807368.151
phl,1997,127523711573.839
phl,1998,141256924489.32101
phl,1999,147376852030.63501
phl,2000,150457633688.83499
phl,2001,152565142258.30899
phl,2002,157223364572.233
phl,2003,164704546302.42401
phl,2004,168116236264.866
phl,2005,176700212918.065
phl,2006,185010772940.17599
phl,2007,193739838116.77399
phl,2008,204142587939.30801
phl,2009,214942935786.71201
phl,2010,229659429136.52496
phl,2011,231655995345.116
phl,2012,252541315823.896
phl,2013,273689810306.30496
phl,2014,290837495823.94
phl,2015,311408730741.20099
phl,2016,331577369564.92102
phl,2017,353061798536.31299
phl,2018,369107906045.08398
phl,2019,384531442872.62097
png,2015,17546290264.8602
pol,1995,183329254590.72296
pol,1996,194345834526.94601
pol,1997,205847568945.315
pol,1998,216412867010.58301
pol,1999,225690283154.17896
pol,2000,232987498816.69296
pol,2001,236725749934.66696
pol,2002,241663505794.37601
pol,2003,246907871214.42896
pol,2004,255643031437.24399
pol,2005,271277281887.99097
pol,2006,285779197660.68201
pol,2007,305024789245.15601
pol,2008,325216389717.98199
pol,2009,336700624005.41901
pol,2010,342600765278.04797
pol,2011,355719045881.19
pol,2012,361668785903.70898
pol,2013,367991807622.59003
pol,2014,382240420607.034
pol,2015,404399131297.64496
pol,2016,415392053878.63696
pol,2017,436319400588.53699
pol,2018,457599885679.25897
pol,2019,483563798832.02893
prt,1970,52044582265.602
prt,1971,56200027393.5683
prt,1972,60798321994.6635
prt,1973,68784505369.6234
prt,1974,69437461575.9771
prt,1975,64839543075.1668
prt,1976,68832279472.7632
prt,1977,71660057814.15691
prt,1978,71650353321.6454
prt,1979,74736038966.17419
prt,1980,76243909246.00659
prt,1981,75043992038.27901
prt,1982,75155536896.4792
prt,1983,76222525363.88361
prt,1984,74523999256.0294
prt,1985,79062316387.25819
prt,1986,88375748535.5058
prt,1987,94338930745.1304
prt,1988,101353050741.58701
prt,1989,107993908339.145
prt,1990,115833574227.541
prt,1991,120903835618.455
prt,1992,126240465193.784
prt,1993,124957137002.254
prt,1994,128896470510.39
prt,1995,130610016699.16
prt,1996,134234868055.715
prt,1997,139421640841.63
prt,1998,147608128433.379
prt,1999,153942929979.66101
prt,2000,154392026438.202
prt,2001,157687918441.35901
prt,2002,159748907044.28
prt,2003,159837402478.362
prt,2004,161854800787.776
prt,2005,162489207978.871
prt,2006,162097539043.11099
prt,2007,166711422634.87299
prt,2008,162845835663.70999
prt,2009,160361965036.42801
prt,2010,162735208921.047
prt,2011,160795886396.33499
prt,2012,152965865022.44501
prt,2013,155539621501.254
prt,2014,155574788890.53601
prt,2015,159601059918.19299
prt,2016,164340846600.37299
prt,2017,169303555922.854
prt,2018,173201602095.34698
prt,2019,178031798185.60999
