geo,time,nv_agr_totl_cd
lby,2003,1074843750
lby,2004,1107153846.15385
lby,2005,1188092326.50566
lby,2006,1220538976.85749
lby,2007,1472358625.0594
lby,2008,1611637790.12749
lca,2006,37801333.33333
lca,2007,38941481.48148
lca,2008,51611259.25926
lca,2009,51135888.88889
lca,2010,40130222.22222
lca,2011,36933481.48148
lca,2012,38039444.44444
lca,2013,43749925.92593
lca,2014,38942148.14815
lca,2015,39084444.44444
lca,2016,38813321.91139
lca,2017,33027245.4329
lca,2018,36995645.08475
lca,2019,44743365.30378
lca,2020,36289146.51895
lie,2016,7205195.85955
lie,2017,8733624.45415
lie,2018,9407914.91973
lka,1960,452628709.25582
lka,1961,475327540.50609
lka,1962,445915395.32549
lka,1963,401354271.04416
lka,1964,405529192.18094
lka,1965,485122994.59955
lka,1966,502368228.59649
lka,1967,559275604.41212
lka,1968,569726904.53671
lka,1969,576361745.80553
lka,1970,660643350.3303
lka,1971,652127438.15417
lka,1972,682889314.32072
lka,1973,795661200.19269
lka,1974,1198513211.07917
lka,1975,1162011206.64368
lka,1976,1052996951.12722
lka,1977,1271487722.73903
lka,1978,841415724.29623
lka,1979,916395653.02594
lka,1980,1119568807.60281
lka,1981,1234740284.14151
lka,1982,1268465275.76595
lka,1983,1471615363.84044
lka,1984,1743934672.39402
lka,1985,1677404511.80123
lka,1986,1758550355.7796
lka,1987,1824384640.64428
lka,1988,1862082394.49735
lka,1989,1813614001.81467
lka,1990,2143485925.09822
lka,1991,2438015566.83587
lka,1992,2534655740.36048
lka,1993,2572336206.53974
lka,1994,2809159625.65763
lka,1995,3015088050.73171
lka,1996,3132420047.04179
lka,1997,3312463907.44194
lka,1998,3342925531.4197
lka,1999,3245318936.86297
lka,2000,3254292790.54668
lka,2001,3160440916.51746
lka,2002,2361305261.34225
lka,2003,2498154786.57273
lka,2004,2591866785.25546
lka,2005,2884636815.9204
lka,2006,3205879069.69583
lka,2007,3779532683.92164
lka,2008,5447182689.05919
lka,2009,5339032300.72174
lka,2010,4819499227.43213
lka,2011,5766436537.898
lka,2012,5097901922.67604
lka,2013,5697586913.97625
lka,2014,6353761284.63513
lka,2015,6596856772.08887
lka,2016,6119760092.09949
lka,2017,6848270607.24294
lka,2018,7057967785.65709
lka,2019,6333411306.84008
lka,2020,6745534242.20578
lso,1960,30493630.1274
lso,1961,31920341.59317
lso,1962,36913481.73037
lso,1963,39409911.80176
lso,1964,42441551.16898
lso,1965,43511409.7718
lso,1966,31385272.29455
lso,1967,27283774.32451
lso,1968,28532129.35741
lso,1969,27818843.62313
lso,1970,29780344.39311
lso,1971,21372203.57942
lso,1972,34798230.77924
lso,1973,60018155.6196
lso,1974,59424282.56071
lso,1975,54602839.75659
lso,1976,45408463.66145
lso,1977,72653518.85925
lso,1978,80856370.74517
lso,1979,99391211.40143
lso,1980,96825629.17309
lso,1981,105715099.7151
lso,1982,58116411.86222
lso,1983,62872004.30841
lso,1984,50686233.30848
lso,1985,43060304.21322
lso,1986,50497067.8337
lso,1987,57410510.8055
lso,1988,65862194.85375
lso,1989,62543028.17707
lso,1990,72533915.66498
lso,1991,51592112.41082
lso,1992,75433660.58906
lso,1993,69606848.85393
lso,1994,72564858.62341
lso,1995,87972264.34341
lso,1996,72750098.8533
lso,1997,69891623.26389
lso,1998,77275509.65034
lso,1999,80183582.94459
lso,2000,69449796.82412
lso,2001,68524352.13902
lso,2002,49613602.51217
lso,2003,73486337.85874
lso,2004,90432503.56059
lso,2005,95408315.38062
lso,2006,87174880.01181
lso,2007,90702415.76064
lso,2008,97387946.0611
lso,2009,107096545.78283
lso,2010,108657668.2423
lso,2011,117207124.06507
lso,2012,121291171.4564
lso,2013,119879202.42093
lso,2014,96683147.97239
lso,2015,89241290.39337
lso,2016,120771817.10012
lso,2017,114530660.66066
lso,2018,108650443.18001
lso,2019,111950298.99504
lso,2020,117455958.76939
ltu,1995,777235681.70299
ltu,1996,917249028.9167
ltu,1997,953367285.28269
ltu,1998,861188605.95598
ltu,1999,700303841.17393
ltu,2000,643779887.78593
ltu,2001,596486836.42641
ltu,2002,680923264.76942
ltu,2003,830688099.26678
ltu,2004,944222553.40288
ltu,2005,1129642990.42169
ltu,2006,1166367172.79458
ltu,2007,1379664750.95785
ltu,2008,1569622420.60588
ltu,2009,948338893.52238
ltu,2010,1122694745.21487
ltu,2011,1519457868.02285
ltu,2012,1708279494.50754
ltu,2013,1649218425.45084
ltu,2014,1661399673.64699
ltu,2015,1417374979.95117
ltu,2016,1338238115.10234
ltu,2017,1675143213.80471
ltu,2018,1547827475.91059
ltu,2019,1699166397.84313
ltu,2020,1830437796.35798
lux,1995,194898741.10564
lux,1996,170272312.70358
lux,1997,139198240.86604
lux,1998,156627028.2285
lux,1999,156264142.78765
lux,2000,126715947.27529
lux,2001,119831648.26929
lux,2002,163340296.48863
lux,2003,137726695.86784
lux,2004,187748396.15637
lux,2005,134302033.08327
lux,2006,133775265.45529
lux,2007,187377239.43373
lux,2008,181110299.17734
lux,2009,127091179.49883
lux,2010,150885116.7
lux,2011,154928795.51557
lux,2012,172126992.73711
lux,2013,170772073.71843
lux,2014,199224634.61725
lux,2015,134399734.49297
lux,2016,133266707.17354
lux,2017,154142737.16706
lux,2018,166179194.80157
lux,2019,153548243.23921
lux,2020,149920092.47627
lva,1995,453966058.18597
lva,1996,403957376.21235
lva,1997,324254778.61118
lva,1998,273791254.61694
lva,1999,275578909.44031
lva,2000,355388180.76477
lva,2001,369070964.85337
lva,2002,429955661.66439
lva,2003,463267740.7453
lva,2004,605852738.38949
lva,2005,633085252.0224
lva,2006,702315023.82744
lva,2007,1019804404.32225
lva,2008,1059428446.13361
lva,2009,847743953.29441
lva,2010,971968619.96884
lva,2011,1013233720.53389
lva,2012,973198287.41366
lva,2013,958598152.1585
lva,2014,1111341389.10823
lva,2015,952756471.38594
lva,2016,915396698.38483
lva,2017,1082904467.99647
lva,2018,1237312020.92078
lva,2019,1370693545.6
lva,2020,1354421856.97277
mar,1965,691236043.86918
mar,1966,604090504.89082
mar,1967,662187530.8764
mar,1968,733524355.30086
mar,1969,705859104.83154
mar,1970,788854856.2395
mar,1971,952673267.32673
mar,1972,1078508085.55034
mar,1973,1300007304.77976
mar,1974,1585427250.67509
mar,1975,1608143121.52992
mar,1976,1845314868.87064
mar,1977,1810450114.36058
mar,1978,2504379964.96028
mar,1979,2850914313.55954
mar,1980,3285855814.6624
mar,1981,1900638594.04907
mar,1982,2285063921.63374
mar,1983,2051484257.44941
mar,1984,1797227172.12417
mar,1985,1992481367.38547
mar,1986,3056556170.64277
mar,1987,2560577567.23131
mar,1988,3651031172.72295
mar,1989,3776591032.25654
mar,1990,4555740327.33582
mar,1991,5649761077.80305
mar,1992,4733963633.16936
mar,1993,4137182826.11033
mar,1994,6145098848.20167
mar,1995,5266219754.09836
mar,1996,7958963285.48974
mar,1997,5728966085.86124
mar,1998,6736022250.21865
mar,1999,5772506711.27249
mar,2000,4615184396.76266
mar,2001,5205492931.08024
mar,2002,5575482823.70021
mar,2003,7248934063.75334
mar,2004,7847323601.71403
mar,2005,7366470219.96616
mar,2006,9336855132.11151
mar,2007,8586355480.14599
mar,2008,11063055623.6533
mar,2009,12103238137.7915
mar,2010,12065532481.1101
mar,2011,13299793569.7598
mar,2012,12115803625.2376
mar,2013,14303491761.3467
mar,2014,12836206178.6993
mar,2015,12777055190.8483
mar,2016,12393984195.7685
mar,2017,13559533635.9884
mar,2018,14427504501.3371
mar,2019,14559378606.8565
mar,2020,13402514531.2105
mda,1995,513158749.05313
mda,1996,465892173.91304
mda,1997,501122294.37229
mda,1998,437727001.8622
mda,1999,291303662.03607
mda,2000,327381166.85701
mda,2001,331967622.09718
mda,2002,349344581.15376
mda,2003,363064708.1606
mda,2004,456947348.78288
mda,2005,490083097.87612
mda,2006,494157153.62765
mda,2007,439369434.67409
mda,2008,533488837.56736
mda,2009,462212860.94909
mda,2010,778493285.79629
mda,2011,957912101.95424
mda,2012,909948643.42685
mda,2013,1096901436.42546
mda,2014,1162603949.95583
mda,2015,891109652.73534
mda,2016,920042311.20569
mda,2017,1109339802.15147
mda,2018,1176711321.12527
mda,2019,1217506704.62093
mda,2020,1146796212.95191
mdg,1966,204138239.96255
mdg,1967,218587244.01121
mdg,1968,225626411.03879
mdg,1969,226077750.9566
mdg,1970,243039299.8171
mdg,1971,258066229.12616
mdg,1972,299013596.45451
mdg,1973,394728082.82145
mdg,1974,585126642.18983
mdg,1975,693028354.7319
mdg,1976,647598915.43747
mdg,1977,691280100.64331
mdg,1978,760323815.22887
mdg,1979,913607665.8851
mdg,1995,1341787318.00907
mdg,1996,1648765445.9469
mdg,1997,1440799914.19961
mdg,1998,1463335372.33121
mdg,1999,1423671956.74575
mdg,2000,1429452122.06728
mdg,2001,1623413750.01632
mdg,2002,1827205444.60474
mdg,2003,2041098019.12692
mdg,2004,1591364610.40535
mdg,2005,1802471594.17517
mdg,2006,1930371292.94161
mdg,2007,2392606435.95174
mdg,2008,2901425666.07905
mdg,2009,2929796607.13612
mdg,2010,2902782421.06271
mdg,2011,3355827368.09099
mdg,2012,3242183873.31343
mdg,2013,3291376719.04055
mdg,2014,3236606249.71297
mdg,2015,2914925373.21268
mdg,2016,2977965925.46379
mdg,2017,3234803140.22932
mdg,2018,3298745476.59807
mdg,2019,3237902331.24366
mdg,2020,3279856370.48086
mdv,2003,55880179.6875
mdv,2004,68508609.375
mdv,2005,89905015.625
mdv,2006,103886960.9375
mdv,2007,115192484.375
mdv,2008,156190367.1875
mdv,2009,127102828.125
mdv,2010,145820960.9375
mdv,2011,149416449.8014
mdv,2012,149809707.90378
mdv,2013,178373268.17079
mdv,2014,196225338.74282
mdv,2015,228677554.12819
mdv,2016,248536021.96715
mdv,2017,254422668.48638
mdv,2018,277550627.64769
mdv,2019,258349616.43479
mdv,2020,299363954.93229
mex,1965,2871792000
mex,1966,2941032000
mex,1967,3119800000
mex,1968,3206344000
mex,1969,3393408000
mex,1970,4305224000
mex,1971,4705160000
mex,1972,4948200000
mex,1973,6374192000
mex,1974,8264560000
mex,1975,9802104000
mex,1976,9452714285.71428
mex,1977,8603553097.34513
mex,1978,10526219298.2456
mex,1979,12356381578.9474
mex,1980,12962152173.913
mex,1981,16787326530.6122
mex,1982,9919942375.88652
mex,1983,9268436719.4005
mex,1984,11833294100.1192
mex,1985,12766838263.9159
mex,1986,9159746649.23178
mex,1987,9466910462.92265
mex,1988,11764966785.4472
mex,1989,14286096181.1903
mex,1990,17418028158.9988
mex,1991,20344853564.8025
mex,1992,21785754628.5825
mex,1993,25540042367.4413
mex,1994,24368401232.5561
mex,1995,15932804935.0407
mex,1996,20008212227.2811
mex,1997,22269834943.4868
mex,1998,21895655429.0718
mex,1999,22094972386.0926
mex,2000,23524352129.9547
mex,2001,25752723312.2464
mex,2002,25311823322.2867
mex,2003,24706169339.1417
mex,2004,26120503367.0034
mex,2005,26966635957.3863
mex,2006,30001209630.0646
mex,2007,33493792390.3296
mex,2008,35079858127.3529
mex,2009,29174917304.9173
mex,2010,34052257755.6189
mex,2011,36458967504.6083
mex,2012,38121694977.0303
mex,2013,40002011744.441
mex,2014,41197975023.5095
mex,2015,37405119413.4387
mex,2016,36091305929.56529
mex,2017,39183705967.8229
mex,2018,41363853452.7107
mex,2019,43079169729.4379
mex,2020,40847918280.1504
mhl,1997,9476000
mhl,1998,8401300
mhl,1999,9026900
mhl,2000,9244400
mhl,2001,9076400
mhl,2002,8511500
mhl,2003,9005900
mhl,2004,9593400
mhl,2005,9826800
mhl,2006,10120200
mhl,2007,11052700
mhl,2008,12911900
mhl,2009,14696000
mhl,2010,18632600
mhl,2011,22844200
mhl,2012,32215400
mhl,2013,30111900
mhl,2014,20184000
mhl,2015,22101400
mhl,2016,25372800
mhl,2017,32633800
mhl,2018,36625200
mhl,2019,48253500
mhl,2020,53200000
mkd,1990,336581272.08481
mkd,1991,535510204.08163
mkd,1992,352963268.51306
mkd,1993,268873318.96552
mkd,1994,376490705.72681
mkd,1995,499460843.99369
mkd,1996,495195709.97296
mkd,1997,408214950.95343
mkd,1998,409024795.40668
mkd,1999,406363433.14271
mkd,2000,380918276.46012
mkd,2001,361508647.48791
mkd,2002,408672598.82704
mkd,2003,570741665.94566
mkd,2004,656589064.13492
mkd,2005,609349541.53199
mkd,2006,616780528.58706
mkd,2007,744648981.2161
mkd,2008,1134000673.55025
mkd,2009,974975397.16013
mkd,2010,952062367.9693
mkd,2011,981352360.79836
mkd,2012,887277799.47087
mkd,2013,1084743497.72499
mkd,2014,1156402962.28662
mkd,2015,978967212.90813
mkd,2016,978976058.50889
mkd,2017,890232413.49663
mkd,2018,1074306572.42487
mkd,2019,1025184176.80974
mkd,2020,1115205109.30975
mli,1967,170028650.30169
mli,1968,199021103.1702
mli,1969,192985392.78644
mli,1970,208051941.53032
mli,1971,225575578.93131
mli,1972,271507561.87021
mli,1973,290924364.6619
mli,1974,248124368.57278
mli,1975,477736059.75189
mli,1976,517743224.64276
mli,1977,579270471.67511
mli,1978,637479435.28177
mli,1979,877588356.80063
mli,1980,731853741.00719
mli,1981,655801751.37085
mli,1982,538836995.2223
mli,1983,480673985.88186
mli,1984,452404630.62981
mli,1985,514598299.20313
mli,1986,659484743.1492
mli,1987,771731123.31137
mli,1988,866431159.64412
mli,1989,832586080.37366
mli,1990,1003526937.11893
mli,1991,1069881765.26887
mli,1992,1047252469.30371
mli,1993,1100454393.27589
mli,1994,766869084.11383
mli,1995,1020561390.36362
mli,1996,1025402468.18493
mli,1997,969936782.08577
mli,1998,1009298598.6948
mli,1999,1223380963.97875
mli,2000,974381086.72083
mli,2001,1138083160.84107
mli,2002,1278515932.73846
mli,2003,1408399584.75599
mli,2004,1637114575.03698
mli,2005,2022844516.93662
mli,2006,2057295714.25837
mli,2007,2557307314.62716
mli,2008,3243753363.2287
mli,2009,3247209168.81073
mli,2010,3529224164.46592
mli,2011,4490933235.66372
mli,2012,4742170452.11272
mli,2013,4867062050.66779
mli,2014,5380641460.89587
mli,2015,4943543911.59715
mli,2016,5246261594.558
mli,2017,5751761755.26779
mli,2018,6420769883.3281
mli,2019,6446881091.49683
mli,2020,6320384242.66747
mlt,1970,15793632.80445
mlt,1971,16940946.95771
mlt,1972,19733573.35734
mlt,1973,22490862.53056
mlt,1974,24408842.85555
mlt,1975,27097511.99375
mlt,1976,30450368.57518
mlt,1977,34568567.65274
mlt,1978,33362259.10661
mlt,1979,36410658.68263
mlt,1980,43554685.55804
mlt,1981,44023534.63588
mlt,1982,46058229.16667
mlt,1983,49037128.9586
mlt,1984,47506192.3829
mlt,1985,46754575.40264
mlt,1986,58822918.94254
mlt,1987,70216078.52883
mlt,1988,72224471.25989
mlt,1989,72618625.27716
mlt,1990,80280697.01472
mlt,1991,82085524.56839
mlt,1992,83517431.68663
mlt,1993,74311959.57327
mlt,1994,76796660.22947
mlt,1995,84016901.75097
mlt,1996,86387327.29871
mlt,1997,84561784.00623
mlt,1998,94533650.12709
mlt,1999,90061343.09083
mlt,2000,76183323.53518
mlt,2001,89807211.67605
mlt,2002,95363528.36353
mlt,2003,106878001.59326
mlt,2004,115584703.53762
mlt,2005,118072503.41997
mlt,2006,126718730.39769
mlt,2007,145051875.17109
mlt,2008,96366925.44309
mlt,2009,125113086.9686
mlt,2010,114359936.36484
mlt,2011,95609548.99777
mlt,2012,99883078.50443
mlt,2013,112887501.66025
mlt,2014,116746911.11997
mlt,2015,102360812.16021
mlt,2016,111833264.42664
mlt,2017,90104151.09032
mlt,2018,111194565.43856
mlt,2019,108313508.2136
mlt,2020,94825647.24965
mmr,2001,3554268523.31716
mmr,2002,3392083202.13152
mmr,2003,4053212438.2447
mmr,2004,4629057031.03159
mmr,2005,5009940761.21448
mmr,2006,5348584764.59262
mmr,2007,6793510533.90691
mmr,2008,9579855637.53522
mmr,2009,11520390435.3493
mmr,2010,14147247649.3287
mmr,2011,18675979617.6018
mmr,2012,18367367423.7896
mmr,2013,18189436249.5437
mmr,2014,18113786414.71889
mmr,2015,17193853730.7677
mmr,2016,16118645513.9107
mmr,2017,15311728852.7999
mmr,2018,15445157400.5724
mmr,2019,14669754863.317
mmr,2020,17551193101.3041
mne,2000,111244111.94237
mne,2001,125395844.52803
mne,2002,140336197.94126
mne,2003,169319235.55354
mne,2004,192021355.84803
mne,2005,197675662.23107
mne,2006,223506460.92084
mne,2007,266081303.0386
mne,2008,338220301.74308
mne,2009,343901083.63434
mne,2010,318105528.30439
mne,2011,366876391.98218
mne,2012,304635744.5715
mne,2013,358688263.40945
mne,2014,371614700.80934
mne,2015,326712875.67927
mne,2016,326670353.9823
mne,2017,332043047.1039
mne,2018,370553588.29084
mne,2019,354389834.30363
mne,2020,360357834.75783
mng,1981,386775000
mng,1982,460361800
mng,1983,501954333.33333
mng,1984,361001850
mng,1985,358602275
mng,1986,540702933.33333
mng,1987,495910966.66667
mng,1988,532882100
mng,1989,554966666.66667
mng,1990,319428220
mng,1991,280999410.52632
mng,1992,336743464.78873
mng,1993,197551182.58522
mng,1994,254438736.43148
mng,1995,472575510.13129
mng,1996,517792542.71038
mng,1997,380696387.29604
mng,1998,364693852.47856
mng,1999,335175609.27635
mng,2000,311765687.65121
mng,2001,291245019.14234
mng,2002,264216126.19754
mng,2003,294165130.39231
mng,2004,399006529.93385
mng,2005,499595896.92301
mng,2006,602364726.36414
mng,2007,780424301.65803
mng,2008,1080508057.44224
mng,2009,818879110.23477
mng,2010,843510498.619
mng,2011,1072974987.74808
mng,2012,1383923136.46341
mng,2013,1687773785.69519
mng,2014,1631166360.39488
mng,2015,1635988259.76146
mng,2016,1411963458.28504
mng,2017,1278648794.93914
mng,2018,1505993230.37103
mng,2019,1642025364.65174
mng,2020,1726115437.27205
moz,1991,1251238480.30673
moz,1992,795315981.88031
moz,1993,912742011.25394
moz,1994,853569983.10867
moz,1995,917804040.20256
moz,1996,1193188281.96251
moz,1997,1406936414.98319
moz,1998,1432993389.25101
moz,1999,1370781896.03212
moz,2000,1080115234.58022
moz,2001,985157233.5246
moz,2002,1294354235.99966
moz,2003,1431224894.14396
moz,2004,1708164180.09592
moz,2005,1944809873.81293
moz,2006,2193506350.19369
moz,2007,2483759867.339
moz,2008,3316780227.6487
moz,2009,3273578425.99288
moz,2010,2981127994.32275
moz,2011,3703469684.45967
moz,2012,4073723011.31357
moz,2013,3989635936.63322
moz,2014,4240333154.72033
moz,2015,3655353984.86838
moz,2016,2728150389.65241
moz,2017,3310545313.85892
moz,2018,3647284790.70623
moz,2019,3724856819.56209
moz,2020,3585812891.1229
mrt,1961,53290805.60203
mrt,1962,53758377.15674
mrt,1963,55628239.00994
mrt,1964,60302875.13811
mrt,1965,63575127.82976
mrt,1966,66511227.0508
mrt,1967,70898098.55673
mrt,1968,74224032.4728
mrt,1969,59367431.15766
mrt,1970,70153927.66043
mrt,1971,72893540.64887
mrt,1972,83545928.80013
mrt,1973,142119881.68848
mrt,1974,157780875.51867
mrt,1975,154495245.17049
mrt,1976,162956544.37011
mrt,1977,175179244.14228
mrt,1978,188880893.49046
mrt,1979,207324467.74766
mrt,1980,246332373.06026
mrt,1981,267376426.76927
mrt,1982,274284324.39027
mrt,1983,289683264.38366
mrt,1984,226311922.50136
mrt,1985,166617713.18916
mrt,1986,233188786.25524
mrt,1987,321269249.71679
mrt,1988,341231601.03151
mrt,1989,344806101.78804
mrt,1990,329804332.08196
mrt,1991,610057537.89081
mrt,1992,617808852.42511
mrt,1993,529215245.93149
mrt,1994,543370123.40684
mrt,1995,588487292.70698
mrt,1996,579884260.54131
mrt,1997,518966954.884
mrt,1998,527217746.55659
mrt,1999,521834512.25216
mrt,2000,441833318.68426
mrt,2001,434228131.39354
mrt,2002,430581598.51917
mrt,2003,495943899.93537
mrt,2004,541435603.56232
mrt,2005,589264894.57831
mrt,2006,650929839.91065
mrt,2007,801115407.96714
mrt,2008,966286045.93561
mrt,2009,904173136.00085
mrt,2010,941883611.09702
mrt,2011,981947395.75552
mrt,2012,1082297033.24118
mrt,2013,1176102563.50563
mrt,2014,1240333636.13841
mrt,2015,1272207027.39996
mrt,2016,1391033881.90288
mrt,2017,1544664804.46927
mrt,2018,1715837312.12309
mrt,2019,1710237988.81463
mrt,2020,1597607526.88172
mus,1976,140387637.50655
mus,1977,142115538.87367
mus,1978,158518975.22431
mus,1979,194036239.12113
mus,1980,118943820.51716
mus,1981,140659094.72388
mus,1982,140722005.05863
mus,1983,125147357.81039
mus,1984,125794366.78913
mus,1985,137477740.00324
mus,1986,186389829.50157
mus,1987,228370424.4382
mus,1988,233670940.71158
mus,1989,226953796.11536
mus,1990,288895616.77936
mus,1991,284800553.27332
mus,1992,322834519.89308
mus,1993,298630411.37806
mus,1994,308351361.88504
mus,1995,371635868.47115
mus,1996,400764431.88973
mus,1997,347930204.7271
mus,1998,338896018.37226
mus,1999,217027054.92778
mus,2000,266042514.93356
mus,2001,283645968.14891
mus,2002,251332681.39643
mus,2003,301148963.31738
mus,2004,347111747.91352
mus,2005,323006383.87318
mus,2006,344864561.42121
mus,2007,356649006.66481
mus,2008,407095259.51752
mus,2009,354257536.02964
mus,2010,364307896.20717
mus,2011,426600710.65282
mus,2012,426755407.65391
mus,2013,409427583.10696
mus,2014,417287143.71555
mus,2015,368774014.66767
mus,2016,389962269.88428
mus,2017,410482172.99762
mus,2018,394909000.89585
mus,2019,407036238.31874
mus,2020,372202130.28218
mwi,1960,78818423.63153
mwi,1961,84838303.23394
mwi,1962,89038219.23562
mwi,1963,93938121.23758
mwi,1964,93658126.83746
mwi,1965,110037799.24401
mwi,1966,119557608.84782
mwi,1967,118751726.04253
mwi,1968,103924156.96628
mwi,1969,110884435.37742
mwi,1970,119044761.79047
mwi,1971,150559634.13166
mwi,1972,172654690.61876
mwi,1973,172952520.44428
mwi,1974,212077983.83262
mwi,1975,213243806.43668
mwi,1976,248302300.10953
mwi,1977,316535607.48699
mwi,1978,349531824.10809
mwi,1979,519535071.61219
mwi,1980,485529983.99212
mwi,1981,444958561.37608
mwi,1982,439343628.61203
mwi,1983,467115594.14368
mwi,1984,454905971.41644
mwi,1985,431430574.13763
mwi,1986,459028316.58696
mwi,1987,509539321.77299
mwi,1988,599296333.89295
mwi,1989,644747889.11035
mwi,1990,723769907.28865
mwi,1991,873657689.15207
mwi,1992,628617434.01882
mwi,1993,927289293.17707
mwi,1994,264028993.63582
mwi,1995,375416999.81025
mwi,1996,716653107.7506
mwi,1997,807239506.93862
mwi,1998,563521609.00083
mwi,1999,610918436.04056
mwi,2000,621749216.54312
mwi,2001,605628105.20615
mwi,2002,1356993804.38766
mwi,2003,1162326314.49316
mwi,2004,1206689623.06597
mwi,2005,1203327182.58526
mwi,2006,1234081867.60873
mwi,2007,1219557679.37792
mwi,2008,1595016321.20647
mwi,2009,1883898420.94712
mwi,2010,2061093106.56689
mwi,2011,2302941540.61419
mwi,2012,1705394503.54468
mwi,2013,1582464124.34658
mwi,2014,1735885672.44016
mwi,2015,1751436832.79898
mwi,2016,1408626680.8727
mwi,2017,2050418165.82166
mwi,2018,2137134430.05739
mwi,2019,2536112381.25564
mwi,2020,2759936093.07197
mys,1960,837703057.62446
mys,1961,863108878.87103
mys,1962,860018914.15131
mys,1963,881648209.85234
mys,1964,889887854.43617
mys,1965,916666895.33516
mys,1966,991510878.08702
mys,1967,1007646935.84215
mys,1968,1043695674.89873
mys,1969,1214326113.94225
mys,1970,1258957859.66288
mys,1971,1206504275.4644
mys,1972,1425352816.00227
mys,1973,2217399009.53628
mys,1974,3082932782.18603
mys,1975,2856307211.85876
mys,1976,3248938739.37677
mys,1977,3707210336.0013
mys,1978,4316889550.94991
mys,1979,5276961570.09687
mys,1980,5638925122.88116
mys,1981,5456252506.40163
mys,1982,5763391538.92267
mys,1983,6137057898.59131
mys,1984,6906041944.01775
mys,1985,6327853966.97543
mys,1986,5598083520.57023
mys,1987,6423638672.80521
mys,1988,7079578432.87002
mys,1989,7024512699.35027
mys,1990,6698953750.60076
mys,1991,7054844340.99505
mys,1992,8622138453.68516
mys,1993,9223029408.33689
mys,1994,10174516079.8659
mys,1995,11486842105.2632
mys,1996,11780348199.3799
mys,1997,11101923486.4078
mys,1998,9607113738.27966
mys,1999,8581578947.36842
mys,2000,8065000000
mys,2001,7432894736.84211
mys,2002,9061052631.57895
mys,2003,10255526315.7895
mys,2004,11565526315.7895
mys,2005,11859206252.8056
mys,2006,14007687694.237
mys,2007,19329183151.0356
mys,2008,23008873433.6591
mys,2009,18646332813.165
mys,2010,25730961472.7888
mys,2011,34125490196.0784
mys,2012,30795778295.7783
mys,2013,29461423720.2069
mys,2014,29996944605.7014
mys,2015,24974779157.5983
mys,2016,25493816744.2085
mys,2017,27438145288.8103
mys,2018,26952739709.0531
mys,2019,26445141822.5709
mys,2020,27616034257.1666
nam,1980,194335618.39133
nam,1981,196662587.34514
nam,1982,179212873.99089
nam,1983,185140107.83751
nam,1984,154795737.5323
nam,1985,118878776.28508
nam,1986,140165149.00733
nam,1987,210114529.48062
nam,1988,228673206.80206
nam,1989,214419653.60642
nam,1990,252639928.6471
nam,1991,298889182.63137
nam,1992,242922896.21318
nam,1993,241251859.10579
nam,1994,371385800.38301
nam,1995,375863251.63354
nam,1996,372187565.41763
nam,1997,353596028.64583
nam,1998,332643579.40054
nam,1999,339125411.24478
nam,2000,420897403.38338
nam,2001,344188577.33587
nam,2002,336229453.45186
nam,2003,503255951.98752
nam,2004,590847763.82804
nam,2005,751548932.90053
nam,2006,771889346.98763
nam,2007,746119117.14674
nam,2008,648288061.85392
nam,2009,728351903.13043
nam,2010,966561559.55418
nam,2011,1016102178.08219
nam,2012,1050465254.2166
nam,2013,941960636.30117
nam,2014,1012110523.93732
nam,2015,753837818.95528
nam,2016,720530655.11802
nam,2017,989852100.71402
nam,2018,1062863328.27058
nam,2019,888582036.76532
nam,2020,971820570.60249
ncl,1990,91672226.85732
ncl,1991,96038524.25843
ncl,1992,105827365.33882
ncl,1993,104498769.13008
ncl,1994,117785545.40726
ncl,1995,128710391.04227
ncl,1996,125653957.78939
ncl,1997,120946207.67056
ncl,1998,78823847.99006
ncl,1999,78929872.36722
ncl,2000,74884131.62544
ncl,2001,77833235.89619
ncl,2002,70700489.11879
ncl,2003,85697139.94415
ncl,2004,105335589.83685
ncl,2005,96617185.99623
ncl,2006,120538798.56991
ncl,2007,112189500.50412
ncl,2008,125825263.3664
ncl,2009,123311362.78774
ncl,2010,125926291.30962
ncl,2011,141631441.4438
ncl,2012,158838659.60328
ncl,2013,173922776.58688
ncl,2014,188501255.57585
ncl,2015,167191624.68331
ncl,2016,168096978.51367
ncl,2017,184572866.20116
ner,1960,338601936.28053
ner,1961,358932938.13384
ner,1962,404107024.1321
ner,1963,427690035.44252
ner,1964,433172655.11747
ner,1965,455907094.11416
ner,1966,469658707.88804
ner,1967,470612094.5086
ner,1968,443516373.69948
ner,1969,415697599.55932
ner,1970,421634191.51232
ner,1971,454018691.76867
ner,1972,463941239.3722
ner,1973,570399992.46262
ner,1974,654623721.51437
ner,1975,527611748.98944
ner,1976,500618329.31925
ner,1977,668809861.37642
ner,1978,934741826.38256
ner,1979,1026891516.89344
ner,1980,1080085373.12642
ner,1981,991051854.12806
ner,1982,893774738.95053
ner,1983,749738884.34025
ner,1984,522706266.08998
ner,1985,529311333.00539
ner,1986,661265094.24182
ner,1987,786260286.10159
ner,1988,806115328.8823
ner,1989,742613931.67513
ner,1990,1034116680.96964
ner,1991,1037682677.02775
ner,1992,1122854741.25001
ner,1993,1040262415.658
ner,1994,604079049.40286
ner,1995,707583206.71768
ner,1996,777727367.32346
ner,1997,692421197.68485
ner,1998,936114927.18558
ner,1999,888292352.89329
ner,2000,819933759.12409
ner,2001,983940763.33118
