geo,time,en_atm_meth_eg_zs
nga,1981,50.41667
nga,1982,46.28104
nga,1983,45.97362
nga,1984,47.38594
nga,1985,48.11129
nga,1986,47.64965
nga,1987,45.32771
nga,1988,47.79904
nga,1989,48.34741
nga,1990,39.06167
nga,1991,37.70506
nga,1992,36.75913
nga,1993,35.75023
nga,1994,34.49895
nga,1995,36.59382
nga,1996,39.57164
nga,1997,42.57008
nga,1998,45.93731
nga,1999,50.06576
nga,2000,54.84589
nga,2001,56.09811
nga,2002,57.04727
nga,2003,57.62372
nga,2004,58.16223
nga,2005,58.19632
nga,2006,58.00116
nga,2007,58.24851
nga,2008,58.38432
nic,1970,4.41057
nic,1971,4.65964
nic,1972,4.71695
nic,1973,4.75249
nic,1974,4.47729
nic,1975,4.50041
nic,1976,4.55819
nic,1977,4.42999
nic,1978,4.49456
nic,1979,4.9528
nic,1980,5.45106
nic,1981,5.51972
nic,1982,5.26904
nic,1983,6.02012
nic,1984,6.00053
nic,1985,6.04215
nic,1986,6.67738
nic,1987,7.16428
nic,1988,7.05955
nic,1989,6.18793
nic,1990,11.22449
nic,1991,13.70143
nic,1992,12.73408
nic,1993,11.69492
nic,1994,11.76471
nic,1995,13.34586
nic,1996,13.76673
nic,1997,12.85211
nic,1998,13.19073
nic,1999,11.71032
nic,2000,11.42433
nic,2001,11.61765
nic,2002,11.68831
nic,2003,11.27923
nic,2004,11.86441
nic,2005,11.63735
nic,2006,11.6622
nic,2007,11.63102
nic,2008,11.67109
nld,1970,18.41519
nld,1971,20.18905
nld,1972,21.51085
nld,1973,22.50509
nld,1974,23.79527
nld,1975,24.7162
nld,1976,25.54826
nld,1977,25.29526
nld,1978,23.47067
nld,1979,23.59485
nld,1980,22.73633
nld,1981,21.76766
nld,1982,19.64617
nld,1983,19.91342
nld,1984,20.48171
nld,1985,21.29318
nld,1986,22.37363
nld,1987,21.35021
nld,1988,19.28426
nld,1989,22.25257
nld,1990,8.95899
nld,1991,9.0824
nld,1992,9.18885
nld,1993,9.55455
nld,1994,9.85124
nld,1995,10.39487
nld,1996,10.83132
nld,1997,9.00835
nld,1998,8.95073
nld,1999,8.54902
nld,2000,8.52459
nld,2001,8.67003
nld,2002,8.73016
nld,2003,9.04936
nld,2004,8.97196
nld,2005,10.08445
nld,2006,10.58824
nld,2007,12.31627
nld,2008,14.06637
nor,1970,7.2828
nor,1971,7.1741
nor,1972,9.32973
nor,1973,8.31864
nor,1974,8.52281
nor,1975,12.57535
nor,1976,15.75923
nor,1977,17.69029
nor,1978,24.24231
nor,1979,28.10402
nor,1980,31.99828
nor,1981,31.3658
nor,1982,31.24538
nor,1983,33.40017
nor,1984,34.50826
nor,1985,35.20947
nor,1986,35.69422
nor,1987,38.50004
nor,1988,39.50473
nor,1989,42.81345
nor,1990,15.55556
nor,1991,15.76271
nor,1992,17.16667
nor,1993,19.11038
nor,1994,19.57586
nor,1995,19.21182
nor,1996,19.73899
nor,1997,21.1039
nor,1998,20.63758
nor,1999,20.83333
nor,2000,22.73504
nor,2001,24.65986
nor,2002,24.51839
nor,2003,25.60554
nor,2004,26.16984
nor,2005,25.18116
nor,2006,24.02957
nor,2007,26.59381
nor,2008,25.80038
npl,1970,5.89145
npl,1971,6.15564
npl,1972,6.32733
npl,1973,6.21709
npl,1974,6.17362
npl,1975,6.16349
npl,1976,6.15534
npl,1977,6.15644
npl,1978,6.15819
npl,1979,6.20763
npl,1980,6.23485
npl,1981,6.18457
npl,1982,6.32365
npl,1983,6.36037
npl,1984,6.23279
npl,1985,6.24936
npl,1986,6.38306
npl,1987,6.32724
npl,1988,6.29047
npl,1989,6.38404
npl,1990,12.14672
npl,1991,13.03828
npl,1992,14.10412
npl,1993,14.47674
npl,1994,15.08253
npl,1995,15.1974
npl,1996,17.23061
npl,1997,19.14358
npl,1998,20.95517
npl,1999,22.63083
npl,2000,24.2674
npl,2001,24.83009
npl,2002,25.21158
npl,2003,25.52448
npl,2004,25.81475
npl,2005,26.1493
npl,2006,26.44012
npl,2007,26.95938
npl,2008,26.86033
nru,1970,0
nru,1971,0
nru,1972,0
nru,1973,0
nru,1974,0
nru,1975,0
nru,1976,0
nru,1977,0
nru,1978,0
nru,1979,0
nru,1980,0
nru,1981,0
nru,1982,0
nru,1983,0
nru,1984,0
nru,1985,0
nru,1986,0
nru,1987,0
nru,1988,0
nru,1989,0
nzl,1970,3.27229
nzl,1971,3.18857
nzl,1972,3.17655
nzl,1973,2.79746
nzl,1974,2.83433
nzl,1975,2.75471
nzl,1976,3.02731
nzl,1977,3.16068
nzl,1978,2.77354
nzl,1979,2.21185
nzl,1980,2.56809
nzl,1981,2.09209
nzl,1982,2.3641
nzl,1983,2.51271
nzl,1984,2.6316
nzl,1985,2.71148
nzl,1986,2.85022
nzl,1987,2.93417
nzl,1988,3.02222
nzl,1989,3.31998
nzl,1990,3.25921
nzl,1991,2.94756
nzl,1992,3.0379
nzl,1993,2.98367
nzl,1994,2.99054
nzl,1995,2.9517
nzl,1996,3.66807
nzl,1997,3.32933
nzl,1998,3.48092
nzl,1999,3.68024
nzl,2000,3.74348
nzl,2001,3.77129
nzl,2002,3.60012
nzl,2003,3.17602
nzl,2004,2.97442
nzl,2005,3.00864
nzl,2006,3.34023
nzl,2007,2.95787
nzl,2008,3.33839
omn,1970,96.75371
omn,1971,96.60267
omn,1972,96.28253
omn,1973,95.94456
omn,1974,95.6167
omn,1975,98.41411
omn,1976,98.4129
omn,1977,98.25261
omn,1978,97.73269
omn,1979,97.26737
omn,1980,94.98212
omn,1981,95.21055
omn,1982,94.12978
omn,1983,94.35446
omn,1984,92.63819
omn,1985,89.17784
omn,1986,90.76819
omn,1987,90.17132
omn,1988,90.998
omn,1989,90.5581
omn,1990,71.53846
omn,1991,71.16788
omn,1992,71.42857
omn,1993,71.09635
omn,1994,70.79365
omn,1995,71.03659
omn,1996,71.30178
omn,1997,71.3467
omn,1998,71.38889
omn,1999,71.04558
omn,2000,71.72775
omn,2001,70.52632
omn,2002,69.68085
omn,2003,68.4492
omn,2004,67.56757
omn,2005,66.39566
omn,2006,66.49215
omn,2007,66.58228
omn,2008,67.07617
pak,1970,9.89661
pak,1971,10.08828
pak,1972,9.72165
pak,1973,10.13023
pak,1974,10.51783
pak,1975,10.74468
pak,1976,10.85763
pak,1977,11.00053
pak,1978,11.3181
pak,1979,11.97991
pak,1980,13.26598
pak,1981,13.75809
pak,1982,14.06952
pak,1983,14.56727
pak,1984,14.60126
pak,1985,15.36407
pak,1986,14.89609
pak,1987,16.49329
pak,1988,17.05033
pak,1989,16.60467
pak,1990,10.81734
pak,1991,10.96693
pak,1992,11.15088
pak,1993,11.14228
pak,1994,11.2863
pak,1995,11.35399
pak,1996,11.324
pak,1997,11.48875
pak,1998,11.63116
pak,1999,11.74075
pak,2000,11.97818
pak,2001,12.30516
pak,2002,12.44402
pak,2003,12.48969
pak,2004,12.62175
pak,2005,12.70864
pak,2006,12.24154
pak,2007,12.2469
pak,2008,12.05716
pan,1970,5.296
pan,1971,5.11667
pan,1972,4.9362
pan,1973,4.9292
pan,1974,4.8855
pan,1975,5.0739
pan,1976,4.87015
pan,1977,5.09354
pan,1978,5.13724
pan,1979,4.97304
pan,1980,4.94241
pan,1981,4.69274
pan,1982,4.8056
pan,1983,4.70743
pan,1984,4.68836
pan,1985,4.63896
pan,1986,4.52911
pan,1987,4.58327
pan,1988,4.55587
pan,1989,4.59275
pan,1990,8.43091
pan,1991,8.52535
pan,1992,8.55856
pan,1993,8.64745
pan,1994,8.91304
pan,1995,9.33333
pan,1996,9.21659
pan,1997,9.31373
pan,1998,9.04523
pan,1999,8.87728
pan,2000,8.71935
pan,2001,8.4788
pan,2002,8.78049
pan,2003,8.9372
pan,2004,9.35252
pan,2005,9.49074
pan,2006,9.72851
pan,2007,10.13514
pan,2008,10.12931
per,1970,19.02096
per,1971,18.04766
per,1972,18.71816
per,1973,19.71767
per,1974,20.51853
per,1975,18.18822
per,1976,18.45977
per,1977,19.68131
per,1978,19.62942
per,1979,19.03414
per,1980,18.5516
per,1981,17.40252
per,1982,16.62684
per,1983,16.55368
per,1984,16.48866
per,1985,14.85461
per,1986,14.66207
per,1987,13.81258
per,1988,13.24312
per,1989,12.80228
per,1990,10.49884
per,1991,10.67449
per,1992,10.74574
per,1993,10.74139
per,1994,10.13143
per,1995,9.31772
per,1996,8.84485
per,1997,8.41424
per,1998,7.92123
per,1999,7.33387
per,2000,7.03675
per,2001,7.36434
per,2002,7.55218
per,2003,7.83358
per,2004,8.18011
per,2005,8.22214
per,2006,8.54362
per,2007,8.7389
per,2008,8.87801
phl,1970,7.24039
phl,1971,7.0597
phl,1972,7.1763
phl,1973,6.74259
phl,1974,6.94653
phl,1975,7.18216
phl,1976,7.48986
phl,1977,7.64668
phl,1978,7.66137
phl,1979,7.78572
phl,1980,7.96716
phl,1981,8.02542
phl,1982,8.44906
phl,1983,8.64774
phl,1984,8.78866
phl,1985,8.61969
phl,1986,8.62961
phl,1987,8.77027
phl,1988,8.74822
phl,1989,8.6911
phl,1990,6.51081
phl,1991,6.57137
phl,1992,7.03229
phl,1993,7.05528
phl,1994,6.76406
phl,1995,6.8692
phl,1996,6.88889
phl,1997,7.19184
phl,1998,8.28052
phl,1999,7.49024
phl,2000,7.67751
phl,2001,7.85566
phl,2002,8.08219
phl,2003,8.31629
phl,2004,8.36653
phl,2005,8.65513
phl,2006,8.26201
phl,2007,7.82285
phl,2008,7.34249
plw,1970,0
plw,1971,0
plw,1972,0
plw,1973,0
plw,1974,0
plw,1975,0
plw,1976,0
plw,1977,0
plw,1978,0
plw,1979,0
plw,1980,0
plw,1981,0
plw,1982,0
plw,1983,0
plw,1984,0
plw,1985,0
plw,1986,0
plw,1987,0
plw,1988,0
plw,1989,0
plw,1991,0
plw,1992,0
plw,1993,0
plw,1994,0
plw,1995,0
plw,1996,0
plw,1997,0
plw,1998,0
plw,1999,0
plw,2000,0
plw,2001,0
plw,2002,0
plw,2003,0
plw,2004,0
plw,2005,0
plw,2006,0
plw,2007,0
plw,2008,0
png,1970,33.41048
png,1971,38.79594
png,1972,15.21308
png,1973,28.46739
png,1974,37.0291
png,1975,36.76074
png,1976,25.38992
png,1977,15.05584
png,1978,28.70965
png,1979,20.22564
png,1980,20.59531
png,1981,33.19913
png,1982,8.22212
png,1983,20.00201
png,1984,35.8106
png,1985,35.06704
png,1986,21.48136
png,1987,12.16461
png,1988,35.08145
png,1989,32.66297
png,1990,11.92661
png,1991,30.98592
png,1992,42.61364
png,1993,50.23772
png,1994,55.93452
png,1995,60.16746
png,1996,58.49754
png,1997,55.93009
png,1998,54.19355
png,1999,51.98413
png,2000,49.79592
png,2001,46.8144
png,2002,43.61851
png,2003,40.66092
png,2004,37.37226
png,2005,35.06891
png,2006,33.33333
png,2007,32.3124
png,2008,31.03976
pol,1970,71.00102
pol,1971,71.04848
pol,1972,70.97905
pol,1973,70.51711
pol,1974,70.05315
pol,1975,70.65687
pol,1976,71.82939
pol,1977,71.94596
pol,1978,72.28599
pol,1979,72.98422
pol,1980,72.36123
pol,1981,70.06944
pol,1982,72.53551
pol,1983,75.77231
pol,1984,75.3989
pol,1985,75.55679
pol,1986,75.14157
pol,1987,75.7304
pol,1988,75.25765
pol,1989,72.98131
pol,1990,38.09311
pol,1991,37.39563
pol,1992,38.67349
pol,1993,40.09193
pol,1994,40.46183
pol,1995,40.92671
pol,1996,41.74861
pol,1997,41.13742
pol,1998,40.25051
pol,1999,40.80854
pol,2000,41.07317
pol,2001,44.93192
pol,2002,43.8487
pol,2003,44.4466
pol,2004,45.55599
pol,2005,45.9045
pol,2006,45.98413
pol,2007,45.22593
pol,2008,45.90747
pri,1970,0
pri,1971,0
pri,1972,0
pri,1973,0
pri,1974,0
pri,1975,0
pri,1976,0
pri,1977,0
pri,1978,0
pri,1979,0
pri,1980,0
pri,1981,0
pri,1982,0
pri,1983,0
pri,1984,0
pri,1985,0
pri,1986,0
pri,1987,0
pri,1988,0
pri,1989,0
prk,1970,45.03508
prk,1971,46.55703
prk,1972,46.13576
prk,1973,44.00494
prk,1974,45.86829
prk,1975,45.66283
prk,1976,47.29051
prk,1977,47.02318
prk,1978,51.22695
prk,1979,53.35812
prk,1980,54.42639
prk,1981,55.94838
prk,1982,57.51443
prk,1983,55.16544
prk,1984,59.11094
prk,1985,60.5437
prk,1986,59.26009
prk,1987,57.35519
prk,1988,57.76587
prk,1989,59.18763
prk,1990,81.96399
prk,1991,81.56618
prk,1992,80.64398
prk,1993,79.63538
prk,1994,78.44188
prk,1995,77.60669
prk,1996,77.41782
prk,1997,75.66191
prk,1998,73.75342
prk,1999,71.16745
prk,2000,69.17098
prk,2001,68.60392
prk,2002,68.61405
prk,2003,67.70502
prk,2004,66.94915
prk,2005,65.86667
prk,2006,67.09429
prk,2007,68.27458
prk,2008,69.58084
prt,1970,5.33575
prt,1971,5.15287
prt,1972,4.94106
prt,1973,4.82071
prt,1974,4.88123
prt,1975,4.91554
prt,1976,4.8905
prt,1977,4.63425
prt,1978,4.26796
prt,1979,4.21433
prt,1980,4.11147
prt,1981,4.10062
prt,1982,4.11216
prt,1983,4.14398
prt,1984,4.2998
prt,1985,4.36122
prt,1986,4.28192
prt,1987,4.31257
prt,1988,4.25357
prt,1989,7.09032
prt,1990,5.6553
prt,1991,5.43188
prt,1992,5.30035
prt,1993,5.22586
prt,1994,4.87596
prt,1995,4.45378
prt,1996,4.40199
prt,1997,4.25532
prt,1998,4.0931
prt,1999,4.06699
prt,2000,4.06699
prt,2001,4.05515
prt,2002,3.98089
prt,2003,3.73541
prt,2004,3.62096
prt,2005,3.6566
prt,2006,3.54553
prt,2007,3.50448
prt,2008,3.5533
pry,1970,3.63331
pry,1971,4.42951
pry,1972,3.93414
pry,1973,4.30971
pry,1974,4.16744
pry,1975,3.84048
pry,1976,3.47004
pry,1977,4.00552
pry,1978,3.76915
pry,1979,3.8425
pry,1980,3.83443
pry,1981,3.96549
pry,1982,3.85451
pry,1983,3.84823
pry,1984,4.28904
pry,1985,4.1784
pry,1986,4.42957
pry,1987,4.8924
pry,1988,5.8479
pry,1989,5.61569
pry,1990,1.99886
pry,1991,2.22222
pry,1992,2.21316
pry,1993,2.17865
pry,1994,2.12325
pry,1995,2.38908
pry,1996,2.71605
pry,1997,3.02439
pry,1998,3.27238
pry,1999,3.56125
pry,2000,3.94231
pry,2001,3.7054
pry,2002,3.77003
pry,2003,3.48478
pry,2004,3.62454
pry,2005,3.45137
pry,2006,3.63314
pry,2007,3.65239
pry,2008,3.92994
pyf,1970,1.55258
pyf,1971,1.52898
pyf,1972,1.5018
pyf,1973,1.63334
pyf,1974,1.71443
pyf,1975,1.59163
pyf,1976,1.48475
pyf,1977,1.1981
pyf,1978,1.38542
pyf,1979,1.393
pyf,1980,1.85553
pyf,1981,2.2269
pyf,1982,2.59981
pyf,1983,3.1303
pyf,1984,3.11072
pyf,1985,3.30235
pyf,1986,3.6375
pyf,1987,3.64195
pyf,1988,3.98431
pyf,1989,3.79301
qat,1970,98.76921
qat,1971,98.91387
qat,1972,99.01513
qat,1973,99.0281
qat,1974,98.7241
qat,1975,98.48796
qat,1976,98.3699
qat,1977,97.96357
qat,1978,98.02134
qat,1979,97.34862
qat,1980,96.37954
qat,1981,95.34274
qat,1982,95.42297
qat,1983,94.08126
qat,1984,95.62957
qat,1985,94.70587
qat,1986,94.03015
qat,1987,93.588
qat,1988,93.58025
qat,1989,93.57115
qat,1990,79.56204
qat,1991,79.45205
qat,1992,80
qat,1993,79.39394
qat,1994,79.31034
qat,1995,79.67033
qat,1996,79.58115
qat,1997,79.5
qat,1998,80.28846
qat,1999,80.18433
qat,2000,80.0885
qat,2001,82.5
qat,2002,82.94574
qat,2003,83.3935
qat,2004,83.72881
qat,2005,85.16129
qat,2006,85.35211
qat,2007,81.62291
qat,2008,82.28942
rou,1970,55.381
rou,1971,54.33145
rou,1972,53.94064
rou,1973,53.72629
rou,1974,53.75077
rou,1975,54.33014
rou,1976,54.32509
rou,1977,53.59979
rou,1978,54.02372
rou,1979,52.79459
rou,1980,53.03515
rou,1981,52.91826
rou,1982,52.75201
rou,1983,60.55595
rou,1984,50.88499
rou,1985,49.91117
rou,1986,50.7524
rou,1987,50.34585
rou,1988,50.73184
rou,1989,49.46622
rou,1990,55.76849
rou,1991,53.41365
rou,1992,53.0668
rou,1993,54.71141
rou,1994,54.57681
rou,1995,55.90615
rou,1996,55.96874
rou,1997,54.45321
rou,1998,52.75591
rou,1999,52.10084
rou,2000,54.44613
rou,2001,58.3047
rou,2002,57.4019
rou,2003,56.17339
rou,2004,54.11001
rou,2005,53.18813
rou,2006,51.89259
rou,2007,48.6413
rou,2008,48.87295
rus,1970,60.81466
rus,1971,60.21679
rus,1972,57.86165
rus,1973,60.21286
rus,1974,61.10613
rus,1975,61.4966
rus,1976,61.72104
rus,1977,62.63942
rus,1978,63.43939
rus,1979,63.98405
rus,1980,64.65036
rus,1981,65.09086
rus,1982,65.79121
rus,1983,66.18498
rus,1984,66.23426
rus,1985,66.28376
rus,1986,66.49401
rus,1987,66.76423
rus,1988,68.10771
rus,1989,68.20939
rus,1990,75.44544
rus,1991,73.84311
rus,1992,72.77337
rus,1993,71.40689
rus,1994,70.23331
rus,1995,70.97682
rus,1996,71.66597
rus,1997,72.9824
rus,1998,73.4742
rus,1999,74.70352
rus,2000,75.51292
rus,2001,76.47654
rus,2002,77.33638
rus,2003,78.58434
rus,2004,80.39054
rus,2005,80.95835
rus,2006,81.42669
rus,2007,81.47081
rus,2008,81.05511
rwa,1970,28.17928
rwa,1971,28.79341
rwa,1972,29.01731
rwa,1973,28.82931
rwa,1974,29.99794
rwa,1975,29.98992
rwa,1976,31.02541
rwa,1977,30.94863
rwa,1978,30.66801
rwa,1979,26.04738
rwa,1980,26.38488
rwa,1981,27.03572
rwa,1982,26.94598
rwa,1983,27.14379
rwa,1984,28.68564
rwa,1985,28.5338
rwa,1986,28.48795
rwa,1987,28.07956
rwa,1988,28.15728
rwa,1989,29.80424
rwa,1990,62.2807
rwa,1991,61.13537
rwa,1992,61.77778
rwa,1993,62.72727
rwa,1994,64.01869
rwa,1995,68
rwa,1996,65.38462
rwa,1997,63.84977
rwa,1998,61.43498
rwa,1999,58.54701
rwa,2000,58.97436
rwa,2001,57.37705
rwa,2002,56.4
rwa,2003,50.20408
rwa,2004,44.82759
rwa,2005,39.17051
rwa,2006,37.06897
rwa,2007,35.68465
rwa,2008,34.52381
sau,1970,95.51759
sau,1971,95.97463
sau,1972,96.73117
sau,1973,97.32527
sau,1974,97.19262
sau,1975,96.20645
sau,1976,96.73856
sau,1977,96.67937
sau,1978,95.96479
sau,1979,95.97033
sau,1980,96.20632
sau,1981,95.29635
sau,1982,93.48207
sau,1983,91.1953
sau,1984,85.88074
sau,1985,82.91738
sau,1986,84.92645
sau,1987,83.55896
sau,1988,85.50179
sau,1989,85.56045
sau,1990,11.28205
sau,1991,13.64289
sau,1992,15.65725
sau,1993,17.49789
sau,1994,19.08184
sau,1995,20.57598
sau,1996,21.92571
sau,1997,23.13253
sau,1998,24.33146
sau,1999,25.49269
sau,2000,26.35423
sau,2001,29.15691
sau,2002,31.78098
sau,2003,34.19619
sau,2004,36.32311
sau,2005,38.41278
sau,2006,40.54187
sau,2007,42.42063
sau,2008,44.47552
sdn,1970,12.02381
sdn,1971,12.01982
sdn,1972,12.18045
sdn,1973,11.45032
sdn,1974,13.04595
sdn,1975,12.28127
sdn,1976,12.09858
sdn,1977,11.29012
sdn,1978,12.38395
sdn,1979,11.70311
sdn,1980,10.38084
sdn,1981,11.35548
sdn,1982,10.36524
sdn,1983,11.12266
sdn,1984,11.08765
sdn,1985,11.88369
sdn,1986,12.36516
sdn,1987,12.20061
sdn,1988,12.87142
sdn,1989,12.15632
sdn,1990,11.65015
sdn,1991,11.52318
sdn,1992,10.79927
sdn,1993,10.27397
sdn,1994,9.92697
sdn,1995,9.85469
sdn,1996,8.86044
sdn,1997,7.9235
sdn,1998,6.91615
sdn,1999,6.1074
sdn,2000,5.24929
sdn,2001,6.45532
sdn,2002,7.06036
sdn,2003,7.71819
sdn,2004,8.39476
sdn,2005,8.92083
sdn,2006,9.85548
sdn,2007,10.18056
sdn,2008,10.865
sen,1970,19.15359
sen,1971,19.07472
sen,1972,20.17423
sen,1973,20.62806
sen,1974,21.21709
sen,1975,20.61012
sen,1976,20.28665
sen,1977,19.71289
sen,1978,19.81589
sen,1979,19.79136
sen,1980,19.86725
sen,1981,20.54896
sen,1982,19.57779
sen,1983,20.68299
sen,1984,20.57315
sen,1985,20.10013
sen,1986,19.3184
sen,1987,18.47913
sen,1988,18.8018
sen,1989,18.18534
sen,1990,6.29575
sen,1991,6.27675
sen,1992,6.40669
sen,1993,6.3772
sen,1994,6.49007
sen,1995,6.65796
sen,1996,6.39098
sen,1997,6.399
sen,1998,6.46388
sen,1999,6.10778
sen,2000,5.78888
sen,2001,5.95099
sen,2002,6.31068
sen,2003,6.61673
sen,2004,6.15563
sen,2005,6.08108
sen,2006,6.00437
sen,2007,6.26398
sen,2008,6.21651
sgp,1970,35.68682
sgp,1971,35.98538
sgp,1972,37.17267
sgp,1973,36.87137
sgp,1974,38.69847
sgp,1975,37.47108
sgp,1976,38.83159
sgp,1977,39.24747
sgp,1978,39.54187
sgp,1979,39.58827
sgp,1980,40.98749
sgp,1981,43.37924
sgp,1982,43.25924
sgp,1983,40.77911
sgp,1984,40.30686
sgp,1985,38.13296
sgp,1986,38.83901
sgp,1987,37.47622
sgp,1988,37.88784
sgp,1989,38.16616
sgp,1990,3.96825
sgp,1991,5.55556
sgp,1992,7.57576
sgp,1993,8.69565
sgp,1994,9.72222
sgp,1995,11.33333
sgp,1996,11.03896
sgp,1997,10.69182
sgp,1998,10.42945
sgp,1999,10.17964
sgp,2000,9.94152
sgp,2001,13.73626
sgp,2002,16.58031
sgp,2003,19.60784
sgp,2004,21.86047
sgp,2005,24.33628
sgp,2006,23.77049
sgp,2007,22.98851
sgp,2008,22.58065
slb,1970,0.41568
slb,1971,0.43996
slb,1972,0.44722
slb,1973,0.45257
slb,1974,0.49392
slb,1975,0.46824
slb,1976,0.49301
slb,1977,0.47865
slb,1978,0.46254
slb,1979,0.48781
slb,1980,0.51098
slb,1981,0.50551
slb,1982,0.48527
slb,1983,0.52028
slb,1984,0.52025
slb,1985,0.52145
slb,1986,0.52367
slb,1987,0.51893
slb,1988,0.52242
slb,1989,0.54242
slb,1990,4.54545
slb,1991,4.34783
slb,1992,4.16667
slb,1993,4.16667
slb,1994,4
slb,1995,4
slb,1996,3.84615
slb,1997,3.84615
slb,1998,3.7037
slb,1999,3.57143
slb,2000,3.57143
slb,2001,3.44828
slb,2002,3.44828
slb,2003,3.33333
slb,2004,3.22581
slb,2005,3.125
slb,2006,3.0303
slb,2007,3.0303
slb,2008,2.94118
sle,1970,25.0726
sle,1971,24.58328
sle,1972,25.18379
sle,1973,24.53992
sle,1974,25.90937
sle,1975,25.22476
sle,1976,24.96396
sle,1977,23.79263
sle,1978,25.16748
sle,1979,24.92265
sle,1980,23.12468
sle,1981,24.58463
sle,1982,23.39304
sle,1983,25.34464
sle,1984,26.75022
sle,1985,27.90706
sle,1986,28.29608
sle,1987,27.55908
sle,1988,27.90614
sle,1989,26.95023
sle,1990,13.33333
sle,1991,13.48315
sle,1992,13.48315
sle,1993,13.13869
sle,1994,13.33333
sle,1995,13.84615
sle,1996,16.51786
sle,1997,16.81416
sle,1998,17.56757
sle,1999,19.52381
sle,2000,20.38835
sle,2001,17.21311
sle,2002,15.55556
sle,2003,13.78205
sle,2004,12.5731
sle,2005,12.01117
sle,2006,10.02331
sle,2007,11.67109
sle,2008,12.64368
slv,1970,14.85816
slv,1971,15.77042
slv,1972,15.61108
slv,1973,17.06332
slv,1974,17.01764
slv,1975,17.12343
slv,1976,16.63414
slv,1977,15.84439
slv,1978,15.68005
slv,1979,15.5235
slv,1980,15.30505
slv,1981,16.11962
slv,1982,17.39281
slv,1983,18.18931
slv,1984,18.30093
slv,1985,17.8084
slv,1986,14.95839
slv,1987,14.62525
slv,1988,12.53987
slv,1989,12.32256
slv,1990,16.09195
slv,1991,16.99164
slv,1992,17.93478
slv,1993,19.39891
slv,1994,19.89529
slv,1995,20.4918
slv,1996,18.43434
slv,1997,18.75
slv,1998,18.8172
slv,1999,17.4359
slv,2000,17.53927
slv,2001,15.57178
slv,2002,14.45221
slv,2003,14.15094
slv,2004,13.48837
slv,2005,12.90323
slv,2006,12.58427
slv,2007,12.2807
slv,2008,12.12121
som,1970,7.75496
som,1971,7.90153
som,1972,7.75313
som,1973,8.09236
som,1974,8.8962
som,1975,7.98124
som,1976,8.34157
som,1977,7.75973
som,1978,7.52837
som,1979,8.00841
som,1980,8.53759
som,1981,8.45192
som,1982,8.49664
som,1983,9.24312
som,1984,9.32202
som,1985,9.06404
som,1986,9.10541
som,1987,8.81773
som,1988,8.61981
som,1989,8.75904
som,1990,2.84576
som,1991,3.31421
som,1992,3.7448
som,1993,3.56688
som,1994,3.4279
som,1995,3.45423
som,1996,3.5453
som,1997,3.58522
som,1998,3.73216
som,1999,3.84824
som,2000,3.91421
som,2001,3.9916
som,2002,4.09114
som,2003,4.26078
som,2004,4.36327
som,2005,4.44555
som,2006,4.83871
som,2007,5.17241
som,2008,5.37346
srb,1990,26.51413
srb,1991,26.49864
srb,1992,28.22402
srb,1993,27.81457
srb,1994,27.71174
srb,1995,26.51734
srb,1996,26.11833
srb,1997,25.81345
srb,1998,25.4717
srb,1999,25.28388
srb,2000,25.68882
srb,2001,25.31328
srb,2002,24.70187
srb,2003,23.87543
srb,2004,22.96231
srb,2005,22.97048
srb,2006,22.9449
srb,2007,24.47368
srb,2008,26.29758
ssd,1990,0
ssd,1991,0
ssd,1992,0.05938
ssd,1993,0.0554
ssd,1994,0.05241
ssd,1995,0.0512
ssd,1996,7.83242
ssd,1997,14.05738
ssd,1998,18.82569
ssd,1999,23.05359
ssd,2000,26.21091
ssd,2001,30.67073
ssd,2002,32.68306
ssd,2003,34.78839
ssd,2004,36.85541
ssd,2005,38.39179
ssd,2006,40.86731
ssd,2007,41.55118
ssd,2008,43.15858
stp,1970,34.65527
stp,1971,34.90066
stp,1972,36.5166
stp,1973,36.47799
stp,1974,37.29462
stp,1975,36.82759
stp,1976,35.66661
stp,1977,35.80007
stp,1978,35.57471
stp,1979,34.81804
stp,1980,34.36926
stp,1981,36.96147
stp,1982,35.03751
stp,1983,35.82962
stp,1984,36.45849
stp,1985,35.90706
stp,1986,35.91014
stp,1987,35.95693
stp,1988,36.04422
stp,1989,35.77451
stp,1990,75
stp,1991,75
stp,1992,75
stp,1993,75
stp,1994,75
stp,1995,75
stp,1996,75
stp,1997,75
stp,1998,75
stp,1999,75
stp,2000,75
stp,2001,66.66667
stp,2002,66.66667
stp,2003,66.66667
stp,2004,66.66667
stp,2005,50
stp,2006,50
stp,2007,50
stp,2008,50
sur,1970,4.46119
sur,1971,4.86046
sur,1972,4.63124
sur,1973,5.41479
sur,1974,4.73266
sur,1975,4.2679
sur,1976,3.92277
sur,1977,5.11425
sur,1978,4.08261
sur,1979,3.96804
sur,1980,3.81841
sur,1981,3.71303
sur,1982,3.69908
sur,1983,3.56731
sur,1984,3.82819
sur,1985,3.13319
sur,1986,2.77893
sur,1987,2.41237
sur,1988,2.77467
sur,1989,3.01056
sur,1990,24.35897
sur,1991,25.5814
sur,1992,26.04167
sur,1993,29.34783
sur,1994,31.25
sur,1995,33
sur,1996,35.29412
sur,1997,39.39394
sur,1998,40.59406
sur,1999,42.30769
sur,2000,46.53465
sur,2001,44.7619
sur,2002,51.08696
sur,2003,47
sur,2004,47
sur,2005,51.06383
sur,2006,52.47525
