geo,time,sp_rur_totl_zg
mnp,1975,-5.95494
mnp,1976,-7.06932
mnp,1977,-7.68723
mnp,1978,-7.24805
mnp,1979,-5.06605
mnp,1980,-0.68012
mnp,1981,6.30303
mnp,1982,7.84313
mnp,1983,8.91155
mnp,1984,9.37325
mnp,1985,9.32147
mnp,1986,9.37561
mnp,1987,9.02123
mnp,1988,7.6296
mnp,1989,5.13279
mnp,1990,3.04724
mnp,1991,2.31443
mnp,1992,-0.08323
mnp,1993,-1.19361
mnp,1994,-0.54922
mnp,1995,1.45098
mnp,1996,2.59648
mnp,1997,3.92911
mnp,1998,4.47493
mnp,1999,3.58198
mnp,2000,2.0715
mnp,2001,0.65181
mnp,2002,-0.66949
mnp,2003,-1.63967
mnp,2004,-2.08814
mnp,2005,-2.05772
mnp,2006,-2.02448
mnp,2007,-2.0468
mnp,2008,-1.93033
mnp,2009,-1.6241
mnp,2010,-1.2612
mnp,2011,-0.80157
mnp,2012,-0.35142
mnp,2013,-0.04143
mnp,2014,-0.02072
mnp,2015,-0.10366
mnp,2016,-0.27002
mnp,2017,-0.37508
mnp,2018,-0.46035
mnp,2019,-0.50463
mnp,2020,-0.486
moz,1961,1.96829
moz,1962,2.01497
moz,1963,2.05251
moz,1964,2.06512
moz,1965,2.06368
moz,1966,2.06221
moz,1967,2.06394
moz,1968,2.06365
moz,1969,2.06058
moz,1970,2.05735
moz,1971,1.96079
moz,1972,1.87488
moz,1973,1.90016
moz,1974,1.98915
moz,1975,2.1111
moz,1976,2.22381
moz,1977,2.28199
moz,1978,2.25931
moz,1979,2.14357
moz,1980,1.95294
moz,1981,1.36964
moz,1982,1.14489
moz,1983,0.7994
moz,1984,0.24912
moz,1985,-0.39309
moz,1986,-1.15327
moz,1987,-1.76965
moz,1988,-1.92484
moz,1989,-1.43047
moz,1990,-0.51528
moz,1991,1.93834
moz,1992,2.85956
moz,1993,3.33414
moz,1994,3.24796
moz,1995,2.81566
moz,1996,2.3183
moz,1997,1.97178
moz,1998,2.21989
moz,1999,2.27647
moz,2000,2.42563
moz,2001,2.58573
moz,2002,2.67763
moz,2003,2.72122
moz,2004,2.69589
moz,2005,2.62966
moz,2006,2.55836
moz,2007,2.51419
moz,2008,2.07113
moz,2009,2.01728
moz,2010,2.00996
moz,2011,2.00429
moz,2012,1.99658
moz,2013,2.0007
moz,2014,2.01823
moz,2015,2.04217
moz,2016,2.06702
moz,2017,2.08443
moz,2018,2.08441
moz,2019,2.05983
moz,2020,2.02289
mrt,1961,2.32356
mrt,1962,2.29178
mrt,1963,2.25776
mrt,1964,2.22175
mrt,1965,2.18541
mrt,1966,2.14
mrt,1967,2.08467
mrt,1968,2.01359
mrt,1969,1.93549
mrt,1970,1.83691
mrt,1971,1.73378
mrt,1972,1.62639
mrt,1973,1.52118
mrt,1974,1.40632
mrt,1975,1.29149
mrt,1976,1.16426
mrt,1977,1.17905
mrt,1978,1.21518
mrt,1979,1.12153
mrt,1980,1.02503
mrt,1981,0.93161
mrt,1982,0.82111
mrt,1983,0.69301
mrt,1984,0.53656
mrt,1985,0.37239
mrt,1986,0.19564
mrt,1987,0.02768
mrt,1988,0.58824
mrt,1989,2.8349
mrt,1990,2.81639
mrt,1991,2.80322
mrt,1992,2.79122
mrt,1993,2.77684
mrt,1994,2.7601
mrt,1995,2.74627
mrt,1996,2.72996
mrt,1997,2.72454
mrt,1998,2.73989
mrt,1999,2.78422
mrt,2000,2.84295
mrt,2001,1.85593
mrt,2002,1.34487
mrt,2003,1.35619
mrt,2004,1.34997
mrt,2005,1.33719
mrt,2006,1.31492
mrt,2007,1.29268
mrt,2008,1.27123
mrt,2009,1.26553
mrt,2010,1.25229
mrt,2011,1.23643
mrt,2012,1.21202
mrt,2013,1.17782
mrt,2014,1.14189
mrt,2015,1.09848
mrt,2016,1.055
mrt,2017,1.00851
mrt,2018,0.96619
mrt,2019,0.92271
mrt,2020,0.88332
mus,1961,2.08243
mus,1962,1.69934
mus,1963,1.45004
mus,1964,1.22268
mus,1965,1.0272
mus,1966,0.84765
mus,1967,0.69264
mus,1968,0.55352
mus,1969,0.43677
mus,1970,0.33482
mus,1971,0.23955
mus,1972,0.1414
mus,1973,1.87812
mus,1974,1.90679
mus,1975,1.96512
mus,1976,1.99974
mus,1977,2.01234
mus,1978,1.68864
mus,1979,2.12065
mus,1980,2.06494
mus,1981,1.85762
mus,1982,1.59676
mus,1983,1.29088
mus,1984,0.51087
mus,1985,0.27612
mus,1986,0.21859
mus,1987,0.19916
mus,1988,0.13289
mus,1989,0.20913
mus,1990,0.15063
mus,1991,1.29849
mus,1992,1.536
mus,1993,1.40357
mus,1994,1.61767
mus,1995,1.07707
mus,1996,1.23936
mus,1997,1.46833
mus,1998,1.26534
mus,1999,1.48645
mus,2000,1.19741
mus,2001,0.98349
mus,2002,0.88913
mus,2003,0.91803
mus,2004,0.82113
mus,2005,0.78407
mus,2006,0.65969
mus,2007,0.64662
mus,2008,0.55429
mus,2009,0.45591
mus,2010,0.42798
mus,2011,0.34996
mus,2012,0.46839
mus,2013,0.40769
mus,2014,0.36968
mus,2015,0.32081
mus,2016,0.22112
mus,2017,0.20686
mus,2018,0.13571
mus,2019,0.07779
mus,2020,0.0124
mwi,1961,2.2664
mwi,1962,2.30084
mwi,1963,2.332
mwi,1964,2.36053
mwi,1965,2.38698
mwi,1966,2.41494
mwi,1967,2.31811
mwi,1968,2.31546
mwi,1969,2.31977
mwi,1970,2.32125
mwi,1971,2.31784
mwi,1972,2.31834
mwi,1973,2.34016
mwi,1974,2.3845
mwi,1975,2.44375
mwi,1976,2.54961
mwi,1977,2.64679
mwi,1978,2.81644
mwi,1979,2.75947
mwi,1980,2.60939
mwi,1981,2.32348
mwi,1982,2.12666
mwi,1983,2.33827
mwi,1984,3.0573
mwi,1985,4.00974
mwi,1986,5.06857
mwi,1987,5.7391
mwi,1988,5.58045
mwi,1989,4.60916
mwi,1990,3.20243
mwi,1991,1.69309
mwi,1992,0.50919
mwi,1993,-0.13689
mwi,1994,-0.03643
mwi,1995,0.5983
mwi,1996,1.37276
mwi,1997,1.95422
mwi,1998,2.31654
mwi,1999,2.66023
mwi,2000,2.57338
mwi,2001,2.4058
mwi,2002,2.33073
mwi,2003,2.3121
mwi,2004,2.37806
mwi,2005,2.49466
mwi,2006,2.61095
mwi,2007,2.69059
mwi,2008,2.74534
mwi,2009,2.75227
mwi,2010,2.73458
mwi,2011,2.71283
mwi,2012,2.69253
mwi,2013,2.6554
mwi,2014,2.60531
mwi,2015,2.54336
mwi,2016,2.4788
mwi,2017,2.41702
mwi,2018,2.37364
mwi,2019,2.3552
mwi,2020,2.34901
mys,1961,2.27566
mys,1962,2.30617
mys,1963,2.26289
mys,1964,2.12499
mys,1965,1.93768
mys,1966,1.73783
mys,1967,1.56984
mys,1968,1.43671
mys,1969,1.35332
mys,1970,1.30242
mys,1971,1.12732
mys,1972,1.06396
mys,1973,1.03931
mys,1974,1.03784
mys,1975,1.05572
mys,1976,1.08852
mys,1977,1.11828
mys,1978,1.10399
mys,1979,1.04095
mys,1980,0.96337
mys,1981,1.08045
mys,1982,1.00726
mys,1983,1.00195
mys,1984,1.08448
mys,1985,1.22096
mys,1986,1.36332
mys,1987,1.46594
mys,1988,1.48482
mys,1989,1.41384
mys,1990,1.2717
mys,1991,1.11225
mys,1992,0.03633
mys,1993,-0.21819
mys,1994,-0.29947
mys,1995,-0.33954
mys,1996,-0.37936
mys,1997,-0.4302
mys,1998,-0.5339
mys,1999,-0.68274
mys,2000,-0.87178
mys,2001,-0.32123
mys,2002,-0.46731
mys,2003,-0.58406
mys,2004,-0.65766
mys,2005,-0.69317
mys,2006,-0.72643
mys,2007,-0.77488
mys,2008,-0.86058
mys,2009,-0.98517
mys,2010,-1.14584
mys,2011,-0.86731
mys,2012,-0.92804
mys,2013,-1.02166
mys,2014,-1.07865
mys,2015,-1.09163
mys,2016,-1.10416
mys,2017,-1.08264
mys,2018,-1.07617
mys,2019,-1.08274
mys,2020,-1.09806
nam,1961,1.83978
nam,1962,1.90281
nam,1963,1.93192
nam,1964,1.95352
nam,1965,1.9716
nam,1966,1.96308
nam,1967,1.95969
nam,1968,2.00512
nam,1969,2.10591
nam,1970,2.2749
nam,1971,2.65384
nam,1972,2.7597
nam,1973,2.74277
nam,1974,2.5716
nam,1975,2.31331
nam,1976,2.05235
nam,1977,1.85387
nam,1978,1.72862
nam,1979,1.70284
nam,1980,1.75145
nam,1981,1.78465
nam,1982,1.8674
nam,1983,2.03493
nam,1984,2.3326
nam,1985,2.69628
nam,1986,3.08023
nam,1987,3.36116
nam,1988,3.43839
nam,1989,3.27809
nam,1990,2.96684
nam,1991,2.62646
nam,1992,2.12948
nam,1993,1.80171
nam,1994,1.63926
nam,1995,1.5332
nam,1996,1.43881
nam,1997,1.33161
nam,1998,1.21685
nam,1999,1.08964
nam,2000,0.95783
nam,2001,0.82828
nam,2002,0.21371
nam,2003,0.04541
nam,2004,0.0352
nam,2005,0.07721
nam,2006,0.13286
nam,2007,0.17352
nam,2008,0.18027
nam,2009,0.14994
nam,2010,0.07836
nam,2011,0.00501
nam,2012,-0.10789
nam,2013,-0.1567
nam,2014,-0.1843
nam,2015,-0.19457
nam,2016,-0.17172
nam,2017,-0.15373
nam,2018,-0.15119
nam,2019,-0.17164
nam,2020,-0.20229
ncl,1961,0.45163
ncl,1962,0.28726
ncl,1963,0.24842
ncl,1964,0.1959
ncl,1965,0.03993
ncl,1966,0.52164
ncl,1967,0.32712
ncl,1968,0.1345
ncl,1969,1.86043
ncl,1970,5.80419
ncl,1971,5.2671
ncl,1972,2.8222
ncl,1973,0.68322
ncl,1974,0.22113
ncl,1975,-0.59413
ncl,1976,-0.46568
ncl,1977,0.5969
ncl,1978,0.20321
ncl,1979,-0.17463
ncl,1980,0.20818
ncl,1981,0.92817
ncl,1982,1.19914
ncl,1983,1.2336
ncl,1984,1.59913
ncl,1985,1.46393
ncl,1986,1.4924
ncl,1987,1.6154
ncl,1988,1.57322
ncl,1989,1.60204
ncl,1990,2.01634
ncl,1991,2.22596
ncl,1992,2.14285
ncl,1993,2.224
ncl,1994,2.31078
ncl,1995,1.90452
ncl,1996,1.44338
ncl,1997,1.00914
ncl,1998,0.9727
ncl,1999,0.96706
ncl,2000,0.96026
ncl,2001,0.95967
ncl,2002,0.95054
ncl,2003,0.74991
ncl,2004,0.55966
ncl,2005,-0.19815
ncl,2006,-0.38909
ncl,2007,-0.43397
ncl,2008,-0.47701
ncl,2009,-0.63389
ncl,2010,0.09132
ncl,2011,0.4069
ncl,2012,0.38714
ncl,2013,0.34594
ncl,2014,0.21036
ncl,2015,-1.20925
ncl,2016,-1.21298
ncl,2017,-1.21044
ncl,2018,-1.20637
ncl,2019,-1.20579
ncl,2020,-1.19985
ner,1961,2.72851
ner,1962,2.77054
ner,1963,2.62882
ner,1964,2.6148
ner,1965,2.58519
ner,1966,2.55446
ner,1967,2.43018
ner,1968,2.39122
ner,1969,2.34977
ner,1970,2.30633
ner,1971,2.25961
ner,1972,2.2157
ner,1973,2.18756
ner,1974,2.17507
ner,1975,2.17354
ner,1976,2.17269
ner,1977,2.16824
ner,1978,2.46611
ner,1979,2.65679
ner,1980,2.64136
ner,1981,2.62908
ner,1982,2.62632
ner,1983,2.62183
ner,1984,2.61984
ner,1985,2.62337
ner,1986,2.62548
ner,1987,2.6377
ner,1988,2.69651
ner,1989,2.93041
ner,1990,3.02395
ner,1991,3.11804
ner,1992,3.20466
ner,1993,3.27298
ner,1994,3.32131
ner,1995,3.35423
ner,1996,3.38499
ner,1997,3.41798
ner,1998,3.44845
ner,1999,3.47953
ner,2000,3.50979
ner,2001,3.54941
ner,2002,3.67053
ner,2003,3.69306
ner,2004,3.71385
ner,2005,3.7339
ner,2006,3.74683
ner,2007,3.76136
ner,2008,3.78449
ner,2009,3.81444
ner,2010,3.84894
ner,2011,3.88238
ner,2012,3.90352
ner,2013,3.91209
ner,2014,3.88672
ner,2015,3.84803
ner,2016,3.80849
ner,2017,3.7673
ner,2018,3.72703
ner,2019,3.68407
ner,2020,3.6407
nga,1961,1.7648
nga,1962,1.80889
nga,1963,1.83797
nga,1964,1.85384
nga,1965,1.8608
nga,1966,1.86682
nga,1967,1.88368
nga,1968,1.90732
nga,1969,1.94239
nga,1970,1.98588
nga,1971,1.84496
nga,1972,1.87346
nga,1973,1.94358
nga,1974,2.05768
nga,1975,2.19597
nga,1976,2.3417
nga,1977,2.45166
nga,1978,2.47855
nga,1979,2.40725
nga,1980,2.27166
nga,1981,1.8074
nga,1982,1.66698
nga,1983,1.57289
nga,1984,1.53553
nga,1985,1.54162
nga,1986,1.54985
nga,1987,1.53927
nga,1988,1.51195
nga,1989,1.46263
nga,1990,1.39465
nga,1991,1.8381
nga,1992,1.80147
nga,1993,1.77221
nga,1994,1.75104
nga,1995,1.73461
nga,1996,1.71893
nga,1997,1.70985
nga,1998,1.70022
nga,1999,1.69133
nga,2000,1.68463
nga,2001,1.2312
nga,2002,1.20874
nga,2003,1.19265
nga,2004,1.18378
nga,2005,1.18077
nga,2006,1.17425
nga,2007,1.16281
nga,2008,1.14659
nga,2009,1.13148
nga,2010,1.10556
nga,2011,1.09788
nga,2012,1.08652
nga,2013,1.07151
nga,2014,1.04851
nga,2015,1.01968
nga,2016,0.99446
nga,2017,0.96516
nga,2018,0.93877
nga,2019,0.91406
nga,2020,0.88943
nic,1961,2.39841
nic,1962,2.3474
nic,1963,2.18422
nic,1964,1.59694
nic,1965,1.56222
nic,1966,1.51941
nic,1967,1.47906
nic,1968,1.44717
nic,1969,1.43226
nic,1970,1.41862
nic,1971,1.62618
nic,1972,2.53627
nic,1973,2.54178
nic,1974,2.54509
nic,1975,2.5488
nic,1976,2.5433
nic,1977,2.52821
nic,1978,2.49593
nic,1979,2.43735
nic,1980,2.36476
nic,1981,2.29556
nic,1982,2.22161
nic,1983,2.13344
nic,1984,2.02106
nic,1985,1.90329
nic,1986,1.7707
nic,1987,1.65793
nic,1988,1.58847
nic,1989,1.57738
nic,1990,1.60105
nic,1991,1.63848
nic,1992,1.64849
nic,1993,1.62097
nic,1994,1.53917
nic,1995,1.46721
nic,1996,1.57341
nic,1997,1.46844
nic,1998,1.37458
nic,1999,1.29095
nic,2000,1.22407
nic,2001,1.15393
nic,2002,1.09296
nic,2003,1.04976
nic,2004,1.03013
nic,2005,1.01892
nic,2006,0.92268
nic,2007,0.9267
nic,2008,0.92245
nic,2009,0.9168
nic,2010,0.90349
nic,2011,0.89097
nic,2012,0.87962
nic,2013,0.86706
nic,2014,0.85545
nic,2015,0.83995
nic,2016,0.82478
nic,2017,0.77477
nic,2018,0.7192
nic,2019,0.65429
nic,2020,0.58756
nld,1961,0.6472
nld,1962,0.96318
nld,1963,0.88758
nld,1964,0.87474
nld,1965,0.90747
nld,1966,0.83781
nld,1967,0.66616
nld,1968,0.56935
nld,1969,0.68918
nld,1970,0.76532
nld,1971,0.53488
nld,1972,0.17009
nld,1973,-0.01822
nld,1974,-0.06638
nld,1975,0.03675
nld,1976,-0.07428
nld,1977,-0.26655
nld,1978,-0.25061
nld,1979,-0.18316
nld,1980,-0.08414
nld,1981,-0.33746
nld,1982,-0.71462
nld,1983,-0.80202
nld,1984,-0.79247
nld,1985,-0.72841
nld,1986,-0.64813
nld,1987,-0.57704
nld,1988,-0.57099
nld,1989,-0.62274
nld,1990,-0.54275
nld,1991,-1.29312
nld,1992,-2.20208
nld,1993,-2.29248
nld,1994,-2.42514
nld,1995,-2.57355
nld,1996,-2.64244
nld,1997,-2.618
nld,1998,-2.55281
nld,1999,-2.53676
nld,2000,-2.52875
nld,2001,-3.80793
nld,2002,-5.32301
nld,2003,-5.58737
nld,2004,-5.80467
nld,2005,-5.99326
nld,2006,-5.80546
nld,2007,-5.45879
nld,2008,-5.35431
nld,2009,-5.74704
nld,2010,-5.85539
nld,2011,-5.49848
nld,2012,-5.65734
nld,2013,-5.09681
nld,2014,-4.40366
nld,2015,-4.35484
nld,2016,-4.28324
nld,2017,-4.24348
nld,2018,-4.15514
nld,2019,-3.98681
nld,2020,-3.97699
nld_curacao,1961,-0.52405
nld_curacao,1962,0.22584
nld_curacao,1963,0.30455
nld_curacao,1964,0.1456
nld_curacao,1965,-0.01898
nld_curacao,1966,-0.56152
nld_curacao,1967,-0.5487
nld_curacao,1968,-0.0704
nld_curacao,1969,-0.01281
nld_curacao,1970,-0.13135
nld_curacao,1971,0.17296
nld_curacao,1972,-1.43433
nld_curacao,1973,-2.19248
nld_curacao,1974,-0.69262
nld_curacao,1975,-1.14598
nld_curacao,1976,-1.49836
nld_curacao,1977,-1.64315
nld_curacao,1978,-2.43962
nld_curacao,1979,-2.03267
nld_curacao,1980,-1.57339
nld_curacao,1981,-1.31281
nld_curacao,1982,-0.73098
nld_curacao,1983,-1.01867
nld_curacao,1984,-1.22234
nld_curacao,1985,-1.22572
nld_curacao,1986,-1.77352
nld_curacao,1987,-2.54272
nld_curacao,1988,-3.21932
nld_curacao,1989,-3.31769
nld_curacao,1990,-2.81921
nld_curacao,1991,-2.45838
nld_curacao,1992,-3.69727
nld_curacao,1993,-5.23793
nld_curacao,1994,-5.33101
nld_curacao,1995,-5.26151
nld_curacao,1996,-4.85861
nld_curacao,1997,-5.24898
nld_curacao,1998,-7.44126
nld_curacao,1999,-9.3266
nld_curacao,2000,-9.89827
nld_curacao,2001,-6.49964
nld_curacao,2002,1.41239
nld_curacao,2003,3.35983
nld_curacao,2004,3.01962
nld_curacao,2005,3.84076
nld_curacao,2006,3.85387
nld_curacao,2007,3.26159
nld_curacao,2008,2.54732
nld_curacao,2009,1.93203
nld_curacao,2010,2.55706
nld_curacao,2011,2.69452
nld_curacao,2012,2.00925
nld_curacao,2013,2.19375
nld_curacao,2014,2.30475
nld_curacao,2015,2.18151
nld_curacao,2016,1.80854
nld_curacao,2017,0.95867
nld_curacao,2018,0.01156
nld_curacao,2019,-0.76611
nld_curacao,2020,-1.26643
nor,1961,-1.38169
nor,1962,-2.63232
nor,1963,-2.7888
nor,1964,-2.90389
nor,1965,-2.97853
nor,1966,-3.07226
nor,1967,-3.13893
nor,1968,-3.24372
nor,1969,-3.36327
nor,1970,-3.55844
nor,1971,-1.73837
nor,1972,-0.71183
nor,1973,-0.78707
nor,1974,-0.87625
nor,1975,-0.9581
nor,1976,-1.05128
nor,1977,-1.10492
nor,1978,-1.15958
nor,1979,-1.20831
nor,1980,-1.24178
nor,1981,-0.48087
nor,1982,-0.08219
nor,1983,-0.12041
nor,1984,-0.17124
nor,1985,-0.15265
nor,1986,-0.0975
nor,1987,0.01185
nor,1988,0.08314
nor,1989,-0.04399
nor,1990,-0.11125
nor,1991,-0.63151
nor,1992,-0.87549
nor,1993,-0.86411
nor,1994,-0.89639
nor,1995,-0.74702
nor,1996,-0.54776
nor,1997,-1.0668
nor,1998,-1.58692
nor,1999,-1.50952
nor,2000,-1.21421
nor,2001,-0.99815
nor,2002,-0.97497
nor,2003,-0.93351
nor,2004,-0.79313
nor,2005,-0.54764
nor,2006,-0.43411
nor,2007,-0.26161
nor,2008,-0.10425
nor,2009,-0.0938
nor,2010,-0.11835
nor,2011,-0.4064
nor,2012,-0.74708
nor,2013,-0.85919
nor,2014,-0.9532
nor,2015,-1.09306
nor,2016,-1.22476
nor,2017,-1.29909
nor,2018,-1.44146
nor,2019,-1.41972
nor,2020,-1.49213
npl,1961,1.49806
npl,1962,1.56025
npl,1963,1.58763
npl,1964,1.63339
npl,1965,1.69338
npl,1966,1.75816
npl,1967,1.82129
npl,1968,1.87675
npl,1969,1.92315
npl,1970,1.96057
npl,1971,1.99305
npl,1972,1.87982
npl,1973,1.90571
npl,1974,1.92707
npl,1975,1.94688
npl,1976,1.96121
npl,1977,1.97361
npl,1978,1.98389
npl,1979,1.99021
npl,1980,1.99424
npl,1981,2.00543
npl,1982,2.07296
npl,1983,2.06652
npl,1984,2.03739
npl,1985,1.99917
npl,1986,1.94066
npl,1987,1.89506
npl,1988,1.90809
npl,1989,1.99629
npl,1990,2.12292
npl,1991,2.25219
npl,1992,2.26506
npl,1993,2.26695
npl,1994,2.16986
npl,1995,2.00801
npl,1996,1.83018
npl,1997,1.66603
npl,1998,1.50214
npl,1999,1.34564
npl,2000,1.1956
npl,2001,1.04456
npl,2002,1.20162
npl,2003,1.07848
npl,2004,0.98526
npl,2005,0.90875
npl,2006,0.87415
npl,2007,0.82654
npl,2008,0.68524
npl,2009,0.41735
npl,2010,0.08071
npl,2011,-0.30568
npl,2012,-0.61584
npl,2013,-0.70193
npl,2014,-0.48774
npl,2015,-0.0549
npl,2016,0.44143
npl,2017,0.85804
npl,2018,1.15967
npl,2019,1.29354
npl,2020,1.29791
nzl,1961,-0.22052
nzl,1962,-0.08207
nzl,1963,-0.65884
nzl,1964,-0.5763
nzl,1965,-1.03334
nzl,1966,-0.75188
nzl,1967,-0.33123
nzl,1968,-1.25481
nzl,1969,-1.2474
nzl,1970,-0.79431
nzl,1971,-0.565
nzl,1972,-0.0197
nzl,1973,0.17051
nzl,1974,0.28285
nzl,1975,0.13905
nzl,1976,-0.60075
nzl,1977,-0.2796
nzl,1978,-0.56844
nzl,1979,-0.9837
nzl,1980,-0.47612
nzl,1981,-0.11735
nzl,1982,0.74441
nzl,1983,1.11604
nzl,1984,0.61494
nzl,1985,0.37323
nzl,1986,-0.68212
nzl,1987,-0.66023
nzl,1988,-1.25835
nzl,1989,-1.04426
nzl,1990,-0.61163
nzl,1991,3.47244
nzl,1992,0.01977
nzl,1993,0.12157
nzl,1994,0.30669
nzl,1995,0.43831
nzl,1996,0.55996
nzl,1997,0.74431
nzl,1998,0.3231
nzl,1999,-0.04191
nzl,2000,0.01688
nzl,2001,0.02244
nzl,2002,1.29747
nzl,2003,1.53906
nzl,2004,1.04978
nzl,2005,0.69042
nzl,2006,0.78624
nzl,2007,1.37253
nzl,2008,1.28707
nzl,2009,1.43597
nzl,2010,1.54626
nzl,2011,1.19505
nzl,2012,0.10841
nzl,2013,0.33385
nzl,2014,1.22467
nzl,2015,1.59767
nzl,2016,1.8132
nzl,2017,1.60224
nzl,2018,1.2578
nzl,2019,1.01946
nzl,2020,1.45734
omn,1961,1.0623
omn,1962,1.05602
omn,1963,1.03385
omn,1964,0.99478
omn,1965,0.9547
omn,1966,0.92241
omn,1967,0.91398
omn,1968,0.92654
omn,1969,0.97322
omn,1970,1.03537
omn,1971,1.07918
omn,1972,1.13338
omn,1973,1.28033
omn,1974,1.52041
omn,1975,1.79534
omn,1976,2.01881
omn,1977,2.15641
omn,1978,2.19374
omn,1979,2.13889
omn,1980,1.99371
omn,1981,1.86835
omn,1982,1.67954
omn,1983,1.34866
omn,1984,0.85397
omn,1985,0.30741
omn,1986,-0.33892
omn,1987,-0.89217
omn,1988,-1.19528
omn,1989,-1.16557
omn,1990,-0.99747
omn,1991,-0.72181
omn,1992,-0.64451
omn,1993,-0.98678
omn,1994,1.36744
omn,1995,2.63345
omn,1996,1.52903
omn,1997,0.65483
omn,1998,0.16374
omn,1999,0.20532
omn,2000,0.64849
omn,2001,1.25327
omn,2002,1.79394
omn,2003,2.24374
omn,2004,1.33475
omn,2005,0.59751
omn,2006,0.65418
omn,2007,0.82437
omn,2008,1.35804
omn,2009,2.33054
omn,2010,3.44754
omn,2011,2.46493
omn,2012,1.34731
omn,2013,1.29557
omn,2014,0.57178
omn,2015,-0.47033
omn,2016,-1.51878
omn,2017,-2.16458
omn,2018,-2.69451
omn,2019,-3.0562
omn,2020,-3.28118
pak,1961,1.85377
pak,1962,2.10808
pak,1963,2.16124
pak,1964,2.20061
pak,1965,2.23401
pak,1966,2.264
pak,1967,2.29511
pak,1968,2.31679
pak,1969,2.32979
pak,1970,2.33945
pak,1971,2.34624
pak,1972,2.36098
pak,1973,2.33258
pak,1974,2.3725
pak,1975,2.44645
pak,1976,2.51203
pak,1977,2.57125
pak,1978,2.63287
pak,1979,2.69951
pak,1980,2.75958
pak,1981,2.87164
pak,1982,3.0188
pak,1983,3.02716
pak,1984,2.99606
pak,1985,2.94
pak,1986,2.88141
pak,1987,2.82522
pak,1988,2.7565
pak,1989,2.68009
pak,1990,2.59754
pak,1991,2.50607
pak,1992,2.42493
pak,1993,2.3833
pak,1994,2.39047
pak,1995,2.42506
pak,1996,2.46907
pak,1997,2.49251
pak,1998,2.49679
pak,1999,2.47155
pak,2000,2.3509
pak,2001,2.22562
pak,2002,2.11724
pak,2003,2.04126
pak,2004,2.0029
pak,2005,1.99242
pak,2006,1.98679
pak,2007,1.97276
pak,2008,1.95318
pak,2009,1.9225
pak,2010,1.88369
pak,2011,1.84293
pak,2012,1.8078
pak,2013,1.78536
pak,2014,1.772
pak,2015,1.76551
pak,2016,1.76066
pak,2017,1.75085
pak,2018,1.70449
pak,2019,1.64172
pak,2020,1.56856
pan,1961,1.93312
pan,1962,1.87346
pan,1963,1.86158
pan,1964,1.83271
pan,1965,1.80274
pan,1966,1.761
pan,1967,1.71572
pan,1968,1.67833
pan,1969,1.64679
pan,1970,1.71468
pan,1971,2.30829
pan,1972,2.28083
pan,1973,2.24323
pan,1974,2.19057
pan,1975,2.13034
pan,1976,2.06267
pan,1977,2.00597
pan,1978,1.9462
pan,1979,1.89678
pan,1980,1.83445
pan,1981,1.68473
pan,1982,1.63797
pan,1983,1.59759
pan,1984,1.55555
pan,1985,1.52297
pan,1986,1.4863
pan,1987,1.45594
pan,1988,1.42522
pan,1989,1.40075
pan,1990,1.23024
pan,1991,0.21933
pan,1992,0.17129
pan,1993,0.13424
pan,1994,0.09297
pan,1995,0.06158
pan,1996,0.02589
pan,1997,-0.00201
pan,1998,-0.04796
pan,1999,-0.1007
pan,2000,0.01388
pan,2001,1.14417
pan,2002,1.11407
pan,2003,1.08153
pan,2004,1.05643
pan,2005,1.03563
pan,2006,1.0156
pan,2007,0.99761
pan,2008,0.97388
pan,2009,0.95161
pan,2010,0.93232
pan,2011,0.88032
pan,2012,0.8327
pan,2013,0.79234
pan,2014,0.75853
pan,2015,0.73617
pan,2016,0.71457
pan,2017,0.68115
pan,2018,0.63295
pan,2019,0.56212
pan,2020,0.47867
per,1961,1.72135
per,1962,0.71334
per,1963,0.67328
per,1964,0.61232
per,1965,0.54884
per,1966,0.47138
per,1967,0.39652
per,1968,0.32553
per,1969,0.27636
per,1970,0.22121
per,1971,0.167
per,1972,0.18375
per,1973,1.13471
per,1974,1.08999
per,1975,1.0469
per,1976,0.99401
per,1977,0.95049
per,1978,0.89875
per,1979,0.84146
per,1980,0.7873
per,1981,0.73308
per,1982,1.18566
per,1983,1.15227
per,1984,1.11203
per,1985,1.07369
per,1986,1.03327
per,1987,0.99183
per,1988,0.93841
per,1989,0.88032
per,1990,0.80903
per,1991,0.73125
per,1992,0.6525
per,1993,0.60125
per,1994,0.42114
per,1995,0.39048
per,1996,0.37644
per,1997,0.3481
per,1998,0.26468
per,1999,0.1196
per,2000,-0.06022
per,2001,-0.24318
per,2002,-0.40619
per,2003,-0.54164
per,2004,-0.62935
per,2005,-0.67813
per,2006,-0.71922
per,2007,-0.74775
per,2008,-0.22843
per,2009,0.01088
per,2010,0.01425
per,2011,0.01536
per,2012,0.02221
per,2013,0.10072
per,2014,0.25418
per,2015,0.44683
per,2016,0.67614
per,2017,0.85282
per,2018,0.8754
per,2019,0.74331
per,2020,0.50104
phl,1961,2.9658
phl,1962,2.94135
phl,1963,2.89886
phl,1964,2.82649
phl,1965,2.74079
phl,1966,2.65206
phl,1967,2.57648
phl,1968,2.5203
phl,1969,2.49176
phl,1970,2.42541
phl,1971,2.10999
phl,1972,2.08872
phl,1973,2.065
phl,1974,2.02671
phl,1975,2.02934
phl,1976,2.21755
phl,1977,2.18812
phl,1978,2.16699
