geo,time,bm_trf_prvt_cd
kos,2010,139273291.39383
kos,2011,156628235.94897
kos,2012,133502330.27355
kos,2013,145125934.1973
kos,2014,131442624.53294
kos,2015,77826613.04365
kos,2016,83301067.62579
kos,2017,75635988.79744
kos,2018,81022208.8097
kos,2019,59422428.8453
kos,2020,65880844.47782
kwt,1975,275831316.31013
kwt,1976,314651024.87476
kwt,1977,369897337.33205
kwt,1978,432644285.26035
kwt,1979,531903187.10202
kwt,1980,691830513.9499
kwt,1981,688701942.79243
kwt,1982,875270485.93236
kwt,1983,864563204.1372
kwt,1984,962636477.16027
kwt,1985,1044045243.35815
kwt,1986,1083984106.46559
kwt,1987,1101688148.68843
kwt,1988,1179087855.48468
kwt,1989,1283275745.71965
kwt,1990,769617444.66208
kwt,1991,425653800
kwt,1992,828721745.02198
kwt,1993,1249011889.13545
kwt,1994,1350758158.49085
kwt,1995,1373774940.73397
kwt,1996,1406105407.65095
kwt,1997,1407620372.10395
kwt,1998,1657065313.04884
kwt,1999,1931575789.16478
kwt,2000,1815801548.42993
kwt,2001,1872951866.48479
kwt,2002,2018990543.00684
kwt,2003,2257295280.24486
kwt,2004,2450288428.91076
kwt,2005,2705479452.05479
kwt,2006,3269392590.65763
kwt,2007,9879880694.34193
kwt,2008,10422263225.9418
kwt,2009,11779408119.2435
kwt,2010,11838783188.7731
kwt,2011,12999225634.8563
kwt,2012,15487344305.8011
kwt,2013,17748061909.4663
kwt,2014,18113461640.6058
kwt,2015,15099452834.9931
kwt,2016,15257894737.4822
kwt,2017,13783814722.067
kwt,2018,14417687665.0863
kwt,2019,19014284033.284
kwt,2020,17403967003.9186
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,0
lao,1989,0
lao,1990,0
lao,1991,0
lao,1992,0
lao,1994,0
lao,1999,50600000
lao,2001,57860003.63
lao,2002,76772710.51
lao,2003,71200000
lao,2004,40550000
lao,2005,57000000
lao,2006,24906703.8
lao,2007,41736000
lao,2008,58185255.55
lao,2009,45490450.52
lao,2010,40083865.09
lao,2011,110377901.21
lao,2012,56090207.35
lao,2013,60260046.72
lao,2014,47558801.54
lao,2015,122665627.21
lao,2016,100547706.61
lao,2017,111555028.18719
lao,2018,162686085.99254
lao,2019,121250535.98
lao,2020,127600831.92688
lbn,2002,2509700000
lbn,2003,3746628229.53125
lbn,2004,3604306249.21875
lbn,2005,3329040414.02344
lbn,2006,3185061902.30469
lbn,2007,2440070000
lbn,2008,3684260000
lbn,2009,4790937145.24415
lbn,2010,5467735964.50127
lbn,2011,5429681443
lbn,2012,6299656058
lbn,2013,6623865777
lbn,2014,7264543298
lbn,2015,5432869214
lbn,2016,6453261400
lbn,2017,6542911485
lbn,2018,6342722007.29358
lbn,2019,5321768041.72638
lbn,2020,3173910240.66321
lbr,1979,753681.28011
lbr,1980,689080.02753
lbr,1981,710613.77839
lbr,1982,1615031.31452
lbr,1983,1507362.56022
lbr,1984,1722700.06781
lbr,1985,1399693.80452
lbr,1986,1225270.42272
lbr,1987,1098221.29277
lbr,2004,0
lbr,2005,0
lbr,2006,0
lbr,2007,0
lbr,2008,0
lbr,2009,0
lbr,2010,255976447.965
lbr,2011,257828991
lbr,2012,387053499
lbr,2013,340267210.7205
lbr,2014,314173601.8995
lbr,2015,308028818.3175
lbr,2016,319812834.684
lbr,2017,266838773.86958
lbr,2018,330977440.70496
lbr,2019,203871014.90774
lby,1977,858298066.40848
lby,1978,971792025.60299
lby,1979,858973625.6894
lby,1980,1088664700.52403
lby,1981,1570333570.29754
lby,1982,1596673573.9772
lby,1983,2044566350.75513
lby,1984,1240318458.16839
lby,1985,858967819.95116
lby,1986,489860672.7653
lby,1987,466284995.10467
lby,1988,496909713.59206
lby,1989,471626231.44125
lby,1990,445657364.32972
lby,1991,408936302.20182
lby,1992,394241440.86231
lby,1993,323947593.78476
lby,1994,282746809.68084
lby,1995,221932618.06544
lby,1996,271520289.98829
lby,1997,192029739.35802
lby,1998,207881338.6799
lby,1999,213017908.78686
lby,2000,454000000
lby,2001,675000000
lby,2002,776000000
lby,2003,730000000
lby,2004,1007000000
lby,2005,922000000
lby,2006,950000000
lby,2007,762200000
lby,2008,964200000
lby,2009,1361000000
lby,2010,1609000000
lby,2011,650000000
lby,2012,1971000000
lby,2013,3199300000
lby,2014,1119700000
lby,2015,839800000
lby,2016,755800000
lby,2017,680200000
lby,2018,744200000
lby,2019,763000000
lca,1976,0
lca,1977,0
lca,1978,0
lca,1979,0
lca,1980,0
lca,1981,0
lca,1982,4800000
lca,1983,6200000
lca,1984,6400000
lca,1985,6700000
lca,1986,3766666.66667
lca,1987,3025925.92593
lca,1988,4151851.85185
lca,1989,3377777.77778
lca,1990,4088888.88889
lca,1991,1544444.44444
lca,1992,6137037.03704
lca,1993,10196296.2963
lca,1994,6722222.22222
lca,1995,7896296.2963
lca,1996,13633333.33333
lca,1997,9796296.2963
lca,1998,8300000
lca,1999,6525925.92593
lca,2000,8318518.51852
lca,2001,9688888.88889
lca,2002,11711111.11111
lca,2003,12423325.92593
lca,2004,12391111.11111
lca,2005,13086937.03704
lca,2006,15726296.2963
lca,2007,18373703.7037
lca,2008,17263185.18519
lca,2009,17436917.03704
lca,2010,19600568.14815
lca,2011,11216693.7037
lca,2012,22184109.25926
lca,2013,22419712.22222
lca,2014,34403668.12716
lca,2015,35225008.51947
lca,2016,45734132.65317
lca,2017,45366430.80767
lca,2018,41630330.17166
lca,2019,44954205.71658
lca,2020,45727022.70651
lka,1975,5851152.3924
lka,1976,6300523.063
lka,1977,7799583.5117
lka,1978,17144052.573
lka,1979,11702399.5951
lka,1980,15538646.0836
lka,1981,26629814.7321
lka,1982,25469529.8459
lka,1983,19972633.2044
lka,1984,24448126.4298
lka,1985,26102446.2462
lka,1986,31829152.0394
lka,1987,37307001.242
lka,1988,37712464.703
lka,1989,27332137.0125
lka,1990,38326800.3702
lka,1991,40764802.9134
lka,1992,86125153.6528
lka,1993,72553064.687
lka,1994,88141172.941
lka,1995,114740224.3407
lka,1996,122382363.5662
lka,1997,134679492.66
lka,1998,151332231.9997
lka,1999,168216293.9886
lka,2000,182725814.9736
lka,2001,171700000
lka,2002,190220000
lka,2003,208640000
lka,2004,213700000
lka,2005,232920000
lka,2006,257500000
lka,2007,287750000
lka,2008,352800000
lka,2009,403000000
lka,2010,508090000
lka,2011,561670000
lka,2012,646280989.53216
lka,2013,788400000
lka,2014,818720000
lka,2015,813730000
lka,2016,807450000
lka,2017,848100000
lka,2018,860450000
lka,2019,960100000
lka,2020,910000000
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,118761.65767
lso,1980,256794.21734
lso,1981,227899.72532
lso,1982,65065.70166
lso,1983,107264.33937
lso,1984,50092.74055
lso,1985,28357.49108
lso,1986,17553.80653
lso,1987,39193.22881
lso,1988,114010.65454
lso,1989,279279.51746
lso,1990,119214.66695
lso,1991,79502.25507
lso,1992,101212.13015
lso,1993,73958.44328
lso,1994,62114.07796
lso,1995,82891.52706
lso,1996,36105.26089
lso,1997,127294.59802
lso,1998,145614.42339
lso,1999,83354.973
lso,2000,47108.91459
lso,2001,16482.73624
lso,2002,120178.2524
lso,2003,179051.3192
lso,2004,158105.4104
lso,2005,142818.60497
lso,2006,29690.29137
lso,2007,117581.7371
lso,2008,90196.09476
lso,2009,301536.76562
lso,2010,651991.0696
lso,2011,1793503.46243
lso,2012,854022.8414
lso,2013,726762.78388
lso,2014,645316.47145
lso,2015,551609.18518
lso,2016,477197.52457
lso,2017,525476.60038
lso,2018,531853.83501
lso,2019,484668.24738
lso,2020,426977.64537
lso,2021,474135.56922
ltu,1993,0
ltu,1994,341536.05216
ltu,1995,640000
ltu,1996,950000
ltu,1997,1212500
ltu,1998,1550000
ltu,1999,1652500
ltu,2000,1402500
ltu,2001,1425000
ltu,2002,1373001.23324
ltu,2003,6275515.28337
ltu,2004,254862496.18434
ltu,2005,214339361.27099
ltu,2006,376967474.24467
ltu,2007,512231013.50178
ltu,2008,647309268.92022
ltu,2009,640341368.08474
ltu,2010,697478632.0505
ltu,2011,1126406367.63251
ltu,2012,1087334313.30456
ltu,2013,802756264.35293
ltu,2014,807029555.25386
ltu,2015,569923028.85658
ltu,2016,535972339.80518
ltu,2017,531444569.60567
ltu,2018,609741807.94817
ltu,2019,601427136.80898
ltu,2020,455492438.07185
lux,1999,1847711441.17949
lux,2000,2309337951.46359
lux,2001,1796052369.14163
lux,2002,3888903638.78905
lux,2003,4019661915.35444
lux,2004,4521463753.31319
lux,2005,4644772635.29384
lux,2006,4520354857.09003
lux,2007,5171694805.58064
lux,2008,6887821617.37978
lux,2009,6173703847.75239
lux,2010,5986844684.34777
lux,2011,6535638475.99284
lux,2012,6337803852.53425
lux,2013,6404025277.51983
lux,2014,6650921304.54522
lux,2015,5513944647.04502
lux,2016,5444022866.01584
lux,2017,6684466477.16843
lux,2018,6810863245.39594
lux,2019,7502122686.69897
lux,2020,7708146969.68741
lux,2021,8758826537.21275
lva,1993,35000
lva,1994,0
lva,1997,9180000
lva,1998,7100000
lva,1999,14200000
lva,2000,160003639.53878
lva,2001,173730557.10574
lva,2002,219641759.68498
lva,2003,346949647.71396
lva,2004,401813777.77778
lva,2005,476600992.03718
lva,2006,926118698.42609
lva,2007,1143145431.91687
lva,2008,947625648.41917
lva,2009,684425398.85946
lva,2010,370413418.03752
lva,2011,438067172.80168
lva,2012,394364970.45906
lva,2013,438957612.22595
lva,2014,359707103.14769
lva,2015,315224692.19071
lva,2016,318870959.92344
lva,2017,299287489.73414
lva,2018,335202149.02015
lva,2019,328715096.67208
lva,2020,265101537.155
lva,2021,493902293.07359
mac,2002,178414233.4794
mac,2003,228104811.39993
mac,2004,276996118.14174
mac,2005,298001378.4016
mac,2006,471850786.88498
mac,2007,703387732.62649
mac,2008,992692267.01227
mac,2009,835409612.19194
mac,2010,890668160.97545
mac,2011,1110742275.52915
mac,2012,1358812815.43487
mac,2013,1807365350.93247
mac,2014,2104151785.63286
mac,2015,1965620311.50582
mac,2016,2050783412.02574
mac,2017,2260017932.53078
mac,2018,2716849841.16944
mac,2019,3015231419.27086
mac,2020,1580384954.75048
mar,1975,56261740.4881
mar,1976,54759648.7134
mar,1977,55958393.9103
mar,1978,65759934.25585
mar,1979,68733208.09523
mar,1980,66554120.22288
mar,1981,48914448.86397
mar,1982,40179162.54508
mar,1983,36561408.8756
mar,1984,32574636.25915
mar,1985,21267093.07462
mar,1986,18123022.37145
mar,1987,19379787.00179
mar,1988,17663217.26366
mar,1989,16729165.41492
mar,1990,16742814.79474
mar,1991,23660347.66928
mar,1992,34434797.88589
mar,1993,28391037.42984
mar,1994,26839905.39748
mar,1995,37352598.47918
mar,1996,39009275.31571
mar,1997,46708829.40326
mar,1998,54037643.62209
mar,1999,58341038.90057
mar,2000,76117795.42549
mar,2001,75024495.76328
mar,2002,71439049.65708
mar,2003,81826825.71009
mar,2004,100791517.49753
mar,2005,120124190.18325
mar,2006,113879831.22018
mar,2007,123961160.35841
mar,2008,133664909.21062
mar,2009,141251206.46645
mar,2010,168562320.15079
mar,2011,200587952.14418
mar,2012,206012509.51278
mar,2013,314976611.46523
mar,2014,469275763.08642
mar,2015,355525354.17257
mar,2016,400794969.76827
mar,2017,481806118.97904
mar,2018,539162647.12009
mar,2019,549435419.66636
mar,2020,469096189.22951
mda,1995,9590000
mda,1996,760000
mda,1997,39290000
mda,1998,38270000
mda,1999,34070000
mda,2000,10990000
mda,2001,12860000
mda,2002,15740000
mda,2003,22550000
mda,2004,30420000
mda,2005,37860000
mda,2006,43460000
mda,2007,60150000
mda,2008,105150000
mda,2009,89790000
mda,2010,85790000
mda,2011,106920000
mda,2012,111970000
mda,2013,127130000
mda,2014,144700000
mda,2015,134270000
mda,2016,115830000
mda,2017,126200000
mda,2018,154030000
mda,2019,173240000
mda,2020,182770000
mdg,1974,16410213.80016
mdg,1975,34482423.41558
mdg,1976,30634077.27436
mdg,1977,25521132.784
mdg,1978,26943785.87179
mdg,1979,26748672.95139
mdg,1980,31238352.1837
mdg,1981,28042499.23335
mdg,1982,24189686.02579
mdg,1983,15193431.66731
mdg,1984,11983161.14404
mdg,1985,19306316.06356
mdg,1986,24632550.89581
mdg,1987,18752104.35086
mdg,1988,21903101.39956
mdg,1989,27559540.05067
mdg,1990,29441554.15354
mdg,1991,7938497.07959
mdg,1992,7323092.32998
mdg,1993,6421837.38225
mdg,1994,8303622.87794
mdg,1995,10924525.0508
mdg,1996,21776537.69302
mdg,1997,13164702.99946
mdg,1998,10903447.30628
mdg,1999,10802423.70231
mdg,2000,10469183.69551
mdg,2001,0
mdg,2002,0
mdg,2003,178190241
mdg,2004,62403629.1
mdg,2005,37906306.89936
mdg,2006,38364748.08474
mdg,2007,45864739.88057
mdg,2008,59591055.79182
mdg,2009,75340890.47985
mdg,2010,52776677.93595
mdg,2011,41310888.4278
mdg,2012,65181510.31199
mdg,2013,86537721.69087
mdg,2014,65174273.69527
mdg,2015,84242224.85704
mdg,2016,48571445.54271
mdg,2017,80973441.2103
mdg,2018,69754596.3006
mdg,2019,59407098.473
mdg,2020,49502603.22828
mdv,1977,0
mdv,1978,0
mdv,1979,0
mdv,1980,200000
mdv,1981,300000
mdv,1982,1300000
mdv,1983,2000000
mdv,1984,3400000
mdv,1985,2000000
mdv,1986,1456138.8
mdv,1987,2360143.8
mdv,1988,4982622
mdv,1989,5094655.8
mdv,1990,7425288
mdv,1991,16583472
mdv,1992,18900000
mdv,1993,26500000
mdv,1994,22152350
mdv,1995,26569585.55416
mdv,1996,27250000
mdv,1997,27911176.608
mdv,1998,30588163.98689
mdv,1999,40496123.5088
mdv,2000,46243723.29646
mdv,2001,49563192
mdv,2002,50217855
mdv,2003,54920628
mdv,2004,61107567
mdv,2005,69510462
mdv,2006,83151366
mdv,2007,203538500
mdv,2008,233850300
mdv,2009,204426300
mdv,2010,210548556.45607
mdv,2011,258812482.37206
mdv,2012,278916810.114
mdv,2013,288385182.63757
mdv,2014,327804422.46385
mdv,2015,373448558.04162
mdv,2016,671652447.97925
mdv,2017,502024575.23324
mdv,2018,561950355.36835
mdv,2019,672341402.45317
mdv,2020,438729071.12624
mex,1979,6000000
mex,1980,11000000
mex,1981,19000000
mex,1982,7000000
mex,1983,0
mex,1984,0
mex,1985,0
mex,1986,0
mex,1987,0
mex,1988,0
mex,1989,0
mex,1990,0
mex,1991,0
mex,1992,0
mex,1993,0
mex,1994,0
mex,1995,0
mex,1996,30100000
mex,1997,25400000
mex,1998,27115000
mex,1999,26904000
mex,2000,29420000
mex,2001,21923629
mex,2002,35202613
mex,2003,37136060
mex,2004,80020445
mex,2005,56592696
mex,2006,87651254
mex,2007,107701905
mex,2008,128237715
mex,2009,60375853
mex,2010,85897117
mex,2011,178217381
mex,2012,209428204
mex,2013,995334350
mex,2014,1110681723
mex,2015,905238279
mex,2016,730084959
mex,2017,901887319
mex,2018,1081264735
mex,2019,1051061734
mex,2020,966750231
mhl,2005,3581115.91485
mhl,2006,3711991.27232
mhl,2007,3883335.37543
mhl,2008,4105779.657
mhl,2009,4433977.26742
mhl,2010,5320261.67721
mhl,2011,5985760.32532
mhl,2012,12690425.57912
mhl,2013,14894000.00527
mhl,2014,17415437.31809
mhl,2015,17552182.37
mhl,2016,17552182.37
mhl,2017,19466242
mhl,2018,19466242
mkd,1996,260580000
mkd,1997,244730000
mkd,1998,25869015
mkd,1999,15962304.588
mkd,2000,18928690.4
mkd,2001,27775179.6
mkd,2002,34593261.52
mkd,2003,42363405.55295
mkd,2004,49831649.91512
mkd,2005,46495447.6634
mkd,2006,50121672.64744
mkd,2007,61554861.43878
mkd,2008,70053447.31812
mkd,2009,75133785.59258
mkd,2010,78600759.28308
mkd,2011,80558752.49262
mkd,2012,81115442.19932
mkd,2013,88869776.74602
mkd,2014,100867098.55322
mkd,2015,81348926.1933
mkd,2016,94057970.32725
mkd,2017,113598828.50193
mkd,2018,130930018.83047
mkd,2019,123569850.36132
mkd,2020,123028204.52387
mkd,2021,142255889.99953
mli,1975,11735177.84508
mli,1976,8076986.85002
mli,1977,6186917.69451
mli,1978,11965122.45328
mli,1979,19509063.19096
mli,1980,18932262.48109
mli,1981,15272431.51667
mli,1982,14454989.70572
mli,1983,13121085.39549
mli,1984,11671637.94332
mli,1985,40065621.90517
mli,1986,53132215.79864
mli,1987,72869669.58364
mli,1988,43444946.72922
mli,1989,45798181.50015
mli,1990,50612494.19557
mli,1991,56361611.51507
mli,1992,73368347.43249
mli,1993,59117981.01839
mli,1994,38490308.4704
mli,1995,44676090.00215
mli,1996,22359389.42545
mli,1997,22433933.69641
mli,1998,34011254.58893
mli,1999,29245782.97324
mli,2000,24787105.4245
mli,2001,22239283.58853
mli,2002,32911294.07365
mli,2003,54214760.37152
mli,2004,54056408.32717
mli,2005,54470449.46935
mli,2006,51394875.59667
mli,2007,75527482.92593
mli,2008,95313892.49076
mli,2009,147673763.98029
mli,2010,148789114.22548
mli,2011,97171636.16157
mli,2012,85934590.75023
mli,2013,121680554.30222
mli,2014,129554795.70532
mli,2015,115045254.06397
mli,2016,149832329.87179
mli,2017,142461170.14693
mli,2018,173706553.60417
mli,2019,192586412.37601
mli,2020,177914315.49315
mlt,1971,3193259.56207
mlt,1972,4193128.52164
mlt,1973,4609586.14397
mlt,1974,3372404.23031
mlt,1975,3898297.75345
mlt,1976,4939597.74803
mlt,1977,3078313.48616
mlt,1978,5708601.83984
mlt,1979,6695120.9493
mlt,1980,7526923.24717
mlt,1981,7499337.36243
mlt,1982,5095325.05164
mlt,1983,4393579.98777
mlt,1984,6073302.60314
mlt,1985,4689281.79553
mlt,1986,5852528.99477
mlt,1987,8104392.29118
mlt,1988,9369616.24873
mlt,1989,14921411.50814
mlt,1990,20957235.91051
mlt,1991,3090558.94568
mlt,1992,2812588.18734
mlt,1993,1893853.52107
mlt,1994,4400389.58751
mlt,1995,14925093.83748
mlt,1996,27317283.93566
mlt,1997,46016604.59137
mlt,1998,43428423.86559
mlt,1999,53378810.80823
mlt,2000,35025788.20195
mlt,2001,122896578.45856
mlt,2002,156384381.51945
mlt,2003,217042269.22114
mlt,2004,360208183.28462
mlt,2005,170460342.7277
mlt,2006,183773798.40425
mlt,2007,213976017.59844
mlt,2008,1272812873.8539
mlt,2009,1821686733.00228
mlt,2010,1571031307.09456
mlt,2011,1073985804.59367
mlt,2012,1011184803.9708
mlt,2013,1048604161.05766
mlt,2014,1033178725.45737
mlt,2015,342851595.93229
mlt,2016,379413397.40708
mlt,2017,401899994.79492
mlt,2018,433434150.05672
mlt,2019,419630978.62141
mlt,2020,437554680.47729
mmr,1976,14915.71987
mmr,1977,85306.33936
mmr,1978,44925.11273
mmr,1979,44961.34074
mmr,1980,0
mmr,1981,801526.0451
mmr,1982,63512.164
mmr,1983,12831.99398
mmr,1984,24187.27928
mmr,1985,0
mmr,1986,2882704.90286
mmr,1987,118217.69128
mmr,1988,541912.60266
mmr,1989,0
mmr,1990,33375.05215
mmr,1991,98848.41595
mmr,1992,1809014.30814
mmr,1993,162108.7569
mmr,1994,249008.6601
mmr,1995,7675956.34362
mmr,1996,28460283.71649
mmr,1997,29368463.66548
mmr,1998,0
mmr,1999,0
mmr,2000,13781411.5192
mmr,2001,13974440.85003
mmr,2002,23043884.54858
mmr,2003,22610100.90499
mmr,2004,26213344.21408
mmr,2005,23577165.54668
mmr,2006,38651335.61523
mmr,2007,27172289.63278
mmr,2008,52610485.61347
mmr,2009,63404748.49921
mmr,2010,107085712.02579
mmr,2011,103931727.19606
mmr,2012,114296733.04578
mmr,2013,419356298.14641
mmr,2014,717368625.39492
mmr,2015,516064485.83182
mmr,2016,413254190.38358
mmr,2017,265591304.75978
mmr,2018,339651098.61526
mmr,2019,332868153.32229
mne,2007,48764212.81601
mne,2008,47216858.0434
mne,2009,31967609.48849
mne,2010,49954515.45095
mne,2011,59985945.53006
mne,2012,64803594.87593
mne,2013,76751509.41505
mne,2014,80761209.67495
mne,2015,65743997.22399
mne,2016,64706124.35434
mne,2017,71524574.95337
mne,2018,75870184.0079
mne,2019,81970525.14606
mne,2020,80515516.04062
mne,2021,82000145.89533
mng,1981,100000
mng,1982,100000
mng,1983,100000
mng,1984,400000
mng,1985,100000
mng,1986,200000
mng,1987,300000
mng,1988,300000
mng,1992,2700000
mng,1993,100000
mng,1998,3000000
mng,1999,1886587.69309
mng,2000,5407404.34783
mng,2001,6393861.89258
mng,2002,16460011.80185
mng,2003,19014124.1399
mng,2004,49094956.62516
mng,2005,40422531.016
mng,2006,76579020
mng,2007,90694100
mng,2008,156816044.29
mng,2009,71966521.80969
mng,2010,120285551.90045
mng,2011,175700847.22145
mng,2012,260924001.39292
mng,2013,202205582.5523
mng,2014,179516220.1557
mng,2015,140164137.02172
mng,2016,89337397.91909
mng,2017,80964111.37125
mng,2018,108939932.68843
mng,2019,127223648.1747
mng,2020,94365493.98639
moz,2005,77709039.45866
moz,2006,71844953.4395
moz,2007,61769444.84135
moz,2008,114972299.81084
moz,2009,163139362.53596
moz,2010,33459299.35064
moz,2011,32642884.20283
moz,2012,70533633.28231
moz,2013,85110209.56534
moz,2014,124217409.87755
moz,2015,136216354.31852
moz,2016,67162872.6221
moz,2017,104772840.03768
moz,2018,110817099.95027
moz,2019,97961093.83004
moz,2020,116170510.16334
mrt,1975,24057952.52264
mrt,1976,29696427.87799
mrt,1977,24239322.17646
mrt,1978,23005686.43379
mrt,1979,36825189.30108
mrt,1980,38637382.50317
mrt,1981,23500992.14908
mrt,1982,32606281.08752
mrt,1983,29482774.34906
mrt,1984,24559845.35832
mrt,1985,25076214.56847
mrt,1986,30359663.86561
mrt,1987,33311525.70668
mrt,1988,34759115.52047
mrt,1989,32967694.54913
mrt,1990,31931918.27215
mrt,1991,31093710.2761
mrt,1992,31576498.03078
mrt,1993,23748853.18728
mrt,1994,26712522.75946
mrt,1995,16028563.72253
mrt,1996,13088312.09843
mrt,1997,11833786.98744
mrt,1998,9783747.69533
mrt,2012,18141033.40364
mrt,2013,14888378.64924
mrt,2014,14350708.89257
mrt,2015,13436791.51955
mrt,2016,14097619.67061
mrt,2017,18225501.00573
mrt,2018,22647324.18605
mrt,2019,25459610.3402
mrt,2020,16024435.20943
mus,1976,2095330.0335
mus,1977,2875603.65649
mus,1978,2920525.20826
mus,1979,4438731.63314
mus,1980,4554746.42593
mus,1981,5147405.0834
mus,1982,3403065.51834
mus,1983,4442090.51636
mus,1984,3333252.8201
mus,1985,3367334.05361
mus,1986,3935733.67707
mus,1987,5901438.21673
mus,1988,7888240.01086
mus,1989,6426327.83452
mus,1990,8948114.39234
mus,1991,13799881.48713
mus,1992,14135902.78354
mus,1993,11276049.30297
mus,1994,22995076.19555
mus,1995,42102074.52412
mus,1996,62736562.15526
mus,1997,78025352.3033
mus,1998,90777800.70146
mus,1999,91916843.38104
mus,2000,102998710.19532
mus,2001,117947670.80289
mus,2002,96975931.58984
mus,2003,110111750.69533
mus,2004,114722646.57832
mus,2005,95437140.69895
mus,2006,102090032.8285
mus,2007,119893380.79922
mus,2008,181977755.71256
mus,2009,176804386.61105
mus,2010,210419625.64973
mus,2011,269826091.8403
mus,2012,227136075.30259
mus,2013,179111376.35322
mus,2014,691938105.23028
mus,2015,592612273.38563
mus,2016,592247223.92684
mus,2017,573195253.24704
mus,2018,738443657.35882
mus,2019,814757422.78987
mus,2020,684886014.60344
mwi,1977,553753.95869
mwi,1978,13155632.23113
mwi,1979,17016006.59464
mwi,1980,18840144.88298
mwi,1981,15972316.15912
mwi,1982,15442785.16551
mwi,1983,15747852.77128
mwi,1984,15636276.16622
mwi,1985,10412445.29841
mwi,1986,13003249.02292
mwi,1987,24040828.66156
mwi,1988,35958290.72532
mwi,1989,36310607.89768
mwi,1990,38110850.04907
mwi,1991,46159677.16764
mwi,1992,40934978.0252
mwi,1993,15876338.69068
mwi,1994,7554365.89764
mwi,1995,12198387.28409
mwi,1996,20661768.86864
mwi,1997,23064115.59108
mwi,1998,9350624.69125
mwi,1999,6826030.50669
mwi,2000,6918342.70482
mwi,2001,5999930.74536
mwi,2002,7168917.91081
mwi,2003,6275495.86904
mwi,2004,8162379.50929
mwi,2005,10798399.1959
mwi,2006,13441526.90714
mwi,2007,3636103.81723
mwi,2008,5506624.12677
mwi,2009,7569686.30831
mwi,2010,9903542.52615
mwi,2011,13290456.21087
mwi,2012,13360810.33597
mwi,2013,12354323.21021
mwi,2014,13930576.53675
mwi,2015,15018791.51431
mwi,2016,3479575.12969
mwi,2017,4683715.2776
mwi,2018,7862878.21675
mwi,2019,24038740.87388
mwi,2020,31091946.85045
mys,1974,76857032.09618
mys,1975,78536765.37688
mys,1976,81839017.17171
mys,1977,81664714.23777
mys,1978,91535486.22855
mys,1979,62601622.94187
mys,1980,65690245.25593
mys,1981,79856778.63247
mys,1982,83069577.9377
mys,1983,61604738.84818
mys,1984,81923786.71695
mys,1985,71686271.87757
mys,1986,54620641.56657
mys,1987,55563529.95106
mys,1988,53078083.33386
mys,1989,60173321.31508
mys,1990,89098387.17131
mys,1991,98543065.62265
mys,1992,100102719.78435
mys,1993,157725336.47748
mys,1994,157758959.04491
mys,1995,1662271631.47588
mys,1996,1851393662.61351
mys,1997,2411140371.40496
mys,1998,3124828794.39401
mys,1999,2459605263.1579
mys,2000,2641526315.78947
mys,2001,2646578947.36842
mys,2002,3391815789.47368
mys,2003,2909342105.26316
mys,2004,4271973684.21053
mys,2005,4624259647.18513
mys,2006,4646434498.99991
mys,2007,4954154637.641
mys,2008,5539284883.45645
mys,2009,6530653085.06935
mys,2010,7239350540.9911
mys,2011,8239408135.4903
mys,2012,7636327851.76436
mys,2013,7454039626.39245
mys,2014,8196557125.73447
mys,2015,8352174162.47914
mys,2016,8132548120.92365
mys,2017,7758403452.51892
mys,2018,8590401155.83103
mys,2019,9050793418.63322
mys,2020,6915742975.5155
mys,2021,6951006017.34346
nam,1990,12368006.15824
nam,1991,10502242.59094
nam,1992,9817623.04243
nam,1993,8262587.26752
nam,1994,8167177.42817
nam,1995,7719697.77383
nam,1996,6512613.63396
nam,1997,6076439.43797
nam,1998,5064862.65102
nam,1999,4746761.41418
nam,2000,4197320.07954
nam,2001,3663682.42678
nam,2002,3668430.19263
nam,2003,4174217.53629
nam,2004,4838968.3425
nam,2005,4833625.19488
nam,2006,4584873.46246
nam,2007,4380132.90381
nam,2008,3787964.04349
nam,2009,33484432.27692
nam,2010,40546808.7875
nam,2011,253007525.27075
nam,2012,77871404.61208
nam,2013,41400612.53858
nam,2014,61600762.38197
nam,2015,37509782.14273
nam,2016,46489346.70504
nam,2017,37662953.81327
nam,2018,34269468.3096
nam,2019,80872105.44024
nam,2020,84604125.60207
ncl,2002,30426804.13486
ncl,2003,53815325.27001
ncl,2004,37000975.39494
ncl,2005,54719258.50781
ncl,2006,69919440.63625
ncl,2007,75541214.47625
ncl,2008,104245922.07907
ncl,2009,115865373.25201
ncl,2010,136577143.63787
ncl,2011,138666429.27316
ncl,2012,87134088.85531
ncl,2013,84109410.50175
ncl,2014,82388910.82138
ncl,2015,96533942.92861
ncl,2016,127125509.48999
ner,1974,20016230.04357
ner,1975,23503018.213
ner,1976,24502983.42324
ner,1977,26554901.99932
ner,1978,42476184.70915
ner,1979,55579675.68837
ner,1980,62755717.05921
ner,1981,56835525.86589
ner,1982,57469995.91423
ner,1983,53087911.51015
ner,1984,48293118.40785
ner,1985,61709961.2055
ner,1986,67079422.44578
ner,1987,59593414.7143
ner,1988,64123264.10984
ner,1989,55192921.40131
ner,1990,63827570.69163
ner,1991,64386937.83395
ner,1992,63836507.03228
ner,1993,61300472.79075
ner,1994,46539591.97785
ner,1995,28640779.49196
ner,1996,35316028.09584
ner,1997,19373982.14747
