geo,time,sl_tlf_acti_1524_ma_zs
uzb,2000,58.57
uzb,2001,58.431
uzb,2002,58.304
uzb,2003,58.155
uzb,2004,57.803
uzb,2005,57.452
uzb,2006,57.051
uzb,2007,56.509
uzb,2008,55.967
uzb,2009,55.452
uzb,2010,55.007
uzb,2011,54.508
uzb,2012,53.913
uzb,2013,53.28
uzb,2014,52.664
uzb,2015,52.019
uzb,2016,51.465
uzb,2017,51.027
uzb,2018,50.523
uzb,2019,50.043
uzb,2020,46.962
vct,1990,73.134
vct,1991,73.094
vct,1992,72.262
vct,1993,71.734
vct,1994,72.026
vct,1995,70.964
vct,1996,70.857
vct,1997,70.393
vct,1998,69.843
vct,1999,69.539
vct,2000,69.444
vct,2001,69.33
vct,2002,68.549
vct,2003,67.567
vct,2004,67.085
vct,2005,66.786
vct,2006,65.999
vct,2007,65.842
vct,2008,65.945
vct,2009,66.681
vct,2010,67.662
vct,2011,67.946
vct,2012,68
vct,2013,68.076
vct,2014,68.349
vct,2015,68.656
vct,2016,68.45
vct,2017,68.434
vct,2018,68.246
vct,2019,68.437
vct,2020,64.851
ven,1990,60.717
ven,1991,60.169
ven,1992,59.772
ven,1993,59.673
ven,1994,59.731
ven,1995,59.461
ven,1996,59.45
ven,1997,59.098
ven,1998,59.086
ven,1999,59.43
ven,2000,59.212
ven,2001,59.033
ven,2002,59.551
ven,2003,59.984
ven,2004,59.039
ven,2005,58.473
ven,2006,58.385
ven,2007,57.356
ven,2008,56.752
ven,2009,55.464
ven,2010,54.466
ven,2011,53.243
ven,2012,52.216
ven,2013,53.217
ven,2014,50.981
ven,2015,48.753
ven,2016,46.443
ven,2017,47.283
ven,2018,48.412
ven,2019,50.578
ven,2020,46.561
vir,1990,50.127
vir,1991,50.746
vir,1992,51.612
vir,1993,55.403
vir,1994,51.631
vir,1995,48.791
vir,1996,46.772
vir,1997,46.844
vir,1998,47.083
vir,1999,46.678
vir,2000,47.465
vir,2001,49.233
vir,2002,48.546
vir,2003,47.726
vir,2004,49.034
vir,2005,49.746
vir,2006,50.214
vir,2007,50.8
vir,2008,51.335
vir,2009,53.798
vir,2010,52.738
vir,2011,55.842
vir,2012,59.009
vir,2013,57.408
vir,2014,57.273
vir,2015,60.038
vir,2016,59.732
vir,2017,61.079
vir,2018,56.958
vir,2019,54.362
vir,2020,53.407
vnm,1990,71.916
vnm,1991,71.6
vnm,1992,71.087
vnm,1993,70.601
vnm,1994,70.043
vnm,1995,69.412
vnm,1996,68.77
vnm,1997,65.819
vnm,1998,62.562
vnm,1999,59.01
vnm,2000,55.431
vnm,2001,59.736
vnm,2002,58.291
vnm,2003,57.193
vnm,2004,56.886
vnm,2005,57.137
vnm,2006,57.372
vnm,2007,57.599
vnm,2008,59.859
vnm,2009,62.061
vnm,2010,61.312
vnm,2011,60.91
vnm,2012,59.348
vnm,2013,61.848
vnm,2014,61.561
vnm,2015,62.996
vnm,2016,60.315
vnm,2017,60.163
vnm,2018,58.912
vnm,2019,58.148
vnm,2020,56.998
vut,1990,61.404
vut,1991,61.4
vut,1992,61.443
vut,1993,61.624
vut,1994,61.094
vut,1995,61.199
vut,1996,61.233
vut,1997,61.041
vut,1998,60.889
vut,1999,61.066
vut,2000,60.772
vut,2001,61.291
vut,2002,61.949
vut,2003,61.8
vut,2004,61.661
vut,2005,61.396
vut,2006,60.876
vut,2007,60.588
vut,2008,60.161
vut,2009,59.976
vut,2010,59.933
vut,2011,60.063
vut,2012,60.149
vut,2013,60.208
vut,2014,60.222
vut,2015,60.406
vut,2016,60.244
vut,2017,60.001
vut,2018,59.904
vut,2019,59.818
vut,2020,58.852
wsm,1990,43.902
wsm,1991,44.06
wsm,1992,44.03
wsm,1993,43.617
wsm,1994,43.801
wsm,1995,43.171
wsm,1996,42.509
wsm,1997,42.406
wsm,1998,42.15
wsm,1999,41.893
wsm,2000,41.236
wsm,2001,40.624
wsm,2002,40.241
wsm,2003,39.844
wsm,2004,39.44
wsm,2005,39.092
wsm,2006,39.008
wsm,2007,38.547
wsm,2008,38.544
wsm,2009,39.065
wsm,2010,39.088
wsm,2011,38.767
wsm,2012,39.194
wsm,2013,39.276
wsm,2014,39.298
wsm,2015,38.929
wsm,2016,38.29
wsm,2017,38.24
wsm,2018,38.471
wsm,2019,38.204
wsm,2020,37.588
yem,1990,51.629
yem,1991,51.055
yem,1992,50.285
yem,1993,49.911
yem,1994,49.337
yem,1995,49.516
yem,1996,50.01
yem,1997,50.551
yem,1998,51.101
yem,1999,51.62
yem,2000,51.74
yem,2001,51.814
yem,2002,51.842
yem,2003,51.822
yem,2004,51.752
yem,2005,51.631
yem,2006,51.459
yem,2007,51.234
yem,2008,50.953
yem,2009,50.617
yem,2010,50.227
yem,2011,49.419
yem,2012,48.443
yem,2013,47.316
yem,2014,46.057
yem,2015,46.455
yem,2016,46.508
yem,2017,46.462
yem,2018,46.31
yem,2019,46.153
yem,2020,45.245
zaf,1990,57.056
zaf,1991,55.889
zaf,1992,54.573
zaf,1993,53.211
zaf,1994,51.742
zaf,1995,50.12
zaf,1996,48.704
zaf,1997,47.198
zaf,1998,45.576
zaf,1999,43.914
zaf,2000,42.23
zaf,2001,40.938
zaf,2002,39.599
zaf,2003,38.239
zaf,2004,36.999
zaf,2005,35.928
zaf,2006,35.146
zaf,2007,34.519
zaf,2008,33.988
zaf,2009,31.04
zaf,2010,28.866
zaf,2011,27.512
zaf,2012,27.757
zaf,2013,27.767
zaf,2014,27.511
zaf,2015,29.242
zaf,2016,29.002
zaf,2017,28.917
zaf,2018,27.98
zaf,2019,27.946
zaf,2020,22.554
zmb,1990,71.513
zmb,1991,71.523
zmb,1992,71.413
zmb,1993,71.281
zmb,1994,71.004
zmb,1995,70.801
zmb,1996,70.781
zmb,1997,70.69
zmb,1998,70.53
zmb,1999,70.372
zmb,2000,70.187
zmb,2001,70.47
zmb,2002,70.717
zmb,2003,70.953
zmb,2004,71.163
zmb,2005,71.342
zmb,2006,69.608
zmb,2007,67.824
zmb,2008,65.997
zmb,2009,64.132
zmb,2010,62.235
zmb,2011,60.268
zmb,2012,58.27
zmb,2013,57.942
zmb,2014,57.523
zmb,2015,56.982
zmb,2016,56.401
zmb,2017,55.682
zmb,2018,54.879
zmb,2019,54.05
zmb,2020,53.142
zwe,1990,85.033
zwe,1991,84.852
zwe,1992,84.332
zwe,1993,83.779
zwe,1994,83.263
zwe,1995,82.672
zwe,1996,82.39
zwe,1997,82.12
zwe,1998,81.877
zwe,1999,81.537
zwe,2000,81.082
zwe,2001,80.878
zwe,2002,80.554
zwe,2003,80.163
zwe,2004,79.988
zwe,2005,79.912
zwe,2006,79.743
zwe,2007,79.568
zwe,2008,79.392
zwe,2009,79.215
zwe,2010,79.039
zwe,2011,78.78
zwe,2012,79.387
zwe,2013,79.997
zwe,2014,80.614
zwe,2015,80.741
zwe,2016,80.811
zwe,2017,80.71
zwe,2018,80.465
zwe,2019,80.046
zwe,2020,78.815
