geo,time,fm_ast_cgov_zg_m3
ken,2008,3.24397
ken,2009,8.22706
ken,2010,12.80566
ken,2011,-3.6919
ken,2012,6.91057
ken,2013,1.61214
ken,2014,-1.19206
ken,2015,3.2257
ken,2016,2.20916
ken,2017,5.5622
ken,2018,2.89395
ken,2019,1.50916
ken,2020,12.13039
kgz,1996,62.60951
kgz,1997,20.60931
kgz,1998,12.10201
kgz,1999,-6.09995
kgz,2000,7.80119
kgz,2001,-9.06595
kgz,2002,12.55808
kgz,2003,1.13255
kgz,2004,-30.55624
kgz,2005,23.64573
kgz,2006,-21.84149
kgz,2007,-7.54748
kgz,2008,-0.08036
kgz,2009,-10.0696
kgz,2010,3.14577
kgz,2011,1.67549
kgz,2012,-0.84164
kgz,2013,-4.66858
kgz,2014,-10.35559
kgz,2015,2.70976
kgz,2016,4.88824
kgz,2017,1.23142
kgz,2018,-0.96929
kgz,2019,-1.81763
kgz,2020,-2.65658
khm,1994,-9.64617
khm,1995,1.17377
khm,1996,-3.12399
khm,1997,-8.09626
khm,1998,11.73341
khm,1999,-6.14584
khm,2000,-6.90515
khm,2001,-4.14119
khm,2002,-1.94797
khm,2003,-0.10376
khm,2004,-3.54253
khm,2005,-5.5389
khm,2006,-9.76771
khm,2007,-13.13679
khm,2008,-10.50912
khm,2009,5.73792
khm,2010,0.40029
khm,2011,0.30702
khm,2012,-2.73706
khm,2013,-1.73449
khm,2014,-4.99394
khm,2015,-4.9289
khm,2016,-3.79956
khm,2017,-4.97453
khm,2018,-4.71272
khm,2019,-7.64591
khm,2020,-0.9374
kna,1980,-9.5929
kna,1981,5.64661
kna,1982,5.71399
kna,1983,4.17822
kna,1984,7.60971
kna,1985,10.36661
kna,1986,6.42093
kna,1987,-0.27649
kna,1988,4.90552
kna,1989,1.18498
kna,1990,1.61032
kna,1991,3.75465
kna,1992,-1.82876
kna,1993,-2.81371
kna,1994,-1.95776
kna,1995,5.06959
kna,1996,5.19674
kna,1997,-4.85633
kna,1998,4.52671
kna,1999,4.01649
kna,2000,11.4911
kna,2001,0.47168
kna,2002,-2.22179
kna,2003,-7.46811
kna,2004,6.27529
kna,2005,5.14853
kna,2006,6.05107
kna,2007,0.77065
kna,2008,-7.02749
kna,2009,18.38564
kna,2010,1.26313
kna,2011,-6.55712
kna,2012,-5.5103
kna,2013,-26.69338
kna,2014,21.09892
kna,2015,-20.93794
kna,2016,-2.28028
kna,2017,-0.15925
kna,2018,-5.36021
kna,2019,-15.41235
kna,2020,7.89366
kor,1961,-15.1069
kor,1962,13.64044
kor,1963,0.31554
kor,1964,-7.88453
kor,1965,-2.14368
kor,1966,-9.70187
kor,1967,-1.16577
kor,1968,-7.90974
kor,1969,-5.3667
kor,1970,-3.98769
kor,1971,-1.71612
kor,1972,7.58646
kor,1973,1.1853
kor,1974,5.88428
kor,1975,8.46163
kor,1976,-0.82793
kor,1977,-2.62106
kor,1978,1.21444
kor,1979,-1.60381
kor,1980,3.89771
kor,1981,7.34671
kor,1982,2.08893
kor,1983,-1.16312
kor,1984,-0.15014
kor,1985,0.21683
kor,1986,0.1492
kor,1987,-4.34492
kor,1988,-5.50061
kor,1989,-4.28988
kor,1990,-2.51581
kor,1991,1.09915
kor,1992,-0.56504
kor,1993,-1.83568
kor,1994,-2.51775
kor,1995,-3.05064
kor,1996,-1.28474
kor,1997,-2.2307
kor,1998,1.17638
kor,1999,0.30309
kor,2000,-1.14935
kor,2001,-1.35321
kor,2002,-0.92007
kor,2003,-0.47823
kor,2004,1.76173
kor,2005,-0.4113
kor,2006,-0.74588
kor,2007,-3.49127
kor,2008,-0.21709
kor,2009,1.32638
kor,2010,0.37504
kor,2011,-0.66663
kor,2012,1.43991
kor,2013,0.75234
kor,2014,0.80279
kor,2015,0.00236
kor,2016,0.1513
kor,2017,-0.78435
kor,2018,-0.86037
kor,2019,0.18831
kor,2020,0.50644
kos,2002,-37.67549
kos,2003,-20.01233
kos,2004,24.59647
kos,2005,-1.23001
kos,2006,-28.80401
kos,2007,-41.45315
kos,2008,-1.64151
kos,2009,1.83812
kos,2010,2.83818
kos,2011,1.41706
kos,2012,5.91033
kos,2013,4.79066
kos,2014,5.53016
kos,2015,2.71061
kos,2016,4.94191
kos,2017,0.79192
kos,2018,1.90147
kos,2019,1.50453
kos,2020,5.11988
kwt,1961,-3.67521
kwt,1962,1.02459
kwt,1963,1.24929
kwt,1964,-7.31982
kwt,1965,-4.5388
kwt,1966,-1.25058
kwt,1967,0.29489
kwt,1968,-2.70522
kwt,1969,-1.00932
kwt,1970,-9.04774
kwt,1971,-5.0287
kwt,1972,1.5043
kwt,1973,4.27472
kwt,1974,-39.19448
kwt,1975,-9.05638
kwt,1976,1.90775
kwt,1977,-8.04852
kwt,1978,4.20731
kwt,1979,-10.86957
kwt,1980,-10.94268
kwt,1981,-5.15468
kwt,1982,-7.95972
kwt,1983,3.32945
kwt,1984,-3.47073
kwt,1985,-1.82223
kwt,1986,7.76848
kwt,1987,10.98523
kwt,1988,11.54705
kwt,1989,3.17338
kwt,1992,3.92906
kwt,1993,-6.16819
kwt,1994,1.48519
kwt,1995,-1.97393
kwt,1996,-10.78809
kwt,1997,-2.93688
kwt,1998,-1.37868
kwt,1999,-2.55409
kwt,2000,-7.38135
kwt,2001,-3.99695
kwt,2002,-0.01425
kwt,2003,-2.82582
kwt,2004,-9.97775
kwt,2005,-2.84892
kwt,2006,4.4527
kwt,2007,-3.64093
kwt,2008,-0.69044
kwt,2009,-0.99627
kwt,2010,-12.85806
kwt,2011,-1.39847
kwt,2012,-3.58998
kwt,2013,-1.10366
kwt,2014,-0.35476
kwt,2015,-2.60232
kwt,2016,2.0321
kwt,2017,1.9613
kwt,2018,-2.48515
lao,1990,-0.90967
lao,1991,12.30068
lao,1992,-11.79772
lao,1993,-15.88763
lao,1994,22.61379
lao,1995,-9.69084
lao,1996,-23.61564
lao,1997,-5.57631
lao,1998,-7.76355
lao,1999,-29.25495
lao,2000,-17.55055
lao,2001,7.35533
lao,2002,-13.34664
lao,2003,9.98782
lao,2004,-1.39691
lao,2005,-0.34298
lao,2006,2.98435
lao,2007,-1.84598
lao,2008,-3.38707
lao,2009,0.32342
lao,2010,1.51371
lbn,1965,1.42563
lbn,1966,-1.74743
lbn,1967,3.8644
lbn,1968,1.60195
lbn,1969,-1.1197
lbn,1970,1.01441
lbn,1971,-6.07281
lbn,1972,-4.32832
lbn,1973,0.3151
lbn,1974,-4.25474
lbn,1975,-3.06588
lbn,1976,7.66933
lbn,1977,3.73325
lbn,1978,0.09864
lbn,1979,4.41606
lbn,1980,4.83676
lbn,1981,6.47369
lbn,1982,17.4076
lbn,1983,10.7448
lbn,1984,11.21817
lbn,1985,13.7345
lbn,1986,15.93895
lbn,1987,3.90471
lbn,1988,9.71493
lbn,1989,17.72884
lbn,1990,18.54472
lbn,1991,4.75635
lbn,1992,19.42502
lbn,1993,6.47075
lbn,1994,7.8994
lbn,1995,5.10574
lbn,1996,12.88573
lbn,1997,13.59058
lbn,1998,10.79022
lbn,1999,5.15476
lbn,2000,10.52712
lbn,2001,10.71263
lbn,2002,-1.00765
lbn,2003,4.56366
lbn,2004,5.23846
lbn,2005,3.07313
lbn,2006,6.61151
lbn,2007,0.4137
lbn,2008,2.14043
lbn,2009,4.49323
lbn,2010,1.12067
lbn,2011,1.43804
lbn,2012,2.52057
lbn,2013,3.1772
lbn,2014,2.18975
lbn,2015,4.21487
lbn,2016,3.17356
lbn,2017,-0.76187
lbn,2018,-21.27796
lbr,1975,-15.1224
lbr,1976,6.62768
lbr,1977,-0.10448
lbr,1978,38.47978
lbr,1979,20.16257
lbr,1980,1047.34237
lbr,1981,-52.67468
lbr,1982,119.20891
lbr,1983,44.17775
lbr,1984,-65.00698
lbr,1985,587.55906
lbr,1986,391.59409
lbr,1987,596.6233
lbr,1988,370.56858
lbr,1989,569.13846
lbr,1992,-853.41574
lbr,1993,1041.1573
lbr,1994,696.87378
lbr,1995,-381.85295
lbr,1996,384.7719
lbr,1997,-531.08462
lbr,1998,3161.22896
lbr,1999,-174.12914
lbr,2000,239.36642
lbr,2001,-58.77034
lbr,2002,187.58314
lbr,2003,-250.35556
lbr,2004,346.47676
lbr,2005,-56.99237
lbr,2006,61.31125
lbr,2007,-571.26006
lbr,2008,2.88809
lbr,2009,-9.60563
lbr,2010,-5.9281
lbr,2011,-3.65756
lbr,2012,-1.59908
lbr,2013,14.46956
lbr,2014,-2.60422
lbr,2015,-7.00437
lbr,2016,-6.63615
lbr,2017,38.09291
lbr,2018,4.30021
lby,1964,-18.23627
lby,1965,3.25964
lby,1966,-8.5418
lby,1967,7.5319
lby,1968,-17.77242
lby,1969,-29.50082
lby,1970,-73.27987
lby,1971,-71.93752
lby,1972,-8.57355
lby,1973,65.0525
lby,1974,7.19987
lby,1975,38.18983
lby,1976,1.78398
lby,1977,-4.34261
lby,1978,33.85094
lby,1979,9.25816
lby,1980,-31.69609
lby,1981,19.28541
lby,1982,9.01165
lby,1983,-13.27304
lby,1984,14.81149
lby,1985,5.97655
lby,1986,-5.92833
lby,1987,-0.84317
lby,1988,6.79671
lby,1989,68.95309
lby,1990,9.3514
lby,1991,4.79427
lby,1992,4.80124
lby,1993,0.56939
lby,1994,1.23865
lby,1995,3.56519
lby,1996,-2.70957
lby,1997,-28.1951
lby,1998,2.69333
lby,1999,-15.03418
lby,2000,-10.3679
lby,2001,-1.20726
lby,2002,-6.31181
lby,2003,-41.14506
lby,2004,-130.65106
lby,2005,-128.88676
lby,2006,-112.63251
lby,2007,-38.86041
lby,2008,-37.36655
lby,2009,1.78279
lby,2010,-19.56147
lby,2011,21.63655
lby,2012,-24.89088
lby,2013,14.22557
lby,2014,36.23906
lby,2015,33.94718
lby,2016,27.33061
lby,2017,10.59727
lby,2018,-11.70077
lby,2019,-11.36759
lby,2020,18.43047
lca,1976,-4.17981
lca,1977,-0.36516
lca,1978,-4.41777
lca,1979,8.06771
lca,1980,-3.16992
lca,1981,-1.07573
lca,1982,1.69725
lca,1983,3.09669
lca,1984,9.64411
lca,1985,3.99991
lca,1986,2.54444
lca,1987,0.17661
lca,1988,-5.6574
lca,1989,-0.64653
lca,1990,-2.32853
lca,1991,-0.44692
lca,1992,-4.69022
lca,1993,0.25037
lca,1994,-0.50959
lca,1995,-0.28496
lca,1996,0.52639
lca,1997,-0.81462
lca,1998,-1.29286
lca,1999,-1.7895
lca,2000,-1.52488
lca,2001,-1.6646
lca,2002,0.93145
lca,2003,-0.4795
lca,2004,-1.56567
lca,2005,2.70818
lca,2006,2.45616
lca,2007,2.82579
lca,2008,1.98054
lca,2009,-1.42305
lca,2010,-3.4219
lca,2011,1.49531
lca,2012,5.37407
lca,2013,4.53837
lca,2014,-1.43289
lca,2015,-0.76453
lca,2016,-0.83947
lca,2017,-0.32083
lca,2018,0.46181
lca,2019,-10.09655
lca,2020,1.26609
lka,1961,11.26126
lka,1962,10.66584
lka,1963,7.63447
lka,1964,5.87897
lka,1965,3.62994
lka,1966,1.61855
lka,1967,14.41506
lka,1968,4.84268
lka,1969,6.65645
lka,1970,7.70746
lka,1971,6.72656
lka,1972,-4.57804
lka,1973,-4.82758
lka,1974,-3.36996
lka,1975,4.61562
lka,1976,26.52678
lka,1977,17.5425
lka,1978,-3.57753
lka,1979,18.85105
lka,1980,57.40301
lka,1981,18.92067
lka,1982,15.76347
lka,1983,4.92838
lka,1984,-12.09375
lka,1985,14.43304
lka,1986,5.63097
lka,1987,10.29205
lka,1988,17.30504
lka,1989,-14.11308
lka,1990,4.36942
lka,1991,4.35116
lka,1992,-0.99801
lka,1993,-4.26213
lka,1994,0.6457
lka,1995,5.36027
lka,1996,0.92996
lka,1997,-0.66415
lka,1998,5.62643
lka,1999,6.99799
lka,2000,12.46449
lka,2001,5.96997
lka,2002,3.2432
lka,2003,-1.02481
lka,2004,4.65637
lka,2005,4.05523
lka,2006,9.16496
lka,2007,1.35839
lka,2008,15.45673
lka,2009,3.80505
lka,2010,0.03268
lka,2011,23.53761
lka,2012,7.40197
lka,2013,11.62921
lka,2014,7.09076
lka,2015,5.02806
lka,2016,3.8175
lka,2017,3.37482
lka,2018,-0.07532
lka,2019,6.66799
lso,1981,23.3405
lso,1982,10.02995
lso,1983,-0.46536
lso,1984,-5.37871
lso,1985,8.9754
lso,1986,17.56378
lso,1987,11.64961
lso,1988,17.85212
lso,1989,11.47176
lso,1990,-16.67259
lso,1991,-16.38132
lso,1992,-35.69255
lso,1993,-43.84899
lso,1994,-37.57027
lso,1995,-18.659
lso,1996,-24.95877
lso,1997,-41.74508
lso,1998,-9.0763
lso,1999,57.76203
lso,2000,14.86657
lso,2001,6.2249
lso,2002,15.56792
lso,2003,6.93968
lso,2004,-23.71934
lso,2005,-8.33502
lso,2006,-22.70634
lso,2007,-52.04126
lso,2008,-15.88616
lso,2009,-0.4771
lso,2010,15.13872
lso,2011,9.69181
lso,2012,-8.66041
lso,2013,-14.39268
lso,2014,-9.05989
lso,2015,1.91526
lso,2016,21.76818
lso,2017,18.80449
lso,2018,1.1236
lso,2019,-11.06589
mac,1985,1.36414
mac,1986,-2.77209
mac,1987,-1.71209
mac,1988,0.49867
mac,1989,-1.18743
mac,1990,-0.6845
mac,1991,0.00587
mac,1992,-5.25593
mac,1993,-2.92566
mac,1994,-1.05867
mac,1995,1.20627
mac,1996,-2.43176
mac,1997,-2.36397
mac,1998,-0.03722
mac,1999,2.34312
mac,2000,-14.55915
mac,2001,-1.2068
mac,2002,-2.68766
mac,2003,-3.29827
mac,2004,-7.23561
mac,2005,-7.48528
mac,2006,-8.61612
mac,2007,-14.65072
mac,2008,-14.36069
mac,2009,-12.52338
mac,2010,-23.2914
mac,2011,-29.33065
mac,2012,0.0196
mac,2013,-16.03134
mac,2014,-10.77178
mac,2015,4.71369
mac,2016,2.87813
mac,2017,-5.01383
mac,2018,-12.84443
mac,2019,-1.14208
mac,2020,6.00591
mar,1961,5.85366
mar,1962,13.37306
mar,1963,10.34384
mar,1964,5.37057
mar,1965,0.02643
mar,1966,0.79149
mar,1967,7.9995
mar,1968,8.1387
mar,1969,10.58229
mar,1970,3.36139
mar,1971,1.08928
mar,1972,8.34542
mar,1973,5.24747
mar,1974,14.84431
mar,1975,10.06721
mar,1976,8.78374
mar,1977,14.03804
mar,1978,17.9348
mar,1979,7.26406
mar,1980,11.99998
mar,1981,12.41602
mar,1982,6.71019
mar,1983,16.73246
mar,1984,3.50092
mar,1985,9.19456
mar,1986,8.19862
mar,1987,3.79561
mar,1988,5.17883
mar,1989,5.60408
mar,1990,-4.93757
mar,1991,2.33794
mar,1992,3.1538
mar,1993,2.69134
mar,1994,3.67827
mar,1995,5.13596
mar,1996,1.21437
mar,1997,4.65188
mar,1998,-0.1918
mar,1999,-3.97413
mar,2000,3.59982
mar,2001,-1.21548
mar,2002,1.41667
mar,2003,-0.19907
mar,2004,-1.56299
mar,2005,1.74563
mar,2006,0.4895
mar,2007,0.85522
mar,2008,0.28547
mar,2009,-1.12625
mar,2010,-0.76869
mar,2011,2.34628
mar,2012,2.4501
mar,2013,2.40677
mar,2014,-0.54371
mar,2015,0.39166
mar,2016,-0.48734
mar,2017,2.11268
mar,2018,2.77494
mar,2019,0.71429
mar,2020,1.96705
mda,1992,278.22362
mda,1993,71.98881
mda,1994,35.22309
mda,1995,21.83431
mda,1996,-4.05168
mda,1997,13.51583
mda,1998,50.51247
mda,1999,20.10719
mda,2000,-5.70481
mda,2001,10.30984
mda,2002,3.19488
mda,2003,-3.61346
mda,2004,8.81706
mda,2005,-9.52375
mda,2006,-0.98961
mda,2007,-5.09708
mda,2008,-2.39081
mda,2009,3.96371
mda,2010,-3.98373
mda,2011,4.60406
mda,2012,-0.9656
mda,2013,0.37351
mda,2014,-2.43358
mda,2015,0.29232
mda,2016,-1.06669
mda,2017,-1.27702
mda,2018,2.18448
mda,2019,1.9495
mda,2020,0.62649
mdg,1963,6.70686
mdg,1964,-3.98695
mdg,1965,3.8246
mdg,1966,-0.6788
mdg,1967,-1.942
mdg,1968,6.00944
mdg,1969,9.92233
mdg,1970,-8.21473
mdg,1971,-1.39226
mdg,1972,9.2294
mdg,1973,-0.28422
mdg,1974,14.07507
mdg,1975,8.81136
mdg,1976,9.1514
mdg,1977,4.02765
mdg,1978,18.7653
mdg,1979,33.6405
mdg,1980,54.45025
mdg,1981,34.21153
mdg,1982,14.11555
mdg,1983,15.62828
mdg,1984,15.99118
mdg,1985,7.9584
mdg,1986,6.16305
mdg,1987,-2.90136
mdg,1988,-4.97224
mdg,1989,-5.42645
mdg,1990,-8.11026
mdg,1991,6.82884
mdg,1992,38.48667
mdg,1993,11.59866
mdg,1994,13.56615
mdg,1995,-10.25396
mdg,1996,-2.1039
mdg,1997,-4.62767
mdg,1998,20.29115
mdg,1999,6.02048
mdg,2000,0.05629
mdg,2001,8.88287
mdg,2002,9.7558
mdg,2003,5.09631
mdg,2004,-13.2279
mdg,2005,-5.6179
mdg,2006,-10.45487
mdg,2007,3.36537
mdg,2008,-6.99089
mdg,2009,7.18288
mdg,2010,-5.43457
mdg,2011,10.62429
mdg,2012,5.671
mdg,2013,7.68378
mdg,2014,2.57795
mdg,2015,5.62453
mdg,2016,3.72249
mdg,2017,2.61042
mdg,2018,2.68165
mdg,2019,-0.22529
mdg,2020,4.54746
mdv,1977,-6.52754
mdv,1978,-32.67687
mdv,1979,39.58477
mdv,1980,39.03321
mdv,1981,24.71521
mdv,1982,21.31966
mdv,1983,-3.31873
mdv,1984,-12.91256
mdv,1985,42.01576
mdv,1986,3.3678
mdv,1987,-9.20719
mdv,1988,-19.2646
mdv,1989,8.3407
mdv,1990,21.46918
mdv,1991,13.79996
mdv,1992,21.03168
mdv,1993,39.09051
mdv,1994,10.97204
mdv,1995,-5.43345
mdv,1996,-6.28109
mdv,1997,-4.69042
mdv,1998,0.34924
mdv,1999,3.02479
mdv,2000,8.13177
mdv,2001,1.731
mdv,2002,1.75755
mdv,2003,-7.01031
mdv,2004,-7.85691
mdv,2005,4.87874
mdv,2006,-2.62432
mdv,2007,-4.20198
mdv,2008,6.84135
mdv,2009,26.14638
mdv,2010,9.51274
mdv,2011,9.12969
mdv,2012,4.29473
mdv,2013,4.94032
mdv,2014,2.14483
mdv,2015,8.25306
mdv,2016,6.57038
mdv,2017,-5.27127
mdv,2018,3.79708
mdv,2019,0.88722
mdv,2020,31.55341
mex,1961,0.42792
mex,1962,0.35453
mex,1963,5.38735
mex,1964,8.39298
mex,1965,13.12806
mex,1966,8.42105
mex,1967,3.43674
mex,1968,5.79577
mex,1969,7.50128
mex,1970,4.03212
mex,1971,3.44573
mex,1972,8.77733
mex,1973,11.23671
mex,1974,14.90152
mex,1975,15.30923
mex,1976,19.12811
mex,1977,25.29848
mex,1978,8.60545
mex,1979,17.19669
mex,1980,16.42892
mex,1981,35.79614
mex,1982,103.2929
mex,1983,54.78821
mex,1984,31.96921
mex,1985,65.83037
mex,1986,145.44886
mex,1987,176.4792
mex,1988,48.49483
mex,1989,33.8934
mex,1990,8.59108
mex,1991,1.86545
mex,1992,-15.0271
mex,1993,-14.00667
mex,1994,-3.84361
mex,1995,29.23797
mex,1996,-1.7923
mex,1997,41.45892
mex,1998,3.17336
mex,1999,5.74035
mex,2000,3.48609
mex,2001,2.97613
mex,2002,3.92095
mex,2003,0.61551
mex,2004,0.36981
mex,2005,-3.98503
mex,2006,3.21201
mex,2007,1.62436
mex,2008,1.3353
mex,2009,4.08422
mex,2010,0.79845
mex,2011,-3.45608
mex,2012,-2.9968
mex,2013,-1.43704
mex,2014,-0.6064
mex,2015,-0.04885
mex,2016,4.30255
mex,2017,-0.5823
mex,2018,0.51446
mex,2019,5.15568
mex,2020,3.66569
mkd,1994,-8.88223
mkd,1995,-229.72131
mkd,1996,2.0803
mkd,1997,-2.91355
mkd,1998,-8.55498
mkd,1999,-16.4819
mkd,2000,-15.86603
mkd,2001,-8.4295
mkd,2002,12.15806
mkd,2003,-1.33396
mkd,2004,0.3198
mkd,2005,-11.78144
mkd,2006,-5.47688
mkd,2007,9.03812
mkd,2008,1.91243
mkd,2009,1.63724
mkd,2010,6.90223
mkd,2011,-4.88141
mkd,2012,1.49398
mkd,2013,3.43997
mkd,2014,-4.977
mkd,2015,5.76029
mkd,2016,-3.39846
mkd,2017,3.67699
mkd,2018,-3.56005
mkd,2019,2.96803
mkd,2020,4.55739
mli,1963,14.10448
mli,1964,15.95492
mli,1965,39.04745
mli,1966,39.90132
mli,1967,63.07945
mli,1968,-9.55969
mli,1969,16.29724
mli,1970,5.80957
mli,1971,10.07661
mli,1972,7.59748
mli,1973,16.44679
mli,1974,19.55523
mli,1975,12.03265
mli,1976,9.52959
mli,1977,30.86811
mli,1978,8.83065
mli,1979,8.05964
mli,1980,1.49556
mli,1981,7.40774
mli,1982,23.7092
mli,1983,21.3375
mli,1984,-57.93454
mli,1985,2.39782
mli,1986,0.78006
mli,1987,-2.83572
mli,1988,-7.9868
mli,1989,-4.03883
mli,1990,-13.35967
mli,1991,-3.40157
mli,1992,-2.83121
mli,1993,4.81729
mli,1994,16.53578
mli,1995,-11.5884
mli,1996,-15.99645
mli,1997,4.17483
mli,1998,-1.06943
mli,1999,1.08298
mli,2000,-4.20179
mli,2001,13.01054
mli,2002,-3.79685
mli,2003,-8.84159
mli,2004,1.06231
mli,2005,3.02658
mli,2006,-13.38295
mli,2007,0.52594
mli,2008,-0.81149
mli,2009,-19.44438
mli,2010,4.87384
mli,2011,8.49032
mli,2012,8.22924
mli,2013,-4.83574
mli,2014,1.26447
mli,2015,2.05467
mli,2016,11.32831
mli,2017,5.02372
mli,2018,8.62016
mli,2019,-7.06441
mli,2020,7.90875
mmr,1961,3.71287
mmr,1962,-8.52479
mmr,1963,35.73735
mmr,1964,23.07692
mmr,1965,-7.29483
mmr,1966,-4.2513
mmr,1967,5.16637
mmr,1968,11.59236
mmr,1969,10.4
mmr,1970,13.80893
mmr,1971,13.01761
mmr,1972,31.44918
mmr,1973,1.024
mmr,1974,33.85693
mmr,1975,32.76162
mmr,1976,-10.78727
mmr,1977,26.10756
mmr,1978,-3.68683
mmr,1979,-27.87079
mmr,1980,-15.88693
mmr,1981,-11.11031
mmr,1982,-20.28605
mmr,1983,-2.26492
mmr,1984,-15.17697
mmr,1985,-5.85786
mmr,1986,25.37569
mmr,1987,-17.84238
mmr,1988,6.91076
mmr,1989,190.60146
mmr,1990,29.51445
mmr,1991,34.96791
mmr,1992,19.77452
mmr,1993,20.51492
mmr,1994,19.32463
mmr,1995,21.68622
mmr,1996,20.99066
mmr,1997,14.03874
mmr,1998,10.16393
mmr,1999,21.28296
mmr,2000,25.03178
mmr,2001,28.60666
mmr,2002,18.81741
mmr,2003,23.33602
mmr,2004,29.94809
mmr,2005,23.33576
mmr,2006,25.80778
mmr,2007,28.74074
mmr,2008,13.19657
mmr,2009,29.84793
mmr,2010,32.50439
mmr,2011,16.15873
mmr,2012,-43.77822
mmr,2013,14.10976
mmr,2014,-1.15209
mmr,2015,10.16893
mmr,2016,9.18911
mmr,2017,6.11297
mmr,2018,7.72454
mmr,2019,7.33993
mmr,2020,9.47188
mne,2003,24.49653
mne,2004,-2.33856
mne,2005,-26.06304
mne,2006,-6.86194
mne,2007,-7.41608
mne,2008,3.95766
mne,2009,-4.09852
mne,2010,3.13442
mne,2011,9.73735
mne,2012,10.77128
mne,2013,-7.30391
mne,2014,-1.78104
mne,2015,5.84994
mne,2016,5.85582
mne,2017,0.65415
mne,2018,-5.92463
mne,2019,-9.09893
mne,2020,-14.5657
mng,1992,6.76773
mng,1993,-5.15883
mng,1994,8.34739
mng,1995,-31.80351
mng,1996,39.45499
mng,1997,-6.28306
mng,1998,17.01092
mng,1999,-3.73053
mng,2000,-7.10942
mng,2001,-8.08271
mng,2002,-8.39307
mng,2003,-6.39476
mng,2004,11.74846
mng,2005,-10.01577
mng,2006,-33.69361
mng,2007,-16.47155
mng,2008,4.33646
mng,2009,-6.42837
mng,2010,-3.98338
mng,2011,-11.43673
mng,2012,-26.03793
mng,2013,27.37983
mng,2014,11.19795
mng,2015,5.36007
mng,2016,11.78475
mng,2017,-15.85231
mng,2018,-4.35645
mng,2019,-8.80177
mng,2020,4.63644
moz,1990,-9.67006
moz,1991,-6.03962
moz,1992,-30.48794
moz,1993,-23.46798
moz,1994,-6.0434
moz,1995,-12.48491
moz,1996,-25.69716
moz,1997,-18.55713
moz,1998,-12.06899
moz,1999,-0.36769
moz,2000,6.92094
moz,2001,-0.16929
moz,2002,9.62355
moz,2003,-1.89674
moz,2004,-0.81922
moz,2005,-12.3493
moz,2006,-10.39335
moz,2007,3.60811
moz,2008,-2.29442
moz,2009,0.23845
moz,2010,-0.81413
moz,2011,4.91099
moz,2012,3.88577
moz,2013,-7.50678
moz,2014,2.37068
moz,2015,12.16966
moz,2016,5.45278
moz,2017,-2.50166
moz,2018,5.36083
moz,2019,-5.50845
moz,2020,7.16817
mrt,1963,6.2724
mrt,1964,14.99086
mrt,1965,-14.81481
mrt,1966,31.23644
mrt,1967,-10.28939
mrt,1968,6.20828
mrt,1969,10.50415
mrt,1970,-3.33791
mrt,1971,-8.5696
mrt,1972,0.64424
mrt,1973,-3.93527
mrt,1974,-21.28248
mrt,1975,-0.29889
mrt,1976,11.99608
mrt,1977,32.9425
mrt,1978,-6.53228
mrt,1979,7.32383
mrt,1980,2.89831
mrt,1981,10.8966
mrt,1982,13.05188
mrt,1983,5.49046
mrt,1984,4.88065
mrt,1985,-10.10363
mrt,1986,2.89937
mrt,1987,2.59841
mrt,1988,-1.07272
mrt,1989,26.15773
mrt,1990,0.06359
mrt,1991,5.84438
mrt,2006,-30.8623
mrt,2007,5.43958
mrt,2008,9.37527
mrt,2009,12.97482
mrt,2010,3.28401
mrt,2011,1.68007
mrt,2012,-19.19321
mrt,2013,2.58412
mrt,2014,9.79757
mrt,2015,-0.20211
mrt,2016,-1.16076
mrt,2017,2.27979
mrt,2018,2.16802
mrt,2019,-6.97497
mus,1961,-5.30407
mus,1962,0.12341
mus,1963,-2.56745
mus,1964,-8.9191
mus,1965,4.14911
mus,1966,7.84034
mus,1967,15.22647
mus,1968,3.7037
mus,1969,-1.84534
mus,1970,-2.96571
mus,1971,7.91573
mus,1972,-2.79251
mus,1973,6.31313
mus,1974,32.99685
mus,1975,-0.06119
mus,1976,9.36924
mus,1977,20.91503
mus,1978,15.66641
mus,1979,13.64755
mus,1980,13.63142
mus,1981,12.09282
mus,1982,19.55438
mus,1983,13.08663
mus,1984,5.09188
mus,1985,9.14882
mus,1986,1.34932
mus,1987,-8.17609
mus,1988,0.85192
mus,1989,-1.51149
mus,1990,0.71512
mus,1991,9.13555
mus,1992,2.59298
mus,1993,4.30226
mus,1994,7.15094
mus,1995,2.95709
mus,1996,2.21734
mus,1997,6.49228
mus,1998,-0.40934
mus,1999,-0.26684
mus,2000,-4.72317
mus,2001,6.06852
mus,2002,1.29662
mus,2003,8.55354
mus,2004,7.84886
mus,2005,1.43907
mus,2006,0.49119
mus,2007,-0.3165
mus,2008,0.60281
mus,2009,-6.11531
mus,2010,-0.12427
mus,2011,0.11009
mus,2012,-1.07191
mus,2013,2.31782
mus,2014,2.73857
mus,2015,-0.70204
mus,2016,2.79105
mus,2017,3.2385
mus,2018,1.08315
mus,2019,-0.50938
mus,2020,1.06066
mwi,1966,10.47529
mwi,1967,-4.94801
mwi,1968,6.3493
mwi,1969,5.47289
mwi,1970,-4.7171
mwi,1971,0.98382
mwi,1972,11.25075
mwi,1973,10.42352
mwi,1974,-0.54364
mwi,1975,19.34237
mwi,1976,4.75634
mwi,1977,-5.8236
mwi,1978,8.55535
mwi,1979,10.24849
mwi,1980,8.00851
mwi,1981,43.76811
mwi,1982,18.2757
