geo,time,sl_gdp_pcap_em_kd
ton,1994,12329.24204
ton,1995,13329.0743
ton,1996,13712.60869
ton,1997,13937.56046
ton,1998,14294.97474
ton,1999,14872.34736
ton,2000,15132.90514
ton,2001,15695.89196
ton,2002,16555.35342
ton,2003,17132.01433
ton,2004,16607.55958
ton,2005,16417.40325
ton,2006,16185.30661
ton,2007,16247.8537
ton,2008,17021.71549
ton,2009,16222.69183
ton,2010,16469.33854
ton,2011,17800.70784
ton,2012,18291.61207
ton,2013,18706.51141
ton,2014,19396.07229
ton,2015,19856.21762
ton,2016,21235.57689
ton,2017,21941.11461
ton,2018,21934.71196
ton,2019,21697.92876
ton,2020,21823.64388
tto,1991,32573.11229
tto,1992,35691.17449
tto,1993,35118.95686
tto,1994,34691.58361
tto,1995,34467.70462
tto,1996,35772.25713
tto,1997,37084.90172
tto,1998,38844.3815
tto,1999,40941.20149
tto,2000,42319.05712
tto,2001,43126.51784
tto,2002,45390.40174
tto,2003,50702.71009
tto,2004,51567.8091
tto,2005,53285.64844
tto,2006,58497.60061
tto,2007,60731.57062
tto,2008,61691.68944
tto,2009,59761.92943
tto,2010,62369.26769
tto,2011,62347.79052
tto,2012,61732.20045
tto,2013,62382.47623
tto,2014,60633.61812
tto,2015,62587.38899
tto,2016,59911.58683
tto,2017,57923.57409
tto,2018,57694.00667
tto,2019,56715.15938
tto,2020,54792.52763
tun,1991,22778.05695
tun,1992,23851.23339
tun,1993,23625.86975
tun,1994,23613.50327
tun,1995,23453.75193
tun,1996,24370.27874
tun,1997,25038.07629
tun,1998,25714.23112
tun,1999,26733.17284
tun,2000,27499.12995
tun,2001,28017.19113
tun,2002,28111.1908
tun,2003,29101.33406
tun,2004,30504.57142
tun,2005,30784.02697
tun,2006,31608.09116
tun,2007,32939.52781
tun,2008,33581.39973
tun,2009,34166.93752
tun,2010,34518.09811
tun,2011,35524.03878
tun,2012,35827.6293
tun,2013,35845.61122
tun,2014,36286.30576
tun,2015,36514.96948
tun,2016,36713.74063
tun,2017,37216.46757
tun,2018,37874.87118
tun,2019,37863.39487
tun,2020,35325.49069
tur,1991,36922.25893
tur,1992,38639.45799
tur,1993,43790.62003
tur,1994,38712.53117
tur,1995,40732.49006
tur,1996,42571.12659
tur,1997,45856.91691
tur,1998,45712.13668
tur,1999,43701.45871
tur,2000,47619.40903
tur,2001,44995.61019
tur,2002,48183.46229
tur,2003,51322.82802
tur,2004,57861.82475
tur,2005,61611.38117
tur,2006,64627.97926
tur,2007,66842.33748
tur,2008,65966.00685
tur,2009,62541.52044
tur,2010,63718.55092
tur,2011,66476.85551
tur,2012,67711.8069
tur,2013,71123.65315
tur,2014,73764.38446
tur,2015,75860.55889
tur,2016,76253.38344
tur,2017,79059.84428
tur,2018,79335.95931
tur,2019,81538.11363
tur,2020,87147.46611
tza,1991,2950.51726
tza,1992,2865.10628
tza,1993,2797.69326
tza,1994,2744.57626
tza,1995,2749.60336
tza,1996,2796.3167
tza,1997,2819.63581
tza,1998,2848.76411
tza,1999,2908.9402
tza,2000,2958.83541
tza,2001,3052.98921
tza,2002,3168.79002
tza,2003,3276.08519
tza,2004,3411.69441
tza,2005,3551.11904
tza,2006,3671.53513
tza,2007,3822.99502
tza,2008,3938.72727
tza,2009,4041.62091
tza,2010,4222.60633
tza,2011,4466.16848
tza,2012,4548.8284
tza,2013,4729.92804
tza,2014,4888.44297
tza,2015,5028.81869
tza,2016,5201.19248
tza,2017,5374.60298
tza,2018,5482.88578
tza,2019,5609.37907
tza,2020,5597.83234
uga,1991,2626.40415
uga,1992,2637.37722
uga,1993,2780.55862
uga,1994,2880.23029
uga,1995,3125.91264
uga,1996,3332.21
uga,1997,3421.70029
uga,1998,3503.46339
uga,1999,3689.51606
uga,2000,3707.13221
uga,2001,3794.44598
uga,2002,4008.3957
uga,2003,4136.39588
uga,2004,4236.73955
uga,2005,4318.19989
uga,2006,4646.22658
uga,2007,4891.17011
uga,2008,5158.85694
uga,2009,5344.80944
uga,2010,5448.08535
uga,2011,5747.35203
uga,2012,5757.96923
uga,2013,5657.71707
uga,2014,5727.45018
uga,2015,5793.28531
uga,2016,5824.23564
uga,2017,5754.25425
uga,2018,5857.78126
uga,2019,5978.91042
uga,2020,6202.21448
ukr,1991,32600.77937
ukr,1992,29319.09009
ukr,1993,25182.17041
ukr,1994,19511.30631
ukr,1995,17915.04179
ukr,1996,16590.13428
ukr,1997,16428.3667
ukr,1998,16651.85999
ukr,1999,16825.41095
ukr,2000,17909.3649
ukr,2001,19493.27622
ukr,2002,20462.62754
ukr,2003,22273.97028
ukr,2004,24927.99888
ukr,2005,25487.46188
ukr,2006,27512.22313
ukr,2007,29515.62295
ukr,2008,30319.8608
ukr,2009,26545.19317
ukr,2010,27526.11507
ukr,2011,29126.2358
ukr,2012,29206.04144
ukr,2013,29236.60693
ukr,2014,27099.39184
ukr,2015,24555.47308
ukr,2016,25344.80498
ukr,2017,26143.28485
ukr,2018,27028.81135
ukr,2019,27895.01757
ukr,2020,27835.27109
ury,1991,29307.62645
ury,1992,31266.94377
ury,1993,32110.90549
ury,1994,33453.92981
ury,1995,32412.6274
ury,1996,34016.57751
ury,1997,36209.23925
ury,1998,36496.36254
ury,1999,36742.1159
ury,2000,36513.88607
ury,2001,35161.11478
ury,2002,33868.95369
ury,2003,34600.43477
ury,2004,34519.25381
ury,2005,36556.68051
ury,2006,35901.0261
ury,2007,36342.27762
ury,2008,37995.48308
ury,2009,38767.60473
ury,2010,41556.18809
ury,2011,41889.17519
ury,2012,43706.92402
ury,2013,45737.90031
ury,2014,46269.60677
ury,2015,47310.1274
ury,2016,48271.72698
ury,2017,49184.52802
ury,2018,49708.51244
ury,2019,50155.39161
ury,2020,49639.70583
usa,1991,83939.72548
usa,1992,86068.18255
usa,1993,86984.42759
usa,1994,88223.97852
usa,1995,88961.86277
usa,1996,90886.07889
usa,1997,92801.6966
usa,1998,95393.25803
usa,1999,98333.17087
usa,2000,100888.53008
usa,2001,101841.22483
usa,2002,104014.29148
usa,2003,106718.96988
usa,2004,109427.58531
usa,2005,111345.56339
usa,2006,112578.92287
usa,2007,113680.75009
usa,2008,113690.84084
usa,2009,114916.481
usa,2010,118335.85275
usa,2011,119233.87638
usa,2012,120230.20797
usa,2013,121203.61103
usa,2014,122166.88902
usa,2015,123960.28596
usa,2016,124046.89021
usa,2017,125057.08576
usa,2018,127222.39084
usa,2019,128321.72395
usa,2020,131130.84862
uzb,1991,9322.70018
uzb,1992,7994.2606
uzb,1993,7729.60779
uzb,1994,7267.93993
uzb,1995,7050.21971
uzb,1996,7214.59081
uzb,1997,7440.45414
uzb,1998,7801.93117
uzb,1999,7998.58882
uzb,2000,8020.90715
uzb,2001,8071.53862
uzb,2002,8107.24504
uzb,2003,8175.02729
uzb,2004,8551.50888
uzb,2005,8884.09239
uzb,2006,9285.74887
uzb,2007,9908.78341
uzb,2008,10620.32028
uzb,2009,11293.80595
uzb,2010,11849.91
uzb,2011,12388.4907
uzb,2012,13111.72304
uzb,2013,13913.60756
uzb,2014,14728.07798
uzb,2015,15640.2133
uzb,2016,16370.88824
uzb,2017,16995.59482
uzb,2018,17717.1101
uzb,2019,18484.8892
uzb,2020,19220.47668
vct,1991,20397.08328
vct,1992,20899.95078
vct,1993,22028.11097
vct,1994,21649.98059
vct,1995,22938.29482
vct,1996,23121.56305
vct,1997,23695.30733
vct,1998,24440.31913
vct,1999,24925.31223
vct,2000,25170.32276
vct,2001,25359.64965
vct,2002,26412.24133
vct,2003,27899.24427
vct,2004,28646.45875
vct,2005,28982.51682
vct,2006,30642.66456
vct,2007,31355.86578
vct,2008,31544.31065
vct,2009,30780.59162
vct,2010,29586.49376
vct,2011,29308.66766
vct,2012,29484.56361
vct,2013,29762.71956
vct,2014,29873.33599
vct,2015,30026.93111
vct,2016,30340.45163
vct,2017,30395.14624
vct,2018,30752.03717
vct,2019,30709.35905
vct,2020,30785.74891
vnm,1991,3669.46437
vnm,1992,3888.59054
vnm,1993,4110.44755
vnm,1994,4372.56235
vnm,1995,4681.23754
vnm,1996,5012.37684
vnm,1997,5445.41048
vnm,1998,5625.48747
vnm,1999,5767.16058
vnm,2000,6111.1251
vnm,2001,6296.40227
vnm,2002,6548.0164
vnm,2003,6913.55219
vnm,2004,7333.32676
vnm,2005,7607.77267
vnm,2006,7877.19224
vnm,2007,8158.92225
vnm,2008,8355.43848
vnm,2009,8543.44413
vnm,2010,8846.86667
vnm,2011,9244.13046
vnm,2012,9617.48226
vnm,2013,9942.53408
vnm,2014,10414.74459
vnm,2015,11039.19203
vnm,2016,11702.25876
vnm,2017,12454.91805
vnm,2018,13212.39213
vnm,2019,14165.17162
vnm,2020,14632.61427
vut,1991,7419.15139
vut,1992,7364.09693
vut,1993,7178.26065
vut,1994,7602.30301
vut,1995,7469.32661
vut,1996,7455.35461
vut,1997,7649.64597
vut,1998,7583.68392
vut,1999,7435.84772
vut,2000,7693.17812
vut,2001,7217.04101
vut,2002,6612.40925
vut,2003,6668.91152
vut,2004,6723.77841
vut,2005,6876.79285
vut,2006,7222.1092
vut,2007,7229.49536
vut,2008,7442.41355
vut,2009,7474.37415
vut,2010,7359.28991
vut,2011,7406.81708
vut,2012,7278.6088
vut,2013,7112.49545
vut,2014,7153.51024
vut,2015,7026.10396
vut,2016,7140.76591
vut,2017,7400.00729
vut,2018,7431.98157
vut,2019,7521.00184
vut,2020,6896.8725
wsm,1991,14977.41529
wsm,1992,14850.62619
wsm,1993,15415.07654
wsm,1994,14947.61298
wsm,1995,15951.00083
wsm,1996,17067.61024
wsm,1997,17139.0592
wsm,1998,17506.46439
wsm,1999,17919.26411
wsm,2000,19250.43075
wsm,2001,20501.28551
wsm,2002,21271.4087
wsm,2003,22111.42813
wsm,2004,23002.66476
wsm,2005,23803.24029
wsm,2006,24054.55879
wsm,2007,25362.93119
wsm,2008,25384.01377
wsm,2009,23866.40802
wsm,2010,23717.87955
wsm,2011,24471.48434
wsm,2012,23947.97582
wsm,2013,23660.84935
wsm,2014,23591.87668
wsm,2015,24584.21935
wsm,2016,26445.85165
wsm,2017,26650.75703
wsm,2018,26108.61768
wsm,2019,26892.15454
wsm,2020,26204.1118
zaf,1991,43878.12712
zaf,1992,41659.13156
zaf,1993,40861.0296
zaf,1994,40902.61783
zaf,1995,40979.23306
zaf,1996,41631.84956
zaf,1997,41701.80267
zaf,1998,40970.40437
zaf,1999,41004.5192
zaf,2000,41787.29737
zaf,2001,42590.95796
zaf,2002,45034.63157
zaf,2003,44861.03719
zaf,2004,44211.69144
zaf,2005,45541.16173
zaf,2006,46811.42528
zaf,2007,47369.33826
zaf,2008,45577.67829
zaf,2009,46305.19708
zaf,2010,49185.93673
zaf,2011,50006.96255
zaf,2012,50072.40457
zaf,2013,49776.42642
zaf,2014,49635.00485
zaf,2015,48490.70144
zaf,2016,48849.05065
zaf,2017,48433.83172
zaf,2018,48530.29758
zaf,2019,48820.54071
zaf,2020,49720.14834
zmb,1991,6260.997
zmb,1992,6032.37292
zmb,1993,6304.31304
zmb,1994,5522.5869
zmb,1995,5421.57457
zmb,1996,5504.51776
zmb,1997,5447.71138
zmb,1998,5172.69868
zmb,1999,5284.94665
zmb,2000,5366.72376
zmb,2001,5556.53284
zmb,2002,5711.74592
zmb,2003,6005.95937
zmb,2004,6320.15087
zmb,2005,6659.15033
zmb,2006,6859.94816
zmb,2007,7094.62658
zmb,2008,7296.85777
zmb,2009,8053.49666
zmb,2010,8975.35618
zmb,2011,8983.19935
zmb,2012,9160.43067
zmb,2013,9374.09513
zmb,2014,9552.81027
zmb,2015,9566.03348
zmb,2016,9661.316
zmb,2017,9726.89932
zmb,2018,9798.65425
zmb,2019,9642.34089
zmb,2020,9155.68702
zwe,1991,9948.97136
zwe,1992,8819.37767
zwe,1993,8684.58631
zwe,1994,9263.66273
zwe,1995,9147.86438
zwe,1996,9995.08099
zwe,1997,10196.16763
zwe,1998,10314.1544
zwe,1999,10067.97241
zwe,2000,9624.27734
zwe,2001,9668.10384
zwe,2002,8732.8563
zwe,2003,7187.63336
zwe,2004,6710.74252
zwe,2005,6307.11759
zwe,2006,6047.82496
zwe,2007,5788.93755
zwe,2008,4735.7874
zwe,2009,5261.84489
zwe,2010,6245.28668
zwe,2011,7059.43987
zwe,2012,8036.94233
zwe,2013,8001.5244
zwe,2014,7993.24146
zwe,2015,8017.18607
zwe,2016,7968.25046
zwe,2017,8213.92258
zwe,2018,8464.79585
zwe,2019,7806.48452
zwe,2020,7309.49793
