geo,time,sp_pop_65up_to_zs
mli,1998,3.46391
mli,1999,3.38536
mli,2000,3.29932
mli,2001,3.23227
mli,2002,3.15556
mli,2003,3.07505
mli,2004,2.99783
mli,2005,2.92699
mli,2006,2.89523
mli,2007,2.86654
mli,2008,2.83545
mli,2009,2.79527
mli,2010,2.74419
mli,2011,2.70939
mli,2012,2.66435
mli,2013,2.61528
mli,2014,2.56963
mli,2015,2.53096
mli,2016,2.5219
mli,2017,2.51492
mli,2018,2.50723
mli,2019,2.49513
mli,2020,2.47715
mlt,1960,7.95053
mlt,1961,8.03304
mlt,1962,8.10023
mlt,1963,8.17063
mlt,1964,8.26198
mlt,1965,8.39773
mlt,1966,8.61461
mlt,1967,8.8917
mlt,1968,9.20536
mlt,1969,9.52363
mlt,1970,9.83169
mlt,1971,9.98548
mlt,1972,10.06941
mlt,1973,10.09583
mlt,1974,10.09
mlt,1975,10.05782
mlt,1976,10.03863
mlt,1977,10.00932
mlt,1978,9.96752
mlt,1979,9.91356
mlt,1980,9.85228
mlt,1981,9.85263
mlt,1982,9.81615
mlt,1983,9.74628
mlt,1984,9.66395
mlt,1985,9.58845
mlt,1986,9.73557
mlt,1987,9.91881
mlt,1988,10.12397
mlt,1989,10.3192
mlt,1990,10.48631
mlt,1991,10.69172
mlt,1992,10.87469
mlt,1993,11.05199
mlt,1994,11.23853
mlt,1995,11.44188
mlt,1996,11.62857
mlt,1997,11.8165
mlt,1998,12.0078
mlt,1999,12.20243
mlt,2000,12.40382
mlt,2001,12.60774
mlt,2002,12.84191
mlt,2003,13.10785
mlt,2004,13.39343
mlt,2005,13.69297
mlt,2006,13.9599
mlt,2007,14.24144
mlt,2008,14.59666
mlt,2009,15.0778
mlt,2010,15.69162
mlt,2011,16.21947
mlt,2012,16.84175
mlt,2013,17.52219
mlt,2014,18.18911
mlt,2015,18.79121
mlt,2016,19.37917
mlt,2017,19.88729
mlt,2018,20.34932
mlt,2019,20.81717
mlt,2020,21.32386
mmr,1960,3.31319
mmr,1961,3.35547
mmr,1962,3.38085
mmr,1963,3.39409
mmr,1964,3.4018
mmr,1965,3.40655
mmr,1966,3.44847
mmr,1967,3.48264
mmr,1968,3.50766
mmr,1969,3.5215
mmr,1970,3.52431
mmr,1971,3.5583
mmr,1972,3.58332
mmr,1973,3.59887
mmr,1974,3.60421
mmr,1975,3.60004
mmr,1976,3.62679
mmr,1977,3.64146
mmr,1978,3.64869
mmr,1979,3.65409
mmr,1980,3.66061
mmr,1981,3.70292
mmr,1982,3.74179
mmr,1983,3.77509
mmr,1984,3.80005
mmr,1985,3.81651
mmr,1986,3.85965
mmr,1987,3.89473
mmr,1988,3.92462
mmr,1989,3.95255
mmr,1990,3.98069
mmr,1991,4.05098
mmr,1992,4.11422
mmr,1993,4.1709
mmr,1994,4.22113
mmr,1995,4.2646
mmr,1996,4.33359
mmr,1997,4.39141
mmr,1998,4.4377
mmr,1999,4.47149
mmr,2000,4.49292
mmr,2001,4.54378
mmr,2002,4.58258
mmr,2003,4.61
mmr,2004,4.62662
mmr,2005,4.63407
mmr,2006,4.67781
mmr,2007,4.71695
mmr,2008,4.75158
mmr,2009,4.78065
mmr,2010,4.80535
mmr,2011,4.86392
mmr,2012,4.91454
mmr,2013,4.97129
mmr,2014,5.05273
mmr,2015,5.16851
mmr,2016,5.35298
mmr,2017,5.56106
mmr,2018,5.78464
mmr,2019,6.0117
mmr,2020,6.23609
mne,1960,6.16705
mne,1961,6.14922
mne,1962,6.11011
mne,1963,6.0611
mne,1964,6.01824
mne,1965,5.99235
mne,1966,6.15555
mne,1967,6.35537
mne,1968,6.59853
mne,1969,6.88086
mne,1970,7.19844
mne,1971,7.3642
mne,1972,7.51195
mne,1973,7.63968
mne,1974,7.74936
mne,1975,7.8407
mne,1976,7.94382
mne,1977,8.03969
mne,1978,8.11482
mne,1979,8.1468
mne,1980,8.12857
mne,1981,8.0742
mne,1982,7.97377
mne,1983,7.85449
mne,1984,7.75838
mne,1985,7.70973
mne,1986,7.74827
mne,1987,7.82186
mne,1988,7.92804
mne,1989,8.06887
mne,1990,8.24404
mne,1991,8.49119
mne,1992,8.76999
mne,1993,9.08083
mne,1994,9.42287
mne,1995,9.79662
mne,1996,10.13656
mne,1997,10.48835
mne,1998,10.84728
mne,1999,11.20799
mne,2000,11.56743
mne,2001,11.92685
mne,2002,12.2831
mne,2003,12.61515
mne,2004,12.88329
mne,2005,13.06379
mne,2006,13.10637
mne,2007,13.07309
mne,2008,13.00827
mne,2009,12.96339
mne,2010,12.9672
mne,2011,13.04173
mne,2012,13.14982
mne,2013,13.30146
mne,2014,13.51004
mne,2015,13.78294
mne,2016,14.14189
mne,2017,14.5477
mne,2018,14.97494
mne,2019,15.38917
mne,2020,15.76952
mng,1960,4.8275
mng,1961,4.90675
mng,1962,4.94985
mng,1963,4.96132
mng,1964,4.95117
mng,1965,4.92447
mng,1966,4.89999
mng,1967,4.86741
mng,1968,4.83363
mng,1969,4.8061
mng,1970,4.78721
mng,1971,4.83641
mng,1972,4.87952
mng,1973,4.90616
mng,1974,4.90377
mng,1975,4.86831
mng,1976,4.81423
mng,1977,4.73541
mng,1978,4.64666
mng,1979,4.5639
mng,1980,4.49473
mng,1981,4.47258
mng,1982,4.45243
mng,1983,4.42784
mng,1984,4.39044
mng,1985,4.33632
mng,1986,4.30869
mng,1987,4.26519
mng,1988,4.21464
mng,1989,4.16654
mng,1990,4.12697
mng,1991,4.07887
mng,1992,4.02711
mng,1993,3.96662
mng,1994,3.89107
mng,1995,3.79997
mng,1996,3.81254
mng,1997,3.80446
mng,1998,3.77927
mng,1999,3.74081
mng,2000,3.69085
mng,2001,3.71865
mng,2002,3.7361
mng,2003,3.74358
mng,2004,3.73988
mng,2005,3.72491
mng,2006,3.76492
mng,2007,3.79595
mng,2008,3.81516
mng,2009,3.81843
mng,2010,3.80474
mng,2011,3.82127
mng,2012,3.82597
mng,2013,3.82772
mng,2014,3.83795
mng,2015,3.86434
mng,2016,3.92084
mng,2017,3.99382
mng,2018,4.08354
mng,2019,4.18933
mng,2020,4.31231
moz,1960,3.28696
moz,1961,3.32315
moz,1962,3.35112
moz,1963,3.37197
moz,1964,3.38696
moz,1965,3.3973
moz,1966,3.41896
moz,1967,3.43525
moz,1968,3.44645
moz,1969,3.45225
moz,1970,3.45291
moz,1971,3.46919
moz,1972,3.47912
moz,1973,3.48356
moz,1974,3.48331
moz,1975,3.47874
moz,1976,3.4829
moz,1977,3.48206
moz,1978,3.47728
moz,1979,3.46967
moz,1980,3.46041
moz,1981,3.47947
moz,1982,3.49156
moz,1983,3.49787
moz,1984,3.50025
moz,1985,3.50041
moz,1986,3.54541
moz,1987,3.58421
moz,1988,3.61498
moz,1989,3.63267
moz,1990,3.63215
moz,1991,3.60192
moz,1992,3.56344
moz,1993,3.519
moz,1994,3.47366
moz,1995,3.4322
moz,1996,3.42483
moz,1997,3.41127
moz,1998,3.39234
moz,1999,3.36686
moz,2000,3.33414
moz,2001,3.31682
moz,2002,3.29037
moz,2003,3.25613
moz,2004,3.21607
moz,2005,3.17183
moz,2006,3.15164
moz,2007,3.12529
moz,2008,3.09334
moz,2009,3.05613
moz,2010,3.01425
moz,2011,3.00477
moz,2012,2.98785
moz,2013,2.96429
moz,2014,2.93481
moz,2015,2.89994
moz,2016,2.90147
moz,2017,2.89833
moz,2018,2.89076
moz,2019,2.87845
moz,2020,2.86183
mrt,1960,2.09517
mrt,1961,2.15605
mrt,1962,2.21541
mrt,1963,2.27148
mrt,1964,2.32243
mrt,1965,2.36796
mrt,1966,2.41915
mrt,1967,2.46385
mrt,1968,2.5032
mrt,1969,2.53985
mrt,1970,2.57399
mrt,1971,2.61519
mrt,1972,2.65195
mrt,1973,2.68579
mrt,1974,2.71594
mrt,1975,2.74298
mrt,1976,2.77709
mrt,1977,2.8066
mrt,1978,2.83201
mrt,1979,2.85433
mrt,1980,2.87361
mrt,1981,2.90194
mrt,1982,2.9262
mrt,1983,2.94715
mrt,1984,2.96532
mrt,1985,2.98135
mrt,1986,3.00868
mrt,1987,3.03081
mrt,1988,3.04875
mrt,1989,3.06368
mrt,1990,3.07701
mrt,1991,3.10171
mrt,1992,3.12315
mrt,1993,3.14114
mrt,1994,3.15507
mrt,1995,3.16481
mrt,1996,3.18808
mrt,1997,3.20477
mrt,1998,3.21659
mrt,1999,3.22472
mrt,2000,3.22943
mrt,2001,3.23009
mrt,2002,3.22685
mrt,2003,3.22031
mrt,2004,3.21103
mrt,2005,3.19986
mrt,2006,3.19476
mrt,2007,3.18646
mrt,2008,3.17577
mrt,2009,3.16334
mrt,2010,3.15014
mrt,2011,3.14446
mrt,2012,3.13636
mrt,2013,3.12773
mrt,2014,3.12048
mrt,2015,3.1162
mrt,2016,3.12312
mrt,2017,3.13071
mrt,2018,3.14111
mrt,2019,3.15624
mrt,2020,3.17787
mus,1960,2.47613
mus,1961,2.48673
mus,1962,2.48775
mus,1963,2.48294
mus,1964,2.47805
mus,1965,2.47609
mus,1966,2.49197
mus,1967,2.51472
mus,1968,2.54024
mus,1969,2.56302
mus,1970,2.57877
mus,1971,2.63078
mus,1972,2.67245
mus,1973,2.70791
mus,1974,2.74308
mus,1975,2.77423
mus,1976,2.91831
mus,1977,3.07464
mus,1978,3.24859
mus,1979,3.4359
mus,1980,3.63291
mus,1981,3.73287
mus,1982,3.82256
mus,1983,3.90905
mus,1984,4.00069
mus,1985,4.10214
mus,1986,4.22759
mus,1987,4.36129
mus,1988,4.49424
mus,1989,4.6127
mus,1990,4.70949
mus,1991,4.83481
mus,1992,4.93326
mus,1993,5.01688
mus,1994,5.10287
mus,1995,5.20133
mus,1996,5.39254
mus,1997,5.59646
mus,1998,5.79645
mus,1999,5.97878
mus,2000,6.14119
mus,2001,6.25186
mus,2002,6.34717
mus,2003,6.43072
mus,2004,6.50897
mus,2005,6.58845
mus,2006,6.74047
mus,2007,6.90605
mus,2008,7.09801
mus,2009,7.33293
mus,2010,7.62736
mus,2011,8.01212
mus,2012,8.44236
mus,2013,8.91081
mus,2014,9.41413
mus,2015,9.95406
mus,2016,10.44303
mus,2017,10.95169
mus,2018,11.47417
mus,2019,11.99873
mus,2020,12.52013
mwi,1960,3.18395
mwi,1961,3.16608
mwi,1962,3.14542
mwi,1963,3.12376
mwi,1964,3.10262
mwi,1965,3.08304
mwi,1966,3.07985
mwi,1967,3.07807
mwi,1968,3.07104
mwi,1969,3.05111
mwi,1970,3.01545
mwi,1971,2.98193
mwi,1972,2.9379
mwi,1973,2.89119
mwi,1974,2.85062
mwi,1975,2.82068
mwi,1976,2.81098
mwi,1977,2.80495
mwi,1978,2.80478
mwi,1979,2.81352
mwi,1980,2.83228
mwi,1981,2.86995
mwi,1982,2.91402
mwi,1983,2.95634
mwi,1984,2.98591
mwi,1985,2.99723
mwi,1986,3.0177
mwi,1987,3.03143
mwi,1988,3.04497
mwi,1989,3.06732
mwi,1990,3.10359
mwi,1991,3.16328
mwi,1992,3.22712
mwi,1993,3.29274
mwi,1994,3.35372
mwi,1995,3.40448
mwi,1996,3.36944
mwi,1997,3.32115
mwi,1998,3.26144
mwi,1999,3.19434
mwi,2000,3.12249
mwi,2001,3.08644
mwi,2002,3.04304
mwi,2003,2.9925
mwi,2004,2.93407
mwi,2005,2.86739
mwi,2006,2.83682
mwi,2007,2.79742
mwi,2008,2.75192
mwi,2009,2.70417
mwi,2010,2.65591
mwi,2011,2.65669
mwi,2012,2.65966
mwi,2013,2.66044
mwi,2014,2.65312
mwi,2015,2.63603
mwi,2016,2.64748
mwi,2017,2.64901
mwi,2018,2.64543
mwi,2019,2.64202
mwi,2020,2.64154
mys,1960,3.41701
mys,1961,3.37199
mys,1962,3.33272
mys,1963,3.29438
mys,1964,3.25043
mys,1965,3.19918
mys,1966,3.21612
mys,1967,3.22812
mys,1968,3.24202
mys,1969,3.26724
mys,1970,3.30809
mys,1971,3.37526
mys,1972,3.44277
mys,1973,3.50233
mys,1974,3.54526
mys,1975,3.56848
mys,1976,3.58376
mys,1977,3.58696
mys,1978,3.58487
mys,1979,3.58464
mys,1980,3.59032
mys,1981,3.6218
mys,1982,3.65084
mys,1983,3.67494
mys,1984,3.69119
mys,1985,3.69916
mys,1986,3.7063
mys,1987,3.70279
mys,1988,3.69269
mys,1989,3.68321
mys,1990,3.68066
mys,1991,3.70548
mys,1992,3.73511
mys,1993,3.76484
mys,1994,3.78864
mys,1995,3.80546
mys,1996,3.82692
mys,1997,3.83706
mys,1998,3.84674
mys,1999,3.87025
mys,2000,3.91505
mys,2001,4.02993
mys,2002,4.1442
mys,2003,4.24149
mys,2004,4.32434
mys,2005,4.41536
mys,2006,4.55936
mys,2007,4.6886
mys,2008,4.78819
mys,2009,4.86384
mys,2010,4.93817
mys,2011,5.11447
mys,2012,5.31179
mys,2013,5.52586
mys,2014,5.74861
mys,2015,5.97557
mys,2016,6.2031
mys,2017,6.43395
mys,2018,6.67175
mys,2019,6.92077
mys,2020,7.18368
nam,1960,3.93287
nam,1961,3.9185
nam,1962,3.89872
nam,1963,3.87347
nam,1964,3.84676
nam,1965,3.81798
nam,1966,3.82232
nam,1967,3.8228
nam,1968,3.81577
nam,1969,3.79606
nam,1970,3.761
nam,1971,3.74902
nam,1972,3.71928
nam,1973,3.67915
nam,1974,3.63603
nam,1975,3.59481
nam,1976,3.5977
nam,1977,3.59855
nam,1978,3.59605
nam,1979,3.58709
nam,1980,3.57105
nam,1981,3.58169
nam,1982,3.5831
nam,1983,3.57749
nam,1984,3.56515
nam,1985,3.54647
nam,1986,3.52916
nam,1987,3.50506
nam,1988,3.47929
nam,1989,3.45632
nam,1990,3.4398
nam,1991,3.44916
nam,1992,3.45751
nam,1993,3.4617
nam,1994,3.45717
nam,1995,3.44242
nam,1996,3.42496
nam,1997,3.39246
nam,1998,3.3481
nam,1999,3.29533
nam,2000,3.23654
nam,2001,3.33585
nam,2002,3.43917
nam,2003,3.54704
nam,2004,3.65667
nam,2005,3.76455
nam,2006,3.84459
nam,2007,3.91874
nam,2008,3.98925
nam,2009,4.05681
nam,2010,4.12167
nam,2011,4.05384
nam,2012,3.97962
nam,2013,3.90117
nam,2014,3.82089
nam,2015,3.74132
nam,2016,3.70447
nam,2017,3.66889
nam,2018,3.63603
nam,2019,3.60805
nam,2020,3.58585
ncl,1960,3.64994
ncl,1961,3.6434
ncl,1962,3.62542
ncl,1963,3.60282
ncl,1964,3.57421
ncl,1965,3.53947
ncl,1966,3.54482
ncl,1967,3.53384
ncl,1968,3.52605
ncl,1969,3.53769
ncl,1970,3.56709
ncl,1971,3.66749
ncl,1972,3.78227
ncl,1973,3.8968
ncl,1974,3.99628
ncl,1975,4.07557
ncl,1976,4.14092
ncl,1977,4.19219
ncl,1978,4.23745
ncl,1979,4.26566
ncl,1980,4.28747
ncl,1981,4.37773
ncl,1982,4.44578
ncl,1983,4.49989
ncl,1984,4.55163
ncl,1985,4.6063
ncl,1986,4.66952
ncl,1987,4.73482
ncl,1988,4.80334
ncl,1989,4.86968
ncl,1990,4.93319
ncl,1991,4.90891
ncl,1992,4.88479
ncl,1993,4.85939
ncl,1994,4.83158
ncl,1995,4.79117
ncl,1996,4.96469
ncl,1997,5.11696
ncl,1998,5.25772
ncl,1999,5.3977
ncl,2000,5.54658
ncl,2001,5.62049
ncl,2002,5.71354
ncl,2003,5.82523
ncl,2004,5.95449
ncl,2005,6.09706
ncl,2006,6.2785
ncl,2007,6.4628
ncl,2008,6.65437
ncl,2009,6.87006
ncl,2010,7.11127
ncl,2011,7.35021
ncl,2012,7.61894
ncl,2013,7.90071
ncl,2014,8.17513
ncl,2015,8.43746
ncl,2016,8.68956
ncl,2017,8.93163
ncl,2018,9.17416
ncl,2019,9.4267
ncl,2020,9.69814
ner,1960,1.13053
ner,1961,1.19384
ner,1962,1.25148
ner,1963,1.30385
ner,1964,1.35174
ner,1965,1.39587
ner,1966,1.44401
ner,1967,1.48639
ner,1968,1.5243
ner,1969,1.55949
ner,1970,1.59321
ner,1971,1.63806
ner,1972,1.67916
ner,1973,1.71596
ner,1974,1.74772
ner,1975,1.77443
ner,1976,1.81431
ner,1977,1.84877
ner,1978,1.87873
ner,1979,1.90453
ner,1980,1.92626
ner,1981,1.96345
ner,1982,1.99757
ner,1983,2.02953
ner,1984,2.06097
ner,1985,2.09335
ner,1986,2.13286
ner,1987,2.17404
ner,1988,2.21585
ner,1989,2.25675
ner,1990,2.29586
ner,1991,2.32523
ner,1992,2.35221
ner,1993,2.37677
ner,1994,2.39857
ner,1995,2.41753
ner,1996,2.42521
ner,1997,2.43085
ner,1998,2.43497
ner,1999,2.43788
ner,2000,2.44011
ner,2001,2.4385
ner,2002,2.43613
ner,2003,2.43484
ner,2004,2.43685
ner,2005,2.44321
ner,2006,2.45562
ner,2007,2.46893
ner,2008,2.48196
ner,2009,2.49351
ner,2010,2.50326
ner,2011,2.52223
ner,2012,2.53848
ner,2013,2.55261
ner,2014,2.56487
ner,2015,2.57546
ner,2016,2.58429
ner,2017,2.59076
ner,2018,2.59501
ner,2019,2.59671
ner,2020,2.59609
nga,1960,2.82402
nga,1961,2.85962
nga,1962,2.88455
nga,1963,2.89608
nga,1964,2.89093
nga,1965,2.86897
nga,1966,2.88666
nga,1967,2.88859
nga,1968,2.87791
nga,1969,2.85789
nga,1970,2.83068
nga,1971,2.84594
nga,1972,2.85059
nga,1973,2.84572
nga,1974,2.83235
nga,1975,2.81168
nga,1976,2.81879
nga,1977,2.81782
nga,1978,2.81051
nga,1979,2.79881
nga,1980,2.7845
nga,1981,2.81061
nga,1982,2.83016
nga,1983,2.84366
nga,1984,2.85164
nga,1985,2.85506
nga,1986,2.8741
nga,1987,2.88548
nga,1988,2.89002
nga,1989,2.88829
nga,1990,2.88125
nga,1991,2.89517
nga,1992,2.90018
nga,1993,2.89761
nga,1994,2.88854
nga,1995,2.87403
nga,1996,2.87796
nga,1997,2.87246
nga,1998,2.85933
nga,1999,2.84026
nga,2000,2.81667
nga,2001,2.8173
nga,2002,2.80858
nga,2003,2.79203
nga,2004,2.76946
nga,2005,2.74241
nga,2006,2.75613
nga,2007,2.76246
nga,2008,2.76148
nga,2009,2.75319
nga,2010,2.73836
nga,2011,2.75369
nga,2012,2.76014
nga,2013,2.75867
nga,2014,2.75005
nga,2015,2.73555
nga,2016,2.746
nga,2017,2.74914
nga,2018,2.74738
nga,2019,2.74308
nga,2020,2.73806
nic,1960,2.52514
nic,1961,2.52227
nic,1962,2.51215
nic,1963,2.49723
nic,1964,2.48161
nic,1965,2.46613
nic,1966,2.47601
nic,1967,2.48328
nic,1968,2.48924
nic,1969,2.49358
nic,1970,2.49527
nic,1971,2.51614
nic,1972,2.53359
nic,1973,2.54879
nic,1974,2.56308
nic,1975,2.57722
nic,1976,2.6032
nic,1977,2.62939
nic,1978,2.65518
nic,1979,2.67969
nic,1980,2.70273
nic,1981,2.74039
nic,1982,2.77403
nic,1983,2.8075
nic,1984,2.84512
nic,1985,2.88924
nic,1986,2.94659
nic,1987,3.00831
nic,1988,3.07263
nic,1989,3.13601
nic,1990,3.19674
nic,1991,3.26085
nic,1992,3.3192
nic,1993,3.37365
nic,1994,3.42708
nic,1995,3.48067
nic,1996,3.54346
nic,1997,3.60595
nic,1998,3.66862
nic,1999,3.73065
nic,2000,3.79194
nic,2001,3.86834
nic,2002,3.94091
nic,2003,4.01238
nic,2004,4.08629
nic,2005,4.16442
nic,2006,4.2424
nic,2007,4.3262
nic,2008,4.40812
nic,2009,4.47658
nic,2010,4.52727
nic,2011,4.56094
nic,2012,4.57937
nic,2013,4.6016
nic,2014,4.65373
nic,2015,4.75029
nic,2016,4.88384
nic,2017,5.05229
nic,2018,5.2475
nic,2019,5.45799
nic,2020,5.6775
nld,1960,8.90979
nld,1961,9.016
nld,1962,9.13137
nld,1963,9.2538
nld,1964,9.3758
nld,1965,9.49589
nld,1966,9.61571
nld,1967,9.73173
nld,1968,9.84495
nld,1969,9.95965
nld,1970,10.07966
nld,1971,10.20059
nld,1972,10.31805
nld,1973,10.43377
nld,1974,10.54806
nld,1975,10.66139
nld,1976,10.82794
nld,1977,10.98612
nld,1978,11.13383
nld,1979,11.26497
nld,1980,11.37742
nld,1981,11.51323
nld,1982,11.61818
nld,1983,11.71094
nld,1984,11.81705
nld,1985,11.95053
nld,1986,12.09852
nld,1987,12.26769
nld,1988,12.44258
nld,1989,12.59979
nld,1990,12.72814
nld,1991,12.84183
nld,1992,12.92595
nld,1993,12.99146
nld,1994,13.05528
nld,1995,13.12852
nld,1996,13.22335
nld,1997,13.31986
nld,1998,13.41593
nld,1999,13.50431
nld,2000,13.58208
nld,2001,13.69805
nld,2002,13.80132
nld,2003,13.90092
nld,2004,14.00849
nld,2005,14.13366
nld,2006,14.32884
nld,2007,14.53571
nld,2008,14.77371
nld,2009,15.06926
nld,2010,15.43747
nld,2011,15.88896
nld,2012,16.39401
nld,2013,16.925
nld,2014,17.44154
nld,2015,17.92019
nld,2016,18.37166
nld,2017,18.79213
nld,2018,19.19619
nld,2019,19.60532
nld,2020,20.03482
nld_curacao,1960,4.87077
nld_curacao,1961,4.80846
nld_curacao,1962,4.74006
nld_curacao,1963,4.65907
nld_curacao,1964,4.56084
nld_curacao,1965,4.43986
nld_curacao,1966,4.55584
nld_curacao,1967,4.66394
nld_curacao,1968,4.78666
nld_curacao,1969,4.93589
nld_curacao,1970,5.11996
nld_curacao,1971,5.24796
nld_curacao,1972,5.38627
nld_curacao,1973,5.50674
nld_curacao,1974,5.58981
nld_curacao,1975,5.63631
nld_curacao,1976,5.73416
nld_curacao,1977,5.82106
nld_curacao,1978,5.89543
nld_curacao,1979,5.97126
nld_curacao,1980,6.04746
nld_curacao,1981,6.1568
nld_curacao,1982,6.25412
nld_curacao,1983,6.33775
nld_curacao,1984,6.42333
nld_curacao,1985,6.50764
nld_curacao,1986,6.7114
nld_curacao,1987,6.91526
nld_curacao,1988,7.12138
nld_curacao,1989,7.32243
nld_curacao,1990,7.51551
nld_curacao,1991,7.72019
nld_curacao,1992,7.93294
nld_curacao,1993,8.15886
nld_curacao,1994,8.39403
nld_curacao,1995,8.63624
nld_curacao,1996,8.94702
nld_curacao,1997,9.26439
nld_curacao,1998,9.58564
nld_curacao,1999,9.92509
nld_curacao,2000,10.27017
nld_curacao,2001,10.60167
nld_curacao,2002,10.92536
nld_curacao,2003,11.26512
nld_curacao,2004,11.63387
nld_curacao,2005,12.03489
nld_curacao,2006,12.16249
nld_curacao,2007,12.33418
nld_curacao,2008,12.54592
nld_curacao,2009,12.78488
nld_curacao,2010,13.04359
nld_curacao,2011,13.40905
nld_curacao,2012,13.80533
nld_curacao,2013,14.25437
nld_curacao,2014,14.75931
nld_curacao,2015,15.31902
nld_curacao,2016,15.75951
nld_curacao,2017,16.2145
nld_curacao,2018,16.68489
nld_curacao,2019,17.16884
nld_curacao,2020,17.66681
nor,1960,11.03702
nor,1961,11.21001
nor,1962,11.40121
nor,1963,11.60256
nor,1964,11.79678
nor,1965,11.97671
nor,1966,12.18002
nor,1967,12.35953
nor,1968,12.52339
nor,1969,12.6852
nor,1970,12.85223
nor,1971,13.01129
nor,1972,13.17245
nor,1973,13.33647
nor,1974,13.50278
nor,1975,13.67345
nor,1976,13.89563
nor,1977,14.11252
nor,1978,14.32461
nor,1979,14.53067
nor,1980,14.72919
nor,1981,14.95836
nor,1982,15.15632
nor,1983,15.33611
nor,1984,15.51337
nor,1985,15.69421
nor,1986,15.87316
nor,1987,16.04612
nor,1988,16.19754
nor,1989,16.30447
nor,1990,16.35595
nor,1991,16.37102
nor,1992,16.33533
nor,1993,16.25605
nor,1994,16.14427
nor,1995,16.00948
nor,1996,15.88934
nor,1997,15.7464
nor,1998,15.58806
nor,1999,15.42211
nor,2000,15.25643
nor,2001,15.14703
nor,2002,15.03491
nor,2003,14.9334
nor,2004,14.85688
nor,2005,14.81505
nor,2006,14.76897
nor,2007,14.73388
nor,2008,14.72505
nor,2009,14.76972
nor,2010,14.88733
nor,2011,15.11037
nor,2012,15.40399
nor,2013,15.73147
nor,2014,16.04005
nor,2015,16.30303
nor,2016,16.59422
nor,2017,16.83497
nor,2018,17.04922
nor,2019,17.27267
nor,2020,17.52658
npl,1960,2.54142
npl,1961,2.6009
npl,1962,2.64276
npl,1963,2.67177
npl,1964,2.69526
npl,1965,2.71629
npl,1966,2.77494
npl,1967,2.82852
npl,1968,2.87514
npl,1969,2.91209
npl,1970,2.93865
npl,1971,3.00069
npl,1972,3.0532
npl,1973,3.09521
npl,1974,3.12582
npl,1975,3.14525
npl,1976,3.19601
npl,1977,3.23508
npl,1978,3.2631
npl,1979,3.2809
npl,1980,3.28955
npl,1981,3.32702
npl,1982,3.35491
npl,1983,3.37482
npl,1984,3.38854
npl,1985,3.39753
npl,1986,3.43853
npl,1987,3.47204
npl,1988,3.49819
npl,1989,3.51721
npl,1990,3.52953
npl,1991,3.56264
npl,1992,3.58982
npl,1993,3.61039
npl,1994,3.62281
npl,1995,3.62704
npl,1996,3.6649
npl,1997,3.69325
npl,1998,3.71608
npl,1999,3.73895
npl,2000,3.76558
npl,2001,3.84959
npl,2002,3.94495
npl,2003,4.05312
npl,2004,4.17318
npl,2005,4.30445
npl,2006,4.423
npl,2007,4.55321
npl,2008,4.69784
npl,2009,4.85242
npl,2010,5.01201
npl,2011,5.14039
npl,2012,5.2476
npl,2013,5.34316
npl,2014,5.43883
npl,2015,5.54056
npl,2016,5.6004
npl,2017,5.66469
npl,2018,5.72767
npl,2019,5.78257
npl,2020,5.82815
nzl,1960,8.63565
nzl,1961,8.50039
nzl,1962,8.38847
nzl,1963,8.29588
nzl,1964,8.213
nzl,1965,8.13589
nzl,1966,8.2059
nzl,1967,8.2681
nzl,1968,8.32943
nzl,1969,8.39867
nzl,1970,8.47992
nzl,1971,8.52867
nzl,1972,8.57007
nzl,1973,8.60765
nzl,1974,8.65124
nzl,1975,8.71171
nzl,1976,8.91638
nzl,1977,9.14029
nzl,1978,9.36865
nzl,1979,9.57948
nzl,1980,9.7628
nzl,1981,9.90525
nzl,1982,10.01484
nzl,1983,10.10962
nzl,1984,10.21275
nzl,1985,10.3345
nzl,1986,10.48997
nzl,1987,10.65142
nzl,1988,10.81754
nzl,1989,10.97791
nzl,1990,11.12292
nzl,1991,11.21848
nzl,1992,11.31278
nzl,1993,11.4039
nzl,1994,11.48705
nzl,1995,11.55756
nzl,1996,11.6239
nzl,1997,11.67227
nzl,1998,11.71369
nzl,1999,11.75971
nzl,2000,11.81643
nzl,2001,11.8445
nzl,2002,11.87884
nzl,2003,11.92516
nzl,2004,11.98631
nzl,2005,12.06312
nzl,2006,12.22044
nzl,2007,12.38038
nzl,2008,12.55759
nzl,2009,12.77666
nzl,2010,13.05274
nzl,2011,13.28893
nzl,2012,13.59281
nzl,2013,13.94139
nzl,2014,14.2994
nzl,2015,14.64716
nzl,2016,14.99986
nzl,2017,15.32945
nzl,2018,15.65242
nzl,2019,15.99396
nzl,2020,16.36831
omn,1960,2.9871
omn,1961,3.01809
omn,1962,3.04756
omn,1963,3.07395
omn,1964,3.09367
omn,1965,3.10716
omn,1966,3.13831
omn,1967,3.16051
omn,1968,3.17424
omn,1969,3.18069
omn,1970,3.18104
omn,1971,3.17156
omn,1972,3.15606
omn,1973,3.13302
omn,1974,3.10149
omn,1975,3.06038
omn,1976,3.00614
omn,1977,2.9421
omn,1978,2.87229
omn,1979,2.79983
omn,1980,2.72684
omn,1981,2.66544
omn,1982,2.60435
omn,1983,2.54304
omn,1984,2.48017
omn,1985,2.41788
omn,1986,2.38857
omn,1987,2.35878
omn,1988,2.33102
omn,1989,2.30628
omn,1990,2.28628
omn,1991,2.24151
omn,1992,2.19606
omn,1993,2.15134
