geo,time,se_prm_enrr_fe
syr,1973,70.2155
syr,1974,72.80402
syr,1975,74.05574
syr,1976,76.31651
syr,1977,77.1718
syr,1978,77.548
syr,1979,78.37488
syr,1980,81.55292
syr,1981,83.3533
syr,1982,86.10095
syr,1983,87.44976
syr,1984,90.59502
syr,1985,93.18552
syr,1986,95.95113
syr,1987,99.58427
syr,1988,99.29893
syr,1989,100.2457
syr,1990,99.85558
syr,1991,101.27458
syr,1992,102.52013
syr,1993,102.07614
syr,1994,102.27757
syr,1995,101.77277
syr,1996,101.31121
syr,1997,100.82476
syr,1998,100.76796
syr,1999,101.46225
syr,2000,103.04402
syr,2001,105.81176
syr,2002,108.23428
syr,2003,118.68912
syr,2004,118.59174
syr,2005,118.6331
syr,2006,116.26877
syr,2007,114.52634
syr,2008,113.85745
syr,2009,113.13203
syr,2010,114.71897
syr,2011,119.51671
syr,2012,126.0301
syr,2013,80.203
tca,1972,162.90909
tca,1978,126.29921
tca,1994,102.27273
tca,1997,83.56757
tca,1999,90.1222
tca,2000,92.95367
tca,2001,96.39964
tca,2002,88.87001
tca,2003,71.40549
tca,2004,83.16602
tca,2005,84.24963
tca,2018,116.40726
tcd,1971,16.12837
tcd,1972,15.77288
tcd,1973,16.4107
tcd,1974,16.37499
tcd,1975,17.09481
tcd,1976,17.53842
tcd,1977,18.06868
tcd,1985,18.93153
tcd,1986,22.21603
tcd,1987,21.65403
tcd,1988,25.99696
tcd,1989,26.27785
tcd,1990,30.28118
tcd,1991,31.85916
tcd,1992,34.39148
tcd,1993,32.3156
tcd,1994,30.77828
tcd,1995,30.16374
tcd,1996,31.91639
tcd,1997,36.81207
tcd,1998,42.18357
tcd,1999,44.98174
tcd,2000,48.36884
tcd,2001,51.41019
tcd,2002,54.87084
tcd,2003,57.19547
tcd,2004,59.56498
tcd,2005,57.77722
tcd,2006,57.38529
tcd,2007,57.36033
tcd,2008,64.19065
tcd,2009,67.83608
tcd,2010,69.10147
tcd,2011,75.72748
tcd,2012,79.79502
tcd,2013,86.31782
tcd,2014,87.31285
tcd,2015,79.44822
tcd,2016,75.46867
tcd,2017,67.69158
tcd,2018,78.49581
tcd,2019,78.04171
tgo,1971,41.18252
tgo,1972,45.67263
tgo,1973,50.54235
tgo,1974,53.8067
tgo,1975,56.52513
tgo,1976,62.72101
tgo,1977,68.4393
tgo,1978,73.20247
tgo,1979,79.39493
tgo,1980,82.74548
tgo,1981,85.33006
tgo,1982,81.27333
tgo,1983,77.25912
tgo,1984,68.0861
tgo,1985,64.14915
tgo,1986,62.66556
tgo,1987,66.59798
tgo,1988,66.98899
tgo,1989,70.20605
tgo,1990,72.5495
tgo,1991,77.11302
tgo,1992,76.58317
tgo,1994,74.34026
tgo,1995,84.79362
tgo,1996,90.97134
tgo,1997,94.61717
tgo,1998,97.6859
tgo,1999,105.45126
tgo,2000,101.4823
tgo,2001,104.70985
tgo,2002,107.9162
tgo,2003,106.36385
tgo,2004,105.94192
tgo,2005,105.30316
tgo,2006,108.91225
tgo,2007,103.10291
tgo,2008,104.08454
tgo,2009,115.26049
tgo,2010,120.79729
tgo,2011,118.83952
tgo,2012,122.15751
tgo,2013,123.19496
tgo,2014,120.26426
tgo,2015,124.85745
tgo,2016,122.00108
tgo,2017,121.41287
tgo,2018,121.51877
tgo,2019,122.18594
tgo,2020,124.42168
tha,1971,78.25157
tha,1972,79.79831
tha,1973,80.42323
tha,1974,80.90842
tha,1975,80.65721
tha,1976,80.26176
tha,1977,79.69951
tha,1978,79.56001
tha,1981,95.38227
tha,1991,98.6877
tha,1992,99.40246
tha,1993,98.55849
tha,1998,92.53077
tha,1999,95.75604
tha,2000,96.15895
tha,2001,95.93037
tha,2002,97.43658
tha,2004,100.3659
tha,2005,100.45197
tha,2006,100.99514
tha,2007,100.57804
tha,2008,100.11846
tha,2009,98.64668
tha,2010,96.25137
tha,2011,96.11465
tha,2012,96.34154
tha,2013,96.30109
tha,2014,102.91761
tha,2015,97.61979
tha,2016,100.98333
tha,2017,99.62144
tha,2018,99.77536
tha,2019,101.00751
tha,2020,102.2899
tjk,1991,88.03893
tjk,1992,89.44511
tjk,1993,82.67497
tjk,1994,87.56732
tjk,1995,88.00242
tjk,1996,86.90657
tjk,1997,87.31249
tjk,1998,93.20333
tjk,1999,93.11544
tjk,2000,92.80672
tjk,2001,92.11991
tjk,2002,94.79808
tjk,2003,96.78888
tjk,2004,96.71252
tjk,2005,98.32805
tjk,2006,98.31452
tjk,2007,97.92945
tjk,2008,99.82072
tjk,2009,99.65416
tjk,2010,100.22987
tjk,2011,99.43094
tjk,2012,99.90893
tjk,2013,99.90239
tjk,2014,97.81987
tjk,2015,97.06409
tjk,2016,97.36612
tjk,2017,100.26503
tkm,2019,116.83247
tkm,2020,115.91598
tls,2004,105.22463
tls,2005,100.17765
tls,2008,113.6616
tls,2009,117.83732
tls,2010,119.17134
tls,2011,122.90435
tls,2012,123.38847
tls,2013,124.47751
tls,2014,126.23281
tls,2015,126.59156
tls,2016,123.81493
tls,2017,117.58002
tls,2018,113.211
tls,2019,111.23898
ton,1970,109.87147
ton,1971,97.16179
ton,1972,97.61934
ton,1973,95.98589
ton,1974,98.24519
ton,1975,113.15822
ton,1976,115.09762
ton,1977,115.8794
ton,1978,120.44263
ton,1979,124.14203
ton,1981,117.98798
ton,1982,115.08388
ton,1983,113.39404
ton,1984,116.64494
ton,1985,117.55725
ton,1986,116.54863
ton,1990,106.88724
ton,1991,106.49507
ton,1992,106.64523
ton,1993,109.40194
ton,1994,109.53054
ton,1995,114.0433
ton,1996,116.44854
ton,1997,113.66395
ton,1998,109.79061
ton,1999,108.41681
ton,2000,104.60712
ton,2001,106.61628
ton,2002,106.7099
ton,2003,111.99306
ton,2004,108.61626
ton,2005,110.09977
ton,2006,109.20657
ton,2007,108.34697
ton,2008,105.61584
ton,2009,106.88631
ton,2010,107.26438
ton,2011,109.18202
ton,2012,113.16662
ton,2013,115.32123
ton,2014,115.42711
ton,2015,115.98963
ton,2018,117.33237
ton,2019,113.80194
ton,2020,112.11738
tto,1971,113.86196
tto,1972,113.00019
tto,1973,112.14028
tto,1974,111.53097
tto,1975,111.39518
tto,1976,114.89623
tto,1977,113.63488
tto,1978,111.82383
tto,1979,106.36796
tto,1980,102.29694
tto,1981,102.37792
tto,1982,100.43345
tto,1983,101.15776
tto,1984,97.26064
tto,1985,97.42896
tto,1986,95.84703
tto,1987,98.15712
tto,1988,98.9665
tto,1989,97.40392
tto,1990,96.68117
tto,1991,95.2472
tto,1992,94.76444
tto,1993,94.87547
tto,1994,95.29753
tto,1995,96.14628
tto,1996,96.97728
tto,1997,98.53877
tto,1998,99.92137
tto,1999,102.2012
tto,2000,104.38702
tto,2001,100.1227
tto,2002,96.01278
tto,2003,99.01067
tto,2004,99.96848
tto,2005,97.76555
tto,2007,102.91708
tto,2008,104.50688
tto,2009,104.5462
tto,2010,104.35096
tun,1971,82.02373
tun,1972,80.71178
tun,1973,75.15748
tun,1974,72.40591
tun,1975,74.74369
tun,1976,77.02829
tun,1977,79.57867
tun,1978,81.65425
tun,1979,83.11283
tun,1980,85.21108
tun,1981,87.31007
tun,1982,91.02484
tun,1983,96.08574
tun,1984,99.81433
tun,1985,102.45223
tun,1986,105.01357
tun,1987,105.7762
tun,1988,105.57517
tun,1989,103.62703
tun,1990,106.01322
tun,1991,107.46162
tun,1992,108.15613
tun,1993,108.57667
tun,1994,110.54786
tun,1995,110.71038
tun,1996,110.12819
tun,1997,109.23542
tun,1998,110.1934
tun,1999,111.68626
tun,2000,112.39906
tun,2001,113.23295
tun,2002,112.97531
tun,2003,112.52398
tun,2004,111.65933
tun,2005,110.7737
tun,2006,108.83082
tun,2007,105.02792
tun,2008,104.14455
tun,2009,105.10548
tun,2010,106.97377
tun,2011,107.70755
tun,2012,110.17192
tun,2013,111.30299
tun,2014,113.37516
tun,2015,114.58058
tun,2016,115.07786
tun,2017,115.39435
tun,2018,114.9282
tun,2020,112.5381
tur,1971,91.17292
tur,1972,92.41611
tur,1973,94.49381
tur,1974,95.23519
tur,1975,95.45872
tur,1976,95.96418
tur,1977,95.17347
tur,1978,92.95861
tur,1979,93.10718
tur,1981,90.97333
tur,1982,93.55856
tur,1984,101.50592
tur,1985,101.20697
tur,1986,102.13932
tur,1987,101.72833
tur,1988,103.2848
tur,1989,100.46318
tur,1990,100.88569
tur,1991,100.49491
tur,1992,100.29463
tur,1993,97.86003
tur,1994,95.886
tur,1995,95.59461
tur,1997,95.12006
tur,1999,98.49344
tur,2000,98.52264
tur,2001,101.289
tur,2002,102.70024
tur,2003,99.90493
tur,2004,100.3066
tur,2005,100.49376
tur,2006,100.47208
tur,2007,101.2009
tur,2008,101.09913
tur,2009,99.16417
tur,2010,100.57778
tur,2011,100.55997
tur,2012,97.90453
tur,2013,106.78929
tur,2014,106.06443
tur,2015,102.6663
tur,2016,100.62768
tur,2017,92.67105
tur,2018,94.35992
tur,2019,96.45199
tuv,1984,94.10569
tuv,1986,86.78899
tuv,1987,84.51178
tuv,1990,76.64596
tuv,1993,84.86417
tuv,1994,87.7892
tuv,1998,94.76744
tuv,1999,98.17906
tuv,2000,114.96063
tuv,2001,114.72
tuv,2002,105.46624
tuv,2003,108.64
tuv,2004,111.26984
tuv,2005,109.87461
tuv,2006,108.35913
tuv,2014,94.13408
tuv,2015,97.787
tuv,2016,85.08892
tuv,2018,82.46319
tuv,2019,83.73016
tuv,2020,85.99476
tza,1970,26.97841
tza,1971,28.08307
tza,1972,30.05398
tza,1973,32.56435
tza,1974,35.80256
tza,1975,45.08102
tza,1976,55.09155
tza,1977,63.6084
tza,1978,83.49058
tza,1979,88.26284
tza,1980,91.04579
tza,1981,93.85421
tza,1982,91.36535
tza,1983,91.02145
tza,1984,87.03963
tza,1985,77.34138
tza,1986,74.99399
tza,1987,72.42673
tza,1988,70.25492
tza,1989,69.93154
tza,1990,70.43795
tza,1991,70.66589
tza,1992,69.74113
tza,1993,70.03067
tza,1994,69.18342
tza,1995,68.73663
tza,1996,68.07677
tza,1997,68.48197
tza,1998,66.62943
tza,1999,67.6616
tza,2000,68.66459
tza,2001,74.2666
tza,2002,88.18724
tza,2003,94.0401
tza,2004,99.44001
tza,2005,103.80214
tza,2006,107.85825
tza,2007,110.61865
tza,2008,111.75973
tza,2009,106.75174
tza,2010,103.78765
tza,2011,98.88296
tza,2012,95.28867
tza,2013,91.94853
tza,2014,88.96808
tza,2015,86.95237
tza,2016,87.25864
tza,2017,90.75761
tza,2018,95.39328
tza,2019,97.40527
tza,2020,98.36622
uga,1970,30.71849
uga,1971,32.52195
uga,1972,31.82073
uga,1974,34.51863
uga,1975,36.57159
uga,1976,38.79164
uga,1977,41.59605
uga,1978,43.12175
uga,1979,43.16258
uga,1980,45.58164
uga,1981,47.66697
uga,1982,53.09981
uga,1983,56.16323
uga,1984,60.68822
uga,1985,65.07198
uga,1986,66.91129
uga,1987,67.03103
uga,1988,65.92571
uga,1989,62.88215
uga,1990,63.11281
uga,1991,63.90739
uga,1992,56.11636
uga,1993,60.53772
uga,1994,66.09195
uga,1995,63.25411
uga,1996,65.22921
uga,1997,109.39902
uga,1998,117.28577
uga,1999,123.34452
uga,2000,126.53234
uga,2001,130.49077
uga,2002,135.97684
uga,2003,136.25465
uga,2004,127.94497
uga,2005,121.99995
uga,2006,121.2593
uga,2007,120.32023
uga,2008,123.33585
uga,2009,124.69513
uga,2010,122.41609
uga,2011,114.93898
uga,2012,114.61001
uga,2013,113.00964
uga,2015,103.72411
uga,2016,105.66304
uga,2017,104.12882
ukr,1993,117.51409
ukr,1994,118.30453
ukr,1998,115.03782
ukr,1999,113.29167
ukr,2000,112.99045
ukr,2001,119.12656
ukr,2002,124.84487
ukr,2003,97.29462
ukr,2004,96.38692
ukr,2005,106.23457
ukr,2006,99.85171
ukr,2007,97.86164
ukr,2008,96.97201
ukr,2009,96.87275
ukr,2010,99.10597
ukr,2011,101.2645
ukr,2012,101.69773
ukr,2013,102.05722
ukr,2014,100.11248
ury,1970,109.17052
ury,1971,113.45871
ury,1972,111.31122
ury,1973,113.63938
ury,1974,106.77034
ury,1975,105.76514
ury,1976,107.85309
ury,1977,108.94989
ury,1978,113.10471
ury,1979,106.79359
ury,1980,106.5041
ury,1981,121.24171
ury,1983,106.49645
ury,1984,105.41022
ury,1985,106.32627
ury,1986,105.50016
ury,1987,105.35318
ury,1988,105.5834
ury,1989,106.8175
ury,1990,107.94789
ury,1991,108.05994
ury,1992,108.12934
ury,1993,108.42427
ury,1994,107.54823
ury,1995,107.24149
ury,1996,107.45702
ury,1997,111.97064
ury,1998,111.1618
ury,1999,110.50744
ury,2000,108.10746
ury,2001,107.18957
ury,2002,108.99597
ury,2003,109.88206
ury,2004,111.26804
ury,2005,112.70218
ury,2006,114.02757
ury,2007,113.46721
ury,2008,112.62229
ury,2009,111.97409
ury,2010,110.92995
ury,2011,111.51822
ury,2012,110.37673
ury,2013,110.22646
ury,2014,110.05648
ury,2015,109.7999
ury,2016,108.50735
ury,2017,107.55987
ury,2018,105.4961
ury,2019,104.01622
usa,1981,99.74214
usa,1982,101.1528
usa,1983,98.78533
usa,1984,98.34321
usa,1985,99.04173
usa,1986,100.56425
usa,1987,100.94344
usa,1990,105.72432
usa,1991,104.35638
usa,1993,102.85057
usa,1994,102.60235
usa,1995,103.55213
usa,1996,102.9015
usa,1998,103.88849
usa,1999,103.35041
usa,2005,101.3106
usa,2013,99.03338
usa,2014,99.50208
usa,2015,100.28726
usa,2016,101.27641
usa,2017,101.422
usa,2018,101.19637
usa,2019,101.34374
uzb,1981,110.01601
uzb,1986,115.11064
uzb,1989,109.70526
uzb,1990,110.47781
uzb,1991,110.98967
uzb,1992,104.20912
uzb,1993,104.73453
uzb,1994,105.27613
uzb,1995,103.39231
uzb,1996,98.72084
uzb,1997,99.61286
uzb,1998,98.8011
uzb,1999,99.33703
uzb,2000,99.90066
uzb,2001,99.67454
uzb,2002,98.39268
uzb,2003,97.92289
uzb,2004,96.95927
uzb,2005,96.98249
uzb,2006,95.95086
uzb,2007,93.97908
uzb,2008,92.96319
uzb,2009,92.18029
uzb,2010,93.09107
uzb,2011,93.55072
uzb,2012,95.38831
uzb,2013,96.76722
uzb,2014,97.67733
uzb,2015,99.19156
uzb,2016,100.84059
uzb,2017,102.86976
uzb,2018,103.42759
uzb,2019,101.57236
uzb,2020,99.11991
vct,1971,135.05086
vct,1972,164.00845
vct,1974,100.94511
vct,1975,97.42756
vct,1976,101.82429
vct,1982,102.1935
vct,1984,108.3961
vct,1986,123.92638
vct,1987,114.64413
vct,1991,112.44168
vct,1994,114.07521
vct,1998,115.09684
vct,1999,115.35168
vct,2000,114.63294
vct,2001,115.58931
vct,2002,111.82919
vct,2003,117.24004
vct,2004,111.3708
vct,2005,112.1378
vct,2007,106.8836
vct,2008,105.23306
vct,2009,105.50948
vct,2010,106.20562
vct,2011,105.08557
vct,2012,110.76745
vct,2013,109.58515
vct,2014,109.62926
vct,2015,109.69748
vct,2016,109.37341
vct,2017,109.79887
vct,2018,112.74018
ven,1971,92.06829
ven,1972,93.008
ven,1973,93.33355
ven,1974,92.39517
ven,1975,93.21902
ven,1976,96.47144
ven,1977,98.51104
ven,1978,101.41042
ven,1979,102.94619
ven,1980,104.9356
ven,1983,109.44407
ven,1984,106.75594
ven,1985,107.07013
ven,1986,107.11345
ven,1987,106.30223
ven,1988,105.91802
ven,1989,105.70108
ven,1991,109.54465
ven,1992,110.87879
ven,1993,109.01914
ven,1996,100.06796
ven,1997,100.58332
ven,1999,98.90906
ven,2000,100.58041
ven,2001,103.35815
ven,2002,105.65397
ven,2003,103.69204
ven,2004,103.50652
ven,2005,103.16702
ven,2006,102.74506
ven,2007,104.36847
ven,2008,101.66258
ven,2009,101.96415
ven,2010,101.28894
ven,2011,101.11292
ven,2012,101.28929
ven,2013,101.8808
ven,2014,100.42679
ven,2015,99.77385
ven,2016,97.79953
ven,2017,95.99872
vgb,1971,117.73221
vgb,1972,115.26012
vgb,1973,116.16499
vgb,1974,99.2416
vgb,1975,110.6383
vgb,1976,109.56887
vgb,1979,105.77342
vgb,1981,109.35412
vgb,1983,114.21965
vgb,1984,113.51351
vgb,1985,117.2209
vgb,1990,113.60174
vgb,1991,120.17448
vgb,1992,123.18376
vgb,1994,121.12676
vgb,1995,122.20077
vgb,1999,110.11419
vgb,2000,109.39968
vgb,2001,105.67485
vgb,2002,107.24864
vgb,2003,105.13428
vgb,2004,107.84469
vgb,2005,109.81932
vgb,2006,108.77598
vgb,2007,111.47787
vgb,2009,108.71722
vgb,2010,107.24138
vgb,2011,101.20887
vgb,2012,101.93462
vgb,2013,103.45061
vgb,2014,108.65922
vgb,2015,114.52555
vgb,2016,118.67794
vgb,2017,125.92593
vgb,2018,102.45763
vgb,2019,117.55793
vgb,2020,123.12734
vir,1991,108.02368
vir,1993,114.05014
vnm,1976,110.69617
vnm,1977,114.75581
vnm,1978,107.17354
vnm,1979,101.70414
vnm,1980,107.31744
vnm,1981,104.05141
vnm,1985,102.0754
vnm,1986,102.27943
vnm,1991,106.90161
vnm,1995,113.8342
vnm,1998,112.40989
vnm,1999,108.45921
vnm,2000,107.16101
vnm,2001,104.08837
vnm,2002,100.39851
vnm,2003,97.57024
vnm,2004,95.99644
vnm,2005,95.18296
vnm,2006,96.51411
vnm,2007,98.05822
vnm,2009,101.12841
vnm,2010,103.16561
vnm,2011,104.95465
vnm,2012,108.3855
vnm,2013,107.50346
vnm,2014,110.23586
vnm,2015,110.12642
vnm,2016,112.0794
vnm,2017,110.15374
vnm,2018,111.85383
vnm,2019,116.72459
vnm,2020,118.56549
vut,1970,112.01066
vut,1971,116.68031
vut,1972,112.20707
vut,1973,112.14304
vut,1974,111.44828
vut,1975,110.73093
vut,1976,110.73141
vut,1977,110.51585
vut,1978,111.56827
vut,1979,113.02031
vut,1980,114.59325
vut,1981,110.81253
vut,1989,99.04966
vut,1990,95.95135
vut,1991,94.33244
vut,1992,96.7026
vut,1993,109.11462
vut,1994,108.27311
vut,1997,110.40264
vut,1998,118.62468
vut,1999,116.55025
vut,2000,118.63992
vut,2001,119.97252
vut,2002,121.14051
vut,2003,124.64436
vut,2004,119.95488
vut,2005,116.13474
vut,2006,110.81842
vut,2007,111.26227
vut,2008,113.99419
vut,2009,112.94103
vut,2010,121.87558
vut,2013,116.30005
vut,2015,107.77811
vut,2019,116.01545
vut,2020,120.43426
wsm,1970,81.54533
wsm,1971,77.86131
wsm,1972,83.51166
wsm,1973,87.73893
wsm,1975,99.12836
wsm,1976,95.50577
wsm,1977,97.24443
wsm,1978,97.97556
wsm,1979,101.24487
wsm,1980,98.77924
wsm,1981,98.26384
wsm,1982,97.81478
wsm,1983,99.03537
wsm,1986,104.36839
wsm,1994,100.28549
wsm,1995,101.62634
wsm,1996,100.62617
wsm,1997,101.41258
wsm,1998,101.02064
wsm,1999,96.02805
wsm,2000,97.34922
wsm,2001,101.22461
wsm,2002,105.61085
wsm,2003,107.81397
wsm,2004,109.60199
wsm,2005,109.7971
wsm,2006,108.76892
wsm,2007,108.10871
wsm,2009,104.57041
wsm,2010,109.93191
wsm,2011,107.85874
wsm,2012,107.23908
wsm,2014,107.99744
wsm,2015,106.39106
wsm,2016,107.93271
wsm,2017,108.69744
wsm,2018,110.43128
wsm,2019,115.72207
wsm,2020,117.08162
yem,1999,51.62078
yem,2001,59.68817
yem,2002,63.03113
yem,2003,67.24206
yem,2004,71.17735
yem,2005,75.52609
yem,2008,80.24258
yem,2010,82.25073
yem,2011,85.7604
yem,2012,85.879
yem,2013,89.4161
yem,2016,87.10226
zaf,1970,99.43875
zaf,1986,79.84838
zaf,1987,80.90887
zaf,1988,80.83798
zaf,1989,105.42968
zaf,1990,104.93238
zaf,1991,105.64761
zaf,1994,108.1698
zaf,1995,110.41032
zaf,1997,107.86935
zaf,1998,106.51483
zaf,1999,105.96301
zaf,2000,99.34681
zaf,2001,100.49727
zaf,2002,102.56027
zaf,2003,103.83323
zaf,2004,104.60366
zaf,2005,104.11424
zaf,2006,104.34225
zaf,2007,106.34689
zaf,2008,105.83941
zaf,2009,104.46989
zaf,2010,102.66989
zaf,2011,101.26646
zaf,2012,101.00954
zaf,2013,100.44002
zaf,2014,100.65726
zaf,2015,101.9005
zaf,2016,101.4936
zaf,2017,99.1387
zaf,2018,96.59
zaf,2019,96.61686
zmb,1970,76.49692
zmb,1971,77.96441
zmb,1972,80.05998
zmb,1973,80.80914
zmb,1974,83.02715
zmb,1975,82.23837
zmb,1976,83.50062
zmb,1977,84.18965
zmb,1978,84.33001
zmb,1979,84.42309
zmb,1980,85.24258
zmb,1981,85.02971
zmb,1982,85.49188
zmb,1983,87.72746
zmb,1984,89.55696
zmb,1985,92.72423
zmb,1986,92.12099
zmb,1988,90.1052
zmb,1994,82.61634
zmb,1995,80.77551
zmb,1996,79.13836
zmb,1998,77.56605
zmb,1999,75.43147
zmb,2000,75.85329
zmb,2001,75.90351
zmb,2002,78.66292
zmb,2004,98.00515
zmb,2005,108.8322
zmb,2006,111.64445
zmb,2007,112.05797
zmb,2008,113.46316
zmb,2009,107.61095
zmb,2010,107.31358
zmb,2011,107.48265
zmb,2012,108.37373
zmb,2013,102.89172
zmb,2014,104.51504
zmb,2015,101.6142
zmb,2016,99.59312
zmb,2017,99.90419
zwe,1970,63.24492
zwe,1971,57.83917
zwe,1972,60.31524
zwe,1973,60.81816
zwe,1974,62.33873
zwe,1975,62.76184
zwe,1976,62.40809
zwe,1977,61.53507
zwe,1978,55.39837
zwe,1979,53.66629
zwe,1981,106.17555
zwe,1982,113.86199
zwe,1983,117.64182
zwe,1984,118.26008
zwe,1985,118.65302
zwe,1986,117.11998
zwe,1987,109.58846
zwe,1988,105.43887
zwe,1989,105.21204
zwe,1990,98.97785
zwe,1991,104.05141
zwe,1992,104.00276
zwe,1995,106.63542
zwe,1996,105.48579
zwe,1998,103.88931
zwe,1999,103.34153
zwe,2000,104.4513
zwe,2001,108.75015
zwe,2002,104.11074
zwe,2003,103.24504
zwe,2012,111.38533
zwe,2013,108.71179
zwe,2015,102.76988
zwe,2016,100.46087
zwe,2017,98.54614
zwe,2018,97.58607
zwe,2019,97.09995
zwe,2020,97.55364
