geo,time,nv_ind_manf_kd_zg
pry,1966,2.14005
pry,1967,12.27668
pry,1968,3.85217
pry,1969,4.54165
pry,1970,3.05463
pry,1971,3.21619
pry,1972,14.62152
pry,1973,7.55356
pry,1974,11.77967
pry,1975,-0.73597
pry,1976,3.633
pry,1977,18.04112
pry,1978,10.54587
pry,1979,5.49518
pry,1980,13.0309
pry,1981,5.13393
pry,1982,-2.07332
pry,1983,-2.83224
pry,1984,5.10434
pry,1985,5.62914
pry,1986,-1.83351
pry,1987,0.38196
pry,1988,12.00988
pry,1989,-3.73932
pry,1990,8.17298
pry,1991,3.18408
pry,1992,5.57347
pry,1993,4.76588
pry,1994,0.83504
pry,1995,3.22598
pry,1996,1.4393
pry,1997,2.11788
pry,1998,-0.40959
pry,1999,-0.50976
pry,2000,-2.77446
pry,2001,0.46329
pry,2002,-0.18137
pry,2003,0.90056
pry,2004,2.08353
pry,2005,-0.17064
pry,2006,1.61903
pry,2007,-0.01282
pry,2008,7.30111
pry,2009,-3.8143
pry,2010,4.89602
pry,2011,4.02978
pry,2012,3.10887
pry,2013,7.66652
pry,2014,6.98899
pry,2015,5.20857
pry,2016,4.57477
pry,2017,6.21644
pry,2018,2.35665
pry,2019,-1.1723
pry,2020,-0.51644
pse,1995,-0.45493
pse,1996,-18.2803
pse,1997,-0.68351
pse,1998,8.82169
pse,1999,-5.1744
pse,2000,-4.44624
pse,2001,-1.12098
pse,2002,-23.80749
pse,2003,35.0365
pse,2004,5.69994
pse,2005,26.70609
pse,2006,-31.97984
pse,2007,-3.55427
pse,2008,45.41833
pse,2009,8.80626
pse,2010,20.41367
pse,2011,-0.72442
pse,2012,13.17235
pse,2013,5.16485
pse,2014,-9.11447
pse,2015,-9.42346
pse,2016,15.14128
pse,2017,17.15124
pse,2018,0.34153
pse,2019,0.91899
pse,2020,-12.88364
qat,2001,13.63834
qat,2002,10.41667
qat,2003,7.22692
qat,2004,6.49874
qat,2005,8.45047
qat,2006,4.73565
qat,2007,6.77038
qat,2008,18.86719
qat,2009,13.73257
qat,2010,17.60778
qat,2011,9.96881
qat,2012,4.90889
qat,2013,5.1768
qat,2014,4.4182
qat,2015,6.32745
qat,2016,0.97945
qat,2017,-0.82365
qat,2018,6.74282
qat,2019,-1.72363
qat,2020,-6.70691
rou,1996,7.32079
rou,1997,-7.09426
rou,1998,-6.62855
rou,1999,-1.9603
rou,2000,8.36984
rou,2001,11.13503
rou,2002,6.00236
rou,2003,5.66914
rou,2004,9.10675
rou,2005,3.65048
rou,2006,8.21282
rou,2007,-0.48167
rou,2008,16.13662
rou,2009,-5.91462
rou,2010,1.0135
rou,2011,6.85947
rou,2012,-14.49665
rou,2013,8.04945
rou,2014,6.12074
rou,2015,3.81351
rou,2016,6.47822
rou,2017,7.88483
rou,2018,2.85078
rou,2019,-1.11701
rou,2020,-9.66387
rus,2003,8.79937
rus,2004,8.0528
rus,2005,4.43723
rus,2006,6.57207
rus,2007,7.52238
rus,2008,-2.12224
rus,2009,-14.61591
rus,2010,8.60857
rus,2011,8.59058
rus,2012,5.18473
rus,2013,1.40536
rus,2014,0.76197
rus,2015,-0.91545
rus,2016,1.08647
rus,2017,4.38599
rus,2018,3.96225
rus,2019,2.77
rus,2020,-0.02501
rwa,2000,-0.23745
rwa,2001,10.00768
rwa,2002,15.16151
rwa,2003,4.50382
rwa,2004,12.30873
rwa,2005,8.45879
rwa,2006,13.37125
rwa,2007,0.52883
rwa,2008,5.53169
rwa,2009,2.92593
rwa,2010,9.31361
rwa,2011,8.44162
rwa,2012,5.77779
rwa,2013,4.64456
rwa,2014,-12.60548
rwa,2015,8.37266
rwa,2016,6.63456
rwa,2017,6.50934
rwa,2018,13.57437
rwa,2019,11.25608
rwa,2020,2.01791
sau,1969,7.90601
sau,1970,95.72757
sau,1971,-0.06222
sau,1972,3.88085
sau,1973,7.45902
sau,1974,14.35131
sau,1975,-4.44678
sau,1976,11.61598
sau,1977,6.37269
sau,1978,7.64923
sau,1979,9.23222
sau,1980,3.64922
sau,1981,7.6287
sau,1982,6.62028
sau,1983,7.64642
sau,1984,9.61175
sau,1985,12.66007
sau,1986,9.85847
sau,1987,0.5497
sau,1988,4.12146
sau,1989,-3.04916
sau,1990,8.37856
sau,1991,-2.61728
sau,1992,4.02286
sau,1993,2.92644
sau,1994,3.72405
sau,1995,3.31973
sau,1996,13.91902
sau,1997,2.0581
sau,1998,1.92749
sau,1999,2.98168
sau,2000,4.43284
sau,2001,3.00508
sau,2002,1.92073
sau,2003,7.9028
sau,2004,12.30317
sau,2005,6.54116
sau,2006,7.52807
sau,2007,7.59373
sau,2008,9.13233
sau,2009,1.48604
sau,2010,8.12941
sau,2011,8.9042
sau,2012,4.07055
sau,2013,3.37057
sau,2014,9.53956
sau,2015,6.59142
sau,2016,3.19845
sau,2017,1.29698
sau,2018,2.09869
sau,2019,-1.56231
sau,2020,-7.72745
sdn,1971,-3.335
sdn,1972,-9.28733
sdn,1973,-3.93777
sdn,1974,14.45708
sdn,1975,16.98114
sdn,1976,10.28973
sdn,1977,-0.59579
sdn,1978,-1.63467
sdn,1979,5.29014
sdn,1980,9.74613
sdn,1981,8.94058
sdn,1982,23.25632
sdn,1983,8.74687
sdn,1984,-1.18187
sdn,1985,3.57142
sdn,1986,-5.70969
sdn,1987,20.49667
sdn,1988,3.04913
sdn,1989,0.06849
sdn,1990,-11.34839
sdn,1991,3.72143
sdn,1992,29.99851
sdn,1993,-2.23317
sdn,1994,-12.0417
sdn,1995,5.9928
sdn,1996,36.60008
sdn,1997,6
sdn,1998,5.56303
sdn,1999,0.94658
sdn,2000,2.19683
sdn,2001,-4.48409
sdn,2002,7.94793
sdn,2003,-0.09366
sdn,2004,6.79505
sdn,2005,4.62952
sdn,2006,0.86657
sdn,2007,12.10487
sdn,2008,8.12215
sdn,2009,8.49282
sen,2000,8.83859
sen,2001,7.59508
sen,2002,3.12243
sen,2003,-0.40062
sen,2004,3.01345
sen,2005,1.04008
sen,2006,-0.00741
sen,2007,2.2927
sen,2008,-2.34914
sen,2009,3.57545
sen,2010,1.75314
sen,2011,9.18575
sen,2012,-0.05902
sen,2013,2.85288
sen,2014,0.21996
sen,2015,6.10778
sen,2016,5.90378
sen,2017,5.13203
sen,2018,4.05735
sen,2019,3.56506
sen,2020,-2.67186
sgp,1961,5.34681
sgp,1962,8.97746
sgp,1963,16.67236
sgp,1964,3.10554
sgp,1965,11.78518
sgp,1966,14.04423
sgp,1967,14.87797
sgp,1968,19.30539
sgp,1969,22.772
sgp,1970,21.53525
sgp,1971,18.42779
sgp,1972,18.07054
sgp,1973,16.20516
sgp,1974,3.97096
sgp,1975,-1.97255
sgp,1976,11.73122
sgp,1977,9.31849
sgp,1978,11.32335
sgp,1979,13.80291
sgp,1980,9.99904
sgp,1981,9.29988
sgp,1982,-3.50125
sgp,1983,2.79888
sgp,1984,7.4994
sgp,1985,-7.29883
sgp,1986,8.40222
sgp,1987,17.45288
sgp,1988,18.33052
sgp,1989,9.8006
sgp,1990,9.4969
sgp,1991,5.44169
sgp,1992,2.29564
sgp,1993,9.66652
sgp,1994,12.69248
sgp,1995,10.04027
sgp,1996,2.77002
sgp,1997,4.29907
sgp,1998,-0.72844
sgp,1999,13.03096
sgp,2000,15.14638
sgp,2001,-11.60535
sgp,2002,8.46902
sgp,2003,2.99613
sgp,2004,13.84592
sgp,2005,9.50949
sgp,2006,11.92201
sgp,2007,5.94091
sgp,2008,-4.1885
sgp,2009,-4.14998
sgp,2010,29.6749
sgp,2011,7.80768
sgp,2012,0.3195
sgp,2013,1.67141
sgp,2014,2.68287
sgp,2015,-5.12733
sgp,2016,3.70061
sgp,2017,10.40603
sgp,2018,7.02885
sgp,2019,-1.45521
sgp,2020,7.25884
sle,1991,-16.22003
sle,1992,28.81594
sle,1993,4.57417
sle,1994,-4.02
sle,1995,-11.11111
sle,1996,1.2207
sle,1997,-22.28654
sle,1998,0.49659
sle,1999,-4.38542
sle,2000,7.68734
sle,2001,-15.29667
sle,2002,12.75057
sle,2003,-1.09852
sle,2004,1.09601
sle,2005,3.52695
sle,2006,16.40959
sle,2007,1.14211
sle,2008,1.49444
sle,2009,-6.80569
sle,2010,9.09402
sle,2011,14.97658
sle,2012,4.02056
sle,2013,2.44924
sle,2014,-7.14343
sle,2015,0.30128
sle,2016,4.58048
sle,2017,5.01162
sle,2018,3.50165
sle,2019,4.49257
sle,2020,-6.74208
slv,1966,11.35564
slv,1967,8.36187
slv,1968,4.40674
slv,1969,0.73934
slv,1970,3.73916
slv,1971,4.00344
slv,1972,4.68914
slv,1973,5.64889
slv,1974,3.59084
slv,1975,-3.60861
slv,1976,10.84375
slv,1977,6.56539
slv,1978,4.97228
slv,1979,-9.32144
slv,1980,-20.94119
slv,1981,-14.27419
slv,1982,-6.73516
slv,1983,0.13555
slv,1984,-0.79924
slv,1985,-1.01471
slv,1986,1.33748
slv,1987,2.96817
slv,1988,3.41105
slv,1989,2.64753
slv,1990,4.90427
slv,1991,3.0371
slv,1992,5.21598
slv,1993,7.41786
slv,1994,5.68752
slv,1995,4.18887
slv,1996,-0.57967
slv,1997,5.51991
slv,1998,5.06988
slv,1999,1.4186
slv,2000,1.89467
slv,2001,1.49033
slv,2002,0.40985
slv,2003,-0.0271
slv,2004,-1.53617
slv,2005,-1.37027
slv,2006,2.95205
slv,2007,2.14889
slv,2008,5.64917
slv,2009,-4.1176
slv,2010,1.88032
slv,2011,4.09207
slv,2012,1.43962
slv,2013,0.78253
slv,2014,2.54041
slv,2015,3.01292
slv,2016,1.39482
slv,2017,1.17727
slv,2018,0.47647
slv,2019,1.96602
slv,2020,-12.07061
smr,2016,3.66979
smr,2017,-0.44082
smr,2018,14.078
smr,2019,-2.70887
som,1971,6.95978
som,1972,0.92949
som,1973,-16.74478
som,1974,-11.1975
som,1975,7.66469
som,1976,29.76705
som,1977,-12.72609
som,1978,-15.48066
som,1979,19.79411
som,1980,9.0989
som,1981,-16.6599
som,1982,24.54569
som,1983,-18.98834
som,1984,-7.20461
som,1985,7.27226
som,1986,10.88056
som,1987,4.89558
som,1988,-5.06117
som,1989,-20.01313
som,1990,0
srb,1996,11.18041
srb,1997,11.41506
srb,1998,7.69845
srb,1999,-13.83114
srb,2000,13.2409
srb,2001,4.71847
srb,2002,8.70859
srb,2003,1.7128
srb,2004,8.18878
srb,2005,2.33673
srb,2006,0.25062
srb,2007,5.89368
srb,2008,3.48458
srb,2009,-12.64457
srb,2010,0.71416
srb,2011,1.49497
srb,2012,2.44329
srb,2013,6.3653
srb,2014,-6.4132
srb,2015,3.1183
srb,2016,2.97962
srb,2017,4.51068
srb,2018,1.47765
srb,2019,0.0616
srb,2020,0.18777
ssd,2009,58.96001
ssd,2010,-12.52
ssd,2011,-14.49001
ssd,2012,-24.54604
ssd,2013,67.33259
ssd,2014,-31.14423
ssd,2015,17.82523
stp,2002,4.51056
stp,2003,3.40465
stp,2004,2.73169
stp,2005,3.57355
stp,2006,4.98326
stp,2007,3.24661
stp,2008,7.65906
stp,2009,13.08467
stp,2010,4.81591
stp,2011,6.90096
stp,2012,-1.49242
stp,2013,6.02943
stp,2014,-3.58324
stp,2015,3.32462
stp,2016,11.35371
stp,2017,0.96148
stp,2018,-1.46208
stp,2019,1.13137
stp,2020,3.3315
sur,1976,7.51622
sur,1977,-1.59688
sur,1978,6.38298
sur,1979,-5.62712
sur,1980,-11.24087
sur,1981,2.81124
sur,1982,-16.40625
sur,1983,-9.34579
sur,1984,-3.60825
sur,1985,6.95187
sur,1986,2.5
sur,1987,-22.43902
sur,1988,11.94969
sur,1989,1.68539
sur,1990,1.65746
sur,1991,2.96496
sur,1992,-15.18325
sur,1993,-20.06173
sur,1994,2.7027
sur,1995,-1.50375
sur,1996,4.58014
sur,1997,0.36497
sur,1998,2.18181
sur,1999,-8.89679
sur,2000,59.76562
sur,2001,12.46943
sur,2002,-3.69564
sur,2003,5.64334
sur,2004,10.68376
sur,2005,10.23166
sur,2006,-2.41715
sur,2007,1.93861
sur,2008,9.19176
sur,2009,-11.4659
sur,2010,12.02186
sur,2011,1.7561
sur,2012,-18.1208
sur,2013,8.72365
sur,2014,-8.13139
sur,2015,1.0551
sur,2016,4.52062
sur,2017,21.86312
sur,2018,5.85023
sur,2019,-7.73766
sur,2020,1.79712
svk,1996,2.05166
svk,1997,6.60565
svk,1998,16.22075
svk,1999,-0.16721
svk,2000,12.76681
svk,2001,16.65813
svk,2002,3.21894
svk,2003,17.06508
svk,2004,20.60318
svk,2005,13.17957
svk,2006,12.34882
svk,2007,10.20593
svk,2008,3.20749
svk,2009,-14.86655
svk,2010,28.60834
svk,2011,3.98597
svk,2012,0.30034
svk,2013,-0.99726
svk,2014,20.12253
svk,2015,12.52432
svk,2016,-1.13496
svk,2017,1.03283
svk,2018,11.72647
svk,2019,7.36138
svk,2020,-16.04218
svn,1996,5.46726
svn,1997,7.58344
svn,1998,2.00559
svn,1999,3.08283
svn,2000,9.38471
svn,2001,5.18383
svn,2002,5.37969
svn,2003,5.7346
svn,2004,5.76736
svn,2005,3.63395
svn,2006,7.00688
svn,2007,8.77587
svn,2008,1.10903
svn,2009,-15.58328
svn,2010,6.32124
svn,2011,3.22639
svn,2012,-2.8669
svn,2013,-0.73963
svn,2014,4.52658
svn,2015,2.81651
svn,2016,5.56163
svn,2017,7.74887
svn,2018,3.00112
svn,2019,8.27284
svn,2020,-2.76164
swe,1981,-3.64032
swe,1982,-0.89097
swe,1983,5.7242
swe,1984,9.27021
swe,1985,2.35186
swe,1986,0.80868
swe,1987,2.23881
swe,1988,3.42553
swe,1989,0.46894
swe,1990,-1.90427
swe,1991,-4.67028
swe,1992,-4.76708
swe,1993,0.23799
swe,1994,15.71658
swe,1995,13.23518
swe,1996,3.62047
swe,1997,8.39197
swe,1998,8.96935
swe,1999,7.894
swe,2000,9.43069
swe,2001,-0.86863
swe,2002,4.61251
swe,2003,3.44349
swe,2004,5.68464
swe,2005,2.88427
swe,2006,7.41345
swe,2007,4.0982
swe,2008,-4.15943
swe,2009,-23.20005
swe,2010,21.59397
swe,2011,5.82741
swe,2012,-7.15477
swe,2013,-3.45996
swe,2014,-1.1356
swe,2015,5.56563
swe,2016,0.46218
swe,2017,3.76063
swe,2018,2.369
swe,2019,-1.83142
swe,2020,-6.39138
swz,1972,10.55198
swz,1973,6.81991
swz,1974,0
swz,1975,-0.6413
swz,1976,6.41137
swz,1977,34.93731
swz,1978,6.95236
swz,1979,2.51238
swz,1980,-7.51299
swz,1981,0.479
swz,1982,5.19608
swz,1983,1.11836
swz,1984,-0.55299
swz,1985,-1.2975
swz,1986,44.60092
swz,1987,65.58442
swz,1988,23.13726
swz,1989,9.23567
swz,1990,20.14577
swz,1991,1.31036
swz,1992,2.75449
swz,1993,0.90909
swz,1994,4.38901
swz,1995,3.96105
swz,1996,2.44785
swz,1997,5.50592
swz,1998,1.57543
swz,1999,1.26018
swz,2000,1.47425
swz,2001,0.76541
swz,2002,6.17536
swz,2003,3.3545
swz,2004,-0.22379
swz,2005,2.92742
swz,2006,13.29268
swz,2007,8.85683
swz,2008,-4.04539
swz,2009,-4.15231
swz,2010,10.98311
swz,2011,1.66403
swz,2012,1.87517
swz,2013,3.18931
swz,2014,4.66934
swz,2015,1.81843
swz,2016,1.47787
swz,2017,3.15622
swz,2018,-0.63148
swz,2019,5.34943
swz,2020,-10.10766
syc,1979,9.83214
syc,1980,27.40166
syc,1981,-21.9366
syc,1982,3.51271
syc,1983,9.75609
syc,1984,0.67627
syc,1985,8.44531
syc,1986,5.30974
syc,1987,12.2689
syc,1988,10.47909
syc,1989,2.91327
syc,1990,26.33308
syc,1991,17.92602
syc,1992,5.21431
syc,1993,-5.0399
syc,1994,-3.27287
syc,1995,11.29399
syc,1996,15.03699
syc,1997,28.21429
syc,1998,16.99165
syc,1999,-20.09524
syc,2000,35.6
syc,2001,-3.1
syc,2002,2.9
syc,2003,-11.40001
syc,2004,-8.79999
syc,2005,11.54856
syc,2006,3.24993
syc,2007,3.48894
syc,2008,-12.3575
syc,2009,-11.25723
syc,2010,8.43775
syc,2011,6.97876
syc,2012,24.31289
syc,2013,-13.07979
syc,2014,-6.32286
syc,2015,7.4039
syc,2016,1.68173
syc,2017,4.69836
syc,2018,6.84056
syc,2019,7.80227
syc,2020,-6.53459
tca,2013,6.05521
tca,2014,6.98992
tca,2015,-3.2372
tca,2016,-0.97324
tca,2017,-0.67568
tca,2018,-2.94785
tca,2019,-2.9949
tca,2020,-2.99978
tcd,2008,6.35093
tcd,2009,8.92746
tcd,2010,9.86746
tcd,2011,11.25
tcd,2012,12.22108
tcd,2013,26.7
tcd,2014,13.2
tcd,2015,-2.5
tcd,2016,-2.10318
tcd,2017,-8.39067
tcd,2018,0.60003
tcd,2019,0.90003
tcd,2020,-0.19942
tgo,1977,1.94197
tgo,1978,-15.23826
tgo,1979,8.98888
tgo,1980,13.40232
tgo,1981,4.41177
tgo,1982,4.22535
tgo,1983,-7.43243
tgo,1984,-18.24817
tgo,1985,9.82143
tgo,1986,4.87804
tgo,1987,0.77519
tgo,1988,6.13846
tgo,1989,16.88859
tgo,1990,13.77587
tgo,1991,5.22068
tgo,1992,2.8154
tgo,1993,-37.93327
tgo,1994,24.44466
tgo,1995,24.38435
tgo,1996,2.66882
tgo,1997,2.85326
tgo,1998,-9.13515
tgo,1999,0
tgo,2000,26.22951
tgo,2001,8.37506
tgo,2002,6.91753
tgo,2003,-8.91213
tgo,2004,-0.88447
tgo,2005,6.9519
tgo,2006,10.51217
tgo,2007,2.13386
tgo,2008,8.08548
tgo,2009,-10.95922
tgo,2010,4.5118
tgo,2011,7.4
tgo,2012,15.04095
tgo,2013,1.0293
tgo,2014,84.13816
tgo,2015,3.35772
tgo,2016,15.34543
tgo,2017,3.76763
tgo,2018,4.36178
tgo,2019,6.32207
tgo,2020,1.74089
tha,1961,10.25648
tha,1962,11.62722
tha,1963,9.37583
tha,1964,8.57103
tha,1965,16.66683
tha,1966,11.27841
tha,1967,12.16178
tha,1968,7.22923
tha,1969,12.92104
tha,1970,15.95308
tha,1971,10.84337
tha,1972,13.40632
tha,1973,15.6544
tha,1974,6.35338
tha,1975,5.71463
tha,1976,15.23331
tha,1977,14.49887
tha,1978,8.5664
tha,1979,8.40453
tha,1980,2.84813
tha,1981,6.28486
tha,1982,2.64876
tha,1983,11.18857
tha,1984,6.19543
tha,1985,-1.36911
tha,1986,9.84139
tha,1987,16.03586
tha,1988,17.93241
tha,1989,16.02792
tha,1990,15.67472
tha,1991,11.72144
tha,1992,11.30148
tha,1993,-11.21102
tha,1994,8.31743
tha,1995,11.21725
tha,1996,5.88944
tha,1997,0.93722
tha,1998,-8.30167
tha,1999,9.85638
tha,2000,3.27656
tha,2001,1.9639
tha,2002,8.86232
tha,2003,10.20127
tha,2004,7.47242
tha,2005,4.20122
tha,2006,5.6612
tha,2007,7.27135
tha,2008,2.37014
tha,2009,-3.31826
tha,2010,11.40611
tha,2011,-4.8632
tha,2012,6.92421
tha,2013,1.87969
tha,2014,0.0327
tha,2015,1.50939
tha,2016,2.25753
tha,2017,2.90483
tha,2018,3.4473
tha,2019,-0.6875
tha,2020,-5.67908
tjk,1986,0.1
tjk,1987,4.6
tjk,1988,15.59999
tjk,1989,0.4
tjk,1990,3.9
tjk,1991,-2
tjk,1992,-23.3
tjk,1993,-17.8
tjk,1994,-31.4
tjk,1995,-13.6
tjk,1996,-23.89999
tjk,1997,-2.00001
tjk,1998,8.20001
tjk,1999,4.99998
tls,2001,19.96315
tls,2002,-5.18296
tls,2003,0.25841
tls,2004,-7.66131
tls,2005,-7.55568
tls,2006,-2.52292
tls,2007,-4.79282
tls,2008,-7.32215
tls,2009,-7.17965
tls,2010,-13.69607
tls,2011,-3.01363
tls,2012,-10.86154
tls,2013,0.14232
tls,2014,10.34352
tls,2015,36.31536
tls,2016,17.16249
tls,2017,37.12212
tls,2018,2.81007
tls,2019,39.79297
tls,2020,-11.85326
ton,1976,1.17655
ton,1977,19.25853
ton,1978,5.42367
ton,1979,2.36989
ton,1980,1.58102
ton,1981,74.04115
ton,1982,3.41758
ton,1983,-0.1236
ton,1984,28.04575
ton,1985,-0.652
ton,1986,-5.29905
ton,1987,-8.54712
ton,1988,7.74615
ton,1989,10.49762
ton,1990,-2.07453
ton,1991,-5.9941
ton,1992,-1.07559
ton,1993,5.74684
ton,1994,-14.85926
ton,1995,-4.26738
ton,1996,4.49244
ton,1997,1.70004
ton,1998,1.06886
ton,1999,3.76153
ton,2000,-3.01693
ton,2001,-0.4719
ton,2002,4.70438
ton,2003,3.68101
ton,2004,8.58191
ton,2005,-4.87169
ton,2006,-1.37975
ton,2007,8.34131
ton,2008,-2.65348
ton,2009,-2.13861
ton,2010,0.51332
ton,2011,2.50259
ton,2012,1.86103
ton,2013,1.88986
ton,2014,0.88069
ton,2015,3.01484
ton,2016,7.40804
ton,2017,1.52661
ton,2018,-0.75784
ton,2019,-4.79911
ton,2020,3.55704
tto,1985,-17.99687
tto,1986,13.99491
tto,1987,-7.42187
tto,1988,-28.26402
tto,1989,6.08353
tto,1990,1.99603
tto,1991,8.58897
tto,1992,-0.38619
tto,1993,-3.40297
tto,1994,-1.65737
tto,1995,29.78897
tto,1996,4.39111
tto,1997,7.90986
tto,1998,11.48236
tto,1999,-7.18319
tto,2000,6.03685
tto,2001,9.77547
tto,2002,3.8017
tto,2003,12.16868
tto,2004,8.10781
tto,2005,13.47639
tto,2006,10.78352
tto,2007,16.33638
tto,2008,4.1016
tto,2009,1.87625
tto,2010,1.49292
tto,2011,-0.31829
tto,2012,0.46058
tto,2013,0.31101
tto,2014,-2.50424
tto,2015,2.16557
tto,2016,-2.41204
tto,2017,-2.36415
tto,2018,0.28866
tto,2019,5.7
tun,1966,-0.25325
tun,1967,-1.74548
tun,1968,-3.77909
tun,1969,7.78788
tun,1970,-5.73029
tun,1971,42.68249
tun,1972,32.85485
tun,1973,5.97767
tun,1974,15.09621
tun,1975,5.87226
tun,1976,35.41162
tun,1977,3.25891
tun,1978,5.86816
tun,1979,11.57808
tun,1980,12.05165
tun,1981,12.98673
tun,1982,2.81381
tun,1983,5.73724
tun,1984,6.5242
tun,1985,3.88431
tun,1986,-0.91198
tun,1987,2.29009
tun,1988,3.906
tun,1989,19.05562
tun,1990,-21.85427
tun,1991,3.88721
tun,1992,6.46113
tun,1993,4.92055
tun,1994,8.64355
tun,1995,4.3905
tun,1996,2.69989
tun,1997,7.48572
tun,1998,5.98551
tun,1999,6.9881
tun,2000,5.73951
tun,2001,6.85543
tun,2002,0.81707
tun,2003,0.73962
tun,2004,2.39868
tun,2005,1.3059
tun,2006,4.06572
tun,2007,8.68393
tun,2008,4.29662
tun,2009,-0.974
tun,2010,7.02441
tun,2011,-0.77127
tun,2012,1.23561
tun,2013,0.68571
tun,2014,0.5792
tun,2015,-0.59055
tun,2016,0.40626
tun,2017,1.46938
tun,2018,1.82521
tun,2019,-1.6074
tun,2020,-9.51087
tur,1969,11.7
tur,1970,1.6
tur,1971,8.7
tur,1972,10.9
tur,1973,12.9
tur,1974,7.3
tur,1975,8.7
tur,1976,9
tur,1977,6.6
tur,1978,3.2
tur,1979,-6.1
tur,1980,-3.92
tur,1981,9.44
tur,1982,6.42
tur,1983,7.46
tur,1984,9.25
tur,1985,5.7
tur,1986,10.5
tur,1987,10.06
tur,1988,1.57307
tur,1989,3.02052
tur,1990,9.68079
tur,1991,2.38035
tur,1992,5.76933
tur,1993,9.29588
tur,1994,-7.64165
tur,1995,13.91394
tur,1996,7.11221
tur,1997,11.44548
tur,1998,1.18389
tur,1999,-5.59781
tur,2000,7.49611
tur,2001,-8.61402
tur,2002,4.39721
tur,2003,9.73335
tur,2004,13.47548
tur,2005,9.5246
tur,2006,9.60167
tur,2007,6.71159
tur,2008,0.46009
tur,2009,-8.95617
tur,2010,9.17342
tur,2011,20.2335
tur,2012,2.16741
tur,2013,9.81389
tur,2014,5.61222
tur,2015,5.92012
tur,2016,4.00967
tur,2017,9.26571
tur,2018,1.22584
tur,2019,-2.39512
tur,2020,3.24247
tuv,2001,7.40223
tuv,2002,18.72562
tuv,2003,33.44286
tuv,2004,-21.91518
tuv,2005,-17.20392
tuv,2006,9.60643
tuv,2007,-8.88031
tuv,2008,37.28814
tuv,2009,-2.16049
tuv,2010,4.73186
tuv,2011,2.10843
tza,1991,1.86341
tza,1992,-4.04855
tza,1993,0.62626
tza,1994,-0.19193
tza,1995,1.62602
tza,1996,4.81874
tza,1997,5.00027
tza,1998,7.99905
tza,1999,6.06196
tza,2000,4.84818
tza,2001,5.00854
tza,2002,7.43852
tza,2003,8.96014
tza,2004,9.37979
tza,2005,9.57802
tza,2006,8.39747
tza,2007,8.62564
tza,2008,11.35923
tza,2009,4.46038
tza,2010,8.93583
tza,2011,6.67873
tza,2012,4.20348
tza,2013,3.71726
tza,2014,9.96867
tza,2015,7.10827
tza,2016,10.81662
tza,2017,8.23601
tza,2018,8.25307
tza,2019,4.5
tza,2020,2.54129
uga,1983,4.96782
uga,1984,6.934
uga,1985,-5.47715
uga,1986,-5.77803
uga,1987,3.48353
uga,1988,18.40977
uga,1989,9.04983
uga,1990,6.72269
uga,1991,7.48925
uga,1992,15.26896
uga,1993,7.34053
uga,1994,16.61202
uga,1995,17.32994
uga,1996,19.70451
uga,1997,13.44609
uga,1998,14.3999
uga,1999,14.18089
uga,2000,5.51055
uga,2001,3.70774
uga,2002,6.74793
uga,2003,4.42576
uga,2004,6.30662
uga,2005,9.45471
uga,2006,7.28767
uga,2007,5.63457
uga,2008,7.25613
uga,2009,10.03707
uga,2010,6.28516
uga,2011,10.30997
uga,2012,2.51024
uga,2013,-0.08377
uga,2014,4.74472
uga,2015,9.64057
uga,2016,3.01079
uga,2017,3.56981
uga,2018,4.62466
uga,2019,7.70122
uga,2020,1.2556
ukr,1991,-10.82863
ukr,1992,-11.84774
ukr,1993,-22.12247
ukr,1994,-37.51646
ukr,1995,-11.20043
ukr,1996,-4.02435
ukr,1997,-2.98021
ukr,1998,0
ukr,1999,5.50001
ukr,2000,12.8
ukr,2001,12.59201
ukr,2002,10.61888
ukr,2003,16.95667
ukr,2004,12.0059
ukr,2005,-0.16287
ukr,2006,8.42451
ukr,2007,9.7345
ukr,2008,-4.71076
ukr,2009,-21.59994
ukr,2010,4.35638
ukr,2011,3.13047
ukr,2012,-2.20354
ukr,2013,-9.71172
ukr,2014,-11.27262
ukr,2015,-15.23278
ukr,2016,3.66694
ukr,2017,3.99765
ukr,2018,1.65345
ukr,2019,0.86196
ukr,2020,-6.1
ury,1984,4.47902
ury,1985,-1.56243
ury,1986,11.7359
ury,1987,9.87712
ury,1988,-0.87079
ury,1989,-0.19221
ury,1990,-1.45788
ury,1991,-0.52237
ury,1992,1.52761
ury,1993,-8.98438
ury,1994,4.0395
ury,1995,-2.83417
ury,1996,4.01164
ury,1997,5.86757
ury,1998,0.10423
ury,1999,-4.73403
ury,2000,-3.85721
ury,2001,-6.97583
ury,2002,-5.84674
ury,2003,4.99247
ury,2004,7.66046
ury,2005,13.3208
ury,2006,4.79672
ury,2007,8.30374
ury,2008,8.1365
ury,2009,5.24164
ury,2010,2.55831
ury,2011,1.97705
ury,2012,-3.94999
ury,2013,1.19814
ury,2014,4.18498
ury,2015,4.89822
ury,2016,0.72558
ury,2017,-4.16952
ury,2018,5.7942
ury,2019,-3.68903
ury,2020,-5.59896
usa,1998,4.26058
usa,1999,5.72371
usa,2000,7.205
usa,2001,-4.27836
usa,2002,1.159
usa,2003,5.48226
usa,2004,7.04638
usa,2005,2.93742
usa,2006,5.68893
usa,2007,3.3173
usa,2008,-1.96616
usa,2009,-9.35702
usa,2010,5.50415
usa,2011,0.32095
