geo,time,sp_dyn_le00_in
mli,1988,44.838
mli,1989,45.323
mli,1990,45.746
mli,1991,46.076
mli,1992,46.305
mli,1993,46.445
mli,1994,46.52
mli,1995,46.573
mli,1996,46.658
mli,1997,46.823
mli,1998,47.103
mli,1999,47.515
mli,2000,48.069
mli,2001,48.758
mli,2002,49.54
mli,2003,50.373
mli,2004,51.224
mli,2005,52.057
mli,2006,52.839
mli,2007,53.553
mli,2008,54.193
mli,2009,54.756
mli,2010,55.251
mli,2011,55.701
mli,2012,56.135
mli,2013,56.578
mli,2014,57.036
mli,2015,57.509
mli,2016,57.987
mli,2017,58.452
mli,2018,58.893
mli,2019,59.306
mli,2020,59.692
mlt,1960,69.43324
mlt,1961,69.61439
mlt,1962,69.77066
mlt,1963,69.91995
mlt,1964,70.07573
mlt,1965,70.24793
mlt,1966,70.44105
mlt,1967,70.64807
mlt,1968,70.86305
mlt,1969,71.08295
mlt,1970,71.30529
mlt,1971,71.52254
mlt,1972,71.73124
mlt,1973,71.92744
mlt,1974,72.1112
mlt,1975,72.2811
mlt,1976,72.43678
mlt,1977,72.5838
mlt,1978,72.73212
mlt,1979,72.8912
mlt,1980,73.07785
mlt,1981,73.3109
mlt,1982,73.59815
mlt,1983,73.94
mlt,1984,74.33098
mlt,1985,74.75815
mlt,1986,75.2042
mlt,1987,75.64483
mlt,1988,76.06266
mlt,1989,76.44527
mlt,1990,76.78607
mlt,1991,77.08446
mlt,1992,77.3508
mlt,1993,77.59349
mlt,1994,77.81754
mlt,1995,77.29024
mlt,1996,77.34146
mlt,1997,77.73902
mlt,1998,77.5878
mlt,1999,77.5
mlt,2000,78.34878
mlt,2001,78.8439
mlt,2002,78.73902
mlt,2003,78.54634
mlt,2004,79.25366
mlt,2005,79.3
mlt,2006,79.43902
mlt,2007,79.79268
mlt,2008,79.63659
mlt,2009,80.24146
mlt,2010,81.39756
mlt,2011,80.74634
mlt,2012,80.74634
mlt,2013,81.74634
mlt,2014,82.04634
mlt,2015,81.89756
mlt,2016,82.45366
mlt,2017,82.34634
mlt,2018,82.44878
mlt,2019,82.85854
mlt,2020,82.65366
mmr,1960,42.381
mmr,1961,42.961
mmr,1962,43.567
mmr,1963,44.215
mmr,1964,44.907
mmr,1965,45.63
mmr,1966,46.357
mmr,1967,47.055
mmr,1968,47.698
mmr,1969,48.279
mmr,1970,48.796
mmr,1971,49.258
mmr,1972,49.686
mmr,1973,50.098
mmr,1974,50.503
mmr,1975,50.907
mmr,1976,51.312
mmr,1977,51.714
mmr,1978,52.113
mmr,1979,52.511
mmr,1980,52.91
mmr,1981,53.315
mmr,1982,53.726
mmr,1983,54.14
mmr,1984,54.556
mmr,1985,54.97
mmr,1986,55.375
mmr,1987,55.768
mmr,1988,56.144
mmr,1989,56.505
mmr,1990,56.849
mmr,1991,57.18
mmr,1992,57.504
mmr,1993,57.823
mmr,1994,58.141
mmr,1995,58.46
mmr,1996,58.78
mmr,1997,59.101
mmr,1998,59.422
mmr,1999,59.744
mmr,2000,60.063
mmr,2001,60.377
mmr,2002,60.685
mmr,2003,60.989
mmr,2004,61.294
mmr,2005,61.607
mmr,2006,61.938
mmr,2007,62.294
mmr,2008,62.678
mmr,2009,63.089
mmr,2010,63.525
mmr,2011,63.983
mmr,2012,64.453
mmr,2013,64.921
mmr,2014,65.378
mmr,2015,65.81
mmr,2016,66.205
mmr,2017,66.558
mmr,2018,66.867
mmr,2019,67.134
mmr,2020,67.363
mne,1960,63.70561
mne,1961,64.39178
mne,1962,65.0619
mne,1963,65.7029
mne,1964,66.30827
mne,1965,66.88439
mne,1966,67.44717
mne,1967,68.0122
mne,1968,68.5881
mne,1969,69.16959
mne,1970,69.73983
mne,1971,70.27602
mne,1972,70.75841
mne,1973,71.17527
mne,1974,71.52385
mne,1975,71.81107
mne,1976,72.05027
mne,1977,72.26398
mne,1978,72.46805
mne,1979,72.66976
mne,1980,72.8722
mne,1981,73.07034
mne,1982,73.25571
mne,1983,73.42185
mne,1984,73.5711
mne,1985,73.71134
mne,1986,73.85515
mne,1987,74.00688
mne,1988,74.1639
mne,1989,74.31798
mne,1990,74.44337
mne,1991,74.51041
mne,1992,74.50066
mne,1993,74.40861
mne,1994,74.24222
mne,1995,74.02222
mne,1996,73.77878
mne,1997,73.54905
mne,1998,73.36385
mne,1999,73.23863
mne,2000,73.18207
mne,2001,73.18751
mne,2002,73.23727
mne,2003,73.31854
mne,2004,73.42927
mne,2005,73.98293
mne,2006,73.83902
mne,2007,74.33902
mne,2008,75.13659
mne,2009,75.1439
mne,2010,75.99024
mne,2011,75.98293
mne,2012,76.2
mne,2013,76.49024
mne,2014,76.44146
mne,2015,76.44878
mne,2016,76.44146
mne,2017,76.48537
mne,2018,76.84146
mne,2019,76.68293
mne,2020,75.93171
mng,1960,48.392
mng,1961,49.304
mng,1962,50.185
mng,1963,51.012
mng,1964,51.771
mng,1965,52.461
mng,1966,53.098
mng,1967,53.702
mng,1968,54.285
mng,1969,54.845
mng,1970,55.364
mng,1971,55.819
mng,1972,56.192
mng,1973,56.477
mng,1974,56.676
mng,1975,56.796
mng,1976,56.848
mng,1977,56.86
mng,1978,56.861
mng,1979,56.875
mng,1980,56.936
mng,1981,57.074
mng,1982,57.295
mng,1983,57.595
mng,1984,57.968
mng,1985,58.392
mng,1986,58.836
mng,1987,59.266
mng,1988,59.655
mng,1989,59.992
mng,1990,60.268
mng,1991,60.486
mng,1992,60.67
mng,1993,60.841
mng,1994,61.015
mng,1995,61.211
mng,1996,61.447
mng,1997,61.73
mng,1998,62.063
mng,1999,62.446
mng,2000,62.869
mng,2001,63.319
mng,2002,63.777
mng,2003,64.23
mng,2004,64.671
mng,2005,65.103
mng,2006,65.538
mng,2007,65.985
mng,2008,66.447
mng,2009,66.916
mng,2010,67.38
mng,2011,67.818
mng,2012,68.217
mng,2013,68.566
mng,2014,68.863
mng,2015,69.111
mng,2016,69.321
mng,2017,69.509
mng,2018,69.689
mng,2019,69.87
mng,2020,70.056
moz,1960,39.439
moz,1961,39.879
moz,1962,40.238
moz,1963,40.508
moz,1964,40.698
moz,1965,40.822
moz,1966,40.904
moz,1967,40.975
moz,1968,41.061
moz,1969,41.178
moz,1970,41.343
moz,1971,41.567
moz,1972,41.836
moz,1973,42.135
moz,1974,42.451
moz,1975,42.759
moz,1976,43.028
moz,1977,43.242
moz,1978,43.391
moz,1979,43.479
moz,1980,43.515
moz,1981,43.521
moz,1982,43.527
moz,1983,43.56
moz,1984,43.637
moz,1985,43.772
moz,1986,43.975
moz,1987,44.235
moz,1988,44.541
moz,1989,44.887
moz,1990,45.261
moz,1991,45.647
moz,1992,46.033
moz,1993,46.41
moz,1994,46.772
moz,1995,47.123
moz,1996,47.47
moz,1997,47.826
moz,1998,48.194
moz,1999,48.572
moz,2000,48.946
moz,2001,49.295
moz,2002,49.61
moz,2003,49.889
moz,2004,50.143
moz,2005,50.387
moz,2006,50.641
moz,2007,50.934
moz,2008,51.292
moz,2009,51.738
moz,2010,52.31
moz,2011,53.043
moz,2012,53.931
moz,2013,54.949
moz,2014,56.062
moz,2015,57.206
moz,2016,58.309
moz,2017,59.309
moz,2018,60.163
moz,2019,60.854
moz,2020,61.387
mrt,1960,44.432
mrt,1961,45.132
mrt,1962,45.834
mrt,1963,46.531
mrt,1964,47.214
mrt,1965,47.868
mrt,1966,48.476
mrt,1967,49.032
mrt,1968,49.536
mrt,1969,49.99
mrt,1970,50.404
mrt,1971,50.788
mrt,1972,51.16
mrt,1973,51.539
mrt,1974,51.935
mrt,1975,52.358
mrt,1976,52.817
mrt,1977,53.306
mrt,1978,53.82
mrt,1979,54.357
mrt,1980,54.913
mrt,1981,55.486
mrt,1982,56.066
mrt,1983,56.643
mrt,1984,57.204
mrt,1985,57.735
mrt,1986,58.226
mrt,1987,58.671
mrt,1988,59.065
mrt,1989,59.405
mrt,1990,59.688
mrt,1991,59.914
mrt,1992,60.092
mrt,1993,60.231
mrt,1994,60.341
mrt,1995,60.426
mrt,1996,60.493
mrt,1997,60.545
mrt,1998,60.593
mrt,1999,60.643
mrt,2000,60.706
mrt,2001,60.788
mrt,2002,60.892
mrt,2003,61.018
mrt,2004,61.17
mrt,2005,61.349
mrt,2006,61.552
mrt,2007,61.776
mrt,2008,62.015
mrt,2009,62.266
mrt,2010,62.527
mrt,2011,62.799
mrt,2012,63.079
mrt,2013,63.366
mrt,2014,63.654
mrt,2015,63.936
mrt,2016,64.208
mrt,2017,64.464
mrt,2018,64.704
mrt,2019,64.925
mrt,2020,65.129
mus,1960,58.74522
mus,1961,59.74837
mus,1962,60.6269
mus,1963,61.35766
mus,1964,61.93495
mus,1965,62.35829
mus,1966,62.63871
mus,1967,62.81532
mus,1968,62.93168
mus,1969,63.0202
mus,1970,63.11805
mus,1971,63.25334
mus,1972,63.43995
mus,1973,63.68554
mus,1974,63.99998
mus,1975,64.39054
mus,1976,64.85563
mus,1977,65.37244
mus,1978,65.91332
mus,1979,66.45578
mus,1980,66.96539
mus,1981,67.40739
mus,1982,67.76537
mus,1983,68.03761
mus,1984,68.23037
mus,1985,68.37068
mus,1986,68.49937
mus,1987,68.65551
mus,1988,68.86302
mus,1989,69.12402
mus,1990,69.40488
mus,1991,69.9561
mus,1992,70.05854
mus,1993,70.10732
mus,1994,70.15854
mus,1995,70.32585
mus,1996,70.32293
mus,1997,70.40488
mus,1998,70.60732
mus,1999,70.96098
mus,2000,71.66341
mus,2001,71.76585
mus,2002,71.96585
mus,2003,72.11707
mus,2004,72.26585
mus,2005,72.4322
mus,2006,72.4322
mus,2007,72.57073
mus,2008,72.57073
mus,2009,72.88244
mus,2010,72.96732
mus,2011,73.26683
mus,2012,73.86341
mus,2013,74.01707
mus,2014,74.19439
mus,2015,74.35317
mus,2016,74.39488
mus,2017,74.51463
mus,2018,74.41634
mus,2019,74.23585
mus,2020,74.17707
mwi,1960,36.672
mwi,1961,36.934
mwi,1962,37.183
mwi,1963,37.421
mwi,1964,37.655
mwi,1965,37.899
mwi,1966,38.174
mwi,1967,38.494
mwi,1968,38.866
mwi,1969,39.289
mwi,1970,39.756
mwi,1971,40.254
mwi,1972,40.762
mwi,1973,41.262
mwi,1974,41.744
mwi,1975,42.206
mwi,1976,42.649
mwi,1977,43.082
mwi,1978,43.504
mwi,1979,43.912
mwi,1980,44.296
mwi,1981,44.646
mwi,1982,44.954
mwi,1983,45.216
mwi,1984,45.432
mwi,1985,45.606
mwi,1986,45.746
mwi,1987,45.86
mwi,1988,45.957
mwi,1989,46.038
mwi,1990,46.096
mwi,1991,46.121
mwi,1992,46.108
mwi,1993,46.055
mwi,1994,45.969
mwi,1995,45.846
mwi,1996,45.677
mwi,1997,45.479
mwi,1998,45.285
mwi,1999,45.136
mwi,2000,45.09
mwi,2001,45.204
mwi,2002,45.517
mwi,2003,46.052
mwi,2004,46.823
mwi,2005,47.844
mwi,2006,49.118
mwi,2007,50.595
mwi,2008,52.206
mwi,2009,53.888
mwi,2010,55.564
mwi,2011,57.161
mwi,2012,58.629
mwi,2013,59.931
mwi,2014,61.042
mwi,2015,61.953
mwi,2016,62.681
mwi,2017,63.279
mwi,2018,63.798
mwi,2019,64.263
mwi,2020,64.694
mys,1960,59.991
mys,1961,60.515
mys,1962,61.012
mys,1963,61.486
mys,1964,61.943
mys,1965,62.39
mys,1966,62.833
mys,1967,63.277
mys,1968,63.719
mys,1969,64.161
mys,1970,64.595
mys,1971,65.013
mys,1972,65.407
mys,1973,65.775
mys,1974,66.117
mys,1975,66.442
mys,1976,66.761
mys,1977,67.085
mys,1978,67.42
mys,1979,67.766
mys,1980,68.117
mys,1981,68.461
mys,1982,68.788
mys,1983,69.09
mys,1984,69.366
mys,1985,69.621
mys,1986,69.866
mys,1987,70.11
mys,1988,70.358
mys,1989,70.612
mys,1990,70.865
mys,1991,71.106
mys,1992,71.326
mys,1993,71.519
mys,1994,71.687
mys,1995,71.834
mys,1996,71.972
mys,1997,72.11
mys,1998,72.257
mys,1999,72.418
mys,2000,72.594
mys,2001,72.782
mys,2002,72.976
mys,2003,73.17
mys,2004,73.364
mys,2005,73.555
mys,2006,73.744
mys,2007,73.931
mys,2008,74.118
mys,2009,74.305
mys,2010,74.493
mys,2011,74.683
mys,2012,74.877
mys,2013,75.072
mys,2014,75.268
mys,2015,75.461
mys,2016,75.649
mys,2017,75.828
mys,2018,75.997
mys,2019,76.156
mys,2020,76.306
nam,1960,46.483
nam,1961,47.231
nam,1962,47.957
nam,1963,48.656
nam,1964,49.325
nam,1965,49.958
nam,1966,50.554
nam,1967,51.116
nam,1968,51.65
nam,1969,52.163
nam,1970,52.669
nam,1971,53.184
nam,1972,53.714
nam,1973,54.262
nam,1974,54.82
nam,1975,55.369
nam,1976,55.882
nam,1977,56.338
nam,1978,56.731
nam,1979,57.067
nam,1980,57.374
nam,1981,57.69
nam,1982,58.049
nam,1983,58.464
nam,1984,58.933
nam,1985,59.451
nam,1986,60.007
nam,1987,60.556
nam,1988,61.044
nam,1989,61.42
nam,1990,61.608
nam,1991,61.531
nam,1992,61.165
nam,1993,60.516
nam,1994,59.609
nam,1995,58.479
nam,1996,57.179
nam,1997,55.806
nam,1998,54.462
nam,1999,53.231
nam,2000,52.192
nam,2001,51.399
nam,2002,50.862
nam,2003,50.589
nam,2004,50.6
nam,2005,50.931
nam,2006,51.609
nam,2007,52.593
nam,2008,53.817
nam,2009,55.207
nam,2010,56.665
nam,2011,58.085
nam,2012,59.387
nam,2013,60.513
nam,2014,61.425
nam,2015,62.119
nam,2016,62.625
nam,2017,63.021
nam,2018,63.373
nam,2019,63.708
nam,2020,64.045
ncl,1960,58.63902
ncl,1961,59.03902
ncl,1962,59.43902
ncl,1963,59.8878
ncl,1964,60.33659
ncl,1965,60.78537
ncl,1966,61.23415
ncl,1967,61.68293
ncl,1968,62.13171
ncl,1969,62.58049
ncl,1970,63.02927
ncl,1971,63.47805
ncl,1972,63.92683
ncl,1973,64.37561
ncl,1974,64.82439
ncl,1975,65.27317
ncl,1976,65.72195
ncl,1977,66.17073
ncl,1978,66.30366
ncl,1979,66.43659
ncl,1980,66.56951
ncl,1981,66.70244
ncl,1982,66.91951
ncl,1983,68.5878
ncl,1984,68.06341
ncl,1985,68.76585
ncl,1986,69.06341
ncl,1987,69.42683
ncl,1988,69.45366
ncl,1989,69.08537
ncl,1990,70.48537
ncl,1991,70.35854
ncl,1992,71.61463
ncl,1993,71.6561
ncl,1994,70.67317
ncl,1995,72.00976
ncl,1996,71.99756
ncl,1997,71.73902
ncl,1998,74.37561
ncl,1999,73.87561
ncl,2000,75.16341
ncl,2001,74.83171
ncl,2002,75.10244
ncl,2003,75.27073
ncl,2004,75.47073
ncl,2005,75.72195
ncl,2006,76.07561
ncl,2007,76.47805
ncl,2008,76.68049
ncl,2009,76.98049
ncl,2010,77.28049
ncl,2011,76.63171
ncl,2012,77.07805
ncl,2013,77.17805
ncl,2014,77.23659
ncl,2015,77.28049
ncl,2016,76.93171
ncl,2017,77.53902
ncl,2018,77.43415
ncl,2019,77.63415
ncl,2020,77.77117
ner,1960,35.053
ner,1961,35.141
ner,1962,35.223
ner,1963,35.298
ner,1964,35.368
ner,1965,35.435
ner,1966,35.501
ner,1967,35.573
ner,1968,35.658
ner,1969,35.76
ner,1970,35.883
ner,1971,36.031
ner,1972,36.203
ner,1973,36.402
ner,1974,36.633
ner,1975,36.905
ner,1976,37.227
ner,1977,37.6
ner,1978,38.02
ner,1979,38.48
ner,1980,38.962
ner,1981,39.45
ner,1982,39.927
ner,1983,40.385
ner,1984,40.821
ner,1985,41.241
ner,1986,41.654
ner,1987,42.079
ner,1988,42.53
ner,1989,43.014
ner,1990,43.538
ner,1991,44.103
ner,1992,44.703
ner,1993,45.33
ner,1994,45.979
ner,1995,46.641
ner,1996,47.307
ner,1997,47.97
ner,1998,48.627
ner,1999,49.279
ner,2000,49.928
ner,2001,50.584
ner,2002,51.256
ner,2003,51.95
ner,2004,52.668
ner,2005,53.411
ner,2006,54.18
ner,2007,54.968
ner,2008,55.764
ner,2009,56.557
ner,2010,57.333
ner,2011,58.081
ner,2012,58.79
ner,2013,59.455
ner,2014,60.07
ner,2015,60.631
ner,2016,61.137
ner,2017,61.599
ner,2018,62.024
ner,2019,62.42
ner,2020,62.792
nga,1960,36.976
nga,1961,37.431
nga,1962,37.871
nga,1963,38.291
nga,1964,38.691
nga,1965,39.072
nga,1966,39.442
nga,1967,39.809
nga,1968,40.184
nga,1969,40.569
nga,1970,40.971
nga,1971,41.392
nga,1972,41.829
nga,1973,42.276
nga,1974,42.729
nga,1975,43.187
nga,1976,43.647
nga,1977,44.104
nga,1978,44.547
nga,1979,44.963
nga,1980,45.333
nga,1981,45.637
nga,1982,45.867
nga,1983,46.023
nga,1984,46.106
nga,1985,46.127
nga,1986,46.101
nga,1987,46.048
nga,1988,45.99
nga,1989,45.939
nga,1990,45.9
nga,1991,45.875
nga,1992,45.857
nga,1993,45.845
nga,1994,45.843
nga,1995,45.854
nga,1996,45.88
nga,1997,45.923
nga,1998,45.994
nga,1999,46.103
nga,2000,46.267
nga,2001,46.51
nga,2002,46.835
nga,2003,47.242
nga,2004,47.72
nga,2005,48.252
nga,2006,48.812
nga,2007,49.373
nga,2008,49.913
nga,2009,50.422
nga,2010,50.896
nga,2011,51.346
nga,2012,51.786
nga,2013,52.228
nga,2014,52.672
nga,2015,53.112
nga,2016,53.541
nga,2017,53.95
nga,2018,54.332
nga,2019,54.687
nga,2020,55.018
nic,1960,46.998
nic,1961,47.636
nic,1962,48.277
nic,1963,48.92
nic,1964,49.566
nic,1965,50.216
nic,1966,50.874
nic,1967,51.538
nic,1968,52.205
nic,1969,52.868
nic,1970,53.519
nic,1971,54.147
nic,1972,54.744
nic,1973,55.307
nic,1974,55.833
nic,1975,56.319
nic,1976,56.764
nic,1977,57.177
nic,1978,57.57
nic,1979,57.955
nic,1980,58.347
nic,1981,58.757
nic,1982,59.196
nic,1983,59.671
nic,1984,60.189
nic,1985,60.761
nic,1986,61.394
nic,1987,62.079
nic,1988,62.803
nic,1989,63.549
nic,1990,64.293
nic,1991,65.011
nic,1992,65.683
nic,1993,66.297
nic,1994,66.849
nic,1995,67.344
nic,1996,67.798
nic,1997,68.234
nic,1998,68.667
nic,1999,69.1
nic,2000,69.527
nic,2001,69.934
nic,2002,70.308
nic,2003,70.64
nic,2004,70.933
nic,2005,71.195
nic,2006,71.436
nic,2007,71.673
nic,2008,71.915
nic,2009,72.167
nic,2010,72.428
nic,2011,72.692
nic,2012,72.951
nic,2013,73.197
nic,2014,73.429
nic,2015,73.649
nic,2016,73.86
nic,2017,74.068
nic,2018,74.275
nic,2019,74.485
nic,2020,74.697
nld,1960,73.39268
nld,1961,73.65268
nld,1962,73.3239
nld,1963,73.33707
nld,1964,73.70415
nld,1965,73.56878
nld,1966,73.51293
nld,1967,73.80415
nld,1968,73.61268
nld,1969,73.53951
nld,1970,73.58561
nld,1971,73.80951
nld,1972,73.72707
nld,1973,74.1439
nld,1974,74.53683
nld,1975,74.49878
nld,1976,74.64707
nld,1977,75.22146
nld,1978,75.14512
nld,1979,75.6061
nld,1980,75.74317
nld,1981,75.93439
nld,1982,75.98854
nld,1983,76.16415
nld,1984,76.23317
nld,1985,76.28463
nld,1986,76.27049
nld,1987,76.70512
nld,1988,76.89024
nld,1989,76.73415
nld,1990,76.87805
nld,1991,77
nld,1992,77.21707
nld,1993,76.91659
nld,1994,77.37512
nld,1995,77.40463
nld,1996,77.43561
nld,1997,77.79439
nld,1998,77.88293
nld,1999,77.83659
nld,2000,77.9878
nld,2001,78.19024
nld,2002,78.29268
nld,2003,78.49268
nld,2004,79.09512
nld,2005,79.34634
nld,2006,79.69756
nld,2007,80.09756
nld,2008,80.25122
nld,2009,80.54878
nld,2010,80.70244
nld,2011,81.20488
nld,2012,81.10488
nld,2013,81.30488
nld,2014,81.70732
nld,2015,81.50976
nld,2016,81.56098
nld,2017,81.76098
nld,2018,81.8122
nld,2019,82.1122
nld,2020,81.40976
nld_curacao,2006,74.70976
nld_curacao,2007,75.36341
nld_curacao,2008,75.30976
nld_curacao,2009,76.1561
nld_curacao,2011,77.47317
nld_curacao,2012,77.52439
nld_curacao,2013,77.82683
nld_curacao,2014,77.97561
nld_curacao,2015,78.07561
nld_curacao,2016,77.71951
nld_curacao,2017,78.01707
nor,1960,73.54976
nor,1961,73.55049
nor,1962,73.44805
nor,1963,73.07756
nor,1964,73.59585
nor,1965,73.72317
nor,1966,73.99537
nor,1967,74.06659
nor,1968,73.94195
nor,1969,73.66341
nor,1970,74.08805
nor,1971,74.17927
nor,1972,74.34463
nor,1973,74.4422
nor,1974,74.75366
nor,1975,74.81756
nor,1976,75.03951
nor,1977,75.38683
nor,1978,75.41854
nor,1979,75.4139
nor,1980,75.67171
nor,1981,75.86902
nor,1982,76.01098
nor,1983,76.06683
nor,1984,76.22439
nor,1985,75.91683
nor,1986,76.24122
nor,1987,76.08171
nor,1988,76.22049
nor,1989,76.50049
nor,1990,76.53732
nor,1991,76.98073
nor,1992,77.18439
nor,1993,77.15171
nor,1994,77.68976
nor,1995,77.73659
nor,1996,78.15049
nor,1997,78.14268
nor,1998,78.32927
nor,1999,78.28293
nor,2000,78.63415
nor,2001,78.78537
nor,2002,78.9878
nor,2003,79.39024
nor,2004,79.84146
nor,2005,80.04146
nor,2006,80.3439
nor,2007,80.39512
nor,2008,80.59268
nor,2009,80.79512
nor,2010,80.99756
nor,2011,81.29512
nor,2012,81.45122
nor,2013,81.75122
nor,2014,82.1
nor,2015,82.30488
nor,2016,82.40732
nor,2017,82.60976
nor,2018,82.75854
nor,2019,82.95854
nor,2020,83.20976
npl,1960,35.583
npl,1961,35.941
npl,1962,36.357
npl,1963,36.828
npl,1964,37.346
npl,1965,37.903
npl,1966,38.487
npl,1967,39.087
npl,1968,39.691
npl,1969,40.291
npl,1970,40.881
npl,1971,41.457
npl,1972,42.024
npl,1973,42.588
npl,1974,43.151
npl,1975,43.718
npl,1976,44.294
npl,1977,44.885
npl,1978,45.493
npl,1979,46.124
npl,1980,46.776
npl,1981,47.45
npl,1982,48.142
npl,1983,48.852
npl,1984,49.577
npl,1985,50.324
npl,1986,51.095
npl,1987,51.891
npl,1988,52.712
npl,1989,53.551
npl,1990,54.404
npl,1991,55.262
npl,1992,56.118
npl,1993,56.964
npl,1994,57.793
npl,1995,58.6
npl,1996,59.383
npl,1997,60.144
npl,1998,60.884
npl,1999,61.6
npl,2000,62.288
npl,2001,62.945
npl,2002,63.57
npl,2003,64.165
npl,2004,64.729
npl,2005,65.264
npl,2006,65.773
npl,2007,66.26
npl,2008,66.727
npl,2009,67.178
npl,2010,67.611
npl,2011,68.028
npl,2012,68.426
npl,2013,68.806
npl,2014,69.168
npl,2015,69.515
npl,2016,69.848
npl,2017,70.169
npl,2018,70.478
npl,2019,70.778
npl,2020,71.067
nzl,1960,71.23659
nzl,1961,70.98537
nzl,1962,71.23171
nzl,1963,71.28049
nzl,1964,71.32927
nzl,1965,71.22683
nzl,1966,71.12439
nzl,1967,71.47317
nzl,1968,71.12439
nzl,1969,71.47317
nzl,1970,71.27317
nzl,1971,71.77317
nzl,1972,71.82927
nzl,1973,71.66829
nzl,1974,71.92439
nzl,1975,72.21951
nzl,1976,72.42195
nzl,1977,72.16829
nzl,1978,73.01951
nzl,1979,73.06829
nzl,1980,72.82927
nzl,1981,73.62195
nzl,1982,73.72439
nzl,1983,73.77561
nzl,1984,74.37073
nzl,1985,73.82927
nzl,1986,74.12195
nzl,1987,74.17805
nzl,1988,74.42439
nzl,1989,74.82439
nzl,1990,75.37805
nzl,1991,76.03171
nzl,1992,76.12439
nzl,1993,76.43415
nzl,1994,76.88293
nzl,1995,76.73415
nzl,1996,76.7878
nzl,1997,77.33415
nzl,1998,78.08537
nzl,1999,77.89024
nzl,2000,78.63659
nzl,2001,78.69268
nzl,2002,78.84634
nzl,2003,79.14634
nzl,2004,79.54878
nzl,2005,79.85122
nzl,2006,80.04878
nzl,2007,80.15122
nzl,2008,80.35122
nzl,2009,80.70244
nzl,2010,80.70244
nzl,2011,80.90488
nzl,2012,81.1561
nzl,2013,81.40732
nzl,2014,81.40488
nzl,2015,81.45683
nzl,2016,81.61244
nzl,2017,81.65854
nzl,2018,81.85854
nzl,2019,81.70732
nzl,2020,82.0561
omn,1960,42.672
omn,1961,43.499
omn,1962,44.311
omn,1963,45.11
omn,1964,45.896
omn,1965,46.665
omn,1966,47.413
omn,1967,48.141
omn,1968,48.858
omn,1969,49.574
omn,1970,50.31
omn,1971,51.087
omn,1972,51.92
omn,1973,52.811
omn,1974,53.76
omn,1975,54.755
omn,1976,55.781
omn,1977,56.813
omn,1978,57.829
omn,1979,58.813
omn,1980,59.758
omn,1981,60.659
omn,1982,61.523
omn,1983,62.356
omn,1984,63.153
omn,1985,63.915
omn,1986,64.638
omn,1987,65.324
omn,1988,65.975
omn,1989,66.593
omn,1990,67.18
omn,1991,67.739
omn,1992,68.273
omn,1993,68.786
omn,1994,69.283
omn,1995,69.77
omn,1996,70.25
omn,1997,70.726
omn,1998,71.197
omn,1999,71.664
omn,2000,72.126
omn,2001,72.58
omn,2002,73.022
omn,2003,73.447
omn,2004,73.851
omn,2005,74.23
omn,2006,74.577
omn,2007,74.893
omn,2008,75.179
omn,2009,75.44
omn,2010,75.682
omn,2011,75.916
omn,2012,76.149
omn,2013,76.388
omn,2014,76.634
omn,2015,76.887
omn,2016,77.142
omn,2017,77.393
omn,2018,77.633
omn,2019,77.861
omn,2020,78.078
pak,1960,45.299
pak,1961,46.197
pak,1962,47.059
pak,1963,47.884
pak,1964,48.67
pak,1965,49.42
pak,1966,50.134
pak,1967,50.812
pak,1968,51.457
pak,1969,52.07
pak,1970,52.649
pak,1971,53.192
pak,1972,53.699
pak,1973,54.171
pak,1974,54.613
pak,1975,55.028
pak,1976,55.421
pak,1977,55.796
pak,1978,56.158
pak,1979,56.512
pak,1980,56.86
pak,1981,57.206
pak,1982,57.546
pak,1983,57.882
pak,1984,58.213
pak,1985,58.54
pak,1986,58.863
pak,1987,59.18
pak,1988,59.493
pak,1989,59.799
pak,1990,60.1
pak,1991,60.393
pak,1992,60.68
pak,1993,60.96
pak,1994,61.235
pak,1995,61.505
pak,1996,61.773
pak,1997,62.039
pak,1998,62.303
pak,1999,62.564
pak,2000,62.82
pak,2001,63.066
pak,2002,63.3
pak,2003,63.522
pak,2004,63.736
pak,2005,63.951
pak,2006,64.176
pak,2007,64.42
pak,2008,64.685
pak,2009,64.969
pak,2010,65.264
pak,2011,65.562
pak,2012,65.849
pak,2013,66.117
pak,2014,66.36
pak,2015,66.577
pak,2016,66.77
pak,2017,66.947
pak,2018,67.114
pak,2019,67.273
pak,2020,67.428
pan,1960,60.864
pan,1961,61.38
pan,1962,61.88
pan,1963,62.36
pan,1964,62.824
pan,1965,63.275
pan,1966,63.718
pan,1967,64.16
pan,1968,64.607
pan,1969,65.063
pan,1970,65.532
pan,1971,66.018
pan,1972,66.515
pan,1973,67.02
pan,1974,67.527
pan,1975,68.027
pan,1976,68.513
pan,1977,68.976
pan,1978,69.412
pan,1979,69.818
pan,1980,70.192
pan,1981,70.537
pan,1982,70.858
pan,1983,71.163
pan,1984,71.453
pan,1985,71.732
pan,1986,72
pan,1987,72.257
pan,1988,72.506
pan,1989,72.747
pan,1990,72.982
pan,1991,73.212
pan,1992,73.439
pan,1993,73.661
pan,1994,73.879
pan,1995,74.092
pan,1996,74.3
pan,1997,74.5
pan,1998,74.694
pan,1999,74.881
pan,2000,75.06
pan,2001,75.233
pan,2002,75.401
pan,2003,75.565
pan,2004,75.728
pan,2005,75.892
pan,2006,76.06
pan,2007,76.234
pan,2008,76.414
pan,2009,76.6
