geo,time,ne_dab_defl_zs
mex,1988,5.14459
mex,1989,6.52671
mex,1990,8.32319
mex,1991,10.33031
mex,1992,11.80024
mex,1993,15.85331
mex,1994,17.15951
mex,1995,23.35243
mex,1996,30.03433
mex,1997,35.49196
mex,1998,40.99311
mex,1999,46.88032
mex,2000,52.20461
mex,2001,55.04632
mex,2002,58.0955
mex,2003,61.16949
mex,2004,64.55993
mex,2005,68.03386
mex,2006,71.58917
mex,2007,75.42233
mex,2008,80.31237
mex,2009,83.61512
mex,2010,87.62892
mex,2011,92.40444
mex,2012,97.30508
mex,2013,100
mex,2014,103.9627
mex,2015,108.40877
mex,2016,114.38812
mex,2017,120.59097
mex,2018,125.74891
mex,2019,129.91585
mex,2020,134.74223
mhl,2004,77.99213
mhl,2005,81.56248
mhl,2006,83.83084
mhl,2007,86.44043
mhl,2008,92.46213
mhl,2009,94.03472
mhl,2010,94.65401
mhl,2011,96.89093
mhl,2012,97.8989
mhl,2013,98.65054
mhl,2014,99.05153
mhl,2015,99.74086
mhl,2016,99.90133
mhl,2017,101.00596
mhl,2018,102.46651
mhl,2019,103.89039
mhl,2020,113.30795
mkd,1990,0.19522
mkd,1991,0.38355
mkd,1992,5.59947
mkd,1993,27.30121
mkd,1994,65.09394
mkd,1995,71.34082
mkd,1996,77.41571
mkd,1997,86.30037
mkd,1998,91.23555
mkd,1999,93.03336
mkd,2000,90.89836
mkd,2001,93.66334
mkd,2002,95.256
mkd,2003,96.83527
mkd,2004,96.4972
mkd,2005,100.00056
mkd,2006,104.1339
mkd,2007,108.13244
mkd,2008,117.34413
mkd,2009,116.51283
mkd,2010,118.40097
mkd,2011,125.87409
mkd,2012,124.83666
mkd,2013,128.80588
mkd,2014,128.70926
mkd,2015,128.29492
mkd,2016,128.50242
mkd,2017,132.08324
mkd,2018,135.67547
mkd,2019,136.70749
mkd,2020,137.54794
mli,1967,10.29904
mli,1968,11.99383
mli,1969,12.43336
mli,1970,13.03208
mli,1971,14.08099
mli,1972,15.29224
mli,1973,16.27841
mli,1974,17.76328
mli,1975,21.14847
mli,1976,22.03479
mli,1977,24.42994
mli,1978,27.40651
mli,1979,30.31278
mli,1985,48.9253
mli,1986,47.91897
mli,1987,45.16772
mli,1988,44.96972
mli,1989,46.09689
mli,1990,49.26523
mli,1991,47.66769
mli,1992,49.17013
mli,1993,50.20204
mli,1994,74.13846
mli,1995,82.83394
mli,1996,81.13696
mli,1997,84.83122
mli,1998,82.03643
mli,1999,99.99998
mli,2000,101.01466
mli,2001,105.88017
mli,2002,110.87448
mli,2003,102.33421
mli,2004,105.80952
mli,2005,115.50099
mli,2006,115.8468
mli,2007,122.00798
mli,2008,130.55967
mli,2009,129.60864
mli,2010,133.25386
mli,2011,143.93702
mli,2012,147.80467
mli,2013,154.47653
mli,2014,156.34305
mli,2015,158.60144
mli,2016,158.06544
mli,2017,169.74468
mli,2018,176.44525
mli,2019,180.47583
mli,2020,173.27406
mlt,2000,72.86885
mlt,2001,75.19148
mlt,2002,76.42869
mlt,2003,78.02701
mlt,2004,80.02704
mlt,2005,82.06009
mlt,2006,83.69024
mlt,2007,85.13802
mlt,2008,87.76562
mlt,2009,89.52021
mlt,2010,91.55365
mlt,2011,93.29986
mlt,2012,95.81196
mlt,2013,97.06683
mlt,2014,98.06228
mlt,2015,100
mlt,2016,101.11799
mlt,2017,102.26484
mlt,2018,103.48791
mlt,2019,105.43975
mlt,2020,106.86104
mmr,2011,78.61242
mmr,2012,84.83128
mmr,2013,88.46512
mmr,2014,92.25753
mmr,2015,94.68067
mmr,2016,100
mmr,2017,106.71227
mmr,2018,113.62482
mmr,2019,120.57478
mmr,2020,124.04343
mne,2006,84.01265
mne,2007,91.96997
mne,2008,99.29736
mne,2009,98.18983
mne,2010,100
mne,2011,102.98597
mne,2012,104.32851
mne,2013,104.56192
mne,2014,104.63549
mne,2015,105.99568
mne,2016,109.59614
mne,2017,111.53458
mne,2018,113.73224
mne,2019,114.89665
mne,2020,117.11139
mng,2010,68.00142
mng,2011,76.781
mng,2012,84.47841
mng,2013,88.94247
mng,2014,95.92152
mng,2015,100
mng,2016,99.89205
mng,2017,104.89431
mng,2018,113.26808
mng,2019,121.069
mng,2020,124.78976
moz,1991,4.69935
moz,1992,6.81147
moz,1993,9.86805
moz,1994,14.26607
moz,1995,22.40363
moz,1996,32.24238
moz,1997,35.06649
moz,1998,36.64386
moz,1999,40.10459
moz,2000,45.25919
moz,2001,53.11915
moz,2002,58.42512
moz,2003,59.76301
moz,2004,63.52411
moz,2005,66.61143
moz,2006,71.09116
moz,2007,75.3637
moz,2008,77.98428
moz,2009,79.5208
moz,2010,88.80313
moz,2011,92.64972
moz,2012,94.59339
moz,2013,98.60846
moz,2014,100.00001
moz,2015,105.1406
moz,2016,121.11836
moz,2017,124.59305
moz,2018,133.29673
moz,2019,134.97216
mrt,1964,0.2409
mrt,1965,0.21319
mrt,1966,2.52815
mrt,1967,2.57217
mrt,1968,2.60874
mrt,1969,2.64413
mrt,1970,2.58574
mrt,1971,2.7455
mrt,1972,3.40666
mrt,1973,4.00568
mrt,1974,4.11625
mrt,1975,4.27454
mrt,1976,4.15595
mrt,1977,4.74025
mrt,1978,5.29441
mrt,1979,6.30913
mrt,1980,6.95523
mrt,1981,7.26339
mrt,1982,7.85642
mrt,1983,8.64936
mrt,1984,9.4549
mrt,1985,10.25021
mrt,1986,10.62274
mrt,1987,11.66948
mrt,1988,12.75617
mrt,1989,13.42013
mrt,1990,13.86531
mrt,1991,20.06945
mrt,1992,24.67765
mrt,1993,27.17778
mrt,1994,29.24804
mrt,1995,28.06469
mrt,1996,30.46738
mrt,1997,33.96092
mrt,1998,37.55358
mrt,1999,39.33618
mrt,2000,42.04455
mrt,2001,44.83235
mrt,2002,46.29443
mrt,2003,46.22333
mrt,2004,51.866
mrt,2005,57.3497
mrt,2006,63.42992
mrt,2007,68.89395
mrt,2008,76.22435
mrt,2009,76.34475
mrt,2010,83.0939
mrt,2011,88.75206
mrt,2012,92.90511
mrt,2013,98.27074
mrt,2014,100.00017
mrt,2015,99.93522
mrt,2016,101.30507
mrt,2017,104.11293
mrt,2018,105.87637
mrt,2019,108.94178
mrt,2020,111.39209
mus,2006,100
mus,2007,111.14345
mus,2008,124.23054
mus,2009,123.59083
mus,2010,131.7367
mus,2011,134.27909
mus,2012,141.17468
mus,2013,146.63835
mus,2014,150.21329
mus,2015,153.13964
mus,2016,156.37718
mus,2017,161.27862
mus,2018,165.30519
mus,2019,165.97218
mus,2020,172.20162
mys,1960,13.48104
mys,1961,13.50537
mys,1962,13.79188
mys,1963,16.72156
mys,1964,16.79266
mys,1965,16.89526
mys,1966,17.16648
mys,1967,17.32969
mys,1968,17.56361
mys,1969,17.38563
mys,1970,17.66319
mys,1971,18.89709
mys,1972,19.82678
mys,1973,21.68951
mys,1974,24.23439
mys,1975,24.99094
mys,1976,26.2968
mys,1977,27.67523
mys,1978,30.35709
mys,1979,32.62075
mys,1980,34.52297
mys,1981,37.06286
mys,1982,38.39908
mys,1983,39.81663
mys,1984,40.29078
mys,1985,40.47928
mys,1986,40.77203
mys,1987,42.04274
mys,1988,43.58461
mys,1989,45.40144
mys,1990,47.07053
mys,1991,48.75834
mys,1992,49.6308
mys,1993,51.21989
mys,1994,53.43167
mys,1995,53.40638
mys,1996,54.6797
mys,1997,56.8135
mys,1998,59.54634
mys,1999,59.27035
mys,2000,65.08684
mys,2001,65.60231
mys,2002,67.24172
mys,2003,67.84155
mys,2004,70.10521
mys,2005,74.82627
mys,2006,76.94006
mys,2007,79.81765
mys,2008,84.03448
mys,2009,81.07349
mys,2010,89.37719
mys,2011,92.80853
mys,2012,94.5598
mys,2013,95.57277
mys,2014,97.75882
mys,2015,100
mys,2016,102.29589
mys,2017,105.16571
mys,2018,106.10032
mys,2019,105.73597
mys,2020,105.51472
nam,1980,4.33724
nam,1981,4.90317
nam,1982,5.60718
nam,1983,6.43282
nam,1984,6.91916
nam,1985,7.63615
nam,1986,8.64677
nam,1987,10.25001
nam,1988,11.80873
nam,1989,13.4005
nam,1990,16.64415
nam,1991,17.81034
nam,1992,20.19837
nam,1993,21.30379
nam,1994,25.03624
nam,1995,27.34167
nam,1996,30.13952
nam,1997,32.62059
nam,1998,35.28688
nam,1999,37.42135
nam,2000,40.34186
nam,2001,44.10015
nam,2002,48.25612
nam,2003,51.1184
nam,2004,52.82124
nam,2005,55.2829
nam,2006,58.02438
nam,2007,65.49986
nam,2008,69.5898
nam,2009,73.89203
nam,2010,76.77887
nam,2011,79.1375
nam,2012,89.04658
nam,2013,92.81946
nam,2014,98.38519
nam,2015,100
nam,2016,103.6292
nam,2017,110.70338
nam,2018,116.55234
nam,2019,116.066
nam,2020,121.82819
ner,1990,41.16825
ner,1991,39.69626
ner,1992,39.98366
ner,1993,36.70761
ner,1994,44.48092
ner,1995,44.85655
ner,1996,49.19624
ner,1997,52.22764
ner,1998,56.81937
ner,1999,56.71518
ner,2000,58.39544
ner,2001,60.72501
ner,2002,62.41286
ner,2003,62.38762
ner,2004,63.09
ner,2005,69.2186
ner,2006,70.64275
ner,2007,75.73786
ner,2008,83.28416
ner,2009,87.12125
ner,2010,90.57906
ner,2011,93.6525
ner,2012,97.77371
ner,2013,97.32418
ner,2014,97.66916
ner,2015,100
ner,2016,101.43163
ner,2017,102.19764
ner,2018,104.00996
ner,2019,104.2457
ner,2020,105.0818
nga,1981,0.49824
nga,1982,0.6256
nga,1983,0.83773
nga,1984,0.99096
nga,1985,1.05606
nga,1986,1.21259
nga,1987,1.51106
nga,1988,1.84185
nga,1989,2.18744
nga,1990,2.32193
nga,1991,2.67436
nga,1992,3.78452
nga,1993,5.59929
nga,1994,8.68048
nga,1995,14.40792
nga,1996,17.06131
nga,1997,18.45875
nga,1998,21.88443
nga,1999,23.2604
nga,2000,24.17395
nga,2001,27.21521
nga,2002,33.50462
nga,2003,35.79312
nga,2004,46.21956
nga,2005,53.05464
nga,2006,64.60611
nga,2007,70.03451
nga,2008,84.37556
nga,2009,86.96638
nga,2010,100
nga,2011,116.15387
nga,2012,119.20026
nga,2013,134.15467
nga,2014,144.69528
nga,2015,162.60508
nga,2016,190.92584
nga,2017,212.30963
nga,2018,226.39001
nga,2019,261.59813
nga,2020,270.57744
nic,1994,31.88648
nic,1995,35.66216
nic,1996,39.86988
nic,1997,43.82775
nic,1998,49.1159
nic,1999,55.02315
nic,2000,60.84825
nic,2001,65.8983
nic,2002,68.24255
nic,2003,72.98507
nic,2004,80.83886
nic,2005,89.44728
nic,2006,100.00067
nic,2007,109.41836
nic,2008,125.69597
nic,2009,128.97788
nic,2010,137.37471
nic,2011,151.81185
nic,2012,162.34116
nic,2013,171.48934
nic,2014,182.501
nic,2015,188.24792
nic,2016,193.92251
nic,2017,202.59869
nic,2018,213.87701
nic,2019,223.51164
nic,2020,227.58842
nld,1969,23.11094
nld,1970,24.5101
nld,1971,26.69818
nld,1972,28.88
nld,1973,31.45462
nld,1974,34.8895
nld,1975,38.48367
nld,1976,41.87335
nld,1977,44.51606
nld,1978,46.79473
nld,1979,49.20718
nld,1980,51.80477
nld,1981,54.22495
nld,1982,56.40965
nld,1983,57.43612
nld,1984,58.50336
nld,1985,59.49109
nld,1986,59.87832
nld,1987,60.07039
nld,1988,60.75694
nld,1989,61.69143
nld,1990,62.68062
nld,1991,64.55457
nld,1992,66.48026
nld,1993,67.57757
nld,1994,68.967
nld,1995,70.28328
nld,1996,71.11666
nld,1997,72.54406
nld,1998,73.7
nld,1999,75.10928
nld,2000,77.57588
nld,2001,80.27612
nld,2002,83.16133
nld,2003,85.12265
nld,2004,86.40308
nld,2005,87.89562
nld,2006,90.08815
nld,2007,92.27196
nld,2008,94.28891
nld,2009,94.3548
nld,2010,96.0302
nld,2011,96.89744
nld,2012,98.14816
nld,2013,99.35066
nld,2014,99.93896
nld,2015,100
nld,2016,100.37894
nld,2017,101.66835
nld,2018,104.30577
nld,2019,107.25746
nld,2020,109.50092
nor,1970,11.23652
nor,1971,11.95812
nor,1972,12.84878
nor,1973,13.7645
nor,1974,15.45924
nor,1975,17.32412
nor,1976,19.01812
nor,1977,20.77963
nor,1978,22.27772
nor,1979,23.20394
nor,1980,25.42027
nor,1981,28.35704
nor,1982,31.44319
nor,1983,34.01241
nor,1984,35.99746
nor,1985,38.38048
nor,1986,40.99316
nor,1987,44.68846
nor,1988,47.45736
nor,1989,49.53983
nor,1990,51.20598
nor,1991,52.73224
nor,1992,53.70068
nor,1993,54.80542
nor,1994,55.4033
nor,1995,56.8012
nor,1996,57.97428
nor,1997,59.04265
nor,1998,60.63708
nor,1999,62.34262
nor,2000,64.79493
nor,2001,67.07688
nor,2002,68.33861
nor,2003,70.35792
nor,2004,71.73372
nor,2005,73.34665
nor,2006,75.85753
nor,2007,78.81829
nor,2008,82.56987
nor,2009,85.08833
nor,2010,88.14153
nor,2011,90.77007
nor,2012,93.04345
nor,2013,95.54128
nor,2014,98.03914
nor,2015,100
nor,2016,101.90979
nor,2017,104.21088
nor,2018,107.51453
nor,2019,110.36397
nor,2020,113.20892
npl,2001,41.32766
npl,2002,42.50464
npl,2003,44.53045
npl,2004,46.75388
npl,2005,49.77676
npl,2006,54.05138
npl,2007,58.43951
npl,2008,62.72866
npl,2009,72.35776
npl,2010,81.45375
npl,2011,100
npl,2012,108.14133
npl,2013,117.56179
npl,2014,126.58383
npl,2015,133.92554
npl,2016,145.44793
npl,2017,148.01299
npl,2018,154.53274
npl,2019,159.56534
npl,2020,170.63722
nzl,1970,7.45251
nzl,1971,8.44862
nzl,1972,8.9675
nzl,1973,9.54464
nzl,1974,10.72822
nzl,1975,12.50855
nzl,1976,14.77455
nzl,1977,17.01047
nzl,1978,19.01702
nzl,1979,22.13427
nzl,1980,26.05275
nzl,1981,30.60883
nzl,1982,34.98898
nzl,1983,37.0291
nzl,1984,40.43185
nzl,1985,46.38438
nzl,1986,52.58859
nzl,1987,57.51306
nzl,1988,60.28163
nzl,1989,63.07821
nzl,1990,65.00174
nzl,1991,66.15884
nzl,1992,67.34891
nzl,1993,68.11708
nzl,1994,69.12997
nzl,1995,70.65854
nzl,1996,71.6815
nzl,1997,72.74377
nzl,1998,73.41063
nzl,1999,74.54799
nzl,2000,76.35546
nzl,2001,78.20562
nzl,2002,78.84221
nzl,2003,79.23749
nzl,2004,81.03789
nzl,2005,82.82853
nzl,2006,85.6161
nzl,2007,87.40868
nzl,2008,90.62939
nzl,2009,92.64728
nzl,2010,93.9745
nzl,2011,95.46606
nzl,2012,96.26923
nzl,2013,97.78993
nzl,2014,98.36143
nzl,2015,100
nzl,2016,101.59601
nzl,2017,103.22002
nzl,2018,105.20163
nzl,2019,107.62009
nzl,2020,109.01063
omn,1998,52.05721
omn,1999,52.72203
omn,2000,58.22226
omn,2001,58.31524
omn,2002,58.17938
omn,2003,60.9249
omn,2004,62.57973
omn,2005,76.69873
omn,2006,70.06079
omn,2007,71.16003
omn,2008,85.20024
omn,2009,75.11023
omn,2010,79.10446
omn,2011,96.46476
omn,2012,97.05926
omn,2013,97.6071
omn,2014,102.50244
omn,2015,100.06267
omn,2016,97.59024
omn,2017,95.83431
omn,2018,100
omn,2019,99.50256
omn,2020,84.4291
pak,1986,14.84927
pak,1987,15.40201
pak,1988,17.00938
pak,1989,18.67979
pak,1990,19.90612
pak,1991,22.92686
pak,1992,25.20284
pak,1993,27.53827
pak,1994,30.99155
pak,1995,34.60174
pak,1996,37.46366
pak,1997,42.42905
pak,1998,44.11403
pak,1999,47.34137
pak,2000,66.79914
pak,2001,70.93724
pak,2002,73.43567
pak,2003,76.56639
pak,2004,82.96806
pak,2005,90.04773
pak,2006,100
pak,2007,107.80987
pak,2008,124.99082
pak,2009,150.12774
pak,2010,166.11644
pak,2011,198.01532
pak,2012,212.98804
pak,2013,228.23579
pak,2014,244.14374
pak,2015,253.43633
pak,2016,250.80522
pak,2017,259.64117
pak,2018,266.9759
pak,2019,289.72326
pak,2020,316.2869
pan,1960,26.7552
pan,1961,26.70561
pan,1962,26.61375
pan,1963,27.08492
pan,1964,27.62623
pan,1965,27.63045
pan,1966,27.96694
pan,1967,28.44666
pan,1968,28.53389
pan,1969,28.60457
pan,1970,29.70536
pan,1971,29.97555
pan,1972,31.03804
pan,1973,34.32749
pan,1974,39.7325
pan,1975,43.59654
pan,1976,46.22196
pan,1977,49.68893
pan,1978,52.68741
pan,1979,59.00643
pan,1980,65.15557
pan,1981,66.37005
pan,1982,70.96695
pan,1983,76.32096
pan,1984,77.37988
pan,1985,77.65889
pan,1986,74.14964
pan,1987,74.96336
pan,1988,74.59142
pan,1989,72.95781
pan,1990,75.15565
pan,1991,75.20773
pan,1992,77.22726
pan,1993,79.21495
pan,1994,82.19052
pan,1995,85.01254
pan,1996,85.97043
pan,1997,84.95379
pan,1998,85.84613
pan,1999,87.45886
pan,2000,87.69103
pan,2001,87.77455
pan,2002,88.33982
pan,2003,85.95103
pan,2004,90.41123
pan,2005,89.8842
pan,2006,92.3631
pan,2007,99.72602
pan,2008,107.79678
pan,2009,111.31858
pan,2010,114.26839
pan,2011,121.56984
pan,2012,128.76064
pan,2013,133.4144
pan,2014,138.69678
pan,2015,138.29088
pan,2016,140.88411
pan,2017,144.26397
pan,2018,146.82718
pan,2019,147.51404
per,1960,0
per,1961,0
per,1962,0
per,1963,0
per,1964,0
per,1965,0
per,1966,0
per,1967,0
per,1968,0
per,1969,0
per,1970,0
per,1971,0
per,1972,0
per,1973,0
per,1974,0
per,1975,0
per,1976,0
per,1977,0
per,1978,0
per,1979,0
per,1980,0
per,1981,0.00001
per,1982,0.00001
per,1983,0.00002
per,1984,0.00004
per,1985,0.0001
per,1986,0.00018
per,1987,0.00032
per,1988,0.00224
per,1989,0.06166
per,1990,3.71785
per,1991,18.28413
per,1992,31.00038
per,1993,45.70411
per,1994,57.13012
per,1995,63.96827
per,1996,70.90332
per,1997,75.83731
per,1998,81.61329
per,1999,85.67109
per,2000,89.32371
per,2001,90.76065
per,2002,90.9781
per,2003,92.53693
per,2004,96.78206
per,2005,99.0477
per,2006,99.81085
per,2007,100
per,2008,103.65369
per,2009,105.40025
per,2010,106.32677
per,2011,109.97097
per,2012,112.4345
per,2013,115.5485
per,2014,119.40149
per,2015,124.78497
per,2016,128.68946
per,2017,131.06677
per,2018,134.22319
per,2019,137.1029
per,2020,140.86277
phl,1981,6.70219
phl,1982,7.28112
phl,1983,8.28073
phl,1984,12.61701
phl,1985,14.71107
phl,1986,15.2341
phl,1987,16.09774
phl,1988,17.75995
phl,1989,19.72026
phl,1990,22.1173
phl,1991,25.9412
phl,1992,27.81455
phl,1993,30.13475
phl,1994,33.00677
phl,1995,35.6787
phl,1996,39.13125
phl,1997,41.91306
phl,1998,45.31474
phl,1999,47.65765
phl,2000,49.7467
phl,2001,53.26422
phl,2002,55.79142
phl,2003,57.56318
phl,2004,61.83039
phl,2005,65.51004
phl,2006,68.57094
phl,2007,70.85639
phl,2008,76.73547
phl,2009,78.07763
phl,2010,80.98825
phl,2011,86.22349
phl,2012,87.77629
phl,2013,89.07425
phl,2014,91.43029
phl,2015,91.11693
phl,2016,92.89397
phl,2017,95.41998
phl,2018,100
phl,2019,101.46184
phl,2020,102.13476
png,1961,10.43949
png,1962,10.41472
png,1963,10.53189
png,1964,10.65553
png,1965,10.84917
png,1966,11.62785
png,1967,12.42151
png,1968,12.87567
png,1969,13.31333
png,1970,13.92189
png,1971,14.64915
png,1972,15.61418
png,1973,17.06293
png,1974,19.2231
png,1975,21.96499
png,1976,24.66989
png,1977,25.6101
png,1978,26.63008
png,1979,28.99269
png,1980,32.62152
png,1981,35.37602
png,1982,37.54821
png,1983,43.08145
png,1984,45.71757
png,1985,47.70236
png,1986,49.95784
png,1987,52.44516
png,1988,55.05063
png,1989,57.8644
png,1990,61.5445
png,1991,65.04722
png,1992,63.1737
png,1993,62.99805
png,1994,66.33193
png,1995,80.52682
png,1996,80.50617
png,1997,90.39206
png,1998,100
png,1999,106.97873
png,2000,121.47185
png,2001,140.2215
png,2002,155.23402
png,2003,168.6757
png,2004,162.20488
pol,1995,41.88445
pol,1996,49.87713
pol,1997,57.17149
pol,1998,63.37362
pol,1999,67.54395
pol,2000,72.84397
pol,2001,74.60376
pol,2002,75.99516
pol,2003,76.86375
pol,2004,80.03272
pol,2005,81.6674
pol,2006,83.33074
pol,2007,86.17834
pol,2008,89.79748
pol,2009,91.90386
pol,2010,94.0944
pol,2011,98.03069
pol,2012,100.87642
pol,2013,100.67064
pol,2014,100.31729
pol,2015,100
pol,2016,100.07567
pol,2017,101.84878
pol,2018,103.62432
pol,2019,106.26587
pol,2020,109.22196
pri,1964,123.59688
pri,1965,125.80974
pri,1966,127.92241
pri,1967,133.7261
pri,1968,138.03074
pri,1969,141.7844
pri,1970,143.16049
pri,1971,160.81935
pri,1972,162.11107
pri,1973,166.17564
pri,1974,189.95391
pri,1975,217.23622
pri,1976,138.77147
pri,1977,226.4961
pri,1978,236.74991
pri,1979,253.20038
pri,1980,280.19473
pri,1981,305.6866
pri,1982,317.98969
pri,1983,328.07593
pri,1984,336.40892
pri,1985,342.18019
pri,1986,342.4415
pri,1987,349.93565
pri,1988,361.79647
pri,1989,373.76225
pri,1990,385.30586
pri,1991,402.21813
pri,1992,408.50205
pri,1993,416.37867
pri,1994,428.12909
pri,1995,488.57593
pri,1996,444.96913
pri,1997,452.3131
pri,1998,461.79839
pri,1999,468.91071
pri,2000,480.68007
pri,2001,491.31488
pri,2002,496.00669
pri,2003,502.54602
pri,2004,502.06084
pri,2005,520.65793
pri,2006,542.20074
pri,2007,554.87129
pri,2008,583.8385
pri,2009,602.89998
pri,2010,607.87468
pri,2011,614.23079
pri,2012,624.39451
pri,2013,629.8524
pri,2014,637.25062
pri,2015,640.20711
pri,2016,650.05
pri,2017,662.03534
pri,2018,681.03222
pri,2019,685.65901
pri,2020,717.25882
prt,1970,2.04902
prt,1971,2.11876
prt,1972,2.27895
prt,1973,2.506
prt,1974,3.02757
prt,1975,3.53146
prt,1976,4.17832
prt,1977,5.34215
prt,1978,6.54785
prt,1979,7.95327
prt,1980,9.84991
prt,1981,11.83778
prt,1982,14.17574
prt,1983,17.47373
prt,1984,21.58801
prt,1985,25.69244
prt,1986,29.58394
prt,1987,32.90528
prt,1988,36.94475
prt,1989,41.1765
prt,1990,45.68283
prt,1991,50.68182
prt,1992,55.34008
prt,1993,58.63888
prt,1994,61.18264
prt,1995,64.45681
prt,1996,66.4315
prt,1997,69.01721
prt,1998,71.07463
prt,1999,73.13553
prt,2000,76.51826
prt,2001,79.05475
prt,2002,81.58276
prt,2003,84.01452
prt,2004,86.14485
prt,2005,89.27246
prt,2006,92.03877
prt,2007,94.5859
prt,2008,97.2179
prt,2009,96.24032
prt,2010,97.4971
prt,2011,97.99608
prt,2012,97.26133
prt,2013,98.81559
prt,2014,99.20628
prt,2015,100
prt,2016,101.08103
prt,2017,102.92805
prt,2018,105.03975
prt,2019,106.47927
prt,2020,107.97097
pry,1962,0.28768
pry,1963,0.29095
pry,1964,0.29849
pry,1965,0.30248
pry,1966,0.31641
pry,1967,0.30775
pry,1968,0.31165
pry,1969,0.32032
pry,1970,0.31626
pry,1971,0.33822
pry,1972,0.36038
pry,1973,0.43272
pry,1974,0.54147
pry,1975,0.58294
pry,1976,0.59493
pry,1977,0.64063
pry,1978,0.70807
pry,1979,0.92549
pry,1980,1.03312
pry,1981,1.16284
pry,1982,1.23815
pry,1983,1.44854
pry,1984,1.83025
pry,1985,2.33565
pry,1986,2.92861
pry,1987,3.72862
pry,1988,4.40867
pry,1989,5.44141
pry,1990,7.65398
pry,1991,9.48416
pry,1992,10.90198
pry,1993,12.898
pry,1994,15.45889
pry,1995,16.53009
pry,1996,19.3948
pry,1997,20.50123
pry,1998,22.84117
pry,1999,25.33323
pry,2000,29.63
pry,2001,32.2926
pry,2002,35.74434
pry,2003,41.23934
pry,2004,46.9827
pry,2005,54.5852
pry,2006,61.09873
pry,2007,68.96199
pry,2008,78.82797
pry,2009,80.33597
pry,2010,83.79816
pry,2011,88.45946
pry,2012,93.36337
pry,2013,97.51318
pry,2014,100
pry,2015,102.95409
pry,2016,105.81766
pry,2017,108.39222
pry,2018,111.72273
pry,2019,114.81386
pry,2020,116.70194
pse,1994,57.08076
pse,1995,61.67669
pse,1996,63.85027
pse,1997,61.60527
pse,1998,58.63934
pse,1999,56.98211
pse,2000,59.65481
pse,2001,61.76197
pse,2002,61.00962
pse,2003,59.94527
pse,2004,62.40671
pse,2005,63.43252
pse,2006,68.06603
pse,2007,72.93162
pse,2008,82.54508
pse,2009,83.54469
pse,2010,94.34272
pse,2011,92.50601
pse,2012,91.26693
pse,2013,101.51705
pse,2014,104.66975
pse,2015,100
pse,2016,100.1051
pse,2017,106.84016
pse,2018,107.13404
pse,2019,109.54994
pse,2020,112.64409
qat,2016,97.42597
qat,2017,98.45165
qat,2018,100
qat,2019,99.84554
qat,2020,94.42782
rou,1990,0.04496
rou,1991,0.13008
rou,1992,0.38245
rou,1993,1.20027
rou,1994,2.70827
rou,1995,3.90825
rou,1996,5.72358
rou,1997,13.20193
rou,1998,18.90055
rou,1999,28.26229
rou,2000,39.72498
rou,2001,54.50421
rou,2002,66.26706
rou,2003,80.71153
rou,2004,91.50234
rou,2005,100
rou,2006,107.43418
rou,2007,117.60225
rou,2008,135.39408
rou,2009,140.21619
rou,2010,145.18313
rou,2011,150.03532
rou,2012,156.51337
rou,2013,161.01486
rou,2014,162.78379
rou,2015,166.16176
rou,2016,170.1056
rou,2017,177.9246
rou,2018,187.97674
rou,2019,199.45104
rou,2020,204.04795
rus,1990,0.00078
rus,1991,0.00175
rus,1992,0.0271
rus,1993,0.30868
rus,1994,1.30198
rus,1995,3.24899
rus,1996,4.66059
rus,1997,5.54392
rus,1998,6.75727
rus,1999,11.527
rus,2000,14.33117
rus,2001,17.61442
rus,2002,20.74904
rus,2003,23.4737
rus,2004,27.12491
rus,2005,31.0155
rus,2006,34.75158
rus,2007,38.80076
rus,2008,45.09227
rus,2009,51.27907
rus,2010,55.27484
rus,2011,65.24561
rus,2012,71.02429
rus,2013,76.08068
rus,2014,82.42552
rus,2015,93.53143
rus,2016,100
rus,2017,102.89115
rus,2018,108.19292
rus,2019,113.29103
rus,2020,118.42693
rwa,1960,0.89603
rwa,1961,0.96226
rwa,1962,0.88982
rwa,1963,1.00852
rwa,1964,1.17892
rwa,1965,1.28868
rwa,1966,1.79452
rwa,1967,2.38768
rwa,1968,2.42426
rwa,1969,2.37564
rwa,1970,2.60717
rwa,1971,2.65067
rwa,1972,2.72279
rwa,1973,2.79804
rwa,1974,3.36192
rwa,1975,6.2948
rwa,1976,6.19736
rwa,1977,6.67864
rwa,1978,7.35073
rwa,1979,7.39776
rwa,1980,8.28327
rwa,1981,8.85056
rwa,1982,9.28392
rwa,1983,9.0385
rwa,1984,10.74229
rwa,1985,11.78404
rwa,1986,10.4945
rwa,1987,11.29513
rwa,1988,11.09425
rwa,1989,11.73623
rwa,1990,13.0037
rwa,1991,13.42461
rwa,1992,14.93761
rwa,1993,16.66816
rwa,1994,20.22452
rwa,1995,29.10315
rwa,1996,33.0335
rwa,1997,36.18748
rwa,1998,37.37686
rwa,1999,36.03487
rwa,2000,36.2495
rwa,2001,36.83172
rwa,2002,35.12306
rwa,2003,43.19885
rwa,2004,47.44786
rwa,2005,51.69576
rwa,2006,50.90359
rwa,2007,57.09508
rwa,2008,69.29475
rwa,2009,73.18666
rwa,2010,76.0077
rwa,2011,80.14434
rwa,2012,84.07478
rwa,2013,86.00153
rwa,2014,89.0154
rwa,2015,88.60274
rwa,2016,93.20818
rwa,2017,100
rwa,2018,100.63244
rwa,2019,103.27669
