geo,time,dc_dac_cecl_cd
pak,1981,22319999.69482
pak,1982,779999.97139
pak,1983,8539999.96185
pak,1984,11250000
pak,1985,1009999.99046
pak,1986,8300000.19073
pak,1987,4610000.13351
pak,1988,1879999.99523
pak,1989,12850000.38147
pak,1990,15100000.38147
pak,1991,24969999.31335
pak,1992,30579999.92371
pak,1993,22750000
pak,1994,18719999.31335
pak,1995,12560000.41962
pak,1996,28360000.61035
pak,1997,21840000.15259
pak,1998,19200000.76294
pak,1999,19819999.69482
pak,2000,33049999.23706
pak,2001,49950000.76294
pak,2002,42639999.38965
pak,2003,33369998.93188
pak,2004,43099998.47412
pak,2005,43020000.45776
pak,2006,57860000.61035
pak,2007,67860000.61035
pak,2008,62669998.16895
pak,2009,97629997.25342
pak,2010,172279998.7793
pak,2011,256589996.33789
pak,2012,190119995.11719
pak,2013,136910003.66211
pak,2014,159979995.72754
pak,2015,123489997.86377
pak,2016,141220001.2207
pak,2017,128539993.28613
pak,2018,130880004.88281
pak,2019,109379997.25342
pan,1976,419999.98689
pan,1978,270000.01073
pan,1979,109999.9994
pan,1986,39999.99911
pan,1987,79999.99821
pan,1988,349999.99404
pan,1989,79999.99821
pan,1990,300000.01192
pan,1991,330000.01311
pan,1992,1259999.99046
pan,1993,2029999.97139
pan,1994,3799999.95232
pan,1995,6730000.01907
pan,1996,4139999.86649
pan,1997,5179999.82834
pan,1998,3819999.93324
pan,1999,5119999.88556
pan,2000,3160000.08583
pan,2001,2980000.01907
pan,2002,1440000.05722
pan,2003,1799999.95232
pan,2004,1779999.97139
pan,2005,6650000.09537
pan,2006,12760000.22888
pan,2007,2960000.03815
pan,2008,2839999.91417
pan,2009,2230000.01907
pan,2010,1509999.99046
pan,2011,13630000.11444
pan,2012,1519999.98093
pan,2013,-10560000.41962
pan,2014,-201029998.7793
pan,2015,3130000.11444
pan,2016,8470000.26703
pan,2017,870000.00477
pan,2018,18620000.83923
pan,2019,10340000.15259
per,1970,1379999.99523
per,1971,529999.97139
per,1973,2440000.05722
per,1975,1029999.97139
per,1976,3950000.04768
per,1977,3490000.00954
per,1978,1649999.97616
per,1979,3369999.88556
per,1980,1200000.04768
per,1981,6400000.09537
per,1982,2690000.05722
per,1983,7760000.22888
per,1984,3099999.90463
per,1985,4699999.80927
per,1986,4210000.03815
per,1987,12829999.92371
per,1988,15079999.92371
per,1989,19680000.30518
per,1990,21899999.61853
per,1991,35439998.62671
per,1992,37840000.15259
per,1993,31909999.84741
per,1994,40669998.16895
per,1995,35169998.16895
per,1996,37319999.69482
per,1997,22020000.45776
per,1998,94849998.47412
per,1999,40020000.45776
per,2000,24100000.38147
per,2001,21379999.16077
per,2002,16079999.92371
per,2003,41650001.52588
per,2004,13619999.88556
per,2005,42150001.52588
per,2006,54049999.23706
per,2007,65199996.94824
per,2008,52430000.30518
per,2009,73800003.05176
per,2010,25760000.22888
per,2011,23969999.31335
per,2012,37080001.83105
per,2013,39659999.84741
per,2014,33560001.37329
per,2015,27399999.61853
per,2016,40180000.30518
per,2017,116959999.08447
per,2018,70370002.74658
per,2019,16209999.08447
phl,1970,9999.99978
phl,1971,550000.01192
phl,1972,9999.99978
phl,1973,170000.00179
phl,1974,1509999.99046
phl,1975,879999.99523
phl,1976,1549999.95232
phl,1977,2019999.98093
phl,1978,1450000.04768
phl,1979,7800000.19073
phl,1980,980000.01907
phl,1981,2410000.08583
phl,1982,4619999.88556
phl,1983,3710000.03815
phl,1984,1870000.00477
phl,1985,3509999.99046
phl,1986,3559999.94278
phl,1987,2910000.08583
phl,1988,4780000.20981
phl,1989,7179999.82834
phl,1990,10600000.38147
phl,1991,15970000.26703
phl,1992,17709999.08447
phl,1993,20139999.38965
phl,1994,22799999.23706
phl,1995,41319999.69482
phl,1996,41659999.84741
phl,1997,34509998.32153
phl,1998,36090000.15259
phl,1999,29850000.38147
phl,2000,27600000.38147
phl,2001,25360000.61035
phl,2002,20459999.08447
phl,2003,17620000.83923
phl,2004,17770000.45776
phl,2005,21469999.31335
phl,2006,20489999.77112
phl,2007,34389999.38965
phl,2008,30770000.45776
phl,2009,50389999.38965
phl,2010,51930000.30518
phl,2011,51360000.61035
phl,2012,33299999.23706
phl,2013,20979999.54224
phl,2014,70529998.7793
phl,2015,10329999.92371
phl,2016,42330001.83105
phl,2017,28280000.68665
phl,2018,37619998.93188
phl,2019,36479999.54224
plw,2006,19999.99955
plw,2007,330000.01311
plw,2008,1279999.97139
plw,2009,589999.97377
plw,2010,689999.99762
plw,2011,70000.0003
plw,2013,50000.00075
plw,2014,9999.99978
plw,2017,129999.99523
plw,2019,699999.98808
png,1965,39999.99911
png,1978,1580000.04292
png,1979,189999.99762
png,1980,319999.99285
png,1981,920000.01669
png,1982,17950000.76294
png,1983,30069999.69482
png,1984,4289999.96185
png,1985,4150000.09537
png,1986,11659999.84741
png,1987,58400001.52588
png,1988,55599998.47412
png,1989,4760000.22888
png,1990,45200000.76294
png,1991,11489999.77112
png,1992,71180000.30518
png,1993,4449999.80927
png,1994,18399999.61853
png,1995,49389999.38965
png,1996,21270000.45776
png,1997,42799999.23706
png,1998,44270000.45776
png,2000,569999.99285
png,2001,4300000.19073
png,2002,4860000.13351
png,2003,3269999.98093
png,2004,7800000.19073
png,2005,12659999.84741
png,2006,16649999.61853
png,2007,24129999.16077
png,2008,25440000.53406
png,2009,32389999.38965
png,2010,50060001.37329
png,2011,18290000.91553
png,2012,14689999.58038
png,2013,7079999.92371
png,2014,14399999.61853
png,2015,21870000.83923
png,2016,15670000.07629
png,2017,13279999.73297
png,2018,31989999.77112
png,2019,48099998.47412
pol,1990,288630004.88281
pol,1991,69809997.55859
pol,1992,74589996.33789
pol,1993,108580001.83106
pol,1994,247979995.72754
pol,1995,306170013.42773
pol,1996,281640014.64844
pol,1997,234820007.32422
pol,1998,426829986.57227
pol,1999,592909973.14453
pol,2000,837849975.58594
pol,2001,464609985.35156
pol,2002,483029998.7793
pol,2003,738659973.14453
pol,2004,1101030029.29688
prk,1985,79999.99821
prk,1995,180000.00715
prk,1996,109999.9994
prk,1997,41720001.2207
prk,1998,53290000.91553
prk,1999,16909999.84741
prk,2000,25010000.22888
prk,2001,40340000.15259
prk,2002,61200000.76294
prk,2003,30930000.30518
prk,2004,31399999.61853
prk,2005,19379999.16077
prk,2006,12069999.69482
prk,2007,16610000.61035
prk,2008,18170000.07629
prk,2009,3390000.1049
prk,2010,14770000.45776
prk,2011,16290000.91553
prk,2012,6840000.15259
prk,2013,12899999.61853
prk,2014,7329999.92371
prk,2015,8539999.96185
prk,2016,6900000.09537
prk,2017,6300000.19073
prk,2018,5050000.19073
prk,2019,4219999.79019
pry,1972,59999.99866
pry,1973,129999.99523
pry,1974,4559999.94278
pry,1975,50000.00075
pry,1978,39999.99911
pry,1979,109999.9994
pry,1983,90000.00358
pry,1984,1429999.94755
pry,1985,109999.9994
pry,1986,2549999.95232
pry,1987,90000.00358
pry,1988,79999.99821
pry,1989,759999.99046
pry,1990,500000
pry,1991,140000.0006
pry,1992,1019999.98093
pry,1993,4449999.80927
pry,1994,4090000.15259
pry,1995,9930000.30518
pry,1996,2779999.97139
pry,1997,4610000.13351
pry,1998,5079999.92371
pry,1999,5989999.77112
pry,2000,4889999.86649
pry,2001,8010000.22888
pry,2002,10810000.41962
pry,2003,6039999.96185
pry,2004,4530000.20981
pry,2005,3319999.93324
pry,2006,2200000.04768
pry,2007,23000000
pry,2008,17520000.45776
pry,2009,31530000.68665
pry,2010,29879999.16077
pry,2011,26100000.38147
pry,2012,20020000.45776
pry,2013,20530000.68665
pry,2014,-5369999.88556
pry,2015,589999.97377
pry,2016,40619998.93188
pry,2017,53889999.38965
pry,2018,46799999.23706
pry,2019,24079999.92371
pse,1993,56520000.45776
pse,1994,89129997.25342
pse,1995,75410003.66211
pse,1996,132039993.28613
pse,1997,117169998.16894
pse,1998,81500000
pse,1999,14550000.19073
pse,2000,62529998.7793
pse,2001,118480003.35693
pse,2002,170940002.44141
pse,2003,181059997.55859
pse,2004,186690002.44141
pse,2005,206710006.71387
pse,2006,257920013.42773
pse,2007,540940002.44141
pse,2008,663099975.58594
pse,2009,538320007.32422
pse,2010,441100006.10352
pse,2011,397959991.45508
pse,2012,315720001.2207
pse,2013,357890014.64844
pse,2014,481260009.76562
pse,2015,406260009.76562
pse,2016,417040008.54492
pse,2017,290869995.11719
pse,2018,290570007.32422
pse,2019,233649993.89648
pyf,1968,19999.99955
pyf,1969,479999.98927
pyf,1970,370000.00477
pyf,1971,50000.00075
pyf,1972,100000.00149
pyf,1973,430000.00715
pyf,1974,1529999.97139
pyf,1975,750000
pyf,1976,579999.98331
pyf,1977,219999.99881
pyf,1981,239999.99464
pyf,1982,620000.00477
pyf,1983,239999.99464
pyf,1984,439999.99762
pyf,1985,1230000.01907
pyf,1986,389999.98569
pyf,1987,1090000.03338
pyf,1988,4559999.94278
pyf,1989,2609999.8951
pyf,1990,1700000.04768
pyf,1991,2089999.91417
pyf,1992,2819999.93324
pyf,1993,-540000.02146
pyf,1994,2410000.08583
pyf,1995,6400000.09537
pyf,1996,1759999.99046
pyf,1997,2470000.02861
pyf,1998,1669999.95708
pyf,1999,-1769999.98093
pyf,2000,2440000.05722
pyf,2001,4579999.92371
pyf,2002,1009999.99046
pyf,2003,8449999.80927
pyf,2004,4849999.90463
qat,1990,100000.00149
rou,1990,61849998.47412
rou,1991,112099998.47412
rou,1992,119230003.35693
rou,1993,78449996.94824
rou,1994,74180000.30518
rou,1995,193869995.11719
rou,1996,112629997.25342
rou,1997,125370002.74658
rou,1998,172610000.61035
rou,1999,243699996.94824
rou,2000,264170013.42773
rou,2001,497070007.32422
rou,2002,220259994.50684
rou,2003,330049987.79297
rou,2004,694799987.79297
rus,1992,224949996.94824
rus,1993,7510000.22888
rus,1994,61229999.54224
rus,1995,138600006.10352
rus,1996,145110000.61035
rus,1997,139649993.89648
rus,1998,105339996.33789
rus,1999,182360000.61035
rus,2000,97220001.2207
rus,2001,97949996.94824
rus,2002,114050003.05176
rus,2003,165279998.7793
rus,2004,160070007.32422
rwa,1960,9999.99978
rwa,1961,469999.99881
rwa,1962,750000
rwa,1963,639999.98569
rwa,1964,860000.01431
rwa,1965,1039999.96185
rwa,1966,1610000.01431
rwa,1967,1730000.01907
rwa,1968,3759999.99046
rwa,1969,2349999.90463
rwa,1970,2910000.08583
rwa,1971,3279999.97139
rwa,1972,3640000.1049
rwa,1973,6949999.80927
rwa,1974,6389999.86649
rwa,1975,16809999.46594
rwa,1976,8119999.88556
rwa,1977,11079999.92371
rwa,1978,22569999.69482
rwa,1979,24090000.15259
rwa,1980,21379999.16077
rwa,1981,19520000.45776
rwa,1982,17120000.83923
rwa,1983,8789999.96185
rwa,1984,15369999.88556
rwa,1985,11680000.30518
rwa,1986,19420000.07629
rwa,1987,20579999.92371
rwa,1988,39060001.37329
rwa,1989,32529998.7793
rwa,1990,36000000
rwa,1991,21360000.61035
rwa,1992,82489997.86377
rwa,1993,36009998.32153
rwa,1994,45599998.47412
rwa,1995,17920000.07629
rwa,1996,55419998.16895
rwa,1997,46040000.91553
rwa,1998,26700000.76294
rwa,1999,39110000.61035
rwa,2000,49310001.37329
rwa,2001,44799999.23706
rwa,2002,41250000
rwa,2003,54000000
rwa,2004,65900001.52588
rwa,2005,90989997.86377
rwa,2006,65019996.64307
rwa,2007,78519996.64307
rwa,2008,105709999.08447
rwa,2009,104510002.13623
rwa,2010,104349998.47412
rwa,2011,91680000.30518
rwa,2012,89250000
rwa,2013,119379997.25342
rwa,2014,92959999.08447
rwa,2015,22979999.54224
rwa,2016,109589996.33789
rwa,2017,148020004.27246
rwa,2018,92330001.83105
rwa,2019,71750000
sau,1994,109999.9994
sau,1995,159999.99642
sau,1998,9999.99978
sau,1999,79999.99821
sau,2007,9999.99978
sdn,1969,1269999.98093
sdn,1970,629999.99523
sdn,1971,2279999.97139
sdn,1972,3509999.99046
sdn,1973,4630000.11444
sdn,1974,2640000.1049
sdn,1975,2440000.05722
sdn,1976,3119999.88556
sdn,1977,1639999.98569
sdn,1978,11470000.26703
sdn,1979,22250000
sdn,1980,56340000.15259
sdn,1981,45520000.45776
sdn,1982,40889999.38965
sdn,1983,36709999.08447
sdn,1984,27969999.31335
sdn,1985,62090000.15259
sdn,1986,86169998.16895
sdn,1987,55020000.45776
sdn,1988,56340000.15259
sdn,1989,67889999.38965
sdn,1990,87599998.47412
sdn,1991,142850006.10352
sdn,1992,80639999.38965
sdn,1993,33400001.52588
sdn,1994,33130001.06812
sdn,1995,21690000.53406
sdn,1996,23500000
sdn,1997,21159999.84741
sdn,1998,16770000.45776
sdn,1999,19629999.16077
sdn,2000,13920000.07629
sdn,2001,21270000.45776
sdn,2002,16989999.77112
sdn,2003,247050003.05176
sdn,2004,68919998.16895
sdn,2005,212800003.05176
sdn,2006,299410003.66211
sdn,2007,254679992.67578
sdn,2008,277839996.33789
sdn,2009,225809997.55859
sdn,2010,284170013.42773
sdn,2011,162860000.61035
sdn,2012,192000000
sdn,2013,119150001.52588
sdn,2014,101680000.30518
sdn,2015,64360000.61035
sdn,2016,94750000
sdn,2017,112769996.64307
sdn,2018,166649993.89648
sdn,2019,55900001.52588
sen,1960,9999.99978
sen,1961,79999.99821
sen,1962,7280000.20981
sen,1963,5269999.98093
sen,1964,6659999.84741
sen,1965,11880000.11444
sen,1966,12260000.22888
sen,1967,10350000.38147
sen,1968,15149999.61853
sen,1969,4380000.11444
sen,1970,10020000.45776
sen,1971,23250000
sen,1972,5489999.77112
sen,1973,24049999.23706
sen,1974,19510000.22888
sen,1975,23610000.61035
sen,1976,17690000.53406
sen,1977,10710000.03815
sen,1978,47819999.69482
sen,1979,108519996.64307
sen,1980,24200000.76294
sen,1981,60389999.38965
sen,1982,39599998.47412
sen,1983,16200000.76294
sen,1984,20690000.53406
sen,1985,6010000.22888
sen,1986,64819999.69482
sen,1987,73849998.47412
sen,1988,64800003.05176
sen,1989,21180000.30518
sen,1990,23600000.38147
sen,1991,27200000.76294
sen,1992,39979999.54224
sen,1993,46290000.91553
sen,1994,69639999.38965
sen,1995,75180000.30518
sen,1996,42130001.06812
sen,1997,44959999.08447
sen,1998,95720001.2207
sen,1999,56950000.76294
sen,2000,41549999.23706
sen,2001,27450000.76294
sen,2002,54860000.61035
sen,2003,37849998.47412
sen,2004,58909999.84741
sen,2005,32770000.45776
sen,2006,33709999.08447
sen,2007,95250000
sen,2008,141190002.44141
sen,2009,134449996.94824
sen,2010,84050003.05176
sen,2011,109769996.64307
sen,2012,98139999.38965
sen,2013,63599998.47412
sen,2014,86750000
sen,2015,52750000
sen,2016,77379997.25342
sen,2017,46409999.84741
sen,2018,114739997.86377
sen,2019,82519996.64307
sgp,1975,29999.99933
sgp,1979,129999.99523
sgp,1985,9999.99978
sgp,1986,70000.0003
sgp,1987,79999.99821
sgp,1989,109999.9994
sgp,1990,200000.00298
sgp,1991,349999.99404
sgp,1992,170000.00179
sgp,1993,490000.00954
sgp,1994,1129999.99523
sgp,1995,1870000.00477
sgp,1996,289999.99166
sgp,1997,800000.01192
sgp,1998,50000.00075
sgp,1999,9999.99978
sgp,2000,29999.99933
slb,1978,1620000.00477
slb,1980,8739999.77112
slb,1981,1559999.94278
slb,1982,2640000.1049
slb,1983,4420000.07629
slb,1984,2630000.11444
slb,1985,1519999.98093
slb,1986,2190000.05722
slb,1987,25389999.38965
slb,1988,13529999.73297
slb,1989,3980000.01907
slb,1990,5599999.90463
slb,1991,4250000
slb,1992,14399999.61853
slb,1993,4099999.90463
slb,1994,3980000.01907
slb,1995,4710000.03815
slb,1996,3759999.99046
slb,1997,1889999.98569
slb,1998,2170000.07629
slb,1999,5960000.03815
slb,2000,44099998.47412
slb,2001,31510000.22888
slb,2002,4010000.22888
slb,2003,4920000.07629
slb,2004,3190000.05722
slb,2005,22760000.22888
slb,2006,20110000.61035
slb,2007,3130000.11444
slb,2008,7190000.05722
slb,2009,3670000.07629
slb,2010,24969999.31335
slb,2011,5960000.03815
slb,2012,12659999.84741
slb,2013,8390000.34332
slb,2014,6349999.90463
slb,2015,5650000.09537
slb,2016,1250000
slb,2017,9579999.92371
slb,2018,8340000.15259
slb,2019,11890000.34332
sle,1977,4619999.88556
sle,1978,2920000.07629
sle,1979,3089999.91417
sle,1980,7739999.77112
sle,1981,11140000.34332
sle,1982,6530000.20981
sle,1983,13189999.58038
sle,1984,5699999.80927
sle,1985,8199999.80927
sle,1986,5789999.96185
sle,1987,4739999.77112
sle,1988,17000000
sle,1989,13760000.22888
sle,1990,8300000.19073
sle,1991,15960000.03815
sle,1992,15520000.45776
sle,1993,24549999.23706
sle,1994,35840000.15259
sle,1995,41119998.93188
sle,1996,20579999.92371
sle,1997,21159999.84741
sle,1998,16010000.22888
sle,1999,7239999.77112
sle,2000,13520000.45776
sle,2001,39950000.76294
sle,2002,22600000.38147
sle,2003,26629999.16077
sle,2004,64650001.52588
sle,2005,85639999.38965
sle,2006,59279998.7793
sle,2007,72029998.7793
sle,2008,44159999.84741
sle,2009,108930000.30518
sle,2010,80339996.33789
sle,2011,71550003.05176
sle,2012,74580001.83105
sle,2013,75879997.25342
sle,2014,77720001.2207
sle,2015,74180000.30518
sle,2016,87330001.83105
sle,2017,51439998.62671
sle,2018,74180000.30518
sle,2019,72889999.38965
slv,1977,230000.00417
slv,1979,239999.99464
slv,1980,759999.99046
slv,1983,310000.00238
slv,1984,810000.00238
slv,1985,289999.99166
slv,1986,980000.01907
slv,1987,4539999.96185
slv,1988,3359999.8951
slv,1989,3690000.05722
slv,1990,6099999.90463
slv,1991,10989999.77112
slv,1992,23770000.45776
slv,1993,42970001.2207
slv,1994,24819999.69482
slv,1995,22739999.77112
slv,1996,29979999.54224
slv,1997,17520000.45776
slv,1998,22209999.08447
slv,1999,13920000.07629
slv,2000,14489999.77112
slv,2001,15899999.61853
slv,2002,23379999.16077
slv,2003,33939998.62671
slv,2004,22079999.92371
slv,2005,36610000.61035
slv,2006,17000000
slv,2007,25159999.84741
slv,2008,28420000.07629
slv,2009,24860000.61035
slv,2010,52520000.45776
slv,2011,42459999.08447
slv,2012,23409999.84741
slv,2013,33540000.91553
slv,2014,18110000.61035
slv,2015,16389999.38965
slv,2016,21090000.15259
slv,2017,17799999.23706
slv,2018,41099998.47412
slv,2019,32040000.91553
som,1960,59999.99866
som,1961,1789999.96185
som,1962,270000.01073
som,1963,1759999.99046
som,1964,2519999.98093
som,1965,1769999.98093
som,1966,1509999.99046
som,1967,1809999.94278
som,1968,10550000.19073
som,1969,6030000.20981
som,1970,3250000
som,1971,4030000.20981
som,1972,6809999.94278
som,1973,8920000.07629
som,1974,12909999.84741
som,1975,23200000.76294
som,1976,24510000.22888
som,1977,19329999.92371
som,1978,12670000.07629
som,1979,18229999.54224
som,1980,37009998.32153
som,1981,40720001.2207
som,1982,39020000.45776
som,1983,19629999.16077
som,1984,19270000.45776
som,1985,10460000.03815
som,1986,10699999.80927
som,1987,9390000.34332
som,1988,14920000.07629
som,1989,35250000
som,1990,40700000.76294
som,1991,35520000.45776
som,1992,43000000
som,1993,40759998.32153
som,1994,34000000
som,1995,14640000.34332
som,1996,21510000.22888
som,1997,23879999.16077
som,1998,18489999.77112
som,1999,19459999.08447
som,2000,23309999.46594
som,2001,24959999.08447
som,2002,23479999.54224
som,2003,40060001.37329
som,2004,35689998.62671
som,2005,57290000.91553
som,2006,88540000.91553
som,2007,78620002.74658
som,2008,139259994.50684
som,2009,108000000
som,2010,127129997.25342
som,2011,155679992.67578
som,2012,170889999.38965
som,2013,152149993.89648
som,2014,187979995.72754
som,2015,173199996.94824
som,2016,158630004.88281
som,2017,260829986.57227
som,2018,266709991.45508
som,2019,165440002.44141
srb,1995,8899999.61853
srb,1996,90000.00358
srb,1997,19760000.22888
srb,1998,12560000.41962
srb,2000,470910003.66211
srb,2001,614700012.20703
srb,2003,341760009.76562
srb,2004,365929992.67578
srb,2005,157500000
srb,2006,334489990.23438
srb,2007,271079986.57227
srb,2008,319019989.01367
srb,2009,292940002.44141
srb,2010,290130004.88281
srb,2011,1045030029.29688
srb,2012,884590026.85547
srb,2013,593840026.85547
srb,2014,220600006.10352
srb,2015,171740005.49316
srb,2016,286519989.01367
srb,2017,268019989.01367
srb,2018,433399993.89648
srb,2019,193289993.28613
ssd,2012,46869998.93188
ssd,2013,128309997.55859
ssd,2014,225660003.66211
ssd,2015,134410003.66211
ssd,2016,224020004.27246
ssd,2017,240410003.66211
ssd,2018,101529998.7793
ssd,2019,68500000
stp,1976,330000.01311
stp,1977,519999.98093
stp,1978,870000.00477
stp,1979,629999.99523
stp,1980,1429999.94755
stp,1981,460000.00834
stp,1982,1620000.00477
stp,1983,4530000.20981
stp,1984,4280000.20981
stp,1985,3049999.95232
stp,1986,1120000.00477
stp,1987,3240000.00954
stp,1988,1669999.95708
stp,1989,3730000.01907
stp,1990,4400000.09537
stp,1991,2440000.05722
stp,1992,4349999.90463
stp,1993,1980000.01907
stp,1994,4909999.84741
stp,1995,3119999.88556
stp,1996,2660000.08583
stp,1997,3970000.02861
stp,1998,1629999.99523
stp,1999,1789999.96185
stp,2000,6010000.22888
stp,2001,4949999.80927
stp,2002,2420000.07629
stp,2003,3789999.96185
stp,2004,2450000.04768
stp,2005,5190000.05722
stp,2006,3190000.05722
stp,2007,1049999.95232
stp,2008,4119999.88556
stp,2009,3599999.90463
stp,2010,5949999.80927
stp,2011,4929999.82834
stp,2012,5320000.17166
stp,2013,7510000.22888
stp,2014,6190000.05722
stp,2015,5760000.22888
stp,2016,6079999.92371
stp,2017,7710000.03815
stp,2018,4489999.77112
stp,2019,4889999.86649
sur,1963,50000.00075
sur,1964,119999.99732
sur,1965,2849999.90463
sur,1966,3410000.08583
sur,1967,3730000.01907
sur,1968,5090000.15259
sur,1969,2559999.94278
sur,1970,2150000.09537
sur,1971,1860000.01431
sur,1972,4429999.82834
sur,1973,4670000.07629
sur,1974,4599999.90463
sur,1975,3420000.07629
sur,1976,1580000.04292
sur,1977,2190000.05722
sur,1978,2269999.98093
sur,1979,259999.99046
sur,1980,3380000.11444
sur,1981,1090000.03338
sur,1982,1669999.95708
sur,1983,740000.00954
sur,1984,3059999.94278
sur,1985,990000.00954
sur,1986,1440000.05722
sur,1987,1360000.01431
sur,1988,5900000.09537
sur,1989,4750000
sur,1990,8899999.61853
sur,1991,10569999.69482
sur,1992,4889999.86649
sur,1993,2119999.88556
sur,1994,1940000.05722
sur,1995,5119999.88556
sur,1996,5170000.07629
sur,1997,5150000.09537
sur,1998,4809999.94278
sur,1999,2900000.09537
sur,2000,2140000.1049
sur,2001,1269999.98093
sur,2002,2250000
sur,2003,4099999.90463
sur,2004,6679999.82834
sur,2005,5960000.03815
sur,2006,2579999.92371
sur,2007,22049999.23706
sur,2008,24709999.08447
sur,2009,26799999.23706
sur,2010,17350000.38147
sur,2011,7559999.94278
sur,2012,5949999.80927
sur,2013,6849999.90463
sur,2014,100000.00149
sur,2015,2130000.11444
sur,2016,5590000.15259
sur,2017,9829999.92371
sur,2018,4909999.84741
sur,2019,3599999.90463
svk,1990,1570000.05245
svk,1991,93150001.52588
svk,1992,14300000.19073
svk,1993,22370000.83923
svk,1994,44490001.67847
svk,1995,63470001.2207
svk,1996,53810001.37329
svk,1997,36900001.52588
svk,1998,113209999.08447
svk,1999,280820007.32422
svk,2000,85690002.44141
svk,2001,127849998.47412
svk,2002,110019996.64307
svk,2003,104629997.25342
svk,2004,168399993.89648
svn,1993,7139999.86649
svn,1994,13460000.03815
svn,1995,33610000.61035
svn,1996,44290000.91553
svn,1997,102610000.61035
svn,1998,30659999.84741
svn,1999,27270000.45776
svn,2000,58979999.54224
svn,2001,123989997.86377
svn,2002,48779998.7793
svn,2003,51869998.93188
svn,2004,56459999.08447
swz,1971,239999.99464
swz,1972,680000.00715
swz,1973,170000.00179
swz,1975,70000.0003
swz,1976,9999.99978
swz,1977,1950000.04768
swz,1978,7409999.84741
swz,1979,10420000.07629
swz,1980,7710000.03815
swz,1981,2569999.93324
swz,1982,1990000.00954
swz,1983,4550000.19073
swz,1984,6159999.84741
swz,1985,2009999.99046
swz,1986,2380000.11444
swz,1987,4739999.77112
swz,1988,5010000.22888
swz,1989,8010000.22888
swz,1990,8500000
swz,1991,7789999.96185
swz,1992,8260000.22888
swz,1993,4800000.19073
swz,1994,9680000.30518
swz,1995,7360000.13351
swz,1996,8489999.77112
swz,1997,4039999.96185
swz,1998,8020000.45776
swz,1999,8869999.88556
swz,2000,5880000.11444
swz,2001,18870000.83923
swz,2002,4190000.05722
swz,2003,9000000
swz,2004,9630000.11444
swz,2005,1950000.04768
swz,2006,10380000.11444
swz,2007,11569999.69482
swz,2008,13680000.30518
swz,2009,15130000.11444
swz,2010,21469999.31335
swz,2011,28469999.31335
swz,2012,16090000.15259
swz,2013,34240001.67847
swz,2014,21469999.31335
swz,2015,33459999.08447
swz,2016,30270000.45776
swz,2017,37139999.38965
swz,2018,12220000.26703
swz,2019,1639999.98569
syc,1978,9999.99978
syc,1979,1080000.04292
syc,1980,819999.99285
syc,1981,589999.97377
syc,1982,1440000.05722
syc,1983,519999.98093
syc,1984,490000.00954
syc,1985,7619999.88556
syc,1986,2589999.91417
syc,1987,2089999.91417
syc,1988,460000.00834
syc,1989,1250000
syc,1990,1200000.04768
syc,1991,1610000.01431
syc,1992,2190000.05722
syc,1993,10069999.69482
syc,1994,4230000.01907
syc,1995,709999.97854
syc,1996,6769999.98093
syc,1997,4610000.13351
syc,1998,5250000
syc,1999,4800000.19073
syc,2000,5519999.98093
syc,2001,3839999.91417
syc,2002,2880000.11444
syc,2003,1669999.95708
syc,2004,1299999.95232
syc,2005,1399999.97616
syc,2006,4400000.09537
syc,2007,800000.01192
syc,2008,740000.00954
syc,2009,11979999.54224
syc,2010,4619999.88556
syc,2011,6389999.86649
syc,2012,14229999.54224
syc,2013,10319999.69482
syc,2014,1360000.01431
syc,2015,59999.99866
syc,2016,6530000.20981
syc,2017,3480000.01907
syr,1970,1659999.96662
syr,1971,1370000.00477
syr,1972,2980000.01907
syr,1973,1009999.99046
syr,1974,3279999.97139
syr,1975,3470000.02861
syr,1977,2079999.92371
syr,1978,6239999.77112
syr,1979,2890000.1049
syr,1980,1309999.94278
syr,1981,4710000.03815
syr,1982,3609999.8951
syr,1983,5070000.17166
syr,1984,1879999.99523
syr,1985,2009999.99046
syr,1986,4800000.19073
syr,1987,600000.02384
syr,1988,5760000.22888
syr,1989,1860000.01431
syr,1990,9300000.19073
syr,1991,699999.98808
syr,1992,7250000
syr,1993,2880000.11444
syr,1994,11369999.88556
syr,1995,18209999.08447
syr,1996,17450000.76294
syr,1997,9579999.92371
syr,1998,11119999.88556
syr,1999,2569999.93324
syr,2000,2079999.92371
syr,2001,4400000.09537
syr,2002,9750000
syr,2003,58979999.54224
syr,2004,77849998.47412
syr,2005,32860000.61035
syr,2006,28579999.92371
syr,2007,47520000.45776
syr,2008,53419998.16895
syr,2009,54810001.37329
syr,2010,51590000.15259
syr,2011,31090000.15259
syr,2012,23340000.15259
syr,2013,181990005.49316
syr,2014,171169998.16895
syr,2015,222320007.32422
syr,2016,325679992.67578
syr,2017,354220001.2207
syr,2018,569809997.55859
syr,2019,443070007.32422
tca,1980,29999.99933
tca,1981,90000.00358
tca,1982,39999.99911
tca,1983,70000.0003
tca,1984,39999.99911
tca,1985,29999.99933
tca,1986,50000.00075
tca,1990,2599999.90463
tca,1991,1389999.98569
tca,1992,300000.01192
tca,1993,180000.00715
tca,1994,100000.00149
tca,1996,219999.99881
tca,1997,280000.00119
tca,1998,1100000.02384
tca,1999,1850000.02384
tca,2000,500000
tca,2001,170000.00179
tca,2002,-29999.99933
tca,2003,629999.99523
