geo,time,fp_cpi_totl
mex,1974,0.02591
mex,1975,0.02978
mex,1976,0.03449
mex,1977,0.04452
mex,1978,0.05229
mex,1979,0.0618
mex,1980,0.07808
mex,1981,0.09989
mex,1982,0.15875
mex,1983,0.32047
mex,1984,0.53021
mex,1985,0.8364
mex,1986,1.55765
mex,1987,3.61105
mex,1988,7.73351
mex,1989,9.28082
mex,1990,11.75432
mex,1991,14.41812
mex,1992,16.65407
mex,1993,18.27809
mex,1994,19.5513
mex,1995,26.39412
mex,1996,35.46799
mex,1997,42.78348
mex,1998,49.59821
mex,1999,57.82438
mex,2000,63.31281
mex,2001,67.34441
mex,2002,70.73232
mex,2003,73.94845
mex,2004,77.41545
mex,2005,80.50283
mex,2006,83.42465
mex,2007,86.73398
mex,2008,91.17908
mex,2009,96.00916
mex,2010,100
mex,2011,103.40738
mex,2012,107.65898
mex,2013,111.7569
mex,2014,116.24799
mex,2015,119.41068
mex,2016,122.7801
mex,2017,130.1978
mex,2018,136.57665
mex,2019,141.54252
mex,2020,146.35049
mex,2021,154.67667
mkd,1993,27.59157
mkd,1994,62.5179
mkd,1995,72.75432
mkd,1996,74.54888
mkd,1997,75.51382
mkd,1998,75.92476
mkd,1999,74.95347
mkd,2000,79.90596
mkd,2001,84.06018
mkd,2002,86.00583
mkd,2003,86.74167
mkd,2004,86.3525
mkd,2005,86.8063
mkd,2006,89.59593
mkd,2007,91.61341
mkd,2008,99.24655
mkd,2009,98.51249
mkd,2010,100
mkd,2011,103.90475
mkd,2012,107.35029
mkd,2013,110.34
mkd,2014,110.02917
mkd,2015,109.69917
mkd,2016,109.43667
mkd,2017,110.91583
mkd,2018,112.53333
mkd,2019,113.39583
mkd,2020,114.75667
mli,1988,52.59406
mli,1989,52.55373
mli,1990,52.87238
mli,1991,53.82431
mli,1992,50.46432
mli,1993,50.33121
mli,1994,61.99637
mli,1995,70.32978
mli,1996,75.11605
mli,1997,74.84338
mli,1998,77.8645
mli,1999,76.92864
mli,2000,76.40733
mli,2001,80.37058
mli,2002,84.41549
mli,2003,83.27865
mli,2004,80.69719
mli,2005,85.8601
mli,2006,87.18538
mli,2007,88.41644
mli,2008,96.5251
mli,2009,98.90324
mli,2010,100
mli,2011,102.95564
mli,2012,108.43611
mli,2013,107.77818
mli,2014,108.73074
mli,2015,110.30809
mli,2016,108.32293
mli,2017,110.22926
mli,2018,110.55945
mli,2019,108.72608
mli,2020,109.2024
mli,2021,113.48925
mlt,1960,20.90078
mlt,1961,21.42567
mlt,1962,21.46181
mlt,1963,21.86451
mlt,1964,22.34121
mlt,1965,22.69916
mlt,1966,22.81791
mlt,1967,22.97623
mlt,1968,23.44433
mlt,1969,23.99159
mlt,1970,24.88303
mlt,1971,25.46127
mlt,1972,26.32001
mlt,1973,28.34384
mlt,1974,30.40036
mlt,1975,33.07305
mlt,1976,33.25546
mlt,1977,36.59443
mlt,1978,38.31712
mlt,1979,41.05568
mlt,1980,47.52082
mlt,1981,52.99035
mlt,1982,56.07346
mlt,1983,55.57945
mlt,1984,55.33351
mlt,1985,55.20336
mlt,1986,56.32283
mlt,1987,56.56599
mlt,1988,57.09677
mlt,1989,57.58077
mlt,1990,59.29864
mlt,1991,60.80613
mlt,1992,61.79922
mlt,1993,64.36069
mlt,1994,67.01873
mlt,1995,69.98542
mlt,1996,71.42292
mlt,1997,73.64565
mlt,1998,75.40229
mlt,1999,77.01195
mlt,2000,78.83682
mlt,2001,81.14634
mlt,2002,82.92222
mlt,2003,84.00339
mlt,2004,86.34778
mlt,2005,88.94509
mlt,2006,91.41224
mlt,2007,92.55417
mlt,2008,96.49571
mlt,2009,98.50699
mlt,2010,100
mlt,2011,102.96299
mlt,2012,105.4092
mlt,2013,106.65333
mlt,2014,106.98428
mlt,2015,108.1617
mlt,2016,108.85685
mlt,2017,110.34205
mlt,2018,111.61961
mlt,2019,113.45247
mlt,2020,114.17692
mlt,2021,115.88717
mmr,1960,0.15544
mmr,1961,0.15521
mmr,1962,0.15271
mmr,1963,0.14861
mmr,1964,0.14793
mmr,1965,0.1741
mmr,1966,0.21848
mmr,1967,0.2203
mmr,1968,0.22553
mmr,1969,0.21575
mmr,1970,0.2071
mmr,1971,0.21142
mmr,1972,0.22758
mmr,1973,0.28493
mmr,1974,0.35677
mmr,1975,0.46971
mmr,1976,0.57485
mmr,1977,0.5682
mmr,1978,0.53385
mmr,1979,0.56413
mmr,1980,0.56756
mmr,1981,0.56937
mmr,1982,0.59957
mmr,1983,0.63345
mmr,1984,0.66415
mmr,1985,0.70936
mmr,1986,0.77551
mmr,1987,0.96753
mmr,1988,1.12275
mmr,1989,1.42812
mmr,1990,1.67985
mmr,1991,2.22198
mmr,1992,2.70888
mmr,1993,3.57116
mmr,1994,4.43177
mmr,1995,5.54834
mmr,1996,6.45135
mmr,1997,8.36723
mmr,1998,12.67531
mmr,1999,15.0077
mmr,2000,14.99131
mmr,2001,18.15468
mmr,2002,28.51637
mmr,2003,38.95043
mmr,2004,40.71652
mmr,2005,44.5311
mmr,2006,53.43575
mmr,2007,72.15141
mmr,2008,91.48765
mmr,2009,92.83467
mmr,2010,100
mmr,2011,105.02146
mmr,2012,106.56274
mmr,2013,112.57611
mmr,2014,118.15235
mmr,2015,129.32267
mmr,2016,138.28321
mmr,2017,144.60626
mmr,2018,154.54408
mmr,2019,168.1827
mne,2005,82.20548
mne,2006,84.60959
mne,2007,88.28767
mne,2008,96.02055
mne,2009,99.34932
mne,2010,100
mne,2011,103.45014
mne,2012,107.73841
mne,2013,110.115
mne,2014,109.33262
mne,2015,111.02584
mne,2016,110.72454
mne,2017,113.36004
mne,2018,116.32013
mne,2019,116.7407
mne,2020,116.44224
mne,2021,119.24943
mng,1992,2.28866
mng,1993,8.42572
mng,1994,15.80498
mng,1995,15.81185
mng,1996,23.22602
mng,1997,31.71656
mng,1998,34.68429
mng,1999,37.30813
mng,2000,41.63421
mng,2001,44.24774
mng,2002,44.65353
mng,2003,46.9438
mng,2004,50.81251
mng,2005,57.27412
mng,2006,60.19233
mng,2007,65.98944
mng,2008,84.43722
mng,2009,90.87092
mng,2010,100
mng,2011,108.41121
mng,2012,123.94691
mng,2013,136.94975
mng,2014,153.73155
mng,2015,162.53555
mng,2016,163.74206
mng,2017,170.80059
mng,2018,182.43627
mng,2019,195.7629
mng,2020,202.99276
mng,2021,217.40233
moz,2004,57.24111
moz,2005,60.92032
moz,2006,68.98927
moz,2007,74.8461
moz,2008,85.70088
moz,2009,88.94776
moz,2010,100
moz,2011,111.16661
moz,2012,114.05967
moz,2013,118.92015
moz,2014,121.96421
moz,2015,126.29486
moz,2016,148.29296
moz,2017,170.70478
moz,2018,177.38161
moz,2019,182.31478
moz,2020,188.04255
mrt,1985,20.89515
mrt,1986,22.44836
mrt,1987,24.27843
mrt,1988,24.59882
mrt,1989,27.78011
mrt,1990,29.61366
mrt,1991,31.28051
mrt,1992,34.45292
mrt,1993,37.68128
mrt,1994,39.23686
mrt,1995,41.80444
mrt,1996,43.76143
mrt,1997,45.78555
mrt,1998,49.4629
mrt,1999,51.4781
mrt,2000,53.15323
mrt,2001,55.65935
mrt,2002,57.82768
mrt,2003,60.8069
mrt,2004,67.11113
mrt,2005,75.24879
mrt,2006,79.9451
mrt,2007,85.7444
mrt,2008,92.04373
mrt,2009,94.08795
mrt,2010,100
mrt,2011,105.68632
mrt,2012,110.86751
mrt,2013,115.44535
mrt,2014,119.52561
mrt,2015,123.3955
mrt,2016,125.22916
mrt,2017,128.07817
mrt,2018,131.98316
mrt,2019,135.0189
mrt,2020,138.24004
mus,1963,2.91321
mus,1964,2.96843
mus,1965,3.02143
mus,1966,3.09712
mus,1967,3.1553
mus,1968,3.37545
mus,1969,3.45359
mus,1970,3.50684
mus,1971,3.51794
mus,1972,3.70776
mus,1973,4.20649
mus,1974,5.43123
mus,1975,6.23171
mus,1976,7.03907
mus,1977,7.68473
mus,1978,8.3414
mus,1979,9.54809
mus,1980,13.55825
mus,1981,15.51899
mus,1982,17.29059
mus,1983,18.25704
mus,1984,19.60609
mus,1985,20.91944
mus,1986,21.26098
mus,1987,21.37127
mus,1988,23.32873
mus,1989,26.28449
mus,1990,29.82977
mus,1991,31.91816
mus,1992,33.40028
mus,1993,36.91327
mus,1994,39.6166
mus,1995,42.00522
mus,1996,44.75697
mus,1997,47.81537
mus,1998,51.07197
mus,1999,54.60061
mus,2000,56.89345
mus,2001,59.95963
mus,2002,63.80864
mus,2003,66.31061
mus,2004,69.43408
mus,2005,72.86216
mus,2006,79.35673
mus,2007,86.36178
mus,2008,94.76676
mus,2009,97.15117
mus,2010,100
mus,2011,106.52249
mus,2012,110.62591
mus,2013,114.54571
mus,2014,118.23144
mus,2015,119.75255
mus,2016,120.92334
mus,2017,125.35759
mus,2018,129.38916
mus,2019,129.91403
mus,2020,133.26686
mus,2021,138.63555
mwi,1980,0.47156
mwi,1981,0.52727
mwi,1982,0.57905
mwi,1983,0.65724
mwi,1984,0.78886
mwi,1985,0.87184
mwi,1986,0.99431
mwi,1987,1.24443
mwi,1988,1.66644
mwi,1989,1.87385
mwi,1990,2.09541
mwi,1991,2.35975
mwi,1992,2.92022
mwi,1993,3.58523
mwi,1994,4.8275
mwi,1995,8.85006
mwi,1996,12.17786
mwi,1997,13.29059
mwi,1998,17.24437
mwi,1999,24.97056
mwi,2000,32.35722
mwi,2001,39.70231
mwi,2002,45.55627
mwi,2003,49.91911
mwi,2004,55.62476
mwi,2005,64.19673
mwi,2006,73.16777
mwi,2007,78.98623
mwi,2008,85.86798
mwi,2009,93.09982
mwi,2010,100
mwi,2011,107.62282
mwi,2012,130.51556
mwi,2013,166.12455
mwi,2014,205.64901
mwi,2015,250.619
mwi,2016,305.03117
mwi,2017,340.24212
mwi,2018,382.5008
mwi,2019,418.34433
mwi,2020,454.42868
mys,1960,21.30924
mys,1961,21.2708
mys,1962,21.29386
mys,1963,21.95509
mys,1964,21.86667
mys,1965,21.84361
mys,1966,22.05505
mys,1967,23.06419
mys,1968,23.02767
mys,1969,22.93348
mys,1970,23.35636
mys,1971,23.73311
mys,1972,24.50005
mys,1973,27.0873
mys,1974,31.78126
mys,1975,33.20751
mys,1976,34.0821
mys,1977,35.71403
mys,1978,37.44975
mys,1979,38.81834
mys,1980,41.40943
mys,1981,45.42615
mys,1982,48.06945
mys,1983,49.85006
mys,1984,51.79285
mys,1985,51.97229
mys,1986,52.35533
mys,1987,52.50716
mys,1988,53.84952
mys,1989,55.36441
mys,1990,56.81374
mys,1991,59.28988
mys,1992,62.11636
mys,1993,64.31316
mys,1994,66.7088
mys,1995,69.01064
mys,1996,71.41812
mys,1997,73.31964
mys,1998,77.18383
mys,1999,79.30219
mys,2000,80.51927
mys,2001,81.66006
mys,2002,83.13637
mys,2003,84.04228
mys,2004,85.23675
mys,2005,87.77261
mys,2006,90.94053
mys,2007,92.78421
mys,2008,97.8324
mys,2009,98.40306
mys,2010,100
mys,2011,103.17447
mys,2012,104.89085
mys,2013,107.09882
mys,2014,110.46492
mys,2015,112.78954
mys,2016,115.14748
mys,2017,119.60507
mys,2018,120.66322
mys,2019,121.46309
mys,2020,120.07999
mys,2021,123.05449
nam,2002,62.57348
nam,2003,67.03882
nam,2004,69.81197
nam,2005,71.40504
nam,2006,74.94756
nam,2007,79.85504
nam,2008,87.11757
nam,2009,95.35168
nam,2010,100
nam,2011,105.0056
nam,2012,112.06407
nam,2013,118.34069
nam,2014,124.67212
nam,2015,128.90351
nam,2016,137.57689
nam,2017,146.03209
nam,2018,152.29919
nam,2019,157.96837
nam,2020,161.45849
nam,2021,167.29829
ncl,2010,100
ncl,2011,102.429
ncl,2012,104.22117
ncl,2013,105.55271
ncl,2014,105.74149
ncl,2015,106.34476
ncl,2016,106.95977
ner,1963,11.66688
ner,1964,11.78402
ner,1965,12.29943
ner,1966,13.59965
ner,1967,13.65822
ner,1968,13.25898
ner,1969,14.67048
ner,1970,14.83448
ner,1971,15.45628
ner,1972,16.96345
ner,1973,18.96259
ner,1974,19.60685
ner,1975,21.39417
ner,1976,26.42815
ner,1977,32.57298
ner,1978,35.86064
ner,1979,38.46695
ner,1980,42.43107
ner,1981,52.15347
ner,1982,58.2251
ner,1983,56.77552
ner,1984,61.52447
ner,1985,60.95635
ner,1986,59.00113
ner,1987,55.04091
ner,1988,54.27366
ner,1989,52.73038
ner,1990,52.32137
ner,1991,48.24206
ner,1992,46.08293
ner,1993,45.52301
ner,1994,61.92998
ner,1995,68.47182
ner,1996,72.0932
ner,1997,74.20802
ner,1998,77.58301
ner,1999,75.79695
ner,2000,77.99518
ner,2001,81.11929
ner,2002,83.25181
ner,2003,81.90778
ner,2004,82.12283
ner,2005,88.52635
ner,2006,88.56219
ner,2007,88.60998
ner,2008,98.62743
ner,2009,99.20234
ner,2010,100
ner,2011,102.94239
ner,2012,103.41087
ner,2013,105.78645
ner,2014,104.80233
ner,2015,104.19858
ner,2016,105.92191
ner,2017,108.88388
ner,2018,112.11512
ner,2019,109.32369
ner,2020,112.4921
ner,2021,116.8094
nga,1960,0.06589
nga,1961,0.07002
nga,1962,0.07371
nga,1963,0.07173
nga,1964,0.07234
nga,1965,0.07531
nga,1966,0.08261
nga,1967,0.07953
nga,1968,0.07915
nga,1969,0.08719
nga,1970,0.09918
nga,1971,0.11505
nga,1972,0.11903
nga,1973,0.12546
nga,1974,0.14136
nga,1975,0.18937
nga,1976,0.23539
nga,1977,0.27091
nga,1978,0.32972
nga,1979,0.36833
nga,1980,0.40506
nga,1981,0.48936
nga,1982,0.52703
nga,1983,0.64937
nga,1984,0.76509
nga,1985,0.82197
nga,1986,0.86897
nga,1987,0.96708
nga,1988,1.49424
nga,1989,2.24833
nga,1990,2.41391
nga,1991,2.72789
nga,1992,3.94422
nga,1993,6.19894
nga,1994,9.7343
nga,1995,16.82433
nga,1996,21.74852
nga,1997,23.60365
nga,1998,25.96315
nga,1999,27.68149
nga,2000,29.60073
nga,2001,35.18747
nga,2002,39.71841
nga,2003,45.29161
nga,2004,52.08447
nga,2005,61.38857
nga,2006,66.43792
nga,2007,70.0176
nga,2008,78.12639
nga,2009,87.93512
nga,2010,100
nga,2011,110.84003
nga,2012,124.38222
nga,2013,134.92464
nga,2014,145.80292
nga,2015,158.93887
nga,2016,183.85308
nga,2017,214.23212
nga,2018,240.14292
nga,2019,267.51152
nic,1999,42.69642
nic,2000,45.71502
nic,2001,48.45154
nic,2002,50.26855
nic,2003,52.93399
nic,2004,57.41761
nic,2005,62.92918
nic,2006,68.68103
nic,2007,76.32313
nic,2008,91.45511
nic,2009,94.82706
nic,2010,100
nic,2011,108.08239
nic,2012,115.85735
nic,2013,124.12431
nic,2014,131.61642
nic,2015,136.87763
nic,2016,141.70006
nic,2017,147.15647
nic,2018,154.43665
nic,2019,162.73961
nic,2020,168.73138
nic,2021,177.04716
nld,1960,16.81597
nld,1961,17.03586
nld,1962,17.45003
nld,1963,18.01605
nld,1964,19.06526
nld,1965,19.81034
nld,1966,20.95184
nld,1967,21.67579
nld,1968,22.4823
nld,1969,24.15089
nld,1970,25.03697
nld,1971,26.90915
nld,1972,29.00882
nld,1973,31.33597
nld,1974,34.34153
nld,1975,37.85037
nld,1976,41.1928
nld,1977,43.82885
nld,1978,45.6311
nld,1979,47.54729
nld,1980,50.64426
nld,1981,54.05714
nld,1982,57.25251
nld,1983,58.82171
nld,1984,60.76379
nld,1985,62.13619
nld,1986,62.18798
nld,1987,61.75813
nld,1988,62.21387
nld,1989,62.88713
nld,1990,64.43043
nld,1991,66.46527
nld,1992,68.58125
nld,1993,70.35352
nld,1994,72.32449
nld,1995,73.71545
nld,1996,75.27364
nld,1997,76.86135
nld,1998,78.36716
nld,1999,80.05769
nld,2000,81.94746
nld,2001,85.35307
nld,2002,88.15908
nld,2003,90.00337
nld,2004,91.14069
nld,2005,92.67927
nld,2006,93.70013
nld,2007,95.21232
nld,2008,97.57977
nld,2009,98.74075
nld,2010,100
nld,2011,102.34107
nld,2012,104.8541
nld,2013,107.48269
nld,2014,108.53176
nld,2015,109.18322
nld,2016,109.52897
nld,2017,111.04206
nld,2018,112.93366
nld,2019,115.90799
nld,2020,117.38288
nld,2021,120.52372
nld_curacao,2000,76.84234
nld_curacao,2001,78.21999
nld_curacao,2002,78.52613
nld_curacao,2003,79.80902
nld_curacao,2004,80.90969
nld_curacao,2005,84.24083
nld_curacao,2006,86.86493
nld_curacao,2007,89.46716
nld_curacao,2008,95.61921
nld_curacao,2009,97.29572
nld_curacao,2010,100
nld_curacao,2011,102.33253
nld_curacao,2012,105.59079
nld_curacao,2013,106.99759
nld_curacao,2014,108.60121
nld_curacao,2015,108.08368
nld_curacao,2016,108.03266
nld_curacao,2017,109.74561
nld_curacao,2018,112.58109
nld_curacao,2019,115.5332
nor,1960,9.02783
nor,1961,9.2224
nor,1962,9.70881
nor,1963,9.94877
nor,1964,10.53247
nor,1965,10.97349
nor,1966,11.33019
nor,1967,11.84903
nor,1968,12.25762
nor,1969,12.62081
nor,1970,13.96331
nor,1971,14.83236
nor,1972,15.90896
nor,1973,17.08932
nor,1974,18.69773
nor,1975,20.88335
nor,1976,22.79657
nor,1977,24.87193
nor,1978,26.9019
nor,1979,28.1151
nor,1980,31.17365
nor,1981,35.42666
nor,1982,39.44439
nor,1983,42.78346
nor,1984,45.44385
nor,1985,48.0409
nor,1986,51.48855
nor,1987,55.97683
nor,1988,59.71405
nor,1989,62.42874
nor,1990,65.00769
nor,1991,67.24278
nor,1992,68.80825
nor,1993,70.38277
nor,1994,71.35101
nor,1995,73.10651
nor,1996,74.0295
nor,1997,75.92978
nor,1998,77.64003
nor,1999,79.47697
nor,2000,81.92924
nor,2001,84.39055
nor,2002,85.47643
nor,2003,87.60293
nor,2004,88.00109
nor,2005,89.34938
nor,2006,91.43064
nor,2007,92.08216
nor,2008,95.53887
nor,2009,97.63822
nor,2010,100
nor,2011,101.28495
nor,2012,101.99077
nor,2013,104.15347
nor,2014,106.27997
nor,2015,108.58746
nor,2016,112.44231
nor,2017,114.55072
nor,2018,117.71785
nor,2019,120.26966
nor,2020,121.81703
nor,2021,126.06099
npl,1964,2.96947
npl,1965,3.22103
npl,1966,3.68451
npl,1967,3.58103
npl,1968,3.62329
npl,1969,3.7703
npl,1970,4.3448
npl,1971,4.25792
npl,1972,4.61512
npl,1973,5.14262
npl,1974,6.16118
npl,1975,6.62857
npl,1976,6.42221
npl,1977,7.05793
npl,1978,7.57641
npl,1979,7.84655
npl,1980,8.99877
npl,1981,10.00167
npl,1982,11.17172
npl,1983,12.55447
npl,1984,12.91175
npl,1985,13.95148
npl,1986,16.60212
npl,1987,18.3869
npl,1988,20.0386
npl,1989,21.81139
npl,1990,23.60858
npl,1991,27.28148
npl,1992,31.96012
npl,1993,34.35885
npl,1994,37.22757
npl,1995,40.06542
npl,1996,43.75964
npl,1997,45.51439
npl,1998,50.63224
npl,1999,54.40491
npl,2000,55.75351
npl,2001,57.25233
npl,2002,58.98673
npl,2003,62.35311
npl,2004,64.12507
npl,2005,68.50887
npl,2006,73.24992
npl,2007,74.91212
npl,2008,82.33428
npl,2009,91.46913
npl,2010,100
npl,2011,109.22708
npl,2012,119.55975
npl,2013,130.36815
npl,2014,141.27234
npl,2015,152.38893
npl,2016,165.78444
npl,2017,171.7976
npl,2018,178.77458
npl,2019,188.72998
npl,2020,198.26531
npl,2021,206.37022
nru,2010,100
nru,2011,100.3003
nru,2012,100.17518
nzl,1960,4.99216
nzl,1961,5.08191
nzl,1962,5.21815
nzl,1963,5.32087
nzl,1964,5.50576
nzl,1965,5.69282
nzl,1966,5.84968
nzl,1967,6.20399
nzl,1968,6.47151
nzl,1969,6.79024
nzl,1970,7.23278
nzl,1971,7.98409
nzl,1972,8.53761
nzl,1973,9.23485
nzl,1974,10.26078
nzl,1975,11.76758
nzl,1976,13.7571
nzl,1977,15.73586
nzl,1978,17.61734
nzl,1979,20.03084
nzl,1980,23.46624
nzl,1981,27.07304
nzl,1982,31.44904
nzl,1983,33.75774
nzl,1984,35.84102
nzl,1985,41.36686
nzl,1986,46.83283
nzl,1987,54.20633
nzl,1988,57.66212
nzl,1989,60.95808
nzl,1990,64.67558
nzl,1991,66.35869
nzl,1992,67.03194
nzl,1993,67.89545
nzl,1994,69.08048
nzl,1995,71.67442
nzl,1996,73.31269
nzl,1997,74.18302
nzl,1998,75.12162
nzl,1999,75.03578
nzl,2000,76.99814
nzl,2001,79.01997
nzl,2002,81.1354
nzl,2003,82.55817
nzl,2004,84.44896
nzl,2005,87.0137
nzl,2006,89.94206
nzl,2007,92.07921
nzl,2008,95.72458
nzl,2009,97.74978
nzl,2010,100
nzl,2011,104.02791
nzl,2012,105.13051
nzl,2013,106.32314
nzl,2014,107.62826
nzl,2015,107.94329
nzl,2016,108.64087
nzl,2017,110.65158
nzl,2018,112.42012
nzl,2019,114.24091
nzl,2020,116.19964
nzl,2021,120.77921
omn,2000,74.76761
omn,2001,74.15701
omn,2002,73.94968
omn,2003,74.12075
omn,2004,74.58398
omn,2005,76.00841
omn,2006,78.7029
omn,2007,83.29166
omn,2008,93.59935
omn,2009,96.84613
omn,2010,100
omn,2011,104.04219
omn,2012,107.10908
omn,2013,108.22893
omn,2014,109.3354
omn,2015,109.40679
omn,2016,110.62034
omn,2017,112.38712
omn,2018,113.37759
omn,2019,113.52929
omn,2020,112.50312
omn,2021,114.24314
pak,1960,2.07206
pak,1961,2.10606
pak,1962,2.09518
pak,1963,2.12569
pak,1964,2.21454
pak,1965,2.33786
pak,1966,2.50683
pak,1967,2.67758
pak,1968,2.68215
pak,1969,2.76763
pak,1970,2.91569
pak,1971,3.05363
pak,1972,3.2119
pak,1973,3.95289
pak,1974,5.00685
pak,1975,6.05351
pak,1976,6.48684
pak,1977,7.14415
pak,1978,7.58271
pak,1979,8.20957
pak,1980,9.18965
pak,1981,10.28137
pak,1982,10.88834
pak,1983,11.58106
pak,1984,12.28601
pak,1985,12.97585
pak,1986,13.43084
pak,1987,14.05957
pak,1988,15.30214
pak,1989,16.50248
pak,1990,17.99631
pak,1991,20.1183
pak,1992,22.03136
pak,1993,24.2287
pak,1994,27.22535
pak,1995,30.58593
pak,1996,33.75886
pak,1997,37.59909
pak,1998,39.94077
pak,1999,41.59537
pak,2000,43.4117
pak,2001,44.77841
pak,2002,46.25178
pak,2003,47.59962
pak,2004,51.14323
pak,2005,55.77851
pak,2006,60.19677
pak,2007,64.77093
pak,2008,77.91044
pak,2009,88.54347
pak,2010,100
pak,2011,111.91609
pak,2012,122.7522
pak,2013,132.19449
pak,2014,141.69846
pak,2015,145.28248
pak,2016,150.75254
pak,2017,156.91135
pak,2018,164.87939
pak,2019,182.32093
pak,2020,200.07898
pak,2021,219.0789
pan,1960,25.70697
pan,1961,25.86476
pan,1962,26.06858
pan,1963,26.18586
pan,1964,26.81786
pan,1965,26.94165
pan,1966,26.99378
pan,1967,27.36516
pan,1968,27.80822
pan,1969,28.31643
pan,1970,29.18951
pan,1971,29.74984
pan,1972,31.35917
pan,1973,33.50929
pan,1974,38.96061
pan,1975,41.2519
pan,1976,42.88135
pan,1977,44.84769
pan,1978,46.73153
pan,1979,50.46482
pan,1980,57.43295
pan,1981,61.6269
pan,1982,64.24639
pan,1983,65.59739
pan,1984,66.63557
pan,1985,67.31966
pan,1986,67.27497
pan,1987,67.94531
pan,1988,68.18939
pan,1989,68.32977
pan,1990,68.85555
pan,1991,69.72056
pan,1992,70.99263
pan,1993,71.31488
pan,1994,72.21946
pan,1995,72.93748
pan,1996,73.85336
pan,1997,74.83144
pan,1998,75.24981
pan,1999,76.18831
pan,2000,77.33035
pan,2001,77.5678
pan,2002,78.348
pan,2003,78.65486
pan,2004,79.02825
pan,2005,81.28521
pan,2006,83.28311
pan,2007,86.75488
pan,2008,94.35347
pan,2009,96.62649
pan,2010,100
pan,2011,105.8758
pan,2012,111.90882
pan,2013,116.41556
pan,2014,119.47325
pan,2015,119.63752
pan,2016,120.52252
pan,2017,121.57779
pan,2018,122.5037
pan,2019,122.06871
pan,2020,120.17631
pan,2021,122.13603
per,1960,0
per,1961,0
per,1962,0
per,1963,0
per,1964,0
per,1965,0
per,1966,0
per,1967,0
per,1968,0
per,1969,0
per,1970,0
per,1971,0
per,1972,0
per,1973,0
per,1974,0
per,1975,0
per,1976,0
per,1977,0
per,1978,0
per,1979,0
per,1980,0
per,1981,0
per,1982,0
per,1983,0.00001
per,1984,0.00002
per,1985,0.00005
per,1986,0.00008
per,1987,0.00015
per,1988,0.00118
per,1989,0.04146
per,1990,3.14317
per,1991,16.01542
per,1992,27.79128
per,1993,41.29228
per,1994,51.0938
per,1995,56.77987
per,1996,63.3311
per,1997,68.75363
per,1998,73.73677
per,1999,76.29519
per,2000,79.16185
per,2001,80.72696
per,2002,80.88287
per,2003,82.71032
per,2004,85.73957
per,2005,87.12538
per,2006,88.86985
per,2007,90.45172
per,2008,95.68515
per,2009,98.49469
per,2010,100
per,2011,103.36931
per,2012,107.1022
per,2013,110.06668
per,2014,113.82209
per,2015,117.68987
per,2016,121.87631
per,2017,125.52638
per,2018,127.42077
per,2019,130.29044
per,2020,132.89939
per,2021,138.5764
phl,1960,1.12896
phl,1961,1.14697
phl,1962,1.21346
phl,1963,1.28172
phl,1964,1.3866
phl,1965,1.42216
phl,1966,1.49896
phl,1967,1.5927
phl,1968,1.63027
phl,1969,1.66215
phl,1970,1.90119
phl,1971,2.30811
phl,1972,2.49747
phl,1973,2.91155
phl,1974,3.90623
phl,1975,4.17035
phl,1976,4.55399
phl,1977,5.00478
phl,1978,5.37186
phl,1979,6.31372
phl,1980,7.46285
phl,1981,8.43919
phl,1982,9.30182
phl,1983,10.23473
phl,1984,15.38679
phl,1985,18.94161
phl,1986,19.15909
phl,1987,19.93882
phl,1988,22.70235
phl,1989,25.4818
phl,1990,28.58481
phl,1991,34.09066
phl,1992,37.03984
phl,1993,39.52755
phl,1994,43.63307
phl,1995,46.61408
phl,1996,50.099
phl,1997,52.89966
phl,1998,57.78491
phl,1999,61.21678
phl,2000,63.65145
phl,2001,67.05394
phl,2002,68.87967
phl,2003,70.45643
phl,2004,73.85892
phl,2005,78.6722
phl,2006,82.98755
phl,2007,85.39419
phl,2008,92.44813
phl,2009,96.34855
phl,2010,100
phl,2011,104.71842
phl,2012,107.88821
phl,2013,110.67462
phl,2014,114.6565
phl,2015,115.4295
phl,2016,116.87664
phl,2017,120.21135
phl,2018,126.47629
phl,2019,129.61326
phl,2020,133.02886
plw,2001,74.07229
plw,2002,73.10843
plw,2003,73.78313
plw,2004,77.44578
plw,2005,80.50602
plw,2006,84.07229
plw,2007,86.79518
plw,2008,97.18072
plw,2009,98.57831
plw,2010,100
plw,2011,104.6747
plw,2012,108.45783
plw,2013,112.09639
plw,2014,116.79518
plw,2015,117.90361
plw,2016,116.6747
plw,2017,118.32913
plw,2018,120.82553
plw,2019,121.14859
plw,2020,121.41291
png,1971,5.5047
png,1972,5.83912
png,1973,6.32628
png,1974,7.79191
png,1975,8.60936
png,1976,9.26855
png,1977,9.68828
png,1978,10.2502
png,1979,10.84118
png,1980,12.1491
png,1981,13.12762
png,1982,13.85424
png,1983,14.94902
png,1984,16.05832
png,1985,16.65415
png,1986,17.56243
png,1987,18.14857
png,1988,19.13677
png,1989,19.99419
png,1990,21.38446
png,1991,22.87403
png,1992,23.85981
png,1993,25.04662
png,1994,25.76114
png,1995,30.2129
png,1996,33.7249
png,1997,35.06188
png,1998,39.82125
png,1999,45.76743
png,2000,52.90527
png,2001,57.8245
png,2002,64.64747
png,2003,74.15651
png,2004,75.7575
png,2005,77.1066
png,2006,78.93284
png,2007,79.65219
png,2008,88.2239
png,2009,94.32751
png,2010,100
png,2011,104.44083
png,2012,109.17953
