geo,time,dc_dac_norl_cd
uga,2009,67319999.69482
uga,2010,71449996.94824
uga,2011,80970001.2207
uga,2012,52569999.69482
uga,2013,69970001.2207
uga,2014,65069999.69482
uga,2015,44599998.47412
uga,2016,43700000.76294
uga,2017,29870000.83923
uga,2018,35349998.47412
uga,2019,35540000.91553
ukr,1991,170000.00179
ukr,1992,289999.99166
ukr,1993,79999.99821
ukr,1994,219999.99881
ukr,1995,600000.02384
ukr,1996,340000.00358
ukr,1997,90000.00358
ukr,1998,150000.00596
ukr,1999,79999.99821
ukr,2000,2369999.88556
ukr,2001,170000.00179
ukr,2002,230000.00417
ukr,2003,159999.99642
ukr,2004,219999.99881
ukr,2005,219999.99881
ukr,2006,540000.02146
ukr,2007,4300000.19073
ukr,2008,4679999.82834
ukr,2009,3109999.8951
ukr,2010,3769999.98093
ukr,2011,8220000.26703
ukr,2012,7039999.96185
ukr,2013,5880000.11444
ukr,2014,16899999.61853
ukr,2015,40049999.23706
ukr,2016,13880000.11444
ukr,2017,24780000.68665
ukr,2018,22549999.23706
ukr,2019,25850000.38147
ury,1972,9999.99978
ury,1973,9999.99978
ury,1974,9999.99978
ury,1984,19999.99955
ury,1985,39999.99911
ury,1986,170000.00179
ury,1987,119999.99732
ury,1988,90000.00358
ury,1989,9999.99978
ury,1990,50000.00075
ury,1991,119999.99732
ury,1992,250000
ury,1993,90000.00358
ury,1994,140000.0006
ury,1995,170000.00179
ury,1996,50000.00075
ury,1997,19999.99955
ury,1998,39999.99911
ury,1999,50000.00075
ury,2000,29999.99933
ury,2001,9999.99978
ury,2007,1710000.03815
ury,2009,180000.00715
ury,2010,90000.00358
ury,2011,29999.99933
ury,2012,50000.00075
ury,2013,-39999.99911
ury,2014,9999.99978
uzb,1994,50000.00075
uzb,2000,119999.99732
uzb,2001,769999.98093
uzb,2002,2589999.91417
uzb,2003,1129999.99523
uzb,2004,959999.97854
uzb,2005,529999.97139
uzb,2006,460000.00834
uzb,2007,9999.99978
uzb,2008,170000.00179
uzb,2009,280000.00119
uzb,2010,250000
uzb,2011,289999.99166
uzb,2012,430000.00715
uzb,2013,159999.99642
uzb,2014,509999.99046
uzb,2015,140000.0006
uzb,2016,39999.99911
uzb,2017,9999.99978
uzb,2018,0
uzb,2019,19999.99955
vct,1988,19999.99955
vct,2009,129999.99523
vct,2011,129999.99523
ven,1964,9999.99978
ven,1966,19999.99955
ven,1986,39999.99911
ven,1991,39999.99911
ven,1992,79999.99821
ven,1993,19999.99955
ven,1996,9999.99978
ven,1997,90000.00358
ven,2000,340000.00358
ven,2001,109999.9994
ven,2002,59999.99866
ven,2003,159999.99642
ven,2004,259999.99046
ven,2005,409999.99642
ven,2006,189999.99762
ven,2007,319999.99285
ven,2008,59999.99866
ven,2009,39999.99911
ven,2010,59999.99866
ven,2011,150000.00596
ven,2012,140000.0006
ven,2013,-29999.99933
ven,2017,119999.99732
ven,2018,3849999.90463
ven,2019,5519999.98093
vnm,1972,1509999.99046
vnm,1973,4369999.88556
vnm,1974,8119999.88556
vnm,1975,13079999.92371
vnm,1976,6880000.11444
vnm,1977,3299999.95232
vnm,1978,9890000.34332
vnm,1979,14119999.88556
vnm,1980,7239999.77112
vnm,1981,2690000.05722
vnm,1982,2329999.92371
vnm,1983,1590000.03338
vnm,1984,910000.02623
vnm,1985,400000.00596
vnm,1986,829999.98331
vnm,1987,349999.99404
vnm,1988,200000.00298
vnm,1989,29999.99933
vnm,1990,59999.99866
vnm,1991,779999.97139
vnm,1992,460000.00834
vnm,1993,759999.99046
vnm,1994,6119999.88556
vnm,1995,6849999.90463
vnm,1996,4179999.82834
vnm,1997,6480000.01907
vnm,1998,7909999.84741
vnm,1999,7130000.11444
vnm,2000,6170000.07629
vnm,2001,5690000.05722
vnm,2002,7940000.05722
vnm,2003,11529999.73297
vnm,2004,12050000.19073
vnm,2005,15449999.80927
vnm,2006,15210000.03815
vnm,2007,29979999.54224
vnm,2008,30940000.53406
vnm,2009,15899999.61853
vnm,2010,20180000.30518
vnm,2011,43119998.93188
vnm,2012,46439998.62671
vnm,2013,18389999.38965
vnm,2014,19799999.23706
vnm,2015,9609999.65668
vnm,2016,10140000.34332
vnm,2017,10609999.65668
vnm,2018,4469999.79019
vnm,2019,5030000.20981
vut,2006,9999.99978
vut,2009,9999.99978
wsm,1975,59999.99866
wsm,1976,90000.00358
wsm,1977,9999.99978
wsm,1992,39999.99911
yem,1972,29999.99933
yem,1974,9999.99978
yem,1975,159999.99642
yem,1977,289999.99166
yem,1978,270000.01073
yem,1979,330000.01311
yem,1983,200000.00298
yem,1984,19999.99955
yem,1985,889999.98569
yem,1987,209999.99344
yem,1988,219999.99881
yem,1989,59999.99866
yem,1990,349999.99404
yem,1991,90000.00358
yem,1992,29999.99933
yem,1993,90000.00358
yem,1994,9999.99978
yem,1996,109999.9994
yem,1997,180000.00715
yem,1998,19999.99955
yem,1999,2250000
yem,2000,109999.9994
yem,2001,50000.00075
yem,2002,349999.99404
yem,2003,310000.00238
yem,2004,430000.00715
yem,2005,449999.98808
yem,2006,259999.99046
yem,2007,79999.99821
yem,2008,129999.99523
yem,2009,720000.02861
yem,2010,370000.00477
yem,2011,1509999.99046
yem,2012,2309999.94278
yem,2013,6119999.88556
yem,2014,3750000
yem,2015,6710000.03815
yem,2016,13930000.30518
yem,2017,33240001.67847
yem,2018,29340000.15259
yem,2019,25229999.54224
zaf,1993,13590000.15259
zaf,1994,17930000.30518
zaf,1995,20030000.68665
zaf,1996,13670000.07629
zaf,1997,19790000.91553
zaf,1998,21989999.77112
zaf,1999,15859999.65668
zaf,2000,14729999.54224
zaf,2001,16989999.77112
zaf,2002,17479999.54224
zaf,2003,15590000.15259
zaf,2004,15939999.58038
zaf,2005,14390000.34332
zaf,2006,14109999.65668
zaf,2007,15699999.80927
zaf,2008,18850000.38147
zaf,2009,36139999.38965
zaf,2010,24739999.77112
zaf,2011,38169998.16895
zaf,2012,-29370000.83923
zaf,2013,22930000.30518
zaf,2014,9630000.11444
zaf,2015,9729999.54224
zaf,2016,7170000.07629
zaf,2017,6809999.94278
zaf,2018,4639999.86649
zaf,2019,4250000
zmb,1966,79999.99821
zmb,1967,70000.0003
zmb,1968,140000.0006
zmb,1969,289999.99166
zmb,1970,689999.99762
zmb,1971,980000.01907
zmb,1972,1120000.00477
zmb,1973,4530000.20981
zmb,1974,2640000.1049
zmb,1975,4750000
zmb,1976,6070000.17166
zmb,1977,7610000.13351
zmb,1978,6920000.07629
zmb,1979,8779999.73297
zmb,1980,10539999.96185
zmb,1981,8680000.30518
zmb,1982,13819999.69482
zmb,1983,16129999.16077
zmb,1984,15970000.26703
zmb,1985,16680000.30518
zmb,1986,28709999.08447
zmb,1987,31940000.53406
zmb,1988,40240001.67847
zmb,1989,34939998.62671
zmb,1990,55290000.91553
zmb,1991,51569999.69482
zmb,1992,50360000.61035
zmb,1993,33200000.76294
zmb,1994,51189998.62671
zmb,1995,35130001.06812
zmb,1996,30569999.69482
zmb,1997,37220001.2207
zmb,1998,31840000.15259
zmb,1999,27350000.38147
zmb,2000,24790000.91553
zmb,2001,20809999.46594
zmb,2002,29049999.23706
zmb,2003,35599998.47412
zmb,2004,37360000.61035
zmb,2005,48970001.2207
zmb,2006,66220001.2207
zmb,2007,74419998.16895
zmb,2008,73269996.64307
zmb,2009,62689998.62671
zmb,2010,54049999.23706
zmb,2011,79129997.25342
zmb,2012,51919998.16895
zmb,2013,49400001.52588
zmb,2014,30200000.76294
zmb,2015,22270000.45776
zmb,2016,14340000.15259
zmb,2017,12090000.15259
zmb,2018,9800000.19073
zmb,2019,7429999.82834
zwe,1980,4519999.98093
zwe,1981,7139999.86649
zwe,1982,8699999.80927
zwe,1983,8600000.38147
zwe,1984,13680000.30518
zwe,1985,8329999.92371
zwe,1986,16350000.38147
zwe,1987,22020000.45776
zwe,1988,23719999.31335
zwe,1989,17280000.68665
zwe,1990,24120000.83923
zwe,1991,21700000.76294
zwe,1992,27579999.92371
zwe,1993,15100000.38147
zwe,1994,17319999.69482
zwe,1995,18110000.61035
zwe,1996,19510000.22888
zwe,1997,15869999.88556
zwe,1998,13840000.15259
zwe,1999,13329999.92371
zwe,2000,9770000.45776
zwe,2001,10210000.03815
zwe,2002,7190000.05722
zwe,2003,6849999.90463
zwe,2004,8100000.38147
zwe,2005,13560000.41962
zwe,2006,11210000.03815
zwe,2007,12619999.88556
zwe,2008,20940000.53406
zwe,2009,28930000.30518
zwe,2010,24469999.31335
zwe,2011,22559999.46594
zwe,2012,27270000.45776
zwe,2013,34080001.83105
zwe,2014,20979999.54224
zwe,2015,16459999.08447
zwe,2016,10699999.80927
zwe,2017,10659999.84741
zwe,2018,11020000.45776
zwe,2019,7650000.09537
