geo,time,dt_nfl_ifad_cd
tun,1987,6599999.90463
tun,1988,-109999.9994
tun,1989,720000.02861
tun,1990,980000.01907
tun,1991,-920000.01669
tun,1992,-790000.02146
tun,1993,-50000.00075
tun,1994,889999.98569
tun,1995,1789999.96185
tun,1996,-419999.98689
tun,1997,-730000.01907
tun,1998,-4929999.82834
tun,1999,990000.00954
tun,2000,-1480000.01907
tun,2001,-159999.99642
tun,2002,-1090000.03338
tun,2003,1230000.01907
tun,2004,-1100000.02384
tun,2005,2289999.96185
tun,2006,2289999.96185
tun,2007,2609999.8951
tun,2008,5329999.92371
tun,2009,479999.98927
tun,2010,-409999.99642
tun,2011,-1379999.99523
tun,2012,-3880000.11444
tun,2013,340000.00358
tun,2014,1340000.03338
tun,2015,2018131.01768
tun,2016,-1486217.61799
tun,2017,5461101.05515
tun,2018,418878.01886
tun,2019,3816462.03995
tur,1983,1980000.01907
tur,1984,2289999.96185
tur,1985,2490000.00954
tur,1986,3660000.08583
tur,1987,2450000.04768
tur,1988,310000.00238
tur,1990,2240000.00954
tur,1991,-689999.99762
tur,1992,-239999.99464
tur,1993,1750000
tur,1994,-379999.99523
tur,1995,-2779999.97139
tur,1996,-2789999.96185
tur,1997,-1559999.94278
tur,1998,-3839999.91417
tur,1999,3160000.08583
tur,2000,2109999.8951
tur,2001,-850000.02384
tur,2002,-1649999.97616
tur,2003,-1879999.99523
tur,2004,-460000.00834
tur,2005,-310000.00238
tur,2006,-1500000
tur,2007,129999.99523
tur,2008,4260000.22888
tur,2009,2940000.05722
tur,2010,3529999.97139
tur,2011,3000000
tur,2012,3269999.98093
tur,2013,3589999.91417
tur,2014,1600000.02384
tur,2015,2441149.95003
tur,2016,7484670.1622
tur,2017,9597805.02319
tur,2018,-2079731.46439
tur,2019,-1481680.03559
tza,1979,899999.97616
tza,1980,1259999.99046
tza,1981,2390000.1049
tza,1982,1639999.98569
tza,1983,1490000.00954
tza,1984,1039999.96185
tza,1985,769999.98093
tza,1987,319999.99285
tza,1988,1529999.97139
tza,1989,490000.00954
tza,1990,379999.99523
tza,1991,949999.98808
tza,1992,540000.02146
tza,1993,3579999.92371
tza,1994,4550000.19073
tza,1995,5480000.01907
tza,1996,6199999.80927
tza,1997,7719999.79019
tza,1998,7610000.13351
tza,1999,5789999.96185
tza,2000,5510000.22888
tza,2001,6539999.96185
tza,2002,5590000.15259
tza,2003,7039999.96185
tza,2004,8279999.73297
tza,2005,8199999.80927
tza,2006,6130000.11444
tza,2007,14319999.69482
tza,2008,14770000.45776
tza,2009,33409999.84741
tza,2010,13250000
tza,2011,20079999.92371
tza,2012,18829999.92371
tza,2013,8399999.61853
tza,2014,2789999.96185
tza,2015,5657853.12653
tza,2016,11306461.33423
tza,2017,25069665.90881
tza,2018,795790.01665
tza,2019,7092604.16031
uga,1982,1110000.01431
uga,1983,4130000.11444
uga,1984,4559999.94278
uga,1985,2799999.95232
uga,1986,3619999.88556
uga,1987,4300000.19073
uga,1988,1269999.98093
uga,1989,1500000
uga,1990,5650000.09537
uga,1991,1809999.94278
uga,1992,1789999.96185
uga,1993,2829999.92371
uga,1994,1980000.01907
uga,1995,5480000.01907
uga,1996,4610000.13351
uga,1997,100000.00149
uga,1998,4659999.84741
uga,1999,159999.99642
uga,2000,980000.01907
uga,2001,2529999.97139
uga,2002,3259999.99046
uga,2003,3390000.1049
uga,2004,5889999.86649
uga,2005,6219999.79019
uga,2006,5309999.94278
uga,2007,9409999.84741
uga,2008,8600000.38147
uga,2009,15039999.96185
uga,2010,15840000.15259
uga,2011,12489999.77112
uga,2012,18229999.54224
uga,2013,23360000.61035
uga,2014,11140000.34332
uga,2015,11595305.44281
uga,2016,9544647.2168
uga,2017,11960596.08459
uga,2018,15407045.36438
uga,2019,22555458.06885
ury,1993,1090000.03338
ury,1994,449999.98808
ury,1995,1720000.02861
ury,1996,2420000.07629
ury,1997,1000000
ury,1998,-779999.97139
ury,1999,490000.00954
ury,2000,-469999.99881
ury,2001,-219999.99881
ury,2002,-370000.00477
ury,2003,920000.01669
ury,2004,-1250000
ury,2005,-829999.98331
ury,2006,-250000
ury,2007,-19999.99955
ury,2008,170000.00179
ury,2009,400000.00596
ury,2010,189999.99762
ury,2011,-349999.99404
ury,2012,-1090000.03338
ury,2013,-479999.98927
ury,2014,-889999.98569
ury,2015,-339240.01455
ury,2016,-635349.98894
ury,2017,-449019.99831
uzb,2014,1080000.04292
uzb,2015,2667999.98283
uzb,2016,1433560.84824
uzb,2017,4638240.81421
uzb,2018,5408180.23682
uzb,2019,12204630.85175
vct,1993,280000.00119
vct,1994,150000.00596
vct,1995,300000.01192
vct,1996,230000.00417
vct,1997,-29999.99933
vct,1998,180000.00715
vct,1999,100000.00149
vct,2000,319999.99285
vct,2002,-129999.99523
vct,2003,-129999.99523
vct,2004,-140000.0006
vct,2005,-140000.0006
vct,2006,-140000.0006
vct,2007,-140000.0006
vct,2008,-150000.00596
vct,2009,-140000.0006
vct,2010,-140000.0006
vct,2011,-150000.00596
vct,2012,-70000.0003
ven,1989,1070000.05245
ven,1990,1610000.01431
ven,1991,2549999.95232
ven,1992,-1149999.97616
ven,1993,1149999.97616
ven,1994,-370000.00477
ven,1995,-1799999.95232
ven,1996,-1509999.99046
ven,1997,2349999.90463
ven,1998,-2259999.99046
ven,1999,-1279999.97139
ven,2000,-1009999.99046
ven,2001,-490000.00954
ven,2002,-1039999.96185
ven,2003,-2000000
ven,2004,-1049999.95232
ven,2005,-720000.02861
ven,2006,1299999.95232
ven,2007,2910000.08583
ven,2008,1960000.03815
ven,2009,2400000.09537
ven,2010,-360000.01431
ven,2011,-70000.0003
ven,2012,-219999.99881
ven,2013,-1389999.98569
ven,2014,-959999.97854
ven,2015,-550130.00965
ven,2016,-794000.02956
ven,2017,-1130759.95445
vnm,1993,970000.02861
vnm,1994,1230000.01907
vnm,1995,2369999.88556
vnm,1996,2589999.91417
vnm,1997,3220000.02861
vnm,1998,4460000.03815
vnm,1999,6610000.13351
vnm,2000,7750000
vnm,2001,9649999.61853
vnm,2002,9989999.77112
vnm,2003,5469999.79019
vnm,2004,5619999.88556
vnm,2005,7199999.80927
vnm,2006,6130000.11444
vnm,2007,10119999.88556
vnm,2008,10130000.11444
vnm,2009,14689999.58038
vnm,2010,15390000.34332
vnm,2011,23719999.31335
vnm,2012,19430000.30518
vnm,2013,20170000.07629
vnm,2014,22170000.07629
vnm,2015,27466159.82056
vnm,2016,18556812.28638
vnm,2017,14221543.31207
vnm,2018,10090957.6416
vnm,2019,1078007.45964
wsm,1983,100000.00149
wsm,1984,209999.99344
wsm,1985,310000.00238
wsm,1986,140000.0006
wsm,1987,209999.99344
wsm,1990,180000.00715
wsm,1991,109999.9994
wsm,1992,-29999.99933
wsm,1993,-29999.99933
wsm,1994,810000.00238
wsm,1995,239999.99464
wsm,1996,340000.00358
wsm,1997,-29999.99933
wsm,1998,-29999.99933
wsm,1999,-29999.99933
wsm,2000,-29999.99933
wsm,2001,-29999.99933
wsm,2002,-29999.99933
wsm,2003,-70000.0003
wsm,2004,-70000.0003
wsm,2005,-79999.99821
wsm,2006,-59999.99866
wsm,2007,-70000.0003
wsm,2008,-79999.99821
wsm,2009,-70000.0003
wsm,2010,-70000.0003
wsm,2011,-90000.00358
wsm,2012,-59999.99866
wsm,2013,-70000.0003
wsm,2014,-70000.0003
wsm,2015,-66091.00103
wsm,2016,-47694.00135
wsm,2017,-67922.45805
wsm,2018,-66330.00076
wsm,2019,-59000.00036
yem,1981,379999.99523
yem,1982,2329999.92371
yem,1983,8659999.84741
yem,1984,9050000.19073
yem,1985,10430000.30518
yem,1986,8439999.58038
yem,1987,9779999.73297
yem,1988,2079999.92371
yem,1989,4349999.90463
yem,1990,6570000.17166
yem,1991,1269999.98093
yem,1992,1700000.04768
yem,1993,7019999.98093
yem,1994,2650000.09537
yem,1995,-189999.99762
yem,1996,1730000.01907
yem,1997,189999.99762
yem,1998,9100000.38147
yem,1999,2859999.8951
yem,2000,3910000.08583
yem,2001,2289999.96185
yem,2002,1049999.95232
yem,2003,2069999.93324
yem,2004,2730000.01907
yem,2005,2660000.08583
yem,2006,1070000.05245
yem,2007,3880000.11444
yem,2008,2309999.94278
yem,2009,7679999.82834
yem,2010,9270000.45776
yem,2011,1980000.01907
yem,2012,11319999.69482
yem,2013,8949999.80927
yem,2014,3559999.94278
yem,2015,-4824765.20538
yem,2016,-1228243.94703
zmb,1982,310000.00238
zmb,1983,959999.97854
zmb,1984,1269999.98093
zmb,1985,2150000.09537
zmb,1986,3420000.07629
zmb,1987,4119999.88556
zmb,1988,2539999.96185
zmb,1989,4079999.92371
zmb,1990,4789999.96185
zmb,1991,2720000.02861
zmb,1992,1809999.94278
zmb,1993,2839999.91417
zmb,1994,4940000.05722
zmb,1995,3339999.91417
zmb,1996,3920000.07629
zmb,1997,4429999.82834
zmb,1998,2849999.90463
zmb,1999,1190000.05722
zmb,2000,1889999.98569
zmb,2001,2019999.98093
zmb,2002,1370000.00477
zmb,2003,3480000.01907
zmb,2004,3180000.06676
zmb,2005,2829999.92371
zmb,2006,4480000.01907
zmb,2007,1429999.94755
zmb,2008,939999.99762
zmb,2009,1389999.98569
zmb,2010,1710000.03815
zmb,2011,3029999.97139
zmb,2012,6380000.11444
zmb,2013,6309999.94278
zmb,2014,3319999.93324
zmb,2015,8214678.76434
zmb,2016,7943797.58835
zmb,2017,10782348.63281
zmb,2018,8664139.74762
zmb,2019,8416408.53882
zwe,1983,79999.99821
zwe,1984,939999.99762
zwe,1985,1259999.99046
zwe,1986,589999.97377
zwe,1987,1120000.00477
zwe,1988,2559999.94278
zwe,1989,560000.00238
zwe,1990,850000.02384
zwe,1991,3910000.08583
zwe,1992,579999.98331
zwe,1993,1659999.96662
zwe,1994,3970000.02861
zwe,1995,1190000.05722
zwe,1996,2059999.94278
zwe,1997,-1970000.02861
zwe,1998,-1279999.97139
zwe,1999,200000.00298
zwe,2000,1159999.96662
zwe,2001,1909999.96662
zwe,2002,1600000.02384
zwe,2003,50000.00075
zwe,2005,-340000.00358
zwe,2013,-59999.99866
zwe,2015,-18254745.4834
zwe,2016,-3443255.90134
zwe,2017,71132.51835
zwe,2018,-1802853.82271
zwe,2019,-3574591.63666
