geo,time,sh_dyn_mort_ma
nga,1972,279.9
nga,1973,271.6
nga,1974,263
nga,1975,254.6
nga,1976,246.7
nga,1977,239.5
nga,1978,233.1
nga,1979,227.6
nga,1980,223.1
nga,1981,219.8
nga,1982,217.8
nga,1983,217
nga,1984,217.2
nga,1985,218
nga,1986,219
nga,1987,220
nga,1988,220.6
nga,1989,220.7
nga,1990,220.5
nga,1991,219.8
nga,1992,218.7
nga,1993,217.4
nga,1994,215.8
nga,1995,213.6
nga,1996,210.7
nga,1997,206.9
nga,1998,202.4
nga,1999,197.1
nga,2000,191.4
nga,2001,185.7
nga,2002,180
nga,2003,174.4
nga,2004,168.8
nga,2005,163.3
nga,2006,158.3
nga,2007,153.6
nga,2008,149.4
nga,2009,145.8
nga,2010,142.8
nga,2011,140.2
nga,2012,138.2
nga,2013,136.5
nga,2014,134.8
nga,2015,133.2
nga,2016,131.2
nga,2017,129
nga,2018,126.3
nga,2019,123.2
nga,2020,120.1
nic,1960,208
nic,1961,206.3
nic,1962,204.3
nic,1963,202.4
nic,1964,200.2
nic,1965,197.8
nic,1966,195.2
nic,1967,192.3
nic,1968,189.2
nic,1969,185.7
nic,1970,182
nic,1971,177.7
nic,1972,196.4
nic,1973,167.3
nic,1974,161.1
nic,1975,154.1
nic,1976,146.6
nic,1977,138.9
nic,1978,131
nic,1979,123.3
nic,1980,116.1
nic,1981,109.4
nic,1982,103.2
nic,1983,97.8
nic,1984,93
nic,1985,88.7
nic,1986,85.1
nic,1987,81.8
nic,1988,78.6
nic,1989,75.5
nic,1990,72.3
nic,1991,69.1
nic,1992,65.8
nic,1993,62.5
nic,1994,59.3
nic,1995,56.2
nic,1996,53.1
nic,1997,50.2
nic,1998,54.4
nic,1999,44.8
nic,2000,42.5
nic,2001,40.3
nic,2002,38.3
nic,2003,36.5
nic,2004,34.8
nic,2005,33.2
nic,2006,31.7
nic,2007,30.3
nic,2008,29
nic,2009,27.8
nic,2010,26.6
nic,2011,25.5
nic,2012,24.5
nic,2013,23.5
nic,2014,22.5
nic,2015,21.6
nic,2016,20.8
nic,2017,19.9
nic,2018,19.2
nic,2019,18.5
nic,2020,17.8
nld,1960,23.5
nld,1961,22.9
nld,1962,22.3
nld,1963,21.8
nld,1964,21.2
nld,1965,20.7
nld,1966,20.2
nld,1967,19.7
nld,1968,19.2
nld,1969,18.6
nld,1970,17.9
nld,1971,17.3
nld,1972,16.6
nld,1973,16
nld,1974,15.3
nld,1975,14.7
nld,1976,14.2
nld,1977,13.6
nld,1978,13.1
nld,1979,12.6
nld,1980,12.3
nld,1981,11.9
nld,1982,11.6
nld,1983,11.4
nld,1984,11.2
nld,1985,10.9
nld,1986,10.6
nld,1987,10.4
nld,1988,10
nld,1989,9.7
nld,1990,9.4
nld,1991,9
nld,1992,8.6
nld,1993,8.3
nld,1994,8
nld,1995,7.7
nld,1996,7.5
nld,1997,7.3
nld,1998,7.1
nld,1999,7
nld,2000,6.8
nld,2001,6.7
nld,2002,6.5
nld,2003,6.3
nld,2004,6.1
nld,2005,5.9
nld,2006,5.6
nld,2007,5.4
nld,2008,5.2
nld,2009,5
nld,2010,4.8
nld,2011,4.7
nld,2012,4.6
nld,2013,4.5
nld,2014,4.5
nld,2015,4.4
nld,2016,4.4
nld,2017,4.4
nld,2018,4.5
nld,2019,4.5
nld,2020,4.6
nor,1960,25.5
nor,1961,24.9
nor,1962,24.3
nor,1963,23.7
nor,1964,23
nor,1965,22.3
nor,1966,21.4
nor,1967,20.6
nor,1968,19.9
nor,1969,19.2
nor,1970,18.5
nor,1971,17.8
nor,1972,17
nor,1973,16.3
nor,1974,15.5
nor,1975,14.6
nor,1976,13.8
nor,1977,13
nor,1978,12.3
nor,1979,11.7
nor,1980,11.3
nor,1981,11.1
nor,1982,11.1
nor,1983,11.2
nor,1984,11.3
nor,1985,11.4
nor,1986,11.5
nor,1987,11.3
nor,1988,11
nor,1989,10.4
nor,1990,9.7
nor,1991,8.8
nor,1992,8.1
nor,1993,7.3
nor,1994,6.8
nor,1995,6.4
nor,1996,6
nor,1997,5.8
nor,1998,5.7
nor,1999,5.5
nor,2000,5.4
nor,2001,5.2
nor,2002,5
nor,2003,4.8
nor,2004,4.7
nor,2005,4.5
nor,2006,4.3
nor,2007,4.1
nor,2008,3.9
nor,2009,3.8
nor,2010,3.6
nor,2011,3.5
nor,2012,3.3
nor,2013,3.2
nor,2014,3.1
nor,2015,3
nor,2016,2.9
nor,2017,2.8
nor,2018,2.7
nor,2019,2.5
nor,2020,2.4
npl,1960,324
npl,1961,320.2
npl,1962,315.5
npl,1963,309.8
npl,1964,303.7
npl,1965,297.1
npl,1966,290.6
npl,1967,284
npl,1968,277.5
npl,1969,271.1
npl,1970,265.1
npl,1971,259.3
npl,1972,253.5
npl,1973,248.2
npl,1974,242.6
npl,1975,237.2
npl,1976,231.7
npl,1977,226
npl,1978,220
npl,1979,213.6
npl,1980,207.1
npl,1981,200.6
npl,1982,194.1
npl,1983,187.6
npl,1984,181.2
npl,1985,174.5
npl,1986,167.8
npl,1987,160.9
npl,1988,153.9
npl,1989,146.8
npl,1990,139.8
npl,1991,132.8
npl,1992,125.9
npl,1993,119.4
npl,1994,113.2
npl,1995,107.3
npl,1996,101.6
npl,1997,96.3
npl,1998,91.2
npl,1999,86.2
npl,2000,81.4
npl,2001,76.9
npl,2002,72.8
npl,2003,68.8
npl,2004,65.3
npl,2005,62
npl,2006,58.9
npl,2007,56.1
npl,2008,53.5
npl,2009,50.9
npl,2010,48.5
npl,2011,46.2
npl,2012,44
npl,2013,41.8
npl,2014,39.9
npl,2015,38
npl,2016,36.1
npl,2017,34.3
npl,2018,32.9
npl,2019,31.5
npl,2020,30.3
nru,1985,91.2
nru,1986,87
nru,1987,83.1
nru,1988,79.3
nru,1989,75.6
nru,1990,72
nru,1991,68.8
nru,1992,65.4
nru,1993,62.3
nru,1994,59.4
nru,1995,56.8
nru,1996,54.3
nru,1997,52
nru,1998,49.9
nru,1999,48.1
nru,2000,46.4
nru,2001,45.1
nru,2002,44
nru,2003,43.1
nru,2004,42.5
nru,2005,42.1
nru,2006,42
nru,2007,42
nru,2008,42
nru,2009,41.6
nru,2010,41
nru,2011,40.3
nru,2012,39.5
nru,2013,38.5
nru,2014,37.6
nru,2015,36.4
nru,2016,35.4
nru,2017,34.5
nru,2018,33.4
nru,2019,32.4
nru,2020,31.4
nzl,1960,31.1
nzl,1961,30
nzl,1962,28.9
nzl,1963,27.8
nzl,1964,26.8
nzl,1965,25.9
nzl,1966,25.3
nzl,1967,24.7
nzl,1968,24.3
nzl,1969,23.8
nzl,1970,23.3
nzl,1971,22.8
nzl,1972,22.3
nzl,1973,21.8
nzl,1974,21.2
nzl,1975,20.6
nzl,1976,19.9
nzl,1977,19.3
nzl,1978,18.7
nzl,1979,18.1
nzl,1980,17.5
nzl,1981,17.1
nzl,1982,16.6
nzl,1983,16.3
nzl,1984,15.9
nzl,1985,15.4
nzl,1986,15
nzl,1987,14.4
nzl,1988,13.8
nzl,1989,13.2
nzl,1990,12.5
nzl,1991,11.8
nzl,1992,11.1
nzl,1993,10.6
nzl,1994,10.1
nzl,1995,9.7
nzl,1996,9.3
nzl,1997,9
nzl,1998,8.6
nzl,1999,8.4
nzl,2000,8.2
nzl,2001,7.9
nzl,2002,7.7
nzl,2003,7.6
nzl,2004,7.4
nzl,2005,7.3
nzl,2006,7.1
nzl,2007,7
nzl,2008,6.9
nzl,2009,6.8
nzl,2010,6.7
nzl,2011,6.6
nzl,2012,6.5
nzl,2013,6.3
nzl,2014,6.2
nzl,2015,6
nzl,2016,5.8
nzl,2017,5.7
nzl,2018,5.5
nzl,2019,5.3
nzl,2020,5.1
omn,1963,331.4
omn,1964,316.7
omn,1965,302.3
omn,1966,288.4
omn,1967,274.9
omn,1968,261.5
omn,1969,248
omn,1970,234.8
omn,1971,222.1
omn,1972,209.6
omn,1973,197.4
omn,1974,185.2
omn,1975,173.1
omn,1976,161.3
omn,1977,149.6
omn,1978,137.8
omn,1979,126.5
omn,1980,115.5
omn,1981,105
omn,1982,95.1
omn,1983,85.9
omn,1984,77.4
omn,1985,69.7
omn,1986,62.9
omn,1987,56.8
omn,1988,51.5
omn,1989,46.7
omn,1990,42.5
omn,1991,38.6
omn,1992,35
omn,1993,31.9
omn,1994,29.1
omn,1995,26.6
omn,1996,24.4
omn,1997,22.5
omn,1998,20.9
omn,1999,19.4
omn,2000,18
omn,2001,16.9
omn,2002,15.9
omn,2003,15.1
omn,2004,14.5
omn,2005,14
omn,2006,13.6
omn,2007,13.3
omn,2008,13.1
omn,2009,13
omn,2010,12.8
omn,2011,12.7
omn,2012,12.5
omn,2013,12.4
omn,2014,12.3
omn,2015,12.2
omn,2016,12.2
omn,2017,12.2
omn,2018,12.2
omn,2019,12.1
omn,2020,12.1
pak,1960,254.3
pak,1961,244.9
pak,1962,236.3
pak,1963,228.1
pak,1964,220.7
pak,1965,214.2
pak,1966,208.4
pak,1967,203.4
pak,1968,199
pak,1969,195
pak,1970,191.3
pak,1971,187.9
pak,1972,184.8
pak,1973,181.8
pak,1974,179.3
pak,1975,177
pak,1976,174.8
pak,1977,172.7
pak,1978,170.8
pak,1979,168.7
pak,1980,166.8
pak,1981,164.8
pak,1982,162.8
pak,1983,160.6
pak,1984,158.4
pak,1985,156.1
pak,1986,153.5
pak,1987,151
pak,1988,148.4
pak,1989,145.7
pak,1990,142.9
pak,1991,140.2
pak,1992,137.2
pak,1993,134.2
pak,1994,131
pak,1995,127.7
pak,1996,124.3
pak,1997,121.1
pak,1998,117.8
pak,1999,114.6
pak,2000,111.7
pak,2001,109
pak,2002,106.6
pak,2003,104.5
pak,2004,102.6
pak,2005,100.9
pak,2006,99.2
pak,2007,97.4
pak,2008,95.7
pak,2009,93.8
pak,2010,91.9
pak,2011,89.7
pak,2012,87.5
pak,2013,85.3
pak,2014,83
pak,2015,80.7
pak,2016,78.4
pak,2017,76.2
pak,2018,74
pak,2019,71.7
pak,2020,69.6
pan,1960,97.2
pan,1961,94.4
pan,1962,91.6
pan,1963,88.8
pan,1964,86.1
pan,1965,83.6
pan,1966,81.1
pan,1967,78.6
pan,1968,76.1
pan,1969,73.5
pan,1970,70.7
pan,1971,67.8
pan,1972,64.9
pan,1973,61.9
pan,1974,59
pan,1975,56.6
pan,1976,54.5
pan,1977,52.6
pan,1978,50.9
pan,1979,49.3
pan,1980,47.7
pan,1981,46.2
pan,1982,44.6
pan,1983,43.1
pan,1984,41.6
pan,1985,40.1
pan,1986,38.9
pan,1987,37.6
pan,1988,36.5
pan,1989,35.4
pan,1990,34.5
pan,1991,33.6
pan,1992,32.9
pan,1993,32.2
pan,1994,31.7
pan,1995,31.2
pan,1996,30.8
pan,1997,30.3
pan,1998,29.8
pan,1999,29.3
pan,2000,28.7
pan,2001,28
pan,2002,27.4
pan,2003,26.7
pan,2004,26
pan,2005,25.3
pan,2006,24.7
pan,2007,24
pan,2008,23.3
pan,2009,22.6
pan,2010,21.9
pan,2011,21.3
pan,2012,20.7
pan,2013,20
pan,2014,19.4
pan,2015,18.8
pan,2016,18.1
pan,2017,17.6
pan,2018,17
pan,2019,16.4
pan,2020,15.8
per,1960,236.7
per,1961,230.4
per,1962,223.5
per,1963,216.6
per,1964,209.6
per,1965,202.5
per,1966,195.7
per,1967,189.4
per,1968,183.5
per,1969,178
per,1970,202.1
per,1971,167.8
per,1972,162.9
per,1973,158
per,1974,153
per,1975,148.3
per,1976,144.3
per,1977,140.7
per,1978,137.4
per,1979,134.4
per,1980,131.4
per,1981,128.1
per,1982,124.4
per,1983,120.1
per,1984,115.1
per,1985,109.7
per,1986,104.1
per,1987,98.6
per,1988,93.4
per,1989,88.7
per,1990,84.3
per,1991,79.8
per,1992,75.2
per,1993,70.5
per,1994,65.8
per,1995,61.2
per,1996,56.7
per,1997,52.4
per,1998,48.4
per,1999,44.6
per,2000,41.2
per,2001,38.1
per,2002,35.4
per,2003,33
per,2004,30.9
per,2005,28.9
per,2006,27.2
per,2007,25.6
per,2008,24.2
per,2009,22.9
per,2010,21.7
per,2011,20.6
per,2012,19.6
per,2013,18.7
per,2014,17.9
per,2015,17.2
per,2016,16.4
per,2017,15.7
per,2018,15.1
per,2019,14.5
per,2020,14
phl,1960,108.7
phl,1961,105.4
phl,1962,102.7
phl,1963,100.4
phl,1964,98.4
phl,1965,96.5
phl,1966,94.6
phl,1967,93
phl,1968,91.5
phl,1969,90.2
phl,1970,89.3
phl,1971,88.7
phl,1972,88.3
phl,1973,88.3
phl,1974,88.3
phl,1975,88.3
phl,1976,88.2
phl,1977,87.9
phl,1978,87.4
phl,1979,86.7
phl,1980,85.8
phl,1981,84.8
phl,1982,83.7
phl,1983,82.4
phl,1984,80.7
phl,1985,78.7
phl,1986,76.1
phl,1987,72.9
phl,1988,69.4
phl,1989,65.6
phl,1990,61.9
phl,1991,58.3
phl,1992,55.2
phl,1993,52.5
phl,1994,50.1
phl,1995,48
phl,1996,46.2
phl,1997,44.7
phl,1998,43.4
phl,1999,42.3
phl,2000,41.4
phl,2001,40.6
phl,2002,39.8
phl,2003,39.1
phl,2004,38.3
phl,2005,37.6
phl,2006,36.9
phl,2007,36.3
phl,2008,35.7
phl,2009,35.2
phl,2010,34.8
phl,2011,34.4
phl,2012,33.9
phl,2013,33.5
phl,2014,33
phl,2015,32.6
phl,2016,32.1
phl,2017,31.4
phl,2018,30.7
phl,2019,29.9
phl,2020,29.1
plw,1985,42.4
plw,1986,41.5
plw,1987,40.7
plw,1988,40.1
plw,1989,39.5
plw,1990,38.9
plw,1991,38.3
plw,1992,37.6
plw,1993,36.9
plw,1994,36.1
plw,1995,35.2
plw,1996,34.4
plw,1997,33.5
plw,1998,32.8
plw,1999,32.1
plw,2000,31.4
plw,2001,30.8
plw,2002,30.3
plw,2003,29.8
plw,2004,29.3
plw,2005,28.7
plw,2006,28.2
plw,2007,27.6
plw,2008,26.9
plw,2009,26.2
plw,2010,25.6
plw,2011,24.9
plw,2012,24.1
plw,2013,23.4
plw,2014,22.7
plw,2015,21.9
plw,2016,21.2
plw,2017,20.6
plw,2018,19.9
plw,2019,19.3
plw,2020,18.7
png,1960,204.7
png,1961,198.5
png,1962,192.3
png,1963,186.4
png,1964,180.7
png,1965,174.9
png,1966,169.4
png,1967,164.1
png,1968,158.9
png,1969,153.7
png,1970,148.8
png,1971,144.1
png,1972,139.5
png,1973,135.1
png,1974,131.1
png,1975,127.2
png,1976,123.5
png,1977,119.9
png,1978,116.6
png,1979,113.5
png,1980,110.5
png,1981,107.9
png,1982,105.3
png,1983,102.9
png,1984,100.6
png,1985,98.5
png,1986,96.6
png,1987,94.6
png,1988,92.8
png,1989,90.9
png,1990,89.2
png,1991,87.5
png,1992,85.9
png,1993,84.4
png,1994,82.9
png,1995,81.5
png,1996,80.2
png,1997,78.9
png,1998,77.6
png,1999,76.4
png,2000,75.2
png,2001,73.9
png,2002,72.8
png,2003,71.5
png,2004,70.2
png,2005,68.9
png,2006,67.5
png,2007,66.1
png,2008,64.6
png,2009,63.2
png,2010,61.7
png,2011,60.4
png,2012,58.9
png,2013,57.6
png,2014,56.2
png,2015,54.7
png,2016,53.3
png,2017,51.9
png,2018,50.3
png,2019,48.8
png,2020,47.3
pol,1960,71.9
pol,1961,66.3
pol,1962,62.2
pol,1963,58.5
pol,1964,54.6
pol,1965,51.1
pol,1966,47.9
pol,1967,45.3
pol,1968,43.4
pol,1969,42.1
pol,1970,40.7
pol,1971,38.8
pol,1972,36.6
pol,1973,34.5
pol,1974,32.8
pol,1975,31.5
pol,1976,30.6
pol,1977,29.8
pol,1978,29
pol,1979,28.1
pol,1980,27.2
pol,1981,26.4
pol,1982,25.6
pol,1983,24.8
pol,1984,23.8
pol,1985,22.9
pol,1986,22
pol,1987,21.3
pol,1988,20.6
pol,1989,20
pol,1990,19.5
pol,1991,18.9
pol,1992,18.3
pol,1993,17.6
pol,1994,16.9
pol,1995,15.9
pol,1996,14.6
pol,1997,13.1
pol,1998,11.8
pol,1999,10.9
pol,2000,10.2
pol,2001,9.6
pol,2002,9.2
pol,2003,8.9
pol,2004,8.5
pol,2005,8.2
pol,2006,8
pol,2007,7.7
pol,2008,7.3
pol,2009,6.9
pol,2010,6.5
pol,2011,6.2
pol,2012,5.9
pol,2013,5.7
pol,2014,5.5
pol,2015,5.3
pol,2016,5.1
pol,2017,5
pol,2018,4.9
pol,2019,4.8
pol,2020,4.7
prk,1985,38.5
prk,1986,38
prk,1987,38.5
prk,1988,40.3
prk,1989,43.1
prk,1990,47.3
prk,1991,52.8
prk,1992,59.2
prk,1993,66
prk,1994,72.7
prk,1995,77.9
prk,1996,80.9
prk,1997,80.9
prk,1998,78
prk,1999,72.3
prk,2000,64.7
prk,2001,56.3
prk,2002,48.6
prk,2003,42.5
prk,2004,38.4
prk,2005,36.2
prk,2006,35.6
prk,2007,35.4
prk,2008,35
prk,2009,34
prk,2010,32.5
prk,2011,30.5
prk,2012,28.4
prk,2013,26.4
prk,2014,24.7
prk,2015,23.3
prk,2016,22.1
prk,2017,21
prk,2018,20
prk,2019,19.1
prk,2020,18.2
prt,1960,121.2
prt,1961,117.1
prt,1962,111.1
prt,1963,103.7
prt,1964,96.7
prt,1965,91
prt,1966,86.6
prt,1967,83.5
prt,1968,81.1
prt,1969,78
prt,1970,73.8
prt,1971,68.8
prt,1972,63.3
prt,1973,57.7
prt,1974,52.8
prt,1975,48.2
prt,1976,43.9
prt,1977,39.9
prt,1978,36.1
prt,1979,33.1
prt,1980,30.7
prt,1981,28.7
prt,1982,27
prt,1983,25.4
prt,1984,24
prt,1985,22.7
prt,1986,21.5
prt,1987,20.2
prt,1988,18.9
prt,1989,17.6
prt,1990,16.4
prt,1991,15.1
prt,1992,13.8
prt,1993,12.6
prt,1994,11.6
prt,1995,10.7
prt,1996,10.1
prt,1997,9.5
prt,1998,9
prt,1999,8.4
prt,2000,7.9
prt,2001,7.3
prt,2002,6.6
prt,2003,6
prt,2004,5.5
prt,2005,5.1
prt,2006,4.8
prt,2007,4.5
prt,2008,4.4
prt,2009,4.3
prt,2010,4.2
prt,2011,4.1
prt,2012,4
prt,2013,4
prt,2014,4
prt,2015,4
prt,2016,4
prt,2017,4
prt,2018,3.9
prt,2019,3.8
prt,2020,3.6
pry,1960,87.3
pry,1961,86.5
pry,1962,85.9
pry,1963,85.4
pry,1964,85
pry,1965,84.7
pry,1966,84.3
pry,1967,83.9
pry,1968,83.5
pry,1969,83
pry,1970,82.4
pry,1971,81.7
pry,1972,80.9
pry,1973,80
pry,1974,78.8
pry,1975,77.5
pry,1976,76.1
pry,1977,74.6
pry,1978,73
pry,1979,71.2
pry,1980,69.3
pry,1981,67.3
pry,1982,65.1
pry,1983,63
pry,1984,60.9
pry,1985,58.8
pry,1986,56.7
pry,1987,54.8
pry,1988,52.8
pry,1989,50.9
pry,1990,49.2
pry,1991,47.4
pry,1992,45.9
pry,1993,44.3
pry,1994,42.9
pry,1995,41.7
pry,1996,40.6
pry,1997,39.6
pry,1998,38.7
pry,1999,37.8
pry,2000,37
pry,2001,36.2
pry,2002,35.3
pry,2003,34.5
pry,2004,33.7
pry,2005,32.9
pry,2006,32.1
pry,2007,31.3
pry,2008,30.4
pry,2009,29.6
pry,2010,28.7
pry,2011,27.8
pry,2012,27
pry,2013,26.2
pry,2014,25.3
pry,2015,24.5
pry,2016,23.8
pry,2017,23.1
pry,2018,22.2
pry,2019,21.4
pry,2020,20.8
pse,1975,111.3
pse,1976,104.8
pse,1977,98.8
pse,1978,93
pse,1979,87.6
pse,1980,82.6
pse,1981,77.8
pse,1982,73.4
pse,1983,69.3
pse,1984,65.4
pse,1985,61.8
pse,1986,58.5
pse,1987,55.3
pse,1988,52.5
pse,1989,49.8
pse,1990,47.5
pse,1991,45.4
pse,1992,43.5
pse,1993,41.7
pse,1994,40.2
pse,1995,38.6
pse,1996,37.3
pse,1997,36
pse,1998,34.8
pse,1999,33.7
pse,2000,32.7
pse,2001,31.7
pse,2002,30.7
pse,2003,29.8
pse,2004,28.9
pse,2005,28
pse,2006,27.2
pse,2007,26.3
pse,2008,25.4
pse,2009,24.6
pse,2010,23.9
pse,2011,23.2
pse,2012,22.6
pse,2013,22
pse,2014,21.4
pse,2015,20.8
pse,2016,20.2
pse,2017,19.6
pse,2018,19
pse,2019,18.5
pse,2020,17.9
qat,1969,74.9
qat,1970,70.2
qat,1971,65.6
qat,1972,61.5
qat,1973,57.6
qat,1974,54.1
qat,1975,50.9
qat,1976,48.1
qat,1977,45.5
qat,1978,43.2
qat,1979,41.1
qat,1980,39.1
qat,1981,37.4
qat,1982,35.7
qat,1983,34
qat,1984,32.4
qat,1985,30.7
qat,1986,29.1
qat,1987,27.4
qat,1988,25.8
qat,1989,24.1
qat,1990,22.5
qat,1991,21.1
qat,1992,19.7
qat,1993,18.4
qat,1994,17.4
qat,1995,16.5
qat,1996,15.8
qat,1997,15.1
qat,1998,14.5
qat,1999,14
qat,2000,13.5
qat,2001,12.9
qat,2002,12.5
qat,2003,12
qat,2004,11.6
qat,2005,11.2
qat,2006,10.9
qat,2007,10.6
qat,2008,10.3
qat,2009,10.1
qat,2010,9.9
qat,2011,9.6
qat,2012,9.4
qat,2013,9.1
qat,2014,8.8
qat,2015,8.4
qat,2016,7.9
qat,2017,7.5
qat,2018,7
qat,2019,6.6
qat,2020,6.2
rou,1960,92.1
rou,1961,85
rou,1962,74.7
rou,1963,64.8
rou,1964,59.1
rou,1965,58.9
rou,1966,62.1
rou,1967,67
rou,1968,70.7
rou,1969,68.8
rou,1970,61.4
rou,1971,53.8
rou,1972,50.1
rou,1973,48.8
rou,1974,47.8
rou,1975,45.8
rou,1976,43.5
rou,1977,41.9
rou,1978,40.7
rou,1979,39.9
rou,1980,39
rou,1981,37.7
rou,1982,35.8
rou,1983,34.3
rou,1984,33.9
rou,1985,35
rou,1986,36.6
rou,1987,37.8
rou,1988,38
rou,1989,36.8
rou,1990,34.6
rou,1991,32.5
rou,1992,31.3
rou,1993,30.9
rou,1994,30.6
rou,1995,30.2
rou,1996,29.4
rou,1997,28.3
rou,1998,27
rou,1999,25.4
rou,2000,23.8
rou,2001,22.7
rou,2002,22.2
rou,2003,22.1
rou,2004,21.5
rou,2005,20.1
rou,2006,18.4
rou,2007,16.8
rou,2008,15.5
rou,2009,14.5
rou,2010,13.7
rou,2011,13
rou,2012,12.4
rou,2013,11.7
rou,2014,10.9
rou,2015,10.1
rou,2016,9.3
rou,2017,8.6
rou,2018,8.1
rou,2019,7.7
rou,2020,7.5
rus,1970,42.3
rus,1971,40.6
rus,1972,39
rus,1973,37.5
rus,1974,36.1
rus,1975,35
rus,1976,34
rus,1977,33.2
rus,1978,32.5
rus,1979,31.9
rus,1980,31.3
rus,1981,30.7
rus,1982,30.2
rus,1983,29.6
rus,1984,29
rus,1985,28.4
rus,1986,27.7
rus,1987,26.8
rus,1988,25.8
rus,1989,25.1
rus,1990,24.7
rus,1991,24.6
rus,1992,24.6
rus,1993,24.7
rus,1994,24.9
rus,1995,24.7
rus,1996,24.4
rus,1997,24
rus,1998,23.4
rus,1999,22.6
rus,2000,21.8
rus,2001,20.8
rus,2002,19.5
rus,2003,18.1
rus,2004,16.8
rus,2005,15.5
rus,2006,14.3
rus,2007,13.3
rus,2008,12.5
rus,2009,11.9
rus,2010,11.5
rus,2011,11.2
rus,2012,10.9
rus,2013,10.5
rus,2014,9.9
rus,2015,9.1
rus,2016,8.3
rus,2017,7.6
rus,2018,7
rus,2019,6.4
rus,2020,6
rwa,1960,230.6
rwa,1961,225.6
rwa,1962,222.3
rwa,1963,220
rwa,1964,219.1
rwa,1965,219.3
rwa,1966,220.2
rwa,1967,222.2
rwa,1968,225.2
rwa,1969,228.8
rwa,1970,232.1
rwa,1971,235.2
rwa,1972,239.2
rwa,1973,244.8
rwa,1974,251.6
rwa,1975,258
rwa,1976,262.3
rwa,1977,262.4
rwa,1978,256.6
rwa,1979,245
rwa,1980,229.5
rwa,1981,212
rwa,1982,196.1
rwa,1983,184
rwa,1984,175.3
rwa,1985,168.7
rwa,1986,163.2
rwa,1987,158.9
rwa,1988,155.4
rwa,1989,154.7
rwa,1990,158.5
rwa,1991,167.8
rwa,1992,181.8
rwa,1993,199.3
rwa,1994,350.4
rwa,1995,229.4
rwa,1996,233.9
rwa,1997,230.7
rwa,1998,222.1
rwa,1999,209
rwa,2000,193
rwa,2001,174.6
rwa,2002,156.3
rwa,2003,139.7
rwa,2004,124.4
rwa,2005,110.7
rwa,2006,99
rwa,2007,89.2
rwa,2008,80.9
rwa,2009,74
rwa,2010,68.1
rwa,2011,62.7
rwa,2012,58.9
rwa,2013,55.9
rwa,2014,53.5
rwa,2015,51.4
rwa,2016,49.7
rwa,2017,48.2
rwa,2018,46.9
rwa,2019,45.5
rwa,2020,43.9
sau,1972,160
sau,1973,149.7
sau,1974,140.3
sau,1975,131.3
sau,1976,123.1
sau,1977,115.3
sau,1978,108
sau,1979,101
sau,1980,94.3
sau,1981,88.1
sau,1982,82.3
sau,1983,76.8
sau,1984,71.7
sau,1985,66.8
sau,1986,62.1
sau,1987,57.7
sau,1988,53.5
sau,1989,49.6
sau,1990,45.9
sau,1991,42.5
sau,1992,39.5
sau,1993,36.7
sau,1994,34.1
sau,1995,31.8
sau,1996,29.7
sau,1997,27.8
sau,1998,26
sau,1999,24.4
sau,2000,22.9
sau,2001,21.6
sau,2002,20.4
sau,2003,19.2
sau,2004,18.1
sau,2005,17.1
sau,2006,16.1
sau,2007,15.2
sau,2008,14.3
sau,2009,13.5
sau,2010,12.7
sau,2011,11.9
sau,2012,11.2
sau,2013,10.5
sau,2014,9.9
sau,2015,9.4
sau,2016,8.8
sau,2017,8.3
sau,2018,7.9
sau,2019,7.5
sau,2020,7.2
sdn,1960,184.1
sdn,1961,181.3
sdn,1962,178.5
sdn,1963,175.9
sdn,1964,173.6
sdn,1965,171.4
sdn,1966,169.3
sdn,1967,167.5
sdn,1968,166.1
sdn,1969,164.7
sdn,1970,163.7
sdn,1971,162.6
sdn,1972,161.8
sdn,1973,161.1
sdn,1974,160.1
sdn,1975,159.2
sdn,1976,158.3
sdn,1977,157.2
sdn,1978,156.1
sdn,1979,155
sdn,1980,153.9
sdn,1981,152.9
sdn,1982,151.9
sdn,1983,195.2
sdn,1984,192.9
sdn,1985,190.5
sdn,1986,147.1
sdn,1987,145.3
sdn,1988,143.5
sdn,1989,141.5
sdn,1990,139.3
sdn,1991,137
sdn,1992,134.7
sdn,1993,132.2
sdn,1994,129.8
sdn,1995,127.2
sdn,1996,124.5
sdn,1997,121.5
sdn,1998,118.2
sdn,1999,114.8
sdn,2000,111.3
sdn,2001,107.7
sdn,2002,104.1
sdn,2003,100.7
sdn,2004,97.4
sdn,2005,94.3
sdn,2006,91.4
sdn,2007,88.7
sdn,2008,86.1
sdn,2009,83.7
sdn,2010,81.4
sdn,2011,79.4
sdn,2012,77.3
sdn,2013,75.3
sdn,2014,73.3
sdn,2015,71.2
sdn,2016,69.1
sdn,2017,67.1
sdn,2018,65.1
sdn,2019,63.3
sdn,2020,61.3
sen,1960,301.9
sen,1961,301.7
sen,1962,302.1
sen,1963,302.8
sen,1964,303.3
sen,1965,303.5
sen,1966,303
sen,1967,301.8
sen,1968,299.9
sen,1969,297.4
sen,1970,293.9
sen,1971,288.9
sen,1972,282.8
sen,1973,275.7
sen,1974,267.7
sen,1975,258.8
sen,1976,248.9
sen,1977,238.6
sen,1978,228.6
sen,1979,219.4
sen,1980,211.7
sen,1981,205.2
sen,1982,199.3
sen,1983,193.3
sen,1984,186.9
sen,1985,179.2
sen,1986,170.5
sen,1987,162
sen,1988,154.7
sen,1989,149
sen,1990,145.1
sen,1991,143.1
