geo,time,nv_ind_manf_zs
slv,2015,16.38749
slv,2016,16.28568
slv,2017,16.08463
slv,2018,15.68784
slv,2019,15.51148
slv,2020,14.89335
smr,2015,28.48454
smr,2016,28.59252
smr,2017,28.65223
smr,2018,32.18865
smr,2019,30.59028
som,1960,3.04887
som,1961,2.87071
som,1962,2.70326
som,1963,2.5455
som,1964,2.39707
som,1965,2.25745
som,1966,4.14491
som,1967,4.9812
som,1968,5.52246
som,1969,7.09722
som,1970,8.24551
som,1971,8.89294
som,1972,7.35319
som,1973,6.60931
som,1974,6.78467
som,1975,5.05944
som,1976,6.63544
som,1977,4.69477
som,1978,3.67926
som,1979,4.95666
som,1980,4.45545
som,1981,4.22676
som,1982,4.88919
som,1983,4.48413
som,1984,4.50082
som,1985,4.74473
som,1986,5.17585
som,1987,4.98751
som,1988,5.09475
som,1989,4.34332
som,1990,4.42759
srb,1995,23.46637
srb,1996,21.5601
srb,1997,20.75377
srb,1998,21.156
srb,1999,21.8475
srb,2000,27.11981
srb,2001,24.80226
srb,2002,22.453
srb,2003,20.18832
srb,2004,20.48405
srb,2005,19.53563
srb,2006,18.57625
srb,2007,17.768
srb,2008,17.16507
srb,2009,14.91762
srb,2010,15.3034
srb,2011,15.22829
srb,2012,15.82086
srb,2013,16.11882
srb,2014,14.96366
srb,2015,14.76793
srb,2016,14.81139
srb,2017,15.08669
srb,2018,14.52732
srb,2019,13.68195
srb,2020,13.27488
ssd,2008,1.83867
ssd,2009,2.61002
ssd,2010,2.33112
ssd,2011,2.06311
ssd,2012,2.71597
ssd,2013,4.01725
ssd,2014,2.67584
ssd,2015,3.53428
stp,2001,8.05844
stp,2002,7.73485
stp,2003,6.94229
stp,2004,6.02216
stp,2005,5.37932
stp,2006,5.2924
stp,2007,5.15406
stp,2008,6.58854
stp,2009,9.13151
stp,2010,8.48313
stp,2011,8.33251
stp,2012,7.38157
stp,2013,7.27228
stp,2014,6.46646
stp,2015,6.36896
stp,2016,7.01625
stp,2017,7.49604
stp,2018,6.55126
stp,2019,5.91391
stp,2020,5.56756
sur,1975,16.35875
sur,1976,17.92285
sur,1977,15.8145
sur,1978,15.31611
sur,1979,15.3099
sur,1980,15.66038
sur,1981,15.24184
sur,1982,12.34973
sur,1983,11.03565
sur,1984,11.40046
sur,1985,11.85567
sur,1986,12.57015
sur,1987,10.66327
sur,1988,11.84324
sur,1989,11.83192
sur,1990,9.55201
sur,1991,8.1455
sur,1992,7.67837
sur,1993,8.03951
sur,1994,9.54817
sur,1995,12.19662
sur,1996,9.34296
sur,1997,9.44817
sur,1998,7.8593
sur,1999,7.9015
sur,2000,14.2189
sur,2001,12.76661
sur,2002,13.51652
sur,2003,12.85441
sur,2004,15.13244
sur,2005,16.69729
sur,2006,23.20289
sur,2007,23.48344
sur,2008,25.3145
sur,2009,20.26697
sur,2010,20.98724
sur,2011,20.81373
sur,2012,21.29123
sur,2013,18.7857
sur,2014,16.35249
sur,2015,11.49301
sur,2016,13.40076
sur,2017,23.61209
sur,2018,21.32318
sur,2019,17.2474
sur,2020,22.04782
svk,1995,19.03716
svk,1996,17.99209
svk,1997,17.11358
svk,1998,18.23867
svk,1999,17.64581
svk,2000,19.97941
svk,2001,21.33386
svk,2002,19.41108
svk,2003,19.71431
svk,2004,20.39987
svk,2005,20.60751
svk,2006,20.65509
svk,2007,20.33951
svk,2008,19.0014
svk,2009,15.17655
svk,2010,18.04417
svk,2011,18.19594
svk,2012,18.14933
svk,2013,17.50407
svk,2014,19.33068
svk,2015,19.60693
svk,2016,18.62104
svk,2017,17.96078
svk,2018,18.9316
svk,2019,19.72991
svk,2020,17.53885
svn,1995,21.57388
svn,1996,21.74273
svn,1997,22.23682
svn,1998,22.27039
svn,1999,22.00392
svn,2000,21.66002
svn,2001,21.92983
svn,2002,21.54102
svn,2003,21.69442
svn,2004,21.43999
svn,2005,20.60883
svn,2006,20.4709
svn,2007,20.37508
svn,2008,19.20158
svn,2009,17.12689
svn,2010,17.47902
svn,2011,18.21144
svn,2012,18.73041
svn,2013,19.15986
svn,2014,19.62321
svn,2015,19.93938
svn,2016,20.16715
svn,2017,20.57311
svn,2018,20.30374
svn,2019,20.65997
svn,2020,20.6593
swe,1980,20.86871
swe,1981,19.8492
swe,1982,19.81835
swe,1983,20.22051
swe,1984,21.14646
swe,1985,21.22116
swe,1986,20.94863
swe,1987,20.74942
swe,1988,20.45354
swe,1989,19.85284
swe,1990,18.37946
swe,1991,16.69309
swe,1992,15.86867
swe,1993,16.22611
swe,1994,17.72945
swe,1995,19.75904
swe,1996,19.23377
swe,1997,19.54589
swe,1998,19.86168
swe,1999,19.68462
swe,2000,20.15874
swe,2001,19.21744
swe,2002,18.67145
swe,2003,18.0807
swe,2004,17.39033
swe,2005,17.15573
swe,2006,17.15141
swe,2007,17.18175
swe,2008,15.79015
swe,2009,13.74834
swe,2010,14.72058
swe,2011,14.59705
swe,2012,13.92047
swe,2013,13.30496
swe,2014,13.06287
swe,2015,13.60517
swe,2016,13.19187
swe,2017,13.04553
swe,2018,13.03144
swe,2019,12.80441
swe,2020,12.12339
swz,1965,8.16733
swz,1966,8.56102
swz,1967,12.54682
swz,1968,14.73684
swz,1969,12.3506
swz,1970,11.3608
swz,1971,13.62705
swz,1972,15.07092
swz,1973,21.2987
swz,1974,20.82405
swz,1975,18.29268
swz,1976,19.40928
swz,1977,20.4236
swz,1978,20.9318
swz,1979,21.04353
swz,1980,18.00185
swz,1981,17.78798
swz,1982,17.26915
swz,1983,14.49814
swz,1984,15.25703
swz,1985,13.27103
swz,1986,18.53259
swz,1987,25.12402
swz,1988,29.37774
swz,1989,30.5668
swz,1990,31.42155
swz,1991,31.54375
swz,1992,30.0697
swz,1993,31.45383
swz,1994,30.75505
swz,1995,32.77371
swz,1996,31.8755
swz,1997,33.02424
swz,1998,32.91066
swz,1999,32.13243
swz,2000,33.86421
swz,2001,34.26539
swz,2002,33.69902
swz,2003,33.01489
swz,2004,33.93915
swz,2005,34.23649
swz,2006,34.49022
swz,2007,35.21546
swz,2008,34.59717
swz,2009,34.79175
swz,2010,32.52849
swz,2011,31.68918
swz,2012,31.01901
swz,2013,29.64227
swz,2014,30.64161
swz,2015,31.71398
swz,2016,31.23146
swz,2017,29.81042
swz,2018,29.03945
swz,2019,29.56069
swz,2020,26.56797
sxm,2011,1.52781
sxm,2012,1.156
sxm,2013,0.93938
sxm,2014,0.78511
sxm,2015,0.77129
sxm,2016,0.69408
sxm,2017,0.65166
syc,1976,5.65188
syc,1977,5.45418
syc,1978,6.1197
syc,1979,6.04293
syc,1980,7.3787
syc,1981,8.52586
syc,1982,8.52249
syc,1983,9.62836
syc,1984,9.39051
syc,1985,9.66055
syc,1986,9.269
syc,1987,9.79298
syc,1988,10.49731
syc,1989,9.43056
syc,1990,10.09608
syc,1991,10.82269
syc,1992,11.89897
syc,1993,10.56768
syc,1994,11.33203
syc,1995,12.66063
syc,1996,12.92297
syc,1997,14.37659
syc,1998,15.05951
syc,1999,15.12484
syc,2000,19.20986
syc,2001,17.96483
syc,2002,18.26078
syc,2003,16.35138
syc,2004,7.65781
syc,2005,8.74329
syc,2006,8.96313
syc,2007,9.57369
syc,2008,9.29386
syc,2009,7.82415
syc,2010,8.03204
syc,2011,7.3076
syc,2012,8.42694
syc,2013,7.21535
syc,2014,6.5012
syc,2015,5.98409
syc,2016,5.75408
syc,2017,5.91634
syc,2018,6.01235
syc,2019,6.18742
syc,2020,9.12941
tca,2000,3.39478
tca,2001,2.96668
tca,2002,2.82481
tca,2003,2.7712
tca,2004,2.32993
tca,2005,2.05853
tca,2006,1.72108
tca,2007,1.87418
tca,2008,1.58716
tca,2009,1.90978
tca,2010,1.25355
tca,2011,0.99899
tca,2012,0.70172
tca,2013,0.72709
tca,2014,0.74191
tca,2015,0.69146
tca,2016,0.63025
tca,2017,0.6259
tca,2018,0.56334
tca,2019,0.52071
tca,2020,0.67046
tcd,1960,6.05791
tcd,1961,6.5845
tcd,1962,5.87598
tcd,1963,6.19056
tcd,1964,6.63238
tcd,1965,6.05546
tcd,1966,8.99216
tcd,1967,10.63448
tcd,1968,11.56112
tcd,1969,10.59769
tcd,1970,10.39612
tcd,1971,10.46631
tcd,1972,10.6336
tcd,1973,12.06613
tcd,1974,12.17404
tcd,1975,12.17178
tcd,1976,11.13539
tcd,1977,10.88122
tcd,1978,10.37591
tcd,1983,11.02969
tcd,1984,12.8758
tcd,1985,10.15665
tcd,1986,11.55544
tcd,1987,10.95484
tcd,1988,10.25597
tcd,1989,12.75063
tcd,1990,13.72108
tcd,1991,10.32067
tcd,1992,10.27739
tcd,1993,10.77939
tcd,1994,9.06799
tcd,1995,10.98751
tcd,1996,10.12948
tcd,1997,11.54361
tcd,1998,10.77824
tcd,1999,9.78075
tcd,2000,8.58809
tcd,2001,9.21145
tcd,2002,9.06219
tcd,2003,7.67136
tcd,2004,5.02071
tcd,2005,0.23261
tcd,2006,0.69584
tcd,2007,0.67545
tcd,2008,0.76768
tcd,2009,0.99639
tcd,2010,0.97275
tcd,2011,1.7264
tcd,2012,2.05884
tcd,2013,2.72024
tcd,2014,2.68799
tcd,2015,2.77829
tcd,2016,2.95511
tcd,2017,2.92571
tcd,2018,2.8739
tcd,2019,2.85401
tcd,2020,3.158
tgo,1960,7.7441
tgo,1961,6.4516
tgo,1962,5.55555
tgo,1963,9.6866
tgo,1964,9.3366
tgo,1965,9.58606
tgo,1966,9.98116
tgo,1967,10.35088
tgo,1968,11.5192
tgo,1969,10.91956
tgo,1970,9.97152
tgo,1971,8.87199
tgo,1972,7.91962
tgo,1973,8.71965
tgo,1974,6.07858
tgo,1975,7.02948
tgo,1976,6.95946
tgo,1977,6.28272
tgo,1978,5.91398
tgo,1979,7.1165
tgo,1980,7.83007
tgo,1981,7.07457
tgo,1982,7.37037
tgo,1983,6.7512
tgo,1984,6.37349
tgo,1985,6.74453
tgo,1986,7.26728
tgo,1987,8.2845
tgo,1988,7.67007
tgo,1989,8.9399
tgo,1990,9.92841
tgo,1991,11.11648
tgo,1992,11.59174
tgo,1993,9.09986
tgo,1994,9.1208
tgo,1995,9.89386
tgo,1996,9.23366
tgo,1997,8.41615
tgo,1998,6.94105
tgo,1999,6.40973
tgo,2000,7.46296
tgo,2001,7.95782
tgo,2002,7.88626
tgo,2003,7.20547
tgo,2004,7.04032
tgo,2005,7.92311
tgo,2006,8.68106
tgo,2007,7.83559
tgo,2008,8.1012
tgo,2009,7.43037
tgo,2010,7.23289
tgo,2011,7.85307
tgo,2012,6.89203
tgo,2013,6.05457
tgo,2014,7.42235
tgo,2015,6.80701
tgo,2016,14.02325
tgo,2017,13.953
tgo,2018,13.81589
tgo,2019,13.80043
tgo,2020,14.38104
tha,1960,12.53677
tha,1961,12.993
tha,1962,14.04413
tha,1963,14.18072
tha,1964,13.86063
tha,1965,14.17178
tha,1966,13.64737
tha,1967,15.25989
tha,1968,15.25738
tha,1969,15.56063
tha,1970,15.94301
tha,1971,17.53585
tha,1972,18.40094
tha,1973,19.18055
tha,1974,19.16189
tha,1975,18.66139
tha,1976,19.68254
tha,1977,20.17348
tha,1978,20.01229
tha,1979,21.04133
tha,1980,21.51062
tha,1981,22.63979
tha,1982,21.32184
tha,1983,22.1324
tha,1984,22.90931
tha,1985,21.92125
tha,1986,23.87557
tha,1987,24.25478
tha,1988,25.83876
tha,1989,26.74831
tha,1990,27.20361
tha,1991,28.24109
tha,1992,27.51715
tha,1993,26.17464
tha,1994,25.90148
tha,1995,26.20811
tha,1996,25.666
tha,1997,26.46817
tha,1998,27.14786
tha,1999,28.17495
tha,2000,28.37545
tha,2001,27.82677
tha,2002,28.51503
tha,2003,29.5805
tha,2004,29.41897
tha,2005,29.61507
tha,2006,30.16808
tha,2007,30.58745
tha,2008,30.55473
tha,2009,29.46214
tha,2010,30.93048
tha,2011,28.99588
tha,2012,27.97279
tha,2013,27.58869
tha,2014,27.5735
tha,2015,27.37407
tha,2016,27.14424
tha,2017,27.01482
tha,2018,26.71844
tha,2019,25.62825
tha,2020,25.23632
tjk,1985,31.32328
tjk,1986,27.65599
tjk,1987,30
tjk,1988,26.59884
tjk,1989,23.04348
tjk,1990,24.82853
tjk,1991,24.03846
tjk,1992,36.70788
tjk,1993,29.16301
tjk,1994,22.69703
tjk,1995,26.83968
tjk,1996,18.84225
tjk,1997,20.17489
tjk,1998,19.3257
tjk,1999,19.59237
tjk,2011,9.66277
tjk,2012,9.47098
tjk,2013,9.22604
tjk,2014,7.61767
tjk,2015,10.73291
tjk,2016,11.37774
tjk,2017,12.80529
tjk,2018,13.22897
tjk,2019,13.43234
tkm,1993,5.15968
tkm,1994,27.52294
tkm,1995,38.17485
tkm,1996,24.20258
tkm,1997,23.21692
tkm,1998,17.32762
tkm,1999,17.15283
tkm,2000,9.83726
tkm,2001,13.89266
tkm,2002,14.50265
tkm,2003,17.48001
tkm,2004,20.45652
tls,2000,2.5337
tls,2001,2.49849
tls,2002,2.5746
tls,2003,2.62636
tls,2004,2.50181
tls,2005,2.452
tls,2006,2.50824
tls,2007,2.06842
tls,2008,1.68531
tls,2009,1.38593
tls,2010,1.00929
tls,2011,0.90957
tls,2012,0.79246
tls,2013,0.72129
tls,2014,0.77431
tls,2015,0.96915
tls,2016,1.09249
tls,2017,1.53174
tls,2018,1.6623
tls,2019,1.81621
tls,2020,1.73688
ton,1975,4.47086
ton,1976,5.30376
ton,1977,5.75569
ton,1978,6.34157
ton,1979,6.73288
ton,1980,6.07829
ton,1981,4.17444
ton,1982,4.0168
ton,1983,3.9447
ton,1984,5.1495
ton,1985,4.78383
ton,1986,4.40007
ton,1987,4.09733
ton,1988,4.47681
ton,1989,5.116
ton,1990,5.12585
ton,1991,4.4536
ton,1992,4.40853
ton,1993,4.54427
ton,1994,8.11483
ton,1995,7.55552
ton,1996,7.56856
ton,1997,7.87324
ton,1998,7.3921
ton,1999,8.04207
ton,2000,8.8711
ton,2001,8.37836
ton,2002,7.8725
ton,2003,7.87626
ton,2004,7.66817
ton,2005,7.3282
ton,2006,6.95579
ton,2007,7.0586
ton,2008,6.70305
ton,2009,6.53784
ton,2010,6.00865
ton,2011,5.82961
ton,2012,5.85252
ton,2013,6.1813
ton,2014,6.23556
ton,2015,6.02671
ton,2016,6.03736
ton,2017,5.95928
ton,2018,5.85676
ton,2019,5.22333
ton,2020,5.61437
tto,2012,19.17763
tto,2013,15.25416
tto,2014,16.05202
tto,2015,15.40593
tto,2016,18.74342
tto,2017,18.22288
tto,2018,18.97538
tto,2019,20.51452
tun,1965,8.09149
tun,1966,8.08783
tun,1967,8.08772
tun,1968,8.18567
tun,1969,8.90431
tun,1970,8.40392
tun,1971,8.65865
tun,1972,9.51756
tun,1973,9.31121
tun,1974,9.96253
tun,1975,9.0789
tun,1976,10.4656
tun,1977,10.55249
tun,1978,11.06325
tun,1979,11.5948
tun,1980,11.78647
tun,1981,11.86689
tun,1982,11.11689
tun,1983,14.16877
tun,1984,14.84156
tun,1985,15.09482
tun,1986,15.76728
tun,1987,15.09464
tun,1988,16.83371
tun,1989,16.9616
tun,1990,16.88656
tun,1991,16.94849
tun,1992,16.53096
tun,1993,17.19839
tun,1994,18.475
tun,1995,18.96457
tun,1996,18.32815
tun,1997,16.72638
tun,1998,16.65734
tun,1999,16.4974
tun,2000,16.31004
tun,2001,16.55054
tun,2002,16.54864
tun,2003,16.07969
tun,2004,15.77687
tun,2005,15.65236
tun,2006,16.15475
tun,2007,16.84004
tun,2008,18.13863
tun,2009,16.9369
tun,2010,15.72396
tun,2011,15.96981
tun,2012,15.43498
tun,2013,15.00799
tun,2014,14.54667
tun,2015,14.01038
tun,2016,13.80894
tun,2017,14.20099
tun,2018,14.5564
tun,2019,14.14347
tun,2020,13.5499
tur,1960,12.77533
tur,1961,13.2128
tur,1962,13.07597
tur,1963,12.87554
tur,1964,13.32008
tur,1965,14.67038
tur,1966,14.73601
tur,1967,14.9858
tur,1968,15.74603
tur,1969,16.09589
tur,1970,16.08142
tur,1971,16.61856
tur,1972,17.36423
tur,1973,17.55495
tur,1974,16.59944
tur,1975,16.56841
tur,1976,17.63848
tur,1977,17.28676
tur,1978,17.06176
tur,1979,19.16058
tur,1980,17.08599
tur,1981,19.43931
tur,1982,19.99962
tur,1983,19.10354
tur,1984,18.05693
tur,1985,18.25476
tur,1986,22.20077
tur,1987,21.83911
tur,1988,22.95555
tur,1989,23.12185
tur,1990,21.95781
tur,1991,22.17192
tur,1992,21.63709
tur,1993,20.80908
tur,1994,22.06291
tur,1995,22.56607
tur,1996,21.14142
tur,1997,21.56558
tur,1998,22.27166
tur,1999,19.9963
tur,2000,18.70563
tur,2001,17.71463
tur,2002,16.93262
tur,2003,17.11145
tur,2004,16.94824
tur,2005,16.90386
tur,2006,17.05937
tur,2007,16.80467
tur,2008,16.2646
tur,2009,15.15761
tur,2010,15.05397
tur,2011,16.44867
tur,2012,15.83375
tur,2013,16.27986
tur,2014,16.7717
tur,2015,16.69619
tur,2016,16.59546
tur,2017,17.59183
tur,2018,19.04338
tur,2019,18.28098
tur,2020,19.12746
tuv,1990,3.07828
tuv,1991,3.21051
tuv,1992,3.39213
tuv,1993,2.59126
tuv,1994,2.42428
tuv,1995,3.87925
tuv,1996,3.34651
tuv,1997,4.08515
tuv,1998,4.2068
tuv,1999,4.84875
tuv,2000,0.7552
tuv,2001,0.7635
tuv,2002,0.87837
tuv,2003,1.22552
tuv,2004,0.94423
tuv,2005,0.82627
tuv,2006,0.88443
tuv,2007,0.77699
tuv,2008,1.05228
tuv,2009,1.06478
tuv,2010,1.09817
tuv,2011,1.03914
tza,1990,8.48352
tza,1991,8.16738
tza,1992,7.63491
tza,1993,6.98212
tza,1994,6.84881
tza,1995,6.6388
tza,1996,6.75027
tza,1997,6.27776
tza,1998,10.98306
tza,1999,10.22507
tza,2000,9.85812
tza,2001,9.46564
tza,2002,9.36699
tza,2003,9.37586
tza,2004,9.19022
tza,2005,9.0265
tza,2006,8.82144
tza,2007,8.81741
tza,2008,8.74459
tza,2009,8.66668
tza,2010,8.66583
tza,2011,9.5487
tza,2012,9.43823
tza,2013,9.1109
tza,2014,9.12011
tza,2015,7.85556
tza,2016,7.81372
tza,2017,7.65901
tza,2018,8.07382
tza,2019,8.4865
tza,2020,8.50365
uga,1960,8.14818
uga,1961,8.15619
uga,1962,7.26495
uga,1963,8.23245
uga,1964,7.02506
uga,1965,7.9139
uga,1966,7.62481
uga,1967,7.56984
uga,1968,8.08367
uga,1969,8.21852
uga,1970,8.69179
uga,1971,7.9028
uga,1972,7.42723
uga,1973,6.53175
uga,1974,7.68917
uga,1975,6.20173
uga,1976,5.97802
uga,1977,5.77324
uga,1978,4.39227
uga,1979,3.66756
uga,1980,4.26077
uga,1981,1.86944
uga,1982,6.24569
uga,1983,5.28195
uga,1984,6.11381
uga,1985,5.33095
uga,1986,6.04928
uga,1987,5.67063
uga,1988,5.53393
uga,1989,5.69064
uga,1990,5.34103
uga,1991,5.43804
uga,1992,5.82089
uga,1993,5.59841
uga,1994,6.03038
uga,1995,6.22919
uga,1996,7.14709
uga,1997,7.78795
uga,1998,8.2811
uga,1999,8.89321
uga,2000,7.09898
uga,2001,7.06199
uga,2002,7.35414
uga,2003,7.05568
uga,2004,6.36493
uga,2005,7.00932
uga,2006,7.09062
uga,2007,7.12582
uga,2008,7.30697
uga,2009,16.46054
uga,2010,16.74255
uga,2011,17.07325
uga,2012,16.65389
uga,2013,15.54958
uga,2014,15.4554
uga,2015,16.77956
uga,2016,16.22975
uga,2017,15.523
uga,2018,15.77936
uga,2019,15.46631
uga,2020,15.79526
ukr,1989,38.10548
ukr,1992,44.59666
ukr,1993,29.70332
ukr,1994,35.01295
ukr,1995,30.95036
ukr,1996,27.45495
ukr,1997,24.62914
ukr,1998,25.25708
ukr,1999,27.23203
ukr,2000,17.38735
ukr,2001,16.33479
ukr,2002,16.92891
ukr,2003,17.54394
ukr,2004,17.51169
ukr,2005,18.50828
ukr,2006,18.74896
ukr,2007,18.40446
ukr,2008,15.88655
ukr,2009,14.31668
ukr,2010,13.09575
ukr,2011,11.76553
ukr,2012,12.22963
ukr,2013,11.14059
ukr,2014,12.22813
ukr,2015,11.90278
ukr,2016,12.21913
ukr,2017,11.9803
ukr,2018,11.53402
ukr,2019,10.7886
ukr,2020,10.10057
ury,1983,25.35648
ury,1984,27.27779
ury,1985,29.398
ury,1986,29.71546
ury,1987,28.94624
ury,1988,27.26282
ury,1989,26.8267
ury,1990,27.96539
ury,1991,28.31052
ury,1992,24.78484
ury,1993,21.101
ury,1994,18.87835
ury,1995,19.69465
ury,1996,19.26387
ury,1997,14.8826
ury,1998,14.17131
ury,1999,13.42543
ury,2000,12.51866
ury,2001,12.67439
ury,2002,13.08013
ury,2003,14.87091
ury,2004,14.90261
ury,2005,14.85247
ury,2006,14.54339
ury,2007,13.73514
ury,2008,14.94688
ury,2009,14.8186
ury,2010,13.52832
ury,2011,12.7334
ury,2012,12.17316
ury,2013,11.26623
ury,2014,12.1433
ury,2015,13.24266
ury,2016,10.96046
ury,2017,10.08131
ury,2018,10.84093
ury,2019,10.44006
ury,2020,10.2968
usa,1997,16.08718
usa,1998,15.77433
usa,1999,15.45331
usa,2000,15.11688
usa,2001,13.92242
usa,2002,13.44542
usa,2003,13.31608
usa,2004,13.18019
usa,2005,12.99307
usa,2006,12.99412
usa,2007,12.78247
usa,2008,12.2557
usa,2009,11.73147
usa,2010,11.93268
usa,2011,11.95221
usa,2012,11.85221
usa,2013,11.8068
usa,2014,11.65242
usa,2015,11.63368
usa,2016,11.17132
usa,2017,11.129
usa,2018,11.1977
usa,2019,10.92625
uzb,2010,10.18114
uzb,2011,10.24509
uzb,2012,10.53537
uzb,2013,11.61452
uzb,2014,12.68836
uzb,2015,12.80947
uzb,2016,13.65402
uzb,2017,13.81579
uzb,2018,16.23902
uzb,2019,17.89786
uzb,2020,19.39076
vct,1977,5.3027
vct,1978,7.51103
vct,1979,8.17387
vct,1980,7.63748
vct,1981,8.00527
vct,1982,8.08042
vct,1983,7.71767
vct,1984,9.49491
vct,1985,8.72827
vct,1986,7.91937
vct,1987,8.08781
vct,1988,8.26164
vct,1989,8.68838
vct,1990,6.95388
vct,1991,7.38329
vct,1992,8.00821
vct,1993,7.71898
vct,1994,7.63551
vct,1995,6.94077
vct,1996,6.89817
vct,1997,6.55073
vct,1998,5.75453
vct,1999,5.19082
vct,2000,5.04155
vct,2001,5.56795
vct,2002,4.69974
vct,2003,4.77907
vct,2004,5.07546
vct,2005,5.15007
vct,2006,4.37524
vct,2007,4.73106
vct,2008,4.09073
vct,2009,4.45922
vct,2010,4.82246
vct,2011,4.33294
vct,2012,4.28666
vct,2013,4.42673
vct,2014,4.88083
vct,2015,4.87846
vct,2016,4.91162
vct,2017,5.04002
vct,2018,5.01253
vct,2019,3.98634
vct,2020,3.77492
ven,1968,16.78995
ven,1969,16.7783
ven,1970,17.00471
ven,1971,17.65422
ven,1972,17.57114
ven,1973,17.78903
ven,1974,19.64307
ven,1975,17.2721
ven,1976,18.28688
ven,1977,17.34275
ven,1978,17.18065
ven,1979,18.23392
ven,1980,17.67054
ven,1981,16.50602
ven,1982,17.46131
ven,1983,17.88342
ven,1984,16.2295
ven,1985,16.84153
ven,1986,19.00354
ven,1987,17.03129
ven,1988,17.13837
ven,1989,15.62628
ven,1990,14.24139
ven,1991,14.7254
ven,1992,14.15468
ven,1993,13.87341
ven,1994,13.55817
ven,1995,13.78535
ven,1996,12.42689
ven,1997,21.12791
ven,1998,19.02793
ven,1999,17.69549
ven,2000,18.52903
ven,2001,16.98933
ven,2002,16.43859
ven,2003,17.11812
ven,2004,16.45775
ven,2005,15.07806
ven,2006,13.90857
ven,2007,13.33672
ven,2008,12.83959
ven,2009,13.62487
ven,2010,11.89952
ven,2011,11.64524
ven,2012,11.7676
ven,2013,11.5143
ven,2014,12.07336
vnm,1985,20.51282
vnm,1986,22.37062
vnm,1987,22.36934
vnm,1988,18.05447
vnm,1989,15.15324
vnm,1990,12.25599
vnm,1991,13.10311
vnm,1992,15.39373
vnm,1993,15.16848
vnm,1994,14.91257
vnm,1995,14.9931
vnm,1996,15.17851
vnm,1997,16.48476
vnm,1998,17.14767
vnm,1999,17.69432
vnm,2000,18.4469
vnm,2001,19.65967
vnm,2002,20.45703
vnm,2003,20.32756
vnm,2004,20.33742
vnm,2005,18.82328
vnm,2006,19.38073
vnm,2007,19.38041
vnm,2008,18.57966
vnm,2009,18.30104
vnm,2010,12.94635
vnm,2011,13.35461
vnm,2012,13.28469
vnm,2013,13.33519
vnm,2014,13.1788
vnm,2015,13.69473
vnm,2016,14.26551
vnm,2017,15.33158
vnm,2018,15.99652
vnm,2019,16.48283
vnm,2020,16.69614
vut,1979,3.90244
vut,1980,3.95119
vut,1981,3.66757
vut,1982,3.85621
vut,1983,3.18045
vut,1984,3.25731
vut,1985,3.94106
vut,1986,3.97933
vut,1987,4.77807
vut,1988,5.00121
vut,1989,5.06938
vut,1990,4.8662
vut,1991,4.74983
vut,1992,4.35278
vut,1993,4.1024
vut,1994,4.35965
vut,1995,4.34658
vut,1996,4.41096
vut,1997,4.07518
vut,1998,4.40697
vut,1999,4.46622
vut,2000,4.51377
vut,2001,4.49573
vut,2002,4.20485
vut,2003,4.1041
vut,2004,4.03402
vut,2005,3.79855
vut,2006,3.6122
vut,2007,3.10976
vut,2008,2.55751
vut,2009,2.94355
vut,2010,4.988
vut,2011,4.3335
vut,2012,3.75877
vut,2013,3.41461
vut,2014,3.49607
vut,2015,2.83465
vut,2016,2.50865
vut,2017,2.90345
vut,2018,2.77659
wsm,1994,25.34341
wsm,1995,24.97396
wsm,1996,23.9374
wsm,1997,21.46325
wsm,1998,17.9534
wsm,1999,18.95819
wsm,2000,19.08673
wsm,2001,20.68301
wsm,2002,21.56119
wsm,2003,23.53778
wsm,2004,20.86191
wsm,2005,20.31276
wsm,2006,17.134
wsm,2007,19.08601
wsm,2008,17.06075
wsm,2009,11.62384
wsm,2010,10.16336
wsm,2011,9.40854
wsm,2012,9.98848
wsm,2013,9.59653
wsm,2014,8.89906
wsm,2015,8.30047
wsm,2016,8.08426
wsm,2017,8.03615
wsm,2018,6.28252
wsm,2019,6.04082
wsm,2020,5.44564
yem,1990,19.04437
yem,1991,17.98481
yem,1992,16.79895
yem,1993,16.25495
yem,1994,15.14647
yem,1995,12.33859
yem,1996,8.81797
yem,1997,7.67534
yem,1998,8.36486
yem,1999,6.25957
yem,2000,5.72156
yem,2001,6.04785
yem,2002,6.39267
yem,2003,6.46951
yem,2004,7.36779
yem,2005,7.13434
yem,2006,7.75866
yem,2007,8.2304
yem,2008,7.76672
yem,2009,9.42468
yem,2010,8.0058
yem,2011,8.66448
yem,2012,8.82025
yem,2013,8.42918
yem,2014,8.55779
zaf,1960,19.22011
zaf,1961,19.84197
zaf,1962,19.95058
zaf,1963,20.60615
zaf,1964,21.20108
zaf,1965,21.97381
zaf,1966,21.65439
zaf,1967,21.00396
zaf,1968,21.03581
zaf,1969,21.36659
zaf,1970,21.64792
zaf,1971,20.89665
zaf,1972,20.28262
zaf,1973,20.51156
zaf,1974,19.94402
zaf,1975,21.66324
zaf,1976,21.90141
zaf,1977,20.05997
zaf,1978,19.72049
zaf,1979,20.49692
zaf,1980,20.49885
zaf,1981,22.60744
zaf,1982,22.0368
zaf,1983,21.92217
zaf,1984,21.36823
zaf,1985,20.1692
zaf,1986,20.25938
zaf,1987,20.70656
zaf,1988,21.01062
zaf,1989,21.37753
zaf,1990,21.60577
zaf,1991,21.05568
zaf,1992,20.32325
zaf,1993,21.38709
zaf,1994,21.01598
zaf,1995,21.24673
zaf,1996,20.26729
zaf,1997,19.91349
zaf,1998,19.32781
