geo,time,sl_tlf_cact_fe_zs
tur,2000,26.825
tur,2001,27.398
tur,2002,28.167
tur,2003,26.834
tur,2004,23.424
tur,2005,23.39
tur,2006,23.178
tur,2007,23.257
tur,2008,24.147
tur,2009,25.654
tur,2010,27.255
tur,2011,28.568
tur,2012,29.219
tur,2013,30.483
tur,2014,30.448
tur,2015,31.608
tur,2016,32.621
tur,2017,33.735
tur,2018,34.31
tur,2019,34.462
tur,2020,30.992
tur,2021,31.843
tza,1990,84.187
tza,1991,84.185
tza,1992,84.192
tza,1993,84.206
tza,1994,84.227
tza,1995,84.259
tza,1996,84.263
tza,1997,84.28
tza,1998,84.303
tza,1999,84.328
tza,2000,84.349
tza,2001,84.356
tza,2002,84.941
tza,2003,85.508
tza,2004,86.059
tza,2005,86.592
tza,2006,87.109
tza,2007,86.347
tza,2008,85.551
tza,2009,84.721
tza,2010,83.855
tza,2011,82.953
tza,2012,82.016
tza,2013,81.041
tza,2014,80.028
tza,2015,80.046
tza,2016,80.074
tza,2017,80.106
tza,2018,80.143
tza,2019,80.186
tza,2020,79.366
tza,2021,79.528
uga,1990,61.96
uga,1991,61.873
uga,1992,62.067
uga,1993,62.262
uga,1994,62.456
uga,1995,62.649
uga,1996,62.84
uga,1997,63.031
uga,1998,63.221
uga,1999,63.409
uga,2000,63.595
uga,2001,63.777
uga,2002,63.957
uga,2003,64.137
uga,2004,64.317
uga,2005,64.499
uga,2006,64.684
uga,2007,64.871
uga,2008,65.059
uga,2009,65.247
uga,2010,65.434
uga,2011,65.616
uga,2012,65.797
uga,2013,65.868
uga,2014,65.945
uga,2015,66.028
uga,2016,66.122
uga,2017,66.23
uga,2018,66.351
uga,2019,66.487
uga,2020,63.083
uga,2021,64.172
ukr,1990,53.521
ukr,1991,53.454
ukr,1992,53.389
ukr,1993,53.326
ukr,1994,53.265
ukr,1995,53.205
ukr,1996,53.146
ukr,1997,53.088
ukr,1998,53.03
ukr,1999,52.974
ukr,2000,52.918
ukr,2001,52.864
ukr,2002,52.81
ukr,2003,52.758
ukr,2004,52.706
ukr,2005,52.656
ukr,2006,52.608
ukr,2007,52.715
ukr,2008,52.426
ukr,2009,52.138
ukr,2010,51.85
ukr,2011,51.561
ukr,2012,51.272
ukr,2013,50.982
ukr,2014,50.693
ukr,2015,50.405
ukr,2016,50.118
ukr,2017,49.833
ukr,2018,49.549
ukr,2019,49.265
ukr,2020,48.152
ukr,2021,48.098
ury,1990,43.073
ury,1991,43.536
ury,1992,44.546
ury,1993,43.507
ury,1994,45.08
ury,1995,46.338
ury,1996,47.136
ury,1997,48.224
ury,1998,49.307
ury,1999,48.478
ury,2000,49.028
ury,2001,51.271
ury,2002,49.646
ury,2003,49.355
ury,2004,49.139
ury,2005,49.915
ury,2006,51.678
ury,2007,53.526
ury,2008,54.487
ury,2009,55.204
ury,2010,54.946
ury,2011,56.889
ury,2012,56.53
ury,2013,55.378
ury,2014,56.939
ury,2015,56.335
ury,2016,56.38
ury,2017,56.095
ury,2018,55.988
ury,2019,55.916
ury,2020,54.101
ury,2021,54.778
usa,1990,56.539
usa,1991,56.428
usa,1992,56.942
usa,1993,57.058
usa,1994,57.946
usa,1995,58.142
usa,1996,58.443
usa,1997,58.983
usa,1998,58.937
usa,1999,59.112
usa,2000,59.025
usa,2001,58.87
usa,2002,58.706
usa,2003,58.584
usa,2004,58.242
usa,2005,58.326
usa,2006,58.428
usa,2007,58.366
usa,2008,58.525
usa,2009,58.249
usa,2010,57.691
usa,2011,57.18
usa,2012,56.776
usa,2013,56.315
usa,2014,56.093
usa,2015,55.815
usa,2016,55.938
usa,2017,56.184
usa,2018,56.237
usa,2019,56.596
usa,2020,55.39
usa,2021,55.227
uzb,1990,53.749
uzb,1991,54.053
uzb,1992,55.814
uzb,1993,56.399
uzb,1994,57.359
uzb,1995,57.717
uzb,1996,57.747
uzb,1997,57.314
uzb,1998,56.965
uzb,1999,56.55
uzb,2000,56.239
uzb,2001,55.872
uzb,2002,55.529
uzb,2003,55.151
uzb,2004,54.4
uzb,2005,53.724
uzb,2006,53.016
uzb,2007,52.142
uzb,2008,51.364
uzb,2009,50.719
uzb,2010,50.254
uzb,2011,49.772
uzb,2012,49.228
uzb,2013,48.695
uzb,2014,48.228
uzb,2015,47.764
uzb,2016,47.42
uzb,2017,47.205
uzb,2018,46.928
uzb,2019,46.661
uzb,2020,44.838
uzb,2021,44.898
vct,1990,43.961
vct,1991,44.286
vct,1992,45.049
vct,1993,45.624
vct,1994,45.72
vct,1995,46.615
vct,1996,46.966
vct,1997,47.526
vct,1998,48.13
vct,1999,48.582
vct,2000,48.897
vct,2001,49.281
vct,2002,50.049
vct,2003,50.921
vct,2004,51.488
vct,2005,51.926
vct,2006,52.73
vct,2007,53.127
vct,2008,53.357
vct,2009,53.237
vct,2010,52.986
vct,2011,52.993
vct,2012,53.181
vct,2013,53.411
vct,2014,53.564
vct,2015,53.687
vct,2016,53.925
vct,2017,54.084
vct,2018,54.335
vct,2019,54.392
vct,2020,52.588
vct,2021,52.913
ven,1990,47.143
ven,1991,48.321
ven,1992,48.993
ven,1993,48.791
ven,1994,48.176
ven,1995,48.568
ven,1996,48.326
ven,1997,49.106
ven,1998,48.947
ven,1999,47.768
ven,2000,48.172
ven,2001,48.53
ven,2002,46.884
ven,2003,45.445
ven,2004,47.978
ven,2005,49.405
ven,2006,49.967
ven,2007,49.679
ven,2008,49.686
ven,2009,49.961
ven,2010,49.56
ven,2011,49.609
ven,2012,49.456
ven,2013,51.079
ven,2014,49.999
ven,2015,48.924
ven,2016,47.865
ven,2017,45.478
ven,2018,42.432
ven,2019,36.167
ven,2020,34.428
ven,2021,34.348
vir,1990,59.396
vir,1991,59.099
vir,1992,59.561
vir,1993,63.177
vir,1994,59.11
vir,1995,55.598
vir,1996,53.13
vir,1997,53.444
vir,1998,53.522
vir,1999,52.771
vir,2000,54.005
vir,2001,55.851
vir,2002,54.8
vir,2003,53.415
vir,2004,55.192
vir,2005,56.363
vir,2006,57.133
vir,2007,58.104
vir,2008,57.994
vir,2009,57.504
vir,2010,55.631
vir,2011,55.276
vir,2012,52.803
vir,2013,48.964
vir,2014,47.777
vir,2015,49.243
vir,2016,48.503
vir,2017,48.552
vir,2018,44.736
vir,2019,41.984
vir,2020,41.384
vir,2021,40.697
vnm,1990,74.311
vnm,1991,74.118
vnm,1992,73.797
vnm,1993,73.508
vnm,1994,73.185
vnm,1995,72.836
vnm,1996,72.5
vnm,1997,70.707
vnm,1998,70.202
vnm,1999,70.338
vnm,2000,68.747
vnm,2001,69.496
vnm,2002,68.99
vnm,2003,68.441
vnm,2004,67.56
vnm,2005,68.547
vnm,2006,69.518
vnm,2007,70.473
vnm,2008,70.959
vnm,2009,71.446
vnm,2010,71.523
vnm,2011,71.52
vnm,2012,71.712
vnm,2013,72.601
vnm,2014,72.636
vnm,2015,72.433
vnm,2016,71.9
vnm,2017,71.41
vnm,2018,70.415
vnm,2019,70.332
vnm,2020,69.664
vnm,2021,69.637
vut,1990,60.767
vut,1991,60.754
vut,1992,60.772
vut,1993,60.877
vut,1994,60.593
vut,1995,60.662
vut,1996,60.651
vut,1997,60.514
vut,1998,60.403
vut,1999,60.476
vut,2000,60.31
vut,2001,60.582
vut,2002,60.956
vut,2003,60.881
vut,2004,60.822
vut,2005,60.702
vut,2006,60.45
vut,2007,60.351
vut,2008,60.206
vut,2009,60.198
vut,2010,60.261
vut,2011,60.325
vut,2012,60.365
vut,2013,60.397
vut,2014,60.416
vut,2015,60.531
vut,2016,60.494
vut,2017,60.412
vut,2018,60.397
vut,2019,60.374
vut,2020,59.553
vut,2021,59.721
wsm,1990,32.575
wsm,1991,32.688
wsm,1992,32.728
wsm,1993,32.612
wsm,1994,32.734
wsm,1995,32.524
wsm,1996,32.292
wsm,1997,32.273
wsm,1998,32.202
wsm,1999,32.134
wsm,2000,31.935
wsm,2001,31.77
wsm,2002,31.685
wsm,2003,31.603
wsm,2004,31.523
wsm,2005,31.457
wsm,2006,31.436
wsm,2007,31.333
wsm,2008,31.336
wsm,2009,31.453
wsm,2010,31.458
wsm,2011,31.39
wsm,2012,31.49
wsm,2013,31.508
wsm,2014,31.515
wsm,2015,31.432
wsm,2016,31.284
wsm,2017,31.272
wsm,2018,31.323
wsm,2019,31.268
wsm,2020,30.775
wsm,2021,30.7
yem,1990,17.13
yem,1991,17.096
yem,1992,17.081
yem,1993,16.999
yem,1994,17.017
yem,1995,17.844
yem,1996,18.768
yem,1997,19.742
yem,1998,20.757
yem,1999,21.805
yem,2000,20.494
yem,2001,19.225
yem,2002,18.001
yem,2003,16.825
yem,2004,15.7
yem,2005,14.626
yem,2006,13.603
yem,2007,12.633
yem,2008,11.714
yem,2009,10.847
yem,2010,10.032
yem,2011,8.904
yem,2012,7.882
yem,2013,6.958
yem,2014,6.129
yem,2015,6.095
yem,2016,6.089
yem,2017,6.095
yem,2018,6.115
yem,2019,6.138
yem,2020,6.081
yem,2021,5.995
zaf,1990,44.166
zaf,1991,44.325
zaf,1992,44.501
zaf,1993,44.693
zaf,1994,44.906
zaf,1995,45.138
zaf,1996,45.349
zaf,1997,45.569
zaf,1998,45.804
zaf,1999,46.057
zaf,2000,46.327
zaf,2001,46.543
zaf,2002,46.775
zaf,2003,47.014
zaf,2004,47.239
zaf,2005,47.436
zaf,2006,47.581
zaf,2007,47.694
zaf,2008,47.778
zaf,2009,46.12
zaf,2010,44.514
zaf,2011,44.917
zaf,2012,45.114
zaf,2013,46.076
zaf,2014,46.304
zaf,2015,47.564
zaf,2016,47.579
zaf,2017,48.464
zaf,2018,48.37
zaf,2019,48.453
zaf,2020,44.044
zaf,2021,46.212
zmb,1990,73.507
zmb,1991,73.51
zmb,1992,73.531
zmb,1993,73.563
zmb,1994,73.599
zmb,1995,73.635
zmb,1996,73.648
zmb,1997,73.667
zmb,1998,73.689
zmb,1999,73.714
zmb,2000,73.742
zmb,2001,73.71
zmb,2002,73.683
zmb,2003,73.66
zmb,2004,73.642
zmb,2005,73.628
zmb,2006,73.041
zmb,2007,72.446
zmb,2008,71.842
zmb,2009,71.229
zmb,2010,70.608
zmb,2011,69.977
zmb,2012,69.338
zmb,2013,69.379
zmb,2014,69.433
zmb,2015,69.504
zmb,2016,69.582
zmb,2017,69.681
zmb,2018,69.793
zmb,2019,69.907
zmb,2020,69.241
zmb,2021,69.23
zwe,1990,76.636
zwe,1991,76.677
zwe,1992,76.747
zwe,1993,76.837
zwe,1994,76.932
zwe,1995,77.025
zwe,1996,77.092
zwe,1997,77.15
zwe,1998,77.206
zwe,1999,77.274
zwe,2000,77.357
zwe,2001,77.415
zwe,2002,77.481
zwe,2003,77.548
zwe,2004,77.603
zwe,2005,77.61
zwe,2006,77.598
zwe,2007,77.582
zwe,2008,77.564
zwe,2009,77.545
zwe,2010,77.527
zwe,2011,77.509
zwe,2012,78.476
zwe,2013,79.411
zwe,2014,80.314
zwe,2015,80.299
zwe,2016,80.28
zwe,2017,80.285
zwe,2018,80.309
zwe,2019,80.339
zwe,2020,78.98
zwe,2021,79.308
