geo,time,sp_dyn_le00_ma_in
bmu,2020,78.3
bol,1960,40.521
bol,1961,40.863
bol,1962,41.214
bol,1963,41.573
bol,1964,41.942
bol,1965,42.319
bol,1966,42.706
bol,1967,43.101
bol,1968,43.506
bol,1969,43.92
bol,1970,44.343
bol,1971,44.776
bol,1972,45.218
bol,1973,45.67
bol,1974,46.13
bol,1975,46.6
bol,1976,47.078
bol,1977,47.566
bol,1978,48.062
bol,1979,48.566
bol,1980,49.078
bol,1981,49.599
bol,1982,50.127
bol,1983,50.663
bol,1984,51.207
bol,1985,51.758
bol,1986,52.316
bol,1987,52.88
bol,1988,53.45
bol,1989,54.027
bol,1990,54.609
bol,1991,55.2
bol,1992,55.798
bol,1993,56.402
bol,1994,57.009
bol,1995,57.619
bol,1996,58.227
bol,1997,58.831
bol,1998,59.429
bol,1999,60.016
bol,2000,60.588
bol,2001,61.142
bol,2002,61.678
bol,2003,62.197
bol,2004,62.7
bol,2005,63.192
bol,2006,63.68
bol,2007,64.168
bol,2008,64.656
bol,2009,65.142
bol,2010,65.619
bol,2011,66.078
bol,2012,66.509
bol,2013,66.907
bol,2014,67.271
bol,2015,67.6
bol,2016,67.898
bol,2017,68.173
bol,2018,68.434
bol,2019,68.684
bol,2020,68.927
bra,1960,52.26
bra,1961,52.678
bra,1962,53.097
bra,1963,53.517
bra,1964,53.937
bra,1965,54.358
bra,1966,54.777
bra,1967,55.195
bra,1968,55.609
bra,1969,56.018
bra,1970,56.421
bra,1971,56.817
bra,1972,57.206
bra,1973,57.587
bra,1974,57.959
bra,1975,58.32
bra,1976,58.667
bra,1977,59
bra,1978,59.319
bra,1979,59.626
bra,1980,59.924
bra,1981,60.214
bra,1982,60.501
bra,1983,60.788
bra,1984,61.08
bra,1985,61.38
bra,1986,61.694
bra,1987,62.02
bra,1988,62.359
bra,1989,62.709
bra,1990,63.066
bra,1991,63.426
bra,1992,63.784
bra,1993,64.137
bra,1994,64.483
bra,1995,64.819
bra,1996,65.145
bra,1997,65.466
bra,1998,65.783
bra,1999,66.1
bra,2000,66.421
bra,2001,66.75
bra,2002,67.09
bra,2003,67.44
bra,2004,67.799
bra,2005,68.166
bra,2006,68.536
bra,2007,68.905
bra,2008,69.266
bra,2009,69.616
bra,2010,69.95
bra,2011,70.265
bra,2012,70.56
bra,2013,70.838
bra,2014,71.099
bra,2015,71.345
bra,2016,71.578
bra,2017,71.804
bra,2018,72.024
bra,2019,72.243
bra,2020,72.463
brb,1960,61.593
brb,1961,62.341
brb,1962,62.99
brb,1963,63.551
brb,1964,64.038
brb,1965,64.457
brb,1966,64.814
brb,1967,65.114
brb,1968,65.372
brb,1969,65.605
brb,1970,65.834
brb,1971,66.074
brb,1972,66.336
brb,1973,66.63
brb,1974,66.963
brb,1975,67.344
brb,1976,67.779
brb,1977,68.257
brb,1978,68.761
brb,1979,69.278
brb,1980,69.787
brb,1981,70.268
brb,1982,70.706
brb,1983,71.089
brb,1984,71.414
brb,1985,71.678
brb,1986,71.885
brb,1987,72.052
brb,1988,72.199
brb,1989,72.339
brb,1990,72.489
brb,1991,72.665
brb,1992,72.871
brb,1993,73.111
brb,1994,73.384
brb,1995,73.687
brb,1996,74.013
brb,1997,74.348
brb,1998,74.676
brb,1999,74.988
brb,2000,75.274
brb,2001,75.526
brb,2002,75.745
brb,2003,75.934
brb,2004,76.094
brb,2005,76.23
brb,2006,76.35
brb,2007,76.463
brb,2008,76.576
brb,2009,76.692
brb,2010,76.811
brb,2011,76.931
brb,2012,77.045
brb,2013,77.151
brb,2014,77.252
brb,2015,77.351
brb,2016,77.452
brb,2017,77.562
brb,2018,77.682
brb,2019,77.814
brb,2020,77.958
brn,1960,53.772
brn,1961,54.863
brn,1962,55.95
brn,1963,56.992
brn,1964,57.958
brn,1965,58.827
brn,1966,59.595
brn,1967,60.286
brn,1968,60.92
brn,1969,61.506
brn,1970,62.054
brn,1971,62.572
brn,1972,63.071
brn,1973,63.556
brn,1974,64.032
brn,1975,64.502
brn,1976,64.964
brn,1977,65.412
brn,1978,65.84
brn,1979,66.243
brn,1980,66.616
brn,1981,66.953
brn,1982,67.253
brn,1983,67.518
brn,1984,67.752
brn,1985,67.961
brn,1986,68.152
brn,1987,68.334
brn,1988,68.516
brn,1989,68.706
brn,1990,68.909
brn,1991,69.13
brn,1992,69.366
brn,1993,69.616
brn,1994,69.879
brn,1995,70.158
brn,1996,70.451
brn,1997,70.757
brn,1998,71.069
brn,1999,71.383
brn,2000,71.692
brn,2001,71.993
brn,2002,72.279
brn,2003,72.547
brn,2004,72.792
brn,2005,73.009
brn,2006,73.192
brn,2007,73.344
brn,2008,73.469
brn,2009,73.571
brn,2010,73.661
brn,2011,73.746
brn,2012,73.835
brn,2013,73.935
brn,2014,74.048
brn,2015,74.175
brn,2016,74.313
brn,2017,74.454
brn,2018,74.593
brn,2019,74.728
brn,2020,74.859
btn,1960,34.019
btn,1961,34.356
btn,1962,34.735
btn,1963,35.161
btn,1964,35.634
btn,1965,36.152
btn,1966,36.705
btn,1967,37.278
btn,1968,37.86
btn,1969,38.442
btn,1970,39.015
btn,1971,39.573
btn,1972,40.118
btn,1973,40.658
btn,1974,41.197
btn,1975,41.747
btn,1976,42.324
btn,1977,42.937
btn,1978,43.592
btn,1979,44.289
btn,1980,45.02
btn,1981,45.775
btn,1982,46.539
btn,1983,47.3
btn,1984,48.053
btn,1985,48.798
btn,1986,49.539
btn,1987,50.284
btn,1988,51.038
btn,1989,51.803
btn,1990,52.574
btn,1991,53.347
btn,1992,54.115
btn,1993,54.88
btn,1994,55.643
btn,1995,56.414
btn,1996,57.205
btn,1997,58.022
btn,1998,58.869
btn,1999,59.742
btn,2000,60.635
btn,2001,61.542
btn,2002,62.448
btn,2003,63.335
btn,2004,64.192
btn,2005,65.002
btn,2006,65.754
btn,2007,66.445
btn,2008,67.075
btn,2009,67.645
btn,2010,68.157
btn,2011,68.619
btn,2012,69.042
btn,2013,69.436
btn,2014,69.809
btn,2015,70.164
btn,2016,70.503
btn,2017,70.822
btn,2018,71.123
btn,2019,71.405
btn,2020,71.673
bwa,1960,46.312
bwa,1961,46.793
bwa,1962,47.252
bwa,1963,47.691
bwa,1964,48.112
bwa,1965,48.523
bwa,1966,48.93
bwa,1967,49.342
bwa,1968,49.765
bwa,1969,50.205
bwa,1970,50.668
bwa,1971,51.16
bwa,1972,51.677
bwa,1973,52.212
bwa,1974,52.759
bwa,1975,53.311
bwa,1976,53.864
bwa,1977,54.407
bwa,1978,54.928
bwa,1979,55.417
bwa,1980,55.876
bwa,1981,56.317
bwa,1982,56.735
bwa,1983,57.113
bwa,1984,57.421
bwa,1985,57.598
bwa,1986,57.575
bwa,1987,57.322
bwa,1988,56.835
bwa,1989,56.137
bwa,1990,55.278
bwa,1991,54.331
bwa,1992,53.381
bwa,1993,52.498
bwa,1994,51.72
bwa,1995,51.041
bwa,1996,50.42
bwa,1997,49.815
bwa,1998,49.215
bwa,1999,48.657
bwa,2000,48.213
bwa,2001,47.97
bwa,2002,47.996
bwa,2003,48.334
bwa,2004,48.995
bwa,2005,49.981
bwa,2006,51.269
bwa,2007,52.78
bwa,2008,54.421
bwa,2009,56.119
bwa,2010,57.802
bwa,2011,59.412
bwa,2012,60.916
bwa,2013,62.282
bwa,2014,63.474
bwa,2015,64.458
bwa,2016,65.22
bwa,2017,65.79
bwa,2018,66.204
bwa,2019,66.485
bwa,2020,66.665
caf,1960,34.811
caf,1961,35.255
caf,1962,35.709
caf,1963,36.18
caf,1964,36.674
caf,1965,37.202
caf,1966,37.776
caf,1967,38.397
caf,1968,39.064
caf,1969,39.771
caf,1970,40.512
caf,1971,41.282
caf,1972,42.064
caf,1973,42.842
caf,1974,43.599
caf,1975,44.321
caf,1976,44.999
caf,1977,45.628
caf,1978,46.201
caf,1979,46.706
caf,1980,47.134
caf,1981,47.476
caf,1982,47.735
caf,1983,47.912
caf,1984,48.008
caf,1985,48.026
caf,1986,47.974
caf,1987,47.858
caf,1988,47.685
caf,1989,47.458
caf,1990,47.167
caf,1991,46.792
caf,1992,46.332
caf,1993,45.799
caf,1994,45.219
caf,1995,44.628
caf,1996,44.064
caf,1997,43.566
caf,1998,43.164
caf,1999,42.88
caf,2000,42.727
caf,2001,42.704
caf,2002,42.787
caf,2003,42.953
caf,2004,43.193
caf,2005,43.5
caf,2006,43.868
caf,2007,44.291
caf,2008,44.763
caf,2009,45.273
caf,2010,45.82
caf,2011,46.406
caf,2012,47.029
caf,2013,47.678
caf,2014,48.338
caf,2015,48.985
caf,2016,49.594
caf,2017,50.152
caf,2018,50.649
caf,2019,51.081
caf,2020,51.454
can,1960,68.26
can,1961,68.39
can,1962,68.45
can,1963,68.41
can,1964,68.63
can,1965,68.76
can,1966,68.78
can,1967,68.92
can,1968,69.09
can,1969,69.16
can,1970,69.32
can,1971,69.6
can,1972,69.49
can,1973,69.67
can,1974,69.74
can,1975,69.99
can,1976,70.3
can,1977,70.64
can,1978,70.92
can,1979,71.32
can,1980,71.6
can,1981,72
can,1982,72.3
can,1983,72.7
can,1984,72.9
can,1985,73.1
can,1986,73.3
can,1987,73.5
can,1988,73.7
can,1989,73.9
can,1990,74.3
can,1991,74.5
can,1992,74.7
can,1993,74.8
can,1994,74.9
can,1995,75.2
can,1996,75.4
can,1997,75.7
can,1998,76
can,1999,76.3
can,2000,76.6
can,2001,76.9
can,2002,77.1
can,2003,77.4
can,2004,77.6
can,2005,77.9
can,2006,78.1
can,2007,78.3
can,2008,78.5
can,2009,78.8
can,2010,79.1
can,2011,79.4
can,2012,79.6
can,2013,79.7
can,2014,79.8
can,2015,79.9
can,2016,79.9
can,2017,79.9
can,2018,80
can,2019,80
can,2020,79.7
chanisl,1960,67.811
chanisl,1961,67.871
chanisl,1962,67.934
chanisl,1963,68.006
chanisl,1964,68.091
chanisl,1965,68.189
chanisl,1966,68.293
chanisl,1967,68.396
chanisl,1968,68.495
chanisl,1969,68.589
chanisl,1970,68.681
chanisl,1971,68.776
chanisl,1972,68.88
chanisl,1973,68.997
chanisl,1974,69.132
chanisl,1975,69.289
chanisl,1976,69.47
chanisl,1977,69.675
chanisl,1978,69.898
chanisl,1979,70.137
chanisl,1980,70.383
chanisl,1981,70.631
chanisl,1982,70.873
chanisl,1983,71.105
chanisl,1984,71.328
chanisl,1985,71.539
chanisl,1986,71.737
chanisl,1987,71.931
chanisl,1988,72.129
chanisl,1989,72.342
chanisl,1990,72.586
chanisl,1991,72.882
chanisl,1992,73.235
chanisl,1993,73.644
chanisl,1994,74.1
chanisl,1995,74.581
chanisl,1996,75.063
chanisl,1997,75.518
chanisl,1998,75.928
chanisl,1999,76.284
chanisl,2000,76.587
chanisl,2001,76.845
chanisl,2002,77.079
chanisl,2003,77.307
chanisl,2004,77.537
chanisl,2005,77.776
chanisl,2006,78.027
chanisl,2007,78.287
chanisl,2008,78.552
chanisl,2009,78.822
chanisl,2010,79.092
chanisl,2011,79.36
chanisl,2012,79.621
chanisl,2013,79.873
chanisl,2014,80.113
chanisl,2015,80.341
chanisl,2016,80.559
chanisl,2017,80.769
chanisl,2018,80.974
chanisl,2019,81.173
chanisl,2020,81.367
che,1960,68.65
che,1961,68.84
che,1962,68.44
che,1963,68.29
che,1964,69.19
che,1965,69.47
che,1966,69.56
che,1967,69.7
che,1968,69.8
che,1969,69.72
che,1970,70.03
che,1971,70.16
che,1972,70.62
che,1973,70.98
che,1974,71.17
che,1975,71.49
che,1976,71.6
che,1977,71.96
che,1978,71.88
che,1979,72.31
che,1980,72.23
che,1981,72.42
che,1982,72.79
che,1983,72.68
che,1984,73.35
che,1985,73.48
che,1986,73.66
che,1987,73.9
che,1988,73.89
che,1989,74.07
che,1990,73.94
che,1991,74.1
che,1992,74.45
che,1993,74.9
che,1994,75.15
che,1995,75.3
che,1996,75.94
che,1997,76.26
che,1998,76.3
che,1999,76.8
che,2000,76.9
che,2001,77.4
che,2002,77.8
che,2003,78
che,2004,78.6
che,2005,78.7
che,2006,79.1
che,2007,79.4
che,2008,79.7
che,2009,79.8
che,2010,80.1
che,2011,80.5
che,2012,80.6
che,2013,80.7
che,2014,81.1
che,2015,80.8
che,2016,81.7
che,2017,81.6
che,2018,81.9
che,2019,82.1
che,2020,81.1
chl,1960,54.604
chl,1961,54.936
chl,1962,55.294
chl,1963,55.68
chl,1964,56.095
chl,1965,56.543
chl,1966,57.022
chl,1967,57.532
chl,1968,58.069
chl,1969,58.631
chl,1970,59.217
chl,1971,59.827
chl,1972,60.456
chl,1973,61.103
chl,1974,61.76
chl,1975,62.425
chl,1976,63.094
chl,1977,63.765
chl,1978,64.432
chl,1979,65.087
chl,1980,65.723
chl,1981,66.334
chl,1982,66.918
chl,1983,67.47
chl,1984,67.989
chl,1985,68.471
chl,1986,68.915
chl,1987,69.324
chl,1988,69.703
chl,1989,70.056
chl,1990,70.386
chl,1991,70.699
chl,1992,70.997
chl,1993,71.287
chl,1994,71.57
chl,1995,71.852
chl,1996,72.133
chl,1997,72.412
chl,1998,72.688
chl,1999,72.963
chl,2000,73.235
chl,2001,73.503
chl,2002,73.768
chl,2003,74.028
chl,2004,74.283
chl,2005,74.534
chl,2006,74.78
chl,2007,75.025
chl,2008,75.267
chl,2009,75.507
chl,2010,75.745
chl,2011,75.981
chl,2012,76.214
chl,2013,76.443
chl,2014,76.669
chl,2015,76.892
chl,2016,77.113
chl,2017,77.333
chl,2018,77.552
chl,2019,77.771
chl,2020,77.99
chn,1960,42.433
chn,1961,42.767
chn,1962,43.473
chn,1963,44.596
chn,1964,46.116
chn,1965,47.956
chn,1966,49.992
chn,1967,52.062
chn,1968,54.022
chn,1969,55.794
chn,1970,57.331
chn,1971,58.635
chn,1972,59.77
chn,1973,60.791
chn,1974,61.709
chn,1975,62.532
chn,1976,63.265
chn,1977,63.912
chn,1978,64.481
chn,1979,64.982
chn,1980,65.426
chn,1981,65.823
chn,1982,66.175
chn,1983,66.486
chn,1984,66.761
chn,1985,66.995
chn,1986,67.178
chn,1987,67.306
chn,1988,67.384
chn,1989,67.425
chn,1990,67.446
chn,1991,67.468
chn,1992,67.511
chn,1993,67.592
chn,1994,67.724
chn,1995,67.916
chn,1996,68.173
chn,1997,68.483
chn,1998,68.831
chn,1999,69.207
chn,2000,69.595
chn,2001,69.981
chn,2002,70.351
chn,2003,70.697
chn,2004,71.013
chn,2005,71.297
chn,2006,71.551
chn,2007,71.788
chn,2008,72.017
chn,2009,72.244
chn,2010,72.476
chn,2011,72.72
chn,2012,72.976
chn,2013,73.242
chn,2014,73.517
chn,2015,73.793
chn,2016,74.061
chn,2017,74.315
chn,2018,74.549
chn,2019,74.761
chn,2020,74.953
civ,1960,35.648
civ,1961,36.399
civ,1962,37.134
civ,1963,37.847
civ,1964,38.54
civ,1965,39.22
civ,1966,39.898
civ,1967,40.585
civ,1968,41.289
civ,1969,42.012
civ,1970,42.754
civ,1971,43.513
civ,1972,44.279
civ,1973,45.039
civ,1974,45.783
civ,1975,46.498
civ,1976,47.177
civ,1977,47.812
civ,1978,48.399
civ,1979,48.934
civ,1980,49.418
civ,1981,49.857
civ,1982,50.256
civ,1983,50.618
civ,1984,50.939
civ,1985,51.212
civ,1986,51.428
civ,1987,51.578
civ,1988,51.655
civ,1989,51.656
civ,1990,51.571
civ,1991,51.389
civ,1992,51.118
civ,1993,50.775
civ,1994,50.377
civ,1995,49.946
civ,1996,49.501
civ,1997,49.066
civ,1998,48.67
civ,1999,48.341
civ,2000,48.107
civ,2001,47.987
civ,2002,47.982
civ,2003,48.092
civ,2004,48.317
civ,2005,48.66
civ,2006,49.12
civ,2007,49.677
civ,2008,50.307
civ,2009,50.986
civ,2010,51.689
civ,2011,52.396
civ,2012,53.091
civ,2013,53.756
civ,2014,54.375
civ,2015,54.935
civ,2016,55.428
civ,2017,55.864
civ,2018,56.251
civ,2019,56.593
civ,2020,56.897
cmr,1960,40.579
cmr,1961,41.051
cmr,1962,41.522
cmr,1963,41.988
cmr,1964,42.449
cmr,1965,42.905
cmr,1966,43.359
cmr,1967,43.815
cmr,1968,44.276
cmr,1969,44.743
cmr,1970,45.222
cmr,1971,45.716
cmr,1972,46.223
cmr,1973,46.741
cmr,1974,47.264
cmr,1975,47.784
cmr,1976,48.296
cmr,1977,48.791
cmr,1978,49.262
cmr,1979,49.702
cmr,1980,50.114
cmr,1981,50.503
cmr,1982,50.872
cmr,1983,51.216
cmr,1984,51.527
cmr,1985,51.788
cmr,1986,51.979
cmr,1987,52.087
cmr,1988,52.105
cmr,1989,52.031
cmr,1990,51.858
cmr,1991,51.579
cmr,1992,51.214
cmr,1993,50.794
cmr,1994,50.353
cmr,1995,49.94
cmr,1996,49.601
cmr,1997,49.369
cmr,1998,49.266
cmr,1999,49.304
cmr,2000,49.485
cmr,2001,49.795
cmr,2002,50.196
cmr,2003,50.65
cmr,2004,51.134
cmr,2005,51.625
cmr,2006,52.106
cmr,2007,52.573
cmr,2008,53.026
cmr,2009,53.462
cmr,2010,53.889
cmr,2011,54.323
cmr,2012,54.777
cmr,2013,55.258
cmr,2014,55.76
cmr,2015,56.27
cmr,2016,56.768
cmr,2017,57.235
cmr,2018,57.656
cmr,2019,58.029
cmr,2020,58.354
cod,1960,39.64
cod,1961,39.855
cod,1962,40.072
cod,1963,40.298
cod,1964,40.538
cod,1965,40.8
cod,1966,41.092
cod,1967,41.411
cod,1968,41.752
cod,1969,42.107
cod,1970,42.46
cod,1971,42.793
cod,1972,43.092
cod,1973,43.352
cod,1974,43.575
cod,1975,43.771
cod,1976,43.96
cod,1977,44.16
cod,1978,44.386
cod,1979,44.64
cod,1980,44.918
cod,1981,45.208
cod,1982,45.495
cod,1983,45.766
cod,1984,46.02
cod,1985,46.263
cod,1986,46.512
cod,1987,46.776
cod,1988,47.055
cod,1989,47.338
cod,1990,47.592
cod,1991,47.772
cod,1992,47.858
cod,1993,47.85
cod,1994,47.769
cod,1995,47.663
cod,1996,47.595
cod,1997,47.623
cod,1998,47.79
cod,1999,48.114
cod,2000,48.598
cod,2001,49.223
cod,2002,49.939
cod,2003,50.698
cod,2004,51.47
cod,2005,52.229
cod,2006,52.957
cod,2007,53.651
cod,2008,54.307
cod,2009,54.917
cod,2010,55.479
cod,2011,55.997
cod,2012,56.481
cod,2013,56.941
cod,2014,57.378
cod,2015,57.79
cod,2016,58.174
cod,2017,58.528
cod,2018,58.852
cod,2019,59.147
cod,2020,59.42
cog,1960,43.247
cog,1961,43.822
cog,1962,44.368
cog,1963,44.884
cog,1964,45.371
cog,1965,45.833
cog,1966,46.277
cog,1967,46.708
cog,1968,47.13
cog,1969,47.547
cog,1970,47.956
cog,1971,48.356
cog,1972,48.742
cog,1973,49.111
cog,1974,49.463
cog,1975,49.8
cog,1976,50.126
cog,1977,50.446
cog,1978,50.756
cog,1979,51.052
cog,1980,51.33
cog,1981,51.582
cog,1982,51.801
cog,1983,51.979
cog,1984,52.107
cog,1985,52.174
cog,1986,52.171
cog,1987,52.099
cog,1988,51.964
cog,1989,51.778
cog,1990,51.544
cog,1991,51.27
cog,1992,50.974
cog,1993,50.682
cog,1994,50.419
cog,1995,50.217
cog,1996,50.098
cog,1997,50.078
cog,1998,50.17
cog,1999,50.388
cog,2000,50.751
cog,2001,51.274
cog,2002,51.941
cog,2003,52.728
cog,2004,53.607
cog,2005,54.545
cog,2006,55.506
cog,2007,56.456
cog,2008,57.365
cog,2009,58.207
cog,2010,58.969
cog,2011,59.65
cog,2012,60.265
cog,2013,60.829
cog,2014,61.342
cog,2015,61.801
cog,2016,62.202
cog,2017,62.546
cog,2018,62.837
cog,2019,63.082
cog,2020,63.291
col,1960,55.205
col,1961,55.754
col,1962,56.278
col,1963,56.781
col,1964,57.27
col,1965,57.749
col,1966,58.222
col,1967,58.688
col,1968,59.146
col,1969,59.599
col,1970,60.047
col,1971,60.491
col,1972,60.929
col,1973,61.36
col,1974,61.785
col,1975,62.205
col,1976,62.625
col,1977,63.045
col,1978,63.461
col,1979,63.868
col,1980,64.256
col,1981,64.616
col,1982,64.938
col,1983,65.218
col,1984,65.454
col,1985,65.64
col,1986,65.772
col,1987,65.858
col,1988,65.917
col,1989,65.966
col,1990,66.036
col,1991,66.16
col,1992,66.356
col,1993,66.631
col,1994,66.986
col,1995,67.406
col,1996,67.869
col,1997,68.341
col,1998,68.795
col,1999,69.215
col,2000,69.594
col,2001,69.931
col,2002,70.24
col,2003,70.533
col,2004,70.813
col,2005,71.085
col,2006,71.354
col,2007,71.621
col,2008,71.887
col,2009,72.154
col,2010,72.422
col,2011,72.689
col,2012,72.95
col,2013,73.205
col,2014,73.45
col,2015,73.686
col,2016,73.91
col,2017,74.124
col,2018,74.33
col,2019,74.528
col,2020,74.72
com,1960,39.96
com,1961,40.361
com,1962,40.768
com,1963,41.175
com,1964,41.581
com,1965,41.985
com,1966,42.39
com,1967,42.799
com,1968,43.214
com,1969,43.637
com,1970,44.063
com,1971,44.488
com,1972,44.911
com,1973,45.333
com,1974,45.76
com,1975,46.204
com,1976,46.68
com,1977,47.197
com,1978,47.757
com,1979,48.359
com,1980,48.996
com,1981,49.658
com,1982,50.328
com,1983,50.992
com,1984,51.64
com,1985,52.267
com,1986,52.874
com,1987,53.464
com,1988,54.038
com,1989,54.591
com,1990,55.118
com,1991,55.614
com,1992,56.073
com,1993,56.492
com,1994,56.866
com,1995,57.184
com,1996,57.434
com,1997,57.619
com,1998,57.748
com,1999,57.833
com,2000,57.895
com,2001,57.956
com,2002,58.036
com,2003,58.153
com,2004,58.319
com,2005,58.542
com,2006,58.825
com,2007,59.154
com,2008,59.513
com,2009,59.89
com,2010,60.27
com,2011,60.636
com,2012,60.978
com,2013,61.289
com,2014,61.564
com,2015,61.804
com,2016,62.015
com,2017,62.21
com,2018,62.399
com,2019,62.587
com,2020,62.775
cpv,1960,47.24
cpv,1961,47.419
cpv,1962,47.681
cpv,1963,48.037
cpv,1964,48.487
cpv,1965,49.01
cpv,1966,49.574
cpv,1967,50.146
cpv,1968,50.707
cpv,1969,51.259
cpv,1970,51.832
cpv,1971,52.474
cpv,1972,53.218
cpv,1973,54.072
cpv,1974,55.017
cpv,1975,56.004
cpv,1976,56.969
cpv,1977,57.85
cpv,1978,58.602
cpv,1979,59.211
cpv,1980,59.68
cpv,1981,60.038
cpv,1982,60.338
cpv,1983,60.625
cpv,1984,60.92
cpv,1985,61.235
cpv,1986,61.576
cpv,1987,61.927
cpv,1988,62.275
cpv,1989,62.617
cpv,1990,62.942
cpv,1991,63.236
cpv,1992,63.495
cpv,1993,63.719
cpv,1994,63.914
cpv,1995,64.097
cpv,1996,64.289
cpv,1997,64.507
cpv,1998,64.76
cpv,1999,65.046
cpv,2000,65.35
cpv,2001,65.648
cpv,2002,65.918
cpv,2003,66.144
cpv,2004,66.326
cpv,2005,66.472
cpv,2006,66.598
cpv,2007,66.728
cpv,2008,66.878
cpv,2009,67.056
cpv,2010,67.268
cpv,2011,67.511
cpv,2012,67.773
cpv,2013,68.045
cpv,2014,68.319
cpv,2015,68.588
cpv,2016,68.846
cpv,2017,69.089
cpv,2018,69.316
cpv,2019,69.526
cpv,2020,69.721
cri,1960,58.901
cri,1961,59.466
cri,1962,60.011
cri,1963,60.529
cri,1964,61.018
cri,1965,61.476
cri,1966,61.905
cri,1967,62.315
cri,1968,62.718
cri,1969,63.128
cri,1970,63.564
cri,1971,64.045
cri,1972,64.579
cri,1973,65.167
cri,1974,65.803
cri,1975,66.475
cri,1976,67.168
cri,1977,67.855
cri,1978,68.518
cri,1979,69.139
cri,1980,69.71
cri,1981,70.224
cri,1982,70.689
cri,1983,71.111
cri,1984,71.492
cri,1985,71.834
cri,1986,72.138
cri,1987,72.411
cri,1988,72.658
cri,1989,72.888
cri,1990,73.106
cri,1991,73.319
cri,1992,73.529
cri,1993,73.739
cri,1994,73.95
cri,1995,74.163
cri,1996,74.374
cri,1997,74.579
cri,1998,74.774
cri,1999,74.959
cri,2000,75.13
cri,2001,75.286
cri,2002,75.428
cri,2003,75.559
cri,2004,75.68
cri,2005,75.794
cri,2006,75.905
cri,2007,76.015
cri,2008,76.128
cri,2009,76.245
cri,2010,76.367
cri,2011,76.492
cri,2012,76.62
cri,2013,76.751
cri,2014,76.886
cri,2015,77.029
cri,2016,77.185
cri,2017,77.354
cri,2018,77.539
cri,2019,77.739
cri,2020,77.951
cub,1960,62.271
cub,1961,62.894
cub,1962,63.527
cub,1963,64.169
cub,1964,64.814
cub,1965,65.454
cub,1966,66.079
cub,1967,66.682
cub,1968,67.256
cub,1969,67.798
cub,1970,68.307
cub,1971,68.79
cub,1972,69.252
cub,1973,69.699
cub,1974,70.129
cub,1975,70.542
cub,1976,70.933
cub,1977,71.297
cub,1978,71.629
cub,1979,71.926
cub,1980,72.182
cub,1981,72.391
cub,1982,72.554
cub,1983,72.675
cub,1984,72.758
cub,1985,72.806
cub,1986,72.823
cub,1987,72.816
cub,1988,72.8
cub,1989,72.787
cub,1990,72.796
cub,1991,72.843
cub,1992,72.935
cub,1993,73.076
cub,1994,73.263
cub,1995,73.491
cub,1996,73.748
cub,1997,74.018
cub,1998,74.284
cub,1999,74.538
cub,2000,74.776
cub,2001,74.996
cub,2002,75.204
cub,2003,75.403
cub,2004,75.591
cub,2005,75.766
cub,2006,75.923
cub,2007,76.062
cub,2008,76.183
cub,2009,76.285
cub,2010,76.368
cub,2011,76.434
cub,2012,76.485
cub,2013,76.528
cub,2014,76.565
cub,2015,76.604
cub,2016,76.647
cub,2017,76.699
cub,2018,76.763
cub,2019,76.84
cub,2020,76.935
cym,2010,79.8
cyp,1960,67.625
cyp,1961,67.957
cyp,1962,68.279
cyp,1963,68.592
cyp,1964,68.895
cyp,1965,69.189
cyp,1966,69.474
cyp,1967,69.752
cyp,1968,70.022
cyp,1969,70.286
cyp,1970,70.542
cyp,1971,70.792
cyp,1972,71.036
cyp,1973,71.273
cyp,1974,71.504
cyp,1975,71.728
cyp,1976,71.947
cyp,1977,72.16
cyp,1978,72.368
cyp,1979,72.571
cyp,1980,72.769
cyp,1981,72.963
cyp,1982,73.151
cyp,1983,73.335
cyp,1984,73.515
cyp,1985,73.691
cyp,1986,73.863
cyp,1987,74.031
cyp,1988,74.195
cyp,1989,74.355
cyp,1990,74.513
cyp,1991,74.667
cyp,1992,74.818
cyp,1993,74.967
cyp,1994,75.112
cyp,1995,75.255
cyp,1996,75.396
cyp,1997,75.534
cyp,1998,75.67
cyp,1999,75.803
cyp,2000,75.933
cyp,2001,76.059
cyp,2002,76.18
cyp,2003,76.299
cyp,2004,76.416
cyp,2005,76.535
cyp,2006,76.659
cyp,2007,76.79
cyp,2008,76.93
cyp,2009,77.081
cyp,2010,77.243
cyp,2011,77.415
cyp,2012,77.596
cyp,2013,77.782
cyp,2014,77.973
cyp,2015,78.165
cyp,2016,78.356
cyp,2017,78.547
cyp,2018,78.735
cyp,2019,78.921
cyp,2020,79.103
cze,1960,67.5
cze,1961,67.62
cze,1962,66.86
cze,1963,67.28
cze,1964,67.44
cze,1965,67.09
cze,1966,67.18
cze,1967,67.03
cze,1968,66.47
cze,1969,65.85
cze,1970,66.05
cze,1971,66.16
cze,1972,66.84
cze,1973,66.53
cze,1974,66.75
cze,1975,67
cze,1976,67.04
cze,1977,67.11
cze,1978,67.2
cze,1979,67.33
cze,1980,66.8
cze,1981,67.21
cze,1982,67.32
cze,1983,67.05
cze,1984,67.34
cze,1985,67.5
cze,1986,67.49
cze,1987,67.87
cze,1988,68.1
cze,1989,68.1
cze,1990,67.54
cze,1991,68.23
cze,1992,68.54
cze,1993,69.28
cze,1994,69.48
cze,1995,69.67
cze,1996,70.3
cze,1997,70.42
cze,1998,71.1
cze,1999,71.4
cze,2000,71.7
cze,2001,72.1
cze,2002,72.1
