geo,time,sl_uem_1524_ma_zs
wsm,1996,6.73
wsm,1997,7.608
wsm,1998,8.265
wsm,1999,8.989
wsm,2000,9.551
wsm,2001,10.278
wsm,2002,10.702
wsm,2003,11.001
wsm,2004,11.303
wsm,2005,11.613
wsm,2006,11.943
wsm,2007,11.975
wsm,2008,12.467
wsm,2009,12.954
wsm,2010,12.877
wsm,2011,12.937
wsm,2012,14.991
wsm,2013,14.907
wsm,2014,15.015
wsm,2015,14.819
wsm,2016,14.626
wsm,2017,15.01
wsm,2018,15.159
wsm,2019,14.844
wsm,2020,15.911
yem,1991,19.133
yem,1992,19.39
yem,1993,19.663
yem,1994,19.792
yem,1995,20.054
yem,1996,20.148
yem,1997,20.231
yem,1998,20.322
yem,1999,20.462
yem,2000,20.306
yem,2001,20.264
yem,2002,20.213
yem,2003,20.197
yem,2004,20.202
yem,2005,20.213
yem,2006,20.325
yem,2007,20.423
yem,2008,20.555
yem,2009,20.733
yem,2010,20.899
yem,2011,21.713
yem,2012,21.99
yem,2013,22.555
yem,2014,23.313
yem,2015,23.875
yem,2016,23.622
yem,2017,23.651
yem,2018,23.661
yem,2019,23.738
yem,2020,24.408
zaf,1991,44.97
zaf,1992,45.315
zaf,1993,45.566
zaf,1994,45.876
zaf,1995,46.268
zaf,1996,46.536
zaf,1997,46.907
zaf,1998,47.327
zaf,1999,47.668
zaf,2000,48.037
zaf,2001,50.911
zaf,2002,53.812
zaf,2003,55.544
zaf,2004,49.22
zaf,2005,48.986
zaf,2006,47.916
zaf,2007,46.652
zaf,2008,41.299
zaf,2009,44.766
zaf,2010,47.901
zaf,2011,46.203
zaf,2012,47.739
zaf,2013,48.169
zaf,2014,48.325
zaf,2015,46.652
zaf,2016,48.949
zaf,2017,49.165
zaf,2018,49.494
zaf,2019,53.561
zaf,2020,55.688
zmb,1991,25.034
zmb,1992,27.319
zmb,1993,29.44
zmb,1994,27.586
zmb,1995,25.275
zmb,1996,23.093
zmb,1997,21.236
zmb,1998,19.384
zmb,1999,20.778
zmb,2000,22.293
zmb,2001,23.767
zmb,2002,25.305
zmb,2003,26.797
zmb,2004,28.318
zmb,2005,29.812
zmb,2006,25.318
zmb,2007,20.593
zmb,2008,15.657
zmb,2009,21.132
zmb,2010,26.785
zmb,2011,21.116
zmb,2012,15.495
zmb,2013,16.629
zmb,2014,17.699
zmb,2015,18.746
zmb,2016,19.727
zmb,2017,20.687
zmb,2018,21.006
zmb,2019,26.535
zmb,2020,27.171
zwe,1991,13.117
zwe,1992,13.37
zwe,1993,13.441
zwe,1994,13.513
zwe,1995,14.863
zwe,1996,16.071
zwe,1997,17.411
zwe,1998,15.783
zwe,1999,14.188
zwe,2000,12.76
zwe,2001,11.362
zwe,2002,9.987
zwe,2003,8.513
zwe,2004,6.9
zwe,2005,6.947
zwe,2006,7.033
zwe,2007,7.127
zwe,2008,7.264
zwe,2009,7.26
zwe,2010,7.322
zwe,2011,7.467
zwe,2012,6.923
zwe,2013,6.402
zwe,2014,5.819
zwe,2015,5.869
zwe,2016,5.927
zwe,2017,5.97
zwe,2018,6.021
zwe,2019,6.093
zwe,2020,6.686
