geo,time,ny_adj_dco2_gn_zs
mng,2004,9.51255
mng,2005,8.04888
mng,2006,6.8206
mng,2007,7.49362
mng,2008,5.91784
mng,2009,8.24109
mng,2010,5.96987
mng,2011,6.70784
mng,2012,9.60314
mng,2013,11.87461
mng,2014,8.87769
mng,2015,7.5058
mng,2016,8.87593
mng,2017,10.56318
mng,2018,10.26854
mng,2019,11.05385
moz,1991,0.37177
moz,1992,0.54895
moz,1993,0.5942
moz,1994,0.59683
moz,1995,0.62331
moz,1996,0.46836
moz,1997,0.43246
moz,1998,0.37786
moz,1999,0.36055
moz,2000,0.45857
moz,2001,0.59276
moz,2002,0.6306
moz,2003,0.65575
moz,2004,0.56763
moz,2005,0.51752
moz,2006,0.56737
moz,2007,0.58975
moz,2008,0.50954
moz,2009,0.60033
moz,2010,0.72686
moz,2011,0.68001
moz,2012,0.59549
moz,2013,0.80275
moz,2014,1.62051
moz,2015,1.44101
moz,2016,2.44324
moz,2017,2.63327
moz,2018,2.75488
moz,2019,3.12187
mrt,1970,0.38057
mrt,1971,0.35289
mrt,1972,0.36135
mrt,1973,0.31746
mrt,1974,0.29018
mrt,1975,0.30808
mrt,1976,0.31681
mrt,1977,0.35169
mrt,1978,0.39127
mrt,1979,0.37979
mrt,1980,0.39791
mrt,1981,0.45361
mrt,1982,0.65065
mrt,1983,0.70793
mrt,1984,0.74278
mrt,1985,0.63726
mrt,1986,0.32482
mrt,1987,2.6343
mrt,1988,2.58654
mrt,1989,2.34142
mrt,1990,0.7582
mrt,1991,0.569
mrt,1992,0.61836
mrt,1993,0.77492
mrt,1994,0.89604
mrt,1995,0.81433
mrt,1996,0.82308
mrt,1997,0.88664
mrt,1998,0.93346
mrt,1999,1.01138
mrt,2000,1.21487
mrt,2001,1.44039
mrt,2002,1.48357
mrt,2003,1.38309
mrt,2004,1.3945
mrt,2005,1.22948
mrt,2006,1.00193
mrt,2007,1.11077
mrt,2008,1.01386
mrt,2009,1.22666
mrt,2010,1.14861
mrt,2011,1.07972
mrt,2012,1.25779
mrt,2013,1.09899
mrt,2014,1.55694
mrt,2015,1.6802
mrt,2016,1.56607
mrt,2017,1.62039
mrt,2018,1.67583
mrt,2019,1.75909
mus,1976,0.38326
mus,1977,0.37277
mus,1978,0.32663
mus,1979,0.31932
mus,1980,0.34304
mus,1981,0.35674
mus,1982,0.38082
mus,1983,0.47398
mus,1984,0.55517
mus,1985,0.63813
mus,1986,0.55013
mus,1987,0.51435
mus,1988,0.43951
mus,1989,0.55616
mus,1990,0.67411
mus,1991,0.68112
mus,1992,0.70771
mus,1993,0.76195
mus,1994,0.67337
mus,1995,0.69577
mus,1996,0.70943
mus,1997,0.79369
mus,1998,0.89717
mus,1999,0.99639
mus,2000,1.07545
mus,2001,1.20077
mus,2002,1.19792
mus,2003,1.11048
mus,2004,1.0377
mus,2005,1.1819
mus,2006,1.25498
mus,2007,1.13207
mus,2008,0.99368
mus,2009,1.11556
mus,2010,1.12795
mus,2011,1.03387
mus,2012,1.01978
mus,2013,1.00694
mus,2014,1.02683
mus,2015,1.15488
mus,2016,1.18072
mus,2017,1.1373
mus,2018,1.11279
mus,2019,1.17889
mwi,1970,0.42487
mwi,1971,0.39534
mwi,1972,0.4129
mwi,1973,0.42014
mwi,1974,0.35588
mwi,1975,0.37907
mwi,1976,0.39319
mwi,1977,0.38951
mwi,1978,0.38394
mwi,1979,0.37277
mwi,1980,0.40198
mwi,1981,0.37933
mwi,1982,0.41892
mwi,1983,0.41638
mwi,1984,0.42705
mwi,1985,0.47967
mwi,1986,0.4793
mwi,1987,0.49116
mwi,1988,0.43878
mwi,1989,0.41899
mwi,1990,0.49276
mwi,1991,0.47199
mwi,1992,0.6058
mwi,1993,0.61563
mwi,1994,1.17784
mwi,1995,1.04247
mwi,1996,0.64897
mwi,1997,0.60956
mwi,1998,0.93632
mwi,1999,0.96375
mwi,2000,0.95554
mwi,2001,0.93584
mwi,2002,0.50118
mwi,2003,0.60935
mwi,2004,0.59369
mwi,2005,0.59311
mwi,2006,0.58023
mwi,2007,0.57697
mwi,2008,0.56345
mwi,2009,0.50522
mwi,2010,0.43711
mwi,2011,0.44185
mwi,2012,0.61294
mwi,2013,0.71626
mwi,2014,0.60128
mwi,2015,0.65093
mwi,2016,0.86183
mwi,2017,0.79553
mwi,2018,0.75861
mwi,2019,0.72035
mys,1970,1.0151
mys,1971,1.14844
mys,1972,1.10574
mys,1973,0.77421
mys,1974,0.76406
mys,1975,0.87963
mys,1976,0.98787
mys,1977,0.85415
mys,1978,0.77605
mys,1979,0.77767
mys,1980,0.76397
mys,1981,0.92095
mys,1982,0.93596
mys,1983,1.11021
mys,1984,0.96584
mys,1985,1.16209
mys,1986,1.49759
mys,1987,1.37085
mys,1988,1.37834
mys,1989,1.55428
mys,1990,1.62725
mys,1991,1.88299
mys,1992,1.80086
mys,1993,2.01999
mys,1994,1.94232
mys,1995,2.19013
mys,1996,2.07565
mys,1997,2.18386
mys,1998,2.86414
mys,1999,2.60277
mys,2000,2.70869
mys,2001,3.05794
mys,2002,2.91727
mys,2003,3.18522
mys,2004,3.20097
mys,2005,3.10196
mys,2006,2.7905
mys,2007,2.50667
mys,2008,2.44102
mys,2009,2.76906
mys,2010,2.53819
mys,2011,2.25805
mys,2012,2.24291
mys,2013,2.4456
mys,2014,2.49829
mys,2015,2.78511
mys,2016,3.0445
mys,2017,3.11429
mys,2018,2.99616
mys,2019,3.13351
nam,1990,0.0172
nam,1991,0.43515
nam,1992,0.44523
nam,1993,0.59526
nam,1994,0.62915
nam,1995,0.60865
nam,1996,0.69317
nam,1997,0.7137
nam,1998,0.82776
nam,1999,0.77779
nam,2000,0.77376
nam,2001,1.10354
nam,2002,1.04471
nam,2003,0.76209
nam,2004,0.6462
nam,2005,0.75293
nam,2006,0.71965
nam,2007,0.70837
nam,2008,1.06604
nam,2009,0.97835
nam,2010,0.81737
nam,2011,0.70243
nam,2012,0.83961
nam,2013,0.70918
nam,2014,1.0246
nam,2015,1.23253
nam,2016,1.45252
nam,2017,1.26214
nam,2018,1.27746
nam,2019,1.42904
ncl,1970,1.76465
ncl,1971,1.6622
ncl,1972,1.0214
ncl,1973,1.56691
ncl,1974,1.59054
ncl,1975,1.26085
ncl,1976,1.31479
ncl,1977,1.21897
ncl,1978,0.95217
ncl,1979,0.90641
ncl,1980,1.09072
ncl,1981,1.033
ncl,1982,1.09468
ncl,1983,1.16615
ncl,1984,1.3354
ncl,1985,1.58284
ncl,1986,1.13346
ncl,1987,0.99624
ncl,1988,0.78187
ncl,1989,0.86095
ncl,1990,0.75911
ncl,1991,0.85332
ncl,1992,0.72597
ncl,1993,0.83924
ncl,1994,0.95445
ncl,1995,0.87463
ncl,1996,0.96952
ncl,1997,0.92059
ncl,1998,0.98194
ncl,1999,1.1952
ncl,2000,1.54574
ner,1970,0.08823
ner,1971,0.0948
ner,1972,0.10338
ner,1973,0.11393
ner,1974,0.10345
ner,1975,0.13067
ner,1976,0.13811
ner,1977,0.13543
ner,1978,0.12503
ner,1979,0.13527
ner,1980,0.14885
ner,1981,0.23526
ner,1982,0.30091
ner,1983,0.45514
ner,1984,0.62239
ner,1985,0.66298
ner,1986,0.46356
ner,1987,0.46831
ner,1988,0.47641
ner,1989,0.5415
ner,1990,0.20737
ner,1991,0.22148
ner,1992,0.20885
ner,1993,0.38134
ner,1994,0.43856
ner,1995,0.37199
ner,1996,0.41802
ner,1997,0.45855
ner,1998,0.43749
ner,1999,0.46157
ner,2000,0.55502
ner,2001,0.49704
ner,2002,0.48286
ner,2003,0.44809
ner,2004,0.44943
ner,2005,0.35671
ner,2006,0.3358
ner,2007,0.30598
ner,2008,0.28218
ner,2009,0.34449
ner,2010,0.40443
ner,2011,0.42531
ner,2012,0.56204
ner,2013,0.57649
ner,2014,0.60876
ner,2015,0.69379
ner,2016,0.67482
ner,2017,0.73274
ner,2018,0.76384
ner,2019,0.8996
nga,1970,0.47146
nga,1971,1.07674
nga,1972,1.10847
nga,1973,1.1499
nga,1974,0.94611
nga,1975,0.7107
nga,1976,0.68373
nga,1977,0.67599
nga,1978,0.69267
nga,1979,0.86486
nga,1980,0.71879
nga,1981,0.29191
nga,1982,0.36239
nga,1983,0.51696
nga,1984,0.84384
nga,1985,0.89326
nga,1986,1.33493
nga,1987,1.19886
nga,1988,1.54816
nga,1989,1.15689
nga,1990,0.92881
nga,1991,1.16069
nga,1992,1.39275
nga,1993,2.49173
nga,1994,1.63774
nga,1995,1.23082
nga,1996,1.20766
nga,1997,1.30886
nga,1998,1.25753
nga,1999,1.22255
nga,2000,2.32069
nga,2001,2.41392
nga,2002,2.13464
nga,2003,2.16483
nga,2004,1.72419
nga,2005,1.51481
nga,2006,1.03884
nga,2007,0.92428
nga,2008,0.79885
nga,2009,0.75718
nga,2010,0.95279
nga,2011,1.026
nga,2012,0.85241
nga,2013,0.83094
nga,2014,0.82869
nga,2015,0.85032
nga,2016,1.09188
nga,2017,1.2275
nga,2018,1.24075
nga,2019,1.13786
nic,1970,0.51929
nic,1971,0.56062
nic,1972,0.60132
nic,1973,0.60019
nic,1974,0.50932
nic,1975,0.5333
nic,1976,0.5736
nic,1977,0.64531
nic,1978,0.70531
nic,1979,0.71186
nic,1980,0.63366
nic,1981,0.68021
nic,1982,0.71825
nic,1983,0.64871
nic,1984,0.55801
nic,1985,0.73584
nic,1986,0.77776
nic,1987,0.64668
nic,1988,1.06769
nic,1989,2.10834
nic,1990,3.12714
nic,1991,2.21785
nic,1992,2.47297
nic,1993,2.43801
nic,1994,1.09832
nic,1995,1.12735
nic,1996,1.14884
nic,1997,1.2615
nic,1998,1.31646
nic,1999,1.38256
nic,2000,1.42395
nic,2001,1.513
nic,2002,1.62117
nic,2003,1.80672
nic,2004,1.74063
nic,2005,1.62632
nic,2006,1.67095
nic,2007,1.6376
nic,2008,1.43117
nic,2009,1.54414
nic,2010,1.521
nic,2011,1.53138
nic,2012,1.41735
nic,2013,1.36877
nic,2014,1.37728
nic,2015,1.51105
nic,2016,1.58755
nic,2017,1.63555
nic,2018,1.6929
nic,2019,1.70573
nld,1970,0.96411
nld,1971,0.88533
nld,1972,0.85997
nld,1973,0.7346
nld,1974,0.67207
nld,1975,0.61585
nld,1976,0.67176
nld,1977,0.60538
nld,1978,0.56466
nld,1979,0.59606
nld,1980,0.58078
nld,1981,0.72386
nld,1982,0.66284
nld,1983,0.74481
nld,1984,0.87977
nld,1985,0.9594
nld,1986,0.70205
nld,1987,0.62669
nld,1988,0.59998
nld,1989,0.716
nld,1990,0.62626
nld,1991,0.66307
nld,1992,0.62111
nld,1993,0.67992
nld,1994,0.65821
nld,1995,0.59445
nld,1996,0.64318
nld,1997,0.70161
nld,1998,0.69972
nld,1999,0.68333
nld,2000,0.76137
nld,2001,0.80199
nld,2002,0.77894
nld,2003,0.65681
nld,2004,0.61778
nld,2005,0.62564
nld,2006,0.59685
nld,2007,0.53828
nld,2008,0.51646
nld,2009,0.5587
nld,2010,0.62328
nld,2011,0.57119
nld,2012,0.62514
nld,2013,0.63123
nld,2014,0.63944
nld,2015,0.78305
nld,2016,0.79461
nld,2017,0.77482
nld,2018,0.74734
nld,2019,0.79599
nld_curacao,2012,6.03743
nld_curacao,2013,5.44774
nld_curacao,2014,6.33225
nld_curacao,2015,7.05856
nld_curacao,2016,6.23361
nor,1970,0.583
nor,1971,0.53332
nor,1972,0.51797
nor,1973,0.44638
nor,1974,0.37562
nor,1975,0.37133
nor,1976,0.36391
nor,1977,0.36529
nor,1978,0.4023
nor,1979,0.38564
nor,1980,0.39203
nor,1981,0.47111
nor,1982,0.52941
nor,1983,0.52095
nor,1984,0.58962
nor,1985,0.58846
nor,1986,0.58898
nor,1987,0.44496
nor,1988,0.45927
nor,1989,0.56461
nor,1990,0.32799
nor,1991,0.34814
nor,1992,0.33476
nor,1993,0.41816
nor,1994,0.39715
nor,1995,0.34037
nor,1996,0.32852
nor,1997,0.37435
nor,1998,0.42427
nor,1999,0.44891
nor,2000,0.43573
nor,2001,0.46686
nor,2002,0.3909
nor,2003,0.41236
nor,2004,0.35484
nor,2005,0.31593
nor,2006,0.31337
nor,2007,0.2898
nor,2008,0.32399
nor,2009,0.39292
nor,2010,0.32534
nor,2011,0.25092
nor,2012,0.26865
nor,2013,0.29458
nor,2014,0.31308
nor,2015,0.40761
nor,2016,0.3807
nor,2017,0.36705
nor,2018,0.34801
nor,2019,0.38445
npl,1970,0.06942
npl,1971,0.06372
npl,1972,0.07921
npl,1973,0.14178
npl,1974,0.12722
npl,1975,0.09091
npl,1976,0.08501
npl,1977,0.11586
npl,1978,0.10688
npl,1979,0.15952
npl,1980,0.17851
npl,1981,0.14343
npl,1982,0.14424
npl,1983,0.16734
npl,1984,0.23658
npl,1985,0.24065
npl,1986,0.23943
npl,1987,0.29988
npl,1988,0.30673
npl,1989,0.29539
npl,1990,0.25884
npl,1991,0.35349
npl,1992,0.51516
npl,1993,0.57209
npl,1994,0.62153
npl,1995,0.84615
npl,1996,0.8739
npl,1997,0.93556
npl,1998,0.79276
npl,1999,1.13331
npl,2000,1.03341
npl,2001,1.05115
npl,2002,0.87552
npl,2003,0.94345
npl,2004,0.8113
npl,2005,0.87888
npl,2006,0.6885
npl,2007,0.64416
npl,2008,0.7235
npl,2009,0.91967
npl,2010,0.89532
npl,2011,0.86712
npl,2012,0.95708
npl,2013,1.10438
npl,2014,1.32887
npl,2015,0.99918
npl,2016,1.52068
npl,2017,1.56075
npl,2018,1.63008
npl,2019,1.85864
nru,2010,2.19078
nru,2011,1.48734
nru,2012,1.06583
nru,2013,1.15915
nru,2014,1.26028
nru,2015,1.39887
nru,2016,1.25788
nru,2017,1.17684
nru,2018,1.15037
nru,2019,1.15888
nzl,1970,0.58533
nzl,1971,0.54759
nzl,1972,0.52164
nzl,1973,0.47201
nzl,1974,0.49692
nzl,1975,0.59099
nzl,1976,0.64088
nzl,1977,0.64561
nzl,1978,0.52432
nzl,1979,0.47123
nzl,1980,0.49651
nzl,1981,0.5015
nzl,1982,0.60971
nzl,1983,0.64124
nzl,1984,0.82964
nzl,1985,0.87322
nzl,1986,0.76438
nzl,1987,0.64144
nzl,1988,0.63292
nzl,1989,0.69211
nzl,1990,0.65457
nzl,1991,0.77396
nzl,1992,0.86272
nzl,1993,0.86231
nzl,1994,0.7579
nzl,1995,0.69256
nzl,1996,0.70245
nzl,1997,0.82705
nzl,1998,0.95835
nzl,1999,1.04932
nzl,2000,1.23371
nzl,2001,1.30662
nzl,2002,1.05739
nzl,2003,0.85091
nzl,2004,0.77658
nzl,2005,0.73919
nzl,2006,0.78626
nzl,2007,0.67782
nzl,2008,0.7411
nzl,2009,0.76805
nzl,2010,0.65061
nzl,2011,0.58323
nzl,2012,0.62771
nzl,2013,0.58948
nzl,2014,0.60486
nzl,2015,0.70701
nzl,2016,0.67799
nzl,2017,0.66072
nzl,2018,0.68478
nzl,2019,0.72775
omn,1970,0.29187
omn,1971,2.35215
omn,1972,2.17439
omn,1973,2.26896
omn,1974,0.62796
omn,1975,1.63941
omn,1976,1.55877
omn,1977,1.57114
omn,1978,1.54844
omn,1979,1.24493
omn,1980,0.68039
omn,1981,0.61798
omn,1982,0.6065
omn,1983,0.80839
omn,1984,0.82521
omn,1985,0.83164
omn,1986,1.32004
omn,1987,1.24506
omn,1988,1.41035
omn,1989,1.26082
omn,1990,1.20486
omn,1991,1.34168
omn,1992,1.3323
omn,1993,1.54369
omn,1994,1.77852
omn,1995,1.80721
omn,1996,1.61665
omn,1997,1.66566
omn,1998,2.08769
omn,1999,2.46247
omn,2000,2.15697
omn,2001,2.1273
omn,2002,2.6763
omn,2003,3.22278
omn,2004,2.53031
omn,2005,2.31056
omn,2006,2.6521
omn,2007,2.75148
omn,2008,1.96749
omn,2009,2.49522
omn,2010,2.46834
omn,2011,2.52558
omn,2012,2.57315
omn,2013,2.66165
omn,2014,2.69652
omn,2015,3.43646
omn,2016,3.59418
omn,2017,3.56906
omn,2018,3.47739
omn,2019,3.82251
pak,1970,0.64787
pak,1971,0.6183
pak,1972,0.6181
pak,1973,1.03866
pak,1974,0.88401
pak,1975,0.84857
pak,1976,0.76982
pak,1977,0.77805
pak,1978,0.7736
pak,1979,0.83903
pak,1980,0.88382
pak,1981,0.89092
pak,1982,0.96249
pak,1983,1.1858
pak,1984,1.22971
pak,1985,1.43118
pak,1986,1.53392
pak,1987,1.66539
pak,1988,1.66308
pak,1989,1.77303
pak,1990,2.12878
pak,1991,1.96671
pak,1992,2.04859
pak,1993,2.17511
pak,1994,2.45174
pak,1995,2.19502
pak,1996,2.45083
pak,1997,2.60324
pak,1998,2.79392
pak,1999,2.91486
pak,2000,2.47052
pak,2001,2.71677
pak,2002,2.96299
pak,2003,2.78641
pak,2004,2.74748
pak,2005,2.69795
pak,2006,2.65633
pak,2007,2.74419
pak,2008,2.56462
pak,2009,2.67724
pak,2010,2.78246
pak,2011,2.42888
pak,2012,2.38929
pak,2013,2.48304
pak,2014,2.55339
pak,2015,2.4647
pak,2016,2.64342
pak,2017,2.62696
pak,2018,2.79511
pak,2019,3.3048
pan,1970,0.48349
pan,1971,0.54387
pan,1972,0.56823
pan,1973,0.6212
pan,1974,0.5678
pan,1975,0.6755
pan,1976,0.68845
pan,1977,0.67874
pan,1978,0.51095
pan,1979,0.56461
pan,1980,0.48881
pan,1981,0.52474
pan,1982,0.48116
pan,1983,0.50157
pan,1984,0.43845
pan,1985,0.3854
pan,1986,0.42533
pan,1987,0.46141
pan,1988,0.5431
pan,1989,0.5069
pan,1990,0.53993
pan,1991,0.62564
pan,1992,0.7428
pan,1993,0.64664
pan,1994,0.68863
pan,1995,0.49313
pan,1996,0.76784
pan,1997,0.9117
pan,1998,0.91839
pan,1999,0.87743
pan,2000,0.90932
pan,2001,1.13778
pan,2002,0.92162
pan,2003,0.98443
pan,2004,0.90363
pan,2005,1.04487
pan,2006,1.08564
pan,2007,0.93667
pan,2008,0.85029
pan,2009,0.92461
pan,2010,0.9721
pan,2011,0.92303
pan,2012,0.82639
pan,2013,0.88065
pan,2014,0.82027
pan,2015,0.76407
pan,2016,0.71571
pan,2017,0.71143
pan,2018,0.737
pan,2019,0.75003
per,1970,0.65736
per,1971,0.65985
per,1972,0.62011
per,1973,0.60949
per,1974,0.58078
per,1975,0.54855
per,1976,0.64632
per,1977,0.77997
per,1978,0.9785
per,1979,0.85396
per,1980,0.89763
per,1981,0.8382
per,1982,0.88811
per,1983,1.04377
per,1984,1.10474
per,1985,1.15864
per,1986,1.49019
per,1987,1.34405
per,1988,1.92934
per,1989,1.19301
per,1990,1.02978
per,1991,0.77685
per,1992,0.78423
per,1993,0.98416
per,1994,0.7905
per,1995,0.71488
per,1996,0.72418
per,1997,0.80383
per,1998,0.87256
per,1999,1.05725
per,2000,1.11199
per,2001,1.0297
per,2002,1.02238
per,2003,0.97356
per,2004,1.10871
per,2005,1.20952
per,2006,0.86281
per,2007,0.95601
per,2008,0.98692
per,2009,1.26828
per,2010,1.21279
per,2011,0.93482
per,2012,0.95076
per,2013,0.79282
per,2014,0.90108
per,2015,0.99833
per,2016,1.12111
per,2017,1.07558
per,2018,1.09793
per,2019,1.122
phl,1970,0.99935
phl,1971,1.07253
phl,1972,1.01556
phl,1973,1.03421
phl,1974,0.81021
phl,1975,0.89628
phl,1976,0.91558
phl,1977,0.89832
phl,1978,0.86641
phl,1979,0.80777
phl,1980,0.74455
phl,1981,0.71163
phl,1982,0.75893
phl,1983,0.91044
phl,1984,0.9123
phl,1985,0.88619
phl,1986,0.9919
phl,1987,1.03832
phl,1988,1.10626
phl,1989,1.08845
phl,1990,1.16183
phl,1991,1.24496
phl,1992,1.21957
phl,1993,1.25513
phl,1994,1.21732
phl,1995,1.21424
phl,1996,1.14904
phl,1997,1.35403
phl,1998,1.43522
phl,1999,1.30049
phl,2000,1.48651
phl,2001,1.59396
phl,2002,1.55667
phl,2003,1.57407
phl,2004,1.57144
phl,2005,1.47466
phl,2006,1.18861
phl,2007,1.09108
phl,2008,1.06712
phl,2009,1.09986
phl,2010,1.04576
phl,2011,0.98429
phl,2012,0.96842
phl,2013,1.00085
phl,2014,1.06012
phl,2015,1.19248
phl,2016,1.24069
phl,2017,1.34407
phl,2018,1.42528
phl,2019,1.46235
plw,2000,2.37369
plw,2001,2.37604
plw,2002,2.33215
plw,2003,2.64484
plw,2004,2.68054
plw,2005,2.46911
plw,2006,2.63177
plw,2007,2.93533
plw,2008,2.47716
plw,2009,2.69789
plw,2010,2.95923
plw,2011,3.02412
plw,2012,2.91449
plw,2013,2.95583
plw,2014,2.89483
plw,2015,2.57277
plw,2016,2.50553
plw,2017,2.66851
plw,2018,2.90356
plw,2019,3.02294
png,1970,0.29284
png,1971,0.34338
png,1972,0.47157
png,1973,0.36141
png,1974,0.42541
png,1975,0.48573
png,1976,0.47274
png,1977,0.4689
png,1978,0.45529
png,1979,0.46343
png,1980,0.4741
png,1981,0.57793
png,1982,0.67762
png,1983,0.69069
png,1984,0.72947
png,1985,0.84668
png,1986,0.77764
png,1987,0.7909
png,1988,0.67304
png,1989,0.68142
png,1990,0.84402
png,1991,0.75919
png,1992,0.73838
png,1993,0.67729
png,1994,0.62692
png,1995,0.72108
png,1996,0.74246
png,1997,0.92543
png,1998,1.39166
png,1999,1.36103
png,2000,1.49861
png,2001,2.19838
png,2002,2.53355
png,2003,2.64582
png,2004,2.77916
png,2005,2.25063
png,2006,1.40042
png,2007,1.78227
png,2008,1.16524
png,2009,1.30601
png,2010,1.03164
png,2011,0.97579
png,2012,0.78093
png,2013,0.86951
png,2014,0.8667
png,2015,1.21944
png,2016,1.31842
png,2017,1.28136
png,2018,1.24287
png,2019,1.32625
pol,1990,7.13414
pol,1991,5.60897
pol,1992,5.27128
pol,1993,5.35961
pol,1994,4.51918
pol,1995,3.75556
pol,1996,3.56511
pol,1997,3.66351
pol,1998,3.21705
pol,1999,3.32376
pol,2000,3.24021
pol,2001,3.07159
pol,2002,2.99448
pol,2003,2.94048
pol,2004,2.71614
pol,2005,2.33745
pol,2006,2.31455
pol,2007,1.94842
pol,2008,1.6093
pol,2009,1.92625
pol,2010,1.95131
pol,2011,1.85527
pol,2012,1.94114
pol,2013,1.94067
pol,2014,1.84275
pol,2015,2.15715
pol,2016,2.36566
pol,2017,2.23439
pol,2018,2.12552
pol,2019,2.19195
pri,1970,0.10002
pri,1971,0.10107
pri,1972,0.10262
pri,1973,0.1012
pri,1974,0.10257
pri,1975,0.10014
pri,1976,0.10202
pri,1977,0.09651
pri,1978,0.0962
pri,1979,0.08635
pri,1980,0.08419
pri,1981,0.08332
pri,1982,0.08073
pri,1983,0.08169
pri,1984,0.08569
pri,1985,0.08138
pri,1986,0.07938
pri,1987,0.08309
pri,1988,0.08062
pri,1989,0.12503
pri,1990,0.11571
pri,1991,0.11609
pri,1992,0.10473
pri,1993,0.1021
pri,1994,0.11498
pri,1995,0.10153
pri,1996,0.10929
pri,1997,0.10884
pri,1998,0.10272
pri,1999,0.10141
pri,2000,0.09825
pri,2001,0.09504
pri,2002,0.09629
pri,2003,0.10539
pri,2004,0.0972
pri,2005,0.09626
pri,2006,0.09692
pri,2007,0.09638
pri,2008,0.10048
pri,2009,0.09329
pri,2010,0.10298
pri,2011,0.1096
pri,2012,0.11732
pri,2013,0.12564
pri,2014,0.13481
pri,2015,0.14126
pri,2016,0.1557
pri,2017,0.15985
pri,2018,0.20539
pri,2019,0.22566
prt,1970,0.49322
prt,1971,0.5035
prt,1972,0.49161
prt,1973,0.42835
prt,1974,0.42508
prt,1975,0.44791
prt,1976,0.48646
prt,1977,0.50908
prt,1978,0.51269
prt,1979,0.55269
prt,1980,0.53951
prt,1981,0.63691
prt,1982,0.79133
prt,1983,0.96835
prt,1984,1.07808
prt,1985,0.98945
prt,1986,0.78757
prt,1987,0.67834
prt,1988,0.63615
prt,1989,0.78275
prt,1990,0.65202
prt,1991,0.6306
prt,1992,0.59747
prt,1993,0.68778
prt,1994,0.69823
prt,1995,0.66624
prt,1996,0.65291
prt,1997,0.75207
prt,1998,0.80106
prt,1999,0.9009
prt,2000,1.00065
prt,2001,1.01956
prt,2002,1.01864
prt,2003,0.78718
prt,2004,0.74549
prt,2005,0.77957
prt,2006,0.72243
prt,2007,0.66261
prt,2008,0.58771
prt,2009,0.63477
prt,2010,0.59671
prt,2011,0.58932
prt,2012,0.67689
prt,2013,0.65723
prt,2014,0.66819
prt,2015,0.88292
prt,2016,0.86979
prt,2017,0.85879
prt,2018,0.83191
prt,2019,0.8835
pry,1995,0.74223
pry,1996,0.64148
pry,1997,0.76004
pry,1998,0.90581
pry,1999,0.98716
pry,2000,0.88465
pry,2001,0.97892
pry,2002,1.19044
pry,2003,1.30549
pry,2004,1.08005
pry,2005,0.95089
pry,2006,0.80572
pry,2007,0.63042
pry,2008,0.50764
pry,2009,0.59162
pry,2010,0.56137
pry,2011,0.48731
pry,2012,0.51521
pry,2013,0.47402
pry,2014,0.49438
pry,2015,0.62962
pry,2016,0.76876
pry,2017,0.77694
pry,2018,0.82238
pry,2019,0.91675
pse,1994,0.44227
pse,1995,0.3886
pse,1996,0.43093
pse,1997,0.33482
pse,1998,0.5234
pse,1999,0.48344
pse,2000,0.63998
pse,2001,0.60564
pse,2002,0.61664
pse,2003,0.63756
pse,2004,1.00189
pse,2005,1.16408
pse,2006,0.96116
pse,2007,0.9382
pse,2008,0.68921
pse,2009,0.66942
pse,2010,0.56518
pse,2011,0.56127
pse,2012,0.52298
pse,2013,0.53692
pse,2014,0.6173
pse,2015,0.66652
pse,2016,0.67144
pse,2017,0.66598
pse,2018,0.66991
pyf,1970,0.2023
pyf,1971,0.21775
pyf,1972,0.20121
pyf,1973,0.15841
pyf,1974,0.14191
pyf,1975,0.12538
pyf,1976,0.15828
pyf,1977,0.16531
pyf,1978,0.16174
pyf,1979,0.13427
pyf,1980,0.13873
pyf,1981,0.1859
pyf,1982,0.20527
pyf,1983,0.26255
pyf,1984,0.29288
pyf,1985,0.3618
pyf,1986,0.25487
pyf,1987,0.24313
pyf,1988,0.22888
pyf,1989,0.2352
pyf,1990,0.16626
pyf,1991,0.16967
pyf,1992,0.15604
pyf,1993,0.16147
pyf,1994,0.18298
pyf,1995,0.16473
pyf,1996,0.1742
pyf,1997,0.20939
pyf,1998,0.20291
pyf,1999,0.23156
pyf,2000,0.30609
qat,1970,6.95439
qat,1971,7.30984
qat,1972,7.30573
qat,1973,5.91297
qat,1974,1.61916
qat,1975,1.85566
qat,1976,1.51094
qat,1977,1.49322
qat,1978,1.51138
qat,1979,1.60576
qat,1980,1.00807
qat,1981,1.00823
qat,1982,1.1873
qat,1983,1.35309
qat,1984,1.53623
qat,1985,1.71532
qat,1986,2.2707
qat,1987,1.97154
qat,1988,2.02342
qat,1989,2.4484
qat,1990,1.8824
qat,1991,3.2022
qat,1992,4.60869
qat,1993,5.91447
qat,1994,5.93902
qat,1995,5.80375
qat,1996,5.51541
qat,1997,5.34017
qat,1998,5.45274
qat,1999,4.54472
qat,2000,3.94126
qat,2001,4.7706
qat,2002,4.4636
qat,2003,3.76947
qat,2004,3.20878
qat,2005,3.05023
qat,2006,2.69721
qat,2007,2.15465
qat,2008,1.60085
qat,2009,2.16158
qat,2010,1.84534
qat,2011,1.55151
qat,2012,1.6732
qat,2013,1.45853
qat,2014,1.82902
qat,2015,2.34838
qat,2016,2.46229
qat,2017,2.31346
qat,2018,2.14371
qat,2019,2.30415
rou,1989,5.79984
rou,1990,5.43068
rou,1991,6.19493
rou,1992,6.88614
rou,1993,6.70265
rou,1994,5.82735
rou,1995,5.18178
rou,1996,5.45079
rou,1997,5.29041
rou,1998,4.14927
rou,1999,4.48836
rou,2000,4.54796
rou,2001,4.66704
