geo,time,sh_dth_imrt
jor,1968,5350
jor,1969,5381
jor,1970,5392
jor,1971,5366
jor,1972,5302
jor,1973,5203
jor,1974,5072
jor,1975,4922
jor,1976,4760
jor,1977,4601
jor,1978,4452
jor,1979,4323
jor,1980,4212
jor,1981,4118
jor,1982,4032
jor,1983,3949
jor,1984,3873
jor,1985,3803
jor,1986,3747
jor,1987,3710
jor,1988,3693
jor,1989,3697
jor,1990,3715
jor,1991,3741
jor,1992,3766
jor,1993,3787
jor,1994,3796
jor,1995,3795
jor,1996,3780
jor,1997,3750
jor,1998,3714
jor,1999,3672
jor,2000,3630
jor,2001,3591
jor,2002,3556
jor,2003,3531
jor,2004,3513
jor,2005,3508
jor,2006,3512
jor,2007,3523
jor,2008,3536
jor,2009,3545
jor,2010,3548
jor,2011,3537
jor,2012,3505
jor,2013,3454
jor,2014,3382
jor,2015,3295
jor,2016,3191
jor,2017,3076
jor,2018,2969
jor,2019,2861
jor,2020,2763
jpn,1960,49421
jpn,1961,45469
jpn,1962,41768
jpn,1963,38385
jpn,1964,35377
jpn,1965,32802
jpn,1966,30728
jpn,1967,29114
jpn,1968,27872
jpn,1969,26874
jpn,1970,25992
jpn,1971,25044
jpn,1972,23943
jpn,1973,22633
jpn,1974,21134
jpn,1975,19497
jpn,1976,17812
jpn,1977,16182
jpn,1978,14682
jpn,1979,13355
jpn,1980,12192
jpn,1981,11173
jpn,1982,10264
jpn,1983,9441
jpn,1984,8693
jpn,1985,8024
jpn,1986,7440
jpn,1987,6946
jpn,1988,6540
jpn,1989,6218
jpn,1990,5960
jpn,1991,5748
jpn,1992,5565
jpn,1993,5385
jpn,1994,5193
jpn,1995,4984
jpn,1996,4759
jpn,1997,4522
jpn,1998,4283
jpn,1999,4051
jpn,2000,3834
jpn,2001,3642
jpn,2002,3474
jpn,2003,3332
jpn,2004,3212
jpn,2005,3105
jpn,2006,3003
jpn,2007,2904
jpn,2008,2806
jpn,2009,2707
jpn,2010,2606
jpn,2011,2528
jpn,2012,2394
jpn,2013,2283
jpn,2014,2173
jpn,2015,2066
jpn,2016,1967
jpn,2017,1876
jpn,2018,1798
jpn,2019,1731
jpn,2020,1669
kaz,1972,22962
kaz,1973,22809
kaz,1974,22656
kaz,1975,22505
kaz,1976,22338
kaz,1977,22201
kaz,1978,22072
kaz,1979,21891
kaz,1980,21643
kaz,1981,21375
kaz,1982,21099
kaz,1983,20818
kaz,1984,20502
kaz,1985,20141
kaz,1986,19664
kaz,1987,19053
kaz,1988,18343
kaz,1989,17609
kaz,1990,16883
kaz,1991,16160
kaz,1992,15462
kaz,1993,14744
kaz,1994,13948
kaz,1995,13025
kaz,1996,12042
kaz,1997,11051
kaz,1998,10115
kaz,1999,9302
kaz,2000,8647
kaz,2001,8196
kaz,2002,7924
kaz,2003,7793
kaz,2004,7746
kaz,2005,7737
kaz,2006,7701
kaz,2007,7577
kaz,2008,7348
kaz,2009,7008
kaz,2010,6580
kaz,2011,6075
kaz,2012,5525
kaz,2013,4992
kaz,2014,4521
kaz,2015,4134
kaz,2016,3846
kaz,2017,3657
kaz,2018,3531
kaz,2019,3425
kaz,2020,3314
ken,1960,47302
ken,1961,46941
ken,1962,46759
ken,1963,46774
ken,1964,47041
ken,1965,47571
ken,1966,48291
ken,1967,49135
ken,1968,50023
ken,1969,50930
ken,1970,51832
ken,1971,52660
ken,1972,53447
ken,1973,54134
ken,1974,54704
ken,1975,55129
ken,1976,55447
ken,1977,55666
ken,1978,55807
ken,1979,55931
ken,1980,56098
ken,1981,56272
ken,1982,56481
ken,1983,56769
ken,1984,57207
ken,1985,57809
ken,1986,58592
ken,1987,59628
ken,1988,60944
ken,1989,62548
ken,1990,64376
ken,1991,66413
ken,1992,68530
ken,1993,70470
ken,1994,72279
ken,1995,73708
ken,1996,74765
ken,1997,75509
ken,1998,75848
ken,1999,75717
ken,2000,75141
ken,2001,74108
ken,2002,72678
ken,2003,71079
ken,2004,69220
ken,2005,66635
ken,2006,64421
ken,2007,62438
ken,2008,59789
ken,2009,58882
ken,2010,57647
ken,2011,56569
ken,2012,56112
ken,2013,54893
ken,2014,53266
ken,2015,51403
ken,2016,50204
ken,2017,49302
ken,2018,48024
ken,2019,47199
ken,2020,46430
kgz,1976,8908
kgz,1977,8896
kgz,1978,8871
kgz,1979,8857
kgz,1980,8816
kgz,1981,8773
kgz,1982,8717
kgz,1983,8632
kgz,1984,8528
kgz,1985,8378
kgz,1986,8187
kgz,1987,7962
kgz,1988,7741
kgz,1989,7540
kgz,1990,7379
kgz,1991,7274
kgz,1992,7168
kgz,1993,7002
kgz,1994,6757
kgz,1995,6431
kgz,1996,6035
kgz,1997,5621
kgz,1998,5208
kgz,1999,4835
kgz,2000,4503
kgz,2001,4222
kgz,2002,4001
kgz,2003,3839
kgz,2004,3733
kgz,2005,3681
kgz,2006,3678
kgz,2007,3703
kgz,2008,3723
kgz,2009,3718
kgz,2010,3693
kgz,2011,3651
kgz,2012,3590
kgz,2013,3497
kgz,2014,3373
kgz,2015,3219
kgz,2016,3041
kgz,2017,2854
kgz,2018,2674
kgz,2019,2512
kgz,2020,2369
khm,1976,47322
khm,1977,44308
khm,1978,41494
khm,1979,38818
khm,1980,36511
khm,1981,34536
khm,1982,33188
khm,1983,32524
khm,1984,32357
khm,1985,32387
khm,1986,32435
khm,1987,32417
khm,1988,32372
khm,1989,32304
khm,1990,32143
khm,1991,31904
khm,1992,31664
khm,1993,31482
khm,1994,31332
khm,1995,31132
khm,1996,30817
khm,1997,30315
khm,1998,29536
khm,1999,28372
khm,2000,26676
khm,2001,24567
khm,2002,22483
khm,2003,20715
khm,2004,19251
khm,2005,18087
khm,2006,17129
khm,2007,16273
khm,2008,15398
khm,2009,14471
khm,2010,13519
khm,2011,12609
khm,2012,11775
khm,2013,11073
khm,2014,10493
khm,2015,9982
khm,2016,9523
khm,2017,9092
khm,2018,8661
khm,2019,8284
khm,2020,7938
kir,1960,255
kir,1961,252
kir,1962,247
kir,1963,241
kir,1964,232
kir,1965,223
kir,1966,212
kir,1967,201
kir,1968,191
kir,1969,180
kir,1970,171
kir,1971,163
kir,1972,158
kir,1973,155
kir,1974,155
kir,1975,157
kir,1976,160
kir,1977,164
kir,1978,169
kir,1979,172
kir,1980,175
kir,1981,177
kir,1982,179
kir,1983,181
kir,1984,182
kir,1985,183
kir,1986,182
kir,1987,181
kir,1988,179
kir,1989,176
kir,1990,173
kir,1991,168
kir,1992,164
kir,1993,159
kir,1994,155
kir,1995,150
kir,1996,146
kir,1997,142
kir,1998,138
kir,1999,135
kir,2000,132
kir,2001,130
kir,2002,129
kir,2003,130
kir,2004,131
kir,2005,133
kir,2006,136
kir,2007,140
kir,2008,143
kir,2009,145
kir,2010,147
kir,2011,147
kir,2012,147
kir,2013,146
kir,2014,145
kir,2015,142
kir,2016,140
kir,2017,137
kir,2018,133
kir,2019,130
kir,2020,126
kna,1973,66
kna,1974,62
kna,1975,59
kna,1976,56
kna,1977,54
kna,1978,52
kna,1979,49
kna,1980,46
kna,1981,43
kna,1982,40
kna,1983,37
kna,1984,34
kna,1985,31
kna,1986,28
kna,1987,26
kna,1988,24
kna,1989,23
kna,1990,22
kna,1991,21
kna,1992,20
kna,1993,20
kna,1994,19
kna,1995,19
kna,1996,18
kna,1997,18
kna,1998,17
kna,1999,16
kna,2000,15
kna,2001,15
kna,2002,14
kna,2003,13
kna,2004,12
kna,2005,12
kna,2006,11
kna,2007,11
kna,2008,11
kna,2009,11
kna,2010,11
kna,2011,11
kna,2012,11
kna,2013,10
kna,2014,10
kna,2015,10
kna,2016,10
kna,2017,10
kna,2018,9
kna,2019,9
kna,2020,8
kor,1960,83304
kor,1961,79823
kor,1962,76207
kor,1963,72382
kor,1964,68381
kor,1965,64251
kor,1966,60060
kor,1967,55972
kor,1968,52115
kor,1969,48477
kor,1970,45143
kor,1971,42123
kor,1972,39443
kor,1973,37025
kor,1974,34807
kor,1975,32774
kor,1976,30865
kor,1977,29084
kor,1978,27429
kor,1979,25818
kor,1980,24206
kor,1981,22529
kor,1982,20717
kor,1983,18799
kor,1984,16840
kor,1985,14918
kor,1986,13182
kor,1987,11676
kor,1988,10478
kor,1989,9560
kor,1990,8846
kor,1991,8273
kor,1992,7765
kor,1993,7262
kor,1994,6745
kor,1995,6205
kor,1996,5653
kor,1997,5117
kor,1998,4616
kor,1999,4162
kor,2000,3757
kor,2001,3395
kor,2002,3072
kor,2003,2780
kor,2004,2513
kor,2005,2272
kor,2006,2068
kor,2007,1905
kor,2008,1778
kor,2009,1680
kor,2010,1605
kor,2011,1540
kor,2012,1475
kor,2013,1408
kor,2014,1339
kor,2015,1267
kor,2016,1195
kor,2017,1125
kor,2018,1059
kor,2019,997
kor,2020,940
kwt,1960,1082
kwt,1961,1149
kwt,1962,1227
kwt,1963,1312
kwt,1964,1398
kwt,1965,1482
kwt,1966,1564
kwt,1967,1642
kwt,1968,1711
kwt,1969,1771
kwt,1970,1816
kwt,1971,1839
kwt,1972,1842
kwt,1973,1824
kwt,1974,1789
kwt,1975,1744
kwt,1976,1692
kwt,1977,1642
kwt,1978,1594
kwt,1979,1547
kwt,1980,1494
kwt,1981,1428
kwt,1982,1351
kwt,1983,1267
kwt,1984,1182
kwt,1985,1100
kwt,1986,1019
kwt,1987,933
kwt,1988,839
kwt,1989,738
kwt,1990,645
kwt,1991,570
kwt,1992,518
kwt,1993,486
kwt,1994,472
kwt,1995,471
kwt,1996,474
kwt,1997,477
kwt,1998,478
kwt,1999,475
kwt,2000,469
kwt,2001,466
kwt,2002,465
kwt,2003,467
kwt,2004,471
kwt,2005,479
kwt,2006,490
kwt,2007,503
kwt,2008,513
kwt,2009,518
kwt,2010,516
kwt,2011,507
kwt,2012,493
kwt,2013,478
kwt,2014,466
kwt,2015,455
kwt,2016,446
kwt,2017,438
kwt,2018,431
kwt,2019,423
kwt,2020,414
lao,1979,18988
lao,1980,18869
lao,1981,18775
lao,1982,18745
lao,1983,18740
lao,1984,18761
lao,1985,18806
lao,1986,18879
lao,1987,18952
lao,1988,18991
lao,1989,18963
lao,1990,18845
lao,1991,18620
lao,1992,18269
lao,1993,17781
lao,1994,17202
lao,1995,16549
lao,1996,15831
lao,1997,15078
lao,1998,14338
lao,1999,13624
lao,2000,12954
lao,2001,12342
lao,2002,11787
lao,2003,11294
lao,2004,10856
lao,2005,10457
lao,2006,10080
lao,2007,9713
lao,2008,9351
lao,2009,8982
lao,2010,8615
lao,2011,8257
lao,2012,7903
lao,2013,7568
lao,2014,7262
lao,2015,6979
lao,2016,6719
lao,2017,6478
lao,2018,6249
lao,2019,6024
lao,2020,5803
lbn,1960,3862
lbn,1961,3846
lbn,1962,3823
lbn,1963,3796
lbn,1964,3757
lbn,1965,3716
lbn,1966,3672
lbn,1967,3629
lbn,1968,3594
lbn,1969,3566
lbn,1970,3540
lbn,1971,3524
lbn,1972,3507
lbn,1973,3487
lbn,1974,3465
lbn,1975,3436
lbn,1976,3391
lbn,1977,3325
lbn,1978,3242
lbn,1979,3143
lbn,1980,3030
lbn,1981,2907
lbn,1982,2780
lbn,1983,2651
lbn,1984,2527
lbn,1985,2415
lbn,1986,2321
lbn,1987,2243
lbn,1988,2186
lbn,1989,2143
lbn,1990,2108
lbn,1991,2076
lbn,1992,2043
lbn,1993,2003
lbn,1994,1954
lbn,1995,1893
lbn,1996,1818
lbn,1997,1732
lbn,1998,1639
lbn,1999,1539
lbn,2000,1433
lbn,2001,1323
lbn,2002,1215
lbn,2003,1107
lbn,2004,1002
lbn,2005,911
lbn,2006,837
lbn,2007,783
lbn,2008,751
lbn,2009,735
lbn,2010,733
lbn,2011,741
lbn,2012,751
lbn,2013,764
lbn,2014,772
lbn,2015,774
lbn,2016,771
lbn,2017,759
lbn,2018,742
lbn,2019,722
lbn,2020,694
lbr,1960,10931
lbr,1961,11179
lbr,1962,11402
lbr,1963,11607
lbr,1964,11783
lbr,1965,11932
lbr,1966,12071
lbr,1967,12192
lbr,1968,12291
lbr,1969,12385
lbr,1970,12483
lbr,1971,12589
lbr,1972,12731
lbr,1973,12874
lbr,1974,13011
lbr,1975,13161
lbr,1976,13323
lbr,1977,13524
lbr,1978,13755
lbr,1979,13987
lbr,1980,14224
lbr,1981,14449
lbr,1982,14657
lbr,1983,14866
lbr,1984,15100
lbr,1985,15353
lbr,1986,15624
lbr,1987,15865
lbr,1988,16061
lbr,1989,16172
lbr,1990,16181
lbr,1991,16088
lbr,1992,15913
lbr,1993,15718
lbr,1994,15534
lbr,1995,15374
lbr,1996,15245
lbr,1997,15108
lbr,1998,14950
lbr,1999,14725
lbr,2000,14394
lbr,2001,13947
lbr,2002,13444
lbr,2003,12881
lbr,2004,12286
lbr,2005,11714
lbr,2006,11219
lbr,2007,10812
lbr,2008,10496
lbr,2009,10253
lbr,2010,10084
lbr,2011,9965
lbr,2012,9887
lbr,2013,9824
lbr,2014,9838
lbr,2015,9721
lbr,2016,9654
lbr,2017,9601
lbr,2018,9541
lbr,2019,9459
lbr,2020,9377
lby,1960,11369
lby,1961,11157
lby,1962,10999
lby,1963,10861
lby,1964,10750
lby,1965,10655
lby,1966,10571
lby,1967,10477
lby,1968,10368
lby,1969,10239
lby,1970,10078
lby,1971,9881
lby,1972,9658
lby,1973,9391
lby,1974,9106
lby,1975,8819
lby,1976,8520
lby,1977,8222
lby,1978,7924
lby,1979,7636
lby,1980,7348
lby,1981,7082
lby,1982,6821
lby,1983,6567
lby,1984,6324
lby,1985,6075
lby,1986,5815
lby,1987,5541
lby,1988,5256
lby,1989,4960
lby,1990,4658
lby,1991,4361
lby,1992,4086
lby,1993,3836
lby,1994,3615
lby,1995,3425
lby,1996,3259
lby,1997,3114
lby,1998,2990
lby,1999,2884
lby,2000,2793
lby,2001,2717
lby,2002,2654
lby,2003,2590
lby,2004,2517
lby,2005,2428
lby,2006,2323
lby,2007,2205
lby,2008,2092
lby,2009,1993
lby,2010,1905
lby,2011,2019
lby,2012,1744
lby,2013,1666
lby,2014,1587
lby,2015,1511
lby,2016,1435
lby,2017,1361
lby,2018,1292
lby,2019,1229
lby,2020,1170
lca,1960,482
lca,1961,458
lca,1962,431
lca,1963,402
lca,1964,372
lca,1965,343
lca,1966,314
lca,1967,287
lca,1968,261
lca,1969,237
lca,1970,215
lca,1971,196
lca,1972,179
lca,1973,165
lca,1974,154
lca,1975,144
lca,1976,135
lca,1977,127
lca,1978,120
lca,1979,113
lca,1980,106
lca,1981,100
lca,1982,95
lca,1983,90
lca,1984,86
lca,1985,83
lca,1986,79
lca,1987,77
lca,1988,74
lca,1989,72
lca,1990,69
lca,1991,67
lca,1992,65
lca,1993,62
lca,1994,60
lca,1995,58
lca,1996,56
lca,1997,54
lca,1998,51
lca,1999,49
lca,2000,46
lca,2001,44
lca,2002,42
lca,2003,40
lca,2004,39
lca,2005,38
lca,2006,38
lca,2007,38
lca,2008,38
lca,2009,39
lca,2010,39
lca,2011,40
lca,2012,40
lca,2013,41
lca,2014,42
lca,2015,43
lca,2016,44
lca,2017,45
lca,2018,46
lca,2019,47
lca,2020,47
lka,1960,24559
lka,1961,23763
lka,1962,23249
lka,1963,22902
lka,1964,22607
lka,1965,22277
lka,1966,21812
lka,1967,21260
lka,1968,20750
lka,1969,20350
lka,1970,20043
lka,1971,19807
lka,1972,19612
lka,1973,19412
lka,1974,19159
lka,1975,18792
lka,1976,18253
lka,1977,17544
lka,1978,16692
lka,1979,15759
lka,1980,14816
lka,1981,13918
lka,1982,13013
lka,1983,11997
lka,1984,10874
lka,1985,9761
lka,1986,8765
lka,1987,7970
lka,1988,7425
lka,1989,7673
lka,1990,6932
lka,1991,6770
lka,1992,6585
lka,1993,6369
lka,1994,6126
lka,1995,5878
lka,1996,5645
lka,1997,5433
lka,1998,5237
lka,1999,5059
lka,2000,4905
lka,2001,4789
lka,2002,4702
lka,2003,4627
lka,2004,6337
lka,2005,4409
lka,2006,4227
lka,2007,4014
lka,2008,3826
lka,2009,5037
lka,2010,3535
lka,2011,3373
lka,2012,3185
lka,2013,2984
lka,2014,2786
lka,2015,2599
lka,2016,2434
lka,2017,2292
lka,2018,2167
lka,2019,2051
lka,2020,1946
lso,1960,4899
lso,1961,4970
lso,1962,5077
lso,1963,5201
lso,1964,5335
lso,1965,5471
lso,1966,5593
lso,1967,5695
lso,1968,5781
lso,1969,5845
lso,1970,5889
lso,1971,5923
lso,1972,5949
lso,1973,5956
lso,1974,5941
lso,1975,5892
lso,1976,5815
lso,1977,5717
lso,1978,5601
lso,1979,5469
lso,1980,5317
lso,1981,5161
lso,1982,5002
lso,1983,4846
lso,1984,4701
lso,1985,4559
lso,1986,4424
lso,1987,4294
lso,1988,4178
lso,1989,4076
lso,1990,3998
lso,1991,3948
lso,1992,3934
lso,1993,3965
lso,1994,4015
lso,1995,4073
lso,1996,4119
lso,1997,4145
lso,1998,4182
lso,1999,4224
lso,2000,4281
lso,2001,4332
lso,2002,4384
lso,2003,4438
lso,2004,4468
lso,2005,4489
lso,2006,4472
lso,2007,4381
lso,2008,4526
lso,2009,4280
lso,2010,4091
lso,2011,3961
lso,2012,4012
lso,2013,4043
lso,2014,4085
lso,2015,4113
lso,2016,4116
lso,2017,4114
lso,2018,4033
lso,2019,3973
lso,2020,3859
ltu,1968,1133
ltu,1969,1064
ltu,1970,964
ltu,1971,899
ltu,1972,891
ltu,1973,912
ltu,1974,930
ltu,1975,935
ltu,1976,931
ltu,1977,919
ltu,1978,900
ltu,1979,873
ltu,1980,844
ltu,1981,823
ltu,1982,812
ltu,1983,806
ltu,1984,796
ltu,1985,773
ltu,1986,732
ltu,1987,678
ltu,1988,638
ltu,1989,635
ltu,1990,662
ltu,1991,700
ltu,1992,727
ltu,1993,711
ltu,1994,636
ltu,1995,534
ltu,1996,448
ltu,1997,391
ltu,1998,350
ltu,1999,318
ltu,2000,291
ltu,2001,268
ltu,2002,249
ltu,2003,236
ltu,2004,227
ltu,2005,220
ltu,2006,212
ltu,2007,199
ltu,2008,184
ltu,2009,168
ltu,2010,154
ltu,2011,142
ltu,2012,133
ltu,2013,128
ltu,2014,125
ltu,2015,124
ltu,2016,118
ltu,2017,108
ltu,2018,96
ltu,2019,85
ltu,2020,75
lux,1960,165
lux,1961,158
lux,1962,150
lux,1963,142
lux,1964,135
lux,1965,126
lux,1966,118
lux,1967,110
lux,1968,101
lux,1969,93
lux,1970,85
lux,1971,78
lux,1972,71
lux,1973,65
lux,1974,60
lux,1975,56
lux,1976,52
lux,1977,50
lux,1978,48
lux,1979,46
lux,1980,45
lux,1981,44
lux,1982,43
lux,1983,42
lux,1984,41
lux,1985,40
lux,1986,39
lux,1987,38
lux,1988,37
lux,1989,36
lux,1990,35
lux,1991,34
lux,1992,32
lux,1993,31
lux,1994,30
lux,1995,28
lux,1996,27
lux,1997,25
lux,1998,23
lux,1999,22
lux,2000,20
lux,2001,19
lux,2002,18
lux,2003,16
lux,2004,16
lux,2005,15
lux,2006,14
lux,2007,14
lux,2008,13
lux,2009,13
lux,2010,13
lux,2011,13
lux,2012,13
lux,2013,14
lux,2014,14
lux,2015,14
lux,2016,14
lux,2017,14
lux,2018,15
lux,2019,15
lux,2020,15
lva,1980,548
lva,1981,559
lva,1982,568
lva,1983,570
lva,1984,558
lva,1985,535
lva,1986,508
lva,1987,482
lva,1988,467
lva,1989,472
lva,1990,487
lva,1991,496
lva,1992,486
lva,1993,460
lva,1994,425
lva,1995,385
lva,1996,343
lva,1997,303
lva,1998,268
lva,1999,241
lva,2000,222
lva,2001,210
lva,2002,204
lva,2003,200
lva,2004,194
lva,2005,188
lva,2006,180
lva,2007,173
lva,2008,165
lva,2009,156
lva,2010,145
lva,2011,132
lva,2012,120
lva,2013,108
lva,2014,98
lva,2015,90
lva,2016,83
lva,2017,79
lva,2018,75
lva,2019,72
lva,2020,68
mar,1960,88653
mar,1961,89287
mar,1962,89614
mar,1963,89567
mar,1964,89148
mar,1965,88309
mar,1966,87104
mar,1967,85708
mar,1968,84201
mar,1969,82730
mar,1970,81400
mar,1971,80292
mar,1972,79322
mar,1973,78431
mar,1974,77490
mar,1975,76473
mar,1976,75392
mar,1977,74215
mar,1978,72960
mar,1979,71623
mar,1980,70115
mar,1981,68377
mar,1982,66354
mar,1983,64014
mar,1984,61355
mar,1985,58501
mar,1986,55620
mar,1987,52864
mar,1988,50267
mar,1989,47932
mar,1990,45791
mar,1991,43792
mar,1992,41802
mar,1993,39826
mar,1994,37841
mar,1995,35850
mar,1996,33946
mar,1997,32188
mar,1998,30611
mar,1999,29206
mar,2000,27985
mar,2001,26872
mar,2002,25821
mar,2003,24807
mar,2004,23771
mar,2005,22741
mar,2006,21697
mar,2007,20731
mar,2008,19830
mar,2009,19001
mar,2010,18231
mar,2011,17461
mar,2012,16674
mar,2013,15863
mar,2014,15029
mar,2015,14166
mar,2016,13348
mar,2017,12582
mar,2018,11907
mar,2019,11285
mar,2020,10720
mco,1986,3
mco,1987,3
mco,1988,3
mco,1989,2
mco,1990,2
mco,1991,2
mco,1992,2
mco,1993,2
mco,1994,2
mco,1995,2
mco,1996,2
mco,1997,2
mco,1998,2
mco,1999,2
mco,2000,2
mco,2001,2
mco,2002,2
mco,2003,2
mco,2004,1
mco,2005,1
mco,2006,1
mco,2007,1
mco,2008,1
mco,2009,1
mco,2010,1
mco,2011,1
mco,2012,1
mco,2013,1
mco,2014,1
mco,2015,1
mco,2016,1
mco,2017,1
mco,2018,1
mco,2019,1
mco,2020,1
mda,1972,3444
mda,1973,3406
mda,1974,3375
mda,1975,3347
mda,1976,3324
mda,1977,3309
mda,1978,3295
mda,1979,3292
mda,1980,3291
mda,1981,3282
mda,1982,3244
mda,1983,3184
mda,1984,3100
mda,1985,2995
mda,1986,2862
mda,1987,2713
mda,1988,2553
mda,1989,2405
mda,1990,2279
mda,1991,2179
mda,1992,2112
mda,1993,2065
mda,1994,2020
mda,1995,1963
mda,1996,1882
mda,1997,1767
mda,1998,1623
mda,1999,1455
mda,2000,1276
mda,2001,1110
mda,2002,969
mda,2003,858
mda,2004,781
mda,2005,731
mda,2006,702
mda,2007,686
mda,2008,678
mda,2009,672
mda,2010,665
mda,2011,654
mda,2012,638
mda,2013,622
mda,2014,604
mda,2015,588
mda,2016,568
mda,2017,550
mda,2018,532
mda,2019,513
mda,2020,494
mdg,1969,27366
mdg,1970,28408
mdg,1971,29499
mdg,1972,30665
mdg,1973,31916
mdg,1974,33245
mdg,1975,34594
mdg,1976,35895
mdg,1977,37152
mdg,1978,38381
mdg,1979,39640
mdg,1980,40882
mdg,1981,42197
mdg,1982,43515
mdg,1983,44756
mdg,1984,45838
mdg,1985,46720
mdg,1986,47357
mdg,1987,47769
mdg,1988,47956
mdg,1989,47973
mdg,1990,47853
mdg,1991,47756
mdg,1992,47691
mdg,1993,47606
mdg,1994,47465
mdg,1995,47178
mdg,1996,46686
mdg,1997,46004
mdg,1998,45162
mdg,1999,44170
mdg,2000,43155
mdg,2001,42130
mdg,2002,41137
mdg,2003,40165
mdg,2004,39204
mdg,2005,38312
mdg,2006,37459
mdg,2007,36636
mdg,2008,35897
mdg,2009,35209
mdg,2010,34603
mdg,2011,34133
mdg,2012,33753
mdg,2013,33434
mdg,2014,33184
mdg,2015,32975
mdg,2016,32789
mdg,2017,32585
mdg,2018,32355
mdg,2019,32092
mdg,2020,31855
mdv,1966,1064
mdv,1967,1046
mdv,1968,1025
mdv,1969,1003
mdv,1970,977
mdv,1971,948
mdv,1972,915
mdv,1973,879
mdv,1974,844
mdv,1975,812
mdv,1976,786
mdv,1977,767
mdv,1978,755
mdv,1979,747
mdv,1980,743
mdv,1981,741
mdv,1982,739
mdv,1983,734
mdv,1984,725
mdv,1985,711
mdv,1986,691
mdv,1987,667
mdv,1988,638
mdv,1989,607
mdv,1990,573
mdv,1991,536
mdv,1992,496
mdv,1993,455
mdv,1994,414
mdv,1995,371
mdv,1996,330
mdv,1997,291
mdv,1998,254
mdv,1999,222
mdv,2000,193
mdv,2001,169
mdv,2002,150
mdv,2003,134
mdv,2004,128
mdv,2005,112
mdv,2006,105
mdv,2007,99
mdv,2008,94
mdv,2009,90
mdv,2010,86
mdv,2011,82
mdv,2012,78
mdv,2013,73
mdv,2014,68
mdv,2015,63
mdv,2016,57
mdv,2017,52
mdv,2018,47
mdv,2019,42
mdv,2020,38
mex,1960,177333
mex,1961,175211
mex,1962,173509
mex,1963,172187
mex,1964,171235
mex,1965,170443
mex,1966,169781
mex,1967,169170
mex,1968,168300
mex,1969,167163
mex,1970,165503
mex,1971,163273
mex,1972,160578
mex,1973,157391
mex,1974,153836
mex,1975,149761
mex,1976,145370
mex,1977,140681
mex,1978,135878
mex,1979,130990
mex,1980,126165
mex,1981,121520
mex,1982,117053
mex,1983,112893
mex,1984,108878
mex,1985,105176
mex,1986,101540
mex,1987,97994
mex,1988,94444
mex,1989,90848
mex,1990,87245
mex,1991,83663
mex,1992,80131
mex,1993,76698
mex,1994,73365
mex,1995,70174
mex,1996,67093
mex,1997,64089
mex,1998,61246
mex,1999,58519
mex,2000,55921
mex,2001,53456
mex,2002,51158
mex,2003,48938
mex,2004,46884
mex,2005,44987
mex,2006,43211
mex,2007,41560
mex,2008,40080
mex,2009,38731
mex,2010,37469
mex,2011,36250
mex,2012,35073
mex,2013,33910
mex,2014,32728
mex,2015,31538
mex,2016,30368
mex,2017,29178
mex,2018,28010
mex,2019,26892
mex,2020,25833
mhl,1960,55
mhl,1961,54
mhl,1962,53
mhl,1963,52
mhl,1964,52
mhl,1965,52
mhl,1966,52
mhl,1967,52
mhl,1968,53
mhl,1969,54
mhl,1970,55
mhl,1971,55
mhl,1972,57
mhl,1973,58
mhl,1974,60
mhl,1975,62
mhl,1976,65
mhl,1977,67
mhl,1978,70
mhl,1979,73
mhl,1980,75
mhl,1981,78
mhl,1982,79
mhl,1983,81
mhl,1984,82
mhl,1985,82
mhl,1986,82
mhl,1987,81
mhl,1988,80
mhl,1989,78
mhl,1990,75
mhl,1991,73
mhl,1992,70
mhl,1993,68
mhl,1994,66
mhl,1995,64
mhl,1996,64
mhl,1997,63
mhl,1998,63
mhl,1999,63
mhl,2000,63
mhl,2001,63
mhl,2002,62
mhl,2003,61
mhl,2004,60
mhl,2005,60
mhl,2006,59
mhl,2007,57
mhl,2008,56
mhl,2009,55
mhl,2010,53
mhl,2011,51
mhl,2012,49
mhl,2013,47
mhl,2014,45
mhl,2015,43
mhl,2016,41
mhl,2017,39
mhl,2018,37
mhl,2019,36
mhl,2020,35
mkd,1982,2015
mkd,1983,1904
mkd,1984,1820
mkd,1985,1773
mkd,1986,1715
mkd,1987,1606
mkd,1988,1461
mkd,1989,1312
mkd,1990,1182
mkd,1991,1079
mkd,1992,1003
mkd,1993,926
mkd,1994,814
mkd,1995,676
mkd,1996,562
mkd,1997,497
mkd,1998,460
mkd,1999,423
mkd,2000,380
mkd,2001,344
mkd,2002,327
mkd,2003,321
mkd,2004,312
mkd,2005,294
mkd,2006,273
mkd,2007,254
mkd,2008,239
mkd,2009,224
mkd,2010,211
mkd,2011,204
mkd,2012,208
mkd,2013,218
mkd,2014,229
mkd,2015,232
mkd,2016,221
mkd,2017,193
mkd,2018,160
mkd,2019,133
mkd,2020,114
mli,1964,53707
mli,1965,53498
mli,1966,53415
mli,1967,53363
mli,1968,53380
mli,1969,53409
mli,1970,53516
mli,1971,53570
mli,1972,53566
mli,1973,53540
mli,1974,53407
mli,1975,53172
mli,1976,52869
mli,1977,52525
mli,1978,52197
mli,1979,51861
mli,1980,51509
mli,1981,51132
mli,1982,50714
mli,1983,50238
mli,1984,49745
mli,1985,49299
mli,1986,48914
mli,1987,48618
mli,1988,48443
mli,1989,48405
mli,1990,48527
mli,1991,48789
mli,1992,49186
