geo,time,nv_mnf_tech_zs_un
sgp,1997,74.53976
sgp,1998,74.51049
sgp,1999,75.83568
sgp,2000,78.5222
sgp,2001,79.27645
sgp,2002,80.49168
sgp,2003,80.60023
sgp,2004,82.33631
sgp,2005,82.75527
sgp,2006,84.58
sgp,2007,86.55928
sgp,2008,88.037
sgp,2009,83.06575
sgp,2010,85.18132
sgp,2011,85.64301
sgp,2012,84.59711
sgp,2013,85.17266
sgp,2014,85.06555
sgp,2015,81.41811
sgp,2016,80.89677
sgp,2017,82.35116
sgp,2018,86.39776
sgp,2019,85.06252
slv,1990,27.75912
slv,1991,27.75912
slv,1992,23.60377
slv,1993,25.28298
slv,1994,21.70029
slv,1995,7.16782
slv,1996,22.68606
slv,1997,12.30333
slv,1998,19.12749
slv,1999,19.12749
slv,2000,19.12749
slv,2001,19.12749
slv,2002,19.12749
slv,2003,19.12749
slv,2004,19.12749
slv,2005,19.12749
slv,2006,19.12749
slv,2007,19.12749
slv,2008,19.12749
slv,2009,19.12749
slv,2010,19.12749
slv,2011,19.12749
slv,2012,19.12749
slv,2013,19.12749
slv,2014,19.12749
slv,2015,19.12749
slv,2016,19.12749
slv,2017,19.12749
slv,2018,19.12749
slv,2019,19.12749
srb,1990,24.41155
srb,1991,24.41155
srb,1992,24.41155
srb,1993,24.41155
srb,1994,24.41155
srb,1995,24.41155
srb,1996,24.41155
srb,1997,24.41155
srb,1998,24.41155
srb,1999,24.41155
srb,2000,24.41155
srb,2001,24.41155
srb,2002,24.41155
srb,2003,24.41155
srb,2004,24.41155
srb,2005,24.41156
srb,2006,21.35888
srb,2007,22.06611
srb,2008,21.84593
srb,2009,20.41613
srb,2010,18.64357
srb,2011,19.62811
srb,2012,20.06177
srb,2013,24.88078
srb,2014,25.9248
srb,2015,25.74079
srb,2016,25.41505
srb,2017,25.76814
srb,2018,24.64769
srb,2019,24.64769
sur,1990,9.79381
sur,1991,8.38574
sur,1992,9.36749
sur,1993,11.64407
sur,1994,12.97394
sur,1995,12.97394
sur,1996,12.97394
sur,1997,12.97394
sur,1998,12.97394
sur,1999,12.97394
sur,2000,12.97394
sur,2001,12.97394
sur,2002,12.97394
sur,2003,11.61951
sur,2004,11.61951
sur,2005,11.61951
sur,2006,11.61951
sur,2007,11.61951
sur,2008,11.61951
sur,2009,11.61951
sur,2010,11.61951
sur,2011,11.61951
sur,2012,11.61951
sur,2013,11.61951
sur,2014,11.61951
sur,2015,11.61951
sur,2016,11.61951
sur,2017,11.61951
sur,2018,11.61951
sur,2019,11.61951
svk,1990,25.84816
svk,1991,25.84816
svk,1992,23.15832
svk,1993,30.08472
svk,1994,27.78351
svk,1995,31.61309
svk,1996,30.99961
svk,1997,34.36515
svk,1998,36.5004
svk,1999,37.16814
svk,2000,33.66096
svk,2001,34.97682
svk,2002,36.05898
svk,2003,38.20938
svk,2004,35.17935
svk,2005,36.12638
svk,2006,39.98559
svk,2007,43.41826
svk,2008,41.5328
svk,2009,43.30238
svk,2010,46.58202
svk,2011,44.85914
svk,2012,48.48723
svk,2013,50.01632
svk,2014,47.96861
svk,2015,49.66454
svk,2016,48.14361
svk,2017,48.67106
svk,2018,49.5167
svk,2019,50.73489
svn,1990,33.06803
svn,1991,30.71318
svn,1992,31.7698
svn,1993,28.72134
svn,1994,34.62687
svn,1995,33.50903
svn,1996,33.98847
svn,1997,34.57036
svn,1998,36.27387
svn,1999,35.41066
svn,2000,36.60224
svn,2001,37.49659
svn,2002,38.91904
svn,2003,41.85262
svn,2004,42.61985
svn,2005,42.2951
svn,2006,43.26555
svn,2007,43.00217
svn,2008,45.78038
svn,2009,46.52051
svn,2010,48.31536
svn,2011,49.39055
svn,2012,49.78994
svn,2013,50.73044
svn,2014,49.89185
svn,2015,37.53533
svn,2016,37.26917
svn,2017,37.99802
svn,2018,37.34784
svn,2019,37.23775
swe,1990,42.57187
swe,1991,44.90568
swe,1992,46.65463
swe,1993,48.02118
swe,1994,48.38881
swe,1995,45.86461
swe,1996,48.27551
swe,1997,52.42208
swe,1998,52.03012
swe,1999,52.22866
swe,2000,50.23595
swe,2001,47.6971
swe,2002,48.02525
swe,2003,51.29403
swe,2004,53.20122
swe,2005,53.59074
swe,2006,53.86472
swe,2007,53.23747
swe,2008,46.05942
swe,2009,41.62847
swe,2010,45.03608
swe,2011,47.72594
swe,2012,54.62327
swe,2013,55.14753
swe,2014,46.54024
swe,2015,53.60818
swe,2016,52.77591
swe,2017,53.05297
swe,2018,53.22855
swe,2019,52.37381
swz,1990,1.68186
swz,1991,0.89849
swz,1992,0.87618
swz,1993,0.98425
swz,1994,0.91803
swz,1995,0.92932
swz,1996,0.95298
swz,1997,0.95298
swz,1998,0.95298
swz,1999,0.95298
swz,2000,0.95298
swz,2001,0.8223
swz,2002,0.8223
swz,2003,0.8223
swz,2004,1.63023
swz,2005,1.63023
swz,2006,1.63023
swz,2007,1.63023
swz,2008,1.63023
swz,2009,1.63023
swz,2010,1.63023
swz,2011,2.23449
swz,2012,2.23449
swz,2013,2.23449
swz,2014,2.23449
swz,2015,2.23449
swz,2016,2.23449
swz,2017,2.23449
swz,2018,2.23449
swz,2019,2.23449
syr,1990,9.36605
syr,1991,16.94532
syr,1992,10.09095
syr,1993,23.36397
syr,1994,24.00443
syr,1995,21.51935
syr,1996,21.51935
syr,1997,21.51935
syr,1998,21.51935
syr,1999,21.51935
syr,2000,21.51935
syr,2001,21.51935
syr,2002,21.51935
syr,2003,21.51935
syr,2004,21.51935
syr,2005,21.51935
syr,2006,21.51935
syr,2007,21.51935
syr,2008,21.51935
syr,2009,21.51935
syr,2010,21.51935
syr,2011,21.51935
syr,2012,21.51935
syr,2013,21.51935
syr,2014,21.51935
syr,2015,21.51935
syr,2016,21.51935
syr,2017,21.51935
syr,2018,21.51935
syr,2019,21.51935
tha,1990,20.89643
tha,1991,26.52348
tha,1992,26.52348
tha,1993,20.68478
tha,1994,30.88529
tha,1995,30.88532
tha,1996,37.40542
tha,1997,37.23949
tha,1998,34.76121
tha,1999,34.72742
tha,2000,37.9426
tha,2001,37.86267
tha,2002,42.11112
tha,2003,42.0333
tha,2004,42.0333
tha,2005,46.26757
tha,2006,46.37827
tha,2007,46.26757
tha,2008,46.26757
tha,2009,43.84136
tha,2010,43.84136
tha,2011,40.62675
tha,2012,40.7085
tha,2013,40.7085
tha,2014,41.35567
tha,2015,41.35567
tha,2016,40.35326
tha,2017,41.35567
tha,2018,41.35567
tha,2019,41.35567
tjk,1990,2.70302
tjk,1991,2.70302
tjk,1992,2.70302
tjk,1993,2.70303
tjk,1994,2.70302
tjk,1995,2.70301
tjk,1996,2.70301
tjk,1997,2.70301
tjk,1998,2.70301
tjk,1999,2.70302
tjk,2000,2.70302
tjk,2001,2.70302
tjk,2002,2.70301
tjk,2003,2.70302
tjk,2004,2.70302
tjk,2005,2.52762
tjk,2006,3.27905
tjk,2007,1.26102
tjk,2008,2.61188
tjk,2009,2.61188
tjk,2010,3.65088
tjk,2011,3.6505
tjk,2012,2.94576
tjk,2013,2.49364
tjk,2014,1.86186
tjk,2015,2.1916
tjk,2016,2.83074
tjk,2017,2.79521
tjk,2018,2.59832
tjk,2019,2.65008
ton,1990,3.14151
ton,1991,2.29714
ton,1992,3.07472
ton,1993,3.1415
ton,1994,2.27033
ton,1995,1.61035
ton,1996,1.61034
ton,1997,1.61035
ton,1998,3.1415
ton,1999,3.1415
ton,2000,1.61035
ton,2001,1.61035
ton,2002,1.61035
ton,2003,1.61035
ton,2004,1.61035
ton,2005,1.61035
ton,2006,1.61035
ton,2007,1.61035
ton,2008,1.61035
ton,2009,1.61035
ton,2010,1.61035
ton,2011,1.61035
ton,2012,1.61035
ton,2013,1.61035
ton,2014,1.61035
ton,2015,1.61035
ton,2016,1.61035
ton,2017,1.61035
ton,2018,1.61035
ton,2019,1.61035
tto,1990,22.60776
tto,1991,29.69812
tto,1992,20.69835
tto,1993,27.49754
tto,1994,38.46322
tto,1995,40.1533
tto,1996,39.21699
tto,1997,26.44631
tto,1998,28.60624
tto,1999,24.05966
tto,2000,27.13902
tto,2001,28.90843
tto,2002,23.8059
tto,2003,30.07696
tto,2004,34.55537
tto,2005,36.52852
tto,2006,39.5985
tto,2007,39.5985
tto,2008,39.5985
tto,2009,39.5985
tto,2010,39.5985
tto,2011,39.5985
tto,2012,39.5985
tto,2013,39.5985
tto,2014,39.5985
tto,2015,39.5985
tto,2016,39.5985
tto,2017,39.5985
tto,2018,39.5985
tto,2019,39.5985
tun,1990,9.38862
tun,1991,11.0914
tun,1992,10.78686
tun,1993,12.12866
tun,1994,13.35523
tun,1995,16.72763
tun,1996,17.40691
tun,1997,18.12626
tun,1998,19.34283
tun,1999,19.51115
tun,2000,19.57705
tun,2001,20.29438
tun,2002,21.12366
tun,2003,9.67001
tun,2004,9.59805
tun,2005,9.82948
tun,2006,9.32296
tun,2007,26.49098
tun,2008,7.17452
tun,2009,7.04139
tun,2010,7.47102
tun,2011,24.2475
tun,2012,26.14777
tun,2013,25.92141
tun,2014,25.85814
tun,2015,25.05248
tun,2016,27.57022
tun,2017,27.57022
tun,2018,27.57022
tun,2019,27.57022
tur,1990,26.34095
tur,1991,26.75157
tur,1992,28.35936
tur,1993,29.18014
tur,1994,27.8814
tur,1995,28.37103
tur,1996,27.6104
tur,1997,28.26802
tur,1998,25.54863
tur,1999,26.40366
tur,2000,28.03855
tur,2001,25.66088
tur,2002,27.3343
tur,2003,31.08372
tur,2004,31.81452
tur,2005,30.69699
tur,2006,31.17121
tur,2007,31.63832
tur,2008,32.62228
tur,2009,33.75085
tur,2010,32.68556
tur,2011,32.10531
tur,2012,32.03714
tur,2013,31.24807
tur,2014,31.99187
tur,2015,32.84692
tur,2016,33.15501
tur,2017,33.58878
tur,2018,35.44688
tur,2019,33.72251
tza,1990,17.54897
tza,1991,23.71388
tza,1992,19.33306
tza,1993,21.72652
tza,1994,21.88147
tza,1995,12.6376
tza,1996,12.63838
tza,1997,12.63963
tza,1998,12.62038
tza,1999,12.62007
tza,2000,20.20661
tza,2001,20.20661
tza,2002,19.31945
tza,2003,8.32459
tza,2004,4.89256
tza,2005,3.70004
tza,2006,1.37631
tza,2007,1.37641
tza,2008,11.16579
tza,2009,8.56086
tza,2010,11.99675
tza,2011,12.14389
tza,2012,11.47638
tza,2013,6.83169
tza,2014,6.75085
tza,2015,6.60028
tza,2016,6.45708
tza,2017,6.4533
tza,2018,6.44937
tza,2019,6.46409
uga,1990,14.27992
uga,1991,14.27992
uga,1992,14.27992
uga,1993,14.27992
uga,1994,12.73654
uga,1995,12.11121
uga,1996,13.71227
uga,1997,11.10694
uga,1998,10.62148
uga,1999,10.72381
uga,2000,11.06716
uga,2001,11.06716
uga,2002,11.06716
uga,2003,11.06716
uga,2004,11.06716
uga,2005,11.06716
uga,2006,11.06716
uga,2007,11.06716
uga,2008,11.06716
uga,2009,11.06716
uga,2010,11.06716
uga,2011,11.06716
uga,2012,11.06716
uga,2013,11.06716
uga,2014,11.06716
uga,2015,11.06716
uga,2016,11.06716
uga,2017,11.06716
uga,2018,11.06716
uga,2019,11.06716
ukr,1990,20.94578
ukr,1991,20.94578
ukr,1992,20.94578
ukr,1993,21.33616
ukr,1994,21.89445
ukr,1995,21.94348
ukr,1996,19.96213
ukr,1997,19.9233
ukr,1998,21.39174
ukr,1999,20.56969
ukr,2000,23.34419
ukr,2001,33.00857
ukr,2002,33.14248
ukr,2003,32.97821
ukr,2004,33.47888
ukr,2005,33.12441
ukr,2006,33.15324
ukr,2007,33.15147
ukr,2008,32.92336
ukr,2009,32.90965
ukr,2010,32.73588
ukr,2011,32.78578
ukr,2012,34.96993
ukr,2013,41.97689
ukr,2014,31.1451
ukr,2015,30.69307
ukr,2016,29.89885
ukr,2017,27.4031
ukr,2018,28.83557
ukr,2019,28.10056
ury,1990,19.70114
ury,1991,16.94584
ury,1992,17.37965
ury,1993,18.3991
ury,1994,16.95489
ury,1995,15.54325
ury,1996,13.90441
ury,1997,11.79024
ury,1998,12.71819
ury,1999,13.80268
ury,2000,13.16243
ury,2001,13.59602
ury,2002,13.80269
ury,2003,14.83275
ury,2004,10.81851
ury,2005,11.36271
ury,2006,13.41203
ury,2007,14.24898
ury,2008,14.46455
ury,2009,13.21953
ury,2010,13.7974
ury,2011,13.90316
ury,2012,15.28891
ury,2013,19.03909
ury,2014,18.46797
ury,2015,18.48275
ury,2016,18.48275
ury,2017,18.48275
ury,2018,18.48275
ury,2019,18.48275
usa,1990,48.65405
usa,1991,48.96738
usa,1992,48.47892
usa,1993,48.86964
usa,1994,49.17517
usa,1995,49.22243
usa,1996,49.22226
usa,1997,51.70567
usa,1998,51.78604
usa,1999,51.57494
usa,2000,51.01317
usa,2001,49.57009
usa,2002,50.3849
usa,2003,50.41284
usa,2004,50.39386
usa,2005,49.31062
usa,2006,49.46574
usa,2007,50.61013
usa,2008,51.32768
usa,2009,47.42771
usa,2010,48.07155
usa,2011,47.59391
usa,2012,47.78582
usa,2013,47.50141
usa,2014,48.70442
usa,2015,48.32393
usa,2016,47.94896
usa,2017,48.31375
usa,2018,47.83329
usa,2019,47.05439
uzb,1990,19.73223
uzb,1991,19.73223
uzb,1992,19.73223
uzb,1993,19.73223
uzb,1994,19.73223
uzb,1995,19.73223
uzb,1996,19.73223
uzb,1997,19.73223
uzb,1998,19.73223
uzb,1999,19.73223
uzb,2000,19.73223
uzb,2001,19.73223
uzb,2002,19.73223
uzb,2003,19.73223
uzb,2004,19.73223
uzb,2005,19.73223
uzb,2006,19.73223
uzb,2007,19.73223
uzb,2008,19.73223
uzb,2009,19.73223
uzb,2010,19.73223
uzb,2011,19.73223
uzb,2012,19.73223
uzb,2013,19.73223
uzb,2014,19.94187
uzb,2015,18.02891
uzb,2016,16.59759
uzb,2017,20.07933
uzb,2018,23.45598
uzb,2019,23.26799
ven,1990,14.50087
ven,1991,21.68868
ven,1992,21.97785
ven,1993,21.85458
ven,1994,21.82876
ven,1995,23.21432
ven,1996,23.62717
ven,1997,21.89013
ven,1998,34.28247
ven,1999,34.28247
ven,2000,34.28247
ven,2001,34.28247
ven,2002,34.28247
ven,2003,34.28247
ven,2004,34.28247
ven,2005,34.28247
ven,2006,34.28247
ven,2007,34.28247
ven,2008,34.28247
ven,2009,34.28247
ven,2010,34.28247
ven,2011,34.28247
ven,2012,34.28247
ven,2013,34.28247
ven,2014,34.28247
ven,2015,34.28247
ven,2016,34.28247
ven,2017,34.28247
ven,2018,34.28247
ven,2019,34.28247
vnm,1990,21.37418
vnm,1991,21.37418
vnm,1992,21.37418
vnm,1993,21.37418
vnm,1994,21.37418
vnm,1995,21.37418
vnm,1996,21.37418
vnm,1997,21.37418
vnm,1998,21.37418
vnm,1999,20.60613
vnm,2000,23.45451
vnm,2001,21.85804
vnm,2002,21.85804
vnm,2003,21.85804
vnm,2004,24.04169
vnm,2005,24.04169
vnm,2006,25.43053
vnm,2007,26.13679
vnm,2008,25.72909
vnm,2009,29.615
vnm,2010,25.42911
vnm,2011,20.54018
vnm,2012,25.59273
vnm,2013,32.39356
vnm,2014,40.83202
vnm,2015,38.69011
vnm,2016,39.20098
vnm,2017,41.29516
vnm,2018,39.47508
vnm,2019,39.01175
yem,1990,29.51599
yem,1991,33.50749
yem,1992,28.3716
yem,1993,26.06712
yem,1994,12.89649
yem,1995,19.71526
yem,1996,39.01992
yem,1997,2.7237
yem,1998,2.7237
yem,1999,2.84908
yem,2000,5.61806
yem,2001,2.27171
yem,2002,2.0565
yem,2003,1.5211
yem,2004,2.30998
yem,2005,2.55551
yem,2006,2.66094
yem,2007,1.84029
yem,2008,1.46315
yem,2009,1.7522
yem,2010,2.37098
yem,2011,2.25998
yem,2012,2.24652
yem,2013,2.19998
yem,2014,2.06496
yem,2015,2.06496
yem,2016,2.06496
yem,2017,2.06496
yem,2018,2.06496
yem,2019,2.06496
zaf,1990,27.84793
zaf,1991,30.53869
zaf,1992,24.08107
zaf,1993,29.4147
zaf,1994,30.23005
zaf,1995,31.7511
zaf,1996,30.62969
zaf,1997,30.43758
zaf,1998,29.36857
zaf,1999,23.70443
zaf,2000,24.24064
zaf,2001,25.61632
zaf,2002,25.46015
zaf,2003,25.05675
zaf,2004,25.20797
zaf,2005,25.57882
zaf,2006,25.99938
zaf,2007,24.53729
zaf,2008,23.55713
zaf,2009,24.96186
zaf,2010,25.16443
zaf,2011,24.42803
zaf,2012,24.42803
zaf,2013,24.42803
zaf,2014,24.42803
zaf,2015,24.42803
zaf,2016,24.42803
zaf,2017,24.42803
zaf,2018,24.42803
zaf,2019,24.42803
zmb,1990,15.77173
zmb,1991,9.77993
zmb,1992,9.77993
zmb,1993,16.40194
zmb,1994,21.08268
zmb,1995,21.08268
zmb,1996,21.08268
zmb,1997,21.08268
zmb,1998,21.08268
zmb,1999,21.08268
zmb,2000,21.08268
zmb,2001,21.08268
zmb,2002,21.08268
zmb,2003,6.08084
zmb,2004,6.08084
zmb,2005,6.08084
zmb,2006,6.08084
zmb,2007,6.08084
zmb,2008,6.08084
zmb,2009,6.08084
zmb,2010,6.08084
zmb,2011,15.02829
zmb,2012,14.76665
zmb,2013,9.91936
zmb,2014,9.66646
zmb,2015,10.083
zmb,2016,9.72547
zmb,2017,9.72547
zmb,2018,9.72547
zmb,2019,9.72547
zwe,1990,9.90479
zwe,1991,9.90479
zwe,1992,9.90479
zwe,1993,9.90479
zwe,1994,9.90479
zwe,1995,9.90479
zwe,1996,9.90479
zwe,1997,9.90479
zwe,1998,9.90479
zwe,1999,9.90479
zwe,2000,9.90479
zwe,2001,9.90479
zwe,2002,9.90479
zwe,2003,9.90479
zwe,2004,9.90479
zwe,2005,9.90479
zwe,2006,9.90479
zwe,2007,9.90479
zwe,2008,9.90479
zwe,2009,9.90479
zwe,2010,24.65475
zwe,2011,21.10002
zwe,2012,19.67642
zwe,2013,21.78526
zwe,2014,23.479
zwe,2015,21.19846
zwe,2016,25.99092
zwe,2017,21.50927
zwe,2018,21.39105
zwe,2019,21.39105
