geo,time,fm_lbl_bmny_zg
slb,2013,12.38632
slb,2014,5.55986
slb,2015,15.01065
slb,2016,13.43959
slb,2017,3.4978
slb,2018,6.82719
slb,2019,-3.06403
slb,2020,6.61389
sle,1961,8.48401
sle,1962,9.40171
sle,1963,0.23438
sle,1964,10.09353
sle,1965,4.53097
sle,1966,4.47003
sle,1967,2.23663
sle,1968,23.74762
sle,1969,17.37125
sle,1970,-5.5883
sle,1971,11.07514
sle,1972,17.63114
sle,1973,26.11927
sle,1974,18.63337
sle,1975,8.33826
sle,1976,22.19432
sle,1977,21.70106
sle,1978,31.61797
sle,1979,19.65531
sle,1980,21.56342
sle,1981,2.6228
sle,1982,56.79857
sle,1983,31.62949
sle,1984,28.31073
sle,1985,71.097
sle,1986,88.40061
sle,1987,64.01796
sle,1988,56.8763
sle,1989,74.19818
sle,1990,73.99875
sle,1991,76.21329
sle,1992,33.23836
sle,1993,21.9225
sle,1994,8.80835
sle,1995,19.61472
sle,1996,29.64795
sle,1997,47.13861
sle,1998,11.26584
sle,1999,37.79968
sle,2000,12.07581
sle,2001,31.21896
sle,2002,29.08861
sle,2003,22.02259
sle,2004,20.15133
sle,2005,31.14543
sle,2006,21.66055
sle,2007,17.10933
sle,2008,26.539
sle,2009,34.52963
sle,2010,24.15489
sle,2011,29.62799
sle,2012,21.98469
sle,2013,10.67632
sle,2014,23.91545
sle,2015,11.75665
sle,2016,17.8619
sle,2017,6.99098
sle,2018,14.45112
sle,2019,14.30926
sle,2020,38.17994
slv,1961,3.08333
slv,1962,7.65175
slv,1963,22.4174
slv,1964,12.85006
slv,1965,3.64672
slv,1966,9.11413
slv,1967,2.16501
slv,1968,4.21576
slv,1969,10.27891
slv,1970,5.98192
slv,1971,10.53286
slv,1972,22.62417
slv,1973,18.64453
slv,1974,16.57094
slv,1975,21.18503
slv,1976,30.8729
slv,1977,13.17239
slv,1978,11.86832
slv,1979,9.11589
slv,1980,4.80643
slv,1981,10.56948
slv,1982,6.75864
slv,1983,10.85369
slv,1984,15.73298
slv,1985,29.11793
slv,1986,-37.74765
slv,1987,5.82504
slv,1988,12.19298
slv,1989,13.33243
slv,1990,-17.51365
slv,1991,18.86074
slv,1992,15.53336
slv,1993,33.47084
slv,1994,40.44378
slv,1995,11.94989
slv,1996,13.80075
slv,1997,10.55389
slv,1998,8.97597
slv,1999,8.80227
slv,2000,1.56354
slv,2001,26.47993
slv,2002,-2.10001
slv,2003,1.97561
slv,2004,3.60919
slv,2005,3.85258
slv,2006,10.49343
slv,2007,17.36182
slv,2008,-1.1551
slv,2009,2.1945
slv,2010,0.1446
slv,2011,-2.07014
slv,2012,1.28927
slv,2013,2.4106
slv,2014,0.31324
slv,2015,6.92461
slv,2016,3.04746
slv,2017,11.12112
slv,2018,6.06867
slv,2019,11.30517
slv,2020,8.87235
som,1961,57.47664
som,1962,10.97923
som,1963,18.82353
som,1964,0.85509
som,1965,-2.05266
som,1966,5.83144
som,1967,15.3121
som,1968,12.68152
som,1969,8.44156
som,1970,42.21557
som,1971,-15.96778
som,1972,32.36956
som,1973,17.46461
som,1974,28.73467
som,1975,28.37584
som,1976,19.3808
som,1977,28.71715
som,1978,32.51628
som,1979,37.42928
som,1980,20.19816
som,1981,30.76316
som,1982,15.7158
som,1983,7.52436
som,1984,26.04981
som,1985,81.10759
som,1986,34.05001
som,1987,127.12368
som,1988,57.22655
som,1989,162.81066
srb,1998,32.97145
srb,1999,25.69801
srb,2000,160.80751
srb,2001,92.60854
srb,2002,52.76004
srb,2003,27.86859
srb,2004,31.933
srb,2005,42.1675
srb,2006,38.68863
srb,2007,42.10935
srb,2008,9.66721
srb,2009,21.51085
srb,2010,12.87417
srb,2011,10.2638
srb,2012,9.4212
srb,2013,4.57291
srb,2014,8.65296
srb,2015,7.18993
srb,2016,9.87635
srb,2017,3.56722
srb,2018,14.52158
srb,2019,8.35399
srb,2020,18.10502
ssd,2012,33.85445
ssd,2013,-1.56938
ssd,2014,21.74468
ssd,2015,116.55728
ssd,2016,142.70094
ssd,2017,67.5937
ssd,2018,51.32206
ssd,2019,26.82035
ssd,2020,56.5035
stp,1996,84.47512
stp,1997,116.44386
stp,1998,2.80945
stp,1999,7.71509
stp,2000,24.87847
stp,2001,-99.86368
stp,2002,25.38351
stp,2003,53.82543
stp,2004,1.01821
stp,2005,45.36088
stp,2006,31.45129
stp,2007,34.28035
stp,2008,36.86672
stp,2009,8.20965
stp,2010,21.21238
stp,2011,10.30652
stp,2012,18.1752
stp,2013,17.77843
stp,2014,17.77484
stp,2015,14.33384
stp,2016,-4.81305
stp,2017,-0.21812
stp,2018,15.16623
stp,2019,-2.07863
stp,2020,10.60457
sur,1968,14.39594
sur,1969,17.38889
sur,1970,10.73593
sur,1971,13.81051
sur,1972,13.12765
sur,1973,22.93254
sur,1974,7.17173
sur,1975,19.07815
sur,1976,37.07157
sur,1977,18.89713
sur,1978,16.16142
sur,1979,11.75115
sur,1980,7.83254
sur,1981,19.70076
sur,1982,11.17626
sur,1983,10.98232
sur,1984,20.51906
sur,1985,32.38646
sur,1986,25.38326
sur,1987,28.19346
sur,1988,23.64876
sur,1989,18.33596
sur,1990,4.23024
sur,1991,23.6955
sur,1992,19.46934
sur,1993,65.9737
sur,1994,205.5603
sur,1995,181.6993
sur,1996,38.54927
sur,1997,19.04796
sur,1998,38.01706
sur,1999,37.84687
sur,2000,80.54822
sur,2001,28.16219
sur,2002,116.7516
sur,2003,19.87092
sur,2004,32.41351
sur,2005,11.14017
sur,2006,27.14085
sur,2007,28.78555
sur,2008,20.8685
sur,2009,14.88792
sur,2010,10.67944
sur,2011,21.45597
sur,2012,21.13904
sur,2013,11.06773
sur,2014,5.45082
sur,2015,11.7545
sur,2016,52.20755
sur,2017,8.69518
sur,2018,9.06456
sur,2019,5.69446
sur,2020,62.0543
swe,1961,6.16051
swe,1962,9.69072
swe,1963,8.75942
swe,1964,7.21754
swe,1965,6.24246
swe,1966,9.49722
swe,1967,12.74667
swe,1968,11.59919
swe,1969,5.40061
swe,1970,5.92306
swe,1971,10.17841
swe,1972,12.92638
swe,1973,13.74876
swe,1974,9.69157
swe,1975,11.65292
swe,1976,5.04653
swe,1977,9.08773
swe,1978,17.38537
swe,1979,17.11771
swe,1980,12.20435
swe,1981,13.29608
swe,1982,8.01987
swe,1983,7.21379
swe,1984,8.48335
swe,1985,3.29291
swe,1986,13.64255
swe,1987,5.96446
swe,1988,7.58217
swe,1989,10.96091
swe,1990,0.77431
swe,1991,4.15408
swe,1992,3.27732
swe,1993,4.16727
swe,1994,0.69486
swe,1995,3.09141
swe,1996,8.86316
swe,1997,1.12327
swe,1998,-0.43655
swe,1999,8.51407
swe,2000,1.92049
swe,2001,22.42868
swe,2002,8.25757
swe,2003,4.41188
swe,2004,3.36976
swe,2005,16.48193
swe,2006,15.02153
swe,2007,18.58978
swe,2008,2.71907
swe,2009,0.5051
swe,2010,3.50298
swe,2011,6.64864
swe,2012,3.36893
swe,2013,3.81599
swe,2014,4.17741
swe,2015,6.64833
swe,2016,8.84685
swe,2017,10.06392
swe,2018,3.81823
swe,2019,7.05651
swe,2020,18.13369
swz,1975,51.29025
swz,1976,25.37195
swz,1977,16.05473
swz,1978,28.04524
swz,1979,2.6392
swz,1980,13.69001
swz,1981,5.69392
swz,1982,14.19999
swz,1983,22.77673
swz,1984,20.45351
swz,1985,22.87394
swz,1986,11.1293
swz,1987,14.06843
swz,1988,37.1958
swz,1989,25.66389
swz,1990,0.59727
swz,1991,20.09278
swz,1992,21.21489
swz,1993,13.56435
swz,1994,10.8737
swz,1995,3.8638
swz,1996,16.33403
swz,1997,19.40812
swz,1998,12.8724
swz,1999,15.62859
swz,2000,-6.60688
swz,2001,9.73003
swz,2002,13.24112
swz,2003,14.44233
swz,2004,7.00971
swz,2005,9.71742
swz,2006,25.0838
swz,2007,21.46543
swz,2008,15.38327
swz,2009,26.80055
swz,2010,7.90205
swz,2011,5.47507
swz,2012,10.0181
swz,2013,15.93622
swz,2014,3.94498
swz,2015,13.57916
swz,2016,26.39366
swz,2017,3.80031
swz,2018,4.06275
swz,2019,1.77844
swz,2020,15.44579
syc,1972,43.04636
syc,1973,11.11111
syc,1974,3.47222
syc,1975,29.39597
syc,1976,43.46473
syc,1977,17.20897
syc,1978,13.75694
syc,1979,26.51844
syc,1980,35.79083
syc,1981,-1.04167
syc,1982,-6.37959
syc,1983,6.06474
syc,1984,10.85769
syc,1985,13.0397
syc,1986,12.45834
syc,1987,9.7561
syc,1988,22.07684
syc,1989,17.38687
syc,1990,13.57971
syc,1991,11.71367
syc,1992,14.56311
syc,1993,23.72881
syc,1994,18.78324
syc,1995,14.39455
syc,1996,14.29972
syc,1997,16.2265
syc,1998,15.79527
syc,1999,18.79951
syc,2000,4.64573
syc,2001,12.60633
syc,2002,10.34449
syc,2003,5.35787
syc,2004,13.98686
syc,2005,1.65139
syc,2006,3.03038
syc,2007,-7.97282
syc,2008,27.98874
syc,2009,7.82804
syc,2010,13.65693
syc,2011,4.40661
syc,2012,-2.28903
syc,2013,25.84846
syc,2014,26.60764
syc,2015,2.93506
syc,2016,12.11954
syc,2017,16.41261
syc,2018,7.72153
syc,2019,13.69167
syc,2020,29.30623
syr,1961,2.81015
syr,1962,13.56076
syr,1963,1.93115
syr,1964,5.58301
syr,1965,12.62136
syr,1966,9.21336
syr,1967,18.40863
syr,1968,16.11809
syr,1969,12.12261
syr,1970,13.57319
syr,1971,7.96603
syr,1972,26.23593
syr,1973,20.30775
syr,1974,45.78863
syr,1975,25.95181
syr,1976,23.34657
syr,1977,28.77783
syr,1978,27.2184
syr,1979,16.79568
syr,1980,34.40203
syr,1981,15.84595
syr,1982,20.45258
syr,1983,26.00034
syr,1984,25.2505
syr,1985,20.56037
syr,1986,11.83621
syr,1987,11.57018
syr,1988,21.98501
syr,1989,21.3686
syr,1990,26.12443
syr,1991,13.1781
syr,1992,19.44367
syr,1993,30.32881
syr,1994,12.23245
syr,1995,9.16345
syr,1996,10.19708
syr,1997,8.23407
syr,1998,10.50535
syr,1999,13.4355
syr,2000,18.96003
syr,2001,23.53648
syr,2002,18.5108
syr,2003,7.80854
syr,2004,10.72324
syr,2005,11.37611
syr,2006,7.28506
syr,2007,12.43326
syr,2008,25.1818
syr,2009,8.61352
syr,2010,13.47088
syr,2011,-7.80988
tcd,1961,5.59701
tcd,1962,5.12367
tcd,1963,10.2521
tcd,1964,0.60976
tcd,1965,3.18182
tcd,1966,-3.81791
tcd,1967,2.29008
tcd,1968,10.53731
tcd,1969,8.38509
tcd,1970,13.33001
tcd,1971,7.52995
tcd,1972,3.43488
tcd,1973,5.35679
tcd,1974,41.75422
tcd,1975,10.44272
tcd,1976,24.80676
tcd,1977,13.82688
tcd,1978,24.08368
tcd,1979,12.97461
tcd,1980,-15.32675
tcd,1981,17.83811
tcd,1982,4.48405
tcd,1983,22.33831
tcd,1984,59.85043
tcd,1985,6.10841
tcd,1986,1.13494
tcd,1987,3.66779
tcd,1988,-13.13328
tcd,1989,8.07715
tcd,1990,-0.99336
tcd,1991,3.36963
tcd,1992,-8.20815
tcd,1993,-28.29746
tcd,1994,31.43906
tcd,1995,48.74954
tcd,1996,27.92859
tcd,1997,-4.09873
tcd,1998,-7.71787
tcd,1999,-3.37377
tcd,2000,19.43703
tcd,2001,24.17514
tcd,2002,21.43197
tcd,2003,0.58107
tcd,2004,3.07373
tcd,2005,32.92939
tcd,2006,49.87572
tcd,2007,5.66451
tcd,2008,26.36105
tcd,2009,-4.64473
tcd,2010,25.34682
tcd,2011,14.21732
tcd,2012,13.44553
tcd,2013,8.64854
tcd,2014,26.47504
tcd,2015,-4.70081
tcd,2016,-7.69282
tcd,2017,-4.2551
tcd,2018,0.85348
tcd,2019,22.70128
tgo,1963,5.97826
tgo,1964,16.15385
tgo,1965,20.30905
tgo,1966,8.07339
tgo,1967,18.33616
tgo,1968,22.85509
tgo,1969,34.19362
tgo,1970,10.34723
tgo,1971,11.29338
tgo,1972,-1.50935
tgo,1973,14.49745
tgo,1974,91.45407
tgo,1975,-7.18787
tgo,1976,45.7352
tgo,1977,16.66303
tgo,1978,35.08049
tgo,1979,2.4498
tgo,1980,9.07041
tgo,1981,38.58344
tgo,1982,16.50691
tgo,1983,0.50354
tgo,1984,15.55354
tgo,1985,5.23365
tgo,1986,15.56417
tgo,1987,-1.00987
tgo,1988,-11.90969
tgo,1989,1.1213
tgo,1990,9.53184
tgo,1991,3.14204
tgo,1992,-18.00294
tgo,1993,-16.18727
tgo,1994,44.28972
tgo,1995,22.27425
tgo,1996,-6.3497
tgo,1997,5.26233
tgo,1998,0.06526
tgo,1999,8.37979
tgo,2000,15.36837
tgo,2001,-9.06391
tgo,2002,-2.68468
tgo,2003,13.26571
tgo,2004,18.67634
tgo,2005,2.60287
tgo,2006,23.88085
tgo,2007,10.60444
tgo,2008,24.88195
tgo,2009,14.40248
tgo,2010,14.73678
tgo,2011,17.27263
tgo,2012,10.12937
tgo,2013,16.94264
tgo,2014,3.62229
tgo,2015,20.77855
tgo,2016,12.38773
tgo,2017,9.957
tgo,2018,9.33495
tgo,2019,4.53168
tgo,2020,11.58509
tha,1961,13.45985
tha,1962,11.88892
tha,1963,2.06049
tha,1964,12.65057
tha,1965,15.59739
tha,1966,22.2782
tha,1967,14.00362
tha,1968,16.08377
tha,1969,12.23579
tha,1970,12.93126
tha,1971,16.50535
tha,1972,23.28881
tha,1973,22.75101
tha,1974,20.30781
tha,1975,15.80528
tha,1976,20.4811
tha,1977,19.47231
tha,1978,19.09831
tha,1979,14.42764
tha,1980,22.2868
tha,1981,15.75375
tha,1982,23.32916
tha,1983,23.77239
tha,1984,19.67065
tha,1985,11.46468
tha,1986,13.62372
tha,1987,19.43219
tha,1988,17.96262
tha,1989,26.17714
tha,1990,25.51906
tha,1991,19.39551
tha,1992,15.51368
tha,1993,18.99096
tha,1994,10.6861
tha,1995,17.74273
tha,1996,10.62018
tha,1997,19.55054
tha,1998,10.06961
tha,1999,3.79912
tha,2000,4.90795
tha,2001,16.3772
tha,2002,1.30589
tha,2003,6.24564
tha,2004,5.7928
tha,2005,6.09648
tha,2006,8.1552
tha,2007,6.25297
tha,2008,9.16478
tha,2009,6.76442
tha,2010,10.94291
tha,2011,15.12097
tha,2012,10.37545
tha,2013,7.32085
tha,2014,4.64785
tha,2015,4.43564
tha,2016,4.22179
tha,2017,5.01277
tha,2018,4.66755
tha,2019,3.6369
tjk,1999,24.59023
tjk,2000,63.26087
tjk,2001,36.58478
tjk,2002,45.33964
tjk,2003,56.99181
tjk,2004,41.69764
tjk,2005,59.69037
tjk,2006,45.35462
tjk,2007,80.22236
tjk,2008,-2.06009
tjk,2009,40.7388
tjk,2010,18.58931
tjk,2011,33.07432
tjk,2012,19.55018
tjk,2013,19.72694
tjk,2014,7.06706
tjk,2015,18.67246
tjk,2016,37.05892
tjk,2017,21.83811
tjk,2018,5.14485
tjk,2019,16.94446
tjk,2020,18.4979
tls,2003,41.10789
tls,2004,6.91538
tls,2005,18.2982
tls,2006,28.16169
tls,2007,43.86692
tls,2008,34.0563
tls,2009,39.29102
tls,2010,9.93819
tls,2011,9.28809
tls,2012,26.21354
tls,2013,22.90404
tls,2014,19.92739
tls,2015,7.07465
tls,2016,14.26541
tls,2017,12.12981
tls,2018,3.12197
tls,2019,-7.10863
ton,1990,20.69321
ton,1991,12.09432
ton,1992,-4.72524
ton,1993,24.73709
ton,1994,4.48676
ton,1995,4.42687
ton,1996,4.93782
ton,1997,7.01028
ton,1998,14.82706
ton,1999,12.04227
ton,2000,18.59338
ton,2001,14.41253
ton,2002,8.33342
ton,2003,14.47555
ton,2004,13.88223
ton,2005,22.14296
ton,2006,6.75288
ton,2007,12.0344
ton,2008,3.46709
ton,2009,-2.40234
ton,2010,6.34392
ton,2011,-1.54204
ton,2012,12.73921
ton,2013,3.12971
ton,2014,8.89315
ton,2015,16.18703
ton,2016,13.76192
ton,2017,9.45394
ton,2018,7.9705
ton,2019,-0.49991
ton,2020,17.48053
tto,1961,13.273
tto,1962,-0.04439
tto,1963,16.65187
tto,1964,-2.89303
tto,1965,3.33203
tto,1966,11.83612
tto,1967,6.95387
tto,1968,14.77958
tto,1969,14.70019
tto,1970,17.70658
tto,1971,24.00737
tto,1972,19.31012
tto,1973,13.81934
tto,1974,30.35975
tto,1975,29.43315
tto,1976,34.21451
tto,1977,26.64627
tto,1978,24.63768
tto,1979,29.73276
tto,1980,12.63726
tto,1981,27.78566
tto,1982,34.64613
tto,1983,7.28745
tto,1984,5.14634
tto,1985,1.21912
tto,1986,-2.73455
tto,1987,3.46528
tto,1988,0.60724
tto,1989,6.37026
tto,1990,6.24498
tto,1991,2.5296
tto,1992,-6.90592
tto,1993,15.25391
tto,1994,16.65977
tto,1995,3.95909
tto,1996,23.19415
tto,1997,11.32917
tto,1998,14.49062
tto,1999,4.23355
tto,2000,11.68908
tto,2001,13.81616
tto,2002,1.45196
tto,2003,0.38961
tto,2004,19.19826
tto,2005,26.69176
tto,2006,19.73431
tto,2007,11.60739
tto,2008,16.43777
tto,2009,17.25346
tto,2010,1.0172
tto,2011,0.78943
tto,2012,20.83243
tto,2013,3.20742
tto,2014,7.19501
tto,2015,1.13283
tto,2016,2.7896
tto,2017,-0.36046
tto,2018,1.17347
tto,2019,2.88316
tto,2020,7.12487
tun,1961,12.18979
tun,1962,10.09452
tun,1963,26.37481
tun,1964,3.18259
tun,1965,8.35251
tun,1966,13.0812
tun,1967,6.37261
tun,1968,12.89829
tun,1969,6.02696
tun,1970,9.1498
tun,1971,21.14752
tun,1972,16.67884
tun,1973,20.18104
tun,1974,28.18598
tun,1975,22.24681
tun,1976,15.63433
tun,1977,13.43723
tun,1978,19.8224
tun,1979,16.16675
tun,1980,18.53917
tun,1981,22.73534
tun,1982,19.87423
tun,1983,16.3918
tun,1984,11.67789
tun,1985,14.39994
tun,1986,4.91025
tun,1987,14.9222
tun,1988,17.52326
tun,1989,15.4701
tun,1990,7.64851
tun,1991,5.80264
tun,1992,8.32827
tun,1993,6.1356
tun,1994,8.06823
tun,1995,6.57009
tun,1996,13.34943
tun,1997,16.50482
tun,1998,5.44169
tun,1999,18.872
tun,2000,14.13859
tun,2001,18.36724
tun,2002,3.10811
tun,2003,4.73965
tun,2004,8.15544
tun,2005,11.16953
tun,2006,11.76734
tun,2007,13.37468
tun,2008,13.33147
tun,2009,12.85381
tun,2010,11.75448
tun,2011,9.58077
tun,2012,8.06566
tun,2013,6.24244
tun,2014,7.94683
tun,2015,5.41254
tun,2016,8.04016
tun,2017,11.96441
tun,2018,7.11393
tun,2019,10.94758
tun,2020,10.29945
tur,1961,9.69031
tur,1962,9.28962
tur,1963,13.33333
tur,1964,17.86765
tur,1965,18.83968
tur,1966,23.04462
tur,1967,15.657
tur,1968,15.19734
tur,1969,17.0349
tur,1970,21.89603
tur,1971,28.13054
tur,1972,26.0274
tur,1973,28.42211
tur,1974,25.66456
tur,1975,28.01023
tur,1976,23.43011
tur,1977,33.80031
tur,1978,36.53149
tur,1979,61.72498
tur,1980,74.04442
tur,1981,88.36474
tur,1982,51.14405
tur,1983,29.71345
tur,1984,58.70533
tur,1985,55.18314
tur,1986,66.08931
tur,1987,53.32122
tur,1988,65.06417
tur,1989,69.03685
tur,1990,53.07844
tur,1991,82.93
tur,1992,78.1406
tur,1993,64.22198
tur,1994,144.79679
tur,1995,104.18958
tur,1996,116.53975
tur,1997,97.79596
tur,1998,89.31654
tur,1999,101.9909
tur,2000,40.65796
tur,2001,90.36813
tur,2002,27.88545
tur,2003,14.43683
tur,2004,20.79169
tur,2005,35.96745
tur,2006,22.17428
tur,2007,15.22567
tur,2008,24.82369
tur,2009,12.65945
tur,2010,18.54686
tur,2011,15.20403
tur,2012,10.42227
tur,2013,21.15282
tur,2014,11.18343
tur,2015,16.51466
tur,2016,17.64879
tur,2017,16.35192
tur,2018,18.38003
tur,2019,27.02309
tur,2020,34.24289
tza,1967,13.7399
tza,1968,17.26098
tza,1969,9.15602
tza,1970,12.0218
tza,1971,18.23752
tza,1972,17.72977
tza,1973,18.23154
tza,1974,22.14864
tza,1975,24.44169
tza,1976,25.1031
tza,1977,20.15518
tza,1978,12.57503
tza,1979,46.93656
tza,1980,26.89438
tza,1981,18.09324
tza,1982,19.52131
tza,1983,17.78831
tza,1984,3.68073
tza,1985,30.43295
tza,1986,27.71915
tza,1987,32.06443
tza,1988,32.83419
tza,1989,32.05472
tza,1990,41.86351
tza,1991,30.07832
tza,1992,40.5906
tza,1993,39.22201
tza,1994,35.34673
tza,1995,33.00781
tza,1996,8.40467
tza,1997,12.85131
tza,1998,10.77751
tza,1999,18.55394
tza,2000,14.79707
tza,2001,34.22927
tza,2002,25.55625
tza,2003,17.96874
tza,2004,13.49287
tza,2005,34.78186
tza,2006,21.49588
tza,2007,20.50813
tza,2008,19.84692
tza,2009,17.71556
tza,2010,25.42692
tza,2011,18.23953
tza,2012,12.48554
tza,2013,9.96554
tza,2014,15.56726
tza,2015,18.80915
tza,2016,3.44807
tza,2017,8.02723
tza,2018,4.4878
tza,2019,9.64121
tza,2020,5.67729
uga,1967,3.22772
uga,1968,19.99837
uga,1969,11.58953
uga,1970,19.5688
uga,1971,-1.15617
uga,1972,28.86667
uga,1973,35.11264
uga,1974,33.89258
uga,1975,21.14595
uga,1976,32.72961
uga,1977,19.3866
uga,1978,25.53932
uga,1979,46.99575
uga,1980,34.81302
uga,1981,85.96025
uga,1982,11.48989
uga,1983,40.03266
uga,1984,110.7382
uga,1985,127.42729
uga,1986,174.42777
uga,1987,153.38883
uga,1988,117.66404
uga,1989,68.57147
uga,1990,60.24091
uga,1991,51.66345
uga,1992,66.48933
uga,1993,57.21897
uga,1994,35.80456
uga,1995,13.94462
uga,1996,19.34659
uga,1997,19.41757
uga,1998,22.93685
uga,1999,13.55834
uga,2000,18.14214
uga,2001,9.7888
uga,2002,24.52699
uga,2003,17.93283
uga,2004,8.77372
uga,2005,17.18285
uga,2006,16.92094
uga,2007,21.96605
uga,2008,30.81621
uga,2009,17.49087
uga,2010,38.0836
uga,2011,13.09805
uga,2012,15.50566
uga,2013,9.90324
uga,2014,14.60861
uga,2015,11.73562
uga,2016,11.136
uga,2017,12.70007
uga,2018,8.23215
uga,2019,15.87614
uga,2020,17.13232
ukr,1993,1809.15219
ukr,1994,567.90988
ukr,1995,115.50423
ukr,1996,35.12926
ukr,1997,33.91977
ukr,1998,24.04478
ukr,1999,40.5796
ukr,2000,44.54495
ukr,2001,44.74786
ukr,2002,42.34192
ukr,2003,46.37775
ukr,2004,31.85721
ukr,2005,54.3858
ukr,2006,34.51983
ukr,2007,51.74722
ukr,2008,30.18271
ukr,2009,-5.51239
ukr,2010,22.6911
ukr,2011,14.65917
ukr,2012,12.79098
ukr,2013,17.56284
ukr,2014,5.25124
ukr,2015,3.90229
ukr,2016,10.92872
ukr,2017,9.6272
ukr,2018,5.68933
ukr,2019,12.57601
ukr,2020,28.62361
ury,1961,21.9808
ury,1962,5.98592
ury,1963,53.07798
ury,1964,38.84846
ury,1965,70.55903
ury,1966,21.66577
ury,1967,95.9502
ury,1968,54.98824
ury,1969,43.19687
ury,1970,18.39531
ury,1971,51.22327
ury,1972,68.07698
ury,1973,66.93527
ury,1974,66.6572
ury,1975,99.21628
ury,1976,99.14478
ury,1977,81.65644
ury,1978,91.47248
ury,1979,85.53783
ury,1980,73.17937
ury,1981,48.87443
ury,1982,49.76638
ury,1983,13.3614
ury,1984,71.97789
ury,1985,57.92601
ury,1986,93.52402
ury,1987,56.53846
ury,1988,82.02247
ury,1989,103.51174
ury,1990,116.36823
ury,1991,81.85291
ury,1992,50.50803
ury,1993,36.51077
ury,1994,42.18448
ury,1995,36.87906
ury,1996,34.10454
ury,1997,28.64852
ury,1998,26.64882
ury,1999,12.97172
ury,2000,9.54455
ury,2001,14.5753
ury,2002,25.92693
ury,2003,15.19607
ury,2004,-3.04863
ury,2005,0.02749
ury,2006,11.63173
ury,2007,3.81531
ury,2008,28.56532
ury,2009,-2.64969
ury,2010,22.14969
ury,2011,17.9909
ury,2012,9.9541
ury,2013,19.18948
ury,2014,19.33636
ury,2015,23.81757
ury,2016,3.94509
ury,2017,1.91062
ury,2018,11.84019
ury,2019,15.93295
ury,2020,24.32649
usa,1961,8.19461
usa,1962,8.93383
usa,1963,9.31713
usa,1964,9.03167
usa,1965,8.62152
usa,1966,4.7199
usa,1967,10.27752
usa,1968,8.77905
usa,1969,0.95834
usa,1970,11.18506
usa,1971,13.95525
usa,1972,13.59039
usa,1973,10.17598
usa,1974,7.85073
usa,1975,10.17843
usa,1976,10.20831
usa,1977,12.03486
usa,1978,11.27101
usa,1979,9.79231
usa,1980,10.67933
usa,1981,12.06443
usa,1982,10.03221
usa,1983,8.27126
usa,1984,12.53332
usa,1985,8.2931
usa,1986,9.37545
usa,1987,4.06452
usa,1988,6.79098
usa,1989,5.31736
usa,1990,2.67796
usa,1991,1.50051
usa,1992,-0.15317
usa,1993,0.59643
usa,1994,0.40467
usa,1995,6.86922
usa,1996,7.86549
usa,1997,8.0035
usa,1998,9.6019
usa,1999,9.50853
usa,2000,8.11046
usa,2001,7.9328
usa,2002,4.45219
usa,2003,4.40369
usa,2004,5.74205
usa,2005,8.07351
usa,2006,9.00282
usa,2007,11.71349
usa,2008,8.1751
usa,2009,5.5126
usa,2010,-2.75234
usa,2011,6.68336
usa,2012,4.90169
usa,2013,4.50111
usa,2014,5.1784
usa,2015,3.14304
usa,2016,3.84943
usa,2017,4.80195
usa,2018,4.03042
usa,2019,8.3919
usa,2020,17.19951
uzb,2014,15.23182
uzb,2015,24.29629
uzb,2016,23.58343
uzb,2017,40.99124
uzb,2018,13.20145
uzb,2019,13.84815
uzb,2020,17.90119
vct,1976,18.42882
vct,1977,9.89192
vct,1978,27.54436
vct,1979,23.30818
vct,1980,4.84097
vct,1981,18.67748
vct,1982,12.55324
vct,1983,12.59868
vct,1984,-0.39855
vct,1985,29.57245
vct,1986,15.74573
vct,1987,7.38787
vct,1988,25.94205
vct,1989,12.56022
vct,1990,13.46051
vct,1991,1.46619
vct,1992,7.81639
vct,1993,9.54832
vct,1994,6.76608
vct,1995,5.82049
vct,1996,6.79715
vct,1997,12.06499
vct,1998,13.13829
vct,1999,12.88683
vct,2000,4.75754
vct,2001,5.02291
vct,2002,4.55322
vct,2003,2.25651
vct,2004,4.72732
vct,2005,3.99296
vct,2006,4.76227
vct,2007,7.97569
vct,2008,4.07164
vct,2009,-2.01246
vct,2010,2.67614
vct,2011,2.16135
vct,2012,4.8913
vct,2013,6.74604
vct,2014,8.69932
vct,2015,4.16531
vct,2016,1.88013
vct,2017,1.39519
vct,2018,1.23903
vct,2019,5.40132
vct,2020,-6.55817
ven,1961,1.17759
ven,1962,1.5581
ven,1963,16.24584
ven,1964,16.23654
ven,1965,8.15048
ven,1966,-0.03289
ven,1967,13.54641
ven,1968,9.53108
ven,1969,10.86773
ven,1970,7.74963
ven,1971,16.72827
ven,1972,19.69211
ven,1973,19.67754
ven,1974,35.62249
ven,1975,53.28897
ven,1976,23.32829
ven,1977,25.63461
ven,1978,15.33877
ven,1979,7.49456
ven,1980,17.29982
ven,1981,13.44898
ven,1982,8.54585
ven,1983,23.60065
ven,1984,18.25601
ven,1985,9.65915
ven,1986,12.92491
ven,1987,18.58019
ven,1988,20.38002
ven,1989,41.93087
ven,1990,64.8804
ven,1991,47.55361
ven,1992,17.74229
ven,1993,25.54756
ven,1994,68.89104
ven,1995,36.56149
ven,1996,68.80745
ven,1997,55.54857
ven,1998,7.37712
ven,1999,21.67356
ven,2000,33.73409
ven,2001,10.73487
ven,2002,14.63982
ven,2003,62.40507
ven,2004,49.95149
