geo,time,se_prm_enrl_fe_zs
abw,1999,48.85664
abw,2000,48.60196
abw,2001,48.64349
abw,2002,48.24187
abw,2003,47.98424
abw,2004,47.88414
abw,2005,48.34146
abw,2006,48.80654
abw,2007,48.58883
abw,2008,48.53176
abw,2009,48.6424
abw,2010,48.90444
abw,2011,48.36479
abw,2012,49.60621
abw,2013,48.39335
abw,2014,48.16626
afg,1970,14.08269
afg,1971,13.74349
afg,1972,14.00464
afg,1973,14.54673
afg,1974,14.44661
afg,1975,15.02422
afg,1976,15.42992
afg,1977,16.04606
afg,1978,16.45924
afg,1980,18.06618
afg,1981,18.47081
afg,1982,32.38347
afg,1984,30.97858
afg,1985,31.39768
afg,1986,33.86037
afg,1988,32.14149
afg,1989,33.26159
afg,1990,34.00202
afg,1991,33.8417
afg,1993,24.52793
afg,1994,31.67316
afg,1995,32.02797
afg,1999,7.32191
afg,2000,0
afg,2001,0
afg,2002,30.17938
afg,2003,34.76495
afg,2004,29.1264
afg,2005,35.68696
afg,2006,37.23035
afg,2007,36.89484
afg,2008,37.78309
afg,2009,38.57131
afg,2010,39.34104
afg,2011,40.47591
afg,2012,40.71588
afg,2013,40.11072
afg,2014,39.95768
afg,2015,39.38989
afg,2016,39.35422
afg,2017,39.26577
afg,2018,38.95507
ago,1971,35.66821
ago,1972,36.41181
ago,1982,46.75126
ago,1983,45.49316
ago,1986,45.22985
ago,1987,45.13421
ago,1988,44.54734
ago,1989,45.69494
ago,1990,48.02435
ago,1991,48.02278
ago,1992,46.47721
ago,1998,45.5752
ago,2008,46.12396
ago,2009,45.84251
ago,2010,44.73841
ago,2011,38.91205
ago,2015,46.86435
alb,1976,47.46547
alb,1978,47.67218
alb,1979,47.62556
alb,1980,47.89461
alb,1981,47.76147
alb,1982,47.92234
alb,1983,48.27844
alb,1984,47.818
alb,1985,48.02425
alb,1986,48.10384
alb,1987,47.60533
alb,1988,48.29131
alb,1989,48.10475
alb,1990,48.07611
alb,1991,48.2046
alb,1992,48.54349
alb,1993,49.18068
alb,1994,48.26028
alb,1995,47.93367
alb,1996,48.00117
alb,1997,48.06773
alb,1998,48.09035
alb,1999,48.14257
alb,2000,48.26954
alb,2001,48.57986
alb,2002,47.8185
alb,2003,48.10129
alb,2004,48.213
alb,2005,48.04748
alb,2006,48.11288
alb,2007,48.07519
alb,2008,47.85715
alb,2009,47.60612
alb,2010,47.56496
alb,2011,47.42465
alb,2012,47.22893
alb,2013,47.14702
alb,2014,47.31709
alb,2015,47.11129
alb,2016,47.24054
alb,2017,47.16191
alb,2018,47.42217
and,1975,49.79405
and,1983,47.46597
and,2002,47.41967
and,2003,47.17528
and,2004,47.06848
and,2005,46.85435
and,2006,47.43767
and,2007,47.2103
and,2008,47.19501
and,2009,47.5637
and,2010,48.15663
and,2011,47.78325
and,2012,47.02179
and,2013,47.12389
and,2014,47.10947
and,2015,47.23823
and,2016,47.0339
and,2017,48.06474
and,2018,47.83815
are,1971,37.71185
are,1972,38.27019
are,1973,40.89195
are,1974,42.82917
are,1975,43.81914
are,1976,45.38472
are,1977,46.58391
are,1978,47.07119
are,1979,47.52365
are,1980,47.55064
are,1981,47.78203
are,1982,47.61442
are,1983,47.72895
are,1984,47.97121
are,1985,48.02832
are,1986,48.18932
are,1987,48.43983
are,1988,48.41405
are,1989,48.334
are,1990,48.23785
are,1991,48.15879
are,1992,48.04682
are,1993,48.18027
are,1994,47.9696
are,1995,47.86047
are,1996,48.11455
are,1997,48.0492
are,1998,48.14908
are,1999,48.0291
are,2000,47.85534
are,2001,47.97822
are,2002,48.0556
are,2003,48.27999
are,2004,48.34251
are,2005,48.49452
are,2006,48.54754
are,2007,48.51391
are,2009,48.15678
are,2010,48.58966
are,2011,48.63684
are,2012,48.60735
are,2013,48.73609
are,2014,48.88817
are,2015,48.92543
are,2016,48.11266
are,2017,49.0298
arg,1970,49.40404
arg,1971,49.37132
arg,1972,49.25455
arg,1973,49.35322
arg,1974,49.22184
arg,1975,49.24784
arg,1976,49.17641
arg,1977,49.2088
arg,1978,49.52302
arg,1979,49.18637
arg,1980,49.2001
arg,1981,49.18086
arg,1982,49.11483
arg,1984,49.28395
arg,1985,49.42434
arg,1986,49.11248
arg,1987,49.34345
arg,1988,50.63092
arg,1990,49.09786
arg,1991,49.09594
arg,1996,48.94371
arg,1997,49.2139
arg,1998,48.9743
arg,1999,49.24199
arg,2000,49.0851
arg,2001,49.09796
arg,2002,49.08889
arg,2003,49.05026
arg,2004,48.97273
arg,2005,48.92995
arg,2006,48.99691
arg,2007,49.05478
arg,2008,49.01723
arg,2009,48.99872
arg,2010,48.79207
arg,2011,48.81167
arg,2012,48.80953
arg,2013,48.89107
arg,2014,49.04683
arg,2015,49.06351
arg,2016,49.03375
arg,2017,49.04022
arm,1991,50.60575
arm,1992,50.27599
arm,1993,50.27583
arm,1994,50.55135
arm,1995,50.26833
arm,1996,50.28361
arm,1997,50.83079
arm,1999,51.50639
arm,2000,49.04607
arm,2001,49.17471
arm,2002,48.73989
arm,2003,48.50162
arm,2004,48.347
arm,2005,48.19136
arm,2006,47.81732
arm,2007,47.21591
arm,2008,46.74371
arm,2009,46.8296
arm,2010,46.8115
arm,2011,46.64414
arm,2012,46.6657
arm,2013,46.75479
arm,2014,46.81617
arm,2015,46.89206
arm,2016,46.78915
arm,2017,46.73183
arm,2018,46.70534
asm,1982,47.8796
asm,1983,48.22498
asm,1984,47.4194
asm,1985,47.32026
asm,1986,46.9107
asm,1987,46.78699
asm,1988,47.04054
asm,1989,46.85845
asm,1990,47.10753
asm,1991,47.56098
asm,1992,47.80568
atg,1971,48.20025
atg,1974,55.47432
atg,1975,49.01728
atg,1976,48.56261
atg,1977,50.75147
atg,1978,47.74092
atg,1979,49.24139
atg,1984,46.30507
atg,1992,49.12884
atg,2007,48.90656
atg,2008,48.28749
atg,2009,48.33274
atg,2010,47.33428
atg,2011,47.67388
atg,2012,48.21582
atg,2014,48.1223
atg,2015,48.53627
atg,2017,49.01468
atg,2018,49.20478
aus,1971,48.61524
aus,1972,48.61501
aus,1973,48.6313
aus,1974,48.65929
aus,1975,48.53784
aus,1976,48.55789
aus,1977,48.62715
aus,1978,48.65257
aus,1979,48.65822
aus,1980,48.62898
aus,1981,48.5754
aus,1982,48.57341
aus,1983,48.49309
aus,1984,48.41508
aus,1985,48.56699
aus,1986,48.57691
aus,1987,48.59099
aus,1988,48.63513
aus,1989,48.63011
aus,1990,48.5992
aus,1991,48.60162
aus,1992,48.6384
aus,1993,48.64784
aus,1994,48.66767
aus,1995,48.64499
aus,1996,48.65248
aus,1997,48.64077
aus,1998,48.65631
aus,1999,48.67523
aus,2000,48.63367
aus,2001,48.63918
aus,2002,48.60689
aus,2003,48.62008
aus,2004,48.61707
aus,2005,48.59218
aus,2006,48.60962
aus,2007,48.59936
aus,2008,48.61558
aus,2009,48.59962
aus,2010,48.59299
aus,2011,48.59964
aus,2012,48.56895
aus,2013,48.57571
aus,2014,48.55813
aus,2015,48.60404
aus,2016,48.64006
aus,2017,48.67265
aut,1971,48.62088
aut,1972,48.69479
aut,1973,48.76008
aut,1974,48.84986
aut,1975,48.7411
aut,1976,48.71284
aut,1977,48.73408
aut,1978,48.70742
aut,1979,48.73906
aut,1980,48.73532
aut,1981,48.72015
aut,1982,48.67735
aut,1983,48.71155
aut,1984,48.69315
aut,1985,48.67889
aut,1986,48.33185
aut,1987,48.43636
aut,1988,48.41561
aut,1989,48.53637
aut,1990,48.70029
aut,1991,48.73342
aut,1992,48.64185
aut,1993,48.64149
aut,1994,48.59811
aut,1995,48.50654
aut,1996,48.54675
aut,1997,48.50142
aut,1998,48.49121
aut,1999,48.47329
aut,2000,48.44664
aut,2001,48.46064
aut,2002,48.45944
aut,2003,48.55101
aut,2004,48.73996
aut,2005,48.67318
aut,2006,48.51601
aut,2007,48.43556
aut,2008,48.33752
aut,2009,48.47405
aut,2010,48.42035
aut,2011,48.50023
aut,2012,48.5654
aut,2013,48.52027
aut,2014,48.62456
aut,2015,48.51408
aut,2016,48.54505
aut,2017,48.50624
aze,1991,48.60578
aze,1992,48.8227
aze,1993,48.41556
aze,1994,47.82895
aze,1995,51.93557
aze,1996,51.05487
aze,1997,48.46711
aze,1998,48.48889
aze,1999,48.68248
aze,2000,48.89079
aze,2001,48.18842
aze,2002,48.13829
aze,2003,47.74452
aze,2004,47.82103
aze,2005,47.68112
aze,2006,47.14305
aze,2007,47.22877
aze,2008,46.86519
aze,2009,46.50662
aze,2010,46.44202
aze,2011,46.13017
aze,2012,46.1564
aze,2013,45.90044
aze,2014,46.41516
aze,2015,46.15745
aze,2016,46.14238
aze,2017,46.65183
aze,2018,46.3142
bdi,1971,32.92455
bdi,1972,33.58768
bdi,1973,36.18915
bdi,1974,37.32837
bdi,1975,37.73144
bdi,1976,38.61586
bdi,1977,39.0481
bdi,1978,38.87116
bdi,1979,39.37317
bdi,1980,39.32911
bdi,1981,39.43681
bdi,1982,38.4675
bdi,1983,39.20719
bdi,1984,40.04541
bdi,1985,40.965
bdi,1986,41.83932
bdi,1987,42.75768
bdi,1988,44.06053
bdi,1989,44.45716
bdi,1990,44.58989
bdi,1991,45.62455
bdi,1992,44.96838
bdi,1993,44.9873
bdi,1995,44.38575
bdi,1996,45.78616
bdi,1997,45.64845
bdi,1998,44.87667
bdi,1999,44.12862
bdi,2000,44.4239
bdi,2001,44.39636
bdi,2002,43.94968
bdi,2003,44.60043
bdi,2004,45.42927
bdi,2005,46.18526
bdi,2006,47.65087
bdi,2007,48.17929
bdi,2008,48.7271
bdi,2009,49.16094
bdi,2010,49.67006
bdi,2011,50.10443
bdi,2012,50.30235
bdi,2013,50.36854
bdi,2014,50.67554
bdi,2015,50.58145
bdi,2016,50.40497
bdi,2017,50.19921
bdi,2018,50.11885
bel,1971,48.53124
bel,1972,48.51222
bel,1973,49.05295
bel,1974,48.75879
bel,1975,48.69276
bel,1976,48.69445
bel,1977,48.62457
bel,1978,48.62451
bel,1979,48.76734
bel,1980,48.66167
bel,1981,48.67376
bel,1982,48.70527
bel,1983,48.8975
bel,1984,48.97392
bel,1985,48.98813
bel,1986,48.95137
bel,1987,49.05634
bel,1988,49.07468
bel,1989,49.06349
bel,1990,49.04726
bel,1991,49.16344
bel,1992,49.09047
bel,1993,48.53029
bel,1994,48.48721
bel,1995,48.4841
bel,1996,48.52194
bel,1999,48.55415
bel,2000,48.64037
bel,2001,48.64819
bel,2002,48.67235
bel,2003,48.65766
bel,2004,48.81042
bel,2005,48.81475
bel,2006,48.8121
bel,2007,48.89891
bel,2008,48.91618
bel,2009,48.87377
bel,2010,48.86418
bel,2011,48.83311
bel,2012,48.77118
bel,2013,48.91924
bel,2014,48.89758
bel,2015,48.8707
bel,2016,48.8727
bel,2017,48.87076
ben,1971,30.94264
ben,1972,31.33119
ben,1973,31.44488
ben,1974,30.94531
ben,1975,30.55173
ben,1976,31.40796
ben,1977,31.07093
ben,1978,31.81462
ben,1979,31.93027
ben,1980,33.63584
ben,1981,32.0444
ben,1982,32.28988
ben,1983,32.55742
ben,1984,33.18251
ben,1985,33.2727
ben,1986,33.51968
ben,1987,33.62222
ben,1988,33.72204
ben,1989,33.81504
ben,1990,33.9088
ben,1991,33.26634
ben,1992,33.58426
ben,1993,34.04515
ben,1994,35.17505
ben,1995,35.76604
ben,1996,36.45392
ben,1997,37.23453
ben,1998,38.37563
ben,1999,39.27864
ben,2000,40.17722
ben,2001,40.55876
ben,2002,41.26074
ben,2003,41.853
ben,2004,42.78876
ben,2005,43.55402
ben,2006,44.42033
ben,2008,45.52908
ben,2009,46.02964
ben,2010,46.46604
ben,2011,46.55091
ben,2012,46.8943
ben,2013,47.10806
ben,2014,47.34518
ben,2015,47.49697
ben,2016,47.65223
ben,2017,47.61252
ben,2018,47.67029
bfa,1971,36.37554
bfa,1972,36.90148
bfa,1973,37.06381
bfa,1974,37.24693
bfa,1975,37.41075
bfa,1976,37.02799
bfa,1977,36.81852
bfa,1978,36.78696
bfa,1979,36.866
bfa,1980,37.05154
bfa,1981,36.88931
bfa,1982,36.84413
bfa,1983,36.863
bfa,1984,36.77348
bfa,1985,36.78872
bfa,1986,36.90603
bfa,1987,36.96025
bfa,1988,37.20573
bfa,1989,37.61752
bfa,1990,37.98181
bfa,1991,38.39148
bfa,1992,38.73414
bfa,1993,38.81602
bfa,1994,38.96559
bfa,1995,39.10888
bfa,1996,39.2057
bfa,1998,39.92537
bfa,1999,40.43114
bfa,2000,40.81827
bfa,2001,41.2789
bfa,2002,41.79195
bfa,2003,42.14563
bfa,2004,43.21754
bfa,2005,43.71277
bfa,2006,44.21277
bfa,2007,44.82552
bfa,2008,45.6024
bfa,2009,46.14896
bfa,2010,46.77202
bfa,2011,47.22774
bfa,2012,47.73823
bfa,2013,48.25086
bfa,2014,48.43325
bfa,2015,48.44774
bfa,2016,48.56315
bfa,2017,48.74619
bfa,2018,48.71518
bgd,1970,32.04249
bgd,1971,31.8395
bgd,1972,34.61928
bgd,1973,34.61586
bgd,1974,33.0615
bgd,1975,34.00093
bgd,1976,34.3019
bgd,1977,36.95351
bgd,1978,36.95299
bgd,1979,36.95299
bgd,1980,36.95299
bgd,1981,40.27355
bgd,1982,40.67857
bgd,1983,36.94878
bgd,1984,40.2236
bgd,1985,39.99999
bgd,1986,39.91235
bgd,1987,39.91235
bgd,1988,43.60728
bgd,1989,43.80083
bgd,1990,44.77998
bgd,2005,50.12349
bgd,2006,50.35432
bgd,2007,50.74236
bgd,2008,50.50598
bgd,2009,50.17339
bgd,2010,50.50598
bgd,2017,50.6819
bgd,2018,50.7497
bgr,1971,48.44049
bgr,1972,48.48603
bgr,1973,48.48989
bgr,1974,48.46309
bgr,1975,48.39204
bgr,1976,48.50306
bgr,1977,48.57827
bgr,1978,48.54555
bgr,1979,48.54304
bgr,1980,48.41553
bgr,1981,48.49586
bgr,1982,48.61288
bgr,1983,48.62069
bgr,1984,48.62975
bgr,1985,48.61519
bgr,1986,48.61711
bgr,1987,48.53235
bgr,1988,48.52186
bgr,1989,48.34226
bgr,1990,48.19133
bgr,1991,48.09032
bgr,1992,48.01962
bgr,1993,48.08773
bgr,1994,48.57156
bgr,1995,48.34747
bgr,1996,48.20937
bgr,1997,48.19218
bgr,1998,48.15904
bgr,1999,48.13128
bgr,2000,48.119
bgr,2001,48.08487
bgr,2002,48.21404
bgr,2003,48.23522
bgr,2004,48.28162
bgr,2005,48.35234
bgr,2006,48.28838
bgr,2007,48.33921
bgr,2008,48.50001
bgr,2009,48.55885
bgr,2010,48.47584
bgr,2011,48.40485
bgr,2012,48.29973
bgr,2013,48.29211
bgr,2014,48.34145
bgr,2015,48.30992
bgr,2016,48.33473
bgr,2017,48.47015
bhr,1971,42.14048
bhr,1972,42.4651
bhr,1973,42.90649
bhr,1974,43.14333
bhr,1975,43.47322
bhr,1976,43.6253
bhr,1977,44.11958
bhr,1978,44.35954
bhr,1979,44.84475
bhr,1980,45.30531
bhr,1981,46.31277
bhr,1982,45.62254
bhr,1983,47.4202
bhr,1984,47.80961
bhr,1985,48.86118
bhr,1986,49.15576
bhr,1987,49.47682
bhr,1988,49.28801
bhr,1989,48.97988
bhr,1990,49.3125
bhr,1991,48.74994
bhr,1992,48.71503
bhr,1993,48.93611
bhr,1994,49.08598
bhr,1995,49.00662
bhr,1996,48.86937
bhr,1997,48.66486
bhr,1998,48.80634
bhr,1999,48.72087
bhr,2000,48.89861
bhr,2001,48.85212
bhr,2002,48.69166
bhr,2003,48.91008
bhr,2004,48.93602
bhr,2005,48.71727
bhr,2006,48.77788
bhr,2011,48.98644
bhr,2012,48.82543
bhr,2013,49.16953
bhr,2014,49.23704
bhr,2015,49.23535
bhr,2016,49.31493
bhr,2017,49.41042
bhr,2018,49.38092
bhs,1976,50.19396
bhs,1977,50.41656
bhs,1978,50.66687
bhs,1979,50.60237
bhs,1980,50.43339
bhs,1982,50.04436
bhs,1983,49.3724
bhs,1985,49.20095
bhs,1986,49.36374
bhs,1992,49.37976
bhs,1993,49.6801
bhs,1995,49.27807
bhs,1996,50.17744
bhs,1997,49.46288
bhs,1998,49.40145
bhs,1999,48.73594
bhs,2002,49.51542
bhs,2004,49.19046
bhs,2005,49.07422
bhs,2006,49.11333
bhs,2007,49.05178
bhs,2008,49.09999
bhs,2009,49.82934
bhs,2010,49.55705
bhs,2011,49.63821
bhs,2012,49.5085
bhs,2013,49.48921
bhs,2014,49.63886
bhs,2015,49.41777
bhs,2016,50.17126
bhs,2018,49.56616
bih,2007,48.77314
bih,2008,48.66835
bih,2009,48.9113
bih,2010,48.8592
bih,2011,48.63383
bih,2012,48.63102
bih,2013,48.61439
bih,2014,48.60548
bih,2015,48.68873
bih,2016,48.49901
bih,2017,48.47879
bih,2018,48.53871
blr,1993,48.98441
blr,1994,48.77088
blr,1995,48.09052
blr,1996,47.95127
blr,1997,47.728
blr,1998,47.71433
blr,1999,48.32957
blr,2000,48.36027
blr,2001,48.35978
blr,2002,48.26448
blr,2003,48.29144
blr,2004,47.78341
blr,2005,47.75737
blr,2006,48.07117
blr,2007,48.24077
blr,2008,48.51892
blr,2009,48.48969
blr,2010,48.60898
blr,2011,48.62225
blr,2012,48.67957
blr,2013,48.70541
blr,2014,48.71401
blr,2015,48.64398
blr,2016,48.6449
blr,2017,48.44882
blr,2018,48.51596
blz,1971,48.7252
blz,1974,48.71627
blz,1976,50.15044
blz,1977,49.63443
blz,1986,47.95022
blz,1987,48.1106
blz,1991,48.31313
blz,1992,48.28012
blz,1993,48.19735
blz,1994,48.19633
blz,1995,48.31857
blz,1996,48.22493
blz,1997,48.31206
blz,1999,48.47442
blz,2000,48.254
blz,2001,48.48163
blz,2002,48.56628
blz,2003,48.80582
blz,2004,48.69785
blz,2005,48.39692
blz,2006,48.63778
blz,2007,49.02116
blz,2008,48.61522
blz,2009,48.69939
blz,2010,48.67616
blz,2011,48.54949
blz,2012,48.72866
blz,2013,48.35182
blz,2014,48.15114
blz,2015,48.03733
blz,2016,47.87992
blz,2017,47.79857
blz,2018,47.73658
bmu,1971,50.16278
bmu,1972,51.75484
bmu,1973,48.48608
bmu,1974,48.67084
bmu,1975,47.99827
bmu,1976,48.29612
bmu,1977,48.33686
bmu,1978,48.73183
bmu,1979,48.59923
bmu,1980,48.47979
bmu,1981,48.61813
bmu,1982,48.83523
bmu,1983,49.14783
bmu,1984,50.07233
bmu,1985,49.87032
bmu,1995,49.32908
bmu,1997,49.32857
bmu,2001,49.64711
bmu,2002,50.26477
bmu,2003,50.11273
bmu,2004,50.72765
bmu,2005,50.42017
bmu,2006,51.02608
bmu,2011,48.65424
bmu,2012,48.29222
bmu,2013,48.4231
bmu,2014,48.34146
bmu,2015,48.63757
bol,1970,40.99486
bol,1971,43.28767
bol,1973,44.27428
bol,1974,44.75155
bol,1975,45.16845
bol,1976,45.45787
bol,1977,45.8558
bol,1978,46.25975
bol,1979,46.29991
bol,1980,47.16378
bol,1981,46.34117
bol,1983,46.96381
bol,1984,47.60358
bol,1986,47.43957
bol,1987,47.31512
bol,1989,47.51555
bol,1990,47.64914
bol,1991,47.73209
bol,1992,47.81984
bol,1993,48.19041
bol,1994,48.28264
bol,1995,48.32017
bol,1996,48.36939
bol,1997,48.4158
bol,1998,48.56717
bol,1999,48.69342
bol,2000,48.68766
bol,2001,48.72485
bol,2002,48.75595
bol,2003,48.91312
bol,2004,48.98155
bol,2005,49.01426
bol,2006,49.01107
bol,2007,48.97738
bol,2008,48.86452
bol,2009,48.72477
bol,2010,48.83759
bol,2011,48.77395
bol,2012,48.61792
bol,2013,48.41253
bol,2014,48.36144
bol,2015,48.42958
bol,2016,48.52877
bol,2017,48.60395
bol,2018,48.67685
bra,1970,49.71042
bra,1971,49.37859
bra,1972,49.30067
bra,1973,49.45958
bra,1974,49.45182
bra,1979,48.80242
bra,1989,49.23021
bra,1999,47.73136
bra,2000,47.69871
bra,2001,47.75299
bra,2002,47.73741
bra,2003,47.7199
bra,2004,47.70676
bra,2005,47.59256
bra,2007,47.20861
bra,2008,47.17788
bra,2009,47.20053
bra,2010,47.23665
bra,2011,47.33328
bra,2012,47.42665
bra,2013,47.76243
bra,2014,47.88528
bra,2015,47.92504
bra,2016,47.94264
bra,2017,47.90777
brb,1971,48.95913
brb,1972,49.03964
brb,1973,48.99216
brb,1974,44.39332
brb,1975,47.06193
brb,1976,49.95134
brb,1977,49.94263
brb,1978,49.85433
brb,1979,49.65833
brb,1980,49.65334
brb,1981,49.75439
brb,1982,49.04322
brb,1983,48.27438
brb,1984,49.59071
brb,1985,48.42346
brb,1989,49.35438
brb,1990,49.03914
brb,1992,49.37364
brb,1999,48.92707
brb,2000,48.89888
brb,2001,49.12281
brb,2002,49.22202
brb,2003,48.9382
brb,2004,48.90043
brb,2005,49.2112
brb,2006,48.69774
brb,2007,49.26054
brb,2008,49.02184
brb,2009,49.04739
brb,2010,49.15045
brb,2011,48.64721
brb,2014,48.87818
brb,2015,48.74934
brb,2016,49.01355
brb,2017,48.29278
brb,2018,48.32328
brn,1970,47.80072
brn,1971,47.3023
brn,1972,47.52382
brn,1973,47.61471
brn,1974,47.66319
brn,1975,47.57382
brn,1976,47.74851
brn,1977,48.12352
brn,1978,48.05615
brn,1979,48.06574
brn,1980,47.68459
brn,1981,47.72864
brn,1982,47.88208
brn,1983,47.74038
brn,1984,47.68568
brn,1986,48.15726
brn,1987,47.58417
brn,1988,47.9893
brn,1989,47.63434
brn,1991,47.17849
brn,1992,47.30783
brn,1993,47.49599
brn,1994,47.29359
brn,1995,47.00741
brn,1996,47.23153
brn,1997,47.13367
brn,1998,47.1291
brn,1999,46.99849
brn,2000,47.37827
brn,2001,47.62515
brn,2002,47.8566
brn,2003,48.07318
brn,2004,47.86124
brn,2005,47.87664
brn,2006,47.69344
brn,2007,47.67467
brn,2008,47.8892
brn,2009,48.09874
brn,2010,48.29809
brn,2011,48.37663
brn,2012,48.38725
brn,2013,48.56498
brn,2014,48.65135
brn,2015,48.49122
brn,2016,48.43962
brn,2017,48.40192
brn,2018,48.56861
btn,1970,5.04481
btn,1971,19.38009
btn,1972,17.83612
btn,1974,23.72365
btn,1976,26.87901
btn,1977,27.67653
btn,1978,27.73667
btn,1979,29.14165
btn,1982,31.58218
btn,1983,32.39147
btn,1984,33.10672
btn,1985,34.31876
btn,1986,34.98434
btn,1988,37.21901
btn,1991,36.97061
btn,1992,42.25749
btn,1993,42.63823
btn,1994,43.14267
btn,1995,43.43218
btn,1996,43.97725
btn,1997,44.62674
btn,1998,45.14979
btn,1999,45.66021
btn,2000,46.12655
btn,2001,46.75752
btn,2002,47.21367
btn,2003,47.94198
btn,2004,48.61749
btn,2005,48.72308
btn,2006,48.92834
btn,2007,49.01739
btn,2008,49.50895
btn,2009,49.73907
btn,2010,49.88629
btn,2011,49.68026
btn,2012,49.69568
btn,2013,49.55858
btn,2014,49.64639
btn,2015,49.54326
btn,2016,49.38854
btn,2017,49.22386
btn,2018,49.2808
bwa,1970,53.07462
bwa,1971,53.37319
bwa,1972,53.76185
bwa,1973,54.29427
bwa,1974,54.58727
bwa,1975,54.98955
bwa,1976,55.10479
bwa,1977,55.10598
bwa,1978,55.16881
bwa,1979,55.02732
bwa,1980,54.55809
bwa,1981,53.98833
bwa,1982,53.35151
bwa,1983,53.3132
bwa,1984,52.80352
bwa,1985,52.40644
bwa,1986,51.81295
bwa,1987,51.69418
bwa,1988,51.66404
bwa,1989,51.49236
bwa,1990,51.60167
bwa,1991,51.38549
bwa,1992,51.10355
bwa,1993,50.65094
bwa,1994,50.41112
bwa,1995,50.09133
bwa,1996,49.94115
bwa,1997,49.88736
bwa,1998,49.62477
bwa,1999,49.72509
bwa,2000,49.67605
bwa,2001,49.63378
bwa,2002,49.44731
bwa,2003,49.45971
bwa,2004,49.26588
bwa,2005,49.29904
bwa,2006,49.10916
bwa,2007,48.94099
bwa,2008,48.9483
bwa,2009,48.75278
bwa,2012,48.9852
bwa,2013,48.8289
bwa,2014,48.71881
bwa,2015,48.86193
caf,1971,32.71072
caf,1972,33.06858
caf,1973,33.5866
caf,1974,34.5631
caf,1975,33.99047
caf,1976,35.92706
caf,1977,35.45304
caf,1978,35.24067
caf,1979,35.72117
caf,1980,37.12898
caf,1981,36.74962
caf,1982,36.56064
caf,1983,35.08375
caf,1984,36.33734
caf,1985,36.2802
caf,1986,39.06529
caf,1987,38.30746
caf,1988,38.13534
caf,1989,38.25629
caf,1990,38.79924
caf,1991,39.4742
caf,1992,40.06066
caf,2001,40.91106
caf,2002,40.409
caf,2003,41.01805
caf,2004,40.18058
caf,2005,41.07027
caf,2006,41.04769
caf,2007,41.37337
caf,2008,41.65865
caf,2009,41.79435
caf,2010,41.8763
caf,2011,42.37241
caf,2012,42.9607
caf,2016,43.61322
can,1971,48.57088
can,1972,48.6367
can,1973,48.59936
can,1974,48.6477
can,1975,48.49821
can,1976,48.79021
can,1977,48.72973
can,1978,48.73452
can,1979,48.72722
can,1980,48.71164
can,1981,48.72231
can,1982,48.31027
can,1983,48.111
can,1984,48.09355
can,1985,48.15241
can,1986,48.18916
can,1987,48.22234
can,1988,48.22236
can,1989,47.91769
can,1990,48.49893
can,1991,48.3016
can,1992,48.31322
can,1993,48.35355
can,1994,48.35425
can,1995,48.40506
can,1996,48.40504
can,1998,48.76426
can,1999,48.82732
can,2000,48.82928
can,2004,48.60714
can,2005,48.63143
can,2006,48.64479
can,2007,48.66152
can,2008,48.68863
can,2009,48.71977
can,2010,48.75546
can,2011,48.7463
can,2012,48.79842
can,2013,48.81943
can,2014,48.89092
can,2015,48.86873
can,2016,48.76606
can,2017,48.74999
che,1973,49.3233
che,1974,49.24961
che,1975,49.29537
che,1976,49.27085
che,1977,49.2079
che,1978,49.13614
che,1979,49.07595
che,1980,49.03133
che,1981,48.99566
che,1982,48.89981
che,1983,48.96457
che,1984,49.02602
che,1985,48.99423
che,1986,49.0003
che,1987,49.13073
che,1988,49.1319
che,1989,49.10245
che,1990,49.10154
che,1991,49.08649
che,1992,49.1103
che,1993,48.54683
che,1994,48.60142
che,1995,48.58263
che,1996,48.62439
che,1998,48.60476
che,1999,48.56781
che,2000,48.61583
che,2001,48.61477
che,2002,48.61648
che,2003,48.63092
che,2004,48.53879
che,2005,48.55748
che,2006,48.53652
che,2007,48.51587
che,2008,48.48253
che,2009,48.46977
che,2010,48.44429
che,2011,48.39938
che,2012,48.48262
che,2013,48.52524
che,2014,48.63092
che,2015,48.58554
che,2016,48.52791
che,2017,48.5495
chl,1970,49.46259
chl,1971,49.2759
chl,1972,49.16153
chl,1973,49.18612
chl,1974,49.00723
chl,1975,48.90779
chl,1976,48.96169
chl,1977,48.86978
chl,1978,48.78456
chl,1979,48.68293
chl,1980,48.6079
chl,1981,48.62389
chl,1982,48.29341
chl,1983,48.459
chl,1984,48.3729
chl,1985,48.37301
chl,1986,48.32558
chl,1989,48.63741
chl,1990,48.66845
chl,1991,48.64493
chl,1992,48.52413
chl,1993,48.58986
chl,1996,48.38982
chl,1997,48.45122
chl,1998,48.40757
chl,1999,48.41611
chl,2000,48.50807
chl,2002,48.50452
chl,2003,48.47193
chl,2004,47.93123
chl,2005,47.96191
chl,2006,47.95326
chl,2007,47.83466
chl,2008,47.76884
chl,2009,47.85293
chl,2010,48.36477
chl,2011,48.28799
chl,2012,48.29523
chl,2013,48.31045
chl,2014,48.32949
chl,2015,48.34292
chl,2016,48.3716
chl,2017,48.39668
chn,1974,40.72982
chn,1975,43.71677
chn,1976,45.21171
chn,1977,45.47199
chn,1978,45.37065
chn,1979,44.92888
chn,1980,44.85731
chn,1981,44.55733
chn,1982,43.9635
chn,1983,43.65776
chn,1984,43.72664
chn,1985,43.7978
chn,1986,44.77292
chn,1987,45.13537
