geo,time,ny_gnp_mktp_kd_zg
tcd,2010,14.6311
tcd,2011,0.8791
tcd,2012,9.01874
tcd,2013,3.23349
tcd,2014,7.25125
tcd,2015,4.76166
tcd,2016,-5.23891
tcd,2017,-2.48563
tcd,2018,2.20567
tcd,2019,3.17986
tcd,2020,-5.91702
tgo,1961,11.39055
tgo,1962,5.10275
tgo,1963,7.90383
tgo,1964,13.61526
tgo,1965,8.97118
tgo,1966,12.44117
tgo,1967,4.42969
tgo,1968,4.07507
tgo,1969,11.1183
tgo,1970,2.74452
tgo,1971,0.77387
tgo,1972,7.0298
tgo,1973,3.01071
tgo,1974,7.96513
tgo,1975,1.65796
tgo,1976,-2.09501
tgo,1977,5.58916
tgo,1978,10.28206
tgo,1979,-5.05298
tgo,1980,13.5996
tgo,1981,-4.3349
tgo,1982,-3.93639
tgo,1983,-6.29651
tgo,1984,5.60865
tgo,1985,6.13616
tgo,1986,2.47404
tgo,1987,0.74158
tgo,1988,7.04257
tgo,1989,4.74701
tgo,1990,0.81653
tgo,1991,-0.68784
tgo,1992,-3.71651
tgo,1993,-15.31339
tgo,1994,11.57186
tgo,1995,9.77618
tgo,1996,10.38092
tgo,1997,14.51686
tgo,1998,-2.10522
tgo,1999,1.47833
tgo,2000,-0.38021
tgo,2001,0.81187
tgo,2002,4.57895
tgo,2003,6.87851
tgo,2004,-1.37741
tgo,2005,-4.59685
tgo,2006,2.6535
tgo,2007,-0.75471
tgo,2008,4.75789
tgo,2009,5.426
tgo,2010,5.97571
tgo,2011,13.07334
tgo,2012,1.05615
tgo,2013,6.54847
tgo,2014,6.33672
tgo,2015,8.09254
tgo,2016,3.03266
tgo,2017,3.68032
tgo,2018,5.17984
tgo,2019,5.49647
tgo,2020,1.6651
tha,2003,6.54929
tjk,1994,-36.66869
tjk,1995,4.37613
tjk,1996,-19.16353
tjk,1997,6.04915
tjk,1998,5.85286
tjk,1999,3.68352
tjk,2000,6.34948
tjk,2001,9.86828
tjk,2002,12.08073
tjk,2003,9.98791
tjk,2004,12.14601
tjk,2005,19.95202
tjk,2006,11.55233
tjk,2007,7.22921
tjk,2008,8.14312
tjk,2009,0.1
tjk,2010,7.90156
tjk,2011,8.29709
tjk,2012,7.40201
tjk,2013,8.31408
tls,2001,12.46824
tls,2002,11.68428
tls,2003,-15.68978
tls,2004,11.17324
tls,2005,21.21312
tls,2006,41.84167
tls,2007,35.46735
tls,2008,47.98803
tls,2009,-20.70365
tls,2010,21.09299
tls,2011,22.40248
tls,2012,-11.77943
tls,2013,-10.74502
tls,2014,-18.00618
tls,2015,-17.97506
tls,2016,-19.8771
tls,2017,1.61747
tls,2018,-0.45052
tls,2019,12.93992
tls,2020,0.29915
ton,2017,6.89301
ton,2018,2.17762
ton,2019,2.94357
ton,2020,0.53587
tun,1966,3.35329
tun,1967,-0.66514
tun,1968,9.88869
tun,1969,4.60514
tun,1970,5.26429
tun,1971,11.29769
tun,1972,17.69106
tun,1973,-1.49728
tun,1974,8.63195
tun,1975,7.61396
tun,1976,7.03249
tun,1977,3.71094
tun,1978,6.64074
tun,1979,6.37525
tun,1980,7.77274
tun,1981,5.28135
tun,1982,-0.54071
tun,1983,5.05253
tun,1984,5.90693
tun,1985,4.79711
tun,1986,-1.70129
tun,1987,6.42269
tun,1988,0.15676
tun,1989,1.86166
tun,1990,9.15498
tun,1991,3.18162
tun,1992,7.44979
tun,1993,0.95851
tun,1994,3.6918
tun,1995,3.06905
tun,1996,6.65412
tun,1997,6.27337
tun,1998,5.12854
tun,1999,6.10892
tun,2000,4.32026
tun,2001,3.7075
tun,2002,1.31493
tun,2003,5.01034
tun,2004,6.11142
tun,2005,2.52228
tun,2006,5.75271
tun,2007,6.22858
tun,2008,3.98218
tun,2009,3.5421
tun,2010,2.6753
tun,2011,-1.52909
tun,2012,4.40997
tun,2013,1.83266
tun,2014,3.6148
tun,2015,1.45659
tun,2016,1.37229
tun,2017,1.94129
tun,2018,2.26888
tza,1991,2.51122
tza,1992,0.41134
tza,1993,1.47987
tza,1994,1.91639
tza,1995,4.2667
tza,1996,5.74313
tza,1997,3.02945
tza,1998,4.32121
tza,1999,4.8594
tza,2000,4.37183
tza,2001,4.59748
tza,2002,8.88982
tza,2003,6.06217
tza,2004,7.41067
tza,2005,6.85303
tza,2006,8.47929
tza,2007,5.5325
tza,2008,5.8946
tza,2009,5.35931
tza,2010,5.50951
tza,2011,7.62178
tza,2012,4.93107
tza,2013,6.64994
tza,2014,6.6155
tza,2015,5.88103
tza,2016,6.47411
tza,2017,6.7389
tza,2018,6.45312
tza,2019,8.56567
tza,2020,0.00053
uga,1983,4.70645
uga,1984,0.46088
uga,1985,-3.52883
uga,1986,0.84662
uga,1987,4.40202
uga,1988,8.10909
uga,1989,5.96115
uga,1990,5.92982
uga,1991,5.66296
uga,1992,2.13679
uga,1993,9.89021
uga,1994,6.36164
uga,1995,12.06025
uga,1996,9.40892
uga,1997,5.64892
uga,1998,5.06456
uga,1999,7.93935
uga,2000,1.61874
uga,2001,3.81887
uga,2002,9.79054
uga,2003,6.57534
uga,2004,6.13736
uga,2005,6.08872
uga,2006,11.27718
uga,2007,8.99923
uga,2008,8.84417
uga,2009,6.97497
uga,2010,5.5688
uga,2011,9.53921
uga,2012,3.22891
uga,2013,3.48387
uga,2014,4.93297
uga,2015,5.62866
uga,2016,4.92819
uga,2017,2.51453
uga,2018,5.75568
uga,2019,6.66015
uga,2020,3.95939
ukr,1992,-11.69554
ukr,1993,-15.78188
ukr,1994,-21.95051
ukr,1995,-12.35681
ukr,1996,-10.06025
ukr,1997,-3.02457
ukr,1998,-2.56252
ukr,1999,-0.86302
ukr,2000,2.7315
ukr,2001,10.13695
ukr,2002,5.39013
ukr,2003,9.63307
ukr,2004,11.99799
ukr,2005,2.77206
ukr,2006,6.79578
ukr,2007,8.72792
ukr,2008,1.38079
ukr,2009,-15.10054
ukr,2010,5.85
ukr,2011,4.07401
ukr,2012,3.95748
ukr,2013,-0.34117
ukr,2014,-9.80058
ukr,2015,-4.96975
ukr,2016,-0.59068
ukr,2017,2.83728
ukr,2018,2.98922
ukr,2019,3.48874
ukr,2020,-2.55655
ury,1966,2.9209
ury,1967,-4.17529
ury,1968,2.15542
ury,1969,6.26383
ury,1970,14.95987
ury,1971,-10.86767
ury,1972,-2.28274
ury,1973,-5.61424
ury,1974,9.55832
ury,1975,5.24127
ury,1976,4.27911
ury,1977,1.83184
ury,1978,5.43384
ury,1979,6.98287
ury,1980,2.76625
ury,1981,4.73832
ury,1982,-10.98592
ury,1983,-13.0725
ury,1984,-2.96698
ury,1985,1.60225
ury,1986,11.23965
ury,1987,8.81124
ury,1988,1.56891
ury,1989,0.7219
ury,1990,1.16754
ury,1991,4.76152
ury,1992,8.45906
ury,1993,2.80354
ury,1994,7.02439
ury,1995,-1.19219
ury,1996,5.77345
ury,1997,9.23082
ury,1998,4.48384
ury,1999,-1.33415
ury,2000,-2.02121
ury,2001,-3.87782
ury,2002,-6.95299
ury,2003,-3.5625
ury,2004,4.76667
ury,2005,9.03491
ury,2006,4.74548
ury,2007,6.54392
ury,2008,6.37889
ury,2009,3.91724
ury,2010,7.25766
ury,2011,5.48286
ury,2012,-0.71244
ury,2013,6.95997
ury,2014,1.96446
ury,2015,2.4198
ury,2016,1.45199
ury,2017,0.64174
ury,2018,0.35572
ury,2019,1.2199
ury,2020,-6.40606
usa,1971,3.35093
usa,1972,5.27511
usa,1973,5.87262
usa,1974,-0.42929
usa,1975,-0.42904
usa,1976,5.51857
usa,1977,4.69544
usa,1978,5.47072
usa,1979,3.46355
usa,1980,-0.28353
usa,1981,2.36677
usa,1982,-1.72835
usa,1983,4.51254
usa,1984,7.10051
usa,1985,3.84947
usa,1986,3.24325
usa,1987,3.44751
usa,1988,4.25217
usa,1989,3.67936
usa,1990,2.02905
usa,1991,-0.174
usa,1992,3.48458
usa,1993,2.72923
usa,1994,3.88484
usa,1995,2.73562
usa,1996,3.7894
usa,1997,4.26781
usa,1998,4.39959
usa,1999,4.88729
usa,2000,4.18247
usa,2001,1.10088
usa,2002,1.68464
usa,2003,2.9537
usa,2004,3.91852
usa,2005,3.45529
usa,2006,2.61375
usa,2007,2.20339
usa,2008,0.17438
usa,2009,-2.47347
usa,2010,2.89369
usa,2011,1.70387
usa,2012,2.15859
usa,2013,1.78153
usa,2014,2.49808
usa,2015,2.9482
usa,2016,1.7448
usa,2017,2.60668
usa,2018,2.91595
usa,2019,1.97769
usa,2020,-3.57855
ven,1962,8.78874
ven,1963,4.48777
ven,1964,9.23283
ven,1965,4.51975
ven,1966,2.28118
ven,1967,3.19982
ven,1968,7.1158
ven,1969,1.52554
ven,1970,8.2376
ven,1971,1.06925
ven,1972,3.06279
ven,1973,6.43516
ven,1974,3.18828
ven,1975,5.40817
ven,1976,8.00943
ven,1977,5.89223
ven,1978,2.21064
ven,1979,0.67701
ven,1980,-3.90078
ven,1981,-0.05851
ven,1982,-5.01495
ven,1983,-4.32613
ven,1984,0.20021
ven,1985,0.05459
ven,1986,8.13013
ven,1987,2.65007
ven,1988,6.45851
ven,1989,-11.24027
ven,1990,11.0199
ven,1991,10.37754
ven,1992,4.10963
ven,1993,0.44552
ven,1994,-2.69232
ven,1995,4.66629
ven,1996,-0.24424
ven,1997,5.98465
ven,1998,0.64548
ven,1999,-4.95298
ven,2000,3.87471
ven,2001,2.94629
ven,2002,-10.21105
ven,2003,-7.48548
ven,2004,17.28445
ven,2005,12.28897
ven,2006,11.27927
ven,2007,11.1705
ven,2008,4.08604
ven,2009,-4.43534
ven,2010,-2.23522
ven,2011,2.17566
ven,2012,5.55232
ven,2013,1.01575
ven,2014,-1.13345
vnm,1995,12.0003
vnm,1996,8.58552
vnm,1997,7.43835
vnm,1998,5.10686
vnm,1999,5.1868
vnm,2000,7.18207
vnm,2001,6.28356
vnm,2002,6.03921
vnm,2003,6.95382
vnm,2004,7.23314
vnm,2005,7.53131
vnm,2006,6.63341
vnm,2007,6.46846
vnm,2008,5.4368
vnm,2009,4.05131
vnm,2010,6.72145
vnm,2011,5.66452
vnm,2012,5.42385
vnm,2013,5.14124
vnm,2014,5.43313
vnm,2015,4.95483
vnm,2016,5.33574
vnm,2017,5.80115
vnm,2018,8.42299
vnm,2019,7.10358
vnm,2020,3.74883
vut,2003,4.07594
vut,2004,3.377
vut,2005,3.71546
vut,2006,10.78662
vut,2007,2.60571
vut,2008,10.52646
vut,2009,-0.38416
vut,2010,1.84137
vut,2011,3.8746
vut,2012,-2.58547
vut,2013,5.16486
vut,2014,6.40194
vut,2015,0.64489
vut,2016,5.20345
vut,2017,4.14006
vut,2018,6.19107
vut,2019,9.40715
vut,2020,-4.87134
zaf,1961,3.55544
zaf,1962,6.95938
zaf,1963,7.71337
zaf,1964,7.80779
zaf,1965,6.11205
zaf,1966,4.54613
zaf,1967,7.42797
zaf,1968,3.95034
zaf,1969,4.56634
zaf,1970,5.24679
zaf,1971,4.64916
zaf,1972,1.50275
zaf,1973,4.46615
zaf,1974,5.86966
zaf,1975,1.27961
zaf,1976,2.25131
zaf,1977,-0.25695
zaf,1978,3.03529
zaf,1979,3.84359
zaf,1980,6.4459
zaf,1981,5.41102
zaf,1982,-0.27324
zaf,1983,-1.82755
zaf,1984,5.0891
zaf,1985,-1.66919
zaf,1986,0.07844
zaf,1987,2.82415
zaf,1988,4.42751
zaf,1989,2.33543
zaf,1990,-0.58913
zaf,1991,-0.05041
zaf,1992,-1.82453
zaf,1993,1.54575
zaf,1994,3.44126
zaf,1995,2.98482
zaf,1996,4.07225
zaf,1997,2.60372
zaf,1998,0.3341
zaf,1999,2.37315
zaf,2000,4.20697
zaf,2001,2.01908
zaf,2002,4.24291
zaf,2003,2.72497
zaf,2004,5.25234
zaf,2005,5.23206
zaf,2006,5.60117
zaf,2007,4.00396
zaf,2008,3.3675
zaf,2009,-0.74701
zaf,2010,3.08017
zaf,2011,2.74766
zaf,2012,2.25509
zaf,2013,2.58848
zaf,2014,1.36395
zaf,2015,1.49878
zaf,2016,0.37594
zaf,2017,0.90759
zaf,2018,1.48764
zaf,2019,0.38809
zaf,2020,-5.66538
zwe,2010,19.9164
zwe,2011,13.68983
zwe,2012,16.6824
zwe,2013,2.17282
zwe,2014,2.12732
zwe,2015,1.50122
zwe,2016,0.67423
zwe,2017,4.90711
zwe,2018,5.0947
