geo,time,income_group,population
chl,2036,65,0.0
chl,2036,66,1.0
chl,2036,67,1.0
chl,2036,68,1.0
chl,2036,69,11.0
chl,2036,70,1.0
chl,2037,57,11.0
chl,2037,58,8.0
chl,2037,59,3.0
chl,2037,60,3.0
chl,2037,61,6.0
chl,2037,62,0.0
chl,2037,63,0.0
chl,2037,64,0.0
chl,2037,65,0.0
chl,2037,66,1.0
chl,2037,67,1.0
chl,2037,68,1.0
chl,2037,69,12.0
chl,2037,70,1.0
chl,2038,57,12.0
chl,2038,58,9.0
chl,2038,59,4.0
chl,2038,60,3.0
chl,2038,61,6.0
chl,2038,62,0.0
chl,2038,63,0.0
chl,2038,64,0.0
chl,2038,65,0.0
chl,2038,66,1.0
chl,2038,67,1.0
chl,2038,68,1.0
chl,2038,69,12.0
chl,2038,70,1.0
chl,2039,57,12.0
chl,2039,58,9.0
chl,2039,59,4.0
chl,2039,60,3.0
chl,2039,61,7.0
chl,2039,62,0.0
chl,2039,63,0.0
chl,2039,64,0.0
chl,2039,65,0.0
chl,2039,66,1.0
chl,2039,67,1.0
chl,2039,68,1.0
chl,2039,69,12.0
chl,2039,70,1.0
chl,2040,57,13.0
chl,2040,58,9.0
chl,2040,59,4.0
chl,2040,60,3.0
chl,2040,61,7.0
chl,2040,62,0.0
chl,2040,63,0.0
chl,2040,64,0.0
chl,2040,65,0.0
chl,2040,66,1.0
chl,2040,67,1.0
chl,2040,68,1.0
chl,2040,69,13.0
chl,2040,70,1.0
chl,2041,57,13.0
chl,2041,58,10.0
chl,2041,59,4.0
chl,2041,60,3.0
chl,2041,61,7.0
chl,2041,62,0.0
chl,2041,63,0.0
chl,2041,64,0.0
chl,2041,65,0.0
chl,2041,66,1.0
chl,2041,67,1.0
chl,2041,68,1.0
chl,2041,69,13.0
chl,2041,70,1.0
chl,2042,57,14.0
chl,2042,58,10.0
chl,2042,59,4.0
chl,2042,60,3.0
chl,2042,61,7.0
chl,2042,62,0.0
chl,2042,63,0.0
chl,2042,64,0.0
chl,2042,65,0.0
chl,2042,66,1.0
chl,2042,67,1.0
chl,2042,68,1.0
chl,2042,69,13.0
chl,2042,70,1.0
chl,2043,57,14.0
chl,2043,58,10.0
chl,2043,59,4.0
chl,2043,60,3.0
chl,2043,61,7.0
chl,2043,62,0.0
chl,2043,63,0.0
chl,2043,64,0.0
chl,2043,65,0.0
chl,2043,66,1.0
chl,2043,67,1.0
chl,2043,68,1.0
chl,2043,69,13.0
chl,2043,70,1.0
chl,2044,57,15.0
chl,2044,58,10.0
chl,2044,59,4.0
chl,2044,60,3.0
chl,2044,61,7.0
chl,2044,62,0.0
chl,2044,63,0.0
chl,2044,64,0.0
chl,2044,65,0.0
chl,2044,66,1.0
chl,2044,67,1.0
chl,2044,68,1.0
chl,2044,69,14.0
chl,2044,70,1.0
chl,2045,57,15.0
chl,2045,58,11.0
chl,2045,59,4.0
chl,2045,60,3.0
chl,2045,61,7.0
chl,2045,62,0.0
chl,2045,63,0.0
chl,2045,64,0.0
chl,2045,65,0.0
chl,2045,66,1.0
chl,2045,67,1.0
chl,2045,68,1.0
chl,2045,69,14.0
chl,2045,70,1.0
chl,2046,57,16.0
chl,2046,58,11.0
chl,2046,59,4.0
chl,2046,60,3.0
chl,2046,61,8.0
chl,2046,62,0.0
chl,2046,63,0.0
chl,2046,64,0.0
chl,2046,65,0.0
chl,2046,66,1.0
chl,2046,67,1.0
chl,2046,68,1.0
chl,2046,69,14.0
chl,2046,70,1.0
chl,2047,57,16.0
chl,2047,58,11.0
chl,2047,59,4.0
chl,2047,60,3.0
chl,2047,61,8.0
chl,2047,62,0.0
chl,2047,63,0.0
chl,2047,64,0.0
chl,2047,65,0.0
chl,2047,66,1.0
chl,2047,67,1.0
chl,2047,68,1.0
chl,2047,69,15.0
chl,2047,70,1.0
chl,2048,57,17.0
chl,2048,58,12.0
chl,2048,59,4.0
chl,2048,60,4.0
chl,2048,61,8.0
chl,2048,62,0.0
chl,2048,63,0.0
chl,2048,64,0.0
chl,2048,65,0.0
chl,2048,66,1.0
chl,2048,67,1.0
chl,2048,68,1.0
chl,2048,69,15.0
chl,2048,70,1.0
chl,2049,57,17.0
chl,2049,58,12.0
chl,2049,59,4.0
chl,2049,60,4.0
chl,2049,61,8.0
chl,2049,62,0.0
chl,2049,63,0.0
chl,2049,64,0.0
chl,2049,65,0.0
chl,2049,66,1.0
chl,2049,67,1.0
chl,2049,68,1.0
chl,2049,69,15.0
chl,2050,57,18.0
chl,2050,58,12.0
chl,2050,59,4.0
chl,2050,60,4.0
chl,2050,61,8.0
chl,2050,62,0.0
chl,2050,63,0.0
chl,2050,64,0.0
chl,2050,65,0.0
chl,2050,66,1.0
chl,2050,67,1.0
chl,2050,68,1.0
chl,2050,69,16.0
chl,2051,57,18.0
chl,2051,58,12.0
chl,2051,59,4.0
chl,2051,60,4.0
chl,2051,61,8.0
chl,2051,62,0.0
chl,2051,63,0.0
chl,2051,64,0.0
chl,2051,65,0.0
chl,2051,66,1.0
chl,2051,67,1.0
chl,2051,68,1.0
chl,2051,69,16.0
chl,2052,57,19.0
chl,2052,58,13.0
chl,2052,59,4.0
chl,2052,60,4.0
chl,2052,61,8.0
chl,2052,62,0.0
chl,2052,63,0.0
chl,2052,64,0.0
chl,2052,65,0.0
chl,2052,66,1.0
chl,2052,67,1.0
chl,2052,68,1.0
chl,2053,57,19.0
chl,2053,58,13.0
chl,2053,59,4.0
chl,2053,60,4.0
chl,2053,61,9.0
chl,2053,62,0.0
chl,2053,63,0.0
chl,2053,64,0.0
chl,2053,65,0.0
chl,2053,66,1.0
chl,2053,67,1.0
chl,2053,68,1.0
chl,2054,57,20.0
chl,2054,58,13.0
chl,2054,59,4.0
chl,2054,60,4.0
chl,2054,61,9.0
chl,2054,62,0.0
chl,2054,63,0.0
chl,2054,64,0.0
chl,2054,65,0.0
chl,2054,66,1.0
chl,2054,67,1.0
chl,2054,68,1.0
chl,2055,57,20.0
chl,2055,58,14.0
chl,2055,59,5.0
chl,2055,60,4.0
chl,2055,61,9.0
chl,2055,62,0.0
chl,2055,63,0.0
chl,2055,64,0.0
chl,2055,65,0.0
chl,2055,66,1.0
chl,2055,67,1.0
chl,2055,68,1.0
chl,2056,57,21.0
chl,2056,58,14.0
chl,2056,59,5.0
chl,2056,60,4.0
chl,2056,61,9.0
chl,2056,62,0.0
chl,2056,63,0.0
chl,2056,64,0.0
chl,2056,65,0.0
chl,2056,66,1.0
chl,2056,67,1.0
chl,2056,68,1.0
chl,2057,57,21.0
chl,2057,58,14.0
chl,2057,59,5.0
chl,2057,60,4.0
chl,2057,61,9.0
chl,2057,62,0.0
chl,2057,63,0.0
chl,2057,64,0.0
chl,2057,65,0.0
chl,2057,66,1.0
chl,2057,67,1.0
chl,2057,68,1.0
chl,2058,57,22.0
chl,2058,58,14.0
chl,2058,59,5.0
chl,2058,60,4.0
chl,2058,61,9.0
chl,2058,62,0.0
chl,2058,63,0.0
chl,2058,64,0.0
chl,2058,65,0.0
chl,2058,66,1.0
chl,2058,67,1.0
chl,2058,68,1.0
chl,2059,57,22.0
chl,2059,58,15.0
chl,2059,59,5.0
chl,2059,60,4.0
chl,2059,61,9.0
chl,2059,62,0.0
chl,2059,63,0.0
chl,2059,64,0.0
chl,2059,65,0.0
chl,2059,66,1.0
chl,2059,67,1.0
chl,2059,68,1.0
chl,2060,57,23.0
chl,2060,58,15.0
chl,2060,59,5.0
chl,2060,60,4.0
chl,2060,61,10.0
chl,2060,62,0.0
chl,2060,63,0.0
chl,2060,64,0.0
chl,2060,65,0.0
chl,2060,66,1.0
chl,2060,67,1.0
chl,2060,68,1.0
chl,2061,57,23.0
chl,2061,58,15.0
chl,2061,59,5.0
chl,2061,60,4.0
chl,2061,61,10.0
chl,2061,62,0.0
chl,2061,63,0.0
chl,2061,64,0.0
chl,2061,65,0.0
chl,2061,66,1.0
chl,2061,67,1.0
chl,2061,68,1.0
chl,2062,57,24.0
chl,2062,58,16.0
chl,2062,59,5.0
chl,2062,60,4.0
chl,2062,61,10.0
chl,2062,62,0.0
chl,2062,63,0.0
chl,2062,64,0.0
chl,2062,65,0.0
chl,2062,66,1.0
chl,2062,67,1.0
chl,2062,68,1.0
chl,2063,57,24.0
chl,2063,58,16.0
chl,2063,59,5.0
chl,2063,60,4.0
chl,2063,61,10.0
chl,2063,62,0.0
chl,2063,63,0.0
chl,2063,64,0.0
chl,2063,65,0.0
chl,2063,66,1.0
chl,2063,67,1.0
chl,2063,68,1.0
chl,2064,57,25.0
chl,2064,58,16.0
chl,2064,59,5.0
chl,2064,60,4.0
chl,2064,61,10.0
chl,2064,62,0.0
chl,2064,63,0.0
chl,2064,64,0.0
chl,2064,65,0.0
chl,2064,66,1.0
chl,2064,67,1.0
chl,2064,68,1.0
chl,2065,57,25.0
chl,2065,58,16.0
chl,2065,59,5.0
chl,2065,60,4.0
chl,2065,61,10.0
chl,2065,62,0.0
chl,2065,63,0.0
chl,2065,64,0.0
chl,2065,65,0.0
chl,2065,66,1.0
chl,2065,67,1.0
chl,2065,68,1.0
chl,2066,57,26.0
chl,2066,58,17.0
chl,2066,59,5.0
chl,2066,60,4.0
chl,2066,61,10.0
chl,2066,62,0.0
chl,2066,63,0.0
chl,2066,64,0.0
chl,2066,65,0.0
chl,2066,66,1.0
chl,2066,67,1.0
chl,2066,68,1.0
chl,2067,57,26.0
chl,2067,58,17.0
chl,2067,59,5.0
chl,2067,60,4.0
chl,2067,61,11.0
chl,2067,62,0.0
chl,2067,63,0.0
chl,2067,64,0.0
chl,2067,65,0.0
chl,2067,66,1.0
chl,2067,67,1.0
chl,2067,68,1.0
chl,2068,57,27.0
chl,2068,58,17.0
chl,2068,59,5.0
chl,2068,60,4.0
chl,2068,61,11.0
chl,2068,62,0.0
chl,2068,63,0.0
chl,2068,64,0.0
chl,2068,65,0.0
chl,2068,66,1.0
chl,2068,67,1.0
chl,2068,68,1.0
chl,2069,57,27.0
chl,2069,58,18.0
chl,2069,59,5.0
chl,2069,60,4.0
chl,2069,61,11.0
chl,2069,62,0.0
chl,2069,63,0.0
chl,2069,64,0.0
chl,2069,65,0.0
chl,2069,66,1.0
chl,2069,67,1.0
chl,2069,68,1.0
chl,2070,57,28.0
chl,2070,58,18.0
chl,2070,59,5.0
chl,2070,60,5.0
chl,2070,61,11.0
chl,2070,62,0.0
chl,2070,63,0.0
chl,2070,64,0.0
chl,2070,65,0.0
chl,2070,66,1.0
chl,2070,67,1.0
chl,2070,68,1.0
chl,2071,57,28.0
chl,2071,58,18.0
chl,2071,59,5.0
chl,2071,60,5.0
chl,2071,61,11.0
chl,2071,62,0.0
chl,2071,63,0.0
chl,2071,64,0.0
chl,2071,65,0.0
chl,2071,66,1.0
chl,2071,67,1.0
chl,2071,68,1.0
chn,1947,59,0.0
chn,1947,60,0.0
chn,1947,61,57.0
chn,1947,62,13.0
chn,1947,63,73.0
chn,1947,64,39.0
chn,1947,65,39.0
chn,1947,66,11.0
chn,1947,67,21.0
chn,1947,68,24.0
chn,1947,69,23.0
chn,1947,70,10.0
chn,1947,71,2.0
chn,1947,72,0.0
chn,1947,73,0.0
chn,1947,74,11.0
chn,1948,59,0.0
chn,1948,60,0.0
chn,1948,61,57.0
chn,1948,62,14.0
chn,1948,63,73.0
chn,1948,64,39.0
chn,1948,65,38.0
chn,1948,66,11.0
chn,1948,67,20.0
chn,1948,68,23.0
chn,1948,69,22.0
chn,1948,70,10.0
chn,1948,71,2.0
chn,1948,72,0.0
chn,1948,73,0.0
chn,1948,74,11.0
chn,1949,59,0.0
chn,1949,60,0.0
chn,1949,61,57.0
chn,1949,62,14.0
chn,1949,63,72.0
chn,1949,64,38.0
chn,1949,65,38.0
chn,1949,66,11.0
chn,1949,67,20.0
chn,1949,68,23.0
chn,1949,69,22.0
chn,1949,70,10.0
chn,1949,71,2.0
chn,1949,72,0.0
chn,1949,73,0.0
chn,1949,74,11.0
chn,1950,59,0.0
chn,1950,60,0.0
chn,1950,61,57.0
chn,1950,62,15.0
chn,1950,63,71.0
chn,1950,64,38.0
chn,1950,65,38.0
chn,1950,66,11.0
chn,1950,67,20.0
chn,1950,68,23.0
chn,1950,69,22.0
chn,1950,70,10.0
chn,1950,71,2.0
chn,1950,72,0.0
chn,1950,73,0.0
chn,1950,74,10.0
chn,1951,58,0.0
chn,1951,59,0.0
chn,1951,60,0.0
chn,1951,61,57.0
chn,1951,62,16.0
chn,1951,63,71.0
chn,1951,64,38.0
chn,1951,65,37.0
chn,1951,66,11.0
chn,1951,67,20.0
chn,1951,68,22.0
chn,1951,69,21.0
chn,1951,70,10.0
chn,1951,71,2.0
chn,1951,72,0.0
chn,1951,73,0.0
chn,1951,74,10.0
chn,1952,58,0.0
chn,1952,59,0.0
chn,1952,60,0.0
chn,1952,61,57.0
chn,1952,62,16.0
chn,1952,63,70.0
chn,1952,64,38.0
chn,1952,65,37.0
chn,1952,66,11.0
chn,1952,67,19.0
chn,1952,68,22.0
chn,1952,69,21.0
chn,1952,70,9.0
chn,1952,71,2.0
chn,1952,72,0.0
chn,1952,73,0.0
chn,1952,74,10.0
chn,1953,58,0.0
chn,1953,59,0.0
chn,1953,60,0.0
chn,1953,61,57.0
chn,1953,62,17.0
chn,1953,63,69.0
chn,1953,64,37.0
chn,1953,65,36.0
chn,1953,66,11.0
chn,1953,67,19.0
chn,1953,68,22.0
chn,1953,69,21.0
chn,1953,70,9.0
chn,1953,71,2.0
chn,1953,72,0.0
chn,1953,73,0.0
chn,1953,74,10.0
chn,1954,58,0.0
chn,1954,59,0.0
chn,1954,60,0.0
chn,1954,61,58.0
chn,1954,62,17.0
chn,1954,63,69.0
chn,1954,64,37.0
chn,1954,65,36.0
chn,1954,66,11.0
chn,1954,67,19.0
chn,1954,68,21.0
chn,1954,69,20.0
chn,1954,70,9.0
chn,1954,71,2.0
chn,1954,72,0.0
chn,1954,73,0.0
chn,1954,74,10.0
chn,1955,58,0.0
chn,1955,59,0.0
chn,1955,60,0.0
chn,1955,61,58.0
chn,1955,62,18.0
chn,1955,63,68.0
chn,1955,64,37.0
chn,1955,65,35.0
chn,1955,66,11.0
chn,1955,67,19.0
chn,1955,68,21.0
chn,1955,69,20.0
chn,1955,70,9.0
chn,1955,71,2.0
chn,1955,72,0.0
chn,1955,73,0.0
chn,1955,74,9.0
chn,1956,58,0.0
chn,1956,59,0.0
chn,1956,60,0.0
chn,1956,61,58.0
chn,1956,62,18.0
chn,1956,63,67.0
chn,1956,64,36.0
chn,1956,65,35.0
chn,1956,66,11.0
chn,1956,67,19.0
chn,1956,68,21.0
chn,1956,69,20.0
chn,1956,70,9.0
chn,1956,71,2.0
chn,1956,72,0.0
chn,1956,73,0.0
chn,1956,74,9.0
chn,1957,58,0.0
chn,1957,59,0.0
chn,1957,60,0.0
chn,1957,61,58.0
chn,1957,62,19.0
chn,1957,63,67.0
chn,1957,64,36.0
chn,1957,65,35.0
chn,1957,66,11.0
chn,1957,67,18.0
chn,1957,68,21.0
chn,1957,69,19.0
chn,1957,70,9.0
chn,1957,71,2.0
chn,1957,72,0.0
chn,1957,73,0.0
chn,1957,74,9.0
chn,1958,58,0.0
chn,1958,59,0.0
chn,1958,60,0.0
chn,1958,61,58.0
chn,1958,62,19.0
chn,1958,63,66.0
chn,1958,64,36.0
chn,1958,65,34.0
chn,1958,66,11.0
chn,1958,67,18.0
chn,1958,68,20.0
chn,1958,69,19.0
chn,1958,70,9.0
chn,1958,71,2.0
chn,1958,72,0.0
chn,1958,73,0.0
chn,1958,74,9.0
chn,1959,58,0.0
chn,1959,59,0.0
chn,1959,60,0.0
chn,1959,61,58.0
chn,1959,62,20.0
chn,1959,63,65.0
chn,1959,64,36.0
chn,1959,65,34.0
chn,1959,66,11.0
chn,1959,67,18.0
chn,1959,68,20.0
chn,1959,69,19.0
chn,1959,70,9.0
chn,1959,71,2.0
chn,1959,72,0.0
chn,1959,73,0.0
chn,1959,74,9.0
chn,1960,58,0.0
chn,1960,59,0.0
chn,1960,60,1.0
chn,1960,61,58.0
chn,1960,62,20.0
chn,1960,63,65.0
chn,1960,64,35.0
chn,1960,65,33.0
chn,1960,66,11.0
chn,1960,67,18.0
chn,1960,68,20.0
chn,1960,69,19.0
chn,1960,70,8.0
chn,1960,71,2.0
chn,1960,72,0.0
chn,1960,73,0.0
chn,1960,74,9.0
chn,1961,58,0.0
chn,1961,59,0.0
chn,1961,60,3.0
chn,1961,61,59.0
chn,1961,62,21.0
chn,1961,63,64.0
chn,1961,64,35.0
chn,1961,65,33.0
chn,1961,66,11.0
chn,1961,67,17.0
chn,1961,68,19.0
chn,1961,69,18.0
chn,1961,70,8.0
chn,1961,71,2.0
chn,1961,72,0.0
chn,1961,73,0.0
chn,1961,74,8.0
chn,1962,58,0.0
chn,1962,59,0.0
chn,1962,60,5.0
chn,1962,61,59.0
chn,1962,62,21.0
chn,1962,63,63.0
chn,1962,64,35.0
chn,1962,65,33.0
chn,1962,66,11.0
chn,1962,67,17.0
chn,1962,68,19.0
chn,1962,69,18.0
chn,1962,70,8.0
chn,1962,71,2.0
chn,1962,72,0.0
chn,1962,73,0.0
chn,1962,74,8.0
chn,1963,58,0.0
chn,1963,59,0.0
chn,1963,60,7.0
chn,1963,61,59.0
chn,1963,62,22.0
chn,1963,63,63.0
chn,1963,64,35.0
chn,1963,65,32.0
chn,1963,66,11.0
chn,1963,67,17.0
chn,1963,68,19.0
chn,1963,69,18.0
chn,1963,70,8.0
chn,1963,71,2.0
chn,1963,72,0.0
chn,1963,73,0.0
chn,1963,74,8.0
chn,1964,58,0.0
chn,1964,59,0.0
chn,1964,60,9.0
chn,1964,61,59.0
chn,1964,62,22.0
chn,1964,63,62.0
chn,1964,64,34.0
chn,1964,65,32.0
chn,1964,66,11.0
chn,1964,67,17.0
chn,1964,68,19.0
chn,1964,69,17.0
chn,1964,70,8.0
chn,1964,71,2.0
chn,1964,72,0.0
chn,1964,73,0.0
chn,1964,74,8.0
chn,1965,58,0.0
chn,1965,59,0.0
chn,1965,60,11.0
chn,1965,61,59.0
chn,1965,62,23.0
chn,1965,63,61.0
chn,1965,64,34.0
chn,1965,65,31.0
chn,1965,66,11.0
chn,1965,67,17.0
chn,1965,68,18.0
chn,1965,69,17.0
chn,1965,70,8.0
chn,1965,71,2.0
chn,1965,72,0.0
chn,1965,73,0.0
chn,1965,74,8.0
chn,1966,58,0.0
chn,1966,59,0.0
chn,1966,60,13.0
chn,1966,61,59.0
chn,1966,62,24.0
chn,1966,63,61.0
chn,1966,64,34.0
chn,1966,65,31.0
chn,1966,66,11.0
chn,1966,67,16.0
chn,1966,68,18.0
chn,1966,69,17.0
chn,1966,70,8.0
chn,1966,71,2.0
chn,1966,72,0.0
chn,1966,73,0.0
chn,1966,74,8.0
chn,1967,58,0.0
chn,1967,59,0.0
chn,1967,60,15.0
chn,1967,61,59.0
chn,1967,62,24.0
chn,1967,63,60.0
chn,1967,64,33.0
chn,1967,65,31.0
chn,1967,66,11.0
chn,1967,67,16.0
chn,1967,68,18.0
chn,1967,69,16.0
chn,1967,70,7.0
chn,1967,71,2.0
chn,1967,72,0.0
chn,1967,73,0.0
chn,1967,74,7.0
chn,1968,57,0.0
chn,1968,58,0.0
chn,1968,59,0.0
chn,1968,60,17.0
chn,1968,61,60.0
chn,1968,62,25.0
chn,1968,63,59.0
chn,1968,64,33.0
chn,1968,65,30.0
chn,1968,66,11.0
chn,1968,67,16.0
chn,1968,68,17.0
chn,1968,69,16.0
chn,1968,70,7.0
chn,1968,71,2.0
chn,1968,72,0.0
chn,1968,73,0.0
chn,1968,74,7.0
chn,1969,57,0.0
chn,1969,58,0.0
chn,1969,59,0.0
chn,1969,60,19.0
chn,1969,61,60.0
chn,1969,62,25.0
chn,1969,63,59.0
chn,1969,64,33.0
chn,1969,65,30.0
chn,1969,66,11.0
chn,1969,67,16.0
chn,1969,68,17.0
chn,1969,69,16.0
chn,1969,70,7.0
chn,1969,71,2.0
chn,1969,72,0.0
chn,1969,73,0.0
chn,1969,74,7.0
chn,1970,57,0.0
chn,1970,58,0.0
chn,1970,59,0.0
chn,1970,60,21.0
chn,1970,61,60.0
chn,1970,62,26.0
chn,1970,63,58.0
chn,1970,64,33.0
chn,1970,65,29.0
chn,1970,66,11.0
chn,1970,67,15.0
chn,1970,68,17.0
chn,1970,69,15.0
chn,1970,70,7.0
chn,1970,71,2.0
chn,1970,72,0.0
chn,1970,73,0.0
chn,1970,74,7.0
chn,1971,57,0.0
chn,1971,58,0.0
chn,1971,59,0.0
chn,1971,60,23.0
chn,1971,61,60.0
chn,1971,62,26.0
chn,1971,63,57.0
chn,1971,64,32.0
chn,1971,65,29.0
chn,1971,66,10.0
chn,1971,67,15.0
chn,1971,68,16.0
chn,1971,69,15.0
chn,1971,70,7.0
chn,1971,71,2.0
chn,1971,72,0.0
chn,1971,73,0.0
chn,1971,74,7.0
chn,1972,57,0.0
chn,1972,58,0.0
chn,1972,59,0.0
chn,1972,60,25.0
chn,1972,61,60.0
chn,1972,62,27.0
chn,1972,63,57.0
chn,1972,64,32.0
chn,1972,65,28.0
chn,1972,66,10.0
chn,1972,67,15.0
chn,1972,68,16.0
chn,1972,69,15.0
chn,1972,70,7.0
chn,1972,71,2.0
chn,1972,72,0.0
chn,1972,73,0.0
chn,1972,74,6.0
chn,1973,57,0.0
chn,1973,58,0.0
chn,1973,59,0.0
chn,1973,60,27.0
chn,1973,61,60.0
chn,1973,62,27.0
chn,1973,63,56.0
chn,1973,64,32.0
chn,1973,65,28.0
chn,1973,66,10.0
chn,1973,67,15.0
chn,1973,68,16.0
chn,1973,69,15.0
chn,1973,70,7.0
chn,1973,71,1.0
chn,1973,72,0.0
chn,1973,73,0.0
chn,1973,74,6.0
chn,1974,57,0.0
chn,1974,58,0.0
chn,1974,59,0.0
chn,1974,60,29.0
chn,1974,61,60.0
chn,1974,62,28.0
chn,1974,63,55.0
chn,1974,64,31.0
chn,1974,65,28.0
chn,1974,66,10.0
chn,1974,67,15.0
chn,1974,68,16.0
chn,1974,69,14.0
chn,1974,70,7.0
chn,1974,71,1.0
chn,1974,72,0.0
chn,1974,73,0.0
chn,1974,74,6.0
chn,1975,57,0.0
chn,1975,58,0.0
chn,1975,59,0.0
chn,1975,60,31.0
chn,1975,61,61.0
chn,1975,62,28.0
chn,1975,63,55.0
chn,1975,64,31.0
chn,1975,65,27.0
chn,1975,66,10.0
chn,1975,67,14.0
chn,1975,68,15.0
chn,1975,69,14.0
chn,1975,70,6.0
chn,1975,71,1.0
chn,1975,72,0.0
chn,1975,73,0.0
chn,1975,74,6.0
chn,1976,57,0.0
chn,1976,58,0.0
chn,1976,59,0.0
chn,1976,60,33.0
chn,1976,61,61.0
chn,1976,62,29.0
chn,1976,63,54.0
chn,1976,64,31.0
chn,1976,65,27.0
chn,1976,66,10.0
chn,1976,67,14.0
chn,1976,68,15.0
chn,1976,69,14.0
chn,1976,70,6.0
chn,1976,71,1.0
chn,1976,72,0.0
chn,1976,73,0.0
chn,1976,74,6.0
chn,1977,57,0.0
chn,1977,58,0.0
chn,1977,59,0.0
chn,1977,60,35.0
chn,1977,61,61.0
chn,1977,62,29.0
chn,1977,63,54.0
chn,1977,64,31.0
chn,1977,65,26.0
chn,1977,66,10.0
chn,1977,67,14.0
chn,1977,68,15.0
chn,1977,69,13.0
chn,1977,70,6.0
chn,1977,71,1.0
chn,1977,72,0.0
chn,1977,73,0.0
chn,1977,74,6.0
chn,1978,57,0.0
chn,1978,58,0.0
chn,1978,59,0.0
chn,1978,60,37.0
chn,1978,61,61.0
chn,1978,62,30.0
chn,1978,63,53.0
chn,1978,64,30.0
chn,1978,65,26.0
chn,1978,66,10.0
chn,1978,67,14.0
chn,1978,68,14.0
chn,1978,69,13.0
chn,1978,70,6.0
chn,1978,71,1.0
chn,1978,72,0.0
chn,1978,73,0.0
chn,1978,74,5.0
chn,1979,57,0.0
chn,1979,58,0.0
chn,1979,59,0.0
chn,1979,60,39.0
chn,1979,61,61.0
chn,1979,62,31.0
chn,1979,63,52.0
chn,1979,64,30.0
chn,1979,65,26.0
chn,1979,66,10.0
chn,1979,67,13.0
chn,1979,68,14.0
chn,1979,69,13.0
chn,1979,70,6.0
chn,1979,71,1.0
chn,1979,72,0.0
chn,1979,73,0.0
chn,1979,74,5.0
chn,1980,57,0.0
chn,1980,58,0.0
chn,1980,59,0.0
chn,1980,60,41.0
chn,1980,61,61.0
chn,1980,62,31.0
chn,1980,63,52.0
chn,1980,64,30.0
chn,1980,65,25.0
chn,1980,66,10.0
chn,1980,67,13.0
chn,1980,68,14.0
chn,1980,69,12.0
chn,1980,70,6.0
chn,1980,71,1.0
chn,1980,72,0.0
chn,1980,73,0.0
chn,1980,74,5.0
chn,1981,57,0.0
chn,1981,58,0.0
chn,1981,59,0.0
chn,1981,60,43.0
chn,1981,61,61.0
chn,1981,62,32.0
chn,1981,63,51.0
chn,1981,64,29.0
chn,1981,65,25.0
chn,1981,66,10.0
chn,1981,67,13.0
chn,1981,68,14.0
chn,1981,69,12.0
chn,1981,70,6.0
chn,1981,71,1.0
chn,1981,72,0.0
chn,1981,73,0.0
chn,1981,74,5.0
chn,1982,57,0.0
chn,1982,58,0.0
chn,1982,59,0.0
chn,1982,60,45.0
chn,1982,61,62.0
chn,1982,62,32.0
chn,1982,63,50.0
chn,1982,64,29.0
chn,1982,65,24.0
chn,1982,66,10.0
chn,1982,67,13.0
chn,1982,68,13.0
chn,1982,69,12.0
chn,1982,70,5.0
chn,1982,71,1.0
chn,1982,72,0.0
chn,1982,73,0.0
chn,1982,74,5.0
chn,1983,57,0.0
chn,1983,58,0.0
chn,1983,59,0.0
chn,1983,60,47.0
chn,1983,61,62.0
chn,1983,62,33.0
chn,1983,63,50.0
chn,1983,64,29.0
chn,1983,65,24.0
chn,1983,66,10.0
chn,1983,67,13.0
chn,1983,68,13.0
chn,1983,69,11.0
chn,1983,70,5.0
chn,1983,71,1.0
chn,1983,72,0.0
chn,1983,73,0.0
chn,1983,74,4.0
chn,1984,57,0.0
chn,1984,58,0.0
chn,1984,59,0.0
chn,1984,60,49.0
chn,1984,61,62.0
chn,1984,62,33.0
chn,1984,63,49.0
chn,1984,64,29.0
chn,1984,65,24.0
chn,1984,66,10.0
chn,1984,67,12.0
chn,1984,68,13.0
chn,1984,69,11.0
chn,1984,70,5.0
chn,1984,71,1.0
chn,1984,72,0.0
chn,1984,73,0.0
chn,1984,74,4.0
chn,1985,57,0.0
chn,1985,58,0.0
chn,1985,59,0.0
chn,1985,60,51.0
chn,1985,61,62.0
chn,1985,62,34.0
chn,1985,63,48.0
chn,1985,64,28.0
chn,1985,65,23.0
chn,1985,66,10.0
chn,1985,67,12.0
chn,1985,68,12.0
chn,1985,69,11.0
chn,1985,70,5.0
chn,1985,71,1.0
chn,1985,72,0.0
chn,1985,73,0.0
chn,1985,74,4.0
chn,1986,57,0.0
chn,1986,58,0.0
chn,1986,59,0.0
chn,1986,60,53.0
chn,1986,61,62.0
chn,1986,62,34.0
chn,1986,63,48.0
chn,1986,64,28.0
chn,1986,65,23.0
chn,1986,66,10.0
chn,1986,67,12.0
chn,1986,68,12.0
chn,1986,69,10.0
chn,1986,70,5.0
chn,1986,71,1.0
chn,1986,72,0.0
chn,1986,73,0.0
chn,1986,74,4.0
chn,1987,57,0.0
chn,1987,58,0.0
chn,1987,59,0.0
chn,1987,60,54.0
chn,1987,61,62.0
chn,1987,62,35.0
chn,1987,63,47.0
chn,1987,64,28.0
chn,1987,65,22.0
chn,1987,66,10.0
chn,1987,67,12.0
chn,1987,68,12.0
chn,1987,69,10.0
chn,1987,70,5.0
chn,1987,71,1.0
chn,1987,72,0.0
chn,1987,73,0.0
