person,time,annual_income
john_paulson,2011,512640000
john_paulson,2012,390000000
john_paulson,2013,345408000
john_paulson,2014,409860000
john_paulson,2015,342383999
john_paulson,2016,296529000
john_paulson,2017,237000000
john_paulson,2018,186225000
john_paulson,2019,140250000
john_paulson,2020,115542000
john_paulson,2021,92400000
john_paulson,2022,103200000
john_phillips,2021,58080000
john_phillips,2022,28380000
john_pritzker,2005,52290000
john_pritzker,2006,58241999
john_pritzker,2007,68220000
john_pritzker,2008,76659000
john_pritzker,2009,33060000
john_pritzker,2010,42549000
john_pritzker,2011,57672000
john_pritzker,2012,56160000
john_pritzker,2013,57054000
john_pritzker,2014,60720000
john_pritzker,2015,67254000
john_pritzker,2016,70311000
john_pritzker,2017,72000000
john_pritzker,2018,68760000
john_pritzker,2019,72930000
john_pritzker,2020,71526000
john_pritzker,2021,66000000
john_pritzker,2022,69660000
john_reece,2016,55025999
john_reece,2017,90000000
john_reece,2018,157575000
john_reece,2019,112200000
john_reece,2020,101787000
john_reece,2021,150480000
john_reece,2022,141900000
john_riccitiello,2021,36959999
john_riccitiello,2022,38700000
john_sall,2002,96264000
john_sall,2003,57554999
john_sall,2004,50484000
john_sall,2005,52290000
john_sall,2006,68520000
john_sall,2007,75042000
john_sall,2008,146652000
john_sall,2009,102486000
john_sall,2010,111282000
john_sall,2011,108936000
john_sall,2012,115440000
john_sall,2013,117192000
john_sall,2014,112332000
john_sall,2015,113108999
john_sall,2016,119222999
john_sall,2017,135000000
john_sall,2018,128925000
john_sall,2019,123420000
john_sall,2020,85281000
john_sall,2021,84480000
john_sall,2022,85140000
john_schnatter,2017,30000000
john_shaw,2020,30261000
john_sperling,2003,46044000
john_sperling,2004,64908000
john_sperling,2005,59261999
john_sperling,2006,51389999
john_sperling,2007,40932000
john_sperling,2008,56661000
john_sperling,2009,59508000
john_sperling,2010,42549000
john_sperling,2011,35244000
john_sperling,2012,37440000
john_tu,2008,83325000
john_tu,2009,82650000
john_tu,2010,81825000
john_tu,2011,83304000
john_tu,2012,87360000
john_tu,2013,80184000
john_tu,2014,136620000
john_tu,2015,152850000
john_tu,2016,137565000
john_tu,2017,159000000
john_tu,2018,163305000
john_tu,2019,131835000
john_tu,2020,115542000
john_tu,2021,240240000
john_tu,2022,144480000
john_tyson,2015,38212500
john_tyson,2016,55025999
john_tyson,2017,60000000
john_tyson,2018,65895000
john_tyson,2019,53295000
john_tyson,2020,41265000
john_tyson,2021,63360000
john_tyson,2022,77400000
john_van_lieshout,2013,30840000
john_van_lieshout,2014,30360000
john_van_lieshout,2017,36000000
john_van_lieshout,2018,34380000
john_van_lieshout,2019,39270000
john_van_lieshout,2020,33012000
john_van_lieshout,2021,39600000
john_van_lieshout,2022,36120000
john_whittaker,2005,59261999
john_whittaker,2006,51389999
john_whittaker,2007,85275000
john_whittaker,2008,83325000
john_whittaker,2009,49590000
john_whittaker,2010,52368000
john_whittaker,2011,57672000
john_whittaker,2012,53040000
john_whittaker,2013,77100000
john_whittaker,2014,69828000
john_whittaker,2015,88652999
john_whittaker,2016,82538999
john_whittaker,2017,42000000
john_whittaker,2018,48705000
john_whittaker,2019,42075000
johnelle_hunt,2008,39996000
johnelle_hunt,2010,39276000
johnelle_hunt,2011,44856000
johnelle_hunt,2012,49920000
johnelle_hunt,2013,58596000
johnelle_hunt,2014,63756000
johnelle_hunt,2015,70311000
johnelle_hunt,2016,64196999
johnelle_hunt,2017,81000000
johnelle_hunt,2018,85950000
johnelle_hunt,2019,78540000
johnelle_hunt,2020,68775000
johnelle_hunt,2021,102960000
johnelle_hunt,2022,121260000
johnny_boufarhat,2022,77400000
johnson_ko_chun_shun,2018,37245000
johnson_ko_chun_shun,2019,30855000
johnson_ko_chun_shun,2020,27510000
jon_hunt,2021,29040000
jon_hunt,2022,28380000
jon_huntsman_sr,2002,152418000
jon_huntsman_sr,2003,95925000
jon_huntsman_sr,2004,90150000
jon_huntsman_sr,2005,69720000
jon_huntsman_sr,2006,54815999
jon_huntsman_sr,2007,54576000
jon_huntsman_sr,2008,59994000
jon_huntsman_sr,2010,32730000
jon_huntsman_sr,2014,33396000
jon_huntsman_sr,2015,33627000
jon_huntsman_sr,2017,30000000
jon_stryker,2002,48132000
jon_stryker,2003,46044000
jon_stryker,2004,64908000
jon_stryker,2005,73206000
jon_stryker,2006,61667999
jon_stryker,2007,71631000
jon_stryker,2008,69993000
jon_stryker,2009,42978000
jon_stryker,2010,55641000
jon_stryker,2011,51264000
jon_stryker,2012,37440000
jon_stryker,2013,40092000
jon_stryker,2014,48576000
jon_stryker,2015,61139999
jon_stryker,2016,58082999
jon_stryker,2017,75000000
jon_stryker,2018,83085000
jon_stryker,2019,95370000
jon_stryker,2020,74277000
jon_stryker,2021,108240000
jon_stryker,2022,108360000
jon_yarbrough,2015,51968999
jon_yarbrough,2016,48911999
jon_yarbrough,2017,54000000
jon_yarbrough,2018,57300000
jon_yarbrough,2019,61710000
jon_yarbrough,2020,60522000
jon_yarbrough,2021,76560000
jon_yarbrough,2022,79980000
jonas_kamprad,2016,30569999
jonas_kamprad,2017,30000000
jonas_kamprad,2018,31515000
jonas_kamprad,2019,28050000
jonas_kamprad,2020,27510000
jonas_kamprad,2021,31680000
jonas_kamprad,2022,28380000
jonathan_burrell,2020,41265000
jonathan_burrell,2021,50159999
jonathan_burrell,2022,77400000
jonathan_c_burrell,2019,53294999
jonathan_c_burrell,2020,63272999
jonathan_gray,2014,42504000
jonathan_gray,2015,58082999
jonathan_gray,2016,42797999
jonathan_gray,2017,54000000
jonathan_gray,2018,71625000
jonathan_gray,2019,78540000
jonathan_gray,2020,88032000
jonathan_gray,2021,118800000
jonathan_gray,2022,175440000
jonathan_harmsworth,2002,40110000
jonathan_harmsworth,2003,42207000
jonathan_harmsworth,2004,43272000
jonathan_harmsworth,2005,52290000
jonathan_harmsworth,2006,47963999
jonathan_harmsworth,2007,54576000
jonathan_harmsworth,2008,36663000
jonathan_harmsworth,2011,32040000
jonathan_harmsworth,2014,57684000
jonathan_harmsworth,2015,45854999
jonathan_harmsworth,2016,39741000
jonathan_kwok,2019,70125000
jonathan_kwok,2020,55020000
jonathan_kwok,2021,63360000
jonathan_kwok,2022,56760000
jonathan_nelson,2010,45822000
jonathan_nelson,2011,54468000
jonathan_nelson,2012,46800000
jonathan_nelson,2013,46260000
jonathan_nelson,2014,54648000
jonathan_nelson,2015,64196999
jonathan_nelson,2016,55025999
jonathan_nelson,2017,60000000
jonathan_nelson,2018,57300000
jonathan_nelson,2019,50490000
jonathan_nelson,2020,49518000
jonathan_nelson,2021,52800000
jonathan_nelson,2022,56760000
jonathan_oringer,2014,40986000
jonathan_oringer,2015,30569999
jonathan_oringer,2017,30000000
jonathan_oringer,2021,36960000
jonathan_oringer,2022,38700000
jonathan_tisch,2018,42975000
jonathan_tisch,2019,39270000
jonathan_tisch,2020,38514000
jonathan_tisch,2021,36960000
jonathan_tisch,2022,38700000
joop_van_den_ende,2003,42207000
joop_van_den_ende,2004,46878000
joop_van_den_ende,2005,45318000
joop_van_den_ende,2006,44537999
joop_van_den_ende,2007,44343000
joop_van_den_ende,2008,46662000
joop_van_den_ende,2010,42549000
joop_van_den_ende,2011,41652000
joop_van_den_ende,2012,40560000
joop_van_den_ende,2013,49344000
joop_van_den_ende,2014,51612000
joop_van_den_ende,2015,48911999
joop_van_den_ende,2016,30569999
joop_van_den_ende,2020,30261000
joop_van_den_ende,2021,34320000
joop_van_den_ende,2022,33540000
jorg_bucherer,2017,33000000
jorg_bucherer,2018,54434999
jorg_bucherer,2019,42075000
jorg_bucherer,2020,46767000
jorg_bucherer,2021,34320000
jorg_bucherer,2022,38700000
jorg_duschmale,2017,72000000
jorg_duschmale,2018,63030000
jorg_duschmale,2019,64514999
jorg_duschmale,2020,79779000
jorg_duschmale,2021,81840000
jorge_feffer,2019,39270000
jorge_feffer,2021,42240000
jorge_gallardo_ballart,2019,33660000
jorge_gallardo_ballart,2021,29040000
jorge_gallardo_ballart,2022,25800000
jorge_gerdau,2017,60000000
jorge_gerdau,2018,63030000
jorge_gerdau,2019,50490000
jorge_gerdau,2020,55020000
jorge_gerdau,2021,52800000
jorge_horacio_brito,2017,39000000
jorge_horacio_brito,2018,37245000
jorge_mas,2021,31680000
jorge_mas,2022,28380000
jorge_moll_filho,2014,39468000
jorge_moll_filho,2015,55025999
jorge_moll_filho,2016,91709999
jorge_moll_filho,2017,96000000
jorge_moll_filho,2018,74490000
jorge_moll_filho,2019,61710000
jorge_moll_filho,2020,55020000
jorge_moll_filho,2021,298320000
jorge_moll_filho,2022,252840000
jorge_paulo_lemann,2004,39666000
jorge_paulo_lemann,2005,90636000
jorge_paulo_lemann,2006,116483999
jorge_paulo_lemann,2007,167139000
jorge_paulo_lemann,2008,193314000
jorge_paulo_lemann,2009,175218000
jorge_paulo_lemann,2010,376395000
jorge_paulo_lemann,2011,426132000
jorge_paulo_lemann,2012,374400000
jorge_paulo_lemann,2013,548952000
jorge_paulo_lemann,2014,598092000
jorge_paulo_lemann,2015,764249999
jorge_paulo_lemann,2016,849845999
jorge_paulo_lemann,2017,876000000
jorge_paulo_lemann,2018,785010000
jorge_paulo_lemann,2019,639540000
jorge_paulo_lemann,2020,286104000
jorge_paulo_lemann,2021,446160000
jorge_paulo_lemann,2022,397320000
jorge_perez,2006,41112000
jorge_perez,2007,61398000
jorge_perez,2008,49995000
jorge_perez,2013,37008000
jorge_perez,2014,60720000
jorge_perez,2015,94766999
jorge_perez,2016,100880999
jorge_perez,2017,84000000
jorge_perez,2018,85950000
jorge_perez,2019,72930000
jorge_perez,2020,52269000
jorge_perez,2021,44880000
jorge_perez,2022,43860000
jorge_pinheiro_koren_de_lima,2019,33660000
jorge_pinheiro_koren_de_lima,2021,47520000
jorge_pinheiro_koren_de_lima,2022,41280000
jorge_rodriguez_rodriguez,2013,43176000
jorge_rodriguez_rodriguez,2014,30360000
jorge_rodriguez_rodriguez,2015,32098499
jorge_rodriguez_rodriguez,2018,42975000
jorge_rodriguez_rodriguez,2019,36465000
jorge_rodriguez_rodriguez,2021,26400000
jorge_yarur_rey,2019,30855000
jorgen_mads_clausen,2017,45000000
jorgen_mads_clausen,2018,45840000
jorgen_mads_clausen,2019,28050000
jorgen_mads_clausen,2020,33012000
jorgen_mads_clausen,2021,29040000
jorgen_mads_clausen,2022,41280000
jorn_rausing,2013,160368000
jorn_rausing,2014,173052000
jorn_rausing,2015,168134999
jorn_rausing,2016,177305999
jorn_rausing,2017,183000000
jorn_rausing,2018,200550000
jorn_rausing,2019,244035000
jorn_rausing,2020,283353000
jorn_rausing,2021,366960000
jorn_rausing,2022,252840000
jose_and_francisco_jose_calderon_rojas,2013,70932000
jose_and_francisco_jose_calderon_rojas,2014,60720000
jose_and_francisco_jose_calderon_rojas,2015,64196999
jose_and_francisco_jose_calderon_rojas,2016,61139999
jose_and_francisco_jose_calderon_rojas,2018,83085000
jose_and_francisco_jose_calderon_rojas,2019,61710000
jose_calderon_rojas,2019,42075000
jose_e_feliciano,2020,57771000
jose_e_feliciano,2021,79200000
jose_e_feliciano,2022,87720000
jose_elias,2021,26400000
jose_ermirio_de_moraes_neto,2014,31878000
jose_ermirio_de_moraes_neto,2022,33540000
jose_francisco_jose_calderon_rojas,2020,41265000
jose_francisco_jose_calderon_rojas,2021,34320000
jose_isaac_peres,2012,46800000
jose_isaac_peres,2013,58596000
jose_isaac_peres,2014,39468000
jose_isaac_peres,2015,39741000
jose_isaac_peres,2017,45000000
jose_isaac_peres,2018,42975000
jose_isaac_peres,2019,42075000
jose_isaac_peres,2022,28380000
jose_joao_abdalla_filho,2018,42975000
jose_joao_abdalla_filho,2019,95370000
jose_joao_abdalla_filho,2020,52269000
jose_joao_abdalla_filho,2021,58080000
jose_joao_abdalla_filho,2022,72240000
jose_llado_fernandez_urrutia,2013,40092000
jose_llado_fernandez_urrutia,2014,45540000
jose_llado_fernandez_urrutia,2015,36684000
jose_llado_fernandez_urrutia,2016,33627000
jose_llado_fernandez_urrutia,2017,39000000
jose_llado_fernandez_urrutia,2018,37245000
jose_llado_fernandez_urrutia,2019,30855000
jose_llado_fernandez_urrutia,2021,26400000
jose_luis_cutrale,2015,76425000
jose_luis_cutrale,2016,76425000
jose_luis_cutrale,2017,66000000
jose_luis_cutrale,2018,68760000
jose_luis_cutrale,2019,61710000
jose_luis_cutrale,2020,52269000
jose_luis_cutrale,2021,66000000
jose_luis_cutrale,2022,49020000
jose_luis_del_rio_goudie,2017,54000000
jose_luis_del_rio_goudie,2018,160439999
jose_luis_del_rio_goudie,2019,89760000
jose_luis_del_rio_goudie,2020,49518000
jose_luis_del_rio_goudie,2021,44880000
jose_luis_del_rio_goudie,2022,46440000
jose_maria_aristrain,2007,61398000
jose_maria_aristrain,2008,86658000
jose_maria_aristrain,2009,42978000
jose_maria_aristrain,2010,58914000
jose_maria_aristrain,2011,54468000
jose_maria_aristrain,2012,34320000
jose_maria_aristrain,2013,30840000
jose_maria_aristrain,2014,33396000
jose_maria_aristrain,2017,33000000
jose_maria_aristrain,2018,34380000
jose_maria_aristrain,2019,28050000
jose_maria_aristrain,2022,30960000
jose_mendes_nogueira,2014,33396000
jose_neves,2021,66000000
jose_roberto_ermirio_de_moraes,2022,33540000
jose_roberto_ermirio_de_moraes_1,2014,31878000
jose_roberto_marinho,2013,265224000
jose_roberto_marinho,2014,276276000
jose_roberto_marinho,2015,250673999
jose_roberto_marinho,2016,131450999
jose_roberto_marinho,2017,114000000
jose_roberto_marinho,2018,71625000
jose_roberto_marinho,2019,70125000
jose_roberto_marinho,2020,49518000
jose_roberto_marinho,2021,47520000
jose_roberto_marinho,2022,51600000
josef_boquoi,2015,45854999
josef_boquoi,2016,45854999
josef_boquoi,2017,48000000
josef_boquoi,2018,60165000
josef_boquoi,2019,42075000
josef_boquoi,2020,49518000
josef_boquoi,2021,50160000
josef_boquoi,2022,43860000
joseph_craft,2011,60876000
joseph_craft,2012,43680000
joseph_edelman,2018,31515000
joseph_edelman,2019,33660000
joseph_edelman,2020,33012000
joseph_edelman,2021,87120000
joseph_edelman,2022,74820000
joseph_grendys,2014,33396000
joseph_grendys,2015,58082999
joseph_grendys,2016,58082999
joseph_grendys,2017,66000000
joseph_grendys,2018,83085000
joseph_grendys,2019,70125000
joseph_grendys,2020,60522000
joseph_grendys,2021,60720000
joseph_grendys,2022,82560000
joseph_lau,2006,58241999
joseph_lau,2007,71631000
joseph_lau,2008,143319000
joseph_lau,2009,132240000
joseph_lau,2010,189834000
joseph_lau,2011,201852000
joseph_lau,2012,202800000
joseph_lau,2013,215880000
joseph_lau,2014,255024000
joseph_lau,2015,333212999
joseph_lau,2016,400466999
joseph_lau,2017,450000000
joseph_lau,2018,478455000
joseph_lau,2019,474045000
joseph_lau,2020,451164000
joseph_lau,2021,359040000
joseph_lau,2022,350880000
joseph_lau_luen_hung,2018,515700000
joseph_lau_luen_hung,2019,448800000
joseph_lau_luen_hung,2020,467670000
joseph_lau_luen_hung,2021,422400000
joseph_lau_luen_hung,2022,361200000
joseph_liemandt,2019,84150000
joseph_liemandt,2020,82530000
joseph_liemandt,2021,79200000
joseph_liemandt,2022,77400000
joseph_safra,2007,204660000
joseph_safra,2008,293304000
joseph_safra,2009,231420000
joseph_safra,2010,327300000
joseph_safra,2011,365256000
joseph_safra,2012,430560000
joseph_safra,2013,490356000
joseph_safra,2014,485760000
joseph_safra,2015,528860999
joseph_safra,2016,525803999
joseph_safra,2017,615000000
joseph_safra,2018,673275000
joseph_safra,2019,706860000
joseph_safra,2020,547449000
joseph_safra,2021,37488000
joseph_safra,2022,39732000
joseph_steinberg,2022,25800000
joseph_tsai,2014,112332000
joseph_tsai,2015,180362999
joseph_tsai,2016,128393999
joseph_tsai,2017,174000000
joseph_tsai,2018,277905000
joseph_tsai,2019,266475000
joseph_tsai,2020,275100000
joseph_tsai,2021,306240000
joseph_tsai,2022,216720000
josephine_louis,2014,88044000
josephine_louis,2015,67254000
josh_kushner,2022,51600000
joshua_harris,2008,66660000
joshua_harris,2010,49095000
joshua_harris,2011,38448000
joshua_harris,2012,49920000
joshua_harris,2013,64764000
joshua_harris,2014,88044000
joshua_harris,2015,82538999
joshua_harris,2016,67254000
joshua_harris,2017,81000000
joshua_harris,2018,100275000
joshua_harris,2019,98175000
joshua_harris,2020,110040000
joshua_harris,2021,132000000
joshua_harris,2022,149640000
jost_hellmann,2016,39741000
jost_hellmann,2017,39000000
joy_alukkas,2013,30840000
joy_alukkas,2016,33627000
joy_alukkas,2017,48000000
joy_alukkas,2018,42975000
joy_alukkas,2022,49020000
juan_abello,2007,92097000
juan_abello,2008,56661000
juan_abello,2010,39276000
juan_abello,2011,41652000
juan_abello,2012,62400000
juan_abello,2013,64764000
juan_abello,2014,72864000
juan_abello,2015,58082999
juan_abello,2016,61139999
juan_abello,2017,60000000
juan_abello,2018,74490000
juan_abello,2019,72930000
juan_abello,2020,79779000
juan_abello,2021,76560000
juan_abello,2022,74820000
juan_carlos_escotet,2013,43176000
juan_carlos_escotet,2014,45540000
juan_carlos_escotet,2015,100880999
juan_carlos_escotet,2016,113108999
juan_carlos_escotet,2017,111000000
juan_carlos_escotet,2018,126060000
juan_carlos_escotet,2019,106590000
juan_carlos_escotet,2020,93534000
juan_carlos_escotet,2021,84480000
juan_carlos_escotet,2022,90300000
juan_carlos_yarur,2019,28050000
juan_cuneo_solari_family,2013,104856000
juan_domingo_beckmann,2018,51570000
juan_domingo_beckmann,2019,39269999
juan_domingo_beckmann,2020,52268999
juan_domingo_beckmann_legorreta,2022,105780000
juan_fernando_belmont_anderson,2013,67848000
juan_fernando_belmont_anderson,2014,33396000
juan_francisco_beckmann_vidal,2017,156000000
juan_francisco_beckmann_vidal,2018,163305000
juan_francisco_beckmann_vidal,2019,120615000
juan_francisco_beckmann_vidal,2020,118293000
juan_francisco_beckmann_vidal,2021,184800000
juan_gallardo_thurlow,2013,40092000
juan_lopez_belmonte_lopez,2021,47520000
juan_maria_riberas_mera,2014,75900000
juan_maria_riberas_mera,2018,48705000
juan_maria_riberas_mera,2019,50490000
juan_maria_riberas_mera,2020,30261000
juan_maria_riberas_mera,2021,42240000
juan_miguel_villar_mir,2013,55512000
juan_miguel_villar_mir,2014,75900000
juan_miguel_villar_mir,2015,174248999
juan_miguel_villar_mir,2016,94766999
juan_miguel_villar_mir,2017,87000000
juan_miguel_villar_mir,2018,97410000
juan_roig,2011,92916000
juan_roig,2012,146640000
juan_roig,2013,169620000
juan_roig,2014,145728000
juan_roig,2015,165077999
juan_roig,2016,165077999
juan_roig,2017,153000000
juan_roig,2018,128925000
juan_roig,2019,84150000
juan_roig,2020,107289000
juan_roig,2021,110880000
juan_roig,2022,103200000
jude_reyes,2010,49095000
jude_reyes,2011,60876000
jude_reyes,2012,65520000
jude_reyes,2013,101772000
jude_reyes,2014,109296000
jude_reyes,2015,122279999
jude_reyes,2016,94766999
jude_reyes,2017,123000000
jude_reyes,2018,134655000
