income_3groups,time,income_mountain_50bracket_shape_for_log
high_income,2021,"4227,9918,14381,18197,21269,23578,25271,27294,33620,51331,87966,143831,204456,245233,254018,263034,336558,555867,921135,1378808,2001505,3273741,6365369,12972868,25782907,45365711,70658682,99579207,130472817,165423586,199699212,208459189,181514752,135341143,89217110,53025190,28079746,13844486,6729046,3327501,1662727,910295,535716,236633,62741,15525,6008,2834,1399,663"
high_income,2022,"3422,9382,13922,17843,21001,23397,25127,26970,32446,48434,82578,136760,197976,242633,254618,261723,326325,533196,898258,1369260,2016449,3336606,6568636,13513955,26958758,46969229,71171241,98195871,126916999,161070111,196126103,208790452,185346948,140434431,93751193,56386350,30252187,15044311,7353019,3643491,1814554,972635,573465,267953,75326,18381,6868,3236,1627,794"
high_income,2023,"2904,9073,13637,17574,20733,23140,24853,26682,31871,47181,80280,133859,195941,243630,258733,266778,328724,529854,896576,1381730,2046785,3359635,6566678,13461740,26801466,46721049,70259628,96315857,124014807,157709744,193599605,209308650,188376523,144118051,97014644,58759052,31765476,15851732,7759933,3842220,1911397,1017132,600416,288761,84133,20735,7687,3669,1845,927"
high_income,2024,"2726,8831,13413,17360,20530,22945,24691,26553,31649,46712,79442,133024,195970,245862,263555,273148,335018,535421,906823,1407039,2090841,3380200,6479209,13127349,25981122,45688318,69060607,95358059,123126183,156844307,193121820,210584074,191206658,147192901,99572730,60552797,32869550,16428333,8043298,3978907,1977262,1047791,618473,301918,89982,22546,8407,4027,2039,1042"
high_income,2025,"2521,8616,13213,17172,20346,22749,24449,26206,30962,45319,76962,129463,191851,242084,259871,267431,323405,512238,867691,1344780,1993456,3204517,6134154,12504074,24898874,44394116,67692021,94210042,122073127,155777857,192480683,211654318,193894585,150230878,102213931,62476974,34109822,17097184,8378296,4142886,2057583,1083852,638723,317211,97035,24500,9060,4342,2211,1125"
high_income,2026,"2169,8381,13016,16995,20182,22597,24333,26057,30591,44383,75226,127065,189563,241001,259949,266346,317005,494857,837028,1296348,1912333,3077525,5912122,12136500,24347230,43889817,67505877,94685673,122561570,155876257,192296207,212669839,196365520,153087480,104732738,64345122,35327619,17757301,8708761,4304741,2136617,1118844,658572,332556,104224,26535,9717,4651,2373,1218"
high_income,2027,"2064,8178,12858,16887,20104,22554,24311,25963,30225,43396,73329,124273,186460,238564,258565,264288,310949,479966,811768,1260438,1861414,2983630,5692844,11697233,23537885,42828948,66177130,93491576,121601860,154846559,191481801,213199155,198461026,155712773,107130382,66182012,36570417,18448372,9058618,4476587,2220786,1155542,678215,347797,111725,28522,10266,4891,2510,1290"
high_income,2028,"1674,7941,12666,16724,19964,22455,24324,26092,30349,43374,73174,124520,188676,245402,273449,293338,366307,585179,1029992,1776714,3334840,8159161,23963875,64437079,136080952,214229468,279778210,325192196,336428911,326032222,309108798,285920521,241980582,181528325,122124214,74369455,40507545,20050900,9648210,4722601,2339840,1211282,708135,368779,122269,31914,11466,5456,2778,1423"
high_income,2029,"1573,7691,12453,16547,19815,22329,24213,25985,30080,42647,71761,122612,187250,246025,277062,298258,369739,583089,1018727,1731681,3125734,7191929,20750043,56673745,124994591,204808754,272996170,323014245,339986943,332739950,316323659,292420814,247945738,186656212,126147066,77252979,42379678,21056412,10122743,4941854,2447479,1260186,733753,388092,132486,34952,12383,5859,2993,1533"
high_income,2030,"1303,7351,12214,16340,19633,22168,24087,25927,29900,42049,70553,121038,186796,249459,287402,316256,395216,614887,1066887,1824161,3281154,7133411,19438503,52303011,117964764,199955623,271515636,325994534,348672366,344703206,328437643,303093186,256974323,193820491,131352946,80744461,44569377,22213712,10670793,5192512,2569083,1314939,761665,409127,143954,38426,13491,6404,3306,1727"
high_income,2031,"947,7034,11942,16102,19432,21977,23865,25639,29295,40678,68021,117248,182576,246268,286103,314340,387772,593795,1023624,1740459,3081293,6496331,17372989,47023112,108991622,191312558,265144119,322950173,350558431,349566638,334068559,308918887,262980335,199497774,135998475,84116011,46844515,23472252,11283732,5477231,2709364,1379281,793473,432732,157471,42579,14756,6989,3626,1903"
high_income,2032,"864,6646,11636,15838,19193,21780,23719,25454,28729,39143,64850,112021,175758,238899,278525,303152,367620,560494,982684,1699004,3002245,6207967,16360478,44580353,105837054,191994120,270469483,330796351,361192470,360915159,343558365,316753064,270061235,205800408,140989819,87692150,49278137,24843607,11960952,5794177,2866172,1451516,828577,458583,172627,47229,16009,7475,3867,2014"
high_income,2033,"548,6240,11311,15545,18946,21556,23505,25199,28219,37880,62333,108060,171172,235239,277076,301755,361260,542240,948185,1644178,2888060,5843614,15031571,40953024,98786040,184123137,264149259,326605769,360608990,363057168,346767614,320819923,275215381,211380930,145779133,91268179,51768560,26278601,12675161,6128608,3030018,1527193,864585,485426,189555,52650,17495,8099,4189,2193"
high_income,2034,"245,5849,10960,15233,18679,21314,23290,24952,27712,36626,59693,103690,165766,230018,272932,295661,347218,512630,897984,1568291,2750865,5484926,13840355,37782873,92449488,176578912,257937795,322277152,359684942,364849348,349604473,324516997,280185378,217064616,150837294,95177485,54556862,27950345,13536184,6541275,3233057,1622156,908886,516219,209339,59260,19400,8930,4610,2423"
high_income,2035,"222,5212,10601,14904,18395,21059,23064,24748,27402,35807,57747,100371,161858,227194,272968,296956,345136,500556,871649,1527100,2670049,5237996,12908417,35114110,86821363,169469194,251940259,317831178,358082176,365677104,351477538,327364546,284520773,222395883,155699922,98968631,57267966,29586378,14376366,6944389,3432810,1716662,952109,546368,229835,66243,21349,9740,5030,2656"
high_income,2036,"141,4791,10238,14565,18099,20793,22835,24523,27026,34823,55571,96659,157370,223567,272214,297850,343307,489662,847055,1488669,2597565,5027346,12109410,32767618,81704818,162742986,246353361,313872287,356996746,367189204,354235818,330960685,289499577,228234973,160960742,103047619,60151021,31326242,15270137,7374147,3644997,1818293,998355,577661,251846,74224,23700,10730,5541,2950"
high_income,2037,"68,4213,9861,14217,17804,20535,22631,24365,26731,33961,53479,92852,152501,219170,270325,297543,340261,477317,819448,1444952,2519178,4817260,11351136,30542505,76732799,155811294,240212879,309065908,354684343,367249466,355583846,333195534,293408016,233366166,165919629,107115539,63148083,33224382,16277604,7866210,3884453,1932173,1048792,609780,274799,82752,25998,11659,6047,3255"
high_income,2038,"0,3773,9765,14436,18360,21470,24009,26281,29176,36796,56478,96076,157534,229925,294644,348572,445116,690578,1243989,2262923,4061452,7576844,15812009,37195489,85805735,168172266,256130494,325427515,369403385,379835098,365629920,340877346,300700058,240553737,172121095,111827546,66391698,35196318,17303961,8362642,4131100,2056925,1107368,646585,301657,94013,29523,13033,6677,3560"
high_income,2039,"0,3213,9355,14066,18030,21168,23735,26001,28767,35818,54306,92166,152243,224532,290825,345179,436326,667680,1194941,2178779,3909000,7262364,14978984,35031085,81115881,161545583,250795867,322585320,369410301,382028883,368669300,343997488,305039142,245926193,177319345,116066134,69463739,37178349,18376844,8892199,4390370,2183970,1163798,680399,327165,104803,32518,14104,7199,3872"
high_income,2040,"0,2839,8945,13685,17693,20862,23438,25718,28362,34894,52223,88343,146963,219028,286860,341882,428257,646190,1147715,2097480,3763557,6962433,14193598,32960285,76504970,154639857,244522550,317999808,367174220,382237463,370468184,346361140,308837883,250985678,182408496,120295587,72545353,39182022,19461583,9427751,4648184,2310136,1219266,712518,352143,115767,35413,15042,7650,4127"
high_income,2041,"0,2316,8530,13302,17358,20559,23143,25419,27915,33924,50072,84277,141183,212597,281494,336923,418363,622680,1098000,2014177,3625239,6710444,13584308,31316331,72673525,148584892,238857014,313377464,364299487,381730871,371762982,348342864,312213363,255795638,187415832,124509000,75594526,41208046,20558803,9968642,4905876,2437024,1275273,744007,377617,127962,38767,16054,8107,4344"
high_income,2042,"0,1855,8099,12918,17017,20260,22857,25136,27570,33167,48355,81111,136608,207860,278783,337483,419989,621978,1092234,2013292,3631525,6678827,13249379,29912042,68922821,142188350,232482521,308303349,361133561,381041677,372937200,350313052,315603499,260628054,192544093,128868998,78777430,43338075,21727891,10547447,5180615,2572892,1335442,776084,403295,140930,42302,17070,8559,4585"
high_income,2043,"0,1434,7714,12670,16915,20355,23283,26133,29268,35606,51681,86046,144968,223804,308684,388738,499807,743427,1284182,2346191,4206751,7634800,14690719,31517927,69873252,142503321,234808065,314453517,371460025,393704018,383819983,357793852,321984816,267226128,198891524,134102961,82579011,45898658,23164216,11278101,5536432,2751731,1417413,817827,433724,156934,47250,18699,9319,4981"
high_income,2044,"0,1243,7238,12277,16557,20043,22991,25865,28957,34945,50016,82618,139649,217507,302979,384000,491866,723856,1239796,2266520,4072595,7384215,14108738,29950656,66251467,136260559,228257679,309237009,368021610,392977696,385093676,359732889,325093433,271870943,204151478,138676087,85939529,48232141,24475852,11930967,5849427,2908966,1489593,854733,462743,173502,52390,20233,9947,5286"
high_income,2045,"0,886,6762,11881,16196,19700,22646,25510,28510,34275,48582,79833,135223,212210,298190,380138,484862,705804,1207063,2296147,4712581,11025597,26107029,54597029,106281853,183888678,273641342,350393307,399290266,414192237,398962928,368449272,331550740,278040282,210028673,143480756,89415948,50626198,25852682,12623885,6177380,3069271,1561104,888732,489310,189409,57064,21424,10464,5546"
high_income,2046,"0,647,6498,11731,16084,19588,22466,25268,28159,33600,47057,76747,130215,205962,292292,375835,478886,689486,1165645,2203614,4475049,10371757,24664055,51998557,101608333,177500352,266950147,345066726,395994301,413449656,400086865,370319717,334515276,282603169,215449390,148302697,93039063,53167943,27344408,13379034,6543113,3253611,1647702,930116,519616,208323,63172,23067,11124,5866"
high_income,2047,"0,379,6072,11324,15713,19260,22126,24919,27791,32936,45545,73748,125321,199809,286111,370564,472168,676153,1136789,2176294,4575506,11002771,27047552,59590647,118866267,204724614,292161161,362332734,405787294,419503187,404651250,374025886,338322043,287482230,221010505,153288876,96862659,55852780,28953037,14218025,6956164,3461909,1745790,975649,551245,228698,70062,25067,11974,6296"
high_income,2048,"0,286,5597,10917,15343,18923,21794,24579,27391,32252,44027,70790,120448,193535,279676,364886,464088,657520,1093361,2076051,4325238,10315241,25451736,56611089,113618804,198479457,286285616,357873110,402965405,418898434,405795888,375867410,340938305,291649401,226282801,158168049,100670601,58553912,30583377,15043825,7352728,3658928,1838049,1016748,580035,248676,76966,26982,12741,6693"
high_income,2049,"0,200,4966,10524,14962,18577,21458,24206,26923,31458,42469,67811,115544,187158,272978,359050,456635,640901,1054023,1982427,4090225,9660674,23895400,53675139,108416140,192061108,280098223,353207934,400164039,418317123,406927820,377613238,343231452,295481136,231257622,162919266,104465756,61277498,32272387,15924733,7779546,3870727,1939011,1062354,611007,270591,84920,29222,13613,7114"
high_income,2050,"0,122,4357,10115,14585,18287,21246,24086,26929,31396,42070,66669,113374,184730,271988,361932,463276,647379,1051040,1948596,3979359,9311181,23097526,52519839,106630529,190665167,280144716,355271545,404108153,423365775,411655720,381628643,346724898,299971201,236713887,168015234,108486100,64101123,34019795,16825061,8218705,4095512,2052290,1114486,644870,295425,95016,32264,14693,7552"
high_income,2051,"0,51,3811,9719,14262,19820,27236,34800,43856,57265,81420,126826,205481,326589,492202,708731,1022801,1563810,2547266,4293429,7331615,13529963,28145468,59158251,115616365,202370873,295630196,375169745,427021756,447948904,433253173,398558764,359425468,310725519,246454040,176248440,114706380,68350066,36677075,18272162,8945844,4455521,2224935,1191240,687727,324422,107662,36772,16629,8445"
high_income,2052,"0,42,3250,9303,13877,19347,27115,34948,44268,57891,82022,126906,204784,325634,492029,710036,1021128,1549691,2510959,4221542,7194723,13119288,26975247,56648915,110921804,195873266,288950732,369646632,423285173,446434299,434008670,400402455,361594234,314313104,251274795,181086215,118662886,71114010,38428471,19199837,9400021,4684645,2342084,1244454,719991,349213,118382,39729,17474,8718"
high_income,2053,"0,40,2885,8879,13490,18869,26986,35114,44705,58335,82072,126159,203046,323377,490115,709243,1018212,1537602,2483525,4178408,7143395,12939669,26327154,55127226,108066321,192374487,287029812,370550503,426858129,451752173,440160507,405897793,365963912,319097819,256904051,186742081,123498303,74714746,40886676,20573202,10104616,5036867,2518526,1326498,765816,380859,132693,44321,19268,9627"
high_income,2054,"0,30,2363,8456,13093,18245,26430,34577,44068,57388,80374,122872,197402,314913,478710,694223,994028,1492248,2397314,4019309,6857863,12318324,24884048,52236718,103032734,185348325,279922592,364465728,422631486,449670866,440521646,407660325,368182231,322741871,261908970,192081443,128164433,78215097,43313746,21946324,10806840,5382453,2689517,1404007,807421,410775,147044,48829,20965,10562"
high_income,2055,"0,21,1902,8020,12698,17632,25839,34001,43391,56417,78771,119745,191987,306675,467637,679715,971130,1449750,2317886,3879696,6628721,11850753,23819597,50192107,99644977,180829965,277305615,366395451,431141510,465151112,460989561,426239148,381908578,332910498,270349780,199133288,133513691,81884452,45707487,23280744,11475250,5705770,2849308,1475303,844658,438884,161517,53371,22561,11352"
high_income,2056,"0,13,1485,7583,12298,17040,25252,33464,42812,55553,77200,116660,186574,298668,457524,668000,955641,1424411,2275135,3813885,6558411,11756353,23591822,49812866,99405897,181780169,282474361,376124498,443617921,477261468,472312334,435567050,388535298,338702246,276386265,205077922,138501782,85526652,48198051,24695392,12189124,6056064,3027494,1558339,887479,469886,178055,58651,24285,12089"
high_income,2057,"0,7,1297,7118,11902,16551,25179,33961,43882,57214,79431,119157,189102,301156,460643,672215,958700,1417858,2243982,3738320,6400926,11359238,22523273,47451308,95021683,174785444,274837198,369095249,438568470,474503122,472578211,437790422,391140442,342195731,281033736,210168746,142946467,88863820,50512512,26038369,12868799,6385835,3192575,1633350,924927,498488,194457,63964,25992,12864"
high_income,2058,"0,6,945,6647,11502,15962,24526,33384,43247,56286,77905,116276,184003,293268,450140,659347,941629,1388574,2186412,3627895,6199304,10930613,21457534,45138376,90762322,168034122,267439778,362218133,433398106,471414738,472293987,439564531,393452688,345422477,285632994,215411501,147619075,92411939,52978158,27508605,13624176,6758034,3383735,1723715,968627,529501,212664,70005,27883,13686"
high_income,2059,"0,0,597,6230,11106,15408,23834,32798,42678,55524,76567,113705,179577,286217,440183,645509,920401,1350393,2116599,3514496,6068569,10946805,22141604,47870569,97704663,179630485,283030464,379996158,450569493,485772328,484163045,448855396,399949195,350467419,290675887,220452140,151952865,95737472,55312894,28926272,14358865,7117845,3565454,1808315,1008300,558082,230531,75877,29589,14442"
high_income,2060,"0,0,328,5780,10711,14921,23162,32322,42294,55325,76654,114049,180387,291023,464740,735306,1174527,1949548,3267664,5349252,8882115,15153428,27019958,52429866,100586196,179770995,282403996,380517247,453616532,490860344,491072947,456099293,405968837,355695779,296274758,226357715,157175309,99802266,58166432,30682718,15298416,7595027,3813628,1930056,1066665,595814,253796,84511,32685,15931"
high_income,2061,"0,0,247,5330,10317,14489,22346,31696,41679,54507,75246,111407,175779,283199,452189,714200,1136824,1879423,3148732,5156273,8527728,14528439,25742031,49751532,95874644,172593053,274592919,373560801,448775396,488407197,491414347,458604836,408728458,358571385,300062061,230931906,161613892,103530010,60976032,32507099,16294890,8097777,4065348,2049557,1122219,631762,276820,92866,35532,17385"
high_income,2062,"0,0,174,4714,9929,14101,21531,31183,41470,54514,75271,111207,175166,281772,449720,709144,1124149,1846286,3083878,5052397,8340463,14216123,25019646,47962363,92512431,167079503,268295712,367985104,444781878,486085648,491449068,460950790,411801886,361876896,304255935,235719463,166041083,107063922,63484809,34089286,17140032,8512331,4270597,2145780,1164482,659913,296744,99961,37519,18271"
high_income,2063,"0,0,109,4113,9534,13718,20963,31061,41570,54672,75168,110374,173006,277597,442810,697439,1103178,1804128,3006710,4923763,8094706,13762875,24070669,45808881,88527950,160696050,260865688,361455374,440164127,483325775,490741254,462156989,413576816,363887500,307585561,240240055,170624954,110935152,66328307,35961653,18150576,9021263,4528181,2271419,1221502,695650,322116,110413,40898,19652"
high_income,2064,"0,0,95,3591,9157,13416,20347,30765,41589,54886,75079,109251,169863,271180,431999,680615,1078072,1764889,2950765,4852631,7970151,13526904,23500064,44308162,85623938,155880662,255117433,356464812,437482106,483121383,492749351,466117503,417785715,367666406,312094866,245410176,175606309,115057264,69339076,37939080,19256877,9591541,4819834,2416875,1288461,735148,349226,121638,44392,21010"
high_income,2065,"0,0,40,3049,8757,13026,19524,30167,41269,54849,75087,109058,169182,269939,430334,677575,1069573,1738715,2898054,4780573,7866094,13404903,23267501,43502400,84186976,154555849,256391702,361536780,445190764,490234508,497813519,470951033,422059326,371060011,315982474,249889842,180008126,118750764,72034204,39727292,20228831,10074790,5057775,2532978,1339135,765091,371969,131147,46801,21732"
high_income,2066,"0,0,35,2717,8365,12711,18861,29617,40805,54323,74040,106810,165018,262872,419364,661321,1047035,1711610,2897563,4943643,8750736,17261378,37892288,89544862,203538959,390838878,587068571,677558199,666351196,621954280,575855236,519526115,452273730,388710318,326988082,257777854,186109889,123409797,75395724,42000321,21513835,10734436,5378416,2686771,1407790,803815,400176,144368,51503,24004"
high_income,2067,"0,0,27,2220,7959,12326,18096,28851,40021,53398,72481,104041,159930,254285,405588,638861,1008688,1640224,2769093,4718821,8298829,16236402,35428496,83654700,191682327,373838465,573693973,673501715,668060415,624597231,578581558,523406584,456682518,392545240,331126366,262605242,190969441,127552098,78459358,44093833,22727361,11367400,5698640,2851419,1484136,845108,429910,158790,56047,25605"
high_income,2068,"0,0,20,1775,7543,11938,17336,28065,39223,52455,71034,101453,155212,246335,392864,619243,978375,1589596,2684086,4572682,7984983,15452062,33405071,78516747,180876761,357638035,560244412,669352171,669529378,626982868,580863496,527006537,460994464,396332249,334959672,266858205,195212925,131191349,81252722,46028045,23879423,11976633,5999752,3002672,1553049,881864,457420,172857,60574,27426"
high_income,2069,"0,0,13,1377,7125,11562,16642,27423,38813,52144,70485,100160,152204,240792,383674,604969,955467,1547909,2608712,4442808,7719874,14787724,31657360,73962688,171118129,342779848,547789363,666509802,673127203,631318556,584471397,531113838,465469903,400268669,339220409,271859335,200360206,135633092,84551566,48285660,25186755,12650261,6332441,3171602,1630504,920894,485735,187904,65319,29046"
