world_4region,time,income_mountain_50bracket_shape_for_log
africa,1885,"13341,20787,31754,47800,71036,105269,156873,238155,379380,643884,1121279,1945724,3349747,5504495,8317910,11314500,13993056,15771826,15851961,14276883,11707062,8926345,6378581,4338890,2809765,1733442,1038315,615236,359235,206534,117702,66934,38579,22673,13581,8260,5054,3106,1868,1108,642,349,194,95,44,25,16,10,2,0"
africa,1886,"12172,19029,29209,44271,66400,99405,149476,228376,363569,615244,1087974,1918856,3316706,5466451,8292992,11304807,14007214,15840173,15974012,14435898,11867287,9064373,6483123,4418427,2867056,1768127,1056705,624466,363630,207831,117588,66499,38193,22418,13416,8167,4995,3068,1845,1091,631,345,200,92,46,25,16,10,2,0"
africa,1887,"11941,18702,28707,43563,65492,98350,148405,227200,361027,606834,1070002,1906623,3298236,5433224,8249343,11275187,13995403,15867120,16044320,14540740,12000570,9216017,6620056,4524633,2942772,1816091,1084286,639363,371461,211607,119233,67247,38529,22581,13514,8216,5020,3078,1847,1091,633,347,205,91,46,26,17,10,2,0"
africa,1888,"11766,18468,28345,43016,64740,97428,147408,226106,359298,601586,1055610,1889966,3287835,5420332,8238125,11275343,14002925,15904069,16138103,14678647,12153178,9346240,6708811,4581603,2982126,1842933,1101293,649636,377137,214845,121010,68142,38924,22759,13603,8262,5045,3088,1856,1091,634,349,205,91,46,26,17,10,2,0"
africa,1889,"11894,18651,28564,43293,65089,97901,148108,227173,360874,604003,1059999,1897366,3295975,5432243,8260634,11308957,14043247,15956466,16210379,14770132,12248912,9428758,6762321,4612409,2999628,1851979,1105604,651677,378163,215397,121305,68319,39030,22806,13628,8290,5066,3103,1867,1099,637,352,204,94,47,27,17,10,3,0"
africa,1890,"11999,18770,28700,43447,65238,98061,148358,227504,361112,603729,1058758,1895188,3292995,5431378,8269525,11328931,14071350,15998453,16276373,14859403,12344021,9514426,6819079,4645628,3019782,1863433,1112058,655619,380578,216821,122132,68755,39256,22924,13689,8321,5081,3120,1880,1105,640,355,205,95,48,27,17,10,3,0"
africa,1891,"11999,18779,28676,43341,65034,97675,147746,226629,359565,600180,1050553,1881203,3278382,5416309,8262338,11336564,14097845,16048555,16353821,14946044,12417292,9570644,6861095,4679615,3049543,1886736,1128355,666320,387308,220954,124510,70155,40077,23385,13961,8480,5168,3159,1901,1120,647,357,208,99,48,27,18,10,3,0"
africa,1892,"12176,18995,28933,43649,65353,97988,147982,226821,359540,599972,1051793,1884449,3278008,5417426,8277646,11369441,14145593,16109973,16424992,15015194,12468590,9605440,6879992,4685874,3049212,1883151,1124365,663552,385688,220019,124000,69828,39834,23235,13860,8420,5153,3150,1901,1121,648,361,212,97,48,27,18,10,3,0"
africa,1893,"12293,19125,29100,43809,65518,98100,148005,226726,359183,599218,1051317,1884517,3275262,5415992,8290033,11407419,14217291,16217697,16559123,15124129,12502176,9566545,6818635,4639290,3025524,1873510,1120536,662667,386026,220652,124492,70141,40012,23326,13913,8452,5167,3162,1913,1124,650,363,215,99,50,28,18,10,3,0"
africa,1894,"12494,19395,29425,44221,65982,98620,148555,227355,359931,600747,1056327,1893328,3280944,5423063,8313332,11452386,14285434,16304427,16652390,15192025,12518679,9553900,6793032,4609519,3001340,1858807,1113784,660524,386335,222401,126548,71716,41018,23928,14274,8661,5293,3238,1960,1154,665,373,215,106,49,28,19,10,3,0"
africa,1895,"12243,19074,28928,43419,64770,96844,145952,223547,353706,587838,1026628,1842278,3242349,5389530,8288506,11436671,14287225,16320447,16716396,15283434,12606137,9617368,6835113,4640235,3030991,1890759,1143063,682723,401666,233453,134372,76768,44050,25681,15290,9251,5638,3432,2070,1214,697,388,221,118,51,28,19,10,3,0"
africa,1896,"12353,19241,29101,43581,64899,96935,146090,223776,354174,588195,1025277,1837684,3244558,5393960,8305888,11465700,14319458,16348202,16756589,15348658,12664518,9651331,6845374,4640308,3028345,1891583,1146986,687029,405410,236835,137247,78814,45347,26473,15773,9560,5826,3545,2140,1258,734,404,230,122,59,30,19,10,3,0"
africa,1897,"12582,19508,29443,44019,65436,97574,146785,224416,354529,588526,1029383,1851544,3255702,5408031,8344526,11534439,14403606,16447419,16843817,15404630,12677110,9629161,6815024,4614723,3007552,1874982,1134485,678703,400331,233899,135569,77900,44800,26160,15606,9468,5774,3521,2138,1252,734,403,233,125,60,33,19,10,3,0"
africa,1898,"12243,19126,28902,43150,64140,95739,144354,221301,350395,581427,1009828,1803816,3207445,5377628,8320091,11526874,14434323,16506061,16931275,15514447,12753488,9671678,6841445,4637285,3026779,1895658,1154060,693439,410104,239777,139251,80073,46026,26784,15912,9642,5892,3593,2184,1291,757,423,242,132,60,40,20,10,3,0"
africa,1899,"12624,19527,29392,43800,64957,96705,145417,222347,351315,582484,1016415,1827208,3231565,5382602,8336540,11565355,14486430,16573900,17008694,15576283,12783641,9676284,6841870,4637055,3024098,1888547,1145040,686222,405540,237417,137920,79382,45730,26722,15943,9671,5909,3614,2196,1300,762,433,248,136,61,42,25,10,4,0"
africa,1900,"13606,20827,31186,46247,68159,100716,150322,228484,361209,611382,1096190,1930116,3298956,5464302,8470010,11737325,14662510,16714961,17054888,15537209,12683717,9564785,6744328,4561661,2958531,1831090,1102092,658267,389050,227828,132526,76467,44186,25913,15516,9415,5777,3552,2170,1298,763,440,249,132,67,42,27,10,4,0"
africa,1901,"13580,20784,31071,46007,67759,100171,149582,227375,358375,601271,1073798,1919853,3293435,5456893,8474800,11763478,14704142,16799232,17168447,15650549,12755766,9582750,6737390,4563355,2967089,1840094,1108922,662639,391723,229419,133393,76866,44287,25887,15453,9359,5728,3515,2146,1285,760,438,249,133,67,42,27,10,4,0"
africa,1902,"13092,20117,30128,44662,65918,97710,146363,223048,351329,582234,1022684,1849056,3244646,5397802,8401895,11702096,14675816,16824530,17274390,15805683,12919068,9715941,6835059,4630661,3017514,1878455,1136091,680434,402573,236179,137419,79117,45431,26413,15685,9451,5769,3537,2144,1275,755,431,246,135,63,43,22,10,4,0"
africa,1903,"12493,19432,29278,43470,64264,95589,143860,220209,347827,574907,994245,1768353,3154362,5350052,8354177,11649636,14641826,16824440,17332832,15941296,13082776,9864361,6939589,4701659,3071999,1928622,1179750,712829,423776,248812,144825,83240,47570,27415,16117,9639,5856,3574,2158,1272,753,424,237,134,66,36,21,11,4,0"
africa,1904,"12451,19386,29272,43481,64273,95571,143848,220172,347454,573248,989389,1756593,3133801,5329988,8332731,11638718,14654749,16878617,17429825,16072703,13216651,9956556,6995906,4734026,3084265,1931429,1178845,710727,421519,246788,143216,82056,46747,26871,15746,9415,5707,3472,2090,1230,720,401,226,121,58,33,21,11,4,0"
africa,1905,"12417,19254,29106,43218,63848,94923,142935,218932,345547,569886,982433,1738359,3095819,5302596,8320294,11640113,14676135,16929351,17505793,16170915,13320357,10046951,7060397,4774205,3110853,1950971,1195349,724099,431055,253064,147061,84375,48057,27574,16127,9613,5801,3536,2124,1254,728,408,226,122,61,33,21,11,4,0"
africa,1906,"12337,18942,28731,42711,63132,93861,141415,216766,342132,563967,971381,1713645,3043565,5253152,8295733,11637570,14708770,16996104,17587220,16256128,13411323,10131372,7133765,4830299,3153999,1983559,1221542,744710,445570,262432,152699,87706,49959,28631,16662,9874,5932,3604,2163,1270,737,415,227,123,64,34,21,11,4,0"
africa,1907,"12349,18983,28750,42709,63066,93711,141133,216241,341075,561564,966314,1704252,3028853,5240144,8287030,11642376,14744961,17062803,17682898,16368425,13511676,10204085,7179535,4859225,3175397,1997494,1229690,749608,448702,264410,153868,88349,50285,28788,16746,9915,5959,3616,2163,1278,735,417,228,123,65,33,21,11,4,0"
africa,1908,"12607,19591,29473,43706,64444,95537,143450,219049,344213,565044,974644,1739637,3117370,5308303,8340862,11726040,14865480,17192868,17818108,16462822,13537424,10176008,7132551,4819683,3146109,1969296,1198514,721603,428526,251419,145958,83537,47535,27273,16012,9578,5802,3540,2131,1264,732,414,228,123,59,33,21,11,4,0"
africa,1909,"12500,19419,29139,43122,63517,94084,141267,215725,339027,556487,958972,1708225,3066587,5268785,8312781,11712319,14889783,17271073,17928874,16576457,13641046,10283056,7222433,4879708,3186473,1993813,1212971,730451,433627,254046,147224,84194,47893,27522,16170,9685,5875,3584,2155,1278,740,417,233,123,61,33,21,11,4,0"
africa,1910,"13102,20140,30076,44427,65287,96375,144097,219217,343293,564022,989112,1798477,3164790,5310433,8363610,11794935,14998753,17398803,18047406,16642123,13652376,10250508,7184926,4847004,3157054,1961035,1180648,705261,416766,243782,140954,80561,45916,26561,15742,9500,5777,3540,2130,1268,735,417,236,121,61,34,21,11,4,0"
africa,1911,"12825,19747,29521,43682,64323,95118,142406,216825,339669,557532,976944,1777264,3130628,5256531,8327796,11763466,15014300,17483897,18191316,16798689,13783265,10341529,7243891,4888033,3186960,1980777,1192322,712002,420657,245867,142031,81051,46113,26624,15766,9486,5767,3528,2123,1263,730,412,235,116,62,33,21,11,4,0"
africa,1912,"13165,20365,30542,45350,67013,99495,149386,227511,354674,576702,999622,1803195,3160640,5283833,8350623,11780111,15028307,17504764,18244592,16885649,13878673,10410245,7281531,4903685,3191514,1980598,1190361,709686,418627,244457,141056,80303,45544,26213,15463,9288,5634,3432,2063,1229,714,397,229,116,61,33,21,11,4,0"
africa,1913,"13302,20629,30972,46064,68232,101486,152588,232373,361269,584173,1006490,1808132,3163651,5276779,8344819,11776137,15040550,17557199,18339793,16998022,13985446,10487390,7325866,4930199,3209094,1991828,1196903,713283,420661,245511,141538,80467,45552,26152,15411,9237,5592,3406,2045,1217,706,395,225,116,60,33,21,11,3,0"
africa,1914,"13221,20524,30780,45744,67677,100536,151009,229919,357213,576633,992697,1785761,3128472,5222026,8282145,11735411,15038179,17613768,18461330,17143848,14133996,10615410,7416928,4991636,3250985,2018120,1211379,721307,425027,247802,142803,81174,45939,26369,15527,9302,5635,3427,2055,1224,706,395,222,117,60,32,20,10,3,0"
africa,1915,"12928,20119,30196,44871,66434,98716,148383,226049,351204,566213,974107,1754775,3077764,5138502,8184474,11685289,15033326,17710175,18659811,17362816,14307597,10736455,7481576,5026848,3276764,2036156,1221578,726983,428488,249885,144143,82042,46464,26683,15715,9420,5686,3470,2077,1231,720,404,224,116,63,32,20,10,3,0"
africa,1916,"13077,20398,30658,45667,67645,100549,151033,229822,356076,571174,976919,1754892,3073853,5125089,8169558,11688527,15065703,17776466,18760033,17486019,14433062,10830582,7525920,5042234,3284330,2042543,1225826,729824,430320,250835,144702,82343,46587,26712,15712,9407,5680,3449,2068,1230,716,407,222,116,64,31,20,10,3,0"
africa,1917,"12996,20375,30695,45803,68016,101310,152405,232028,359056,573706,976250,1748884,3057955,5086727,8107427,11662598,15063656,17828038,18885082,17654420,14592349,10941288,7584570,5070318,3304232,2060075,1238385,737713,435278,253766,146399,83304,47067,26926,15816,9452,5696,3449,2062,1225,710,409,221,113,64,28,19,10,2,0"
africa,1918,"13192,20668,31212,46670,69100,102418,153377,232757,359330,572694,972708,1744784,3057991,5096717,8124658,11702017,15146215,17909617,18945192,17699861,14654189,11014952,7641085,5103199,3323522,2073158,1246507,742912,438601,255650,147399,83793,47257,26966,15804,9423,5669,3429,2043,1222,694,414,217,112,63,28,18,10,2,0"
africa,1919,"12471,19750,29930,44910,66690,99175,148997,226726,350755,559105,947286,1697898,2983985,4970219,7931339,11520933,14997110,17851005,19074447,18000461,15002613,11312396,7852501,5247922,3430947,2155267,1302946,777687,459125,267588,154306,87745,49503,28223,16548,9860,5919,3571,2119,1261,716,436,226,113,68,28,19,10,2,0"
africa,1920,"12765,20133,30452,45662,67626,100191,149976,227646,351744,559736,944691,1690689,2982521,4982653,7967062,11624805,15123382,18037552,19269681,18165509,15115174,11400953,7917469,5283371,3443909,2155250,1297079,771865,456020,265856,153551,87490,49272,28013,16366,9755,5851,3539,2122,1259,725,432,224,112,70,29,19,10,3,0"
africa,1921,"12758,20118,30399,45573,67424,99737,149064,226063,349213,555090,933537,1669217,2956703,4955538,7935819,11623245,15181086,18166348,19465923,18411831,15349787,11601573,8066993,5383262,3511007,2202187,1327418,790765,467821,272850,157638,89847,50596,28722,16761,9967,5974,3600,2155,1280,736,440,230,114,74,30,20,10,3,0"
africa,1922,"12634,19964,30156,45203,66835,98802,147597,223869,346040,549991,922566,1648868,2932987,4935623,7908645,11621078,15247736,18280685,19659587,18690964,15644527,11853224,8249665,5506150,3596328,2264418,1369169,816780,483578,282048,162891,92846,52286,29643,17272,10248,6119,3682,2190,1304,748,454,234,118,78,32,20,10,3,0"
africa,1923,"12661,20048,30219,45311,66905,98774,147461,223556,345789,549557,918845,1639032,2920864,4928748,7901657,11644023,15342596,18441450,19881008,18971662,15929497,12108758,8445793,5644896,3695116,2336216,1417270,846800,501903,292698,168781,96035,54001,30559,17774,10530,6278,3767,2240,1333,762,465,241,122,78,34,21,11,4,0"
africa,1924,"12698,20109,30324,45426,66985,98703,147105,222832,344661,547453,912716,1625311,2903345,4918664,7894656,11664984,15422997,18582500,20078951,19247171,16237146,12393651,8671380,5803451,3801331,2409337,1465369,876792,520347,303468,174923,99532,55925,31601,18343,10845,6454,3866,2288,1359,785,470,253,124,81,36,21,12,4,0"
africa,1925,"12764,20177,30425,45551,67050,98628,146740,222016,343348,545092,903718,1594833,2849295,4902204,7902709,11721984,15553368,18780545,20324677,19532402,16515426,12640197,8866586,5942724,3896419,2476685,1512507,908417,541253,316623,182937,104404,58725,33154,19163,11277,6686,3984,2363,1404,810,483,256,131,85,38,22,12,4,0"
africa,1926,"12863,20299,30595,45769,67243,98709,146597,221562,342626,543848,899557,1582014,2825627,4892761,7911305,11768829,15667552,18958519,20554920,19816393,16812395,12909111,9074821,6085375,3989030,2538459,1553414,935048,558590,327449,189500,108418,61078,34460,19899,11688,6915,4103,2428,1442,839,494,269,134,90,40,23,13,5,0"
africa,1927,"13101,20549,30900,46095,67583,99004,146767,221532,342542,543748,898006,1575128,2813411,4895131,7941131,11855004,15823159,19180261,20820380,20093649,17063611,13126413,9249391,6210148,4072678,2594833,1589784,957697,573169,336617,194812,111591,62885,35457,20430,11976,7058,4179,2467,1463,850,508,269,138,91,43,23,13,5,0"
africa,1928,"13231,20575,30941,46117,67472,98682,146086,220458,341036,541717,893175,1554991,2759803,4848545,7944083,11897038,15942671,19371756,21061712,20379823,17361612,13401688,9465027,6363545,4180821,2674337,1648219,998479,600702,354347,205556,118040,66667,37595,21574,12601,7392,4356,2558,1514,880,516,289,141,96,47,24,14,6,0"
africa,1929,"13396,20842,31244,46465,67824,99018,146338,220514,341012,541646,892732,1556699,2775832,4871700,7970523,11963815,16086662,19579711,21306837,20653034,17635252,13646203,9653015,6494781,4269522,2733831,1686047,1020914,614354,362637,210271,120751,68268,38521,22153,12942,7582,4475,2630,1554,897,531,300,146,99,48,24,14,6,0"
africa,1930,"13758,21372,31861,47220,68781,100181,147635,221965,342864,544394,897597,1574344,2834057,4945701,8051471,12118529,16305071,19873619,21612604,20901648,17810557,13787992,9771623,6582567,4329140,2770298,1703711,1027645,617246,364060,210650,120806,68259,38511,22183,12995,7627,4497,2652,1568,909,533,300,150,98,50,26,15,6,0"
africa,1931,"13979,21728,32268,47702,69355,100783,148214,222438,343282,544880,899629,1589324,2885599,4986533,8078797,12181099,16447819,20083649,21871998,21187329,18089344,14025702,9960126,6715136,4416303,2825774,1735732,1044356,626174,369196,213317,122244,69102,39013,22517,13220,7776,4576,2703,1597,927,549,309,154,99,53,28,15,7,0"
africa,1932,"14199,22047,32628,48079,69724,101133,148461,222516,343172,544592,900740,1601125,2925279,5014546,8103386,12241240,16586357,20290101,22134740,21477262,18371705,14282321,10156790,6850817,4507755,2887605,1774757,1067195,639515,377457,218020,124959,70777,40037,23167,13626,8029,4724,2787,1642,949,566,313,160,100,54,30,16,7,0"
africa,1933,"14314,22065,32673,48017,69506,100619,147561,221206,341461,542306,892753,1560474,2820453,4945964,8083180,12248605,16662369,20451859,22366247,21779238,18720733,14631073,10450350,7064465,4658459,2995918,1853098,1121703,675576,400779,232128,133272,75603,42748,24626,14437,8455,4944,2908,1711,987,585,325,167,108,58,32,16,7,0"
africa,1934,"14499,22101,32703,47933,69202,100064,146643,219854,339594,539655,886903,1533019,2734459,4831863,8051810,12256141,16742391,20619222,22610343,22083037,19076304,14986366,10752100,7283665,4811359,3103281,1930285,1176307,712381,425190,247305,142380,81024,45832,26310,15318,8922,5193,3035,1770,1024,591,339,175,112,60,34,16,7,0"
africa,1935,"14650,22160,32661,47786,68869,99416,145645,218396,337512,536688,881663,1514875,2671241,4697791,7989629,12252719,16807679,20765372,22837717,22374623,19436450,15361401,11083650,7533127,4985788,3221099,2011942,1232862,751043,451200,263673,152128,86869,49119,28059,16176,9346,5394,3134,1833,1053,617,350,181,115,63,36,17,8,0"
africa,1936,"14790,22305,32570,47510,68203,98157,143475,215075,333010,531156,874731,1502452,2633574,4594899,7906282,12260830,16883594,20919763,23045210,22646300,19767919,15707757,11395985,7780460,5171494,3357156,2111095,1303078,800011,484528,285035,165132,94609,53619,30591,17543,10067,5759,3330,1934,1112,648,372,194,125,69,40,18,8,0"
africa,1937,"14955,22497,32578,47336,67713,97122,141610,212119,328889,526066,868300,1492732,2611878,4533859,7825099,12268326,16952072,21060215,23232857,22917920,20120157,16075424,11728853,8039044,5353655,3480786,2196381,1361365,840519,512553,303219,176349,101387,57609,32796,18724,10700,6090,3495,2030,1170,678,391,207,130,74,43,19,8,0"
africa,1938,"15187,22638,32621,47037,66815,95174,137970,206041,319699,513558,852215,1472840,2597395,4546948,7881233,12368527,17123390,21340202,23579062,23252243,20406902,16325990,11938532,8189146,5458466,3550775,2241183,1386345,853835,520333,307665,178586,102659,58365,33289,19069,10943,6237,3594,2087,1204,692,408,217,135,81,45,24,8,0"
