un_sdg_region,time,income_mountain_50bracket_shape_for_log
un_australia_and_new_zealand,1900,"9,26,61,129,253,412,593,757,865,922,990,1186,1598,2185,2920,4124,6865,13462,29221,64531,136101,263705,451190,669180,779230,697357,541859,367519,218266,119381,62067,31026,15627,7936,4146,2252,1280,759,467,296,194,130,88,62,43,29,20,13,8,5"
un_australia_and_new_zealand,1901,"11,31,73,152,287,460,650,813,916,968,1049,1288,1750,2384,3175,4548,7702,15255,33031,72432,151288,289782,488566,711037,794202,691715,529060,350050,203993,110197,56683,28198,14178,7182,3758,2048,1171,699,433,277,182,124,85,59,41,28,19,12,8,5"
un_australia_and_new_zealand,1902,"12,33,77,160,303,483,680,851,956,1009,1091,1339,1816,2460,3248,4597,7721,15261,33216,73141,152547,290726,491355,720627,808012,706662,543194,360051,210015,113511,58295,28916,14479,7295,3801,2059,1171,697,431,275,181,123,85,59,42,28,19,12,8,5"
un_australia_and_new_zealand,1903,"10,28,68,140,276,454,659,844,966,1025,1084,1278,1710,2324,3054,4168,6661,12630,27103,60083,128493,255933,451432,690929,829739,754051,592380,405531,241002,131434,68012,33853,17142,8829,4699,2591,1484,885,546,349,229,154,106,73,51,36,24,16,11,7"
un_australia_and_new_zealand,1904,"9,24,61,129,261,439,651,855,998,1071,1129,1300,1717,2353,3129,4240,6629,12271,25864,56748,121337,242079,430224,666277,834061,783047,624078,438443,266190,146762,76256,37896,19035,9770,5150,2815,1600,948,582,370,242,162,111,77,54,38,25,17,11,7"
un_australia_and_new_zealand,1905,"9,26,65,135,271,455,675,885,1030,1100,1153,1324,1748,2387,3153,4226,6521,11950,25163,55367,118842,238747,428099,671546,850224,803799,644108,453644,275122,151377,78409,38803,19410,9928,5220,2849,1613,951,582,368,240,160,110,76,53,37,25,17,11,7"
un_australia_and_new_zealand,1906,"8,22,58,124,250,433,655,877,1040,1121,1161,1295,1672,2283,3021,3969,5913,10539,22042,48737,105959,215311,394443,634414,846338,839737,687723,499808,311309,173996,90946,45132,22371,11409,5969,3245,1824,1067,646,406,262,174,117,81,56,39,27,18,12,8"
un_australia_and_new_zealand,1907,"7,21,56,122,246,431,660,893,1069,1158,1199,1320,1683,2296,3042,3959,5771,10062,20795,45936,100544,205683,380729,620050,848590,864705,716129,527894,333619,187984,98717,49072,24184,12288,6401,3461,1933,1120,670,416,265,173,115,79,54,37,25,17,11,7"
un_australia_and_new_zealand,1908,"7,21,55,122,248,437,674,917,1107,1205,1247,1365,1730,2370,3163,4152,6095,10685,21999,48275,105322,214733,393397,629920,858840,877008,723782,534131,339545,191424,100174,49556,24226,12260,6377,3445,1931,1123,673,419,267,175,117,80,55,38,26,18,11,7"
un_australia_and_new_zealand,1909,"6,17,48,110,224,410,647,903,1117,1239,1287,1379,1695,2314,3130,4127,5955,10217,20532,44408,96748,198239,366815,592495,835453,904943,766462,578380,380030,218248,115358,57346,27645,13805,7118,3816,2135,1234,736,455,290,188,126,85,58,39,27,18,12,8"
un_australia_and_new_zealand,1910,"5,15,43,101,213,401,644,917,1159,1308,1374,1458,1747,2358,3196,4178,5771,9308,17808,37782,82382,170827,325449,547264,811263,937801,823267,634677,427858,249662,133299,66663,31792,15568,7852,4113,2261,1287,760,467,296,191,126,85,58,40,28,18,12,8"
un_australia_and_new_zealand,1911,"5,17,48,112,229,426,681,961,1204,1348,1406,1494,1806,2443,3287,4246,5821,9387,18097,38764,85131,176648,336363,567227,842263,959356,833398,640060,427273,247133,131096,65124,31004,15199,7673,4031,2220,1265,748,461,291,189,125,84,58,40,27,18,13,8"
un_australia_and_new_zealand,1912,"6,18,50,117,240,445,711,1004,1257,1406,1466,1559,1886,2554,3436,4440,6110,9911,19171,41006,89789,185819,351962,587570,864768,975624,840808,642989,428463,247706,131118,64975,30870,15135,7646,4020,2220,1270,753,465,293,191,126,85,58,40,27,18,13,8"
un_australia_and_new_zealand,1913,"5,18,50,119,244,454,729,1035,1302,1461,1526,1618,1943,2624,3528,4551,6217,10009,19246,41103,90044,186590,353379,590321,873232,996065,862634,660446,443216,257909,136488,67629,32110,15728,7908,4124,2262,1286,757,462,289,185,122,81,55,38,25,17,12,7"
un_australia_and_new_zealand,1914,"7,21,57,133,270,497,788,1107,1376,1532,1595,1701,2074,2807,3747,4797,6550,10539,20234,43134,94416,195661,370145,618696,913239,1018235,869884,661272,437415,251521,131842,64827,30777,15114,7597,3963,2171,1233,727,443,277,178,117,79,53,37,25,17,11,7"
un_australia_and_new_zealand,1915,"8,24,66,152,307,546,855,1185,1456,1606,1667,1796,2222,3011,3985,5068,6908,11112,21400,45941,101134,210017,394004,653542,951730,1030635,870205,657220,430570,246159,128479,63067,30057,14740,7328,3778,2037,1143,664,396,242,152,98,64,43,29,19,12,7,5"
un_australia_and_new_zealand,1916,"8,25,69,161,334,589,918,1268,1554,1717,1786,1930,2387,3223,4242,5360,7212,11365,21521,46117,102420,214207,401766,668558,979462,1053790,884845,666074,435894,248950,129815,63841,30559,15033,7462,3826,2047,1137,649,378,225,137,85,55,35,23,15,9,6,3"
un_australia_and_new_zealand,1917,"10,28,76,176,361,633,978,1341,1632,1793,1862,2025,2529,3419,4480,5649,7640,12118,23037,49353,109288,227476,422825,698593,1013529,1069950,891442,667092,432005,244150,126130,61397,29204,14284,7043,3594,1912,1054,597,345,204,123,77,49,32,21,13,9,5,3"
un_australia_and_new_zealand,1918,"12,34,91,200,398,686,1046,1413,1689,1828,1892,2088,2666,3615,4700,5917,8147,13317,25952,55970,122361,250214,456192,750348,1060431,1079303,891860,655366,413715,228700,115915,55360,26176,12716,6242,3182,1689,925,522,299,177,108,67,43,28,18,12,7,5,3"
un_australia_and_new_zealand,1919,"11,32,87,196,383,667,1029,1406,1698,1844,1897,2062,2602,3525,4568,5625,7410,11631,22325,48635,108820,227437,426691,724547,1071173,1128613,942635,700143,447096,248693,126373,60446,28472,13829,6766,3434,1807,980,548,313,185,113,71,46,31,20,14,8,6,4"
un_australia_and_new_zealand,1920,"11,32,88,198,385,675,1046,1435,1738,1889,1935,2082,2605,3520,4547,5533,7106,10868,20568,44938,101666,214661,409193,714036,1085651,1165632,980416,732998,471882,263999,134504,64622,30561,14927,7327,3719,1950,1052,589,337,200,123,79,52,35,24,16,11,7,4"
un_australia_and_new_zealand,1921,"10,30,83,190,378,667,1045,1451,1782,1957,2014,2151,2656,3605,4732,5876,7696,11870,22110,46947,104145,218789,414286,707088,1079712,1189353,1006273,756411,493946,278566,141623,67532,31399,15199,7449,3758,1971,1059,584,329,191,114,71,45,29,19,13,8,5,4"
un_australia_and_new_zealand,1922,"9,28,78,181,373,662,1052,1480,1841,2046,2116,2240,2721,3695,4914,6194,8176,12605,23149,48179,105434,219872,412201,691105,1066093,1213440,1039105,788450,522252,297048,151125,71750,32838,15713,7652,3832,2017,1086,601,339,196,117,72,46,30,19,13,8,5,4"
un_australia_and_new_zealand,1923,"8,27,74,176,359,647,1040,1481,1864,2088,2166,2275,2724,3680,4898,6127,7882,11792,21244,43887,96085,202494,387349,664210,1058440,1251748,1090501,831899,557645,321899,165665,79243,36179,17200,8328,4152,2176,1176,652,370,214,128,78,50,32,21,13,8,5,4"
un_australia_and_new_zealand,1924,"6,23,66,162,351,646,1053,1523,1955,2231,2348,2464,2884,3864,5205,6629,8580,12633,21975,43673,92956,193950,368712,626086,1016833,1274916,1142557,879962,600749,354377,185182,89359,40628,19179,9257,4596,2403,1304,727,412,240,142,87,55,35,22,14,10,7,4"
un_australia_and_new_zealand,1925,"6,22,63,157,362,689,1129,1641,2127,2461,2630,2779,3225,4261,5744,7382,9573,13743,22825,43364,89869,186164,354141,602749,992136,1283558,1179514,926003,643166,384901,203809,99003,45072,21030,10063,4948,2559,1396,783,449,262,155,93,56,34,21,12,8,5,3"
un_australia_and_new_zealand,1926,"6,23,65,161,362,682,1122,1637,2127,2461,2619,2754,3187,4229,5725,7394,9669,14113,23770,45395,94269,195017,367152,618120,1007830,1306250,1202900,946040,655939,388909,203190,96847,43008,19613,9261,4530,2357,1292,728,417,243,144,86,52,32,19,12,8,4,3"
un_australia_and_new_zealand,1927,"6,24,68,169,376,704,1156,1686,2185,2521,2676,2808,3253,4327,5850,7541,9877,14574,24869,47972,99979,205845,383598,640494,1032229,1332875,1224054,957734,659561,388313,200663,94432,41293,18616,8680,4174,2141,1150,635,357,205,120,71,44,27,16,10,7,3,2"
un_australia_and_new_zealand,1928,"7,27,75,184,389,719,1180,1716,2211,2529,2659,2779,3232,4317,5783,7256,9088,12754,21175,41081,88306,189729,372210,652450,1086110,1397702,1262140,977740,666077,388876,199640,93563,40855,18578,8674,4196,2155,1152,635,355,202,117,69,41,25,15,9,6,3,2"
un_australia_and_new_zealand,1929,"9,32,88,211,424,767,1242,1781,2257,2535,2622,2725,3208,4294,5648,6866,8320,11454,19280,39068,87725,193166,386553,698108,1172007,1446709,1271336,969252,645589,369415,186962,86637,37759,17295,8140,3982,2069,1109,613,345,198,116,69,43,26,16,10,6,4,2"
un_australia_and_new_zealand,1930,"17,49,132,293,564,981,1515,2069,2491,2690,2743,2954,3709,4994,6355,7545,9362,13593,24303,51875,117877,253713,490661,877989,1360967,1439114,1177746,861167,539710,292448,142480,64131,28359,13307,6396,3243,1728,943,528,297,173,101,61,37,24,14,9,6,3,2"
un_australia_and_new_zealand,1931,"24,68,174,365,681,1145,1707,2251,2615,2753,2806,3125,4061,5410,6676,7817,9924,15239,29238,65920,151545,319373,594089,1032578,1450026,1392745,1106560,782847,469372,244132,114627,49404,21533,9815,4629,2344,1257,694,393,225,133,79,48,29,18,11,7,4,2,2"
un_australia_and_new_zealand,1932,"20,59,155,337,636,1088,1655,2228,2642,2821,2870,3128,3988,5359,6753,8027,10209,15574,29233,64303,146128,305824,562107,959059,1407425,1430018,1163197,844483,518299,272690,128072,54491,22617,9892,4451,2179,1171,656,385,228,140,87,55,35,22,14,9,6,3,1"
un_australia_and_new_zealand,1933,"16,48,131,298,572,1003,1566,2164,2636,2868,2922,3102,3827,5144,6575,7788,9525,13705,24540,52972,122089,263622,502405,867632,1349174,1480555,1237611,924460,589992,318674,152239,65644,26689,11431,5022,2369,1242,686,398,237,146,92,60,39,25,17,10,6,4,2"
un_australia_and_new_zealand,1934,"13,42,116,270,531,946,1505,2121,2637,2913,2979,3107,3733,5011,6495,7754,9344,13014,22497,47315,108538,236985,460595,801014,1294590,1512324,1293225,984917,647715,357875,173393,75575,30356,12809,5568,2597,1364,762,447,269,167,106,68,45,30,20,13,8,5,4"
un_australia_and_new_zealand,1935,"10,36,100,241,506,929,1508,2165,2754,3113,3239,3366,3913,5169,6757,8210,9941,13660,22840,45615,101393,220904,432221,745135,1213545,1514095,1343079,1040155,703892,401376,199149,88723,36014,15307,6807,3267,1779,1057,662,433,295,207,148,108,79,57,41,29,20,13"
un_australia_and_new_zealand,1936,"8,32,90,222,466,869,1434,2094,2707,3097,3237,3326,3778,4947,6503,7884,9183,11666,17973,34670,78384,176646,362915,662565,1142400,1536138,1424312,1127110,781406,455586,230642,104609,42957,18180,8071,3818,2014,1145,681,423,272,180,123,86,61,44,30,22,14,9"
un_australia_and_new_zealand,1937,"7,28,79,202,426,796,1337,1991,2625,3049,3211,3267,3630,4702,6240,7633,8751,10591,15320,28559,65010,150585,319392,602290,1067579,1531688,1487755,1196832,851205,506938,260452,119160,48806,19898,8503,3778,1863,1000,561,330,199,124,79,51,33,22,14,10,6,4"
un_australia_and_new_zealand,1938,"6,26,74,192,409,773,1312,1977,2635,3092,3278,3328,3649,4674,6214,7640,8700,10277,14269,25703,58156,136837,295178,567067,1024930,1528532,1526810,1237736,893303,541542,282365,131227,54809,22615,9869,4471,2229,1204,676,395,236,145,90,57,37,24,16,10,7,4"
un_australia_and_new_zealand,1939,"6,27,78,200,431,806,1363,2046,2718,3182,3365,3419,3763,4837,6426,7881,8963,10584,14648,26241,59282,139699,301903,579242,1047691,1553693,1536971,1242037,894168,540488,281044,130492,54593,22695,9921,4461,2197,1167,644,370,216,129,78,49,30,19,12,8,5,3"
un_australia_and_new_zealand,1940,"4,22,65,175,397,750,1291,1981,2689,3225,3470,3531,3799,4764,6372,7994,9250,10886,14780,25577,56045,131472,283900,543342,965337,1498822,1579147,1301206,962514,601952,319849,150173,63137,25359,10746,4656,2184,1130,609,337,190,110,64,39,23,14,9,5,3,2"
un_australia_and_new_zealand,1941,"2,14,47,130,326,680,1212,1919,2704,3386,3792,3945,4148,4916,6492,8378,10064,12076,16406,27177,54727,122273,261760,499445,848643,1365112,1612538,1375310,1049619,695542,388774,189583,82733,33177,14318,6527,3252,1835,1114,707,470,324,232,170,126,94,70,51,37,25"
un_australia_and_new_zealand,1942,"1,8,33,94,250,557,1034,1704,2501,3270,3800,4037,4177,4695,6060,7985,9865,11742,15074,22966,42231,91328,201178,405196,715946,1190737,1623371,1510168,1184887,832716,493719,252342,114527,46634,19525,8771,4241,2300,1368,853,551,373,260,188,139,103,76,57,41,29"
un_australia_and_new_zealand,1943,"1,7,30,87,236,528,993,1660,2469,3268,3836,4095,4217,4677,5985,7919,9832,11642,14703,21945,39482,84526,187373,382939,687736,1156362,1637152,1564862,1238129,884588,532454,274659,125238,50982,20932,9265,4391,2340,1383,862,557,377,263,190,140,104,77,57,42,29"
un_australia_and_new_zealand,1944,"1,10,38,107,273,597,1100,1809,2643,3430,3950,4161,4293,4856,6308,8270,10068,11790,14952,22658,42008,92479,205802,417261,748039,1266476,1700040,1553550,1215769,848091,496366,249957,111712,44661,18515,8151,3866,2077,1228,766,500,341,241,176,131,98,73,54,39,27"
un_australia_and_new_zealand,1945,"2,14,49,138,341,717,1287,2058,2927,3694,4156,4322,4509,5275,6942,8958,10660,12384,15739,23991,45547,102880,229526,461294,834592,1418797,1756490,1525451,1174605,790088,445723,218167,95262,37787,16044,7151,3466,1901,1128,705,461,316,224,164,121,91,68,50,36,25"
un_australia_and_new_zealand,1946,"3,19,61,167,391,766,1352,2136,2987,3690,4056,4141,4332,5217,6951,8843,10200,11432,14021,21291,42864,102348,233025,475467,895948,1540694,1802751,1529931,1166006,765036,420626,201574,86372,34128,14320,6122,2784,1412,753,416,235,137,81,49,30,19,12,8,5,3"
un_australia_and_new_zealand,1947,"3,19,60,165,387,774,1372,2178,3062,3802,4201,4302,4492,5380,7160,9140,10563,11770,14161,20731,40538,95848,218132,445812,848312,1522100,1844839,1593216,1225053,810386,449521,217183,94235,37808,16089,6969,3173,1603,845,461,258,147,86,51,31,19,12,8,5,3"
un_australia_and_new_zealand,1948,"2,15,52,147,363,740,1328,2138,3058,3871,4353,4507,4677,5465,7249,9433,11262,12993,16207,24139,45320,101759,225545,457132,845832,1466416,1848642,1618381,1255756,854807,486386,238444,103759,40357,16448,6845,3005,1491,795,435,245,140,81,48,29,18,11,7,4,2"
un_australia_and_new_zealand,1949,"2,12,46,132,332,724,1317,2149,3115,4009,4581,4798,4960,5666,7431,9758,11840,13734,16806,23831,42196,91899,203425,415787,774176,1383776,1863738,1699964,1342911,938444,548190,274439,121770,48071,19637,8251,3622,1790,970,542,311,180,105,62,36,22,12,8,4,2"
un_australia_and_new_zealand,1950,"1,11,44,125,312,693,1282,2119,3106,4042,4661,4907,5048,5694,7399,9741,11841,13612,16340,22506,38979,83958,187211,384194,713964,1316131,1876661,1771691,1422612,1016564,607629,310491,140869,57338,23797,10268,4555,2232,1192,654,369,210,121,71,42,25,16,10,6,4"
un_australia_and_new_zealand,1951,"1,11,43,124,318,708,1300,2152,3170,4147,4804,5071,5208,5841,7579,10027,12296,14232,17131,23680,41073,89327,201034,414525,764410,1352459,1909784,1800584,1439549,1036338,621065,316513,142476,57009,23111,9869,4362,2145,1155,639,363,208,122,73,44,27,17,11,7,5"
un_australia_and_new_zealand,1952,"1,12,47,134,338,734,1345,2224,3269,4257,4905,5148,5275,5932,7713,10143,12259,13890,16334,22176,38745,86496,199547,420621,789138,1415869,1982473,1847539,1468919,1047591,622329,314733,140608,55843,22691,9655,4256,2094,1121,619,350,201,117,69,43,26,17,10,7,5"
un_australia_and_new_zealand,1953,"1,11,47,133,337,729,1344,2237,3308,4333,5015,5274,5388,6019,7797,10269,12425,13991,16239,21720,37679,84558,197625,419856,787556,1412332,2020266,1903600,1518756,1090772,651721,331376,148525,58894,23581,9894,4275,2061,1089,593,332,187,108,63,39,23,15,9,6,3"
un_australia_and_new_zealand,1954,"1,9,41,119,309,667,1249,2120,3197,4266,5013,5313,5390,5894,7527,9961,12121,13441,14977,18877,31113,69281,167334,366301,707314,1314636,2025971,2019453,1638832,1200830,735159,380675,172914,69408,27363,11448,4913,2345,1239,675,381,217,126,75,44,27,17,11,7,4"
un_australia_and_new_zealand,1955,"1,8,38,110,292,643,1215,2088,3187,4307,5129,5485,5563,5997,7540,9998,12279,13666,15043,18395,28936,62673,153586,343153,676887,1268475,2033577,2105379,1715365,1274111,796127,416612,189744,76033,29006,11808,4873,2217,1139,608,337,189,109,63,38,23,15,9,5,3"
un_australia_and_new_zealand,1956,"1,8,38,110,292,647,1227,2117,3249,4409,5271,5652,5723,6131,7664,10169,12526,13933,15222,18316,28155,60160,147791,332016,659917,1252458,2058318,2176368,1785804,1332676,836845,439509,200318,80086,30185,12177,4978,2235,1144,607,336,189,108,63,38,23,15,9,6,4"
un_australia_and_new_zealand,1957,"1,8,40,115,305,673,1274,2198,3368,4567,5454,5842,5913,6339,7933,10522,12942,14369,15670,18859,29062,62265,152497,341070,674953,1281446,2107896,2224744,1825209,1362069,853950,447766,203768,81273,30619,12358,5063,2281,1172,624,344,194,110,65,38,23,14,9,6,4"
un_australia_and_new_zealand,1958,"1,7,36,107,289,667,1281,2225,3441,4713,5700,6173,6279,6672,8221,10900,13565,15313,17000,20756,31375,63838,152423,337670,662398,1235303,2090421,2288661,1893359,1432184,914938,486381,223466,89994,33623,13580,5631,2583,1386,791,472,295,190,128,89,64,46,33,23,16"
un_australia_and_new_zealand,1959,"0,5,31,96,265,630,1258,2206,3457,4805,5913,6504,6670,7017,8452,11159,14065,16138,18060,21978,32182,61856,143661,318086,625920,1153924,2020716,2357557,1990180,1530932,1006895,548722,257054,105673,39412,15950,6717,3128,1729,1040,656,437,300,214,156,115,86,63,46,33"
un_australia_and_new_zealand,1960,"0,5,29,92,256,621,1259,2220,3503,4907,6091,6747,6941,7266,8662,11438,14543,16886,19109,23443,34115,63864,145805,320773,630128,1143655,2014477,2408307,2040743,1580994,1055142,581578,274137,113095,41709,16724,7007,3251,1801,1095,695,461,315,222,161,117,86,63,45,32"
un_australia_and_new_zealand,1961,"0,6,33,102,279,662,1333,2348,3683,5125,6317,6957,7142,7513,9034,11925,15055,17336,19523,23911,34918,65989,150472,330608,646976,1186242,2089175,2453724,2076627,1603147,1058487,579223,271568,111203,41039,16480,6953,3298,1873,1159,745,499,344,245,177,130,96,71,51,36"
un_australia_and_new_zealand,1962,"0,4,27,89,248,606,1245,2224,3548,5027,6311,7052,7282,7569,8882,11683,14935,17404,19512,23443,33136,60408,137242,306674,611641,1115047,2006136,2518214,2178257,1699453,1152625,646340,308580,128306,46762,18268,7471,3408,1892,1170,753,506,349,248,180,133,99,73,52,37"
un_australia_and_new_zealand,1963,"0,3,22,78,221,549,1155,2095,3403,4910,6277,7119,7405,7628,8736,11422,14765,17408,19424,22858,31199,54601,122422,278466,566903,1034069,1893804,2562069,2295203,1816389,1264587,725967,352810,148965,54129,20654,8224,3627,1968,1217,786,528,366,261,190,141,104,77,56,40"
un_australia_and_new_zealand,1964,"0,2,17,67,192,490,1059,1945,3219,4740,6188,7145,7507,7673,8573,11060,14427,17246,19185,22073,29094,48715,107011,248169,517976,958091,1769905,2579876,2424248,1935130,1384455,819502,408132,175477,64469,23731,9257,3919,2042,1250,805,542,377,268,197,146,109,80,59,42"
un_australia_and_new_zealand,1965,"0,2,14,61,176,454,1007,1866,3134,4678,6195,7241,7663,7798,8575,10950,14372,17350,19272,21787,27870,44852,96410,226319,481410,902182,1687855,2604059,2538802,2042636,1485997,896079,453212,197502,73658,26935,10588,4451,2260,1359,861,569,389,274,199,146,109,80,59,42"
un_australia_and_new_zealand,1966,"0,1,14,61,176,454,1008,1882,3175,4758,6325,7420,7870,8004,8766,11151,14642,17700,19607,21936,27560,43452,92348,217440,466702,881804,1671078,2640314,2627035,2130616,1559426,945607,480462,210564,79189,28991,11418,4783,2396,1427,898,590,404,284,207,152,114,84,62,45"
un_australia_and_new_zealand,1967,"0,1,10,52,152,409,952,1790,3064,4675,6332,7581,8162,8312,8925,11106,14657,18082,20424,23063,28936,44315,89943,210403,453339,863050,1588631,2610903,2735062,2218671,1657110,1038921,539910,239507,90861,31656,12006,4768,2259,1342,864,583,409,296,221,165,125,95,70,51"
un_australia_and_new_zealand,1968,"0,1,8,46,136,376,901,1717,2976,4606,6336,7712,8406,8584,9088,11087,14648,18317,20915,23553,29119,43385,85267,199099,433046,834740,1515558,2568986,2837909,2325054,1763339,1136584,603616,272014,104839,35673,13175,5034,2267,1330,867,594,424,311,234,177,135,102,76,55"
un_australia_and_new_zealand,1969,"0,1,6,39,123,338,793,1549,2744,4344,6091,7537,8291,8452,8795,10518,13932,17594,19978,21657,25074,34981,66708,160178,365190,736646,1378936,2498591,2986837,2513010,1928348,1269866,688086,315944,124269,41971,15050,5425,2182,1156,696,436,284,190,132,93,67,49,36,26"
un_australia_and_new_zealand,1970,"0,0,5,32,109,305,725,1441,2588,4171,5953,7498,8362,8570,8816,10296,13605,17413,20035,21651,24615,33363,61708,148297,343975,710176,1324198,2412746,3053127,2622382,2031045,1375606,764211,357280,142787,47658,16498,5629,2039,981,564,337,209,133,88,60,41,30,21,15"
un_australia_and_new_zealand,1971,"0,0,4,29,103,289,698,1403,2536,4124,5946,7565,8506,8752,8958,10316,13585,17495,20258,21800,24335,31924,57175,136643,321305,673729,1267983,2358117,3121921,2735094,2129985,1461917,823248,389412,157386,52743,18089,6090,2115,965,540,314,190,119,76,51,35,25,17,13"
