main_religion_2008,time,income_mountain_50bracket_shape_for_log
muslim,1993,"6019,13570,21241,30387,42116,58138,81690,117620,176041,275639,452728,793361,1441188,2648059,5074171,10284578,21517098,44514608,78817919,108292483,121057774,115287867,101545277,85203586,68312506,51890021,37594575,25149870,16062456,9969728,6188681,3909342,2512033,1650384,1106206,749861,495278,281549,99139,31757,13703,7103,3786,2004,1064,559,297,164,98,50"
muslim,1994,"9690,18384,27969,39596,54148,73034,99420,138932,204140,316781,520380,915754,1673611,3039294,5648060,10733282,21263361,43027842,77890317,111307196,127691495,121796488,104730966,87539769,69013457,51856646,37039892,24623007,15681615,9798045,6131128,3917828,2564458,1718776,1164101,788853,522781,303351,109356,35365,15268,7851,4164,2225,1173,620,315,172,95,51"
muslim,1995,"7079,16498,25730,36186,49154,66340,91066,128215,188761,293854,486347,855790,1561567,2838014,5196824,9662888,18840188,37730914,70755442,107982519,133004868,131012489,112892306,93687525,73298713,54622637,38706714,25673937,16365121,10199331,6361846,4049954,2644723,1774286,1206242,821810,549696,326871,121372,39271,16925,8668,4561,2451,1312,706,363,198,96,49"
muslim,1996,"7429,16877,26162,36833,50074,67447,92103,128802,188363,291859,479874,834615,1513438,2752933,5057865,9527874,18473205,36028931,67973018,105867201,134240672,134617853,117578227,97915234,76679880,56998420,40656759,27442597,17718546,11199496,7026300,4484162,2924321,1943034,1310654,886031,591028,354250,134326,44870,19862,10225,5332,2789,1473,778,408,205,91,51"
muslim,1997,"7624,16750,25959,36795,50419,68219,93149,129936,189032,291131,477059,828875,1500798,2723519,5040131,9873241,19885962,39365016,72082374,109473849,133936543,132959217,116289622,97847718,77706808,58514397,42222244,29172327,19168923,12251702,7714868,4961094,3246888,2159653,1457086,985558,657089,403664,161638,54021,23603,12211,6303,3173,1582,791,402,197,97,54"
muslim,1998,"8780,18608,28738,40748,55729,75008,100918,137769,194826,291299,465924,794625,1431068,2647463,5225496,11416229,25652529,51564840,84270949,113360204,127798954,124790486,110153382,94464792,77836782,60566959,44305333,30798930,20183358,12830010,8007816,5119231,3334876,2212033,1490291,1001675,656583,381488,141900,48900,22151,11450,5836,2887,1416,690,363,187,95,58"
muslim,1999,"5916,12243,19480,28940,41792,59427,84308,120208,174217,260191,410531,701840,1291532,2394429,4441051,8713285,17513135,34610757,68413063,116746072,143223727,140519788,120649117,100845256,82515269,63988380,46653445,32169554,21009709,13319947,8296776,5287194,3406985,2238174,1501099,1012167,665048,378409,139174,51660,25671,14358,7970,4325,2284,1135,544,237,112,62"
muslim,2000,"3958,7982,13387,21412,33406,51075,77066,115637,172753,258258,398785,674657,1274086,2463187,4693761,9211430,18122898,34586561,68129537,118561435,147484784,142595629,121552088,100435583,82270165,65055853,48549485,34402767,22926763,14737123,9216660,5837746,3728043,2423067,1618183,1099873,733492,440455,168896,57127,25308,12997,6548,3161,1492,728,382,212,114,68"
muslim,2001,"4423,8647,14327,22578,34533,51434,75187,109100,158056,230795,351067,590215,1113354,2152170,4059608,7990667,16198676,33073853,67163631,119964497,153016960,148254099,126883420,103954012,84605481,66504421,49354810,34728787,23138015,14884322,9335788,5880220,3665778,2310118,1510984,1068922,830638,666857,501271,282091,79869,18881,6712,3136,1495,727,397,210,123,72"
muslim,2002,"375,728,2930,7169,12439,20355,32792,52430,81714,126470,206378,383816,800974,1649620,3221614,6491887,13387747,28412861,58731949,109745510,150552564,154396989,136831088,114743145,93194133,72714154,53307372,37222002,24966580,16280074,10187357,6374575,3932951,2447963,1591330,1122351,872583,703570,531312,304070,87293,19978,6867,3223,1559,785,427,251,140,89"
muslim,2003,"279,552,2245,6383,11352,18770,30523,49595,79188,125671,214306,422461,905039,1811428,3341540,6491419,13347757,27466902,56327521,106832394,150896841,159154198,145218960,122407441,98058657,73201270,52202402,36401404,24777109,16604197,10842444,6943821,4368207,2742079,1785700,1254026,959500,751387,548656,283793,76024,19433,7777,3913,1979,1021,547,302,173,103"
muslim,2004,"307,610,2739,7062,12248,19940,31972,51033,80646,126710,212706,412089,871277,1737394,3249606,6355580,12751535,26253474,54330032,98326408,145142397,161092157,147863470,123945124,100692039,78289026,59094395,42513747,29307540,19633734,12834972,8220405,5235529,3275479,2092438,1446180,1093927,851764,623126,333561,92351,22932,8833,4438,2275,1176,622,336,190,108"
muslim,2005,"332,657,2028,6349,11425,18758,30254,48524,77057,120954,199014,374648,789116,1605814,3023910,5935161,11913128,24054464,48623642,95221222,145117119,165118731,152580265,127909556,104855438,81545582,61652051,45372508,31836589,21444802,14277588,9369494,6042526,3836891,2481712,1706603,1256296,932391,637051,272403,70152,21141,9465,4773,2444,1281,666,363,197,113"
muslim,2006,"300,580,1678,5921,10887,17938,28857,46000,72476,112977,182079,333371,701725,1486575,2963779,6028511,12451873,25597646,51683195,98164233,145258085,164427020,152325227,129017878,105162798,83727373,64578706,47254463,33426625,22900431,15412757,10275241,6540994,4150672,2706716,1891157,1420147,1063988,726529,307779,78701,23934,11337,6164,3480,2066,1272,803,494,262"
muslim,2007,"276,535,858,4366,9137,15478,25171,40352,63806,99841,160551,287761,596169,1272926,2530403,5056610,10713504,23074616,47712422,91945753,141505011,164896356,157744252,135076875,110716148,88388818,69152187,51174759,36425843,25861151,17409188,11600987,7456543,4751392,3107622,2171762,1622709,1201334,794981,309981,78825,25574,12247,6324,3248,1663,838,437,224,121"
muslim,2008,"251,492,747,4071,8868,15078,24448,38909,61009,94604,149282,256424,508864,1077867,2157682,4306917,9291985,21102543,46524625,91839060,141198156,168025976,162945823,138903302,113564776,90702132,70933203,53863413,38887401,26892433,18249126,12236375,8128584,5363253,3594154,2511927,1851569,1349447,865152,316298,81608,28725,14412,7612,3973,2039,1030,536,261,145"
muslim,2009,"226,448,646,1632,5816,10904,18324,30085,48808,78605,128995,228811,466623,1017314,2097621,4248085,9066487,20271957,43994247,87803322,141307852,171340717,168252067,145236406,118688148,94304541,73804874,55802928,39689883,27980406,19089514,12783268,8596758,5718594,3789168,2504240,1600992,783553,263925,101785,49920,26746,14568,7937,4351,2450,1426,862,503,275"
muslim,2010,"200,397,581,872,2641,5095,8947,15614,27274,47746,85989,167429,368448,837746,1744699,3529557,7573096,17250635,39543788,82327981,134959270,167844530,170977403,154317897,127615816,102673374,80723606,60454806,43491881,30525378,20577927,13900232,9344944,6110820,3846230,2230161,994970,414203,201000,106097,56043,29887,15967,8339,4223,2116,1062,556,297,186"
muslim,2011,"172,345,514,891,2814,5427,9543,16624,28900,49888,87855,166372,355923,789602,1622605,3248883,6964363,15947906,37224366,78215274,132668480,167547961,171920690,156376700,131728179,108372873,86462168,65768874,47525539,32503158,22070216,15124494,10306340,6792282,4334882,2596626,1235956,507104,239390,126698,67901,36486,19646,10402,5332,2659,1309,659,345,203"
muslim,2012,"164,341,520,770,1554,2910,5262,9707,18074,33485,63649,129815,295887,688134,1459200,2961539,6317272,14600657,34814208,76012224,132221556,170163545,177350790,161405032,135455076,110955636,89183816,68050615,49097409,34500851,23697208,16352751,11151882,7331154,4577128,2529514,1124913,502170,249949,131819,70186,37835,20536,10971,5710,2935,1511,798,426,232"
muslim,2013,"162,349,537,801,1314,2217,3943,7386,14208,27197,53899,115260,273073,645960,1384402,2848316,6058186,13893192,32556409,71759144,130637090,172251086,181850204,165669522,138425122,114667695,93139483,71987819,52425635,36649174,25195368,17048639,11436892,7522243,4778963,2735905,1242568,546709,265620,135280,69954,37373,20306,10796,5558,2806,1408,727,382,204"
muslim,2014,"157,327,501,734,1451,2675,4664,8319,15135,27496,51486,104507,241104,578541,1268767,2616061,5580276,12990460,30907450,68269366,128900114,173663900,186710231,173836293,146373821,119796055,95927299,72650241,52225617,36829043,25527798,17576687,11921209,7930368,5114337,3049975,1495379,621370,284146,142791,73597,38757,20688,10859,5534,2794,1413,733,395,211"
muslim,2015,"135,299,463,690,1418,2515,4179,7146,12771,23033,42464,84229,194105,493439,1196610,2671950,6015556,14218798,32666042,68419110,125832619,173104014,189491415,179314096,153248400,124298532,98033082,73373596,52604184,37437392,26439762,18348902,12387065,8157078,5069329,2719090,1287146,629090,321276,166289,85037,43543,22338,11337,5676,2875,1484,805,453,270"
muslim,2016,"125,272,441,662,1720,3256,5360,8856,15089,25943,45566,86443,191849,480456,1179838,2667905,6024000,13918465,31300485,65847128,121029539,172042068,189266661,183610109,159232311,131651396,103503035,76963592,55382736,39492434,27929269,19506055,13273725,8632535,5194283,2679616,1251193,594858,290690,144970,74200,39486,21178,10992,5477,2727,1385,738,410,227"
muslim,2017,"129,284,451,682,1763,3308,5416,8841,14881,25327,44574,86205,194522,488807,1194257,2696330,6100485,13652991,29666372,61453127,113535790,169398973,197212463,188974900,164909148,135820667,108382706,81457411,58623079,41657246,29448198,20316822,13547933,8917838,5511402,2872342,1330204,622826,306776,156568,80160,41159,20996,10561,5230,2626,1345,722,401,225"
muslim,2018,"127,277,451,700,2248,4321,7044,11257,18224,29672,49618,90320,191438,469161,1170363,2725821,6282070,14020108,29806103,60132666,110771544,169414805,202761155,193224816,167679624,139803526,111884632,84072254,59894820,42546652,30021254,20992753,14325420,9558784,5993220,3161643,1487728,696996,338519,168337,84219,42800,21868,11070,5565,2814,1448,766,426,237"
muslim,2019,"120,266,440,701,1854,3506,5632,8883,14386,23797,41139,78754,176377,460429,1226262,2977280,6830836,14742234,30215737,60555460,113070541,172179682,207389976,196758770,171021138,142576706,113497991,84701093,60301491,42205259,30222129,21128181,14319674,9593764,6240214,3516665,1640187,726370,334365,165724,86913,46436,24474,12538,6258,3090,1552,807,443,250"
muslim,2020,"131,284,477,838,1502,2329,3425,5083,8306,15032,30659,70429,178306,495290,1336852,3249528,7467524,15643196,31729801,62671774,115563651,174831649,210369371,201905761,176722642,145745944,113781374,83943356,59795631,42059251,30220649,20994854,13999800,9305165,5939810,3281071,1530591,685133,320002,160635,84653,45230,23768,12099,6005,2977,1506,806,452,265"
muslim,2021,"141,296,501,896,1633,2505,3658,5549,9160,16646,34063,78144,195213,531766,1405714,3396894,7711333,15690983,30696929,58504455,107564439,167996127,209519707,206053499,182724761,152271465,119793272,89775469,64668201,45666336,32764015,23086204,15476901,10265912,6520802,3602220,1714753,781622,367512,182800,95624,51258,27279,14096,7091,3518,1792,950,530,302"
muslim,2022,"145,305,518,957,1786,2749,3972,5883,9425,16714,34006,79029,202158,561362,1491714,3583196,7989534,15902655,30276706,56382963,102644022,162991133,208903481,211218441,189449943,159225364,125634806,94032024,67278533,47241558,33784166,24041298,16301565,10825799,6901870,3800978,1808382,819758,380734,186935,97191,52305,28052,14574,7290,3565,1746,885,468,256"
muslim,2023,"143,307,520,1015,2073,3275,4755,7025,11113,19130,37519,84065,208744,568444,1496766,3579634,7958657,15722279,29404404,53687251,97427642,157596065,207933032,216779436,196455355,166606698,131936150,98764924,70502341,49283485,34979248,24897080,16914804,11224913,7210148,4028612,1941655,887009,413494,203301,105700,56921,30701,16048,8103,4006,1979,998,523,287"
muslim,2024,"140,307,520,1032,2314,3740,5447,8015,12440,20783,38967,83538,201144,537892,1409534,3353317,7508948,15012385,28012452,50946068,92431603,152044636,206239433,222567005,204064634,174359864,138331145,103503617,73867492,51564928,36412165,25954519,17650383,11693012,7542822,4270769,2076895,950631,442166,216311,111964,60136,32557,17093,8662,4285,2112,1070,555,302"
muslim,2025,"130,303,525,1041,2463,4104,6002,8821,13495,22073,39931,82457,193329,508068,1324575,3141078,7030277,14226206,26502091,48044595,87484263,146268853,203682771,227710780,212008888,182430450,145070074,108455525,77342266,53887975,37871937,27047884,18457219,12246531,7949232,4573449,2252671,1036907,481877,234904,121108,64775,34993,18389,9301,4599,2257,1134,588,315"
muslim,2026,"125,300,529,1026,2617,4506,6623,9689,14643,23496,41211,82105,187802,485497,1259840,2985582,6682343,13695407,25444688,45654471,82692465,139874154,199846475,231370168,219843060,190773403,152266925,113797073,81157505,56454886,39456436,28153517,19224252,12741903,8299840,4844237,2413794,1114273,516253,250646,128740,68572,36993,19506,9867,4864,2375,1181,614,328"
muslim,2027,"121,299,526,1016,2640,4704,6975,10091,15050,23727,40595,78894,178043,457795,1190713,2828535,6334343,13162565,24488241,43613305,78430810,133691139,195286262,233643647,227330590,199004099,159669261,119360217,85159679,59141065,41112205,29299060,20042468,13299233,8700428,5163428,2610871,1211410,560430,270842,137921,72803,39060,20596,10424,5104,2468,1213,629,334"
muslim,2028,"109,296,523,1014,2590,4786,7117,10273,15271,23936,40370,76943,171083,435719,1132232,2690756,6015241,12655995,23615482,41809911,74616158,127912725,190332853,234711647,234332176,207010000,167236754,125126950,89288675,61922758,42847707,30480689,20888362,13866454,9101741,5487806,2822811,1320448,611645,295438,149896,78749,42219,22368,11345,5548,2663,1301,663,351"
muslim,2029,"104,292,530,1052,2602,5024,7525,10851,16101,25202,42347,79380,171366,423116,1083145,2563345,5720054,12184348,22857069,40262803,71262300,122551149,185241066,234383890,240110418,214137895,174391054,130854715,93659389,65155519,45082860,32054750,22046573,14667067,9653171,5902291,3098339,1471338,689118,335341,170210,88716,47113,24906,12678,6253,3035,1517,805,430"
muslim,2030,"92,288,522,1055,2601,5314,8147,11913,17792,27841,46226,84162,174004,412099,1033298,2436307,5452669,11822118,22461222,39572259,69521959,119360706,182280014,234573715,244924645,219882217,180058279,135415265,97223300,67840418,46917150,33287344,22933737,15244889,10057268,6227481,3322529,1589765,744526,361272,182735,94669,49921,26309,13415,6617,3215,1601,857,457"
muslim,2031,"78,282,514,1057,2472,5171,7988,11750,17581,27548,45663,82569,169083,397295,995182,2351070,5249499,11462558,21981214,38715858,67558775,115845901,178664942,233696624,249191365,226081117,186617497,140848380,101232638,70625579,48678255,34428349,23809126,15878841,10525552,6591961,3577486,1725567,807763,390651,196957,101645,53306,28106,14409,7142,3481,1713,907,473"
muslim,2032,"75,274,505,1094,2421,4993,7739,11384,16963,26548,43976,79386,162153,380354,955229,2266956,5059554,11109339,21531279,37971409,65824111,112603329,175160650,232396161,252779098,231854452,192934367,146357248,105446730,73672144,50709133,35756926,24762272,16489847,10923627,6888024,3790207,1841155,861874,415601,209145,107772,56368,29721,15289,7582,3687,1801,953,497"
muslim,2033,"62,266,494,1060,2257,4699,7384,10949,16430,25924,43177,77855,157862,367085,919568,2186969,4872088,10721223,20992612,37105848,64003957,109398287,171717529,230898610,256069378,237698174,199431246,152136998,109794513,76720122,52679767,36975646,25659709,17103378,11341085,7209309,4028047,1976846,929026,447674,225040,116059,60666,31973,16440,8143,3955,1918,1000,538"
muslim,2034,"49,255,481,1041,2173,4659,7404,10956,16351,25667,42490,75997,152492,351315,878630,2097826,4675412,10313419,20431630,36275650,62413785,106665154,168808918,229560969,259018410,243133934,205401700,157551785,113987847,79778546,54765802,38330622,26657696,17764354,11757349,7500526,4238772,2092146,981696,470166,234923,120728,62917,33174,17113,8504,4126,2004,1028,552"
muslim,2035,"46,246,467,1025,2100,4562,7319,10861,16261,25580,42286,75035,148735,338185,841686,2015077,4491801,9912431,19856340,35425734,60825024,103960615,165880598,228049573,261577639,248433875,211364876,163147061,118411364,82992841,56937297,39686272,27606032,18389814,12152238,7783901,4452627,2216401,1041836,497203,247595,127113,66118,34825,18024,8987,4358,2133,1086,588"
muslim,2036,"34,236,458,987,1997,4370,7087,10553,15856,24992,41370,73234,144123,324358,803840,1931278,4311655,9513457,19269373,34571513,59305101,101374940,163007960,226532997,263962151,253685249,217232814,168691152,122846549,86264520,59225180,41129729,28577056,18990731,12468287,7989846,4616952,2316421,1092924,521010,258588,132473,68799,36278,18772,9313,4474,2165,1113,599"
muslim,2037,"22,225,453,965,1967,4237,6878,10233,15364,24224,40109,70905,138827,310027,766272,1850109,4142537,9139127,18713747,33793090,57956608,99034723,160112808,224699426,265737864,258535650,222897885,174231578,127324435,89552398,61485232,42575325,29614691,19738781,12978453,8363442,4896141,2484628,1179420,562961,279284,143171,74315,39037,20172,10008,4808,2324,1180,632"
