un_sdg_ldc,time,income_mountain_50bracket_shape_for_log
un_least_developed,1883,"8998,14123,21891,33727,51463,78260,119081,183543,293867,496070,876766,1590746,2842630,4859383,7742447,10829506,13369032,14805075,15062971,13852785,11531842,8594293,6034044,4143545,2747438,1735065,1048826,619249,362231,208706,117386,65910,38032,22559,13613,8341,5162,3194,1947,1180,693,391,228,109,54,31,15,10,2,0"
un_least_developed,1884,"9131,14292,22084,33949,51739,78631,119630,184367,294994,497590,878908,1594063,2848263,4869381,7764345,10875987,13442208,14899824,15172334,13962569,11639353,8672244,6076966,4165924,2754850,1734308,1046632,617157,360787,207981,116950,65580,37817,22428,13562,8321,5152,3202,1957,1181,700,393,234,107,55,33,16,10,2,0"
un_least_developed,1885,"8922,13918,21494,33072,50493,76957,117466,181503,290987,491531,868934,1576988,2818926,4821222,7709683,10866675,13480456,14948875,15236173,14052933,11802713,8833168,6179872,4236130,2811894,1780680,1082034,641744,376895,218321,123216,69326,40105,23919,14533,8949,5524,3410,2056,1238,726,407,236,122,59,33,16,10,2,0"
un_least_developed,1886,"8294,13184,20869,32481,50116,77111,118514,183839,295236,499195,884193,1608519,2880176,4936155,7895160,11080659,13708581,15219206,15481733,14209154,11765234,8640615,5947116,4030661,2682265,1730451,1085306,664728,398390,234214,135367,77692,45127,26851,16178,9878,6074,3718,2202,1299,756,420,246,121,67,41,16,10,2,0"
un_least_developed,1887,"8437,13439,21300,33146,51123,78607,120784,187200,299928,504953,889085,1608301,2865888,4892408,7826075,11062845,13770795,15328971,15642069,14430641,12078622,8898947,6040325,4002711,2604422,1652781,1031481,633603,381672,226938,134173,78809,46330,27661,16694,10194,6262,3827,2271,1338,772,435,250,128,67,44,17,10,2,0"
un_least_developed,1888,"8570,13587,21499,33391,51434,79032,121418,188182,301348,506968,891616,1611073,2867823,4890705,7822785,11078150,13812947,15403979,15745662,14560469,12231570,9025610,6117000,4043944,2626709,1666046,1041310,640885,386671,230207,136245,80148,47185,28201,17058,10414,6395,3910,2326,1369,793,447,257,134,67,43,18,10,2,0"
un_least_developed,1889,"8698,13736,21680,33619,51724,79463,122122,189319,303235,510360,898567,1625791,2896032,4941830,7905811,11166013,13908578,15539999,15904955,14692624,12267459,8987904,6088116,4029319,2618921,1660023,1038056,639625,386360,230239,136425,80358,47281,28222,17043,10411,6401,3914,2329,1373,795,446,257,132,67,42,18,10,3,0"
un_least_developed,1890,"8831,13870,21858,33853,51985,79719,122390,189524,302997,508564,891960,1607722,2857103,4866290,7788379,11078091,13874095,15537543,15947016,14821555,12542192,9277972,6256619,4105982,2651988,1671433,1040886,638654,384383,228530,135033,79427,46719,27842,16775,10237,6289,3864,2310,1361,791,443,255,130,69,39,17,10,3,0"
un_least_developed,1891,"8951,14024,22057,34095,52309,80214,123237,190905,305357,513834,906089,1642455,2932653,5020692,8034788,11304259,14061046,15800812,16188617,14940475,12315050,8923971,6046647,4000733,2595581,1636498,1018677,625616,376771,224065,132290,77851,45824,27239,16379,9979,6133,3769,2265,1347,783,440,256,124,69,36,18,10,3,0"
un_least_developed,1892,"9066,14132,22162,34191,52323,80098,122876,190152,303434,508449,891120,1606208,2856737,4873344,7815253,11120290,13947483,15679261,16147041,15021164,12691535,9341597,6291969,4124556,2659796,1670823,1037649,635846,382189,227008,133939,78826,46418,27612,16607,10108,6213,3816,2289,1360,791,445,257,127,70,37,18,10,3,0"
un_least_developed,1893,"9173,14238,22281,34296,52416,80166,122946,190159,303169,507142,886849,1594896,2831850,4823499,7733908,11047989,13901315,15659411,16156101,15085141,12842862,9512966,6394419,4174916,2686402,1686386,1047390,642062,386110,229532,135542,79821,47029,27979,16822,10247,6299,3873,2325,1380,799,451,261,131,73,37,18,10,3,0"
un_least_developed,1894,"9279,14348,22380,34379,52438,80141,122860,189992,302693,505723,883150,1586186,2813794,4788291,7677089,10995793,13865560,15647210,16160703,15122744,12937758,9635712,6481856,4231973,2726239,1715380,1068856,657989,397068,236591,140043,82669,48733,29055,17515,10687,6569,4029,2418,1430,824,468,269,137,72,43,19,10,3,0"
un_least_developed,1895,"9372,14441,22475,34431,52406,79934,122335,188912,300268,501091,876265,1577711,2810782,4803485,7722990,11047132,13918114,15718684,16256973,15191701,12935421,9569320,6442821,4223438,2732967,1727138,1080952,669253,405921,242586,143974,85196,50270,30022,18155,11107,6826,4190,2514,1479,851,479,275,144,74,45,22,10,3,0"
un_least_developed,1896,"9488,14578,22648,34655,52682,80316,123041,190063,302151,504912,886465,1603084,2864519,4908163,7888275,11198452,14050933,15924120,16453919,15303599,12731858,9248556,6260547,4142280,2700630,1714275,1076731,669782,407711,244136,144887,85794,50662,30287,18334,11219,6889,4221,2532,1488,861,486,277,146,74,47,24,10,3,0"
un_least_developed,1897,"9581,14676,22723,34672,52574,79943,122181,188394,298576,495842,861689,1541014,2731436,4646916,7458428,10795072,13728374,15589527,16122806,15245381,13289602,10157296,6846051,4438837,2857106,1804689,1130350,700649,425020,254146,150913,89413,52790,31592,19162,11747,7208,4411,2638,1541,888,497,280,155,76,47,27,10,3,0"
un_least_developed,1898,"9690,14783,22856,34817,52730,80119,122456,188837,299106,496092,861178,1539117,2726445,4634168,7438119,10785401,13738728,15606238,16152390,15289923,13350437,10209915,6877363,4462913,2880873,1828830,1153203,720391,440042,264409,157777,93782,55449,33308,20281,12461,7659,4668,2783,1618,921,523,291,158,82,47,30,12,3,0"
un_least_developed,1899,"9799,14828,22255,33459,50351,76324,116758,180669,287895,481936,846342,1529678,2733071,4676291,7541266,10865424,13769787,15609012,16217985,15251683,13125707,9834773,6749468,4590970,3109544,2042020,1298269,800806,480542,283204,162354,91497,52150,30819,18655,11455,7060,4338,2607,1533,880,503,282,147,76,49,25,10,4,0"
un_least_developed,1900,"9895,14970,22402,33613,50503,76434,116820,180642,287463,480133,840861,1515510,2702325,4615353,7437966,10766041,13690719,15548373,16181437,15311407,13349248,10160694,6992478,4731070,3161816,2031049,1251491,746471,436639,254347,144774,80721,45982,27268,16621,10285,6390,3965,2413,1451,851,491,275,144,78,40,20,10,4,0"
un_least_developed,1901,"9992,15103,22562,33792,50685,76632,117004,180809,287406,479154,837541,1506711,2682904,4577574,7373364,10698520,13639694,15533902,16199233,15389408,13494059,10337512,7109052,4790401,3186671,2035920,1245815,736670,426960,246811,139774,77393,43770,25801,15645,9646,6002,3743,2307,1396,827,485,265,144,70,38,20,10,4,0"
un_least_developed,1902,"10095,15208,22694,33908,50765,76612,116869,180488,286551,476693,830811,1489100,2642035,4493719,7219903,10547365,13525105,15441746,16011052,15342678,13637342,10766634,7425974,4942780,3254612,2071095,1267326,748639,432952,250009,141615,78369,44233,26040,15755,9685,6020,3749,2299,1394,823,480,263,143,68,39,20,10,4,0"
un_least_developed,1903,"10187,15339,22952,34399,51498,77709,118491,182844,289747,480660,835749,1494788,2646541,4495941,7219804,10559437,13542079,15441398,15988973,15339826,13652890,10817348,7461059,4959968,3266818,2091399,1293378,773062,450767,260744,147451,81287,45608,26612,15892,9636,5924,3684,2262,1367,807,468,255,142,68,36,21,11,4,0"
un_least_developed,1904,"10285,15466,23193,34769,52027,78460,119666,184666,292401,484312,841160,1502336,2655240,4508740,7243469,10608921,13602545,15490130,16030652,15370948,13661743,10806315,7435010,4939597,3257669,2096834,1303278,781536,456943,264967,150164,82833,46425,27071,16140,9776,6010,3727,2288,1379,815,472,260,144,70,36,21,11,4,0"
un_least_developed,1905,"10386,15606,23346,34948,52222,78724,120089,185437,293680,486647,846508,1513690,2676248,4550457,7321054,10722972,13717044,15574896,16143807,15445285,13671932,10681536,7300915,4862719,3220273,2084523,1300561,782361,458723,266681,151303,83348,46601,27109,16149,9761,5959,3686,2261,1361,802,459,256,137,70,33,21,11,4,0"
un_least_developed,1906,"10490,15740,23497,35118,52399,78905,120288,185731,294042,486981,846729,1511823,2667956,4534574,7293055,10713845,13715796,15563005,16104788,15473368,13747729,10847326,7396064,4881644,3219118,2088603,1308666,788939,463018,269601,153430,84609,47217,27415,16299,9806,5957,3667,2240,1349,787,452,252,135,67,35,21,11,4,0"
un_least_developed,1907,"10581,15877,23671,35324,52625,79187,120736,186456,295149,488734,850635,1522484,2692840,4587030,7400299,10836881,13854525,15742134,16453163,15763907,13890448,10590172,7105573,4671733,3070279,1989231,1249714,757778,448517,263131,151149,84419,47534,27638,16396,9837,5961,3656,2224,1339,782,443,249,132,67,34,21,11,4,0"
un_least_developed,1908,"10689,16016,23833,35500,52820,79415,121032,186936,295741,489154,850346,1520585,2687543,4574652,7378716,10818753,13852028,15757052,16482628,15823250,13994352,10698901,7159752,4677380,3053543,1971386,1242500,761254,455526,269907,157762,90467,52013,30464,18109,10853,6562,4014,2437,1459,851,478,267,139,68,39,21,11,4,0"
un_least_developed,1909,"10774,16124,23946,35596,52872,79328,120772,186319,294373,485375,839664,1491973,2621436,4438842,7125557,10514467,13578011,15533651,16098026,15651353,14106090,11491860,7867657,5029930,3202129,2027060,1264058,771945,461278,273971,161886,94485,55064,32397,19284,11575,7015,4288,2601,1554,900,508,283,153,72,41,21,11,4,0"
un_least_developed,1910,"10836,16225,24039,35694,52956,79388,120805,186392,294334,484709,837585,1487407,2612037,4422215,7105542,10499230,13585156,15574563,16173400,15738855,14217235,11570349,7902636,5039273,3202545,2029012,1270245,780902,469840,280585,167027,98670,58214,34505,20630,12416,7532,4609,2801,1681,965,550,302,166,79,44,24,11,4,0"
un_least_developed,1911,"10904,16316,24152,35819,53098,79527,121001,186715,294792,485044,837506,1486726,2610024,4417770,7100891,10498480,13597332,15604741,16239359,15818291,14318911,11624658,7924484,5063923,3230815,2054854,1290958,795308,478975,286107,170288,100572,59275,35110,20975,12603,7645,4678,2838,1699,974,558,307,165,83,43,25,11,4,0"
un_least_developed,1912,"11258,16947,25191,37504,55823,83991,128110,197556,310035,504433,859427,1508074,2625521,4414429,7063414,10414118,13514832,15577299,16269643,15887298,14455053,11753790,8022439,5132145,3280987,2087938,1313867,810585,488254,291564,173454,102429,60404,35805,21421,12890,7833,4794,2916,1753,1008,574,318,169,85,43,26,11,4,0"
un_least_developed,1913,"11503,17362,25824,38525,57442,86501,131991,203331,317819,513611,868501,1514635,2626309,4403583,7032849,10354798,13458064,15594362,16406609,16036055,14621798,11783230,8012587,5160369,3335151,2139468,1354382,840505,508907,304885,181590,107335,63291,37453,22416,13509,8204,5019,3043,1826,1048,597,322,174,92,43,27,11,3,0"
un_least_developed,1914,"11452,17297,25713,38327,57082,85813,130778,201376,314509,507008,854111,1483892,2564114,4291157,6842022,10101872,13223513,15462443,16297465,16037794,14742811,12270413,8499966,5452621,3510334,2246707,1420898,881876,532419,317917,189074,111655,65753,38845,23218,13979,8486,5185,3146,1879,1075,614,332,180,91,42,23,10,3,0"
un_least_developed,1915,"11408,17248,25636,38164,56787,85258,129850,199951,312178,502495,845096,1467439,2535365,4250805,6792509,10050876,13172585,15498172,16489860,16257851,14948720,12334068,8491691,5495286,3578422,2310326,1464005,907980,547261,325980,192875,112628,65518,38499,23019,13893,8452,5182,3154,1888,1088,624,340,182,99,42,24,10,3,0"
un_least_developed,1916,"11516,17468,25997,38821,57821,86884,132321,203525,316866,507257,846825,1460642,2509587,4197421,6694732,9913026,13009953,15376134,16404955,16236775,14992184,12614532,8800883,5719163,3756710,2464553,1580425,983050,589686,348415,203380,116051,66130,38536,23045,13939,8496,5216,3180,1907,1109,639,347,184,100,44,24,10,3,0"
un_least_developed,1917,"11599,17646,26330,39373,58750,88409,134754,207362,322429,514316,854789,1470358,2519226,4208637,6719209,9965691,13090508,15461206,16507204,16325309,15082633,12583178,8763198,5756900,3840149,2545388,1638384,1014802,604460,354566,204406,113944,63372,36434,21690,13083,7969,4872,2970,1781,1029,601,324,173,95,40,22,10,2,0"
un_least_developed,1918,"11562,17610,26252,39256,58513,87978,134068,206411,321168,512957,855561,1482069,2554952,4297828,6920483,10241452,13414608,15835266,17103829,16685607,15101112,11753152,8084050,5553698,3897347,2674435,1751432,1086097,642889,372839,210325,112192,59470,33303,19717,11897,7243,4447,2712,1634,940,553,298,156,91,38,20,10,2,0"
un_least_developed,1919,"11546,17597,26218,39150,58253,87422,132991,204564,318248,507420,842843,1453346,2491913,4175256,6705509,10006709,13209476,15601376,16596851,16345239,15114894,12629746,8911984,6030829,4177583,2846985,1858658,1147849,674550,388735,218471,116042,61181,34114,20163,12145,7384,4514,2748,1652,944,562,297,158,94,38,21,10,2,0"
un_least_developed,1920,"11660,17763,26425,39379,58452,87534,132991,204554,318387,508111,845316,1463518,2516889,4232576,6834158,10199999,13449985,15874791,17026197,16665464,15276868,12204084,8508652,5878035,4141705,2840455,1857360,1148723,676184,389358,218209,115495,60580,33595,19718,11823,7162,4373,2656,1586,908,530,283,147,90,38,19,10,3,0"
un_least_developed,1921,"11704,17797,26410,39269,58201,87009,132021,202922,315894,503760,836161,1445817,2481104,4164466,6726316,10103188,13401293,15834811,16854012,16581463,15320010,12666832,8939293,6106393,4258503,2904795,1894922,1169158,685624,393407,220364,116605,60981,33634,19665,11735,7066,4295,2596,1545,877,515,272,142,89,35,20,10,3,0"
un_least_developed,1922,"11790,17885,26474,39264,58091,86702,131360,201753,314041,500567,829285,1433459,2461640,4134082,6676237,10051031,13380022,15879867,16899027,16661979,15417586,12932152,9179197,6219192,4292718,2899860,1875418,1150051,670905,383175,214274,113331,59230,32669,19117,11420,6889,4193,2533,1514,866,508,266,143,90,34,20,10,3,0"
un_least_developed,1923,"11913,18052,26640,39450,58246,86838,131519,201999,314751,502113,831410,1438674,2472759,4153453,6718051,10124457,13492250,16085733,17279715,17012683,15657344,12748538,8889539,6039451,4185890,2835843,1835422,1127804,660826,378556,212375,112991,59373,32832,19236,11515,6948,4235,2562,1534,879,517,272,146,91,35,21,11,4,0"
un_least_developed,1924,"12042,18206,26822,39614,58381,86834,131282,201408,313734,500042,826026,1426746,2449308,4107202,6638718,10034435,13425353,16082214,17275885,17076164,15766163,13067913,9154111,6157648,4224346,2845769,1835239,1126018,659493,377486,212091,113457,59916,33228,19503,11697,7070,4302,2607,1560,900,525,279,149,92,36,21,12,4,0"
un_least_developed,1925,"12172,18371,27004,39792,58527,86912,131188,201042,313055,498807,822939,1420249,2439930,4091043,6617816,10022319,13440379,16170441,17446534,17274162,15941777,13164873,9172877,6148816,4203663,2829568,1823984,1118381,655982,376232,212260,114433,60916,33946,19950,11975,7240,4410,2685,1614,930,546,290,156,96,41,22,12,4,0"
un_least_developed,1926,"12308,18548,27192,39986,58692,86986,131104,200702,312446,497620,819536,1411886,2424274,4058988,6565372,9963314,13400859,16195693,17518466,17399589,16088248,13402631,9351719,6227372,4225652,2832286,1820735,1115086,654052,375035,211785,114696,61360,34279,20194,12135,7350,4473,2719,1638,954,557,303,161,99,43,23,13,5,0"
un_least_developed,1927,"12459,18744,27391,40171,58835,87074,131089,200582,312325,497639,819300,1411073,2425610,4059132,6571726,9983978,13450813,16315389,17736824,17615978,16238062,13353995,9202734,6107028,4163539,2835244,1865148,1176082,713760,421910,244317,136323,75256,42734,25680,15795,9668,5879,3498,2028,1129,638,336,184,109,57,33,22,5,0"
un_least_developed,1928,"12624,18960,27985,41952,61918,91926,138418,211351,327632,518585,846459,1444889,2470900,4116102,6651717,10104799,13645944,16638652,18208776,18113603,16665316,13553866,9097264,5754751,3679365,2397646,1571890,1036135,671224,416070,250868,151105,90259,53629,32567,19852,12028,7218,4231,2396,1307,722,389,210,127,74,42,24,16,0"
un_least_developed,1929,"12780,19159,28177,42108,61997,91869,138138,210693,326570,516872,842804,1435806,2454596,4081999,6595643,10038133,13604268,16653819,18238952,18206597,16796365,13868821,9371219,5899185,3755282,2442834,1599668,1051028,677934,419175,252194,151662,90546,53743,32596,19842,12005,7212,4230,2398,1315,724,391,214,128,74,41,24,15,0"
un_least_developed,1930,"12956,19388,28409,42299,62146,91921,138035,210428,326199,516535,842241,1433948,2453839,4078876,6596478,10049081,13646944,16768932,18460506,18476056,17066056,14031597,9439737,5931575,3763728,2439658,1589810,1039285,668957,413471,248351,149280,89245,52932,32053,19500,11793,7089,4170,2382,1305,729,390,214,127,74,41,25,14,0"
un_least_developed,1931,"13135,19614,28641,42527,62364,92078,138073,210282,325910,516283,842090,1433586,2457005,4084344,6614000,10081172,13715449,16927956,18790972,18859747,17438300,14137120,9422272,5925559,3755910,2424175,1568403,1018480,653047,402793,241214,144525,86570,51377,31009,18811,11364,6833,4044,2334,1293,734,393,212,125,75,39,25,12,0"
un_least_developed,1932,"13313,19846,28890,42749,62537,92208,138114,210226,325797,516351,842518,1434255,2462192,4092683,6634732,10132502,13834387,17130554,19063564,19157128,17726634,14296493,9496020,5972692,3783471,2435100,1568150,1010412,642224,393447,234297,139609,83565,49597,29794,17949,10791,6465,3829,2220,1240,708,379,206,123,75,40,26,14,0"
un_least_developed,1933,"13494,20081,29149,43000,62791,92404,138243,210280,325877,516789,843766,1436455,2468688,4103143,6661451,10188565,13961964,17363680,19414877,19540378,18088441,14422395,9524341,6001046,3802750,2439671,1563656,1002124,634193,387654,230063,136713,81831,48542,29066,17452,10448,6246,3708,2167,1220,699,375,203,122,71,42,26,11,0"
