unhcr_region,time,income_mountain_50bracket_shape_for_log
unhcr_asia_pacific,2009,"160,290,509,1709,6525,12636,21216,33575,51750,80244,128345,214928,405077,908390,2388766,7475255,25658389,78788004,198838771,379559521,533455037,564206235,506492966,419540715,333021581,256112116,183064649,122727855,87412207,71466366,61314324,46923682,31574541,18317115,9718834,4578424,2059625,972100,491960,251462,119262,51215,24395,13436,7879,4450,2350,1181,594,304"
unhcr_asia_pacific,2010,"188,273,299,356,1838,3759,6508,11175,20309,38946,75037,141020,278628,647480,1747959,5547999,19994008,65252954,173994968,348143690,511486709,557122517,512407679,437162709,355701697,281120406,205932507,139749171,97765277,77715629,67140160,51235446,35959598,21244304,11631355,5424455,2452028,1113919,590501,351179,166737,55334,24263,13792,7933,4320,2158,987,426,206"
unhcr_asia_pacific,2011,"93,161,314,987,4147,9651,19176,33527,52144,75338,107885,164297,285779,594610,1476325,4190810,14030521,47160230,136083739,299009772,481834072,561796663,541477779,469929927,384315850,308077023,228738888,155881414,107518247,83683080,70995657,53423105,36190970,21238461,11534766,5545010,2509539,1106598,570679,343455,173987,62645,26929,14127,7745,4276,2269,1133,526,251"
unhcr_asia_pacific,2012,"0,0,10,69,691,1954,4569,9759,19162,36209,67715,121357,221199,460325,1184912,3436035,11506023,39908564,120118823,276646631,462795062,554894988,544274693,478166530,397439212,326581080,251312587,175806290,120624190,91257377,75958316,56850465,37206001,21755373,11631323,5740167,2590100,1095853,537297,324383,179723,71486,30132,14715,7665,4348,2470,1362,701,334"
unhcr_asia_pacific,2013,"1,11,32,112,517,1544,4325,10683,22773,41848,68735,106224,181680,395716,1032777,2786430,8398747,29005665,92604436,234765800,431053751,547972032,547517454,496183790,424158517,353248956,276633235,199211938,137989339,101495330,82408604,60878871,38360848,22106188,11732308,5899303,2677700,1099232,509009,308845,190917,83938,33953,15260,7130,3806,2070,1113,572,292"
unhcr_asia_pacific,2014,"72,301,934,2348,5358,9875,15434,21227,26097,31472,45060,81658,173734,416489,1092352,2874590,8228242,27160149,84832718,218602213,415613241,541253788,541535497,494178396,433677740,369967949,297840005,218262044,151293291,108856671,86895814,63233924,39576158,22574469,11913501,5919752,2662374,1106286,524371,310367,189649,89594,37977,16036,6779,3449,1847,992,520,278"
unhcr_asia_pacific,2015,"0,0,13,133,919,2277,4390,7948,14462,26647,48478,85799,162402,377907,1023557,2756321,7738352,24916216,76631189,200407901,394648637,536171605,544510853,492491103,442440907,385059532,316719528,237068386,165010533,116776233,91344029,65959735,41047457,23602924,12456223,6142982,2708646,1113532,531246,322196,195130,82139,30846,13454,6110,3125,1642,871,463,258"
unhcr_asia_pacific,2016,"11,82,379,1340,4443,9884,17887,28123,38896,48363,58879,83918,160554,386422,1017754,2701733,7563890,23608906,71695629,188109990,377074932,524309788,540752625,496084982,450163071,399007651,331262117,251959709,178571667,126548429,97228591,69550540,43044183,24735031,12794974,6149140,2648022,1091719,531211,327614,198719,76548,23004,9901,5077,2652,1400,761,431,252"
unhcr_asia_pacific,2017,"1656,3235,4858,6886,10529,15511,21564,28457,35922,46088,65666,104922,186218,375964,883439,2248890,6072588,18457793,57035906,159580343,349318564,516748799,549366789,507616714,464542323,413943168,347024650,268083484,192693787,136704092,103624831,74324488,46447296,26693030,13861776,6692241,2907718,1183897,556212,332221,197762,81212,28532,11809,5413,2816,1523,849,474,275"
unhcr_asia_pacific,2018,"3280,5925,7681,8436,9509,10160,10831,12763,17402,26722,44448,77016,141489,297247,735204,1979399,5451832,15925976,47251714,130617907,296954941,483057757,558940759,530448997,485242441,440654249,372429163,288150262,207854807,146795152,110046717,78692460,49265928,28013214,14422426,6897650,2979624,1228769,578798,337693,201050,89756,35611,14345,5901,2975,1608,898,507,295"
unhcr_asia_pacific,2019,"3188,5750,7379,7993,8508,8631,8744,9932,13262,19528,29924,47819,87528,198372,527551,1454538,4103103,12694681,40275324,114875251,265976950,458142304,570776761,559258277,499085030,445776379,382293943,301728970,221525082,156371668,116041352,82121916,51515406,29446354,15351961,7375241,3163570,1270294,586308,338139,200171,89617,35972,14725,6133,3046,1627,897,503,288"
unhcr_asia_pacific,2020,"3015,5772,7408,8060,7835,6906,5687,4928,5558,8253,14595,29290,70039,193668,572693,1698715,5095907,16245596,50416832,137795118,299416788,476073772,555382066,529928891,478731560,435586505,380737630,305808087,227959518,162278983,119798548,83657258,52324866,29950267,15637252,7493013,3180251,1266191,587376,338336,195762,86916,35879,14825,6183,3098,1688,942,532,305"
unhcr_asia_pacific,2021,"2416,5465,7245,8088,8009,7174,5952,5115,5527,8038,14124,27705,63112,165644,471722,1364331,3970459,12375937,39367041,112377631,260450243,449395688,557041586,548038261,491398288,445143967,395554832,325465580,248076858,178163655,130348576,91093286,57238618,33079529,17573095,8531113,3677815,1460751,665079,374488,215135,98316,42342,18303,7667,3757,2034,1136,636,365"
unhcr_asia_pacific,2022,"1974,5213,7115,8109,8155,7400,6176,5179,5197,6937,11589,23295,57591,162610,470522,1297305,3473784,10115630,31923832,93501948,227760645,420159893,555497636,568315964,511319581,458567768,408395614,339860689,261720536,188791620,137256455,96469728,60875992,35398741,19016621,9313115,4070242,1610935,715790,394795,228516,107248,46407,20515,8537,4106,2157,1190,656,369"
unhcr_asia_pacific,2023,"1697,5122,7085,8149,8282,7620,6499,5605,5783,7821,12872,24867,57970,155747,437559,1178476,3052483,8508428,26515195,79050475,200297782,389643519,545960819,580309822,527676613,470160503,419885943,354727793,277129982,202036157,146419197,103261904,65525195,38330729,20803028,10274130,4551934,1796215,778630,420481,246225,119255,51155,22752,9620,4656,2471,1355,753,420"
unhcr_asia_pacific,2024,"1634,5053,7060,8174,8371,7774,6724,5896,6140,8309,13519,25502,57303,148610,406959,1073913,2696955,7207357,21975238,66370065,174070020,356579387,530786826,589197912,545318542,483202540,431413579,369616300,293222060,216602650,156805042,110257172,70109965,41180191,22501809,11205164,5008279,1978014,841946,446804,260724,128244,55429,24855,10651,5161,2742,1497,824,455"
unhcr_asia_pacific,2025,"1568,4975,7033,8201,8462,7933,6971,6232,6547,8854,14203,26128,56560,141535,377185,980016,2401874,6163603,18212227,55610585,150199924,323059057,510927691,594722221,563920829,497808419,442825723,383540022,308747780,231212254,167611213,117538844,74836971,44126472,24258366,12194330,5497381,2178326,908641,472423,273874,136110,59134,26644,11463,5539,2947,1604,885,490"
unhcr_asia_pacific,2026,"1314,4865,6988,8219,8521,8045,7091,6343,6634,8857,14111,25652,54725,134195,350938,902517,2175569,5393485,15352145,46944312,129912473,291418016,486902345,594688346,580341769,512701466,454022414,396591422,324081039,246262882,179275345,125471003,79995651,47336670,26160905,13276207,6034546,2403694,982928,500618,288128,144628,63614,28975,12533,6040,3178,1720,947,520"
unhcr_asia_pacific,2027,"1251,4746,6945,8237,8611,8231,7361,6653,6924,9028,14015,24807,51917,125501,323276,824418,1965340,4747171,13063447,39884162,112557484,262238231,460161436,590305937,594567013,528275422,465418275,408695936,338798423,261095983,191295491,133775241,85414565,50674002,28145063,14413851,6612163,2650965,1062012,526959,299918,151480,67255,30896,13415,6434,3389,1819,1007,545"
unhcr_asia_pacific,2028,"1003,4614,6891,8243,8679,8370,7542,6840,7101,9187,14096,24601,50740,120679,305190,768240,1807592,4259752,11293170,34165325,97866439,235758467,432087513,582050041,606062714,543859678,476901924,419722398,352648450,275530034,203528499,142462823,91141174,54215847,30286840,15665062,7280589,2956221,1171317,566999,318782,162080,72868,33876,14814,7084,3716,1991,1098,591"
unhcr_asia_pacific,2029,"946,4472,6793,8181,8645,8402,7627,7006,7410,9895,15675,27547,54211,119393,284286,698050,1638725,3820357,9852348,29478397,85552177,212261140,404775830,570931358,614223683,558412458,487844764,429438183,365279290,289392332,215885604,151648467,97366412,58172645,32706359,17085149,8064810,3337235,1324235,628228,348760,178643,81373,38165,16897,8108,4275,2330,1288,712"
unhcr_asia_pacific,2030,"706,4318,6689,8127,8671,8550,7957,7573,8372,11536,18356,31437,57867,116473,258623,623246,1496767,3564053,9060226,26512202,76980420,193993855,381425569,559323757,619458733,571069578,497291590,437034145,375424255,301137200,226801831,160143784,103238106,61923327,34992218,18409381,8800243,3687274,1458230,674432,369807,190669,87753,41592,18626,8925,4702,2555,1417,786"
unhcr_asia_pacific,2031,"465,4141,6592,8130,8769,8759,8287,8004,8893,12133,19105,32380,59007,117484,257365,610773,1455028,3419016,8439408,23991844,69539921,177809062,359510737,546376221,622772479,583336877,507491500,444745641,384543402,311662014,236698757,168189402,108962039,65668508,37287472,19740060,9545484,4038053,1593366,719085,389707,202652,94146,44850,20183,9604,5040,2725,1511,838"
unhcr_asia_pacific,2032,"430,3959,6480,8146,8894,9004,8673,8502,9432,12706,19720,33101,59801,118121,255710,598328,1415089,3292649,7941951,21987347,63466319,164187562,340123058,533167676,624319141,594378079,517497996,452235447,392664890,320935855,245444382,175540311,114380928,69290394,39529274,21054654,10302567,4410414,1746463,772218,413381,216551,101430,48545,21957,10371,5384,2894,1596,875"
unhcr_asia_pacific,2033,"210,3761,6366,8118,8983,9245,9090,9074,10197,13759,21174,35181,62680,121697,258284,591832,1381469,3174967,7497858,20248230,58205399,152256970,322677032,520071315,624902532,604501437,527398600,459539137,399960840,329200238,253205065,182269996,119542446,72812404,41711885,22351543,11063392,4795413,1909278,830879,439238,231796,109617,52717,24041,11282,5830,3119,1713,932"
unhcr_asia_pacific,2034,"0,3550,6233,8075,9011,9329,9232,9217,10295,13764,21062,34898,61913,119468,251437,570630,1327092,3039129,7092088,18782878,53822474,142063071,307333220,507515886,624614443,613479459,536815538,466416049,406450016,336541880,260088929,188395482,124412431,76199748,43832331,23633657,11818666,5187134,2081044,892633,466145,247872,118418,57118,26262,12258,6292,3351,1819,990"
unhcr_asia_pacific,2035,"0,3133,6100,8047,9083,9455,9429,9450,10509,13929,21206,35052,61995,119048,248145,555634,1281218,2917451,6744893,17559552,50078201,133126251,293611268,495464698,623496459,621153878,545414806,472885795,412440569,343358218,266505386,194195204,129128251,79505551,45895334,24885043,12559329,5576297,2252981,955978,493543,264167,127353,61522,28473,13205,6746,3579,1949,1055"
unhcr_asia_pacific,2036,"0,2925,5961,7978,9117,9582,9647,9706,10750,14050,21212,34849,61243,116734,241065,534354,1226593,2783371,6381927,16342127,46482065,124638687,280303335,483235890,621831850,628520214,554213158,479415509,418061487,349689485,272614462,199769146,133821245,82820616,47997539,26167197,13304548,5961789,2417352,1012071,515668,278170,135721,65755,30665,14175,7216,3830,2076,1126"
unhcr_asia_pacific,2037,"0,2533,5793,7875,9101,9628,9790,9903,10918,14132,21124,34429,59988,113276,231845,509602,1166566,2646298,6049202,15284287,43292188,116878295,267545249,470766704,619140359,634979722,562754778,485907118,423513371,355788940,278608972,205197121,138489833,86124346,50123269,27486319,14082339,6380580,2604118,1079629,541677,292823,143876,69505,32438,14791,7419,3915,2103,1141"
unhcr_asia_pacific,2038,"0,2158,5610,7761,9086,9685,9901,10033,11002,14132,20993,34093,59058,110580,224003,487761,1112735,2524587,5761645,14376919,40466744,109742500,255080152,457780641,615453001,640818204,571389671,492514218,428656467,361485716,284446521,210581106,143202340,89452596,52298508,28847561,14877200,6809112,2796598,1150180,569350,309548,154297,74805,35222,16028,7979,4179,2211,1178"
unhcr_asia_pacific,2039,"0,1799,5420,7646,9091,9818,10142,10370,11361,14422,21103,33833,57963,107590,216598,469171,1067355,2417000,5491075,13527978,37803176,102946342,242721970,444249735,610616380,645773107,579824559,499244966,433978834,367228644,290336436,215952714,147934801,92846151,54552677,30299158,15761398,7323356,3056788,1260274,617370,336239,169755,82699,39433,17995,8874,4606,2408,1286"
unhcr_asia_pacific,2040,"0,1664,5221,7521,9035,9752,10061,10248,11145,14049,20559,33000,56351,103716,206518,442432,1001033,2264871,5144092,12580570,35075191,96279786,230587536,430641607,605190562,650207311,588222280,506080941,439273474,372856289,296222019,221327080,152698886,96316469,56867613,31774332,16640629,7832404,3308333,1364989,660684,359102,182632,88872,42590,19355,9426,4863,2538,1359"
unhcr_asia_pacific,2041,"0,1347,5014,7384,9009,9784,10160,10404,11293,14131,20502,32644,55291,100795,198986,422746,950666,2144452,4851588,11741104,32506137,89855757,218392679,416594525,599007860,654449102,597192612,513223118,444461300,378150193,301854027,226497265,157298946,99751838,59189109,33260513,17518130,8335798,3549090,1460336,696443,377734,193941,94430,45470,20616,9949,5106,2665,1421"
unhcr_asia_pacific,2042,"0,1048,4798,7244,8970,9845,10312,10649,11568,14402,20739,32791,55122,99366,193729,406869,907788,2043085,4610926,11044458,30284903,84069018,206946268,402618170,591776609,657362497,605213170,520017566,449498826,383369754,307531610,231784236,162044460,103339734,61633643,34821823,18443633,8875553,3815670,1571755,739951,400337,207643,101457,49170,22355,10717,5483,2856,1519"
unhcr_asia_pacific,2043,"0,762,4575,7094,8907,9861,10410,10833,11805,14686,21104,33275,55594,99153,190814,395532,872998,1954518,4390103,10395668,28177204,78439869,195528398,388252623,583827517,660143049,613722715,527292512,454547644,388215607,312820829,236726994,166603497,106930272,64136268,36419281,19381656,9418787,4079050,1680932,781267,421386,220690,108288,52828,24153,11543,5897,3070,1626"
unhcr_asia_pacific,2044,"0,698,4352,6931,8834,9866,10470,10940,11903,14677,20911,32798,54524,96508,184182,378852,831030,1858699,4170648,9794877,26249902,73177549,184482544,373526361,574264640,661385421,621535003,534623726,459989740,393478278,318517455,242004754,171384052,110676937,66743487,38066091,20351209,9989899,4360155,1798869,825344,442839,233791,115136,56402,25823,12245,6230,3240,1724"
unhcr_asia_pacific,2045,"0,451,4124,6773,8747,9851,10515,11024,11944,14567,20539,31963,52810,92822,175985,360093,787106,1761732,3952900,9226137,24483332,68343928,174048211,359024823,563799572,661678068,628784444,541829791,465360965,398770555,324312330,247230513,176118371,114476181,69393068,39720103,21324033,10561570,4644654,1917365,866486,461016,244825,120894,59322,27185,12774,6476,3375,1790"
unhcr_asia_pacific,2046,"0,218,3890,6607,8679,9892,10673,11332,12333,14982,20866,32049,52373,90971,170710,345958,749764,1672596,3741949,8664292,22733737,63543404,163609634,344128731,552185898,661171762,636096427,549529237,471089897,403989170,329966707,252439679,180888120,118374561,72164424,41474013,22372121,11183349,4960428,2053428,917345,484515,259203,128702,63302,29031,13470,6752,3515,1860"
unhcr_asia_pacific,2047,"0,0,3655,6436,8565,9852,10634,11303,12271,14787,20490,31353,51085,88292,164650,331540,714291,1592072,3561667,8207111,21280743,59350763,153927351,329600643,539887636,659849989,643160435,557153640,476429196,408540620,335139101,257462411,185628539,122328785,75001296,43278545,23480280,11858959,5325016,2223468,987192,516912,277263,138086,67959,31229,14304,7084,3683,1961"
unhcr_asia_pacific,2048,"0,0,3416,6261,8457,9844,10723,11510,12582,15200,21060,32191,52243,89333,163952,324381,687910,1519480,3377890,7721722,19789636,55219524,144503124,315316157,527132862,657645476,649286509,564451420,481851443,413334393,340584561,262698702,190526753,126456302,77936227,45107510,24570388,12490711,5646922,2359922,1034206,535499,288085,143858,70673,32459,14691,7210,3747,2016"
unhcr_asia_pacific,2049,"0,0,2994,6089,8312,9754,10571,11304,12233,14588,20022,30546,49699,85115,156192,308490,652024,1439570,3199027,7287465,18473849,51465837,135624381,301134605,513351830,653962589,654571526,571826333,487656190,418311870,346067027,267971190,195365167,130604631,80910346,47026220,25761257,13205625,6034878,2540442,1104552,566403,305967,153950,75880,35114,15838,7709,3975,2117"
unhcr_asia_pacific,2050,"0,0,2587,5909,8165,9661,10530,11282,12199,14432,19664,29906,48519,82619,150188,293668,615692,1354649,3001313,6806845,17105694,47722531,126937553,286928537,498978103,649380908,659465984,579478240,493706211,423231895,351429335,273358529,200318788,134922563,83981374,49002072,26973237,13910480,6408333,2705222,1163878,589075,318423,160909,79246,36701,16338,7840,4024,2145"
