landlocked,time,income_mountain_50bracket_shape_for_log
landlocked,2018,"739,1601,2720,4551,9014,16754,30140,53704,96454,177746,345156,695442,1397229,2786314,5389507,9670671,16945573,27470220,39528335,49954675,54491766,53389816,47947263,41968416,37242808,32790255,28951107,24439957,19435170,15945278,12056640,8148126,5896647,4044191,2351091,1208455,543479,223136,99117,48671,24355,12902,7443,4654,2839,1378,488,198,118,63"
landlocked,2019,"1006,2113,3433,5382,9464,16692,29467,52302,94563,176660,346232,698568,1406618,2830328,5517616,9913239,17263340,27833016,39826263,50344898,55309242,54326788,49163763,43053706,37981507,33595721,30009404,25005565,20180011,16238621,12649135,8771121,6182777,4241648,2515470,1284462,579488,241341,102311,46340,21411,11494,7503,5475,3693,1888,687,232,94,47"
landlocked,2020,"1154,2303,3719,5903,9666,16574,29415,52687,96816,184152,365156,736529,1483334,3008192,5840083,10443435,18123576,29003789,41260730,51841884,56742369,55426130,49602586,43472389,38365728,33833433,30039976,25059623,19843672,16296012,13147372,9453952,6568815,4502926,2682484,1371823,627994,267738,116378,53549,25052,13154,8178,5799,3895,2038,804,313,143,66"
landlocked,2021,"1068,2234,3659,5844,9598,16461,29196,52405,96100,181962,358995,723486,1460116,2961420,5769129,10358370,17959503,28961159,41300244,51783701,56754118,55512922,49603230,43797959,39380246,35371224,31965610,27310470,21306955,17419730,13993695,10219626,7029580,4828470,2919954,1523553,709749,307440,134009,61699,28805,14770,8865,6192,4247,2334,974,390,180,86"
landlocked,2022,"983,2176,3671,5947,9766,16653,29388,52462,95332,178472,348365,699946,1419110,2898289,5708597,10326562,17850924,28971101,41565029,52690768,58099145,57183640,51428980,45692790,41257294,36988972,33238018,28054115,21306409,17139496,13721930,10146070,6979099,4785699,2910375,1515336,692754,289101,119003,52030,23574,12289,7771,5698,4025,2205,857,278,96,32"
landlocked,2023,"840,2108,3673,6022,9936,16879,29626,52699,95191,176673,340925,678998,1371753,2799324,5539011,10077874,17403717,28536852,41359568,53144726,59286633,58876834,53381994,47267029,42611438,38133816,34223571,28929054,21925799,17507869,14151402,10655367,7339448,5003617,3061012,1600634,734856,308414,127174,55336,25088,12981,8088,5863,4167,2329,934,316,113,40"
landlocked,2024,"755,2066,3671,6105,10089,17067,29781,52808,94883,174906,334531,660463,1327326,2703209,5366050,9803085,16890725,27907859,40861899,53345256,60474717,60819635,55555284,48940490,43969478,39267572,35197662,29899754,22791276,17952240,14577682,11147383,7707912,5210738,3198530,1680949,775135,327215,135154,58583,26552,13628,8376,5997,4297,2450,1009,350,126,48"
landlocked,2025,"675,2005,3652,6169,10217,17233,29930,52889,94603,173267,328519,642157,1281113,2597510,5163095,9467498,16277663,27057060,40080891,53166633,61585366,63057589,58128389,51064460,45604628,40591031,36204021,30817848,23585925,18302065,14933205,11595773,8070980,5407559,3325973,1753775,811969,345153,143450,62266,28345,14537,8843,6246,4470,2581,1090,393,147,58"
landlocked,2026,"593,1953,3667,6280,10363,17350,29921,52640,93790,170876,321926,624581,1239579,2505579,4994944,9211790,15871204,26535065,39774426,53319343,62601420,64792008,60218649,52929574,47144725,41904932,37181714,31767079,24449555,18720770,15292559,11998069,8403853,5599186,3453659,1833112,853709,365882,152985,66536,30406,15545,9343,6529,4674,2735,1188,439,169,72"
landlocked,2027,"527,1899,3634,6307,10465,17464,29939,52423,92958,168415,315308,607484,1199562,2417884,4837981,8981577,15532360,26081633,39557901,53519317,63576260,66395674,62185429,54788079,48721062,43273823,38200483,32728260,25316520,19136612,15644061,12384246,8732963,5785563,3572897,1903898,890027,383698,161374,70253,32192,16440,9798,6755,4828,2854,1256,481,191,77"
landlocked,2028,"450,1845,3551,6221,10369,17272,29498,51562,91286,164951,307632,589703,1159649,2331451,4682926,8751981,15207128,25611438,39317629,53685157,64567038,68057994,64253593,56769812,50317805,44585701,39176353,33588648,26145069,19559061,16020041,12775393,9078228,5988785,3700329,1979226,928290,402516,170443,74382,34182,17434,10293,7013,4981,2979,1343,523,211,88"
landlocked,2029,"390,1792,3420,6086,10262,17190,29375,51357,90907,163995,304648,580434,1133037,2262095,4540430,8523625,14881551,25123655,39041948,53795324,65492596,69621424,66161736,58404287,51401433,45390622,39814307,34289467,27114923,20377228,16860290,13542945,9719894,6427430,3989438,2159747,1034833,465239,206696,94367,44623,22495,12582,8062,5548,3356,1613,697,318,156"
landlocked,2030,"319,1723,3353,6076,10378,17428,29656,51676,91142,163709,302311,571886,1107082,2193672,4394285,8285670,14562268,24721432,39017023,54475679,67462655,72659309,69810955,61306768,52525582,45340623,39221591,33827056,27205127,20546735,17168806,13909017,10107347,6710101,4190242,2290872,1106319,502689,225898,103984,49478,24885,13740,8630,5893,3599,1784,792,376,186"
landlocked,2031,"248,1656,3325,6124,10455,17464,29462,50993,89471,160004,294269,554865,1071087,2118459,4254041,8074418,14270024,24269920,38719659,54578406,68405434,74423641,72158510,63674900,54385317,46742121,40225478,34516305,27835892,20891311,17413768,14157822,10393838,6916095,4332387,2385651,1153957,523634,234019,106824,50427,25222,13875,8697,5960,3678,1841,817,380,185"
landlocked,2032,"192,1586,3269,6155,10597,17636,29512,50701,88364,157205,287637,540213,1039177,2050282,4122048,7870956,13984218,23825288,38387238,54632617,69233815,76074412,74400970,65963687,56195013,48113426,41254727,35288847,28558697,21382967,17731823,14458562,10725193,7164563,4505443,2501849,1214441,552030,246317,112120,52775,26234,14335,8893,6115,3809,1938,860,402,193"
landlocked,2033,"150,1488,3174,6080,10533,17575,29332,50249,87354,154932,282269,528038,1011679,1989296,3998482,7675737,13706769,23394957,38033942,54647555,69930084,77570685,76481631,68153978,57964749,49483465,42357364,36157219,29378689,22027836,18133519,14814799,11098457,7448247,4703247,2638171,1288319,587261,261469,118415,55380,27280,14751,9054,6222,3926,2033,905,420,197"
landlocked,2034,"101,1378,3069,5978,10416,17329,28856,49313,85605,151576,275335,514072,982472,1927746,3874989,7481427,13430620,22974989,37652287,54634707,70590431,79139839,78711670,70530188,59932232,51015059,43523597,37003047,30106905,22576250,18384459,15046948,11388505,7692010,4880416,2768166,1361371,622954,276926,124997,58236,28522,15352,9353,6410,4101,2147,959,441,208"
landlocked,2035,"90,1288,2972,5926,10357,17171,28461,48437,83852,148181,268369,500272,954187,1869042,3756183,7293137,13161148,22569215,37247791,54583561,71143484,80576553,80757003,72757126,61834314,52536467,44738965,37951005,30964520,23287874,18745604,15358795,11727021,7972208,5078553,2911432,1444420,665340,296643,134233,62558,30527,16297,9794,6661,4310,2282,1026,469,219"
landlocked,2036,"47,1179,2957,6124,10794,17757,29118,48978,84027,147410,265082,491591,933105,1820273,3649506,7116922,12903218,22177763,36820649,54492242,71650023,82013330,82829943,75012876,63776468,54066890,45939286,38886140,31810473,24016337,19098439,15666391,12067267,8267050,5289109,3065570,1535715,711919,318155,144157,67200,32668,17331,10285,6933,4518,2434,1102,503,236"
landlocked,2037,"11,1085,2897,6253,11084,18207,29680,49580,84587,147669,263995,486678,917892,1779785,3552016,6947808,12651858,21798734,36372242,54355169,72094899,83411559,84884915,77306722,65812714,55666547,47175110,39824017,32643692,24758128,19449401,15970959,12394590,8555290,5496331,3220084,1631016,761226,341303,154924,72239,35011,18435,10814,7223,4735,2598,1187,541,262"
landlocked,2038,"6,948,2788,6254,11246,18504,30051,49896,84778,147375,262230,481053,902563,1741049,3458760,6783558,12404518,21424896,35896259,54167901,72476727,84778310,86912321,79588580,67863972,57307098,48461371,40813245,33508992,25529206,19812200,16282596,12724591,8851006,5713305,3382616,1733278,814095,366132,166330,77449,37402,19546,11329,7481,4930,2761,1274,583,279"
landlocked,2039,"0,848,2707,6347,11464,18734,30137,49544,83576,144461,255917,467960,876095,1687058,3345876,6592173,12123659,21022525,35369258,53931312,72814153,86178780,89057161,82090047,70150597,59094565,49798774,41777123,34305146,26231887,20108243,16530082,12997253,9111248,5908372,3533013,1830375,863280,388344,175934,81580,39188,20388,11744,7703,5125,2901,1345,610,291"
landlocked,2040,"0,734,2560,6308,11827,19390,30941,50290,84042,143997,253269,460199,857024,1643000,3245405,6410766,11849487,20619051,34799546,53600565,73017663,87408709,91037963,84467507,72361730,60853811,51173743,42855279,35241863,27075253,20524019,16867227,13326420,9414385,6135051,3703553,1941617,921769,416512,189287,87998,42302,21887,12512,8120,5419,3112,1462,664,317"
landlocked,2041,"0,628,2423,6050,11480,18920,30227,49064,81920,140173,246145,446435,830117,1588942,3133976,6214330,11559255,20201561,34193564,53206900,73130042,88512663,92926806,86860485,74738410,62831849,52769443,44071626,36209441,27895198,20910578,17159862,13604517,9684331,6341314,3861108,2047062,976202,441724,200363,92788,44440,22897,13007,8366,5608,3268,1550,702,328"
landlocked,2042,"0,506,2281,5855,11430,18971,30175,48581,80539,136945,239300,432445,802564,1534059,3022430,6013683,11258962,19769681,33551305,52748439,73168788,89570707,94850748,89338920,77176337,64792587,54283919,45218290,37144973,28726843,21370393,17511227,13924886,9990187,6575061,4037970,2168279,1041121,473487,215201,99734,47704,24439,13756,8738,5861,3455,1669,754,352"
landlocked,2043,"0,390,2142,5505,10826,18089,28953,46901,78195,133527,233905,422689,783472,1493334,2932091,5839012,10988425,19369491,32923298,52238525,73105346,90449070,96593778,91680949,79544657,66763216,55882395,46499655,38202625,29651894,21923599,17889539,14251304,10305848,6815686,4218741,2293869,1109681,507737,231478,107456,51420,26225,14637,9162,6146,3665,1806,816,386"
landlocked,2044,"0,340,2003,5268,10533,17633,28201,45543,75839,129306,226289,408443,756871,1442067,2830119,5652207,10710827,18976807,32308816,51718136,73041911,91306499,98387711,94110854,81972271,68732848,57436683,47739528,39224591,30554764,22501618,18264749,14571088,10623628,7060157,4401386,2422055,1179699,542508,247840,115231,55175,28018,15523,9593,6417,3874,1936,875,409"
landlocked,2045,"0,256,1889,4907,9984,16910,27217,44066,73541,125621,219989,396708,734322,1396677,2736112,5471244,10429102,18569155,31675759,51145522,72922095,92118595,100257266,96718002,84638572,70911913,59101937,48978235,40136687,31314822,22985345,18529392,14809355,10895108,7278960,4568991,2544746,1246593,574667,261908,121427,57962,29312,16182,9944,6646,4068,2060,930,442"
landlocked,2046,"0,182,1756,4689,9954,16990,27308,44026,73072,124221,216609,388833,717296,1359384,2654064,5303993,10158952,18171431,31048423,50524422,72681821,92695171,101882889,99085998,87118773,73030305,60802549,50358368,41240903,32260329,23657867,18898298,15113125,11208186,7528389,4754786,2680763,1324549,614614,280903,130577,62418,31461,17244,10469,6945,4291,2204,998,477"
landlocked,2047,"0,125,1622,4354,9501,16446,26465,42634,70672,120007,209216,375259,692768,1313003,2563191,5129788,9889034,17787404,30449686,49900899,72445754,93237245,103493924,101464657,89615518,75143722,62488393,51712162,42316592,33196301,24365271,19274628,15423558,11529044,7789718,4948184,2824889,1409127,658737,302089,140798,67375,33842,18454,11065,7278,4542,2370,1080,514"
landlocked,2048,"0,112,1508,4130,9233,16268,26218,42153,69687,118025,205265,366883,675524,1276202,2484348,4968242,9629435,17411576,29864568,49230877,72127907,93620619,104956234,103686954,92020881,77277782,64260495,53175962,43489989,34213556,25149393,19679638,15753776,11865303,8067749,5150918,2974971,1498331,705115,324104,151307,72407,36210,19620,11646,7601,4786,2532,1167,554"
landlocked,2049,"0,61,1391,3858,8620,15307,24703,39865,66106,112359,195978,350876,647644,1225558,2388393,4785288,9344244,17012159,29253134,48486503,71731704,93964359,106481436,106015741,94528692,79439678,65962174,54556695,44621086,35251765,26008009,20141078,16114551,12214246,8359596,5360432,3127163,1590340,753644,347689,162918,78157,39031,21040,12360,7987,5046,2693,1232,571"
landlocked,2050,"0,16,1268,3545,7912,14304,23247,37729,62839,107204,187503,336231,621815,1178250,2298506,4611888,9071360,16630057,28685801,47758832,71314818,94226728,107921252,108268065,97040300,81685252,67781264,56009970,45766703,36244006,26836862,20553834,16447434,12544879,8642984,5567243,3281486,1686843,804483,372366,174974,84064,41895,22468,13077,8370,5324,2878,1332,617"
landlocked,2051,"0,10,1111,3321,7317,13474,22039,35959,60056,102750,179940,323014,598470,1136222,2220269,4460113,8828926,16275792,28143800,47004623,70827015,94416632,109344335,110513204,99622726,84064257,69719624,57508215,46867065,37148044,27594181,20910070,16747108,12854300,8917119,5769907,3432508,1782141,853690,395603,185929,89329,44470,23775,13756,8751,5590,3075,1445,680"
landlocked,2052,"0,4,992,3084,6768,12766,21015,34336,57288,97965,171486,308042,572202,1090047,2134907,4290954,8547667,15873398,27553983,46157628,70229190,94455054,110677636,112746894,102245672,86470529,71670182,59037999,48058238,38154150,28451312,21336905,17084420,13180502,9203497,5983544,3592598,1885886,908417,422198,198793,95640,47548,25309,14541,9162,5878,3276,1557,729"
landlocked,2053,"0,0,867,2990,6741,12781,21010,34231,56837,96903,169120,303040,561825,1068425,2086142,4173543,8327064,15528734,27011566,45308116,69549269,94371444,111870352,114843696,104789521,88849738,73583729,60543278,49266280,39199360,29358729,21813871,17461488,13529922,9509886,6212020,3763024,1998154,968610,451944,213213,102590,50886,26924,15350,9588,6166,3487,1682,783"
landlocked,2054,"0,0,734,2873,6590,12255,20079,32662,54211,92465,161386,289163,536401,1021350,1996021,3993424,8006645,15043995,26308011,44281952,68710211,94179069,113028444,117027376,107570463,91483737,75681664,62157594,50542576,40271918,30285333,22316586,17846173,13867429,9806345,6435613,3931383,2112001,1030110,482367,228077,109961,54550,28778,16288,10079,6469,3723,1820,852"
landlocked,2055,"0,0,595,2701,6379,12054,19839,32246,53297,90681,157840,282058,521847,991682,1933759,3858547,7749298,14643649,25716218,43356045,67896552,93890096,113984637,118996900,110186664,94004333,77766190,63827079,51890568,41402986,31239581,22849433,18223506,14193061,10102028,6661903,4103847,2231192,1095553,515454,244380,118091,58643,30840,17365,10653,6837,3985,1979,937"
landlocked,2056,"0,0,504,2520,6098,11504,18912,30729,50800,86539,150716,269527,498798,948566,1850868,3694142,7447326,14183557,25066206,42369532,66986728,93494673,114829595,120976909,112919755,96661348,79966669,65565653,53281808,42539673,32204393,23426231,18609582,14511538,10396151,6888525,4277201,2354012,1164001,550403,261577,126581,62826,32877,18401,11166,7147,4208,2111,994"
landlocked,2057,"0,0,412,2361,5994,11543,19038,30828,50612,85734,148439,264062,486041,920635,1790427,3563403,7190770,13772167,24445621,41378534,65968590,92939071,115465887,122843033,115632541,99373405,82242917,67353077,54701338,43684729,33179280,24041489,19002865,14838312,10707420,7127505,4456575,2480846,1234517,585966,278719,135039,67043,34980,19474,11744,7513,4467,2268,1071"
landlocked,2058,"0,0,307,2267,6116,11926,19650,31555,51267,86039,147799,261035,477104,898680,1739285,3447912,6955949,13391480,23882133,40474818,65018208,92429528,116024065,124634547,118291088,102018535,84427744,69074415,56084725,44809449,34149278,24701060,19404178,15166617,11020317,7368660,4637372,2611197,1308054,623419,296665,143818,71380,37087,20550,12288,7840,4705,2418,1143"
landlocked,2059,"0,0,226,2448,7149,13565,21662,33729,53356,87520,147639,257210,465261,871079,1679283,3318502,6694927,12970348,23271914,39515265,63956860,91757077,116346339,126281175,120896527,104712945,86718446,70959580,57677212,46126762,35271212,25454351,19802198,15455067,11304360,7594821,4803120,2729158,1371828,653985,310092,149897,74285,38527,21359,12738,8132,4933,2564,1213"
landlocked,2060,"0,0,158,2308,7234,13786,21891,33774,52962,86172,144405,250179,449881,839017,1612832,3182783,6428004,12537789,22656997,38584647,62883701,91099100,116723196,128123842,123701254,107619415,89221030,72911593,59142523,47204092,36139143,26048871,20082734,15684178,11557487,7805039,4962803,2849416,1441430,689101,326207,157491,77953,40340,22323,13240,8417,5148,2705,1271"
landlocked,2061,"0,0,138,3003,10593,19340,29462,43295,64461,99651,159632,266246,463350,842410,1588206,3094771,6211041,12140944,22037620,37615882,61661836,90200349,116737785,129679378,126322107,110473508,91723422,74894017,60680036,48402882,37156133,26811517,20479098,15992927,11858570,8051508,5146782,2988211,1525308,733358,347658,168072,83224,42946,23654,13928,8818,5414,2893,1369"
landlocked,2062,"0,0,85,2930,11654,21601,32762,47506,69450,105136,165155,270526,462733,829532,1546366,2991283,5984118,11742614,21435676,36712323,60496787,89341524,116711720,131151969,128843196,113331640,94363824,77065496,62340548,49613444,38124092,27525006,20795652,16239054,12117538,8270721,5305511,3106898,1596747,769495,364054,175717,86890,44747,24621,14475,9156,5664,3067,1475"
