country,time,owid_education_idx
nzl,1925,39.93333
nzl,1930,44.26667
nzl,1935,47.93333
nzl,1940,51.13333
nzl,1945,54.06667
nzl,1950,59.66667
nzl,1955,62
nzl,1960,63.8
nzl,1965,65.86667
nzl,1970,71.26667
nzl,1975,75.53333
nzl,1980,75.4
nzl,1985,76.8
nzl,1990,76.93333
nzl,1991,77.33333
nzl,1992,77.33333
nzl,1993,77.33333
nzl,1994,77.33333
nzl,1995,77.33333
nzl,1996,77.33333
nzl,1997,77.33333
nzl,1998,77.33333
nzl,1999,77.33333
nzl,2000,77.33333
nzl,2001,77.33333
nzl,2002,77.33333
nzl,2003,77.33333
nzl,2004,77.33333
nzl,2005,78
nzl,2006,78
nzl,2007,78.66667
nzl,2008,78.66667
nzl,2009,79.33333
nzl,2010,80
nzl,2011,80
nzl,2012,80.66667
nzl,2013,80.66667
nzl,2014,81.33333
nzl,2015,82.66667
nzl,2016,83.33333
nzl,2017,83.33333
omn,2000,35.33333
omn,2001,37.33333
omn,2002,39.33333
omn,2003,42.66667
omn,2004,44
omn,2005,45.33333
omn,2006,46.66667
omn,2007,48.66667
omn,2008,54
omn,2009,51.33333
omn,2010,52.66667
omn,2011,55.33333
omn,2012,57.33333
omn,2013,59.33333
omn,2014,62
omn,2015,63.33333
omn,2016,63.33333
omn,2017,63.33333
pak,1870,0.06667
pak,1875,0.06667
pak,1880,0.06667
pak,1885,0.06667
pak,1890,0.06667
pak,1895,0.06667
pak,1900,0.06667
pak,1905,0.06667
pak,1910,1.2
pak,1915,2.06667
pak,1920,2.86667
pak,1925,3.46667
pak,1930,4
pak,1935,4.4
pak,1940,4.73333
pak,1945,5.06667
pak,1950,5.66667
pak,1955,5.73333
pak,1960,5.73333
pak,1965,7.4
pak,1970,8.73333
pak,1975,10.33333
pak,1980,11.66667
pak,1985,13.93333
pak,1990,15.2
pak,1991,16
pak,1992,16.66667
pak,1993,17.33333
pak,1994,18
pak,1995,18.66667
pak,1996,19.33333
pak,1997,20
pak,1998,20.66667
pak,1999,21.33333
pak,2000,22
pak,2001,23.33333
pak,2002,25.33333
pak,2003,26.66667
pak,2004,28.66667
pak,2005,30
pak,2006,29.33333
pak,2007,29.33333
pak,2008,29.33333
pak,2009,30
pak,2010,31.33333
pak,2011,32
pak,2012,32
pak,2013,32.66667
pak,2014,34
pak,2015,34
pak,2016,34.66667
pak,2017,34.66667
pan,1870,0.4
pan,1875,0.53333
pan,1880,0.6
pan,1885,0.8
pan,1890,1
pan,1895,1.2
pan,1900,4.2
pan,1905,6.13333
pan,1910,8.06667
pan,1915,10.2
pan,1920,12.06667
pan,1925,14.06667
pan,1930,15.73333
pan,1935,18.26667
pan,1940,19.8
pan,1945,21.73333
pan,1950,23.93333
pan,1955,25.53333
pan,1960,28.4
pan,1965,29.2
pan,1970,31.26667
pan,1975,34.8
pan,1980,39.33333
pan,1985,44.2
pan,1990,48.4
pan,1991,49.33333
pan,1992,50.66667
pan,1993,51.33333
pan,1994,52.66667
pan,1995,53.33333
pan,1996,54
pan,1997,54.66667
pan,1998,55.33333
pan,1999,56
pan,2000,56.66667
pan,2001,57.33333
pan,2002,58
pan,2003,58.66667
pan,2004,59.33333
pan,2005,60
pan,2006,60.66667
pan,2007,61.33333
pan,2008,61.33333
pan,2009,62
pan,2010,62
pan,2011,62
pan,2012,63.33333
pan,2013,64.66667
pan,2014,66
pan,2015,66
pan,2016,66.66667
pan,2017,68
per,1870,0.06667
per,1875,0.13333
per,1880,0.2
per,1885,0.26667
per,1890,0.4
per,1895,0.53333
per,1900,0.8
per,1905,1.13333
per,1910,3.33333
per,1915,4.93333
per,1920,6.53333
per,1925,8.8
per,1930,10.66667
per,1935,12.66667
per,1940,14.2
per,1945,16.13333
per,1950,16.4
per,1955,18
per,1960,19.4
per,1965,21.66667
per,1970,24.46667
per,1975,29.66667
per,1980,35.13333
per,1985,38.86667
per,1990,43.46667
per,1991,44.66667
per,1992,46
per,1993,46.66667
per,1994,47.33333
per,1995,48.66667
per,1996,49.33333
per,1997,50
per,1998,51.33333
per,1999,52
per,2000,53.33333
per,2001,54
per,2002,55.33333
per,2003,56
per,2004,57.33333
per,2005,58
per,2006,54
per,2007,54
per,2008,56
per,2009,56
per,2010,56
per,2011,60.66667
per,2012,57.33333
per,2013,58.66667
per,2014,62.66667
per,2015,60.66667
per,2016,61.33333
per,2017,61.33333
phl,1870,0.13333
phl,1875,0.2
phl,1880,0.26667
phl,1885,0.33333
phl,1890,0.4
phl,1895,0.53333
phl,1900,0.86667
phl,1905,1.13333
phl,1910,1.4
phl,1915,2.46667
phl,1920,3.13333
phl,1925,4.86667
phl,1930,6
phl,1935,8.33333
phl,1940,9.86667
phl,1945,11.73333
phl,1950,12.53333
phl,1955,18.2
phl,1960,20.06667
phl,1965,23.26667
phl,1970,26.86667
phl,1975,30.66667
phl,1980,35.93333
phl,1985,41.4
phl,1990,43.93333
phl,1991,44.66667
phl,1992,45.33333
phl,1993,46
phl,1994,46.66667
phl,1995,47.33333
phl,1996,48
phl,1997,48.66667
phl,1998,49.33333
phl,1999,50
phl,2000,50.66667
phl,2001,51.33333
phl,2002,52.66667
phl,2003,53.33333
phl,2004,57.33333
phl,2005,58
phl,2006,58.66667
phl,2007,59.33333
phl,2008,60
phl,2009,60
phl,2010,59.33333
phl,2011,60
phl,2012,60.66667
phl,2013,60.66667
phl,2014,61.33333
phl,2015,62
phl,2016,62
phl,2017,62
plw,1991,69.33333
plw,1992,70
plw,1993,71.33333
plw,1994,72
plw,1995,72.66667
plw,1996,73.33333
plw,1997,74
plw,1998,74.66667
plw,1999,75.33333
plw,2000,76
plw,2001,76
plw,2002,76
plw,2003,76
plw,2004,76
plw,2005,76
plw,2006,76.66667
plw,2007,78
plw,2008,78.66667
plw,2009,79.33333
plw,2010,80.66667
plw,2011,81.33333
plw,2012,81.33333
plw,2013,81.33333
plw,2014,81.33333
plw,2015,81.33333
plw,2016,82
plw,2017,82
png,1950,1.4
png,1955,1.86667
png,1960,2.26667
png,1965,3.26667
png,1970,6.26667
png,1975,6.4
png,1980,8.33333
png,1985,11.86667
png,1990,15.46667
png,1991,16
png,1992,17.33333
png,1993,18
png,1994,18.66667
png,1995,19.33333
png,1996,20
png,1997,20.66667
png,1998,20.66667
png,1999,21.33333
png,2000,22
png,2001,22
png,2002,22.66667
png,2003,22.66667
png,2004,23.33333
png,2005,23.33333
png,2006,24
png,2007,24.66667
png,2008,25.33333
png,2009,26
png,2010,26.66667
png,2011,27.33333
png,2012,28
png,2013,28.66667
png,2014,28.66667
png,2015,28.66667
png,2016,30.66667
png,2017,30.66667
pol,1870,8.13333
pol,1875,8.8
pol,1880,9.46667
pol,1885,10.2
pol,1890,11
pol,1895,11.8
pol,1900,12.6
pol,1905,13.46667
pol,1910,16.06667
pol,1915,18.06667
pol,1920,19.93333
pol,1925,21.66667
pol,1930,24.4
pol,1935,27.86667
pol,1940,30.73333
pol,1945,33
pol,1950,33.33333
pol,1955,35.73333
pol,1960,37.6
pol,1965,42.53333
pol,1970,46.26667
pol,1975,50.86667
pol,1980,51.66667
pol,1985,55.2
pol,1990,59.73333
pol,1991,66
pol,1992,67.33333
pol,1993,68
pol,1994,69.33333
pol,1995,70
pol,1996,70.66667
pol,1997,71.33333
pol,1998,72
pol,1999,72.66667
pol,2000,74
pol,2001,74
pol,2002,76
pol,2003,76.66667
pol,2004,77.33333
pol,2005,77.33333
pol,2006,78
pol,2007,78.66667
pol,2008,79.33333
pol,2009,80.66667
pol,2010,81.33333
pol,2011,82
pol,2012,78
pol,2013,80.66667
pol,2014,75.33333
pol,2015,80.66667
pol,2016,81.33333
pol,2017,82
prt,1870,1.26667
prt,1875,1.53333
prt,1880,1.93333
prt,1885,2.4
prt,1890,3
prt,1895,3.66667
prt,1900,4.4
prt,1905,5.13333
prt,1910,5.73333
prt,1915,6.26667
prt,1920,6.73333
prt,1925,7.46667
prt,1930,8.06667
prt,1935,8.73333
prt,1940,9.33333
prt,1945,10.33333
prt,1950,10.8
prt,1955,12
prt,1960,13
prt,1965,14.73333
prt,1970,16.6
prt,1975,19.86667
prt,1980,24.8
prt,1985,30.06667
prt,1990,35
prt,1991,42
prt,1992,42
prt,1993,42.66667
prt,1994,42.66667
prt,1995,42.66667
prt,1996,43.33333
prt,1997,43.33333
prt,1998,44.66667
prt,1999,44.66667
prt,2000,45.33333
prt,2001,46
prt,2002,46.66667
prt,2003,48
prt,2004,49.33333
prt,2005,50
prt,2006,50.66667
prt,2007,51.33333
prt,2008,52
prt,2009,52.66667
prt,2010,54
prt,2011,55.33333
prt,2012,56.66667
prt,2013,57.33333
prt,2014,59.33333
prt,2015,60.66667
prt,2016,61.33333
prt,2017,61.33333
pry,1870,0.33333
pry,1875,0.4
pry,1880,0.53333
pry,1885,0.66667
pry,1890,0.86667
pry,1895,1.06667
pry,1900,3.66667
pry,1905,5.4
pry,1910,7
pry,1915,8.93333
pry,1920,10.53333
pry,1925,12.73333
pry,1930,14.46667
pry,1935,16.2
pry,1940,17.26667
pry,1945,18.73333
pry,1950,17
pry,1955,18.8
pry,1960,20.73333
pry,1965,22.46667
pry,1970,24.93333
pry,1975,27.26667
pry,1980,30.93333
pry,1985,35.06667
pry,1990,38.2
pry,1991,38.66667
pry,1992,39.33333
pry,1993,40
pry,1994,40
pry,1995,40.66667
pry,1996,40.66667
pry,1997,40
pry,1998,40
pry,1999,39.33333
pry,2000,39.33333
pry,2001,41.33333
pry,2002,43.33333
pry,2003,46.66667
pry,2004,47.33333
pry,2005,48.66667
pry,2006,47.33333
pry,2007,47.33333
pry,2008,49.33333
pry,2009,46.66667
pry,2010,51.33333
pry,2011,52
pry,2012,52
pry,2013,55.33333
pry,2014,54.66667
pry,2015,56.66667
pry,2016,56
pry,2017,56
pse,2004,51.33333
pse,2005,52
pse,2006,52.66667
pse,2007,53.33333
pse,2008,54.66667
pse,2009,56.66667
pse,2010,56.66667
pse,2011,58
pse,2012,60
pse,2013,59.33333
pse,2014,59.33333
pse,2015,60
pse,2016,60.66667
pse,2017,60.66667
qat,1950,7
qat,1955,9
qat,1960,12.33333
qat,1965,16.2
qat,1970,21.73333
qat,1975,24.66667
qat,1980,29.4
qat,1985,33.13333
qat,1990,35.86667
qat,1991,36.66667
qat,1992,37.33333
qat,1993,38
qat,1994,38.66667
qat,1995,39.33333
qat,1996,42
qat,1997,44.66667
qat,1998,47.33333
qat,1999,50
qat,2000,52.66667
qat,2001,53.33333
qat,2002,54
qat,2003,54.66667
qat,2004,56
qat,2005,58.66667
qat,2006,61.33333
qat,2007,64
qat,2008,64.66667
qat,2009,61.33333
qat,2010,56
qat,2011,58
qat,2012,61.33333
qat,2013,66
qat,2014,65.33333
qat,2015,65.33333
qat,2016,65.33333
qat,2017,65.33333
rou,1870,0.53333
rou,1875,0.6
rou,1880,0.73333
rou,1885,0.8
rou,1890,0.93333
rou,1895,1.06667
rou,1900,1.26667
rou,1905,1.53333
rou,1910,2
rou,1915,3.73333
rou,1920,6.46667
rou,1925,8.73333
rou,1930,10.86667
rou,1935,12.53333
rou,1940,13.93333
rou,1945,16.8
rou,1950,26.33333
rou,1955,27.4
rou,1960,31.26667
rou,1965,33.8
rou,1970,40.33333
rou,1975,46.93333
rou,1980,51.46667
rou,1985,56.06667
rou,1990,60.33333
rou,1991,60.66667
rou,1992,61.33333
rou,1993,62
rou,1994,62.66667
rou,1995,63.33333
rou,1996,64
rou,1997,64.66667
rou,1998,64.66667
rou,1999,65.33333
rou,2000,66
rou,2001,64.66667
rou,2002,64
rou,2003,64.66667
rou,2004,66
rou,2005,67.33333
rou,2006,68.66667
rou,2007,70
rou,2008,70.66667
rou,2009,70.66667
rou,2010,71.33333
rou,2011,72
rou,2012,72.66667
rou,2013,72.66667
rou,2014,72.66667
rou,2015,72.66667
rou,2016,73.33333
rou,2017,73.33333
rus,1870,0.73333
rus,1875,0.86667
rus,1880,1.06667
rus,1885,1.26667
rus,1890,1.46667
rus,1895,1.73333
rus,1900,2
rus,1905,2.46667
rus,1910,3.2
rus,1915,4.33333
rus,1920,5.86667
rus,1925,7.86667
rus,1930,10.13333
rus,1935,12.86667
rus,1940,15.73333
rus,1945,19.73333
rus,1950,21.06667
rus,1955,25.73333
rus,1960,27.8
rus,1965,31.8
rus,1970,35.06667
rus,1975,39.33333
rus,1980,45
rus,1985,51.73333
rus,1990,59.4
rus,1991,62.66667
rus,1992,63.33333
rus,1993,64.66667
rus,1994,66
rus,1995,66.66667
rus,1996,68.66667
rus,1997,70.66667
rus,1998,72
rus,1999,74
rus,2000,75.33333
rus,2001,76
rus,2002,76
rus,2003,76
rus,2004,76
rus,2005,76
rus,2006,76
rus,2007,76
rus,2008,76
rus,2009,76.66667
rus,2010,76.66667
rus,2011,77.33333
rus,2012,78
rus,2013,78.66667
rus,2014,79.33333
rus,2015,80
rus,2016,80
rus,2017,80
rwa,1950,1.33333
rwa,1955,1.93333
rwa,1960,2.4
rwa,1965,3.6
rwa,1970,4.6
rwa,1975,6.4
rwa,1980,8.06667
rwa,1985,10.06667
rwa,1990,11.73333
rwa,1991,12
rwa,1992,12
rwa,1993,12.66667
rwa,1994,12.66667
rwa,1995,13.33333
rwa,1996,13.33333
rwa,1997,14
rwa,1998,14
rwa,1999,14.66667
rwa,2000,15.33333
rwa,2001,16
rwa,2002,16.66667
rwa,2003,17.33333
rwa,2004,18
rwa,2005,18.66667
rwa,2006,19.33333
rwa,2007,20.66667
rwa,2008,21.33333
rwa,2009,22
rwa,2010,25.33333
rwa,2011,25.33333
rwa,2012,24.66667
rwa,2013,25.33333
rwa,2014,26.66667
rwa,2015,26.66667
rwa,2016,27.33333
rwa,2017,27.33333
sau,1950,14.46667
sau,1955,16.33333
sau,1960,18.13333
sau,1965,19.73333
sau,1970,21.26667
sau,1975,22.33333
sau,1980,26.8
sau,1985,31.4
sau,1990,37
sau,1991,38.66667
sau,1992,38.66667
sau,1993,40
sau,1994,40
sau,1995,41.33333
sau,1996,42
sau,1997,42.66667
sau,1998,43.33333
sau,1999,44
sau,2000,44.66667
sau,2001,45.33333
sau,2002,46.66667
sau,2003,47.33333
sau,2004,50
sau,2005,50.66667
sau,2006,52
sau,2007,54
sau,2008,55.33333
sau,2009,57.33333
sau,2010,59.33333
sau,2011,60.66667
sau,2012,62.66667
sau,2013,63.33333
sau,2014,63.33333
sau,2015,63.33333
sau,2016,63.33333
sau,2017,63.33333
sdn,1870,0.06667
sdn,1875,0.06667
sdn,1880,0.06667
sdn,1885,0.06667
sdn,1890,0.06667
sdn,1895,0.06667
sdn,1900,0.06667
sdn,1905,0.13333
sdn,1910,0.13333
sdn,1915,0.2
sdn,1920,0.33333
sdn,1925,0.4
sdn,1930,0.53333
sdn,1935,0.66667
sdn,1940,0.93333
sdn,1945,1.2
sdn,1950,1.53333
sdn,1955,1.93333
sdn,1960,2.53333
sdn,1965,3.13333
sdn,1970,3.93333
sdn,1975,4.66667
sdn,1980,6
sdn,1985,7.26667
sdn,1990,10
sdn,1991,10.66667
sdn,1992,11.33333
sdn,1993,12
sdn,1994,12.66667
sdn,1995,13.33333
sdn,1996,14
sdn,1997,14.66667
sdn,1998,15.33333
sdn,1999,15.33333
sdn,2000,16
sdn,2001,16.66667
sdn,2002,17.33333
sdn,2003,18
sdn,2004,18.66667
sdn,2005,19.33333
sdn,2006,20
sdn,2007,20
sdn,2008,20
sdn,2009,20.66667
sdn,2010,20.66667
sdn,2011,21.33333
sdn,2012,22
sdn,2013,22.66667
sdn,2014,23.33333
sdn,2015,24
sdn,2016,24
sdn,2017,24.66667
sen,1870,0.06667
sen,1875,0.06667
sen,1880,0.06667
sen,1885,0.06667
sen,1890,0.06667
sen,1895,0.06667
sen,1900,0.06667
sen,1905,0.06667
sen,1910,0.13333
sen,1915,0.13333
sen,1920,0.2
sen,1925,2.53333
sen,1930,4.33333
sen,1935,5.93333
sen,1940,7.33333
sen,1945,8.73333
sen,1950,11
sen,1955,12.13333
sen,1960,14.06667
sen,1965,13.93333
sen,1970,14.13333
sen,1975,14.26667
sen,1980,14.86667
sen,1985,15.33333
sen,1990,14.66667
sen,1991,14.66667
sen,1992,14
sen,1993,14
sen,1994,14
sen,1995,14
sen,1996,13.33333
sen,1997,13.33333
sen,1998,13.33333
sen,1999,12.66667
sen,2000,12.66667
sen,2001,15.33333
sen,2002,16
sen,2003,16
sen,2004,16
sen,2005,16
sen,2006,16
sen,2007,16
sen,2008,16
sen,2009,16
sen,2010,16
sen,2011,16
sen,2012,17.33333
sen,2013,18.66667
sen,2014,18.66667
sen,2015,19.33333
sen,2016,19.33333
sen,2017,20
sgp,1950,14.26667
sgp,1955,16.66667
sgp,1960,18.73333
sgp,1965,22.2
sgp,1970,25.06667
sgp,1975,25.86667
sgp,1980,24.93333
sgp,1985,33.86667
sgp,1990,38.6
sgp,1991,40.66667
sgp,1992,42.66667
sgp,1993,44.66667
sgp,1994,46.66667
sgp,1995,48.66667
sgp,1996,50.66667
sgp,1997,53.33333
sgp,1998,55.33333
sgp,1999,57.33333
sgp,2000,59.33333
sgp,2001,61.33333
sgp,2002,63.33333
sgp,2003,65.33333
sgp,2004,68
sgp,2005,70
sgp,2006,67.33333
sgp,2007,68
sgp,2008,70
sgp,2009,70
sgp,2010,74.66667
sgp,2011,74.66667
sgp,2012,75.33333
sgp,2013,76
sgp,2014,76
sgp,2015,76.66667
sgp,2016,76.66667
sgp,2017,76.66667
slb,1999,30
slb,2000,30.66667
slb,2001,30.66667
slb,2002,31.33333
slb,2003,31.33333
slb,2004,32
slb,2005,32
slb,2006,32.66667
slb,2007,32.66667
slb,2008,33.33333
slb,2009,33.33333
slb,2010,34
slb,2011,34.66667
slb,2012,34.66667
slb,2013,35.33333
slb,2014,35.33333
slb,2015,36
slb,2016,36
slb,2017,36.66667
sle,1870,0.13333
sle,1875,0.13333
sle,1880,0.13333
sle,1885,0.2
sle,1890,0.26667
sle,1895,0.26667
sle,1900,0.33333
sle,1905,0.46667
sle,1910,0.6
sle,1915,0.93333
sle,1920,1.2
sle,1925,1.46667
sle,1930,1.66667
sle,1935,1.8
sle,1940,2.2
sle,1945,2.53333
sle,1950,2.73333
sle,1955,2.86667
sle,1960,3.06667
sle,1965,3.53333
sle,1970,3.86667
sle,1975,4.86667
sle,1980,6.4
sle,1985,8.33333
sle,1990,10.53333
sle,1991,11.33333
sle,1992,11.33333
sle,1993,12
sle,1994,12.66667
sle,1995,13.33333
sle,1996,13.33333
sle,1997,14
sle,1998,14.66667
sle,1999,14.66667
sle,2000,15.33333
sle,2001,16
sle,2002,16.66667
sle,2003,16.66667
sle,2004,17.33333
sle,2005,18
sle,2006,18.66667
sle,2007,18.66667
sle,2008,19.33333
sle,2009,20
sle,2010,20.66667
sle,2011,20.66667
sle,2012,21.33333
sle,2013,22
sle,2014,22
sle,2015,22.66667
sle,2016,22.66667
sle,2017,23.33333
slv,1870,1.06667
slv,1875,1.33333
slv,1880,1.66667
slv,1885,2.06667
slv,1890,2.53333
slv,1895,3.13333
slv,1900,4.53333
slv,1905,5.6
slv,1910,6.53333
slv,1915,7.2
slv,1920,7.8
slv,1925,8.33333
slv,1930,8.8
slv,1935,9.2
slv,1940,9.4
slv,1945,9.86667
slv,1950,9.33333
slv,1955,10.4
slv,1960,11.13333
slv,1965,13
slv,1970,15.2
slv,1975,17.53333
slv,1980,20.33333
slv,1985,22.66667
slv,1990,24.8
slv,1991,25.33333
slv,1992,26
slv,1993,26.66667
slv,1994,27.33333
slv,1995,28
slv,1996,29.33333
slv,1997,30.66667
slv,1998,32
slv,1999,33.33333
slv,2000,34.66667
slv,2001,35.33333
slv,2002,36.66667
slv,2003,38
slv,2004,38.66667
slv,2005,40
slv,2006,42.66667
slv,2007,38.66667
slv,2008,42.66667
slv,2009,43.33333
slv,2010,47.33333
slv,2011,43.33333
slv,2012,44.66667
slv,2013,44
slv,2014,43.33333
slv,2015,44
slv,2016,46
slv,2017,46
som,2006,14
srb,1870,0.4
srb,1875,0.53333
srb,1880,0.6
srb,1885,0.73333
srb,1890,1
srb,1895,1.4
srb,1900,2.13333
srb,1905,4.86667
srb,1910,6.8
srb,1915,9.73333
srb,1920,12.66667
srb,1925,15.46667
srb,1930,18
srb,1935,20.6
srb,1940,23.2
srb,1945,25.6
srb,1950,26.13333
srb,1955,29.73333
srb,1960,30.26667
srb,1965,32.66667
srb,1970,35.13333
srb,1975,39.53333
srb,1980,44.8
srb,1985,49.4
srb,1990,53
srb,1991,54
srb,1992,55.33333
srb,1993,56.66667
srb,1994,57.33333
srb,1995,58.66667
srb,1996,59.33333
srb,1997,60
srb,1998,61.33333
srb,1999,62
srb,2000,62.66667
srb,2001,64
srb,2002,64.66667
srb,2003,66
srb,2004,66.66667
srb,2005,68
srb,2006,68
srb,2007,68
srb,2008,69.33333
srb,2009,69.33333
srb,2010,69.33333
srb,2011,70.66667
srb,2012,70
srb,2013,69.33333
srb,2014,71.33333
srb,2015,73.33333
srb,2016,74
srb,2017,74
ssd,2008,32
ssd,2009,32
ssd,2010,32
ssd,2011,32
ssd,2012,32
ssd,2013,32
ssd,2014,32
ssd,2015,32
ssd,2016,32
ssd,2017,32
stp,1991,20
stp,1992,20.66667
stp,1993,22
stp,1994,22.66667
stp,1995,23.33333
stp,1996,24.66667
stp,1997,25.33333
stp,1998,26
stp,1999,27.33333
stp,2000,28
stp,2001,28.66667
stp,2002,28.66667
stp,2003,29.33333
stp,2004,29.33333
stp,2005,30
stp,2006,30
stp,2007,30.66667
stp,2008,31.33333
stp,2009,32
stp,2010,32.66667
stp,2011,33.33333
stp,2012,34
stp,2013,34.66667
stp,2014,35.33333
stp,2015,37.33333
stp,2016,40
stp,2017,42
sur,2004,51.33333
sur,2005,51.33333
sur,2006,51.33333
sur,2007,51.33333
sur,2008,51.33333
sur,2009,51.33333
sur,2010,51.33333
sur,2011,52
sur,2012,52.66667
sur,2013,54
sur,2014,54.66667
sur,2015,56
sur,2016,56.66667
sur,2017,56.66667
svk,1950,54.13333
svk,1955,55.06667
svk,1960,53.93333
svk,1965,59.4
svk,1970,63.06667
svk,1975,65.46667
svk,1980,67.53333
svk,1985,69.2
svk,1990,71.66667
svk,1991,72.66667
svk,1992,73.33333
svk,1993,74
svk,1994,75.33333
svk,1995,76
svk,1996,74.66667
svk,1997,73.33333
svk,1998,72
svk,1999,70
svk,2000,68.66667
svk,2001,67.33333
svk,2002,68.66667
svk,2003,69.33333
svk,2004,70.66667
svk,2005,72
svk,2006,72.66667
svk,2007,74
svk,2008,74.66667
svk,2009,76
svk,2010,77.33333
svk,2011,80.66667
svk,2012,82
svk,2013,81.33333
svk,2014,82
svk,2015,83.33333
svk,2016,83.33333
svk,2017,83.33333
svn,1950,37.8
svn,1955,40.86667
svn,1960,40.8
svn,1965,46.26667
svn,1970,50.6
svn,1975,55.53333
svn,1980,59.8
svn,1985,66.13333
svn,1990,72.73333
svn,1991,73.33333
svn,1992,73.33333
svn,1993,74
svn,1994,74.66667
svn,1995,74.66667
svn,1996,75.33333
svn,1997,76
svn,1998,76
svn,1999,76.66667
svn,2000,77.33333
svn,2001,76.66667
svn,2002,76.66667
svn,2003,76.66667
svn,2004,80
svn,2005,78
svn,2006,78.66667
svn,2007,78.66667
svn,2008,79.33333
svn,2009,80.66667
svn,2010,80.66667
svn,2011,81.33333
svn,2012,78
svn,2013,78
svn,2014,79.33333
svn,2015,80
svn,2016,82
svn,2017,81.33333
swe,1870,23.4
swe,1875,23.93333
swe,1880,24.46667
swe,1885,25.33333
swe,1890,26.33333
swe,1895,27.2
swe,1900,28.06667
swe,1905,28.86667
swe,1910,29.6
swe,1915,30.13333
swe,1920,30.73333
swe,1925,32.46667
swe,1930,34.06667
swe,1935,36.53333
swe,1940,38.86667
swe,1945,41.53333
swe,1950,42.93333
swe,1955,44.73333
swe,1960,48
swe,1965,50.46667
swe,1970,53.06667
swe,1975,60.13333
swe,1980,64.13333
swe,1985,67
swe,1990,70.26667
swe,1991,70.66667
swe,1992,71.33333
swe,1993,72
swe,1994,72.66667
swe,1995,72.66667
swe,1996,73.33333
swe,1997,74
swe,1998,74.66667
swe,1999,75.33333
swe,2000,76
swe,2001,76.66667
swe,2002,77.33333
swe,2003,78.66667
swe,2004,82
swe,2005,82.66667
swe,2006,82.66667
swe,2007,83.33333
swe,2008,81.33333
swe,2009,81.33333
swe,2010,82
swe,2011,82.66667
swe,2012,82.66667
swe,2013,81.33333
swe,2014,82
swe,2015,82.66667
swe,2016,82.66667
swe,2017,82.66667
swz,1870,0.06667
swz,1875,0.06667
swz,1880,0.06667
swz,1885,0.06667
swz,1890,0.06667
swz,1895,0.06667
swz,1900,0.06667
swz,1905,0.06667
swz,1910,0.06667
swz,1915,0.53333
swz,1920,0.86667
swz,1925,1.26667
swz,1930,2.4
swz,1935,3.4
swz,1940,4.46667
swz,1945,5.46667
swz,1950,6.8
swz,1955,7.73333
swz,1960,9.4
swz,1965,10.53333
swz,1970,14.46667
swz,1975,19
swz,1980,23.66667
swz,1985,27.93333
swz,1990,29
swz,1991,28.66667
swz,1992,28.66667
swz,1993,28.66667
swz,1994,28.66667
swz,1995,28
swz,1996,28
swz,1997,27.33333
swz,1998,26.66667
swz,1999,26
swz,2000,26
swz,2001,24.66667
swz,2002,24
swz,2003,22.66667
swz,2004,26.66667
swz,2005,30
swz,2006,34
swz,2007,35.33333
swz,2008,36
swz,2009,37.33333
swz,2010,38
swz,2011,39.33333
swz,2012,40.66667
swz,2013,42
swz,2014,43.33333
swz,2015,43.33333
swz,2016,43.33333
swz,2017,43.33333
syc,2000,49.33333
syc,2001,50
syc,2002,50.66667
syc,2003,50.66667
syc,2004,51.33333
syc,2005,51.33333
syc,2006,52
syc,2007,52.66667
syc,2008,53.33333
syc,2009,53.33333
syc,2010,54
syc,2011,56
syc,2012,58.66667
syc,2013,60.66667
syc,2014,62.66667
syc,2015,63.33333
syc,2016,63.33333
syc,2017,63.33333
syr,1870,0.06667
syr,1875,0.06667
syr,1880,0.06667
syr,1885,0.06667
syr,1890,0.13333
syr,1895,0.13333
syr,1900,0.2
syr,1905,0.2
syr,1910,0.73333
syr,1915,1.06667
syr,1920,1.4
syr,1925,1.8
syr,1930,2.13333
syr,1935,2.6
syr,1940,3.06667
syr,1945,3.8
syr,1950,4.06667
syr,1955,4.93333
syr,1960,5.73333
syr,1965,7.46667
syr,1970,9.06667
syr,1975,12.2
syr,1980,16.46667
syr,1985,21.73333
syr,1990,26.46667
syr,1991,27.33333
syr,1992,28
syr,1993,28.66667
syr,1994,29.33333
syr,1995,30
syr,1996,30
syr,1997,30
syr,1998,30
syr,1999,30.66667
syr,2000,30.66667
syr,2001,32
syr,2002,31.33333
syr,2003,34
syr,2004,36
syr,2005,38.66667
syr,2006,41.33333
syr,2007,43.33333
syr,2008,42
syr,2009,44
syr,2010,42
syr,2011,42
syr,2012,42
syr,2013,42
syr,2014,37.33333
syr,2015,34
syr,2016,34
syr,2017,34
tcd,2000,9.33333
tcd,2001,9.33333
tcd,2002,9.33333
tcd,2003,9.33333
tcd,2004,9.33333
tcd,2005,10
tcd,2006,10.66667
tcd,2007,11.33333
tcd,2008,12
tcd,2009,12
tcd,2010,12.66667
tcd,2011,13.33333
tcd,2012,14
tcd,2013,14
tcd,2014,14.66667
tcd,2015,15.33333
tcd,2016,15.33333
tcd,2017,15.33333
tgo,1870,0.06667
tgo,1875,0.06667
tgo,1880,0.06667
tgo,1885,0.06667
tgo,1890,0.13333
tgo,1895,0.13333
tgo,1900,0.13333
tgo,1905,0.2
tgo,1910,0.26667
tgo,1915,0.46667
tgo,1920,0.6
tgo,1925,0.66667
tgo,1930,0.8
tgo,1935,1.06667
tgo,1940,1.26667
tgo,1945,1.53333
