country,time,cliberties_idea
nor,1989,90.29955
nor,1990,93.16222
nor,1991,93.79424
nor,1992,93.13875
nor,1993,92.98239
nor,1994,93.5102
nor,1995,94.1347
nor,1996,94.12327
nor,1997,94.06324
nor,1998,94.05047
nor,1999,93.49761
nor,2000,94.87991
nor,2001,94.57181
nor,2002,94.34869
nor,2003,95.08266
nor,2004,95.09861
nor,2005,94.35285
nor,2006,94.43043
nor,2007,93.87073
nor,2008,93.60581
nor,2009,94.07165
nor,2010,93.65817
nor,2011,93.72487
nor,2012,93.70207
nor,2013,91.28115
nor,2014,90.38326
nor,2015,89.97326
nor,2016,89.94485
nor,2017,89.30289
nor,2018,90.15709
nor,2019,83.81259
npl,1975,34.45882
npl,1976,34.43266
npl,1977,34.49398
npl,1978,34.39138
npl,1979,33.84646
npl,1980,35.25993
npl,1981,35.54713
npl,1982,36.22649
npl,1983,36.13046
npl,1984,36.23623
npl,1985,36.94098
npl,1986,36.86402
npl,1987,36.69645
npl,1988,37.2765
npl,1989,36.4077
npl,1990,53.09214
npl,1991,64.11239
npl,1992,63.86826
npl,1993,63.39889
npl,1994,63.46986
npl,1995,63.51823
npl,1996,58.45987
npl,1997,58.35988
npl,1998,57.05911
npl,1999,56.71347
npl,2000,51.60057
npl,2001,49.16412
npl,2002,47.38363
npl,2003,46.57428
npl,2004,47.39194
npl,2005,45.86968
npl,2006,49.92644
npl,2007,65.358
npl,2008,65.55573
npl,2009,67.31054
npl,2010,65.80126
npl,2011,66.76644
npl,2012,66.88682
npl,2013,62.67336
npl,2014,61.88192
npl,2015,61.29453
npl,2016,62.13433
npl,2017,60.83824
npl,2018,59.44731
npl,2019,56.70486
nzl,1975,83.99208
nzl,1976,83.8071
nzl,1977,82.81715
nzl,1978,83.11065
nzl,1979,83.57314
nzl,1980,84.16558
nzl,1981,83.14449
nzl,1982,83.89201
nzl,1983,84.42949
nzl,1984,88.99864
nzl,1985,89.92467
nzl,1986,90.04037
nzl,1987,90.30703
nzl,1988,90.1653
nzl,1989,90.20939
nzl,1990,89.80787
nzl,1991,89.78478
nzl,1992,89.61525
nzl,1993,89.6524
nzl,1994,89.63534
nzl,1995,89.68836
nzl,1996,89.23777
nzl,1997,89.52844
nzl,1998,89.62437
nzl,1999,89.5313
nzl,2000,89.65549
nzl,2001,89.49811
nzl,2002,89.16287
nzl,2003,89.42395
nzl,2004,89.50584
nzl,2005,89.25809
nzl,2006,89.32209
nzl,2007,88.53355
nzl,2008,89.20016
nzl,2009,88.96439
nzl,2010,89.20805
nzl,2011,89.3305
nzl,2012,89.09958
nzl,2013,86.18844
nzl,2014,86.09627
nzl,2015,86.06152
nzl,2016,85.8567
nzl,2017,85.85339
nzl,2018,83.69308
nzl,2019,84.30375
omn,1975,28.0457
omn,1976,28.24514
omn,1977,28.18303
omn,1978,28.29481
omn,1979,28.1549
omn,1980,27.62461
omn,1981,27.92298
omn,1982,27.95492
omn,1983,28.78397
omn,1984,28.6841
omn,1985,28.73681
omn,1986,29.26931
omn,1987,28.93107
omn,1988,28.88802
omn,1989,29.15564
omn,1990,29.6012
omn,1991,29.99517
omn,1992,29.63051
omn,1993,29.49706
omn,1994,30.14126
omn,1995,30.99704
omn,1996,30.68439
omn,1997,30.77265
omn,1998,30.8322
omn,1999,30.76649
omn,2000,31.09147
omn,2001,30.96932
omn,2002,31.1698
omn,2003,31.97406
omn,2004,32.26702
omn,2005,32.28985
omn,2006,32.68464
omn,2007,33.02478
omn,2008,32.70299
omn,2009,31.59961
omn,2010,32.0898
omn,2011,33.46112
omn,2012,33.68915
omn,2013,33.72838
omn,2014,33.62747
omn,2015,34.10397
omn,2016,35.53949
omn,2017,36.34341
omn,2018,37.17487
omn,2019,37.16776
pak,1975,44.49445
pak,1976,41.90145
pak,1977,41.24338
pak,1978,35.61927
pak,1979,31.03487
pak,1980,30.8827
pak,1981,30.57583
pak,1982,31.73963
pak,1983,32.72377
pak,1984,31.50456
pak,1985,32.84608
pak,1986,35.56827
pak,1987,34.76301
pak,1988,38.59897
pak,1989,50.92161
pak,1990,51.73146
pak,1991,51.16521
pak,1992,49.80861
pak,1993,49.85231
pak,1994,50.68517
pak,1995,50.51321
pak,1996,50.12507
pak,1997,49.9903
pak,1998,51.07871
pak,1999,50.25427
pak,2000,50.95374
pak,2001,49.47548
pak,2002,48.56845
pak,2003,49.13467
pak,2004,51.97051
pak,2005,52.41848
pak,2006,52.42352
pak,2007,49.50429
pak,2008,51.08345
pak,2009,52.56171
pak,2010,52.50176
pak,2011,52.07299
pak,2012,52.17779
pak,2013,50.94309
pak,2014,50.65885
pak,2015,48.20031
pak,2016,44.59661
pak,2017,42.3606
pak,2018,41.9913
pak,2019,42.33797
pan,1975,39.57781
pan,1976,39.86054
pan,1977,39.75181
pan,1978,40.78886
pan,1979,40.98128
pan,1980,40.13025
pan,1981,40.53639
pan,1982,39.42334
pan,1983,39.54601
pan,1984,39.54201
pan,1985,39.91447
pan,1986,39.42916
pan,1987,37.99385
pan,1988,36.13697
pan,1989,35.59687
pan,1990,67.16624
pan,1991,69.36134
pan,1992,69.09582
pan,1993,70.80388
pan,1994,71.56122
pan,1995,71.91173
pan,1996,71.9811
pan,1997,72.01306
pan,1998,71.53688
pan,1999,71.82578
pan,2000,73.19782
pan,2001,73.16449
pan,2002,74.14628
pan,2003,73.96033
pan,2004,74.45196
pan,2005,73.47868
pan,2006,75.43534
pan,2007,74.62368
pan,2008,74.69274
pan,2009,73.468
pan,2010,73.32957
pan,2011,73.27876
pan,2012,72.24603
pan,2013,72.6692
pan,2014,72.8404
pan,2015,74.24247
pan,2016,74.6966
pan,2017,70.35279
pan,2018,69.94325
pan,2019,70.35398
per,1975,37.36123
per,1976,39.95151
per,1977,40.14871
per,1978,42.08108
per,1979,46.93987
per,1980,54.00664
per,1981,61.42741
per,1982,61.82885
per,1983,61.36079
per,1984,60.6401
per,1985,60.13048
per,1986,59.98646
per,1987,58.42476
per,1988,59.39425
per,1989,59.30062
per,1990,56.13002
per,1991,54.49485
per,1992,48.47263
per,1993,44.05028
per,1994,43.05863
per,1995,44.16532
per,1996,44.83304
per,1997,44.87765
per,1998,44.8996
per,1999,43.81411
per,2000,50.68806
per,2001,70.78693
per,2002,70.28958
per,2003,69.71852
per,2004,69.62407
per,2005,69.24256
per,2006,67.55067
per,2007,67.42491
per,2008,67.83512
per,2009,66.4055
per,2010,66.72892
per,2011,67.54479
per,2012,68.01866
per,2013,69.47962
per,2014,69.80907
per,2015,67.51346
per,2016,66.61169
per,2017,69.68742
per,2018,71.23277
per,2019,70.31205
phl,1975,27.46855
phl,1976,27.59746
phl,1977,27.67596
phl,1978,27.36274
phl,1979,27.41223
phl,1980,27.48174
phl,1981,29.51892
phl,1982,31.17244
phl,1983,29.54395
phl,1984,30.34061
phl,1985,31.87295
phl,1986,50.98219
phl,1987,65.65624
phl,1988,66.05373
phl,1989,66.17565
phl,1990,66.96653
phl,1991,68.28788
phl,1992,67.96824
phl,1993,68.41516
phl,1994,68.26931
phl,1995,69.08946
phl,1996,69.42694
phl,1997,70.59532
phl,1998,70.72256
phl,1999,68.09735
phl,2000,66.13839
phl,2001,66.71904
phl,2002,67.17552
phl,2003,67.10967
phl,2004,64.23921
phl,2005,62.49455
phl,2006,63.27944
phl,2007,62.60657
phl,2008,62.94254
phl,2009,62.97589
phl,2010,67.66764
phl,2011,67.58639
phl,2012,68.3475
phl,2013,67.12859
phl,2014,65.73142
phl,2015,66.08635
phl,2016,59.20871
phl,2017,58.5036
phl,2018,54.19066
phl,2019,51.66631
png,1975,65.04426
png,1976,64.85528
png,1977,65.19839
png,1978,64.94395
png,1979,65.04333
png,1980,64.87029
png,1981,65.79657
png,1982,66.24709
png,1983,65.94074
png,1984,65.61091
png,1985,64.86818
png,1986,65.57289
png,1987,65.54502
png,1988,66.31472
png,1989,65.821
png,1990,64.44839
png,1991,64.69434
png,1992,64.16007
png,1993,64.74975
png,1994,64.39968
png,1995,64.5536
png,1996,64.14203
png,1997,64.44206
png,1998,65.57488
png,1999,65.25288
png,2000,65.31477
png,2001,63.98438
png,2002,64.75976
png,2003,64.87572
png,2004,64.95222
png,2005,64.59342
png,2006,64.48709
png,2007,64.73569
png,2008,64.78092
png,2009,64.41132
png,2010,64.40365
png,2011,64.46295
png,2012,64.58926
png,2013,64.50791
png,2014,63.99257
png,2015,63.67572
png,2016,63.94438
png,2017,62.51538
png,2018,65.00968
png,2019,67.29075
pol,1975,34.31129
pol,1976,33.30905
pol,1977,33.60643
pol,1978,33.79133
pol,1979,33.84188
pol,1980,43.81591
pol,1981,41.67026
pol,1982,27.85886
pol,1983,30.1123
pol,1984,36.02287
pol,1985,38.31516
pol,1986,39.75373
pol,1987,39.78415
pol,1988,40.72558
pol,1989,57.93143
pol,1990,80.37874
pol,1991,85.29802
pol,1992,84.3496
pol,1993,83.73523
pol,1994,83.60308
pol,1995,84.19481
pol,1996,84.16557
pol,1997,83.66853
pol,1998,83.73421
pol,1999,83.23776
pol,2000,84.09343
pol,2001,83.93122
pol,2002,83.80015
pol,2003,83.81152
pol,2004,82.63314
pol,2005,81.18284
pol,2006,80.87784
pol,2007,81.21775
pol,2008,86.91635
pol,2009,86.94608
pol,2010,84.71323
pol,2011,84.83767
pol,2012,83.41183
pol,2013,82.39544
pol,2014,82.42668
pol,2015,82.10881
pol,2016,63.70559
pol,2017,61.2263
pol,2018,61.45022
pol,2019,61.19873
prk,1975,0.54871
prk,1976,0.46299
prk,1977,0.60022
prk,1978,0.55239
prk,1979,0.39294
prk,1980,0.44311
prk,1981,0.74418
prk,1982,0.44171
prk,1983,0.46434
prk,1984,0
prk,1985,0.60695
prk,1986,0.8681
prk,1987,0.94227
prk,1988,0.50848
prk,1989,0.76702
prk,1990,0.59698
prk,1991,0.41255
prk,1992,0.48286
prk,1993,0.98169
prk,1994,0.70127
prk,1995,0.93032
prk,1996,0.51315
prk,1997,0.01139
prk,1998,0.05604
prk,1999,0.20586
prk,2000,0.37486
prk,2001,0.12773
prk,2002,0.66228
prk,2003,0.44509
prk,2004,0.48446
prk,2005,0.45144
prk,2006,0.5802
prk,2007,0.52253
prk,2008,0.42715
prk,2009,0.0643
prk,2010,0.05615
prk,2011,0.35967
prk,2012,0.4676
prk,2013,3.62493
prk,2014,3.50347
prk,2015,3.48648
prk,2016,3.8263
prk,2017,3.47995
prk,2018,3.55418
prk,2019,4.12598
prt,1975,82.60404
prt,1976,85.74393
prt,1977,89.42686
prt,1978,89.31059
prt,1979,89.32231
prt,1980,89.29855
prt,1981,88.85656
prt,1982,89.21767
prt,1983,89.07372
prt,1984,88.99365
prt,1985,89.01587
prt,1986,90.00911
prt,1987,90.41577
prt,1988,89.31714
prt,1989,90.00851
prt,1990,90.32127
prt,1991,90.56966
prt,1992,89.7683
prt,1993,90.52714
prt,1994,90.30002
prt,1995,90.4045
prt,1996,90.80341
prt,1997,90.94751
prt,1998,90.97562
prt,1999,90.61653
prt,2000,92.68432
prt,2001,92.77997
prt,2002,92.47646
prt,2003,92.53364
prt,2004,92.14795
prt,2005,92.33442
prt,2006,91.93893
prt,2007,92.20454
prt,2008,91.33812
prt,2009,91.30162
prt,2010,91.12378
prt,2011,91.02899
prt,2012,91.32466
prt,2013,87.79205
prt,2014,87.67766
prt,2015,89.65732
prt,2016,89.11304
prt,2017,92.16002
prt,2018,90.74538
prt,2019,84.82232
pry,1975,23.67932
pry,1976,23.52981
pry,1977,23.5385
pry,1978,23.24571
pry,1979,23.3832
pry,1980,24.7991
pry,1981,24.79704
pry,1982,26.1263
pry,1983,26.15517
pry,1984,25.03612
pry,1985,25.58791
pry,1986,25.77345
pry,1987,26.00425
pry,1988,26.14062
pry,1989,32.62198
pry,1990,59.35358
pry,1991,58.77123
pry,1992,63.54447
pry,1993,64.2086
pry,1994,63.87206
pry,1995,64.39009
pry,1996,64.42928
pry,1997,65.17089
pry,1998,64.93425
pry,1999,64.47332
pry,2000,64.95813
pry,2001,64.49771
pry,2002,64.28857
pry,2003,64.30403
pry,2004,63.8533
pry,2005,63.93856
pry,2006,64.75772
pry,2007,65.56451
pry,2008,66.59742
pry,2009,69.53304
pry,2010,71.37579
pry,2011,70.677
pry,2012,67.28465
pry,2013,64.61038
pry,2014,64.1505
pry,2015,63.92284
pry,2016,64.78995
pry,2017,65.17747
pry,2018,66.25002
pry,2019,66.18606
qat,1975,29.25541
qat,1976,29.2747
qat,1977,29.4175
qat,1978,29.50539
qat,1979,29.60646
qat,1980,29.42048
qat,1981,29.57463
qat,1982,29.77902
qat,1983,30.00445
qat,1984,29.81154
qat,1985,29.83714
qat,1986,29.85785
qat,1987,29.97565
qat,1988,29.90208
qat,1989,29.91001
qat,1990,30.0672
qat,1991,30.03496
qat,1992,30.33317
qat,1993,30.42612
qat,1994,30.54324
qat,1995,31.30655
qat,1996,32.68697
qat,1997,32.74627
qat,1998,32.55106
qat,1999,33.11057
qat,2000,33.75982
qat,2001,33.90694
qat,2002,33.76824
qat,2003,33.99694
qat,2004,34.11486
qat,2005,33.23943
qat,2006,33.50189
qat,2007,33.14888
qat,2008,33.83126
qat,2009,33.11197
qat,2010,32.80833
qat,2011,32.91354
qat,2012,33.71221
qat,2013,32.15568
qat,2014,31.56565
qat,2015,32.23022
qat,2016,30.44915
qat,2017,31.97917
qat,2018,34.14512
qat,2019,32.66266
rou,1975,14.2899
rou,1976,14.02177
rou,1977,14.00088
rou,1978,14.19223
rou,1979,14.16157
rou,1980,14.04895
rou,1981,14.60009
rou,1982,15.28331
rou,1983,15.23507
rou,1984,14.2666
rou,1985,15.34444
rou,1986,14.97758
rou,1987,14.24173
rou,1988,14.7961
rou,1989,14.69228
rou,1990,60.77395
rou,1991,62.90029
rou,1992,65.91182
rou,1993,70.86766
rou,1994,69.85712
rou,1995,70.78225
rou,1996,72.00286
rou,1997,73.96836
rou,1998,74.66297
rou,1999,73.82433
rou,2000,72.54925
rou,2001,69.16038
rou,2002,69.07348
rou,2003,69.54416
rou,2004,69.75529
rou,2005,71.68596
rou,2006,72.15485
rou,2007,72.61574
rou,2008,73.4521
rou,2009,73.63768
rou,2010,74.30384
rou,2011,74.61271
rou,2012,73.80744
rou,2013,74.0364
rou,2014,73.85115
rou,2015,74.02865
rou,2016,75.70456
rou,2017,64.6019
rou,2018,63.10778
rou,2019,67.15301
rus,1975,15.47829
rus,1976,15.791
rus,1977,15.34033
rus,1978,15.32229
rus,1979,15.2013
rus,1980,15.70413
rus,1981,15.17778
rus,1982,15.24246
rus,1983,15.27177
rus,1984,15.36313
rus,1985,19.84832
rus,1986,29.5147
rus,1987,34.91559
rus,1988,38.1742
rus,1989,41.05679
rus,1990,45.06225
rus,1991,45.7498
rus,1992,59.33652
rus,1993,59.22146
rus,1994,62.06893
rus,1995,61.67232
rus,1996,61.38592
rus,1997,61.85661
rus,1998,60.80229
rus,1999,59.84901
rus,2000,52.67325
rus,2001,51.8716
rus,2002,50.8564
rus,2003,49.53873
rus,2004,47.88918
rus,2005,46.87427
rus,2006,46.59101
rus,2007,46.3367
rus,2008,45.96112
rus,2009,45.64863
rus,2010,45.13709
rus,2011,44.84061
rus,2012,44.14295
rus,2013,41.99149
rus,2014,39.7294
rus,2015,39.25779
rus,2016,39.14336
rus,2017,39.21834
rus,2018,39.75902
rus,2019,38.79426
rwa,1975,31.60885
rwa,1976,31.7535
rwa,1977,31.58559
rwa,1978,36.91647
rwa,1979,39.1879
rwa,1980,38.45906
rwa,1981,39.40921
rwa,1982,39.00106
rwa,1983,38.66209
rwa,1984,38.81118
rwa,1985,38.84453
rwa,1986,37.36486
rwa,1987,39.01788
rwa,1988,38.18295
rwa,1989,37.96399
rwa,1990,34.77679
rwa,1991,40.33009
rwa,1992,40.76409
rwa,1993,43.0583
rwa,1994,35.05716
rwa,1995,33.25181
rwa,1996,33.0787
rwa,1997,35.14027
rwa,1998,34.79625
rwa,1999,34.73806
rwa,2000,38.39014
rwa,2001,35.66558
rwa,2002,35.48176
rwa,2003,35.1697
rwa,2004,36.63956
rwa,2005,38.24547
rwa,2006,39.0184
rwa,2007,39.87445
rwa,2008,38.781
rwa,2009,38.86641
rwa,2010,38.93589
rwa,2011,39.50286
rwa,2012,40.70495
rwa,2013,46.57482
rwa,2014,46.66369
rwa,2015,46.24939
rwa,2016,42.66965
rwa,2017,39.01551
rwa,2018,42.31215
rwa,2019,42.08486
sau,1975,22.57432
sau,1976,22.81114
sau,1977,22.72959
sau,1978,22.72668
sau,1979,23.21714
sau,1980,23.22554
sau,1981,22.93686
sau,1982,22.85967
sau,1983,22.77486
sau,1984,22.81323
sau,1985,23.20045
sau,1986,23.10735
sau,1987,22.81422
sau,1988,23.39074
sau,1989,22.38031
sau,1990,22.38904
sau,1991,22.19915
sau,1992,22.30642
sau,1993,22.91757
sau,1994,22.83776
sau,1995,22.42178
sau,1996,22.83047
sau,1997,22.90613
sau,1998,23.63852
sau,1999,24.25987
sau,2000,24.94533
sau,2001,25.50142
sau,2002,25.37114
sau,2003,24.97236
sau,2004,24.06647
sau,2005,23.96937
sau,2006,24.58053
sau,2007,23.68063
sau,2008,24.43127
sau,2009,24.54515
sau,2010,24.70969
sau,2011,24.19712
sau,2012,24.60628
sau,2013,24.86827
sau,2014,24.73652
sau,2015,23.68751
sau,2016,23.53831
sau,2017,22.70766
sau,2018,21.39453
sau,2019,22.86889
sdn,1975,31.22658
sdn,1976,31.25328
sdn,1977,31.43266
sdn,1978,31.65266
sdn,1979,31.95632
sdn,1980,32.74083
sdn,1981,33.51917
sdn,1982,33.95249
sdn,1983,33.3519
sdn,1984,32.01457
sdn,1985,43.09277
sdn,1986,44.8538
sdn,1987,43.50299
sdn,1988,43.32536
sdn,1989,26.62964
sdn,1990,20.1941
sdn,1991,19.68141
sdn,1992,19.74474
sdn,1993,19.72199
sdn,1994,19.89206
sdn,1995,19.72461
sdn,1996,20.00443
sdn,1997,19.99435
sdn,1998,19.71451
sdn,1999,19.77715
sdn,2000,22.58656
sdn,2001,22.71429
sdn,2002,22.46367
sdn,2003,21.96176
sdn,2004,25.84981
sdn,2005,29.164
sdn,2006,29.50754
sdn,2007,29.86499
sdn,2008,30.12752
sdn,2009,30.71377
sdn,2010,30.74422
sdn,2011,28.34488
sdn,2012,27.16931
sdn,2013,29.58111
sdn,2014,29.4325
sdn,2015,29.54651
sdn,2016,29.26631
sdn,2017,30.5183
sdn,2018,26.76467
sdn,2019,39.70094
sen,1975,52.66747
sen,1976,53.72776
sen,1977,54.92805
sen,1978,54.82699
sen,1979,54.90511
sen,1980,56.14936
sen,1981,60.4329
sen,1982,61.323
sen,1983,62.4944
sen,1984,62.20374
sen,1985,61.26827
sen,1986,61.40757
sen,1987,61.65931
sen,1988,59.72222
sen,1989,60.48019
sen,1990,61.32329
sen,1991,63.01647
sen,1992,61.55404
sen,1993,62.2732
sen,1994,60.3434
sen,1995,63.56476
sen,1996,63.92558
sen,1997,62.3412
sen,1998,61.79419
sen,1999,61.57141
sen,2000,65.00889
sen,2001,67.20832
sen,2002,67.88766
sen,2003,68.03508
sen,2004,68.59473
sen,2005,66.87287
sen,2006,67.15758
sen,2007,66.76604
sen,2008,66.39728
sen,2009,65.62534
sen,2010,66.83261
sen,2011,67.07786
sen,2012,66.24556
sen,2013,71.52706
sen,2014,71.64941
sen,2015,71.53625
sen,2016,69.97274
sen,2017,68.8711
sen,2018,69.01865
sen,2019,68.53959
sgp,1975,41.84583
sgp,1976,41.9641
sgp,1977,41.77897
sgp,1978,41.75931
sgp,1979,41.91887
sgp,1980,44.57591
sgp,1981,44.44727
sgp,1982,44.02174
sgp,1983,43.60172
sgp,1984,43.5346
sgp,1985,44.62521
sgp,1986,44.19456
sgp,1987,43.85145
sgp,1988,45.57672
sgp,1989,45.32253
sgp,1990,46.37425
sgp,1991,45.28185
sgp,1992,45.72781
sgp,1993,45.3805
sgp,1994,45.82619
sgp,1995,45.65537
sgp,1996,46.39308
sgp,1997,46.44104
sgp,1998,46.6056
sgp,1999,46.62916
sgp,2000,46.79662
sgp,2001,47.32075
sgp,2002,46.28625
sgp,2003,46.50504
sgp,2004,46.35035
sgp,2005,46.67561
sgp,2006,46.73732
sgp,2007,47.1032
sgp,2008,46.87451
sgp,2009,47.03037
sgp,2010,47.52154
sgp,2011,48.10863
sgp,2012,47.80609
sgp,2013,48.38939
sgp,2014,47.6964
sgp,2015,47.90112
sgp,2016,48.08916
sgp,2017,48.32264
sgp,2018,46.84293
sgp,2019,46.03398
sle,1975,41.08684
sle,1976,41.15211
sle,1977,41.77357
sle,1978,41.62444
sle,1979,40.08345
sle,1980,40.19049
sle,1981,41.50848
sle,1982,41.34677
sle,1983,40.97998
sle,1984,41.40109
sle,1985,42.19321
sle,1986,43.51932
sle,1987,43.37185
sle,1988,42.46736
sle,1989,42.5754
sle,1990,43.77198
sle,1991,41.18182
sle,1992,42.81718
sle,1993,43.68365
sle,1994,43.27371
sle,1995,44.91105
sle,1996,49.99109
sle,1997,50.60028
sle,1998,50.96953
sle,1999,52.78182
sle,2000,53.94074
sle,2001,55.09464
sle,2002,65.48379
sle,2003,67.24534
sle,2004,67.35521
sle,2005,67.36996
sle,2006,66.62556
sle,2007,65.90882
sle,2008,65.74867
sle,2009,65.64245
sle,2010,67.21917
sle,2011,66.46409
sle,2012,65.92675
sle,2013,68.25398
sle,2014,68.3134
sle,2015,66.07703
sle,2016,66.93688
sle,2017,67.18784
sle,2018,68.77248
sle,2019,64.0039
slv,1975,25.86362
slv,1976,26.08359
slv,1977,24.9746
slv,1978,24.27437
slv,1979,23.95681
slv,1980,24.60645
slv,1981,26.6692
slv,1982,26.80248
slv,1983,30.40163
slv,1984,29.50391
slv,1985,32.03982
slv,1986,32.32926
slv,1987,31.58672
slv,1988,32.6376
slv,1989,32.23222
slv,1990,34.92161
slv,1991,35.3136
slv,1992,47.89677
slv,1993,63.11188
slv,1994,65.57704
slv,1995,67.68177
slv,1996,67.85856
slv,1997,69.32451
slv,1998,68.67741
slv,1999,68.28008
slv,2000,69.07371
slv,2001,68.28801
slv,2002,67.57362
slv,2003,66.39348
slv,2004,65.95632
slv,2005,65.86583
slv,2006,66.58976
slv,2007,66.43345
slv,2008,66.05667
slv,2009,66.96474
slv,2010,70.91443
slv,2011,71.30324
slv,2012,71.59083
slv,2013,68.29362
slv,2014,68.40857
slv,2015,67.1103
slv,2016,66.71326
slv,2017,66.50412
slv,2018,62.1338
slv,2019,65.47934
som,1975,19.74765
som,1976,19.99038
som,1977,20.47227
som,1978,20.23518
som,1979,20.87706
som,1980,20.39466
som,1981,20.81571
som,1982,20.935
som,1983,20.87491
som,1984,21.01934
som,1985,20.51097
som,1986,21.27007
som,1987,20.07704
som,1988,19.64394
som,1989,20.03046
som,1990,21.85407
som,1991,32.82653
som,1992,36.67242
som,1993,37.43605
som,1994,37.48296
som,1995,38.02901
som,1996,37.83706
som,1997,38.05822
som,1998,38.1654
som,1999,38.03597
som,2000,40.51903
som,2001,40.54772
som,2002,40.40262
som,2003,40.34907
som,2004,41.11178
som,2005,39.40064
som,2006,38.45499
som,2007,37.30493
som,2008,38.21605
som,2009,39.4992
som,2010,42.96986
som,2011,42.81116
som,2012,45.57304
som,2013,43.21516
som,2014,41.43735
som,2015,41.11718
som,2016,41.14792
som,2017,39.41646
som,2018,38.0858
som,2019,34.60423
srb,1975,31.21972
srb,1976,30.98004
srb,1977,31.10581
srb,1978,31.05796
srb,1979,31.16302
srb,1980,32.25928
srb,1981,37.98703
srb,1982,37.91261
srb,1983,38.87052
srb,1984,38.40431
srb,1985,38.58541
srb,1986,39.88677
srb,1987,41.55889
srb,1988,41.30009
srb,1989,40.4974
srb,1990,45.10329
srb,1991,42.32651
srb,1992,40.4987
srb,1993,40.4981
srb,1994,41.13444
srb,1995,40.3214
srb,1996,43.27613
srb,1997,42.08881
srb,1998,40.77218
srb,1999,40.65967
srb,2000,51.21389
srb,2001,67.39548
srb,2002,71.08767
srb,2003,68.53174
srb,2004,68.91474
srb,2005,70.45509
srb,2006,70.98619
srb,2007,71.51092
srb,2008,71.85327
srb,2009,70.78881
srb,2010,70.15352
srb,2011,68.34871
srb,2012,69.19008
srb,2013,62.98666
srb,2014,60.83476
srb,2015,60.81149
srb,2016,60.32909
srb,2017,59.02127
srb,2018,56.32041
srb,2019,56.79521
ssd,2011,42.49188
ssd,2012,39.55932
ssd,2013,31.92779
ssd,2014,28.5436
ssd,2015,27.84931
ssd,2016,22.18633
ssd,2017,20.8251
ssd,2018,20.13573
ssd,2019,26.44742
svk,1993,69.06488
svk,1994,66.5606
svk,1995,65.8792
svk,1996,66.33452
svk,1997,66.17833
svk,1998,68.71678
svk,1999,79.77514
svk,2000,79.94345
svk,2001,79.33465
svk,2002,79.87091
svk,2003,80.67789
svk,2004,81.33481
svk,2005,81.0651
svk,2006,77.6328
svk,2007,77.40608
svk,2008,76.86252
svk,2009,76.73576
svk,2010,79.13073
svk,2011,79.93568
svk,2012,77.58532
svk,2013,75.64272
svk,2014,75.54906
svk,2015,73.82619
svk,2016,75.18713
svk,2017,73.95446
svk,2018,68.73766
svk,2019,74.22837
svn,1991,71.99092
svn,1992,76.49912
svn,1993,76.69705
svn,1994,79.26447
svn,1995,79.29085
svn,1996,79.3365
svn,1997,79.86869
svn,1998,79.59461
svn,1999,79.36074
svn,2000,79.45737
svn,2001,79.87918
svn,2002,80.15233
svn,2003,79.7452
svn,2004,77.86021
svn,2005,76.93292
svn,2006,76.97754
svn,2007,77.30436
svn,2008,76.77029
svn,2009,82.30636
svn,2010,82.74631
svn,2011,80.63233
svn,2012,78.93523
svn,2013,79.51196
svn,2014,81.45872
svn,2015,80.7453
svn,2016,78.32753
svn,2017,76.97339
svn,2018,76.73478
svn,2019,74.26085
swe,1975,86.40204
swe,1976,86.7296
swe,1977,86.5202
swe,1978,86.48937
swe,1979,86.54766
swe,1980,87.15809
swe,1981,87.78543
swe,1982,87.7122
swe,1983,87.68858
swe,1984,87.923
swe,1985,88.00861
swe,1986,87.64898
swe,1987,87.81401
swe,1988,87.87554
swe,1989,88.43159
swe,1990,89.49653
swe,1991,89.53612
swe,1992,89.49914
swe,1993,87.40566
swe,1994,88.50053
swe,1995,87.84572
swe,1996,88.21991
swe,1997,87.80245
swe,1998,88.00973
swe,1999,87.91001
swe,2000,87.96086
swe,2001,87.97179
swe,2002,87.88919
swe,2003,87.67481
swe,2004,87.78164
swe,2005,87.51692
swe,2006,88.89343
swe,2007,88.98857
swe,2008,89.04978
swe,2009,89.01943
swe,2010,88.99167
swe,2011,89.25598
swe,2012,89.52874
swe,2013,88.94839
swe,2014,88.64121
swe,2015,87.10975
swe,2016,87.63543
swe,2017,85.52552
swe,2018,83.08141
swe,2019,84.56083
swz,1975,33.80375
swz,1976,33.91738
swz,1977,33.88418
swz,1978,33.91481
swz,1979,33.85228
swz,1980,33.85537
swz,1981,34.52059
swz,1982,34.74798
swz,1983,33.89187
swz,1984,34.05776
swz,1985,33.67329
swz,1986,34.76132
swz,1987,34.49377
swz,1988,34.06383
swz,1989,34.72154
swz,1990,34.16825
swz,1991,33.80727
swz,1992,34.67159
swz,1993,33.88001
swz,1994,34.14308
swz,1995,34.04929
swz,1996,33.87457
swz,1997,34.47342
swz,1998,34.0148
swz,1999,34.0066
swz,2000,34.05819
swz,2001,35.99023
swz,2002,35.7039
swz,2003,35.80537
swz,2004,35.52963
swz,2005,35.73492
swz,2006,36.14207
swz,2007,34.82346
swz,2008,32.78674
swz,2009,32.78189
swz,2010,32.64756
swz,2011,33.18824
swz,2012,33.2679
swz,2013,34.41002
swz,2014,32.95807
swz,2015,32.71412
swz,2016,35.0242
swz,2017,36.17731
swz,2018,37.31624
swz,2019,35.48254
syr,1975,12.41004
