country,time,mmr_ihme
dma,1997,61.033
dma,1998,62.965
dma,1999,76.72
dma,2000,90.606
dma,2001,91.143
dma,2002,89.084
dma,2003,89.751
dma,2004,94.895
dma,2005,98.346
dma,2006,99.268
dma,2007,94.993
dma,2008,96.837
dma,2009,98.936
dma,2010,102.781
dma,2011,106.941
dma,2012,108.808
dma,2013,110.591
dma,2014,109.76
dma,2015,109.854
dma,2016,106.098
dma,2017,106.995
dma,2018,104.875
dma,2019,103.917
dnk,1990,4.723
dnk,1991,7.429
dnk,1992,11.992
dnk,1993,8.883
dnk,1994,7.757
dnk,1995,9.11
dnk,1996,6.716
dnk,1997,6.976
dnk,1998,4.216
dnk,1999,5.409
dnk,2000,1.956
dnk,2001,3.708
dnk,2002,5.003
dnk,2003,2.864
dnk,2004,1.833
dnk,2005,1.849
dnk,2006,6.688
dnk,2007,3.56
dnk,2008,4.845
dnk,2009,4.596
dnk,2010,1.72
dnk,2011,3.143
dnk,2012,1.528
dnk,2013,2.115
dnk,2014,3.831
dnk,2015,1.327
dnk,2016,2.126
dnk,2017,2.197
dnk,2018,2.113
dnk,2019,2.098
dom,1990,83.773
dom,1991,83.832
dom,1992,81.356
dom,1993,83.088
dom,1994,78.833
dom,1995,78.314
dom,1996,80.071
dom,1997,79.607
dom,1998,75.774
dom,1999,67.272
dom,2000,68.211
dom,2001,72.58
dom,2002,77.511
dom,2003,84.367
dom,2004,91.805
dom,2005,96.763
dom,2006,98.963
dom,2007,91.293
dom,2008,93.762
dom,2009,92.751
dom,2010,91.225
dom,2011,95.101
dom,2012,103.273
dom,2013,107.451
dom,2014,113.129
dom,2015,117.323
dom,2016,116.419
dom,2017,110.272
dom,2018,105.083
dom,2019,99.91
dza,1990,209.925
dza,1991,199.552
dza,1992,194.073
dza,1993,188.737
dza,1994,182.714
dza,1995,176.895
dza,1996,169.745
dza,1997,162.055
dza,1998,152.192
dza,1999,148.64
dza,2000,141.969
dza,2001,135.803
dza,2002,132.265
dza,2003,122.003
dza,2004,115.337
dza,2005,110.663
dza,2006,106.904
dza,2007,103.545
dza,2008,100.085
dza,2009,96.545
dza,2010,91.178
dza,2011,86.668
dza,2012,82.081
dza,2013,78.412
dza,2014,74.988
dza,2015,75.3
dza,2016,73.848
dza,2017,72.653
dza,2018,72.913
dza,2019,71.5
ecu,1990,115.059
ecu,1991,115.957
ecu,1992,112.063
ecu,1993,105.485
ecu,1994,99.859
ecu,1995,93.206
ecu,1996,90.655
ecu,1997,82.223
ecu,1998,81.382
ecu,1999,77.141
ecu,2000,77.176
ecu,2001,64.403
ecu,2002,76.701
ecu,2003,80.895
ecu,2004,79.142
ecu,2005,82.354
ecu,2006,84.67
ecu,2007,85.933
ecu,2008,86.866
ecu,2009,89.725
ecu,2010,92.978
ecu,2011,88.414
ecu,2012,92.495
ecu,2013,88.572
ecu,2014,85.517
ecu,2015,76.839
ecu,2016,76.077
ecu,2017,77.047
ecu,2018,75.16
ecu,2019,74.93
egy,1990,103.642
egy,1991,95.609
egy,1992,88.306
egy,1993,87.635
egy,1994,84.99
egy,1995,78.345
egy,1996,78.596
egy,1997,77.795
egy,1998,72.539
egy,1999,67.893
egy,2000,60.663
egy,2001,58.688
egy,2002,55.481
egy,2003,52.673
egy,2004,49.237
egy,2005,47.473
egy,2006,46.019
egy,2007,43.353
egy,2008,42.96
egy,2009,44.183
egy,2010,44.732
egy,2011,41.594
egy,2012,41.825
egy,2013,38.715
egy,2014,37.88
egy,2015,38.766
egy,2016,37.081
egy,2017,36.473
egy,2018,35.97
egy,2019,35.355
eri,1990,526.31
eri,1991,526.425
eri,1992,500.104
eri,1993,485.927
eri,1994,488.401
eri,1995,486.37
eri,1996,469.691
eri,1997,464.987
eri,1998,449.131
eri,1999,468.481
eri,2000,468.4
eri,2001,445.883
eri,2002,474.858
eri,2003,473.97
eri,2004,482.358
eri,2005,480.029
eri,2006,479.17
eri,2007,474.652
eri,2008,476.687
eri,2009,472.634
eri,2010,463.155
eri,2011,454.32
eri,2012,452.402
eri,2013,451.511
eri,2014,446.248
eri,2015,446.792
eri,2016,442.879
eri,2017,441.246
eri,2018,436.985
eri,2019,430.793
esp,1990,8.929
esp,1991,8.057
esp,1992,8.25
esp,1993,7.059
esp,1994,6.886
esp,1995,6.156
esp,1996,5.533
esp,1997,5.429
esp,1998,5.123
esp,1999,5.024
esp,2000,4.577
esp,2001,5.379
esp,2002,4.713
esp,2003,5.521
esp,2004,5.335
esp,2005,5.203
esp,2006,4.341
esp,2007,3.991
esp,2008,4.728
esp,2009,4.364
esp,2010,4.621
esp,2011,3.968
esp,2012,3.359
esp,2013,4.408
esp,2014,3.338
esp,2015,3.94
esp,2016,4.207
esp,2017,3.732
esp,2018,3.823
esp,2019,3.864
est,1990,35.457
est,1991,33.838
est,1992,28.925
est,1993,36.493
est,1994,42.444
est,1995,40.348
est,1996,8.955
est,1997,18.71
est,1998,18.109
est,1999,17.823
est,2000,28.488
est,2001,11.269
est,2002,10.77
est,2003,21.858
est,2004,19.452
est,2005,11.533
est,2006,6.62
est,2007,2.151
est,2008,1.962
est,2009,1.76
est,2010,4.997
est,2011,5.339
est,2012,5.496
est,2013,5.369
est,2014,1.697
est,2015,1.603
est,2016,7.178
est,2017,3.809
est,2018,3.53
est,2019,3.286
eth,1990,621.101
eth,1991,606.225
eth,1992,604.445
eth,1993,596.035
eth,1994,588.238
eth,1995,578.08
eth,1996,559.305
eth,1997,545.755
eth,1998,538.598
eth,1999,528.792
eth,2000,508.149
eth,2001,479.38
eth,2002,460.651
eth,2003,446.674
eth,2004,434.15
eth,2005,420.761
eth,2006,397.359
eth,2007,369.853
eth,2008,345.022
eth,2009,321.3
eth,2010,296.536
eth,2011,276.813
eth,2012,252.296
eth,2013,234.451
eth,2014,224.144
eth,2015,218.911
eth,2016,216.024
eth,2017,212.63
eth,2018,209.565
eth,2019,204.593
fin,1990,6.684
fin,1991,6.177
fin,1992,5.79
fin,1993,5.273
fin,1994,8.63
fin,1995,4.36
fin,1996,4.586
fin,1997,5.721
fin,1998,5.607
fin,1999,4.623
fin,2000,6.538
fin,2001,5.593
fin,2002,5.872
fin,2003,4.748
fin,2004,8.501
fin,2005,5.799
fin,2006,5.992
fin,2007,2.912
fin,2008,5.915
fin,2009,2.609
fin,2010,3.979
fin,2011,1.603
fin,2012,3.163
fin,2013,2.478
fin,2014,4.107
fin,2015,3.889
fin,2016,4.636
fin,2017,3.541
fin,2018,3.38
fin,2019,3.305
fji,1990,107.21
fji,1991,109.7
fji,1992,110.156
fji,1993,112.842
fji,1994,113.115
fji,1995,112.453
fji,1996,113.536
fji,1997,113.762
fji,1998,108.632
fji,1999,112.529
fji,2000,115.189
fji,2001,108.059
fji,2002,109.573
fji,2003,111.493
fji,2004,105.847
fji,2005,107.669
fji,2006,104.492
fji,2007,101.704
fji,2008,101.125
fji,2009,94.422
fji,2010,88.279
fji,2011,82.681
fji,2012,79.834
fji,2013,79.269
fji,2014,81.425
fji,2015,82.45
fji,2016,83.052
fji,2017,84.596
fji,2018,84.831
fji,2019,85.019
fra,1990,14.216
fra,1991,15.311
fra,1992,15.703
fra,1993,14.179
fra,1994,15.003
fra,1995,14.094
fra,1996,15.785
fra,1997,13.063
fra,1998,12.551
fra,1999,10.602
fra,2000,9.395
fra,2001,9.424
fra,2002,10.765
fra,2003,9.242
fra,2004,8.856
fra,2005,8.013
fra,2006,8.822
fra,2007,9.347
fra,2008,8.255
fra,2009,9.143
fra,2010,9.712
fra,2011,8.038
fra,2012,7.679
fra,2013,6.842
fra,2014,6.447
fra,2015,6.156
fra,2016,6.247
fra,2017,6.272
fra,2018,6.279
fra,2019,6.311
fsm,1990,171.742
fsm,1991,172.505
fsm,1992,172.636
fsm,1993,172.443
fsm,1994,172.991
fsm,1995,171.31
fsm,1996,170.312
fsm,1997,168.463
fsm,1998,165.973
fsm,1999,163.284
fsm,2000,161.352
fsm,2001,158.012
fsm,2002,155.465
fsm,2003,152.862
fsm,2004,151.625
fsm,2005,148.82
fsm,2006,144.771
fsm,2007,140.931
fsm,2008,137.164
fsm,2009,133.708
fsm,2010,130.669
fsm,2011,127.808
fsm,2012,125.481
fsm,2013,124.086
fsm,2014,123.536
fsm,2015,122.722
fsm,2016,121.629
fsm,2017,120.693
fsm,2018,120.556
fsm,2019,119.938
gab,1990,256.55
gab,1991,263.628
gab,1992,262.968
gab,1993,253.289
gab,1994,262.47
gab,1995,276.873
gab,1996,278.175
gab,1997,278.31
gab,1998,282.32
gab,1999,284.273
gab,2000,291.484
gab,2001,299.364
gab,2002,309.264
gab,2003,320.202
gab,2004,322.215
gab,2005,308.697
gab,2006,305.758
gab,2007,293.634
gab,2008,291.892
gab,2009,278.729
gab,2010,248.028
gab,2011,241.393
gab,2012,236.163
gab,2013,216.629
gab,2014,210.66
gab,2015,205.028
gab,2016,199.409
gab,2017,194.422
gab,2018,189.858
gab,2019,184.775
gbr,1990,9.486
gbr,1991,8.791
gbr,1992,8.984
gbr,1993,8.504
gbr,1994,9.99
gbr,1995,9.693
gbr,1996,9.744
gbr,1997,8.615
gbr,1998,9.248
gbr,1999,8.903
gbr,2000,9.145
gbr,2001,9.158
gbr,2002,8.09
gbr,2003,8.503
gbr,2004,8.133
gbr,2005,8.073
gbr,2006,7.688
gbr,2007,8.015
gbr,2008,7.582
gbr,2009,8.673
gbr,2010,6.462
gbr,2011,6.746
gbr,2012,6.825
gbr,2013,6.899
gbr,2014,5.687
gbr,2015,4.627
gbr,2016,5.394
gbr,2017,4.307
gbr,2018,5.017
gbr,2019,5.044
geo,1990,32.045
geo,1991,18.481
geo,1992,10.805
geo,1993,19.302
geo,1994,10.158
geo,1995,36.748
geo,1996,26.145
geo,1997,34.594
geo,1998,38.222
geo,1999,28.452
geo,2000,22.255
geo,2001,20.384
geo,2002,33.097
geo,2003,39.591
geo,2004,57.726
geo,2005,44.593
geo,2006,50.11
geo,2007,52.264
geo,2008,59.946
geo,2009,74.803
geo,2010,51.317
geo,2011,45.44
geo,2012,40.391
geo,2013,44.204
geo,2014,39.646
geo,2015,43.161
geo,2016,41.466
geo,2017,41.346
geo,2018,41.364
geo,2019,41.298
gha,1990,220.784
gha,1991,215.385
gha,1992,209.832
gha,1993,200.14
gha,1994,191.602
gha,1995,185.712
gha,1996,177.943
gha,1997,169.899
gha,1998,160.045
gha,1999,158.886
gha,2000,160.94
gha,2001,167.1
gha,2002,169.055
gha,2003,171.163
gha,2004,174.316
gha,2005,176.967
gha,2006,179.482
gha,2007,185.451
gha,2008,180.534
gha,2009,178.204
gha,2010,178.226
gha,2011,177.8
gha,2012,176.452
gha,2013,176.931
gha,2014,182.017
gha,2015,184.193
gha,2016,186.886
gha,2017,188.559
gha,2018,181.616
gha,2019,176.986
gin,1990,581.384
gin,1991,572.935
gin,1992,566.265
gin,1993,553.815
gin,1994,552.719
gin,1995,536.677
gin,1996,529.014
gin,1997,522.701
gin,1998,529.488
gin,1999,540.062
gin,2000,534.961
gin,2001,532.622
gin,2002,534.727
gin,2003,533.994
gin,2004,535.779
gin,2005,523.664
gin,2006,524.893
gin,2007,517.52
gin,2008,507.207
gin,2009,514.51
gin,2010,519.791
gin,2011,520.666
gin,2012,513.71
gin,2013,511.297
gin,2014,516.42
gin,2015,511.283
gin,2016,502.139
gin,2017,490.283
gin,2018,479.534
gin,2019,462.424
gmb,1990,380.555
gmb,1991,386.826
gmb,1992,394.033
gmb,1993,382.522
gmb,1994,378.222
gmb,1995,410.878
gmb,1996,386.305
gmb,1997,392.848
gmb,1998,412.336
gmb,1999,438.999
gmb,2000,414.718
gmb,2001,413.818
gmb,2002,420.043
gmb,2003,442.034
gmb,2004,468.545
gmb,2005,481.237
gmb,2006,480.098
gmb,2007,483.377
gmb,2008,452.169
gmb,2009,452.816
gmb,2010,439.066
gmb,2011,386.561
gmb,2012,368.495
gmb,2013,374.972
gmb,2014,403.199
gmb,2015,381.091
gmb,2016,401.363
gmb,2017,418.83
gmb,2018,409.616
gmb,2019,401.149
gnb,1990,424.556
gnb,1991,419.856
gnb,1992,415.936
gnb,1993,412.252
gnb,1994,409.372
gnb,1995,406.535
gnb,1996,402.838
gnb,1997,395.875
gnb,1998,393.359
gnb,1999,391.911
gnb,2000,385.701
gnb,2001,377.204
gnb,2002,373.768
gnb,2003,369.119
gnb,2004,366.718
gnb,2005,355.892
gnb,2006,350.901
gnb,2007,346.467
gnb,2008,337.498
gnb,2009,328.311
gnb,2010,317.281
gnb,2011,304.565
gnb,2012,291.254
gnb,2013,282.923
gnb,2014,277.014
gnb,2015,269.951
gnb,2016,264.827
gnb,2017,258.615
gnb,2018,249.894
gnb,2019,241.417
gnq,1990,406.177
gnq,1991,399.886
gnq,1992,382.048
gnq,1993,380.158
gnq,1994,370.893
gnq,1995,371.121
gnq,1996,367.853
gnq,1997,324.777
gnq,1998,300.356
gnq,1999,287.286
gnq,2000,270.533
gnq,2001,245.761
gnq,2002,221.592
gnq,2003,219.214
gnq,2004,216.791
gnq,2005,212.997
gnq,2006,209.401
gnq,2007,201.275
gnq,2008,195.931
gnq,2009,192.978
gnq,2010,191.793
gnq,2011,196.024
gnq,2012,187.844
gnq,2013,169.977
gnq,2014,160.746
gnq,2015,159.979
gnq,2016,158.588
gnq,2017,151.599
gnq,2018,148.913
gnq,2019,144.038
grc,1990,4.451
grc,1991,5.023
grc,1992,5.65
grc,1993,2.651
grc,1994,3.732
grc,1995,3.325
grc,1996,4.843
grc,1997,3.128
grc,1998,6.926
grc,1999,6.447
grc,2000,4.725
grc,2001,5.894
grc,2002,4.95
grc,2003,5.613
grc,2004,7.005
grc,2005,4.262
grc,2006,4.694
grc,2007,5.184
grc,2008,2.707
grc,2009,6.092
grc,2010,6.986
grc,2011,6.421
grc,2012,5.066
grc,2013,3.681
grc,2014,4.981
grc,2015,4.863
grc,2016,5.734
grc,2017,5.087
grc,2018,5.117
grc,2019,5.134
grd,1990,55.779
grd,1991,57.638
grd,1992,56.362
grd,1993,52.984
grd,1994,56.858
grd,1995,54.538
grd,1996,43.234
grd,1997,46.762
grd,1998,47.182
grd,1999,46.812
grd,2000,47.416
grd,2001,48.683
grd,2002,52.151
grd,2003,52.946
grd,2004,56.037
grd,2005,55.755
grd,2006,62.739
grd,2007,62.769
grd,2008,65.637
grd,2009,63.985
grd,2010,73.453
grd,2011,82.114
grd,2012,79.915
grd,2013,81.076
grd,2014,76.183
grd,2015,82.862
grd,2016,79.8
grd,2017,38.091
grd,2018,55.754
grd,2019,55.846
gtm,1990,210.816
gtm,1991,219.506
gtm,1992,280.353
gtm,1993,194.217
gtm,1994,261.673
gtm,1995,281.99
gtm,1996,218.749
gtm,1997,228.851
gtm,1998,233.455
gtm,1999,223.907
gtm,2000,190.498
gtm,2001,296.564
gtm,2002,340.165
gtm,2003,287.499
gtm,2004,195.02
gtm,2005,255.82
gtm,2006,172.98
gtm,2007,234.751
gtm,2008,222.621
gtm,2009,222.409
gtm,2010,110.379
gtm,2011,89.889
gtm,2012,131.008
gtm,2013,181.241
gtm,2014,147.415
gtm,2015,131.25
gtm,2016,110.956
gtm,2017,103.184
gtm,2018,116.87
gtm,2019,122.973
guy,1990,128.991
guy,1991,114.08
guy,1992,120.838
guy,1993,126.627
guy,1994,149.297
guy,1995,160.414
guy,1996,158.519
guy,1997,173.523
guy,1998,188.586
guy,1999,179.363
guy,2000,146.807
guy,2001,172.707
guy,2002,178.016
guy,2003,180.459
guy,2004,192.702
guy,2005,191.257
guy,2006,195.003
guy,2007,196.373
guy,2008,196.484
guy,2009,177.149
guy,2010,193.421
guy,2011,177.605
guy,2012,177.703
guy,2013,157.966
guy,2014,181.006
guy,2015,172.298
guy,2016,168.862
guy,2017,162.591
guy,2018,168.483
guy,2019,169.017
hnd,1990,262.135
hnd,1991,238.921
hnd,1992,251.331
hnd,1993,227.582
hnd,1994,208.125
hnd,1995,226.233
hnd,1996,202.043
hnd,1997,193.442
hnd,1998,189.473
hnd,1999,186.778
