country,time,celec_idea
gtm,1981,14.57638
gtm,1982,16.07711
gtm,1983,0.27832
gtm,1984,38.20404
gtm,1985,43.72164
gtm,1986,46.71926
gtm,1987,46.80826
gtm,1988,47.0062
gtm,1989,46.77417
gtm,1990,62.63141
gtm,1991,62.7574
gtm,1992,62.60556
gtm,1993,62.61406
gtm,1994,61.4834
gtm,1995,61.75011
gtm,1996,61.739
gtm,1997,62.39821
gtm,1998,62.34712
gtm,1999,63.21573
gtm,2000,63.16184
gtm,2001,63.46563
gtm,2002,63.23347
gtm,2003,63.45652
gtm,2004,63.62259
gtm,2005,63.9547
gtm,2006,64.2439
gtm,2007,67.42884
gtm,2008,67.5341
gtm,2009,67.60239
gtm,2010,67.32482
gtm,2011,65.63886
gtm,2012,65.64862
gtm,2013,65.31712
gtm,2014,66.58572
gtm,2015,72.0065
gtm,2016,71.6281
gtm,2017,72.02596
gtm,2018,70.81815
gtm,2019,67.10821
hnd,1975,0.37975
hnd,1976,0.55602
hnd,1977,0.24223
hnd,1978,0.47825
hnd,1979,0.39046
hnd,1980,62.4988
hnd,1981,63.6236
hnd,1982,66.00737
hnd,1983,66.30699
hnd,1984,66.32235
hnd,1985,65.3272
hnd,1986,65.40359
hnd,1987,65.15298
hnd,1988,65.30966
hnd,1989,69.73767
hnd,1990,69.72322
hnd,1991,69.71657
hnd,1992,69.27075
hnd,1993,69.72748
hnd,1994,69.75615
hnd,1995,69.68557
hnd,1996,69.76902
hnd,1997,69.67171
hnd,1998,69.29361
hnd,1999,69.54114
hnd,2000,69.55647
hnd,2001,69.44776
hnd,2002,69.44643
hnd,2003,69.28818
hnd,2004,69.30467
hnd,2005,58.28337
hnd,2006,58.55282
hnd,2007,58.58801
hnd,2008,58.40425
hnd,2009,45.45
hnd,2010,45.22624
hnd,2011,45.46325
hnd,2012,45.20664
hnd,2013,52.4311
hnd,2014,51.76688
hnd,2015,51.70467
hnd,2016,52.01142
hnd,2017,42.69741
hnd,2018,43.78496
hnd,2019,43.99743
hrv,1991,0.68621
hrv,1992,53.86215
hrv,1993,53.58556
hrv,1994,53.78726
hrv,1995,53.01806
hrv,1996,53.23733
hrv,1997,55.83937
hrv,1998,55.59649
hrv,1999,56.21095
hrv,2000,74.45701
hrv,2001,74.3894
hrv,2002,74.19632
hrv,2003,72.62213
hrv,2004,72.38582
hrv,2005,78.1681
hrv,2006,78.02225
hrv,2007,77.46247
hrv,2008,77.51912
hrv,2009,87.201
hrv,2010,87.22568
hrv,2011,87.21275
hrv,2012,87.36673
hrv,2013,87.0317
hrv,2014,88.82477
hrv,2015,89.33381
hrv,2016,87.72757
hrv,2017,87.65605
hrv,2018,87.32761
hrv,2019,92.22183
hti,1975,16.17059
hti,1976,15.89305
hti,1977,16.0022
hti,1978,16.16986
hti,1979,15.50172
hti,1980,15.37715
hti,1981,15.35513
hti,1982,15.32502
hti,1983,14.914
hti,1984,17.10283
hti,1985,17.39995
hti,1986,24.17688
hti,1987,29.53703
hti,1988,27.34834
hti,1989,0.30706
hti,1990,52.74366
hti,1991,49.50308
hti,1992,0.62934
hti,1993,0.42108
hti,1994,0.32129
hti,1995,54.50621
hti,1996,54.86091
hti,1997,58.34014
hti,1998,58.33876
hti,1999,55.63445
hti,2000,51.94105
hti,2001,51.40616
hti,2002,51.68269
hti,2003,51.54051
hti,2004,51.28535
hti,2005,0.62526
hti,2006,52.11262
hti,2007,52.65489
hti,2008,52.31225
hti,2009,52.43335
hti,2010,43.18338
hti,2011,44.22415
hti,2012,45.79961
hti,2013,44.4672
hti,2014,44.36036
hti,2015,40.22227
hti,2016,43.82013
hti,2017,43.38424
hti,2018,43.31466
hti,2019,43.55937
hun,1975,29.16437
hun,1976,29.71455
hun,1977,29.70363
hun,1978,29.52816
hun,1979,29.56986
hun,1980,30.68215
hun,1981,30.6114
hun,1982,30.80979
hun,1983,30.59348
hun,1984,30.74992
hun,1985,29.41801
hun,1986,29.48666
hun,1987,29.31854
hun,1988,29.54503
hun,1989,29.322
hun,1990,85.50038
hun,1991,85.14927
hun,1992,85.60183
hun,1993,85.6438
hun,1994,85.23125
hun,1995,85.08474
hun,1996,85.13671
hun,1997,85.11137
hun,1998,85.17355
hun,1999,84.8501
hun,2000,85.04603
hun,2001,84.97301
hun,2002,85.15227
hun,2003,84.90927
hun,2004,85.13745
hun,2005,85.14563
hun,2006,87.66632
hun,2007,87.78952
hun,2008,87.64498
hun,2009,87.54717
hun,2010,87.07477
hun,2011,85.83878
hun,2012,85.86257
hun,2013,85.21269
hun,2014,69.62758
hun,2015,69.46247
hun,2016,69.63555
hun,2017,69.11251
hun,2018,57.63339
hun,2019,57.53054
idn,1975,40.65928
idn,1976,40.69796
idn,1977,29.15583
idn,1978,27.86574
idn,1979,28.0606
idn,1980,28.20278
idn,1981,28.04955
idn,1982,27.64041
idn,1983,27.99706
idn,1984,28.16424
idn,1985,27.86974
idn,1986,28.04242
idn,1987,28.34477
idn,1988,28.54858
idn,1989,28.55192
idn,1990,28.6053
idn,1991,28.43652
idn,1992,25.56276
idn,1993,25.46964
idn,1994,25.14259
idn,1995,25.51983
idn,1996,25.32785
idn,1997,34.75723
idn,1998,37.55526
idn,1999,77.94475
idn,2000,79.80103
idn,2001,79.95706
idn,2002,80.0327
idn,2003,81.89126
idn,2004,90.25184
idn,2005,88.93476
idn,2006,88.92856
idn,2007,88.76905
idn,2008,89.25186
idn,2009,83.30764
idn,2010,82.98948
idn,2011,82.77261
idn,2012,82.78543
idn,2013,82.85987
idn,2014,79.58123
idn,2015,79.61808
idn,2016,79.7564
idn,2017,79.58656
idn,2018,79.65383
idn,2019,78.58344
ind,1975,72.54099
ind,1976,71.80219
ind,1977,74.79827
ind,1978,76.47465
ind,1979,76.48661
ind,1980,76.1829
ind,1981,76.259
ind,1982,76.3414
ind,1983,76.26452
ind,1984,82.73689
ind,1985,82.40074
ind,1986,82.64446
ind,1987,82.80142
ind,1988,82.55731
ind,1989,82.74273
ind,1990,85.17243
ind,1991,87.09352
ind,1992,86.97947
ind,1993,87.30002
ind,1994,87.00152
ind,1995,86.91509
ind,1996,86.20218
ind,1997,86.37888
ind,1998,86.88151
ind,1999,86.78813
ind,2000,86.67302
ind,2001,86.58993
ind,2002,86.79931
ind,2003,86.66071
ind,2004,86.86942
ind,2005,86.7475
ind,2006,86.5737
ind,2007,86.68399
ind,2008,86.89868
ind,2009,81.30924
ind,2010,81.31797
ind,2011,81.17635
ind,2012,81.49332
ind,2013,81.24405
ind,2014,79.7613
ind,2015,78.06219
ind,2016,77.86845
ind,2017,76.22477
ind,2018,76.44628
ind,2019,64.35839
irl,1975,85.86467
irl,1976,86.08122
irl,1977,85.82926
irl,1978,86.23648
irl,1979,86.31446
irl,1980,85.96323
irl,1981,88.568
irl,1982,87.79121
irl,1983,87.99724
irl,1984,87.97497
irl,1985,87.82716
irl,1986,87.81822
irl,1987,88.70435
irl,1988,88.54468
irl,1989,88.56787
irl,1990,88.49853
irl,1991,88.50291
irl,1992,88.10481
irl,1993,88.11684
irl,1994,87.97315
irl,1995,88.32806
irl,1996,88.24763
irl,1997,89.67689
irl,1998,89.34372
irl,1999,89.28101
irl,2000,89.45878
irl,2001,89.33621
irl,2002,89.5771
irl,2003,89.66522
irl,2004,89.53706
irl,2005,89.67638
irl,2006,89.67964
irl,2007,92.43547
irl,2008,92.32138
irl,2009,92.41391
irl,2010,92.49094
irl,2011,92.97601
irl,2012,93.08431
irl,2013,92.58381
irl,2014,92.59625
irl,2015,92.70459
irl,2016,88.98026
irl,2017,88.8768
irl,2018,88.84074
irl,2019,89.19571
irn,1975,27.24018
irn,1976,26.90578
irn,1977,26.97543
irn,1978,27.03997
irn,1979,55.94664
irn,1980,53.59733
irn,1981,44.83565
irn,1982,44.53723
irn,1983,44.81846
irn,1984,36.11192
irn,1985,36.30483
irn,1986,35.88737
irn,1987,36.14034
irn,1988,40.00448
irn,1989,40.74544
irn,1990,39.65343
irn,1991,39.87641
irn,1992,40.19124
irn,1993,40.50594
irn,1994,40.48605
irn,1995,40.32944
irn,1996,47.96153
irn,1997,51.17352
irn,1998,52.38459
irn,1999,52.38533
irn,2000,54.66675
irn,2001,54.82245
irn,2002,53.95088
irn,2003,53.61958
irn,2004,41.0043
irn,2005,40.65681
irn,2006,40.63434
irn,2007,40.78751
irn,2008,33.45364
irn,2009,30.76605
irn,2010,31.40847
irn,2011,31.45047
irn,2012,39.37473
irn,2013,43.6494
irn,2014,43.95045
irn,2015,43.70936
irn,2016,47.20237
irn,2017,47.05863
irn,2018,47.04535
irn,2019,47.08419
irq,1975,0.57183
irq,1976,0.4317
irq,1977,0.51883
irq,1978,0.41561
irq,1979,0.2818
irq,1980,12.33064
irq,1981,12.26976
irq,1982,12.41372
irq,1983,12.44802
irq,1984,11.28197
irq,1985,10.91449
irq,1986,11.11088
irq,1987,11.22137
irq,1988,11.41986
irq,1989,10.59064
irq,1990,10.6612
irq,1991,10.67201
irq,1992,10.68412
irq,1993,10.82656
irq,1994,10.8576
irq,1995,13.19086
irq,1996,12.91282
irq,1997,13.04924
irq,1998,12.85262
irq,1999,12.50295
irq,2000,11.51204
irq,2001,11.71052
irq,2002,12.26347
irq,2003,20.20608
irq,2004,0.628
irq,2005,61.37726
irq,2006,61.43936
irq,2007,61.53921
irq,2008,61.23451
irq,2009,61.17587
irq,2010,57.32686
irq,2011,57.44749
irq,2012,57.31457
irq,2013,56.47071
irq,2014,52.3826
irq,2015,52.50349
irq,2016,51.90469
irq,2017,51.96017
irq,2018,51.91481
irq,2019,52.21833
isl,1975,87.2524
isl,1976,87.08327
isl,1977,86.98285
isl,1978,86.83831
isl,1979,87.23298
isl,1980,87.75878
isl,1981,87.64212
isl,1982,87.80248
isl,1983,86.95083
isl,1984,86.64054
isl,1985,87.17866
isl,1986,86.79474
isl,1987,87.15781
isl,1988,87.23892
isl,1989,86.88309
isl,1990,87.11457
isl,1991,87.2615
isl,1992,87.04522
isl,1993,87.09793
isl,1994,86.8687
isl,1995,87.15101
isl,1996,87.07487
isl,1997,87.21304
isl,1998,87.05691
isl,1999,86.96919
isl,2000,87.79755
isl,2001,87.95482
isl,2002,87.86649
isl,2003,87.8008
isl,2004,88.17986
isl,2005,87.8736
isl,2006,87.8712
isl,2007,90.59156
isl,2008,90.68678
isl,2009,91.05989
isl,2010,91.4127
isl,2011,91.29769
isl,2012,90.78787
isl,2013,90.49586
isl,2014,90.66987
isl,2015,90.77737
isl,2016,90.56777
isl,2017,87.68413
isl,2018,90.55301
isl,2019,90.49442
isr,1975,87.53288
isr,1976,87.81042
isr,1977,87.55303
isr,1978,87.46575
isr,1979,87.89951
isr,1980,87.71581
isr,1981,87.81589
isr,1982,87.63479
isr,1983,87.72774
isr,1984,87.20319
isr,1985,87.24997
isr,1986,87.28714
isr,1987,87.11821
isr,1988,87.75963
isr,1989,87.60162
isr,1990,87.60389
isr,1991,87.71386
isr,1992,87.74414
isr,1993,87.68081
isr,1994,87.80301
isr,1995,87.9438
isr,1996,87.57481
isr,1997,87.33139
isr,1998,87.47866
isr,1999,87.75931
isr,2000,87.28058
isr,2001,87.43836
isr,2002,87.38829
isr,2003,87.65337
isr,2004,87.45199
isr,2005,87.48266
isr,2006,85.06124
isr,2007,85.41833
isr,2008,85.16245
isr,2009,85.13433
isr,2010,85.08651
isr,2011,84.71978
isr,2012,84.94371
isr,2013,82.49372
isr,2014,82.49055
isr,2015,82.73515
isr,2016,82.75804
isr,2017,82.88173
isr,2018,82.48231
isr,2019,74.60504
ita,1975,85.85374
ita,1976,85.75641
ita,1977,85.79849
ita,1978,85.58796
ita,1979,86.10708
ita,1980,86.00717
ita,1981,85.9866
ita,1982,86.06897
ita,1983,86.04542
ita,1984,85.51795
ita,1985,86.07344
ita,1986,86.09767
ita,1987,85.67413
ita,1988,85.82829
ita,1989,85.89447
ita,1990,85.82195
ita,1991,85.86271
ita,1992,85.92411
ita,1993,87.11255
ita,1994,81.26901
ita,1995,81.36192
ita,1996,87.27175
ita,1997,87.36006
ita,1998,87.31417
ita,1999,87.4878
ita,2000,87.16065
ita,2001,87.2053
ita,2002,87.36886
ita,2003,87.35909
ita,2004,87.01131
ita,2005,87.38505
ita,2006,88.49781
ita,2007,88.46326
ita,2008,87.68787
ita,2009,87.47353
ita,2010,87.64858
ita,2011,87.85819
ita,2012,87.7364
ita,2013,91.65593
ita,2014,91.7918
ita,2015,92.03653
ita,2016,91.88513
ita,2017,91.97633
ita,2018,92.21721
ita,2019,91.82551
jam,1975,54.17578
jam,1976,55.49797
jam,1977,55.59226
jam,1978,55.45904
jam,1979,56.52907
jam,1980,57.18055
jam,1981,57.16122
jam,1982,57.04588
jam,1983,60.55043
jam,1984,60.72003
jam,1985,60.57223
jam,1986,60.56493
jam,1987,60.45983
jam,1988,60.8659
jam,1989,61.63341
jam,1990,61.47785
jam,1991,61.5547
jam,1992,61.82521
jam,1993,65.20279
jam,1994,65.15165
jam,1995,65.22494
jam,1996,65.36946
jam,1997,65.30977
jam,1998,66.13951
jam,1999,66.17933
jam,2000,66.17793
jam,2001,66.42315
jam,2002,75.33199
jam,2003,75.46232
jam,2004,74.90802
jam,2005,76.50588
jam,2006,77.67975
jam,2007,84.234
jam,2008,84.32271
jam,2009,84.32435
jam,2010,84.02341
jam,2011,84.03017
jam,2012,83.99267
jam,2013,83.83231
jam,2014,83.89095
jam,2015,83.86943
jam,2016,85.62368
jam,2017,86.49234
jam,2018,86.61639
jam,2019,88.36065
jor,1975,0.69177
jor,1976,0.39365
jor,1977,0.64882
jor,1978,0.41035
jor,1979,0.49895
jor,1980,0.35389
jor,1981,0.59873
jor,1982,0.42876
jor,1983,0.39565
jor,1984,0.53082
jor,1985,0.57096
jor,1986,0.25814
jor,1987,0.44895
jor,1988,0.259
jor,1989,51.74314
jor,1990,51.89265
jor,1991,51.70918
jor,1992,51.54534
jor,1993,49.3768
jor,1994,49.40714
jor,1995,49.44466
jor,1996,49.77759
jor,1997,49.15295
jor,1998,48.49449
jor,1999,48.31738
jor,2000,0.6853
jor,2001,0.73841
jor,2002,0.48987
jor,2003,48.6863
jor,2004,48.79324
jor,2005,48.567
jor,2006,48.69807
jor,2007,47.12473
jor,2008,46.80092
jor,2009,46.89396
jor,2010,48.75952
jor,2011,50.14197
jor,2012,49.9651
jor,2013,54.62623
jor,2014,54.22909
jor,2015,54.60922
jor,2016,55.60593
jor,2017,55.60571
jor,2018,55.9049
jor,2019,55.72738
jpn,1975,88.40131
jpn,1976,88.24202
jpn,1977,88.2833
jpn,1978,88.17293
jpn,1979,88.70549
jpn,1980,88.61633
jpn,1981,88.60761
jpn,1982,88.38588
jpn,1983,88.37266
jpn,1984,88.58961
jpn,1985,88.36251
jpn,1986,88.11739
jpn,1987,88.20764
jpn,1988,88.35112
jpn,1989,88.53741
jpn,1990,88.27864
jpn,1991,88.07468
jpn,1992,87.83553
jpn,1993,88.41899
jpn,1994,88.23652
jpn,1995,88.56446
jpn,1996,88.38918
jpn,1997,88.78744
jpn,1998,88.42133
jpn,1999,88.30909
jpn,2000,88.10475
jpn,2001,88.1697
jpn,2002,87.87421
jpn,2003,88.55227
jpn,2004,88.47725
jpn,2005,90.85399
jpn,2006,91.13992
jpn,2007,91.34221
jpn,2008,91.26254
jpn,2009,90.75288
jpn,2010,90.92048
jpn,2011,90.70547
jpn,2012,90.88232
jpn,2013,90.73874
jpn,2014,90.35998
jpn,2015,90.18501
jpn,2016,90.13117
jpn,2017,89.85265
jpn,2018,89.67711
jpn,2019,89.38118
kaz,1991,43.15067
kaz,1992,43.7506
kaz,1993,42.90321
kaz,1994,45.13453
kaz,1995,44.19734
kaz,1996,44.07704
kaz,1997,44.01491
kaz,1998,44.05591
kaz,1999,37.40409
kaz,2000,38.07912
kaz,2001,38.06102
kaz,2002,38.06292
kaz,2003,37.49304
kaz,2004,36.43883
kaz,2005,36.14434
kaz,2006,36.39177
kaz,2007,33.75783
kaz,2008,34.11693
kaz,2009,34.05331
kaz,2010,34.19273
kaz,2011,32.70666
kaz,2012,32.71045
kaz,2013,32.41282
kaz,2014,32.40087
kaz,2015,30.91327
kaz,2016,34.51736
kaz,2017,34.44591
kaz,2018,35.02374
kaz,2019,37.44657
ken,1975,48.85009
ken,1976,48.93123
ken,1977,49.17495
ken,1978,48.95682
ken,1979,44.80797
ken,1980,44.57746
ken,1981,44.91826
ken,1982,44.76727
ken,1983,41.07954
ken,1984,41.11303
ken,1985,41.3009
ken,1986,41.14405
ken,1987,41.12669
ken,1988,34.45254
ken,1989,34.28998
ken,1990,34.45667
ken,1991,34.38347
ken,1992,41.89128
ken,1993,42.05244
ken,1994,42.14734
ken,1995,42.32226
ken,1996,42.13404
ken,1997,46.59039
ken,1998,46.65208
ken,1999,46.80949
ken,2000,46.74095
ken,2001,46.74922
ken,2002,54.92521
ken,2003,56.17881
ken,2004,56.5847
ken,2005,56.43407
ken,2006,56.3452
ken,2007,40.6692
ken,2008,38.27852
ken,2009,38.99667
ken,2010,38.95786
ken,2011,38.75612
ken,2012,38.78469
ken,2013,54.51103
ken,2014,54.45602
ken,2015,54.77866
ken,2016,54.88536
ken,2017,49.49845
ken,2018,49.74247
ken,2019,50.15625
kgz,1991,38.18009
kgz,1992,35.52537
kgz,1993,35.70451
kgz,1994,35.65216
kgz,1995,36.08665
kgz,1996,36.32712
kgz,1997,36.18927
kgz,1998,35.91028
kgz,1999,36.14178
kgz,2000,33.53277
kgz,2001,33.81001
kgz,2002,33.89402
kgz,2003,33.8594
kgz,2004,33.82825
kgz,2005,37.64034
kgz,2006,37.53781
kgz,2007,36.33486
kgz,2008,36.24792
kgz,2009,37.11205
kgz,2010,41.93654
kgz,2011,52.66618
kgz,2012,52.2344
kgz,2013,52.71127
kgz,2014,52.89687
kgz,2015,52.79428
kgz,2016,51.79202
kgz,2017,50.62963
kgz,2018,50.33749
kgz,2019,50.08034
khm,1975,0.3805
khm,1976,4.98971
khm,1977,4.72923
khm,1978,4.48275
khm,1979,4.80273
khm,1980,4.8117
khm,1981,9.57595
khm,1982,9.52514
khm,1983,9.23216
khm,1984,9.49834
khm,1985,9.47729
khm,1986,9.58547
khm,1987,9.41144
khm,1988,9.52461
khm,1989,9.51365
khm,1990,9.25294
khm,1991,9.54172
khm,1992,17.94522
khm,1993,57.68809
khm,1994,52.44191
khm,1995,52.66191
khm,1996,52.45856
khm,1997,52.3977
khm,1998,42.15367
khm,1999,42.11354
khm,2000,41.55733
khm,2001,41.36706
khm,2002,41.304
khm,2003,45.45216
khm,2004,45.21162
khm,2005,44.10352
khm,2006,44.27025
khm,2007,44.01001
khm,2008,43.482
khm,2009,43.5923
khm,2010,43.61801
khm,2011,43.72074
khm,2012,43.51186
khm,2013,45.03425
khm,2014,45.17914
khm,2015,45.3587
khm,2016,44.99326
khm,2017,44.52415
khm,2018,29.81148
khm,2019,29.63186
kor,1975,31.17668
kor,1976,31.31402
kor,1977,31.01982
kor,1978,30.96652
kor,1979,30.83367
kor,1980,31.4863
kor,1981,32.08549
kor,1982,31.52813
kor,1983,31.67987
kor,1984,31.49825
kor,1985,47.04556
kor,1986,46.74931
kor,1987,65.55331
kor,1988,73.84795
kor,1989,74.00907
kor,1990,74.07125
kor,1991,74.0744
kor,1992,76.24039
kor,1993,78.03607
kor,1994,77.91316
kor,1995,77.61692
kor,1996,81.57637
kor,1997,81.89492
kor,1998,85.16736
kor,1999,85.60162
kor,2000,91.90171
kor,2001,92.07619
kor,2002,93.19572
kor,2003,92.84034
kor,2004,93.09498
kor,2005,93.01635
kor,2006,93.10775
kor,2007,90.0978
kor,2008,84.83187
kor,2009,85.18014
kor,2010,85.19218
kor,2011,85.18411
kor,2012,77.41788
kor,2013,76.87245
kor,2014,76.82847
kor,2015,76.81553
kor,2016,83.51969
kor,2017,89.26396
kor,2018,89.42019
kor,2019,89.42581
kwt,1975,68.8361
kwt,1976,0.36693
kwt,1977,0.52981
kwt,1978,0.75376
kwt,1979,0.1764
kwt,1980,0.39396
kwt,1981,68.73079
kwt,1982,68.40808
kwt,1983,68.87438
kwt,1984,68.65064
kwt,1985,67.41353
kwt,1986,0.43275
kwt,1987,0.42674
kwt,1988,0.2627
kwt,1989,0.53933
kwt,1990,59.18749
kwt,1991,0.17337
kwt,1992,74.45806
kwt,1993,74.33352
kwt,1994,74.07938
kwt,1995,74.06866
kwt,1996,75.38286
kwt,1997,75.27771
kwt,1998,75.39594
kwt,1999,73.80459
kwt,2000,72.98884
kwt,2001,72.95831
kwt,2002,72.6788
kwt,2003,72.52634
kwt,2004,72.50224
kwt,2005,72.63154
kwt,2006,71.02721
kwt,2007,71.06565
kwt,2008,70.97297
kwt,2009,70.40932
kwt,2010,70.33353
kwt,2011,70.38663
kwt,2012,69.41514
kwt,2013,69.30084
kwt,2014,69.28812
kwt,2015,69.46543
kwt,2016,73.29723
kwt,2017,72.77848
kwt,2018,72.55235
kwt,2019,72.30219
lao,1975,0.54747
lao,1976,0.37791
lao,1977,0.47653
lao,1978,0.49352
lao,1979,0.28439
lao,1980,0.39705
lao,1981,0.22792
lao,1982,0.36589
lao,1983,0.42319
lao,1984,0.83897
lao,1985,0.31664
lao,1986,0.2849
lao,1987,0.44621
lao,1988,0.27903
lao,1989,16.89406
lao,1990,17.09438
lao,1991,17.03353
lao,1992,20.28899
lao,1993,20.33331
lao,1994,20.23022
lao,1995,20.39927
lao,1996,20.46945
lao,1997,19.94068
lao,1998,20.08352
lao,1999,20.27439
lao,2000,19.78704
lao,2001,19.94512
lao,2002,19.5647
lao,2003,19.60838
lao,2004,19.42465
lao,2005,19.70182
lao,2006,17.23933
lao,2007,17.38868
lao,2008,17.36263
lao,2009,17.25352
lao,2010,17.97054
lao,2011,14.13541
lao,2012,14.41102
lao,2013,13.92109
lao,2014,14.35186
lao,2015,13.94674
lao,2016,16.59374
lao,2017,16.89934
lao,2018,16.65575
lao,2019,17.19936
lbn,1975,46.14094
lbn,1976,42.63445
lbn,1977,42.3337
lbn,1978,42.39628
lbn,1979,42.69886
lbn,1980,42.64818
lbn,1981,42.65677
lbn,1982,42.41224
lbn,1983,42.56037
lbn,1984,42.46176
lbn,1985,42.68029
lbn,1986,42.65091
lbn,1987,42.55591
lbn,1988,42.58896
lbn,1989,42.57464
lbn,1990,43.34179
lbn,1991,43.40753
lbn,1992,32.66784
lbn,1993,33.73495
lbn,1994,33.68083
lbn,1995,33.49938
lbn,1996,34.47959
lbn,1997,35.15534
lbn,1998,34.7793
lbn,1999,34.89298
lbn,2000,50.39006
lbn,2001,50.40291
lbn,2002,50.40284
lbn,2003,50.3104
lbn,2004,50.2279
lbn,2005,59.94888
lbn,2006,60.71543
lbn,2007,60.63741
lbn,2008,60.55014
lbn,2009,64.22481
lbn,2010,64.70748
lbn,2011,64.625
lbn,2012,64.65754
lbn,2013,66.18891
lbn,2014,65.72853
lbn,2015,66.13626
lbn,2016,65.70609
lbn,2017,66.77113
lbn,2018,57.85292
lbn,2019,57.86545
lbr,1975,24.6904
lbr,1976,24.78049
lbr,1977,25.18339
lbr,1978,25.08885
lbr,1979,24.73922
lbr,1980,24.49419
lbr,1981,0.61923
lbr,1982,0.53229
lbr,1983,0.50477
lbr,1984,0.41516
lbr,1985,40.21742
lbr,1986,41.3811
lbr,1987,41.41557
lbr,1988,41.19743
lbr,1989,40.61118
lbr,1990,0.48352
lbr,1991,0.27448
lbr,1992,0.16048
lbr,1993,0.53089
lbr,1994,0.19311
lbr,1995,0.49919
lbr,1996,0.35781
lbr,1997,56.99892
lbr,1998,57.17597
lbr,1999,57.38213
lbr,2000,57.30978
lbr,2001,57.10349
lbr,2002,57.30611
lbr,2003,55.97772
lbr,2004,0.55526
lbr,2005,63.4012
lbr,2006,68.27119
lbr,2007,67.90477
lbr,2008,68.24355
lbr,2009,68.15602
lbr,2010,68.26398
lbr,2011,64.34301
lbr,2012,64.37732
lbr,2013,63.56145
lbr,2014,63.46368
lbr,2015,63.69311
lbr,2016,63.47557
lbr,2017,65.08524
lbr,2018,64.91961
lbr,2019,65.12807
lby,1975,0.18688
lby,1976,0.40933
lby,1977,0.3396
lby,1978,0.2965
lby,1979,0.32613
lby,1980,0.23416
lby,1981,0.28449
lby,1982,0.5088
lby,1983,0.55984
lby,1984,0.21051
lby,1985,0.53873
lby,1986,0.373
lby,1987,0.52311
lby,1988,0.46042
lby,1989,0.33275
lby,1990,0.6218
lby,1991,0.56014
lby,1992,0.27811
lby,1993,0.43659
lby,1994,0.16336
lby,1995,0.44426
lby,1996,0.42585
lby,1997,0.49084
lby,1998,0.46909
lby,1999,0.38152
lby,2000,0.67208
lby,2001,0.38868
lby,2002,0.3875
lby,2003,0.39138
lby,2004,0.16211
lby,2005,0.30756
lby,2006,0.7343
lby,2007,0.7273
lby,2008,0.21599
lby,2009,0.30687
lby,2010,0.67137
lby,2011,0.60228
lby,2012,73.49375
lby,2013,72.97967
lby,2014,0.39116
lby,2015,0.49085
lby,2016,0.41876
lby,2017,0.12069
lby,2018,0.43854
lby,2019,0.15138
lka,1975,75.19369
lka,1976,75.06632
lka,1977,67.23788
lka,1978,67.46354
lka,1979,67.36354
lka,1980,67.30834
lka,1981,67.14554
lka,1982,62.8485
lka,1983,62.87302
lka,1984,62.54594
lka,1985,62.5695
lka,1986,62.69239
lka,1987,62.74408
lka,1988,59.12113
lka,1989,62.04223
lka,1990,61.93771
lka,1991,61.79427
lka,1992,61.80686
lka,1993,61.8202
lka,1994,73.39539
lka,1995,72.81856
lka,1996,72.99372
lka,1997,73.10922
lka,1998,73.06347
lka,1999,64.6524
lka,2000,65.03174
lka,2001,66.22317
lka,2002,66.06664
lka,2003,66.09281
lka,2004,67.35922
lka,2005,66.63833
lka,2006,66.31886
lka,2007,66.19949
lka,2008,66.11722
lka,2009,66.00501
lka,2010,55.24886
lka,2011,55.16191
lka,2012,54.96037
lka,2013,56.60912
lka,2014,56.5362
lka,2015,68.06107
lka,2016,67.85277
lka,2017,68.03751
lka,2018,67.00574
lka,2019,85.24631
lso,1975,0.36645
lso,1976,0.35232
lso,1977,0.66997
lso,1978,0.37521
lso,1979,0.43152
lso,1980,0.22625
lso,1981,0.5128
lso,1982,0.3597
lso,1983,0.46162
lso,1984,0.3933
lso,1985,0.51389
lso,1986,0.42051
lso,1987,0.37454
lso,1988,0.29514
lso,1989,0.43189
lso,1990,0.33036
lso,1991,0.37792
lso,1992,0.28689
lso,1993,66.09303
lso,1994,66.07126
lso,1995,0.43184
lso,1996,0.46221
lso,1997,0.50523
lso,1998,63.48315
lso,1999,0.54682
lso,2000,0.59562
lso,2001,0.29041
lso,2002,75.89711
lso,2003,76.2205
lso,2004,75.90499
lso,2005,75.87911
lso,2006,75.92701
lso,2007,63.26642
lso,2008,63.31156
lso,2009,63.40925
lso,2010,63.45715
lso,2011,64.16134
lso,2012,66.26297
lso,2013,67.75527
lso,2014,67.82035
lso,2015,65.83956
lso,2016,65.66265
lso,2017,64.10302
lso,2018,64.66243
lso,2019,63.60166
ltu,1991,81.41414
ltu,1992,83.21809
ltu,1993,86.38143
ltu,1994,86.48096
ltu,1995,86.54038
ltu,1996,87.12486
ltu,1997,87.087
ltu,1998,86.08538
ltu,1999,86.07399
ltu,2000,85.52322
ltu,2001,85.50191
ltu,2002,86.40809
ltu,2003,86.3193
ltu,2004,84.86157
ltu,2005,84.88151
ltu,2006,84.83241
ltu,2007,84.73356
ltu,2008,88.32868
ltu,2009,88.33034
ltu,2010,88.34266
ltu,2011,88.34703
ltu,2012,83.92199
ltu,2013,84.75252
ltu,2014,88.93669
ltu,2015,89.16175
ltu,2016,87.28599
ltu,2017,87.18819
ltu,2018,87.99888
ltu,2019,88.45275
lux,1975,90.13162
lux,1976,89.92466
lux,1977,89.97252
