country,time,matfootp
sgp,2014,400050230
sgp,2015,410639740
sgp,2016,422533210
sgp,2017,434439680
sle,1990,7741382.46
sle,1991,14516404
sle,1992,8422162.5
sle,1993,8268941.1
sle,1994,8556354.8
sle,1995,7530419.1
sle,1996,8468000.3
sle,1997,6947224.48
sle,1998,6651180.53
sle,1999,6302445.69
sle,2000,6002318.8
sle,2001,6866319.12
sle,2002,8051519.8
sle,2003,10629542.3
sle,2004,10951757.4
sle,2005,10846747.3
sle,2006,12898684.8
sle,2007,12905423.4
sle,2008,12804831.2
sle,2009,14954027.1
sle,2010,16920202.7
sle,2011,19387052.7
sle,2012,23306719.7
sle,2013,30568413.4
sle,2014,33461207.6
sle,2015,38284034.5
sle,2016,43143326.5
sle,2017,48003459.2
slv,1990,16528525.9
slv,1991,23779378
slv,1992,18896059.3
slv,1993,20851202.6
slv,1994,21462588.1
slv,1995,24195522.6
slv,1996,26518646
slv,1997,27402694
slv,1998,30050495
slv,1999,31585763
slv,2000,33872096
slv,2001,31651557
slv,2002,31429861
slv,2003,31601882
slv,2004,30498507
slv,2005,30072572
slv,2006,31991219
slv,2007,33565382
slv,2008,32856227
slv,2009,32915892
slv,2010,33166676
slv,2011,34042374
slv,2012,36696145
slv,2013,37750990
slv,2014,38048959
slv,2015,38667919
slv,2016,39343094
slv,2017,40018822
som,1990,27533833.1
som,1991,28337927.4
som,1992,20237633.1
som,1993,22393610.7
som,1994,24699955
som,1995,25348017.15
som,1996,25093476.69
som,1997,26566058.31
som,1998,26374440.74
som,1999,26999746.26
som,2000,26694176.6
som,2001,25946831.17
som,2002,27325613.06
som,2003,29586279.93
som,2004,30831553.11
som,2005,32812077.14
som,2006,33727912.23
som,2007,31444207.98
som,2008,30604156.12
som,2009,31414825.79
som,2010,29938274.8
som,2011,32753420.62
som,2012,31533544.85
som,2013,33641850.92
som,2014,33301939.29
som,2015,33497964.98
som,2016,33911544.64
som,2017,34325158.7
srb,1990,132538420
srb,1991,1680085400
srb,1992,78336810
srb,1993,79165190
srb,1994,34509824
srb,1995,44217070
srb,1996,39343154
srb,1997,38959894
srb,1998,33883245
srb,1999,18952006
srb,2000,16754349
srb,2001,26333032
srb,2002,28986852
srb,2003,32887203
srb,2004,41469908
srb,2005,39129325
srb,2006,80640866
srb,2007,85689361
srb,2008,92143159
srb,2009,90923567
srb,2010,111579965
srb,2011,132284890
srb,2012,118537290
srb,2013,134073540
srb,2014,130215850
srb,2015,139917980
srb,2016,143287670
srb,2017,146662460
ssd,1990,103250.16
ssd,1991,1677743.4
ssd,1992,449098.1
ssd,1993,179852.62
ssd,1994,173350.68
ssd,1995,146720.47
ssd,1996,459415.25
ssd,1997,380512.11
ssd,1998,148468.46
ssd,1999,210119.52
ssd,2000,744989.43
ssd,2001,135293.55
ssd,2002,144159.35
ssd,2003,160139.9
ssd,2004,170530.43
ssd,2005,316428.13
ssd,2006,290991.02
ssd,2007,312928.7
ssd,2008,503791.29
ssd,2009,628129.7
ssd,2010,531030.61
ssd,2011,511917.79
ssd,2012,13335595.76
ssd,2013,16656088.32
ssd,2014,15961054.69
ssd,2015,15565252.73
ssd,2016,18094239.26
ssd,2017,20623266.1
stp,1990,609987.37
stp,1991,5371722.3
stp,1992,907462.67
stp,1993,971251.46
stp,1994,895806.11
stp,1995,765255.79
stp,1996,903306.24
stp,1997,880612.61
stp,1998,586194.82
stp,1999,658116.99
stp,2000,770651.05
stp,2001,623477.92
stp,2002,705567.01
stp,2003,765993.27
stp,2004,832377.48
stp,2005,974544.88
stp,2006,1060799.01
stp,2007,1104748.42
stp,2008,969008.05
stp,2009,974727.82
stp,2010,1046286.89
stp,2011,1049850.97
stp,2012,985396.95
stp,2013,1085437.82
stp,2014,1125276.43
stp,2015,1149548.94
stp,2016,1178051.51
stp,2017,1206600.32
sur,1990,6387374.3
sur,1991,24238342
sur,1992,6427466.2
sur,1993,7079364.9
sur,1994,5567298.6
sur,1995,4915752.4
sur,1996,5000601.2
sur,1997,5454044.7
sur,1998,4789793.8
sur,1999,4273301.3
sur,2000,4154836.1
sur,2001,4789875.8
sur,2002,4578705.2
sur,2003,5419276.7
sur,2004,5734550.3
sur,2005,6745282.3
sur,2006,6402962.2
sur,2007,6896367.9
sur,2008,7134334.6
sur,2009,6880209.5
sur,2010,6855390.8
sur,2011,7580640.4
sur,2012,7431384.8
sur,2013,7507959.2
sur,2014,7693910
sur,2015,7801129
sur,2016,7890988
sur,2017,7981054
svk,1990,186027200
svk,1991,173871580
svk,1992,140263325
svk,1993,102441282
svk,1994,86290553
svk,1995,83770421
svk,1996,101613371
svk,1997,108671832
svk,1998,121879479
svk,1999,116536012
svk,2000,117781516
svk,2001,108004907
svk,2002,113765674
svk,2003,118332934
svk,2004,129839338
svk,2005,141577837
svk,2006,157048762
svk,2007,169712827
svk,2008,174741771
svk,2009,156262056
svk,2010,168823953
svk,2011,177641871
svk,2012,181283165
svk,2013,181013735
svk,2014,183841595
svk,2015,186701726
svk,2016,189443411
svk,2017,192191442
svn,1990,75333500
svn,1991,73439681
svn,1992,25534643
svn,1993,25331287
svn,1994,27539755
svn,1995,30395259
svn,1996,30340599
svn,1997,31198012
svn,1998,34266756
svn,1999,35062654
svn,2000,35770091
svn,2001,34416737
svn,2002,36415322
svn,2003,40345457
svn,2004,43718858
svn,2005,44684035
svn,2006,48830012
svn,2007,54397864
svn,2008,56716210
svn,2009,48398648
svn,2010,48789334
svn,2011,48838565
svn,2012,46657888
svn,2013,46056331
svn,2014,47398053
svn,2015,48055521
svn,2016,48697631
svn,2017,49343897
swe,1990,171594590
swe,1991,171009460
swe,1992,169917580
swe,1993,153380000
swe,1994,140196310
swe,1995,175361300
swe,1996,181765960
swe,1997,177778110
swe,1998,194344030
swe,1999,197218590
swe,2000,192463100
swe,2001,218915230
swe,2002,228353740
swe,2003,256329650
swe,2004,272641130
swe,2005,250903660
swe,2006,295546910
swe,2007,307006020
swe,2008,285778610
swe,2009,222097570
swe,2010,281746700
swe,2011,296310410
swe,2012,298560560
swe,2013,302172490
swe,2014,306832530
swe,2015,310799600
swe,2016,315130450
swe,2017,319513070
swz,1990,8171735.4
swz,1991,13985608
swz,1992,9343075
swz,1993,10240029
swz,1994,10016894
swz,1995,9896856
swz,1996,10400249
swz,1997,10375583
swz,1998,10567292
swz,1999,10474153
swz,2000,10984986
swz,2001,11391860
swz,2002,13785930
swz,2003,13148623
swz,2004,13082756
swz,2005,14032330
swz,2006,13222959
swz,2007,13116259
swz,2008,11854753
swz,2009,12713561
swz,2010,12936502
swz,2011,12519489
swz,2012,13665422
swz,2013,13128733
swz,2014,12681185
swz,2015,12775048
swz,2016,12932699
swz,2017,13090524
syc,1990,904176.1
syc,1991,5399483.3
syc,1992,1329666.5
syc,1993,1475696.8
syc,1994,1378910.6
syc,1995,1371954
syc,1996,1401117.6
syc,1997,1525087.8
syc,1998,1627753.1
syc,1999,1610743.5
syc,2000,1897370.2
syc,2001,1798694.1
syc,2002,1901392.1
syc,2003,1693993.4
syc,2004,1758189.6
syc,2005,2164920.5
syc,2006,2128609.7
syc,2007,2323164.8
syc,2008,1806885.6
syc,2009,1769874
syc,2010,1789981.8
syc,2011,1783370
syc,2012,1799352.3
syc,2013,1981703.8
syc,2014,2009578.3
syc,2015,2039736.4
syc,2016,2077361.7
syc,2017,2115074.3
syr,1990,50824933
syr,1991,67651058
syr,1992,48987087
syr,1993,46706828
syr,1994,46694667
syr,1995,44084689
syr,1996,45417223
syr,1997,37366531
syr,1998,39788278.7
syr,1999,37277964.9
syr,2000,37440388.6
syr,2001,39607864.8
syr,2002,40586993.3
syr,2003,37822489.7
syr,2004,44012605
syr,2005,47843659
syr,2006,50026374
syr,2007,56001701
syr,2008,57044608
syr,2009,57014845
syr,2010,63722183
syr,2011,77915047
syr,2012,67845234
syr,2013,59789298
syr,2014,57724082
syr,2015,59003431
syr,2016,60347743
syr,2017,61730443
tcd,1990,12353991.16
tcd,1991,18796189.6
tcd,1992,14230837.9
tcd,1993,12687578.5
tcd,1994,11803492.8
tcd,1995,11424934.1
tcd,1996,11532874.9
tcd,1997,11762138.4
tcd,1998,12844969
tcd,1999,12481161.9
tcd,2000,10880175.9
tcd,2001,12694789.1
tcd,2002,13474743.5
tcd,2003,15286700.4
tcd,2004,17688129
tcd,2005,18254127.9
tcd,2006,17985655.7
tcd,2007,18917956.6
tcd,2008,19549642.7
tcd,2009,22436140
tcd,2010,22464106.1
tcd,2011,19921073.7
tcd,2012,22564345.5
tcd,2013,21725700
tcd,2014,22112969.8
tcd,2015,22364490
tcd,2016,22684026.4
tcd,2017,23003672.2
tgo,1990,13811265.9
tgo,1991,18684204.2
tgo,1992,11664923.4
tgo,1993,10791898.6
tgo,1994,10592270.8
tgo,1995,11354394.1
tgo,1996,12990729.5
tgo,1997,12568978.9
tgo,1998,11646802.4
tgo,1999,11014810.1
tgo,2000,10148098.5
tgo,2001,10356524.7
tgo,2002,11161659.8
tgo,2003,10836787.5
tgo,2004,11005871.4
tgo,2005,11689773.5
tgo,2006,12966516.9
tgo,2007,11588119.7
tgo,2008,13757766.1
tgo,2009,13535306.7
tgo,2010,13544841.2
tgo,2011,15756311.6
tgo,2012,17160916.9
tgo,2013,17639242.9
tgo,2014,18418249.2
tgo,2015,18792534.7
tgo,2016,19148155
tgo,2017,19504420.4
tha,1990,357814170
tha,1991,434162420
tha,1992,450675920
tha,1993,459075130
tha,1994,509961500
tha,1995,578665700
tha,1996,604974270
tha,1997,566291090
tha,1998,399372780
tha,1999,432830540
tha,2000,482298100
tha,2001,486014530
tha,2002,523286030
tha,2003,604015740
tha,2004,664948100
tha,2005,692184510
tha,2006,759223160
tha,2007,761180520
tha,2008,781082570
tha,2009,720909500
tha,2010,809365990
tha,2011,892948290
tha,2012,927847910
tha,2013,949498700
tha,2014,959799810
tha,2015,980332970
tha,2016,1006696210
tha,2017,1033117340
tjk,1990,2166890.9
tjk,1991,7830729.9
tjk,1992,10714774.6
tjk,1993,13554864
tjk,1994,9051252.7
tjk,1995,8632320.3
tjk,1996,5102661.4
tjk,1997,4739415.7
tjk,1998,5791457.7
tjk,1999,5592084.6
tjk,2000,4840504.2
tjk,2001,5116764
tjk,2002,5904765.3
tjk,2003,7285238.6
tjk,2004,8588446.8
tjk,2005,9472012.7
tjk,2006,11397655.2
tjk,2007,15037457
tjk,2008,13923715.6
tjk,2009,13410545.2
tjk,2010,16456703.9
tjk,2011,22744077
tjk,2012,24743556
tjk,2013,26829523
tjk,2014,28602560
tjk,2015,30133743
tjk,2016,31581990
tjk,2017,33032313
tkm,1990,6534066.4
tkm,1991,17533165
tkm,1992,42925481
tkm,1993,32033591
tkm,1994,45953194
tkm,1995,39636405
tkm,1996,24879479
tkm,1997,19741680
tkm,1998,24042712
tkm,1999,33293295
tkm,2000,45250701
tkm,2001,57248012
tkm,2002,52406838
tkm,2003,64464088
tkm,2004,74728773
tkm,2005,73034592
tkm,2006,64117469
tkm,2007,81896628
tkm,2008,76538273
tkm,2009,96956045
tkm,2010,90597144
tkm,2011,94610473
tkm,2012,96129614
tkm,2013,108369442
tkm,2014,110717986
tkm,2015,115098493
tkm,2016,119535867
tkm,2017,123974895
tto,1990,4887475
tto,1991,9831026
tto,1992,4878731.9
tto,1993,4648655.5
tto,1994,4769491
tto,1995,5744863.5
tto,1996,6290369.8
tto,1997,7614741.1
tto,1998,7493019.9
tto,1999,6657054.7
tto,2000,6596068.9
tto,2001,7191574.9
tto,2002,7972839
tto,2003,6805676
tto,2004,6825442.5
tto,2005,7438657.1
tto,2006,7286531.7
tto,2007,7744261.4
tto,2008,6933363.8
tto,2009,6034057.3
tto,2010,5447459
tto,2011,6086098.7
tto,2012,6873947.5
tto,2013,7058537.9
tto,2014,7189301.7
tto,2015,7298176.3
tto,2016,7460633
tto,2017,7623486
tun,1990,36179133
tun,1991,45361080
tun,1992,47987775
tun,1993,51429779
tun,1994,51253150
tun,1995,51923028
tun,1996,58673378
tun,1997,53973770
tun,1998,58557425
tun,1999,63750283
tun,2000,64027911
tun,2001,64793817
tun,2002,61755224
tun,2003,62290601
tun,2004,60841310
tun,2005,60548305
tun,2006,58964426
tun,2007,61283018
tun,2008,63323654
tun,2009,60082892
tun,2010,66287035
tun,2011,64849893
tun,2012,67627531
tun,2013,67495159
tun,2014,68514477
tun,2015,69863223
tun,2016,71338410
tun,2017,72816988
tur,1990,372598990
tur,1991,391013060
tur,1992,449017150
tur,1993,502397830
tur,1994,431192930
tur,1995,482440580
tur,1996,533889260
tur,1997,563416790
tur,1998,573328970
tur,1999,523976670
tur,2000,558608400
tur,2001,471227490
tur,2002,497956960
tur,2003,555499110
tur,2004,646188940
tur,2005,709739970
tur,2006,820722830
tur,2007,936448850
tur,2008,937448010
tur,2009,860442010
tur,2010,1011633710
tur,2011,1136435740
tur,2012,1156911890
tur,2013,1196575260
tur,2014,1202491600
tur,2015,1227137770
tur,2016,1265333080
tur,2017,1303702040
tza,1990,39881764.5
tza,1991,48595889
tza,1992,42511984
tza,1993,42855692
tza,1994,41785604
tza,1995,45164508.6
tza,1996,45483354.7
tza,1997,41145330.2
tza,1998,45284393.8
tza,1999,49065972
tza,2000,48093862
tza,2001,49409547
tza,2002,56823470
tza,2003,52150753
tza,2004,58185554
tza,2005,57460115
tza,2006,57645568
tza,2007,58241643
tza,2008,59629303
tza,2009,58931931
tza,2010,63811664
tza,2011,65543472
tza,2012,63891696
tza,2013,69824770
tza,2014,72762488
tza,2015,74769967
tza,2016,76923574
tza,2017,79077686
uga,1990,45981479.9
uga,1991,52153610.9
uga,1992,45453560.7
uga,1993,47044260.2
uga,1994,50247059.6
uga,1995,53823496
uga,1996,57061533.1
uga,1997,54580878.4
uga,1998,54346917.1
uga,1999,55275693.6
uga,2000,49662448.1
uga,2001,54865002.8
uga,2002,58021668.4
uga,2003,64419977.4
uga,2004,66792618.7
uga,2005,72854263.8
uga,2006,77064253
uga,2007,83964618
uga,2008,86300384
uga,2009,93249710
uga,2010,99654469
uga,2011,99303429
uga,2012,98368909
uga,2013,97960527
uga,2014,100333407
uga,2015,102584437
uga,2016,105431230
uga,2017,108278429
ukr,1990,78705810
ukr,1991,116804680
ukr,1992,303177746
ukr,1993,331017299
ukr,1994,275741259
ukr,1995,273293941
ukr,1996,228213533
ukr,1997,236464398
ukr,1998,189768111
ukr,1999,180712416
ukr,2000,199007315
ukr,2001,233775423
ukr,2002,229436467
ukr,2003,231618236
ukr,2004,295743640
ukr,2005,311310730
ukr,2006,339371820
ukr,2007,364421820
ukr,2008,378751200
ukr,2009,347387080
ukr,2010,349915550
ukr,2011,453542770
ukr,2012,441921010
ukr,2013,494149860
ukr,2014,499317850
ukr,2015,508540660
ukr,2016,522729390
ukr,2017,536927630
ury,1990,27515617.9
ury,1991,41812101
ury,1992,33714675
ury,1993,33064446
ury,1994,36351992
ury,1995,36747346
ury,1996,50121191
ury,1997,72822501
ury,1998,73791036
ury,1999,80833683
ury,2000,75836134
ury,2001,66139386
ury,2002,65823516
ury,2003,56538879
ury,2004,77853991
ury,2005,101412003
ury,2006,103135403
ury,2007,102675898
ury,2008,110286746
ury,2009,106942785
ury,2010,110543592
ury,2011,111463267
ury,2012,111778172
ury,2013,116105321
ury,2014,119437813
ury,2015,122787921
ury,2016,126553619
ury,2017,130320150
usa,1990,7027750100
usa,1991,6768885200
usa,1992,7198884500
usa,1993,6968461000
usa,1994,7710757200
usa,1995,7914569500
usa,1996,8352134400
usa,1997,9067805100
usa,1998,9886025000
usa,1999,10076102100
usa,2000,10288305500
usa,2001,10294863500
usa,2002,10292494400
usa,2003,10338463300
usa,2004,11130605500
usa,2005,11735959600
usa,2006,11880533000
usa,2007,11469433200
usa,2008,10719186000
usa,2009,9157370400
usa,2010,9811180600
usa,2011,9998204800
usa,2012,10049079000
usa,2013,10168849600
usa,2014,10352397500
usa,2015,10389491700
usa,2016,10464053000
usa,2017,10538815000
uzb,1990,24455800
uzb,1991,67158274
uzb,1992,114103257
uzb,1993,129775148
uzb,1994,142660660
uzb,1995,128355300
uzb,1996,125498360
uzb,1997,130749410
uzb,1998,126207921
uzb,1999,130284945
uzb,2000,116600302
uzb,2001,107531447
uzb,2002,110278631
uzb,2003,110660701
uzb,2004,118938975
uzb,2005,124025186
uzb,2006,134470289
uzb,2007,134004200
uzb,2008,136620431
uzb,2009,150474057
uzb,2010,155225291
uzb,2011,164212640
uzb,2012,166242047
uzb,2013,173783966
uzb,2014,180183922
uzb,2015,183438733
uzb,2016,187876901
uzb,2017,192315915
ven,1990,121654200
ven,1991,158597410
ven,1992,208055160
ven,1993,189717420
ven,1994,173581960
ven,1995,195673460
ven,1996,169657110
ven,1997,187157590
ven,1998,181204500
ven,1999,172755780
ven,2000,182628080
ven,2001,196462110
ven,2002,169784160
ven,2003,145828610
ven,2004,174636720
ven,2005,207133390
ven,2006,201942770
ven,2007,271555820
ven,2008,246634230
ven,2009,249520010
ven,2010,222769290
ven,2011,216481520
ven,2012,225163030
ven,2013,232558890
ven,2014,230636190
ven,2015,230801490
ven,2016,231274750
ven,2017,232103300
vnm,1990,111505291
vnm,1991,133308563
vnm,1992,140116208
vnm,1993,156216727
vnm,1994,155780644
vnm,1995,178331539
vnm,1996,202803365
vnm,1997,220483753
vnm,1998,239374440
vnm,1999,256199255
vnm,2000,277045202
vnm,2001,306235104
vnm,2002,358105830
vnm,2003,453834474
vnm,2004,472898879
vnm,2005,552377825
vnm,2006,604434474
vnm,2007,644011950
vnm,2008,763982500
vnm,2009,837942980
vnm,2010,936016280
vnm,2011,959840610
vnm,2012,943042350
vnm,2013,1001538550
vnm,2014,1050131570
vnm,2015,1102156420
vnm,2016,1155669530
vnm,2017,1209188510
vut,1990,1064619.73
vut,1991,5848060.4
vut,1992,1236877.49
vut,1993,1191750.06
vut,1994,1197950.99
vut,1995,1110994.29
vut,1996,1095623.16
vut,1997,1160031.2
vut,1998,996923.47
vut,1999,966904.9
vut,2000,887344.35
vut,2001,875538.34
vut,2002,1016089.31
vut,2003,1119305.04
vut,2004,1280955.66
vut,2005,1564653.77
vut,2006,1524493.57
vut,2007,1701859.82
vut,2008,1595006.73
vut,2009,1644819.4
vut,2010,1868164.76
vut,2011,1793783.8
vut,2012,1723797.49
vut,2013,1869708.65
vut,2014,1920152.3
vut,2015,1975728.4
vut,2016,2036183.6
vut,2017,2096698.1
wsm,1990,822416.39
wsm,1991,5709287.7
wsm,1992,1159487.3
wsm,1993,1131776.44
wsm,1994,1114532.71
wsm,1995,999904.73
wsm,1996,1033045.33
wsm,1997,1111252.15
wsm,1998,981695.08
wsm,1999,979311.41
wsm,2000,999767.86
wsm,2001,897318.94
wsm,2002,1068322.76
wsm,2003,1149503.49
wsm,2004,1269444.21
wsm,2005,1570705.36
wsm,2006,1417886.04
wsm,2007,1525679.47
wsm,2008,1244099.99
wsm,2009,1292839.58
wsm,2010,1336561.78
wsm,2011,1378508.69
wsm,2012,1348432.64
wsm,2013,1391080.29
wsm,2014,1433252.52
wsm,2015,1470201.19
wsm,2016,1510439.81
wsm,2017,1550727.41
yem,1990,28008085.9
yem,1991,79328496
yem,1992,46373934
yem,1993,45365402
yem,1994,34765281
yem,1995,20401795.6
yem,1996,15481709
yem,1997,15132737.5
yem,1998,16072374.9
yem,1999,15600567.4
yem,2000,15916334.5
yem,2001,17965905.5
yem,2002,18027697.4
yem,2003,18210465.2
yem,2004,16648059.6
yem,2005,17072921.1
yem,2006,19087324.8
yem,2007,20873572.3
yem,2008,20850972.1
yem,2009,21636697.7
yem,2010,24972654
yem,2011,28260773
yem,2012,28117244
yem,2013,28464372
yem,2014,28620619
yem,2015,29216567
yem,2016,30106803
yem,2017,31004743
zaf,1990,441878400
zaf,1991,446820680
zaf,1992,397608750
zaf,1993,452139000
zaf,1994,475143980
zaf,1995,444411260
zaf,1996,448878330
zaf,1997,459231830
zaf,1998,454169700
zaf,1999,438701010
zaf,2000,450208430
zaf,2001,394025130
zaf,2002,408849690
zaf,2003,429689570
zaf,2004,471484520
zaf,2005,495974150
zaf,2006,488786780
zaf,2007,486622930
zaf,2008,462145550
zaf,2009,432144500
zaf,2010,468586330
zaf,2011,461529840
zaf,2012,466227310
zaf,2013,456932060
zaf,2014,470061610
zaf,2015,470914160
zaf,2016,475287460
zaf,2017,479671750
zmb,1990,48718087
zmb,1991,48213563
zmb,1992,39857568
zmb,1993,43600183
zmb,1994,37729925.1
zmb,1995,32291329.4
zmb,1996,33196746.5
zmb,1997,32028508.2
zmb,1998,30620986.8
zmb,1999,29849861.8
zmb,2000,25421097.8
zmb,2001,27924004.9
zmb,2002,28539746.5
zmb,2003,35768959.6
zmb,2004,38004653
zmb,2005,42463418
zmb,2006,45275231
zmb,2007,40365744
zmb,2008,44175841
zmb,2009,48733741
zmb,2010,49381640
zmb,2011,48606511
zmb,2012,50281224
zmb,2013,51494550
zmb,2014,52850919
zmb,2015,54958665
zmb,2016,57190574
zmb,2017,59422786
zwe,1990,27945414
zwe,1991,34548541
zwe,1992,19573520
zwe,1993,21803006
zwe,1994,24284366
zwe,1995,20393457
zwe,1996,25471667
zwe,1997,29461458
zwe,1998,20879633
zwe,1999,19581064
zwe,2000,17474384
zwe,2001,16569711
zwe,2002,15112888
zwe,2003,14768428
zwe,2004,14971010
zwe,2005,14068399
zwe,2006,14077887
zwe,2007,12874967
zwe,2008,10352508.4
zwe,2009,10935960
zwe,2010,15128390
zwe,2011,52742034
zwe,2012,48995811
zwe,2013,49820940
zwe,2014,54683413
zwe,2015,53303739
zwe,2016,53224658
zwe,2017,53169090
