country,time,rgov_idea
mda,2018,61.84962
mda,2019,73.89409
mdg,1975,25.54294
mdg,1976,25.91508
mdg,1977,26.23706
mdg,1978,25.78272
mdg,1979,25.98394
mdg,1980,26.04603
mdg,1981,26.50773
mdg,1982,25.63419
mdg,1983,25.70888
mdg,1984,25.95155
mdg,1985,25.72618
mdg,1986,25.79094
mdg,1987,26.75622
mdg,1988,26.36488
mdg,1989,27.70077
mdg,1990,33.70806
mdg,1991,33.85608
mdg,1992,49.11843
mdg,1993,57.25595
mdg,1994,64.59208
mdg,1995,64.09563
mdg,1996,65.02902
mdg,1997,64.99626
mdg,1998,65.77691
mdg,1999,65.64061
mdg,2000,65.52305
mdg,2001,60.2534
mdg,2002,58.16436
mdg,2003,58.32146
mdg,2004,58.5083
mdg,2005,58.83321
mdg,2006,61.71771
mdg,2007,62.1253
mdg,2008,61.60293
mdg,2009,37.29646
mdg,2010,0
mdg,2011,0
mdg,2012,0
mdg,2013,42.4621
mdg,2014,46.00332
mdg,2015,46.04127
mdg,2016,46.58126
mdg,2017,45.59477
mdg,2018,48.3079
mdg,2019,49.62758
mex,1975,31.32279
mex,1976,34.56764
mex,1977,36.22653
mex,1978,37.885
mex,1979,37.71294
mex,1980,37.91623
mex,1981,37.99203
mex,1982,40.67349
mex,1983,40.6805
mex,1984,40.76224
mex,1985,41.10406
mex,1986,41.04141
mex,1987,41.21026
mex,1988,45.19506
mex,1989,45.47767
mex,1990,45.7158
mex,1991,49.37407
mex,1992,49.05319
mex,1993,49.63466
mex,1994,51.6678
mex,1995,51.6875
mex,1996,52.98055
mex,1997,60.19726
mex,1998,60.02398
mex,1999,59.3152
mex,2000,73.53012
mex,2001,73.09354
mex,2002,73.48665
mex,2003,74.94953
mex,2004,75.22801
mex,2005,74.76377
mex,2006,72.33292
mex,2007,72.48151
mex,2008,72.32474
mex,2009,72.4487
mex,2010,72.28189
mex,2011,72.23795
mex,2012,72.34499
mex,2013,71.7519
mex,2014,72.10347
mex,2015,71.00859
mex,2016,71.18055
mex,2017,71.2087
mex,2018,71.32897
mex,2019,73.03904
mkd,1991,0
mkd,1992,0
mkd,1993,0
mkd,1994,51.65343
mkd,1995,52.14548
mkd,1996,52.01754
mkd,1997,52.56602
mkd,1998,63.21645
mkd,1999,61.30914
mkd,2000,61.90896
mkd,2001,61.53109
mkd,2002,66.14883
mkd,2003,66.92323
mkd,2004,66.64702
mkd,2005,66.40488
mkd,2006,68.30149
mkd,2007,67.24151
mkd,2008,64.3896
mkd,2009,65.0945
mkd,2010,64.71275
mkd,2011,63.78018
mkd,2012,63.9988
mkd,2013,63.26159
mkd,2014,62.32283
mkd,2015,62.15158
mkd,2016,66.81675
mkd,2017,67.48212
mkd,2018,67.09612
mkd,2019,72.10937
mli,1975,0
mli,1976,0
mli,1977,0
mli,1978,0
mli,1979,17.11261
mli,1980,18.69703
mli,1981,18.63443
mli,1982,17.89814
mli,1983,17.43383
mli,1984,17.92581
mli,1985,19.08139
mli,1986,18.92603
mli,1987,18.62593
mli,1988,18.17574
mli,1989,17.8191
mli,1990,17.55049
mli,1991,18.20881
mli,1992,53.41692
mli,1993,53.68065
mli,1994,53.71657
mli,1995,53.67238
mli,1996,53.64799
mli,1997,50.06529
mli,1998,49.68475
mli,1999,50.01635
mli,2000,49.73932
mli,2001,49.86259
mli,2002,60.5746
mli,2003,60.0842
mli,2004,60.45096
mli,2005,65.4056
mli,2006,65.15764
mli,2007,66.78087
mli,2008,66.89672
mli,2009,66.67679
mli,2010,66.46701
mli,2011,66.88093
mli,2012,44.97754
mli,2013,44.43527
mli,2014,58.27371
mli,2015,58.29119
mli,2016,58.34838
mli,2017,57.83456
mli,2018,52.52723
mli,2019,52.36287
mmr,1975,12.22437
mmr,1976,12.46383
mmr,1977,12.49702
mmr,1978,12.49675
mmr,1979,12.50552
mmr,1980,12.7062
mmr,1981,12.54112
mmr,1982,12.70697
mmr,1983,12.17051
mmr,1984,12.3749
mmr,1985,12.5988
mmr,1986,12.44351
mmr,1987,12.20436
mmr,1988,16.02711
mmr,1989,0
mmr,1990,35.18444
mmr,1991,0
mmr,1992,0
mmr,1993,0
mmr,1994,0
mmr,1995,0
mmr,1996,0
mmr,1997,0
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2005,0
mmr,2006,0
mmr,2007,0
mmr,2008,0
mmr,2009,0
mmr,2010,21.09237
mmr,2011,31.13319
mmr,2012,40.39278
mmr,2013,43.25791
mmr,2014,43.41297
mmr,2015,48.59572
mmr,2016,49.41985
mmr,2017,48.88731
mmr,2018,48.56558
mmr,2019,48.45713
mng,1975,20.94778
mng,1976,20.77148
mng,1977,21.27653
mng,1978,20.75714
mng,1979,20.8949
mng,1980,20.77184
mng,1981,20.75579
mng,1982,21.27733
mng,1983,20.89386
mng,1984,21.08198
mng,1985,20.93954
mng,1986,21.5245
mng,1987,20.91869
mng,1988,21.06024
mng,1989,21.0378
mng,1990,50.89988
mng,1991,55.25566
mng,1992,69.91353
mng,1993,70.25044
mng,1994,70.76713
mng,1995,70.66957
mng,1996,71.37221
mng,1997,71.52844
mng,1998,71.35528
mng,1999,71.5518
mng,2000,68.7553
mng,2001,69.93759
mng,2002,69.60583
mng,2003,69.61094
mng,2004,70.93483
mng,2005,70.99344
mng,2006,73.16535
mng,2007,73.46197
mng,2008,71.61378
mng,2009,71.98275
mng,2010,72.34988
mng,2011,72.29657
mng,2012,73.00529
mng,2013,70.84742
mng,2014,70.61221
mng,2015,69.61546
mng,2016,68.34331
mng,2017,68.90108
mng,2018,67.89829
mng,2019,68.12584
moz,1994,48.84293
moz,1995,53.8441
moz,1996,53.87693
moz,1997,53.46261
moz,1998,53.42517
moz,1999,49.68111
moz,2000,49.55398
moz,2001,49.6285
moz,2002,49.45741
moz,2003,49.72274
moz,2004,53.71335
moz,2005,53.67151
moz,2006,53.40209
moz,2007,53.2617
moz,2008,53.41875
moz,2009,48.98297
moz,2010,48.41753
moz,2011,48.31893
moz,2012,48.69296
moz,2013,48.58383
moz,2014,48.20987
moz,2015,48.91338
moz,2016,48.50012
moz,2017,47.40311
moz,2018,47.46207
moz,2019,44.59538
mrt,1975,21.65393
mrt,1976,22.13642
mrt,1977,21.80176
mrt,1978,19.37121
mrt,1979,0
mrt,1980,0
mrt,1981,0
mrt,1982,0
mrt,1983,0
mrt,1984,0
mrt,1985,0
mrt,1986,0
mrt,1987,0
mrt,1988,0
mrt,1989,0
mrt,1990,0
mrt,1991,0
mrt,1992,34.54538
mrt,1993,36.84071
mrt,1994,38.23172
mrt,1995,38.50247
mrt,1996,36.84085
mrt,1997,36.76116
mrt,1998,37.43406
mrt,1999,37.27128
mrt,2000,37.33173
mrt,2001,37.93734
mrt,2002,38.10063
mrt,2003,37.8768
mrt,2004,37.83636
mrt,2005,34.91784
mrt,2006,41.67532
mrt,2007,50.05255
mrt,2008,0
mrt,2009,45.08957
mrt,2010,44.93355
mrt,2011,43.94039
mrt,2012,36.01001
mrt,2013,33.09351
mrt,2014,41.66646
mrt,2015,41.59462
mrt,2016,41.51518
mrt,2017,41.43162
mrt,2018,39.11658
mrt,2019,40.79252
mus,1975,85.32808
mus,1976,84.18924
mus,1977,83.67249
mus,1978,84.20799
mus,1979,83.75042
mus,1980,83.97873
mus,1981,84.30291
mus,1982,87.58255
mus,1983,87.62389
mus,1984,87.57633
mus,1985,88.13943
mus,1986,87.89279
mus,1987,87.7127
mus,1988,87.48957
mus,1989,87.64628
mus,1990,87.73564
mus,1991,86.99112
mus,1992,87.19438
mus,1993,87.30288
mus,1994,86.94327
mus,1995,87.28965
mus,1996,87.47818
mus,1997,87.216
mus,1998,87.44047
mus,1999,87.31235
mus,2000,87.45224
mus,2001,87.72615
mus,2002,87.77562
mus,2003,87.83943
mus,2004,87.87934
mus,2005,88.85127
mus,2006,89.10742
mus,2007,88.73508
mus,2008,88.99691
mus,2009,89.0274
mus,2010,86.93326
mus,2011,87.30706
mus,2012,87.08835
mus,2013,84.74813
mus,2014,87.14444
mus,2015,87.0957
mus,2016,87.32979
mus,2017,87.49221
mus,2018,87.25275
mus,2019,72.48956
mwi,1978,16.56381
mwi,1979,16.74192
mwi,1980,16.44157
mwi,1981,16.45945
mwi,1982,16.37674
mwi,1983,16.08648
mwi,1984,16.33238
mwi,1985,16.27516
mwi,1986,16.19942
mwi,1987,16.23761
mwi,1988,16.27447
mwi,1989,16.19781
mwi,1990,16.33367
mwi,1991,16.46944
mwi,1992,32.133
mwi,1993,40.77291
mwi,1994,68.13552
mwi,1995,67.82242
mwi,1996,67.89331
mwi,1997,67.96365
mwi,1998,67.61415
mwi,1999,58.87082
mwi,2000,58.46731
mwi,2001,58.81998
mwi,2002,58.52537
mwi,2003,58.9576
mwi,2004,55.53667
mwi,2005,54.89117
mwi,2006,54.77185
mwi,2007,55.07244
mwi,2008,54.9674
mwi,2009,61.28841
mwi,2010,61.54867
mwi,2011,61.45548
mwi,2012,61.82756
mwi,2013,61.55768
mwi,2014,60.53347
mwi,2015,60.7226
mwi,2016,60.03601
mwi,2017,59.86185
mwi,2018,57.62174
mwi,2019,56.38231
mys,1975,41.71698
mys,1976,42.02089
mys,1977,41.57223
mys,1978,41.60657
mys,1979,41.40439
mys,1980,41.48304
mys,1981,41.46005
mys,1982,41.22562
mys,1983,40.98521
mys,1984,41.19996
mys,1985,41.17441
mys,1986,40.61614
mys,1987,39.99326
mys,1988,40.28911
mys,1989,40.19132
mys,1990,40.0658
mys,1991,40.21497
mys,1992,40.31663
mys,1993,40.04882
mys,1994,40.38112
mys,1995,39.92073
mys,1996,40.02989
mys,1997,39.79632
mys,1998,40.18354
mys,1999,40.9122
mys,2000,41.05541
mys,2001,41.58607
mys,2002,41.15981
mys,2003,41.17697
mys,2004,42.34335
mys,2005,42.89439
mys,2006,42.56665
mys,2007,42.61835
mys,2008,50.37467
mys,2009,50.08515
mys,2010,50.58285
mys,2011,50.29499
mys,2012,50.68732
mys,2013,51.03379
mys,2014,50.87298
mys,2015,50.66245
mys,2016,50.77766
mys,2017,50.57575
mys,2018,56.9067
mys,2019,58.12965
nam,1991,57.10905
nam,1992,57.1839
nam,1993,57.57394
nam,1994,62.39403
nam,1995,62.02107
nam,1996,61.77213
nam,1997,61.77537
nam,1998,62.0522
nam,1999,59.53333
nam,2000,59.68974
nam,2001,59.53402
nam,2002,59.67315
nam,2003,59.93534
nam,2004,63.72253
nam,2005,63.55974
nam,2006,63.50955
nam,2007,63.4838
nam,2008,63.72942
nam,2009,60.86355
nam,2010,62.6671
nam,2011,62.47959
nam,2012,62.29057
nam,2013,61.62787
nam,2014,63.42619
nam,2015,63.86215
nam,2016,64.36043
nam,2017,62.60239
nam,2018,61.59708
nam,2019,56.95743
ner,1975,0
ner,1976,0
ner,1977,0
ner,1978,0
ner,1979,0
ner,1980,0
ner,1981,0
ner,1982,0
ner,1983,0
ner,1984,0
ner,1985,0
ner,1986,0
ner,1987,0
ner,1988,0
ner,1989,19.95905
ner,1990,30.56324
ner,1991,33.62782
ner,1992,33.21982
ner,1993,58.88426
ner,1994,58.57751
ner,1995,58.80991
ner,1996,35.24003
ner,1997,46.15174
ner,1998,46.29055
ner,1999,46.28068
ner,2000,57.56148
ner,2001,57.59296
ner,2002,57.65296
ner,2003,57.89207
ner,2004,66.82113
ner,2005,66.96927
ner,2006,66.92783
ner,2007,66.63766
ner,2008,67.16487
ner,2009,49.52083
ner,2010,0
ner,2011,69.1057
ner,2012,68.41142
ner,2013,66.88317
ner,2014,66.97387
ner,2015,66.71856
ner,2016,56.77069
ner,2017,56.67541
ner,2018,57.30722
ner,2019,54.93128
nga,1975,0
nga,1976,0
nga,1977,0
nga,1978,0
nga,1979,39.98181
nga,1980,54.28116
nga,1981,53.99405
nga,1982,54.29184
nga,1983,45.1917
nga,1984,0
nga,1985,0
nga,1986,0
nga,1987,0
nga,1988,0
nga,1989,0
nga,1990,0
nga,1991,0
nga,1992,27.94796
nga,1993,33.98644
nga,1994,0
nga,1995,0
nga,1996,0
nga,1997,0
nga,1998,29.66779
nga,1999,50.59444
nga,2000,50.48355
nga,2001,50.5652
nga,2002,50.38531
nga,2003,46.02566
nga,2004,45.94052
nga,2005,45.80673
nga,2006,45.69604
nga,2007,43.6156
nga,2008,44.82191
nga,2009,44.56616
nga,2010,44.74665
nga,2011,53.41579
nga,2012,53.27631
nga,2013,54.95354
nga,2014,55.0874
nga,2015,68.27822
nga,2016,67.85588
nga,2017,68.56273
nga,2018,68.51447
nga,2019,57.43611
nic,1975,24.19929
nic,1976,23.96342
nic,1977,24.10288
nic,1978,23.98132
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,33.72518
nic,1985,44.30878
nic,1986,44.36456
nic,1987,43.98348
nic,1988,44.46443
nic,1989,45.02424
nic,1990,71.74626
nic,1991,73.46143
nic,1992,73.02819
nic,1993,73.19792
nic,1994,72.83204
nic,1995,73.42781
nic,1996,69.22471
nic,1997,69.50277
nic,1998,69.62235
nic,1999,67.43996
nic,2000,65.41878
nic,2001,67.62479
nic,2002,68.02459
nic,2003,68.15777
nic,2004,68.52184
nic,2005,68.47497
nic,2006,62.92746
nic,2007,61.08813
nic,2008,61.44546
nic,2009,61.25186
nic,2010,61.24962
nic,2011,55.47984
nic,2012,54.94557
nic,2013,52.62504
nic,2014,52.70475
nic,2015,52.36683
nic,2016,42.84842
nic,2017,39.74212
nic,2018,37.54995
nic,2019,37.79176
nld,1975,84.09273
nld,1976,84.33538
nld,1977,84.63604
nld,1978,85.07048
nld,1979,84.48718
nld,1980,84.65462
nld,1981,84.45188
nld,1982,84.36458
nld,1983,84.45608
nld,1984,84.5541
nld,1985,84.2653
nld,1986,84.50004
nld,1987,83.84567
nld,1988,84.083
nld,1989,84.56841
nld,1990,84.00764
nld,1991,84.53193
nld,1992,84.00772
nld,1993,84.37236
nld,1994,84.22764
nld,1995,84.26996
nld,1996,84.52353
nld,1997,84.22147
nld,1998,84.17041
nld,1999,84.26588
nld,2000,84.576
nld,2001,84.40151
nld,2002,84.13806
nld,2003,83.99198
nld,2004,84.13168
nld,2005,84.32529
nld,2006,87.93906
nld,2007,87.87426
nld,2008,87.72519
nld,2009,87.80485
nld,2010,87.30134
nld,2011,88.64144
nld,2012,89.0616
nld,2013,89.26944
nld,2014,89.43317
nld,2015,88.52411
nld,2016,88.64586
nld,2017,85.47649
nld,2018,85.61693
nld,2019,84.83585
nor,1975,83.90879
nor,1976,84.62391
nor,1977,84.301
nor,1978,84.62925
nor,1979,84.53209
nor,1980,84.48738
nor,1981,84.65653
nor,1982,84.78392
nor,1983,84.37958
nor,1984,84.78196
nor,1985,84.41955
nor,1986,83.90738
nor,1987,84.50514
nor,1988,84.17723
nor,1989,84.55191
nor,1990,84.60177
nor,1991,84.31608
nor,1992,84.26159
nor,1993,84.34346
nor,1994,84.63806
nor,1995,84.54484
nor,1996,84.35707
nor,1997,84.11669
nor,1998,84.38381
nor,1999,84.72987
nor,2000,84.36969
nor,2001,84.98223
nor,2002,84.74009
nor,2003,84.49529
nor,2004,84.54586
nor,2005,85.89506
nor,2006,85.91342
nor,2007,85.75317
nor,2008,85.86116
nor,2009,87.45201
nor,2010,87.38951
nor,2011,86.74645
nor,2012,86.89761
nor,2013,83.1
nor,2014,83.3645
nor,2015,84.8784
nor,2016,84.80754
nor,2017,83.54892
nor,2018,82.79409
nor,2019,83.89819
npl,1975,0
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,18.24016
npl,1982,18.11372
npl,1983,18.65358
npl,1984,18.06716
npl,1985,18.3231
npl,1986,19.1611
npl,1987,19.10979
npl,1988,19.37249
npl,1989,19.12916
npl,1990,25.21414
npl,1991,44.97715
npl,1992,46.77315
npl,1993,46.64842
npl,1994,47.10601
npl,1995,45.5548
npl,1996,45.71251
npl,1997,44.74385
npl,1998,44.46561
npl,1999,45.14879
npl,2000,44.4641
npl,2001,44.46548
npl,2002,25.88364
npl,2003,0
npl,2004,0
npl,2005,0
npl,2006,0
npl,2007,0
npl,2008,58.20728
npl,2009,57.35795
npl,2010,57.05266
npl,2011,57.03347
npl,2012,56.71956
npl,2013,52.8457
npl,2014,64.74657
npl,2015,66.97629
npl,2016,66.50952
npl,2017,67.42963
npl,2018,71.99527
npl,2019,68.1684
nzl,1975,84.8321
nzl,1976,85.32306
nzl,1977,85.04051
nzl,1978,82.2392
nzl,1979,82.32239
nzl,1980,82.18548
nzl,1981,85.58969
nzl,1982,85.42296
nzl,1983,85.57088
nzl,1984,85.09402
nzl,1985,85.65313
nzl,1986,85.69116
nzl,1987,85.55305
nzl,1988,85.06981
nzl,1989,85.20216
nzl,1990,85.48551
nzl,1991,85.86442
nzl,1992,85.33828
nzl,1993,85.84905
nzl,1994,85.60858
nzl,1995,85.60157
nzl,1996,86.43615
nzl,1997,87.03368
nzl,1998,86.42498
nzl,1999,86.4385
nzl,2000,86.88634
nzl,2001,86.68923
nzl,2002,86.70387
nzl,2003,86.10246
nzl,2004,86.47174
nzl,2005,87.18567
nzl,2006,87.1713
nzl,2007,87.16554
nzl,2008,88.96335
nzl,2009,89.40112
nzl,2010,89.21638
nzl,2011,89.64792
nzl,2012,89.49435
nzl,2013,89.96113
nzl,2014,88.46351
nzl,2015,88.45169
nzl,2016,88.58603
nzl,2017,88.84166
nzl,2018,84.74376
nzl,2019,84.75176
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,9.55716
omn,2001,13.35459
omn,2002,17.21046
omn,2003,36.23586
omn,2004,36.73487
omn,2005,36.34248
omn,2006,36.68934
omn,2007,36.99857
omn,2008,36.81449
omn,2009,36.60554
omn,2010,36.93143
omn,2011,39.38153
omn,2012,38.88286
omn,2013,38.96897
omn,2014,38.82493
omn,2015,40.2961
omn,2016,40.09565
omn,2017,39.84062
omn,2018,39.87012
omn,2019,38.57063
pak,1975,0
pak,1976,0
pak,1977,38.96046
pak,1978,0
pak,1979,0
pak,1980,0
pak,1981,0
pak,1982,0
pak,1983,0
pak,1984,0
pak,1985,26.05093
pak,1986,26.5567
pak,1987,26.57927
pak,1988,50.53816
pak,1989,54.03199
pak,1990,54.4402
pak,1991,54.17231
pak,1992,54.34463
pak,1993,53.52839
pak,1994,53.54793
pak,1995,53.25329
pak,1996,53.96208
pak,1997,54.78511
pak,1998,54.71593
pak,1999,43.24194
pak,2000,0
pak,2001,0
pak,2002,28.99028
pak,2003,38.8896
pak,2004,39.71532
pak,2005,39.56045
pak,2006,39.88598
pak,2007,40.39484
pak,2008,49.5604
pak,2009,49.46146
pak,2010,50.65086
pak,2011,50.40149
pak,2012,50.33984
pak,2013,56.98983
pak,2014,57.25254
pak,2015,56.53288
pak,2016,56.45708
pak,2017,56.44212
pak,2018,53.39211
pak,2019,52.42871
pan,1975,17.74536
pan,1976,17.05673
pan,1977,17.25575
pan,1978,22.75063
pan,1979,24.83819
pan,1980,26.5461
pan,1981,25.91078
pan,1982,25.87843
pan,1983,27.3109
pan,1984,26.8632
pan,1985,26.78826
pan,1986,26.83622
pan,1987,26.2466
pan,1988,26.57125
pan,1989,37.52661
pan,1990,47.17049
pan,1991,72.81519
pan,1992,73.46103
pan,1993,73.13016
pan,1994,74.92396
pan,1995,75.18112
pan,1996,75.27195
pan,1997,75.3375
pan,1998,74.83932
pan,1999,74.78251
pan,2000,77.01885
pan,2001,77.01026
pan,2002,76.82275
pan,2003,77.33972
pan,2004,78.14584
pan,2005,78.0083
pan,2006,78.2565
pan,2007,78.06089
pan,2008,78.0193
pan,2009,83.50884
pan,2010,83.93144
pan,2011,83.13937
pan,2012,83.47925
pan,2013,82.77642
pan,2014,81.49725
pan,2015,81.67676
pan,2016,81.60269
pan,2017,80.22409
pan,2018,81.12069
pan,2019,78.23372
per,1975,0
per,1976,0
per,1977,0
per,1978,38.04676
per,1979,0
per,1980,72.84419
per,1981,73.06856
per,1982,73.33847
per,1983,73.18312
per,1984,72.66345
per,1985,72.78935
per,1986,72.69449
per,1987,72.60754
per,1988,72.62371
per,1989,72.69462
per,1990,67.60459
per,1991,67.38362
per,1992,53.82046
per,1993,52.21162
per,1994,51.54169
per,1995,48.63274
per,1996,49.12521
per,1997,49.22011
per,1998,49.06218
per,1999,49.13062
per,2000,46.77224
per,2001,77.40834
per,2002,76.84029
per,2003,77.16199
per,2004,76.84264
per,2005,76.90957
per,2006,81.233
per,2007,81.66603
per,2008,81.77572
per,2009,81.12002
per,2010,81.57903
per,2011,82.19265
per,2012,82.14044
per,2013,80.08689
per,2014,79.96968
per,2015,80.18299
per,2016,74.94521
per,2017,76.21971
per,2018,75.93214
per,2019,75.9886
phl,1975,0
phl,1976,0
phl,1977,20.24486
phl,1978,27.94284
phl,1979,28.50567
phl,1980,28.46277
phl,1981,31.49633
phl,1982,32.13886
phl,1983,32.03675
phl,1984,34.04295
phl,1985,34.70193
phl,1986,41.67784
phl,1987,59.38218
phl,1988,59.22469
phl,1989,59.51475
phl,1990,59.58952
phl,1991,59.73184
phl,1992,61.23623
phl,1993,61.16942
phl,1994,61.0039
phl,1995,62.18615
phl,1996,62.2993
phl,1997,62.01699
phl,1998,65.27778
phl,1999,65.45743
phl,2000,65.55116
phl,2001,61.92635
phl,2002,62.03402
phl,2003,62.24533
phl,2004,58.40314
phl,2005,57.93309
phl,2006,58.34124
phl,2007,56.89882
phl,2008,57.42806
phl,2009,57.0972
phl,2010,63.00605
phl,2011,63.04772
phl,2012,62.99786
phl,2013,63.56495
phl,2014,63.65818
phl,2015,63.00377
phl,2016,65.26354
phl,2017,64.50214
phl,2018,64.13513
phl,2019,61.91022
png,1975,57.8466
png,1976,57.651
png,1977,57.39881
png,1978,57.46833
png,1979,57.41347
png,1980,56.98475
png,1981,57.31952
png,1982,56.99332
png,1983,57.09658
png,1984,57.04151
png,1985,57.29883
png,1986,57.05794
png,1987,57.46499
png,1988,57.33977
png,1989,57.81409
png,1990,57.79762
png,1991,57.53171
png,1992,56.90117
png,1993,56.88142
png,1994,57.06652
png,1995,57.42655
png,1996,56.79115
png,1997,56.83246
png,1998,57.32849
png,1999,57.2607
png,2000,57.1833
png,2001,57.07948
png,2002,58.10787
png,2003,58.2542
png,2004,58.14721
png,2005,58.43074
png,2006,58.29905
png,2007,53.23997
png,2008,53.61006
png,2009,53.30299
png,2010,53.30742
png,2011,53.25446
png,2012,52.91015
png,2013,52.8199
png,2014,53.05669
png,2015,53.16828
png,2016,53.51406
png,2017,52.46854
png,2018,52.64323
png,2019,52.42087
pol,1975,24.15671
pol,1976,23.25526
pol,1977,23.28292
pol,1978,22.80362
pol,1979,23.13918
pol,1980,24.21656
pol,1981,23.4661
pol,1982,23.41195
pol,1983,23.50682
pol,1984,23.70442
pol,1985,23.23721
pol,1986,23.95847
pol,1987,24.66448
pol,1988,24.48419
pol,1989,51.66866
pol,1990,66.46922
pol,1991,83.91552
pol,1992,84.55958
pol,1993,85.79923
pol,1994,86.15434
pol,1995,83.12944
pol,1996,82.93673
pol,1997,85.68765
pol,1998,85.94839
pol,1999,86.11662
pol,2000,85.43481
pol,2001,85.69375
pol,2002,86.03541
pol,2003,87.01226
pol,2004,86.75088
pol,2005,88.7402
pol,2006,88.7762
pol,2007,88.56793
pol,2008,88.45999
pol,2009,88.75927
pol,2010,88.8988
pol,2011,88.66782
pol,2012,87.81297
pol,2013,87.00359
pol,2014,85.75327
pol,2015,85.48703
pol,2016,84.92132
pol,2017,81.99272
pol,2018,82.62839
pol,2019,81.61803
prk,1975,18.1829
prk,1976,18.39162
prk,1977,17.27328
prk,1978,17.71558
prk,1979,17.85192
prk,1980,17.59263
prk,1981,17.287
prk,1982,17.73194
prk,1983,17.98061
prk,1984,17.84416
prk,1985,18.17037
prk,1986,16.21938
prk,1987,15.95028
prk,1988,16.08569
prk,1989,15.78083
prk,1990,17.973
prk,1991,17.92426
prk,1992,17.60512
prk,1993,17.4406
prk,1994,15.22901
prk,1995,15.89799
prk,1996,15.46653
prk,1997,15.49115
prk,1998,14.74653
prk,1999,15.17244
prk,2000,14.91579
prk,2001,14.85116
prk,2002,14.54577
prk,2003,15.62876
prk,2004,15.60562
prk,2005,15.30922
prk,2006,15.68496
prk,2007,15.42399
prk,2008,15.70727
prk,2009,14.8667
prk,2010,14.61068
prk,2011,14.42217
prk,2012,15.46159
prk,2013,15.86621
prk,2014,15.95907
prk,2015,15.57917
prk,2016,15.90837
prk,2017,16.13152
prk,2018,16.06229
prk,2019,16.05447
prt,1975,59.25664
prt,1976,72.17464
prt,1977,73.009
prt,1978,73.01641
prt,1979,79.51501
prt,1980,79.86127
prt,1981,80.09641
prt,1982,79.8797
prt,1983,83.92899
prt,1984,83.7693
prt,1985,85.65581
prt,1986,84.98875
prt,1987,84.8888
prt,1988,85.37352
prt,1989,85.31887
prt,1990,84.96996
prt,1991,85.25378
prt,1992,84.72619
prt,1993,84.88502
prt,1994,84.74877
prt,1995,85.93567
prt,1996,86.74788
prt,1997,86.19872
prt,1998,86.12529
prt,1999,86.1719
prt,2000,85.88183
prt,2001,85.37605
prt,2002,86.18926
prt,2003,86.43821
prt,2004,85.97527
prt,2005,95.08639
prt,2006,95.04495
prt,2007,95.4632
prt,2008,94.93042
prt,2009,95.05357
prt,2010,95.47213
prt,2011,90.84201
prt,2012,90.48835
prt,2013,86.52937
prt,2014,86.48046
prt,2015,89.49928
prt,2016,89.05373
prt,2017,89.64439
prt,2018,87.80129
prt,2019,85.67529
pry,1975,26.80712
pry,1976,26.92148
pry,1977,26.70014
pry,1978,27.41674
pry,1979,27.17648
pry,1980,27.40594
pry,1981,27.04845
pry,1982,27.33466
pry,1983,27.9657
pry,1984,27.89275
pry,1985,27.7608
pry,1986,28.02501
pry,1987,27.68098
pry,1988,28.24059
pry,1989,39.4593
pry,1990,44.60578
pry,1991,52.47403
pry,1992,54.20311
pry,1993,56.85094
pry,1994,56.40778
pry,1995,56.6148
pry,1996,56.74519
pry,1997,56.97722
pry,1998,59.56229
pry,1999,58.99191
pry,2000,59.2858
pry,2001,59.26644
pry,2002,59.45058
pry,2003,66.86449
pry,2004,66.87098
pry,2005,66.69848
pry,2006,66.84592
pry,2007,67.04534
pry,2008,69.74018
pry,2009,70.03618
pry,2010,69.97437
pry,2011,70.35409
pry,2012,69.47346
pry,2013,69.57913
pry,2014,70.10944
pry,2015,70.12365
pry,2016,70.88892
pry,2017,70.70502
pry,2018,66.71333
pry,2019,66.72413
qat,1975,0
qat,1976,0
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,0
qat,2017,0
qat,2018,0
qat,2019,0
rou,1975,21.72007
rou,1976,21.43774
rou,1977,21.22761
rou,1978,21.43448
rou,1979,21.74231
rou,1980,21.47863
rou,1981,21.50388
rou,1982,21.67466
