country,time,freligion_idea
gtm,1993,49.35728
gtm,1994,49.35728
gtm,1995,50.95669
gtm,1996,50.95669
gtm,1997,58.69608
gtm,1998,58.69608
gtm,1999,58.69608
gtm,2000,62.83813
gtm,2001,57.7149
gtm,2002,57.7149
gtm,2003,57.7149
gtm,2004,62.83813
gtm,2005,62.83813
gtm,2006,62.83813
gtm,2007,57.7149
gtm,2008,57.7149
gtm,2009,62.83813
gtm,2010,62.83813
gtm,2011,62.83813
gtm,2012,62.83813
gtm,2013,69.60543
gtm,2014,63.61022
gtm,2015,63.61022
gtm,2016,59.82899
gtm,2017,70.89135
gtm,2018,64.29938
gtm,2019,62.21657
hnd,1975,53.49455
hnd,1976,53.49455
hnd,1977,53.49455
hnd,1978,53.07663
hnd,1979,53.07663
hnd,1980,53.07663
hnd,1981,59.91313
hnd,1982,59.47364
hnd,1983,59.47364
hnd,1984,59.47364
hnd,1985,59.47364
hnd,1986,59.91313
hnd,1987,55.89994
hnd,1988,60.30269
hnd,1989,56.46856
hnd,1990,50.58918
hnd,1991,62.21251
hnd,1992,62.21251
hnd,1993,62.21251
hnd,1994,66.15721
hnd,1995,66.15721
hnd,1996,66.15721
hnd,1997,66.15721
hnd,1998,66.15721
hnd,1999,66.15721
hnd,2000,66.15721
hnd,2001,60.75718
hnd,2002,60.75718
hnd,2003,60.75718
hnd,2004,60.75718
hnd,2005,60.75718
hnd,2006,60.75718
hnd,2007,60.75718
hnd,2008,66.15721
hnd,2009,67.28848
hnd,2010,62.56347
hnd,2011,60.75718
hnd,2012,66.15721
hnd,2013,69.91418
hnd,2014,66.1508
hnd,2015,61.4048
hnd,2016,61.4048
hnd,2017,59.2603
hnd,2018,65.9776
hnd,2019,64.56044
hrv,1991,51.62187
hrv,1992,50.87403
hrv,1993,55.25349
hrv,1994,50.87403
hrv,1995,50.87403
hrv,1996,52.38157
hrv,1997,52.38157
hrv,1998,52.38157
hrv,1999,58.90272
hrv,2000,66.84228
hrv,2001,66.84228
hrv,2002,66.84228
hrv,2003,66.84228
hrv,2004,66.84228
hrv,2005,66.84228
hrv,2006,70.83722
hrv,2007,73.76797
hrv,2008,73.76797
hrv,2009,73.76797
hrv,2010,63.28968
hrv,2011,73.76797
hrv,2012,73.76797
hrv,2013,72.26916
hrv,2014,66.28669
hrv,2015,72.26916
hrv,2016,67.3566
hrv,2017,66.18185
hrv,2018,63.01109
hrv,2019,63.01109
hti,1975,31.56318
hti,1976,31.56318
hti,1977,31.56318
hti,1978,31.56318
hti,1979,31.56318
hti,1980,31.56318
hti,1981,42.05894
hti,1982,42.05894
hti,1983,42.05894
hti,1984,42.05894
hti,1985,31.23906
hti,1986,53.54852
hti,1987,60.76378
hti,1988,55.24066
hti,1989,60.76378
hti,1990,60.76378
hti,1991,46.62679
hti,1992,37.77687
hti,1993,50.95406
hti,1994,52.51115
hti,1995,61.74513
hti,1996,61.74513
hti,1997,61.74513
hti,1998,61.74513
hti,1999,61.74513
hti,2000,61.74513
hti,2001,56.33363
hti,2002,56.48273
hti,2003,58.21289
hti,2004,64.02599
hti,2005,63.14975
hti,2006,63.14975
hti,2007,66.15721
hti,2008,66.15721
hti,2009,66.15721
hti,2010,66.15721
hti,2011,62.56347
hti,2012,66.15721
hti,2013,68.59715
hti,2014,68.59715
hti,2015,62.07592
hti,2016,62.07592
hti,2017,50.54264
hti,2018,53.01174
hti,2019,53.01174
hun,1975,21.99583
hun,1976,21.99583
hun,1977,21.99583
hun,1978,21.99583
hun,1979,21.99583
hun,1980,24.21224
hun,1981,28.30397
hun,1982,27.15788
hun,1983,23.39353
hun,1984,23.39353
hun,1985,23.39353
hun,1986,27.15788
hun,1987,27.15788
hun,1988,25.13448
hun,1989,41.33696
hun,1990,100
hun,1991,100
hun,1992,100
hun,1993,91.00888
hun,1994,100
hun,1995,100
hun,1996,100
hun,1997,100
hun,1998,100
hun,1999,100
hun,2000,86.68928
hun,2001,91.00888
hun,2002,100
hun,2003,100
hun,2004,100
hun,2005,100
hun,2006,100
hun,2007,100
hun,2008,100
hun,2009,100
hun,2010,90.80873
hun,2011,64.02256
hun,2012,55.73157
hun,2013,55.73157
hun,2014,55.73157
hun,2015,54.6886
hun,2016,54.6886
hun,2017,53.60082
hun,2018,54.6886
hun,2019,56.52828
idn,1975,36.22173
idn,1976,36.22173
idn,1977,36.22173
idn,1978,36.22173
idn,1979,36.22173
idn,1980,34.10841
idn,1981,38.28657
idn,1982,38.28657
idn,1983,36.02801
idn,1984,32.4766
idn,1985,30.5251
idn,1986,30.5251
idn,1987,30.5251
idn,1988,30.5251
idn,1989,30.5251
idn,1990,32.4766
idn,1991,32.4766
idn,1992,32.4766
idn,1993,32.4766
idn,1994,32.4766
idn,1995,32.4766
idn,1996,36.02801
idn,1997,36.02801
idn,1998,43.01402
idn,1999,45.97445
idn,2000,45.97445
idn,2001,45.97445
idn,2002,45.97445
idn,2003,45.97445
idn,2004,47.87031
idn,2005,44.1542
idn,2006,47.87031
idn,2007,42.25456
idn,2008,41.72737
idn,2009,40.27862
idn,2010,40.27862
idn,2011,40.27862
idn,2012,40.27862
idn,2013,41.0781
idn,2014,41.0781
idn,2015,42.02554
idn,2016,42.02554
idn,2017,42.02554
idn,2018,41.04287
idn,2019,32.02188
ind,1975,53.49455
ind,1976,53.49455
ind,1977,56.68464
ind,1978,56.68464
ind,1979,51.07222
ind,1980,49.87741
ind,1981,58.01867
ind,1982,54.56441
ind,1983,51.64782
ind,1984,45.36791
ind,1985,50.61275
ind,1986,53.57375
ind,1987,53.57375
ind,1988,50.61275
ind,1989,47.88439
ind,1990,50.69137
ind,1991,54.00303
ind,1992,50.69137
ind,1993,46.17746
ind,1994,49.01992
ind,1995,49.01992
ind,1996,51.9919
ind,1997,51.9919
ind,1998,50.70432
ind,1999,50.70432
ind,2000,44.56506
ind,2001,38.91913
ind,2002,38.91913
ind,2003,40.54525
ind,2004,49.01992
ind,2005,48.98391
ind,2006,51.60492
ind,2007,51.60492
ind,2008,51.60492
ind,2009,51.60492
ind,2010,48.98391
ind,2011,48.98391
ind,2012,48.98391
ind,2013,50.35638
ind,2014,38.742
ind,2015,36.32558
ind,2016,44.48384
ind,2017,35.05575
ind,2018,35.05575
ind,2019,30.74861
irl,1975,65.79739
irl,1976,65.79739
irl,1977,65.79739
irl,1978,65.79739
irl,1979,65.79739
irl,1980,65.79739
irl,1981,73.62752
irl,1982,73.62752
irl,1983,73.62752
irl,1984,69.31915
irl,1985,73.62752
irl,1986,73.62752
irl,1987,69.31915
irl,1988,69.31915
irl,1989,73.62752
irl,1990,69.31915
irl,1991,73.62752
irl,1992,69.31915
irl,1993,73.62752
irl,1994,73.62752
irl,1995,73.62752
irl,1996,73.62752
irl,1997,73.62752
irl,1998,73.62752
irl,1999,73.62752
irl,2000,73.62752
irl,2001,73.62752
irl,2002,73.62752
irl,2003,73.62752
irl,2004,73.62752
irl,2005,73.62752
irl,2006,73.62752
irl,2007,70.85498
irl,2008,69.31915
irl,2009,76.88352
irl,2010,76.88352
irl,2011,76.88352
irl,2012,82.17936
irl,2013,77.52716
irl,2014,77.52716
irl,2015,77.52716
irl,2016,72.80099
irl,2017,80.44813
irl,2018,66.38826
irl,2019,75.41581
irn,1975,25.54338
irn,1976,23.11578
irn,1977,23.11578
irn,1978,23.11578
irn,1979,18.66101
irn,1980,9.52305
irn,1981,9.21383
irn,1982,9.21383
irn,1983,9.21383
irn,1984,9.21383
irn,1985,9.21383
irn,1986,9.21383
irn,1987,9.21383
irn,1988,9.21383
irn,1989,13.89436
irn,1990,13.89436
irn,1991,13.89436
irn,1992,13.89436
irn,1993,18.10636
irn,1994,18.10636
irn,1995,18.10636
irn,1996,18.10636
irn,1997,18.10636
irn,1998,20.52977
irn,1999,20.52977
irn,2000,20.52977
irn,2001,20.52977
irn,2002,20.52977
irn,2003,20.52977
irn,2004,20.52977
irn,2005,20.52977
irn,2006,20.52977
irn,2007,20.52977
irn,2008,20.52977
irn,2009,20.52977
irn,2010,23.39353
irn,2011,25.13448
irn,2012,22.41247
irn,2013,22.41247
irn,2014,22.41247
irn,2015,22.41247
irn,2016,22.41247
irn,2017,20.52977
irn,2018,20.52977
irn,2019,20.52977
irq,1975,25.04208
irq,1976,25.04208
irq,1977,25.04208
irq,1978,25.04208
irq,1979,25.04208
irq,1980,19.41082
irq,1981,18.69401
irq,1982,23.65372
irq,1983,24.74028
irq,1984,23.65372
irq,1985,23.65372
irq,1986,23.65372
irq,1987,24.74028
irq,1988,23.65372
irq,1989,23.65372
irq,1990,23.65372
irq,1991,18.69401
irq,1992,18.69401
irq,1993,18.69401
irq,1994,18.69401
irq,1995,18.69401
irq,1996,18.69401
irq,1997,18.69401
irq,1998,18.69401
irq,1999,18.69401
irq,2000,18.69401
irq,2001,18.69401
irq,2002,18.69401
irq,2003,30.62995
irq,2004,37.87634
irq,2005,35.80308
irq,2006,33.90179
irq,2007,33.90179
irq,2008,33.90179
irq,2009,33.90179
irq,2010,33.90179
irq,2011,33.90179
irq,2012,33.90179
irq,2013,31.01414
irq,2014,28.71191
irq,2015,31.01414
irq,2016,29.38637
irq,2017,31.01414
irq,2018,38.23429
irq,2019,37.01461
isl,1975,80.51855
isl,1976,80.51855
isl,1977,80.51855
isl,1978,80.51855
isl,1979,80.51855
isl,1980,80.51855
isl,1981,80.94598
isl,1982,80.94598
isl,1983,80.94598
isl,1984,80.94598
isl,1985,80.94598
isl,1986,80.94598
isl,1987,80.94598
isl,1988,80.94598
isl,1989,80.94598
isl,1990,84.28849
isl,1991,84.28849
isl,1992,84.28849
isl,1993,84.28849
isl,1994,84.28849
isl,1995,84.28849
isl,1996,84.28849
isl,1997,84.28849
isl,1998,84.28849
isl,1999,84.28849
isl,2000,84.28849
isl,2001,84.28849
isl,2002,84.28849
isl,2003,84.28849
isl,2004,84.28849
isl,2005,78.86511
isl,2006,78.86511
isl,2007,78.86511
isl,2008,84.28849
isl,2009,84.28849
isl,2010,76.88352
isl,2011,76.88352
isl,2012,76.88352
isl,2013,73.76797
isl,2014,67.3566
isl,2015,63.01109
isl,2016,63.01109
isl,2017,73.76797
isl,2018,72.52244
isl,2019,72.52244
isr,1975,62.80938
isr,1976,62.80938
isr,1977,62.80938
isr,1978,62.80938
isr,1979,62.80938
isr,1980,62.80938
isr,1981,60.83145
isr,1982,59.09649
isr,1983,60.83145
isr,1984,59.09649
isr,1985,64.291
isr,1986,60.83145
isr,1987,60.83145
isr,1988,64.291
isr,1989,64.291
isr,1990,60.83145
isr,1991,64.291
isr,1992,60.83145
isr,1993,59.09649
isr,1994,60.83145
isr,1995,59.09649
isr,1996,60.83145
isr,1997,59.09649
isr,1998,60.83145
isr,1999,59.09649
isr,2000,60.83145
isr,2001,59.09649
isr,2002,60.83145
isr,2003,60.83145
isr,2004,59.09649
isr,2005,59.09649
isr,2006,59.09649
isr,2007,59.09649
isr,2008,59.09649
isr,2009,59.09649
isr,2010,59.09649
isr,2011,60.83145
isr,2012,59.09649
isr,2013,57.33812
isr,2014,57.33812
isr,2015,55.30532
isr,2016,57.33812
isr,2017,58.80946
isr,2018,57.60276
isr,2019,62.87593
ita,1975,73.36332
ita,1976,73.36332
ita,1977,73.36332
ita,1978,73.36332
ita,1979,73.36332
ita,1980,73.36332
ita,1981,74.12712
ita,1982,74.12712
ita,1983,74.12712
ita,1984,74.12712
ita,1985,74.12712
ita,1986,74.12712
ita,1987,74.12712
ita,1988,74.12712
ita,1989,74.12712
ita,1990,74.12712
ita,1991,74.12712
ita,1992,74.12712
ita,1993,74.12712
ita,1994,74.12712
ita,1995,74.12712
ita,1996,74.12712
ita,1997,74.12712
ita,1998,74.12712
ita,1999,74.12712
ita,2000,74.12712
ita,2001,74.12712
ita,2002,74.12712
ita,2003,74.12712
ita,2004,74.12712
ita,2005,69.84327
ita,2006,63.21118
ita,2007,63.21118
ita,2008,63.21118
ita,2009,63.21118
ita,2010,63.21118
ita,2011,72.52244
ita,2012,72.52244
ita,2013,71.36873
ita,2014,61.35669
ita,2015,61.35669
ita,2016,60.49883
ita,2017,61.00571
ita,2018,64.0257
ita,2019,67.52863
jam,1975,63.84876
jam,1976,63.84876
jam,1977,63.84876
jam,1978,63.84876
jam,1979,63.84876
jam,1980,72.56329
jam,1981,73.82413
jam,1982,73.82413
jam,1983,73.82413
jam,1984,73.82413
jam,1985,73.82413
jam,1986,73.82413
jam,1987,73.82413
jam,1988,73.82413
jam,1989,73.82413
jam,1990,73.82413
jam,1991,73.82413
jam,1992,73.82413
jam,1993,73.82413
jam,1994,73.82413
jam,1995,73.82413
jam,1996,73.82413
jam,1997,73.82413
jam,1998,73.82413
jam,1999,73.82413
jam,2000,67.94726
jam,2001,67.94726
jam,2002,67.94726
jam,2003,73.82413
jam,2004,73.82413
jam,2005,73.82413
jam,2006,73.82413
jam,2007,73.82413
jam,2008,73.82413
jam,2009,73.82413
jam,2010,73.82413
jam,2011,73.82413
jam,2012,73.82413
jam,2013,79.08838
jam,2014,71.96034
jam,2015,79.08838
jam,2016,74.36412
jam,2017,76.06381
jam,2018,76.06381
jam,2019,73.86427
jor,1975,41.14659
jor,1976,41.14659
jor,1977,41.14659
jor,1978,41.14659
jor,1979,41.14659
jor,1980,41.14659
jor,1981,42.27685
jor,1982,42.27685
jor,1983,42.27685
jor,1984,41.80704
jor,1985,41.80704
jor,1986,41.80704
jor,1987,41.80704
jor,1988,37.29474
jor,1989,42.27685
jor,1990,38.13439
jor,1991,42.27685
jor,1992,38.13439
jor,1993,37.29474
jor,1994,42.27685
jor,1995,38.13439
jor,1996,38.13439
jor,1997,41.80704
jor,1998,38.13439
jor,1999,38.13439
jor,2000,38.13439
jor,2001,42.27685
jor,2002,37.29474
jor,2003,36.69425
jor,2004,36.69425
jor,2005,36.69425
jor,2006,40.58627
jor,2007,36.69425
jor,2008,36.69425
jor,2009,37.77687
jor,2010,37.77687
jor,2011,37.77687
jor,2012,37.77687
jor,2013,31.96554
jor,2014,31.96554
jor,2015,31.96554
jor,2016,30.80618
jor,2017,30.80618
jor,2018,30.80618
jor,2019,33.59658
jpn,1975,72.80257
jpn,1976,72.80257
jpn,1977,72.80257
jpn,1978,72.80257
jpn,1979,72.80257
jpn,1980,72.80257
jpn,1981,73.80349
jpn,1982,73.80349
jpn,1983,73.80349
jpn,1984,73.80349
jpn,1985,73.80349
jpn,1986,73.80349
jpn,1987,73.80349
jpn,1988,73.80349
jpn,1989,73.80349
jpn,1990,73.80349
jpn,1991,73.80349
jpn,1992,73.80349
jpn,1993,73.80349
jpn,1994,73.80349
jpn,1995,73.80349
jpn,1996,73.80349
jpn,1997,73.80349
jpn,1998,73.80349
jpn,1999,73.80349
jpn,2000,73.80349
jpn,2001,73.80349
jpn,2002,73.80349
jpn,2003,73.80349
jpn,2004,73.80349
jpn,2005,73.80349
jpn,2006,73.80349
jpn,2007,73.80349
jpn,2008,73.80349
jpn,2009,73.80349
jpn,2010,73.80349
jpn,2011,68.58622
jpn,2012,73.80349
jpn,2013,73.80349
jpn,2014,73.80349
jpn,2015,67.43946
jpn,2016,67.43946
jpn,2017,64.89347
jpn,2018,68.51849
jpn,2019,68.83413
kaz,1991,42.28265
kaz,1992,46.05346
kaz,1993,46.99722
kaz,1994,46.99722
kaz,1995,46.99722
kaz,1996,44.16742
kaz,1997,44.16742
kaz,1998,44.16742
kaz,1999,41.04287
kaz,2000,39.93026
kaz,2001,37.45269
kaz,2002,37.45269
kaz,2003,37.45269
kaz,2004,37.45269
kaz,2005,37.45269
kaz,2006,37.45269
kaz,2007,37.45269
kaz,2008,40.68147
kaz,2009,40.68147
kaz,2010,36.20025
kaz,2011,27.37442
kaz,2012,27.37442
kaz,2013,25.13448
kaz,2014,25.13448
kaz,2015,25.13448
kaz,2016,25.13448
kaz,2017,23.39353
kaz,2018,27.37442
kaz,2019,27.37442
ken,1975,54.82859
ken,1976,54.82859
ken,1977,54.82859
ken,1978,54.82859
ken,1979,54.82859
ken,1980,54.82859
ken,1981,48.50454
ken,1982,48.50454
ken,1983,48.50454
ken,1984,48.50454
ken,1985,48.50454
ken,1986,48.50454
ken,1987,48.50454
ken,1988,48.50454
ken,1989,45.36791
ken,1990,46.3388
ken,1991,58.81468
ken,1992,52.49237
ken,1993,55.13822
ken,1994,58.81468
ken,1995,49.61575
ken,1996,58.81468
ken,1997,55.13822
ken,1998,55.13822
ken,1999,52.49237
ken,2000,52.17748
ken,2001,54.61184
ken,2002,54.38797
ken,2003,50.70544
ken,2004,57.10034
ken,2005,50.70544
ken,2006,57.10034
ken,2007,53.60082
ken,2008,53.60082
ken,2009,53.60082
ken,2010,53.8048
ken,2011,51.1984
ken,2012,53.8048
ken,2013,44.65479
ken,2014,40.73091
ken,2015,40.73091
ken,2016,41.41096
ken,2017,40.73091
ken,2018,42.02339
ken,2019,42.84756
kgz,1991,38.46565
kgz,1992,43.50703
kgz,1993,46.05346
kgz,1994,47.70079
kgz,1995,44.83837
kgz,1996,47.46685
kgz,1997,47.46685
kgz,1998,47.46685
kgz,1999,47.46685
kgz,2000,44.83837
kgz,2001,42.27685
kgz,2002,38.13439
kgz,2003,42.27685
kgz,2004,42.95095
kgz,2005,42.95095
kgz,2006,42.95095
kgz,2007,41.33696
kgz,2008,41.33696
kgz,2009,34.41737
kgz,2010,35.05575
kgz,2011,35.05575
kgz,2012,35.05575
kgz,2013,32.02188
kgz,2014,32.02188
kgz,2015,30.74861
kgz,2016,33.52705
kgz,2017,30.04605
kgz,2018,37.01461
kgz,2019,41.489
khm,1975,0.16117
khm,1976,0.16117
khm,1977,0.16117
khm,1978,0.16117
khm,1979,8.26982
khm,1980,20.74333
khm,1981,20.74333
khm,1982,20.74333
khm,1983,20.74333
khm,1984,20.74333
khm,1985,20.74333
khm,1986,20.74333
khm,1987,20.74333
khm,1988,20.00588
khm,1989,25.13448
khm,1990,28.80483
khm,1991,25.13448
khm,1992,35.71884
khm,1993,47.201
khm,1994,54.28238
khm,1995,54.28238
khm,1996,48.38589
khm,1997,48.38589
khm,1998,45.59604
khm,1999,54.28238
khm,2000,45.59604
khm,2001,48.38589
khm,2002,48.38589
khm,2003,45.59604
khm,2004,48.38589
khm,2005,48.38589
khm,2006,48.38589
khm,2007,48.38589
khm,2008,48.38589
khm,2009,48.38589
khm,2010,50.57307
khm,2011,54.28238
khm,2012,54.28238
khm,2013,55.9144
khm,2014,53.75222
khm,2015,44.83837
khm,2016,43.35608
khm,2017,43.35608
khm,2018,44.48384
khm,2019,43.01402
kor,1975,55.00585
kor,1976,55.00585
kor,1977,55.00585
kor,1978,46.72189
kor,1979,46.72189
kor,1980,59.11011
kor,1981,56.7622
kor,1982,61.15763
kor,1983,61.15763
kor,1984,56.7622
kor,1985,55.03355
kor,1986,55.03355
kor,1987,55.03355
kor,1988,76.42271
kor,1989,69.84509
kor,1990,76.42271
kor,1991,76.42271
kor,1992,76.42271
kor,1993,78.96518
kor,1994,78.96518
kor,1995,78.96518
kor,1996,78.96518
kor,1997,78.96518
kor,1998,78.96518
kor,1999,78.96518
kor,2000,78.96518
kor,2001,78.96518
kor,2002,78.96518
kor,2003,78.96518
kor,2004,78.96518
kor,2005,78.96518
kor,2006,78.96518
kor,2007,78.96518
kor,2008,77.63866
kor,2009,77.63866
kor,2010,71.4093
kor,2011,77.63866
kor,2012,68.62158
kor,2013,68.62158
kor,2014,60.39718
kor,2015,60.39718
kor,2016,60.39718
kor,2017,71.81906
kor,2018,72.80099
kor,2019,71.35197
kwt,1975,40.50314
kwt,1976,40.50314
kwt,1977,40.50314
kwt,1978,40.50314
kwt,1979,40.50314
kwt,1980,38.77189
kwt,1981,36.51274
kwt,1982,40.13188
kwt,1983,34.65868
kwt,1984,31.01414
kwt,1985,31.01414
kwt,1986,31.01414
kwt,1987,34.65868
kwt,1988,31.01414
kwt,1989,31.01414
kwt,1990,30.74861
kwt,1991,34.06696
kwt,1992,40.25281
kwt,1993,40.25281
kwt,1994,40.25281
kwt,1995,40.25281
kwt,1996,37.01461
kwt,1997,37.01461
kwt,1998,37.01461
kwt,1999,35.33545
kwt,2000,40.25281
kwt,2001,40.25281
kwt,2002,40.25281
kwt,2003,37.01461
kwt,2004,37.01461
kwt,2005,37.01461
kwt,2006,32.02188
kwt,2007,32.02188
kwt,2008,32.02188
kwt,2009,35.33545
kwt,2010,32.02188
kwt,2011,35.33545
kwt,2012,35.33545
kwt,2013,35.33545
kwt,2014,32.02188
kwt,2015,35.33545
kwt,2016,35.33545
kwt,2017,33.07263
kwt,2018,33.07263
kwt,2019,34.8644
lao,1975,30.2956
lao,1976,18.66101
lao,1977,18.66101
lao,1978,18.66101
lao,1979,18.66101
lao,1980,18.66101
lao,1981,22.4652
lao,1982,22.4652
lao,1983,23.38239
lao,1984,18.10636
lao,1985,18.10636
lao,1986,24.71443
lao,1987,24.71443
lao,1988,24.71443
lao,1989,24.71443
lao,1990,24.71443
lao,1991,28.30397
lao,1992,27.15788
lao,1993,27.15788
lao,1994,27.15788
lao,1995,23.39353
lao,1996,23.39353
lao,1997,23.39353
lao,1998,23.39353
lao,1999,23.39353
lao,2000,23.39353
lao,2001,21.25743
lao,2002,23.39353
lao,2003,23.39353
lao,2004,23.39353
lao,2005,23.39353
lao,2006,23.39353
lao,2007,23.39353
lao,2008,23.39353
lao,2009,23.39353
lao,2010,23.39353
lao,2011,23.39353
lao,2012,23.39353
lao,2013,25.7016
lao,2014,25.7016
lao,2015,25.7016
lao,2016,25.7016
lao,2017,25.7016
lao,2018,25.7016
lao,2019,27.59769
lbn,1975,58.46009
lbn,1976,52.67597
lbn,1977,52.67597
lbn,1978,52.67597
lbn,1979,52.67597
lbn,1980,52.67597
lbn,1981,55.33336
lbn,1982,55.33336
lbn,1983,55.33336
lbn,1984,55.33336
lbn,1985,55.33336
lbn,1986,55.33336
lbn,1987,55.33336
lbn,1988,55.33336
lbn,1989,55.33336
lbn,1990,55.33336
lbn,1991,60.31653
lbn,1992,60.31653
lbn,1993,60.31653
lbn,1994,60.31653
lbn,1995,60.31653
lbn,1996,60.31653
lbn,1997,60.31653
lbn,1998,60.31653
lbn,1999,60.31653
lbn,2000,60.31653
lbn,2001,62.61133
lbn,2002,58.15318
lbn,2003,55.51177
lbn,2004,58.15318
lbn,2005,58.15318
lbn,2006,58.15318
lbn,2007,58.03389
lbn,2008,58.15318
lbn,2009,58.15318
lbn,2010,62.00451
lbn,2011,57.83538
lbn,2012,60.74585
lbn,2013,62.8167
lbn,2014,59.22486
lbn,2015,54.52853
lbn,2016,59.0023
lbn,2017,56.7363
lbn,2018,52.78643
lbn,2019,53.38925
lbr,1975,66.10159
lbr,1976,66.10159
lbr,1977,66.10159
lbr,1978,66.10159
lbr,1979,66.10159
lbr,1980,62.38536
lbr,1981,64.11613
lbr,1982,64.11613
lbr,1983,64.11613
lbr,1984,65.60357
lbr,1985,61.27286
lbr,1986,65.21309
lbr,1987,65.21309
lbr,1988,65.21309
lbr,1989,65.21309
lbr,1990,55.25287
lbr,1991,55.25287
lbr,1992,55.25287
lbr,1993,55.25287
lbr,1994,56.68464
lbr,1995,56.68464
lbr,1996,58.81624
lbr,1997,59.26338
lbr,1998,62.86164
lbr,1999,58.31018
lbr,2000,61.74513
lbr,2001,58.31018
lbr,2002,61.74513
lbr,2003,61.74513
lbr,2004,72.30589
lbr,2005,68.71627
lbr,2006,73.62229
lbr,2007,73.62229
lbr,2008,73.62229
lbr,2009,62.08934
lbr,2010,72.15321
lbr,2011,73.62752
lbr,2012,73.62752
lbr,2013,76.88352
lbr,2014,76.88352
lbr,2015,76.88352
lbr,2016,76.88352
lbr,2017,66.41465
lbr,2018,56.05383
lbr,2019,55.72589
lby,1975,9.52305
lby,1976,9.52305
lby,1977,9.52305
lby,1978,9.52305
lby,1979,9.52305
lby,1980,9.52305
lby,1981,9.21383
lby,1982,15.18607
lby,1983,15.18607
lby,1984,9.21383
lby,1985,15.18607
lby,1986,9.21383
lby,1987,9.21383
lby,1988,9.21383
lby,1989,15.18607
lby,1990,9.21383
lby,1991,9.21383
lby,1992,9.21383
lby,1993,9.21383
lby,1994,9.21383
lby,1995,9.21383
lby,1996,15.18607
lby,1997,9.21383
lby,1998,15.18607
lby,1999,9.21383
lby,2000,9.21383
lby,2001,9.21383
lby,2002,9.21383
lby,2003,9.21383
lby,2004,9.21383
lby,2005,9.21383
lby,2006,9.21383
lby,2007,15.18607
lby,2008,15.18607
lby,2009,9.21383
lby,2010,9.21383
lby,2011,28.58244
lby,2012,34.75213
lby,2013,33.90263
lby,2014,26.69893
lby,2015,26.69893
lby,2016,32.15139
lby,2017,27.13441
lby,2018,22.15883
lby,2019,19.11174
lka,1975,65.98542
lka,1976,65.98542
lka,1977,65.98542
lka,1978,65.98542
lka,1979,65.98542
lka,1980,65.98542
lka,1981,68.85496
lka,1982,68.85496
lka,1983,61.15528
lka,1984,61.15528
lka,1985,58.69982
lka,1986,58.69982
lka,1987,58.69982
lka,1988,58.69982
lka,1989,58.69982
lka,1990,58.69982
lka,1991,58.69982
lka,1992,58.69982
lka,1993,52.55034
lka,1994,59.63148
lka,1995,56.17759
lka,1996,56.17759
lka,1997,59.63148
lka,1998,53.94207
lka,1999,59.63148
lka,2000,55.06198
lka,2001,58.69982
lka,2002,55.06198
lka,2003,47.0081
lka,2004,49.89704
lka,2005,46.17746
lka,2006,47.62322
lka,2007,44.56506
lka,2008,47.62322
lka,2009,47.62322
lka,2010,45.97445
lka,2011,55.13936
lka,2012,49.26738
lka,2013,49.26738
lka,2014,48.49121
lka,2015,51.18272
lka,2016,47.54309
lka,2017,47.39112
lka,2018,53.01174
lka,2019,43.66453
lso,1975,61.97697
lso,1976,61.97697
lso,1977,61.97697
lso,1978,61.97697
lso,1979,62.25928
lso,1980,62.25928
lso,1981,64.43354
lso,1982,64.43354
lso,1983,64.43354
lso,1984,64.43354
lso,1985,56.31678
lso,1986,59.42797
lso,1987,64.70971
lso,1988,64.70971
lso,1989,64.70971
lso,1990,64.70971
lso,1991,64.70971
lso,1992,64.70971
lso,1993,66.23016
lso,1994,66.23016
lso,1995,66.23016
lso,1996,66.23016
lso,1997,66.23016
lso,1998,64.6963
lso,1999,66.23016
lso,2000,66.23016
lso,2001,66.23016
lso,2002,66.23016
lso,2003,66.23016
lso,2004,66.23016
lso,2005,66.23016
lso,2006,66.23016
lso,2007,66.23016
lso,2008,66.23016
lso,2009,63.4823
lso,2010,68.51849
lso,2011,68.51849
lso,2012,68.51849
lso,2013,69.64576
lso,2014,69.64576
lso,2015,69.64576
lso,2016,69.64576
lso,2017,66.18185
lso,2018,69.64576
lso,2019,71.36873
ltu,1991,76.17118
ltu,1992,76.17118
ltu,1993,76.17118
ltu,1994,71.35197
ltu,1995,76.17118
ltu,1996,64.00236
ltu,1997,64.00236
ltu,1998,64.00236
ltu,1999,68.99092
ltu,2000,64.00236
ltu,2001,64.00236
ltu,2002,76.17118
ltu,2003,64.00236
ltu,2004,68.72969
ltu,2005,61.60256
ltu,2006,73.91573
ltu,2007,73.91573
ltu,2008,73.91573
ltu,2009,73.91573
ltu,2010,73.91573
ltu,2011,76.69128
ltu,2012,82.17936
ltu,2013,82.17936
ltu,2014,76.69128
ltu,2015,82.17936
ltu,2016,72.26916
ltu,2017,72.26916
ltu,2018,72.26916
ltu,2019,72.26916
lux,1975,68.38953
lux,1976,68.38953
lux,1977,68.38953
lux,1978,68.38953
lux,1979,68.38953
lux,1980,68.38953
lux,1981,69.72694
lux,1982,69.72694
lux,1983,69.72694
lux,1984,69.72694
lux,1985,69.72694
lux,1986,69.72694
lux,1987,69.72694
lux,1988,69.72694
lux,1989,69.72694
lux,1990,69.72694
lux,1991,69.72694
lux,1992,69.72694
lux,1993,69.72694
lux,1994,69.72694
