country,time,mediaint_idea
lux,1979,90.46737
lux,1980,90.54836
lux,1981,90.34463
lux,1982,90.39906
lux,1983,90.58032
lux,1984,90.17863
lux,1985,90.3621
lux,1986,90.48619
lux,1987,90.66326
lux,1988,90.40827
lux,1989,90.8186
lux,1990,90.76509
lux,1991,90.56342
lux,1992,90.60468
lux,1993,90.63126
lux,1994,90.73414
lux,1995,90.58554
lux,1996,90.68143
lux,1997,90.45571
lux,1998,90.58497
lux,1999,90.5135
lux,2000,90.57949
lux,2001,90.68918
lux,2002,90.70186
lux,2003,90.51779
lux,2004,90.37133
lux,2005,90.7503
lux,2006,90.69403
lux,2007,90.78541
lux,2008,90.74308
lux,2009,90.42527
lux,2010,90.96202
lux,2011,90.73576
lux,2012,90.92582
lux,2013,91.0045
lux,2014,91.0516
lux,2015,90.60099
lux,2016,90.85791
lux,2017,90.63657
lux,2018,91.02838
lux,2019,90.71433
lva,1991,83.27792
lva,1992,84.52795
lva,1993,83.34595
lva,1994,84.41998
lva,1995,82.07035
lva,1996,82.94933
lva,1997,83.11595
lva,1998,82.17334
lva,1999,84.75248
lva,2000,84.42624
lva,2001,84.47777
lva,2002,83.09808
lva,2003,84.65253
lva,2004,84.14896
lva,2005,84.14209
lva,2006,83.32215
lva,2007,84.04898
lva,2008,82.92755
lva,2009,84.08691
lva,2010,84.66817
lva,2011,85.85099
lva,2012,84.70805
lva,2013,84.8095
lva,2014,86.61255
lva,2015,86.42611
lva,2016,85.02286
lva,2017,85.46073
lva,2018,84.83057
lva,2019,86.09463
mar,1975,38.10765
mar,1976,37.87591
mar,1977,38.07725
mar,1978,38.07581
mar,1979,42.74077
mar,1980,42.74769
mar,1981,42.5583
mar,1982,42.50153
mar,1983,42.7769
mar,1984,42.70288
mar,1985,42.55908
mar,1986,42.70361
mar,1987,42.81638
mar,1988,42.65415
mar,1989,42.49445
mar,1990,43.77961
mar,1991,45.24833
mar,1992,46.79646
mar,1993,49.15826
mar,1994,49.02976
mar,1995,49.2556
mar,1996,49.11066
mar,1997,49.01577
mar,1998,51.02521
mar,1999,50.9999
mar,2000,64.01923
mar,2001,64.07584
mar,2002,65.73269
mar,2003,64.22642
mar,2004,63.98725
mar,2005,64.25506
mar,2006,63.83988
mar,2007,64.21218
mar,2008,64.24728
mar,2009,64.36679
mar,2010,63.65339
mar,2011,64.32799
mar,2012,64.65272
mar,2013,63.79464
mar,2014,64.18302
mar,2015,63.6441
mar,2016,63.08821
mar,2017,59.61258
mar,2018,59.09424
mar,2019,57.01802
mda,1991,60.62636
mda,1992,61.67389
mda,1993,64.05635
mda,1994,61.2877
mda,1995,64.82087
mda,1996,64.76838
mda,1997,64.46465
mda,1998,61.48144
mda,1999,60.38435
mda,2000,60.43563
mda,2001,57.2483
mda,2002,56.52581
mda,2003,54.62838
mda,2004,56.71641
mda,2005,58.80458
mda,2006,59.63585
mda,2007,59.8556
mda,2008,59.4634
mda,2009,61.75616
mda,2010,78.46168
mda,2011,78.54691
mda,2012,75.05693
mda,2013,70.04701
mda,2014,69.90526
mda,2015,69.04034
mda,2016,61.93098
mda,2017,61.575
mda,2018,65.54978
mda,2019,66.44864
mdg,1975,43.12735
mdg,1976,37.45847
mdg,1977,37.71648
mdg,1978,37.34696
mdg,1979,37.01562
mdg,1980,37.52346
mdg,1981,37.25708
mdg,1982,37.65535
mdg,1983,37.07968
mdg,1984,37.25475
mdg,1985,37.13564
mdg,1986,37.55386
mdg,1987,37.14166
mdg,1988,38.39909
mdg,1989,39.98344
mdg,1990,41.5968
mdg,1991,46.60111
mdg,1992,78.36122
mdg,1993,79.07437
mdg,1994,78.93801
mdg,1995,78.89029
mdg,1996,76.579
mdg,1997,72.26917
mdg,1998,72.21014
mdg,1999,72.57197
mdg,2000,72.62041
mdg,2001,72.66408
mdg,2002,66.55863
mdg,2003,71.19952
mdg,2004,70.92805
mdg,2005,71.12588
mdg,2006,67.08687
mdg,2007,70.2237
mdg,2008,70.29398
mdg,2009,63.66744
mdg,2010,64.91974
mdg,2011,64.98643
mdg,2012,64.73695
mdg,2013,75.82203
mdg,2014,78.4979
mdg,2015,77.35501
mdg,2016,78.70871
mdg,2017,78.1079
mdg,2018,76.27487
mdg,2019,71.97278
mex,1975,41.95505
mex,1976,41.98928
mex,1977,42.1811
mex,1978,43.51434
mex,1979,43.75826
mex,1980,43.52836
mex,1981,43.70633
mex,1982,43.36558
mex,1983,43.58557
mex,1984,43.74376
mex,1985,43.57254
mex,1986,43.75443
mex,1987,45.35117
mex,1988,46.62259
mex,1989,48.81994
mex,1990,48.97182
mex,1991,53.18935
mex,1992,53.06389
mex,1993,53.06985
mex,1994,54.56825
mex,1995,54.60276
mex,1996,54.59965
mex,1997,55.13163
mex,1998,54.87631
mex,1999,55.05731
mex,2000,69.14534
mex,2001,69.53351
mex,2002,74.07746
mex,2003,73.89525
mex,2004,74.12917
mex,2005,74.04281
mex,2006,73.99334
mex,2007,76.6385
mex,2008,76.77927
mex,2009,76.80553
mex,2010,74.91917
mex,2011,74.76352
mex,2012,74.13238
mex,2013,70.96435
mex,2014,71.83712
mex,2015,76.48844
mex,2016,76.44788
mex,2017,70.38472
mex,2018,83.07417
mex,2019,78.80562
mkd,1991,52.914
mkd,1992,52.75862
mkd,1993,53.81989
mkd,1994,53.57935
mkd,1995,55.44515
mkd,1996,61.94493
mkd,1997,67.06213
mkd,1998,66.91324
mkd,1999,66.97906
mkd,2000,65.6732
mkd,2001,64.95327
mkd,2002,72.98464
mkd,2003,73.89279
mkd,2004,73.98859
mkd,2005,72.88698
mkd,2006,72.55279
mkd,2007,70.66443
mkd,2008,70.46036
mkd,2009,69.58017
mkd,2010,68.01445
mkd,2011,63.00344
mkd,2012,55.70562
mkd,2013,54.07619
mkd,2014,57.2593
mkd,2015,56.82199
mkd,2016,59.38487
mkd,2017,62.89323
mkd,2018,65.26784
mkd,2019,64.92515
mli,1975,28.24852
mli,1976,28.47279
mli,1977,28.0079
mli,1978,28.10815
mli,1979,28.08457
mli,1980,28.22445
mli,1981,28.26275
mli,1982,29.36425
mli,1983,29.25448
mli,1984,29.49127
mli,1985,29.60078
mli,1986,29.48205
mli,1987,29.54524
mli,1988,33.71055
mli,1989,33.84806
mli,1990,33.79264
mli,1991,54.90534
mli,1992,77.4786
mli,1993,77.52207
mli,1994,77.48054
mli,1995,79.12454
mli,1996,78.93405
mli,1997,78.74316
mli,1998,79.02379
mli,1999,78.86038
mli,2000,78.94966
mli,2001,78.97438
mli,2002,79.84209
mli,2003,79.92017
mli,2004,80.03911
mli,2005,80.16252
mli,2006,80.18656
mli,2007,80.09179
mli,2008,80.00956
mli,2009,80.0844
mli,2010,80.28245
mli,2011,79.95694
mli,2012,78.68797
mli,2013,77.60388
mli,2014,77.39182
mli,2015,77.42387
mli,2016,77.58752
mli,2017,80.58896
mli,2018,77.70192
mli,2019,63.85756
mmr,1975,5.21608
mmr,1976,5.09614
mmr,1977,4.93672
mmr,1978,5.02296
mmr,1979,4.9134
mmr,1980,5.16179
mmr,1981,5.30286
mmr,1982,4.88993
mmr,1983,5.24052
mmr,1984,5.20656
mmr,1985,5.3105
mmr,1986,4.97622
mmr,1987,5.16833
mmr,1988,22.43067
mmr,1989,19.42622
mmr,1990,25.667
mmr,1991,22.95441
mmr,1992,22.90633
mmr,1993,22.77248
mmr,1994,23.1071
mmr,1995,23.11099
mmr,1996,22.97558
mmr,1997,22.69249
mmr,1998,23.08217
mmr,1999,22.99762
mmr,2000,22.78868
mmr,2001,22.89878
mmr,2002,23.00634
mmr,2003,23.02644
mmr,2004,23.07921
mmr,2005,22.94917
mmr,2006,23.04629
mmr,2007,22.91444
mmr,2008,23.04746
mmr,2009,26.97905
mmr,2010,37.04535
mmr,2011,53.46061
mmr,2012,59.85108
mmr,2013,66.4301
mmr,2014,64.29157
mmr,2015,59.89612
mmr,2016,60.12475
mmr,2017,59.00116
mmr,2018,60.80769
mmr,2019,68.00176
mng,1975,10.60481
mng,1976,10.55007
mng,1977,10.54014
mng,1978,10.90769
mng,1979,10.52795
mng,1980,10.60732
mng,1981,10.46072
mng,1982,10.61472
mng,1983,10.5029
mng,1984,10.4437
mng,1985,10.57859
mng,1986,10.81607
mng,1987,10.57744
mng,1988,10.93076
mng,1989,19.44622
mng,1990,55.91917
mng,1991,72.74552
mng,1992,86.05466
mng,1993,86.30699
mng,1994,86.1336
mng,1995,86.22874
mng,1996,86.13902
mng,1997,86.13512
mng,1998,85.9568
mng,1999,85.98736
mng,2000,80.91816
mng,2001,81.13912
mng,2002,81.18604
mng,2003,82.58243
mng,2004,82.49983
mng,2005,82.74371
mng,2006,82.77804
mng,2007,82.44852
mng,2008,82.85904
mng,2009,82.59194
mng,2010,82.6221
mng,2011,82.3872
mng,2012,81.60249
mng,2013,80.19015
mng,2014,80.6589
mng,2015,81.96426
mng,2016,81.23175
mng,2017,72.85278
mng,2018,70.40072
mng,2019,71.90728
moz,1975,11.16526
moz,1976,7.88864
moz,1977,7.73687
moz,1978,7.6729
moz,1979,7.71528
moz,1980,7.93529
moz,1981,7.8981
moz,1982,7.72971
moz,1983,7.74621
moz,1984,7.7859
moz,1985,7.97647
moz,1986,7.78598
moz,1987,8.01746
moz,1988,7.8245
moz,1989,7.81635
moz,1990,26.60575
moz,1991,40.14412
moz,1992,50.04928
moz,1993,51.12768
moz,1994,58.52319
moz,1995,63.40415
moz,1996,61.75622
moz,1997,61.77423
moz,1998,61.57752
moz,1999,61.33867
moz,2000,66.76257
moz,2001,66.80276
moz,2002,66.86305
moz,2003,66.83494
moz,2004,66.896
moz,2005,65.90145
moz,2006,66.05026
moz,2007,66.04595
moz,2008,64.20145
moz,2009,64.7871
moz,2010,63.97018
moz,2011,63.67366
moz,2012,63.60403
moz,2013,63.76737
moz,2014,63.7365
moz,2015,65.88844
moz,2016,66.20931
moz,2017,66.49841
moz,2018,66.88443
moz,2019,66.25668
mrt,1975,32.65641
mrt,1976,32.9128
mrt,1977,32.90262
mrt,1978,29.75371
mrt,1979,24.64629
mrt,1980,24.91375
mrt,1981,24.96139
mrt,1982,24.81311
mrt,1983,25.05309
mrt,1984,33.0862
mrt,1985,33.18064
mrt,1986,33.20701
mrt,1987,36.46031
mrt,1988,36.67582
mrt,1989,40.19142
mrt,1990,43.09662
mrt,1991,47.25885
mrt,1992,58.38426
mrt,1993,58.41786
mrt,1994,58.52535
mrt,1995,59.98812
mrt,1996,59.9499
mrt,1997,60.02055
mrt,1998,60.02687
mrt,1999,60.1208
mrt,2000,62.63636
mrt,2001,62.8003
mrt,2002,62.67505
mrt,2003,62.39468
mrt,2004,64.8714
mrt,2005,71.43321
mrt,2006,78.7225
mrt,2007,78.52111
mrt,2008,78.51092
mrt,2009,78.43894
mrt,2010,78.45983
mrt,2011,78.6156
mrt,2012,78.36818
mrt,2013,68.96082
mrt,2014,68.78143
mrt,2015,69.37209
mrt,2016,68.93937
mrt,2017,62.60035
mrt,2018,64.48975
mrt,2019,65.82592
mus,1975,78.40217
mus,1976,80.03327
mus,1977,79.8741
mus,1978,79.64516
mus,1979,79.99648
mus,1980,79.54181
mus,1981,79.59923
mus,1982,79.66974
mus,1983,80.03496
mus,1984,79.76154
mus,1985,79.73779
mus,1986,79.83065
mus,1987,79.7334
mus,1988,79.32708
mus,1989,80.02323
mus,1990,78.27608
mus,1991,78.81828
mus,1992,78.51835
mus,1993,79.40215
mus,1994,79.60068
mus,1995,79.63874
mus,1996,79.47086
mus,1997,79.46171
mus,1998,79.65473
mus,1999,79.67054
mus,2000,84.13573
mus,2001,83.84244
mus,2002,85.86974
mus,2003,85.66028
mus,2004,83.82374
mus,2005,84.19062
mus,2006,83.91826
mus,2007,84.24476
mus,2008,83.87291
mus,2009,84.02269
mus,2010,88.45966
mus,2011,89.20641
mus,2012,89.34056
mus,2013,84.37883
mus,2014,82.56166
mus,2015,83.25503
mus,2016,83.57466
mus,2017,81.86204
mus,2018,83.2575
mus,2019,80.72221
mwi,1975,3.74353
mwi,1976,3.73481
mwi,1977,3.78403
mwi,1978,3.63405
mwi,1979,3.77325
mwi,1980,3.72191
mwi,1981,3.58061
mwi,1982,3.69146
mwi,1983,3.92349
mwi,1984,3.68118
mwi,1985,3.88717
mwi,1986,3.68123
mwi,1987,3.69225
mwi,1988,3.93015
mwi,1989,3.76159
mwi,1990,3.66666
mwi,1991,3.58601
mwi,1992,13.34354
mwi,1993,30.55949
mwi,1994,55.45064
mwi,1995,68.13175
mwi,1996,66.91036
mwi,1997,66.92189
mwi,1998,66.94671
mwi,1999,66.74785
mwi,2000,67.04074
mwi,2001,67.12581
mwi,2002,66.91625
mwi,2003,68.52453
mwi,2004,72.01688
mwi,2005,71.73549
mwi,2006,71.53966
mwi,2007,71.63459
mwi,2008,71.74431
mwi,2009,71.59673
mwi,2010,72.75274
mwi,2011,73.1247
mwi,2012,73.5225
mwi,2013,77.40246
mwi,2014,77.12321
mwi,2015,75.7334
mwi,2016,77.11689
mwi,2017,78.98382
mwi,2018,77.61471
mwi,2019,72.47077
mys,1975,34.78328
mys,1976,34.78727
mys,1977,34.83364
mys,1978,34.89844
mys,1979,34.89312
mys,1980,34.60739
mys,1981,32.39659
mys,1982,32.55483
mys,1983,32.63069
mys,1984,32.55877
mys,1985,32.61579
mys,1986,32.33121
mys,1987,26.89631
mys,1988,23.86618
mys,1989,23.52178
mys,1990,23.39473
mys,1991,23.53513
mys,1992,23.50071
mys,1993,23.61818
mys,1994,23.64589
mys,1995,23.67037
mys,1996,23.45559
mys,1997,23.52796
mys,1998,23.70416
mys,1999,23.68813
mys,2000,27.9941
mys,2001,28.98244
mys,2002,29.02449
mys,2003,29.09803
mys,2004,31.69726
mys,2005,31.53526
mys,2006,31.72885
mys,2007,31.26259
mys,2008,31.38017
mys,2009,31.60596
mys,2010,32.13752
mys,2011,31.89907
mys,2012,31.9247
mys,2013,31.40103
mys,2014,31.27675
mys,2015,31.25367
mys,2016,31.53741
mys,2017,28.88964
mys,2018,57.92974
mys,2019,58.78694
nam,1990,78.64338
nam,1991,78.69852
nam,1992,78.32906
nam,1993,78.23621
nam,1994,78.39752
nam,1995,78.56213
nam,1996,78.50655
nam,1997,78.4114
nam,1998,78.34714
nam,1999,78.40049
nam,2000,79.42372
nam,2001,79.47676
nam,2002,79.30105
nam,2003,79.18595
nam,2004,80.72135
nam,2005,80.58013
nam,2006,80.87515
nam,2007,80.68033
nam,2008,80.81978
nam,2009,79.33286
nam,2010,79.1784
nam,2011,78.98552
nam,2012,79.11018
nam,2013,76.98903
nam,2014,77.00104
nam,2015,76.06938
nam,2016,76.00055
nam,2017,84.86582
nam,2018,75.8102
nam,2019,74.43283
ner,1975,26.14027
ner,1976,25.98468
ner,1977,25.98257
ner,1978,26.00147
ner,1979,25.9628
ner,1980,25.94738
ner,1981,25.86154
ner,1982,26.01801
ner,1983,25.85652
ner,1984,26.1022
ner,1985,26.17684
ner,1986,25.8926
ner,1987,30.82978
ner,1988,39.5052
ner,1989,62.05394
ner,1990,63.65252
ner,1991,66.05353
ner,1992,66.09163
ner,1993,73.25236
ner,1994,73.01524
ner,1995,76.37649
ner,1996,70.04903
ner,1997,74.58245
ner,1998,74.50212
ner,1999,68.84412
ner,2000,75.24412
ner,2001,77.141
ner,2002,76.82184
ner,2003,76.79894
ner,2004,76.70957
ner,2005,71.48438
ner,2006,71.36809
ner,2007,69.86091
ner,2008,70.10731
ner,2009,69.81215
ner,2010,69.0154
ner,2011,71.90425
ner,2012,75.1367
ner,2013,72.67949
ner,2014,72.83303
ner,2015,72.98898
ner,2016,72.80584
ner,2017,72.16144
ner,2018,70.26713
ner,2019,66.37975
nga,1975,72.28776
nga,1976,71.9385
nga,1977,72.89865
nga,1978,73.01316
nga,1979,71.49556
nga,1980,71.6631
nga,1981,71.59028
nga,1982,71.42802
nga,1983,71.78511
nga,1984,72.69442
nga,1985,72.42697
nga,1986,72.7377
nga,1987,72.6542
nga,1988,72.34452
nga,1989,72.46613
nga,1990,72.63205
nga,1991,72.66911
nga,1992,72.4698
nga,1993,72.76273
nga,1994,72.5925
nga,1995,72.83152
nga,1996,72.6867
nga,1997,72.66812
nga,1998,72.46127
nga,1999,72.87937
nga,2000,73.17112
nga,2001,72.89729
nga,2002,74.2819
nga,2003,74.67375
nga,2004,74.36922
nga,2005,74.48948
nga,2006,74.25538
nga,2007,74.64506
nga,2008,74.67382
nga,2009,74.77335
nga,2010,82.75948
nga,2011,82.83986
nga,2012,82.88668
nga,2013,84.74893
nga,2014,84.9672
nga,2015,84.2685
nga,2016,83.28725
nga,2017,80.35694
nga,2018,80.18585
nga,2019,76.35391
nic,1975,53.26379
nic,1976,53.23344
nic,1977,53.45397
nic,1978,53.30681
nic,1979,52.15692
nic,1980,50.74089
nic,1981,50.49421
nic,1982,49.09676
nic,1983,48.89203
nic,1984,49.17419
nic,1985,49.32741
nic,1986,49.45134
nic,1987,49.31003
nic,1988,48.33835
nic,1989,48.11071
nic,1990,73.96574
nic,1991,75.01919
nic,1992,76.27089
nic,1993,76.16383
nic,1994,74.61315
nic,1995,77.08763
nic,1996,78.37547
nic,1997,74.8529
nic,1998,74.7798
nic,1999,74.75541
nic,2000,76.72813
nic,2001,76.9613
nic,2002,79.5154
nic,2003,81.33668
nic,2004,81.40744
nic,2005,81.6465
nic,2006,79.08461
nic,2007,70.58588
nic,2008,66.65359
nic,2009,66.95652
nic,2010,66.74829
nic,2011,66.05074
nic,2012,63.35395
nic,2013,57.48589
nic,2014,57.23545
nic,2015,57.62542
nic,2016,57.35436
nic,2017,55.48562
nic,2018,51.07299
nic,2019,48.36457
nld,1975,87.64091
nld,1976,87.7132
nld,1977,87.707
nld,1978,87.35991
nld,1979,87.5465
nld,1980,91.62912
nld,1981,91.66304
nld,1982,91.83824
nld,1983,91.52022
nld,1984,91.73209
nld,1985,91.76109
nld,1986,91.55823
nld,1987,91.53358
nld,1988,91.46623
nld,1989,91.55945
nld,1990,91.46533
nld,1991,91.62897
nld,1992,91.60407
nld,1993,91.55328
nld,1994,91.62936
nld,1995,91.25831
nld,1996,91.32506
nld,1997,91.42226
nld,1998,89.48236
nld,1999,89.54227
nld,2000,89.71678
nld,2001,89.6672
nld,2002,85.09838
nld,2003,87.75044
nld,2004,87.7505
nld,2005,88.03157
nld,2006,87.94045
nld,2007,87.89717
nld,2008,87.91448
nld,2009,87.75147
nld,2010,93.14247
nld,2011,93.20979
nld,2012,93.19902
nld,2013,92.64527
nld,2014,92.40153
nld,2015,91.91505
nld,2016,91.89618
nld,2017,92.16405
nld,2018,86.79201
nld,2019,89.56232
nor,1975,84.66116
nor,1976,84.65903
nor,1977,84.63969
nor,1978,84.55027
nor,1979,84.82363
nor,1980,84.96384
nor,1981,85.09887
nor,1982,85.08011
nor,1983,84.97182
nor,1984,85.06271
nor,1985,84.97081
nor,1986,85.08563
nor,1987,84.8733
nor,1988,85.35163
nor,1989,84.88806
nor,1990,95.38105
nor,1991,95.44867
nor,1992,95.40335
nor,1993,95.19234
nor,1994,95.37049
nor,1995,95.36911
nor,1996,95.35541
nor,1997,95.27414
nor,1998,95.25579
nor,1999,95.35201
nor,2000,98.74189
nor,2001,98.85026
nor,2002,98.54793
nor,2003,98.69846
nor,2004,98.71972
nor,2005,98.55361
nor,2006,98.57854
nor,2007,98.48922
nor,2008,98.67031
nor,2009,98.76299
nor,2010,98.71438
nor,2011,98.77545
nor,2012,98.74422
nor,2013,96.78953
nor,2014,96.52552
nor,2015,96.85807
nor,2016,97.25512
nor,2017,96.83186
nor,2018,88.96514
nor,2019,89.11503
npl,1975,27.03446
npl,1976,26.82529
npl,1977,27.02608
npl,1978,26.93797
npl,1979,26.73134
npl,1980,30.85905
npl,1981,33.46555
npl,1982,37.01123
npl,1983,36.99613
npl,1984,37.06202
npl,1985,37.34145
npl,1986,37.22251
npl,1987,37.04345
npl,1988,37.27348
npl,1989,37.19391
npl,1990,65.79385
npl,1991,73.96857
npl,1992,73.66862
npl,1993,72.59612
npl,1994,72.27586
npl,1995,72.41415
npl,1996,72.18166
npl,1997,72.26034
npl,1998,72.31169
npl,1999,72.17391
npl,2000,65.31613
npl,2001,66.16135
npl,2002,65.95089
npl,2003,66.05451
npl,2004,66.00372
npl,2005,64.91943
npl,2006,70.97161
npl,2007,75.55973
npl,2008,74.24595
npl,2009,82.16493
npl,2010,80.84664
npl,2011,80.68634
npl,2012,80.85833
npl,2013,73.99667
npl,2014,73.41872
npl,2015,73.83256
npl,2016,75.3409
npl,2017,75.31812
npl,2018,76.47978
npl,2019,63.97406
nzl,1975,87.68498
nzl,1976,87.39544
nzl,1977,87.61964
nzl,1978,89.86075
nzl,1979,89.60452
nzl,1980,89.99542
nzl,1981,89.75901
nzl,1982,89.81433
nzl,1983,89.72942
nzl,1984,89.77207
nzl,1985,89.53509
nzl,1986,89.69203
nzl,1987,90.05692
nzl,1988,89.86325
nzl,1989,89.92257
nzl,1990,89.99163
nzl,1991,89.96219
nzl,1992,89.73006
nzl,1993,89.77949
nzl,1994,89.75798
nzl,1995,89.82881
nzl,1996,89.83846
nzl,1997,89.61362
nzl,1998,89.74503
nzl,1999,89.61637
nzl,2000,89.8389
nzl,2001,89.73369
nzl,2002,89.49924
nzl,2003,89.85629
nzl,2004,89.96684
nzl,2005,90.89269
nzl,2006,90.97906
nzl,2007,91.05878
nzl,2008,90.9952
nzl,2009,91.18638
nzl,2010,91.12447
nzl,2011,89.32859
nzl,2012,89.01424
nzl,2013,85.51579
nzl,2014,85.51665
nzl,2015,85.34412
nzl,2016,85.51148
nzl,2017,82.33474
nzl,2018,87.17576
nzl,2019,85.72456
omn,1975,16.08291
omn,1976,16.15603
omn,1977,15.86713
omn,1978,16.10689
omn,1979,16.03284
omn,1980,14.81275
omn,1981,14.93963
omn,1982,14.80429
omn,1983,14.93249
omn,1984,14.63545
omn,1985,14.75197
omn,1986,14.86976
omn,1987,15.01587
omn,1988,14.84661
omn,1989,14.81115
omn,1990,14.69975
omn,1991,14.64672
omn,1992,14.71828
omn,1993,14.37882
omn,1994,14.6406
omn,1995,14.38294
omn,1996,14.46042
omn,1997,14.58015
omn,1998,14.66132
omn,1999,14.56952
omn,2000,14.90429
omn,2001,14.78748
omn,2002,13.3839
omn,2003,13.34002
omn,2004,13.34295
omn,2005,13.47992
omn,2006,13.24427
omn,2007,13.67612
omn,2008,13.08373
omn,2009,13.05706
omn,2010,13.26423
omn,2011,18.12412
omn,2012,20.85389
omn,2013,20.88223
omn,2014,19.90321
omn,2015,20.02071
omn,2016,20.50701
omn,2017,21.86246
omn,2018,21.95862
omn,2019,21.80159
pak,1975,48.9196
pak,1976,48.84097
pak,1977,42.71561
pak,1978,37.03296
pak,1979,37.20836
pak,1980,37.00202
pak,1981,37.18939
pak,1982,37.00858
pak,1983,37.14913
pak,1984,37.1914
pak,1985,43.05487
pak,1986,44.58078
pak,1987,44.62312
pak,1988,47.31969
pak,1989,54.45448
pak,1990,57.77041
pak,1991,57.81299
pak,1992,57.77084
pak,1993,57.66533
pak,1994,57.46167
pak,1995,57.72333
pak,1996,56.28772
pak,1997,56.0209
pak,1998,56.14576
pak,1999,57.79545
pak,2000,66.01901
pak,2001,65.90232
pak,2002,74.46827
pak,2003,77.00642
pak,2004,75.51782
pak,2005,75.67451
pak,2006,75.61454
pak,2007,75.65448
pak,2008,75.90862
pak,2009,75.66131
pak,2010,75.75231
pak,2011,75.76903
pak,2012,75.77369
pak,2013,78.07632
pak,2014,77.18987
pak,2015,76.04512
pak,2016,72.64169
pak,2017,72.22339
pak,2018,67.61652
pak,2019,62.57256
pan,1975,29.05487
pan,1976,29.25475
pan,1977,29.10724
pan,1978,29.12433
pan,1979,29.38795
pan,1980,31.64778
pan,1981,31.55879
pan,1982,30.23216
pan,1983,30.21163
pan,1984,30.13833
pan,1985,30.11174
pan,1986,30.28815
pan,1987,30.24056
pan,1988,30.13907
pan,1989,30.16961
pan,1990,70.56094
pan,1991,70.34749
pan,1992,70.61903
pan,1993,70.79083
pan,1994,74.40139
pan,1995,74.32825
pan,1996,74.20727
pan,1997,74.25167
pan,1998,74.25341
pan,1999,74.09972
pan,2000,76.72693
pan,2001,76.79988
pan,2002,76.78979
pan,2003,76.71512
pan,2004,76.76308
pan,2005,76.7576
pan,2006,76.85173
pan,2007,76.66401
pan,2008,76.84178
pan,2009,74.12564
pan,2010,73.04817
pan,2011,72.76449
pan,2012,73.09147
pan,2013,72.95856
pan,2014,72.38462
pan,2015,75.01511
pan,2016,74.87739
pan,2017,77.36954
pan,2018,73.66365
pan,2019,79.11818
per,1975,34.86419
per,1976,37.0553
per,1977,36.86224
per,1978,36.7729
per,1979,43.85909
per,1980,73.95265
per,1981,74.91503
per,1982,75.33219
per,1983,75.38896
per,1984,75.15729
per,1985,75.35929
per,1986,78.66936
per,1987,78.62257
per,1988,78.73314
per,1989,78.60502
per,1990,72.72763
per,1991,72.47046
per,1992,55.5133
per,1993,55.58071
per,1994,50.27109
per,1995,50.19811
per,1996,55.51194
per,1997,53.96956
per,1998,48.99294
per,1999,48.61038
per,2000,69.33292
per,2001,85.08734
per,2002,85.04984
per,2003,85.1677
per,2004,84.24661
per,2005,84.13243
per,2006,79.05381
per,2007,80.50334
per,2008,80.47152
per,2009,80.53537
per,2010,79.36919
per,2011,80.85762
per,2012,82.44038
per,2013,75.80976
per,2014,75.96833
per,2015,79.80313
per,2016,77.95038
per,2017,76.84044
per,2018,78.61052
per,2019,79.49536
phl,1975,26.2923
phl,1976,26.31951
phl,1977,26.42641
phl,1978,25.99866
phl,1979,26.06574
phl,1980,26.16059
phl,1981,26.18273
phl,1982,27.43192
phl,1983,27.13736
phl,1984,29.5261
phl,1985,28.76961
phl,1986,63.92388
phl,1987,81.89435
phl,1988,81.78428
phl,1989,81.94965
phl,1990,83.2674
phl,1991,83.5142
phl,1992,82.7969
phl,1993,82.66682
phl,1994,82.60384
phl,1995,82.42279
phl,1996,82.75515
phl,1997,82.77549
phl,1998,82.69829
phl,1999,82.03011
phl,2000,82.74789
phl,2001,82.12617
phl,2002,83.49174
phl,2003,82.40444
phl,2004,82.48198
phl,2005,81.99744
phl,2006,82.28419
phl,2007,82.16559
phl,2008,82.1906
phl,2009,81.93728
phl,2010,82.30532
phl,2011,82.30524
phl,2012,82.26947
phl,2013,84.58322
phl,2014,84.28962
phl,2015,84.49217
phl,2016,81.45068
phl,2017,78.72255
phl,2018,78.88148
phl,2019,74.24329
png,1975,76.13453
png,1976,75.87771
png,1977,76.34558
png,1978,76.0008
png,1979,75.98048
png,1980,76.02689
png,1981,75.91618
png,1982,76.28426
png,1983,76.1117
png,1984,75.84874
png,1985,75.7632
png,1986,75.93792
png,1987,76.19321
png,1988,76.35203
png,1989,75.98895
png,1990,76.0102
png,1991,76.09412
png,1992,75.91618
png,1993,76.17117
png,1994,76.09654
png,1995,75.88122
png,1996,75.99652
png,1997,76.31619
png,1998,75.97306
png,1999,76.21641
png,2000,76.11084
png,2001,75.94141
png,2002,76.05095
png,2003,76.09137
png,2004,76.19429
png,2005,75.77774
png,2006,75.67931
png,2007,76.46662
png,2008,76.03395
png,2009,76.09654
png,2010,75.97836
png,2011,75.81903
png,2012,75.92302
png,2013,75.76067
png,2014,76.28643
png,2015,74.96303
png,2016,74.74969
png,2017,74.81779
png,2018,77.32244
png,2019,76.76643
pol,1975,17.22007
pol,1976,17.24759
pol,1977,17.43379
pol,1978,17.22127
pol,1979,17.29106
pol,1980,27.30737
pol,1981,27.10299
pol,1982,17.51078
pol,1983,17.26298
pol,1984,17.22586
pol,1985,17.46622
pol,1986,17.12347
pol,1987,15.34748
pol,1988,21.49106
pol,1989,59.32559
pol,1990,74.79267
pol,1991,75.14443
pol,1992,85.43896
pol,1993,85.59683
