country,time,wn_bothhouses_c
lux,1959,0
lux,1960,0
lux,1961,0
lux,1962,0
lux,1963,0
lux,1964,0
lux,1965,0.89
lux,1966,1.79
lux,1967,2.68
lux,1968,3.57
lux,1969,3.83
lux,1970,4.09
lux,1971,4.35
lux,1972,4.6
lux,1973,4.84
lux,1974,5.08
lux,1975,6.78
lux,1976,8.47
lux,1977,10.17
lux,1978,11.86
lux,1979,13.56
lux,1980,13.18
lux,1981,12.79
lux,1982,12.42
lux,1983,12.04
lux,1984,11.67
lux,1985,12
lux,1986,12.33
lux,1987,12.67
lux,1988,13
lux,1989,13.33
lux,1990,14.67
lux,1991,16
lux,1992,17.33
lux,1993,18.67
lux,1994,20
lux,1995,19.33
lux,1996,18.67
lux,1997,18
lux,1998,17.33
lux,1999,16.67
lux,2000,17.33
lux,2001,18
lux,2002,18.67
lux,2003,19.33
lux,2004,20
lux,2005,21
lux,2006,22
lux,2007,23
lux,2008,24
lux,2009,25
lux,2010,25.83
lux,2011,26.67
lux,2012,27.5
lux,2013,28.33
lux,2014,26.67
lux,2015,25
lux,2016,23.33
lux,2017,21.67
lux,2018,20
lux,2019,25
lux,2020,31.67
lux,2021,33.33
lva,1990,4.48
lva,1991,6.57
lva,1992,9.73
lva,1993,15
lva,1994,15.4
lva,1995,15.8
lva,1996,16.2
lva,1997,16.6
lva,1998,17
lva,1999,17.25
lva,2000,17.5
lva,2001,17.75
lva,2002,18
lva,2003,18.25
lva,2004,18.5
lva,2005,18.75
lva,2006,19
lva,2007,19
lva,2008,19
lva,2009,19
lva,2010,19
lva,2011,23
lva,2012,21.67
lva,2013,20.33
lva,2014,19
lva,2015,22
lva,2016,25
lva,2017,28
lva,2018,31
lva,2019,30
lva,2020,29
lva,2021,27
mar,1963,0
mar,1964,0
mar,1965,0
mar,1966,0
mar,1967,0
mar,1968,0
mar,1969,0
mar,1970,0
mar,1971,0
mar,1972,0
mar,1973,0
mar,1974,0
mar,1975,0
mar,1976,0
mar,1977,0
mar,1978,0
mar,1979,0
mar,1980,0
mar,1981,0
mar,1982,0
mar,1983,0
mar,1984,0
mar,1985,0.07
mar,1986,0.14
mar,1987,0.21
mar,1988,0.28
mar,1989,0.35
mar,1990,0.41
mar,1991,0.48
mar,1992,0.54
mar,1993,0.6
mar,1994,0.63
mar,1995,0.65
mar,1996,0.66
mar,1997,0.67
mar,1998,0.62
mar,1999,0.53
mar,2000,0.37
mar,2001,6.05
mar,2002,10.77
mar,2003,1.11
mar,2004,1.11
mar,2005,1.11
mar,2006,1.11
mar,2007,10.46
mar,2008,6.72
mar,2009,2.22
mar,2010,13.11
mar,2011,16.84
mar,2012,16.59
mar,2013,16.15
mar,2014,15.22
mar,2015,11.67
mar,2016,18.73
mar,2017,18.66
mar,2018,18.57
mar,2019,18.45
mar,2020,18.45
mar,2021,21.36
mco,1963,5.56
mco,1964,5.56
mco,1965,5.56
mco,1966,5.56
mco,1967,5.56
mco,1968,5.56
mco,1969,5.56
mco,1970,5.56
mco,1971,5.56
mco,1972,5.56
mco,1973,5.56
mco,1974,5.56
mco,1975,6.67
mco,1976,7.78
mco,1977,8.89
mco,1978,10
mco,1979,11.11
mco,1980,11.11
mco,1981,11.11
mco,1982,11.11
mco,1983,11.11
mco,1984,11.11
mco,1985,11.11
mco,1986,11.11
mco,1987,11.11
mco,1988,11.11
mco,1989,10
mco,1990,8.89
mco,1991,7.78
mco,1992,6.67
mco,1993,5.56
mco,1994,8.89
mco,1995,12.22
mco,1996,15.56
mco,1997,18.89
mco,1998,22.22
mco,1999,21.88
mco,2000,21.57
mco,2001,21.3
mco,2002,21.05
mco,2003,20.83
mco,2004,21.67
mco,2005,22.5
mco,2006,23.33
mco,2007,24.17
mco,2008,25
mco,2009,24.17
mco,2010,23.33
mco,2011,22.5
mco,2012,21.67
mco,2013,20.83
mco,2014,23.33
mco,2015,25.83
mco,2016,28.33
mco,2017,30.83
mco,2018,33.33
mco,2019,33.33
mco,2020,33.33
mco,2021,33.33
mda,1990,2.11
mda,1991,2.33
mda,1992,2.69
mda,1993,3.32
mda,1994,4.81
mda,1995,5.57
mda,1996,6.34
mda,1997,7.13
mda,1998,7.92
mda,1999,9.57
mda,2000,11.22
mda,2001,12.87
mda,2002,15.1
mda,2003,17.33
mda,2004,19.55
mda,2005,21.78
mda,2006,23.1
mda,2007,23.76
mda,2008,24.16
mda,2009,24.42
mda,2010,18.81
mda,2011,18.56
mda,2012,18.32
mda,2013,18.07
mda,2014,17.82
mda,2015,19.41
mda,2016,20.99
mda,2017,22.57
mda,2018,24.16
mda,2019,25.74
mda,2020,24.75
mda,2021,40.59
mdg,1960,0
mdg,1961,0.25
mdg,1962,0.5
mdg,1963,0.75
mdg,1964,1.01
mdg,1965,1.27
mdg,1966,2.29
mdg,1967,3.32
mdg,1968,4.35
mdg,1969,5.4
mdg,1970,6.45
mdg,1971,6
mdg,1972,5.53
mdg,1973,5.04
mdg,1974,4.54
mdg,1975,4.02
mdg,1976,3.48
mdg,1977,2.92
mdg,1978,2.68
mdg,1979,2.43
mdg,1980,2.19
mdg,1981,1.95
mdg,1982,1.7
mdg,1983,1.46
mdg,1984,2.31
mdg,1985,3.16
mdg,1986,4
mdg,1987,4.84
mdg,1988,5.68
mdg,1989,6.52
mdg,1990,5.8
mdg,1991,5.07
mdg,1992,4.35
mdg,1993,3.62
mdg,1994,4.56
mdg,1995,5.46
mdg,1996,6.34
mdg,1997,7.18
mdg,1998,8
mdg,1999,8.72
mdg,2000,9.7
mdg,2001,11.11
mdg,2002,3.75
mdg,2003,4.44
mdg,2004,5.21
mdg,2005,6.04
mdg,2006,6.97
mdg,2007,8
mdg,2008,13.64
mdg,2009,12.38
mdg,2010,12.14
mdg,2011,13.99
mdg,2012,15.77
mdg,2013,17.49
mdg,2014,17.72
mdg,2015,19.05
mdg,2016,17.91
mdg,2017,17.39
mdg,2018,17.09
mdg,2019,16.9
mdg,2020,17.16
mdg,2021,17.75
mdv,1979,4.17
mdv,1980,3.75
mdv,1981,3.33
mdv,1982,2.92
mdv,1983,2.5
mdv,1984,2.08
mdv,1985,2.92
mdv,1986,3.75
mdv,1987,4.58
mdv,1988,5.42
mdv,1989,6.25
mdv,1990,6.25
mdv,1991,6.25
mdv,1992,6.25
mdv,1993,6.25
mdv,1994,6.25
mdv,1995,6.25
mdv,1996,6.19
mdv,1997,6.12
mdv,1998,6.06
mdv,1999,6
mdv,2000,7
mdv,2001,8
mdv,2002,9
mdv,2003,10
mdv,2004,11
mdv,2005,12
mdv,2006,10.13
mdv,2007,8.66
mdv,2008,7.47
mdv,2009,6.49
mdv,2010,6.36
mdv,2011,6.23
mdv,2012,6.11
mdv,2013,6
mdv,2014,5.88
mdv,2015,5.62
mdv,2016,5.36
mdv,2017,5.1
mdv,2018,4.85
mdv,2019,4.6
mdv,2020,4.6
mdv,2021,4.6
mex,1952,0.62
mex,1953,1.23
mex,1954,1.85
mex,1955,2.47
mex,1956,3.29
mex,1957,4.12
mex,1958,4.94
mex,1959,4.68
mex,1960,4.47
mex,1961,4.29
mex,1962,4.78
mex,1963,5.2
mex,1964,5.56
mex,1965,5.6
mex,1966,5.65
mex,1967,5.71
mex,1968,5.36
mex,1969,5.07
mex,1970,4.81
mex,1971,5.24
mex,1972,5.63
mex,1973,6
mex,1974,6.64
mex,1975,7.2
mex,1976,7.69
mex,1977,7.71
mex,1978,7.73
mex,1979,7.75
mex,1980,9.26
mex,1981,10.62
mex,1982,11.85
mex,1983,11.6
mex,1984,11.31
mex,1985,11
mex,1986,11.58
mex,1987,12.04
mex,1988,12.41
mex,1989,10.7
mex,1990,8.98
mex,1991,7.27
mex,1992,9.62
mex,1993,11.81
mex,1994,13.85
mex,1995,13.85
mex,1996,13.85
mex,1997,13.85
mex,1998,14.54
mex,1999,15.23
mex,2000,15.92
mex,2001,17.82
mex,2002,20.02
mex,2003,22.6
mex,2004,23.03
mex,2005,23.26
mex,2006,23.4
mex,2007,24.27
mex,2008,25.66
mex,2009,28.2
mex,2010,31.2
mex,2011,33.77
mex,2012,35.99
mex,2013,37.8
mex,2014,39.9
mex,2015,42.37
mex,2016,44.7
mex,2017,46.69
mex,2018,48.41
mex,2019,48.41
mex,2020,48.41
mex,2021,49.84
mhl,1991,3.03
mhl,1992,3.03
mhl,1993,3.03
mhl,1994,3.03
mhl,1995,3.03
mhl,1996,3.03
mhl,1997,3.03
mhl,1998,3.03
mhl,1999,3.03
mhl,2000,3.03
mhl,2001,3.03
mhl,2002,3.03
mhl,2003,3.03
mhl,2004,3.03
mhl,2005,3.03
mhl,2006,3.03
mhl,2007,3.03
mhl,2008,3.03
mhl,2009,3.03
mhl,2010,3.03
mhl,2011,3.03
mhl,2012,4.55
mhl,2013,6.06
mhl,2014,7.58
mhl,2015,9.09
mhl,2016,8.33
mhl,2017,7.58
mhl,2018,6.82
mhl,2019,6.06
mhl,2020,6.06
mhl,2021,6.06
mkd,1990,4.17
mkd,1991,3.96
mkd,1992,3.75
mkd,1993,3.54
mkd,1994,3.33
mkd,1995,4.38
mkd,1996,5.42
mkd,1997,6.46
mkd,1998,7.5
mkd,1999,10
mkd,2000,12.5
mkd,2001,15
mkd,2002,17.5
mkd,2003,20.21
mkd,2004,22.92
mkd,2005,25.63
mkd,2006,28.33
mkd,2007,29.44
mkd,2008,30
mkd,2009,30.18
mkd,2010,30.45
mkd,2011,30.89
mkd,2012,31.44
mkd,2013,31.98
mkd,2014,32.52
mkd,2015,32.93
mkd,2016,33.33
mkd,2017,35.25
mkd,2018,37.19
mkd,2019,39.17
mkd,2020,39.17
mkd,2021,41.67
mli,1964,1.25
mli,1965,1.41
mli,1966,1.58
mli,1967,1.74
mli,1968,1.9
mli,1969,2.07
mli,1970,2.23
mli,1971,2.39
mli,1972,2.55
mli,1973,2.71
mli,1974,2.87
mli,1975,3.03
mli,1976,3.19
mli,1977,3.34
mli,1978,3.5
mli,1979,3.66
mli,1980,3.25
mli,1981,2.85
mli,1982,2.44
mli,1983,2.85
mli,1984,3.25
mli,1985,3.66
mli,1986,4.47
mli,1987,5.28
mli,1988,6.1
mli,1989,4.8
mli,1990,3.79
mli,1991,2.99
mli,1992,2.33
mli,1993,4.52
mli,1994,6.61
mli,1995,8.58
mli,1996,10.46
mli,1997,12.24
mli,1998,11.84
mli,1999,11.43
mli,2000,11.02
mli,2001,10.61
mli,2002,10.2
mli,2003,10.2
mli,2004,10.2
mli,2005,10.2
mli,2006,10.2
mli,2007,10.2
mli,2008,10.09
mli,2009,9.98
mli,2010,9.86
mli,2011,9.75
mli,2012,9.64
mli,2013,9.52
mli,2014,9.52
mli,2015,9.52
mli,2016,9.52
mli,2017,9.52
mli,2018,9.52
mli,2019,9.52
mli,2020,27.27
mli,2021,26.45
mlt,1966,4
mlt,1967,3.92
mlt,1968,3.85
mlt,1969,3.77
mlt,1970,3.7
mlt,1971,3.64
mlt,1972,3.51
mlt,1973,3.39
mlt,1974,3.28
mlt,1975,3.17
mlt,1976,3.08
mlt,1977,3.08
mlt,1978,3.08
mlt,1979,3.08
mlt,1980,3.08
mlt,1981,3.08
mlt,1982,3.05
mlt,1983,3.02
mlt,1984,2.99
mlt,1985,2.96
mlt,1986,2.93
mlt,1987,2.9
mlt,1988,2.64
mlt,1989,2.37
mlt,1990,2.1
mlt,1991,1.82
mlt,1992,1.54
mlt,1993,2.82
mlt,1994,4.1
mlt,1995,5.38
mlt,1996,6.67
mlt,1997,7.95
mlt,1998,9.23
mlt,1999,8.92
mlt,2000,8.62
mlt,2001,8.31
mlt,2002,8
mlt,2003,7.69
mlt,2004,7.9
mlt,2005,8.11
mlt,2006,8.31
mlt,2007,8.5
mlt,2008,8.7
mlt,2009,9.83
mlt,2010,10.95
mlt,2011,12.07
mlt,2012,13.18
mlt,2013,14.29
mlt,2014,13.72
mlt,2015,13.14
mlt,2016,12.55
mlt,2017,11.94
mlt,2018,13.43
mlt,2019,14.93
mlt,2020,13.43
mlt,2021,13.43
mmr,1947,1.27
mmr,1948,1.32
mmr,1949,1.36
mmr,1950,1.41
mmr,1951,1.45
mmr,1952,1.49
mmr,1953,1.52
mmr,1954,1.56
mmr,1955,1.59
mmr,1956,1.62
mmr,1957,1.65
mmr,1958,1.68
mmr,1959,1.71
mmr,1960,1.73
mmr,1961,1.76
mmr,1962,1.78
mmr,1963,1.8
mmr,1964,1.82
mmr,1965,1.84
mmr,1966,1.86
mmr,1967,1.88
mmr,1968,1.9
mmr,1969,1.92
mmr,1970,1.93
mmr,1971,1.95
mmr,1972,1.97
mmr,1973,1.98
mmr,1974,2
mmr,1975,2.15
mmr,1976,2.3
mmr,1977,2.44
mmr,1978,2.59
mmr,1979,2.64
mmr,1980,2.69
mmr,1981,2.74
mmr,1982,2.78
mmr,1983,2.83
mmr,1984,2.88
mmr,1985,2.92
mmr,1986,2.97
mmr,1987,3.02
mmr,1988,3.06
mmr,1989,3.11
mmr,1990,3.16
mmr,1991,3.2
mmr,1992,3.25
mmr,1993,3.29
mmr,1994,3.34
mmr,1995,3.38
mmr,1996,3.43
mmr,1997,3.47
mmr,1998,3.52
mmr,1999,3.56
mmr,2000,3.61
mmr,2001,3.65
mmr,2002,3.7
mmr,2003,3.74
mmr,2004,3.79
mmr,2005,3.83
mmr,2006,3.87
mmr,2007,3.92
mmr,2008,3.96
mmr,2009,4.01
mmr,2010,4.05
mmr,2011,5.84
mmr,2012,7.63
mmr,2013,9.43
mmr,2014,11.23
mmr,2015,13.03
mmr,2016,12.58
mmr,2017,12.2
mmr,2018,11.86
mmr,2019,11.57
mmr,2020,14.98
mmr,2021,14.98
mne,2006,8.64
mne,2007,8.64
mne,2008,8.64
mne,2009,8.64
mne,2010,9.88
mne,2011,11.73
mne,2012,14.81
mne,2013,17.28
mne,2014,18.93
mne,2015,20.11
mne,2016,20.99
mne,2017,22.47
mne,2018,24.69
mne,2019,28.4
mne,2020,24.69
mne,2021,27.16
mng,1951,20
mng,1952,20.79
mng,1953,21.58
mng,1954,22.37
mng,1955,18.71
mng,1956,14.45
mng,1957,9.44
mng,1958,13.64
mng,1959,17.47
mng,1960,20.97
mng,1961,20.65
mng,1962,20.32
mng,1963,20
mng,1964,20.56
mng,1965,21.09
mng,1966,21.6
mng,1967,21.7
mng,1968,21.79
mng,1969,21.89
mng,1970,22.17
mng,1971,22.43
mng,1972,22.68
mng,1973,22.92
mng,1974,22.98
mng,1975,23.04
mng,1976,23.1
mng,1977,23.16
mng,1978,23.46
mng,1979,23.76
mng,1980,24.04
mng,1981,24.32
mng,1982,24.43
mng,1983,24.54
mng,1984,24.65
mng,1985,24.76
mng,1986,24.86
mng,1987,18.51
mng,1988,12.63
mng,1989,7.17
mng,1990,2.09
mng,1991,2.37
mng,1992,3.95
mng,1993,4.93
mng,1994,5.92
mng,1995,6.91
mng,1996,7.89
mng,1997,8.55
mng,1998,9.21
mng,1999,9.87
mng,2000,10.53
mng,2001,9.6
mng,2002,8.67
mng,2003,7.72
mng,2004,6.76
mng,2005,5.86
mng,2006,5.48
mng,2007,5.26
mng,2008,5.13
mng,2009,5.74
mng,2010,6.73
mng,2011,8.54
mng,2012,13.04
mng,2013,14.21
mng,2014,14.93
mng,2015,15.43
mng,2016,15.79
mng,2017,16.09
mng,2018,16.56
mng,2019,17.33
mng,2020,17.33
mng,2021,17.11
moz,1977,12.38
moz,1978,13.21
moz,1979,13.98
moz,1980,14.7
moz,1981,15.37
moz,1982,16
moz,1983,15.92
moz,1984,15.83
moz,1985,15.75
moz,1986,15.66
moz,1987,16.86
moz,1988,18.05
moz,1989,19.25
moz,1990,20.44
moz,1991,21.63
moz,1992,22.82
moz,1993,24.01
moz,1994,25.2
moz,1995,26.16
moz,1996,27.12
moz,1997,28.08
moz,1998,29.04
moz,1999,30
moz,2000,30.96
moz,2001,31.92
moz,2002,32.88
moz,2003,33.84
moz,2004,34.8
moz,2005,35.68
moz,2006,36.56
moz,2007,37.44
moz,2008,38.32
moz,2009,39.2
moz,2010,39.28
moz,2011,39.36
moz,2012,39.44
moz,2013,39.52
moz,2014,39.6
moz,2015,39.92
moz,2016,40.24
moz,2017,40.56
moz,2018,40.88
moz,2019,41.2
moz,2020,42.4
moz,2021,42.4
mrt,1965,0
mrt,1966,0
mrt,1967,0
mrt,1968,0
mrt,1969,0
mrt,1970,0
mrt,1971,0
mrt,1972,0.91
mrt,1973,1.67
mrt,1974,2.31
mrt,1975,2.86
mrt,1976,2.55
mrt,1977,2.27
mrt,1978,2.02
mrt,1979,1.79
mrt,1980,1.58
mrt,1981,1.39
mrt,1982,1.22
mrt,1983,1.05
mrt,1984,0.9
mrt,1985,0.76
mrt,1986,0.63
mrt,1987,0.51
mrt,1988,0.39
mrt,1989,0.29
mrt,1990,0.18
mrt,1991,0.09
mrt,1992,0
mrt,1993,0.56
mrt,1994,1.11
mrt,1995,1.67
mrt,1996,2.22
mrt,1997,2.42
mrt,1998,2.65
mrt,1999,2.92
mrt,2000,3.27
mrt,2001,3.7
mrt,2002,5.36
mrt,2003,9.89
mrt,2004,13.25
mrt,2005,15.84
mrt,2006,17.89
mrt,2007,16.97
mrt,2008,16.29
mrt,2009,14.29
mrt,2010,17.11
mrt,2011,19.21
mrt,2012,20.82
mrt,2013,22.11
mrt,2014,21.58
mrt,2015,21.15
mrt,2016,20.8
mrt,2017,20.51
mrt,2018,20.26
mrt,2019,20.26
mrt,2020,20.26
mrt,2021,20.26
mus,1967,0
mus,1968,0.48
mus,1969,0.95
mus,1970,1.43
mus,1971,1.9
mus,1972,2.38
mus,1973,2.86
mus,1974,3.33
mus,1975,3.81
mus,1976,4.29
mus,1977,4.29
mus,1978,4.29
mus,1979,4.29
mus,1980,4.29
mus,1981,4.29
mus,1982,4.29
mus,1983,5.71
mus,1984,6.07
mus,1985,6.43
mus,1986,6.79
mus,1987,7.14
mus,1988,6.07
mus,1989,5
mus,1990,3.93
mus,1991,2.86
mus,1992,3.99
mus,1993,5.15
mus,1994,6.34
mus,1995,7.58
mus,1996,7.19
mus,1997,6.8
mus,1998,6.43
mus,1999,6.07
mus,2000,5.71
mus,2001,8
mus,2002,10.29
mus,2003,12.57
mus,2004,14.86
mus,2005,17.14
mus,2006,17.48
mus,2007,17.82
mus,2008,18.16
mus,2009,18.5
mus,2010,18.84
mus,2011,17.03
mus,2012,15.22
mus,2013,13.41
mus,2014,11.59
mus,2015,13.29
mus,2016,14.99
mus,2017,16.67
mus,2018,18.34
mus,2019,20
mus,2020,20
mus,2021,20
mwi,1971,6.67
mwi,1972,6.73
mwi,1973,6.78
mwi,1974,6.82
mwi,1975,6.86
mwi,1976,6.9
mwi,1977,8.05
mwi,1978,9.2
mwi,1979,8.24
mwi,1980,7.34
mwi,1981,6.5
mwi,1982,5.7
mwi,1983,4.95
mwi,1984,5.97
mwi,1985,6.91
mwi,1986,7.76
mwi,1987,8.54
mwi,1988,9.26
mwi,1989,9.92
mwi,1990,10.54
mwi,1991,11.11
mwi,1992,11.64
mwi,1993,8.36
mwi,1994,5.65
mwi,1995,6.21
mwi,1996,6.75
mwi,1997,7.26
mwi,1998,7.76
mwi,1999,8.25
mwi,2000,9.47
mwi,2001,10.71
mwi,2002,11.98
mwi,2003,13.28
mwi,2004,14.59
mwi,2005,15.88
mwi,2006,17.15
mwi,2007,18.39
mwi,2008,19.62
mwi,2009,20.83
mwi,2010,20
mwi,2011,19.17
mwi,2012,18.33
mwi,2013,17.5
mwi,2014,16.67
mwi,2015,17.92
mwi,2016,19.17
mwi,2017,20.42
mwi,2018,21.67
mwi,2019,22.92
mwi,2020,22.92
mwi,2021,22.92
mys,1959,2.13
mys,1960,0
mys,1961,0
mys,1962,0
mys,1963,0
mys,1964,1.52
mys,1965,3.45
mys,1966,3.45
mys,1967,3.45
mys,1968,3.45
mys,1969,2.48
mys,1970,3.45
mys,1971,3.45
mys,1972,3.7
mys,1973,3.7
mys,1974,3.37
mys,1975,3.7
mys,1976,9.26
mys,1977,9.26
mys,1978,5.77
mys,1979,9.26
mys,1980,10.45
mys,1981,10.45
mys,1982,6.79
mys,1983,10.45
mys,1984,13.21
mys,1985,13.21
mys,1986,6.96
mys,1987,13.21
mys,1988,15.79
mys,1989,18.03
mys,1990,9.13
mys,1991,18.03
mys,1992,14.75
mys,1993,14.75
mys,1994,14.75
mys,1995,11.07
mys,1996,23.08
mys,1997,17.39
mys,1998,17.39
mys,1999,9.92
mys,2000,26.09
mys,2001,17.39
mys,2002,17.39
mys,2003,37.04
mys,2004,13.15
mys,2005,25.71
mys,2006,25.71
mys,2007,27.69
mys,2008,14.59
mys,2009,28.13
mys,2010,24.29
mys,2011,24.29
mys,2012,24.29
mys,2013,15.56
mys,2014,28.81
mys,2015,23.08
mys,2016,22.48
mys,2017,22.06
mys,2018,13.9
mys,2019,15.52
mys,2020,14.58
mys,2021,15.64
nam,1989,6.41
nam,1990,6.15
nam,1991,5.77
nam,1992,5.13
nam,1993,3.85
nam,1994,14.42
nam,1995,17.95
nam,1996,16.48
nam,1997,13.85
nam,1998,7.69
nam,1999,25
nam,2000,25.51
nam,2001,25.94
nam,2002,26.32
nam,2003,26.64
nam,2004,26.92
nam,2005,26.52
nam,2006,26.07
nam,2007,25.57
nam,2008,25
nam,2009,24.36
nam,2010,26.92
nam,2011,35.16
nam,2012,38.46
nam,2013,40.24
nam,2014,41.35
nam,2015,23.81
nam,2016,30.68
nam,2017,33.89
nam,2018,35.75
nam,2019,36.96
nam,2020,35.62
nam,2021,35.62
ner,1958,0
ner,1959,0
ner,1960,0
ner,1961,0
ner,1962,0
ner,1963,0
ner,1964,0
ner,1965,0
ner,1966,0
ner,1967,0
ner,1968,0
ner,1969,0
ner,1970,0
ner,1971,0.5
ner,1972,0.97
ner,1973,1.39
ner,1974,1.78
ner,1975,2.15
ner,1976,2.48
ner,1977,2.8
ner,1978,3.09
ner,1979,3.37
ner,1980,3.62
ner,1981,3.87
ner,1982,4.09
ner,1983,4.31
ner,1984,4.51
ner,1985,4.7
ner,1986,4.88
ner,1987,5.06
ner,1988,5.22
ner,1989,5.38
ner,1990,7.41
ner,1991,20
ner,1992,8.16
ner,1993,6.02
ner,1994,4.82
ner,1995,3.61
ner,1996,1.2
ner,1997,1.2
ner,1998,1.2
ner,1999,1.2
ner,2000,4.04
ner,2001,6.53
ner,2002,8.71
ner,2003,10.65
ner,2004,12.39
ner,2005,11.88
ner,2006,11.37
ner,2007,10.85
ner,2008,10.34
ner,2009,9.82
ner,2010,11.56
ner,2011,13.27
ner,2012,13.59
ner,2013,13.78
ner,2014,13.91
ner,2015,14.01
ner,2016,14.08
ner,2017,14.75
ner,2018,15.65
ner,2019,16.96
ner,2020,25.9
ner,2021,25.9
nga,1992,2.05
nga,1993,2.15
nga,1994,2.28
nga,1995,2.43
nga,1996,2.6
nga,1997,2.82
nga,1998,3.08
nga,1999,3.42
nga,2000,3.68
nga,2001,3.91
nga,2002,4.11
nga,2003,4.28
nga,2004,4.98
nga,2005,5.67
nga,2006,6.37
nga,2007,7.07
nga,2008,6.23
nga,2009,5.39
nga,2010,4.54
nga,2011,3.69
nga,2012,4.37
nga,2013,4.79
nga,2014,5.08
nga,2015,5.29
nga,2016,5.14
nga,2017,4.93
nga,2018,4.61
nga,2019,4.11
nga,2020,4.48
nga,2021,4.48
nic,1948,0
nic,1949,0
nic,1950,0
nic,1951,0
nic,1952,0
nic,1953,0
nic,1954,0
nic,1955,0
nic,1956,0
nic,1957,0
nic,1958,0
nic,1959,0
nic,1960,0
nic,1961,0
nic,1962,0
nic,1963,0
nic,1964,0
nic,1965,0
nic,1966,0
nic,1967,0
nic,1968,2.37
nic,1969,4.39
nic,1970,6.14
nic,1971,7.66
nic,1972,9
nic,1973,8.5
nic,1974,8
nic,1975,9.53
nic,1976,11.44
nic,1977,13.88
nic,1978,17.11
nic,1979,21.57
nic,1980,19.52
nic,1981,17.93
nic,1982,16.67
nic,1983,15.63
nic,1984,14.77
nic,1985,15.04
nic,1986,15.3
nic,1987,15.56
nic,1988,15.81
nic,1989,16.06
nic,1990,16.3
nic,1991,15.19
nic,1992,14.08
nic,1993,12.97
nic,1994,11.87
nic,1995,10.77
nic,1996,9.68
nic,1997,11.85
nic,1998,14.04
nic,1999,16.23
nic,2000,18.44
nic,2001,20.65
nic,2002,19.57
nic,2003,18.48
nic,2004,17.39
nic,2005,16.3
nic,2006,15.22
nic,2007,20.22
nic,2008,25.22
nic,2009,30.22
nic,2010,35.22
nic,2011,40.22
nic,2012,41.3
nic,2013,42.08
nic,2014,42.66
nic,2015,43.12
nic,2016,43.48
nic,2017,43.7
nic,2018,44.02
nic,2019,44.57
nic,2020,48.35
nic,2021,50.55
nld,1946,4
nld,1947,4
nld,1948,4
nld,1949,3.71
nld,1950,3.2
nld,1951,2
nld,1952,5.33
nld,1953,5.14
nld,1954,4.8
nld,1955,4
nld,1956,7.47
nld,1957,7.78
nld,1958,8.3
nld,1959,9.33
nld,1960,5.33
nld,1961,7.2
nld,1962,8
nld,1963,8.44
nld,1964,8
nld,1965,7.2
nld,1966,5.33
nld,1967,8
nld,1968,7.11
nld,1969,5.33
nld,1970,2.33
nld,1971,1.33
nld,1972,10
nld,1973,8
nld,1974,4
nld,1975,3.2
nld,1976,2.86
nld,1977,2.67
nld,1978,4.57
nld,1979,8
nld,1980,16
nld,1981,15.11
nld,1982,16.67
nld,1983,21.33
nld,1984,21.07
nld,1985,20.95
nld,1986,20.89
nld,1987,26.67
nld,1988,22.67
nld,1989,21.33
nld,1990,22.67
nld,1991,26.67
nld,1992,29.67
nld,1993,31.47
nld,1994,32.67
nld,1995,22.67
nld,1996,29.33
nld,1997,33.33
nld,1998,36
nld,1999,28
nld,2000,31
nld,2001,32.8
nld,2002,34
nld,2003,35.11
nld,2004,35.5
nld,2005,36
nld,2006,36.67
nld,2007,34.67
nld,2008,37.67
nld,2009,39.47
nld,2010,40.67
nld,2011,36
nld,2012,38.67
nld,2013,37.87
nld,2014,36.67
nld,2015,34.67
nld,2016,35.56
nld,2017,36
nld,2018,34.67
nld,2019,33.78
nld,2020,35.11
nld,2021,37.78
nor,1945,4.67
nor,1946,4.67
nor,1947,4.67
nor,1948,4.67
nor,1949,4.67
nor,1950,4.67
nor,1951,4.67
nor,1952,4.67
nor,1953,4.67
nor,1954,5.17
nor,1955,5.67
nor,1956,6.17
nor,1957,6.67
nor,1958,7.17
nor,1959,7.67
nor,1960,8.17
nor,1961,8.67
nor,1962,8.5
nor,1963,8.33
nor,1964,8.17
nor,1965,8
nor,1966,8.33
nor,1967,8.67
nor,1968,9
nor,1969,9.33
nor,1970,10.91
nor,1971,12.46
nor,1972,13.98
nor,1973,15.48
nor,1974,17.58
nor,1975,19.68
nor,1976,21.77
nor,1977,23.87
nor,1978,24.35
nor,1979,24.84
nor,1980,25.32
nor,1981,25.81
nor,1982,27.97
nor,1983,30.13
nor,1984,32.27
nor,1985,34.39
nor,1986,34.75
nor,1987,35.09
nor,1988,35.43
nor,1989,35.76
nor,1990,36.67
nor,1991,37.58
nor,1992,38.48
nor,1993,39.39
nor,1994,39.39
nor,1995,39.39
nor,1996,39.39
nor,1997,36.36
nor,1998,36.36
nor,1999,36.36
nor,2000,36.36
nor,2001,36.36
nor,2002,36.75
nor,2003,37.13
nor,2004,37.5
nor,2005,37.87
nor,2006,38.31
nor,2007,38.76
nor,2008,39.2
nor,2009,39.64
nor,2010,39.64
nor,2011,39.64
nor,2012,39.64
nor,2013,39.64
nor,2014,40.09
nor,2015,40.53
nor,2016,40.98
nor,2017,41.42
nor,2018,41.12
nor,2019,40.83
nor,2020,44.38
nor,2021,44.97
npl,1952,8.57
npl,1953,9.22
npl,1954,9.43
npl,1955,9.29
npl,1956,9.14
npl,1957,8.97
npl,1958,8.79
