country,time,prenforct_idea
lux,1987,90.69546
lux,1988,90.69546
lux,1989,90.69546
lux,1990,94.22255
lux,1991,94.22255
lux,1992,94.22255
lux,1993,94.22255
lux,1994,94.22255
lux,1995,94.22255
lux,1996,94.22255
lux,1997,94.22255
lux,1998,94.22255
lux,1999,94.22255
lux,2000,91.86331
lux,2001,91.86331
lux,2002,91.86331
lux,2003,91.86331
lux,2004,91.86331
lux,2005,91.86331
lux,2006,91.86331
lux,2007,91.86331
lux,2008,91.86331
lux,2009,91.86331
lux,2010,91.86331
lux,2011,91.86331
lux,2012,91.86331
lux,2013,91.86331
lux,2014,91.86331
lux,2015,91.86331
lux,2016,91.86331
lux,2017,91.86331
lux,2018,91.86331
lux,2019,91.86331
lva,1991,63.59535
lva,1992,63.59535
lva,1993,62.88017
lva,1994,62.88017
lva,1995,62.88017
lva,1996,62.88017
lva,1997,62.88017
lva,1998,62.88017
lva,1999,62.09869
lva,2000,63.7
lva,2001,63.7
lva,2002,63.7
lva,2003,66.05449
lva,2004,69.99893
lva,2005,69.99893
lva,2006,70.80131
lva,2007,70.80131
lva,2008,72.57245
lva,2009,73.1556
lva,2010,76.81902
lva,2011,76.81902
lva,2012,79.79719
lva,2013,77.66049
lva,2014,77.34353
lva,2015,77.34353
lva,2016,73.00529
lva,2017,73.25726
lva,2018,73.25726
lva,2019,73.25726
mar,1975,36.51345
mar,1976,36.51345
mar,1977,36.51345
mar,1978,36.51345
mar,1979,36.51345
mar,1980,36.51345
mar,1981,36.51345
mar,1982,36.51345
mar,1983,36.51345
mar,1984,37.7071
mar,1985,38.90557
mar,1986,38.90557
mar,1987,37.7071
mar,1988,37.7071
mar,1989,37.7071
mar,1990,40.50642
mar,1991,40.50642
mar,1992,41.42944
mar,1993,44.15623
mar,1994,44.15623
mar,1995,44.15623
mar,1996,44.15623
mar,1997,44.15623
mar,1998,44.15623
mar,1999,44.15623
mar,2000,43.16212
mar,2001,43.16212
mar,2002,43.16212
mar,2003,43.16212
mar,2004,43.16212
mar,2005,45.61184
mar,2006,45.61184
mar,2007,45.61184
mar,2008,45.61184
mar,2009,45.61184
mar,2010,47.22478
mar,2011,47.9866
mar,2012,47.9866
mar,2013,47.21562
mar,2014,47.21562
mar,2015,46.07944
mar,2016,49.47522
mar,2017,48.92726
mar,2018,52.22524
mar,2019,54.82918
mda,1991,43.15386
mda,1992,43.42753
mda,1993,43.42753
mda,1994,43.42753
mda,1995,44.52383
mda,1996,44.52383
mda,1997,44.52383
mda,1998,44.52383
mda,1999,48.82389
mda,2000,49.20445
mda,2001,50.23643
mda,2002,50.23643
mda,2003,50.23643
mda,2004,48.55185
mda,2005,49.43613
mda,2006,49.43613
mda,2007,49.43613
mda,2008,49.43613
mda,2009,50.77562
mda,2010,58.24695
mda,2011,58.24695
mda,2012,58.45882
mda,2013,54.65073
mda,2014,54.0298
mda,2015,55.22231
mda,2016,50.77361
mda,2017,50.31765
mda,2018,50.45362
mda,2019,54.59646
mdg,1975,35.42187
mdg,1976,35.95439
mdg,1977,35.95439
mdg,1978,35.95439
mdg,1979,35.95439
mdg,1980,35.95439
mdg,1981,35.95439
mdg,1982,35.95439
mdg,1983,35.95439
mdg,1984,35.95439
mdg,1985,36.83157
mdg,1986,36.83157
mdg,1987,36.83157
mdg,1988,36.83157
mdg,1989,36.83157
mdg,1990,36.83157
mdg,1991,37.43189
mdg,1992,40.85829
mdg,1993,41.0915
mdg,1994,41.0915
mdg,1995,41.0915
mdg,1996,41.0915
mdg,1997,38.05265
mdg,1998,38.05265
mdg,1999,38.05265
mdg,2000,40.85829
mdg,2001,40.85829
mdg,2002,44.63848
mdg,2003,45.6264
mdg,2004,45.6264
mdg,2005,45.6264
mdg,2006,45.6264
mdg,2007,45.6264
mdg,2008,45.6264
mdg,2009,29.79288
mdg,2010,28.71263
mdg,2011,28.71263
mdg,2012,28.71263
mdg,2013,28.86773
mdg,2014,30.8927
mdg,2015,31.66143
mdg,2016,31.66143
mdg,2017,35.14328
mdg,2018,36.13206
mdg,2019,38.24586
mex,1975,41.62468
mex,1976,41.62468
mex,1977,41.62468
mex,1978,41.62468
mex,1979,41.62468
mex,1980,41.62468
mex,1981,41.62468
mex,1982,41.62468
mex,1983,42.43585
mex,1984,43.00143
mex,1985,41.51733
mex,1986,41.51733
mex,1987,41.51733
mex,1988,43.00143
mex,1989,43.00143
mex,1990,44.72278
mex,1991,44.72278
mex,1992,44.72278
mex,1993,44.72278
mex,1994,46.93422
mex,1995,47.38311
mex,1996,47.38311
mex,1997,48.3628
mex,1998,49.72431
mex,1999,49.72431
mex,2000,52.93806
mex,2001,53.61041
mex,2002,53.61041
mex,2003,53.61041
mex,2004,53.61041
mex,2005,53.61041
mex,2006,53.61041
mex,2007,52.03677
mex,2008,52.03677
mex,2009,52.03677
mex,2010,52.03677
mex,2011,52.03677
mex,2012,52.03677
mex,2013,49.72431
mex,2014,48.3628
mex,2015,49.2047
mex,2016,49.2047
mex,2017,48.24046
mex,2018,49.70203
mex,2019,48.61061
mkd,1991,53.59917
mkd,1992,53.59917
mkd,1993,51.4198
mkd,1994,51.4198
mkd,1995,52.46561
mkd,1996,51.45588
mkd,1997,51.45588
mkd,1998,52.92053
mkd,1999,52.92053
mkd,2000,50.43064
mkd,2001,50.43064
mkd,2002,54.15574
mkd,2003,55.35898
mkd,2004,57.23016
mkd,2005,55.83028
mkd,2006,59.42466
mkd,2007,57.89284
mkd,2008,55.15799
mkd,2009,52.9605
mkd,2010,55.15799
mkd,2011,51.86287
mkd,2012,50.75511
mkd,2013,45.94199
mkd,2014,45.94199
mkd,2015,45.94199
mkd,2016,48.61202
mkd,2017,52.23004
mkd,2018,47.38126
mkd,2019,48.85261
mli,1975,41.76244
mli,1976,41.76244
mli,1977,41.76244
mli,1978,41.76244
mli,1979,41.76244
mli,1980,43.19331
mli,1981,43.19331
mli,1982,43.19331
mli,1983,43.19331
mli,1984,40.73096
mli,1985,40.73096
mli,1986,40.73096
mli,1987,40.73096
mli,1988,40.73096
mli,1989,40.73096
mli,1990,42.53342
mli,1991,48.3522
mli,1992,51.01459
mli,1993,51.01459
mli,1994,51.01459
mli,1995,50.42975
mli,1996,50.42975
mli,1997,48.11864
mli,1998,48.11864
mli,1999,48.11864
mli,2000,48.11864
mli,2001,48.11864
mli,2002,48.11864
mli,2003,47.20608
mli,2004,47.20608
mli,2005,47.20608
mli,2006,47.20608
mli,2007,47.20608
mli,2008,47.20608
mli,2009,47.20608
mli,2010,47.20608
mli,2011,48.28594
mli,2012,47.27181
mli,2013,46.68015
mli,2014,46.68015
mli,2015,46.68015
mli,2016,46.68015
mli,2017,43.99021
mli,2018,43.99021
mli,2019,49.00128
mmr,1975,23.76576
mmr,1976,23.76576
mmr,1977,23.76576
mmr,1978,23.76576
mmr,1979,23.76576
mmr,1980,23.76576
mmr,1981,23.76576
mmr,1982,23.76576
mmr,1983,23.76576
mmr,1984,20.95221
mmr,1985,20.95221
mmr,1986,20.95221
mmr,1987,20.95221
mmr,1988,20.64262
mmr,1989,17.78437
mmr,1990,17.78437
mmr,1991,17.78437
mmr,1992,17.78437
mmr,1993,20.53238
mmr,1994,20.53238
mmr,1995,20.53238
mmr,1996,20.53238
mmr,1997,20.53238
mmr,1998,20.53238
mmr,1999,20.53238
mmr,2000,25.30532
mmr,2001,25.30532
mmr,2002,25.30532
mmr,2003,25.30532
mmr,2004,25.30532
mmr,2005,25.30532
mmr,2006,25.30532
mmr,2007,25.30532
mmr,2008,25.30532
mmr,2009,25.30532
mmr,2010,33.50907
mmr,2011,39.47057
mmr,2012,40.24711
mmr,2013,43.91036
mmr,2014,43.91036
mmr,2015,47.98946
mmr,2016,49.40639
mmr,2017,51.142
mmr,2018,47.80443
mmr,2019,48.41335
mng,1975,40.13894
mng,1976,41.44496
mng,1977,41.44496
mng,1978,41.44496
mng,1979,41.44496
mng,1980,41.44496
mng,1981,41.44496
mng,1982,41.44496
mng,1983,41.44496
mng,1984,41.44496
mng,1985,41.44496
mng,1986,39.70524
mng,1987,39.70524
mng,1988,39.70524
mng,1989,39.70524
mng,1990,47.97171
mng,1991,51.03646
mng,1992,59.95517
mng,1993,59.95517
mng,1994,59.95517
mng,1995,59.95517
mng,1996,60.93903
mng,1997,60.93903
mng,1998,60.93903
mng,1999,60.93903
mng,2000,58.64877
mng,2001,58.64877
mng,2002,58.64877
mng,2003,58.64877
mng,2004,58.64877
mng,2005,58.64877
mng,2006,58.64877
mng,2007,58.64877
mng,2008,58.64877
mng,2009,58.64877
mng,2010,58.95487
mng,2011,58.95487
mng,2012,58.55503
mng,2013,53.43993
mng,2014,53.43993
mng,2015,53.43993
mng,2016,52.2728
mng,2017,52.2728
mng,2018,52.2728
mng,2019,53.08415
moz,1975,51.6142
moz,1976,50.97084
moz,1977,50.97084
moz,1978,50.97084
moz,1979,50.97084
moz,1980,50.97084
moz,1981,50.97084
moz,1982,50.97084
moz,1983,50.97084
moz,1984,50.97084
moz,1985,50.9646
moz,1986,50.9646
moz,1987,45.32383
moz,1988,45.32383
moz,1989,45.32383
moz,1990,38.61644
moz,1991,39.64331
moz,1992,40.31028
moz,1993,41.88006
moz,1994,41.40069
moz,1995,45.42884
moz,1996,45.42884
moz,1997,43.08725
moz,1998,42.09591
moz,1999,42.09591
moz,2000,42.09591
moz,2001,42.09591
moz,2002,42.09591
moz,2003,43.08725
moz,2004,43.08725
moz,2005,43.08725
moz,2006,43.08725
moz,2007,43.08725
moz,2008,44.13512
moz,2009,41.83296
moz,2010,42.77319
moz,2011,42.77319
moz,2012,42.77319
moz,2013,44.30176
moz,2014,44.70654
moz,2015,44.30176
moz,2016,43.28144
moz,2017,43.75352
moz,2018,41.49014
moz,2019,42.04574
mrt,1975,50.74336
mrt,1976,50.74336
mrt,1977,50.74336
mrt,1978,41.05239
mrt,1979,32.84148
mrt,1980,32.84148
mrt,1981,32.90287
mrt,1982,32.90287
mrt,1983,32.90287
mrt,1984,32.90287
mrt,1985,32.84148
mrt,1986,32.84148
mrt,1987,32.84148
mrt,1988,32.84148
mrt,1989,32.84148
mrt,1990,32.21155
mrt,1991,32.21155
mrt,1992,33.45073
mrt,1993,33.45073
mrt,1994,33.45073
mrt,1995,33.45073
mrt,1996,36.70825
mrt,1997,36.70825
mrt,1998,36.70825
mrt,1999,36.70825
mrt,2000,41.0568
mrt,2001,41.0568
mrt,2002,41.51616
mrt,2003,41.0568
mrt,2004,41.0568
mrt,2005,43.88456
mrt,2006,46.82679
mrt,2007,49.92076
mrt,2008,47.3724
mrt,2009,47.47367
mrt,2010,47.47367
mrt,2011,47.47367
mrt,2012,47.47367
mrt,2013,28.21878
mrt,2014,28.21878
mrt,2015,27.18847
mrt,2016,28.21878
mrt,2017,31.72823
mrt,2018,41.32959
mrt,2019,42.0556
mus,1975,61.69414
mus,1976,64.53364
mus,1977,64.53364
mus,1978,64.53364
mus,1979,64.53364
mus,1980,64.53364
mus,1981,64.53364
mus,1982,64.53364
mus,1983,64.53364
mus,1984,64.53364
mus,1985,64.53364
mus,1986,64.53364
mus,1987,64.53364
mus,1988,64.53364
mus,1989,64.53364
mus,1990,64.53364
mus,1991,64.53364
mus,1992,64.53364
mus,1993,64.53364
mus,1994,64.53364
mus,1995,64.53364
mus,1996,64.53364
mus,1997,64.53364
mus,1998,64.53364
mus,1999,64.53364
mus,2000,65.28066
mus,2001,65.28066
mus,2002,65.28066
mus,2003,65.28066
mus,2004,65.28066
mus,2005,65.28066
mus,2006,65.28066
mus,2007,65.28066
mus,2008,65.28066
mus,2009,65.28066
mus,2010,68.91209
mus,2011,68.91209
mus,2012,68.91209
mus,2013,63.63555
mus,2014,62.18226
mus,2015,63.63555
mus,2016,63.63555
mus,2017,59.65165
mus,2018,65.28066
mus,2019,58.65035
mwi,1975,39.07434
mwi,1976,39.07434
mwi,1977,39.07434
mwi,1978,39.07434
mwi,1979,39.07434
mwi,1980,39.07434
mwi,1981,39.07434
mwi,1982,39.07434
mwi,1983,39.07434
mwi,1984,38.16311
mwi,1985,38.16311
mwi,1986,38.16311
mwi,1987,38.16311
mwi,1988,38.16311
mwi,1989,38.16311
mwi,1990,38.16311
mwi,1991,38.16311
mwi,1992,38.16311
mwi,1993,42.8044
mwi,1994,44.35509
mwi,1995,47.71494
mwi,1996,47.71494
mwi,1997,46.65926
mwi,1998,48.80614
mwi,1999,48.80614
mwi,2000,48.80614
mwi,2001,47.03017
mwi,2002,47.03017
mwi,2003,47.03017
mwi,2004,47.03017
mwi,2005,47.54457
mwi,2006,47.54457
mwi,2007,47.54457
mwi,2008,47.54457
mwi,2009,47.54457
mwi,2010,46.97583
mwi,2011,46.97583
mwi,2012,46.97583
mwi,2013,47.94536
mwi,2014,47.94536
mwi,2015,52.00882
mwi,2016,52.35916
mwi,2017,52.35916
mwi,2018,53.11547
mwi,2019,48.00568
mys,1975,51.44986
mys,1976,51.44986
mys,1977,51.44986
mys,1978,51.44986
mys,1979,51.44986
mys,1980,51.44986
mys,1981,49.47033
mys,1982,46.29235
mys,1983,46.29235
mys,1984,47.61158
mys,1985,44.20741
mys,1986,42.3831
mys,1987,41.16657
mys,1988,41.16657
mys,1989,41.16657
mys,1990,41.16657
mys,1991,41.16657
mys,1992,41.16657
mys,1993,41.16657
mys,1994,41.16657
mys,1995,41.16657
mys,1996,42.3831
mys,1997,42.3831
mys,1998,42.3831
mys,1999,42.3831
mys,2000,42.3831
mys,2001,42.3831
mys,2002,42.3831
mys,2003,42.3831
mys,2004,42.3831
mys,2005,45.26915
mys,2006,45.26915
mys,2007,45.26915
mys,2008,45.26915
mys,2009,45.80888
mys,2010,45.80888
mys,2011,45.80888
mys,2012,45.80888
mys,2013,46.84689
mys,2014,46.84689
mys,2015,46.84689
mys,2016,46.84689
mys,2017,46.47655
mys,2018,53.61566
mys,2019,54.65706
nam,1990,57.67613
nam,1991,62.74327
nam,1992,64.21491
nam,1993,64.21491
nam,1994,64.21491
nam,1995,64.21491
nam,1996,64.21491
nam,1997,62.74327
nam,1998,62.74327
nam,1999,62.74327
nam,2000,62.74327
nam,2001,62.74327
nam,2002,62.74327
nam,2003,62.74327
nam,2004,62.74327
nam,2005,62.74327
nam,2006,63.15028
nam,2007,63.15028
nam,2008,63.15028
nam,2009,63.15028
nam,2010,63.15028
nam,2011,63.15028
nam,2012,63.15028
nam,2013,62.73467
nam,2014,62.73467
nam,2015,62.73467
nam,2016,64.53944
nam,2017,66.01322
nam,2018,64.14214
nam,2019,62.57361
ner,1975,59.72798
ner,1976,59.72798
ner,1977,59.72798
ner,1978,59.72798
ner,1979,59.72798
ner,1980,59.72798
ner,1981,59.72798
ner,1982,59.72798
ner,1983,59.72798
ner,1984,59.72798
ner,1985,61.07786
ner,1986,61.07786
ner,1987,61.16981
ner,1988,59.92769
ner,1989,55.35438
ner,1990,49.21463
ner,1991,52.59652
ner,1992,50.37471
ner,1993,50.37471
ner,1994,50.37471
ner,1995,50.37471
ner,1996,46.27152
ner,1997,41.82206
ner,1998,41.82206
ner,1999,44.82944
ner,2000,48.33005
ner,2001,48.33005
ner,2002,48.33005
ner,2003,48.33005
ner,2004,48.33005
ner,2005,48.33005
ner,2006,48.33005
ner,2007,48.33005
ner,2008,48.33005
ner,2009,48.33005
ner,2010,50.3714
ner,2011,54.65257
ner,2012,57.10542
ner,2013,56.39163
ner,2014,56.39163
ner,2015,56.39163
ner,2016,56.39163
ner,2017,54.55739
ner,2018,54.55739
ner,2019,50.55817
nga,1975,22.66872
nga,1976,22.66872
nga,1977,22.66872
nga,1978,27.13032
nga,1979,39.24978
nga,1980,39.84059
nga,1981,39.84059
nga,1982,39.84059
nga,1983,39.84059
nga,1984,24.30429
nga,1985,26.18375
nga,1986,26.18375
nga,1987,26.18375
nga,1988,26.18375
nga,1989,27.91399
nga,1990,27.64816
nga,1991,27.64816
nga,1992,27.64816
nga,1993,27.64816
nga,1994,27.64816
nga,1995,27.64816
nga,1996,27.64816
nga,1997,25.98092
nga,1998,26.2217
nga,1999,37.90417
nga,2000,39.23331
nga,2001,39.23331
nga,2002,39.23331
nga,2003,39.23331
nga,2004,39.23331
nga,2005,39.23331
nga,2006,39.23331
nga,2007,40.31109
nga,2008,40.90638
nga,2009,40.90638
nga,2010,39.73645
nga,2011,40.87701
nga,2012,40.87701
nga,2013,43.48797
nga,2014,43.48797
nga,2015,44.21183
nga,2016,41.77215
nga,2017,41.77215
nga,2018,41.77215
nga,2019,37.52136
nic,1975,5.77079
nic,1976,5.77079
nic,1977,5.77079
nic,1978,5.77079
nic,1979,12.40073
nic,1980,42.90155
nic,1981,42.90155
nic,1982,38.32877
nic,1983,38.32877
nic,1984,46.13932
nic,1985,41.64757
nic,1986,41.64757
nic,1987,41.50295
nic,1988,41.50295
nic,1989,41.50295
nic,1990,44.9443
nic,1991,48.58031
nic,1992,48.58031
nic,1993,50.48855
nic,1994,50.48855
nic,1995,50.48855
nic,1996,49.52179
nic,1997,46.34529
nic,1998,46.34529
nic,1999,42.15815
nic,2000,42.15815
nic,2001,42.15815
nic,2002,42.96541
nic,2003,42.96541
nic,2004,43.84359
nic,2005,43.84359
nic,2006,41.74559
nic,2007,38.6768
nic,2008,35.24243
nic,2009,34.749
nic,2010,32.95606
nic,2011,32.95606
nic,2012,31.99597
nic,2013,35.09491
nic,2014,35.09491
nic,2015,35.09491
nic,2016,34.48145
nic,2017,32.69833
nic,2018,21.62505
nic,2019,21.84506
nld,1975,90.57633
nld,1976,90.57633
nld,1977,90.57633
nld,1978,90.57633
nld,1979,90.57633
nld,1980,90.57633
nld,1981,90.57633
nld,1982,90.57633
nld,1983,90.57633
nld,1984,91.32085
nld,1985,91.32085
nld,1986,91.32085
nld,1987,91.32085
nld,1988,91.32085
nld,1989,91.32085
nld,1990,91.32085
nld,1991,91.32085
nld,1992,91.32085
nld,1993,91.32085
nld,1994,91.32085
nld,1995,91.32085
nld,1996,91.32085
nld,1997,91.32085
nld,1998,91.32085
nld,1999,91.32085
nld,2000,91.32085
nld,2001,91.32085
nld,2002,91.32085
nld,2003,91.32085
nld,2004,91.32085
nld,2005,91.32085
nld,2006,91.32085
nld,2007,91.32085
nld,2008,91.32085
nld,2009,91.32085
nld,2010,91.32085
nld,2011,91.32085
nld,2012,91.32085
nld,2013,82.46425
nld,2014,82.46425
nld,2015,82.46425
nld,2016,82.46425
nld,2017,86.11946
nld,2018,85.57163
nld,2019,84.80853
nor,1975,99.55563
nor,1976,99.55563
nor,1977,99.55563
nor,1978,99.55563
nor,1979,99.55563
nor,1980,99.55563
nor,1981,99.55563
nor,1982,99.55563
nor,1983,99.55563
nor,1984,100
nor,1985,96.64578
nor,1986,96.64578
nor,1987,96.64578
nor,1988,96.64578
nor,1989,96.64578
nor,1990,96.64578
nor,1991,96.64578
nor,1992,96.64578
nor,1993,96.64578
nor,1994,96.64578
nor,1995,100
nor,1996,100
nor,1997,100
nor,1998,100
nor,1999,100
nor,2000,100
nor,2001,100
nor,2002,100
nor,2003,100
nor,2004,100
nor,2005,100
nor,2006,100
nor,2007,100
nor,2008,100
nor,2009,100
nor,2010,100
nor,2011,100
nor,2012,100
nor,2013,100
nor,2014,100
nor,2015,94.38518
nor,2016,94.38518
nor,2017,94.38518
nor,2018,91.89152
nor,2019,94.45776
npl,1975,31.78793
npl,1976,31.78793
npl,1977,31.78793
npl,1978,31.78793
npl,1979,31.78793
npl,1980,35.76358
npl,1981,35.76358
npl,1982,35.76358
npl,1983,35.76358
npl,1984,35.76358
npl,1985,35.76358
npl,1986,35.76358
npl,1987,35.76358
npl,1988,35.76358
npl,1989,35.76358
npl,1990,44.32789
npl,1991,52.87963
npl,1992,52.87963
npl,1993,55.70344
npl,1994,55.70344
npl,1995,55.70344
npl,1996,55.70344
npl,1997,55.70344
npl,1998,55.70344
npl,1999,55.70344
npl,2000,53.17376
npl,2001,50.07363
npl,2002,49.02154
npl,2003,49.02154
npl,2004,49.02154
npl,2005,54.4071
npl,2006,56.08624
npl,2007,62.80681
npl,2008,63.37503
npl,2009,61.80929
npl,2010,61.80929
npl,2011,63.1924
npl,2012,62.80681
npl,2013,58.38403
npl,2014,59.30203
npl,2015,59.30203
npl,2016,59.30203
npl,2017,58.38403
npl,2018,57.01771
npl,2019,57.51521
nzl,1975,84.69224
nzl,1976,82.04701
nzl,1977,82.04701
nzl,1978,82.04701
nzl,1979,82.04701
nzl,1980,84.69439
nzl,1981,84.69439
nzl,1982,84.69439
nzl,1983,84.69439
nzl,1984,85.52821
nzl,1985,88.63314
nzl,1986,88.63314
nzl,1987,88.63314
nzl,1988,88.63314
nzl,1989,88.63314
nzl,1990,88.63314
nzl,1991,88.63314
nzl,1992,88.63314
nzl,1993,88.63314
nzl,1994,88.63314
nzl,1995,88.63314
nzl,1996,88.63314
nzl,1997,88.63314
nzl,1998,88.63314
nzl,1999,88.63314
nzl,2000,88.63314
nzl,2001,88.63314
nzl,2002,88.63314
nzl,2003,88.63314
nzl,2004,88.63314
nzl,2005,88.63314
nzl,2006,88.63314
nzl,2007,88.63314
nzl,2008,88.63314
nzl,2009,88.63314
nzl,2010,88.63314
nzl,2011,88.63314
nzl,2012,88.63314
nzl,2013,88.63314
nzl,2014,88.63314
nzl,2015,88.63314
nzl,2016,88.63314
nzl,2017,88.63314
nzl,2018,88.63314
nzl,2019,88.63314
omn,1975,45.79626
omn,1976,45.79626
omn,1977,46.2132
omn,1978,46.2132
omn,1979,46.2132
omn,1980,46.73244
omn,1981,46.73244
omn,1982,46.73244
omn,1983,46.73244
omn,1984,46.73244
omn,1985,47.04296
omn,1986,47.96901
omn,1987,47.96901
omn,1988,47.96901
omn,1989,47.96901
omn,1990,48.35578
omn,1991,48.93723
omn,1992,50.55064
omn,1993,50.55064
omn,1994,50.55064
omn,1995,50.55064
omn,1996,52.39319
omn,1997,51.04128
omn,1998,51.04128
omn,1999,51.04128
omn,2000,51.04128
omn,2001,51.04128
omn,2002,51.04128
omn,2003,51.04128
omn,2004,51.04128
omn,2005,51.04128
omn,2006,51.04128
omn,2007,51.5505
omn,2008,51.5505
omn,2009,51.5505
omn,2010,51.44518
omn,2011,51.44518
omn,2012,51.44518
omn,2013,51.44518
omn,2014,53.13981
omn,2015,53.13981
omn,2016,53.13981
omn,2017,51.09634
omn,2018,54.31721
omn,2019,51.53616
pak,1975,43.03144
pak,1976,43.28289
pak,1977,38.64164
pak,1978,38.68393
pak,1979,38.68393
pak,1980,36.79909
pak,1981,36.88702
pak,1982,39.37181
pak,1983,37.84759
pak,1984,36.95931
pak,1985,41.69934
pak,1986,41.69934
pak,1987,39.59226
pak,1988,39.59226
pak,1989,45.14466
pak,1990,46.95018
pak,1991,46.02746
pak,1992,46.02746
pak,1993,46.02746
pak,1994,46.02746
pak,1995,46.02746
pak,1996,46.02746
pak,1997,41.73963
pak,1998,41.73963
pak,1999,37.30479
pak,2000,38.90226
pak,2001,37.90693
pak,2002,37.90693
pak,2003,39.14214
pak,2004,39.14214
pak,2005,39.14214
pak,2006,39.60873
pak,2007,39.60873
pak,2008,40.88019
pak,2009,39.32814
pak,2010,36.63939
pak,2011,37.93641
pak,2012,41.09561
pak,2013,40.30278
pak,2014,36.04764
pak,2015,35.84184
pak,2016,39.78303
pak,2017,39.78303
pak,2018,42.78373
pak,2019,38.47712
pan,1975,32.41663
pan,1976,32.41663
pan,1977,32.41663
pan,1978,32.41663
pan,1979,32.41663
pan,1980,32.41663
pan,1981,31.17788
pan,1982,21.38311
pan,1983,21.38311
pan,1984,22.52759
pan,1985,22.52759
pan,1986,19.95763
pan,1987,19.95763
pan,1988,19.95763
pan,1989,19.95763
pan,1990,48.9926
pan,1991,48.9926
pan,1992,48.9926
pan,1993,48.9926
pan,1994,51.18319
pan,1995,51.60474
pan,1996,51.60474
pan,1997,51.60474
pan,1998,54.45424
pan,1999,54.45424
pan,2000,54.45424
pan,2001,53.01379
pan,2002,53.01379
pan,2003,53.01379
pan,2004,53.01379
pan,2005,53.98407
pan,2006,53.98407
pan,2007,53.98407
pan,2008,53.98407
pan,2009,53.98407
pan,2010,53.98407
pan,2011,53.98407
pan,2012,53.98407
pan,2013,57.71237
pan,2014,57.71237
pan,2015,57.71237
pan,2016,57.71237
pan,2017,56.45225
pan,2018,53.50491
pan,2019,54.33224
per,1975,20.95094
per,1976,20.95094
per,1977,20.95094
per,1978,20.95094
per,1979,20.95094
per,1980,40.98165
per,1981,53.47083
per,1982,53.47083
per,1983,53.47083
per,1984,51.28863
per,1985,50.41655
per,1986,47.35178
per,1987,47.35178
per,1988,47.35178
per,1989,47.35178
per,1990,48.84671
per,1991,47.85908
per,1992,41.94956
per,1993,27.50159
per,1994,27.50159
per,1995,27.50159
per,1996,27.50159
per,1997,27.50159
per,1998,30.1927
per,1999,30.1927
per,2000,33.2161
per,2001,51.63517
per,2002,54.98382
per,2003,54.98382
per,2004,54.98382
per,2005,52.00445
per,2006,51.41909
per,2007,51.05366
per,2008,51.05366
per,2009,51.05366
per,2010,51.99708
per,2011,52.46863
per,2012,52.85641
per,2013,49.9434
per,2014,48.95658
per,2015,51.39868
per,2016,52.15559
per,2017,51.67233
per,2018,52.15559
per,2019,52.54575
phl,1975,25.50607
phl,1976,25.50607
phl,1977,25.50607
phl,1978,25.50607
phl,1979,25.50607
phl,1980,25.50607
phl,1981,25.50607
phl,1982,25.50607
phl,1983,25.50607
phl,1984,25.92984
phl,1985,23.61175
phl,1986,34.63111
phl,1987,49.29633
phl,1988,49.29633
phl,1989,49.29633
phl,1990,49.29633
phl,1991,49.29633
phl,1992,50.38905
phl,1993,50.84654
phl,1994,50.84654
phl,1995,50.84654
phl,1996,50.84654
phl,1997,52.41728
phl,1998,52.98691
phl,1999,52.19039
phl,2000,50.12125
phl,2001,50.12125
phl,2002,50.12125
phl,2003,50.12125
phl,2004,49.47783
phl,2005,49.47783
phl,2006,49.22533
phl,2007,49.22533
phl,2008,49.22533
phl,2009,49.22533
phl,2010,51.29156
phl,2011,53.07935
phl,2012,53.07935
phl,2013,51.29156
phl,2014,51.29156
phl,2015,50.73109
phl,2016,47.79168
phl,2017,42.56182
phl,2018,43.33367
phl,2019,40.17621
png,1975,46.49045
png,1976,46.49045
png,1977,46.49045
png,1978,46.49045
png,1979,46.49045
png,1980,46.49045
png,1981,46.49045
png,1982,46.49045
png,1983,46.49045
png,1984,48.7481
png,1985,48.7481
png,1986,48.7481
png,1987,48.7481
png,1988,48.7481
png,1989,48.7481
png,1990,48.7481
png,1991,48.7481
png,1992,48.7481
png,1993,48.7481
png,1994,48.7481
png,1995,48.7481
png,1996,48.7481
png,1997,46.9117
png,1998,46.9117
png,1999,46.9117
png,2000,46.9117
png,2001,46.9117
png,2002,46.9117
png,2003,46.9117
png,2004,46.9117
png,2005,50.93592
png,2006,50.93592
png,2007,50.93592
png,2008,50.93592
png,2009,50.93592
png,2010,50.93592
png,2011,50.32794
png,2012,50.32794
png,2013,50.32794
png,2014,50.32794
png,2015,50.32794
png,2016,50.32794
png,2017,49.02004
png,2018,50.32794
png,2019,50.03004
pol,1975,43.54526
pol,1976,43.54526
pol,1977,43.54526
pol,1978,43.54526
pol,1979,43.54526
pol,1980,43.54526
pol,1981,43.02638
pol,1982,43.02638
pol,1983,43.02638
pol,1984,41.07128
pol,1985,41.07128
pol,1986,41.07128
pol,1987,41.07128
pol,1988,41.07128
pol,1989,46.21931
pol,1990,65.40084
pol,1991,66.97466
pol,1992,66.97466
pol,1993,66.97466
pol,1994,66.97466
pol,1995,66.97466
pol,1996,66.97466
pol,1997,66.97466
pol,1998,68.67443
pol,1999,68.67443
pol,2000,68.67443
pol,2001,68.67443
pol,2002,68.67443
pol,2003,68.67443
pol,2004,68.67443
pol,2005,68.67443
pol,2006,67.65123
