country,time,fexpression_idea
pol,2002,82.81605
pol,2003,82.81605
pol,2004,83.61822
pol,2005,82.81605
pol,2006,79.87548
pol,2007,79.87548
pol,2008,89.2288
pol,2009,89.2288
pol,2010,84.03099
pol,2011,84.03099
pol,2012,84.03099
pol,2013,83.75188
pol,2014,83.75188
pol,2015,83.75188
pol,2016,56.81074
pol,2017,54.81343
pol,2018,56.5658
pol,2019,56.18769
prk,1975,0.14222
prk,1976,0.14222
prk,1977,0.14222
prk,1978,0.14222
prk,1979,0.14222
prk,1980,0.14222
prk,1981,0
prk,1982,0
prk,1983,0
prk,1984,0
prk,1985,0
prk,1986,0
prk,1987,0
prk,1988,0
prk,1989,0
prk,1990,0
prk,1991,0
prk,1992,0
prk,1993,0
prk,1994,0
prk,1995,0
prk,1996,0
prk,1997,0
prk,1998,0
prk,1999,0
prk,2000,0
prk,2001,0
prk,2002,0
prk,2003,0
prk,2004,0
prk,2005,0
prk,2006,0
prk,2007,0
prk,2008,0
prk,2009,0
prk,2010,0
prk,2011,0
prk,2012,0
prk,2013,4.93907
prk,2014,4.93907
prk,2015,4.93907
prk,2016,4.93907
prk,2017,4.93907
prk,2018,4.93907
prk,2019,4.93907
prt,1975,75.41676
prt,1976,77.99429
prt,1977,81.59624
prt,1978,81.59624
prt,1979,81.59624
prt,1980,81.59624
prt,1981,81.94173
prt,1982,81.01775
prt,1983,81.01775
prt,1984,81.01775
prt,1985,81.01775
prt,1986,82.83669
prt,1987,82.83669
prt,1988,81.01775
prt,1989,82.83669
prt,1990,82.83669
prt,1991,83.79446
prt,1992,82.83669
prt,1993,83.79446
prt,1994,83.79446
prt,1995,83.79446
prt,1996,83.79446
prt,1997,83.79446
prt,1998,83.79446
prt,1999,83.79446
prt,2000,83.79446
prt,2001,83.79446
prt,2002,83.79446
prt,2003,83.79446
prt,2004,83.79446
prt,2005,83.79446
prt,2006,83.79446
prt,2007,83.79446
prt,2008,83.79446
prt,2009,83.79446
prt,2010,83.79446
prt,2011,83.79446
prt,2012,83.79446
prt,2013,81.6783
prt,2014,81.6783
prt,2015,83.85675
prt,2016,85.2386
prt,2017,85.44525
prt,2018,82.65404
prt,2019,83.54593
pry,1975,15.57843
pry,1976,15.57843
pry,1977,15.57843
pry,1978,15.57843
pry,1979,15.57843
pry,1980,15.57843
pry,1981,15.46187
pry,1982,16.41287
pry,1983,16.41287
pry,1984,15.46187
pry,1985,16.41287
pry,1986,16.41287
pry,1987,16.41287
pry,1988,16.41287
pry,1989,19.95435
pry,1990,52.36787
pry,1991,51.7897
pry,1992,55.17923
pry,1993,57.5774
pry,1994,57.11488
pry,1995,57.11488
pry,1996,57.81187
pry,1997,57.81187
pry,1998,57.81187
pry,1999,57.81187
pry,2000,58.74584
pry,2001,58.74584
pry,2002,58.74584
pry,2003,58.74584
pry,2004,59.0011
pry,2005,59.0011
pry,2006,59.0011
pry,2007,59.0011
pry,2008,60.27645
pry,2009,62.34212
pry,2010,64.54502
pry,2011,64.54502
pry,2012,60.60962
pry,2013,57.36261
pry,2014,57.38542
pry,2015,57.9519
pry,2016,54.20143
pry,2017,56.46496
pry,2018,57.70035
pry,2019,57.70035
qat,1975,23.95187
qat,1976,23.95187
qat,1977,23.95187
qat,1978,23.95187
qat,1979,23.95187
qat,1980,23.95187
qat,1981,23.95187
qat,1982,23.95187
qat,1983,23.95187
qat,1984,23.95187
qat,1985,23.95187
qat,1986,23.95187
qat,1987,23.95187
qat,1988,23.95187
qat,1989,23.95187
qat,1990,23.95187
qat,1991,23.95187
qat,1992,23.95187
qat,1993,23.95187
qat,1994,24.49005
qat,1995,24.8329
qat,1996,27.34079
qat,1997,27.34079
qat,1998,27.34079
qat,1999,27.34079
qat,2000,28.96278
qat,2001,28.72886
qat,2002,28.72886
qat,2003,29.45744
qat,2004,29.45744
qat,2005,28.72886
qat,2006,28.72886
qat,2007,28.72886
qat,2008,28.72886
qat,2009,28.72886
qat,2010,28.21757
qat,2011,28.76776
qat,2012,29.28445
qat,2013,27.82363
qat,2014,27.33794
qat,2015,27.97092
qat,2016,25.06681
qat,2017,26.12414
qat,2018,27.72338
qat,2019,26.12414
rou,1975,14.84925
rou,1976,14.84925
rou,1977,14.84925
rou,1978,14.84925
rou,1979,14.84925
rou,1980,14.84925
rou,1981,15.64841
rou,1982,14.74495
rou,1983,14.74495
rou,1984,15.64841
rou,1985,15.64841
rou,1986,14.74495
rou,1987,14.74495
rou,1988,14.74495
rou,1989,14.74495
rou,1990,57.21656
rou,1991,59.96182
rou,1992,65.35155
rou,1993,74.20552
rou,1994,72.39941
rou,1995,72.39941
rou,1996,72.43727
rou,1997,74.12333
rou,1998,74.12333
rou,1999,74.12333
rou,2000,70.12992
rou,2001,66.67284
rou,2002,66.67284
rou,2003,66.67284
rou,2004,65.53432
rou,2005,70.86403
rou,2006,70.86403
rou,2007,70.86403
rou,2008,70.86403
rou,2009,70.86403
rou,2010,71.62437
rou,2011,71.62437
rou,2012,69.57056
rou,2013,71.6698
rou,2014,71.6698
rou,2015,71.6698
rou,2016,73.92533
rou,2017,59.68438
rou,2018,58.50501
rou,2019,62.8105
rus,1975,13.52376
rus,1976,13.52376
rus,1977,12.43465
rus,1978,12.43465
rus,1979,12.43465
rus,1980,13.52376
rus,1981,13.42521
rus,1982,13.42521
rus,1983,13.42521
rus,1984,13.42521
rus,1985,19.07796
rus,1986,30.30389
rus,1987,39.22728
rus,1988,40.26758
rus,1989,44.63408
rus,1990,48.30065
rus,1991,48.19775
rus,1992,64.07972
rus,1993,63.32921
rus,1994,65.61338
rus,1995,64.9749
rus,1996,64.0206
rus,1997,64.9749
rus,1998,64.0206
rus,1999,64.0206
rus,2000,51.33308
rus,2001,50.59836
rus,2002,48.95614
rus,2003,48.17422
rus,2004,46.09551
rus,2005,45.40579
rus,2006,44.86659
rus,2007,44.86659
rus,2008,44.53867
rus,2009,44.86659
rus,2010,44.47253
rus,2011,44.47253
rus,2012,43.39666
rus,2013,41.97484
rus,2014,39.1588
rus,2015,39.1588
rus,2016,38.56049
rus,2017,38.04638
rus,2018,38.93612
rus,2019,38.19321
rwa,1975,27.39015
rwa,1976,27.39015
rwa,1977,27.39015
rwa,1978,34.02571
rwa,1979,34.69823
rwa,1980,34.48022
rwa,1981,35.01557
rwa,1982,34.05468
rwa,1983,34.05468
rwa,1984,35.01557
rwa,1985,35.01557
rwa,1986,34.05468
rwa,1987,35.01557
rwa,1988,34.55163
rwa,1989,33.5663
rwa,1990,33.2306
rwa,1991,34.74308
rwa,1992,35.53326
rwa,1993,37.64435
rwa,1994,32.7897
rwa,1995,25.8689
rwa,1996,25.01699
rwa,1997,25.95937
rwa,1998,25.01699
rwa,1999,25.01699
rwa,2000,28.70282
rwa,2001,27.73924
rwa,2002,27.73924
rwa,2003,27.73924
rwa,2004,28.50529
rwa,2005,29.33423
rwa,2006,30.22937
rwa,2007,29.33423
rwa,2008,29.33423
rwa,2009,29.33423
rwa,2010,29.49843
rwa,2011,30.11485
rwa,2012,32.06697
rwa,2013,42.26601
rwa,2014,42.58347
rwa,2015,41.54436
rwa,2016,37.29336
rwa,2017,32.38197
rwa,2018,37.59857
rwa,2019,37.05654
sau,1975,20.05784
sau,1976,20.05784
sau,1977,20.05784
sau,1978,20.05784
sau,1979,20.91913
sau,1980,20.91913
sau,1981,21.51022
sau,1982,20.78532
sau,1983,20.78532
sau,1984,20.78532
sau,1985,21.51022
sau,1986,21.51022
sau,1987,20.78532
sau,1988,21.51022
sau,1989,20.78532
sau,1990,21.51022
sau,1991,20.99039
sau,1992,20.99039
sau,1993,22.44191
sau,1994,21.67791
sau,1995,21.81332
sau,1996,22.31792
sau,1997,22.31792
sau,1998,23.92505
sau,1999,24.77676
sau,2000,26.95868
sau,2001,27.48582
sau,2002,27.48582
sau,2003,26.65928
sau,2004,26.02293
sau,2005,25.65423
sau,2006,26.69886
sau,2007,25.44735
sau,2008,26.31937
sau,2009,26.31937
sau,2010,26.31937
sau,2011,26.31937
sau,2012,27.04435
sau,2013,25.92742
sau,2014,25.92742
sau,2015,25.38297
sau,2016,25.38297
sau,2017,24.01999
sau,2018,22.95906
sau,2019,24.19313
sdn,1975,25.14777
sdn,1976,25.14777
sdn,1977,25.14777
sdn,1978,25.96985
sdn,1979,25.96985
sdn,1980,26.68211
sdn,1981,27.2735
sdn,1982,27.51595
sdn,1983,27.2735
sdn,1984,26.45605
sdn,1985,38.25457
sdn,1986,40.32464
sdn,1987,40.32464
sdn,1988,40.87966
sdn,1989,23.97036
sdn,1990,18.20062
sdn,1991,18.20062
sdn,1992,18.20062
sdn,1993,18.20062
sdn,1994,18.20783
sdn,1995,18.20783
sdn,1996,18.20783
sdn,1997,18.20783
sdn,1998,18.20783
sdn,1999,18.20783
sdn,2000,20.87132
sdn,2001,21.95491
sdn,2002,20.87132
sdn,2003,20.10131
sdn,2004,25.47459
sdn,2005,28.98464
sdn,2006,28.98464
sdn,2007,28.98464
sdn,2008,30.09882
sdn,2009,31.10589
sdn,2010,31.20719
sdn,2011,27.19424
sdn,2012,25.86581
sdn,2013,27.6445
sdn,2014,27.6445
sdn,2015,27.6445
sdn,2016,28.45433
sdn,2017,30.51835
sdn,2018,26.84456
sdn,2019,41.55596
sen,1975,48.49213
sen,1976,50.38337
sen,1977,50.38337
sen,1978,50.38337
sen,1979,50.38337
sen,1980,50.38337
sen,1981,52.32284
sen,1982,53.32695
sen,1983,53.32695
sen,1984,53.11999
sen,1985,53.11999
sen,1986,53.11999
sen,1987,53.11999
sen,1988,53.11999
sen,1989,53.11999
sen,1990,53.11999
sen,1991,55.99816
sen,1992,55.99816
sen,1993,55.99816
sen,1994,55.99816
sen,1995,55.99816
sen,1996,56.87881
sen,1997,56.87881
sen,1998,56.87881
sen,1999,56.87881
sen,2000,57.91405
sen,2001,62.75917
sen,2002,62.75917
sen,2003,62.75917
sen,2004,63.54062
sen,2005,62.75917
sen,2006,62.75917
sen,2007,62.12175
sen,2008,62.39882
sen,2009,62.39882
sen,2010,64.21582
sen,2011,64.21582
sen,2012,63.78577
sen,2013,72.19733
sen,2014,72.67951
sen,2015,72.9699
sen,2016,70.77254
sen,2017,70.19114
sen,2018,68.61863
sen,2019,70.42861
sgp,1975,33.27015
sgp,1976,33.27015
sgp,1977,33.27015
sgp,1978,33.27015
sgp,1979,33.27015
sgp,1980,36.54833
sgp,1981,36.13359
sgp,1982,36.96743
sgp,1983,36.96743
sgp,1984,36.13359
sgp,1985,36.96743
sgp,1986,36.96743
sgp,1987,36.13359
sgp,1988,36.96743
sgp,1989,36.96743
sgp,1990,37.69442
sgp,1991,36.94104
sgp,1992,37.69442
sgp,1993,36.94104
sgp,1994,37.69442
sgp,1995,37.69442
sgp,1996,38.85423
sgp,1997,38.85423
sgp,1998,38.85423
sgp,1999,38.85423
sgp,2000,37.77648
sgp,2001,37.77648
sgp,2002,37.77648
sgp,2003,37.12672
sgp,2004,37.12672
sgp,2005,37.69873
sgp,2006,37.69873
sgp,2007,38.33604
sgp,2008,37.69873
sgp,2009,37.69873
sgp,2010,38.33604
sgp,2011,37.69873
sgp,2012,37.69873
sgp,2013,38.33604
sgp,2014,37.69873
sgp,2015,38.5098
sgp,2016,38.5098
sgp,2017,40.15509
sgp,2018,39.67303
sgp,2019,38.75008
sle,1975,39.50671
sle,1976,39.50671
sle,1977,40.18266
sle,1978,40.03017
sle,1979,38.23809
sle,1980,38.23809
sle,1981,38.29273
sle,1982,38.29273
sle,1983,38.29273
sle,1984,38.29273
sle,1985,39.30917
sle,1986,40.41201
sle,1987,39.78222
sle,1988,39.78222
sle,1989,39.78222
sle,1990,41.7858
sle,1991,39.80484
sle,1992,39.19404
sle,1993,39.93466
sle,1994,40.38203
sle,1995,41.82872
sle,1996,48.00777
sle,1997,51.26122
sle,1998,50.70166
sle,1999,51.83742
sle,2000,52.48211
sle,2001,53.4917
sle,2002,60.38434
sle,2003,61.46716
sle,2004,61.46716
sle,2005,61.46716
sle,2006,61.46716
sle,2007,61.46716
sle,2008,61.46716
sle,2009,60.9195
sle,2010,61.46716
sle,2011,61.46716
sle,2012,60.39427
sle,2013,60.7945
sle,2014,60.7945
sle,2015,60.7945
sle,2016,60.19344
sle,2017,65.99411
sle,2018,66.94384
sle,2019,62.67924
slv,1975,20.37009
slv,1976,20.37009
slv,1977,18.87383
slv,1978,18.87383
slv,1979,18.87383
slv,1980,20.40251
slv,1981,21.34158
slv,1982,21.34158
slv,1983,26.11392
slv,1984,26.11392
slv,1985,26.11392
slv,1986,26.6105
slv,1987,26.11392
slv,1988,26.6105
slv,1989,28.45613
slv,1990,31.82375
slv,1991,32.29957
slv,1992,43.9505
slv,1993,56.57524
slv,1994,62.35545
slv,1995,62.35545
slv,1996,62.35545
slv,1997,63.83719
slv,1998,63.83719
slv,1999,63.83719
slv,2000,64.9813
slv,2001,64.9813
slv,2002,64.9813
slv,2003,63.58843
slv,2004,63.75429
slv,2005,63.75429
slv,2006,63.75429
slv,2007,65.37337
slv,2008,63.75429
slv,2009,63.75429
slv,2010,67.0137
slv,2011,66.27782
slv,2012,66.46489
slv,2013,64.46605
slv,2014,63.71959
slv,2015,63.71959
slv,2016,64.12908
slv,2017,64.15831
slv,2018,56.5345
slv,2019,61.77258
som,1975,14.58521
som,1976,14.58521
som,1977,14.58521
som,1978,14.58521
som,1979,14.58521
som,1980,14.58521
som,1981,14.48428
som,1982,14.61449
som,1983,14.61449
som,1984,14.61449
som,1985,14.61449
som,1986,15.51047
som,1987,14.61449
som,1988,14.61449
som,1989,14.61449
som,1990,16.08881
som,1991,25.08397
som,1992,31.44061
som,1993,32.98769
som,1994,32.98769
som,1995,33.96277
som,1996,33.96277
som,1997,33.96277
som,1998,33.96277
som,1999,33.96277
som,2000,38.42445
som,2001,38.30471
som,2002,38.30471
som,2003,38.30471
som,2004,38.30471
som,2005,36.48079
som,2006,36.48079
som,2007,36.48079
som,2008,36.48079
som,2009,37.55853
som,2010,41.83128
som,2011,41.83128
som,2012,43.63064
som,2013,41.46448
som,2014,41.46448
som,2015,41.46448
som,2016,38.27332
som,2017,36.6272
som,2018,40.15059
som,2019,35.37281
srb,1975,31.67513
srb,1976,31.67513
srb,1977,31.67513
srb,1978,31.67513
srb,1979,31.67513
srb,1980,31.67513
srb,1981,36.93956
srb,1982,36.93956
srb,1983,36.93956
srb,1984,36.93956
srb,1985,36.93956
srb,1986,36.93956
srb,1987,39.5388
srb,1988,40.02032
srb,1989,38.42711
srb,1990,43.29558
srb,1991,40.60658
srb,1992,39.69621
srb,1993,40.82209
srb,1994,40.82209
srb,1995,40.82209
srb,1996,40.8007
srb,1997,41.81485
srb,1998,40.8007
srb,1999,40.8007
srb,2000,52.57389
srb,2001,62.5321
srb,2002,66.50612
srb,2003,65.44073
srb,2004,65.34305
srb,2005,65.34305
srb,2006,64.46307
srb,2007,65.34305
srb,2008,65.34305
srb,2009,65.34305
srb,2010,64.47041
srb,2011,64.47041
srb,2012,65.03549
srb,2013,57.45088
srb,2014,53.6152
srb,2015,53.45142
srb,2016,52.12061
srb,2017,50.89855
srb,2018,47.26181
srb,2019,47.43339
ssd,2011,35.18298
ssd,2012,34.37456
ssd,2013,28.42075
ssd,2014,24.59324
ssd,2015,22.9357
ssd,2016,19.40212
ssd,2017,22.19158
ssd,2018,20.29149
ssd,2019,23.0365
svk,1993,62.79257
svk,1994,59.45993
svk,1995,59.45993
svk,1996,59.45993
svk,1997,59.45993
svk,1998,61.40741
svk,1999,77.09526
svk,2000,77.09526
svk,2001,77.09526
svk,2002,77.09526
svk,2003,77.85773
svk,2004,77.85773
svk,2005,77.85773
svk,2006,76.35011
svk,2007,74.49756
svk,2008,74.49756
svk,2009,74.49756
svk,2010,77.09526
svk,2011,76.40793
svk,2012,74.49756
svk,2013,72.54171
svk,2014,72.54171
svk,2015,73.2139
svk,2016,73.2139
svk,2017,72.52837
svk,2018,61.97741
svk,2019,70.9489
svn,1991,69.71161
svn,1992,72.7372
svn,1993,72.7372
svn,1994,75.45831
svn,1995,75.45831
svn,1996,75.45831
svn,1997,76.28415
svn,1998,75.45831
svn,1999,75.45831
svn,2000,75.45831
svn,2001,75.45831
svn,2002,76.89525
svn,2003,76.20042
svn,2004,73.12801
svn,2005,71.5428
svn,2006,71.80041
svn,2007,72.39649
svn,2008,71.80041
svn,2009,78.56855
svn,2010,78.49888
svn,2011,76.18329
svn,2012,72.76833
svn,2013,72.85005
svn,2014,76.50695
svn,2015,77.23745
svn,2016,72.87361
svn,2017,70.85097
svn,2018,70.43723
svn,2019,68.2615
swe,1975,79.90194
swe,1976,79.90194
swe,1977,79.90194
swe,1978,79.90194
swe,1979,79.90194
swe,1980,79.02189
swe,1981,79.39845
swe,1982,79.39845
swe,1983,79.39845
swe,1984,79.39845
swe,1985,79.39845
swe,1986,79.39845
swe,1987,79.39845
swe,1988,79.39845
swe,1989,80.44675
swe,1990,81.98737
swe,1991,81.98737
swe,1992,81.98737
swe,1993,80.25571
swe,1994,79.86367
swe,1995,79.01632
swe,1996,79.01632
swe,1997,79.01632
swe,1998,79.01632
swe,1999,79.01632
swe,2000,79.81418
swe,2001,78.81263
swe,2002,78.81263
swe,2003,78.81263
swe,2004,78.81263
swe,2005,78.81263
swe,2006,78.81263
swe,2007,79.96483
swe,2008,79.96483
swe,2009,79.96483
swe,2010,79.96483
swe,2011,79.96483
swe,2012,79.96483
swe,2013,81.04449
swe,2014,81.04449
swe,2015,81.04449
swe,2016,82.88591
swe,2017,81.03602
swe,2018,77.20085
swe,2019,80.77073
swz,1975,30.36584
swz,1976,30.36584
swz,1977,30.36584
swz,1978,30.36584
swz,1979,30.36584
swz,1980,28.69218
swz,1981,28.37764
swz,1982,29.37151
swz,1983,28.37764
swz,1984,28.37764
swz,1985,28.37764
swz,1986,28.37764
swz,1987,28.37764
swz,1988,28.37764
swz,1989,28.37764
swz,1990,29.3317
swz,1991,29.3317
swz,1992,30.32056
swz,1993,29.3317
swz,1994,29.3317
swz,1995,30.14214
swz,1996,29.48766
swz,1997,30.42632
swz,1998,29.48766
swz,1999,29.48766
swz,2000,30.04081
swz,2001,33.52991
swz,2002,32.84524
swz,2003,32.84524
swz,2004,32.84524
swz,2005,32.84524
swz,2006,33.52991
swz,2007,32.84524
swz,2008,32.2282
swz,2009,32.2282
swz,2010,32.2282
swz,2011,31.98409
swz,2012,31.98409
swz,2013,34.0944
swz,2014,34.0944
swz,2015,34.0944
swz,2016,34.0944
swz,2017,35.56055
swz,2018,34.96001
swz,2019,31.5586
syr,1975,5.98494
syr,1976,5.98494
syr,1977,5.98494
syr,1978,5.98494
syr,1979,5.98494
syr,1980,5.98494
syr,1981,5.88904
syr,1982,5.88904
syr,1983,9.84506
syr,1984,9.84506
syr,1985,9.84506
syr,1986,9.84506
syr,1987,9.84506
syr,1988,9.84506
syr,1989,9.84506
syr,1990,9.84506
syr,1991,12.34193
syr,1992,13.90986
syr,1993,13.90986
syr,1994,13.90986
syr,1995,13.90986
syr,1996,13.90986
syr,1997,13.90986
syr,1998,13.90986
syr,1999,13.90986
syr,2000,19.99768
syr,2001,21.26831
syr,2002,18.76297
syr,2003,18.76297
syr,2004,20.29015
syr,2005,14.60682
syr,2006,14.60682
syr,2007,14.60682
syr,2008,14.60682
syr,2009,14.60682
syr,2010,12.96497
syr,2011,15.23185
syr,2012,15.23185
syr,2013,12.27446
syr,2014,11.35013
syr,2015,11.35013
syr,2016,12.27446
syr,2017,12.27446
syr,2018,13.18234
syr,2019,14.05247
tcd,1975,27.28328
tcd,1976,27.28328
tcd,1977,27.28328
tcd,1978,27.28328
tcd,1979,27.28328
tcd,1980,25.01358
tcd,1981,25.01358
tcd,1982,17.9094
tcd,1983,17.9094
tcd,1984,17.72655
tcd,1985,17.72655
tcd,1986,15.31435
tcd,1987,16.55831
tcd,1988,15.31435
tcd,1989,15.31435
tcd,1990,25.40029
tcd,1991,37.54249
tcd,1992,38.84071
tcd,1993,38.84071
tcd,1994,40.47551
tcd,1995,38.84071
tcd,1996,40.47551
tcd,1997,40.47551
tcd,1998,38.84071
tcd,1999,38.84071
tcd,2000,38.84071
tcd,2001,38.84071
tcd,2002,38.84071
tcd,2003,38.84071
tcd,2004,38.01189
tcd,2005,36.80315
tcd,2006,36.80315
tcd,2007,36.1835
tcd,2008,36.80315
tcd,2009,37.51604
tcd,2010,37.51604
tcd,2011,39.85659
tcd,2012,37.51604
tcd,2013,41.20623
tcd,2014,40.14857
tcd,2015,40.3741
tcd,2016,39.55204
tcd,2017,37.30308
tcd,2018,37.77079
tcd,2019,36.5866
tgo,1975,25.27562
tgo,1976,25.27562
tgo,1977,25.27562
tgo,1978,25.27562
tgo,1979,25.27562
tgo,1980,25.27562
tgo,1981,24.92414
tgo,1982,27.43771
tgo,1983,27.43771
tgo,1984,27.43771
tgo,1985,27.43771
tgo,1986,27.43771
tgo,1987,27.43771
tgo,1988,28.60799
tgo,1989,28.60799
tgo,1990,28.50042
tgo,1991,38.62667
tgo,1992,40.18907
tgo,1993,40.36774
tgo,1994,40.79284
tgo,1995,40.79284
tgo,1996,40.36774
tgo,1997,41.12538
tgo,1998,40.36774
tgo,1999,40.36774
tgo,2000,41.22831
tgo,2001,41.22831
tgo,2002,41.22831
tgo,2003,41.81906
tgo,2004,41.81906
tgo,2005,48.54112
tgo,2006,52.9585
tgo,2007,52.9585
tgo,2008,54.9009
tgo,2009,54.9009
tgo,2010,54.15499
tgo,2011,54.99451
tgo,2012,54.32356
tgo,2013,55.83325
tgo,2014,55.8872
tgo,2015,56.74498
tgo,2016,57.57304
tgo,2017,57.77973
tgo,2018,51.93693
tgo,2019,52.04654
tha,1975,37.33589
tha,1976,30.63683
tha,1977,30.39943
tha,1978,30.39943
tha,1979,30.39943
tha,1980,37.29629
tha,1981,42.11969
tha,1982,42.79061
tha,1983,45.49856
tha,1984,45.49856
tha,1985,45.49856
tha,1986,45.49856
tha,1987,46.01557
tha,1988,47.92003
tha,1989,48.45969
tha,1990,48.45969
tha,1991,43.90099
tha,1992,44.13197
tha,1993,51.00736
tha,1994,51.00736
tha,1995,51.00736
tha,1996,51.00736
tha,1997,51.00736
tha,1998,50.17957
tha,1999,50.17957
tha,2000,50.72037
tha,2001,50.72037
tha,2002,51.25722
tha,2003,50.72037
tha,2004,50.72037
tha,2005,48.4812
tha,2006,43.38047
tha,2007,40.57161
tha,2008,42.7409
tha,2009,42.7409
tha,2010,42.49278
tha,2011,44.08993
tha,2012,45.33768
tha,2013,42.68046
tha,2014,24.36913
tha,2015,26.81312
tha,2016,25.47531
tha,2017,24.72772
tha,2018,29.72418
tha,2019,32.99926
tjk,1991,52.60522
tjk,1992,27.44758
tjk,1993,15.17994
tjk,1994,13.67687
tjk,1995,16.93466
tjk,1996,17.54186
tjk,1997,18.74944
tjk,1998,34.3339
tjk,1999,35.01424
tjk,2000,37.78628
tjk,2001,42.22314
tjk,2002,43.44588
tjk,2003,42.63307
tjk,2004,37.37728
tjk,2005,35.58892
tjk,2006,36.87646
tjk,2007,36.19621
tjk,2008,35.31364
tjk,2009,35.31364
tjk,2010,36.09218
tjk,2011,36.77314
tjk,2012,35.98661
tjk,2013,35.40101
tjk,2014,33.42771
tjk,2015,27.19449
tjk,2016,26.48294
tjk,2017,26.76555
tjk,2018,24.05463
tjk,2019,28.23643
tkm,1991,31.39681
tkm,1992,28.90643
tkm,1993,26.22938
tkm,1994,24.42236
tkm,1995,19.41215
tkm,1996,19.41215
tkm,1997,13.57316
tkm,1998,13.57316
tkm,1999,13.57316
tkm,2000,12.2247
tkm,2001,12.2247
tkm,2002,12.2247
tkm,2003,12.2247
tkm,2004,12.2247
tkm,2005,12.2247
tkm,2006,12.2247
tkm,2007,15.15449
tkm,2008,15.15449
tkm,2009,15.15449
tkm,2010,15.15449
tkm,2011,13.44007
tkm,2012,13.44007
tkm,2013,13.17914
tkm,2014,13.17914
tkm,2015,13.17914
tkm,2016,12.34801
tkm,2017,15.29189
tkm,2018,18.42673
tkm,2019,17.60664
tls,2002,66.02155
tls,2003,59.15395
tls,2004,59.15395
tls,2005,59.15395
tls,2006,59.15395
tls,2007,60.36818
tls,2008,59.86291
tls,2009,60.53843
tls,2010,61.36651
tls,2011,62.52341
tls,2012,61.36651
tls,2013,60.34033
tls,2014,57.4881
tls,2015,61.57962
tls,2016,58.05526
tls,2017,57.85731
tls,2018,62.60718
tls,2019,64.88889
tto,1975,63.53575
tto,1976,64.05885
tto,1977,64.05885
tto,1978,64.05885
tto,1979,64.05885
tto,1980,65.99032
tto,1981,66.44676
tto,1982,64.47951
tto,1983,64.47951
tto,1984,64.47951
tto,1985,64.47951
tto,1986,64.83704
tto,1987,65.41946
tto,1988,65.41946
tto,1989,66.06561
tto,1990,66.01037
tto,1991,66.69473
tto,1992,66.01037
tto,1993,64.74335
tto,1994,66.69473
tto,1995,66.52687
tto,1996,64.36459
tto,1997,66.4295
tto,1998,66.4295
tto,1999,66.4295
tto,2000,67.79791
tto,2001,67.79791
tto,2002,67.79791
tto,2003,67.79791
tto,2004,67.79791
tto,2005,67.54476
tto,2006,67.54476
tto,2007,67.54476
tto,2008,65.49911
tto,2009,67.54476
tto,2010,67.79791
tto,2011,67.10614
tto,2012,65.82392
tto,2013,66.37508
tto,2014,67.5605
tto,2015,68.0663
tto,2016,68.68714
tto,2017,69.02443
tto,2018,70.0865
tto,2019,66.13262
tun,1975,32.51942
tun,1976,32.94433
tun,1977,33.46563
tun,1978,33.46563
tun,1979,33.46563
tun,1980,33.46563
tun,1981,33.84126
tun,1982,33.84126
tun,1983,33.1931
tun,1984,33.84126
tun,1985,33.1931
tun,1986,33.1931
tun,1987,33.84126
tun,1988,32.69746
tun,1989,33.74979
tun,1990,32.05064
tun,1991,32.05064
tun,1992,32.69746
tun,1993,32.69746
tun,1994,32.05064
tun,1995,32.05064
tun,1996,32.69746
tun,1997,32.05064
tun,1998,32.05064
tun,1999,32.69746
tun,2000,32.05064
tun,2001,32.69746
tun,2002,32.69746
tun,2003,32.05064
tun,2004,32.05064
tun,2005,32.05064
tun,2006,32.05064
tun,2007,32.05064
tun,2008,30.81108
tun,2009,30.81108
tun,2010,32.03522
tun,2011,59.55077
tun,2012,62.60217
tun,2013,60.26558
tun,2014,58.99325
tun,2015,59.75345
tun,2016,61.34079
tun,2017,59.43654
tun,2018,59.43654
tun,2019,59.43654
tur,1975,49.82972
tur,1976,49.82972
tur,1977,49.82972
tur,1978,49.82972
tur,1979,49.82972
tur,1980,29.36091
tur,1981,21.33055
tur,1982,19.76366
tur,1983,31.57384
tur,1984,36.12295
tur,1985,38.28376
tur,1986,41.15958
tur,1987,42.20189
tur,1988,40.76266
tur,1989,39.01777
tur,1990,43.18848
tur,1991,46.13775
tur,1992,44.5411
tur,1993,44.5411
tur,1994,44.5411
tur,1995,44.5411
tur,1996,43.96145
tur,1997,43.18848
tur,1998,43.96145
tur,1999,46.31262
tur,2000,46.43032
tur,2001,49.96983
tur,2002,55.67172
tur,2003,55.20723
tur,2004,56.00593
tur,2005,55.52037
tur,2006,55.52037
tur,2007,53.98003
tur,2008,50.15989
tur,2009,50.24264
tur,2010,45.38359
tur,2011,45.99432
tur,2012,44.68555
tur,2013,41.48831
tur,2014,38.82562
tur,2015,37.39476
tur,2016,29.98114
tur,2017,24.44367
tur,2018,25.78066
tur,2019,24.21561
twn,1975,25.6554
twn,1976,28.5731
twn,1977,29.04204
twn,1978,29.39658
twn,1979,28.38798
twn,1980,31.73144
twn,1981,32.14862
twn,1982,33.64082
twn,1983,33.64082
twn,1984,34.63386
twn,1985,34.63386
twn,1986,35.90254
twn,1987,37.89666
twn,1988,44.01074
twn,1989,46.87826
twn,1990,47.81147
twn,1991,47.81147
twn,1992,49.21082
