country,time,c_fundright_idea
phl,2015,1.2882
phl,2016,-1.9033
phl,2017,-1.1531
phl,2018,0.46476
phl,2019,-3.04668
png,1976,-0.08438
png,1977,0.2848
png,1978,-0.11529
png,1979,0.19524
png,1980,0.15531
png,1981,0.15198
png,1982,0.26093
png,1983,-0.23807
png,1984,-0.26247
png,1985,0.23495
png,1986,0.14848
png,1987,-0.19601
png,1988,0.49382
png,1989,-0.3676
png,1990,-0.51034
png,1991,0.29451
png,1992,-0.09522
png,1993,-0.19689
png,1994,-0.16324
png,1995,0.19228
png,1996,0.44287
png,1997,-0.20995
png,1998,0.18189
png,1999,-0.00707
png,2000,-0.30203
png,2001,0.07727
png,2002,0.04207
png,2003,0.01686
png,2004,0.20201
png,2005,-0.16774
png,2006,-0.1692
png,2007,0.19317
png,2008,-0.15257
png,2009,0.06128
png,2010,-0.07618
png,2011,0.14167
png,2012,0.07125
png,2013,0.1849
png,2014,-0.66469
png,2015,-0.1219
png,2016,0.18047
png,2017,-0.3969
png,2018,0.26786
png,2019,4.0001
pol,1976,-0.36918
pol,1977,-0.0496
pol,1978,0.33012
pol,1979,-0.19514
pol,1980,2.39824
pol,1981,-0.58577
pol,1982,-4.50844
pol,1983,0.62987
pol,1984,0.92311
pol,1985,3.93014
pol,1986,0.3686
pol,1987,0.19393
pol,1988,-0.0261
pol,1989,18.34055
pol,1990,13.17947
pol,1991,1.20841
pol,1992,-0.23662
pol,1993,6.24967
pol,1994,0.00544
pol,1995,0.51193
pol,1996,-0.18255
pol,1997,-0.24705
pol,1998,0.35183
pol,1999,-0.20814
pol,2000,0.88794
pol,2001,-0.34711
pol,2002,0.15157
pol,2003,-0.31815
pol,2004,0.03305
pol,2005,0.03833
pol,2006,-0.32948
pol,2007,0.02844
pol,2008,2.0378
pol,2009,-0.02896
pol,2010,-0.39884
pol,2011,0.41378
pol,2012,-0.43193
pol,2013,-1.25753
pol,2014,0.47237
pol,2015,-0.74342
pol,2016,-6.01744
pol,2017,-5.29847
pol,2018,-1.72465
pol,2019,0.66036
prk,1976,-0.15234
prk,1977,0.34686
prk,1978,-0.40313
prk,1979,0.17843
prk,1980,-0.11132
prk,1981,0.17067
prk,1982,0.36419
prk,1983,-0.47928
prk,1984,-0.09315
prk,1985,0.59007
prk,1986,-0.46091
prk,1987,0.28095
prk,1988,-0.22177
prk,1989,0.06333
prk,1990,0.02084
prk,1991,-0.44674
prk,1992,0.0625
prk,1993,0.17944
prk,1994,-0.05349
prk,1995,-0.2843
prk,1996,-0.08
prk,1997,-0.11739
prk,1998,0.19179
prk,1999,-0.1235
prk,2000,-0.06934
prk,2001,0.52057
prk,2002,0.12916
prk,2003,-0.55716
prk,2004,0.08048
prk,2005,-0.08353
prk,2006,0.24987
prk,2007,0.12641
prk,2008,0.23886
prk,2009,-0.35685
prk,2010,-0.14413
prk,2011,0.31395
prk,2012,-0.33257
prk,2013,1.51044
prk,2014,0.25051
prk,2015,-0.12235
prk,2016,-0.20073
prk,2017,0.05549
prk,2018,-0.48049
prk,2019,3.93928
prt,1976,6.61398
prt,1977,5.36347
prt,1978,-0.37441
prt,1979,1.15907
prt,1980,0.08392
prt,1981,-0.37324
prt,1982,0.0558
prt,1983,-0.061
prt,1984,0.14333
prt,1985,-0.14104
prt,1986,0.40921
prt,1987,0.18895
prt,1988,-0.1413
prt,1989,0.18744
prt,1990,0.21476
prt,1991,0.27478
prt,1992,-0.14604
prt,1993,0.32675
prt,1994,-0.24231
prt,1995,1.29234
prt,1996,-0.12445
prt,1997,0.41929
prt,1998,-0.41853
prt,1999,0.24433
prt,2000,0.68483
prt,2001,-0.12683
prt,2002,0.1151
prt,2003,-0.2662
prt,2004,-0.10033
prt,2005,0.35114
prt,2006,-0.00851
prt,2007,0.03028
prt,2008,-0.0427
prt,2009,-0.17806
prt,2010,0.32907
prt,2011,-0.13509
prt,2012,0.22397
prt,2013,-5.29353
prt,2014,-0.49242
prt,2015,0.65122
prt,2016,3.65174
prt,2017,3.04374
prt,2018,-5.13337
prt,2019,-4.32447
pry,1976,-0.13576
pry,1977,0.2334
pry,1978,-0.24665
pry,1979,0.28832
pry,1980,0.79181
pry,1981,0.44039
pry,1982,0.14301
pry,1983,0.06284
pry,1984,-0.03922
pry,1985,0.19571
pry,1986,-0.32323
pry,1987,0.41223
pry,1988,-0.16576
pry,1989,4.33076
pry,1990,18.327
pry,1991,-0.04819
pry,1992,4.90945
pry,1993,2.26254
pry,1994,-0.01288
pry,1995,0.06624
pry,1996,0.07959
pry,1997,-0.07701
pry,1998,-0.2283
pry,1999,0.38883
pry,2000,-0.03019
pry,2001,0.34937
pry,2002,-0.28827
pry,2003,-0.0842
pry,2004,0.16857
pry,2005,0.0068
pry,2006,0.53003
pry,2007,0.3162
pry,2008,0.51419
pry,2009,0.59972
pry,2010,0.718
pry,2011,-0.39183
pry,2012,-0.44353
pry,2013,-1.29003
pry,2014,1.94614
pry,2015,-1.02761
pry,2016,0.53707
pry,2017,-2.87835
pry,2018,3.03657
pry,2019,0.49646
qat,1976,0.14168
qat,1977,0.07636
qat,1978,-0.24294
qat,1979,0.0957
qat,1980,0.43492
qat,1981,0.28618
qat,1982,0.27817
qat,1983,-0.14746
qat,1984,-0.23473
qat,1985,0.02251
qat,1986,0.19063
qat,1987,-0.13663
qat,1988,-0.21663
qat,1989,1.32787
qat,1990,0.79983
qat,1991,0.06794
qat,1992,-0.09565
qat,1993,-0.1772
qat,1994,1.05932
qat,1995,1.1696
qat,1996,-0.1108
qat,1997,-0.02783
qat,1998,0.28611
qat,1999,-0.05954
qat,2000,0.75568
qat,2001,1.06821
qat,2002,-0.05203
qat,2003,-0.07747
qat,2004,-0.03248
qat,2005,0.01339
qat,2006,0.09944
qat,2007,-0.25153
qat,2008,0.25304
qat,2009,-0.51334
qat,2010,-0.45536
qat,2011,-0.46073
qat,2012,0.53627
qat,2013,-0.41085
qat,2014,0.07216
qat,2015,0.21365
qat,2016,-0.96271
qat,2017,-1.40124
qat,2018,2.63473
qat,2019,1.07079
rou,1976,-0.20275
rou,1977,0.32476
rou,1978,-0.22056
rou,1979,0.31759
rou,1980,-0.0289
rou,1981,0.13658
rou,1982,0.32515
rou,1983,0.18713
rou,1984,-0.37416
rou,1985,0.5121
rou,1986,-0.49773
rou,1987,0.0086
rou,1988,0.08123
rou,1989,-0.07218
rou,1990,28.88475
rou,1991,0.66417
rou,1992,0.51668
rou,1993,1.20691
rou,1994,-0.16992
rou,1995,0.20337
rou,1996,-0.0498
rou,1997,0.82661
rou,1998,-0.15884
rou,1999,0.11051
rou,2000,1.08134
rou,2001,-0.3325
rou,2002,-0.11499
rou,2003,0.31438
rou,2004,1.08988
rou,2005,0.68919
rou,2006,0.13578
rou,2007,2.02714
rou,2008,0.27925
rou,2009,0.13105
rou,2010,0.6772
rou,2011,-0.37751
rou,2012,-0.07465
rou,2013,0.89949
rou,2014,0.03923
rou,2015,0.32863
rou,2016,1.37594
rou,2017,-7.95972
rou,2018,-1.73664
rou,2019,1.09087
rus,1976,0.61082
rus,1977,-0.04872
rus,1978,-0.00562
rus,1979,-0.05053
rus,1980,-0.11268
rus,1981,0.0726
rus,1982,-0.12283
rus,1983,0.12929
rus,1984,-0.10007
rus,1985,1.5716
rus,1986,3.71102
rus,1987,0.75451
rus,1988,1.43617
rus,1989,-0.07296
rus,1990,2.07153
rus,1991,5.26595
rus,1992,11.44461
rus,1993,-0.15393
rus,1994,1.83326
rus,1995,0.11566
rus,1996,0.17492
rus,1997,-0.05489
rus,1998,0.06923
rus,1999,-0.19534
rus,2000,-4.9724
rus,2001,0.04139
rus,2002,-1.50443
rus,2003,-1.99841
rus,2004,-0.64927
rus,2005,0.09666
rus,2006,0.09929
rus,2007,-0.24606
rus,2008,0.22918
rus,2009,0.14397
rus,2010,-0.4316
rus,2011,-0.17213
rus,2012,-0.05131
rus,2013,-0.30952
rus,2014,-0.64893
rus,2015,-0.08664
rus,2016,0.09887
rus,2017,-1.82398
rus,2018,-0.62816
rus,2019,-0.06365
rwa,1976,0.25739
rwa,1977,-0.26582
rwa,1978,2.28538
rwa,1979,0.77728
rwa,1980,0.40226
rwa,1981,0.3278
rwa,1982,-0.2544
rwa,1983,-0.18715
rwa,1984,-0.04277
rwa,1985,-0.13913
rwa,1986,-0.29222
rwa,1987,0.85163
rwa,1988,-0.31461
rwa,1989,0.05718
rwa,1990,-0.43933
rwa,1991,1.38654
rwa,1992,0.156
rwa,1993,0.67204
rwa,1994,-7.73631
rwa,1995,-0.75488
rwa,1996,0.28587
rwa,1997,0.51188
rwa,1998,3.00583
rwa,1999,1.22233
rwa,2000,-2.19125
rwa,2001,-0.35591
rwa,2002,-0.0994
rwa,2003,0.26935
rwa,2004,2.49039
rwa,2005,0.40973
rwa,2006,-0.55185
rwa,2007,0.59158
rwa,2008,0.76395
rwa,2009,-0.17574
rwa,2010,0.90232
rwa,2011,-0.34449
rwa,2012,0.64789
rwa,2013,3.55074
rwa,2014,0.04133
rwa,2015,-0.09634
rwa,2016,1.02361
rwa,2017,-1.08593
rwa,2018,0.01948
rwa,2019,0.86308
sau,1976,0.30986
sau,1977,-0.00086
sau,1978,0
sau,1979,0.57423
sau,1980,-0.15358
sau,1981,-0.14803
sau,1982,0.63977
sau,1983,-1.65172
sau,1984,-0.12231
sau,1985,0.24266
sau,1986,0.06387
sau,1987,-0.42373
sau,1988,0.76994
sau,1989,-0.01099
sau,1990,-0.12135
sau,1991,1.3533
sau,1992,-0.16992
sau,1993,0.25498
sau,1994,-0.09555
sau,1995,0.568
sau,1996,0.00304
sau,1997,-0.16518
sau,1998,0.13348
sau,1999,-0.28049
sau,2000,0.76561
sau,2001,-0.04482
sau,2002,-0.12263
sau,2003,0.01367
sau,2004,-0.35131
sau,2005,4.11587
sau,2006,0.27273
sau,2007,0.45782
sau,2008,0.05624
sau,2009,-0.0145
sau,2010,0.1716
sau,2011,0.07596
sau,2012,0.32843
sau,2013,0.14688
sau,2014,-0.2043
sau,2015,0.17901
sau,2016,0.15564
sau,2017,-0.23752
sau,2018,0.59696
sau,2019,1.05407
sdn,1976,-0.02336
sdn,1977,0.08189
sdn,1978,0.37772
sdn,1979,0.02019
sdn,1980,0.33204
sdn,1981,0.40952
sdn,1982,0.09316
sdn,1983,-0.38477
sdn,1984,-0.20228
sdn,1985,3.12637
sdn,1986,1.5048
sdn,1987,-0.50822
sdn,1988,0.18782
sdn,1989,-11.94598
sdn,1990,-2.82429
sdn,1991,-0.2578
sdn,1992,0.19405
sdn,1993,0.27674
sdn,1994,0.19999
sdn,1995,-0.12305
sdn,1996,0.12054
sdn,1997,-0.02788
sdn,1998,-0.44503
sdn,1999,0.10912
sdn,2000,1.61777
sdn,2001,0.67334
sdn,2002,0.12826
sdn,2003,-0.47713
sdn,2004,0.96072
sdn,2005,4.21644
sdn,2006,-0.33634
sdn,2007,0.07724
sdn,2008,0.15184
sdn,2009,-0.00848
sdn,2010,0.28579
sdn,2011,-2.61074
sdn,2012,-0.49005
sdn,2013,1.31737
sdn,2014,-1.87546
sdn,2015,0.74297
sdn,2016,3.47695
sdn,2017,1.66776
sdn,2018,-4.72746
sdn,2019,7.41294
sen,1976,2.6151
sen,1977,0.51962
sen,1978,0.17083
sen,1979,-0.31483
sen,1980,0.5861
sen,1981,3.73313
sen,1982,0.3964
sen,1983,0.05458
sen,1984,0.51469
sen,1985,-0.33868
sen,1986,-0.12979
sen,1987,0.42497
sen,1988,-0.35805
sen,1989,-0.0568
sen,1990,0.29617
sen,1991,0.54697
sen,1992,-0.27705
sen,1993,0.23767
sen,1994,-0.42597
sen,1995,0.15552
sen,1996,0.25345
sen,1997,-0.31678
sen,1998,0.12641
sen,1999,-0.02635
sen,2000,1.45643
sen,2001,0.68631
sen,2002,0.14894
sen,2003,0.23163
sen,2004,-0.06312
sen,2005,-0.27388
sen,2006,-0.29568
sen,2007,0.56489
sen,2008,-0.33054
sen,2009,-0.12762
sen,2010,0.08567
sen,2011,0.28324
sen,2012,0.13088
sen,2013,3.53655
sen,2014,0.20417
sen,2015,-0.24507
sen,2016,-0.93479
sen,2017,1.23928
sen,2018,1.55323
sen,2019,-1.63455
sgp,1976,0.07773
sgp,1977,-0.31937
sgp,1978,0.21157
sgp,1979,0.00996
sgp,1980,3.37438
sgp,1981,-0.14349
sgp,1982,-0.18507
sgp,1983,-0.51159
sgp,1984,0.69126
sgp,1985,0.04295
sgp,1986,-0.37785
sgp,1987,0.39515
sgp,1988,0.04332
sgp,1989,0.11332
sgp,1990,2.54023
sgp,1991,-0.74398
sgp,1992,0.89284
sgp,1993,0.41414
sgp,1994,-0.25069
sgp,1995,-0.00449
sgp,1996,0.19171
sgp,1997,0.35521
sgp,1998,0.09938
sgp,1999,0.34819
sgp,2000,0.72464
sgp,2001,0.17081
sgp,2002,-0.48938
sgp,2003,0.36172
sgp,2004,-0.07555
sgp,2005,-0.14418
sgp,2006,0.26773
sgp,2007,0.12048
sgp,2008,0.04325
sgp,2009,0.2387
sgp,2010,-0.12993
sgp,2011,0.22506
sgp,2012,-0.84789
sgp,2013,0.71844
sgp,2014,-0.19789
sgp,2015,-0.14732
sgp,2016,0.39458
sgp,2017,1.815
sgp,2018,-0.62506
sgp,2019,0.64869
sle,1976,-0.43194
sle,1977,0.45905
sle,1978,-0.09803
sle,1979,-0.90155
sle,1980,0.04847
sle,1981,-0.09127
sle,1982,0.35755
sle,1983,-0.08509
sle,1984,0.18073
sle,1985,0.44227
sle,1986,0.05606
sle,1987,-0.06459
sle,1988,-0.06112
sle,1989,-0.08143
sle,1990,0.68209
sle,1991,-4.74669
sle,1992,-1.36128
sle,1993,0.19109
sle,1994,-0.33046
sle,1995,0.20669
sle,1996,3.00442
sle,1997,0.35845
sle,1998,-0.17244
sle,1999,0.06898
sle,2000,1.6717
sle,2001,0.09648
sle,2002,15.41986
sle,2003,1.3027
sle,2004,0.12952
sle,2005,0.24063
sle,2006,-0.08936
sle,2007,2.56096
sle,2008,-0.30117
sle,2009,-0.22828
sle,2010,1.68526
sle,2011,0.29827
sle,2012,-0.15514
sle,2013,0.9381
sle,2014,0.17377
sle,2015,-0.45779
sle,2016,0.20776
sle,2017,0.14382
sle,2018,8.13494
sle,2019,-0.46053
slv,1976,0.11927
slv,1977,-0.4097
slv,1978,0.27048
slv,1979,-0.84067
slv,1980,0.57454
slv,1981,0.34377
slv,1982,-0.07559
slv,1983,0.85147
slv,1984,0.18926
slv,1985,0.61819
slv,1986,0.45661
slv,1987,-0.64408
slv,1988,0.57518
slv,1989,-0.35621
slv,1990,1.05484
slv,1991,0.23033
slv,1992,14.62077
slv,1993,8.26692
slv,1994,0.53961
slv,1995,0.40699
slv,1996,0.26563
slv,1997,0.60156
slv,1998,-0.16609
slv,1999,-0.18981
slv,2000,0.61937
slv,2001,-0.27341
slv,2002,0.31619
slv,2003,-0.61109
slv,2004,-0.18465
slv,2005,-0.18707
slv,2006,0.35265
slv,2007,0.24008
slv,2008,-0.26998
slv,2009,0.82184
slv,2010,0.74897
slv,2011,0.14684
slv,2012,0.11361
slv,2013,-0.47261
slv,2014,0.80103
slv,2015,-0.19982
slv,2016,-1.53237
slv,2017,1.00654
slv,2018,-1.47339
slv,2019,1.4345
som,1976,0.0539
som,1977,-0.19912
som,1978,0.45161
som,1979,-0.08988
som,1980,-0.44984
som,1981,0.45385
som,1982,-0.19102
som,1983,0.31146
som,1984,-0.33583
som,1985,-0.30585
som,1986,0.4577
som,1987,-0.15735
som,1988,-0.48896
som,1989,0.20061
som,1990,-9.31437
som,1991,3.24805
som,1992,1.43648
som,1993,-0.251
som,1994,0.45945
som,1995,-0.16172
som,1996,0.23538
som,1997,-0.13721
som,1998,0.04892
som,1999,0.10133
som,2000,0.64651
som,2001,-0.08036
som,2002,0.0422
som,2003,-0.07925
som,2004,0.44992
som,2005,-3.39147
som,2006,-0.0774
som,2007,-0.33961
som,2008,0.08635
som,2009,0.61945
som,2010,5.60453
som,2011,0.58502
som,2012,0.96525
som,2013,2.07366
som,2014,-0.88531
som,2015,0.37324
som,2016,4.1238
som,2017,-0.29587
som,2018,-3.67658
som,2019,-2.23507
srb,1976,0.11409
srb,1977,-0.1451
srb,1978,0.32408
srb,1979,0.03712
srb,1980,0.63581
srb,1981,2.31443
srb,1982,-0.29916
srb,1983,0.31863
srb,1984,0.87297
srb,1985,-0.29938
srb,1986,0.51029
srb,1987,0.28912
srb,1988,-0.14368
srb,1989,-0.15947
srb,1990,-7.41613
srb,1991,-0.30341
srb,1992,1.37072
srb,1993,0.2033
srb,1994,-0.01224
srb,1995,-0.33486
srb,1996,0.84212
srb,1997,-0.33505
srb,1998,-0.0501
srb,1999,-0.1733
srb,2000,9.52326
srb,2001,2.98465
srb,2002,1.03046
srb,2003,-0.52263
srb,2004,0.2142
srb,2005,0.32745
srb,2006,0.1275
srb,2007,0.33007
srb,2008,-0.00322
srb,2009,-0.03613
srb,2010,-0.26078
srb,2011,-0.31626
srb,2012,0.39207
srb,2013,-5.12397
srb,2014,-0.43927
srb,2015,-0.17541
srb,2016,-0.09027
srb,2017,-1.5649
srb,2018,-0.32314
srb,2019,1.30401
ssd,2012,-0.32292
ssd,2013,-2.96371
ssd,2014,-5.01147
ssd,2015,-0.31482
ssd,2016,-2.88875
ssd,2017,-0.97871
ssd,2018,-0.29551
ssd,2019,5.1939
svk,1994,-3.12961
svk,1995,-0.23313
svk,1996,0.01597
svk,1997,0.0486
svk,1998,3.75886
svk,1999,2.42981
svk,2000,0.14464
svk,2001,-0.0958
svk,2002,0.4439
svk,2003,0.09633
svk,2004,-0.19412
svk,2005,0.24055
svk,2006,-0.68287
svk,2007,-1.02989
svk,2008,0.07697
svk,2009,0.1229
svk,2010,0.86469
svk,2011,1.17177
svk,2012,-0.85972
svk,2013,-4.08492
svk,2014,0.04455
svk,2015,-0.81192
svk,2016,0.8869
svk,2017,0.80286
svk,2018,-2.20081
svk,2019,2.04932
svn,1992,1.1978
svn,1993,0.47498
svn,1994,0.82046
svn,1995,-0.11624
svn,1996,-0.25347
svn,1997,1.71882
svn,1998,-0.24904
svn,1999,-0.62546
svn,2000,0.68918
svn,2001,-0.32747
svn,2002,0.12415
svn,2003,-0.10492
svn,2004,-0.78432
svn,2005,0.03439
svn,2006,-0.19986
svn,2007,0.53454
svn,2008,-0.84853
svn,2009,1.44874
svn,2010,2.12119
svn,2011,-0.58524
svn,2012,-0.05007
svn,2013,1.94798
svn,2014,0.39801
svn,2015,-0.44978
svn,2016,-1.09289
svn,2017,-0.27417
svn,2018,-0.20043
svn,2019,-1.26539
swe,1976,0.57927
swe,1977,0.37356
swe,1978,0.04237
swe,1979,-0.39216
swe,1980,0.38747
swe,1981,0.25474
swe,1982,2.92651
swe,1983,0.22062
swe,1984,0.42728
swe,1985,-0.20035
swe,1986,0.22775
swe,1987,-0.09431
swe,1988,0.38581
swe,1989,0.39187
swe,1990,0.75632
swe,1991,-0.1794
swe,1992,0.27042
swe,1993,-0.51555
swe,1994,0.16839
swe,1995,-0.42713
swe,1996,-0.15736
swe,1997,0.31398
swe,1998,-0.37692
swe,1999,0.32064
swe,2000,0.0403
swe,2001,-0.1601
swe,2002,-0.32847
swe,2003,0.19779
swe,2004,-0.58758
swe,2005,0.36189
swe,2006,0.35106
swe,2007,0.01429
swe,2008,0.40355
swe,2009,-0.1408
swe,2010,-0.06984
swe,2011,0.30398
swe,2012,-0.07771
swe,2013,-3.45847
swe,2014,0.52156
swe,2015,-1.85801
swe,2016,0.26091
swe,2017,-1.68718
swe,2018,-0.06539
swe,2019,0.07927
swz,1976,0.32094
swz,1977,-0.20605
swz,1978,-0.08314
swz,1979,0.38534
swz,1980,0.13647
swz,1981,0.07311
swz,1982,0.09899
swz,1983,-0.15875
swz,1984,0.09503
swz,1985,-0.14397
swz,1986,0.47966
swz,1987,-0.04593
swz,1988,-0.08584
swz,1989,-0.14714
swz,1990,0.56701
swz,1991,-0.51781
swz,1992,0.16903
swz,1993,-0.34591
swz,1994,0.32573
swz,1995,-0.10748
swz,1996,-0.32946
swz,1997,0.35859
swz,1998,-0.21864
swz,1999,-0.15834
swz,2000,0.45713
swz,2001,0.21166
swz,2002,-0.2529
swz,2003,0.30823
swz,2004,-0.25933
swz,2005,0.84773
swz,2006,0.20524
swz,2007,-0.37719
swz,2008,-0.44437
swz,2009,-0.15317
swz,2010,0.4343
swz,2011,0.37773
swz,2012,0.1007
swz,2013,0.41565
swz,2014,0.11655
swz,2015,-0.23008
swz,2016,0.36225
swz,2017,2.98801
swz,2018,1.5825
swz,2019,-10.0412
syr,1976,0.14629
syr,1977,0.22815
syr,1978,0.1757
syr,1979,0.12233
syr,1980,-0.88918
syr,1981,0.6519
syr,1982,0.21684
syr,1983,0.76248
syr,1984,-0.3248
syr,1985,0.44955
syr,1986,-0.30749
syr,1987,0.4701
syr,1988,0.32865
syr,1989,-0.20352
syr,1990,0.24301
syr,1991,0.01396
syr,1992,0.3571
syr,1993,0.03312
syr,1994,0.04843
syr,1995,0.17691
syr,1996,-0.17324
syr,1997,0.18615
syr,1998,0.06861
syr,1999,-0.12985
syr,2000,5.46903
syr,2001,-0.40548
syr,2002,0.10012
syr,2003,-0.18961
syr,2004,0.55601
syr,2005,-3.71562
syr,2006,0.29481
syr,2007,-0.20139
syr,2008,-0.01952
syr,2009,-0.01303
syr,2010,-0.16702
syr,2011,-2.35479
syr,2012,-5.0795
syr,2013,-1.83518
syr,2014,-0.25486
syr,2015,-0.48264
syr,2016,-0.09855
syr,2017,2.16376
syr,2018,-0.34172
syr,2019,-0.25344
tcd,1976,-2.44359
tcd,1977,0.00815
tcd,1978,0.13863
tcd,1979,-1.02078
tcd,1980,-5.16454
tcd,1981,0.24394
tcd,1982,0.32343
tcd,1983,1.30231
tcd,1984,0.61589
tcd,1985,0.5322
tcd,1986,-0.4467
tcd,1987,0.21845
tcd,1988,-0.78791
tcd,1989,0.02973
tcd,1990,1.30035
tcd,1991,5.31596
tcd,1992,1.11331
tcd,1993,-0.31637
tcd,1994,0.13073
tcd,1995,-0.71909
tcd,1996,1.03759
tcd,1997,-0.26369
tcd,1998,0.2635
tcd,1999,-0.95939
tcd,2000,-0.24571
tcd,2001,-0.20759
tcd,2002,0.1699
tcd,2003,-0.31998
tcd,2004,0.24311
tcd,2005,-0.04807
tcd,2006,0.2557
tcd,2007,-0.35154
tcd,2008,0.1597
tcd,2009,0.1822
tcd,2010,-0.08284
tcd,2011,0.65458
tcd,2012,-0.60954
tcd,2013,2.2367
tcd,2014,0.20264
tcd,2015,0.39425
tcd,2016,-0.32016
tcd,2017,0.35295
tcd,2018,0.16799
tcd,2019,-0.53536
tgo,1976,0.54391
tgo,1977,-0.84278
tgo,1978,0.47627
tgo,1979,0.10578
tgo,1980,-0.10768
tgo,1981,0.70404
tgo,1982,0.38407
tgo,1983,-0.04036
tgo,1984,-0.21721
tgo,1985,-0.09062
tgo,1986,-0.36126
tgo,1987,0.02816
tgo,1988,0.88323
tgo,1989,-0.47685
tgo,1990,0.69303
tgo,1991,6.58655
tgo,1992,0.5314
tgo,1993,-0.20241
tgo,1994,-0.1916
tgo,1995,-0.29054
tgo,1996,-0.04476
tgo,1997,0.51632
tgo,1998,-1.08649
tgo,1999,0.59519
tgo,2000,0.1442
tgo,2001,-0.31195
tgo,2002,0.33848
tgo,2003,-0.21692
tgo,2004,-0.11262
tgo,2005,2.13209
tgo,2006,1.78554
tgo,2007,0.10243
tgo,2008,-0.08223
tgo,2009,2.26015
tgo,2010,0.45152
tgo,2011,0.31685
tgo,2012,0.15667
tgo,2013,-2.51183
tgo,2014,-0.0144
tgo,2015,-0.32614
tgo,2016,0.71365
tgo,2017,-2.69245
tgo,2018,1.43704
tgo,2019,-3.44851
tha,1976,-2.06144
tha,1977,-0.05996
tha,1978,-0.29827
tha,1979,0.30314
tha,1980,4.56081
tha,1981,1.14961
tha,1982,0.18988
tha,1983,2.94442
tha,1984,0.05261
tha,1985,1.29356
tha,1986,-0.03782
tha,1987,-1.30821
tha,1988,1.66275
tha,1989,0.23395
tha,1990,0.20992
tha,1991,-0.95221
tha,1992,-0.0694
tha,1993,1.73769
tha,1994,0.20039
tha,1995,-0.07974
tha,1996,0.61787
tha,1997,0.55169
tha,1998,0.52428
tha,1999,-0.08163
tha,2000,1.61217
tha,2001,-0.03521
tha,2002,-0.29478
tha,2003,0.03316
tha,2004,-0.26492
tha,2005,-1.95154
tha,2006,-3.23606
tha,2007,1.96306
tha,2008,1.64803
tha,2009,0.32939
tha,2010,-1.44515
tha,2011,2.16119
tha,2012,0.18868
tha,2013,-3.26709
tha,2014,-12.62459
tha,2015,0.26945
tha,2016,1.18353
tha,2017,-2.49441
tha,2018,2.93193
tha,2019,2.01051
tjk,1992,-15.31637
tjk,1993,-3.67107
tjk,1994,-0.54846
tjk,1995,4.22657
tjk,1996,2.29072
tjk,1997,0.79118
tjk,1998,2.21668
tjk,1999,-0.71975
tjk,2000,8.78163
tjk,2001,0.18983
tjk,2002,0.1604
tjk,2003,0.70491
tjk,2004,-0.98362
tjk,2005,-0.30294
tjk,2006,-0.15889
tjk,2007,0.05461
tjk,2008,0.17693
tjk,2009,-0.34514
tjk,2010,0.5436
tjk,2011,0.32792
tjk,2012,-0.87645
tjk,2013,-6.17937
tjk,2014,-0.1754
tjk,2015,-0.96246
tjk,2016,2.17776
tjk,2017,0.86312
tjk,2018,-4.26469
tjk,2019,9.97452
tkm,1992,-5.33159
tkm,1993,-0.29825
tkm,1994,-0.2634
tkm,1995,-0.5951
tkm,1996,-0.14709
tkm,1997,-3.85059
tkm,1998,-0.10012
tkm,1999,0.20983
tkm,2000,-2.68554
tkm,2001,-0.17273
tkm,2002,-0.09162
tkm,2003,-0.27219
tkm,2004,0.29684
tkm,2005,-0.09304
tkm,2006,-0.05049
tkm,2007,1.60832
tkm,2008,-0.10261
tkm,2009,-0.17976
tkm,2010,0.83722
tkm,2011,-0.25758
tkm,2012,-0.10346
tkm,2013,0.79738
tkm,2014,-0.31936
tkm,2015,0.04437
tkm,2016,0.18817
tkm,2017,1.80422
tkm,2018,-0.22639
tkm,2019,-0.70158
tls,2003,-0.52531
tls,2004,-0.54493
tls,2005,0.48117
tls,2006,-0.44924
tls,2007,1.2303
tls,2008,-0.47696
tls,2009,0.75798
tls,2010,0.66341
tls,2011,-0.24395
tls,2012,-0.04916
tls,2013,0.15494
tls,2014,-2.87237
tls,2015,0.34985
tls,2016,-1.06136
tls,2017,-1.71409
tls,2018,1.26598
tls,2019,2.50168
tto,1976,0.49543
tto,1977,0.67667
tto,1978,0.69958
tto,1979,-0.04932
tto,1980,1.46342
tto,1981,0.36141
tto,1982,-0.15093
tto,1983,-0.02948
tto,1984,0.32487
tto,1985,-0.20888
tto,1986,0.18807
tto,1987,0.48954
tto,1988,0.18437
tto,1989,0.02623
tto,1990,-0.72971
tto,1991,0.8131
tto,1992,0.2479
tto,1993,-0.31035
tto,1994,0.02644
tto,1995,-0.29137
tto,1996,0.32654
tto,1997,0.46504
tto,1998,0.03206
tto,1999,-0.05544
tto,2000,0.42642
tto,2001,0.09662
tto,2002,-0.06268
tto,2003,0.24979
tto,2004,0.33789
tto,2005,-0.21065
tto,2006,-0.28832
tto,2007,0.06839
tto,2008,-0.13417
tto,2009,0.37121
tto,2010,0.23118
tto,2011,0.02587
tto,2012,0.17727
tto,2013,-0.60997
tto,2014,0.1477
tto,2015,0.24518
tto,2016,0.16123
tto,2017,0.53074
tto,2018,0.57357
tto,2019,-0.3995
tun,1976,0.19591
tun,1977,0.17926
tun,1978,0.22754
tun,1979,-0.38292
tun,1980,0.59265
tun,1981,0.38331
tun,1982,0.21104
tun,1983,-0.31199
tun,1984,0.20943
tun,1985,0.17456
