country,time,civsocpart_idea
pol,2002,69.45723
pol,2003,68.95031
pol,2004,68.95031
pol,2005,64.96254
pol,2006,62.20182
pol,2007,64.55679
pol,2008,66.61226
pol,2009,68.5383
pol,2010,69.328
pol,2011,68.99453
pol,2012,66.88127
pol,2013,67.52887
pol,2014,67.52887
pol,2015,63.27677
pol,2016,59.64271
pol,2017,59.16476
pol,2018,59.16476
pol,2019,58.23247
prk,1975,7.63139
prk,1976,7.63139
prk,1977,7.63139
prk,1978,7.63139
prk,1979,7.63139
prk,1980,7.63139
prk,1981,7.63139
prk,1982,7.63139
prk,1983,7.63139
prk,1984,7.63139
prk,1985,7.63139
prk,1986,7.63139
prk,1987,7.63139
prk,1988,7.63139
prk,1989,7.63139
prk,1990,7.63139
prk,1991,7.63139
prk,1992,7.63139
prk,1993,7.63139
prk,1994,7.63139
prk,1995,7.63139
prk,1996,7.63139
prk,1997,7.63139
prk,1998,7.63139
prk,1999,7.63139
prk,2000,7.63139
prk,2001,7.63139
prk,2002,7.63139
prk,2003,7.63139
prk,2004,7.63139
prk,2005,7.63139
prk,2006,7.63139
prk,2007,7.63139
prk,2008,7.63139
prk,2009,7.63139
prk,2010,7.63139
prk,2011,7.63139
prk,2012,7.63139
prk,2013,0
prk,2014,0
prk,2015,0
prk,2016,0
prk,2017,0
prk,2018,0
prk,2019,0
prt,1975,64.61115
prt,1976,62.79088
prt,1977,61.5781
prt,1978,56.71901
prt,1979,56.71901
prt,1980,56.41125
prt,1981,56.41125
prt,1982,57.16072
prt,1983,57.16072
prt,1984,57.16072
prt,1985,57.16072
prt,1986,59.47256
prt,1987,58.34591
prt,1988,58.34591
prt,1989,58.34591
prt,1990,55.80006
prt,1991,57.10176
prt,1992,57.10176
prt,1993,57.10176
prt,1994,57.10176
prt,1995,58.18432
prt,1996,58.18432
prt,1997,58.18432
prt,1998,57.52136
prt,1999,57.52136
prt,2000,57.52136
prt,2001,57.52136
prt,2002,57.52136
prt,2003,57.52136
prt,2004,57.52136
prt,2005,59.99933
prt,2006,59.99933
prt,2007,59.99933
prt,2008,59.99933
prt,2009,59.99933
prt,2010,59.54448
prt,2011,59.54448
prt,2012,59.05114
prt,2013,57.45761
prt,2014,58.67991
prt,2015,58.87992
prt,2016,59.85859
prt,2017,58.87992
prt,2018,58.20798
prt,2019,56.74483
pry,1975,20.1857
pry,1976,20.1857
pry,1977,20.1857
pry,1978,20.1857
pry,1979,20.1857
pry,1980,20.1857
pry,1981,20.1857
pry,1982,20.1857
pry,1983,20.1857
pry,1984,20.1857
pry,1985,20.1857
pry,1986,20.1857
pry,1987,20.1857
pry,1988,20.1857
pry,1989,26.65547
pry,1990,46.83688
pry,1991,46.83688
pry,1992,46.83688
pry,1993,46.83688
pry,1994,46.83688
pry,1995,46.83688
pry,1996,46.83688
pry,1997,46.83688
pry,1998,46.83688
pry,1999,46.83688
pry,2000,47.50902
pry,2001,47.50902
pry,2002,48.39209
pry,2003,48.93288
pry,2004,49.32222
pry,2005,49.32222
pry,2006,49.32222
pry,2007,49.32222
pry,2008,55.67506
pry,2009,53.37241
pry,2010,52.75085
pry,2011,52.75085
pry,2012,52.07125
pry,2013,47.17832
pry,2014,47.17832
pry,2015,47.93049
pry,2016,47.93049
pry,2017,47.17832
pry,2018,48.43674
pry,2019,49.24985
qat,1975,23.80586
qat,1976,23.80586
qat,1977,23.80586
qat,1978,23.80586
qat,1979,23.80586
qat,1980,23.80586
qat,1981,23.80586
qat,1982,23.80586
qat,1983,23.80586
qat,1984,23.80586
qat,1985,23.80586
qat,1986,23.80586
qat,1987,23.80586
qat,1988,23.80586
qat,1989,23.80586
qat,1990,23.80586
qat,1991,23.80586
qat,1992,23.80586
qat,1993,23.80586
qat,1994,23.80586
qat,1995,23.80586
qat,1996,25.51237
qat,1997,25.51237
qat,1998,25.51237
qat,1999,25.51237
qat,2000,25.51237
qat,2001,29.48845
qat,2002,29.48845
qat,2003,29.48845
qat,2004,29.48845
qat,2005,29.48845
qat,2006,29.48845
qat,2007,29.48845
qat,2008,29.48845
qat,2009,29.48845
qat,2010,33.52605
qat,2011,33.52605
qat,2012,32.29339
qat,2013,30.35865
qat,2014,30.35865
qat,2015,30.35865
qat,2016,25.22785
qat,2017,30.06095
qat,2018,31.3321
qat,2019,33.51976
rou,1975,4.07239
rou,1976,4.07239
rou,1977,4.07239
rou,1978,4.07239
rou,1979,4.07239
rou,1980,4.07239
rou,1981,4.07239
rou,1982,4.07239
rou,1983,4.07239
rou,1984,4.07239
rou,1985,4.07239
rou,1986,4.07239
rou,1987,4.07239
rou,1988,4.07239
rou,1989,4.07239
rou,1990,46.6827
rou,1991,46.6827
rou,1992,46.6827
rou,1993,46.6827
rou,1994,46.6827
rou,1995,46.6827
rou,1996,48.78709
rou,1997,48.78709
rou,1998,48.78709
rou,1999,48.78709
rou,2000,48.78709
rou,2001,48.1819
rou,2002,48.1819
rou,2003,48.78709
rou,2004,48.78709
rou,2005,49.94652
rou,2006,49.94652
rou,2007,49.94652
rou,2008,50.87015
rou,2009,50.87015
rou,2010,51.19749
rou,2011,51.19749
rou,2012,51.19749
rou,2013,54.35412
rou,2014,54.35412
rou,2015,56.90239
rou,2016,57.88916
rou,2017,48.38923
rou,2018,45.64058
rou,2019,48.35681
rus,1975,15.0078
rus,1976,15.0078
rus,1977,15.0078
rus,1978,15.0078
rus,1979,15.0078
rus,1980,15.0078
rus,1981,15.0078
rus,1982,15.0078
rus,1983,15.0078
rus,1984,15.0078
rus,1985,15.22975
rus,1986,18.8492
rus,1987,25.76595
rus,1988,28.15802
rus,1989,27.63504
rus,1990,34.83509
rus,1991,36.69993
rus,1992,48.52008
rus,1993,48.52008
rus,1994,48.52008
rus,1995,48.52008
rus,1996,48.52008
rus,1997,48.52008
rus,1998,48.52008
rus,1999,47.72407
rus,2000,45.61849
rus,2001,43.568
rus,2002,43.0924
rus,2003,43.0924
rus,2004,43.0924
rus,2005,40.39007
rus,2006,39.87098
rus,2007,39.26259
rus,2008,39.87098
rus,2009,40.39106
rus,2010,40.15304
rus,2011,40.15304
rus,2012,40.39106
rus,2013,39.26259
rus,2014,38.49659
rus,2015,38.49659
rus,2016,35.03544
rus,2017,37.79116
rus,2018,38.4293
rus,2019,40.71011
rwa,1975,27.90284
rwa,1976,27.90284
rwa,1977,27.90284
rwa,1978,27.39814
rwa,1979,27.39814
rwa,1980,27.81648
rwa,1981,27.81648
rwa,1982,27.81648
rwa,1983,27.81648
rwa,1984,27.81648
rwa,1985,27.81648
rwa,1986,27.81648
rwa,1987,27.81648
rwa,1988,27.81648
rwa,1989,27.81648
rwa,1990,34.88216
rwa,1991,37.7902
rwa,1992,39.78058
rwa,1993,39.78058
rwa,1994,32.53004
rwa,1995,41.26681
rwa,1996,41.26681
rwa,1997,41.26681
rwa,1998,41.26681
rwa,1999,41.26681
rwa,2000,44.42391
rwa,2001,44.42391
rwa,2002,44.42391
rwa,2003,44.42391
rwa,2004,47.36862
rwa,2005,47.36862
rwa,2006,47.36862
rwa,2007,47.36862
rwa,2008,47.36862
rwa,2009,47.36862
rwa,2010,48.90336
rwa,2011,49.87823
rwa,2012,49.87823
rwa,2013,47.4969
rwa,2014,47.4969
rwa,2015,48.12569
rwa,2016,47.23414
rwa,2017,47.72045
rwa,2018,47.36862
rwa,2019,41.30282
sau,1975,18.90603
sau,1976,18.90603
sau,1977,18.90603
sau,1978,18.90603
sau,1979,18.90603
sau,1980,21.87529
sau,1981,21.87529
sau,1982,21.87529
sau,1983,21.87529
sau,1984,21.87529
sau,1985,21.87529
sau,1986,21.87529
sau,1987,21.87529
sau,1988,21.87529
sau,1989,21.87529
sau,1990,23.73587
sau,1991,23.73587
sau,1992,23.73587
sau,1993,23.73587
sau,1994,23.73587
sau,1995,23.73587
sau,1996,23.73587
sau,1997,23.73587
sau,1998,23.73587
sau,1999,23.73587
sau,2000,26.17536
sau,2001,26.17536
sau,2002,26.17536
sau,2003,26.17536
sau,2004,26.17536
sau,2005,28.41797
sau,2006,28.41797
sau,2007,28.41797
sau,2008,28.41797
sau,2009,28.41797
sau,2010,28.41797
sau,2011,28.41797
sau,2012,28.41797
sau,2013,29.20248
sau,2014,29.20248
sau,2015,27.39203
sau,2016,27.39203
sau,2017,27.39203
sau,2018,27.39203
sau,2019,27.39203
sdn,1975,30.83647
sdn,1976,30.83647
sdn,1977,30.83647
sdn,1978,35.10161
sdn,1979,35.10161
sdn,1980,35.10161
sdn,1981,35.10161
sdn,1982,32.29877
sdn,1983,32.29877
sdn,1984,34.12292
sdn,1985,51.22659
sdn,1986,53.31584
sdn,1987,53.31584
sdn,1988,53.31584
sdn,1989,32.29877
sdn,1990,28.30206
sdn,1991,28.30206
sdn,1992,28.30206
sdn,1993,28.30206
sdn,1994,28.30206
sdn,1995,28.30206
sdn,1996,28.30206
sdn,1997,28.30206
sdn,1998,28.30206
sdn,1999,28.30206
sdn,2000,34.04758
sdn,2001,45.4787
sdn,2002,45.4787
sdn,2003,45.4787
sdn,2004,45.4787
sdn,2005,45.64794
sdn,2006,45.64794
sdn,2007,45.64794
sdn,2008,45.64794
sdn,2009,45.64794
sdn,2010,45.64794
sdn,2011,45.64794
sdn,2012,45.64794
sdn,2013,45.75503
sdn,2014,45.75503
sdn,2015,45.75503
sdn,2016,49.30828
sdn,2017,48.31986
sdn,2018,46.57675
sdn,2019,54.02211
sen,1975,47.56054
sen,1976,47.56054
sen,1977,47.56054
sen,1978,47.56054
sen,1979,47.56054
sen,1980,49.13058
sen,1981,54.48426
sen,1982,59.50911
sen,1983,58.16248
sen,1984,58.16248
sen,1985,58.16248
sen,1986,58.16248
sen,1987,58.16248
sen,1988,58.16248
sen,1989,58.16248
sen,1990,60.13118
sen,1991,61.69971
sen,1992,62.34123
sen,1993,62.34123
sen,1994,62.34123
sen,1995,67.59371
sen,1996,67.59371
sen,1997,67.59371
sen,1998,67.59371
sen,1999,68.59677
sen,2000,70.62688
sen,2001,73.08837
sen,2002,73.08837
sen,2003,73.08837
sen,2004,73.08837
sen,2005,73.08837
sen,2006,73.08837
sen,2007,73.08837
sen,2008,72.34287
sen,2009,72.34287
sen,2010,71.7793
sen,2011,71.7793
sen,2012,73.08837
sen,2013,67.20288
sen,2014,66.59412
sen,2015,66.59412
sen,2016,66.59412
sen,2017,71.73879
sen,2018,69.80238
sen,2019,76.47406
sgp,1975,37.67211
sgp,1976,37.67211
sgp,1977,37.67211
sgp,1978,37.67211
sgp,1979,37.67211
sgp,1980,37.67211
sgp,1981,37.67211
sgp,1982,37.67211
sgp,1983,37.67211
sgp,1984,37.67211
sgp,1985,40.6015
sgp,1986,40.6015
sgp,1987,40.6015
sgp,1988,40.6015
sgp,1989,40.6015
sgp,1990,40.6015
sgp,1991,40.6015
sgp,1992,40.6015
sgp,1993,40.6015
sgp,1994,40.6015
sgp,1995,40.6015
sgp,1996,40.6015
sgp,1997,40.6015
sgp,1998,40.6015
sgp,1999,40.6015
sgp,2000,40.6015
sgp,2001,40.6015
sgp,2002,40.6015
sgp,2003,40.6015
sgp,2004,40.6015
sgp,2005,40.6015
sgp,2006,41.79183
sgp,2007,41.79183
sgp,2008,41.79183
sgp,2009,41.79183
sgp,2010,45.6839
sgp,2011,45.6839
sgp,2012,46.84678
sgp,2013,45.6839
sgp,2014,45.6839
sgp,2015,45.6839
sgp,2016,45.6839
sgp,2017,47.81401
sgp,2018,47.81401
sgp,2019,46.04603
sle,1975,37.01454
sle,1976,37.01454
sle,1977,37.01454
sle,1978,37.01454
sle,1979,34.32885
sle,1980,34.32885
sle,1981,35.28118
sle,1982,35.28118
sle,1983,35.28118
sle,1984,35.28118
sle,1985,37.66098
sle,1986,38.92122
sle,1987,41.28592
sle,1988,41.28592
sle,1989,41.28592
sle,1990,40.62403
sle,1991,40.95472
sle,1992,38.22498
sle,1993,38.22498
sle,1994,38.22498
sle,1995,38.94585
sle,1996,47.77037
sle,1997,50.11146
sle,1998,50.11146
sle,1999,50.11146
sle,2000,50.11146
sle,2001,50.11146
sle,2002,62.19142
sle,2003,65.70602
sle,2004,66.05917
sle,2005,66.05917
sle,2006,66.05917
sle,2007,66.05917
sle,2008,66.4155
sle,2009,66.4155
sle,2010,67.13202
sle,2011,67.13202
sle,2012,67.13202
sle,2013,65.03828
sle,2014,65.03828
sle,2015,65.03828
sle,2016,65.03828
sle,2017,70.64287
sle,2018,72.34333
sle,2019,69.65404
slv,1975,31.83685
slv,1976,31.83685
slv,1977,28.25061
slv,1978,28.25061
slv,1979,28.25061
slv,1980,23.76529
slv,1981,23.76529
slv,1982,23.76529
slv,1983,23.76529
slv,1984,23.76529
slv,1985,39.15207
slv,1986,39.15207
slv,1987,39.15207
slv,1988,42.53934
slv,1989,42.53934
slv,1990,42.53934
slv,1991,44.09591
slv,1992,48.95223
slv,1993,51.64271
slv,1994,51.64271
slv,1995,49.85541
slv,1996,51.64271
slv,1997,51.64271
slv,1998,51.64271
slv,1999,51.64271
slv,2000,51.64271
slv,2001,51.64271
slv,2002,51.64271
slv,2003,51.64271
slv,2004,51.64271
slv,2005,51.64271
slv,2006,51.64271
slv,2007,51.64271
slv,2008,51.64271
slv,2009,55.22694
slv,2010,57.26813
slv,2011,57.26813
slv,2012,57.26813
slv,2013,53.57979
slv,2014,52.66851
slv,2015,52.66851
slv,2016,51.70984
slv,2017,49.68038
slv,2018,52.27058
slv,2019,50.70256
som,1975,19.85149
som,1976,19.85149
som,1977,19.85149
som,1978,19.85149
som,1979,19.85149
som,1980,19.85149
som,1981,19.85149
som,1982,19.85149
som,1983,20.65619
som,1984,20.65619
som,1985,20.65619
som,1986,20.65619
som,1987,20.65619
som,1988,20.65619
som,1989,20.65619
som,1990,20.65619
som,1991,29.20597
som,1992,33.76015
som,1993,33.76015
som,1994,33.76015
som,1995,33.76015
som,1996,39.22354
som,1997,39.22354
som,1998,39.48021
som,1999,39.48021
som,2000,41.89652
som,2001,41.89652
som,2002,41.89652
som,2003,41.89652
som,2004,41.89652
som,2005,41.89652
som,2006,41.89652
som,2007,41.89652
som,2008,41.89652
som,2009,42.4243
som,2010,45.32207
som,2011,45.73158
som,2012,46.23146
som,2013,47.57776
som,2014,47.57776
som,2015,47.57776
som,2016,50.38312
som,2017,50.38312
som,2018,42.03421
som,2019,40.22051
srb,1975,22.5229
srb,1976,22.5229
srb,1977,22.5229
srb,1978,22.5229
srb,1979,22.5229
srb,1980,22.5229
srb,1981,30.1385
srb,1982,30.1385
srb,1983,30.1385
srb,1984,30.1385
srb,1985,30.1385
srb,1986,30.1385
srb,1987,30.1385
srb,1988,30.1385
srb,1989,30.1385
srb,1990,30.67861
srb,1991,30.86309
srb,1992,30.86309
srb,1993,30.86309
srb,1994,30.86309
srb,1995,30.86309
srb,1996,30.86309
srb,1997,30.86309
srb,1998,34.94661
srb,1999,34.94661
srb,2000,56.8723
srb,2001,58.17525
srb,2002,58.17525
srb,2003,59.91499
srb,2004,59.91499
srb,2005,53.22665
srb,2006,53.22665
srb,2007,53.22665
srb,2008,53.22665
srb,2009,53.22665
srb,2010,54.25897
srb,2011,54.25897
srb,2012,52.19725
srb,2013,49.1592
srb,2014,49.1592
srb,2015,49.1592
srb,2016,49.59302
srb,2017,49.93906
srb,2018,46.13829
srb,2019,46.13829
ssd,2011,43.73425
ssd,2012,41.72448
ssd,2013,39.01521
ssd,2014,39.01521
ssd,2015,37.53937
ssd,2016,35.95398
ssd,2017,37.71603
ssd,2018,33.07532
ssd,2019,32.09646
svk,1993,51.52931
svk,1994,50.56955
svk,1995,50.56955
svk,1996,50.56955
svk,1997,50.56955
svk,1998,54.02632
svk,1999,57.93978
svk,2000,57.33901
svk,2001,57.33901
svk,2002,55.95705
svk,2003,55.95705
svk,2004,55.95705
svk,2005,55.95705
svk,2006,54.782
svk,2007,53.98847
svk,2008,53.98847
svk,2009,53.98847
svk,2010,57.01505
svk,2011,57.68675
svk,2012,57.3268
svk,2013,56.96722
svk,2014,56.96722
svk,2015,56.96722
svk,2016,56.96722
svk,2017,57.81741
svk,2018,57.81741
svk,2019,58.20313
svn,1991,62.86422
svn,1992,68.63058
svn,1993,67.65907
svn,1994,66.82011
svn,1995,68.3279
svn,1996,68.3279
svn,1997,69.16223
svn,1998,68.3279
svn,1999,68.3279
svn,2000,70.16543
svn,2001,71.24985
svn,2002,71.24985
svn,2003,71.24985
svn,2004,70.28611
svn,2005,65.89975
svn,2006,65.89975
svn,2007,65.18676
svn,2008,63.991
svn,2009,70.85062
svn,2010,72.15839
svn,2011,69.15788
svn,2012,71.28002
svn,2013,67.79261
svn,2014,65.4494
svn,2015,67.79261
svn,2016,68.69827
svn,2017,62.78672
svn,2018,60.95587
svn,2019,61.44809
swe,1975,87.37204
swe,1976,87.37204
swe,1977,87.37204
swe,1978,87.37204
swe,1979,87.37204
swe,1980,87.37204
swe,1981,87.37204
swe,1982,87.37204
swe,1983,87.37204
swe,1984,87.37204
swe,1985,87.37204
swe,1986,87.37204
swe,1987,87.37204
swe,1988,87.37204
swe,1989,87.37204
swe,1990,87.37204
swe,1991,78.89209
swe,1992,76.79287
swe,1993,77.68614
swe,1994,77.68614
swe,1995,77.68614
swe,1996,77.68614
swe,1997,77.68614
swe,1998,77.68614
swe,1999,77.68614
swe,2000,77.77288
swe,2001,77.77288
swe,2002,77.77288
swe,2003,77.77288
swe,2004,77.77288
swe,2005,77.77288
swe,2006,77.77288
swe,2007,77.77288
swe,2008,77.77288
swe,2009,77.77288
swe,2010,77.77288
swe,2011,77.77288
swe,2012,77.77288
swe,2013,71.74065
swe,2014,71.74065
swe,2015,74.06492
swe,2016,74.06492
swe,2017,72.90994
swe,2018,72.90994
swe,2019,71.39423
swz,1975,37.85389
swz,1976,37.85389
swz,1977,37.85389
swz,1978,37.85389
swz,1979,37.85389
swz,1980,37.85389
swz,1981,37.85389
swz,1982,37.85389
swz,1983,37.85389
swz,1984,37.85389
swz,1985,37.85389
swz,1986,37.85389
swz,1987,37.85389
swz,1988,37.85389
swz,1989,37.85389
swz,1990,41.76521
swz,1991,41.76521
swz,1992,41.76521
swz,1993,41.76521
swz,1994,41.76521
swz,1995,42.01377
swz,1996,42.01377
swz,1997,42.01377
swz,1998,42.01377
swz,1999,42.01377
swz,2000,42.01377
swz,2001,42.01377
swz,2002,42.01377
swz,2003,42.01377
swz,2004,42.01377
swz,2005,39.62538
swz,2006,40.52638
swz,2007,40.52638
swz,2008,40.52638
swz,2009,40.52638
swz,2010,40.94658
swz,2011,40.94658
swz,2012,40.94658
swz,2013,39.19819
swz,2014,39.19819
swz,2015,39.19819
swz,2016,39.19819
swz,2017,39.19819
swz,2018,40.83732
swz,2019,42.60852
syr,1975,17.94333
syr,1976,17.94333
syr,1977,17.94333
syr,1978,17.94333
syr,1979,17.94333
syr,1980,17.94333
syr,1981,17.94333
syr,1982,17.94333
syr,1983,17.94333
syr,1984,17.94333
syr,1985,17.94333
syr,1986,17.94333
syr,1987,17.94333
syr,1988,17.94333
syr,1989,17.94333
syr,1990,17.94333
syr,1991,17.94333
syr,1992,17.94333
syr,1993,17.94333
syr,1994,17.94333
syr,1995,17.94333
syr,1996,17.94333
syr,1997,17.94333
syr,1998,17.94333
syr,1999,17.94333
syr,2000,17.11509
syr,2001,17.11509
syr,2002,7.08564
syr,2003,17.11509
syr,2004,7.08564
syr,2005,7.08564
syr,2006,7.08564
syr,2007,7.08564
syr,2008,13.14022
syr,2009,13.14022
syr,2010,13.14022
syr,2011,17.94333
syr,2012,14.43722
syr,2013,14.43722
syr,2014,14.43722
syr,2015,14.43722
syr,2016,20.86899
syr,2017,20.86899
syr,2018,17.59008
syr,2019,17.86044
tcd,1975,28.76682
tcd,1976,28.76682
tcd,1977,28.76682
tcd,1978,28.76682
tcd,1979,28.76682
tcd,1980,28.76682
tcd,1981,28.76682
tcd,1982,27.56761
tcd,1983,27.56761
tcd,1984,27.56761
tcd,1985,27.56761
tcd,1986,27.56761
tcd,1987,27.56761
tcd,1988,27.56761
tcd,1989,27.56761
tcd,1990,30.27919
tcd,1991,39.4631
tcd,1992,39.4631
tcd,1993,39.4631
tcd,1994,39.4631
tcd,1995,39.4631
tcd,1996,39.4631
tcd,1997,39.4631
tcd,1998,39.4631
tcd,1999,39.4631
tcd,2000,39.85296
tcd,2001,39.85296
tcd,2002,39.85296
tcd,2003,39.85296
tcd,2004,39.85296
tcd,2005,39.85296
tcd,2006,39.85296
tcd,2007,39.85296
tcd,2008,39.85296
tcd,2009,39.85296
tcd,2010,39.85296
tcd,2011,39.85296
tcd,2012,39.85296
tcd,2013,42.12825
tcd,2014,42.12825
tcd,2015,42.43206
tcd,2016,42.43206
tcd,2017,45.46325
tcd,2018,45.46325
tcd,2019,45.46325
tgo,1975,31.41937
tgo,1976,31.41937
tgo,1977,31.41937
tgo,1978,31.41937
tgo,1979,31.41937
tgo,1980,31.41937
tgo,1981,31.41937
tgo,1982,31.41937
tgo,1983,31.41937
tgo,1984,31.41937
tgo,1985,31.41937
tgo,1986,31.41937
tgo,1987,31.41937
tgo,1988,31.41937
tgo,1989,31.41937
tgo,1990,40.88473
tgo,1991,44.67441
tgo,1992,45.6367
tgo,1993,46.14655
tgo,1994,45.17729
tgo,1995,45.17729
tgo,1996,45.17729
tgo,1997,45.17729
tgo,1998,45.17729
tgo,1999,45.17729
tgo,2000,46.26111
tgo,2001,46.98174
tgo,2002,46.98174
tgo,2003,46.98174
tgo,2004,47.62177
tgo,2005,53.30563
tgo,2006,61.30257
tgo,2007,61.30257
tgo,2008,62.81438
tgo,2009,62.81438
tgo,2010,64.01497
tgo,2011,64.01497
tgo,2012,64.01497
tgo,2013,63.48755
tgo,2014,63.48755
tgo,2015,64.11057
tgo,2016,64.11057
tgo,2017,57.69421
tgo,2018,53.36804
tgo,2019,53.71731
tha,1975,50.74306
tha,1976,49.56868
tha,1977,29.36226
tha,1978,31.55198
tha,1979,32.319
tha,1980,45.12284
tha,1981,45.87089
tha,1982,48.10164
tha,1983,48.10164
tha,1984,48.10164
tha,1985,48.10164
tha,1986,48.10164
tha,1987,48.10164
tha,1988,48.10164
tha,1989,48.10164
tha,1990,45.98474
tha,1991,42.72535
tha,1992,48.02015
tha,1993,51.26867
tha,1994,53.26929
tha,1995,53.26929
tha,1996,54.10137
tha,1997,55.45347
tha,1998,54.38081
tha,1999,54.38081
tha,2000,55.3052
tha,2001,55.3052
tha,2002,55.3052
tha,2003,52.04542
tha,2004,54.00658
tha,2005,54.00658
tha,2006,54.01934
tha,2007,53.18532
tha,2008,54.17758
tha,2009,54.01934
tha,2010,54.17758
tha,2011,54.17758
tha,2012,54.17758
tha,2013,52.75131
tha,2014,43.04607
tha,2015,45.34893
tha,2016,45.90307
tha,2017,44.70363
tha,2018,44.70363
tha,2019,45.77902
tjk,1991,31.05226
tjk,1992,34.42657
tjk,1993,31.64422
tjk,1994,28.42923
tjk,1995,29.83555
tjk,1996,29.83555
tjk,1997,33.09267
tjk,1998,33.98773
tjk,1999,33.98773
tjk,2000,36.47071
tjk,2001,35.66069
tjk,2002,35.66069
tjk,2003,35.66069
tjk,2004,35.66069
tjk,2005,31.64422
tjk,2006,33.10158
tjk,2007,32.86775
tjk,2008,32.86775
tjk,2009,34.39199
tjk,2010,34.39199
tjk,2011,34.39199
tjk,2012,32.86775
tjk,2013,27.24351
tjk,2014,27.24351
tjk,2015,21.35162
tjk,2016,25.1573
tjk,2017,28.81944
tjk,2018,21.13005
tjk,2019,28.42923
tkm,1991,26.59845
tkm,1992,24.61056
tkm,1993,23.13645
tkm,1994,20.84866
tkm,1995,20.03261
tkm,1996,19.07117
tkm,1997,19.07117
tkm,1998,18.22958
tkm,1999,18.22958
tkm,2000,17.10167
tkm,2001,17.10167
tkm,2002,17.10167
tkm,2003,17.10167
tkm,2004,17.10167
tkm,2005,17.10167
tkm,2006,17.10167
tkm,2007,17.10167
tkm,2008,17.10167
tkm,2009,20.99877
tkm,2010,20.99877
tkm,2011,20.99877
tkm,2012,20.99877
tkm,2013,11.28146
tkm,2014,11.28146
tkm,2015,11.28146
tkm,2016,11.28146
tkm,2017,16.32411
tkm,2018,10.86158
tkm,2019,14.3718
tls,2002,56.43391
tls,2003,57.95681
tls,2004,57.95681
tls,2005,55.59061
tls,2006,55.59061
tls,2007,55.97264
tls,2008,55.97264
tls,2009,55.97264
tls,2010,55.97264
tls,2011,54.26802
tls,2012,54.26802
tls,2013,54.26802
tls,2014,54.26802
tls,2015,54.26802
tls,2016,54.09791
tls,2017,53.51916
tls,2018,55.48859
tls,2019,52.91206
tto,1975,54.38593
tto,1976,57.29426
tto,1977,57.29426
tto,1978,58.72037
tto,1979,58.72037
tto,1980,58.72037
tto,1981,58.72037
tto,1982,58.72037
tto,1983,58.72037
tto,1984,58.72037
tto,1985,58.72037
tto,1986,61.3392
tto,1987,64.85651
tto,1988,62.08202
tto,1989,62.08202
tto,1990,66.73431
tto,1991,66.73431
tto,1992,66.73431
tto,1993,66.73431
tto,1994,66.73431
tto,1995,65.69652
tto,1996,65.69652
tto,1997,65.69652
tto,1998,65.69652
tto,1999,65.69652
tto,2000,68.64465
tto,2001,68.64465
tto,2002,68.64465
tto,2003,68.64465
tto,2004,68.64465
tto,2005,68.64465
tto,2006,68.64465
tto,2007,68.64465
tto,2008,68.64465
tto,2009,65.34852
tto,2010,67.7656
tto,2011,67.7656
tto,2012,67.7656
tto,2013,70.48166
tto,2014,70.48166
tto,2015,70.48166
tto,2016,71.99271
tto,2017,69.82874
tto,2018,69.82874
tto,2019,70.21257
tun,1975,44.14305
tun,1976,44.14305
tun,1977,44.14305
tun,1978,44.14305
tun,1979,44.14305
tun,1980,44.14305
tun,1981,44.14305
tun,1982,44.14305
tun,1983,44.14305
tun,1984,44.14305
tun,1985,44.14305
tun,1986,44.14305
tun,1987,42.80966
tun,1988,42.02766
tun,1989,42.02766
tun,1990,43.63493
tun,1991,43.63493
tun,1992,43.63493
tun,1993,43.63493
tun,1994,43.63493
tun,1995,43.63493
tun,1996,43.63493
tun,1997,43.63493
tun,1998,43.63493
tun,1999,44.15629
tun,2000,41.22863
tun,2001,41.22863
tun,2002,41.22863
tun,2003,41.22863
tun,2004,41.22863
tun,2005,39.0146
tun,2006,39.0146
tun,2007,39.0146
tun,2008,39.0146
tun,2009,39.0146
tun,2010,41.21213
tun,2011,64.51847
tun,2012,76.4342
tun,2013,78.17071
tun,2014,75.53932
tun,2015,75.06557
tun,2016,74.60369
tun,2017,78.34515
tun,2018,78.34515
tun,2019,78.34515
tur,1975,56.84647
tur,1976,56.84647
tur,1977,56.75157
tur,1978,56.75157
tur,1979,56.75157
tur,1980,39.79985
tur,1981,23.38923
tur,1982,23.38923
tur,1983,30.67724
tur,1984,37.5941
tur,1985,37.5941
tur,1986,39.4509
tur,1987,41.58907
tur,1988,45.77847
tur,1989,45.77847
tur,1990,47.89478
tur,1991,49.07788
tur,1992,50.20441
tur,1993,50.20441
tur,1994,50.20441
tur,1995,49.91952
tur,1996,50.11387
tur,1997,50.11387
tur,1998,50.11387
tur,1999,50.26487
tur,2000,53.69907
tur,2001,54.1596
tur,2002,58.26892
tur,2003,58.26892
tur,2004,58.26892
tur,2005,58.26892
tur,2006,57.1428
tur,2007,57.1428
tur,2008,56.6153
tur,2009,56.6153
tur,2010,55.14598
tur,2011,51.83812
tur,2012,51.83812
tur,2013,46.12073
tur,2014,45.68118
tur,2015,44.66868
tur,2016,37.79323
tur,2017,35.71081
tur,2018,33.89717
tur,2019,34.06794
twn,1975,29.45344
twn,1976,31.83747
twn,1977,33.70229
twn,1978,33.70229
twn,1979,32.71554
twn,1980,38.23306
twn,1981,39.58331
twn,1982,40.16975
twn,1983,40.16975
twn,1984,40.16975
twn,1985,40.16975
twn,1986,40.49677
