country,time,locdemo_idea
hti,2013,42.57385
hti,2014,42.57385
hti,2015,42.57385
hti,2016,42.57385
hti,2017,44.77797
hti,2018,43.97223
hti,2019,43.97223
hun,1975,2.7781
hun,1976,2.7781
hun,1977,2.7781
hun,1978,2.7781
hun,1979,2.7781
hun,1980,2.7781
hun,1981,2.7781
hun,1982,2.7781
hun,1983,2.7781
hun,1984,2.7781
hun,1985,5.62976
hun,1986,5.62976
hun,1987,5.62976
hun,1988,5.62976
hun,1989,13.66523
hun,1990,88.08223
hun,1991,88.44962
hun,1992,88.44962
hun,1993,88.44962
hun,1994,88.44962
hun,1995,88.44962
hun,1996,88.44962
hun,1997,88.44962
hun,1998,88.44962
hun,1999,88.44962
hun,2000,88.44962
hun,2001,88.44962
hun,2002,88.44962
hun,2003,88.44962
hun,2004,88.44962
hun,2005,88.44962
hun,2006,88.44962
hun,2007,88.44962
hun,2008,88.44962
hun,2009,88.44962
hun,2010,85.86663
hun,2011,80.44657
hun,2012,79.759
hun,2013,79.85048
hun,2014,79.85048
hun,2015,79.59151
hun,2016,79.59151
hun,2017,79.49801
hun,2018,78.42494
hun,2019,72.98761
idn,1975,0
idn,1976,0
idn,1977,1.50629
idn,1978,1.50629
idn,1979,1.50629
idn,1980,0
idn,1981,0
idn,1982,1.76826
idn,1983,1.37531
idn,1984,1.37531
idn,1985,0
idn,1986,0
idn,1987,1.83375
idn,1988,1.50629
idn,1989,1.50629
idn,1990,0
idn,1991,0
idn,1992,1.73551
idn,1993,1.66695
idn,1994,1.66695
idn,1995,0
idn,1996,0
idn,1997,1.66695
idn,1998,2.65668
idn,1999,35.33567
idn,2000,43.4017
idn,2001,47.17576
idn,2002,47.17576
idn,2003,47.17576
idn,2004,49.39097
idn,2005,59.16541
idn,2006,72.09217
idn,2007,72.09217
idn,2008,72.67022
idn,2009,68.54375
idn,2010,72.93332
idn,2011,72.93332
idn,2012,72.93332
idn,2013,68.10662
idn,2014,68.10662
idn,2015,69.76637
idn,2016,69.76637
idn,2017,69.64763
idn,2018,70.49914
idn,2019,72.76599
ind,1975,51.70484
ind,1976,51.70484
ind,1977,51.70484
ind,1978,51.70484
ind,1979,51.70484
ind,1980,51.70484
ind,1981,51.70484
ind,1982,51.70484
ind,1983,51.70484
ind,1984,51.70484
ind,1985,51.70484
ind,1986,51.70484
ind,1987,51.70484
ind,1988,51.70484
ind,1989,51.70484
ind,1990,51.70484
ind,1991,51.70484
ind,1992,51.70484
ind,1993,51.7848
ind,1994,67.54033
ind,1995,59.8048
ind,1996,65.29453
ind,1997,65.29453
ind,1998,65.29453
ind,1999,65.29453
ind,2000,60.90945
ind,2001,60.90945
ind,2002,60.90945
ind,2003,60.90945
ind,2004,60.90945
ind,2005,60.90945
ind,2006,60.90945
ind,2007,60.90945
ind,2008,60.90945
ind,2009,60.90945
ind,2010,60.90945
ind,2011,60.90945
ind,2012,60.90945
ind,2013,59.58775
ind,2014,59.58775
ind,2015,60.29183
ind,2016,60.29183
ind,2017,60.29183
ind,2018,54.60827
ind,2019,59.58915
irl,1975,79.80778
irl,1976,79.80778
irl,1977,79.80778
irl,1978,79.80778
irl,1979,79.80778
irl,1980,79.80778
irl,1981,79.80778
irl,1982,79.80778
irl,1983,79.80778
irl,1984,79.80778
irl,1985,79.80778
irl,1986,79.80778
irl,1987,79.80778
irl,1988,79.80778
irl,1989,79.80778
irl,1990,79.80778
irl,1991,79.80778
irl,1992,79.80778
irl,1993,79.80778
irl,1994,79.80778
irl,1995,79.80778
irl,1996,79.80778
irl,1997,79.80778
irl,1998,79.80778
irl,1999,79.80778
irl,2000,79.80778
irl,2001,79.80778
irl,2002,79.80778
irl,2003,79.80778
irl,2004,79.80778
irl,2005,79.80778
irl,2006,79.80778
irl,2007,79.80778
irl,2008,79.80778
irl,2009,79.80778
irl,2010,79.80778
irl,2011,79.80778
irl,2012,79.80778
irl,2013,78.08583
irl,2014,78.08583
irl,2015,78.08583
irl,2016,78.08583
irl,2017,78.45372
irl,2018,73.47456
irl,2019,74.89163
irn,1975,0
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,0
irn,1981,0
irn,1982,0
irn,1983,0
irn,1984,0
irn,1985,0
irn,1986,0
irn,1987,0
irn,1988,0
irn,1989,0
irn,1990,0
irn,1991,0
irn,1992,0
irn,1993,0
irn,1994,0
irn,1995,0
irn,1996,0
irn,1997,0
irn,1998,0
irn,1999,4.53615
irn,2000,4.75503
irn,2001,4.75503
irn,2002,4.75503
irn,2003,4.75503
irn,2004,4.25692
irn,2005,4.25692
irn,2006,4.25692
irn,2007,4.25692
irn,2008,4.25692
irn,2009,4.25692
irn,2010,3.73299
irn,2011,3.73299
irn,2012,3.73299
irn,2013,3.71326
irn,2014,3.69622
irn,2015,3.69622
irn,2016,4.03969
irn,2017,2.94145
irn,2018,3.50283
irn,2019,3.50283
irq,1975,8.46946
irq,1976,8.46946
irq,1977,8.46946
irq,1978,8.46946
irq,1979,8.46946
irq,1980,8.46946
irq,1981,8.46946
irq,1982,8.46946
irq,1983,8.46946
irq,1984,8.46946
irq,1985,8.46946
irq,1986,8.46946
irq,1987,8.46946
irq,1988,8.46946
irq,1989,8.46946
irq,1990,8.46946
irq,1991,8.46946
irq,1992,8.46946
irq,1993,8.46946
irq,1994,8.46946
irq,1995,8.46946
irq,1996,8.46946
irq,1997,8.46946
irq,1998,8.46946
irq,1999,8.46946
irq,2000,8.46946
irq,2001,8.46946
irq,2002,8.46946
irq,2003,13.70812
irq,2004,13.70812
irq,2005,15.26801
irq,2006,15.26801
irq,2007,15.26801
irq,2008,15.26801
irq,2009,14.92748
irq,2010,16.45522
irq,2011,16.45522
irq,2012,16.45522
irq,2013,15.41479
irq,2014,15.59002
irq,2015,15.59002
irq,2016,12.86789
irq,2017,10.54025
irq,2018,14.07161
irq,2019,25.22221
isl,1975,90.91926
isl,1976,90.91926
isl,1977,90.91926
isl,1978,90.91926
isl,1979,90.91926
isl,1980,90.91926
isl,1981,90.91926
isl,1982,90.91926
isl,1983,90.91926
isl,1984,90.91926
isl,1985,90.91926
isl,1986,90.91926
isl,1987,90.91926
isl,1988,90.91926
isl,1989,90.91926
isl,1990,90.91926
isl,1991,90.91926
isl,1992,90.91926
isl,1993,90.91926
isl,1994,90.91926
isl,1995,90.91926
isl,1996,90.91926
isl,1997,90.91926
isl,1998,90.91926
isl,1999,90.91926
isl,2000,90.91926
isl,2001,90.91926
isl,2002,90.91926
isl,2003,90.91926
isl,2004,90.91926
isl,2005,90.91926
isl,2006,90.91926
isl,2007,90.91926
isl,2008,90.91926
isl,2009,90.91926
isl,2010,90.91926
isl,2011,90.91926
isl,2012,90.91926
isl,2013,89.04677
isl,2014,89.04677
isl,2015,89.04677
isl,2016,89.04677
isl,2017,89.04677
isl,2018,89.78117
isl,2019,84.4257
isr,1975,81.83595
isr,1976,81.83595
isr,1977,81.83595
isr,1978,81.83595
isr,1979,81.83595
isr,1980,81.83595
isr,1981,81.83595
isr,1982,81.83595
isr,1983,81.83595
isr,1984,81.83595
isr,1985,81.83595
isr,1986,83.67077
isr,1987,83.67077
isr,1988,83.67077
isr,1989,83.67077
isr,1990,83.67077
isr,1991,83.67077
isr,1992,83.67077
isr,1993,83.67077
isr,1994,83.67077
isr,1995,83.67077
isr,1996,83.67077
isr,1997,83.67077
isr,1998,83.67077
isr,1999,83.67077
isr,2000,83.67077
isr,2001,83.67077
isr,2002,83.67077
isr,2003,83.67077
isr,2004,83.67077
isr,2005,83.67077
isr,2006,83.67077
isr,2007,83.67077
isr,2008,83.67077
isr,2009,83.67077
isr,2010,80.73647
isr,2011,80.73647
isr,2012,80.73647
isr,2013,77.97749
isr,2014,77.97749
isr,2015,77.97749
isr,2016,77.97749
isr,2017,80.92317
isr,2018,85.99479
isr,2019,86.739
ita,1975,74.34256
ita,1976,74.34256
ita,1977,74.34256
ita,1978,74.34256
ita,1979,74.34256
ita,1980,74.34256
ita,1981,74.34256
ita,1982,74.34256
ita,1983,74.34256
ita,1984,74.34256
ita,1985,74.34256
ita,1986,74.34256
ita,1987,74.34256
ita,1988,74.34256
ita,1989,74.34256
ita,1990,80.01563
ita,1991,80.01563
ita,1992,80.01563
ita,1993,83.40253
ita,1994,83.40253
ita,1995,83.40253
ita,1996,83.40253
ita,1997,83.40253
ita,1998,83.40253
ita,1999,83.40253
ita,2000,83.40253
ita,2001,83.40253
ita,2002,83.40253
ita,2003,83.40253
ita,2004,83.40253
ita,2005,83.40253
ita,2006,83.40253
ita,2007,83.40253
ita,2008,83.40253
ita,2009,83.40253
ita,2010,83.40253
ita,2011,83.40253
ita,2012,83.40253
ita,2013,82.819
ita,2014,82.819
ita,2015,82.819
ita,2016,82.819
ita,2017,89.3681
ita,2018,90.76511
ita,2019,89.10287
jam,1975,63.66553
jam,1976,63.66553
jam,1977,63.66553
jam,1978,63.66553
jam,1979,63.66553
jam,1980,63.86083
jam,1981,63.86083
jam,1982,63.86083
jam,1983,63.86083
jam,1984,63.86083
jam,1985,63.86083
jam,1986,63.86083
jam,1987,63.86083
jam,1988,63.86083
jam,1989,63.86083
jam,1990,63.86083
jam,1991,63.86083
jam,1992,63.86083
jam,1993,63.86083
jam,1994,63.86083
jam,1995,63.86083
jam,1996,63.86083
jam,1997,63.86083
jam,1998,63.86083
jam,1999,77.55301
jam,2000,77.55301
jam,2001,77.55301
jam,2002,77.55301
jam,2003,77.55301
jam,2004,77.55301
jam,2005,77.55301
jam,2006,77.55301
jam,2007,77.3949
jam,2008,77.31584
jam,2009,77.31584
jam,2010,84.76426
jam,2011,84.76426
jam,2012,84.76426
jam,2013,85.90307
jam,2014,85.90307
jam,2015,85.90307
jam,2016,85.46389
jam,2017,84.6419
jam,2018,83.93834
jam,2019,84.07599
jor,1975,5.90792
jor,1976,5.90792
jor,1977,5.90792
jor,1978,5.90792
jor,1979,5.90792
jor,1980,5.90792
jor,1981,5.90792
jor,1982,5.90792
jor,1983,5.90792
jor,1984,5.90792
jor,1985,5.90792
jor,1986,5.90792
jor,1987,5.90792
jor,1988,5.90792
jor,1989,3.12116
jor,1990,3.12116
jor,1991,3.12116
jor,1992,3.12116
jor,1993,3.12116
jor,1994,3.12116
jor,1995,8.86188
jor,1996,8.86188
jor,1997,8.86188
jor,1998,8.86188
jor,1999,8.86188
jor,2000,8.86188
jor,2001,8.86188
jor,2002,8.86188
jor,2003,4.51454
jor,2004,4.51454
jor,2005,9.02908
jor,2006,9.02908
jor,2007,9.02908
jor,2008,9.02908
jor,2009,9.02908
jor,2010,9.02908
jor,2011,9.02908
jor,2012,9.02908
jor,2013,13.40373
jor,2014,13.40373
jor,2015,13.40373
jor,2016,13.10632
jor,2017,14.0589
jor,2018,16.45251
jor,2019,22.6144
jpn,1975,94.8035
jpn,1976,94.8035
jpn,1977,94.8035
jpn,1978,94.8035
jpn,1979,94.8035
jpn,1980,94.8035
jpn,1981,94.8035
jpn,1982,94.8035
jpn,1983,94.8035
jpn,1984,94.8035
jpn,1985,94.8035
jpn,1986,94.8035
jpn,1987,94.8035
jpn,1988,94.8035
jpn,1989,94.8035
jpn,1990,94.8035
jpn,1991,94.8035
jpn,1992,94.8035
jpn,1993,94.8035
jpn,1994,94.8035
jpn,1995,94.8035
jpn,1996,94.8035
jpn,1997,94.8035
jpn,1998,94.8035
jpn,1999,94.8035
jpn,2000,94.8035
jpn,2001,94.8035
jpn,2002,94.8035
jpn,2003,94.8035
jpn,2004,94.8035
jpn,2005,94.8035
jpn,2006,94.8035
jpn,2007,94.8035
jpn,2008,94.49257
jpn,2009,94.49257
jpn,2010,94.49257
jpn,2011,94.49257
jpn,2012,94.49257
jpn,2013,93.37321
jpn,2014,93.37321
jpn,2015,93.46771
jpn,2016,93.46771
jpn,2017,91.02826
jpn,2018,88.5568
jpn,2019,88.03718
kaz,1991,1.14924
kaz,1992,1.14924
kaz,1993,0
kaz,1994,2.23464
kaz,1995,1.9849
kaz,1996,0.10093
kaz,1997,0.10093
kaz,1998,0.10093
kaz,1999,0.10093
kaz,2000,0.10093
kaz,2001,0.10093
kaz,2002,0.10093
kaz,2003,0.10093
kaz,2004,0.10093
kaz,2005,0.10093
kaz,2006,0.10102
kaz,2007,0.10102
kaz,2008,0.10102
kaz,2009,0.10102
kaz,2010,0.10206
kaz,2011,0.10206
kaz,2012,0.10206
kaz,2013,0.24993
kaz,2014,0.24993
kaz,2015,0.24993
kaz,2016,0.46272
kaz,2017,0.31779
kaz,2018,0.26901
kaz,2019,0.31355
ken,1975,20.14107
ken,1976,20.14107
ken,1977,20.14107
ken,1978,20.14107
ken,1979,20.14107
ken,1980,26.96344
ken,1981,26.96344
ken,1982,26.96344
ken,1983,26.96344
ken,1984,26.96344
ken,1985,26.96344
ken,1986,26.96344
ken,1987,26.96344
ken,1988,26.96344
ken,1989,26.96344
ken,1990,26.96344
ken,1991,26.96344
ken,1992,30.16677
ken,1993,30.16677
ken,1994,30.16677
ken,1995,30.16677
ken,1996,30.16677
ken,1997,30.16677
ken,1998,30.16677
ken,1999,30.16677
ken,2000,30.16677
ken,2001,30.16677
ken,2002,30.16677
ken,2003,30.16677
ken,2004,30.16677
ken,2005,30.16677
ken,2006,30.16677
ken,2007,30.16677
ken,2008,30.16677
ken,2009,30.16677
ken,2010,31.46498
ken,2011,35.68807
ken,2012,35.68807
ken,2013,44.9723
ken,2014,44.9723
ken,2015,44.9723
ken,2016,42.69934
ken,2017,43.85478
ken,2018,37.63527
ken,2019,44.89137
kgz,1991,2.88771
kgz,1992,2.88771
kgz,1993,2.88771
kgz,1994,2.88771
kgz,1995,2.88771
kgz,1996,2.88771
kgz,1997,2.88771
kgz,1998,2.88771
kgz,1999,7.11363
kgz,2000,7.11363
kgz,2001,8.35327
kgz,2002,8.35327
kgz,2003,8.35327
kgz,2004,8.35327
kgz,2005,26.46928
kgz,2006,26.46928
kgz,2007,26.46928
kgz,2008,26.46928
kgz,2009,26.46928
kgz,2010,26.2887
kgz,2011,26.01075
kgz,2012,33.93496
kgz,2013,27.18506
kgz,2014,26.40587
kgz,2015,29.64406
kgz,2016,29.6903
kgz,2017,30.1247
kgz,2018,33.42811
kgz,2019,32.13125
khm,1975,0
khm,1976,0
khm,1977,0
khm,1978,0
khm,1979,0
khm,1980,0
khm,1981,0
khm,1982,0
khm,1983,0
khm,1984,0
khm,1985,0
khm,1986,0
khm,1987,0
khm,1988,0
khm,1989,0
khm,1990,0
khm,1991,0
khm,1992,0
khm,1993,0
khm,1994,0
khm,1995,0
khm,1996,0
khm,1997,0
khm,1998,0
khm,1999,0
khm,2000,0
khm,2001,0
khm,2002,30.43796
khm,2003,30.43796
khm,2004,36.1562
khm,2005,38.30409
khm,2006,37.48585
khm,2007,38.20181
khm,2008,42.16083
khm,2009,41.71935
khm,2010,40.76767
khm,2011,40.76767
khm,2012,40.76767
khm,2013,43.92339
khm,2014,44.69658
khm,2015,44.69658
khm,2016,44.43937
khm,2017,46.92909
khm,2018,36.26076
khm,2019,41.5918
kor,1975,0
kor,1976,0
kor,1977,0
kor,1978,0
kor,1979,0
kor,1980,0
kor,1981,0
kor,1982,0
kor,1983,0
kor,1984,0
kor,1985,0
kor,1986,0
kor,1987,0
kor,1988,0
kor,1989,0
kor,1990,0
kor,1991,21.37476
kor,1992,20.91009
kor,1993,20.91009
kor,1994,20.91009
kor,1995,10.31565
kor,1996,75.741
kor,1997,75.741
kor,1998,75.741
kor,1999,75.741
kor,2000,75.741
kor,2001,75.741
kor,2002,84.10504
kor,2003,84.10504
kor,2004,84.10504
kor,2005,84.10504
kor,2006,84.10504
kor,2007,84.10504
kor,2008,84.10504
kor,2009,84.10504
kor,2010,84.10504
kor,2011,84.10504
kor,2012,84.10504
kor,2013,88.84466
kor,2014,88.84466
kor,2015,88.84466
kor,2016,88.84466
kor,2017,88.84466
kor,2018,82.91767
kor,2019,82.91767
kwt,1975,16.20515
kwt,1976,16.20515
kwt,1977,16.20515
kwt,1978,16.20515
kwt,1979,16.20515
kwt,1980,16.20515
kwt,1981,16.20515
kwt,1982,16.20515
kwt,1983,16.20515
kwt,1984,16.20515
kwt,1985,16.20515
kwt,1986,16.20515
kwt,1987,16.20515
kwt,1988,16.20515
kwt,1989,16.20515
kwt,1990,16.20515
kwt,1991,16.20515
kwt,1992,16.20515
kwt,1993,16.20515
kwt,1994,16.20515
kwt,1995,16.5544
kwt,1996,16.5544
kwt,1997,16.5544
kwt,1998,16.5544
kwt,1999,16.5544
kwt,2000,16.5544
kwt,2001,16.5544
kwt,2002,16.5544
kwt,2003,16.5544
kwt,2004,16.5544
kwt,2005,16.5544
kwt,2006,16.5544
kwt,2007,16.5544
kwt,2008,16.5544
kwt,2009,16.5544
kwt,2010,16.5544
kwt,2011,16.5544
kwt,2012,16.5544
kwt,2013,16.5544
kwt,2014,16.5544
kwt,2015,16.5544
kwt,2016,16.5544
kwt,2017,14.92144
kwt,2018,14.29605
kwt,2019,13.63808
lao,1975,24.16005
lao,1976,15.06532
lao,1977,15.06532
lao,1978,15.06532
lao,1979,15.06532
lao,1980,15.06532
lao,1981,15.06532
lao,1982,15.06532
lao,1983,15.06532
lao,1984,15.06532
lao,1985,15.06532
lao,1986,15.06532
lao,1987,15.06532
lao,1988,15.06532
lao,1989,15.06532
lao,1990,15.06532
lao,1991,15.06532
lao,1992,15.21248
lao,1993,15.21248
lao,1994,15.21248
lao,1995,15.21248
lao,1996,15.21248
lao,1997,15.21248
lao,1998,15.21248
lao,1999,15.21248
lao,2000,15.21248
lao,2001,15.21248
lao,2002,15.21248
lao,2003,15.21248
lao,2004,15.21248
lao,2005,15.21248
lao,2006,15.21248
lao,2007,15.21248
lao,2008,15.21248
lao,2009,15.21248
lao,2010,15.21248
lao,2011,15.21248
lao,2012,15.21248
lao,2013,19.46529
lao,2014,19.46529
lao,2015,19.46529
lao,2016,19.46529
lao,2017,10.88845
lao,2018,10.88845
lao,2019,16.33864
lbn,1975,0
lbn,1976,0
lbn,1977,0
lbn,1978,0
lbn,1979,0
lbn,1980,0
lbn,1981,0
lbn,1982,0
lbn,1983,0
lbn,1984,0
lbn,1985,0
lbn,1986,0
lbn,1987,0
lbn,1988,0
lbn,1989,0
lbn,1990,0
lbn,1991,0
lbn,1992,0
lbn,1993,0
lbn,1994,7.59844
lbn,1995,7.59844
lbn,1996,7.59844
lbn,1997,7.59844
lbn,1998,7.59844
lbn,1999,6.9554
lbn,2000,6.65137
lbn,2001,6.65137
lbn,2002,6.65137
lbn,2003,6.65137
lbn,2004,6.99039
lbn,2005,40.0794
lbn,2006,44.31081
lbn,2007,44.31081
lbn,2008,42.65319
lbn,2009,47.62606
lbn,2010,48.19343
lbn,2011,47.48143
lbn,2012,47.48143
lbn,2013,50.88656
lbn,2014,49.06482
lbn,2015,49.06482
lbn,2016,52.36563
lbn,2017,48.22846
lbn,2018,47.67064
lbn,2019,44.16068
lbr,1975,0
lbr,1976,0
lbr,1977,0
lbr,1978,0
lbr,1979,0
lbr,1980,0
lbr,1981,0
lbr,1982,0
lbr,1983,0
lbr,1984,0
lbr,1985,0
lbr,1986,0
lbr,1987,18.35292
lbr,1988,18.35292
lbr,1989,18.35292
lbr,1990,0
lbr,1991,0
lbr,1992,0
lbr,1993,0
lbr,1994,0
lbr,1995,0
lbr,1996,0
lbr,1997,0
lbr,1998,20.87752
lbr,1999,20.87752
lbr,2000,20.87752
lbr,2001,20.87752
lbr,2002,0
lbr,2003,0
lbr,2004,0
lbr,2005,0
lbr,2006,0
lbr,2007,0
lbr,2008,0
lbr,2009,0
lbr,2010,0
lbr,2011,0
lbr,2012,0
lbr,2013,0
lbr,2014,0
lbr,2015,0
lbr,2016,0
lbr,2017,27.43355
lby,1975,9.29035
lby,1976,9.29035
lby,1977,9.46901
lby,1978,9.46901
lby,1979,9.46901
lby,1980,9.46901
lby,1981,9.46901
lby,1982,9.46901
lby,1983,9.46901
lby,1984,9.46901
lby,1985,9.46901
lby,1986,9.46901
lby,1987,9.46901
lby,1988,9.46901
lby,1989,9.46901
lby,1990,9.46901
lby,1991,9.46901
lby,1992,9.46901
lby,1993,9.46901
lby,1994,9.46901
lby,1995,9.46901
lby,1996,9.46901
lby,1997,9.46901
lby,1998,9.46901
lby,1999,9.46901
lby,2000,9.46901
lby,2001,9.46901
lby,2002,9.46901
lby,2003,9.46901
lby,2004,9.46901
lby,2005,9.46901
lby,2006,9.46901
lby,2007,9.46901
lby,2008,9.46901
lby,2009,9.46901
lby,2010,9.46901
lby,2011,19.55222
lby,2012,41.26598
lby,2013,40.46259
lby,2014,40.46259
lby,2015,40.21443
lby,2016,40.21443
lby,2017,37.85277
lby,2018,37.85277
lby,2019,19.35653
lka,1975,49.69894
lka,1976,49.69894
lka,1977,49.69894
lka,1978,49.69894
lka,1979,49.69894
lka,1980,49.69894
lka,1981,49.69894
lka,1982,49.69894
lka,1983,49.69894
lka,1984,48.09166
lka,1985,48.09166
lka,1986,48.09166
lka,1987,48.09166
lka,1988,48.09166
lka,1989,48.09166
lka,1990,45.95566
lka,1991,45.95566
lka,1992,45.95566
lka,1993,45.95566
lka,1994,48.07051
lka,1995,48.07051
lka,1996,48.07051
lka,1997,48.07051
lka,1998,48.07051
lka,1999,48.07051
lka,2000,48.07051
lka,2001,48.07051
lka,2002,48.07051
lka,2003,48.07051
lka,2004,48.07051
lka,2005,48.07051
lka,2006,47.51555
lka,2007,47.94752
lka,2008,47.33956
lka,2009,47.10935
lka,2010,47.27678
lka,2011,47.74766
lka,2012,47.74766
lka,2013,52.4456
lka,2014,52.4456
lka,2015,55.36674
lka,2016,55.43415
lka,2017,53.47923
lka,2018,52.36695
lka,2019,53.64313
lso,1975,0
lso,1976,0
lso,1977,0
lso,1978,0
lso,1979,0
lso,1980,0
lso,1981,0
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1990,0
lso,1991,0
lso,1992,0
lso,1993,0
lso,1994,0
lso,1995,0
lso,1996,0
lso,1997,0
lso,1998,0
lso,1999,0
lso,2000,0
lso,2001,0
lso,2002,0
lso,2003,0
lso,2004,0
lso,2005,61.02163
lso,2006,61.02163
lso,2007,61.02163
lso,2008,61.02163
lso,2009,61.02163
lso,2010,61.15922
lso,2011,61.15922
lso,2012,61.15922
lso,2013,53.11563
lso,2014,53.11563
lso,2015,53.11563
lso,2016,55.17199
lso,2017,71.45154
lso,2018,71.7677
lso,2019,62.95566
ltu,1991,71.03625
ltu,1992,71.03625
ltu,1993,71.03625
ltu,1994,75.53521
ltu,1995,77.03487
ltu,1996,77.03487
ltu,1997,77.03487
ltu,1998,77.03487
ltu,1999,77.03487
ltu,2000,77.03487
ltu,2001,77.03487
ltu,2002,77.03487
ltu,2003,77.03487
ltu,2004,77.03487
ltu,2005,77.03487
ltu,2006,77.03487
ltu,2007,77.03487
ltu,2008,77.03487
ltu,2009,77.03487
ltu,2010,77.03487
ltu,2011,77.03487
ltu,2012,77.03487
ltu,2013,77.50844
ltu,2014,77.50844
ltu,2015,77.50844
ltu,2016,77.50844
ltu,2017,79.69215
ltu,2018,79.61149
ltu,2019,79.69215
lux,1975,17.06544
lux,1976,17.06544
lux,1977,17.06544
lux,1978,17.06544
lux,1979,17.06544
lux,1980,17.06544
lux,1981,17.06544
lux,1982,17.06544
lux,1983,17.06544
lux,1984,17.06544
lux,1985,17.06544
lux,1986,17.06544
lux,1987,17.06544
lux,1988,17.06544
lux,1989,17.06544
lux,1990,17.06544
lux,1991,17.06544
lux,1992,17.06544
lux,1993,17.06544
lux,1994,17.06544
lux,1995,17.06544
lux,1996,17.06544
lux,1997,17.06544
lux,1998,17.06544
lux,1999,17.06544
lux,2000,17.06544
lux,2001,17.06544
lux,2002,17.06544
lux,2003,17.06544
lux,2004,17.06544
lux,2005,17.06544
lux,2006,17.06544
lux,2007,17.06544
lux,2008,17.06544
lux,2009,17.06544
lux,2010,17.06544
lux,2011,17.06544
lux,2012,17.06544
lux,2013,17.06544
lux,2014,17.06544
lux,2015,17.06544
lux,2016,17.06544
lux,2017,17.06544
lux,2018,14.01163
lux,2019,8.53272
lva,1991,86.33057
lva,1992,86.33057
lva,1993,86.33057
lva,1994,86.33057
lva,1995,86.33057
lva,1996,86.33057
lva,1997,86.33057
lva,1998,86.33057
lva,1999,86.33057
lva,2000,86.33057
lva,2001,86.33057
lva,2002,86.33057
lva,2003,86.33057
lva,2004,86.33057
lva,2005,86.33057
lva,2006,86.33057
lva,2007,86.33057
lva,2008,86.33057
lva,2009,86.33057
lva,2010,86.33057
lva,2011,86.33057
lva,2012,86.33057
lva,2013,85.39267
lva,2014,85.39267
lva,2015,85.39267
lva,2016,84.71139
lva,2017,81.9411
lva,2018,77.18055
lva,2019,76.11161
mar,1975,2.09379
mar,1976,2.09379
mar,1977,2.09379
mar,1978,2.09379
mar,1979,2.09379
mar,1980,2.09379
mar,1981,2.09379
mar,1982,2.09379
mar,1983,2.09379
mar,1984,2.09379
mar,1985,2.09379
mar,1986,2.09379
mar,1987,2.09379
mar,1988,2.09379
mar,1989,2.09379
mar,1990,2.09379
mar,1991,2.09379
mar,1992,2.09379
mar,1993,2.09379
mar,1994,2.09379
mar,1995,2.09379
mar,1996,2.09379
mar,1997,4.40719
mar,1998,4.40719
mar,1999,4.40719
mar,2000,4.79356
mar,2001,4.79356
mar,2002,4.79356
mar,2003,5.644
mar,2004,5.644
mar,2005,6.14697
mar,2006,6.09659
mar,2007,6.09659
mar,2008,5.94543
mar,2009,5.94543
mar,2010,5.94543
mar,2011,5.94543
mar,2012,5.94543
mar,2013,9.52277
mar,2014,9.52277
mar,2015,13.04755
mar,2016,37.42273
mar,2017,37.41235
mar,2018,37.41235
mar,2019,37.41235
mda,1991,15.46843
mda,1992,25.33702
mda,1993,25.33702
mda,1994,31.30407
mda,1995,51.3005
mda,1996,51.55494
mda,1997,51.55494
mda,1998,51.55494
mda,1999,50.75149
mda,2000,50.75149
mda,2001,50.75149
mda,2002,50.75149
mda,2003,50.85883
mda,2004,58.03812
mda,2005,58.03812
mda,2006,59.73951
mda,2007,66.15039
mda,2008,66.15039
mda,2009,66.22686
mda,2010,69.18845
mda,2011,69.18845
mda,2012,69.18845
mda,2013,72.20373
mda,2014,72.20373
mda,2015,63.06397
mda,2016,59.80282
mda,2017,59.61727
mda,2018,37.43395
mda,2019,44.72653
mdg,1975,4.58955
mdg,1976,4.66071
mdg,1977,4.52672
mdg,1978,4.52672
mdg,1979,4.05467
mdg,1980,4.05467
mdg,1981,4.05467
mdg,1982,4.05467
mdg,1983,5.81892
mdg,1984,6.02304
mdg,1985,6.02304
mdg,1986,6.02304
mdg,1987,6.02304
mdg,1988,6.02304
mdg,1989,6.02304
mdg,1990,6.02304
mdg,1991,10.9361
mdg,1992,10.9361
mdg,1993,12.83965
mdg,1994,12.83965
mdg,1995,12.83965
mdg,1996,14.89118
mdg,1997,14.89118
mdg,1998,14.89118
mdg,1999,14.89118
mdg,2000,14.80998
mdg,2001,15.83845
mdg,2002,16.81821
mdg,2003,16.81821
mdg,2004,16.35269
mdg,2005,16.35269
mdg,2006,16.35269
mdg,2007,16.35269
mdg,2008,16.35269
mdg,2009,5.52504
mdg,2010,5.35762
mdg,2011,5.35762
mdg,2012,5.35762
mdg,2013,11.02646
mdg,2014,15.08885
mdg,2015,15.13349
mdg,2016,15.13349
mdg,2017,13.03614
mdg,2018,13.23071
mdg,2019,16.69111
mex,1975,9.72028
mex,1976,9.72028
mex,1977,9.72028
mex,1978,9.72028
mex,1979,9.72028
mex,1980,9.72028
mex,1981,9.72028
mex,1982,24.3564
mex,1983,24.3564
mex,1984,24.3564
mex,1985,24.3564
mex,1986,24.3564
mex,1987,24.3564
