country,time,legslav_status
arm,1869,Legal
arm,1870,Legal
arm,1871,Legal
arm,1872,Legal
arm,1873,Legal
arm,1874,Legal
arm,1875,Legal
arm,1876,Legal
arm,1877,Legal
arm,1878,Legal
arm,1879,Legal
arm,1880,Legal
arm,1881,Legal
arm,1882,Legal
arm,1883,Legal
arm,1884,Legal
arm,1885,Legal
arm,1886,Legal
arm,1887,Legal
arm,1888,Legal
arm,1889,Legal
arm,1890,Legal
arm,1891,Legal
arm,1892,Legal
arm,1893,Legal
arm,1894,Legal
arm,1895,Legal
arm,1896,Legal
arm,1897,Legal
arm,1898,Legal
arm,1899,Legal
arm,1900,Legal
arm,1901,Legal
arm,1902,Legal
arm,1903,Legal
arm,1904,Legal
arm,1905,Legal
arm,1906,Legal
arm,1907,Legal
arm,1908,Legal
arm,1909,Legal
arm,1910,Legal
arm,1911,Legal
arm,1912,Legal
arm,1913,Legal
arm,1914,Legal
arm,1915,Legal
arm,1916,Legal
arm,1917,Legal
arm,1918,Legal
arm,1919,Legal
arm,1920,Legal
arm,1921,Legal
arm,1922,Legal
arm,1923,Legal
arm,1924,Legal
arm,1925,Legal
arm,1926,Legal
arm,1927,Legal
arm,1928,Legal
arm,1929,Legal
arm,1930,Legal
arm,1931,Legal
arm,1932,Legal
arm,1933,Legal
arm,1934,Legal
arm,1935,Legal
arm,1936,Legal
arm,1937,Legal
arm,1938,Legal
arm,1939,Legal
arm,1940,Legal
arm,1941,Legal
arm,1942,Legal
arm,1943,Legal
arm,1944,Legal
arm,1945,Legal
arm,1946,Legal
arm,1947,Legal
arm,1948,Legal
arm,1949,Legal
arm,1950,Legal
arm,1951,Legal
arm,1952,Legal
arm,1953,Legal
arm,1954,Legal
arm,1955,Legal
arm,1956,Legal
arm,1957,Legal
arm,1958,Legal
arm,1959,Legal
arm,1960,Legal
arm,1961,Legal
arm,1962,Legal
arm,1963,Legal
arm,1964,Legal
arm,1965,Legal
arm,1966,Legal
arm,1967,Legal
arm,1968,Legal
arm,1969,Legal
arm,1970,Legal
arm,1971,Legal
arm,1972,Legal
arm,1973,Legal
arm,1974,Legal
arm,1975,Legal
arm,1976,Legal
arm,1977,Legal
arm,1978,Legal
arm,1979,Legal
arm,1980,Legal
arm,1981,Legal
arm,1982,Legal
arm,1983,Legal
arm,1984,Legal
arm,1985,Legal
arm,1986,Legal
arm,1987,Legal
arm,1988,Legal
arm,1989,Legal
arm,1990,Legal
arm,1991,Legal
arm,1992,Legal
arm,1993,Legal
arm,1994,Legal
arm,1995,Legal
arm,1996,Legal
arm,1997,Legal
arm,1998,Legal
arm,1999,Legal
arm,2000,Legal
arm,2001,Legal
arm,2002,Legal
arm,2003,Illegal
arm,2004,Illegal
arm,2005,Illegal
arm,2006,Illegal
arm,2007,Illegal
arm,2008,Illegal
arm,2009,Illegal
arm,2010,Illegal
arm,2011,Illegal
arm,2012,Illegal
arm,2013,Illegal
arm,2014,Illegal
arm,2015,Illegal
arm,2016,Illegal
arm,2017,Illegal
arm,2018,Illegal
arm,2019,Illegal
arm,2020,Illegal
atg,1800,Legal
atg,1801,Legal
atg,1802,Legal
atg,1803,Legal
atg,1804,Legal
atg,1805,Legal
atg,1806,Legal
atg,1807,Legal
atg,1808,Legal
atg,1809,Legal
atg,1810,Legal
atg,1811,Legal
atg,1812,Legal
atg,1813,Legal
atg,1814,Legal
atg,1815,Legal
atg,1816,Legal
atg,1817,Legal
atg,1818,Legal
atg,1819,Legal
atg,1820,Legal
atg,1821,Legal
atg,1822,Legal
atg,1823,Legal
atg,1824,Legal
atg,1825,Legal
atg,1826,Legal
atg,1827,Legal
atg,1828,Legal
atg,1829,Legal
atg,1830,Legal
atg,1831,Legal
atg,1832,Legal
atg,1833,Legal
atg,1834,Legal
atg,1835,Legal
atg,1836,Legal
atg,1837,Legal
atg,1838,Legal
atg,1839,Legal
atg,1840,Legal
atg,1841,Legal
atg,1842,Legal
atg,1843,Legal
atg,1844,Legal
atg,1845,Legal
atg,1846,Legal
atg,1847,Legal
atg,1848,Legal
atg,1849,Legal
atg,1850,Legal
atg,1851,Legal
atg,1852,Legal
atg,1853,Legal
atg,1854,Legal
atg,1855,Legal
atg,1856,Legal
atg,1857,Legal
atg,1858,Legal
atg,1859,Legal
atg,1860,Legal
atg,1861,Legal
atg,1862,Legal
atg,1863,Legal
atg,1864,Legal
atg,1865,Legal
atg,1866,Legal
atg,1867,Legal
atg,1868,Legal
atg,1869,Legal
atg,1870,Legal
atg,1871,Legal
atg,1872,Legal
atg,1873,Legal
atg,1874,Legal
atg,1875,Legal
atg,1876,Legal
atg,1877,Legal
atg,1878,Legal
atg,1879,Legal
atg,1880,Legal
atg,1881,Legal
atg,1882,Legal
atg,1883,Legal
atg,1884,Legal
atg,1885,Legal
atg,1886,Legal
atg,1887,Legal
atg,1888,Legal
atg,1889,Legal
atg,1890,Legal
atg,1891,Legal
atg,1892,Legal
atg,1893,Legal
atg,1894,Legal
atg,1895,Legal
atg,1896,Legal
atg,1897,Legal
atg,1898,Legal
atg,1899,Legal
atg,1900,Legal
atg,1901,Legal
atg,1902,Legal
atg,1903,Legal
atg,1904,Legal
atg,1905,Legal
atg,1906,Legal
atg,1907,Legal
atg,1908,Legal
atg,1909,Legal
atg,1910,Legal
atg,1911,Legal
atg,1912,Legal
atg,1913,Legal
atg,1914,Legal
atg,1915,Legal
atg,1916,Legal
atg,1917,Legal
atg,1918,Legal
atg,1919,Legal
atg,1920,Legal
atg,1921,Legal
atg,1922,Legal
atg,1923,Legal
atg,1924,Legal
atg,1925,Legal
atg,1926,Legal
atg,1927,Legal
atg,1928,Legal
atg,1929,Legal
atg,1930,Legal
atg,1931,Legal
atg,1932,Legal
atg,1933,Legal
atg,1934,Legal
atg,1935,Legal
atg,1936,Legal
atg,1937,Legal
atg,1938,Legal
atg,1939,Legal
atg,1940,Legal
atg,1941,Legal
atg,1942,Legal
atg,1943,Legal
atg,1944,Legal
atg,1945,Legal
atg,1946,Legal
atg,1947,Legal
atg,1948,Legal
atg,1949,Legal
atg,1950,Legal
atg,1951,Legal
atg,1952,Legal
atg,1953,Legal
atg,1954,Legal
atg,1955,Legal
atg,1956,Legal
atg,1957,Legal
atg,1958,Legal
atg,1959,Legal
atg,1960,Legal
atg,1961,Legal
atg,1962,Legal
atg,1963,Legal
atg,1964,Legal
atg,1965,Legal
atg,1966,Legal
atg,1967,Legal
atg,1968,Legal
atg,1969,Legal
atg,1970,Legal
atg,1971,Legal
atg,1972,Legal
atg,1973,Legal
atg,1974,Legal
atg,1975,Illegal
atg,1976,Illegal
atg,1977,Illegal
atg,1978,Illegal
atg,1979,Illegal
atg,1980,Illegal
atg,1981,Illegal
atg,1982,Illegal
atg,1983,Illegal
atg,1984,Illegal
atg,1985,Illegal
atg,1986,Illegal
atg,1987,Illegal
atg,1988,Illegal
atg,1989,Illegal
atg,1990,Illegal
atg,1991,Illegal
atg,1992,Illegal
atg,1993,Illegal
atg,1994,Illegal
atg,1995,Illegal
atg,1996,Illegal
atg,1997,Illegal
atg,1998,Illegal
atg,1999,Illegal
atg,2000,Illegal
atg,2001,Illegal
atg,2002,Illegal
atg,2003,Illegal
atg,2004,Illegal
atg,2005,Illegal
atg,2006,Illegal
atg,2007,Illegal
atg,2008,Illegal
atg,2009,Illegal
atg,2010,Illegal
atg,2011,Illegal
atg,2012,Illegal
atg,2013,Illegal
atg,2014,Illegal
atg,2015,Illegal
atg,2016,Illegal
atg,2017,Illegal
atg,2018,Illegal
atg,2019,Illegal
atg,2020,Illegal
aus,1800,Legal
aus,1801,Legal
aus,1802,Legal
aus,1803,Legal
aus,1804,Legal
aus,1805,Legal
aus,1806,Legal
aus,1807,Legal
aus,1808,Legal
aus,1809,Legal
aus,1810,Legal
aus,1811,Legal
aus,1812,Legal
aus,1813,Legal
aus,1814,Legal
aus,1815,Legal
aus,1816,Legal
aus,1817,Legal
aus,1818,Legal
aus,1819,Legal
aus,1820,Legal
aus,1821,Legal
aus,1822,Legal
aus,1823,Legal
aus,1824,Legal
aus,1825,Legal
aus,1826,Legal
aus,1827,Legal
aus,1828,Legal
aus,1829,Legal
aus,1830,Legal
aus,1831,Legal
aus,1832,Legal
aus,1833,Legal
aus,1834,Legal
aus,1835,Legal
aus,1836,Legal
aus,1837,Legal
aus,1838,Legal
aus,1839,Legal
aus,1840,Legal
aus,1841,Legal
aus,1842,Legal
aus,1843,Legal
aus,1844,Legal
aus,1845,Legal
aus,1846,Legal
aus,1847,Legal
aus,1848,Legal
aus,1849,Legal
aus,1850,Legal
aus,1851,Legal
aus,1852,Legal
aus,1853,Legal
aus,1854,Legal
aus,1855,Legal
aus,1856,Legal
aus,1857,Legal
aus,1858,Legal
aus,1859,Legal
aus,1860,Legal
aus,1861,Legal
aus,1862,Legal
aus,1863,Legal
aus,1864,Legal
aus,1865,Legal
aus,1866,Legal
aus,1867,Legal
aus,1868,Legal
aus,1869,Legal
aus,1870,Legal
aus,1871,Legal
aus,1872,Legal
aus,1873,Legal
aus,1874,Legal
aus,1875,Legal
aus,1876,Legal
aus,1877,Legal
aus,1878,Legal
aus,1879,Legal
aus,1880,Legal
aus,1881,Legal
aus,1882,Legal
aus,1883,Legal
aus,1884,Legal
aus,1885,Legal
aus,1886,Legal
aus,1887,Legal
aus,1888,Legal
aus,1889,Legal
aus,1890,Legal
aus,1891,Legal
aus,1892,Legal
aus,1893,Legal
aus,1894,Legal
aus,1895,Legal
aus,1896,Legal
aus,1897,Legal
aus,1898,Legal
aus,1899,Legal
aus,1900,Legal
aus,1901,Legal
aus,1902,Legal
aus,1903,Legal
aus,1904,Legal
aus,1905,Legal
aus,1906,Legal
aus,1907,Legal
aus,1908,Legal
aus,1909,Legal
aus,1910,Legal
aus,1911,Legal
aus,1912,Legal
aus,1913,Legal
aus,1914,Legal
aus,1915,Legal
aus,1916,Legal
aus,1917,Legal
aus,1918,Legal
aus,1919,Legal
aus,1920,Legal
aus,1921,Legal
aus,1922,Legal
aus,1923,Legal
aus,1924,Legal
aus,1925,Legal
aus,1926,Legal
aus,1927,Legal
aus,1928,Legal
aus,1929,Legal
aus,1930,Legal
aus,1931,Legal
aus,1932,Illegal
aus,1933,Illegal
aus,1934,Illegal
aus,1935,Illegal
aus,1936,Illegal
aus,1937,Illegal
aus,1938,Illegal
aus,1939,Illegal
aus,1940,Illegal
aus,1941,Illegal
aus,1942,Illegal
aus,1943,Illegal
aus,1944,Illegal
aus,1945,Illegal
aus,1946,Illegal
aus,1947,Illegal
aus,1948,Illegal
aus,1949,Illegal
aus,1950,Illegal
aus,1951,Illegal
aus,1952,Illegal
aus,1953,Illegal
aus,1954,Illegal
aus,1955,Illegal
aus,1956,Illegal
aus,1957,Illegal
aus,1958,Illegal
aus,1959,Illegal
aus,1960,Illegal
aus,1961,Illegal
aus,1962,Illegal
aus,1963,Illegal
aus,1964,Illegal
aus,1965,Illegal
aus,1966,Illegal
aus,1967,Illegal
aus,1968,Illegal
aus,1969,Illegal
aus,1970,Illegal
aus,1971,Illegal
aus,1972,Illegal
aus,1973,Illegal
aus,1974,Illegal
aus,1975,Illegal
aus,1976,Illegal
aus,1977,Illegal
aus,1978,Illegal
aus,1979,Illegal
aus,1980,Illegal
aus,1981,Illegal
aus,1982,Illegal
aus,1983,Illegal
aus,1984,Illegal
aus,1985,Illegal
aus,1986,Illegal
aus,1987,Illegal
aus,1988,Illegal
aus,1989,Illegal
aus,1990,Illegal
aus,1991,Illegal
aus,1992,Illegal
aus,1993,Illegal
aus,1994,Illegal
aus,1995,Illegal
aus,1996,Illegal
aus,1997,Illegal
aus,1998,Illegal
aus,1999,Illegal
aus,2000,Illegal
aus,2001,Illegal
aus,2002,Illegal
aus,2003,Illegal
aus,2004,Illegal
aus,2005,Illegal
aus,2006,Illegal
aus,2007,Illegal
aus,2008,Illegal
aus,2009,Illegal
aus,2010,Illegal
aus,2011,Illegal
aus,2012,Illegal
aus,2013,Illegal
aus,2014,Illegal
aus,2015,Illegal
aus,2016,Illegal
aus,2017,Illegal
aus,2018,Illegal
aus,2019,Illegal
aus,2020,Illegal
aut,1800,Legal
aut,1801,Legal
aut,1802,Legal
aut,1803,Legal
aut,1804,Legal
aut,1805,Legal
aut,1806,Legal
aut,1807,Legal
aut,1808,Legal
aut,1809,Legal
aut,1810,Legal
aut,1811,Legal
aut,1812,Legal
aut,1813,Legal
aut,1814,Legal
aut,1815,Legal
aut,1816,Legal
aut,1817,Legal
aut,1818,Legal
aut,1819,Legal
aut,1820,Legal
aut,1821,Legal
aut,1822,Legal
aut,1823,Legal
aut,1824,Legal
aut,1825,Legal
aut,1826,Legal
aut,1827,Legal
aut,1828,Legal
aut,1829,Legal
aut,1830,Legal
aut,1831,Legal
aut,1832,Legal
aut,1833,Legal
aut,1834,Legal
aut,1835,Legal
aut,1836,Legal
aut,1837,Legal
aut,1838,Legal
aut,1839,Legal
aut,1840,Legal
aut,1841,Legal
aut,1842,Legal
aut,1843,Legal
aut,1844,Legal
aut,1845,Legal
aut,1846,Legal
aut,1847,Legal
aut,1848,Illegal
aut,1849,Illegal
aut,1850,Illegal
aut,1851,Illegal
aut,1852,Illegal
aut,1853,Illegal
aut,1854,Illegal
aut,1855,Illegal
aut,1856,Illegal
aut,1857,Illegal
aut,1858,Illegal
aut,1859,Illegal
aut,1860,Illegal
aut,1861,Illegal
aut,1862,Illegal
aut,1863,Illegal
aut,1864,Illegal
aut,1865,Illegal
aut,1866,Illegal
aut,1867,Illegal
aut,1868,Illegal
aut,1869,Illegal
aut,1870,Illegal
aut,1871,Illegal
aut,1872,Illegal
aut,1873,Illegal
aut,1874,Illegal
aut,1875,Illegal
aut,1876,Illegal
aut,1877,Illegal
aut,1878,Illegal
aut,1879,Illegal
aut,1880,Illegal
aut,1881,Illegal
aut,1882,Illegal
aut,1883,Illegal
aut,1884,Illegal
aut,1885,Illegal
aut,1886,Illegal
aut,1887,Illegal
aut,1888,Illegal
aut,1889,Illegal
aut,1890,Illegal
aut,1891,Illegal
aut,1892,Illegal
aut,1893,Illegal
aut,1894,Illegal
aut,1895,Illegal
aut,1896,Illegal
aut,1897,Illegal
aut,1898,Illegal
aut,1899,Illegal
aut,1900,Illegal
aut,1901,Illegal
aut,1902,Illegal
aut,1903,Illegal
aut,1904,Illegal
aut,1905,Illegal
aut,1906,Illegal
aut,1907,Illegal
aut,1908,Illegal
aut,1909,Illegal
aut,1910,Illegal
aut,1911,Illegal
aut,1912,Illegal
aut,1913,Illegal
aut,1914,Illegal
aut,1915,Illegal
aut,1916,Illegal
aut,1917,Illegal
aut,1918,Illegal
aut,1919,Illegal
aut,1920,Illegal
aut,1921,Illegal
aut,1922,Illegal
aut,1923,Illegal
aut,1924,Illegal
aut,1925,Illegal
aut,1926,Illegal
aut,1927,Illegal
aut,1928,Illegal
aut,1929,Illegal
aut,1930,Illegal
aut,1931,Illegal
aut,1932,Illegal
aut,1933,Illegal
aut,1934,Illegal
aut,1935,Illegal
aut,1936,Illegal
aut,1937,Illegal
aut,1938,Illegal
aut,1939,Illegal
aut,1940,Illegal
aut,1941,Illegal
aut,1942,Illegal
aut,1943,Illegal
aut,1944,Illegal
aut,1945,Illegal
aut,1946,Illegal
aut,1947,Illegal
aut,1948,Illegal
aut,1949,Illegal
aut,1950,Illegal
aut,1951,Illegal
aut,1952,Illegal
aut,1953,Illegal
aut,1954,Illegal
aut,1955,Illegal
aut,1956,Illegal
aut,1957,Illegal
aut,1958,Illegal
aut,1959,Illegal
aut,1960,Illegal
aut,1961,Illegal
aut,1962,Illegal
aut,1963,Illegal
aut,1964,Illegal
aut,1965,Illegal
aut,1966,Illegal
aut,1967,Illegal
aut,1968,Illegal
aut,1969,Illegal
aut,1970,Illegal
aut,1971,Illegal
aut,1972,Illegal
aut,1973,Illegal
aut,1974,Illegal
aut,1975,Illegal
aut,1976,Illegal
aut,1977,Illegal
aut,1978,Illegal
aut,1979,Illegal
aut,1980,Illegal
aut,1981,Illegal
aut,1982,Illegal
aut,1983,Illegal
aut,1984,Illegal
aut,1985,Illegal
aut,1986,Illegal
aut,1987,Illegal
aut,1988,Illegal
aut,1989,Illegal
aut,1990,Illegal
aut,1991,Illegal
aut,1992,Illegal
aut,1993,Illegal
aut,1994,Illegal
aut,1995,Illegal
aut,1996,Illegal
aut,1997,Illegal
aut,1998,Illegal
aut,1999,Illegal
aut,2000,Illegal
aut,2001,Illegal
aut,2002,Illegal
aut,2003,Illegal
aut,2004,Illegal
aut,2005,Illegal
aut,2006,Illegal
aut,2007,Illegal
aut,2008,Illegal
aut,2009,Illegal
aut,2010,Illegal
aut,2011,Illegal
aut,2012,Illegal
aut,2013,Illegal
aut,2014,Illegal
aut,2015,Illegal
aut,2016,Illegal
aut,2017,Illegal
aut,2018,Illegal
aut,2019,Illegal
aut,2020,Illegal
aze,1800,Legal
aze,1801,Legal
aze,1802,Legal
aze,1803,Legal
aze,1804,Legal
aze,1805,Legal
aze,1806,Legal
aze,1807,Legal
aze,1808,Legal
aze,1809,Legal
aze,1810,Legal
aze,1811,Legal
aze,1812,Legal
aze,1813,Legal
aze,1814,Legal
aze,1815,Legal
aze,1816,Legal
aze,1817,Legal
aze,1818,Legal
aze,1819,Legal
aze,1820,Legal
aze,1821,Legal
aze,1822,Legal
aze,1823,Legal
aze,1824,Legal
aze,1825,Legal
aze,1826,Legal
aze,1827,Legal
aze,1828,Legal
aze,1829,Legal
aze,1830,Legal
aze,1831,Legal
aze,1832,Legal
aze,1833,Legal
aze,1834,Legal
aze,1835,Legal
aze,1836,Legal
aze,1837,Legal
aze,1838,Legal
aze,1839,Legal
aze,1840,Legal
aze,1841,Legal
aze,1842,Legal
aze,1843,Legal
aze,1844,Legal
aze,1845,Legal
aze,1846,Legal
aze,1847,Legal
aze,1848,Legal
aze,1849,Legal
aze,1850,Legal
aze,1851,Legal
aze,1852,Legal
aze,1853,Legal
aze,1854,Legal
aze,1855,Legal
aze,1856,Legal
aze,1857,Legal
aze,1858,Legal
aze,1859,Legal
aze,1860,Legal
aze,1861,Legal
aze,1862,Legal
aze,1863,Legal
aze,1864,Legal
aze,1865,Legal
aze,1866,Legal
aze,1867,Legal
aze,1868,Legal
aze,1869,Legal
aze,1870,Legal
aze,1871,Legal
aze,1872,Legal
aze,1873,Legal
aze,1874,Legal
aze,1875,Legal
aze,1876,Legal
aze,1877,Legal
aze,1878,Legal
aze,1879,Legal
aze,1880,Legal
aze,1881,Legal
aze,1882,Legal
aze,1883,Legal
aze,1884,Legal
aze,1885,Legal
aze,1886,Legal
aze,1887,Legal
aze,1888,Legal
aze,1889,Legal
aze,1890,Legal
aze,1891,Legal
aze,1892,Legal
aze,1893,Legal
aze,1894,Legal
aze,1895,Legal
aze,1896,Legal
aze,1897,Legal
aze,1898,Legal
aze,1899,Legal
aze,1900,Legal
aze,1901,Legal
aze,1902,Legal
aze,1903,Legal
aze,1904,Legal
aze,1905,Legal
aze,1906,Legal
aze,1907,Legal
aze,1908,Legal
aze,1909,Legal
aze,1910,Legal
aze,1911,Legal
aze,1912,Legal
aze,1913,Legal
aze,1914,Legal
aze,1915,Legal
aze,1916,Legal
aze,1917,Legal
aze,1918,Legal
aze,1919,Legal
aze,1920,Legal
aze,1921,Legal
aze,1922,Legal
aze,1923,Legal
aze,1924,Legal
aze,1925,Legal
aze,1926,Legal
aze,1927,Legal
aze,1928,Legal
aze,1929,Legal
aze,1930,Legal
aze,1931,Legal
aze,1932,Legal
aze,1933,Legal
aze,1934,Legal
aze,1935,Legal
aze,1936,Legal
aze,1937,Legal
aze,1938,Legal
aze,1939,Legal
aze,1940,Legal
aze,1941,Legal
aze,1942,Legal
aze,1943,Legal
aze,1944,Legal
aze,1945,Legal
aze,1946,Legal
aze,1947,Legal
aze,1948,Legal
aze,1949,Legal
aze,1950,Legal
aze,1951,Legal
aze,1952,Legal
aze,1953,Legal
aze,1954,Legal
aze,1955,Legal
aze,1956,Legal
aze,1957,Legal
aze,1958,Legal
aze,1959,Legal
aze,1960,Legal
aze,1961,Legal
aze,1962,Legal
aze,1963,Legal
aze,1964,Legal
aze,1965,Legal
aze,1966,Legal
aze,1967,Legal
aze,1968,Legal
aze,1969,Legal
aze,1970,Legal
aze,1971,Legal
aze,1972,Legal
aze,1973,Legal
aze,1974,Legal
aze,1975,Legal
aze,1976,Legal
aze,1977,Legal
aze,1978,Legal
aze,1979,Legal
aze,1980,Legal
aze,1981,Legal
aze,1982,Legal
aze,1983,Legal
aze,1984,Legal
aze,1985,Legal
aze,1986,Legal
aze,1987,Legal
aze,1988,Legal
aze,1989,Legal
aze,1990,Legal
aze,1991,Legal
aze,1992,Illegal
aze,1993,Illegal
aze,1994,Illegal
aze,1995,Illegal
aze,1996,Illegal
aze,1997,Illegal
aze,1998,Illegal
aze,1999,Illegal
aze,2000,Illegal
aze,2001,Illegal
aze,2002,Illegal
aze,2003,Illegal
aze,2004,Illegal
aze,2005,Illegal
aze,2006,Illegal
aze,2007,Illegal
aze,2008,Illegal
aze,2009,Illegal
aze,2010,Illegal
aze,2011,Illegal
aze,2012,Illegal
aze,2013,Illegal
aze,2014,Illegal
aze,2015,Illegal
aze,2016,Illegal
aze,2017,Illegal
aze,2018,Illegal
aze,2019,Illegal
aze,2020,Illegal
bdi,1800,Legal
bdi,1801,Legal
bdi,1802,Legal
bdi,1803,Legal
bdi,1804,Legal
bdi,1805,Legal
bdi,1806,Legal
bdi,1807,Legal
bdi,1808,Legal
bdi,1809,Legal
bdi,1810,Legal
bdi,1811,Legal
bdi,1812,Legal
bdi,1813,Legal
bdi,1814,Legal
bdi,1815,Legal
bdi,1816,Legal
bdi,1817,Legal
bdi,1818,Legal
bdi,1819,Legal
bdi,1820,Legal
bdi,1821,Legal
bdi,1822,Legal
bdi,1823,Legal
bdi,1824,Legal
bdi,1825,Legal
bdi,1826,Legal
bdi,1827,Legal
bdi,1828,Legal
bdi,1829,Legal
bdi,1830,Legal
bdi,1831,Legal
bdi,1832,Legal
bdi,1833,Legal
bdi,1834,Legal
bdi,1835,Legal
bdi,1836,Legal
bdi,1837,Legal
bdi,1838,Legal
bdi,1839,Legal
bdi,1840,Legal
bdi,1841,Legal
bdi,1842,Legal
bdi,1843,Legal
bdi,1844,Legal
bdi,1845,Legal
bdi,1846,Legal
bdi,1847,Legal
bdi,1848,Legal
bdi,1849,Legal
bdi,1850,Legal
bdi,1851,Legal
bdi,1852,Legal
bdi,1853,Legal
bdi,1854,Legal
bdi,1855,Legal
bdi,1856,Legal
bdi,1857,Legal
bdi,1858,Legal
bdi,1859,Legal
bdi,1860,Legal
bdi,1861,Legal
bdi,1862,Legal
bdi,1863,Legal
bdi,1864,Legal
bdi,1865,Legal
bdi,1866,Legal
bdi,1867,Legal
bdi,1868,Legal
bdi,1869,Legal
bdi,1870,Legal
bdi,1871,Legal
bdi,1872,Legal
bdi,1873,Legal
bdi,1874,Legal
bdi,1875,Legal
bdi,1876,Legal
bdi,1877,Legal
bdi,1878,Legal
bdi,1879,Legal
bdi,1880,Legal
bdi,1881,Legal
bdi,1882,Legal
bdi,1883,Legal
bdi,1884,Legal
bdi,1885,Legal
bdi,1886,Legal
bdi,1887,Legal
bdi,1888,Legal
bdi,1889,Legal
bdi,1890,Legal
bdi,1891,Legal
bdi,1892,Legal
bdi,1893,Legal
bdi,1894,Legal
bdi,1895,Legal
bdi,1896,Legal
bdi,1897,Legal
bdi,1898,Legal
bdi,1899,Legal
bdi,1900,Legal
bdi,1901,Legal
bdi,1902,Legal
bdi,1903,Legal
bdi,1904,Legal
bdi,1905,Legal
bdi,1906,Legal
bdi,1907,Legal
bdi,1908,Legal
bdi,1909,Legal
bdi,1910,Legal
bdi,1911,Legal
bdi,1912,Legal
bdi,1913,Legal
bdi,1914,Legal
bdi,1915,Legal
bdi,1916,Legal
bdi,1917,Legal
bdi,1918,Legal
bdi,1919,Legal
bdi,1920,Legal
bdi,1921,Legal
bdi,1922,Legal
bdi,1923,Legal
bdi,1924,Legal
bdi,1925,Legal
bdi,1926,Legal
bdi,1927,Legal
bdi,1928,Legal
bdi,1929,Legal
bdi,1930,Legal
bdi,1931,Legal
bdi,1932,Legal
bdi,1933,Legal
bdi,1934,Legal
bdi,1935,Legal
bdi,1936,Legal
bdi,1937,Legal
bdi,1938,Legal
bdi,1939,Legal
bdi,1940,Legal
bdi,1941,Legal
bdi,1942,Legal
bdi,1943,Legal
bdi,1944,Legal
bdi,1945,Legal
bdi,1946,Legal
bdi,1947,Legal
bdi,1948,Legal
bdi,1949,Legal
bdi,1950,Legal
bdi,1951,Legal
bdi,1952,Legal
bdi,1953,Legal
bdi,1954,Legal
bdi,1955,Legal
bdi,1956,Legal
bdi,1957,Legal
bdi,1958,Legal
bdi,1959,Legal
bdi,1960,Legal
bdi,1961,Legal
bdi,1962,Legal
bdi,1963,Illegal
bdi,1964,Illegal
bdi,1965,Illegal
bdi,1966,Illegal
bdi,1967,Illegal
bdi,1968,Illegal
bdi,1969,Illegal
bdi,1970,Illegal
bdi,1971,Illegal
bdi,1972,Illegal
bdi,1973,Illegal
bdi,1974,Illegal
bdi,1975,Illegal
bdi,1976,Illegal
bdi,1977,Illegal
bdi,1978,Illegal
bdi,1979,Illegal
bdi,1980,Illegal
bdi,1981,Illegal
bdi,1982,Illegal
bdi,1983,Illegal
bdi,1984,Illegal
bdi,1985,Illegal
bdi,1986,Illegal
bdi,1987,Illegal
bdi,1988,Illegal
bdi,1989,Illegal
bdi,1990,Illegal
bdi,1991,Illegal
bdi,1992,Illegal
bdi,1993,Illegal
bdi,1994,Illegal
bdi,1995,Illegal
bdi,1996,Illegal
bdi,1997,Illegal
bdi,1998,Illegal
bdi,1999,Illegal
bdi,2000,Illegal
bdi,2001,Illegal
bdi,2002,Illegal
bdi,2003,Illegal
bdi,2004,Illegal
bdi,2005,Illegal
bdi,2006,Illegal
bdi,2007,Illegal
bdi,2008,Illegal
bdi,2009,Illegal
bdi,2010,Illegal
bdi,2011,Illegal
bdi,2012,Illegal
bdi,2013,Illegal
bdi,2014,Illegal
bdi,2015,Illegal
bdi,2016,Illegal
bdi,2017,Illegal
bdi,2018,Illegal
bdi,2019,Illegal
bdi,2020,Illegal
bel,1800,Legal
bel,1801,Legal
bel,1802,Legal
bel,1803,Legal
bel,1804,Legal
bel,1805,Legal
bel,1806,Legal
bel,1807,Legal
bel,1808,Legal
bel,1809,Legal
bel,1810,Legal
bel,1811,Legal
bel,1812,Legal
bel,1813,Legal
bel,1814,Legal
bel,1815,Legal
bel,1816,Legal
bel,1817,Legal
bel,1818,Legal
bel,1819,Legal
bel,1820,Legal
bel,1821,Legal
bel,1822,Legal
bel,1823,Legal
bel,1824,Legal
bel,1825,Legal
bel,1826,Legal
bel,1827,Legal
bel,1828,Legal
bel,1829,Legal
bel,1830,Legal
bel,1831,Legal
bel,1832,Legal
bel,1833,Legal
bel,1834,Legal
bel,1835,Legal
bel,1836,Legal
bel,1837,Legal
bel,1838,Legal
bel,1839,Legal
bel,1840,Legal
bel,1841,Legal
bel,1842,Legal
bel,1843,Legal
bel,1844,Legal
bel,1845,Legal
bel,1846,Legal
bel,1847,Legal
bel,1848,Legal
bel,1849,Legal
bel,1850,Legal
bel,1851,Legal
bel,1852,Legal
bel,1853,Legal
bel,1854,Legal
bel,1855,Legal
bel,1856,Legal
bel,1857,Legal
bel,1858,Legal
bel,1859,Legal
bel,1860,Legal
bel,1861,Legal
bel,1862,Legal
bel,1863,Legal
bel,1864,Legal
bel,1865,Legal
bel,1866,Legal
bel,1867,Legal
bel,1868,Legal
bel,1869,Legal
bel,1870,Legal
bel,1871,Legal
bel,1872,Legal
bel,1873,Legal
bel,1874,Legal
bel,1875,Legal
bel,1876,Legal
bel,1877,Legal
