country,time,pisec_idea
pol,2004,76.37526
pol,2005,77.46335
pol,2006,79.33843
pol,2007,77.46335
pol,2008,77.46335
pol,2009,77.04318
pol,2010,77.46335
pol,2011,76.37526
pol,2012,77.46335
pol,2013,75.18251
pol,2014,75.80939
pol,2015,75.80939
pol,2016,64.42661
pol,2017,62.67034
pol,2018,61.47049
pol,2019,65.53613
prk,1975,2.97977
prk,1976,2.97977
prk,1977,2.97977
prk,1978,2.97977
prk,1979,2.97977
prk,1980,2.97977
prk,1981,7.56342
prk,1982,7.56342
prk,1983,7.56342
prk,1984,2.97977
prk,1985,9.07759
prk,1986,9.07759
prk,1987,10.37692
prk,1988,10.37692
prk,1989,9.07759
prk,1990,7.83685
prk,1991,7.83685
prk,1992,7.83685
prk,1993,7.83685
prk,1994,7.83685
prk,1995,11.12081
prk,1996,5.43274
prk,1997,2.96599
prk,1998,2.96599
prk,1999,2.96599
prk,2000,2.96599
prk,2001,3.10751
prk,2002,7.39003
prk,2003,7.34263
prk,2004,7.34263
prk,2005,7.34263
prk,2006,7.34263
prk,2007,7.34263
prk,2008,3.10751
prk,2009,2.96599
prk,2010,2.96599
prk,2011,7.06932
prk,2012,7.06932
prk,2013,13.60322
prk,2014,12.09526
prk,2015,13.60322
prk,2016,15.04791
prk,2017,13.60322
prk,2018,13.60322
prk,2019,18.92548
prt,1975,88.9111
prt,1976,89.22165
prt,1977,89.22165
prt,1978,89.22165
prt,1979,89.22165
prt,1980,89.22165
prt,1981,90.02786
prt,1982,90.02786
prt,1983,90.02786
prt,1984,88.72901
prt,1985,88.72901
prt,1986,88.72901
prt,1987,88.2344
prt,1988,88.2344
prt,1989,85.95496
prt,1990,88.2344
prt,1991,85.95496
prt,1992,87.23118
prt,1993,87.23118
prt,1994,88.46137
prt,1995,87.77553
prt,1996,88.46137
prt,1997,88.46137
prt,1998,88.46137
prt,1999,88.46137
prt,2000,87.77553
prt,2001,87.23118
prt,2002,85.14669
prt,2003,85.14669
prt,2004,83.86677
prt,2005,83.86677
prt,2006,79.88102
prt,2007,79.88102
prt,2008,79.88102
prt,2009,79.88102
prt,2010,78.99027
prt,2011,79.88102
prt,2012,79.88102
prt,2013,73.52215
prt,2014,73.52215
prt,2015,80.16595
prt,2016,77.83485
prt,2017,82.39662
prt,2018,82.11258
prt,2019,74.79448
pry,1975,18.96654
pry,1976,20.15404
pry,1977,20.15404
pry,1978,20.15404
pry,1979,20.15404
pry,1980,28.0572
pry,1981,28.36745
pry,1982,29.84519
pry,1983,29.84519
pry,1984,29.44378
pry,1985,30.54639
pry,1986,29.44378
pry,1987,31.25499
pry,1988,33.30792
pry,1989,35.01314
pry,1990,48.4555
pry,1991,47.98228
pry,1992,53.35446
pry,1993,51.48665
pry,1994,55.81155
pry,1995,54.90326
pry,1996,54.48319
pry,1997,55.81155
pry,1998,50.22791
pry,1999,50.61041
pry,2000,53.09534
pry,2001,55.04269
pry,2002,53.09534
pry,2003,55.45563
pry,2004,55.04269
pry,2005,54.49239
pry,2006,53.24964
pry,2007,53.8002
pry,2008,55.51695
pry,2009,57.28967
pry,2010,56.79496
pry,2011,55.99331
pry,2012,53.9425
pry,2013,50.17256
pry,2014,53.11076
pry,2015,55.82538
pry,2016,58.34352
pry,2017,54.63969
pry,2018,57.7863
pry,2019,57.7863
qat,1975,44.07461
qat,1976,44.07461
qat,1977,44.07461
qat,1978,45.58948
qat,1979,45.58948
qat,1980,45.58948
qat,1981,45.58948
qat,1982,44.82831
qat,1983,44.82831
qat,1984,44.82831
qat,1985,44.2199
qat,1986,44.2199
qat,1987,44.95644
qat,1988,44.95644
qat,1989,44.95644
qat,1990,47.19621
qat,1991,46.27542
qat,1992,47.6528
qat,1993,48.24236
qat,1994,50.66587
qat,1995,52.43436
qat,1996,53.94533
qat,1997,53.94533
qat,1998,53.94533
qat,1999,53.94533
qat,2000,51.12109
qat,2001,53.39106
qat,2002,52.98165
qat,2003,52.80217
qat,2004,52.80217
qat,2005,52.38273
qat,2006,51.66367
qat,2007,49.86652
qat,2008,52.80217
qat,2009,52.80217
qat,2010,52.80217
qat,2011,51.66367
qat,2012,51.66367
qat,2013,48.26529
qat,2014,47.53795
qat,2015,48.26529
qat,2016,50.47084
qat,2017,51.40716
qat,2018,55.87087
qat,2019,52.98247
rou,1975,34.35401
rou,1976,33.35807
rou,1977,34.44294
rou,1978,34.44294
rou,1979,35.45191
rou,1980,34.44294
rou,1981,35.72049
rou,1982,35.72049
rou,1983,34.78342
rou,1984,35.19863
rou,1985,35.15778
rou,1986,35.03965
rou,1987,35.62838
rou,1988,36.57154
rou,1989,35.00283
rou,1990,49.65198
rou,1991,52.33427
rou,1992,61.95138
rou,1993,62.24822
rou,1994,61.17993
rou,1995,61.17993
rou,1996,62.74423
rou,1997,61.17993
rou,1998,62.74423
rou,1999,57.31482
rou,2000,57.70954
rou,2001,59.28354
rou,2002,57.93074
rou,2003,60.09218
rou,2004,59.09178
rou,2005,58.71403
rou,2006,57.70737
rou,2007,57.92797
rou,2008,57.92797
rou,2009,57.70737
rou,2010,60.75222
rou,2011,61.65134
rou,2012,61.11262
rou,2013,63.29318
rou,2014,62.89459
rou,2015,62.89459
rou,2016,61.41711
rou,2017,58.80124
rou,2018,58.66606
rou,2019,60.84869
rus,1975,34.28689
rus,1976,34.37307
rus,1977,34.37307
rus,1978,34.37307
rus,1979,34.37307
rus,1980,34.37307
rus,1981,33.26534
rus,1982,34.12738
rus,1983,34.69723
rus,1984,35.19893
rus,1985,38.64378
rus,1986,39.55368
rus,1987,37.53394
rus,1988,41.33793
rus,1989,41.21305
rus,1990,42.35463
rus,1991,38.88222
rus,1992,44.21623
rus,1993,43.63906
rus,1994,43.39392
rus,1995,41.6948
rus,1996,42.0118
rus,1997,42.7987
rus,1998,42.23626
rus,1999,41.36793
rus,2000,40.56759
rus,2001,40.49948
rus,2002,41.71196
rus,2003,38.08745
rus,2004,38.12257
rus,2005,37.72804
rus,2006,38.25978
rus,2007,36.89908
rus,2008,39.11504
rus,2009,37.50901
rus,2010,37.66049
rus,2011,36.43374
rus,2012,36.49144
rus,2013,36.76414
rus,2014,35.60012
rus,2015,34.11034
rus,2016,33.39415
rus,2017,32.43746
rus,2018,32.9864
rus,2019,33.57715
rwa,1975,35.43414
rwa,1976,36.97997
rwa,1977,36.97997
rwa,1978,39.49699
rwa,1979,38.73052
rwa,1980,37.15755
rwa,1981,41.88934
rwa,1982,41.67692
rwa,1983,41.67692
rwa,1984,41.03168
rwa,1985,40.42402
rwa,1986,39.71781
rwa,1987,41.20338
rwa,1988,41.67692
rwa,1989,40.42402
rwa,1990,32.86867
rwa,1991,30.95843
rwa,1992,32.74671
rwa,1993,30.95843
rwa,1994,22.92244
rwa,1995,33.15393
rwa,1996,33.5511
rwa,1997,34.11028
rwa,1998,35.1321
rwa,1999,37.30777
rwa,2000,38.8863
rwa,2001,38.49046
rwa,2002,41.48154
rwa,2003,40.55998
rwa,2004,41.67129
rwa,2005,44.90481
rwa,2006,44.90481
rwa,2007,47.42186
rwa,2008,46.83833
rwa,2009,43.9329
rwa,2010,47.54223
rwa,2011,45.0581
rwa,2012,45.53388
rwa,2013,46.12126
rwa,2014,44.83676
rwa,2015,46.17901
rwa,2016,37.49519
rwa,2017,34.55166
rwa,2018,40.76654
rwa,2019,41.92084
sau,1975,26.54938
sau,1976,28.00422
sau,1977,27.79922
sau,1978,28.00422
sau,1979,27.79922
sau,1980,30.39766
sau,1981,30.39766
sau,1982,31.07207
sau,1983,30.84704
sau,1984,29.92935
sau,1985,30.11962
sau,1986,30.39811
sau,1987,29.53772
sau,1988,31.77247
sau,1989,30.60527
sau,1990,30.78365
sau,1991,30.90702
sau,1992,30.34537
sau,1993,31.03586
sau,1994,32.02614
sau,1995,31.03586
sau,1996,31.21465
sau,1997,31.87545
sau,1998,31.45961
sau,1999,31.45961
sau,2000,31.21895
sau,2001,30.02115
sau,2002,29.68004
sau,2003,29.68004
sau,2004,29.25209
sau,2005,30.02115
sau,2006,29.57698
sau,2007,28.71537
sau,2008,29.02747
sau,2009,27.469
sau,2010,28.93864
sau,2011,27.90758
sau,2012,28.40004
sau,2013,30.78728
sau,2014,29.28411
sau,2015,30.255
sau,2016,29.59845
sau,2017,27.51658
sau,2018,25.3046
sau,2019,26.80331
sdn,1975,29.80529
sdn,1976,30.24514
sdn,1977,31.08385
sdn,1978,31.08385
sdn,1979,29.92989
sdn,1980,33.15773
sdn,1981,33.25675
sdn,1982,33.89387
sdn,1983,32.44979
sdn,1984,28.91411
sdn,1985,36.57204
sdn,1986,32.97928
sdn,1987,35.02322
sdn,1988,29.80208
sdn,1989,23.73476
sdn,1990,15.94494
sdn,1991,14.79729
sdn,1992,13.80076
sdn,1993,13.80076
sdn,1994,15.51571
sdn,1995,15.51571
sdn,1996,15.08049
sdn,1997,13.65848
sdn,1998,14.29034
sdn,1999,14.29034
sdn,2000,14.29034
sdn,2001,14.29034
sdn,2002,15.06574
sdn,2003,15.4515
sdn,2004,24.9509
sdn,2005,22.76624
sdn,2006,22.76624
sdn,2007,23.37751
sdn,2008,22.64478
sdn,2009,22.99328
sdn,2010,18.65694
sdn,2011,17.5877
sdn,2012,17.5877
sdn,2013,24.62364
sdn,2014,23.60386
sdn,2015,23.60386
sdn,2016,25.35808
sdn,2017,27.88222
sdn,2018,18.62572
sdn,2019,23.52138
sen,1975,45.26765
sen,1976,46.58487
sen,1977,46.58487
sen,1978,46.58487
sen,1979,46.58487
sen,1980,46.58487
sen,1981,48.13916
sen,1982,47.2748
sen,1983,48.06081
sen,1984,47.05516
sen,1985,46.90796
sen,1986,46.23246
sen,1987,46.23246
sen,1988,46.85328
sen,1989,46.02711
sen,1990,43.22906
sen,1991,44.36904
sen,1992,42.91341
sen,1993,43.22906
sen,1994,43.97957
sen,1995,42.91341
sen,1996,44.74352
sen,1997,44.66327
sen,1998,44.26462
sen,1999,44.96982
sen,2000,47.76224
sen,2001,52.17162
sen,2002,51.69412
sen,2003,53.44018
sen,2004,53.44018
sen,2005,52.74762
sen,2006,51.69412
sen,2007,51.69412
sen,2008,52.74762
sen,2009,51.3653
sen,2010,52.03196
sen,2011,52.03196
sen,2012,51.86833
sen,2013,56.69493
sen,2014,56.34959
sen,2015,57.52652
sen,2016,50.36311
sen,2017,54.86831
sen,2018,55.89904
sen,2019,53.355
sgp,1975,55.38816
sgp,1976,55.47922
sgp,1977,55.47922
sgp,1978,55.47922
sgp,1979,54.20028
sgp,1980,65.5343
sgp,1981,65.89434
sgp,1982,67.10157
sgp,1983,65.89434
sgp,1984,67.14194
sgp,1985,68.2421
sgp,1986,69.72808
sgp,1987,67.14194
sgp,1988,68.2421
sgp,1989,67.14194
sgp,1990,69.26615
sgp,1991,73.11534
sgp,1992,70.91301
sgp,1993,71.6119
sgp,1994,71.91288
sgp,1995,70.91301
sgp,1996,70.4086
sgp,1997,68.63098
sgp,1998,70.39012
sgp,1999,69.26615
sgp,2000,70.91301
sgp,2001,69.90539
sgp,2002,69.90539
sgp,2003,71.11828
sgp,2004,69.20953
sgp,2005,67.98912
sgp,2006,69.14941
sgp,2007,70.79027
sgp,2008,70.79027
sgp,2009,71.97881
sgp,2010,70.79027
sgp,2011,71.97881
sgp,2012,70.79027
sgp,2013,71.97881
sgp,2014,71.39869
sgp,2015,70.17759
sgp,2016,70.17759
sgp,2017,71.39869
sgp,2018,71.39869
sgp,2019,61.91165
sle,1975,27.7008
sle,1976,27.11582
sle,1977,28.90961
sle,1978,29.13552
sle,1979,29.13552
sle,1980,28.90961
sle,1981,30.78336
sle,1982,30.32931
sle,1983,30.32931
sle,1984,30.32931
sle,1985,31.26251
sle,1986,31.26251
sle,1987,31.12438
sle,1988,30.22148
sle,1989,30.73333
sle,1990,30.4668
sle,1991,21.09426
sle,1992,13.97181
sle,1993,15.12112
sle,1994,12.44906
sle,1995,13.82717
sle,1996,18.43558
sle,1997,22.66941
sle,1998,23.01959
sle,1999,30.29423
sle,2000,32.83342
sle,2001,33.67545
sle,2002,50.83594
sle,2003,51.33292
sle,2004,52.88285
sle,2005,50.93732
sle,2006,50.49577
sle,2007,51.14264
sle,2008,52.1181
sle,2009,51.91701
sle,2010,54.18294
sle,2011,54.84493
sle,2012,53.41189
sle,2013,50.80572
sle,2014,49.50751
sle,2015,49.50751
sle,2016,50.12801
sle,2017,50.45397
sle,2018,51.65625
sle,2019,49.17235
slv,1975,15.47689
slv,1976,17.30882
slv,1977,16.76331
slv,1978,10.20178
slv,1979,11.67124
slv,1980,12.94403
slv,1981,11.47077
slv,1982,15.67218
slv,1983,15.67218
slv,1984,14.37444
slv,1985,18.41745
slv,1986,18.41745
slv,1987,19.52191
slv,1988,18.41745
slv,1989,17.71113
slv,1990,20.32964
slv,1991,22.68821
slv,1992,38.19026
slv,1993,43.37065
slv,1994,45.63902
slv,1995,47.87985
slv,1996,49.76705
slv,1997,49.9301
slv,1998,50.45863
slv,1999,48.19567
slv,2000,48.40302
slv,2001,51.03333
slv,2002,49.98937
slv,2003,48.19567
slv,2004,49.12827
slv,2005,49.88524
slv,2006,49.88524
slv,2007,49.19517
slv,2008,49.88524
slv,2009,49.88524
slv,2010,49.88524
slv,2011,49.19517
slv,2012,48.92781
slv,2013,48.38259
slv,2014,48.38259
slv,2015,48.38259
slv,2016,50.05111
slv,2017,45.70114
slv,2018,44.79486
slv,2019,50.33197
som,1975,10.20607
som,1976,13.34077
som,1977,13.34077
som,1978,13.34077
som,1979,12.72522
som,1980,12.72522
som,1981,15.76091
som,1982,15.2827
som,1983,15.11169
som,1984,15.36638
som,1985,13.89898
som,1986,13.89898
som,1987,13.89898
som,1988,8.70719
som,1989,4.38671
som,1990,8.68509
som,1991,8.8447
som,1992,19.41587
som,1993,18.97256
som,1994,19.12392
som,1995,20.14607
som,1996,19.12392
som,1997,21.22767
som,1998,21.52313
som,1999,20.45797
som,2000,22.26194
som,2001,21.95844
som,2002,21.75677
som,2003,21.95844
som,2004,21.95844
som,2005,21.55223
som,2006,21.55223
som,2007,20.44792
som,2008,18.87433
som,2009,20.2678
som,2010,24.1691
som,2011,23.35768
som,2012,25.41694
som,2013,24.83393
som,2014,23.08611
som,2015,24.1032
som,2016,29.83879
som,2017,31.00371
som,2018,29.95033
som,2019,28.15428
srb,1975,42.91031
srb,1976,42.54419
srb,1977,42.54419
srb,1978,42.54419
srb,1979,42.54419
srb,1980,43.59426
srb,1981,44.37757
srb,1982,45.66266
srb,1983,47.15822
srb,1984,46.38691
srb,1985,46.58397
srb,1986,47.57297
srb,1987,47.18737
srb,1988,45.94496
srb,1989,45.57601
srb,1990,43.78033
srb,1991,38.63682
srb,1992,38.42334
srb,1993,38.4639
srb,1994,41.82907
srb,1995,40.87648
srb,1996,46.14847
srb,1997,45.0164
srb,1998,39.64431
srb,1999,39.18892
srb,2000,41.13225
srb,2001,56.79173
srb,2002,60.52071
srb,2003,54.38466
srb,2004,63.75815
srb,2005,70.93451
srb,2006,71.76732
srb,2007,72.76788
srb,2008,71.76732
srb,2009,71.76732
srb,2010,72.76788
srb,2011,72.48375
srb,2012,72.48375
srb,2013,64.58285
srb,2014,63.35659
srb,2015,63.85447
srb,2016,61.82194
srb,2017,56.62516
srb,2018,52.79951
srb,2019,52.1039
ssd,2011,32.60811
ssd,2012,33.13451
ssd,2013,28.87999
ssd,2014,23.16992
ssd,2015,22.1591
ssd,2016,20.05217
ssd,2017,17.43397
ssd,2018,21.6855
ssd,2019,29.9592
svk,1993,64.41843
svk,1994,66.36651
svk,1995,65.06989
svk,1996,63.29083
svk,1997,65.06989
svk,1998,65.06989
svk,1999,69.86195
svk,2000,70.27984
svk,2001,70.59288
svk,2002,69.3123
svk,2003,70.27984
svk,2004,69.86195
svk,2005,72.19782
svk,2006,69.86195
svk,2007,69.86195
svk,2008,69.86195
svk,2009,67.89944
svk,2010,73.91183
svk,2011,73.91183
svk,2012,71.14588
svk,2013,67.72544
svk,2014,67.72544
svk,2015,66.01774
svk,2016,66.84284
svk,2017,69.50006
svk,2018,62.87572
svk,2019,68.64196
svn,1991,69.67759
svn,1992,70.80827
svn,1993,70.80827
svn,1994,70.80827
svn,1995,72.71664
svn,1996,72.71664
svn,1997,73.27922
svn,1998,73.27922
svn,1999,73.70285
svn,2000,72.58871
svn,2001,73.70285
svn,2002,73.70285
svn,2003,72.58871
svn,2004,72.58871
svn,2005,72.58871
svn,2006,72.58871
svn,2007,72.58871
svn,2008,73.70285
svn,2009,73.70285
svn,2010,72.58871
svn,2011,73.70285
svn,2012,73.70285
svn,2013,72.74988
svn,2014,72.74988
svn,2015,74.73398
svn,2016,72.67289
svn,2017,71.63733
svn,2018,72.5307
svn,2019,68.97744
swe,1975,87.40536
swe,1976,87.74239
swe,1977,87.74239
swe,1978,87.74239
swe,1979,87.74239
swe,1980,87.74239
swe,1981,88.59296
swe,1982,91.24373
swe,1983,88.35503
swe,1984,92.59291
swe,1985,92.59291
swe,1986,90.72829
swe,1987,90.72829
swe,1988,90.72829
swe,1989,90.72829
swe,1990,90.72829
swe,1991,90.72829
swe,1992,90.72829
swe,1993,90.72829
swe,1994,92.59291
swe,1995,92.59291
swe,1996,92.59291
swe,1997,88.78278
swe,1998,92.59291
swe,1999,90.72829
swe,2000,87.30142
swe,2001,90.72829
swe,2002,90.72829
swe,2003,88.12805
swe,2004,90.72829
swe,2005,88.12805
swe,2006,88.12805
swe,2007,88.12805
swe,2008,88.12805
swe,2009,88.12805
swe,2010,88.12805
swe,2011,88.45347
swe,2012,89.36053
swe,2013,90.12775
swe,2014,90.12775
swe,2015,83.6065
swe,2016,85.43361
swe,2017,84.48664
swe,2018,86.34635
swe,2019,86.34635
swz,1975,33.14358
swz,1976,34.45762
swz,1977,34.45762
swz,1978,34.88804
swz,1979,34.45762
swz,1980,34.88804
swz,1981,36.4604
swz,1982,35.97549
swz,1983,35.98004
swz,1984,35.52998
swz,1985,35.98004
swz,1986,35.97549
swz,1987,34.14716
swz,1988,35.52998
swz,1989,35.52998
swz,1990,37.62257
swz,1991,38.29212
swz,1992,38.05316
swz,1993,37.62257
swz,1994,38.29212
swz,1995,37.62257
swz,1996,37.62257
swz,1997,37.01025
swz,1998,38.05316
swz,1999,38.05316
swz,2000,39.85916
swz,2001,40.97595
swz,2002,40.97595
swz,2003,40.97595
swz,2004,40.55357
swz,2005,39.85916
swz,2006,34.07782
swz,2007,33.36921
swz,2008,32.32538
swz,2009,32.32538
swz,2010,32.51343
swz,2011,31.372
swz,2012,32.51343
swz,2013,33.8069
swz,2014,32.62284
swz,2015,32.62284
swz,2016,33.8069
swz,2017,39.94463
swz,2018,39.90297
swz,2019,35.75301
syr,1975,19.91567
syr,1976,21.25674
syr,1977,21.25674
syr,1978,17.50979
syr,1979,17.50979
syr,1980,15.75278
syr,1981,11.9208
syr,1982,11.9208
syr,1983,18.06218
syr,1984,18.07944
syr,1985,18.6965
syr,1986,18.13714
syr,1987,19.13248
syr,1988,20.69965
syr,1989,22.18478
syr,1990,20.47328
syr,1991,22.78435
syr,1992,24.86547
syr,1993,25.21636
syr,1994,26.07737
syr,1995,28.82589
syr,1996,26.98887
syr,1997,26.98887
syr,1998,26.98887
syr,1999,26.98887
syr,2000,32.55027
syr,2001,34.02219
syr,2002,34.02219
syr,2003,33.22884
syr,2004,31.3785
syr,2005,31.64051
syr,2006,30.98193
syr,2007,30.98193
syr,2008,29.2414
syr,2009,29.79743
syr,2010,29.79743
syr,2011,17.03507
syr,2012,16.46692
syr,2013,10.84709
syr,2014,10.84709
syr,2015,10.84709
syr,2016,11.22402
syr,2017,11.9374
syr,2018,12.51418
syr,2019,12.36391
tcd,1975,23.86695
tcd,1976,25.41973
tcd,1977,24.61211
tcd,1978,24.61211
tcd,1979,22.83034
tcd,1980,16.04701
tcd,1981,13.3239
tcd,1982,13.3239
tcd,1983,13.3239
tcd,1984,7.92285
tcd,1985,11.28698
tcd,1986,14.3691
tcd,1987,15.39768
tcd,1988,15.63057
tcd,1989,13.44008
tcd,1990,14.8909
tcd,1991,26.00074
tcd,1992,24.9021
tcd,1993,24.9021
tcd,1994,26.00074
tcd,1995,26.00074
tcd,1996,27.70952
tcd,1997,25.45354
tcd,1998,24.9021
tcd,1999,26.00074
tcd,2000,26.00074
tcd,2001,26.00074
tcd,2002,26.48871
tcd,2003,26.48871
tcd,2004,25.45354
tcd,2005,25.45354
tcd,2006,25.45354
tcd,2007,24.99077
tcd,2008,22.95123
tcd,2009,23.82993
tcd,2010,27.87197
tcd,2011,28.32068
tcd,2012,29.46493
tcd,2013,29.24128
tcd,2014,27.89911
tcd,2015,27.50346
tcd,2016,26.98689
tcd,2017,26.98689
tcd,2018,27.22902
tcd,2019,27.61559
tgo,1975,23.38486
tgo,1976,24.50703
tgo,1977,25.74946
tgo,1978,25.74946
tgo,1979,25.74946
tgo,1980,25.74946
tgo,1981,26.74443
tgo,1982,28.77488
tgo,1983,27.10285
tgo,1984,26.9204
tgo,1985,26.9204
tgo,1986,26.29246
tgo,1987,26.56987
tgo,1988,28.45256
tgo,1989,28.00733
tgo,1990,25.97985
tgo,1991,26.55025
tgo,1992,26.55025
tgo,1993,24.11824
tgo,1994,25.10359
tgo,1995,30.00207
tgo,1996,30.00207
tgo,1997,28.65599
tgo,1998,27.5919
tgo,1999,28.84321
tgo,2000,31.13287
tgo,2001,30.90442
tgo,2002,31.80749
tgo,2003,30.33491
tgo,2004,29.6662
tgo,2005,26.98492
tgo,2006,33.4445
tgo,2007,35.31198
tgo,2008,36.08414
tgo,2009,36.59643
tgo,2010,34.74391
tgo,2011,35.69454
tgo,2012,38.06561
tgo,2013,37.68025
tgo,2014,39.7011
tgo,2015,37.94277
tgo,2016,40.64844
tgo,2017,35.10896
tgo,2018,38.12663
tgo,2019,36.81406
tha,1975,31.34189
tha,1976,24.07205
tha,1977,28.16854
tha,1978,27.35334
tha,1979,27.35334
tha,1980,37.00716
tha,1981,36.5964
tha,1982,37.15257
tha,1983,38.68023
tha,1984,39.29808
tha,1985,40.82187
tha,1986,39.29808
tha,1987,39.29808
tha,1988,38.68233
tha,1989,39.66986
tha,1990,40.64927
tha,1991,37.78376
tha,1992,34.14274
tha,1993,44.15653
tha,1994,45.1985
tha,1995,47.2043
tha,1996,45.78496
tha,1997,47.12139
tha,1998,47.73129
tha,1999,47.48241
tha,2000,46.86836
tha,2001,44.35287
tha,2002,43.15023
tha,2003,42.16405
tha,2004,39.83867
tha,2005,37.02168
tha,2006,35.06152
tha,2007,35.80945
tha,2008,35.40134
tha,2009,36.28644
tha,2010,33.98446
tha,2011,36.93664
tha,2012,36.77872
tha,2013,35.89957
tha,2014,30.23813
tha,2015,28.95916
tha,2016,30.84495
tha,2017,27.44619
tha,2018,29.27898
tha,2019,27.94188
tjk,1991,42.04848
tjk,1992,29.64135
tjk,1993,28.16384
tjk,1994,28.78409
tjk,1995,33.37543
tjk,1996,33.37543
tjk,1997,33.64912
tjk,1998,32.61784
tjk,1999,34.50226
tjk,2000,36.51647
tjk,2001,38.45566
tjk,2002,37.60657
tjk,2003,39.3616
tjk,2004,39.3616
tjk,2005,39.3616
tjk,2006,38.45566
tjk,2007,37.46814
tjk,2008,38.45566
tjk,2009,39.90675
tjk,2010,39.90675
tjk,2011,39.90675
tjk,2012,37.46814
tjk,2013,36.53835
tjk,2014,37.43442
tjk,2015,35.42349
tjk,2016,25.24632
tjk,2017,30.97197
tjk,2018,26.34356
tjk,2019,33.33679
tkm,1991,36.95063
tkm,1992,37.39657
tkm,1993,38.4917
tkm,1994,35.88708
tkm,1995,36.772
tkm,1996,37.39657
tkm,1997,33.11044
tkm,1998,31.05854
tkm,1999,31.05854
tkm,2000,30.29134
tkm,2001,31.5104
tkm,2002,31.05854
tkm,2003,29.3732
tkm,2004,29.3732
tkm,2005,30.29134
tkm,2006,31.20053
tkm,2007,32.32192
tkm,2008,33.10835
tkm,2009,32.5013
tkm,2010,30.96789
tkm,2011,31.60595
tkm,2012,33.79583
tkm,2013,31.15564
tkm,2014,29.94769
tkm,2015,30.76734
tkm,2016,31.33637
tkm,2017,33.59472
tkm,2018,33.26926
tkm,2019,33.93923
tls,2002,62.50196
tls,2003,59.78786
tls,2004,60.92698
tls,2005,58.86943
tls,2006,58.36605
tls,2007,59.88818
tls,2008,61.18748
tls,2009,63.7473
tls,2010,66.10718
tls,2011,66.10718
tls,2012,65.19171
tls,2013,66.10718
tls,2014,59.36452
tls,2015,62.73588
tls,2016,64.01305
tls,2017,58.71541
tls,2018,61.25299
tls,2019,63.72008
tto,1975,65.50782
tto,1976,66.31337
tto,1977,66.31337
tto,1978,64.83892
tto,1979,64.4193
tto,1980,65.64569
tto,1981,66.85553
tto,1982,66.01769
tto,1983,66.85553
tto,1984,66.07884
tto,1985,65.29469
tto,1986,66.07884
tto,1987,66.07884
tto,1988,65.29469
tto,1989,65.29469
tto,1990,62.58072
tto,1991,62.58072
tto,1992,63.16858
tto,1993,63.67664
tto,1994,63.6419
tto,1995,64.77281
tto,1996,64.98338
tto,1997,67.44788
tto,1998,66.92163
tto,1999,65.60618
tto,2000,66.07884
tto,2001,65.29469
tto,2002,63.92702
tto,2003,63.0898
tto,2004,63.67664
tto,2005,62.90722
tto,2006,63.67664
tto,2007,63.12235
tto,2008,63.67664
tto,2009,63.67664
tto,2010,63.67664
tto,2011,63.67664
tto,2012,63.67664
tto,2013,65.05604
tto,2014,65.05604
tto,2015,65.05604
tto,2016,65.92804
tto,2017,63.22467
tto,2018,63.52511
tto,2019,63.36086
tun,1975,43.69749
tun,1976,44.80046
tun,1977,45.94054
tun,1978,44.80046
tun,1979,43.00332
tun,1980,45.94054
tun,1981,45.20354
tun,1982,46.13469
tun,1983,42.58528
tun,1984,43.1256
tun,1985,44.07707
tun,1986,40.68446
tun,1987,43.1256
tun,1988,38.77326
tun,1989,40.16775
tun,1990,37.66614
tun,1991,37.66614
tun,1992,38.15656
tun,1993,37.15749
tun,1994,38.40074
tun,1995,40.11133
tun,1996,42.36111
tun,1997,37.47724
tun,1998,38.40074
tun,1999,39.99338
tun,2000,37.3934
tun,2001,38.40074
tun,2002,39.83313
tun,2003,38.15656
tun,2004,38.15656
tun,2005,38.84402
tun,2006,37.34048
tun,2007,38.15656
tun,2008,37.15749
tun,2009,38.15656
tun,2010,36.80027
tun,2011,46.63335
tun,2012,49.25339
tun,2013,44.23313
tun,2014,44.47881
tun,2015,50.01689
tun,2016,49.09542
tun,2017,52.40698
tun,2018,49.4601
tun,2019,50.69628
tur,1975,33.50773
tur,1976,35.01576
tur,1977,35.53391
tur,1978,35.53391
tur,1979,35.53391
tur,1980,20.60533
tur,1981,22.3443
tur,1982,22.81315
tur,1983,28.49352
tur,1984,27.6342
tur,1985,28.53166
tur,1986,27.45619
tur,1987,29.58827
tur,1988,29.6729
tur,1989,29.19253
tur,1990,33.11483
tur,1991,31.91559
tur,1992,32.24095
tur,1993,32.19035
tur,1994,31.0462
tur,1995,31.36445
tur,1996,31.55016
tur,1997,33.66989
tur,1998,33.60628
tur,1999,33.22296
tur,2000,36.92744
tur,2001,37.54811
tur,2002,42.21241
tur,2003,46.74069
tur,2004,46.74069
tur,2005,45.83352
tur,2006,45.91808
tur,2007,44.48782
tur,2008,42.98453
tur,2009,42.57288
tur,2010,42.35932
tur,2011,42.04428
tur,2012,43.45282
tur,2013,40.72066
tur,2014,38.71578
tur,2015,34.76469
tur,2016,31.36571
tur,2017,28.79578
tur,2018,30.66527
tur,2019,27.24637
twn,1975,36.4034
twn,1976,37.73109
twn,1977,37.60397
twn,1978,36.19459
twn,1979,36.19459
twn,1980,37.50666
twn,1981,41.08141
twn,1982,42.59944
twn,1983,45.1207
twn,1984,47.65168
twn,1985,47.65168
twn,1986,48.1257
