country,time,sorigeq_idea
pol,1993,68.42295
pol,1994,68.85164
pol,1995,68.72018
pol,1996,68.90526
pol,1997,68.38304
pol,1998,68.49323
pol,1999,68.76781
pol,2000,70.30785
pol,2001,70.31237
pol,2002,70.9266
pol,2003,70.61043
pol,2004,70.62516
pol,2005,71.34967
pol,2006,71.34918
pol,2007,71.6689
pol,2008,70.97678
pol,2009,71.14826
pol,2010,71.0786
pol,2011,71.72064
pol,2012,73.25949
pol,2013,74.28678
pol,2014,74.58873
pol,2015,75.00645
pol,2016,72.11304
pol,2017,71.7143
pol,2018,71.87857
pol,2019,72.71198
prk,1975,29.51019
prk,1976,29.69851
prk,1977,29.74028
prk,1978,29.48134
prk,1979,29.53313
prk,1980,29.94752
prk,1981,29.8027
prk,1982,30.0005
prk,1983,30.04607
prk,1984,29.8465
prk,1985,30.77818
prk,1986,30.41105
prk,1987,30.38683
prk,1988,30.46019
prk,1989,30.46546
prk,1990,30.28799
prk,1991,30.05102
prk,1992,29.77198
prk,1993,29.49541
prk,1994,29.49207
prk,1995,28.48645
prk,1996,27.9933
prk,1997,28.01274
prk,1998,28.27607
prk,1999,28.63464
prk,2000,28.72929
prk,2001,29.49641
prk,2002,29.62059
prk,2003,28.85693
prk,2004,30.11567
prk,2005,28.97025
prk,2006,29.78796
prk,2007,29.98425
prk,2008,30.46041
prk,2009,30.64251
prk,2010,30.63042
prk,2011,30.29029
prk,2012,30.37441
prk,2013,32.48638
prk,2014,32.70879
prk,2015,32.86991
prk,2016,31.14561
prk,2017,30.86671
prk,2018,29.71369
prk,2019,31.20466
prt,1975,56.55819
prt,1976,60.7912
prt,1977,62.60165
prt,1978,62.53033
prt,1979,63.2472
prt,1980,61.82839
prt,1981,61.64824
prt,1982,62.62329
prt,1983,62.73012
prt,1984,63.12759
prt,1985,62.90679
prt,1986,63.30365
prt,1987,63.94972
prt,1988,63.9408
prt,1989,64.03897
prt,1990,64.69635
prt,1991,64.80684
prt,1992,65.43562
prt,1993,65.4726
prt,1994,65.72009
prt,1995,67.04674
prt,1996,66.79959
prt,1997,67.60828
prt,1998,68.11529
prt,1999,68.09221
prt,2000,68.15508
prt,2001,68.25456
prt,2002,68.90984
prt,2003,68.89982
prt,2004,68.75828
prt,2005,70.19341
prt,2006,69.93814
prt,2007,70.55867
prt,2008,70.47572
prt,2009,70.24013
prt,2010,70.96591
prt,2011,70.76777
prt,2012,71.63273
prt,2013,70.19464
prt,2014,70.21679
prt,2015,72.45071
prt,2016,73.27035
prt,2017,72.96359
prt,2018,74.16638
prt,2019,70.1134
pry,1975,7.86687
pry,1976,7.51412
pry,1977,7.8239
pry,1978,7.6371
pry,1979,7.72138
pry,1980,7.89961
pry,1981,8.82005
pry,1982,8.56085
pry,1983,8.1005
pry,1984,8.93371
pry,1985,9.35832
pry,1986,9.01842
pry,1987,9.32252
pry,1988,9.71031
pry,1989,17.99441
pry,1990,27.08996
pry,1991,27.87228
pry,1992,28.79483
pry,1993,30.15338
pry,1994,30.08788
pry,1995,30.06988
pry,1996,30.71539
pry,1997,30.9439
pry,1998,30.95113
pry,1999,31.09282
pry,2000,32.81529
pry,2001,33.04283
pry,2002,33.01605
pry,2003,33.19085
pry,2004,33.44639
pry,2005,33.62649
pry,2006,34.11725
pry,2007,34.37525
pry,2008,37.55732
pry,2009,38.11574
pry,2010,39.00709
pry,2011,39.08917
pry,2012,39.24013
pry,2013,37.48987
pry,2014,37.45691
pry,2015,37.57085
pry,2016,37.60821
pry,2017,38.16477
pry,2018,37.36149
pry,2019,38.14393
qat,1975,22.0608
qat,1976,22.2333
qat,1977,22.40064
qat,1978,22.13709
qat,1979,22.74353
qat,1980,24.13448
qat,1981,24.04209
qat,1982,24.16915
qat,1983,24.54027
qat,1984,24.85654
qat,1985,24.76288
qat,1986,24.66711
qat,1987,24.60118
qat,1988,24.97627
qat,1989,27.01548
qat,1990,27.40663
qat,1991,28.55195
qat,1992,28.75564
qat,1993,28.51989
qat,1994,28.95169
qat,1995,29.92017
qat,1996,33.15797
qat,1997,33.02291
qat,1998,33.32107
qat,1999,33.18633
qat,2000,36.56673
qat,2001,36.61752
qat,2002,36.84125
qat,2003,36.19589
qat,2004,35.4501
qat,2005,36.29182
qat,2006,35.52939
qat,2007,35.8352
qat,2008,36.08402
qat,2009,36.13064
qat,2010,36.06038
qat,2011,35.99442
qat,2012,35.97611
qat,2013,35.61339
qat,2014,35.34733
qat,2015,36.00168
qat,2016,35.34602
qat,2017,35.57611
qat,2018,34.92015
qat,2019,36.49848
rou,1975,56.09126
rou,1976,55.52823
rou,1977,56.07709
rou,1978,56.23209
rou,1979,56.27645
rou,1980,56.35582
rou,1981,58.35802
rou,1982,57.55127
rou,1983,58.00882
rou,1984,57.98366
rou,1985,58.24772
rou,1986,57.72834
rou,1987,57.80912
rou,1988,57.65823
rou,1989,57.52155
rou,1990,54.22621
rou,1991,53.51737
rou,1992,53.69279
rou,1993,54.09306
rou,1994,53.82897
rou,1995,54.18778
rou,1996,54.10521
rou,1997,54.2931
rou,1998,54.24981
rou,1999,54.70204
rou,2000,54.29233
rou,2001,55.60629
rou,2002,56.07287
rou,2003,56.75671
rou,2004,56.36143
rou,2005,56.04683
rou,2006,56.13124
rou,2007,54.42986
rou,2008,56.46023
rou,2009,56.63061
rou,2010,56.97955
rou,2011,56.68581
rou,2012,57.06662
rou,2013,55.95743
rou,2014,56.5217
rou,2015,56.41323
rou,2016,56.19333
rou,2017,55.59086
rou,2018,57.21605
rou,2019,58.21596
rus,1975,44.49758
rus,1976,44.80894
rus,1977,45.10114
rus,1978,45.45192
rus,1979,45.17848
rus,1980,44.7165
rus,1981,45.8778
rus,1982,45.4382
rus,1983,45.19121
rus,1984,45.28266
rus,1985,45.34942
rus,1986,45.58426
rus,1987,44.58642
rus,1988,44.68959
rus,1989,44.02142
rus,1990,46.62147
rus,1991,49.8934
rus,1992,51.15041
rus,1993,51.08572
rus,1994,51.76792
rus,1995,51.93436
rus,1996,51.19389
rus,1997,51.27219
rus,1998,51.39277
rus,1999,51.35727
rus,2000,49.03195
rus,2001,50.2597
rus,2002,49.30446
rus,2003,49.75381
rus,2004,49.1159
rus,2005,49.43422
rus,2006,49.90275
rus,2007,50.55738
rus,2008,48.53161
rus,2009,49.98402
rus,2010,48.80042
rus,2011,49.22106
rus,2012,49.73094
rus,2013,51.189
rus,2014,49.74233
rus,2015,50.13314
rus,2016,52.04227
rus,2017,51.89533
rus,2018,50.70867
rus,2019,52.54332
rwa,1975,21.73438
rwa,1976,21.91333
rwa,1977,22.09072
rwa,1978,22.2769
rwa,1979,22.17705
rwa,1980,22.9401
rwa,1981,23.49869
rwa,1982,23.63958
rwa,1983,24.43267
rwa,1984,24.3823
rwa,1985,24.3724
rwa,1986,24.09706
rwa,1987,24.23384
rwa,1988,24.28259
rwa,1989,24.61151
rwa,1990,26.76931
rwa,1991,27.97189
rwa,1992,28.2077
rwa,1993,27.83851
rwa,1994,22.48269
rwa,1995,28.37992
rwa,1996,28.57935
rwa,1997,30.54536
rwa,1998,31.00285
rwa,1999,31.22062
rwa,2000,35.62734
rwa,2001,37.38499
rwa,2002,37.71288
rwa,2003,38.92375
rwa,2004,40.31986
rwa,2005,41.93039
rwa,2006,41.21417
rwa,2007,42.7614
rwa,2008,41.93819
rwa,2009,42.88138
rwa,2010,45.03711
rwa,2011,45.30093
rwa,2012,45.35048
rwa,2013,46.12672
rwa,2014,45.97058
rwa,2015,45.29494
rwa,2016,44.98267
rwa,2017,44.72398
rwa,2018,42.40604
rwa,2019,43.37921
sau,1975,12.16406
sau,1976,12.68467
sau,1977,12.74809
sau,1978,13.25141
sau,1979,13.24924
sau,1980,14.07398
sau,1981,13.0363
sau,1982,13.57075
sau,1983,14.5436
sau,1984,14.11177
sau,1985,14.31681
sau,1986,14.22459
sau,1987,15.55558
sau,1988,16.21182
sau,1989,16.35647
sau,1990,16.63851
sau,1991,19.4639
sau,1992,19.63264
sau,1993,20.21157
sau,1994,20.54874
sau,1995,22.24898
sau,1996,22.76879
sau,1997,21.91488
sau,1998,22.05904
sau,1999,22.17648
sau,2000,23.47448
sau,2001,22.61013
sau,2002,22.41309
sau,2003,23.32194
sau,2004,22.20427
sau,2005,24.61779
sau,2006,24.68888
sau,2007,24.92397
sau,2008,25.01302
sau,2009,25.29625
sau,2010,25.99205
sau,2011,25.94834
sau,2012,26.43573
sau,2013,28.1272
sau,2014,28.04847
sau,2015,28.00944
sau,2016,27.81329
sau,2017,29.13143
sau,2018,29.23138
sau,2019,30.27876
sdn,1975,17.87979
sdn,1976,17.90129
sdn,1977,18.44409
sdn,1978,18.56888
sdn,1979,18.73214
sdn,1980,19.67833
sdn,1981,20.13049
sdn,1982,20.21526
sdn,1983,19.56695
sdn,1984,19.49262
sdn,1985,19.16598
sdn,1986,19.54867
sdn,1987,18.26621
sdn,1988,19.08722
sdn,1989,16.24629
sdn,1990,14.73959
sdn,1991,15.13348
sdn,1992,17.13986
sdn,1993,16.92455
sdn,1994,17.12179
sdn,1995,17.00436
sdn,1996,17.52844
sdn,1997,17.24067
sdn,1998,16.71987
sdn,1999,17.11564
sdn,2000,16.7044
sdn,2001,17.416
sdn,2002,17.62964
sdn,2003,17.61892
sdn,2004,17.84413
sdn,2005,21.74523
sdn,2006,21.07985
sdn,2007,21.21923
sdn,2008,21.97183
sdn,2009,21.33078
sdn,2010,22.37586
sdn,2011,20.31764
sdn,2012,20.42682
sdn,2013,20.20088
sdn,2014,20.50198
sdn,2015,21.93271
sdn,2016,23.36865
sdn,2017,24.16037
sdn,2018,24.82349
sdn,2019,27.31814
sen,1975,37.71199
sen,1976,38.67044
sen,1977,39.24191
sen,1978,40.08518
sen,1979,39.77971
sen,1980,41.38998
sen,1981,41.80915
sen,1982,42.83699
sen,1983,43.03429
sen,1984,44.24003
sen,1985,43.6468
sen,1986,43.61773
sen,1987,44.42852
sen,1988,44.59492
sen,1989,43.92262
sen,1990,44.91838
sen,1991,45.05449
sen,1992,45.41009
sen,1993,45.94412
sen,1994,45.10881
sen,1995,44.76286
sen,1996,45.63365
sen,1997,45.39045
sen,1998,45.42555
sen,1999,45.57846
sen,2000,50.33301
sen,2001,50.85941
sen,2002,50.81621
sen,2003,50.95544
sen,2004,51.04484
sen,2005,51.19251
sen,2006,50.93539
sen,2007,52.10502
sen,2008,50.99049
sen,2009,51.25552
sen,2010,51.68291
sen,2011,51.93591
sen,2012,53.89399
sen,2013,54.07392
sen,2014,54.4495
sen,2015,54.54724
sen,2016,53.71116
sen,2017,55.14476
sen,2018,53.72384
sen,2019,57.0066
sgp,1975,53.97238
sgp,1976,54.47766
sgp,1977,54.57459
sgp,1978,54.61945
sgp,1979,54.46455
sgp,1980,58.80074
sgp,1981,58.48056
sgp,1982,57.22064
sgp,1983,57.52018
sgp,1984,59.12777
sgp,1985,59.3652
sgp,1986,58.53136
sgp,1987,59.72721
sgp,1988,58.5331
sgp,1989,58.89548
sgp,1990,60.9355
sgp,1991,60.0327
sgp,1992,60.78377
sgp,1993,61.79703
sgp,1994,60.64463
sgp,1995,60.53404
sgp,1996,60.74086
sgp,1997,62.0765
sgp,1998,62.89057
sgp,1999,64.20367
sgp,2000,67.28009
sgp,2001,68.21381
sgp,2002,67.64675
sgp,2003,67.84843
sgp,2004,67.68721
sgp,2005,67.95635
sgp,2006,68.76523
sgp,2007,68.98257
sgp,2008,68.76332
sgp,2009,69.06281
sgp,2010,68.9834
sgp,2011,67.9464
sgp,2012,67.51984
sgp,2013,68.1987
sgp,2014,69.25725
sgp,2015,68.6349
sgp,2016,69.13698
sgp,2017,67.35428
sgp,2018,66.90421
sgp,2019,68.22801
sle,1975,18.61704
sle,1976,18.41316
sle,1977,18.37722
sle,1978,18.22125
sle,1979,17.9191
sle,1980,18.35106
sle,1981,18.4388
sle,1982,18.76883
sle,1983,18.58112
sle,1984,18.54493
sle,1985,18.81764
sle,1986,19.30105
sle,1987,19.94447
sle,1988,20.07036
sle,1989,19.94832
sle,1990,20.68553
sle,1991,22.67723
sle,1992,23.96309
sle,1993,24.55717
sle,1994,24.0163
sle,1995,23.54845
sle,1996,31.30857
sle,1997,32.43713
sle,1998,32.67455
sle,1999,32.31912
sle,2000,33.71887
sle,2001,33.46494
sle,2002,39.92556
sle,2003,40.37614
sle,2004,41.07917
sle,2005,40.42229
sle,2006,41.50388
sle,2007,39.59691
sle,2008,37.95236
sle,2009,37.78012
sle,2010,38.2814
sle,2011,38.80657
sle,2012,38.75905
sle,2013,40.23431
sle,2014,40.62211
sle,2015,40.61602
sle,2016,39.82251
sle,2017,40.91184
sle,2018,41.90309
sle,2019,44.70214
slv,1975,16.77033
slv,1976,16.65817
slv,1977,16.54981
slv,1978,16.8129
slv,1979,18.01222
slv,1980,20.33556
slv,1981,21.11173
slv,1982,21.006
slv,1983,21.10002
slv,1984,22.03691
slv,1985,22.72576
slv,1986,22.7143
slv,1987,22.15351
slv,1988,23.60985
slv,1989,23.83889
slv,1990,24.25323
slv,1991,24.52661
slv,1992,27.37951
slv,1993,31.47877
slv,1994,32.73319
slv,1995,32.58779
slv,1996,32.96861
slv,1997,33.256
slv,1998,34.18156
slv,1999,33.63774
slv,2000,33.39827
slv,2001,33.10922
slv,2002,33.50403
slv,2003,33.60097
slv,2004,35.04324
slv,2005,33.84209
slv,2006,34.53634
slv,2007,34.07144
slv,2008,34.77178
slv,2009,36.56798
slv,2010,36.99013
slv,2011,37.21796
slv,2012,36.94106
slv,2013,35.91172
slv,2014,36.47794
slv,2015,36.88911
slv,2016,35.48918
slv,2017,38.1759
slv,2018,37.48985
slv,2019,41.26561
som,1975,15.8502
som,1976,15.82354
som,1977,15.97573
som,1978,16.56763
som,1979,17.19752
som,1980,15.44311
som,1981,16.0963
som,1982,16.52333
som,1983,16.63862
som,1984,15.93915
som,1985,16.00024
som,1986,15.88433
som,1987,16.15134
som,1988,15.53689
som,1989,15.74944
som,1990,14.6263
som,1991,10.88995
som,1992,11.00863
som,1993,10.78577
som,1994,10.77259
som,1995,10.84806
som,1996,11.26279
som,1997,11.17441
som,1998,11.33024
som,1999,11.97673
som,2000,12.567
som,2001,12.64082
som,2002,12.43605
som,2003,12.62289
som,2004,13.20674
som,2005,13.42797
som,2006,13.19978
som,2007,13.00852
som,2008,13.08732
som,2009,13.30668
som,2010,13.53318
som,2011,13.75841
som,2012,17.27417
som,2013,17.26674
som,2014,16.16284
som,2015,17.50625
som,2016,18.81317
som,2017,20.04876
som,2018,19.66367
som,2019,19.58458
srb,1975,44.22538
srb,1976,44.44152
srb,1977,44.4544
srb,1978,44.50761
srb,1979,44.85553
srb,1980,45.64351
srb,1981,46.37719
srb,1982,46.36673
srb,1983,46.70812
srb,1984,45.75342
srb,1985,45.86428
srb,1986,45.68357
srb,1987,45.91311
srb,1988,45.9657
srb,1989,46.0448
srb,1990,45.02187
srb,1991,42.75738
srb,1992,43.38959
srb,1993,43.01635
srb,1994,43.39374
srb,1995,43.52419
srb,1996,43.77918
srb,1997,43.93583
srb,1998,44.94392
srb,1999,44.82704
srb,2000,52.49843
srb,2001,53.21582
srb,2002,53.04611
srb,2003,53.79973
srb,2004,53.40807
srb,2005,53.88522
srb,2006,53.6775
srb,2007,54.73654
srb,2008,54.37184
srb,2009,54.30258
srb,2010,54.62762
srb,2011,55.50426
srb,2012,56.37045
srb,2013,55.53445
srb,2014,55.34356
srb,2015,55.14368
srb,2016,54.25
srb,2017,54.45115
srb,2018,55.14678
srb,2019,55.22125
ssd,2011,23.74006
ssd,2012,23.15315
ssd,2013,20.66334
ssd,2014,15.94863
ssd,2015,17.04833
ssd,2016,12.71981
ssd,2017,15.05033
ssd,2018,14.16305
ssd,2019,18.13402
svk,1993,59.84608
svk,1994,57.55705
svk,1995,56.97448
svk,1996,57.39396
svk,1997,57.44433
svk,1998,59.34656
svk,1999,60.97516
svk,2000,59.9782
svk,2001,61.12993
svk,2002,61.70015
svk,2003,62.02326
svk,2004,61.50947
svk,2005,61.97862
svk,2006,61.95087
svk,2007,63.25868
svk,2008,63.13185
svk,2009,62.76371
svk,2010,64.36065
svk,2011,66.32704
svk,2012,64.94021
svk,2013,63.28234
svk,2014,63.48903
svk,2015,62.3435
svk,2016,64.2972
svk,2017,62.37881
svk,2018,61.54918
svk,2019,63.17604
svn,1991,66.84874
svn,1992,68.24263
svn,1993,69.26836
svn,1994,71.25793
svn,1995,70.39017
svn,1996,69.72075
svn,1997,69.75211
svn,1998,69.82431
svn,1999,71.75403
svn,2000,73.29903
svn,2001,72.5023
svn,2002,72.83145
svn,2003,72.53136
svn,2004,71.7594
svn,2005,71.06524
svn,2006,70.76267
svn,2007,72.43847
svn,2008,70.37601
svn,2009,72.42353
svn,2010,74.79718
svn,2011,75.54754
svn,2012,76.00492
svn,2013,76.73813
svn,2014,77.55872
svn,2015,76.6597
svn,2016,75.29446
svn,2017,74.38834
svn,2018,74.28746
svn,2019,73.26612
swe,1975,80.8479
swe,1976,82.68956
swe,1977,84.53341
swe,1978,84.25536
swe,1979,84.42135
swe,1980,84.51667
swe,1981,84.44862
swe,1982,85.13748
swe,1983,84.98981
swe,1984,85.6396
swe,1985,86.42512
swe,1986,87.31865
swe,1987,87.48898
swe,1988,88.28074
swe,1989,90.37265
swe,1990,93.65427
swe,1991,93.39159
swe,1992,93.24488
swe,1993,94.13246
swe,1994,94.14146
swe,1995,91.08623
swe,1996,90.92574
swe,1997,92.12206
swe,1998,92.25337
swe,1999,92.23986
swe,2000,92.0857
swe,2001,92.19695
swe,2002,89.91761
swe,2003,90.25898
swe,2004,90.39326
swe,2005,90.59433
swe,2006,91.11228
swe,2007,91.22274
swe,2008,91.46764
swe,2009,91.49305
swe,2010,92.18339
swe,2011,91.00222
swe,2012,91.39342
swe,2013,88.28156
swe,2014,88.30362
swe,2015,86.22635
swe,2016,86.67018
swe,2017,86.2673
swe,2018,87.64149
swe,2019,85.08811
swz,1975,31.8095
swz,1976,32.02518
swz,1977,32.58514
swz,1978,31.82278
swz,1979,33.86443
swz,1980,33.9968
swz,1981,33.24541
swz,1982,32.75782
swz,1983,34.02897
swz,1984,34.4276
swz,1985,34.20561
swz,1986,34.40296
swz,1987,34.71725
swz,1988,34.97163
swz,1989,34.60985
swz,1990,36.62745
swz,1991,36.30071
swz,1992,34.26051
swz,1993,35.00543
swz,1994,35.4534
swz,1995,34.79398
swz,1996,34.88066
swz,1997,34.40403
swz,1998,34.29537
swz,1999,34.35401
swz,2000,35.25825
swz,2001,34.77724
swz,2002,34.50394
swz,2003,35.38585
swz,2004,35.50712
swz,2005,35.66687
swz,2006,35.42301
swz,2007,35.80779
swz,2008,36.17797
swz,2009,35.85484
swz,2010,36.38535
swz,2011,36.69974
swz,2012,36.53377
swz,2013,36.16486
swz,2014,36.4189
swz,2015,36.37384
swz,2016,36.45822
swz,2017,36.43196
swz,2018,37.00582
swz,2019,25.27388
syr,1975,26.40379
syr,1976,26.98049
syr,1977,26.98483
syr,1978,27.50507
syr,1979,27.49726
syr,1980,27.84526
syr,1981,28.36947
syr,1982,28.60243
syr,1983,28.56613
syr,1984,28.8668
syr,1985,28.79268
syr,1986,29.49094
syr,1987,29.79463
syr,1988,29.95991
syr,1989,29.52305
syr,1990,31.09826
syr,1991,30.87194
syr,1992,30.76352
syr,1993,31.32372
syr,1994,31.41686
syr,1995,32.04538
syr,1996,31.91313
syr,1997,31.99218
syr,1998,32.2659
syr,1999,32.38508
syr,2000,31.71866
syr,2001,30.85347
syr,2002,30.78625
syr,2003,31.38878
syr,2004,31.14833
syr,2005,30.79506
syr,2006,30.29859
syr,2007,30.31422
syr,2008,30.38833
syr,2009,30.60886
syr,2010,31.33711
syr,2011,31.07564
syr,2012,25.98102
syr,2013,24.65888
syr,2014,24.91597
syr,2015,23.59281
syr,2016,22.93845
syr,2017,24.02245
syr,2018,25.23915
syr,2019,23.73084
tcd,1975,29.29045
tcd,1976,28.21082
tcd,1977,28.94708
tcd,1978,28.69051
tcd,1979,26.4242
tcd,1980,21.85692
tcd,1981,22.33896
tcd,1982,22.23655
tcd,1983,22.27903
tcd,1984,22.02071
tcd,1985,22.90183
tcd,1986,22.05939
tcd,1987,22.23686
tcd,1988,22.44461
tcd,1989,23.07172
tcd,1990,22.15934
tcd,1991,23.14949
tcd,1992,22.26631
tcd,1993,22.03097
tcd,1994,21.47838
tcd,1995,21.88975
tcd,1996,22.61602
tcd,1997,22.05996
tcd,1998,22.01643
tcd,1999,22.05315
tcd,2000,20.43088
tcd,2001,20.23495
tcd,2002,20.61058
tcd,2003,18.96223
tcd,2004,19.69118
tcd,2005,20.03444
tcd,2006,20.19116
tcd,2007,21.19495
tcd,2008,21.59714
tcd,2009,20.77315
tcd,2010,18.12295
tcd,2011,19.14486
tcd,2012,18.64181
tcd,2013,19.59799
tcd,2014,20.18463
tcd,2015,22.49983
tcd,2016,23.00239
tcd,2017,22.77191
tcd,2018,23.28512
tcd,2019,22.87131
tgo,1975,28.50637
tgo,1976,28.6297
tgo,1977,26.8641
tgo,1978,27.03289
tgo,1979,26.88066
tgo,1980,27.22444
tgo,1981,28.10912
tgo,1982,28.28232
tgo,1983,28.51009
tgo,1984,28.28573
tgo,1985,27.62532
tgo,1986,27.58767
tgo,1987,27.44816
tgo,1988,29.3698
tgo,1989,28.61663
tgo,1990,29.49609
tgo,1991,31.93667
tgo,1992,34.09442
tgo,1993,34.64044
tgo,1994,32.66086
tgo,1995,32.87661
tgo,1996,32.96046
tgo,1997,33.29757
tgo,1998,35.0205
tgo,1999,35.50966
tgo,2000,36.39091
tgo,2001,35.99533
tgo,2002,36.56591
tgo,2003,35.27469
tgo,2004,35.63938
tgo,2005,36.47762
tgo,2006,37.85779
tgo,2007,39.42098
tgo,2008,38.83463
tgo,2009,40.05172
tgo,2010,41.16618
tgo,2011,41.1151
tgo,2012,41.10756
tgo,2013,42.12555
tgo,2014,42.3557
tgo,2015,42.32841
tgo,2016,42.44474
tgo,2017,41.86999
tgo,2018,41.65741
tgo,2019,40.40892
tha,1975,32.09001
tha,1976,32.87151
tha,1977,32.5353
tha,1978,32.38674
tha,1979,32.15771
tha,1980,35.10358
tha,1981,35.67088
tha,1982,36.1948
tha,1983,37.14359
tha,1984,36.28418
tha,1985,37.11696
tha,1986,37.37281
tha,1987,37.18591
tha,1988,37.56519
tha,1989,37.27124
tha,1990,38.85229
tha,1991,39.33562
tha,1992,40.58827
tha,1993,40.97866
tha,1994,40.84281
tha,1995,40.87468
tha,1996,41.69638
tha,1997,42.79209
tha,1998,44.43815
tha,1999,44.44531
tha,2000,45.39575
tha,2001,46.58097
tha,2002,46.01723
tha,2003,47.03711
tha,2004,46.9674
tha,2005,46.27778
tha,2006,46.29255
tha,2007,45.66895
tha,2008,46.56087
tha,2009,47.00959
tha,2010,46.82015
tha,2011,47.36063
tha,2012,47.44294
tha,2013,47.38666
tha,2014,46.38771
tha,2015,45.82757
tha,2016,44.00034
tha,2017,46.05656
tha,2018,45.83167
tha,2019,42.1775
tjk,1991,25.90687
tjk,1992,22.31709
tjk,1993,18.61629
tjk,1994,16.61257
tjk,1995,18.10673
tjk,1996,17.68253
tjk,1997,17.7866
tjk,1998,19.42232
tjk,1999,16.66432
tjk,2000,20.29927
tjk,2001,18.65821
tjk,2002,18.93999
tjk,2003,21.07824
tjk,2004,21.3088
tjk,2005,20.89146
tjk,2006,20.70837
tjk,2007,22.15582
tjk,2008,22.40424
tjk,2009,22.21884
tjk,2010,24.95326
tjk,2011,25.27435
tjk,2012,25.33123
tjk,2013,25.13445
tjk,2014,25.36443
tjk,2015,24.46419
tjk,2016,21.33927
tjk,2017,21.29937
tjk,2018,21.28232
tjk,2019,18.88821
tkm,1991,36.27551
tkm,1992,32.5508
tkm,1993,31.36915
tkm,1994,31.14979
tkm,1995,31.98311
tkm,1996,31.91074
tkm,1997,32.36817
tkm,1998,32.22213
tkm,1999,32.50513
tkm,2000,32.58913
tkm,2001,32.75866
tkm,2002,32.65811
tkm,2003,32.79556
tkm,2004,31.87793
tkm,2005,32.65836
tkm,2006,33.51136
tkm,2007,34.34564
tkm,2008,33.46411
tkm,2009,33.06491
tkm,2010,33.86079
tkm,2011,33.76147
tkm,2012,33.70621
tkm,2013,33.05429
tkm,2014,31.75709
tkm,2015,33.28092
tkm,2016,34.65022
tkm,2017,33.20975
tkm,2018,34.19404
tkm,2019,33.07888
tls,2002,37.94269
tls,2003,38.61445
tls,2004,37.12781
tls,2005,37.83659
tls,2006,37.11831
tls,2007,38.40537
tls,2008,38.70021
tls,2009,38.55801
tls,2010,38.21617
tls,2011,38.62899
tls,2012,38.87893
tls,2013,39.17813
tls,2014,38.94619
tls,2015,39.05862
tls,2016,37.26712
tls,2017,38.19085
tls,2018,39.71186
tls,2019,46.50419
tto,1975,40.59992
tto,1976,40.89973
tto,1977,41.89683
tto,1978,43.44983
tto,1979,43.32974
tto,1980,49.11225
tto,1981,50.9624
tto,1982,51.12985
tto,1983,51.18538
tto,1984,51.47227
tto,1985,51.46117
tto,1986,53.16225
tto,1987,54.75018
tto,1988,54.92583
tto,1989,54.71682
tto,1990,54.64902
tto,1991,55.83036
tto,1992,55.77821
tto,1993,55.85958
tto,1994,55.82303
tto,1995,55.45407
tto,1996,55.35873
tto,1997,55.87167
tto,1998,56.54463
tto,1999,56.71257
tto,2000,58.60529
tto,2001,58.49334
tto,2002,59.07435
tto,2003,58.87485
tto,2004,60.13169
tto,2005,59.28281
tto,2006,58.33393
tto,2007,60.37918
tto,2008,60.31229
tto,2009,60.68817
tto,2010,62.83401
tto,2011,63.32259
tto,2012,62.8618
tto,2013,60.7787
tto,2014,61.22278
tto,2015,61.29929
tto,2016,62.07984
tto,2017,62.20429
tto,2018,63.98638
tto,2019,62.62716
tun,1975,35.17442
tun,1976,35.16259
tun,1977,36.26235
tun,1978,36.84875
tun,1979,36.95982
tun,1980,38.6155
tun,1981,39.16702
tun,1982,39.0803
tun,1983,39.39631
tun,1984,39.23812
tun,1985,40.26986
tun,1986,40.16419
tun,1987,40.18342
tun,1988,43.09751
tun,1989,42.12748
tun,1990,43.72431
tun,1991,43.30411
tun,1992,44.13123
tun,1993,44.68129
tun,1994,45.86297
tun,1995,46.22653
tun,1996,45.56286
tun,1997,46.63939
tun,1998,46.61206
tun,1999,46.97071
tun,2000,48.27196
tun,2001,47.08338
tun,2002,47.36454
tun,2003,48.44356
tun,2004,48.94106
tun,2005,48.88491
tun,2006,48.56033
tun,2007,48.58777
tun,2008,48.47386
tun,2009,48.86086
tun,2010,49.49839
tun,2011,58.85248
tun,2012,61.4885
tun,2013,59.53056
tun,2014,59.70176
tun,2015,60.75598
tun,2016,60.24563
tun,2017,60.41515
tun,2018,60.7127
tun,2019,60.40255
tur,1975,30.57052
tur,1976,31.09705
tur,1977,30.9319
tur,1978,30.92587
tur,1979,31.29372
tur,1980,33.56344
tur,1981,32.25091
tur,1982,31.75782
tur,1983,32.71799
tur,1984,32.96649
tur,1985,32.92774
tur,1986,32.53401
tur,1987,32.88035
tur,1988,34.07676
tur,1989,33.7669
tur,1990,35.07186
tur,1991,34.99096
tur,1992,34.49955
tur,1993,34.57944
tur,1994,34.37911
tur,1995,36.14001
tur,1996,37.08488
tur,1997,37.13617
tur,1998,37.70847
tur,1999,37.93689
tur,2000,39.09795
tur,2001,39.84588
tur,2002,39.83514
tur,2003,42.05167
tur,2004,41.45892
tur,2005,40.66763
tur,2006,41.74085
tur,2007,41.99498
tur,2008,39.62879
tur,2009,40.30948
tur,2010,39.75568
tur,2011,40.75052
tur,2012,39.7872
tur,2013,38.34363
tur,2014,37.59199
tur,2015,36.99913
tur,2016,36.37388
tur,2017,35.59163
tur,2018,36.47271
tur,2019,36.01478
twn,1975,29.95521
