country,time,elecparti_idea
ury,1998,96.11
ury,1999,94.71
ury,2000,94.71
ury,2001,94.71
ury,2002,94.71
ury,2003,94.71
ury,2004,91.75
ury,2005,91.75
ury,2006,91.75
ury,2007,91.75
ury,2008,91.75
ury,2009,96.88
ury,2010,96.88
ury,2011,96.88
ury,2012,96.88
ury,2013,96.88
ury,2014,98.29
ury,2015,98.29
ury,2016,98.29
ury,2017,98.29
ury,2018,98.29
ury,2019,94.88
usa,1975,38.23
usa,1976,56.92
usa,1977,56.92
usa,1978,37.2
usa,1979,37.2
usa,1980,56.54
usa,1981,56.54
usa,1982,39.79
usa,1983,39.79
usa,1984,58.39
usa,1985,58.39
usa,1986,36.4
usa,1987,36.4
usa,1988,55.93
usa,1989,55.93
usa,1990,36.52
usa,1991,36.52
usa,1992,60.08
usa,1993,60.08
usa,1994,38.78
usa,1995,38.78
usa,1996,53.44
usa,1997,53.44
usa,1998,34.74
usa,1999,34.74
usa,2000,52.62
usa,2001,52.62
usa,2002,35.09
usa,2003,35.09
usa,2004,57.07
usa,2005,57.07
usa,2006,37.32
usa,2007,37.32
usa,2008,57.47
usa,2009,57.47
usa,2010,38.51
usa,2011,38.51
usa,2012,53.58
usa,2013,53.58
usa,2014,32.98
usa,2015,32.98
usa,2016,55.98
usa,2017,55.98
usa,2018,47.02
usa,2019,47.02
uzb,1991,89.12
uzb,1992,89.12
uzb,1993,89.12
uzb,1994,87.22
uzb,1995,87.22
uzb,1996,87.22
uzb,1997,87.22
uzb,1998,87.22
uzb,1999,90.72
uzb,2000,91.2
uzb,2001,91.2
uzb,2002,91.2
uzb,2003,91.2
uzb,2004,80.66
uzb,2005,80.66
uzb,2006,80.66
uzb,2007,89.84
uzb,2008,89.84
uzb,2009,81.87
uzb,2010,82.2
uzb,2011,82.2
uzb,2012,82.2
uzb,2013,82.2
uzb,2014,96.45
uzb,2015,98.41
uzb,2016,86.17
uzb,2017,86.17
uzb,2018,86.17
uzb,2019,61.39
ven,1975,81.07
ven,1976,81.07
ven,1977,81.07
ven,1978,74.47
ven,1979,74.47
ven,1980,74.47
ven,1981,74.47
ven,1982,74.47
ven,1983,77.1
ven,1984,77.1
ven,1985,77.1
ven,1986,77.1
ven,1987,77.1
ven,1988,72.94
ven,1989,72.94
ven,1990,72.94
ven,1991,72.94
ven,1992,72.94
ven,1993,48.52
ven,1994,48.52
ven,1995,48.52
ven,1996,48.52
ven,1997,48.52
ven,1998,52
ven,1999,52
ven,2000,46.71
ven,2001,46.71
ven,2002,46.71
ven,2003,46.71
ven,2004,46.71
ven,2005,23.88
ven,2006,76.41
ven,2007,76.41
ven,2008,76.41
ven,2009,76.41
ven,2010,66.6
ven,2011,66.6
ven,2012,81.98
ven,2013,80.16
ven,2014,80.16
ven,2015,73.78
ven,2016,73.78
ven,2017,73.78
ven,2018,43.67
ven,2019,43.67
vnm,1992,95.27
vnm,1993,95.27
vnm,1994,95.27
vnm,1995,95.27
vnm,1996,95.27
vnm,1997,97.87
vnm,1998,97.87
vnm,1999,97.87
vnm,2000,97.87
vnm,2001,97.87
vnm,2002,100
vnm,2003,100
vnm,2004,100
vnm,2005,100
vnm,2006,100
vnm,2007,100
vnm,2008,100
vnm,2009,100
vnm,2010,100
vnm,2011,98.97
vnm,2012,98.97
vnm,2013,98.97
vnm,2014,98.97
vnm,2015,98.97
vnm,2016,98.32
vnm,2017,98.32
vnm,2018,98.32
vnm,2019,98.32
yem,1975,0
yem,1976,0
yem,1977,0
yem,1978,0
yem,1979,0
yem,1980,0
yem,1981,0
yem,1982,0
yem,1983,0
yem,1984,0
yem,1985,0
yem,1986,0
yem,1987,0
yem,1993,37.7
yem,1994,37.7
yem,1995,37.7
yem,1996,37.7
yem,1997,35.9
yem,1998,35.9
yem,1999,35.9
yem,2000,35.9
yem,2001,35.9
yem,2002,35.9
yem,2003,71.34
yem,2004,71.34
yem,2005,71.34
yem,2006,62.89
yem,2007,62.89
yem,2008,62.89
yem,2009,62.89
yem,2010,62.89
yem,2011,62.89
yem,2012,54.16
yem,2013,54.16
yem,2014,54.16
yem,2015,54.16
yem,2016,0
yem,2017,0
yem,2018,0
yem,2019,0
zaf,1994,85.53
zaf,1995,85.53
zaf,1996,85.53
zaf,1997,85.53
zaf,1998,85.53
zaf,1999,63.86
zaf,2000,63.86
zaf,2001,63.86
zaf,2002,63.86
zaf,2003,63.86
zaf,2004,56.77
zaf,2005,56.77
zaf,2006,56.77
zaf,2007,56.77
zaf,2008,56.77
zaf,2009,56.57
zaf,2010,56.57
zaf,2011,56.57
zaf,2012,56.57
zaf,2013,56.57
zaf,2014,53.77
zaf,2015,53.77
zaf,2016,53.77
zaf,2017,53.77
zaf,2018,53.77
zaf,2019,47.28
zmb,1975,49.99
zmb,1976,49.99
zmb,1977,49.99
zmb,1978,49.99
zmb,1979,49.99
zmb,1980,49.99
zmb,1981,49.99
zmb,1982,49.99
zmb,1983,49.99
zmb,1984,49.99
zmb,1985,49.99
zmb,1986,49.99
zmb,1987,49.99
zmb,1988,49.99
zmb,1989,49.99
zmb,1990,49.99
zmb,1991,34.25
zmb,1992,34.25
zmb,1993,34.25
zmb,1994,34.25
zmb,1995,34.25
zmb,1996,28.18
zmb,1997,28.18
zmb,1998,28.18
zmb,1999,28.18
zmb,2000,28.18
zmb,2001,35.08
zmb,2002,35.08
zmb,2003,35.08
zmb,2004,35.08
zmb,2005,35.08
zmb,2006,55.75
zmb,2007,55.75
zmb,2008,34.18
zmb,2009,34.18
zmb,2010,34.18
zmb,2011,42.25
zmb,2012,42.25
zmb,2013,42.25
zmb,2014,42.25
zmb,2015,24.17
zmb,2016,51.58
zmb,2017,51.58
zmb,2018,51.58
zmb,2019,51.58
zwe,1978,0
zwe,1979,59.41
zwe,1980,84.1
zwe,1981,84.1
zwe,1982,84.1
zwe,1983,84.1
zwe,1984,84.1
zwe,1985,75.47
zwe,1986,75.47
zwe,1987,75.47
zwe,1988,75.47
zwe,1989,75.47
zwe,1990,56.36
zwe,1991,56.36
zwe,1992,56.36
zwe,1993,56.36
zwe,1994,56.36
zwe,1995,25.98
zwe,1996,26.68
zwe,1997,26.68
zwe,1998,26.68
zwe,1999,26.68
zwe,2000,43.46
zwe,2001,43.46
zwe,2002,54.25
zwe,2003,54.25
zwe,2004,54.25
zwe,2005,48.66
zwe,2006,48.66
zwe,2007,48.66
zwe,2008,47.27
zwe,2009,47.27
zwe,2010,47.27
zwe,2011,47.27
zwe,2012,47.27
zwe,2013,61.09
zwe,2014,61.09
zwe,2015,61.09
zwe,2016,61.09
zwe,2017,61.09
zwe,2018,63.4
zwe,2019,63.4
