country,time,mincpcap_cppp
arg,1874,4.1319
arg,1875,4.222
arg,1876,4.2305
arg,1877,4.5686
arg,1878,4.2431
arg,1879,4.3164
arg,1880,4.1431
arg,1881,4.1178
arg,1882,5.0363
arg,1883,5.4645
arg,1884,5.6477
arg,1885,6.3253
arg,1886,6.1097
arg,1887,6.2238
arg,1888,6.8366
arg,1889,6.9479
arg,1890,6.2393
arg,1891,5.8829
arg,1892,6.8874
arg,1893,7.1438
arg,1894,8.0496
arg,1895,8.723
arg,1896,9.2611
arg,1897,7.2917
arg,1898,7.6819
arg,1899,8.7694
arg,1900,7.4255
arg,1901,7.4382
arg,1902,7.017
arg,1903,7.727
arg,1904,8.2412
arg,1905,8.985
arg,1906,9.0864
arg,1907,8.9343
arg,1908,9.4442
arg,1909,9.5527
arg,1910,9.8711
arg,1911,9.6753
arg,1912,10.0824
arg,1913,9.8063
arg,1914,8.5271
arg,1915,8.3778
arg,1916,7.9834
arg,1917,7.2057
arg,1918,8.3877
arg,1919,8.5398
arg,1920,8.9695
arg,1921,8.9653
arg,1922,9.3907
arg,1923,10.0669
arg,1924,10.474
arg,1925,10.1218
arg,1926,10.3148
arg,1927,10.7346
arg,1928,11.0826
arg,1929,11.2784
arg,1930,10.536
arg,1931,9.5865
arg,1932,9.0963
arg,1933,9.3527
arg,1934,9.9302
arg,1935,10.2007
arg,1936,10.1035
arg,1937,10.6529
arg,1938,10.5177
arg,1939,10.7135
arg,1940,10.7473
arg,1941,11.1164
arg,1942,11.0643
arg,1943,10.8009
arg,1944,11.8264
arg,1945,11.2502
arg,1946,12.049
arg,1947,13.1436
arg,1948,13.5648
arg,1949,13.0351
arg,1950,12.8802
arg,1951,13.1013
arg,1952,12.1828
arg,1953,12.5886
arg,1954,12.8619
arg,1955,13.5268
arg,1956,13.6493
arg,1957,14.1044
arg,1958,14.7172
arg,1959,13.5352
arg,1960,14.3579
arg,1961,15.2398
arg,1962,14.8566
arg,1963,14.3692
arg,1964,15.7117
arg,1965,17.0007
arg,1966,16.9768
arg,1967,17.2952
arg,1968,17.8911
arg,1969,19.2618
arg,1970,20.1113
arg,1971,20.8692
arg,1972,21.2918
arg,1973,22.3399
arg,1974,23.5261
arg,1975,23.0668
arg,1976,22.7583
arg,1977,23.8684
arg,1978,22.5737
arg,1979,23.9304
arg,1980,24.0093
arg,1981,22.3878
arg,1982,22.5326
arg,1983,23.8162
arg,1984,24.4827
arg,1985,23.4776
arg,1986,25.1923
arg,1987,23.0275
arg,1988,20.8107
arg,1989,18.1545
arg,1990,16.3178
arg,1991,16.3407
arg,1992,16.4792
arg,1993,16.5139
arg,1994,16.3144
arg,1995,15.4974
arg,1996,15.1816
arg,1997,15.9078
arg,1998,15.4472
arg,1999,14.7243
arg,2000,14.4022
arg,2001,13.2622
arg,2002,9.3161
arg,2003,13.184
arg,2004,14.2111
arg,2005,15.6313
arg,2006,17.312
arg,2007,17.8549
arg,2008,18.2764
arg,2009,18.9118
arg,2010,19.4891
arg,2011,20.7307
arg,2012,20.541
arg,2013,20.6243
arg,2014,19.3042
arg,2015,20.1656
arg,2016,20.1613
arg,2017,21.1737
arg,2018,19.1404
arg,2019,18.6681
arg,2020,16.6434
arg,2021,17.4404
arg,2022,17.6951
arg,2023,17.8812
arg,2024,18.0073
arg,2025,18.1198
arg,2026,18.2154
arg,2027,18.3296
arg,2028,18.4769
arg,2029,18.6689
arg,2030,18.9126
arg,2031,19.2045
arg,2032,19.5421
arg,2033,19.9152
arg,2034,20.3154
arg,2035,20.7368
arg,2036,21.1725
arg,2037,21.6209
arg,2038,22.0795
arg,2039,22.5482
arg,2040,23.0263
arg,2041,23.5153
arg,2042,24.0145
arg,2043,24.5247
arg,2044,25.045
arg,2045,25.5772
arg,2046,26.1196
arg,2047,26.6746
arg,2048,27.2406
arg,2049,27.8194
arg,2050,28.4099
arm,1800,0.7948
arm,1801,0.7948
arm,1802,0.7948
arm,1803,0.7948
arm,1804,0.7948
arm,1805,0.7948
arm,1806,0.7948
arm,1807,0.7948
arm,1808,0.7948
arm,1809,0.7948
arm,1810,0.7948
arm,1811,0.7962
arm,1812,0.7962
arm,1813,0.7962
arm,1814,0.7962
arm,1815,0.7962
arm,1816,0.7962
arm,1817,0.7962
arm,1818,0.7962
arm,1819,0.7962
arm,1820,0.7962
arm,1821,0.7989
arm,1822,0.8017
arm,1823,0.8044
arm,1824,0.8086
arm,1825,0.8114
arm,1826,0.8141
arm,1827,0.8169
arm,1828,0.821
arm,1829,0.8238
arm,1830,0.8266
arm,1831,0.8321
arm,1832,0.8349
arm,1833,0.8376
arm,1834,0.8404
arm,1835,0.8431
arm,1836,0.8473
arm,1837,0.8501
arm,1838,0.8528
arm,1839,0.8556
arm,1840,0.8597
arm,1841,0.8639
arm,1842,0.8666
arm,1843,0.8694
arm,1844,0.8736
arm,1845,0.8763
arm,1846,0.8791
arm,1847,0.8846
arm,1848,0.8874
arm,1849,0.8901
arm,1850,0.8929
arm,1851,0.8984
arm,1852,0.9012
arm,1853,0.904
arm,1854,0.9067
arm,1855,0.9123
arm,1856,0.915
arm,1857,0.9178
arm,1858,0.9206
arm,1859,0.9261
arm,1860,0.9288
arm,1861,0.9316
arm,1862,0.9371
arm,1863,0.9399
arm,1864,0.9427
arm,1865,0.9468
arm,1866,0.951
arm,1867,0.9537
arm,1868,0.9579
arm,1869,0.9606
arm,1870,0.9662
arm,1871,0.9689
arm,1872,0.9717
arm,1873,0.9772
arm,1874,0.98
arm,1875,0.9841
arm,1876,0.9869
arm,1877,0.9924
arm,1878,0.9952
arm,1879,0.9993
arm,1880,1.0035
arm,1881,1.0076
arm,1882,1.0104
arm,1883,1.0159
arm,1884,1.0187
arm,1885,1.0228
arm,1886,0.9814
arm,1887,1.1445
arm,1888,1.0989
arm,1889,1.0201
arm,1890,1.0132
arm,1891,0.9261
arm,1892,1.0118
arm,1893,1.1431
arm,1894,1.2979
arm,1895,1.1998
arm,1896,1.3186
arm,1897,1.2937
arm,1898,1.3242
arm,1899,1.4029
arm,1900,1.3698
arm,1901,1.4002
arm,1902,1.519
arm,1903,1.4112
arm,1904,1.584
arm,1905,1.4223
arm,1906,1.3794
arm,1907,1.3449
arm,1908,1.49
arm,1909,1.5674
arm,1910,1.696
arm,1911,1.5868
arm,1912,1.7374
arm,1913,1.8494
arm,1914,1.7886
arm,1915,1.8632
arm,1916,1.83
arm,1917,1.5467
arm,1918,1.3062
arm,1919,1.1044
arm,1920,1.0615
arm,1921,1.0215
arm,1922,1.1237
arm,1923,1.2329
arm,1924,1.3532
arm,1925,1.4845
arm,1926,1.631
arm,1927,1.7913
arm,1928,1.9641
arm,1929,2.1562
arm,1930,2.2737
arm,1931,2.3152
arm,1932,2.3
arm,1933,2.4064
arm,1934,2.6525
arm,1935,3.0574
arm,1936,3.2924
arm,1937,3.5965
arm,1938,3.6159
arm,1939,3.7928
arm,1940,3.6629
arm,1941,3.6228
arm,1942,3.5827
arm,1943,3.5412
arm,1944,3.5398
arm,1945,3.5398
arm,1946,3.5371
arm,1947,4.0015
arm,1948,4.6014
arm,1949,5.1142
arm,1950,5.6394
arm,1951,5.6643
arm,1952,6.032
arm,1953,6.2918
arm,1954,6.5959
arm,1955,7.1502
arm,1956,7.8261
arm,1957,7.974
arm,1958,8.5586
arm,1959,8.4453
arm,1960,9.2207
arm,1961,9.4902
arm,1962,9.4972
arm,1963,9.0479
arm,1964,9.9671
arm,1965,10.285
arm,1966,10.5352
arm,1967,10.7453
arm,1968,11.1116
arm,1969,11.0065
arm,1970,11.5705
arm,1971,11.5829
arm,1972,11.3465
arm,1973,11.981
arm,1974,11.6133
arm,1975,11.2512
arm,1976,10.8932
arm,1977,10.5407
arm,1978,10.1924
arm,1979,9.8482
arm,1980,9.5096
arm,1981,9.5027
arm,1982,9.7624
arm,1983,9.8182
arm,1984,10.1327
arm,1985,10.4352
arm,1986,10.3447
arm,1987,9.7425
arm,1988,9.2569
arm,1989,10.475
arm,1990,9.6231
arm,1991,8.577
arm,1992,5.0823
arm,1993,4.745
arm,1994,5.0787
arm,1995,5.6837
arm,1996,6.008
arm,1997,6.5621
arm,1998,4.4658
arm,1999,4.5277
arm,2000,4.4595
arm,2001,4.3022
arm,2002,4.5129
arm,2003,4.6383
arm,2004,5.7506
arm,2005,6.3365
arm,2006,6.1162
arm,2007,6.8129
arm,2008,6.9635
arm,2009,6.1891
arm,2010,6.3187
arm,2011,6.4504
arm,2012,6.6822
arm,2013,6.9335
arm,2014,7.1113
arm,2015,7.6234
arm,2016,8.0255
arm,2017,7.8083
arm,2018,7.8063
arm,2019,6.9929
arm,2020,6.4629
arm,2021,6.5274
arm,2022,6.7584
arm,2023,7.1118
arm,2024,7.4457
arm,2025,7.7801
arm,2026,8.1294
arm,2027,8.4828
arm,2028,8.8295
arm,2029,9.1588
arm,2030,9.4651
arm,2031,9.7468
arm,2032,10.007
arm,2033,10.2512
arm,2034,10.4858
arm,2035,10.7163
arm,2036,10.9468
arm,2037,11.1803
arm,2038,11.4184
arm,2039,11.6607
arm,2040,11.9081
arm,2041,12.1611
arm,2042,12.4192
arm,2043,12.683
arm,2044,12.9523
arm,2045,13.2274
arm,2046,13.508
arm,2047,13.7948
arm,2048,14.0878
arm,2049,14.3869
arm,2050,14.6921
atg,1800,0.8827
atg,1801,0.8827
atg,1802,0.8827
atg,1803,0.8827
atg,1804,0.8827
atg,1805,0.8827
atg,1806,0.8827
atg,1807,0.8837
atg,1808,0.8837
atg,1809,0.8837
atg,1810,0.8837
atg,1811,0.8837
atg,1812,0.8837
atg,1813,0.8837
atg,1814,0.8837
atg,1815,0.8837
atg,1816,0.8858
atg,1817,0.8858
atg,1818,0.8858
atg,1819,0.8858
atg,1820,0.8858
atg,1821,0.891
atg,1822,0.8973
atg,1823,0.9035
atg,1824,0.9098
atg,1825,0.9161
atg,1826,0.9213
atg,1827,0.9286
atg,1828,0.9348
atg,1829,0.94
atg,1830,0.9474
atg,1831,0.9526
atg,1832,0.9599
atg,1833,0.9661
atg,1834,0.9724
atg,1835,0.9797
atg,1836,0.986
atg,1837,0.9922
atg,1838,0.9995
atg,1839,1.0068
atg,1840,1.012
atg,1841,1.0193
atg,1842,1.0266
atg,1843,1.0339
atg,1844,1.0402
atg,1845,1.0475
atg,1846,1.0548
atg,1847,1.0611
atg,1848,1.0694
atg,1849,1.0767
atg,1850,1.084
atg,1851,1.0903
atg,1852,1.0986
atg,1853,1.1059
atg,1854,1.1132
atg,1855,1.1205
atg,1856,1.1278
atg,1857,1.1362
atg,1858,1.1435
atg,1859,1.1518
atg,1860,1.1591
atg,1861,1.1665
atg,1862,1.1748
atg,1863,1.1831
atg,1864,1.1915
atg,1865,1.1988
atg,1866,1.2071
atg,1867,1.2155
atg,1868,1.2238
atg,1869,1.2322
atg,1870,1.2395
atg,1871,1.2478
atg,1872,1.2562
atg,1873,1.2656
atg,1874,1.2739
atg,1875,1.2823
atg,1876,1.2917
atg,1877,1.299
atg,1878,1.3083
atg,1879,1.3167
atg,1880,1.3261
atg,1881,1.3355
atg,1882,1.3438
atg,1883,1.3532
atg,1884,1.3626
atg,1885,1.372
atg,1886,1.3814
atg,1887,1.3908
atg,1888,1.4002
atg,1889,1.4096
atg,1890,1.4189
atg,1891,1.4273
atg,1892,1.4388
atg,1893,1.4471
atg,1894,1.4565
atg,1895,1.4669
atg,1896,1.4763
atg,1897,1.4868
atg,1898,1.4961
atg,1899,1.5076
atg,1900,1.5181
atg,1901,1.5285
atg,1902,1.5389
atg,1903,1.5483
atg,1904,1.5587
atg,1905,1.5692
atg,1906,1.5807
atg,1907,1.5911
atg,1908,1.6015
atg,1909,1.612
atg,1910,1.6224
atg,1911,1.6339
atg,1912,1.6443
atg,1913,1.6568
atg,1914,1.6975
atg,1915,1.7392
atg,1916,1.782
atg,1917,1.8258
atg,1918,1.8707
atg,1919,1.9166
atg,1920,1.9646
atg,1921,2.0126
atg,1922,2.0616
atg,1923,2.1128
atg,1924,2.1639
atg,1925,2.2161
atg,1926,2.2713
atg,1927,2.3266
atg,1928,2.383
atg,1929,2.4414
atg,1930,2.5019
atg,1931,2.5624
atg,1932,2.6261
atg,1933,2.6897
atg,1934,2.7555
atg,1935,2.8233
atg,1936,2.8921
atg,1937,2.962
atg,1938,3.0351
atg,1939,3.1092
atg,1940,3.1843
atg,1941,3.2197
atg,1942,3.2531
atg,1943,3.2876
atg,1944,3.3209
atg,1945,3.3543
atg,1946,3.3867
atg,1947,3.419
atg,1948,3.4514
atg,1949,3.4827
atg,1950,3.514
atg,1951,3.5442
atg,1952,3.5734
atg,1953,3.6037
atg,1954,3.6319
atg,1955,3.659
atg,1956,3.6872
atg,1957,3.7122
atg,1958,3.7383
atg,1959,3.7612
atg,1960,3.7842
atg,1961,3.8927
atg,1962,4.0022
atg,1963,4.1108
atg,1964,4.2213
atg,1965,4.3319
atg,1966,4.4436
atg,1967,4.5542
atg,1968,4.6658
atg,1969,4.7764
atg,1970,4.886
atg,1971,5.296
atg,1972,5.7718
atg,1973,6.38
atg,1974,6.7254
atg,1975,6.4708
atg,1976,5.9846
atg,1977,6.5104
atg,1978,6.8245
atg,1979,7.6487
atg,1980,8.257
atg,1981,8.763
atg,1982,8.8892
atg,1983,9.5914
atg,1984,10.4083
atg,1985,11.3244
atg,1986,12.4032
atg,1987,13.6218
atg,1988,14.7799
atg,1989,15.6428
atg,1990,16.13
atg,1991,16.2625
atg,1992,16.1686
atg,1993,16.6851
atg,1994,17.4206
atg,1995,16.3053
atg,1996,17.0106
atg,1997,17.5584
atg,1998,18.007
atg,1999,18.3116
atg,2000,19.1046
atg,2001,17.9527
atg,2002,17.887
atg,2003,18.7332
atg,2004,19.5584
atg,2005,20.536
atg,2006,22.799
atg,2007,24.5299
atg,2008,24.1335
atg,2009,20.9158
atg,2010,18.995
atg,2011,18.3669
atg,2012,18.7446
atg,2013,18.4066
atg,2014,18.8886
atg,2015,19.4009
atg,2016,20.2596
atg,2017,20.6998
atg,2018,22.0311
atg,2019,22.8596
atg,2020,18.633
atg,2021,17.815
atg,2022,19.6482
atg,2023,20.5882
atg,2024,21.5053
atg,2025,22.0478
atg,2026,22.4047
atg,2027,22.774
atg,2028,23.1621
atg,2029,23.5742
atg,2030,24.0124
atg,2031,24.4788
atg,2032,24.9702
atg,2033,25.4825
atg,2034,26.0146
atg,2035,26.5634
atg,2036,27.1258
atg,2037,27.7007
atg,2038,28.2881
atg,2039,28.889
atg,2040,29.5025
atg,2041,30.1285
atg,2042,30.7681
atg,2043,31.4212
atg,2044,32.0889
atg,2045,32.7702
atg,2046,33.4651
atg,2047,34.1756
atg,2048,34.9018
atg,2049,35.6425
atg,2050,36.399
aus,1800,1.1905
aus,1801,1.1983
aus,1802,1.2048
aus,1803,1.2113
aus,1804,1.2192
aus,1805,1.2257
aus,1806,1.2322
aus,1807,1.2387
aus,1808,1.2465
aus,1809,1.2531
aus,1810,1.2609
aus,1811,1.2557
aus,1812,1.2504
aus,1813,1.2452
aus,1814,1.2387
aus,1815,1.2335
aus,1816,1.2283
aus,1817,1.2218
aus,1818,1.2165
aus,1819,1.21
aus,1820,1.2387
aus,1821,1.2504
aus,1822,1.287
aus,1823,1.3287
aus,1824,1.4043
aus,1825,1.4721
aus,1826,1.4982
aus,1827,1.5451
aus,1828,1.5855
aus,1829,1.6703
aus,1830,2.0276
aus,1831,2.0967
aus,1832,2.141
aus,1833,2.1514
aus,1834,2.261
aus,1835,2.7369
aus,1836,2.6887
aus,1837,2.8203
aus,1838,2.7851
aus,1839,2.5987
aus,1840,3.2845
aus,1841,2.8008
aus,1842,2.5557
aus,1843,2.9625
aus,1844,3.368
aus,1845,3.4645
aus,1846,3.8296
aus,1847,4.4307
aus,1848,5.0709
aus,1849,5.007
aus,1850,4.7214
aus,1851,5.6029
aus,1852,6.5717
aus,1853,7.195
aus,1854,6.3018
aus,1855,5.981
aus,1856,7.298
aus,1857,6.44
aus,1858,5.4907
aus,1859,7.0906
aus,1860,6.9185
aus,1861,6.8142
aus,1862,6.5508
aus,1863,6.526
aus,1864,6.9224
aus,1865,6.603
aus,1866,6.7973
aus,1867,7.4323
aus,1868,7.5444
aus,1869,7.3971
aus,1870,7.8234
aus,1871,7.8873
aus,1872,8.4923
aus,1873,9.1404
aus,1874,9.1678
aus,1875,9.8914
aus,1876,9.5785
aus,1877,9.6476
aus,1878,10.2239
aus,1879,10.0518
aus,1880,10.2435
aus,1881,10.649
aus,1882,9.7115
aus,1883,10.6972
aus,1884,10.2891
aus,1885,10.5708
aus,1886,10.3478
aus,1887,11.0728
aus,1888,10.7663
aus,1889,11.3479
aus,1890,10.6568
aus,1891,11.1549
aus,1892,9.5498
aus,1893,8.8626
aus,1894,9.0022
aus,1895,8.3359
aus,1896,8.8092
aus,1897,8.1755
aus,1898,9.3008
aus,1899,9.1795
aus,1900,9.5941
aus,1901,9.1769
aus,1902,9.1391
aus,1903,9.7441
aus,1904,10.267
aus,1905,10.2357
aus,1906,10.7742
aus,1907,11.035
aus,1908,11.2188
aus,1909,11.9073
aus,1910,12.4549
aus,1911,12.2019
aus,1912,12.1863
aus,1913,12.3271
aus,1914,12.0168
aus,1915,11.7065
aus,1916,11.6595
aus,1917,11.4535
aus,1918,11.0024
aus,1919,11.2736
aus,1920,11.3935
aus,1921,11.7391
aus,1922,12.1055
aus,1923,12.4119
aus,1924,12.9504
aus,1925,13.2738
aus,1926,13.322
aus,1927,13.2529
aus,1928,13.0325
aus,1929,12.5814
aus,1930,11.254
aus,1931,10.4078
aus,1932,10.9098
aus,1933,11.5748
aus,1934,12.0963
aus,1935,12.7131
aus,1936,13.1851
aus,1937,13.7353
aus,1938,14.0704
aus,1939,13.974
aus,1940,14.7393
aus,1941,16.2271
aus,1942,17.9404
aus,1943,18.4138
aus,1944,17.5988
aus,1945,16.5361
aus,1946,15.7642
aus,1947,15.9298
aus,1948,16.6535
aus,1949,17.3002
aus,1950,17.7188
aus,1951,17.9457
aus,1952,17.7318
aus,1953,17.9404
aus,1954,18.625
aus,1955,19.1883
aus,1956,19.3826
aus,1957,19.3382
aus,1958,19.8533
aus,1959,20.6252
aus,1960,21.015
aus,1961,20.6786
aus,1962,21.564
aus,1963,22.4467
aus,1964,23.5107
aus,1965,24.2253
aus,1966,24.43
aus,1967,25.5944
aus,1968,26.5749
aus,1969,27.5502
aus,1970,28.6429
aus,1971,29.2662
aus,1972,29.5282
aus,1973,30.6444
aus,1974,30.8895
aus,1975,31.3185
aus,1976,32.2325
aus,1977,32.1895
aus,1978,32.7098
aus,1979,34.0059
aus,1980,34.2119
aus,1981,34.7895
aus,1982,35.7949
aus,1983,36.3441
aus,1984,36.2165
aus,1985,35.9479
aus,1986,36.3509
aus,1987,36.4088
aus,1988,36.5907
aus,1989,36.9445
aus,1990,36.9896
aus,1991,35.8969
aus,1992,35.3037
aus,1993,34.6166
aus,1994,33.9807
aus,1995,34.0188
aus,1996,34.5992
aus,1997,35.1257
aus,1998,36.2591
aus,1999,37.6403
aus,2000,38.6035
aus,2001,39.194
aus,2002,39.6804
aus,2003,40.4196
aus,2004,43.9922
aus,2005,46.8096
aus,2006,48.398
aus,2007,52.8557
aus,2008,55.6228
aus,2009,54.6583
aus,2010,55.4226
aus,2011,57.4712
aus,2012,58.4522
aus,2013,58.4794
aus,2014,59.2482
aus,2015,59.772
aus,2016,60.4572
aus,2017,60.7933
aus,2018,61.5651
aus,2019,61.7065
aus,2020,59.7736
aus,2021,62.3507
aus,2022,63.6107
aus,2023,64.3085
aus,2024,64.9677
aus,2025,65.6803
aus,2026,66.4552
aus,2027,67.2761
aus,2028,68.1791
aus,2029,69.1903
aus,2030,70.3234
aus,2031,71.5771
aus,2032,72.9403
aus,2033,74.3968
aus,2034,75.9279
aus,2035,77.5162
aus,2036,79.153
aus,2037,80.8296
aus,2038,82.5448
aus,2039,84.2973
aus,2040,86.0871
aus,2041,87.9142
aus,2042,89.7811
aus,2043,91.6866
aus,2044,93.6331
aus,2045,95.6219
aus,2046,97.6517
aus,2047,99.7251
aus,2048,101.842
aus,2049,104.0037
aus,2050,106.2114
aut,1800,2.7715
aut,1801,2.7822
aut,1802,2.7943
aut,1803,2.805
aut,1804,2.8171
aut,1805,2.8265
aut,1806,2.8386
aut,1807,2.8507
aut,1808,2.8614
aut,1809,2.8735
aut,1810,2.8856
aut,1811,2.8963
aut,1812,2.9084
aut,1813,2.9191
aut,1814,2.9312
aut,1815,2.9419
aut,1816,2.954
aut,1817,2.9648
aut,1818,2.9755
aut,1819,2.9862
aut,1820,2.9956
aut,1821,3.0386
aut,1822,3.0802
aut,1823,3.1231
aut,1824,3.1674
aut,1825,3.2117
aut,1826,3.256
aut,1827,3.3016
aut,1828,3.3486
aut,1829,3.3942
aut,1830,3.4425
aut,1831,3.4694
aut,1832,3.4976
aut,1833,3.5258
aut,1834,3.5539
aut,1835,3.5821
aut,1836,3.6103
aut,1837,3.6398
aut,1838,3.6694
aut,1839,3.6989
aut,1840,3.7284
aut,1841,3.7593
aut,1842,3.7915
aut,1843,3.8251
aut,1844,3.8573
aut,1845,3.8908
aut,1846,3.923
aut,1847,3.9566
aut,1848,3.9915
aut,1849,4.025
aut,1850,4.0599
aut,1851,4.0908
aut,1852,4.1203
aut,1853,4.1512
aut,1854,4.1834
aut,1855,4.2143
aut,1856,4.2465
aut,1857,4.2774
aut,1858,4.3096
aut,1859,4.3418
aut,1860,4.3753
aut,1861,4.3955
aut,1862,4.4156
aut,1863,4.4371
aut,1864,4.4572
aut,1865,4.4787
aut,1866,4.5001
aut,1867,4.5203
aut,1868,4.5417
aut,1869,4.5632
aut,1870,4.5847
aut,1871,4.8692
aut,1872,4.8625
aut,1873,4.7068
aut,1874,4.8746
aut,1875,4.8545
aut,1876,4.9216
aut,1877,5.045
aut,1878,5.1672
aut,1879,5.088
aut,1880,5.1162
aut,1881,5.2772
aut,1882,5.2652
aut,1883,5.4356
aut,1884,5.5309
aut,1885,5.4504
aut,1886,5.5806
aut,1887,5.9147
aut,1888,5.853
aut,1889,5.7497
aut,1890,6.0114
aut,1891,6.1671
aut,1892,6.2382
aut,1893,6.2127
aut,1894,6.508
aut,1895,6.614
aut,1896,6.6449
aut,1897,6.7173
aut,1898,7.0247
aut,1899,7.1012
aut,1900,7.0918
aut,1901,7.0462
aut,1902,7.2461
aut,1903,7.2367
aut,1904,7.2743
aut,1905,7.6031
aut,1906,7.8138
aut,1907,8.2138
aut,1908,8.1695
aut,1909,8.0608
aut,1910,8.0944
aut,1911,8.2796
aut,1912,8.6245
aut,1913,8.5252
aut,1914,7.0757
aut,1915,6.5281
aut,1916,6.4664
aut,1917,6.363
aut,1918,6.2879
aut,1919,5.5591
aut,1920,5.9349
aut,1921,6.52
aut,1922,7.0797
aut,1923,6.9925
aut,1924,7.783
aut,1925,8.2849
aut,1926,8.3977
aut,1927,8.6245
aut,1928,8.9976
aut,1929,9.1009
aut,1930,8.8231
aut,1931,8.0903
aut,1932,7.2341
aut,1933,6.971
aut,1934,7.018
aut,1935,7.1535
aut,1936,7.3696
aut,1937,7.7655
aut,1938,8.7574
aut,1939,10.078
aut,1940,9.7425
aut,1941,10.376
aut,1942,9.8002
aut,1943,10.0029
aut,1944,10.2163
aut,1945,4.2451
aut,1946,4.8129
aut,1947,5.3296
aut,1948,6.8019
aut,1949,8.1024
aut,1950,9.1184
aut,1951,9.7425
aut,1952,9.7599
aut,1953,10.1787
aut,1954,11.2081
aut,1955,12.4321
aut,1956,13.2803
aut,1957,14.0641
aut,1958,14.5352
aut,1959,14.8882
aut,1960,16.0397
aut,1961,16.9175
aut,1962,17.3429
aut,1963,18.0569
aut,1964,19.1481
aut,1965,19.7051
aut,1966,20.8083
aut,1967,21.4284
aut,1968,22.4162
aut,1969,23.9019
aut,1970,25.6842
aut,1971,27.0559
aut,1972,28.7577
aut,1973,30.1911
aut,1974,31.5319
aut,1975,31.7037
aut,1976,33.4256
aut,1977,35.1986
aut,1978,35.322
aut,1979,37.5459
aut,1980,38.6545
aut,1981,38.778
aut,1982,39.4954
aut,1983,41.709
aut,1984,40.8242
aut,1985,41.5439
aut,1986,42.428
aut,1987,43.4264
aut,1988,44.0412
aut,1989,44.9087
aut,1990,45.8953
aut,1991,46.4796
aut,1992,47.1888
aut,1993,46.9673
aut,1994,47.4743
aut,1995,40.4751
aut,1996,44.9388
aut,1997,45.4409
aut,1998,46.3901
aut,1999,47.1653
aut,2000,48.19
aut,2001,48.672
aut,2002,48.7742
aut,2003,49.4546
aut,2004,52.19
aut,2005,49.88
aut,2006,51.0645
aut,2007,53.1842
aut,2008,54.0737
aut,2009,55.996
aut,2010,56.5621
aut,2011,55.5015
aut,2012,54.2327
aut,2013,56.8898
aut,2014,56.0128
aut,2015,55.8029
aut,2016,58.3306
aut,2017,57.5503
aut,2018,58.1532
aut,2019,58.4054
aut,2020,54.2973
aut,2021,55.9057
aut,2022,57.8529
aut,2023,58.889
aut,2024,59.7678
aut,2025,60.5412
aut,2026,61.3241
aut,2027,62.1476
aut,2028,63.0409
aut,2029,64.0249
aut,2030,65.11
aut,2031,66.2973
aut,2032,67.5784
aut,2033,68.9377
aut,2034,70.3616
aut,2035,71.8366
aut,2036,73.3543
aut,2037,74.9086
aut,2038,76.4982
aut,2039,78.1223
aut,2040,79.7807
aut,2041,81.4746
aut,2042,83.2039
aut,2043,84.9708
aut,2044,86.7741
aut,2045,88.6171
aut,2046,90.4976
aut,2047,92.4197
aut,2048,94.3815
aut,2049,96.385
aut,2050,98.4312
aze,1800,1.621
aze,1801,1.621
aze,1802,1.621
aze,1803,1.621
aze,1804,1.621
aze,1805,1.6247
aze,1806,1.6247
aze,1807,1.6247
aze,1808,1.6247
aze,1809,1.6247
aze,1810,1.6266
aze,1811,1.6266
aze,1812,1.6266
aze,1813,1.6266
aze,1814,1.6266
aze,1815,1.6285
aze,1816,1.6285
aze,1817,1.6285
aze,1818,1.6285
aze,1819,1.6285
aze,1820,1.6304
aze,1821,1.6378
aze,1822,1.6472
aze,1823,1.6566
aze,1824,1.6659
aze,1825,1.6734
aze,1826,1.6846
aze,1827,1.6921
aze,1828,1.7034
aze,1829,1.7127
aze,1830,1.7221
aze,1831,1.7314
aze,1832,1.7408
aze,1833,1.752
aze,1834,1.7595
aze,1835,1.7707
aze,1836,1.7801
aze,1837,1.7895
aze,1838,1.8007
aze,1839,1.8101
aze,1840,1.8213
aze,1841,1.8288
aze,1842,1.84
aze,1843,1.8494
aze,1844,1.8606
aze,1845,1.8718
aze,1846,1.8812
aze,1847,1.8924
aze,1848,1.9018
aze,1849,1.913
aze,1850,1.9224
aze,1851,1.9336
aze,1852,1.9448
aze,1853,1.9542
aze,1854,1.9654
aze,1855,1.9785
aze,1856,1.9879
aze,1857,1.9991
aze,1858,2.0085
aze,1859,2.0216
aze,1860,2.0328
aze,1861,2.0422
aze,1862,2.0553
aze,1863,2.0665
aze,1864,2.0777
aze,1865,2.089
aze,1866,2.1021
aze,1867,2.1114
aze,1868,2.1245
aze,1869,2.1376
aze,1870,2.147
aze,1871,2.1601
aze,1872,2.1732
aze,1873,2.1825
aze,1874,2.1956
aze,1875,2.2087
aze,1876,2.22
aze,1877,2.2331
aze,1878,2.2462
aze,1879,2.2555
aze,1880,2.2686
aze,1881,2.2817
aze,1882,2.293
aze,1883,2.308
aze,1884,2.3211
aze,1885,2.3342
aze,1886,2.2406
aze,1887,2.6187
aze,1888,2.5176
aze,1889,2.3379
aze,1890,2.3267
aze,1891,2.1301
aze,1892,2.3285
aze,1893,2.6393
aze,1894,2.9968
aze,1895,2.7703
aze,1896,3.0492
aze,1897,2.9968
aze,1898,3.0735
aze,1899,3.2588
aze,1900,3.1858
aze,1901,3.2626
