country,time,c_checkgvt_idea
phl,1992,-0.00594
phl,1993,-2.08397
phl,1994,0.4741
phl,1995,-0.4552
phl,1996,0.34059
phl,1997,-0.13065
phl,1998,-0.7505
phl,1999,1.59711
phl,2000,1.01678
phl,2001,-0.19247
phl,2002,-0.67171
phl,2003,-0.38591
phl,2004,-2.64293
phl,2005,0.45339
phl,2006,0.01712
phl,2007,1.2603
phl,2008,-0.34376
phl,2009,-0.80136
phl,2010,2.54672
phl,2011,0.76592
phl,2012,-0.4454
phl,2013,0.84091
phl,2014,0.38141
phl,2015,-0.24235
phl,2016,-6.05527
phl,2017,-1.83799
phl,2018,-2.49893
phl,2019,-1.44081
png,1976,0.25544
png,1977,0.03232
png,1978,-0.25091
png,1979,0.39974
png,1980,0.04981
png,1981,0.37385
png,1982,-0.36085
png,1983,0.01421
png,1984,0.00273
png,1985,0.29964
png,1986,-0.34806
png,1987,0.10184
png,1988,0.05596
png,1989,-0.24751
png,1990,0.28
png,1991,-0.38379
png,1992,-0.15289
png,1993,0.48069
png,1994,-0.08427
png,1995,-0.59734
png,1996,0.19107
png,1997,0.23303
png,1998,0.25907
png,1999,-0.07217
png,2000,-0.0627
png,2001,-0.46598
png,2002,0.43351
png,2003,0.16421
png,2004,-0.53081
png,2005,-0.04429
png,2006,0.12679
png,2007,0.65327
png,2008,-0.79478
png,2009,0.1754
png,2010,-0.05415
png,2011,-0.99647
png,2012,-0.11253
png,2013,0.48835
png,2014,-0.44781
png,2015,-0.45126
png,2016,-0.08399
png,2017,0.12817
png,2018,0.8481
png,2019,-0.21755
pol,1976,0.07502
pol,1977,-0.31044
pol,1978,0.36845
pol,1979,-0.45494
pol,1980,4.45668
pol,1981,-0.68286
pol,1982,-2.98209
pol,1983,0.41679
pol,1984,-0.84615
pol,1985,0.45425
pol,1986,-0.38502
pol,1987,0.8151
pol,1988,3.81308
pol,1989,24.47492
pol,1990,16.25872
pol,1991,0.78408
pol,1992,4.28306
pol,1993,-0.66821
pol,1994,1.3897
pol,1995,-0.47219
pol,1996,0.0485
pol,1997,0.53769
pol,1998,0.65508
pol,1999,0.9932
pol,2000,0.13632
pol,2001,0.06755
pol,2002,1.36577
pol,2003,0.15759
pol,2004,-0.87868
pol,2005,0.52028
pol,2006,-2.07038
pol,2007,0.26114
pol,2008,1.92686
pol,2009,0.11325
pol,2010,-0.68782
pol,2011,0.87542
pol,2012,-0.35129
pol,2013,0.06978
pol,2014,-0.64509
pol,2015,-1.26634
pol,2016,-17.1054
pol,2017,-2.82383
pol,2018,-0.94468
pol,2019,-2.53174
prk,1976,0.00088
prk,1977,0.17092
prk,1978,0.03028
prk,1979,-0.29179
prk,1980,0.50792
prk,1981,1.08519
prk,1982,-1.2396
prk,1983,-0.52495
prk,1984,1.41496
prk,1985,-1.16113
prk,1986,0.72087
prk,1987,0.83944
prk,1988,-1.37997
prk,1989,0.98136
prk,1990,0.42772
prk,1991,-0.58737
prk,1992,0.81802
prk,1993,-1.55856
prk,1994,0.49585
prk,1995,0.07338
prk,1996,-0.05703
prk,1997,-0.61266
prk,1998,0.61436
prk,1999,-0.16663
prk,2000,0.29346
prk,2001,-0.29459
prk,2002,0.25337
prk,2003,0.06483
prk,2004,-0.15737
prk,2005,-0.43938
prk,2006,0.45757
prk,2007,-0.34715
prk,2008,0.5027
prk,2009,-0.05996
prk,2010,-0.31245
prk,2011,0.38343
prk,2012,0.02183
prk,2013,0.68876
prk,2014,-0.25856
prk,2015,0.36996
prk,2016,0.50404
prk,2017,-1.18932
prk,2018,0.19098
prk,2019,0.1254
prt,1976,76.32052
prt,1977,5.10259
prt,1978,-0.14669
prt,1979,0.62064
prt,1980,-0.44203
prt,1981,0.35066
prt,1982,0.43481
prt,1983,0.15453
prt,1984,0.3972
prt,1985,0.01318
prt,1986,0.59783
prt,1987,0.01899
prt,1988,-0.15118
prt,1989,-0.29074
prt,1990,0.32829
prt,1991,-0.17228
prt,1992,0.25773
prt,1993,-0.26955
prt,1994,0.0852
prt,1995,1.19782
prt,1996,-0.02436
prt,1997,0.46803
prt,1998,0.04701
prt,1999,-0.19109
prt,2000,-0.55626
prt,2001,-0.06742
prt,2002,0.29067
prt,2003,-0.1976
prt,2004,0.61538
prt,2005,-0.64918
prt,2006,0.2988
prt,2007,0.21651
prt,2008,-0.01554
prt,2009,-0.85839
prt,2010,-0.3515
prt,2011,1.4769
prt,2012,0.42571
prt,2013,0.97319
prt,2014,0.35932
prt,2015,-2.38644
prt,2016,-1.18753
prt,2017,2.91783
prt,2018,-0.22693
prt,2019,-4.39724
pry,1976,0.33301
pry,1977,-0.13399
pry,1978,0.10697
pry,1979,-0.261
pry,1980,0.21905
pry,1981,0.72818
pry,1982,-1.14523
pry,1983,0.1355
pry,1984,0.54237
pry,1985,1.15097
pry,1986,0.86081
pry,1987,3.13768
pry,1988,-0.92555
pry,1989,6.10381
pry,1990,14.23028
pry,1991,-0.18702
pry,1992,11.80778
pry,1993,-2.33836
pry,1994,0.69756
pry,1995,0.48568
pry,1996,0.35293
pry,1997,0.24277
pry,1998,-0.9551
pry,1999,-0.10165
pry,2000,1.11852
pry,2001,-0.39448
pry,2002,-0.23803
pry,2003,-0.20252
pry,2004,0.80377
pry,2005,-0.03656
pry,2006,0.51385
pry,2007,1.47201
pry,2008,5.00097
pry,2009,-0.02087
pry,2010,-0.10717
pry,2011,-0.09039
pry,2012,-1.01924
pry,2013,-6.21986
pry,2014,-0.21185
pry,2015,0.06816
pry,2016,2.00448
pry,2017,-0.88459
pry,2018,0.26711
pry,2019,0.36862
qat,1976,0.53721
qat,1977,-0.15087
qat,1978,-0.14593
qat,1979,0.06282
qat,1980,-0.32856
qat,1981,0.11243
qat,1982,-0.29457
qat,1983,0.28925
qat,1984,-0.15676
qat,1985,0.11574
qat,1986,0.03419
qat,1987,0.22511
qat,1988,0.048
qat,1989,-0.26282
qat,1990,-0.0679
qat,1991,-0.04358
qat,1992,0.33551
qat,1993,0.04719
qat,1994,-0.23106
qat,1995,0.48632
qat,1996,1.13448
qat,1997,1.20277
qat,1998,-0.7035
qat,1999,0.67791
qat,2000,-0.36133
qat,2001,0.2416
qat,2002,-0.58039
qat,2003,0.51091
qat,2004,-0.218
qat,2005,-0.03837
qat,2006,-0.63474
qat,2007,0.48181
qat,2008,0.45001
qat,2009,-0.46768
qat,2010,-0.02047
qat,2011,0.15414
qat,2012,-0.34259
qat,2013,-0.21658
qat,2014,-0.16837
qat,2015,0.02648
qat,2016,-0.56781
qat,2017,-0.28441
qat,2018,1.18277
qat,2019,-1.60989
rou,1976,0.18324
rou,1977,-0.4824
rou,1978,-0.20251
rou,1979,0.11341
rou,1980,-0.3437
rou,1981,1.03135
rou,1982,-0.267
rou,1983,-0.67404
rou,1984,0.27826
rou,1985,-0.22864
rou,1986,0.05417
rou,1987,-0.10587
rou,1988,0.39953
rou,1989,0.06207
rou,1990,30.97305
rou,1991,3.09467
rou,1992,3.36634
rou,1993,0.74217
rou,1994,-0.01157
rou,1995,0.19484
rou,1996,1.60049
rou,1997,2.64898
rou,1998,-0.61053
rou,1999,-0.32545
rou,2000,-1.07263
rou,2001,-1.8858
rou,2002,0.29333
rou,2003,-0.26632
rou,2004,1.90416
rou,2005,3.96383
rou,2006,-0.50917
rou,2007,2.17118
rou,2008,1.76399
rou,2009,0.55583
rou,2010,1.31377
rou,2011,0.04401
rou,2012,-2.69571
rou,2013,3.64374
rou,2014,1.93035
rou,2015,0.78937
rou,2016,-1.89787
rou,2017,-12.23734
rou,2018,-3.04248
rou,2019,3.93027
rus,1976,0.16794
rus,1977,0.21228
rus,1978,0.24409
rus,1979,-0.3058
rus,1980,2.72899
rus,1981,0.17228
rus,1982,-0.01782
rus,1983,-0.19485
rus,1984,0.33385
rus,1985,-0.36429
rus,1986,4.23111
rus,1987,9.68366
rus,1988,-0.12513
rus,1989,5.56955
rus,1990,8.36141
rus,1991,5.35353
rus,1992,8.70621
rus,1993,-5.30276
rus,1994,4.75549
rus,1995,0.74707
rus,1996,0.14178
rus,1997,-0.58467
rus,1998,-0.64521
rus,1999,0.49913
rus,2000,-8.87883
rus,2001,-3.43184
rus,2002,-2.57722
rus,2003,0.45031
rus,2004,-2.42196
rus,2005,-0.58133
rus,2006,0.15258
rus,2007,-0.5446
rus,2008,-1.20183
rus,2009,0.52055
rus,2010,-0.32947
rus,2011,-0.3715
rus,2012,-0.79648
rus,2013,-1.92513
rus,2014,-1.66424
rus,2015,0.1921
rus,2016,-1.22397
rus,2017,0.923
rus,2018,-0.71213
rus,2019,-0.21963
rwa,1976,-0.19089
rwa,1977,-0.62643
rwa,1978,5.08564
rwa,1979,0.63086
rwa,1980,0.29948
rwa,1981,-0.68121
rwa,1982,8.10699
rwa,1983,-0.22334
rwa,1984,-0.47016
rwa,1985,-0.62081
rwa,1986,0.69207
rwa,1987,0.10976
rwa,1988,1.10539
rwa,1989,-0.29449
rwa,1990,5.93233
rwa,1991,4.03397
rwa,1992,-0.07962
rwa,1993,-14.5372
rwa,1994,-5.33287
rwa,1995,-4.15417
rwa,1996,-0.16275
rwa,1997,0.44747
rwa,1998,-0.07791
rwa,1999,1.03812
rwa,2000,0.51222
rwa,2001,0.11659
rwa,2002,0.69646
rwa,2003,12.17192
rwa,2004,-0.56655
rwa,2005,-0.68405
rwa,2006,0.34522
rwa,2007,0.48134
rwa,2008,-0.28401
rwa,2009,0.84493
rwa,2010,-0.85384
rwa,2011,-0.5702
rwa,2012,0.44106
rwa,2013,-0.8394
rwa,2014,0.41848
rwa,2015,-0.24981
rwa,2016,0.74257
rwa,2017,-2.25979
rwa,2018,0.30991
rwa,2019,-1.13775
sau,1976,0.05516
sau,1977,0.23413
sau,1978,-0.25974
sau,1979,1.47247
sau,1980,0.31112
sau,1981,0.47239
sau,1982,-0.32732
sau,1983,-1.90695
sau,1984,1.143
sau,1985,-0.27377
sau,1986,-0.00816
sau,1987,-0.1736
sau,1988,0.30517
sau,1989,-0.47691
sau,1990,0.14256
sau,1991,-0.29557
sau,1992,0.47966
sau,1993,1.77074
sau,1994,0.30623
sau,1995,-0.78431
sau,1996,0.96965
sau,1997,-0.1372
sau,1998,-0.05681
sau,1999,0.09299
sau,2000,-0.30876
sau,2001,0.49139
sau,2002,-0.13574
sau,2003,-0.00629
sau,2004,-0.07324
sau,2005,0.64353
sau,2006,0.93538
sau,2007,-0.48772
sau,2008,0.7937
sau,2009,0.2158
sau,2010,-0.23101
sau,2011,0.60951
sau,2012,-0.48247
sau,2013,-0.316
sau,2014,0.82103
sau,2015,-0.14349
sau,2016,-0.42726
sau,2017,-0.19414
sau,2018,0.05509
sau,2019,0.68453
sdn,1976,-0.35539
sdn,1977,-0.18081
sdn,1978,0.8129
sdn,1979,0.62521
sdn,1980,1.40671
sdn,1981,-0.76296
sdn,1982,-9.75207
sdn,1983,9.31226
sdn,1984,1.65631
sdn,1985,9.97662
sdn,1986,9.67769
sdn,1987,-0.06764
sdn,1988,0.02068
sdn,1989,-23.58758
sdn,1990,-19.22011
sdn,1991,-0.33072
sdn,1992,0.31038
sdn,1993,0.10022
sdn,1994,-0.40635
sdn,1995,0.38797
sdn,1996,9.21095
sdn,1997,-0.24923
sdn,1998,-0.50179
sdn,1999,-4.07184
sdn,2000,9.96197
sdn,2001,1.31181
sdn,2002,-0.04679
sdn,2003,1.73931
sdn,2004,1.36947
sdn,2005,8.17883
sdn,2006,0.37667
sdn,2007,-0.56328
sdn,2008,0.22381
sdn,2009,-0.61446
sdn,2010,-0.22229
sdn,2011,-2.05151
sdn,2012,0.03185
sdn,2013,0.67323
sdn,2014,0.09262
sdn,2015,-0.05216
sdn,2016,1.24849
sdn,2017,2.17736
sdn,2018,-0.40165
sdn,2019,-5.16392
sen,1976,1.50358
sen,1977,-0.16043
sen,1978,-0.23622
sen,1979,0.12394
sen,1980,1.37336
sen,1981,6.46893
sen,1982,0.14554
sen,1983,0.51309
sen,1984,-0.22529
sen,1985,-0.42765
sen,1986,0.29916
sen,1987,-0.28628
sen,1988,0.67015
sen,1989,0.45106
sen,1990,1.09013
sen,1991,-0.28688
sen,1992,-0.02635
sen,1993,1.26951
sen,1994,0.65011
sen,1995,1.15793
sen,1996,0.32112
sen,1997,-0.10219
sen,1998,0.03532
sen,1999,0.05765
sen,2000,0.27887
sen,2001,0.33121
sen,2002,1.0679
sen,2003,0.03258
sen,2004,-0.06059
sen,2005,0.61507
sen,2006,-0.80993
sen,2007,0.4914
sen,2008,-0.1188
sen,2009,-1.02667
sen,2010,0.98763
sen,2011,0.20701
sen,2012,0.18674
sen,2013,3.07794
sen,2014,-0.06099
sen,2015,-0.36873
sen,2016,-0.488
sen,2017,2.48582
sen,2018,-1.43192
sen,2019,-3.06646
sgp,1976,-1.15922
sgp,1977,0.56199
sgp,1978,-0.57066
sgp,1979,0.45012
sgp,1980,0.85462
sgp,1981,-0.02509
sgp,1982,0.16308
sgp,1983,-0.12373
sgp,1984,1.01887
sgp,1985,0.37348
sgp,1986,-0.06625
sgp,1987,-1.04394
sgp,1988,-0.04156
sgp,1989,0.33749
sgp,1990,-0.12837
sgp,1991,-0.26807
sgp,1992,0.56396
sgp,1993,-0.75274
sgp,1994,-0.62949
sgp,1995,0.91417
sgp,1996,0.22159
sgp,1997,-0.09006
sgp,1998,0.07118
sgp,1999,0.14165
sgp,2000,2.62905
sgp,2001,-0.31405
sgp,2002,-0.25226
sgp,2003,0.25025
sgp,2004,0.10421
sgp,2005,0.90135
sgp,2006,-0.83968
sgp,2007,-0.40242
sgp,2008,-0.28647
sgp,2009,0.33868
sgp,2010,-0.23435
sgp,2011,0.83175
sgp,2012,0.22565
sgp,2013,0.2157
sgp,2014,-0.29368
sgp,2015,0.05577
sgp,2016,-0.09506
sgp,2017,2.75225
sgp,2018,-1.13277
sgp,2019,2.99416
sle,1976,0.23131
sle,1977,-0.58295
sle,1978,-0.96042
sle,1979,-0.35755
sle,1980,-0.94686
sle,1981,0.69308
sle,1982,0.3487
sle,1983,-0.61173
sle,1984,-0.34622
sle,1985,0.21966
sle,1986,2.1489
sle,1987,-0.27325
sle,1988,-0.25257
sle,1989,0.31153
sle,1990,0.59518
sle,1991,-2.5706
sle,1992,-3.4051
sle,1993,-4.45549
sle,1994,0.63031
sle,1995,-0.36835
sle,1996,17.8605
sle,1997,-46.50627
sle,1998,34.06755
sle,1999,-0.31096
sle,2000,0.19422
sle,2001,0.82198
sle,2002,18.63406
sle,2003,1.04241
sle,2004,-0.5058
sle,2005,-0.99577
sle,2006,0.5217
sle,2007,-0.69364
sle,2008,-0.29578
sle,2009,0.04369
sle,2010,-0.67852
sle,2011,0.1661
sle,2012,-0.8537
sle,2013,-0.51449
sle,2014,0.16477
sle,2015,-0.13191
sle,2016,-0.6826
sle,2017,3.52325
sle,2018,0.29185
sle,2019,2.99106
slv,1976,-0.38932
slv,1977,-0.02761
slv,1978,-0.97707
slv,1979,-29.48018
slv,1980,23.82794
slv,1981,0.14897
slv,1982,-23.97691
slv,1983,26.10508
slv,1984,16.31596
slv,1985,-1.82906
slv,1986,0.38289
slv,1987,-0.73437
slv,1988,0.12873
slv,1989,0.5742
slv,1990,-0.43626
slv,1991,-0.00231
slv,1992,1.3331
slv,1993,5.38778
slv,1994,0.34841
slv,1995,0.93327
slv,1996,0.35305
slv,1997,0.54045
slv,1998,0.75043
slv,1999,-0.08658
slv,2000,3.70029
slv,2001,-0.15378
slv,2002,0.75013
slv,2003,0.07404
slv,2004,-0.41647
slv,2005,0.77707
slv,2006,-0.91091
slv,2007,-0.11388
slv,2008,0.68546
slv,2009,4.73478
slv,2010,1.79652
slv,2011,-0.30598
slv,2012,0.77322
slv,2013,0.63259
slv,2014,-0.21533
slv,2015,-0.23958
slv,2016,1.58669
slv,2017,-0.59792
slv,2018,-1.20057
slv,2019,0.02409
som,1976,0.15151
som,1977,0.13865
som,1978,-0.39057
som,1979,11.95279
som,1980,-1.13648
som,1981,0.01649
som,1982,-0.20235
som,1983,0.20018
som,1984,0.22702
som,1985,0.37178
som,1986,-0.24702
som,1987,-0.40698
som,1988,-0.48002
som,1989,0.58385
som,1990,1.56177
som,1991,5.74985
som,1992,-6.75123
som,1993,-0.32352
som,1994,1.6198
som,1995,0.01675
som,1996,0.26211
som,1997,-0.50027
som,1998,0.61536
som,1999,-0.42793
som,2000,1.95773
som,2001,-0.55134
som,2002,0.41744
som,2003,-0.28275
som,2004,1.01286
som,2005,2.57253
som,2006,0.17005
som,2007,0.36128
som,2008,-0.06577
som,2009,0.27567
som,2010,0.49372
som,2011,0.0392
som,2012,2.84464
som,2013,4.34299
som,2014,-1.92043
som,2015,0.05126
som,2016,-2.21012
som,2017,20.92776
som,2018,-19.16295
som,2019,-2.1039
srb,1976,-0.19221
srb,1977,0.24258
srb,1978,0.05091
srb,1979,0.26432
srb,1980,-0.34068
srb,1981,4.41225
srb,1982,-0.15371
srb,1983,0.14107
srb,1984,-0.38379
srb,1985,0.32371
srb,1986,-0.08775
srb,1987,-0.03367
srb,1988,-0.64064
srb,1989,-0.71805
srb,1990,7.73344
srb,1991,-10.75346
srb,1992,7.45706
srb,1993,5.61904
srb,1994,-0.16239
srb,1995,0.37348
srb,1996,0.24694
srb,1997,0.0616
srb,1998,0.02263
srb,1999,0.51584
srb,2000,15.76436
srb,2001,9.62098
srb,2002,0.0692
srb,2003,0.53506
srb,2004,0.68922
srb,2005,-0.87063
srb,2006,0.55509
srb,2007,0.94276
srb,2008,-0.94232
srb,2009,0.04318
srb,2010,-1.74499
srb,2011,0.08523
srb,2012,-2.03594
srb,2013,-10.56419
srb,2014,0.27706
srb,2015,-1.7985
srb,2016,-0.43558
srb,2017,-2.36731
srb,2018,-0.167
srb,2019,-1.20822
ssd,2012,0.0608
ssd,2013,-6.93086
ssd,2014,-0.13262
ssd,2015,-0.56016
ssd,2016,-5.38468
ssd,2017,3.86205
ssd,2018,-6.5974
ssd,2019,2.99101
svk,1994,13.64677
svk,1995,0.04168
svk,1996,-0.62278
svk,1997,0.38228
svk,1998,6.86046
svk,1999,7.23116
svk,2000,0.27367
svk,2001,0.25594
svk,2002,0.75556
svk,2003,-0.02691
svk,2004,-0.36385
svk,2005,-0.41713
svk,2006,0.15226
svk,2007,0.10698
svk,2008,-0.56853
svk,2009,0.18584
svk,2010,2.00058
svk,2011,-0.97371
svk,2012,0.47199
svk,2013,-1.27643
svk,2014,-0.38627
svk,2015,0.1466
svk,2016,0.19812
svk,2017,0.81459
svk,2018,0.25234
svk,2019,2.16818
svn,1992,4.24612
svn,1993,-0.24339
svn,1994,0.61062
svn,1995,-0.95021
svn,1996,1.18884
svn,1997,-1.13135
svn,1998,-1.25019
svn,1999,1.58485
svn,2000,-2.46702
svn,2001,1.35306
svn,2002,-0.2761
svn,2003,0.45674
svn,2004,-2.72023
svn,2005,0.36071
svn,2006,0.1262
svn,2007,0.02489
svn,2008,-1.0034
svn,2009,7.72412
svn,2010,0.09846
svn,2011,-1.20376
svn,2012,-2.16482
svn,2013,1.02009
svn,2014,2.32936
svn,2015,1.76393
svn,2016,-0.3502
svn,2017,-5.0262
svn,2018,-1.86187
svn,2019,-3.56498
swe,1976,0.169
swe,1977,-0.17949
swe,1978,0.00619
swe,1979,0.06295
swe,1980,0.24508
swe,1981,0.13467
swe,1982,-0.40473
swe,1983,0.19209
swe,1984,0.10984
swe,1985,0.87181
swe,1986,-0.14438
swe,1987,0.27965
swe,1988,0.18523
swe,1989,-0.31793
swe,1990,-0.23994
swe,1991,0.33428
swe,1992,0.2763
swe,1993,-0.55422
swe,1994,0.34094
swe,1995,0.07625
swe,1996,-0.1059
swe,1997,-0.03484
swe,1998,0.1085
swe,1999,-0.35177
swe,2000,-0.41864
swe,2001,0.12731
swe,2002,0.26598
swe,2003,-0.44754
swe,2004,0.42709
swe,2005,-0.54717
swe,2006,0.79513
swe,2007,-0.49616
swe,2008,0.70338
swe,2009,-0.65636
swe,2010,2.04406
swe,2011,-0.33584
swe,2012,3.89456
swe,2013,0.12433
swe,2014,0.41308
swe,2015,-2.97812
swe,2016,0.13738
swe,2017,-1.27183
swe,2018,2.68431
swe,2019,-4.21109
swz,1976,0.05038
swz,1977,0.08954
swz,1978,11.86459
swz,1979,0.72699
swz,1980,-0.36109
swz,1981,0.95119
swz,1982,0.22333
swz,1983,-0.58739
swz,1984,0.24185
swz,1985,-0.17247
swz,1986,-0.47851
swz,1987,0.08282
swz,1988,-1.9904
swz,1989,0.49595
swz,1990,0.04328
swz,1991,-0.05595
swz,1992,0.40373
swz,1993,0.22504
swz,1994,0.27226
swz,1995,-0.10295
swz,1996,-0.06379
swz,1997,0.32661
swz,1998,-0.51708
swz,1999,-0.30083
swz,2000,0.4734
swz,2001,-0.17805
swz,2002,0.40825
swz,2003,-0.0639
swz,2004,-0.20642
swz,2005,1.00944
swz,2006,-0.2756
swz,2007,0.0537
swz,2008,-0.10419
swz,2009,0.2927
swz,2010,-0.31771
swz,2011,0.24952
swz,2012,-0.14936
swz,2013,2.72675
swz,2014,-0.581
swz,2015,0.3939
swz,2016,0.19445
swz,2017,-0.38279
swz,2018,1.58735
swz,2019,0.01364
syr,1976,-0.15693
syr,1977,-0.11955
syr,1978,-0.03129
syr,1979,0.27484
syr,1980,-1.6939
syr,1981,0.42221
syr,1982,-0.51011
syr,1983,-0.31521
syr,1984,0.43482
syr,1985,-0.12728
syr,1986,0.24226
syr,1987,-1.65449
syr,1988,0.52623
syr,1989,-0.36606
syr,1990,0.76367
syr,1991,0.42946
syr,1992,0.16616
syr,1993,0.31856
syr,1994,-0.50142
syr,1995,0.50657
syr,1996,-0.24459
syr,1997,-0.28894
syr,1998,0.54009
syr,1999,-0.49032
syr,2000,9.37868
syr,2001,1.06244
syr,2002,-0.48083
syr,2003,0.79058
syr,2004,-0.104
syr,2005,0.67058
syr,2006,-0.48814
syr,2007,-0.00903
syr,2008,-0.20319
syr,2009,0.48778
syr,2010,-0.25801
syr,2011,-2.57619
syr,2012,-3.0756
syr,2013,-9.74969
syr,2014,1.14216
syr,2015,-0.25096
syr,2016,-0.31857
syr,2017,0.60454
syr,2018,-0.41111
syr,2019,2.60411
tcd,1976,-5.13553
tcd,1977,-0.39542
tcd,1978,0.95663
tcd,1979,-0.08498
tcd,1980,-4.44461
tcd,1981,0.3614
tcd,1982,-3.23272
tcd,1983,0.30692
tcd,1984,0.37033
tcd,1985,-1.46126
tcd,1986,0.75905
tcd,1987,-0.42574
tcd,1988,0.15015
tcd,1989,0.37752
tcd,1990,22.2876
tcd,1991,-3.4557
tcd,1992,-1.0224
tcd,1993,-1.51548
tcd,1994,-0.33712
tcd,1995,-0.25088
tcd,1996,9.90208
tcd,1997,-0.47733
tcd,1998,-0.51843
tcd,1999,0.51334
tcd,2000,0.45117
tcd,2001,0.18389
tcd,2002,0.10614
tcd,2003,-0.2995
tcd,2004,1.40915
tcd,2005,-0.87792
tcd,2006,-0.73309
tcd,2007,0.4652
tcd,2008,0.16906
tcd,2009,-0.20514
tcd,2010,2.25101
tcd,2011,-0.29013
tcd,2012,-0.29008
tcd,2013,-0.76751
tcd,2014,-0.19563
tcd,2015,-0.00767
tcd,2016,-0.40029
tcd,2017,-0.47762
tcd,2018,-1.91729
tcd,2019,1.71287
tgo,1976,-0.02292
tgo,1977,0.76451
tgo,1978,-0.36839
tgo,1979,4.32876
tgo,1980,4.45375
tgo,1981,0.21215
tgo,1982,0.23306
tgo,1983,-0.18558
tgo,1984,-0.55911
tgo,1985,-0.03533
tgo,1986,0.35457
tgo,1987,0.06955
tgo,1988,0.24251
tgo,1989,0.15161
tgo,1990,-0.77521
tgo,1991,14.96242
tgo,1992,4.89478
tgo,1993,2.06318
tgo,1994,-1.00422
tgo,1995,0.63303
tgo,1996,-0.02228
tgo,1997,0.36964
tgo,1998,-0.36527
tgo,1999,1.15671
tgo,2000,1.67408
tgo,2001,-0.44498
tgo,2002,-0.21562
tgo,2003,0.70846
tgo,2004,-0.13642
tgo,2005,0.45945
tgo,2006,6.39659
tgo,2007,0.37699
tgo,2008,1.63367
tgo,2009,0.12515
tgo,2010,-0.92003
tgo,2011,0.76951
tgo,2012,0.43231
tgo,2013,-2.38901
tgo,2014,-0.28251
tgo,2015,1.01661
tgo,2016,0.53492
tgo,2017,-1.81277
tgo,2018,2.3768
tgo,2019,-3.35201
tha,1976,-10.46991
tha,1977,-4.23855
tha,1978,1.78959
tha,1979,9.72824
tha,1980,5.09978
tha,1981,-1.33358
tha,1982,0.30881
tha,1983,0.39586
tha,1984,0.84944
tha,1985,-0.48616
tha,1986,0.3325
tha,1987,-0.00466
tha,1988,2.55064
tha,1989,0.41389
tha,1990,0.46481
tha,1991,-13.37606
tha,1992,19.12723
tha,1993,2.34258
tha,1994,-0.25754
tha,1995,0.54892
tha,1996,-1.73105
tha,1997,1.0596
tha,1998,1.76234
tha,1999,-0.13408
tha,2000,-0.08332
tha,2001,-1.36312
tha,2002,0.33436
tha,2003,-1.72283
tha,2004,0.42224
tha,2005,-0.49227
tha,2006,-2.78086
tha,2007,-1.134
tha,2008,9.4595
tha,2009,-1.21208
tha,2010,-2.05515
tha,2011,2.78999
tha,2012,2.99105
tha,2013,-6.31275
tha,2014,-19.11175
tha,2015,-1.62407
tha,2016,0.01211
tha,2017,-0.17036
tha,2018,1.14321
tha,2019,9.20236
tjk,1992,-10.53048
tjk,1993,-7.34575
tjk,1994,-0.28817
tjk,1995,-0.06847
tjk,1996,-0.64617
tjk,1997,1.12344
tjk,1998,1.8128
tjk,1999,1.58511
tjk,2000,3.23298
tjk,2001,1.46733
tjk,2002,1.33814
tjk,2003,0.36543
tjk,2004,0.21369
tjk,2005,-2.73903
tjk,2006,-0.25121
tjk,2007,0.27001
tjk,2008,-0.04838
tjk,2009,0.27766
tjk,2010,-1.27764
tjk,2011,0.19063
tjk,2012,-0.0455
tjk,2013,-4.59349
tjk,2014,0.02322
tjk,2015,0.01788
tjk,2016,1.12893
tjk,2017,-2.72212
tjk,2018,3.72956
tjk,2019,-2.3574
tkm,1992,-3.55843
tkm,1993,-2.05256
tkm,1994,-0.05967
tkm,1995,-0.31703
tkm,1996,0.34454
tkm,1997,-2.89081
tkm,1998,-0.36197
tkm,1999,0.40017
tkm,2000,-0.29003
tkm,2001,-0.1888
tkm,2002,0.28236
tkm,2003,0.11247
tkm,2004,-0.18593
tkm,2005,0.44218
tkm,2006,-0.19298
tkm,2007,-0.10451
tkm,2008,-0.73724
tkm,2009,-0.26177
tkm,2010,0.22209
tkm,2011,-0.01304
tkm,2012,-0.27153
tkm,2013,2.5936
tkm,2014,0.05583
tkm,2015,-0.10737
tkm,2016,-0.47093
tkm,2017,1.69859
tkm,2018,3.72902
tkm,2019,5.37215
tls,2003,-1.93073
tls,2004,0.89301
tls,2005,-2.84462
tls,2006,-0.79118
tls,2007,2.23593
tls,2008,-0.03147
tls,2009,0.54645
tls,2010,0.11183
tls,2011,-0.53691
tls,2012,-0.03084
tls,2013,1.60118
tls,2014,-0.52586
tls,2015,-0.02554
tls,2016,-1.97981
tls,2017,-1.77178
tls,2018,2.56117
tls,2019,-0.26603
tto,1976,0.57745
tto,1977,0.63246
tto,1978,0.26728
tto,1979,-0.03842
tto,1980,-0.23648
tto,1981,0.94766
tto,1982,0.36812
tto,1983,-0.27926
tto,1984,0.22073
tto,1985,-0.02416
tto,1986,1.33056
tto,1987,1.25459
tto,1988,0.22579
tto,1989,-0.24921
tto,1990,-0.10577
tto,1991,0.81617
tto,1992,0.11011
tto,1993,0.20274
tto,1994,-0.09844
tto,1995,0.07588
tto,1996,-0.89028
tto,1997,-0.24369
tto,1998,0.49601
tto,1999,-0.74936
tto,2000,1.4732
tto,2001,-0.09384
tto,2002,-0.10213
tto,2003,1.7267
