country,time,isuffrage_idea
rou,1982,93.01325
rou,1983,93.01325
rou,1984,93.01325
rou,1985,93.07827
rou,1986,93.07827
rou,1987,93.07827
rou,1988,93.07827
rou,1989,93.07827
rou,1990,88.12203
rou,1991,88.12203
rou,1992,87.997
rou,1993,87.997
rou,1994,87.997
rou,1995,87.997
rou,1996,88.18705
rou,1997,88.18705
rou,1998,88.18705
rou,1999,88.18705
rou,2000,88.11203
rou,2001,88.11203
rou,2002,88.11203
rou,2003,88.11203
rou,2004,88.09702
rou,2005,88.09702
rou,2006,88.09702
rou,2007,88.09702
rou,2008,90.06752
rou,2009,90.06252
rou,2010,90.06252
rou,2011,90.06252
rou,2012,91.31283
rou,2013,91.31283
rou,2014,92.09802
rou,2015,92.09802
rou,2016,95.47387
rou,2017,95.47387
rou,2018,95.47387
rou,2019,96.28407
rus,1975,92.50813
rus,1976,92.50813
rus,1977,92.50813
rus,1978,92.50813
rus,1979,92.64316
rus,1980,92.64316
rus,1981,92.64316
rus,1982,92.64316
rus,1983,92.64316
rus,1984,92.62816
rus,1985,92.62816
rus,1986,92.62816
rus,1987,92.62816
rus,1988,92.62816
rus,1989,92.50313
rus,1990,94.3936
rus,1991,94.7937
rus,1992,94.7937
rus,1993,89.29232
rus,1994,89.29232
rus,1995,89.40235
rus,1996,89.40235
rus,1997,89.40235
rus,1998,89.40235
rus,1999,89.30233
rus,2000,89.30233
rus,2001,89.30233
rus,2002,89.30233
rus,2003,89.40735
rus,2004,89.40735
rus,2005,89.40735
rus,2006,89.40735
rus,2007,86.27157
rus,2008,86.27157
rus,2009,86.27157
rus,2010,86.27157
rus,2011,85.64641
rus,2012,86.11653
rus,2013,86.11653
rus,2014,86.11653
rus,2015,86.11653
rus,2016,84.16104
rus,2017,84.16104
rus,2018,87.79195
rus,2019,87.79195
rwa,1975,0
rwa,1976,0
rwa,1977,0
rwa,1978,85.89147
rwa,1979,85.89147
rwa,1980,85.89147
rwa,1981,86.98175
rwa,1982,86.98175
rwa,1983,87.27182
rwa,1984,87.27182
rwa,1985,87.27182
rwa,1986,87.27182
rwa,1987,87.27182
rwa,1988,88.42211
rwa,1989,88.42211
rwa,1990,88.42211
rwa,1991,88.42211
rwa,1992,88.42211
rwa,1993,0
rwa,1994,0
rwa,1995,0
rwa,1996,0
rwa,1997,0
rwa,1998,0
rwa,1999,0
rwa,2000,0
rwa,2001,0
rwa,2002,0
rwa,2003,88.50713
rwa,2004,88.50713
rwa,2005,88.50713
rwa,2006,88.50713
rwa,2007,88.50713
rwa,2008,90.98275
rwa,2009,90.98275
rwa,2010,90.61265
rwa,2011,90.61265
rwa,2012,90.61265
rwa,2013,89.41735
rwa,2014,89.41735
rwa,2015,89.41735
rwa,2016,89.41735
rwa,2017,86.29657
rwa,2018,86.27157
rwa,2019,86.27157
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,0
sau,2012,0
sau,2013,0
sau,2014,0
sau,2015,0
sau,2016,0
sau,2017,0
sau,2018,0
sau,2019,0
sdn,1975,81.07027
sdn,1976,81.07027
sdn,1977,81.56039
sdn,1978,81.5904
sdn,1979,81.5904
sdn,1980,81.62041
sdn,1981,81.5904
sdn,1982,0
sdn,1983,83.46087
sdn,1984,83.46087
sdn,1985,83.46087
sdn,1986,85.24631
sdn,1987,85.24631
sdn,1988,85.24631
sdn,1989,85.24631
sdn,1990,0
sdn,1991,0
sdn,1992,0
sdn,1993,0
sdn,1994,0
sdn,1995,0
sdn,1996,79.93498
sdn,1997,79.93498
sdn,1998,79.93498
sdn,1999,79.93498
sdn,2000,80.58515
sdn,2001,80.58515
sdn,2002,80.58515
sdn,2003,80.58515
sdn,2004,80.58515
sdn,2005,80.58515
sdn,2006,80.58515
sdn,2007,80.58515
sdn,2008,80.58515
sdn,2009,80.58515
sdn,2010,82.4156
sdn,2011,82.4156
sdn,2012,82.4156
sdn,2013,82.4156
sdn,2014,82.4156
sdn,2015,86.4066
sdn,2016,86.4066
sdn,2017,86.4066
sdn,2018,86.4066
sdn,2019,0
sen,1975,79.75494
sen,1976,79.75494
sen,1977,79.75494
sen,1978,87.48687
sen,1979,87.48687
sen,1980,87.48687
sen,1981,87.48687
sen,1982,87.48687
sen,1983,89.23731
sen,1984,89.23731
sen,1985,89.23731
sen,1986,89.23731
sen,1987,89.23731
sen,1988,89.50738
sen,1989,89.50738
sen,1990,89.50738
sen,1991,89.50738
sen,1992,89.50738
sen,1993,95.82896
sen,1994,95.82896
sen,1995,95.82896
sen,1996,95.82896
sen,1997,95.82896
sen,1998,95.89397
sen,1999,95.89397
sen,2000,94.14854
sen,2001,95.28882
sen,2002,95.28882
sen,2003,95.28882
sen,2004,95.28882
sen,2005,95.28882
sen,2006,95.28882
sen,2007,92.8132
sen,2008,92.8132
sen,2009,92.8132
sen,2010,92.8132
sen,2011,92.8132
sen,2012,93.69842
sen,2013,93.69842
sen,2014,93.69842
sen,2015,93.69842
sen,2016,93.69842
sen,2017,86.63166
sen,2018,86.63166
sen,2019,88.30208
sgp,1975,91.11278
sgp,1976,91.15279
sgp,1977,91.15279
sgp,1978,91.15279
sgp,1979,91.15279
sgp,1980,96.56914
sgp,1981,96.56914
sgp,1982,96.56914
sgp,1983,96.56914
sgp,1984,96.7942
sgp,1985,96.7942
sgp,1986,96.7942
sgp,1987,96.7942
sgp,1988,96.91423
sgp,1989,96.91423
sgp,1990,96.91423
sgp,1991,96.83921
sgp,1992,96.83921
sgp,1993,96.70418
sgp,1994,96.70418
sgp,1995,96.70418
sgp,1996,96.70418
sgp,1997,96.69917
sgp,1998,96.69917
sgp,1999,96.69917
sgp,2000,96.69917
sgp,2001,96.66917
sgp,2002,96.66917
sgp,2003,96.66917
sgp,2004,96.66917
sgp,2005,96.66917
sgp,2006,97.44936
sgp,2007,97.44936
sgp,2008,97.44936
sgp,2009,97.44936
sgp,2010,97.44936
sgp,2011,97.36934
sgp,2012,97.36934
sgp,2013,97.36934
sgp,2014,97.36934
sgp,2015,97.49437
sgp,2016,97.49437
sgp,2017,97.1943
sgp,2018,97.1943
sgp,2019,97.1943
sle,1975,80.84521
sle,1976,80.84521
sle,1977,80.8002
sle,1978,80.8002
sle,1979,80.8002
sle,1980,80.8002
sle,1981,80.8002
sle,1982,80.21005
sle,1983,80.21005
sle,1984,80.21005
sle,1985,80.15004
sle,1986,80.15004
sle,1987,80.15004
sle,1988,80.15004
sle,1989,80.15004
sle,1990,80.15004
sle,1991,80.15004
sle,1992,80.15004
sle,1993,0
sle,1994,0
sle,1995,0
sle,1996,87.38685
sle,1997,87.38685
sle,1998,0
sle,1999,0
sle,2000,0
sle,2001,0
sle,2002,87.22681
sle,2003,87.22681
sle,2004,87.22681
sle,2005,87.22681
sle,2006,87.22681
sle,2007,87.76694
sle,2008,87.76694
sle,2009,87.76694
sle,2010,87.76694
sle,2011,87.76694
sle,2012,91.06777
sle,2013,91.06777
sle,2014,91.06777
sle,2015,91.06777
sle,2016,91.06777
sle,2017,91.06777
sle,2018,91.52288
sle,2019,91.52288
slv,1975,76.60915
slv,1976,76.47412
slv,1977,76.47412
slv,1978,76.58915
slv,1979,76.58915
slv,1980,0
slv,1981,0
slv,1982,75.37384
slv,1983,0
slv,1984,73.94849
slv,1985,75.12878
slv,1986,75.12878
slv,1987,75.12878
slv,1988,78.17454
slv,1989,78.17454
slv,1990,78.17454
slv,1991,77.46437
slv,1992,77.46437
slv,1993,77.46437
slv,1994,83.78095
slv,1995,83.78095
slv,1996,83.78095
slv,1997,84.29607
slv,1998,84.29607
slv,1999,84.52113
slv,2000,84.49112
slv,2001,84.49112
slv,2002,84.49112
slv,2003,84.74619
slv,2004,84.7912
slv,2005,84.7912
slv,2006,85.39635
slv,2007,85.39635
slv,2008,85.39635
slv,2009,86.29157
slv,2010,86.29157
slv,2011,86.29157
slv,2012,85.6014
slv,2013,85.6014
slv,2014,88.7922
slv,2015,88.75219
slv,2016,88.75219
slv,2017,88.75219
slv,2018,88.44211
slv,2019,88.44211
som,1975,0
som,1976,0
som,1977,0
som,1978,0
som,1979,69.65741
som,1980,69.65741
som,1981,69.65741
som,1982,69.65741
som,1983,69.65741
som,1984,69.66242
som,1985,69.66242
som,1986,69.67242
som,1987,69.67242
som,1988,69.67242
som,1989,69.67242
som,1990,69.67242
som,1991,69.67242
som,1992,0
som,1993,0
som,1994,0
som,1995,0
som,1996,0
som,1997,0
som,1998,0
som,1999,0
som,2000,0
som,2001,0
som,2002,0
som,2003,0
som,2004,0
som,2005,0
som,2006,0
som,2007,0
som,2008,0
som,2009,0
som,2010,0
som,2011,0
som,2012,0
som,2013,0
som,2014,0
som,2015,0
som,2016,0
som,2017,4.85951
som,2018,0
som,2019,0
srb,1975,82.54564
srb,1976,82.54564
srb,1977,82.54564
srb,1978,82.54564
srb,1979,82.54564
srb,1980,82.54564
srb,1981,82.54564
srb,1982,82.54564
srb,1983,82.54564
srb,1984,82.54564
srb,1985,82.54564
srb,1986,82.54564
srb,1987,82.54564
srb,1988,82.54564
srb,1989,82.54564
srb,1990,82.54564
srb,1991,0
srb,1992,86.77669
srb,1993,86.77669
srb,1994,86.77669
srb,1995,86.77669
srb,1996,88.95724
srb,1997,88.95724
srb,1998,88.95724
srb,1999,88.95724
srb,2000,89.6124
srb,2001,89.6124
srb,2002,92.20305
srb,2003,92.27307
srb,2004,92.76819
srb,2005,92.76819
srb,2006,92.76819
srb,2007,91.66292
srb,2008,91.76294
srb,2009,91.76294
srb,2010,91.76294
srb,2011,91.76294
srb,2012,91.71793
srb,2013,91.71793
srb,2014,91.6179
srb,2015,91.6179
srb,2016,90.09752
srb,2017,88.56714
srb,2018,88.56714
srb,2019,88.56714
ssd,2011,0
ssd,2012,0
ssd,2013,0
ssd,2014,0
ssd,2015,0
ssd,2016,0
ssd,2017,0
ssd,2018,0
ssd,2019,0
svk,1993,0
svk,1994,95.31883
svk,1995,95.31883
svk,1996,95.31883
svk,1997,95.31883
svk,1998,95.29882
svk,1999,95.29882
svk,2000,95.29882
svk,2001,95.29882
svk,2002,95.30883
svk,2003,95.30883
svk,2004,95.24881
svk,2005,95.24881
svk,2006,96.13403
svk,2007,96.13403
svk,2008,96.13403
svk,2009,95.96899
svk,2010,96.009
svk,2011,96.009
svk,2012,96.29907
svk,2013,96.29907
svk,2014,95.999
svk,2015,95.999
svk,2016,96.06402
svk,2017,96.06402
svk,2018,96.06402
svk,2019,95.09877
svn,1991,95.33383
svn,1992,95.66392
svn,1993,95.66392
svn,1994,95.66392
svn,1995,95.66392
svn,1996,95.6039
svn,1997,95.5939
svn,1998,95.5939
svn,1999,95.5939
svn,2000,95.66892
svn,2001,95.66892
svn,2002,95.63891
svn,2003,95.63891
svn,2004,95.43886
svn,2005,95.43886
svn,2006,95.43886
svn,2007,96.55914
svn,2008,96.56414
svn,2009,96.56414
svn,2010,96.56414
svn,2011,96.74419
svn,2012,96.72918
svn,2013,96.72918
svn,2014,96.46912
svn,2015,96.46912
svn,2016,96.46912
svn,2017,96.64916
svn,2018,96.70918
svn,2019,96.70918
swe,1975,96.91423
swe,1976,96.96924
swe,1977,96.96924
swe,1978,96.96924
swe,1979,96.25906
swe,1980,96.25906
swe,1981,96.25906
swe,1982,96.47912
swe,1983,96.47912
swe,1984,96.47912
swe,1985,96.25906
swe,1986,96.25906
swe,1987,96.25906
swe,1988,96.53913
swe,1989,96.53913
swe,1990,96.53913
swe,1991,96.36909
swe,1992,96.36909
swe,1993,96.36909
swe,1994,96.73418
swe,1995,96.73418
swe,1996,96.73418
swe,1997,96.73418
swe,1998,96.18905
swe,1999,96.18905
swe,2000,96.18905
swe,2001,96.18905
swe,2002,96.87922
swe,2003,96.87922
swe,2004,96.87922
swe,2005,96.87922
swe,2006,97.56939
swe,2007,97.56939
swe,2008,97.56939
swe,2009,97.56939
swe,2010,97.73443
swe,2011,97.73443
swe,2012,97.73443
swe,2013,97.73443
swe,2014,97.81445
swe,2015,97.81445
swe,2016,97.81445
swe,2017,97.81445
swe,2018,97.37434
swe,2019,97.37434
swz,1975,0
swz,1976,0
swz,1977,0
swz,1978,91.23281
swz,1979,91.23281
swz,1980,91.23281
swz,1981,91.23281
swz,1982,91.23281
swz,1983,84.69117
swz,1984,84.69117
swz,1985,84.69117
swz,1986,84.69117
swz,1987,84.67617
swz,1988,84.67617
swz,1989,84.67617
swz,1990,84.67617
swz,1991,84.67617
swz,1992,84.67617
swz,1993,82.69067
swz,1994,82.69067
swz,1995,82.69067
swz,1996,82.69067
swz,1997,82.69067
swz,1998,84.66117
swz,1999,84.66117
swz,2000,84.66117
swz,2001,84.66117
swz,2002,84.66117
swz,2003,82.71568
swz,2004,82.71568
swz,2005,82.71568
swz,2006,82.71568
swz,2007,82.71568
swz,2008,85.03126
swz,2009,85.03126
swz,2010,85.03126
swz,2011,85.03126
swz,2012,85.03126
swz,2013,85.22131
swz,2014,85.22131
swz,2015,85.22131
swz,2016,85.22131
swz,2017,85.22131
swz,2018,88.8022
swz,2019,88.8022
syr,1975,77.88447
syr,1976,77.88447
syr,1977,77.9895
syr,1978,77.9895
syr,1979,77.9895
syr,1980,77.9895
syr,1981,77.94449
syr,1982,77.94449
syr,1983,77.94449
syr,1984,77.94449
syr,1985,77.79445
syr,1986,77.79445
syr,1987,77.79445
syr,1988,77.79445
syr,1989,77.79445
syr,1990,77.94449
syr,1991,77.94449
syr,1992,77.94449
syr,1993,77.94449
syr,1994,77.9995
syr,1995,77.9995
syr,1996,77.9995
syr,1997,77.9995
syr,1998,77.90448
syr,1999,77.90448
syr,2000,77.90448
syr,2001,77.90448
syr,2002,77.90448
syr,2003,77.94949
syr,2004,77.94949
syr,2005,77.94949
syr,2006,77.94949
syr,2007,76.05901
syr,2008,76.05901
syr,2009,76.05901
syr,2010,76.05901
syr,2011,76.05901
syr,2012,76.50913
syr,2013,0
syr,2014,0
syr,2015,0
syr,2016,0
syr,2017,0
syr,2018,0
syr,2019,0
tcd,1975,84.73118
tcd,1976,0
tcd,1977,0
tcd,1978,0
tcd,1979,0
tcd,1980,0
tcd,1981,0
tcd,1982,0
tcd,1983,0
tcd,1984,0
tcd,1985,0
tcd,1986,0
tcd,1987,0
tcd,1988,0
tcd,1989,0
tcd,1990,80.3851
tcd,1991,0
tcd,1992,0
tcd,1993,0
tcd,1994,0
tcd,1995,0
tcd,1996,83.24081
tcd,1997,83.24081
tcd,1998,83.24081
tcd,1999,83.24081
tcd,2000,83.24081
tcd,2001,78.98475
tcd,2002,78.98475
tcd,2003,78.98475
tcd,2004,78.98475
tcd,2005,78.98475
tcd,2006,79.13978
tcd,2007,79.13978
tcd,2008,79.13978
tcd,2009,79.13978
tcd,2010,79.13978
tcd,2011,79.72993
tcd,2012,79.72993
tcd,2013,79.72993
tcd,2014,79.72993
tcd,2015,79.72993
tcd,2016,82.24556
tcd,2017,82.24556
tcd,2018,82.24556
tcd,2019,82.24556
tgo,1975,0
tgo,1976,0
tgo,1977,0
tgo,1978,0
tgo,1979,75.92898
tgo,1980,75.92898
tgo,1981,75.92898
tgo,1982,75.92898
tgo,1983,75.92898
tgo,1984,75.92898
tgo,1985,75.92898
tgo,1986,75.92898
tgo,1987,75.92898
tgo,1988,75.92898
tgo,1989,75.92898
tgo,1990,75.93398
tgo,1991,75.93398
tgo,1992,75.93398
tgo,1993,85.62641
tgo,1994,85.91648
tgo,1995,85.91648
tgo,1996,85.91648
tgo,1997,85.91648
tgo,1998,84.17604
tgo,1999,84.17604
tgo,2000,84.17604
tgo,2001,84.17604
tgo,2002,84.27607
tgo,2003,85.36634
tgo,2004,85.36634
tgo,2005,84.3911
tgo,2006,84.3911
tgo,2007,90.27257
tgo,2008,90.27257
tgo,2009,90.27257
tgo,2010,88.26707
tgo,2011,88.26707
tgo,2012,88.26707
tgo,2013,92.56314
tgo,2014,92.56314
tgo,2015,92.48812
tgo,2016,92.48812
tgo,2017,92.48812
tgo,2018,84.91623
tgo,2019,84.91623
tha,1975,80.56214
tha,1976,80.65216
tha,1977,0
tha,1978,0
tha,1979,79.6119
tha,1980,79.6119
tha,1981,79.6119
tha,1982,79.6119
tha,1983,80.98225
tha,1984,80.98225
tha,1985,80.98225
tha,1986,80.87222
tha,1987,80.87222
tha,1988,81.72243
tha,1989,81.72243
tha,1990,81.72243
tha,1991,0
tha,1992,81.23231
tha,1993,81.23231
tha,1994,81.23231
tha,1995,81.69242
tha,1996,81.68242
tha,1997,81.68242
tha,1998,81.68242
tha,1999,81.68242
tha,2000,81.68242
tha,2001,82.28757
tha,2002,82.28757
tha,2003,82.28757
tha,2004,82.28757
tha,2005,82.07252
tha,2006,82.07252
tha,2007,80.24206
tha,2008,80.24206
tha,2009,80.24206
tha,2010,80.24206
tha,2011,82.51743
tha,2012,82.51743
tha,2013,82.51743
tha,2014,79.2116
tha,2015,79.2116
tha,2016,79.2116
tha,2017,79.2116
tha,2018,79.2116
tha,2019,82.54407
tjk,1991,83.09077
tjk,1992,83.09077
tjk,1993,83.09077
tjk,1994,80.88022
tjk,1995,80.88022
tjk,1996,80.88022
tjk,1997,80.88022
tjk,1998,80.88022
tjk,1999,82.33558
tjk,2000,80.99025
tjk,2001,80.99025
tjk,2002,80.99025
tjk,2003,80.99025
tjk,2004,80.99025
tjk,2005,80.34509
tjk,2006,80.3801
tjk,2007,80.3801
tjk,2008,80.3801
tjk,2009,80.3801
tjk,2010,81.01025
tjk,2011,81.01025
tjk,2012,81.01025
tjk,2013,79.91998
tjk,2014,79.91998
tjk,2015,78.7997
tjk,2016,78.7997
tjk,2017,78.7997
tjk,2018,78.7997
tjk,2019,78.7997
tkm,1992,82.12553
tkm,1993,82.12553
tkm,1994,82.10053
tkm,1995,82.10053
tkm,1996,82.10053
tkm,1997,82.10053
tkm,1998,82.21555
tkm,1999,82.21055
tkm,2000,82.21055
tkm,2001,82.21055
tkm,2002,82.21055
tkm,2003,82.21055
tkm,2004,82.47062
tkm,2005,82.47062
tkm,2006,82.47062
tkm,2007,82.44561
tkm,2008,82.4056
tkm,2009,82.4056
tkm,2010,82.4056
tkm,2011,82.4056
tkm,2012,82.48562
tkm,2013,82.45561
tkm,2014,82.45561
tkm,2015,82.45561
tkm,2016,82.45561
tkm,2017,82.90573
tkm,2018,82.96574
tkm,2019,82.96574
tls,2002,86.71668
tls,2003,86.71668
tls,2004,86.71668
tls,2005,86.71668
tls,2006,86.71668
tls,2007,91.1878
tls,2008,91.1878
tls,2009,91.1878
tls,2010,91.1878
tls,2011,91.1878
tls,2012,91.30283
tls,2013,91.30283
tls,2014,91.30283
tls,2015,91.30283
tls,2016,91.30283
tls,2017,92.76319
tls,2018,92.33808
tls,2019,92.33808
tto,1975,86.3966
tto,1976,86.28657
tto,1977,86.28657
tto,1978,86.28657
tto,1979,86.28657
tto,1980,86.28657
tto,1981,87.09177
tto,1982,87.09177
tto,1983,87.09177
tto,1984,87.09177
tto,1985,87.09177
tto,1986,88.09202
tto,1987,88.09202
tto,1988,88.09202
tto,1989,88.09202
tto,1990,88.09202
tto,1991,95.28382
tto,1992,95.28382
tto,1993,95.28382
tto,1994,95.28382
tto,1995,95.17379
tto,1996,95.17379
tto,1997,95.17379
tto,1998,95.17379
tto,1999,95.17379
tto,2000,90.16754
tto,2001,90.46762
tto,2002,95.15379
tto,2003,95.15379
tto,2004,95.15379
tto,2005,95.15379
tto,2006,95.15379
tto,2007,95.85896
tto,2008,95.85896
tto,2009,95.85896
tto,2010,95.52888
tto,2011,95.52888
tto,2012,95.52888
tto,2013,95.52888
tto,2014,95.52888
tto,2015,94.96374
tto,2016,94.96374
tto,2017,94.96374
tto,2018,94.96374
tto,2019,94.96374
tun,1975,75.44886
tun,1976,75.44886
tun,1977,75.44886
tun,1978,75.44886
tun,1979,75.5989
tun,1980,75.5989
tun,1981,77.05926
tun,1982,77.05926
tun,1983,77.05926
tun,1984,77.05926
tun,1985,77.05926
tun,1986,78.65466
tun,1987,0
tun,1988,0
tun,1989,79.91498
tun,1990,79.91498
tun,1991,79.91498
tun,1992,79.91498
tun,1993,79.91498
tun,1994,80.57014
tun,1995,80.57014
tun,1996,80.57014
tun,1997,80.57014
tun,1998,80.57014
tun,1999,80.60515
tun,2000,80.60515
tun,2001,80.60515
tun,2002,80.60515
tun,2003,80.60515
tun,2004,80.63516
tun,2005,80.63516
tun,2006,80.63516
tun,2007,80.63516
tun,2008,80.63516
tun,2009,79.52488
tun,2010,79.52488
tun,2011,90.17254
tun,2012,90.17254
tun,2013,90.17254
tun,2014,89.62741
tun,2015,89.62741
tun,2016,89.62741
tun,2017,89.62741
tun,2018,89.62741
tun,2019,91.77794
tur,1975,89.14229
tur,1976,89.14229
tur,1977,89.08727
tur,1978,89.08727
tur,1979,89.08727
tur,1980,89.08727
tur,1981,0
tur,1982,0
tur,1983,89.74744
tur,1984,89.74744
tur,1985,89.74744
tur,1986,89.74744
tur,1987,96.60415
tur,1988,96.60415
tur,1989,96.60415
tur,1990,96.60415
tur,1991,96.67917
tur,1992,96.67917
tur,1993,96.67917
tur,1994,96.67917
tur,1995,96.7842
tur,1996,96.7842
tur,1997,96.7842
tur,1998,96.7842
tur,1999,96.74919
tur,2000,96.74919
tur,2001,96.74919
tur,2002,96.61915
tur,2003,96.61915
tur,2004,96.61915
tur,2005,96.61915
tur,2006,96.61915
tur,2007,96.56414
tur,2008,96.56414
tur,2009,96.56414
tur,2010,96.56414
tur,2011,96.61915
tur,2012,96.61915
tur,2013,96.61915
tur,2014,94.18355
tur,2015,92.68817
tur,2016,92.68817
tur,2017,92.68817
tur,2018,87.93198
tur,2019,87.93198
twn,1975,89.5974
twn,1976,89.5974
twn,1977,89.5974
twn,1978,89.5974
twn,1979,89.5974
twn,1980,90.10253
twn,1981,90.10253
twn,1982,90.10253
twn,1983,90.10753
twn,1984,90.10753
twn,1985,90.10753
twn,1986,90.36259
twn,1987,90.36259
twn,1988,90.36259
twn,1989,92.75319
twn,1990,92.75319
twn,1991,96.75419
twn,1992,96.75419
twn,1993,96.75419
twn,1994,96.75419
twn,1995,96.56414
twn,1996,96.62416
twn,1997,96.62416
twn,1998,96.72918
twn,1999,96.72918
twn,2000,96.73418
twn,2001,96.70918
twn,2002,96.70918
twn,2003,96.70918
twn,2004,96.10403
twn,2005,93.81845
twn,2006,93.81845
twn,2007,93.81845
twn,2008,93.81345
twn,2009,93.81345
twn,2010,93.72843
twn,2011,93.72843
twn,2012,93.94349
twn,2013,93.94349
twn,2014,93.94349
twn,2015,93.94349
twn,2016,96.45911
twn,2017,96.45911
twn,2018,96.45911
twn,2019,96.45911
tza,1975,73.34834
tza,1976,73.34834
tza,1977,73.34834
tza,1978,73.34834
tza,1979,73.34834
tza,1980,73.53838
tza,1981,73.53838
tza,1982,73.53838
tza,1983,73.53838
tza,1984,73.53838
tza,1985,73.47337
tza,1986,73.47337
tza,1987,73.47337
tza,1988,73.47337
tza,1989,73.47337
tza,1990,77.92448
tza,1991,77.92448
tza,1992,77.92448
tza,1993,77.92448
tza,1994,77.92448
tza,1995,83.91598
tza,1996,83.91598
tza,1997,83.91598
tza,1998,83.91598
tza,1999,83.91598
tza,2000,84.08602
tza,2001,84.08602
tza,2002,84.08602
tza,2003,84.08602
tza,2004,84.08602
tza,2005,90.26757
tza,2006,90.26757
tza,2007,90.26757
tza,2008,90.26757
tza,2009,90.26757
tza,2010,90.52263
tza,2011,90.52263
tza,2012,90.52263
tza,2013,90.52263
tza,2014,90.52263
tza,2015,90.31758
tza,2016,90.31758
tza,2017,90.31758
tza,2018,90.31758
tza,2019,90.31758
uga,1975,0
uga,1976,0
uga,1977,0
uga,1978,0
uga,1979,0
uga,1980,82.56564
uga,1981,82.56564
uga,1982,82.56564
uga,1983,82.56564
uga,1984,82.56564
uga,1985,82.56564
uga,1986,0
uga,1987,0
uga,1988,0
uga,1989,71.90798
uga,1990,71.90798
uga,1991,71.90798
uga,1992,71.90798
uga,1993,71.90798
uga,1994,80.3901
uga,1995,80.3901
uga,1996,81.49037
uga,1997,81.49037
uga,1998,81.49037
uga,1999,81.49037
uga,2000,81.49037
uga,2001,83.31583
uga,2002,83.31583
uga,2003,83.31583
uga,2004,83.31583
uga,2005,83.31583
uga,2006,84.82121
uga,2007,84.82121
uga,2008,84.82121
uga,2009,84.82121
uga,2010,84.82121
uga,2011,85.67142
uga,2012,85.67142
uga,2013,85.67142
uga,2014,85.67142
uga,2015,85.67142
uga,2016,86.36159
uga,2017,86.36159
uga,2018,86.36159
uga,2019,86.36159
ukr,1991,77.71943
ukr,1992,77.71943
ukr,1993,77.71943
ukr,1994,78.65966
ukr,1995,78.65966
ukr,1996,78.65966
ukr,1997,78.65966
ukr,1998,78.54964
ukr,1999,78.51963
ukr,2000,78.51963
ukr,2001,78.51963
ukr,2002,78.51963
ukr,2003,78.51963
ukr,2004,80.53513
ukr,2005,80.53513
ukr,2006,82.35059
ukr,2007,82.32558
ukr,2008,82.32558
ukr,2009,82.32558
ukr,2010,83.95599
ukr,2011,83.95599
ukr,2012,83.92098
ukr,2013,83.92098
ukr,2014,83.97599
ukr,2015,83.97599
ukr,2016,83.97599
ukr,2017,83.97599
ukr,2018,83.97599
ukr,2019,86.17654
ury,1975,0
ury,1976,0
ury,1977,0
ury,1978,0
ury,1979,0
ury,1980,0
ury,1981,0
ury,1982,0
ury,1983,0
ury,1984,97.39935
ury,1985,97.39935
ury,1986,97.39935
ury,1987,97.39935
ury,1988,97.39935
ury,1989,97.36934
ury,1990,97.36934
ury,1991,97.36934
ury,1992,97.36934
ury,1993,97.36934
ury,1994,97.34934
ury,1995,97.34934
ury,1996,97.34934
ury,1997,97.34934
ury,1998,97.34934
ury,1999,97.34934
ury,2000,97.34934
ury,2001,97.34934
ury,2002,97.34934
ury,2003,97.34934
ury,2004,97.29932
ury,2005,97.29932
ury,2006,97.29932
ury,2007,97.29932
ury,2008,97.29932
ury,2009,98.08952
ury,2010,98.08952
ury,2011,98.08952
ury,2012,98.08952
ury,2013,98.08952
ury,2014,97.68942
ury,2015,97.68942
ury,2016,97.68942
ury,2017,97.68942
ury,2018,97.68942
ury,2019,97.2193
usa,1975,88.55214
usa,1976,88.4121
usa,1977,88.4121
usa,1978,88.3871
usa,1979,88.3871
usa,1980,88.47712
usa,1981,88.47712
usa,1982,88.49712
usa,1983,88.49712
usa,1984,88.46712
usa,1985,88.46712
usa,1986,88.45711
usa,1987,88.45711
usa,1988,88.3921
usa,1989,88.3921
usa,1990,90.90273
usa,1991,90.90273
usa,1992,90.95774
usa,1993,90.95774
usa,1994,90.85271
usa,1995,90.85271
usa,1996,90.89272
usa,1997,90.89272
usa,1998,90.88772
usa,1999,90.88772
usa,2000,88.06702
usa,2001,88.06702
usa,2002,93.01825
usa,2003,93.01825
usa,2004,93.15329
usa,2005,93.15329
usa,2006,93.70343
usa,2007,93.70343
usa,2008,93.62841
usa,2009,93.62841
usa,2010,92.3881
usa,2011,92.3881
usa,2012,93.08327
usa,2013,93.08327
usa,2014,92.93823
usa,2015,92.93823
usa,2016,91.78295
usa,2017,91.78295
usa,2018,90.82271
usa,2019,90.82271
uzb,1991,80.8052
uzb,1992,80.8052
uzb,1993,80.8052
uzb,1994,81.62541
uzb,1995,81.62541
uzb,1996,81.62541
uzb,1997,81.62541
