country,time,c_rgvt_idea
mar,1980,-0.14279
mar,1981,0.19166
mar,1982,-0.01312
mar,1983,-0.74576
mar,1984,0.54794
mar,1985,0.3007
mar,1986,-0.20215
mar,1987,-0.03451
mar,1988,0.40569
mar,1989,-0.37745
mar,1990,-0.32301
mar,1991,-7.9045
mar,1992,0.72626
mar,1993,11.16152
mar,1994,0.02281
mar,1995,-0.20447
mar,1996,0.23334
mar,1997,2.27116
mar,1998,-0.93998
mar,1999,0.16983
mar,2000,0.10964
mar,2001,-0.2765
mar,2002,3.82274
mar,2003,0.33242
mar,2004,-0.39178
mar,2005,1.50118
mar,2006,-0.15408
mar,2007,1.74559
mar,2008,-0.2015
mar,2009,0.22479
mar,2010,0.17815
mar,2011,1.03513
mar,2012,0.16521
mar,2013,0.4652
mar,2014,0.0387
mar,2015,0.18632
mar,2016,0.79729
mar,2017,0.25288
mar,2018,-0.34574
mar,2019,-0.13236
mda,1992,2.35356
mda,1993,0.29641
mda,1994,11.86279
mda,1995,0.32196
mda,1996,1.0829
mda,1997,0.25535
mda,1998,0.05387
mda,1999,0.82597
mda,2000,-0.55881
mda,2001,-1.23318
mda,2002,-0.28685
mda,2003,-0.03543
mda,2004,0.25459
mda,2005,-3.62214
mda,2006,-0.17598
mda,2007,-0.16588
mda,2008,-0.1657
mda,2009,4.41523
mda,2010,4.12785
mda,2011,-1.19216
mda,2012,-0.10575
mda,2013,-0.66955
mda,2014,0.27753
mda,2015,-0.96254
mda,2016,-3.00178
mda,2017,0.12872
mda,2018,-0.90304
mda,2019,12.04447
mdg,1976,0.37213
mdg,1977,0.32198
mdg,1978,-0.45434
mdg,1979,0.20123
mdg,1980,0.06209
mdg,1981,0.4617
mdg,1982,-0.87354
mdg,1983,0.07469
mdg,1984,0.24267
mdg,1985,-0.22537
mdg,1986,0.06476
mdg,1987,0.96528
mdg,1988,-0.39134
mdg,1989,1.33588
mdg,1990,6.00729
mdg,1991,0.14802
mdg,1992,15.26235
mdg,1993,8.13752
mdg,1994,7.33613
mdg,1995,-0.49644
mdg,1996,0.93338
mdg,1997,-0.03276
mdg,1998,0.78065
mdg,1999,-0.1363
mdg,2000,-0.11756
mdg,2001,-5.26965
mdg,2002,-2.08904
mdg,2003,0.1571
mdg,2004,0.18684
mdg,2005,0.32491
mdg,2006,2.8845
mdg,2007,0.4076
mdg,2008,-0.52237
mdg,2009,-24.30647
mdg,2010,-37.29646
mdg,2011,0
mdg,2012,0
mdg,2013,42.4621
mdg,2014,3.54122
mdg,2015,0.03794
mdg,2016,0.54
mdg,2017,-0.9865
mdg,2018,2.71313
mdg,2019,1.31969
mex,1976,3.24484
mex,1977,1.6589
mex,1978,1.65847
mex,1979,-0.17206
mex,1980,0.20329
mex,1981,0.0758
mex,1982,2.68146
mex,1983,0.00701
mex,1984,0.08174
mex,1985,0.34182
mex,1986,-0.06265
mex,1987,0.16885
mex,1988,3.9848
mex,1989,0.28262
mex,1990,0.23812
mex,1991,3.65827
mex,1992,-0.32088
mex,1993,0.58147
mex,1994,2.03314
mex,1995,0.0197
mex,1996,1.29305
mex,1997,7.21671
mex,1998,-0.17328
mex,1999,-0.70878
mex,2000,14.21492
mex,2001,-0.43658
mex,2002,0.39312
mex,2003,1.46288
mex,2004,0.27848
mex,2005,-0.46424
mex,2006,-2.43085
mex,2007,0.14859
mex,2008,-0.15677
mex,2009,0.12397
mex,2010,-0.16682
mex,2011,-0.04393
mex,2012,0.10703
mex,2013,-0.59309
mex,2014,0.35158
mex,2015,-1.09488
mex,2016,0.17196
mex,2017,0.02815
mex,2018,0.12027
mex,2019,1.71006
mkd,1992,0
mkd,1993,0
mkd,1994,51.65343
mkd,1995,0.49205
mkd,1996,-0.12794
mkd,1997,0.54848
mkd,1998,10.65043
mkd,1999,-1.90731
mkd,2000,0.59982
mkd,2001,-0.37787
mkd,2002,4.61774
mkd,2003,0.7744
mkd,2004,-0.27621
mkd,2005,-0.24214
mkd,2006,1.89661
mkd,2007,-1.05999
mkd,2008,-2.8519
mkd,2009,0.7049
mkd,2010,-0.38175
mkd,2011,-0.93257
mkd,2012,0.21862
mkd,2013,-0.73721
mkd,2014,-0.93876
mkd,2015,-0.17125
mkd,2016,4.66517
mkd,2017,0.66537
mkd,2018,-0.386
mkd,2019,5.01325
mli,1976,0
mli,1977,0
mli,1978,0
mli,1979,17.11261
mli,1980,1.58442
mli,1981,-0.0626
mli,1982,-0.73629
mli,1983,-0.46431
mli,1984,0.49198
mli,1985,1.15558
mli,1986,-0.15536
mli,1987,-0.3001
mli,1988,-0.45019
mli,1989,-0.35664
mli,1990,-0.26861
mli,1991,0.65833
mli,1992,35.20811
mli,1993,0.26372
mli,1994,0.03593
mli,1995,-0.04419
mli,1996,-0.02439
mli,1997,-3.5827
mli,1998,-0.38055
mli,1999,0.33161
mli,2000,-0.27703
mli,2001,0.12327
mli,2002,10.71201
mli,2003,-0.4904
mli,2004,0.36676
mli,2005,4.95464
mli,2006,-0.24796
mli,2007,1.62324
mli,2008,0.11585
mli,2009,-0.21994
mli,2010,-0.20978
mli,2011,0.41392
mli,2012,-21.90339
mli,2013,-0.54228
mli,2014,13.83844
mli,2015,0.01748
mli,2016,0.05719
mli,2017,-0.51382
mli,2018,-5.30733
mli,2019,-0.16435
mmr,1976,0.23946
mmr,1977,0.03319
mmr,1978,-0.00027
mmr,1979,0.00877
mmr,1980,0.20068
mmr,1981,-0.16508
mmr,1982,0.16585
mmr,1983,-0.53646
mmr,1984,0.20439
mmr,1985,0.2239
mmr,1986,-0.15529
mmr,1987,-0.23916
mmr,1988,3.82276
mmr,1989,-16.02711
mmr,1990,35.18444
mmr,1991,-35.18444
mmr,1992,0
mmr,1993,0
mmr,1994,0
mmr,1995,0
mmr,1996,0
mmr,1997,0
mmr,1998,0
mmr,1999,0
mmr,2000,0
mmr,2001,0
mmr,2002,0
mmr,2003,0
mmr,2004,0
mmr,2005,0
mmr,2006,0
mmr,2007,0
mmr,2008,0
mmr,2009,0
mmr,2010,21.09237
mmr,2011,10.04082
mmr,2012,9.25959
mmr,2013,2.86513
mmr,2014,0.15506
mmr,2015,5.18275
mmr,2016,0.82414
mmr,2017,-0.53255
mmr,2018,-0.32172
mmr,2019,-0.10845
mng,1976,-0.17631
mng,1977,0.50505
mng,1978,-0.51939
mng,1979,0.13776
mng,1980,-0.12305
mng,1981,-0.01605
mng,1982,0.52154
mng,1983,-0.38348
mng,1984,0.18813
mng,1985,-0.14245
mng,1986,0.58496
mng,1987,-0.60581
mng,1988,0.14154
mng,1989,-0.02244
mng,1990,29.86208
mng,1991,4.35578
mng,1992,14.65787
mng,1993,0.33692
mng,1994,0.51669
mng,1995,-0.09756
mng,1996,0.70263
mng,1997,0.15623
mng,1998,-0.17316
mng,1999,0.19653
mng,2000,-2.79651
mng,2001,1.18229
mng,2002,-0.33176
mng,2003,0.00511
mng,2004,1.32389
mng,2005,0.05861
mng,2006,2.17191
mng,2007,0.29661
mng,2008,-1.84819
mng,2009,0.36897
mng,2010,0.36713
mng,2011,-0.05331
mng,2012,0.70872
mng,2013,-2.15788
mng,2014,-0.23521
mng,2015,-0.99675
mng,2016,-1.27215
mng,2017,0.55777
mng,2018,-1.00279
mng,2019,0.22755
moz,1976,0
moz,1977,0
moz,1978,0
moz,1979,0
moz,1980,0
moz,1981,0
moz,1982,0
moz,1983,0
moz,1984,0
moz,1985,0
moz,1986,0
moz,1987,0
moz,1988,0
moz,1989,0
moz,1990,0
moz,1991,0
moz,1992,0
moz,1993,0
moz,1994,48.84293
moz,1995,5.00117
moz,1996,0.03283
moz,1997,-0.41432
moz,1998,-0.03744
moz,1999,-3.74406
moz,2000,-0.12713
moz,2001,0.07452
moz,2002,-0.17109
moz,2003,0.26534
moz,2004,3.99061
moz,2005,-0.04184
moz,2006,-0.26942
moz,2007,-0.14039
moz,2008,0.15705
moz,2009,-4.43578
moz,2010,-0.56545
moz,2011,-0.09859
moz,2012,0.37402
moz,2013,-0.10913
moz,2014,-0.37396
moz,2015,0.70352
moz,2016,-0.41327
moz,2017,-1.09701
moz,2018,0.05896
moz,2019,-2.86669
mrt,1976,0.48249
mrt,1977,-0.33466
mrt,1978,-2.43055
mrt,1979,-19.37121
mrt,1980,0
mrt,1981,0
mrt,1982,0
mrt,1983,0
mrt,1984,0
mrt,1985,0
mrt,1986,0
mrt,1987,0
mrt,1988,0
mrt,1989,0
mrt,1990,0
mrt,1991,0
mrt,1992,34.54538
mrt,1993,2.29533
mrt,1994,1.39101
mrt,1995,0.27075
mrt,1996,-1.66162
mrt,1997,-0.07968
mrt,1998,0.6729
mrt,1999,-0.16279
mrt,2000,0.06045
mrt,2001,0.60561
mrt,2002,0.1633
mrt,2003,-0.22383
mrt,2004,-0.04044
mrt,2005,-2.91852
mrt,2006,6.75749
mrt,2007,8.37723
mrt,2008,-50.05255
mrt,2009,45.08957
mrt,2010,-0.15602
mrt,2011,-0.99316
mrt,2012,-7.93038
mrt,2013,-2.91651
mrt,2014,8.57295
mrt,2015,-0.07183
mrt,2016,-0.07944
mrt,2017,-0.08356
mrt,2018,-2.31504
mrt,2019,1.67594
mus,1976,-1.13883
mus,1977,-0.51676
mus,1978,0.5355
mus,1979,-0.45757
mus,1980,0.22831
mus,1981,0.32418
mus,1982,3.27964
mus,1983,0.04134
mus,1984,-0.04755
mus,1985,0.56309
mus,1986,-0.24664
mus,1987,-0.18008
mus,1988,-0.22313
mus,1989,0.1567
mus,1990,0.08937
mus,1991,-0.74453
mus,1992,0.20326
mus,1993,0.1085
mus,1994,-0.35961
mus,1995,0.34638
mus,1996,0.18853
mus,1997,-0.26218
mus,1998,0.22447
mus,1999,-0.12812
mus,2000,0.13988
mus,2001,0.27392
mus,2002,0.04946
mus,2003,0.06382
mus,2004,0.03991
mus,2005,0.97192
mus,2006,0.25615
mus,2007,-0.37234
mus,2008,0.26184
mus,2009,0.03049
mus,2010,-2.09414
mus,2011,0.37379
mus,2012,-0.21871
mus,2013,-2.34022
mus,2014,2.39631
mus,2015,-0.04874
mus,2016,0.2341
mus,2017,0.16241
mus,2018,-0.23945
mus,2019,-14.76319
mwi,1976,0
mwi,1977,0
mwi,1978,16.56381
mwi,1979,0.17811
mwi,1980,-0.30035
mwi,1981,0.01789
mwi,1982,-0.08271
mwi,1983,-0.29026
mwi,1984,0.24591
mwi,1985,-0.05722
mwi,1986,-0.07574
mwi,1987,0.03819
mwi,1988,0.03686
mwi,1989,-0.07666
mwi,1990,0.13586
mwi,1991,0.13577
mwi,1992,15.66356
mwi,1993,8.63991
mwi,1994,27.36261
mwi,1995,-0.3131
mwi,1996,0.07089
mwi,1997,0.07034
mwi,1998,-0.3495
mwi,1999,-8.74333
mwi,2000,-0.40351
mwi,2001,0.35267
mwi,2002,-0.2946
mwi,2003,0.43222
mwi,2004,-3.42092
mwi,2005,-0.6455
mwi,2006,-0.11932
mwi,2007,0.30059
mwi,2008,-0.10504
mwi,2009,6.32101
mwi,2010,0.26026
mwi,2011,-0.09318
mwi,2012,0.37207
mwi,2013,-0.26988
mwi,2014,-1.0242
mwi,2015,0.18912
mwi,2016,-0.68659
mwi,2017,-0.17415
mwi,2018,-2.24011
mwi,2019,-1.23944
mys,1976,0.30392
mys,1977,-0.44866
mys,1978,0.03434
mys,1979,-0.20218
mys,1980,0.07865
mys,1981,-0.02299
mys,1982,-0.23444
mys,1983,-0.24041
mys,1984,0.21476
mys,1985,-0.02555
mys,1986,-0.55827
mys,1987,-0.62288
mys,1988,0.29585
mys,1989,-0.09779
mys,1990,-0.12552
mys,1991,0.14917
mys,1992,0.10165
mys,1993,-0.26781
mys,1994,0.33231
mys,1995,-0.46039
mys,1996,0.10916
mys,1997,-0.23356
mys,1998,0.38722
mys,1999,0.72866
mys,2000,0.14321
mys,2001,0.53066
mys,2002,-0.42627
mys,2003,0.01717
mys,2004,1.16638
mys,2005,0.55104
mys,2006,-0.32775
mys,2007,0.0517
mys,2008,7.75632
mys,2009,-0.28952
mys,2010,0.4977
mys,2011,-0.28786
mys,2012,0.39233
mys,2013,0.34647
mys,2014,-0.1608
mys,2015,-0.21053
mys,2016,0.11521
mys,2017,-0.20191
mys,2018,6.33095
mys,2019,1.22295
nam,1991,57.10905
nam,1992,0.07485
nam,1993,0.39003
nam,1994,4.82009
nam,1995,-0.37296
nam,1996,-0.24894
nam,1997,0.00324
nam,1998,0.27683
nam,1999,-2.51887
nam,2000,0.15641
nam,2001,-0.15572
nam,2002,0.13913
nam,2003,0.26219
nam,2004,3.78719
nam,2005,-0.16279
nam,2006,-0.05019
nam,2007,-0.02575
nam,2008,0.24562
nam,2009,-2.86586
nam,2010,1.80355
nam,2011,-0.18751
nam,2012,-0.18902
nam,2013,-0.6627
nam,2014,1.79832
nam,2015,0.43596
nam,2016,0.49828
nam,2017,-1.75804
nam,2018,-1.00531
nam,2019,-4.63965
ner,1976,0
ner,1977,0
ner,1978,0
ner,1979,0
ner,1980,0
ner,1981,0
ner,1982,0
ner,1983,0
ner,1984,0
ner,1985,0
ner,1986,0
ner,1987,0
ner,1988,0
ner,1989,19.95905
ner,1990,10.60419
ner,1991,3.06458
ner,1992,-0.408
ner,1993,25.66444
ner,1994,-0.30675
ner,1995,0.23239
ner,1996,-23.56987
ner,1997,10.9117
ner,1998,0.13882
ner,1999,-0.00987
ner,2000,11.2808
ner,2001,0.03148
ner,2002,0.06
ner,2003,0.23911
ner,2004,8.92906
ner,2005,0.14814
ner,2006,-0.04144
ner,2007,-0.29016
ner,2008,0.5272
ner,2009,-17.64404
ner,2010,-49.52083
ner,2011,69.1057
ner,2012,-0.69428
ner,2013,-1.52824
ner,2014,0.0907
ner,2015,-0.25531
ner,2016,-9.94787
ner,2017,-0.09528
ner,2018,0.63181
ner,2019,-2.37593
nga,1976,0
nga,1977,0
nga,1978,0
nga,1979,39.98181
nga,1980,14.29935
nga,1981,-0.28711
nga,1982,0.2978
nga,1983,-9.10015
nga,1984,-45.1917
nga,1985,0
nga,1986,0
nga,1987,0
nga,1988,0
nga,1989,0
nga,1990,0
nga,1991,0
nga,1992,27.94796
nga,1993,6.03849
nga,1994,-33.98644
nga,1995,0
nga,1996,0
nga,1997,0
nga,1998,29.66779
nga,1999,20.92665
nga,2000,-0.11089
nga,2001,0.08166
nga,2002,-0.17989
nga,2003,-4.35965
nga,2004,-0.08514
nga,2005,-0.13379
nga,2006,-0.1107
nga,2007,-2.08044
nga,2008,1.20631
nga,2009,-0.25575
nga,2010,0.18049
nga,2011,8.66914
nga,2012,-0.13949
nga,2013,1.67724
nga,2014,0.13386
nga,2015,13.19082
nga,2016,-0.42234
nga,2017,0.70684
nga,2018,-0.04826
nga,2019,-11.07836
nic,1976,-0.23586
nic,1977,0.13945
nic,1978,-0.12156
nic,1979,-23.98132
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,33.72518
nic,1985,10.5836
nic,1986,0.05578
nic,1987,-0.38108
nic,1988,0.48094
nic,1989,0.55982
nic,1990,26.72202
nic,1991,1.71517
nic,1992,-0.43324
nic,1993,0.16973
nic,1994,-0.36588
nic,1995,0.59576
nic,1996,-4.20309
nic,1997,0.27806
nic,1998,0.11958
nic,1999,-2.18238
nic,2000,-2.02119
nic,2001,2.20601
nic,2002,0.3998
nic,2003,0.13318
nic,2004,0.36407
nic,2005,-0.04686
nic,2006,-5.54751
nic,2007,-1.83934
nic,2008,0.35733
nic,2009,-0.1936
nic,2010,-0.00224
nic,2011,-5.76978
nic,2012,-0.53427
nic,2013,-2.32054
nic,2014,0.07971
nic,2015,-0.33791
nic,2016,-9.51842
nic,2017,-3.1063
nic,2018,-2.19217
nic,2019,0.2418
nld,1976,0.24265
nld,1977,0.30066
nld,1978,0.43445
nld,1979,-0.5833
nld,1980,0.16744
nld,1981,-0.20274
nld,1982,-0.0873
nld,1983,0.09149
nld,1984,0.09802
nld,1985,-0.2888
nld,1986,0.23475
nld,1987,-0.65437
nld,1988,0.23733
nld,1989,0.4854
nld,1990,-0.56077
nld,1991,0.52429
nld,1992,-0.52422
nld,1993,0.36465
nld,1994,-0.14472
nld,1995,0.04232
nld,1996,0.25357
nld,1997,-0.30206
nld,1998,-0.05106
nld,1999,0.09547
nld,2000,0.31012
nld,2001,-0.17449
nld,2002,-0.26345
nld,2003,-0.14608
nld,2004,0.1397
nld,2005,0.19361
nld,2006,3.61378
nld,2007,-0.06481
nld,2008,-0.14907
nld,2009,0.07967
nld,2010,-0.50351
nld,2011,1.3401
nld,2012,0.42015
nld,2013,0.20785
nld,2014,0.16372
nld,2015,-0.90906
nld,2016,0.12175
nld,2017,-3.16937
nld,2018,0.14044
nld,2019,-0.78108
nor,1976,0.71512
nor,1977,-0.3229
nor,1978,0.32824
nor,1979,-0.09716
nor,1980,-0.04471
nor,1981,0.16916
nor,1982,0.12739
nor,1983,-0.40435
nor,1984,0.40239
nor,1985,-0.36241
nor,1986,-0.51216
nor,1987,0.59776
nor,1988,-0.32792
nor,1989,0.37468
nor,1990,0.04986
nor,1991,-0.28569
nor,1992,-0.05449
nor,1993,0.08187
nor,1994,0.2946
nor,1995,-0.09322
nor,1996,-0.18778
nor,1997,-0.24038
nor,1998,0.26711
nor,1999,0.34607
nor,2000,-0.36018
nor,2001,0.61254
nor,2002,-0.24215
nor,2003,-0.24479
nor,2004,0.05056
nor,2005,1.3492
nor,2006,0.01836
nor,2007,-0.16025
nor,2008,0.108
nor,2009,1.59084
nor,2010,-0.0625
nor,2011,-0.64306
nor,2012,0.15116
nor,2013,-3.79761
nor,2014,0.2645
nor,2015,1.5139
nor,2016,-0.07086
nor,2017,-1.25862
nor,2018,-0.75483
nor,2019,1.1041
npl,1976,0
npl,1977,0
npl,1978,0
npl,1979,0
npl,1980,0
npl,1981,18.24016
npl,1982,-0.12644
npl,1983,0.53987
npl,1984,-0.58642
npl,1985,0.25594
npl,1986,0.838
npl,1987,-0.0513
npl,1988,0.2627
npl,1989,-0.24333
npl,1990,6.08499
npl,1991,19.76301
npl,1992,1.796
npl,1993,-0.12473
npl,1994,0.45759
npl,1995,-1.55121
npl,1996,0.15771
npl,1997,-0.96866
npl,1998,-0.27825
npl,1999,0.68318
npl,2000,-0.68469
npl,2001,0.00139
npl,2002,-18.58184
npl,2003,-25.88364
npl,2004,0
npl,2005,0
npl,2006,0
npl,2007,0
npl,2008,58.20728
npl,2009,-0.84933
npl,2010,-0.30529
npl,2011,-0.01919
npl,2012,-0.31391
npl,2013,-3.87385
npl,2014,11.90087
npl,2015,2.22972
npl,2016,-0.46677
npl,2017,0.92011
npl,2018,4.56563
npl,2019,-3.82686
nzl,1976,0.49095
nzl,1977,-0.28255
nzl,1978,-2.80131
nzl,1979,0.08319
nzl,1980,-0.13691
nzl,1981,3.40421
nzl,1982,-0.16674
nzl,1983,0.14792
nzl,1984,-0.47686
nzl,1985,0.55911
nzl,1986,0.03803
nzl,1987,-0.13811
nzl,1988,-0.48324
nzl,1989,0.13235
nzl,1990,0.28335
nzl,1991,0.37891
nzl,1992,-0.52615
nzl,1993,0.51077
nzl,1994,-0.24047
nzl,1995,-0.00701
nzl,1996,0.83458
nzl,1997,0.59753
nzl,1998,-0.6087
nzl,1999,0.01352
nzl,2000,0.44784
nzl,2001,-0.19711
nzl,2002,0.01464
nzl,2003,-0.60141
nzl,2004,0.36928
nzl,2005,0.71392
nzl,2006,-0.01437
nzl,2007,-0.00575
nzl,2008,1.79781
nzl,2009,0.43777
nzl,2010,-0.18474
nzl,2011,0.43154
nzl,2012,-0.15357
nzl,2013,0.46678
nzl,2014,-1.49762
nzl,2015,-0.01181
nzl,2016,0.13434
nzl,2017,0.25563
nzl,2018,-4.09791
nzl,2019,0.00801
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,9.55716
omn,2001,3.79743
omn,2002,3.85587
omn,2003,19.02541
omn,2004,0.49901
omn,2005,-0.39239
omn,2006,0.34686
omn,2007,0.30922
omn,2008,-0.18408
omn,2009,-0.20895
omn,2010,0.3259
omn,2011,2.4501
omn,2012,-0.49867
omn,2013,0.08611
omn,2014,-0.14404
omn,2015,1.47118
omn,2016,-0.20046
omn,2017,-0.25502
omn,2018,0.0295
omn,2019,-1.2995
pak,1976,0
pak,1977,38.96046
pak,1978,-38.96046
pak,1979,0
pak,1980,0
pak,1981,0
pak,1982,0
pak,1983,0
pak,1984,0
pak,1985,26.05093
pak,1986,0.50577
pak,1987,0.02258
pak,1988,23.95889
pak,1989,3.49383
pak,1990,0.40821
pak,1991,-0.26789
pak,1992,0.17231
pak,1993,-0.81624
pak,1994,0.01954
pak,1995,-0.29465
pak,1996,0.7088
pak,1997,0.82303
pak,1998,-0.06918
pak,1999,-11.47399
pak,2000,-43.24194
pak,2001,0
pak,2002,28.99028
pak,2003,9.89932
pak,2004,0.82572
pak,2005,-0.15487
pak,2006,0.32554
pak,2007,0.50886
pak,2008,9.16555
pak,2009,-0.09893
pak,2010,1.1894
pak,2011,-0.24938
pak,2012,-0.06165
pak,2013,6.64999
pak,2014,0.26271
pak,2015,-0.71966
pak,2016,-0.07579
pak,2017,-0.01497
pak,2018,-3.05001
pak,2019,-0.9634
pan,1976,-0.68863
pan,1977,0.19902
pan,1978,5.49488
pan,1979,2.08756
pan,1980,1.70792
pan,1981,-0.63532
pan,1982,-0.03235
pan,1983,1.43247
pan,1984,-0.4477
pan,1985,-0.07494
pan,1986,0.04796
pan,1987,-0.58961
pan,1988,0.32465
pan,1989,10.95536
pan,1990,9.64388
pan,1991,25.6447
pan,1992,0.64583
pan,1993,-0.33087
pan,1994,1.7938
pan,1995,0.25716
pan,1996,0.09083
pan,1997,0.06555
pan,1998,-0.49818
pan,1999,-0.05682
pan,2000,2.23634
pan,2001,-0.00859
pan,2002,-0.18751
pan,2003,0.51697
pan,2004,0.80612
pan,2005,-0.13754
pan,2006,0.2482
pan,2007,-0.19561
pan,2008,-0.04159
pan,2009,5.48954
pan,2010,0.4226
pan,2011,-0.79207
pan,2012,0.33988
pan,2013,-0.70283
pan,2014,-1.27917
pan,2015,0.17951
pan,2016,-0.07407
pan,2017,-1.3786
pan,2018,0.8966
pan,2019,-2.88697
per,1976,0
per,1977,0
per,1978,38.04676
per,1979,-38.04676
per,1980,72.84419
per,1981,0.22436
per,1982,0.26991
per,1983,-0.15535
per,1984,-0.51968
per,1985,0.12591
per,1986,-0.09486
per,1987,-0.08695
per,1988,0.01617
per,1989,0.07091
per,1990,-5.09002
per,1991,-0.22098
per,1992,-13.56315
per,1993,-1.60884
per,1994,-0.66993
per,1995,-2.90895
per,1996,0.49247
per,1997,0.0949
per,1998,-0.15793
per,1999,0.06843
per,2000,-2.35838
per,2001,30.6361
per,2002,-0.56805
per,2003,0.3217
per,2004,-0.31935
per,2005,0.06693
per,2006,4.32344
per,2007,0.43303
per,2008,0.10969
per,2009,-0.6557
per,2010,0.45902
per,2011,0.61362
per,2012,-0.05221
per,2013,-2.05355
per,2014,-0.11721
per,2015,0.21331
per,2016,-5.23778
per,2017,1.2745
per,2018,-0.28756
per,2019,0.05646
phl,1976,0
phl,1977,20.24486
phl,1978,7.69798
phl,1979,0.56282
phl,1980,-0.0429
phl,1981,3.03356
phl,1982,0.64253
phl,1983,-0.10211
phl,1984,2.0062
phl,1985,0.65898
phl,1986,6.97591
phl,1987,17.70434
phl,1988,-0.15749
phl,1989,0.29006
phl,1990,0.07477
phl,1991,0.14232
phl,1992,1.50439
phl,1993,-0.06681
phl,1994,-0.16552
phl,1995,1.18224
phl,1996,0.11315
phl,1997,-0.28231
phl,1998,3.26079
phl,1999,0.17965
phl,2000,0.09373
phl,2001,-3.6248
phl,2002,0.10767
phl,2003,0.21131
phl,2004,-3.8422
phl,2005,-0.47005
phl,2006,0.40815
phl,2007,-1.44242
phl,2008,0.52924
phl,2009,-0.33086
phl,2010,5.90884
phl,2011,0.04167
phl,2012,-0.04986
phl,2013,0.56709
phl,2014,0.09323
phl,2015,-0.65441
phl,2016,2.25977
phl,2017,-0.7614
phl,2018,-0.36701
phl,2019,-2.22491
png,1976,-0.1956
png,1977,-0.25219
png,1978,0.06952
png,1979,-0.05486
png,1980,-0.42872
png,1981,0.33477
png,1982,-0.3262
png,1983,0.10326
png,1984,-0.05507
png,1985,0.25733
png,1986,-0.24089
png,1987,0.40705
png,1988,-0.12522
png,1989,0.47432
png,1990,-0.01647
png,1991,-0.26592
png,1992,-0.63053
png,1993,-0.01975
png,1994,0.1851
png,1995,0.36002
png,1996,-0.6354
png,1997,0.04132
png,1998,0.49603
png,1999,-0.0678
png,2000,-0.07739
png,2001,-0.10382
png,2002,1.02839
png,2003,0.14632
png,2004,-0.10699
png,2005,0.28353
png,2006,-0.13169
png,2007,-5.05908
png,2008,0.37009
png,2009,-0.30707
png,2010,0.00443
png,2011,-0.05296
png,2012,-0.34431
png,2013,-0.09025
png,2014,0.23678
png,2015,0.11159
png,2016,0.34578
png,2017,-1.04552
png,2018,0.17469
png,2019,-0.22236
pol,1976,-0.90145
pol,1977,0.02766
pol,1978,-0.4793
pol,1979,0.33556
pol,1980,1.07738
pol,1981,-0.75046
pol,1982,-0.05414
pol,1983,0.09487
pol,1984,0.1976
pol,1985,-0.46721
pol,1986,0.72126
pol,1987,0.70601
pol,1988,-0.18029
pol,1989,27.18447
pol,1990,14.80055
pol,1991,17.44631
pol,1992,0.64406
pol,1993,1.23964
pol,1994,0.35511
pol,1995,-3.02489
pol,1996,-0.19271
pol,1997,2.75092
pol,1998,0.26074
pol,1999,0.16823
pol,2000,-0.68181
pol,2001,0.25895
pol,2002,0.34166
pol,2003,0.97685
pol,2004,-0.26139
pol,2005,1.98932
pol,2006,0.036
pol,2007,-0.20827
pol,2008,-0.10794
pol,2009,0.29928
pol,2010,0.13953
pol,2011,-0.23097
pol,2012,-0.85486
pol,2013,-0.80938
pol,2014,-1.25032
pol,2015,-0.26625
pol,2016,-0.5657
pol,2017,-2.9286
pol,2018,0.63566
pol,2019,-1.01035
prk,1976,0.20872
prk,1977,-1.11833
prk,1978,0.44229
prk,1979,0.13634
prk,1980,-0.25929
prk,1981,-0.30562
prk,1982,0.44494
prk,1983,0.24867
prk,1984,-0.13645
prk,1985,0.3262
prk,1986,-1.95099
prk,1987,-0.26909
prk,1988,0.13541
prk,1989,-0.30486
prk,1990,2.19216
prk,1991,-0.04874
prk,1992,-0.31914
prk,1993,-0.16452
prk,1994,-2.21159
prk,1995,0.66898
prk,1996,-0.43146
prk,1997,0.02462
prk,1998,-0.74461
prk,1999,0.4259
prk,2000,-0.25665
prk,2001,-0.06463
prk,2002,-0.30538
prk,2003,1.08299
prk,2004,-0.02314
prk,2005,-0.29641
prk,2006,0.37574
prk,2007,-0.26097
prk,2008,0.28328
prk,2009,-0.84057
prk,2010,-0.25602
prk,2011,-0.18851
prk,2012,1.03942
prk,2013,0.40462
prk,2014,0.09286
prk,2015,-0.3799
prk,2016,0.3292
prk,2017,0.22315
prk,2018,-0.06923
prk,2019,-0.00782
prt,1976,12.918
prt,1977,0.83437
prt,1978,0.00741
prt,1979,6.4986
prt,1980,0.34626
prt,1981,0.23513
prt,1982,-0.2167
prt,1983,4.04929
prt,1984,-0.1597
prt,1985,1.88651
prt,1986,-0.66706
prt,1987,-0.09995
prt,1988,0.48473
prt,1989,-0.05466
prt,1990,-0.34891
prt,1991,0.28383
prt,1992,-0.52759
prt,1993,0.15883
prt,1994,-0.13625
prt,1995,1.1869
prt,1996,0.81221
