country,time,abscorrup_idea
pol,2004,67.01882
pol,2005,67.01882
pol,2006,67.01882
pol,2007,67.01882
pol,2008,67.01882
pol,2009,67.01882
pol,2010,67.01882
pol,2011,67.01882
pol,2012,65.60777
pol,2013,65.27332
pol,2014,64.10017
pol,2015,69.30285
pol,2016,70.35302
pol,2017,71.11298
pol,2018,66.62354
pol,2019,66.62354
prk,1975,27.4122
prk,1976,27.4122
prk,1977,27.4122
prk,1978,27.4122
prk,1979,27.4122
prk,1980,27.4122
prk,1981,27.4122
prk,1982,27.4122
prk,1983,27.4122
prk,1984,27.4122
prk,1985,28.85773
prk,1986,28.85773
prk,1987,28.85773
prk,1988,28.85773
prk,1989,28.85773
prk,1990,27.59592
prk,1991,27.54778
prk,1992,27.3526
prk,1993,27.3526
prk,1994,21.69962
prk,1995,16.36545
prk,1996,16.0075
prk,1997,16.0075
prk,1998,16.0075
prk,1999,16.0075
prk,2000,16.99887
prk,2001,16.20186
prk,2002,16.20186
prk,2003,16.20186
prk,2004,16.20186
prk,2005,16.20186
prk,2006,16.20186
prk,2007,16.20186
prk,2008,16.20186
prk,2009,16.20186
prk,2010,16.20186
prk,2011,16.20186
prk,2012,16.20186
prk,2013,20.51232
prk,2014,20.51232
prk,2015,20.51232
prk,2016,20.51232
prk,2017,20.51232
prk,2018,20.51232
prk,2019,20.51232
prt,1975,64.95456
prt,1976,64.95456
prt,1977,64.95456
prt,1978,64.95456
prt,1979,64.95456
prt,1980,64.19556
prt,1981,64.19556
prt,1982,64.19556
prt,1983,64.19556
prt,1984,63.99113
prt,1985,64.4711
prt,1986,65.21982
prt,1987,65.21982
prt,1988,65.58351
prt,1989,65.58351
prt,1990,65.58351
prt,1991,65.58351
prt,1992,67.53059
prt,1993,67.53059
prt,1994,67.53059
prt,1995,67.13104
prt,1996,67.95412
prt,1997,68.39583
prt,1998,68.39583
prt,1999,68.39583
prt,2000,68.39583
prt,2001,67.95412
prt,2002,67.41444
prt,2003,67.41444
prt,2004,67.41444
prt,2005,67.95412
prt,2006,67.95412
prt,2007,67.95412
prt,2008,67.95412
prt,2009,67.95412
prt,2010,67.95412
prt,2011,67.95412
prt,2012,68.61098
prt,2013,68.61098
prt,2014,68.61098
prt,2015,73.86208
prt,2016,69.90904
prt,2017,72.85618
prt,2018,70.87027
prt,2019,71.6744
pry,1975,4.51811
pry,1976,4.51811
pry,1977,4.51811
pry,1978,4.51811
pry,1979,4.51811
pry,1980,4.51811
pry,1981,4.51811
pry,1982,4.51811
pry,1983,4.51811
pry,1984,4.4024
pry,1985,4.4024
pry,1986,0
pry,1987,0
pry,1988,0
pry,1989,0
pry,1990,9.51505
pry,1991,10.76192
pry,1992,13.33419
pry,1993,12.81857
pry,1994,12.81857
pry,1995,12.81857
pry,1996,12.81857
pry,1997,12.81857
pry,1998,12.81857
pry,1999,12.81857
pry,2000,24.11724
pry,2001,23.37843
pry,2002,23.37843
pry,2003,32.23658
pry,2004,33.0225
pry,2005,33.0225
pry,2006,33.0225
pry,2007,33.0225
pry,2008,40.11708
pry,2009,40.11708
pry,2010,40.11708
pry,2011,40.11708
pry,2012,34.42563
pry,2013,34.13543
pry,2014,34.13543
pry,2015,33.75163
pry,2016,34.22415
pry,2017,35.27516
pry,2018,37.4597
pry,2019,39.7103
qat,1975,44.02748
qat,1976,44.02748
qat,1977,44.02748
qat,1978,44.02748
qat,1979,44.02748
qat,1980,44.02748
qat,1981,44.02748
qat,1982,44.02748
qat,1983,44.02748
qat,1984,44.02748
qat,1985,43.76726
qat,1986,43.76726
qat,1987,43.76726
qat,1988,43.76726
qat,1989,43.76726
qat,1990,45.75811
qat,1991,45.75811
qat,1992,45.75811
qat,1993,44.85795
qat,1994,44.85795
qat,1995,44.85795
qat,1996,45.65606
qat,1997,45.65606
qat,1998,45.65606
qat,1999,45.65606
qat,2000,45.65606
qat,2001,45.65606
qat,2002,45.65606
qat,2003,45.65606
qat,2004,45.65606
qat,2005,45.65606
qat,2006,45.65606
qat,2007,45.65606
qat,2008,45.65606
qat,2009,45.65606
qat,2010,45.65606
qat,2011,45.65606
qat,2012,45.65606
qat,2013,46.18284
qat,2014,46.18284
qat,2015,46.48717
qat,2016,47.3623
qat,2017,44.33538
qat,2018,44.33538
qat,2019,44.33538
rou,1975,22.84042
rou,1976,22.84042
rou,1977,22.84042
rou,1978,22.84042
rou,1979,22.84042
rou,1980,22.84042
rou,1981,22.84042
rou,1982,22.84042
rou,1983,22.84042
rou,1984,23.26364
rou,1985,23.26364
rou,1986,23.26364
rou,1987,23.26364
rou,1988,23.26364
rou,1989,23.96523
rou,1990,33.4693
rou,1991,33.84283
rou,1992,33.84283
rou,1993,33.84283
rou,1994,33.84283
rou,1995,33.84283
rou,1996,33.4693
rou,1997,33.4693
rou,1998,33.4693
rou,1999,33.4693
rou,2000,29.61037
rou,2001,30.89308
rou,2002,30.89308
rou,2003,30.89308
rou,2004,31.98578
rou,2005,31.98578
rou,2006,37.62314
rou,2007,38.55098
rou,2008,38.55098
rou,2009,40.12889
rou,2010,40.12889
rou,2011,40.12889
rou,2012,40.12889
rou,2013,43.60194
rou,2014,45.99525
rou,2015,47.58698
rou,2016,51.09089
rou,2017,42.42148
rou,2018,45.28997
rou,2019,49.28726
rus,1975,40.30166
rus,1976,40.30166
rus,1977,40.30166
rus,1978,40.30166
rus,1979,40.30166
rus,1980,40.30166
rus,1981,40.30166
rus,1982,42.19437
rus,1983,42.19437
rus,1984,42.61447
rus,1985,42.93014
rus,1986,42.93014
rus,1987,41.9654
rus,1988,41.9654
rus,1989,41.9654
rus,1990,42.19847
rus,1991,34.26439
rus,1992,25.6757
rus,1993,25.6757
rus,1994,25.6757
rus,1995,25.6757
rus,1996,25.02742
rus,1997,25.02742
rus,1998,25.02742
rus,1999,24.11939
rus,2000,25.26023
rus,2001,26.26613
rus,2002,26.26613
rus,2003,26.26613
rus,2004,27.21342
rus,2005,28.1058
rus,2006,28.1058
rus,2007,28.1058
rus,2008,28.1058
rus,2009,28.1058
rus,2010,28.1058
rus,2011,28.1058
rus,2012,27.21342
rus,2013,32.35951
rus,2014,32.35951
rus,2015,32.35951
rus,2016,30.56784
rus,2017,28.65292
rus,2018,27.58436
rus,2019,28.68658
rwa,1975,46.3744
rwa,1976,46.3744
rwa,1977,46.3744
rwa,1978,46.3744
rwa,1979,46.3744
rwa,1980,46.3744
rwa,1981,46.3744
rwa,1982,46.3744
rwa,1983,46.3744
rwa,1984,46.3744
rwa,1985,46.3744
rwa,1986,46.3744
rwa,1987,46.3744
rwa,1988,46.3744
rwa,1989,46.3744
rwa,1990,49.18543
rwa,1991,49.18543
rwa,1992,49.18543
rwa,1993,49.18543
rwa,1994,51.16365
rwa,1995,48.84417
rwa,1996,48.84417
rwa,1997,48.84417
rwa,1998,48.84417
rwa,1999,48.84417
rwa,2000,50.69576
rwa,2001,61.73587
rwa,2002,61.73587
rwa,2003,61.73587
rwa,2004,61.73587
rwa,2005,61.73587
rwa,2006,61.73587
rwa,2007,63.1606
rwa,2008,63.1606
rwa,2009,63.1606
rwa,2010,63.1606
rwa,2011,63.1606
rwa,2012,63.1606
rwa,2013,70.35597
rwa,2014,70.35597
rwa,2015,70.35597
rwa,2016,70.35597
rwa,2017,65.05645
rwa,2018,65.05645
rwa,2019,65.05645
sau,1975,35.1517
sau,1976,35.1517
sau,1977,35.1517
sau,1978,35.1517
sau,1979,35.1517
sau,1980,35.1517
sau,1981,35.1517
sau,1982,35.1517
sau,1983,35.1517
sau,1984,35.96176
sau,1985,35.96176
sau,1986,35.96176
sau,1987,35.96176
sau,1988,35.10708
sau,1989,35.10708
sau,1990,35.10708
sau,1991,35.10708
sau,1992,35.10708
sau,1993,35.10708
sau,1994,35.10708
sau,1995,35.10708
sau,1996,35.10708
sau,1997,35.10708
sau,1998,35.10708
sau,1999,35.10708
sau,2000,35.10708
sau,2001,35.10708
sau,2002,35.10708
sau,2003,35.10708
sau,2004,35.10708
sau,2005,35.10708
sau,2006,35.10708
sau,2007,35.10708
sau,2008,35.10708
sau,2009,35.10708
sau,2010,35.10708
sau,2011,35.10708
sau,2012,35.10708
sau,2013,35.90524
sau,2014,35.90524
sau,2015,36.76189
sau,2016,36.76189
sau,2017,36.76189
sau,2018,38.79029
sau,2019,40.45806
sdn,1975,49.65156
sdn,1976,49.65156
sdn,1977,49.65156
sdn,1978,49.65156
sdn,1979,49.65156
sdn,1980,49.65156
sdn,1981,49.65156
sdn,1982,49.65156
sdn,1983,49.65156
sdn,1984,48.91536
sdn,1985,51.84663
sdn,1986,52.38975
sdn,1987,52.38975
sdn,1988,52.38975
sdn,1989,42.12397
sdn,1990,26.16487
sdn,1991,26.16487
sdn,1992,26.16487
sdn,1993,26.16487
sdn,1994,26.16487
sdn,1995,26.16487
sdn,1996,25.36151
sdn,1997,25.36151
sdn,1998,25.36151
sdn,1999,25.36151
sdn,2000,21.72955
sdn,2001,21.72955
sdn,2002,21.72955
sdn,2003,21.72955
sdn,2004,21.72955
sdn,2005,28.76917
sdn,2006,28.76917
sdn,2007,28.76917
sdn,2008,28.76917
sdn,2009,28.76917
sdn,2010,29.76739
sdn,2011,25.02006
sdn,2012,24.69482
sdn,2013,23.30468
sdn,2014,23.30468
sdn,2015,23.30468
sdn,2016,24.17648
sdn,2017,30.5644
sdn,2018,30.5644
sdn,2019,36.58979
sen,1975,50.70853
sen,1976,50.70853
sen,1977,50.70853
sen,1978,50.70853
sen,1979,50.70853
sen,1980,50.15447
sen,1981,52.93114
sen,1982,52.93114
sen,1983,52.93114
sen,1984,53.09217
sen,1985,53.09217
sen,1986,53.09217
sen,1987,53.09217
sen,1988,53.09217
sen,1989,53.09217
sen,1990,53.09217
sen,1991,53.09217
sen,1992,53.09217
sen,1993,53.09217
sen,1994,53.09217
sen,1995,53.09217
sen,1996,53.09217
sen,1997,53.09217
sen,1998,53.09217
sen,1999,53.09217
sen,2000,53.37035
sen,2001,53.37035
sen,2002,52.62525
sen,2003,52.62525
sen,2004,52.62525
sen,2005,52.62525
sen,2006,52.62525
sen,2007,52.62525
sen,2008,52.62525
sen,2009,52.62525
sen,2010,52.62525
sen,2011,52.62525
sen,2012,52.62525
sen,2013,62.01927
sen,2014,62.01927
sen,2015,54.48029
sen,2016,54.48029
sen,2017,53.81241
sen,2018,53.46998
sen,2019,54.29129
sgp,1975,85.23864
sgp,1976,92.05112
sgp,1977,92.05112
sgp,1978,92.05112
sgp,1979,92.05112
sgp,1980,92.05112
sgp,1981,92.05112
sgp,1982,92.05112
sgp,1983,92.05112
sgp,1984,93.29772
sgp,1985,93.29772
sgp,1986,93.29772
sgp,1987,93.29772
sgp,1988,92.12746
sgp,1989,91.17322
sgp,1990,91.17322
sgp,1991,91.17322
sgp,1992,91.17322
sgp,1993,91.17322
sgp,1994,91.17322
sgp,1995,91.17322
sgp,1996,91.17322
sgp,1997,91.17322
sgp,1998,91.17322
sgp,1999,91.17322
sgp,2000,91.17322
sgp,2001,91.17322
sgp,2002,91.17322
sgp,2003,91.17322
sgp,2004,91.17322
sgp,2005,91.17322
sgp,2006,91.17322
sgp,2007,91.17322
sgp,2008,91.17322
sgp,2009,91.17322
sgp,2010,91.17322
sgp,2011,91.17322
sgp,2012,91.17322
sgp,2013,91.17322
sgp,2014,91.17322
sgp,2015,91.17322
sgp,2016,91.17322
sgp,2017,91.17322
sgp,2018,92.12746
sgp,2019,96.89187
sle,1975,38.743
sle,1976,38.743
sle,1977,38.743
sle,1978,38.743
sle,1979,25.98833
sle,1980,25.98833
sle,1981,25.98833
sle,1982,25.98833
sle,1983,25.98833
sle,1984,25.98833
sle,1985,26.16509
sle,1986,27.20041
sle,1987,27.20041
sle,1988,27.20041
sle,1989,27.20041
sle,1990,27.20041
sle,1991,26.58355
sle,1992,29.35892
sle,1993,29.35892
sle,1994,29.35892
sle,1995,29.35892
sle,1996,35.40508
sle,1997,38.9662
sle,1998,38.9662
sle,1999,38.9662
sle,2000,38.9662
sle,2001,38.9662
sle,2002,38.45091
sle,2003,37.59852
sle,2004,37.59852
sle,2005,37.09382
sle,2006,37.09382
sle,2007,33.04262
sle,2008,33.04262
sle,2009,33.04262
sle,2010,34.58883
sle,2011,34.58883
sle,2012,34.05857
sle,2013,32.25153
sle,2014,32.8735
sle,2015,32.8735
sle,2016,32.8735
sle,2017,32.75143
sle,2018,38.00747
sle,2019,37.73854
slv,1975,30.19052
slv,1976,30.19052
slv,1977,30.19052
slv,1978,30.19052
slv,1979,30.87916
slv,1980,37.67092
slv,1981,37.67092
slv,1982,37.67092
slv,1983,37.67092
slv,1984,32.78761
slv,1985,32.78761
slv,1986,32.78761
slv,1987,32.78761
slv,1988,32.78761
slv,1989,37.55554
slv,1990,37.55554
slv,1991,37.55554
slv,1992,40.61429
slv,1993,42.14925
slv,1994,42.61337
slv,1995,42.61337
slv,1996,42.61337
slv,1997,42.61337
slv,1998,42.89943
slv,1999,42.89943
slv,2000,42.89943
slv,2001,42.61337
slv,2002,42.02513
slv,2003,42.02513
slv,2004,38.10002
slv,2005,37.1135
slv,2006,37.1135
slv,2007,37.1135
slv,2008,37.93403
slv,2009,40.4915
slv,2010,40.4915
slv,2011,40.4915
slv,2012,40.4915
slv,2013,48.32021
slv,2014,49.3993
slv,2015,49.3993
slv,2016,47.48261
slv,2017,44.51088
slv,2018,37.01398
slv,2019,43.75163
som,1975,46.32146
som,1976,46.32146
som,1977,45.41809
som,1978,44.25234
som,1979,44.25234
som,1980,44.25234
som,1981,44.25234
som,1982,44.25234
som,1983,44.25234
som,1984,44.25234
som,1985,44.87506
som,1986,44.87506
som,1987,44.87506
som,1988,44.87506
som,1989,44.87506
som,1990,43.82986
som,1991,35.50565
som,1992,4.4024
som,1993,4.4024
som,1994,4.4024
som,1995,4.4024
som,1996,4.4024
som,1997,4.4024
som,1998,4.4024
som,1999,4.4024
som,2000,10.76192
som,2001,10.76192
som,2002,10.76192
som,2003,10.76192
som,2004,10.76192
som,2005,13.14483
som,2006,15.93873
som,2007,15.93873
som,2008,15.93873
som,2009,15.93873
som,2010,15.93873
som,2011,15.93873
som,2012,13.64014
som,2013,17.07775
som,2014,17.07775
som,2015,17.07775
som,2016,17.07775
som,2017,21.25706
som,2018,19.10222
som,2019,27.12048
srb,1975,32.48272
srb,1976,32.48272
srb,1977,32.48272
srb,1978,32.48272
srb,1979,32.5338
srb,1980,31.88285
srb,1981,31.88285
srb,1982,31.88285
srb,1983,31.88285
srb,1984,32.64913
srb,1985,32.64913
srb,1986,32.64913
srb,1987,32.64913
srb,1988,32.64913
srb,1989,30.03846
srb,1990,24.69157
srb,1991,23.6875
srb,1992,23.6875
srb,1993,23.6875
srb,1994,23.6875
srb,1995,23.6875
srb,1996,23.6875
srb,1997,23.6875
srb,1998,23.25643
srb,1999,22.57948
srb,2000,24.04658
srb,2001,37.6121
srb,2002,39.61584
srb,2003,39.61584
srb,2004,40.18423
srb,2005,40.18423
srb,2006,40.18423
srb,2007,40.18423
srb,2008,40.18423
srb,2009,40.18423
srb,2010,40.18423
srb,2011,40.18423
srb,2012,40.18423
srb,2013,41.18436
srb,2014,43.07066
srb,2015,43.07066
srb,2016,39.88239
srb,2017,41.18436
srb,2018,43.03899
srb,2019,40.1186
ssd,2011,25.69258
ssd,2012,25.69258
ssd,2013,16.48394
ssd,2014,16.48394
ssd,2015,16.48394
ssd,2016,16.2896
ssd,2017,20.26524
ssd,2018,18.41487
ssd,2019,4.51811
svk,1993,53.90527
svk,1994,51.76376
svk,1995,51.76376
svk,1996,51.34843
svk,1997,51.34843
svk,1998,52.89735
svk,1999,57.74758
svk,2000,57.74758
svk,2001,57.29539
svk,2002,56.80823
svk,2003,56.80823
svk,2004,56.80823
svk,2005,56.80823
svk,2006,56.80823
svk,2007,56.80823
svk,2008,56.80823
svk,2009,56.80823
svk,2010,57.56604
svk,2011,57.56604
svk,2012,56.80823
svk,2013,58.16727
svk,2014,58.16727
svk,2015,58.6159
svk,2016,58.6159
svk,2017,58.6159
svk,2018,54.77873
svk,2019,55.93651
svn,1991,63.63884
svn,1992,63.63884
svn,1993,63.63884
svn,1994,62.64331
svn,1995,62.64331
svn,1996,68.35705
svn,1997,68.35705
svn,1998,68.35705
svn,1999,68.5555
svn,2000,69.46128
svn,2001,68.9046
svn,2002,68.9046
svn,2003,68.9046
svn,2004,65.19705
svn,2005,65.19705
svn,2006,65.19705
svn,2007,62.39554
svn,2008,63.12792
svn,2009,64.2428
svn,2010,64.2428
svn,2011,64.2428
svn,2012,63.12792
svn,2013,65.71237
svn,2014,70.65751
svn,2015,70.65751
svn,2016,69.03934
svn,2017,67.96053
svn,2018,69.95844
svn,2019,67.96053
swe,1975,92.05112
swe,1976,92.05112
swe,1977,92.05112
swe,1978,92.05112
swe,1979,92.05112
swe,1980,92.05112
swe,1981,92.05112
swe,1982,92.05112
swe,1983,92.05112
swe,1984,93.29772
swe,1985,93.29772
swe,1986,93.29772
swe,1987,93.29772
swe,1988,93.29772
swe,1989,93.29772
swe,1990,93.29772
swe,1991,93.29772
swe,1992,93.29772
swe,1993,93.29772
swe,1994,93.29772
swe,1995,93.29772
swe,1996,93.29772
swe,1997,93.29772
swe,1998,93.29772
swe,1999,93.29772
swe,2000,93.29772
swe,2001,92.12746
swe,2002,92.12746
swe,2003,92.12746
swe,2004,92.12746
swe,2005,92.12746
swe,2006,92.12746
swe,2007,92.12746
swe,2008,92.12746
swe,2009,92.12746
swe,2010,92.12746
swe,2011,92.12746
swe,2012,92.12746
swe,2013,92.12746
swe,2014,92.12746
swe,2015,85.62949
swe,2016,85.62949
swe,2017,85.62949
swe,2018,85.62949
swe,2019,83.1774
swz,1975,32.56408
swz,1976,32.56408
swz,1977,32.56408
swz,1978,32.56408
swz,1979,32.56408
swz,1980,32.56408
swz,1981,32.56408
swz,1982,32.56408
swz,1983,28.13917
swz,1984,28.13917
swz,1985,28.13917
swz,1986,28.13917
swz,1987,28.13917
swz,1988,28.13917
swz,1989,28.13917
swz,1990,28.13917
swz,1991,28.13917
swz,1992,28.13917
swz,1993,29.13926
swz,1994,29.13926
swz,1995,29.13926
swz,1996,29.13926
swz,1997,29.13926
swz,1998,29.13926
swz,1999,29.13926
swz,2000,29.13926
swz,2001,29.13926
swz,2002,29.13926
swz,2003,29.13926
swz,2004,29.13926
swz,2005,29.13926
swz,2006,29.13926
swz,2007,29.13926
swz,2008,29.13926
swz,2009,29.13926
swz,2010,29.13926
swz,2011,29.13926
swz,2012,29.13926
swz,2013,27.9752
swz,2014,27.9752
swz,2015,27.9752
swz,2016,27.9752
swz,2017,32.51782
swz,2018,27.09123
swz,2019,24.60811
syr,1975,36.44082
syr,1976,36.44082
syr,1977,36.44082
syr,1978,36.44082
syr,1979,36.44082
syr,1980,29.37447
syr,1981,29.37447
syr,1982,29.37447
syr,1983,29.37447
syr,1984,28.84747
syr,1985,29.48647
syr,1986,29.48647
syr,1987,29.48647
syr,1988,29.48647
syr,1989,29.48647
syr,1990,29.48647
syr,1991,29.48647
syr,1992,30.00277
syr,1993,30.14106
syr,1994,30.14106
syr,1995,30.14106
syr,1996,30.14106
syr,1997,30.14106
syr,1998,30.14106
syr,1999,30.14106
syr,2000,22.58526
syr,2001,22.58526
syr,2002,22.58526
syr,2003,22.58526
syr,2004,22.58526
syr,2005,22.58526
syr,2006,22.58526
syr,2007,22.58526
syr,2008,22.58526
syr,2009,23.89205
syr,2010,23.89205
syr,2011,22.7971
syr,2012,19.56002
syr,2013,14.98388
syr,2014,14.98388
syr,2015,14.98388
syr,2016,18.10593
syr,2017,18.10593
syr,2018,18.92874
syr,2019,27.82874
tcd,1975,33.76494
tcd,1976,33.76494
tcd,1977,33.76494
tcd,1978,33.76494
tcd,1979,33.76494
tcd,1980,26.17266
tcd,1981,26.17266
tcd,1982,23.02961
tcd,1983,23.02961
tcd,1984,23.02961
tcd,1985,23.02961
tcd,1986,23.02961
tcd,1987,23.02961
tcd,1988,23.02961
tcd,1989,23.02961
tcd,1990,16.98725
tcd,1991,4.51811
tcd,1992,4.51811
tcd,1993,4.51811
tcd,1994,4.51811
tcd,1995,4.51811
tcd,1996,4.51811
tcd,1997,4.51811
tcd,1998,4.51811
tcd,1999,4.51811
tcd,2000,4.51811
tcd,2001,4.51811
tcd,2002,4.51811
tcd,2003,4.51811
tcd,2004,4.51811
tcd,2005,4.51811
tcd,2006,4.51811
tcd,2007,4.51811
tcd,2008,4.51811
tcd,2009,4.51811
tcd,2010,4.51811
tcd,2011,4.51811
tcd,2012,4.51811
tcd,2013,4.51811
tcd,2014,4.51811
tcd,2015,4.51811
tcd,2016,4.51811
tcd,2017,11.56967
tcd,2018,11.56967
tcd,2019,13.45788
tgo,1975,42.52134
tgo,1976,42.52134
tgo,1977,42.52134
tgo,1978,42.52134
tgo,1979,42.52134
tgo,1980,42.52134
tgo,1981,42.52134
tgo,1982,42.52134
tgo,1983,42.52134
tgo,1984,42.08277
tgo,1985,42.08277
tgo,1986,42.08277
tgo,1987,42.08277
tgo,1988,42.08277
tgo,1989,42.08277
tgo,1990,40.78486
tgo,1991,24.37472
tgo,1992,24.37472
tgo,1993,19.84573
tgo,1994,22.35218
tgo,1995,22.35218
tgo,1996,22.35218
tgo,1997,22.35218
tgo,1998,22.35218
tgo,1999,22.35218
tgo,2000,22.35218
tgo,2001,22.35218
tgo,2002,20.48168
tgo,2003,20.48168
tgo,2004,20.48168
tgo,2005,27.63093
tgo,2006,31.20678
tgo,2007,31.20678
tgo,2008,31.20678
tgo,2009,31.20678
tgo,2010,31.20678
tgo,2011,31.98869
tgo,2012,31.20678
tgo,2013,31.20678
tgo,2014,31.20678
tgo,2015,33.05107
tgo,2016,33.05107
tgo,2017,33.5489
tgo,2018,33.58667
tgo,2019,31.97159
tha,1975,22.78464
tha,1976,22.78464
tha,1977,22.78464
tha,1978,22.78464
tha,1979,22.78464
tha,1980,23.84399
tha,1981,23.84399
tha,1982,23.84399
tha,1983,23.84399
tha,1984,25.06849
tha,1985,25.06849
tha,1986,25.06849
tha,1987,25.06849
tha,1988,32.32758
tha,1989,32.32758
tha,1990,32.32758
tha,1991,32.32758
tha,1992,32.32758
tha,1993,32.32758
tha,1994,32.32758
tha,1995,32.32758
tha,1996,32.32758
tha,1997,33.5527
tha,1998,33.06374
tha,1999,33.06374
tha,2000,38.8086
tha,2001,38.22967
tha,2002,38.22967
tha,2003,38.22967
tha,2004,38.22967
tha,2005,38.22967
tha,2006,38.22967
tha,2007,38.45522
tha,2008,38.22967
tha,2009,38.8086
tha,2010,37.75273
tha,2011,37.75273
tha,2012,37.75273
tha,2013,36.73229
tha,2014,33.00312
tha,2015,33.00312
tha,2016,33.62967
tha,2017,33.00312
tha,2018,31.21278
tha,2019,32.8735
tjk,1991,33.27004
tjk,1992,21.84066
tjk,1993,27.0136
tjk,1994,27.0136
tjk,1995,25.22411
tjk,1996,25.92365
tjk,1997,25.92365
tjk,1998,21.63244
tjk,1999,20.99859
tjk,2000,20.18235
tjk,2001,20.18235
tjk,2002,19.20259
tjk,2003,16.2896
tjk,2004,16.2896
tjk,2005,16.2896
tjk,2006,14.97449
tjk,2007,11.78272
tjk,2008,11.78272
tjk,2009,11.78272
tjk,2010,11.78272
tjk,2011,11.78272
tjk,2012,11.78272
tjk,2013,11.78272
tjk,2014,11.78272
tjk,2015,11.78272
tjk,2016,11.78272
tjk,2017,11.44812
tjk,2018,20.8261
tjk,2019,19.30716
tkm,1991,19.38787
tkm,1992,20.58274
tkm,1993,20.58274
tkm,1994,20.58274
tkm,1995,20.58274
tkm,1996,20.58274
tkm,1997,20.58274
tkm,1998,20.58274
tkm,1999,20.58274
tkm,2000,20.58274
tkm,2001,20.58274
tkm,2002,20.58274
tkm,2003,20.58274
tkm,2004,20.58274
tkm,2005,20.58274
tkm,2006,18.78414
tkm,2007,20.58274
tkm,2008,19.11707
tkm,2009,15.26621
tkm,2010,15.26621
tkm,2011,15.26621
tkm,2012,15.26621
tkm,2013,11.08513
tkm,2014,11.08513
tkm,2015,11.08513
tkm,2016,11.08513
tkm,2017,19.91768
tkm,2018,19.91768
tkm,2019,21.65908
tls,2002,46.13437
tls,2003,46.13437
tls,2004,46.13437
tls,2005,47.37631
tls,2006,47.37631
tls,2007,47.37631
tls,2008,47.37631
tls,2009,46.88598
tls,2010,46.88598
tls,2011,46.88598
tls,2012,46.88598
tls,2013,46.33759
tls,2014,46.33759
tls,2015,46.33759
tls,2016,46.33759
tls,2017,45.52794
tls,2018,48.77808
tls,2019,48.77808
tto,1975,62.4718
tto,1976,62.4718
tto,1977,62.4718
tto,1978,62.4718
tto,1979,62.4718
tto,1980,62.4718
tto,1981,62.4718
tto,1982,63.48533
tto,1983,63.48533
tto,1984,62.78406
tto,1985,62.78406
tto,1986,62.78406
tto,1987,62.78406
tto,1988,63.26785
tto,1989,63.26785
tto,1990,63.26785
tto,1991,63.26785
tto,1992,63.26785
tto,1993,63.26785
tto,1994,63.26785
tto,1995,61.7471
tto,1996,61.7471
tto,1997,61.7471
tto,1998,61.7471
tto,1999,61.7471
tto,2000,61.7471
tto,2001,61.7471
tto,2002,62.78406
tto,2003,62.78406
tto,2004,62.78406
tto,2005,62.78406
tto,2006,62.78406
tto,2007,62.78406
tto,2008,62.78406
tto,2009,62.78406
tto,2010,61.20758
tto,2011,61.20758
tto,2012,61.20758
tto,2013,61.94336
tto,2014,61.94336
tto,2015,61.94336
tto,2016,68.1988
tto,2017,68.1988
tto,2018,68.1988
tto,2019,65.86997
tun,1975,44.20896
tun,1976,44.20896
tun,1977,44.20896
tun,1978,44.20896
tun,1979,44.20896
tun,1980,44.20896
tun,1981,44.20896
tun,1982,44.20896
tun,1983,44.20896
tun,1984,44.5988
tun,1985,44.5988
tun,1986,44.5988
tun,1987,40.44829
tun,1988,30.39432
tun,1989,30.39432
tun,1990,30.39432
tun,1991,30.39432
tun,1992,30.39432
tun,1993,30.39432
tun,1994,30.39432
tun,1995,30.39432
tun,1996,30.39432
tun,1997,30.39432
tun,1998,30.39432
tun,1999,30.39432
tun,2000,30.39432
tun,2001,29.6854
tun,2002,29.6854
tun,2003,29.6854
tun,2004,29.6854
tun,2005,29.6854
tun,2006,29.6854
tun,2007,29.6854
tun,2008,29.6854
tun,2009,29.6854
tun,2010,30.38842
tun,2011,61.95629
tun,2012,60.98298
tun,2013,57.94481
tun,2014,57.94481
tun,2015,60.78123
tun,2016,60.52085
tun,2017,54.81185
tun,2018,55.28112
tun,2019,55.28112
tur,1975,50.74675
tur,1976,50.74675
tur,1977,50.74675
tur,1978,50.74675
tur,1979,50.74675
tur,1980,51.54205
tur,1981,51.54205
tur,1982,51.54205
tur,1983,51.14448
tur,1984,51.28521
tur,1985,51.28521
tur,1986,51.28521
tur,1987,51.28521
tur,1988,51.28521
tur,1989,50.79027
tur,1990,50.79027
tur,1991,50.79027
tur,1992,51.64378
tur,1993,51.64378
tur,1994,51.64378
tur,1995,51.28521
tur,1996,50.79027
tur,1997,50.79027
tur,1998,50.79027
tur,1999,51.35356
tur,2000,51.35356
tur,2001,51.35356
tur,2002,54.40769
tur,2003,54.40769
tur,2004,54.40769
tur,2005,54.40769
tur,2006,54.40769
tur,2007,53.7319
tur,2008,51.42177
tur,2009,51.42177
tur,2010,48.78922
tur,2011,47.87153
tur,2012,46.05901
tur,2013,45.59909
tur,2014,40.18813
tur,2015,40.18813
tur,2016,37.2562
tur,2017,33.88936
tur,2018,32.89584
tur,2019,32.89584
twn,1975,49.97781
twn,1976,49.97781
twn,1977,49.97781
twn,1978,50.61914
twn,1979,50.61914
twn,1980,50.61914
twn,1981,50.61914
twn,1982,50.61914
twn,1983,50.61914
twn,1984,51.33397
twn,1985,51.33397
twn,1986,51.33397
twn,1987,51.33397
