country,time,c_impadmin_idea
phl,1981,0.33403
phl,1982,0.03559
phl,1983,-0.05194
phl,1984,-0.50856
phl,1985,-0.89421
phl,1986,12.60702
phl,1987,6.34554
phl,1988,0.22252
phl,1989,-0.17636
phl,1990,0.03427
phl,1991,1.34233
phl,1992,1.6605
phl,1993,0.69946
phl,1994,0.31634
phl,1995,-0.21736
phl,1996,0.02147
phl,1997,0.50967
phl,1998,-0.45063
phl,1999,-0.10072
phl,2000,-2.60529
phl,2001,-0.08319
phl,2002,0.21344
phl,2003,0.02097
phl,2004,-2.46028
phl,2005,0.16065
phl,2006,-0.21421
phl,2007,0.08928
phl,2008,-0.08521
phl,2009,-0.18975
phl,2010,4.59472
phl,2011,1.09199
phl,2012,-0.12539
phl,2013,-0.4683
phl,2014,-0.01641
phl,2015,0.00308
phl,2016,-1.44684
phl,2017,-2.15826
phl,2018,-0.71249
phl,2019,-2.60411
png,1976,-0.23267
png,1977,0.11975
png,1978,0.19929
png,1979,-0.62727
png,1980,0.43464
png,1981,-0.15084
png,1982,0.14273
png,1983,-0.00932
png,1984,1.38193
png,1985,-0.08288
png,1986,0.05816
png,1987,-0.22441
png,1988,0.28591
png,1989,-0.29363
png,1990,0.04233
png,1991,0.11399
png,1992,-0.31578
png,1993,0.32697
png,1994,-0.08433
png,1995,0.02028
png,1996,-0.13485
png,1997,-0.63937
png,1998,-0.06033
png,1999,0.11121
png,2000,-0.34078
png,2001,-0.42582
png,2002,0.17112
png,2003,-0.09248
png,2004,0.20053
png,2005,1.70314
png,2006,-0.24373
png,2007,0.13615
png,2008,-0.06774
png,2009,0.03454
png,2010,-0.06766
png,2011,-1.08318
png,2012,0.05326
png,2013,-0.20644
png,2014,0.22874
png,2015,-0.18939
png,2016,0.02085
png,2017,-0.61703
png,2018,0.89916
png,2019,-0.49512
pol,1976,-0.11199
pol,1977,0.15306
pol,1978,-0.06709
pol,1979,0.05621
pol,1980,-0.41697
pol,1981,-0.80827
pol,1982,1.9466
pol,1983,-1.0629
pol,1984,-0.76987
pol,1985,-0.11157
pol,1986,-0.07328
pol,1987,0.20051
pol,1988,-0.13506
pol,1989,3.298
pol,1990,14.29625
pol,1991,0.99967
pol,1992,0.15644
pol,1993,-0.22618
pol,1994,0.08752
pol,1995,0.14227
pol,1996,-0.20382
pol,1997,0.08375
pol,1998,0.74301
pol,1999,-0.87632
pol,2000,0.1637
pol,2001,0.18606
pol,2002,-0.28933
pol,2003,-0.00496
pol,2004,-0.11476
pol,2005,0.19921
pol,2006,-0.52219
pol,2007,0.57878
pol,2008,1.38464
pol,2009,-0.17068
pol,2010,0.51129
pol,2011,-0.03527
pol,2012,-0.73073
pol,2013,-1.29672
pol,2014,-0.65116
pol,2015,-0.30672
pol,2016,-1.38041
pol,2017,-1.26278
pol,2018,-2.43968
pol,2019,0.88449
prk,1976,0.17069
prk,1977,-0.32956
prk,1978,0.09003
prk,1979,-0.0004
prk,1980,0.39805
prk,1981,-0.35602
prk,1982,0.14252
prk,1983,-0.03507
prk,1984,-0.02055
prk,1985,1.62094
prk,1986,-0.16797
prk,1987,0.37756
prk,1988,-0.2846
prk,1989,0.0138
prk,1990,-0.50608
prk,1991,-0.90757
prk,1992,-0.15078
prk,1993,0.28816
prk,1994,-3.37212
prk,1995,-5.64473
prk,1996,-0.21594
prk,1997,-1.13611
prk,1998,0.14139
prk,1999,-0.07071
prk,2000,0.8438
prk,2001,-0.83207
prk,2002,0.2335
prk,2003,-0.0414
prk,2004,0.2727
prk,2005,-0.24333
prk,2006,-0.17931
prk,2007,-0.11716
prk,2008,0.14639
prk,2009,0.15447
prk,2010,-0.20628
prk,2011,0.20437
prk,2012,-0.15331
prk,2013,3.04101
prk,2014,-0.00759
prk,2015,0.14116
prk,2016,-0.01438
prk,2017,0.03148
prk,2018,-0.36247
prk,2019,0.38333
prt,1976,2.56733
prt,1977,0.81052
prt,1978,0.02906
prt,1979,0.02076
prt,1980,-0.39874
prt,1981,0.03805
prt,1982,-0.2498
prt,1983,-0.09445
prt,1984,-0.73219
prt,1985,0.12632
prt,1986,0.2666
prt,1987,0.43871
prt,1988,0.32397
prt,1989,0.06416
prt,1990,-0.04117
prt,1991,0.49806
prt,1992,0.89772
prt,1993,-0.1638
prt,1994,0.05227
prt,1995,-0.19161
prt,1996,0.45885
prt,1997,0.35588
prt,1998,-0.21731
prt,1999,0.43445
prt,2000,-0.19478
prt,2001,-0.13901
prt,2002,-0.47661
prt,2003,0.09302
prt,2004,-0.13645
prt,2005,0.60043
prt,2006,-0.28858
prt,2007,0.07967
prt,2008,-0.02842
prt,2009,0.14938
prt,2010,-0.18163
prt,2011,0.26134
prt,2012,0.54949
prt,2013,-0.8292
prt,2014,-0.07039
prt,2015,5.33842
prt,2016,-1.73032
prt,2017,1.7727
prt,2018,-2.8417
prt,2019,-0.09505
pry,1976,-0.01557
pry,1977,-0.13087
pry,1978,0.38572
pry,1979,-0.13236
pry,1980,0.06655
pry,1981,0.07974
pry,1982,-0.30279
pry,1983,0.16394
pry,1984,-0.62748
pry,1985,0.06339
pry,1986,-2.20136
pry,1987,-0.55345
pry,1988,0.39956
pry,1989,6.45841
pry,1990,14.67754
pry,1991,0.49977
pry,1992,4.07338
pry,1993,0.8265
pry,1994,-0.24758
pry,1995,-0.10422
pry,1996,0.3297
pry,1997,-0.30772
pry,1998,-0.11016
pry,1999,-0.02653
pry,2000,7.12264
pry,2001,-0.47002
pry,2002,0.10972
pry,2003,4.8175
pry,2004,0.70951
pry,2005,-0.20057
pry,2006,-0.13105
pry,2007,0.10934
pry,2008,4.45637
pry,2009,0.27047
pry,2010,0.33085
pry,2011,0.19763
pry,2012,-3.54295
pry,2013,-0.89037
pry,2014,0.78027
pry,2015,-0.40016
pry,2016,0.99958
pry,2017,0.18006
pry,2018,1.07814
pry,2019,1.19072
qat,1976,0.0724
qat,1977,0.06498
qat,1978,0.07048
qat,1979,-0.17645
qat,1980,0.74695
qat,1981,-0.12434
qat,1982,0.36183
qat,1983,-0.21714
qat,1984,-0.1287
qat,1985,-0.14416
qat,1986,0.02412
qat,1987,-0.19192
qat,1988,0.17939
qat,1989,-0.28031
qat,1990,3.09277
qat,1991,-0.3141
qat,1992,0.44783
qat,1993,-0.26747
qat,1994,0.21316
qat,1995,-0.18554
qat,1996,0.49805
qat,1997,-0.21574
qat,1998,0.08539
qat,1999,0.11047
qat,2000,-0.31456
qat,2001,0.18754
qat,2002,-0.12204
qat,2003,0.8299
qat,2004,0.96119
qat,2005,0.06323
qat,2006,-0.32732
qat,2007,0.2612
qat,2008,0.02589
qat,2009,-0.04086
qat,2010,-0.02037
qat,2011,0.11724
qat,2012,-0.76456
qat,2013,0.10261
qat,2014,0.25659
qat,2015,0.14712
qat,2016,-0.26717
qat,2017,-2.16805
qat,2018,0.81955
qat,2019,-0.06925
rou,1976,-0.06584
rou,1977,-0.08744
rou,1978,0.14062
rou,1979,-0.08067
rou,1980,0.07744
rou,1981,-0.12867
rou,1982,-0.03421
rou,1983,-0.06755
rou,1984,-0.1828
rou,1985,-0.3644
rou,1986,0.04903
rou,1987,0.25545
rou,1988,-0.04643
rou,1989,0.37117
rou,1990,13.62766
rou,1991,0.55035
rou,1992,0.18458
rou,1993,0.09331
rou,1994,0.0124
rou,1995,0.26243
rou,1996,1.07833
rou,1997,-0.01158
rou,1998,-0.01066
rou,1999,-0.79747
rou,2000,-1.66183
rou,2001,0.74951
rou,2002,0.00015
rou,2003,-0.1448
rou,2004,0.75224
rou,2005,-0.01186
rou,2006,3.24642
rou,2007,0.44076
rou,2008,0.02455
rou,2009,0.92848
rou,2010,-0.00822
rou,2011,0.13219
rou,2012,-0.56505
rou,2013,2.76092
rou,2014,1.31148
rou,2015,1.70599
rou,2016,2.54908
rou,2017,-8.16793
rou,2018,0.81161
rou,2019,3.38325
rus,1976,0.06264
rus,1977,-0.33287
rus,1978,0.29513
rus,1979,-0.00585
rus,1980,0.71103
rus,1981,-0.12915
rus,1982,1.03529
rus,1983,-0.90885
rus,1984,0.14254
rus,1985,0.53439
rus,1986,0.21286
rus,1987,1.00944
rus,1988,-0.0601
rus,1989,0.88844
rus,1990,0.36164
rus,1991,-2.8517
rus,1992,-3.87
rus,1993,-1.04801
rus,1994,1.38442
rus,1995,-0.30805
rus,1996,-0.17721
rus,1997,-0.26488
rus,1998,0.07951
rus,1999,-1.40585
rus,2000,0.95692
rus,2001,1.08009
rus,2002,-0.13147
rus,2003,-1.06444
rus,2004,1.57414
rus,2005,0.22363
rus,2006,0.26889
rus,2007,-0.40748
rus,2008,0.50184
rus,2009,0.47252
rus,2010,0.02754
rus,2011,0.45935
rus,2012,-1.87134
rus,2013,2.06687
rus,2014,-0.80538
rus,2015,0.06509
rus,2016,-1.28247
rus,2017,-0.88458
rus,2018,0.92921
rus,2019,-0.06229
rwa,1976,-0.01155
rwa,1977,-0.16054
rwa,1978,0.48385
rwa,1979,-0.03546
rwa,1980,-0.09232
rwa,1981,0.34117
rwa,1982,-0.25506
rwa,1983,-0.09575
rwa,1984,0.41201
rwa,1985,-0.29786
rwa,1986,0.14307
rwa,1987,0.19827
rwa,1988,-0.36525
rwa,1989,0.19848
rwa,1990,1.3945
rwa,1991,0.02985
rwa,1992,-0.09487
rwa,1993,0.10972
rwa,1994,-1.28329
rwa,1995,1.42466
rwa,1996,0.05349
rwa,1997,-0.29096
rwa,1998,0.44433
rwa,1999,-0.09553
rwa,2000,3.95153
rwa,2001,6.43282
rwa,2002,-0.08753
rwa,2003,0.00726
rwa,2004,1.35141
rwa,2005,-0.61374
rwa,2006,-0.03317
rwa,2007,0.54786
rwa,2008,0.2357
rwa,2009,0.69591
rwa,2010,-0.33838
rwa,2011,0.99026
rwa,2012,0.25289
rwa,2013,4.82011
rwa,2014,0.13565
rwa,2015,-0.49114
rwa,2016,-4.23978
rwa,2017,-2.92704
rwa,2018,2.23905
rwa,2019,-0.0251
sau,1976,-0.0326
sau,1977,0.08287
sau,1978,-0.13762
sau,1979,0.0501
sau,1980,-0.75734
sau,1981,0.32135
sau,1982,-0.43919
sau,1983,0.36439
sau,1984,0.63325
sau,1985,1.67984
sau,1986,0.09475
sau,1987,0.38599
sau,1988,-0.73528
sau,1989,-0.09372
sau,1990,-0.13716
sau,1991,-0.4745
sau,1992,-0.69837
sau,1993,0.00576
sau,1994,0.07499
sau,1995,-0.04366
sau,1996,0.20191
sau,1997,-0.21034
sau,1998,0.25079
sau,1999,-0.17048
sau,2000,-1.34585
sau,2001,0.05049
sau,2002,0.44449
sau,2003,-0.52728
sau,2004,-0.26092
sau,2005,0.16387
sau,2006,0.41377
sau,2007,0.03941
sau,2008,-0.02064
sau,2009,-0.19337
sau,2010,0.14782
sau,2011,0.02244
sau,2012,-0.07327
sau,2013,-0.25257
sau,2014,-0.36045
sau,2015,0.70872
sau,2016,0.23687
sau,2017,-0.89469
sau,2018,0.45924
sau,2019,1.73774
sdn,1976,0.15962
sdn,1977,0.10304
sdn,1978,0.17601
sdn,1979,-0.33197
sdn,1980,0.04115
sdn,1981,-0.4422
sdn,1982,-0.04188
sdn,1983,0.02791
sdn,1984,-0.46543
sdn,1985,2.41451
sdn,1986,0.30459
sdn,1987,-0.35175
sdn,1988,0.28484
sdn,1989,-12.40563
sdn,1990,-14.13452
sdn,1991,-0.00872
sdn,1992,1.33397
sdn,1993,0.31224
sdn,1994,-0.3869
sdn,1995,0.20924
sdn,1996,-0.63337
sdn,1997,1.99928
sdn,1998,0.00468
sdn,1999,-0.00051
sdn,2000,-0.95657
sdn,2001,-0.07321
sdn,2002,0.05128
sdn,2003,-0.06016
sdn,2004,-0.1082
sdn,2005,5.97955
sdn,2006,-0.04685
sdn,2007,0.20629
sdn,2008,-0.04167
sdn,2009,-0.13303
sdn,2010,0.43076
sdn,2011,-4.06488
sdn,2012,-0.13048
sdn,2013,0.01401
sdn,2014,-0.0458
sdn,2015,0.17838
sdn,2016,1.44428
sdn,2017,4.52156
sdn,2018,-1.93065
sdn,2019,5.59175
sen,1976,0.04617
sen,1977,0.00248
sen,1978,-0.45009
sen,1979,0.18751
sen,1980,0.69957
sen,1981,1.46838
sen,1982,-0.0831
sen,1983,0.07317
sen,1984,-0.54996
sen,1985,0.16655
sen,1986,-0.12851
sen,1987,-0.02635
sen,1988,-0.27614
sen,1989,0.27366
sen,1990,-0.02012
sen,1991,0.09093
sen,1992,0.06878
sen,1993,0.06254
sen,1994,-0.17911
sen,1995,0.09347
sen,1996,-0.04112
sen,1997,-0.46479
sen,1998,-0.15771
sen,1999,0.16687
sen,2000,-0.04457
sen,2001,0.08763
sen,2002,-0.67872
sen,2003,0.33215
sen,2004,-0.04094
sen,2005,-1.57746
sen,2006,0.30861
sen,2007,0.23953
sen,2008,-0.33873
sen,2009,-0.04355
sen,2010,0.25254
sen,2011,-0.02088
sen,2012,-0.08089
sen,2013,6.159
sen,2014,-0.07509
sen,2015,-4.45071
sen,2016,0.10583
sen,2017,-0.47142
sen,2018,0.02473
sen,2019,-1.00232
sgp,1976,4.0484
sgp,1977,-0.16804
sgp,1978,0.20334
sgp,1979,-0.2927
sgp,1980,3.3171
sgp,1981,0.02841
sgp,1982,0.0851
sgp,1983,-0.06329
sgp,1984,0.38188
sgp,1985,0.08436
sgp,1986,0.18135
sgp,1987,-0.21639
sgp,1988,-0.50073
sgp,1989,-0.80596
sgp,1990,1.20176
sgp,1991,0.12326
sgp,1992,-0.0515
sgp,1993,0.045
sgp,1994,-0.02224
sgp,1995,0.16921
sgp,1996,-0.40363
sgp,1997,0.17137
sgp,1998,1.05447
sgp,1999,-0.27797
sgp,2000,0.88288
sgp,2001,-0.10131
sgp,2002,-0.1309
sgp,2003,0.24756
sgp,2004,0.06752
sgp,2005,-0.05009
sgp,2006,-0.13753
sgp,2007,0.05693
sgp,2008,0.17948
sgp,2009,-0.17314
sgp,2010,0.05862
sgp,2011,-0.10199
sgp,2012,-0.01652
sgp,2013,0.01966
sgp,2014,0.18182
sgp,2015,-0.37367
sgp,2016,0.1213
sgp,2017,0.0756
sgp,2018,0.44196
sgp,2019,5.84229
sle,1976,-0.13482
sle,1977,0.18448
sle,1978,-0.55771
sle,1979,-9.3193
sle,1980,0.08191
sle,1981,-0.19176
sle,1982,0.39751
sle,1983,-0.22536
sle,1984,-0.04382
sle,1985,0.39823
sle,1986,0.27729
sle,1987,0.12242
sle,1988,-0.0822
sle,1989,-0.11138
sle,1990,-2.19454
sle,1991,-4.90243
sle,1992,0.35531
sle,1993,-0.05642
sle,1994,0.13903
sle,1995,0.13393
sle,1996,8.17031
sle,1997,0.53358
sle,1998,0.16343
sle,1999,1.56535
sle,2000,0.1115
sle,2001,-0.28351
sle,2002,8.09099
sle,2003,0.61891
sle,2004,-0.07608
sle,2005,-0.18554
sle,2006,-0.1569
sle,2007,-2.70676
sle,2008,0.22128
sle,2009,0.01023
sle,2010,0.69358
sle,2011,-0.04508
sle,2012,-0.28806
sle,2013,-2.26656
sle,2014,0.04009
sle,2015,0.36273
sle,2016,-0.19195
sle,2017,1.06847
sle,2018,5.73979
sle,2019,-2.20066
slv,1976,-0.27141
slv,1977,0.58374
slv,1978,-0.60509
slv,1979,0.69514
slv,1980,4.73408
slv,1981,-0.15061
slv,1982,0.12038
slv,1983,-0.18222
slv,1984,-3.30446
slv,1985,0.10841
slv,1986,-0.05869
slv,1987,-0.18503
slv,1988,0.14639
slv,1989,3.35402
slv,1990,0.1409
slv,1991,-0.27023
slv,1992,9.61212
slv,1993,1.42906
slv,1994,0.29258
slv,1995,0.21036
slv,1996,-0.06343
slv,1997,-0.19622
slv,1998,0.46328
slv,1999,-0.07267
slv,2000,0.69319
slv,2001,0.04613
slv,2002,-0.31887
slv,2003,0.18409
slv,2004,-2.44846
slv,2005,-0.46408
slv,2006,0.10049
slv,2007,-0.34331
slv,2008,0.65132
slv,2009,1.50354
slv,2010,0.36516
slv,2011,-0.1757
slv,2012,-0.01891
slv,2013,5.19677
slv,2014,0.48253
slv,2015,-0.01758
slv,2016,-1.45926
slv,2017,-2.13398
slv,2018,-4.1906
slv,2019,3.75009
som,1976,0.13957
som,1977,-0.77314
som,1978,-0.53136
som,1979,0.27997
som,1980,-0.01355
som,1981,-0.12123
som,1982,0.09478
som,1983,-0.18366
som,1984,0.29652
som,1985,-0.05568
som,1986,0.49501
som,1987,-0.20174
som,1988,-0.12405
som,1989,-1.15431
som,1990,-1.2414
som,1991,-7.66243
som,1992,-19.779
som,1993,-0.46973
som,1994,0.16488
som,1995,-0.01888
som,1996,0.15441
som,1997,-0.00192
som,1998,-0.21589
som,1999,0.03351
som,2000,4.09124
som,2001,-0.06281
som,2002,0.02342
som,2003,0.27802
som,2004,-0.08008
som,2005,2.69913
som,2006,1.64681
som,2007,-0.00099
som,2008,0.10074
som,2009,0.14501
som,2010,-0.09278
som,2011,-0.03776
som,2012,-0.02505
som,2013,2.2182
som,2014,0.113
som,2015,-0.24311
som,2016,0.37566
som,2017,6.22999
som,2018,-4.49143
som,2019,4.85192
srb,1976,-0.11854
srb,1977,0.18761
srb,1978,-0.08908
srb,1979,-0.27779
srb,1980,-0.51278
srb,1981,0.75401
srb,1982,-0.25835
srb,1983,0.03331
srb,1984,-0.18026
srb,1985,-0.15763
srb,1986,0.09765
srb,1987,0.07723
srb,1988,0.2049
srb,1989,-2.89992
srb,1990,-3.42561
srb,1991,-0.78423
srb,1992,0.08863
srb,1993,-0.39321
srb,1994,0.47667
srb,1995,-0.01934
srb,1996,-0.14205
srb,1997,0.0115
srb,1998,-0.33681
srb,1999,-0.21627
srb,2000,2.67034
srb,2001,11.48309
srb,2002,0.3523
srb,2003,0.03932
srb,2004,0.27775
srb,2005,-0.05847
srb,2006,0.2524
srb,2007,0.08927
srb,2008,-0.03908
srb,2009,-0.25369
srb,2010,-0.31984
srb,2011,0.1639
srb,2012,-0.08708
srb,2013,-1.49145
srb,2014,1.10673
srb,2015,-0.01696
srb,2016,-1.96883
srb,2017,1.24527
srb,2018,0.62565
srb,2019,-0.9107
ssd,2012,0.65762
ssd,2013,-5.9583
ssd,2014,-3.30649
ssd,2015,-1.05524
ssd,2016,-5.39919
ssd,2017,5.63885
ssd,2018,-1.69711
ssd,2019,-4.49168
svk,1994,-3.4638
svk,1995,-0.11245
svk,1996,-0.2174
svk,1997,-0.00597
svk,1998,1.49362
svk,1999,7.0295
svk,2000,-0.19889
svk,2001,-0.02845
svk,2002,-0.26977
svk,2003,-0.08048
svk,2004,0.08491
svk,2005,-0.15604
svk,2006,-0.15743
svk,2007,-0.82403
svk,2008,0.03122
svk,2009,-0.11882
svk,2010,1.96711
svk,2011,0.54949
svk,2012,-1.65128
svk,2013,-1.27764
svk,2014,-0.21606
svk,2015,0.61882
svk,2016,-0.13895
svk,2017,-0.10541
svk,2018,-1.63188
svk,2019,-0.38833
svn,1992,2.2804
svn,1993,0.14742
svn,1994,-0.72109
svn,1995,0.17147
svn,1996,3.41967
svn,1997,-0.28394
svn,1998,-0.1907
svn,1999,0.4365
svn,2000,0.69156
svn,2001,-0.57909
svn,2002,-0.03594
svn,2003,-0.23621
svn,2004,-2.23647
svn,2005,0.15781
svn,2006,-0.37942
svn,2007,-0.99662
svn,2008,0.10491
svn,2009,1.79312
svn,2010,-0.16271
svn,2011,-0.24409
svn,2012,-1.74354
svn,2013,2.45394
svn,2014,2.79655
svn,2015,0.68607
svn,2016,0.28393
svn,2017,-2.40725
svn,2018,1.64938
svn,2019,-1.5868
swe,1976,-0.29226
swe,1977,0.08382
swe,1978,0.12798
swe,1979,-0.21947
swe,1980,0.14101
swe,1981,0.06195
swe,1982,-0.05427
swe,1983,-0.09832
swe,1984,1.25292
swe,1985,0.05102
swe,1986,-0.13943
swe,1987,-0.10809
swe,1988,0.01985
swe,1989,0.13795
swe,1990,-0.01631
swe,1991,-0.03213
swe,1992,-0.08769
swe,1993,0.09218
swe,1994,-0.0826
swe,1995,0.12841
swe,1996,-0.22922
swe,1997,0.23692
swe,1998,-0.14226
swe,1999,-0.11422
swe,2000,0.21902
swe,2001,-1.02252
swe,2002,0.43657
swe,2003,-0.27586
swe,2004,0.00918
swe,2005,0.20492
swe,2006,-0.09127
swe,2007,0.04559
swe,2008,-0.31036
swe,2009,0.27459
swe,2010,-1.05317
swe,2011,0.06186
swe,2012,-0.13478
swe,2013,0.32529
swe,2014,-0.21822
swe,2015,-3.5991
swe,2016,0.25838
swe,2017,-0.02789
swe,2018,1.07564
swe,2019,-1.2207
swz,1976,0.2764
swz,1977,0.10369
swz,1978,-0.40515
swz,1979,0.24268
swz,1980,0.10309
swz,1981,-0.06249
swz,1982,-0.0462
swz,1983,-2.83375
swz,1984,0.28626
swz,1985,0.09612
swz,1986,-0.03859
swz,1987,-0.11472
swz,1988,0.05071
swz,1989,-0.10663
swz,1990,1.02121
swz,1991,0.02546
swz,1992,0.06344
swz,1993,0.46821
swz,1994,0.05686
swz,1995,-1.47813
swz,1996,-0.00663
swz,1997,0.08008
swz,1998,0.18333
swz,1999,-0.24301
swz,2000,0.92451
swz,2001,0.21498
swz,2002,-0.21875
swz,2003,0.19742
swz,2004,0.01343
swz,2005,-2.79963
swz,2006,0.02834
swz,2007,-0.1525
swz,2008,0.32025
swz,2009,-0.23376
swz,2010,-0.08217
swz,2011,0.027
swz,2012,-0.08878
swz,2013,-1.00296
swz,2014,0.08362
swz,2015,-0.06932
swz,2016,-0.01671
swz,2017,3.88042
swz,2018,0.10985
swz,2019,-4.1148
syr,1976,0.44007
syr,1977,0.17203
syr,1978,-0.55861
syr,1979,-1.21654
syr,1980,-3.73175
syr,1981,-0.30675
syr,1982,1.37753
syr,1983,-0.0712
syr,1984,-0.93181
syr,1985,0.84471
syr,1986,0.37307
syr,1987,-0.24478
syr,1988,-0.12173
syr,1989,0.20789
syr,1990,-0.13646
syr,1991,0.2494
syr,1992,0.67664
syr,1993,0.08976
syr,1994,-0.02906
syr,1995,-0.09937
syr,1996,-0.36315
syr,1997,-0.17632
syr,1998,0.05967
syr,1999,-0.28373
syr,2000,-3.788
syr,2001,0.25208
syr,2002,-0.14964
syr,2003,0.17655
syr,2004,-0.0668
syr,2005,0.04378
syr,2006,-0.056
syr,2007,0.1682
syr,2008,-0.16336
syr,2009,0.97959
syr,2010,-0.3563
syr,2011,-4.28529
syr,2012,-2.76953
syr,2013,-5.48475
syr,2014,0.04866
syr,2015,0.12693
syr,2016,1.76481
syr,2017,-0.0432
syr,2018,0.25558
syr,2019,6.89372
tcd,1976,-2.09127
tcd,1977,-0.05637
tcd,1978,0.19178
tcd,1979,-0.01893
tcd,1980,-6.32536
tcd,1981,-0.0252
tcd,1982,-4.65503
tcd,1983,0.24494
tcd,1984,-0.05068
tcd,1985,-0.18228
tcd,1986,0.20052
tcd,1987,0.02754
tcd,1988,-0.24629
tcd,1989,0.17439
tcd,1990,-3.34683
tcd,1991,-5.75535
tcd,1992,0.08245
tcd,1993,-0.03463
tcd,1994,-0.17733
tcd,1995,0.1115
tcd,1996,0.08085
tcd,1997,-0.07857
tcd,1998,-0.01069
tcd,1999,0.03356
tcd,2000,0.15029
tcd,2001,-0.03955
tcd,2002,-0.27481
tcd,2003,0.36264
tcd,2004,-0.39483
tcd,2005,0.04365
tcd,2006,0.09205
tcd,2007,0.09465
tcd,2008,0.12269
tcd,2009,-0.07446
tcd,2010,-0.9218
tcd,2011,-0.15277
tcd,2012,0.08101
tcd,2013,-0.31791
tcd,2014,0.09475
tcd,2015,0.06528
tcd,2016,-0.39155
tcd,2017,2.87137
tcd,2018,0.18958
tcd,2019,2.43713
tgo,1976,-0.09924
tgo,1977,0.01455
tgo,1978,0.06757
tgo,1979,0.01607
tgo,1980,0.0594
tgo,1981,-0.31157
tgo,1982,0.18742
tgo,1983,0.0945
tgo,1984,-0.09337
tgo,1985,-0.04244
tgo,1986,0.26099
tgo,1987,-0.42515
tgo,1988,0.0694
tgo,1989,0.10991
tgo,1990,-0.67192
tgo,1991,-6.52772
tgo,1992,-0.30819
tgo,1993,-2.47121
tgo,1994,1.24934
tgo,1995,-0.01182
tgo,1996,-0.15526
tgo,1997,-0.69297
tgo,1998,0.14839
tgo,1999,0.01268
tgo,2000,-0.30875
tgo,2001,-0.02497
tgo,2002,-0.81554
tgo,2003,-0.03431
tgo,2004,-0.18612
tgo,2005,2.93888
tgo,2006,2.61214
tgo,2007,0.69186
tgo,2008,-0.04115
tgo,2009,-0.18971
tgo,2010,1.29403
tgo,2011,0.98265
tgo,2012,-0.76563
tgo,2013,-0.24842
tgo,2014,0.01549
tgo,2015,1.11602
tgo,2016,-0.2509
tgo,2017,-0.25972
tgo,2018,-0.70417
tgo,2019,0.63057
tha,1976,-0.23364
tha,1977,-0.39921
tha,1978,-0.07016
tha,1979,0.22082
tha,1980,5.96683
tha,1981,0.36556
tha,1982,0.01332
tha,1983,0.99
tha,1984,0.91529
tha,1985,0.79926
tha,1986,-0.00617
tha,1987,0.08051
tha,1988,3.99575
tha,1989,0.04258
tha,1990,0.07838
tha,1991,-0.36551
tha,1992,0.40865
tha,1993,-0.32951
tha,1994,0.69757
tha,1995,0.04645
tha,1996,-0.09704
tha,1997,0.13706
tha,1998,0.49287
tha,1999,0.02914
tha,2000,3.41132
tha,2001,-0.35396
tha,2002,-0.09185
tha,2003,-0.16134
tha,2004,0.21509
tha,2005,-0.92843
tha,2006,-1.20683
tha,2007,-0.52418
tha,2008,1.58913
tha,2009,0.40182
tha,2010,-0.74334
tha,2011,0.53977
tha,2012,-0.13808
tha,2013,-1.70897
tha,2014,-8.69092
tha,2015,-0.41273
tha,2016,0.28172
tha,2017,-0.04993
tha,2018,-0.83513
tha,2019,2.19877
tjk,1992,-15.15208
tjk,1993,0.59025
tjk,1994,0.01661
tjk,1995,-1.12712
tjk,1996,2.91181
tjk,1997,-0.24867
tjk,1998,-0.69558
tjk,1999,-0.24628
tjk,2000,0.70781
tjk,2001,1.28122
tjk,2002,-0.35449
tjk,2003,-2.40047
tjk,2004,0.2761
tjk,2005,-2.11515
tjk,2006,-0.1703
tjk,2007,-1.79087
tjk,2008,-0.20557
tjk,2009,0.43749
tjk,2010,-0.4412
tjk,2011,-0.01611
tjk,2012,0.22939
tjk,2013,-2.77994
tjk,2014,-0.24048
tjk,2015,0.18906
tjk,2016,-0.11063
tjk,2017,2.80812
tjk,2018,6.22953
tjk,2019,0.58829
tkm,1992,-4.07269
tkm,1993,-0.76036
tkm,1994,-0.02529
tkm,1995,0.03355
tkm,1996,-0.01732
tkm,1997,-0.72596
tkm,1998,-0.27642
tkm,1999,0.11106
tkm,2000,-1.22605
tkm,2001,-2.03989
tkm,2002,-0.03996
tkm,2003,-0.01064
tkm,2004,-0.16262
tkm,2005,0.1475
tkm,2006,-1.10505
tkm,2007,4.76351
tkm,2008,-0.07188
tkm,2009,-2.35307
tkm,2010,-0.72652
tkm,2011,-0.16924
tkm,2012,0.12349
tkm,2013,-3.38613
tkm,2014,0.83156
tkm,2015,0.0508
tkm,2016,-0.28542
tkm,2017,5.19536
tkm,2018,0.27779
tkm,2019,1.6727
tls,2003,-0.01135
tls,2004,-0.30155
tls,2005,0.32382
tls,2006,-0.00259
tls,2007,0.93952
tls,2008,0.18004
tls,2009,-0.41078
tls,2010,-0.12738
tls,2011,0.29681
tls,2012,-0.17461
tls,2013,0.30413
tls,2014,-1.14145
tls,2015,-0.43141
tls,2016,1.34198
tls,2017,-1.8945
tls,2018,2.58509
tls,2019,0.7911
tto,1976,0.02087
tto,1977,-0.10444
tto,1978,-0.12401
tto,1979,0.16233
tto,1980,0.06493
tto,1981,-0.26759
tto,1982,0.9188
tto,1983,-0.09431
tto,1984,-0.92696
tto,1985,0.27254
tto,1986,-0.53141
tto,1987,0.35002
tto,1988,0.13438
